ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
8456;60 jaar;Totaal mannen en vrouwen;2043;127942;52698;32274;20424;9282;11142;30581;22117
8457;60 jaar;Totaal mannen en vrouwen;2044;126402;53361;32629;20732;9225;11507;31097;22264
8458;60 jaar;Totaal mannen en vrouwen;2045;129496;54439;33263;21175;9481;11695;31914;22525
8459;60 jaar;Totaal mannen en vrouwen;2046;132225;54928;33440;21488;9522;11965;32187;22740
8460;60 jaar;Totaal mannen en vrouwen;2047;136133;55812;33339;22472;9995;12477;32613;23199
8461;60 jaar;Totaal mannen en vrouwen;2048;136979;56807;33638;23169;9959;13210;33453;23354
8462;60 jaar;Totaal mannen en vrouwen;2049;135459;58345;33903;24442;10229;14213;34635;23710
8463;60 jaar;Totaal mannen en vrouwen;2050;136702;59371;34204;25167;10294;14873;35497;23875
8464;60 jaar;Mannen;2005;80259;12522;7644;4877;4575;302;4145;8377
8465;60 jaar;Mannen;2006;75337;12900;8055;4845;4533;312;4392;8508
8466;60 jaar;Mannen;2007;106993;15563;8714;6849;6357;492;4566;10997
8467;60 jaar;Mannen;2008;101043;16509;9820;6689;6128;561;4556;11953
8468;60 jaar;Mannen;2009;95047;16376;10389;5987;5472;514;4935;11441
8469;60 jaar;Mannen;2010;91445;15888;10310;5578;5081;497;4842;11046
8470;60 jaar;Mannen;2011;88706;16345;10802;5543;4989;554;5653;10693
8471;60 jaar;Mannen;2012;88481;15581;9568;6013;5026;986;5175;10406
8472;60 jaar;Mannen;2013;90760;16100;10001;6100;4906;1194;5792;10309
8473;60 jaar;Mannen;2014;89962;15998;10222;5776;4563;1213;6016;9983
8474;60 jaar;Mannen;2015;90624;16208;10584;5624;4419;1206;6361;9847
8475;60 jaar;Mannen;2016;90604;16632;10896;5736;4477;1259;6794;9838
8476;60 jaar;Mannen;2017;92361;17348;11659;5689;4380;1309;7577;9771
8477;60 jaar;Mannen;2018;93310;17309;11456;5854;4523;1331;7480;9829
8478;60 jaar;Mannen;2019;94132;18151;12003;6149;4644;1505;8180;9971
8479;60 jaar;Mannen;2020;95865;18864;12681;6183;4616;1567;8754;10110
8480;60 jaar;Mannen;2021;94919;20084;13978;6106;4597;1509;9946;10139
8481;60 jaar;Mannen;2022;97446;20101;13581;6519;4933;1587;9614;10487
8482;60 jaar;Mannen;2023;96878;21035;14372;6663;5103;1559;10485;10550
8483;60 jaar;Mannen;2024;98409;21593;14680;6913;5235;1677;10825;10768
8484;60 jaar;Mannen;2025;98288;22684;15467;7217;5579;1638;11604;11080
8485;60 jaar;Mannen;2026;96098;22627;15529;7098;5548;1550;11587;11039
8486;60 jaar;Mannen;2027;93618;22536;15456;7079;5554;1526;11630;10906
8487;60 jaar;Mannen;2028;93325;21791;14690;7101;5600;1501;10877;10914
8488;60 jaar;Mannen;2029;92466;22678;15466;7212;5672;1540;11728;10951
8489;60 jaar;Mannen;2030;96486;23348;15702;7645;5943;1703;12055;11293
8490;60 jaar;Mannen;2031;92976;23275;15816;7459;5644;1815;12287;10989
8491;60 jaar;Mannen;2032;88512;22820;15477;7343;5368;1975;12121;10698
8492;60 jaar;Mannen;2033;82868;22305;15073;7232;5141;2091;11912;10393
8493;60 jaar;Mannen;2034;75968;21482;14784;6697;4532;2165;11621;9861
8494;60 jaar;Mannen;2035;72546;21545;14703;6842;4430;2412;11808;9738
8495;60 jaar;Mannen;2036;68910;21217;14073;7144;4401;2743;11501;9716
8496;60 jaar;Mannen;2037;68300;21495;13889;7606;4421;3185;11662;9833
8497;60 jaar;Mannen;2038;66264;21947;14048;7900;4377;3523;12178;9770
8498;60 jaar;Mannen;2039;66473;22609;14083;8526;4547;3979;12595;10014
8499;60 jaar;Mannen;2040;65530;23137;14069;9068;4565;4504;13063;10074
8500;60 jaar;Mannen;2041;67300;23830;13872;9958;4814;5144;13473;10357
8501;60 jaar;Mannen;2042;65394;24377;13980;10397;4779;5618;13991;10386
8502;60 jaar;Mannen;2043;63626;24372;14238;10134;4585;5549;14155;10218
8503;60 jaar;Mannen;2044;62891;24580;14385;10195;4545;5649;14338;10242
8504;60 jaar;Mannen;2045;64545;25290;14722;10568;4707;5861;14888;10402
8505;60 jaar;Mannen;2046;65649;25593;14886;10708;4806;5902;15108;10485
8506;60 jaar;Mannen;2047;67372;26014;14871;11143;4975;6168;15348;10666
8507;60 jaar;Mannen;2048;68453;26466;14983;11482;4963;6519;15709;10756
8508;60 jaar;Mannen;2049;67451;27233;15083;12150;5042;7108;16418;10815
8509;60 jaar;Mannen;2050;67785;27852;15263;12588;5139;7449;16882;10969
8510;60 jaar;Vrouwen;2005;79555;11906;7040;4867;4545;322;3658;8248
8511;60 jaar;Vrouwen;2006;74896;12176;7604;4572;4262;310;4088;8087
8512;60 jaar;Vrouwen;2007;105116;15035;8279;6755;6286;469;4069;10966
8513;60 jaar;Vrouwen;2008;100355;16182;9817;6365;5867;498;4443;11739
8514;60 jaar;Vrouwen;2009;93399;16251;10508;5744;5281;462;4974;11277
8515;60 jaar;Vrouwen;2010;89836;16204;10832;5372;4922;450;5068;11136
8516;60 jaar;Vrouwen;2011;87289;17029;11601;5428;4883;545;6023;11006
8517;60 jaar;Vrouwen;2012;86940;16287;10408;5879;4921;958;5603;10684
8518;60 jaar;Vrouwen;2013;89379;17109;11260;5849;4730;1120;6367;10742
8519;60 jaar;Vrouwen;2014;88878;17042;11526;5517;4422;1094;6671;10372
8520;60 jaar;Vrouwen;2015;89208;17721;12155;5566;4455;1111;7332;10389
8521;60 jaar;Vrouwen;2016;90636;18000;12338;5662;4424;1238;7569;10431
8522;60 jaar;Vrouwen;2017;91660;18403;12766;5637;4385;1252;8029;10374
8523;60 jaar;Vrouwen;2018;92981;18740;12861;5879;4456;1424;8140;10601
8524;60 jaar;Vrouwen;2019;94127;19256;13222;6034;4475;1559;8737;10518
8525;60 jaar;Vrouwen;2020;96293;19887;13540;6347;4805;1541;8969;10917
8526;60 jaar;Vrouwen;2021;94993;21068;14872;6196;4653;1543;10307;10762
8527;60 jaar;Vrouwen;2022;98579;20612;14244;6368;4908;1461;9564;11048
8528;60 jaar;Vrouwen;2023;97510;22088;15354;6734;5159;1575;10778;11310
8529;60 jaar;Vrouwen;2024;98602;22304;15448;6856;5327;1529;10794;11509
8530;60 jaar;Vrouwen;2025;98938;23421;16309;7112;5482;1630;11515;11907
8531;60 jaar;Vrouwen;2026;96318;23566;16406;7160;5608;1552;11619;11947
8532;60 jaar;Vrouwen;2027;94382;23572;16442;7130;5653;1478;11790;11782
8533;60 jaar;Vrouwen;2028;93917;23273;16055;7217;5689;1528;11233;12040
8534;60 jaar;Vrouwen;2029;93699;24543;17255;7288;5683;1605;12531;12012
8535;60 jaar;Vrouwen;2030;97444;25581;17869;7712;6074;1638;13105;12476
8536;60 jaar;Vrouwen;2031;94355;25903;18484;7419;5626;1793;13740;12162
8537;60 jaar;Vrouwen;2032;89589;25891;18549;7342;5429;1913;13920;11971
8538;60 jaar;Vrouwen;2033;84866;25909;18670;7239;5128;2111;14119;11790
8539;60 jaar;Vrouwen;2034;77150;25376;18565;6811;4637;2174;14022;11353
8540;60 jaar;Vrouwen;2035;73223;25442;18525;6917;4588;2329;14083;11358
8541;60 jaar;Vrouwen;2036;69686;24972;17820;7153;4387;2766;13748;11224
8542;60 jaar;Vrouwen;2037;68574;24960;17433;7527;4359;3167;13654;11306
8543;60 jaar;Vrouwen;2038;66867;26072;18075;7997;4373;3624;14678;11394
8544;60 jaar;Vrouwen;2039;67185;26611;17957;8653;4558;4096;14979;11631
8545;60 jaar;Vrouwen;2040;66586;27000;17946;9054;4564;4490;15313;11687
8546;60 jaar;Vrouwen;2041;68075;28005;17799;10206;4843;5363;15989;12016
8547;60 jaar;Vrouwen;2042;66926;28413;17876;10537;4801;5735;16449;11964
8548;60 jaar;Vrouwen;2043;64316;28326;18036;10290;4697;5593;16427;11899
8549;60 jaar;Vrouwen;2044;63511;28781;18243;10537;4680;5857;16759;12022
8550;60 jaar;Vrouwen;2045;64951;29149;18542;10607;4774;5833;17026;12123
8551;60 jaar;Vrouwen;2046;66575;29334;18555;10780;4716;6064;17079;12255
8552;60 jaar;Vrouwen;2047;68762;29797;18468;11329;5020;6309;17265;12532
8553;60 jaar;Vrouwen;2048;68527;30341;18655;11687;4996;6691;17744;12598
8554;60 jaar;Vrouwen;2049;68007;31112;18820;12293;5187;7105;18216;12896
8555;60 jaar;Vrouwen;2050;68918;31520;18941;12579;5155;7424;18614;12905
8556;61 jaar;Totaal mannen en vrouwen;2005;150867;23172;13509;9663;8999;664;7075;16098
8557;61 jaar;Totaal mannen en vrouwen;2006;158427;24043;14390;9653;9034;620;7668;16375
8558;61 jaar;Totaal mannen en vrouwen;2007;148959;24676;15346;9330;8713;617;8331;16345
8559;61 jaar;Totaal mannen en vrouwen;2008;210283;30157;16679;13478;12525;953;8493;21664
8560;61 jaar;Totaal mannen en vrouwen;2009;199694;32235;19300;12935;11885;1050;8854;23381
8561;61 jaar;Totaal mannen en vrouwen;2010;186877;32176;20551;11625;10658;967;9748;22428
8562;61 jaar;Totaal mannen en vrouwen;2011;179792;31659;20805;10854;9916;938;9750;21909
8563;61 jaar;Totaal mannen en vrouwen;2012;174569;32919;22043;10876;9788;1088;11478;21441
8564;61 jaar;Totaal mannen en vrouwen;2013;174012;31455;19667;11788;9862;1926;10603;20852
8565;61 jaar;Totaal mannen en vrouwen;2014;178701;32768;20922;11846;9554;2292;11956;20812
8566;61 jaar;Totaal mannen en vrouwen;2015;177424;32601;21403;11197;8911;2287;12475;20125
8567;61 jaar;Totaal mannen en vrouwen;2016;178414;33471;22374;11097;8801;2296;13463;20007
8568;61 jaar;Totaal mannen en vrouwen;2017;179822;34162;22859;11303;8828;2475;14120;20041
8569;61 jaar;Totaal mannen en vrouwen;2018;182588;35259;24026;11233;8695;2539;15343;19917
8570;61 jaar;Totaal mannen en vrouwen;2019;184845;35561;23923;11638;8908;2731;15361;20200
8571;61 jaar;Totaal mannen en vrouwen;2020;186804;36895;24810;12085;9047;3038;16637;20258
8572;61 jaar;Totaal mannen en vrouwen;2021;190679;38227;25796;12431;9349;3083;17440;20787
8573;61 jaar;Totaal mannen en vrouwen;2022;188456;40580;28373;12207;9180;3027;19922;20658
8574;61 jaar;Totaal mannen en vrouwen;2023;194527;40171;27383;12788;9765;3023;18884;21287
8575;61 jaar;Totaal mannen en vrouwen;2024;192910;42544;29252;13293;10183;3110;20934;21610
8576;61 jaar;Totaal mannen en vrouwen;2025;195518;43313;29651;13662;10480;3183;21294;22019
8577;61 jaar;Totaal mannen en vrouwen;2026;195734;45497;31278;14219;10975;3244;22776;22721
8578;61 jaar;Totaal mannen en vrouwen;2027;190967;45590;31439;14151;11072;3079;22871;22719
8579;61 jaar;Totaal mannen en vrouwen;2028;186592;45522;31418;14104;11123;2981;23096;22426
8580;61 jaar;Totaal mannen en vrouwen;2029;185845;44495;30282;14213;11204;3008;21810;22685
8581;61 jaar;Totaal mannen en vrouwen;2030;184781;46633;32239;14394;11270;3124;23936;22697
8582;61 jaar;Totaal mannen en vrouwen;2031;192487;48330;33086;15244;11927;3317;24834;23496
8583;61 jaar;Totaal mannen en vrouwen;2032;185946;48579;33810;14770;11187;3583;25696;22883
8584;61 jaar;Totaal mannen en vrouwen;2033;176793;48132;33553;14579;10718;3861;25724;22408
8585;61 jaar;Totaal mannen en vrouwen;2034;166511;47646;33279;14368;10196;4172;25721;21925
8586;61 jaar;Totaal mannen en vrouwen;2035;152014;46313;32899;13414;9104;4309;25347;20966
8587;61 jaar;Totaal mannen en vrouwen;2036;144723;46449;32785;13664;8956;4708;25599;20850
8588;61 jaar;Totaal mannen en vrouwen;2037;137610;45669;31471;14197;8727;5470;24973;20696
8589;61 jaar;Totaal mannen en vrouwen;2038;135905;45939;30913;15026;8718;6308;25046;20893
8590;61 jaar;Totaal mannen en vrouwen;2039;132193;47494;31709;15785;8688;7097;26575;20919
8591;61 jaar;Totaal mannen en vrouwen;2040;132718;48689;31631;17058;9040;8018;27290;21399
8592;61 jaar;Totaal mannen en vrouwen;2041;131190;49604;31611;17993;9063;8930;28090;21514
8593;61 jaar;Totaal mannen en vrouwen;2042;134424;51293;31273;20020;9588;10431;29171;22122
8594;61 jaar;Totaal mannen en vrouwen;2043;131396;52242;31458;20784;9512;11272;30141;22100
8595;61 jaar;Totaal mannen en vrouwen;2044;127053;52151;31872;20278;9216;11062;30281;21870
8596;61 jaar;Totaal mannen en vrouwen;2045;125525;52810;32224;20586;9161;11424;30794;22016
8597;61 jaar;Totaal mannen en vrouwen;2046;128596;53879;32853;21026;9416;11611;31602;22277
8598;61 jaar;Totaal mannen en vrouwen;2047;131304;54366;33030;21336;9457;11880;31875;22491
8599;61 jaar;Totaal mannen en vrouwen;2048;135184;55247;32932;22315;9927;12388;32301;22946
8600;61 jaar;Totaal mannen en vrouwen;2049;136023;56235;33229;23006;9890;13116;33136;23100
8601;61 jaar;Totaal mannen en vrouwen;2050;134515;57761;33491;24271;10160;14111;34309;23452
8602;61 jaar;Mannen;2005;75631;12102;7208;4894;4554;340;3851;8251
8603;61 jaar;Mannen;2006;79420;12297;7471;4826;4526;300;4056;8241
8604;61 jaar;Mannen;2007;74574;12668;7873;4795;4486;309;4297;8371
8605;61 jaar;Mannen;2008;105901;15310;8532;6778;6290;488;4472;10838
8606;61 jaar;Mannen;2009;100035;16255;9634;6621;6066;556;4465;11790
8607;61 jaar;Mannen;2010;94117;16128;10200;5928;5419;509;4836;11291
8608;61 jaar;Mannen;2011;90565;15655;10131;5524;5032;492;4745;10909
8609;61 jaar;Mannen;2012;87865;16103;10612;5491;4943;548;5535;10568
8610;61 jaar;Mannen;2013;87651;15364;9409;5955;4979;976;5072;10292
8611;61 jaar;Mannen;2014;89915;15872;9830;6042;4860;1181;5675;10197
8612;61 jaar;Mannen;2015;89131;15770;10048;5722;4522;1201;5895;9875
8613;61 jaar;Mannen;2016;89792;15973;10400;5573;4379;1194;6232;9741
8614;61 jaar;Mannen;2017;89778;16390;10706;5684;4437;1247;6657;9733
8615;61 jaar;Mannen;2018;91524;17089;11451;5638;4342;1296;7424;9665
8616;61 jaar;Mannen;2019;92468;17059;11257;5802;4485;1318;7336;9723
8617;61 jaar;Mannen;2020;93287;17885;11790;6095;4604;1491;8022;9863
8618;61 jaar;Mannen;2021;95008;18589;12458;6131;4578;1553;8590;9998
8619;61 jaar;Mannen;2022;94075;19782;13726;6056;4560;1496;9758;10024
8620;61 jaar;Mannen;2023;96583;19812;13346;6466;4892;1574;9442;10369
8621;61 jaar;Mannen;2024;96025;20728;14121;6607;5060;1547;10297;10431
8622;61 jaar;Mannen;2025;97547;21282;14427;6855;5191;1665;10636;10646
8623;61 jaar;Mannen;2026;97430;22360;15203;7157;5531;1626;11405;10955
8624;61 jaar;Mannen;2027;95264;22306;15266;7040;5502;1538;11393;10913
8625;61 jaar;Mannen;2028;92812;22224;15202;7022;5508;1514;11441;10783
8626;61 jaar;Mannen;2029;92524;21497;14453;7044;5554;1490;10706;10791
8627;61 jaar;Mannen;2030;91677;22375;15220;7155;5625;1529;11547;10828
8628;61 jaar;Mannen;2031;95662;23041;15457;7585;5894;1690;11874;11167
8629;61 jaar;Mannen;2032;92188;22973;15573;7400;5598;1802;12106;10867
8630;61 jaar;Mannen;2033;87769;22532;15246;7286;5325;1961;11951;10581
8631;61 jaar;Mannen;2034;82178;22028;14852;7176;5100;2076;11749;10279
8632;61 jaar;Mannen;2035;75344;21219;14573;6646;4498;2149;11466;9753
8633;61 jaar;Mannen;2036;71954;21289;14497;6792;4398;2394;11656;9633
8634;61 jaar;Mannen;2037;68353;20970;13879;7091;4369;2722;11359;9611
8635;61 jaar;Mannen;2038;67751;21249;13701;7548;4388;3160;11522;9727
8636;61 jaar;Mannen;2039;65735;21699;13859;7840;4344;3496;12034;9665
8637;61 jaar;Mannen;2040;65945;22357;13897;8460;4513;3948;12449;9908
8638;61 jaar;Mannen;2041;65012;22883;13885;8998;4530;4468;12916;9967
8639;61 jaar;Mannen;2042;66767;23573;13693;9880;4778;5103;13325;10248
8640;61 jaar;Mannen;2043;64879;24116;13800;10316;4743;5573;13838;10278
8641;61 jaar;Mannen;2044;63129;24111;14055;10056;4551;5505;14000;10111
8642;61 jaar;Mannen;2045;62401;24319;14202;10117;4513;5605;14183;10136
8643;61 jaar;Mannen;2046;64042;25022;14535;10487;4673;5815;14727;10295
8644;61 jaar;Mannen;2047;65138;25324;14698;10626;4772;5855;14947;10377
8645;61 jaar;Mannen;2048;66846;25744;14685;11059;4940;6119;15187;10557
8646;61 jaar;Mannen;2049;67919;26192;14796;11396;4927;6469;15546;10646
8647;61 jaar;Mannen;2050;66927;26953;14895;12059;5007;7052;16250;10703
8648;61 jaar;Vrouwen;2005;75237;11070;6302;4769;4444;324;3224;7847
8649;61 jaar;Vrouwen;2006;79007;11746;6919;4827;4508;320;3612;8134
8650;61 jaar;Vrouwen;2007;74385;12008;7474;4535;4227;308;4035;7974
8651;61 jaar;Vrouwen;2008;104382;14847;8147;6700;6235;465;4021;10825
8652;61 jaar;Vrouwen;2009;99659;15980;9667;6313;5819;494;4389;11591
8653;61 jaar;Vrouwen;2010;92759;16048;10351;5698;5239;458;4912;11137
8654;61 jaar;Vrouwen;2011;89227;16004;10675;5329;4883;446;5005;11000
8655;61 jaar;Vrouwen;2012;86704;16816;11431;5385;4845;540;5943;10873
8656;61 jaar;Vrouwen;2013;86361;16091;10258;5833;4883;950;5531;10560
8657;61 jaar;Vrouwen;2014;88785;16896;11091;5804;4694;1111;6281;10615
8658;61 jaar;Vrouwen;2015;88293;16830;11356;5475;4389;1086;6581;10250
8659;61 jaar;Vrouwen;2016;88622;17498;11974;5524;4422;1102;7232;10266
8660;61 jaar;Vrouwen;2017;90043;17772;12153;5619;4391;1228;7463;10308
8661;61 jaar;Vrouwen;2018;91063;18170;12575;5595;4353;1243;7919;10252
8662;61 jaar;Vrouwen;2019;92376;18502;12666;5836;4423;1413;8026;10477
8663;61 jaar;Vrouwen;2020;93517;19010;13021;5989;4443;1547;8614;10396
8664;61 jaar;Vrouwen;2021;95671;19639;13338;6300;4771;1530;8849;10789
8665;61 jaar;Vrouwen;2022;94381;20798;14647;6151;4619;1532;10164;10635
8666;61 jaar;Vrouwen;2023;97944;20359;14037;6322;4872;1450;9442;10918
8667;61 jaar;Vrouwen;2024;96884;21816;15130;6686;5123;1563;10638;11179
8668;61 jaar;Vrouwen;2025;97971;22031;15224;6807;5289;1518;10658;11374
8669;61 jaar;Vrouwen;2026;98304;23137;16075;7062;5444;1618;11372;11766
8670;61 jaar;Vrouwen;2027;95703;23284;16173;7111;5570;1541;11478;11806
8671;61 jaar;Vrouwen;2028;93781;23298;16216;7082;5615;1467;11655;11643
8672;61 jaar;Vrouwen;2029;93321;22998;15830;7169;5651;1518;11103;11895
8673;61 jaar;Vrouwen;2030;93104;24258;17019;7239;5645;1595;12389;11869
8674;61 jaar;Vrouwen;2031;96825;25288;17629;7660;6033;1627;12960;12328
8675;61 jaar;Vrouwen;2032;93758;25606;18237;7370;5589;1781;13590;12016
8676;61 jaar;Vrouwen;2033;89025;25600;18307;7293;5393;1900;13773;11827
8677;61 jaar;Vrouwen;2034;84333;25618;18426;7192;5095;2097;13972;11646
8678;61 jaar;Vrouwen;2035;76670;25094;18326;6767;4607;2161;13881;11213
8679;61 jaar;Vrouwen;2036;72770;25161;18288;6872;4557;2315;13943;11217
8680;61 jaar;Vrouwen;2037;69256;24699;17592;7107;4358;2748;13614;11085
8681;61 jaar;Vrouwen;2038;68153;24690;17212;7478;4330;3148;13524;11166
8682;61 jaar;Vrouwen;2039;66458;25795;17850;7945;4344;3601;14541;11254
8683;61 jaar;Vrouwen;2040;66773;26332;17735;8597;4527;4070;14841;11491
8684;61 jaar;Vrouwen;2041;66179;26721;17726;8995;4533;4462;15174;11547
8685;61 jaar;Vrouwen;2042;67657;27720;17580;10139;4811;5328;15846;11874
8686;61 jaar;Vrouwen;2043;66516;28126;17658;10468;4769;5699;16303;11822
8687;61 jaar;Vrouwen;2044;63924;28039;17817;10223;4665;5557;16281;11759
8688;61 jaar;Vrouwen;2045;63124;28491;18023;10468;4649;5820;16611;11881
8689;61 jaar;Vrouwen;2046;64554;28857;18318;10539;4743;5796;16875;11982
8690;61 jaar;Vrouwen;2047;66167;29042;18332;10710;4685;6025;16928;12114
8691;61 jaar;Vrouwen;2048;68338;29503;18247;11256;4987;6269;17114;12389
8692;61 jaar;Vrouwen;2049;68105;30043;18433;11610;4963;6647;17590;12454
8693;61 jaar;Vrouwen;2050;67588;30808;18596;12212;5153;7059;18059;12749
8694;62 jaar;Totaal mannen en vrouwen;2005;135185;24598;15310;9288;8646;642;7513;17086
8695;62 jaar;Totaal mannen en vrouwen;2006;149434;22793;13228;9566;8909;657;6945;15849
8696;62 jaar;Totaal mannen en vrouwen;2007;156943;23643;14085;9558;8945;613;7525;16118
8697;62 jaar;Totaal mannen en vrouwen;2008;147593;24263;15024;9238;8628;610;8176;16087
8698;62 jaar;Totaal mannen en vrouwen;2009;208335;29700;16354;13345;12402;943;8342;21357
8699;62 jaar;Totaal mannen en vrouwen;2010;197876;31759;18950;12809;11770;1039;8698;23061
8700;62 jaar;Totaal mannen en vrouwen;2011;185198;31703;20189;11515;10557;957;9576;22127
8701;62 jaar;Totaal mannen en vrouwen;2012;178198;31203;20451;10752;9823;929;9580;21623
8702;62 jaar;Totaal mannen en vrouwen;2013;173038;32439;21663;10776;9698;1078;11270;21169
8703;62 jaar;Totaal mannen en vrouwen;2014;172502;31012;19331;11680;9773;1907;10414;20598
8704;62 jaar;Totaal mannen en vrouwen;2015;177157;32296;20557;11739;9469;2270;11740;20557
8705;62 jaar;Totaal mannen en vrouwen;2016;175903;32132;21035;11097;8832;2265;12253;19879
8706;62 jaar;Totaal mannen en vrouwen;2017;176896;32983;21985;10998;8724;2274;13220;19763
8707;62 jaar;Totaal mannen en vrouwen;2018;178303;33664;22461;11203;8751;2452;13866;19798
8708;62 jaar;Totaal mannen en vrouwen;2019;181051;34739;23604;11135;8620;2515;15066;19673
8709;62 jaar;Totaal mannen en vrouwen;2020;183296;35042;23503;11538;8832;2706;15087;19954
8710;62 jaar;Totaal mannen en vrouwen;2021;185248;36351;24370;11981;8971;3010;16340;20012
8711;62 jaar;Totaal mannen en vrouwen;2022;189096;37672;25345;12327;9271;3056;17139;20533
8712;62 jaar;Totaal mannen en vrouwen;2023;186898;39976;27870;12106;9105;3001;19575;20401
8713;62 jaar;Totaal mannen en vrouwen;2024;192926;39598;26916;12682;9685;2997;18574;21024
8714;62 jaar;Totaal mannen en vrouwen;2025;191328;41935;28752;13184;10099;3084;20589;21346
8715;62 jaar;Totaal mannen en vrouwen;2026;193919;42700;29150;13550;10394;3156;20952;21748
8716;62 jaar;Totaal mannen en vrouwen;2027;194140;44857;30754;14103;10884;3218;22415;22442
8717;62 jaar;Totaal mannen en vrouwen;2028;189418;44958;30920;14038;10983;3055;22519;22439
8718;62 jaar;Totaal mannen en vrouwen;2029;185086;44906;30914;13992;11034;2958;22755;22152
8719;62 jaar;Totaal mannen en vrouwen;2030;184350;43898;29798;14101;11115;2985;21494;22405
8720;62 jaar;Totaal mannen en vrouwen;2031;183298;46015;31734;14282;11181;3101;23596;22419
8721;62 jaar;Totaal mannen en vrouwen;2032;190944;47702;32578;15124;11831;3293;24493;23209
8722;62 jaar;Totaal mannen en vrouwen;2033;184463;47951;33297;14654;11098;3556;25349;22602
8723;62 jaar;Totaal mannen en vrouwen;2034;175390;47525;33059;14466;10633;3832;25392;22133
8724;62 jaar;Totaal mannen en vrouwen;2035;165201;47048;32792;14256;10115;4141;25394;21654
8725;62 jaar;Totaal mannen en vrouwen;2036;150827;45740;32428;13312;9035;4277;25035;20704
8726;62 jaar;Totaal mannen en vrouwen;2037;143601;45880;32321;13559;8886;4674;25290;20591
8727;62 jaar;Totaal mannen en vrouwen;2038;136549;45118;31029;14089;8659;5429;24678;20439
8728;62 jaar;Totaal mannen en vrouwen;2039;134858;45395;30482;14913;8652;6261;24758;20637
8729;62 jaar;Totaal mannen en vrouwen;2040;131181;46938;31274;15664;8620;7044;26276;20662
8730;62 jaar;Totaal mannen en vrouwen;2041;131703;48127;31200;16927;8970;7957;26987;21140
8731;62 jaar;Totaal mannen en vrouwen;2042;130191;49039;31184;17855;8993;8862;27784;21255
8732;62 jaar;Totaal mannen en vrouwen;2043;133399;50718;30852;19866;9514;10352;28859;21859
8733;62 jaar;Totaal mannen en vrouwen;2044;130399;51660;31037;20623;9438;11185;29822;21838
8734;62 jaar;Totaal mannen en vrouwen;2045;126094;51568;31445;20123;9145;10978;29958;21610
8735;62 jaar;Totaal mannen en vrouwen;2046;124579;52223;31795;20428;9091;11337;30467;21756
8736;62 jaar;Totaal mannen en vrouwen;2047;127626;53281;32416;20864;9343;11522;31267;22014
8737;62 jaar;Totaal mannen en vrouwen;2048;130314;53765;32593;21172;9384;11789;31539;22226
8738;62 jaar;Totaal mannen en vrouwen;2049;134163;54642;32498;22144;9851;12293;31965;22677
8739;62 jaar;Totaal mannen en vrouwen;2050;134996;55622;32792;22830;9815;13015;32794;22828
8740;62 jaar;Mannen;2005;67658;12655;8001;4654;4333;321;4059;8595
8741;62 jaar;Mannen;2006;74737;11869;7033;4836;4501;335;3762;8107
8742;62 jaar;Mannen;2007;78502;12062;7291;4771;4475;296;3963;8099
8743;62 jaar;Mannen;2008;73738;12423;7682;4741;4435;305;4196;8226
8744;62 jaar;Mannen;2009;104707;15042;8341;6701;6219;482;4370;10671
8745;62 jaar;Mannen;2010;98929;15984;9436;6547;5998;549;4366;11617
8746;62 jaar;Mannen;2011;93094;15861;9998;5863;5360;503;4730;11131
8747;62 jaar;Mannen;2012;89595;15403;9938;5465;4979;486;4640;10763
8748;62 jaar;Mannen;2013;86936;15838;10405;5433;4891;542;5408;10430
8749;62 jaar;Mannen;2014;86734;15123;9230;5893;4928;965;4959;10164
8750;62 jaar;Mannen;2015;88980;15619;9640;5979;4811;1168;5548;10071
8751;62 jaar;Mannen;2016;88213;15518;9854;5664;4477;1188;5764;9754
8752;62 jaar;Mannen;2017;88874;15713;10197;5516;4335;1181;6092;9621
8753;62 jaar;Mannen;2018;88867;16124;10497;5626;4393;1233;6510;9613
8754;62 jaar;Mannen;2019;90600;16805;11224;5582;4300;1282;7260;9546
8755;62 jaar;Mannen;2020;91539;16781;11035;5746;4442;1304;7178;9603
8756;62 jaar;Mannen;2021;92356;17590;11554;6036;4561;1475;7850;9740
8757;62 jaar;Mannen;2022;94063;18284;12212;6073;4535;1538;8412;9873
8758;62 jaar;Mannen;2023;93144;19449;13449;6000;4519;1481;9554;9895
8759;62 jaar;Mannen;2024;95631;19494;13088;6406;4848;1558;9256;10238
8760;62 jaar;Mannen;2025;95084;20393;13847;6546;5013;1533;10093;10300
8761;62 jaar;Mannen;2026;96594;20942;14150;6792;5143;1650;10432;10511
8762;62 jaar;Mannen;2027;96484;22006;14915;7091;5479;1612;11189;10817
8763;62 jaar;Mannen;2028;94345;21957;14980;6976;5451;1526;11182;10775
8764;62 jaar;Mannen;2029;91921;21884;14925;6959;5457;1502;11236;10648
8765;62 jaar;Mannen;2030;91640;21175;14194;6981;5503;1479;10520;10655
8766;62 jaar;Mannen;2031;90803;22044;14952;7092;5575;1517;11351;10693
8767;62 jaar;Mannen;2032;94753;22706;15190;7517;5840;1676;11678;11028
