ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1
4307;Toestemming met donatiebeperkingen;Midden-Delfland;2024;1.7
4308;Toestemming met donatiebeperkingen;Midden-Drenthe;2022;2.7
4309;Toestemming met donatiebeperkingen;Midden-Drenthe;2023;2.8
4310;Toestemming met donatiebeperkingen;Midden-Drenthe;2024;2.8
4311;Toestemming met donatiebeperkingen;Midden-Groningen;2022;4.1
4312;Toestemming met donatiebeperkingen;Midden-Groningen;2023;4.2
4313;Toestemming met donatiebeperkingen;Midden-Groningen;2024;4.2
4314;Toestemming met donatiebeperkingen;Moerdijk;2022;2.7
4315;Toestemming met donatiebeperkingen;Moerdijk;2023;2.8
4316;Toestemming met donatiebeperkingen;Moerdijk;2024;2.8
4317;Toestemming met donatiebeperkingen;Molenlanden;2022;3.3
4318;Toestemming met donatiebeperkingen;Molenlanden;2023;3.3
4319;Toestemming met donatiebeperkingen;Molenlanden;2024;3.3
4320;Toestemming met donatiebeperkingen;Montferland;2022;3.1
4321;Toestemming met donatiebeperkingen;Montferland;2023;3.2
4322;Toestemming met donatiebeperkingen;Montferland;2024;3.2
4323;Toestemming met donatiebeperkingen;Montfoort;2022;1.1
4324;Toestemming met donatiebeperkingen;Montfoort;2023;1.2
4325;Toestemming met donatiebeperkingen;Montfoort;2024;1.2
4326;Toestemming met donatiebeperkingen;Mook en Middelaar;2022;0.7
4327;Toestemming met donatiebeperkingen;Mook en Middelaar;2023;0.7
4328;Toestemming met donatiebeperkingen;Mook en Middelaar;2024;0.7
4329;Toestemming met donatiebeperkingen;Neder-Betuwe;2022;1.4
4330;Toestemming met donatiebeperkingen;Neder-Betuwe;2023;1.4
4331;Toestemming met donatiebeperkingen;Neder-Betuwe;2024;1.4
4332;Toestemming met donatiebeperkingen;Nederweert;2022;1.3
4333;Toestemming met donatiebeperkingen;Nederweert;2023;1.3
4334;Toestemming met donatiebeperkingen;Nederweert;2024;1.3
4335;Toestemming met donatiebeperkingen;Nieuwegein;2022;4.8
4336;Toestemming met donatiebeperkingen;Nieuwegein;2023;4.9
4337;Toestemming met donatiebeperkingen;Nieuwegein;2024;4.8
4338;Toestemming met donatiebeperkingen;Nieuwkoop;2022;2.4
4339;Toestemming met donatiebeperkingen;Nieuwkoop;2023;2.4
4340;Toestemming met donatiebeperkingen;Nieuwkoop;2024;2.4
4341;Toestemming met donatiebeperkingen;Nijkerk;2022;3.6
4342;Toestemming met donatiebeperkingen;Nijkerk;2023;3.7
4343;Toestemming met donatiebeperkingen;Nijkerk;2024;3.8
4344;Toestemming met donatiebeperkingen;Nijmegen;2022;17.5
4345;Toestemming met donatiebeperkingen;Nijmegen;2023;17.6
4346;Toestemming met donatiebeperkingen;Nijmegen;2024;18.2
4347;Toestemming met donatiebeperkingen;Nissewaard;2022;5.7
4348;Toestemming met donatiebeperkingen;Nissewaard;2023;5.7
4349;Toestemming met donatiebeperkingen;Nissewaard;2024;5.7
4350;Toestemming met donatiebeperkingen;Noardeast-Fryslân;2022;3.1
4351;Toestemming met donatiebeperkingen;Noardeast-Fryslân;2023;3.2
4352;Toestemming met donatiebeperkingen;Noardeast-Fryslân;2024;3.2
4353;Toestemming met donatiebeperkingen;Noord-Beveland;2022;0.5
4354;Toestemming met donatiebeperkingen;Noord-Beveland;2023;0.5
4355;Toestemming met donatiebeperkingen;Noord-Beveland;2024;0.5
4356;Toestemming met donatiebeperkingen;Noordenveld;2022;2.6
4357;Toestemming met donatiebeperkingen;Noordenveld;2023;2.6
4358;Toestemming met donatiebeperkingen;Noordenveld;2024;2.7
4359;Toestemming met donatiebeperkingen;Noordoostpolder;2022;3.7
4360;Toestemming met donatiebeperkingen;Noordoostpolder;2023;3.7
4361;Toestemming met donatiebeperkingen;Noordoostpolder;2024;3.8
4362;Toestemming met donatiebeperkingen;Noordwijk;2022;3.2
4363;Toestemming met donatiebeperkingen;Noordwijk;2023;3.3
4364;Toestemming met donatiebeperkingen;Noordwijk;2024;3.3
4365;Toestemming met donatiebeperkingen;Nuenen, Gerwen en Nederwetten;2022;1.9
4366;Toestemming met donatiebeperkingen;Nuenen, Gerwen en Nederwetten;2023;2.0
4367;Toestemming met donatiebeperkingen;Nuenen, Gerwen en Nederwetten;2024;2.0
4368;Toestemming met donatiebeperkingen;Nunspeet;2022;2.0
4369;Toestemming met donatiebeperkingen;Nunspeet;2023;2.0
4370;Toestemming met donatiebeperkingen;Nunspeet;2024;2.0
4371;Toestemming met donatiebeperkingen;Oegstgeest;2022;2.0
4372;Toestemming met donatiebeperkingen;Oegstgeest;2023;2.0
4373;Toestemming met donatiebeperkingen;Oegstgeest;2024;2.1
4374;Toestemming met donatiebeperkingen;Oirschot;2022;1.5
4375;Toestemming met donatiebeperkingen;Oirschot;2023;1.5
4376;Toestemming met donatiebeperkingen;Oirschot;2024;1.5
4377;Toestemming met donatiebeperkingen;Oisterwijk;2022;2.6
4378;Toestemming met donatiebeperkingen;Oisterwijk;2023;2.6
4379;Toestemming met donatiebeperkingen;Oisterwijk;2024;2.7
4380;Toestemming met donatiebeperkingen;Oldambt;2022;2.6
4381;Toestemming met donatiebeperkingen;Oldambt;2023;2.7
4382;Toestemming met donatiebeperkingen;Oldambt;2024;2.8
4383;Toestemming met donatiebeperkingen;Oldebroek;2022;1.7
4384;Toestemming met donatiebeperkingen;Oldebroek;2023;1.8
4385;Toestemming met donatiebeperkingen;Oldebroek;2024;1.8
4386;Toestemming met donatiebeperkingen;Oldenzaal;2022;2.6
4387;Toestemming met donatiebeperkingen;Oldenzaal;2023;2.7
4388;Toestemming met donatiebeperkingen;Oldenzaal;2024;2.7
4389;Toestemming met donatiebeperkingen;Olst-Wijhe;2022;1.5
4390;Toestemming met donatiebeperkingen;Olst-Wijhe;2023;1.6
4391;Toestemming met donatiebeperkingen;Olst-Wijhe;2024;1.6
4392;Toestemming met donatiebeperkingen;Ommen;2022;1.5
4393;Toestemming met donatiebeperkingen;Ommen;2023;1.6
4394;Toestemming met donatiebeperkingen;Ommen;2024;1.6
4395;Toestemming met donatiebeperkingen;Oost Gelre;2022;2.7
4396;Toestemming met donatiebeperkingen;Oost Gelre;2023;2.7
4397;Toestemming met donatiebeperkingen;Oost Gelre;2024;2.8
4398;Toestemming met donatiebeperkingen;Oosterhout;2022;4.5
4399;Toestemming met donatiebeperkingen;Oosterhout;2023;4.6
4400;Toestemming met donatiebeperkingen;Oosterhout;2024;4.6
4401;Toestemming met donatiebeperkingen;Ooststellingwerf;2022;1.9
4402;Toestemming met donatiebeperkingen;Ooststellingwerf;2023;1.9
4403;Toestemming met donatiebeperkingen;Ooststellingwerf;2024;2.0
4404;Toestemming met donatiebeperkingen;Oostzaan;2022;0.7
4405;Toestemming met donatiebeperkingen;Oostzaan;2023;0.7
4406;Toestemming met donatiebeperkingen;Oostzaan;2024;0.7
4407;Toestemming met donatiebeperkingen;Opmeer;2022;1.1
4408;Toestemming met donatiebeperkingen;Opmeer;2023;1.1
4409;Toestemming met donatiebeperkingen;Opmeer;2024;1.1
4410;Toestemming met donatiebeperkingen;Opsterland;2022;2.4
4411;Toestemming met donatiebeperkingen;Opsterland;2023;2.5
4412;Toestemming met donatiebeperkingen;Opsterland;2024;2.5
4413;Toestemming met donatiebeperkingen;Oss;2022;6.9
4414;Toestemming met donatiebeperkingen;Oss;2023;6.9
4415;Toestemming met donatiebeperkingen;Oss;2024;7.0
4416;Toestemming met donatiebeperkingen;Oude IJsselstreek;2022;3.3
4417;Toestemming met donatiebeperkingen;Oude IJsselstreek;2023;3.4
4418;Toestemming met donatiebeperkingen;Oude IJsselstreek;2024;3.4
4419;Toestemming met donatiebeperkingen;Ouder-Amstel;2022;1.0
4420;Toestemming met donatiebeperkingen;Ouder-Amstel;2023;1.0
4421;Toestemming met donatiebeperkingen;Ouder-Amstel;2024;1.0
4422;Toestemming met donatiebeperkingen;Oudewater;2022;0.9
4423;Toestemming met donatiebeperkingen;Oudewater;2023;0.9
4424;Toestemming met donatiebeperkingen;Oudewater;2024;0.9
4425;Toestemming met donatiebeperkingen;Overbetuwe;2022;4.3
4426;Toestemming met donatiebeperkingen;Overbetuwe;2023;4.4
4427;Toestemming met donatiebeperkingen;Overbetuwe;2024;4.5
4428;Toestemming met donatiebeperkingen;Papendrecht;2022;2.5
4429;Toestemming met donatiebeperkingen;Papendrecht;2023;2.5
4430;Toestemming met donatiebeperkingen;Papendrecht;2024;2.5
4431;Toestemming met donatiebeperkingen;Peel en Maas;2022;3.6
4432;Toestemming met donatiebeperkingen;Peel en Maas;2023;3.7
4433;Toestemming met donatiebeperkingen;Peel en Maas;2024;3.7
4434;Toestemming met donatiebeperkingen;Pekela;2022;0.7
4435;Toestemming met donatiebeperkingen;Pekela;2023;0.7
4436;Toestemming met donatiebeperkingen;Pekela;2024;0.7
4437;Toestemming met donatiebeperkingen;Pijnacker-Nootdorp;2022;4.3
4438;Toestemming met donatiebeperkingen;Pijnacker-Nootdorp;2023;4.4
4439;Toestemming met donatiebeperkingen;Pijnacker-Nootdorp;2024;4.4
4440;Toestemming met donatiebeperkingen;Purmerend;2022;6.5
4441;Toestemming met donatiebeperkingen;Purmerend;2023;6.6
4442;Toestemming met donatiebeperkingen;Purmerend;2024;6.6
4443;Toestemming met donatiebeperkingen;Putten;2022;1.8
4444;Toestemming met donatiebeperkingen;Putten;2023;1.9
4445;Toestemming met donatiebeperkingen;Putten;2024;1.9
4446;Toestemming met donatiebeperkingen;Raalte;2022;3.8
4447;Toestemming met donatiebeperkingen;Raalte;2023;3.8
4448;Toestemming met donatiebeperkingen;Raalte;2024;3.9
4449;Toestemming met donatiebeperkingen;Reimerswaal;2022;1.3
4450;Toestemming met donatiebeperkingen;Reimerswaal;2023;1.3
4451;Toestemming met donatiebeperkingen;Reimerswaal;2024;1.3
4452;Toestemming met donatiebeperkingen;Renkum;2022;2.3
4453;Toestemming met donatiebeperkingen;Renkum;2023;2.4
4454;Toestemming met donatiebeperkingen;Renkum;2024;2.4
4455;Toestemming met donatiebeperkingen;Renswoude;2022;0.4
4456;Toestemming met donatiebeperkingen;Renswoude;2023;0.4
4457;Toestemming met donatiebeperkingen;Renswoude;2024;0.4
4458;Toestemming met donatiebeperkingen;Reusel-De Mierden;2022;1.0
4459;Toestemming met donatiebeperkingen;Reusel-De Mierden;2023;1.0
4460;Toestemming met donatiebeperkingen;Reusel-De Mierden;2024;1.0
4461;Toestemming met donatiebeperkingen;Rheden;2022;3.3
4462;Toestemming met donatiebeperkingen;Rheden;2023;3.3
4463;Toestemming met donatiebeperkingen;Rheden;2024;3.3
4464;Toestemming met donatiebeperkingen;Rhenen;2022;1.3
4465;Toestemming met donatiebeperkingen;Rhenen;2023;1.3
4466;Toestemming met donatiebeperkingen;Rhenen;2024;1.3
4467;Toestemming met donatiebeperkingen;Ridderkerk;2022;3.1
4468;Toestemming met donatiebeperkingen;Ridderkerk;2023;3.1
4469;Toestemming met donatiebeperkingen;Ridderkerk;2024;3.2
4470;Toestemming met donatiebeperkingen;Rijssen-Holten;2022;2.9
4471;Toestemming met donatiebeperkingen;Rijssen-Holten;2023;2.9
4472;Toestemming met donatiebeperkingen;Rijssen-Holten;2024;2.9
4473;Toestemming met donatiebeperkingen;Rijswijk (ZH.);2022;3.5
4474;Toestemming met donatiebeperkingen;Rijswijk (ZH.);2023;3.5
4475;Toestemming met donatiebeperkingen;Rijswijk (ZH.);2024;3.6
4476;Toestemming met donatiebeperkingen;Roerdalen;2022;1.3
4477;Toestemming met donatiebeperkingen;Roerdalen;2023;1.3
4478;Toestemming met donatiebeperkingen;Roerdalen;2024;1.4
4479;Toestemming met donatiebeperkingen;Roermond;2022;3.7
4480;Toestemming met donatiebeperkingen;Roermond;2023;3.7
4481;Toestemming met donatiebeperkingen;Roermond;2024;3.8
4482;Toestemming met donatiebeperkingen;De Ronde Venen;2022;3.6
4483;Toestemming met donatiebeperkingen;De Ronde Venen;2023;3.7
4484;Toestemming met donatiebeperkingen;De Ronde Venen;2024;3.7
4485;Toestemming met donatiebeperkingen;Roosendaal;2022;5.1
4486;Toestemming met donatiebeperkingen;Roosendaal;2023;5.1
4487;Toestemming met donatiebeperkingen;Roosendaal;2024;5.1
4488;Toestemming met donatiebeperkingen;Rotterdam;2022;34.5
4489;Toestemming met donatiebeperkingen;Rotterdam;2023;34.1
4490;Toestemming met donatiebeperkingen;Rotterdam;2024;34.0
4491;Toestemming met donatiebeperkingen;Rozendaal;2022;0.2
4492;Toestemming met donatiebeperkingen;Rozendaal;2023;0.2
4493;Toestemming met donatiebeperkingen;Rozendaal;2024;0.2
4494;Toestemming met donatiebeperkingen;Rucphen;2022;1.5
4495;Toestemming met donatiebeperkingen;Rucphen;2023;1.6
4496;Toestemming met donatiebeperkingen;Rucphen;2024;1.6
4497;Toestemming met donatiebeperkingen;Schagen;2022;3.7
4498;Toestemming met donatiebeperkingen;Schagen;2023;3.8
4499;Toestemming met donatiebeperkingen;Schagen;2024;3.8
4500;Toestemming met donatiebeperkingen;Scherpenzeel;2022;0.7
4501;Toestemming met donatiebeperkingen;Scherpenzeel;2023;0.7
4502;Toestemming met donatiebeperkingen;Scherpenzeel;2024;0.7
4503;Toestemming met donatiebeperkingen;Schiedam;2022;4.1
4504;Toestemming met donatiebeperkingen;Schiedam;2023;4.1
4505;Toestemming met donatiebeperkingen;Schiedam;2024;4.0
4506;Toestemming met donatiebeperkingen;Schiermonnikoog;2022;0.1
4507;Toestemming met donatiebeperkingen;Schiermonnikoog;2023;0.1
4508;Toestemming met donatiebeperkingen;Schiermonnikoog;2024;0.1
4509;Toestemming met donatiebeperkingen;Schouwen-Duiveland;2022;2.5
4510;Toestemming met donatiebeperkingen;Schouwen-Duiveland;2023;2.5
4511;Toestemming met donatiebeperkingen;Schouwen-Duiveland;2024;2.5
4512;Toestemming met donatiebeperkingen;Simpelveld;2022;0.7
4513;Toestemming met donatiebeperkingen;Simpelveld;2023;0.7
4514;Toestemming met donatiebeperkingen;Simpelveld;2024;0.7
4515;Toestemming met donatiebeperkingen;Sint-Michielsgestel;2022;2.5
4516;Toestemming met donatiebeperkingen;Sint-Michielsgestel;2023;2.6
4517;Toestemming met donatiebeperkingen;Sint-Michielsgestel;2024;2.6
4518;Toestemming met donatiebeperkingen;Sittard-Geleen;2022;6.0
4519;Toestemming met donatiebeperkingen;Sittard-Geleen;2023;6.0
4520;Toestemming met donatiebeperkingen;Sittard-Geleen;2024;6.1
4521;Toestemming met donatiebeperkingen;Sliedrecht;2022;1.8
4522;Toestemming met donatiebeperkingen;Sliedrecht;2023;1.8
4523;Toestemming met donatiebeperkingen;Sliedrecht;2024;1.8
4524;Toestemming met donatiebeperkingen;Sluis;2022;1.5
4525;Toestemming met donatiebeperkingen;Sluis;2023;1.5
4526;Toestemming met donatiebeperkingen;Sluis;2024;1.5
4527;Toestemming met donatiebeperkingen;Smallingerland;2022;4.2
4528;Toestemming met donatiebeperkingen;Smallingerland;2023;4.2
4529;Toestemming met donatiebeperkingen;Smallingerland;2024;4.3
4530;Toestemming met donatiebeperkingen;Soest;2022;3.6
4531;Toestemming met donatiebeperkingen;Soest;2023;3.7
4532;Toestemming met donatiebeperkingen;Soest;2024;3.7
4533;Toestemming met donatiebeperkingen;Someren;2022;1.5
4534;Toestemming met donatiebeperkingen;Someren;2023;1.5
4535;Toestemming met donatiebeperkingen;Someren;2024;1.5
4536;Toestemming met donatiebeperkingen;Son en Breugel;2022;1.5
4537;Toestemming met donatiebeperkingen;Son en Breugel;2023;1.5
4538;Toestemming met donatiebeperkingen;Son en Breugel;2024;1.5
4539;Toestemming met donatiebeperkingen;Stadskanaal;2022;2.1
4540;Toestemming met donatiebeperkingen;Stadskanaal;2023;2.1
4541;Toestemming met donatiebeperkingen;Stadskanaal;2024;2.1
4542;Toestemming met donatiebeperkingen;Staphorst;2022;1.3
4543;Toestemming met donatiebeperkingen;Staphorst;2023;1.3
4544;Toestemming met donatiebeperkingen;Staphorst;2024;1.3
4545;Toestemming met donatiebeperkingen;Stede Broec;2022;1.7
4546;Toestemming met donatiebeperkingen;Stede Broec;2023;1.7
4547;Toestemming met donatiebeperkingen;Stede Broec;2024;1.7
4548;Toestemming met donatiebeperkingen;Steenbergen;2022;1.7
4549;Toestemming met donatiebeperkingen;Steenbergen;2023;1.7
4550;Toestemming met donatiebeperkingen;Steenbergen;2024;1.8
4551;Toestemming met donatiebeperkingen;Steenwijkerland;2022;3.5
4552;Toestemming met donatiebeperkingen;Steenwijkerland;2023;3.6
4553;Toestemming met donatiebeperkingen;Steenwijkerland;2024;3.7
4554;Toestemming met donatiebeperkingen;Stein (L.);2022;1.8
4555;Toestemming met donatiebeperkingen;Stein (L.);2023;1.8
4556;Toestemming met donatiebeperkingen;Stein (L.);2024;1.9
4557;Toestemming met donatiebeperkingen;Stichtse Vecht;2022;5.3
4558;Toestemming met donatiebeperkingen;Stichtse Vecht;2023;5.3
4559;Toestemming met donatiebeperkingen;Stichtse Vecht;2024;5.2
4560;Toestemming met donatiebeperkingen;Súdwest-Fryslân;2022;6.9
4561;Toestemming met donatiebeperkingen;Súdwest-Fryslân;2023;7.0
4562;Toestemming met donatiebeperkingen;Súdwest-Fryslân;2024;7.1
4563;Toestemming met donatiebeperkingen;Terneuzen;2022;3.5
4564;Toestemming met donatiebeperkingen;Terneuzen;2023;3.5
4565;Toestemming met donatiebeperkingen;Terneuzen;2024;3.5
4566;Toestemming met donatiebeperkingen;Terschelling;2022;0.4
4567;Toestemming met donatiebeperkingen;Terschelling;2023;0.4
4568;Toestemming met donatiebeperkingen;Terschelling;2024;0.4
4569;Toestemming met donatiebeperkingen;Texel;2022;1.0
4570;Toestemming met donatiebeperkingen;Texel;2023;1.0
4571;Toestemming met donatiebeperkingen;Texel;2024;1.0
4572;Toestemming met donatiebeperkingen;Teylingen;2022;3.3
4573;Toestemming met donatiebeperkingen;Teylingen;2023;3.4
4574;Toestemming met donatiebeperkingen;Teylingen;2024;3.4
4575;Toestemming met donatiebeperkingen;Tholen;2022;1.7
4576;Toestemming met donatiebeperkingen;Tholen;2023;1.7
4577;Toestemming met donatiebeperkingen;Tholen;2024;1.7
4578;Toestemming met donatiebeperkingen;Tiel;2022;3.1
4579;Toestemming met donatiebeperkingen;Tiel;2023;3.1
4580;Toestemming met donatiebeperkingen;Tiel;2024;3.1
4581;Toestemming met donatiebeperkingen;Tilburg;2022;16.6
4582;Toestemming met donatiebeperkingen;Tilburg;2023;16.8
4583;Toestemming met donatiebeperkingen;Tilburg;2024;16.8
4584;Toestemming met donatiebeperkingen;Tubbergen;2022;1.8
4585;Toestemming met donatiebeperkingen;Tubbergen;2023;1.8
4586;Toestemming met donatiebeperkingen;Tubbergen;2024;1.8
4587;Toestemming met donatiebeperkingen;Twenterand;2022;2.5
4588;Toestemming met donatiebeperkingen;Twenterand;2023;2.5
4589;Toestemming met donatiebeperkingen;Twenterand;2024;2.5
4590;Toestemming met donatiebeperkingen;Tynaarlo;2022;2.8
4591;Toestemming met donatiebeperkingen;Tynaarlo;2023;2.9
4592;Toestemming met donatiebeperkingen;Tynaarlo;2024;3.0
4593;Toestemming met donatiebeperkingen;Tytsjerksteradiel;2022;2.5
4594;Toestemming met donatiebeperkingen;Tytsjerksteradiel;2023;2.5
4595;Toestemming met donatiebeperkingen;Tytsjerksteradiel;2024;2.6
4596;Toestemming met donatiebeperkingen;Uitgeest;2022;1.1
4597;Toestemming met donatiebeperkingen;Uitgeest;2023;1.1
4598;Toestemming met donatiebeperkingen;Uitgeest;2024;1.1
4599;Toestemming met donatiebeperkingen;Uithoorn;2022;2.1
4600;Toestemming met donatiebeperkingen;Uithoorn;2023;2.1
4601;Toestemming met donatiebeperkingen;Uithoorn;2024;2.1
4602;Toestemming met donatiebeperkingen;Urk;2022;0.9
4603;Toestemming met donatiebeperkingen;Urk;2023;0.9
4604;Toestemming met donatiebeperkingen;Urk;2024;1.0
4605;Toestemming met donatiebeperkingen;Utrecht (gemeente);2022;32.6
4606;Toestemming met donatiebeperkingen;Utrecht (gemeente);2023;32.5
4607;Toestemming met donatiebeperkingen;Utrecht (gemeente);2024;32.7
4608;Toestemming met donatiebeperkingen;Utrechtse Heuvelrug;2022;3.8
4609;Toestemming met donatiebeperkingen;Utrechtse Heuvelrug;2023;3.8
4610;Toestemming met donatiebeperkingen;Utrechtse Heuvelrug;2024;3.9
4611;Toestemming met donatiebeperkingen;Vaals;2022;0.4
4612;Toestemming met donatiebeperkingen;Vaals;2023;0.4
4613;Toestemming met donatiebeperkingen;Vaals;2024;0.4
4614;Toestemming met donatiebeperkingen;Valkenburg aan de Geul;2022;1.2
4615;Toestemming met donatiebeperkingen;Valkenburg aan de Geul;2023;1.2
4616;Toestemming met donatiebeperkingen;Valkenburg aan de Geul;2024;1.2
4617;Toestemming met donatiebeperkingen;Valkenswaard;2022;2.3
4618;Toestemming met donatiebeperkingen;Valkenswaard;2023;2.3
4619;Toestemming met donatiebeperkingen;Valkenswaard;2024;2.3
4620;Toestemming met donatiebeperkingen;Veendam;2022;1.9
4621;Toestemming met donatiebeperkingen;Veendam;2023;1.9
4622;Toestemming met donatiebeperkingen;Veendam;2024;1.9
4623;Toestemming met donatiebeperkingen;Veenendaal;2022;5.2
4624;Toestemming met donatiebeperkingen;Veenendaal;2023;5.3
4625;Toestemming met donatiebeperkingen;Veenendaal;2024;5.4
4626;Toestemming met donatiebeperkingen;Veere;2022;1.6
4627;Toestemming met donatiebeperkingen;Veere;2023;1.6
4628;Toestemming met donatiebeperkingen;Veere;2024;1.6
4629;Toestemming met donatiebeperkingen;Veldhoven;2022;3.3
4630;Toestemming met donatiebeperkingen;Veldhoven;2023;3.3
4631;Toestemming met donatiebeperkingen;Veldhoven;2024;3.4
4632;Toestemming met donatiebeperkingen;Velsen;2022;4.8
4633;Toestemming met donatiebeperkingen;Velsen;2023;4.8
4634;Toestemming met donatiebeperkingen;Velsen;2024;4.9
4635;Toestemming met donatiebeperkingen;Venlo;2022;6.4
4636;Toestemming met donatiebeperkingen;Venlo;2023;6.5
4637;Toestemming met donatiebeperkingen;Venlo;2024;6.5
4638;Toestemming met donatiebeperkingen;Venray;2022;3.4
4639;Toestemming met donatiebeperkingen;Venray;2023;3.5
4640;Toestemming met donatiebeperkingen;Venray;2024;3.5
4641;Toestemming met donatiebeperkingen;Vijfheerenlanden;2022;4.3
4642;Toestemming met donatiebeperkingen;Vijfheerenlanden;2023;4.4
4643;Toestemming met donatiebeperkingen;Vijfheerenlanden;2024;4.6
4644;Toestemming met donatiebeperkingen;Vlaardingen;2022;4.4
4645;Toestemming met donatiebeperkingen;Vlaardingen;2023;4.5
4646;Toestemming met donatiebeperkingen;Vlaardingen;2024;4.5
4647;Toestemming met donatiebeperkingen;Vlieland;2022;0.1
4648;Toestemming met donatiebeperkingen;Vlieland;2023;0.1
4649;Toestemming met donatiebeperkingen;Vlieland;2024;0.1
4650;Toestemming met donatiebeperkingen;Vlissingen;2022;2.9
4651;Toestemming met donatiebeperkingen;Vlissingen;2023;2.9
4652;Toestemming met donatiebeperkingen;Vlissingen;2024;2.9
4653;Toestemming met donatiebeperkingen;Voerendaal;2022;0.9
4654;Toestemming met donatiebeperkingen;Voerendaal;2023;0.9
4655;Toestemming met donatiebeperkingen;Voerendaal;2024;0.9
4656;Toestemming met donatiebeperkingen;Voorne aan Zee;2022;5.1
4657;Toestemming met donatiebeperkingen;Voorne aan Zee;2023;5.2
4658;Toestemming met donatiebeperkingen;Voorne aan Zee;2024;5.3
4659;Toestemming met donatiebeperkingen;Voorschoten;2022;1.9
4660;Toestemming met donatiebeperkingen;Voorschoten;2023;1.9
4661;Toestemming met donatiebeperkingen;Voorschoten;2024;2.0
4662;Toestemming met donatiebeperkingen;Voorst;2022;2.1
4663;Toestemming met donatiebeperkingen;Voorst;2023;2.2
4664;Toestemming met donatiebeperkingen;Voorst;2024;2.2
4665;Toestemming met donatiebeperkingen;Vught;2022;2.9
4666;Toestemming met donatiebeperkingen;Vught;2023;2.9
4667;Toestemming met donatiebeperkingen;Vught;2024;3.0
4668;Toestemming met donatiebeperkingen;Waadhoeke;2022;3.5
4669;Toestemming met donatiebeperkingen;Waadhoeke;2023;3.6
4670;Toestemming met donatiebeperkingen;Waadhoeke;2024;3.7
4671;Toestemming met donatiebeperkingen;Waalre;2022;1.3
4672;Toestemming met donatiebeperkingen;Waalre;2023;1.3
4673;Toestemming met donatiebeperkingen;Waalre;2024;1.3
4674;Toestemming met donatiebeperkingen;Waalwijk;2022;3.5
4675;Toestemming met donatiebeperkingen;Waalwijk;2023;3.6
4676;Toestemming met donatiebeperkingen;Waalwijk;2024;3.7
4677;Toestemming met donatiebeperkingen;Waddinxveen;2022;2.4
4678;Toestemming met donatiebeperkingen;Waddinxveen;2023;2.5
4679;Toestemming met donatiebeperkingen;Waddinxveen;2024;2.6
4680;Toestemming met donatiebeperkingen;Wageningen;2022;3.3
4681;Toestemming met donatiebeperkingen;Wageningen;2023;3.2
4682;Toestemming met donatiebeperkingen;Wageningen;2024;3.4
4683;Toestemming met donatiebeperkingen;Wassenaar;2022;1.5
4684;Toestemming met donatiebeperkingen;Wassenaar;2023;1.5
4685;Toestemming met donatiebeperkingen;Wassenaar;2024;1.5
4686;Toestemming met donatiebeperkingen;Waterland;2022;1.3
4687;Toestemming met donatiebeperkingen;Waterland;2023;1.4
4688;Toestemming met donatiebeperkingen;Waterland;2024;1.4
4689;Toestemming met donatiebeperkingen;Weert;2022;3.4
4690;Toestemming met donatiebeperkingen;Weert;2023;3.4
4691;Toestemming met donatiebeperkingen;Weert;2024;3.4
4692;Toestemming met donatiebeperkingen;West Betuwe;2022;3.8
4693;Toestemming met donatiebeperkingen;West Betuwe;2023;3.9
4694;Toestemming met donatiebeperkingen;West Betuwe;2024;4.0
4695;Toestemming met donatiebeperkingen;West Maas en Waal;2022;1.7
4696;Toestemming met donatiebeperkingen;West Maas en Waal;2023;1.8
4697;Toestemming met donatiebeperkingen;West Maas en Waal;2024;1.8
4698;Toestemming met donatiebeperkingen;Westerkwartier;2022;5.1
4699;Toestemming met donatiebeperkingen;Westerkwartier;2023;5.2
4700;Toestemming met donatiebeperkingen;Westerkwartier;2024;5.3
4701;Toestemming met donatiebeperkingen;Westerveld;2022;1.4
4702;Toestemming met donatiebeperkingen;Westerveld;2023;1.5
4703;Toestemming met donatiebeperkingen;Westerveld;2024;1.5
4704;Toestemming met donatiebeperkingen;Westervoort;2022;1.3
4705;Toestemming met donatiebeperkingen;Westervoort;2023;1.3
4706;Toestemming met donatiebeperkingen;Westervoort;2024;1.3
4707;Toestemming met donatiebeperkingen;Westerwolde;2022;1.5
4708;Toestemming met donatiebeperkingen;Westerwolde;2023;1.5
4709;Toestemming met donatiebeperkingen;Westerwolde;2024;1.5
4710;Toestemming met donatiebeperkingen;Westland;2022;8.6
4711;Toestemming met donatiebeperkingen;Westland;2023;8.7
4712;Toestemming met donatiebeperkingen;Westland;2024;8.8
4713;Toestemming met donatiebeperkingen;Weststellingwerf;2022;2.0
4714;Toestemming met donatiebeperkingen;Weststellingwerf;2023;2.0
4715;Toestemming met donatiebeperkingen;Weststellingwerf;2024;2.0
4716;Toestemming met donatiebeperkingen;Wierden;2022;2.1
4717;Toestemming met donatiebeperkingen;Wierden;2023;2.2
4718;Toestemming met donatiebeperkingen;Wierden;2024;2.2
4719;Toestemming met donatiebeperkingen;Wijchen;2022;3.8
4720;Toestemming met donatiebeperkingen;Wijchen;2023;3.8
4721;Toestemming met donatiebeperkingen;Wijchen;2024;3.9
4722;Toestemming met donatiebeperkingen;Wijdemeren;2022;1.8
4723;Toestemming met donatiebeperkingen;Wijdemeren;2023;1.8
