ID;VrachtautoSEnTrekkersGewicht;Bouwjaren;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
1149;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2010;296.5;292.6;3.8;310.5;292.6;17.8;17433.0;16431.0;1002.0;17810.0
1150;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2011;285.4;281.8;3.5;299.2;281.8;17.4;17534.0;16515.0;1019.0;17065.0
1151;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2012;260.3;256.9;3.5;273.1;256.9;16.2;16858.0;15859.0;999.0;16198.0
1152;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2013;226.9;221.1;5.9;249.5;221.1;28.4;16185.0;14340.0;1844.0;15415.0
1153;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2014;219.8;215.2;4.6;236.4;215.2;21.2;16118.0;14672.0;1447.0;14670.0
1154;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2015;211.6;207.6;4.0;223.7;207.6;16.1;15809.0;14671.0;1138.0;14149.0
1155;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2016;201.6;194.4;7.2;219.1;194.4;24.7;15856.0;14071.0;1785.0;13817.0
1156;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2017;193.0;187.9;5.0;204.3;187.9;16.4;15255.0;14033.0;1221.0;13393.0
1157;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2018;187.4;183.7;3.7;196.0;183.7;12.3;14997.0;14055.0;942.0;13072.0
1158;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2019;176.6;173.3;3.3;183.5;173.3;10.1;14356.0;13563.0;792.0;12781.0
1159;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2020;155.7;150.5;5.2;165.0;150.5;14.5;13099.0;11949.0;1151.0;12594.0
1160;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2001;417.4;413.2;4.2;441.1;413.2;27.9;21324.0;19976.0;1348.0;20685.0
1161;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2002;336.2;332.9;3.3;354.6;332.9;21.6;18359.0;17238.0;1121.0;19313.0
1162;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2003;275.2;272.7;2.5;289.9;272.7;17.2;16530.0;15547.0;983.0;17540.0
1163;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2004;232.1;229.9;2.2;243.9;229.9;14.0;15126.0;14258.0;868.0;16125.0
1164;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2005;194.2;192.4;1.8;203.5;192.4;11.1;14078.0;13308.0;770.0;14455.0
1165;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2006;164.2;162.5;1.7;171.7;162.5;9.2;13050.0;12353.0;697.0;13158.0
1166;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2007;129.6;126.8;2.7;140.9;126.8;14.1;12080.0;10872.0;1208.0;11666.0
1167;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2008;106.5;104.4;2.1;115.0;104.4;10.6;10984.0;9974.0;1010.0;10466.0
1168;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2009;85.2;83.5;1.7;91.7;83.5;8.3;9733.0;8857.0;876.0;9426.0
1169;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2010;68.4;67.3;1.1;72.4;67.3;5.0;8316.0;7740.0;576.0;8700.0
1170;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2011;57.0;56.1;0.9;60.6;56.1;4.5;7662.0;7088.0;574.0;7911.0
1171;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2012;44.5;43.6;0.9;47.8;43.6;4.2;6647.0;6068.0;579.0;7190.0
1172;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2013;38.0;37.3;0.7;40.8;37.3;3.5;6174.0;5643.0;531.0;6607.0
1173;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2014;33.1;32.7;0.4;34.6;32.7;1.9;5736.0;5415.0;321.0;6034.0
1174;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2015;26.8;26.4;0.4;27.9;26.4;1.5;5157.0;4874.0;284.0;5416.0
1175;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2016;23.5;22.5;1.0;26.0;22.5;3.5;5213.0;4509.0;704.0;4995.0
1176;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2017;20.0;19.5;0.5;21.2;19.5;1.7;4540.0;4186.0;354.0;4664.0
1177;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2018;19.8;19.7;0.0;19.9;19.7;0.1;4563.0;4535.0;27.0;4352.0
1178;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2019;16.4;16.4;0.0;16.4;16.4;0.0;4076.0;4076.0;0.0;4031.0
1179;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2020;11.6;11.2;0.4;12.4;11.2;1.2;3221.0;2918.0;303.0;3846.0
1180;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2001;83.7;82.6;1.1;89.8;82.6;7.2;32921.0;30287.0;2634.0;2727.0
1181;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2002;138.8;137.0;1.8;148.9;137.0;11.9;37640.0;34628.0;3011.0;3957.0
1182;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2003;178.3;176.1;2.1;190.8;176.1;14.7;37101.0;34242.0;2859.0;5143.0
1183;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2004;209.2;206.6;2.6;223.4;206.6;16.8;36705.0;33950.0;2755.0;6086.0
1184;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2005;211.7;209.0;2.7;225.5;209.0;16.6;37083.0;34358.0;2725.0;6082.0
1185;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2006;193.9;191.3;2.6;205.6;191.3;14.4;34313.0;31917.0;2396.0;5993.0
1186;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2007;161.4;158.0;3.4;175.5;158.0;17.6;31598.0;28439.0;3160.0;5554.0
1187;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2008;134.1;131.6;2.5;144.0;131.6;12.4;27884.0;25488.0;2396.0;5164.0
1188;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2009;108.2;106.2;2.0;115.8;106.2;9.5;24315.0;22310.0;2005.0;4762.0
1189;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2010;87.0;85.8;1.3;91.8;85.8;6.0;21019.0;19640.0;1379.0;4367.0
1190;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2011;72.2;71.1;1.2;77.0;71.1;5.9;19487.0;17993.0;1494.0;3949.0
1191;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2012;56.6;55.2;1.4;61.6;55.2;6.4;17550.0;15720.0;1830.0;3512.0
1192;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2013;46.8;45.8;0.9;50.3;45.8;4.5;16267.0;14817.0;1449.0;3094.0
1193;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2014;40.9;40.4;0.5;42.8;40.4;2.4;15375.0;14514.0;861.0;2782.0
1194;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2015;33.9;33.4;0.5;35.3;33.4;1.9;13970.0;13201.0;768.0;2529.0
1195;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2016;25.8;24.7;1.1;28.6;24.7;3.9;12545.0;10851.0;1694.0;2276.0
1196;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2017;21.2;20.6;0.5;22.4;20.6;1.7;10747.0;9909.0;838.0;2084.0
1197;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2018;17.8;17.8;0.0;17.9;17.8;0.1;9629.0;9571.0;58.0;1861.0
1198;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2019;13.9;13.9;0.0;13.9;13.9;0.0;8301.0;8301.0;0.0;1676.0
1199;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2020;9.7;9.3;0.3;10.3;9.3;1.0;6671.0;6044.0;627.0;1540.0
1200;Gewicht volle wagen: tot 10 000 kg;2005;2001;;;;;;;;;;
1201;Gewicht volle wagen: tot 10 000 kg;2005;2002;;;;;;;;;;
1202;Gewicht volle wagen: tot 10 000 kg;2005;2003;;;;;;;;;;
1203;Gewicht volle wagen: tot 10 000 kg;2005;2004;;;;;;;;;;
1204;Gewicht volle wagen: tot 10 000 kg;2005;2005;19.6;19.3;0.3;21.0;19.3;1.7;23944.0;22028.0;1916.0;877.0
1205;Gewicht volle wagen: tot 10 000 kg;2005;2006;34.3;33.8;0.5;36.7;33.8;2.9;41589.0;38262.0;3327.0;883.0
1206;Gewicht volle wagen: tot 10 000 kg;2005;2007;32.7;32.0;0.7;35.6;32.0;3.6;40587.0;36529.0;4059.0;877.0
1207;Gewicht volle wagen: tot 10 000 kg;2005;2008;31.0;30.4;0.6;33.4;30.4;3.0;38521.0;35054.0;3467.0;867.0
1208;Gewicht volle wagen: tot 10 000 kg;2005;2009;27.6;27.2;0.4;29.1;27.2;1.9;34908.0;32639.0;2269.0;833.0
1209;Gewicht volle wagen: tot 10 000 kg;2005;2010;23.7;23.2;0.5;25.6;23.2;2.4;32151.0;29162.0;2989.0;797.0
1210;Gewicht volle wagen: tot 10 000 kg;2005;2011;20.8;20.5;0.2;21.7;20.5;1.2;29826.0;28230.0;1595.0;727.0
1211;Gewicht volle wagen: tot 10 000 kg;2005;2012;17.2;17.0;0.1;17.7;17.0;0.7;26725.0;25692.0;1033.0;662.0
1212;Gewicht volle wagen: tot 10 000 kg;2005;2013;10.3;9.5;0.9;13.6;9.5;4.1;23489.0;16372.0;7117.0;579.0
1213;Gewicht volle wagen: tot 10 000 kg;2005;2014;9.5;9.2;0.3;10.5;9.2;1.3;21122.0;18545.0;2577.0;498.0
1214;Gewicht volle wagen: tot 10 000 kg;2005;2015;7.8;7.7;0.1;8.2;7.7;0.4;18742.0;17711.0;1031.0;436.0
1215;Gewicht volle wagen: tot 10 000 kg;2005;2016;5.8;5.6;0.3;6.5;5.6;0.9;16577.0;14339.0;2238.0;390.0
1216;Gewicht volle wagen: tot 10 000 kg;2005;2017;4.8;4.6;0.1;5.0;4.6;0.4;14522.0;13390.0;1133.0;346.0
1217;Gewicht volle wagen: tot 10 000 kg;2005;2018;4.3;4.3;0.0;4.3;4.3;0.0;13771.0;13688.0;83.0;315.0
1218;Gewicht volle wagen: tot 10 000 kg;2005;2019;3.8;3.8;0.0;3.8;3.8;0.0;12748.0;12748.0;0.0;302.0
1219;Gewicht volle wagen: tot 10 000 kg;2005;2020;2.5;2.5;0.1;2.7;2.5;0.3;9494.0;8601.0;892.0;285.0
1220;Gewicht volle wagen: tot 10 000 kg;2006;2001;;;;;;;;;;
1221;Gewicht volle wagen: tot 10 000 kg;2006;2002;;;;;;;;;;
1222;Gewicht volle wagen: tot 10 000 kg;2006;2003;;;;;;;;;;
1223;Gewicht volle wagen: tot 10 000 kg;2006;2004;;;;;;;;;;
1224;Gewicht volle wagen: tot 10 000 kg;2006;2005;;;;;;;;;;
1225;Gewicht volle wagen: tot 10 000 kg;2006;2006;19.7;19.4;0.3;21.0;19.4;1.7;20314.0;18689.0;1625.0;1036.0
1226;Gewicht volle wagen: tot 10 000 kg;2006;2007;36.8;36.0;0.8;40.0;36.0;4.0;38996.0;35097.0;3900.0;1027.0
1227;Gewicht volle wagen: tot 10 000 kg;2006;2008;35.8;35.2;0.6;38.3;35.2;3.1;37149.0;34177.0;2972.0;1030.0
1228;Gewicht volle wagen: tot 10 000 kg;2006;2009;34.0;33.5;0.6;36.2;33.5;2.7;34678.0;32077.0;2601.0;1043.0
1229;Gewicht volle wagen: tot 10 000 kg;2006;2010;33.3;33.0;0.3;34.6;33.0;1.6;33423.0;31911.0;1512.0;1034.0
1230;Gewicht volle wagen: tot 10 000 kg;2006;2011;31.0;30.8;0.2;31.8;30.8;1.0;31826.0;30819.0;1007.0;1000.0
1231;Gewicht volle wagen: tot 10 000 kg;2006;2012;26.9;26.9;0.0;27.0;26.9;0.1;29080.0;28944.0;136.0;929.0
1232;Gewicht volle wagen: tot 10 000 kg;2006;2013;19.1;18.8;0.3;20.5;18.8;1.7;24726.0;22699.0;2028.0;828.0
1233;Gewicht volle wagen: tot 10 000 kg;2006;2014;15.3;15.0;0.3;16.3;15.0;1.3;22451.0;20610.0;1841.0;728.0
1234;Gewicht volle wagen: tot 10 000 kg;2006;2015;10.7;9.7;1.0;13.6;9.7;3.9;21295.0;15247.0;6048.0;638.0
1235;Gewicht volle wagen: tot 10 000 kg;2006;2016;10.2;9.7;0.4;11.2;9.7;1.5;19240.0;16642.0;2597.0;585.0
1236;Gewicht volle wagen: tot 10 000 kg;2006;2017;8.4;8.2;0.2;8.9;8.2;0.7;16932.0;15611.0;1321.0;524.0
1237;Gewicht volle wagen: tot 10 000 kg;2006;2018;7.3;7.3;0.0;7.3;7.3;0.0;14889.0;14800.0;89.0;493.0
1238;Gewicht volle wagen: tot 10 000 kg;2006;2019;6.4;6.4;0.0;6.4;6.4;0.0;13995.0;13995.0;0.0;455.0
1239;Gewicht volle wagen: tot 10 000 kg;2006;2020;4.4;4.3;0.2;4.7;4.3;0.4;11312.0;10249.0;1063.0;418.0
1240;Gewicht volle wagen: tot 10 000 kg;2007;2001;;;;;;;;;;
1241;Gewicht volle wagen: tot 10 000 kg;2007;2002;;;;;;;;;;
1242;Gewicht volle wagen: tot 10 000 kg;2007;2003;;;;;;;;;;
1243;Gewicht volle wagen: tot 10 000 kg;2007;2004;;;;;;;;;;
1244;Gewicht volle wagen: tot 10 000 kg;2007;2005;;;;;;;;;;
1245;Gewicht volle wagen: tot 10 000 kg;2007;2006;;;;;;;;;;
1246;Gewicht volle wagen: tot 10 000 kg;2007;2007;12.4;12.1;0.3;13.4;12.1;1.3;18459.0;16613.0;1846.0;728.0
1247;Gewicht volle wagen: tot 10 000 kg;2007;2008;24.9;24.4;0.5;26.8;24.4;2.4;36717.0;33413.0;3305.0;730.0
1248;Gewicht volle wagen: tot 10 000 kg;2007;2009;25.4;25.0;0.4;26.8;25.0;1.7;35005.0;32729.0;2275.0;765.0
1249;Gewicht volle wagen: tot 10 000 kg;2007;2010;26.6;26.5;0.1;27.0;26.5;0.5;33236.0;32610.0;626.0;811.0
1250;Gewicht volle wagen: tot 10 000 kg;2007;2011;26.2;25.9;0.3;27.4;25.9;1.5;33584.0;31739.0;1845.0;816.0
1251;Gewicht volle wagen: tot 10 000 kg;2007;2012;24.5;24.5;0.0;24.7;24.5;0.2;31196.0;30922.0;275.0;792.0
1252;Gewicht volle wagen: tot 10 000 kg;2007;2013;20.4;20.0;0.3;21.6;20.0;1.5;29152.0;27082.0;2070.0;740.0
1253;Gewicht volle wagen: tot 10 000 kg;2007;2014;17.3;16.8;0.5;18.9;16.8;2.1;27467.0;24391.0;3076.0;689.0
1254;Gewicht volle wagen: tot 10 000 kg;2007;2015;15.9;15.8;0.0;15.9;15.8;0.1;24907.0;24758.0;149.0;640.0
1255;Gewicht volle wagen: tot 10 000 kg;2007;2016;12.1;11.6;0.4;13.2;11.6;1.5;22304.0;19694.0;2610.0;591.0
1256;Gewicht volle wagen: tot 10 000 kg;2007;2017;9.9;9.6;0.3;10.4;9.6;0.8;20536.0;18935.0;1602.0;509.0
1257;Gewicht volle wagen: tot 10 000 kg;2007;2018;8.6;8.6;0.0;8.6;8.6;0.1;19085.0;18971.0;115.0;451.0
1258;Gewicht volle wagen: tot 10 000 kg;2007;2019;7.1;7.1;0.0;7.1;7.1;0.0;16931.0;16931.0;0.0;422.0
1259;Gewicht volle wagen: tot 10 000 kg;2007;2020;5.1;5.0;0.2;5.5;5.0;0.5;13841.0;12540.0;1301.0;396.0
1260;Gewicht volle wagen: tot 10 000 kg;2008;2001;;;;;;;;;;
1261;Gewicht volle wagen: tot 10 000 kg;2008;2002;;;;;;;;;;
1262;Gewicht volle wagen: tot 10 000 kg;2008;2003;;;;;;;;;;
1263;Gewicht volle wagen: tot 10 000 kg;2008;2004;;;;;;;;;;
1264;Gewicht volle wagen: tot 10 000 kg;2008;2005;;;;;;;;;;
1265;Gewicht volle wagen: tot 10 000 kg;2008;2006;;;;;;;;;;
1266;Gewicht volle wagen: tot 10 000 kg;2008;2007;;;;;;;;;;
1267;Gewicht volle wagen: tot 10 000 kg;2008;2008;16.3;15.9;0.3;17.5;15.9;1.6;17944.0;16329.0;1615.0;977.0
1268;Gewicht volle wagen: tot 10 000 kg;2008;2009;30.5;29.9;0.6;32.7;29.9;2.8;33152.0;30334.0;2818.0;986.0
1269;Gewicht volle wagen: tot 10 000 kg;2008;2010;31.4;31.1;0.2;32.2;31.1;1.1;32646.0;31537.0;1109.0;987.0
1270;Gewicht volle wagen: tot 10 000 kg;2008;2011;32.8;32.4;0.4;34.2;32.4;1.8;33170.0;31453.0;1717.0;1030.0
1271;Gewicht volle wagen: tot 10 000 kg;2008;2012;30.8;30.2;0.6;33.2;30.2;3.0;32242.0;29301.0;2941.0;1030.0
1272;Gewicht volle wagen: tot 10 000 kg;2008;2013;25.1;24.0;1.1;29.5;24.0;5.5;29445.0;23939.0;5506.0;1001.0
1273;Gewicht volle wagen: tot 10 000 kg;2008;2014;23.3;22.2;1.0;27.1;22.2;4.8;27694.0;22736.0;4957.0;977.0
1274;Gewicht volle wagen: tot 10 000 kg;2008;2015;22.7;22.3;0.4;23.8;22.3;1.5;25787.0;24214.0;1573.0;922.0
1275;Gewicht volle wagen: tot 10 000 kg;2008;2016;20.4;20.1;0.3;21.2;20.1;1.1;23837.0;22622.0;1216.0;888.0
1276;Gewicht volle wagen: tot 10 000 kg;2008;2017;16.2;15.7;0.6;17.5;15.7;1.8;21225.0;19018.0;2207.0;824.0
1277;Gewicht volle wagen: tot 10 000 kg;2008;2018;14.0;13.9;0.0;14.0;13.9;0.1;18843.0;18730.0;113.0;744.0
1278;Gewicht volle wagen: tot 10 000 kg;2008;2019;10.4;10.4;0.0;10.4;10.4;0.0;15468.0;15468.0;0.0;672.0
1279;Gewicht volle wagen: tot 10 000 kg;2008;2020;6.7;6.4;0.2;7.1;6.4;0.7;12428.0;11260.0;1168.0;573.0
1280;Gewicht volle wagen: tot 10 000 kg;2009;2001;;;;;;;;;;
1281;Gewicht volle wagen: tot 10 000 kg;2009;2002;;;;;;;;;;
1282;Gewicht volle wagen: tot 10 000 kg;2009;2003;;;;;;;;;;
1283;Gewicht volle wagen: tot 10 000 kg;2009;2004;;;;;;;;;;
1284;Gewicht volle wagen: tot 10 000 kg;2009;2005;;;;;;;;;;
1285;Gewicht volle wagen: tot 10 000 kg;2009;2006;;;;;;;;;;
1286;Gewicht volle wagen: tot 10 000 kg;2009;2007;;;;;;;;;;
1287;Gewicht volle wagen: tot 10 000 kg;2009;2008;;;;;;;;;;
1288;Gewicht volle wagen: tot 10 000 kg;2009;2009;9.8;9.6;0.2;10.5;9.6;0.9;17236.0;15771.0;1465.0;611.0
1289;Gewicht volle wagen: tot 10 000 kg;2009;2010;18.2;17.9;0.2;19.0;17.9;1.1;31703.0;29861.0;1842.0;600.0
1290;Gewicht volle wagen: tot 10 000 kg;2009;2011;19.3;19.2;0.1;19.9;19.2;0.7;31614.0;30445.0;1168.0;629.0
1291;Gewicht volle wagen: tot 10 000 kg;2009;2012;18.8;18.7;0.1;19.0;18.7;0.3;30116.0;29681.0;434.0;631.0
1292;Gewicht volle wagen: tot 10 000 kg;2009;2013;16.5;16.2;0.3;17.8;16.2;1.7;29331.0;26603.0;2728.0;608.0
1293;Gewicht volle wagen: tot 10 000 kg;2009;2014;15.6;15.4;0.2;16.5;15.4;1.0;27719.0;25972.0;1746.0;594.0
1294;Gewicht volle wagen: tot 10 000 kg;2009;2015;13.1;12.7;0.4;14.4;12.7;1.7;25980.0;22888.0;3092.0;555.0
1295;Gewicht volle wagen: tot 10 000 kg;2009;2016;11.6;11.2;0.4;12.7;11.2;1.5;23285.0;20537.0;2748.0;544.0
1296;Gewicht volle wagen: tot 10 000 kg;2009;2017;9.8;9.5;0.3;10.6;9.5;1.0;21056.0;18993.0;2064.0;501.0
1297;Gewicht volle wagen: tot 10 000 kg;2009;2018;8.8;8.8;0.0;8.8;8.8;0.0;18930.0;18854.0;76.0;467.0
1298;Gewicht volle wagen: tot 10 000 kg;2009;2019;6.8;6.8;0.0;6.8;6.8;0.0;15718.0;15718.0;0.0;435.0
1299;Gewicht volle wagen: tot 10 000 kg;2009;2020;5.0;4.8;0.2;5.3;4.8;0.5;13534.0;12262.0;1272.0;390.0
1300;Gewicht volle wagen: tot 10 000 kg;2010;2001;;;;;;;;;;
1301;Gewicht volle wagen: tot 10 000 kg;2010;2002;;;;;;;;;;
1302;Gewicht volle wagen: tot 10 000 kg;2010;2003;;;;;;;;;;
1303;Gewicht volle wagen: tot 10 000 kg;2010;2004;;;;;;;;;;
1304;Gewicht volle wagen: tot 10 000 kg;2010;2005;;;;;;;;;;
1305;Gewicht volle wagen: tot 10 000 kg;2010;2006;;;;;;;;;;
1306;Gewicht volle wagen: tot 10 000 kg;2010;2007;;;;;;;;;;
1307;Gewicht volle wagen: tot 10 000 kg;2010;2008;;;;;;;;;;
1308;Gewicht volle wagen: tot 10 000 kg;2010;2009;;;;;;;;;;
1309;Gewicht volle wagen: tot 10 000 kg;2010;2010;7.8;7.8;0.0;8.0;7.8;0.2;15508.0;15196.0;313.0;514.0
1310;Gewicht volle wagen: tot 10 000 kg;2010;2011;18.3;18.3;0.1;18.6;18.3;0.3;34146.0;33624.0;522.0;544.0
1311;Gewicht volle wagen: tot 10 000 kg;2010;2012;17.7;17.6;0.1;18.1;17.6;0.5;32701.0;31823.0;878.0;554.0
1312;Gewicht volle wagen: tot 10 000 kg;2010;2013;16.6;16.4;0.2;17.5;16.4;1.0;31913.0;29998.0;1915.0;548.0
1313;Gewicht volle wagen: tot 10 000 kg;2010;2014;16.5;16.3;0.2;17.3;16.3;1.0;31049.0;29217.0;1832.0;559.0
1314;Gewicht volle wagen: tot 10 000 kg;2010;2015;16.3;16.3;0.1;16.6;16.3;0.3;29467.0;28848.0;619.0;564.0
1315;Gewicht volle wagen: tot 10 000 kg;2010;2016;15.4;15.1;0.3;16.3;15.1;1.2;28932.0;26878.0;2054.0;562.0
1316;Gewicht volle wagen: tot 10 000 kg;2010;2017;14.1;14.0;0.2;14.5;14.0;0.5;26333.0;25385.0;948.0;551.0
1317;Gewicht volle wagen: tot 10 000 kg;2010;2018;11.2;11.0;0.2;11.8;11.0;0.8;22788.0;21216.0;1572.0;518.0
1318;Gewicht volle wagen: tot 10 000 kg;2010;2019;8.5;8.3;0.2;9.0;8.3;0.7;19311.0;17785.0;1526.0;467.0
1319;Gewicht volle wagen: tot 10 000 kg;2010;2020;6.5;6.3;0.2;6.9;6.3;0.7;16136.0;14619.0;1517.0;429.0
1320;Gewicht volle wagen: tot 10 000 kg;2011;2001;;;;;;;;;;
1321;Gewicht volle wagen: tot 10 000 kg;2011;2002;;;;;;;;;;
1322;Gewicht volle wagen: tot 10 000 kg;2011;2003;;;;;;;;;;
1323;Gewicht volle wagen: tot 10 000 kg;2011;2004;;;;;;;;;;
1324;Gewicht volle wagen: tot 10 000 kg;2011;2005;;;;;;;;;;
1325;Gewicht volle wagen: tot 10 000 kg;2011;2006;;;;;;;;;;
1326;Gewicht volle wagen: tot 10 000 kg;2011;2007;;;;;;;;;;
1327;Gewicht volle wagen: tot 10 000 kg;2011;2008;;;;;;;;;;
1328;Gewicht volle wagen: tot 10 000 kg;2011;2009;;;;;;;;;;
1329;Gewicht volle wagen: tot 10 000 kg;2011;2010;;;;;;;;;;
1330;Gewicht volle wagen: tot 10 000 kg;2011;2011;7.7;7.6;0.1;8.1;7.6;0.5;17651.0;16574.0;1078.0;458.0
1331;Gewicht volle wagen: tot 10 000 kg;2011;2012;14.9;14.7;0.2;15.5;14.7;0.7;33242.0;31637.0;1605.0;465.0
1332;Gewicht volle wagen: tot 10 000 kg;2011;2013;14.8;14.8;0.0;15.0;14.8;0.2;32525.0;32037.0;488.0;461.0
1333;Gewicht volle wagen: tot 10 000 kg;2011;2014;13.1;12.7;0.4;14.6;12.7;1.9;30230.0;26270.0;3960.0;482.0
1334;Gewicht volle wagen: tot 10 000 kg;2011;2015;13.8;13.7;0.1;14.0;13.7;0.3;28135.0;27487.0;647.0;499.0
1335;Gewicht volle wagen: tot 10 000 kg;2011;2016;12.5;12.1;0.4;13.4;12.1;1.3;27052.0;24509.0;2543.0;495.0
1336;Gewicht volle wagen: tot 10 000 kg;2011;2017;12.0;12.0;0.0;12.0;12.0;0.0;24937.0;24937.0;0.0;479.0
1337;Gewicht volle wagen: tot 10 000 kg;2011;2018;9.5;9.1;0.4;10.4;9.1;1.3;23140.0;20248.0;2893.0;451.0
1338;Gewicht volle wagen: tot 10 000 kg;2011;2019;8.2;8.2;0.0;8.3;8.2;0.0;19731.0;19612.0;118.0;419.0
1339;Gewicht volle wagen: tot 10 000 kg;2011;2020;6.7;6.6;0.1;6.8;6.6;0.2;16656.0;16156.0;500.0;408.0
1340;Gewicht volle wagen: tot 10 000 kg;2012;2001;;;;;;;;;;
1341;Gewicht volle wagen: tot 10 000 kg;2012;2002;;;;;;;;;;
1342;Gewicht volle wagen: tot 10 000 kg;2012;2003;;;;;;;;;;
1343;Gewicht volle wagen: tot 10 000 kg;2012;2004;;;;;;;;;;
1344;Gewicht volle wagen: tot 10 000 kg;2012;2005;;;;;;;;;;
1345;Gewicht volle wagen: tot 10 000 kg;2012;2006;;;;;;;;;;
1346;Gewicht volle wagen: tot 10 000 kg;2012;2007;;;;;;;;;;
1347;Gewicht volle wagen: tot 10 000 kg;2012;2008;;;;;;;;;;
1348;Gewicht volle wagen: tot 10 000 kg;2012;2009;;;;;;;;;;
1349;Gewicht volle wagen: tot 10 000 kg;2012;2010;;;;;;;;;;
1350;Gewicht volle wagen: tot 10 000 kg;2012;2011;;;;;;;;;;
1351;Gewicht volle wagen: tot 10 000 kg;2012;2012;8.4;8.4;0.0;8.4;8.4;0.0;19495.0;19452.0;43.0;433.0
1352;Gewicht volle wagen: tot 10 000 kg;2012;2013;12.8;12.0;0.8;15.9;12.0;3.9;34649.0;26195.0;8454.0;459.0
1353;Gewicht volle wagen: tot 10 000 kg;2012;2014;15.2;14.8;0.4;16.5;14.8;1.7;35180.0;31627.0;3553.0;469.0
1354;Gewicht volle wagen: tot 10 000 kg;2012;2015;15.7;15.5;0.2;16.5;15.5;1.0;33275.0;31245.0;2030.0;495.0
1355;Gewicht volle wagen: tot 10 000 kg;2012;2016;16.6;16.3;0.3;17.3;16.3;1.0;33774.0;31882.0;1891.0;512.0
1356;Gewicht volle wagen: tot 10 000 kg;2012;2017;14.5;13.9;0.6;15.9;13.9;2.0;31487.0;27519.0;3967.0;505.0
1357;Gewicht volle wagen: tot 10 000 kg;2012;2018;12.5;11.7;0.8;14.3;11.7;2.6;28770.0;23505.0;5265.0;498.0
1358;Gewicht volle wagen: tot 10 000 kg;2012;2019;11.7;11.4;0.3;12.3;11.4;0.9;24899.0;23032.0;1867.0;493.0
1359;Gewicht volle wagen: tot 10 000 kg;2012;2020;8.2;7.9;0.3;8.8;7.9;0.8;20318.0;18367.0;1950.0;432.0
