ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
2960;Mannen;98;1961 tot 1966;0.37913;397;151;1.76
2961;Mannen;98;1966 tot 1971;0.33529;497;167;1.79
2962;Mannen;98;1971 tot 1976;0.42034;429;180;1.64
2963;Mannen;98;1976 tot 1981;0.30895;836;258;1.92
2964;Mannen;98;1981 tot 1986;0.28548;828;237;2.01
2965;Mannen;98;1986 tot 1991;0.32343;807;261;1.95
2966;Mannen;98;1991 tot 1996;0.3642;717;261;1.8
2967;Mannen;98;1996 tot 2001;0.35853;804;288;1.77
2968;Mannen;98;2001 tot 2006;0.37309;984;367;1.76
2969;Mannen;98;2006 tot 2011;0.32959;1583;522;1.84
2970;Mannen;99;1861 tot 1866;0.44834;13;6;1.05
2971;Mannen;99;1866 tot 1871;0.26912;19;5;1.51
2972;Mannen;99;1871 tot 1876;0.2038;21;4;1.89
2973;Mannen;99;1876 tot 1881;0.2556;11;3;1.62
2974;Mannen;99;1881 tot 1886;0.6834;22;15;0.88
2975;Mannen;99;1886 tot 1891;0.1732;20;3;1.66
2976;Mannen;99;1891 tot 1896;0.3404;25;8;1.54
2977;Mannen;99;1896 tot 1901;0.3364;51;17;1.48
2978;Mannen;99;1901 tot 1906;0.406;34;14;1.51
2979;Mannen;99;1906 tot 1911;0.7178;61;44;1.02
2980;Mannen;99;1911 tot 1916;0.3308;84;28;1.58
2981;Mannen;99;1916 tot 1921;0.463;45;21;1.38
2982;Mannen;99;1921 tot 1926;0.4298;77;33;1.36
2983;Mannen;99;1926 tot 1931;0.3388;79;27;1.49
2984;Mannen;99;1931 tot 1936;0.37918;107;41;1.46
2985;Mannen;99;1936 tot 1941;0.31621;68;22;1.58
2986;Mannen;99;1941 tot 1946;0.46621;39;18;1.27
2987;Mannen;99;1946 tot 1951;0.36728;255;94;1.51
2988;Mannen;99;1951 tot 1956;0.58762;170;100;1.18
2989;Mannen;99;1956 tot 1961;0.36105;209;75;1.43
2990;Mannen;99;1961 tot 1966;0.34505;247;85;1.53
2991;Mannen;99;1966 tot 1971;0.40299;331;133;1.44
2992;Mannen;99;1971 tot 1976;0.36651;249;91;1.47
2993;Mannen;99;1976 tot 1981;0.34672;577;200;1.56
2994;Mannen;99;1981 tot 1986;0.32863;592;195;1.61
2995;Mannen;99;1986 tot 1991;0.31117;546;170;1.64
2996;Mannen;99;1991 tot 1996;0.35523;456;162;1.55
2997;Mannen;99;1996 tot 2001;0.3814;515;197;1.49
2998;Mannen;99;2001 tot 2006;0.37736;617;233;1.5
2999;Mannen;99;2006 tot 2011;0.38081;1061;404;1.5
3000;Mannen;99,5 jaar;1861 tot 1866;1.0;7;7;0.5
3001;Mannen;99,5 jaar;1866 tot 1871;0.62083;14;9;0.88
3002;Mannen;99,5 jaar;1871 tot 1876;0.25;17;4;1.25
3003;Mannen;99,5 jaar;1876 tot 1881;0.5;9;4;1.0
3004;Mannen;99,5 jaar;1881 tot 1886;0.8;7;6;0.7
3005;Mannen;99,5 jaar;1886 tot 1891;0.6;16;10;0.9
3006;Mannen;99,5 jaar;1891 tot 1896;0.4166;16;7;1.08
3007;Mannen;99,5 jaar;1896 tot 1901;0.525;34;18;0.98
3008;Mannen;99,5 jaar;1901 tot 1906;0.305;20;6;1.2
3009;Mannen;99,5 jaar;1906 tot 1911;0.15;17;3;1.35
3010;Mannen;99,5 jaar;1911 tot 1916;0.3862;56;22;1.11
3011;Mannen;99,5 jaar;1916 tot 1921;0.37;24;9;1.13
3012;Mannen;99,5 jaar;1921 tot 1926;0.4984;44;22;1.0
3013;Mannen;99,5 jaar;1926 tot 1931;0.502;52;26;1.0
3014;Mannen;99,5 jaar;1931 tot 1936;0.45802;67;31;1.04
3015;Mannen;99,5 jaar;1936 tot 1941;0.41433;47;19;1.09
3016;Mannen;99,5 jaar;1941 tot 1946;0.55355;21;11;0.95
3017;Mannen;99,5 jaar;1946 tot 1951;0.40055;161;65;1.1
3018;Mannen;99,5 jaar;1951 tot 1956;0.35303;70;25;1.15
3019;Mannen;99,5 jaar;1956 tot 1961;0.54154;134;72;0.96
3020;Mannen;99,5 jaar;1961 tot 1966;0.42103;162;68;1.08
3021;Mannen;99,5 jaar;1966 tot 1971;0.42011;197;83;1.08
3022;Mannen;99,5 jaar;1971 tot 1976;0.47119;158;74;1.03
3023;Mannen;99,5 jaar;1976 tot 1981;0.37742;377;142;1.12
3024;Mannen;99,5 jaar;1981 tot 1986;0.34975;397;139;1.15
3025;Mannen;99,5 jaar;1986 tot 1991;0.34788;376;131;1.15
3026;Mannen;99,5 jaar;1991 tot 1996;0.37264;294;109;1.13
3027;Mannen;99,5 jaar;1996 tot 2001;0.40404;319;129;1.1
3028;Mannen;99,5 jaar;2001 tot 2006;0.388;384;149;1.11
3029;Mannen;99,5 jaar;2006 tot 2011;0.38184;657;251;1.12
3030;Mannen;100,5 jaar of ouder;1861 tot 1866;1.0;0;0;0.0
3031;Mannen;100,5 jaar of ouder;1866 tot 1871;1.0;5;5;0.5
3032;Mannen;100,5 jaar of ouder;1871 tot 1876;1.0;13;13;0.5
3033;Mannen;100,5 jaar of ouder;1876 tot 1881;1.0;4;4;0.5
3034;Mannen;100,5 jaar of ouder;1881 tot 1886;1.0;1;1;0.5
3035;Mannen;100,5 jaar of ouder;1886 tot 1891;1.0;7;7;0.5
3036;Mannen;100,5 jaar of ouder;1891 tot 1896;1.0;10;10;0.5
3037;Mannen;100,5 jaar of ouder;1896 tot 1901;1.0;16;16;0.5
3038;Mannen;100,5 jaar of ouder;1901 tot 1906;1.0;14;14;0.5
3039;Mannen;100,5 jaar of ouder;1906 tot 1911;1.0;15;15;0.5
3040;Mannen;100,5 jaar of ouder;1911 tot 1916;1.0;35;35;0.5
3041;Mannen;100,5 jaar of ouder;1916 tot 1921;1.0;15;15;0.5
3042;Mannen;100,5 jaar of ouder;1921 tot 1926;1.0;22;22;0.5
3043;Mannen;100,5 jaar of ouder;1926 tot 1931;1.0;26;26;0.5
3044;Mannen;100,5 jaar of ouder;1931 tot 1936;1.0;36;36;0.5
3045;Mannen;100,5 jaar of ouder;1936 tot 1941;1.0;27;27;0.5
3046;Mannen;100,5 jaar of ouder;1941 tot 1946;1.0;9;9;0.5
3047;Mannen;100,5 jaar of ouder;1946 tot 1951;1.0;97;97;0.5
3048;Mannen;100,5 jaar of ouder;1951 tot 1956;1.0;45;45;0.5
3049;Mannen;100,5 jaar of ouder;1956 tot 1961;1.0;61;61;0.5
3050;Mannen;100,5 jaar of ouder;1961 tot 1966;1.0;94;94;0.5
3051;Mannen;100,5 jaar of ouder;1966 tot 1971;1.0;114;114;0.5
3052;Mannen;100,5 jaar of ouder;1971 tot 1976;1.0;83;83;0.5
3053;Mannen;100,5 jaar of ouder;1976 tot 1981;1.0;235;235;0.5
3054;Mannen;100,5 jaar of ouder;1981 tot 1986;1.0;258;258;0.5
3055;Mannen;100,5 jaar of ouder;1986 tot 1991;1.0;245;245;0.5
3056;Mannen;100,5 jaar of ouder;1991 tot 1996;1.0;184;184;0.5
3057;Mannen;100,5 jaar of ouder;1996 tot 2001;1.0;190;190;0.5
3058;Mannen;100,5 jaar of ouder;2001 tot 2006;1.0;235;235;0.5
3059;Mannen;100,5 jaar of ouder;2006 tot 2011;1.0;406;406;0.5
3060;Vrouwen;0;1861 tot 1866;0.13454;100000;13454;38.24
3061;Vrouwen;0;1866 tot 1871;0.13831;100000;13831;38.5
3062;Vrouwen;0;1871 tot 1876;0.14579;100000;14579;38.7
3063;Vrouwen;0;1876 tot 1881;0.1347;100000;13470;42.45
3064;Vrouwen;0;1881 tot 1886;0.12327;100000;12327;43.98
3065;Vrouwen;0;1886 tot 1891;0.11892;100000;11892;45.37
3066;Vrouwen;0;1891 tot 1896;0.11202;100000;11202;46.91
3067;Vrouwen;0;1896 tot 1901;0.10537;100000;10537;50.43
3068;Vrouwen;0;1901 tot 1906;0.0932;100000;9320;52.21
3069;Vrouwen;0;1906 tot 1911;0.07925;100000;7925;54.96
3070;Vrouwen;0;1911 tot 1916;0.07026;100000;7026;57.43
3071;Vrouwen;0;1916 tot 1921;0.05859;100000;5859;55.28
3072;Vrouwen;0;1921 tot 1926;0.0429;100000;4290;62.25
3073;Vrouwen;0;1926 tot 1931;0.03379;100000;3379;63.94
3074;Vrouwen;0;1931 tot 1936;0.02834;100000;2834;66.45
3075;Vrouwen;0;1936 tot 1941;0.02462;100000;2462;67.86
3076;Vrouwen;0;1941 tot 1946;0.03288;100000;3288;65.11
3077;Vrouwen;0;1946 tot 1951;0.0215;100000;2150;71.26
3078;Vrouwen;0;1951 tot 1956;0.01758;100000;1758;73.38
3079;Vrouwen;0;1956 tot 1961;0.01401;100000;1401;74.78
3080;Vrouwen;0;1961 tot 1966;0.01214;100000;1214;75.88
3081;Vrouwen;0;1966 tot 1971;0.01026;100000;1026;76.38
3082;Vrouwen;0;1971 tot 1976;0.00869;100000;869;77.19
3083;Vrouwen;0;1976 tot 1981;0.00703;100000;703;78.59
3084;Vrouwen;0;1981 tot 1986;0.00606;100000;606;79.51
3085;Vrouwen;0;1986 tot 1991;0.00529;100000;529;79.97
3086;Vrouwen;0;1991 tot 1996;0.00451;100000;451;80.2
3087;Vrouwen;0;1996 tot 2001;0.00424;100000;424;80.51
3088;Vrouwen;0;2001 tot 2006;0.00391;100000;391;81.06
3089;Vrouwen;0;2006 tot 2011;0.00324;100000;324;82.35
3090;Vrouwen;1;1861 tot 1866;0.10303;86546;8917;43.64
3091;Vrouwen;1;1866 tot 1871;0.10061;86169;8669;44.14
3092;Vrouwen;1;1871 tot 1876;0.10716;85421;9154;44.76
3093;Vrouwen;1;1876 tot 1881;0.0985;86530;8523;48.52
3094;Vrouwen;1;1881 tot 1886;0.09263;87673;8121;49.62
3095;Vrouwen;1;1886 tot 1891;0.08922;88108;7861;50.97
3096;Vrouwen;1;1891 tot 1896;0.08279;88798;7351;52.29
3097;Vrouwen;1;1896 tot 1901;0.07109;89463;6360;55.84
3098;Vrouwen;1;1901 tot 1906;0.06676;90680;6054;57.05
3099;Vrouwen;1;1906 tot 1911;0.05489;92075;5054;59.16
3100;Vrouwen;1;1911 tot 1916;0.04651;92974;4324;61.25
3101;Vrouwen;1;1916 tot 1921;0.04487;94141;4224;58.2
3102;Vrouwen;1;1921 tot 1926;0.02764;95710;2645;64.53
3103;Vrouwen;1;1926 tot 1931;0.02213;96621;2139;65.67
3104;Vrouwen;1;1931 tot 1936;0.01425;97166;1385;67.88
3105;Vrouwen;1;1936 tot 1941;0.01115;97538;1088;69.06
3106;Vrouwen;1;1941 tot 1946;0.01515;96712;1465;66.81
3107;Vrouwen;1;1946 tot 1951;0.00796;97850;779;72.32
3108;Vrouwen;1;1951 tot 1956;0.00443;98242;435;74.18
3109;Vrouwen;1;1956 tot 1961;0.00313;98599;309;75.34
3110;Vrouwen;1;1961 tot 1966;0.00227;98786;225;76.31
3111;Vrouwen;1;1966 tot 1971;0.00203;98974;201;76.67
3112;Vrouwen;1;1971 tot 1976;0.0017;99131;169;77.37
3113;Vrouwen;1;1976 tot 1981;0.0015;99297;149;78.64
3114;Vrouwen;1;1981 tot 1986;0.00153;99394;152;79.49
3115;Vrouwen;1;1986 tot 1991;0.00129;99471;128;79.89
3116;Vrouwen;1;1991 tot 1996;0.00089;99549;89;80.07
3117;Vrouwen;1;1996 tot 2001;0.00069;99576;69;80.35
3118;Vrouwen;1;2001 tot 2006;0.00065;99609;65;80.88
3119;Vrouwen;1;2006 tot 2011;0.0005;99676;50;82.11
3120;Vrouwen;2;1861 tot 1866;0.05445;77630;4227;47.6
3121;Vrouwen;2;1866 tot 1871;0.05259;77500;4075;48.02
3122;Vrouwen;2;1871 tot 1876;0.04718;76267;3598;49.07
3123;Vrouwen;2;1876 tot 1881;0.03945;78007;3078;52.77
3124;Vrouwen;2;1881 tot 1886;0.03792;79552;3017;53.64
3125;Vrouwen;2;1886 tot 1891;0.03575;80247;2869;54.91
3126;Vrouwen;2;1891 tot 1896;0.03139;81447;2557;55.97
3127;Vrouwen;2;1896 tot 1901;0.02332;83103;1938;59.08
3128;Vrouwen;2;1901 tot 1906;0.02309;84626;1954;60.09
3129;Vrouwen;2;1906 tot 1911;0.01863;87021;1621;61.57
3130;Vrouwen;2;1911 tot 1916;0.01531;88649;1357;63.21
3131;Vrouwen;2;1916 tot 1921;0.0197;89917;1772;59.92
3132;Vrouwen;2;1921 tot 1926;0.0096;93065;893;65.35
3133;Vrouwen;2;1926 tot 1931;0.00801;94482;757;66.14
3134;Vrouwen;2;1931 tot 1936;0.00519;95781;497;67.85
3135;Vrouwen;2;1936 tot 1941;0.00393;96450;379;68.84
3136;Vrouwen;2;1941 tot 1946;0.00594;95247;566;66.83
3137;Vrouwen;2;1946 tot 1951;0.00295;97071;287;71.9
3138;Vrouwen;2;1951 tot 1956;0.00179;97806;175;73.51
3139;Vrouwen;2;1956 tot 1961;0.00138;98290;135;74.58
3140;Vrouwen;2;1961 tot 1966;0.00101;98561;100;75.49
3141;Vrouwen;2;1966 tot 1971;0.00099;98773;97;75.82
3142;Vrouwen;2;1971 tot 1976;0.00072;98962;71;76.5
3143;Vrouwen;2;1976 tot 1981;0.00067;99148;66;77.76
3144;Vrouwen;2;1981 tot 1986;0.00059;99242;58;78.61
3145;Vrouwen;2;1986 tot 1991;0.00045;99343;45;79.0
3146;Vrouwen;2;1991 tot 1996;0.00042;99461;42;79.14
3147;Vrouwen;2;1996 tot 2001;0.00032;99507;31;79.41
3148;Vrouwen;2;2001 tot 2006;0.00026;99544;26;79.93
3149;Vrouwen;2;2006 tot 2011;0.00021;99626;21;81.16
3150;Vrouwen;3;1861 tot 1866;0.0324;73403;2379;49.31
3151;Vrouwen;3;1866 tot 1871;0.02878;73424;2113;49.66
3152;Vrouwen;3;1871 tot 1876;0.027;72669;1962;50.48
3153;Vrouwen;3;1876 tot 1881;0.0196;74929;1468;53.91
3154;Vrouwen;3;1881 tot 1886;0.02023;76535;1549;54.73
3155;Vrouwen;3;1886 tot 1891;0.01808;77378;1399;55.93
3156;Vrouwen;3;1891 tot 1896;0.01543;78890;1217;56.77
3157;Vrouwen;3;1896 tot 1901;0.01128;81165;915;59.48
3158;Vrouwen;3;1901 tot 1906;0.01119;82672;925;60.5
3159;Vrouwen;3;1906 tot 1911;0.00839;85399;717;61.73
3160;Vrouwen;3;1911 tot 1916;0.00732;87292;639;63.19
3161;Vrouwen;3;1916 tot 1921;0.00985;88146;869;60.11
3162;Vrouwen;3;1921 tot 1926;0.00462;92172;426;64.98
3163;Vrouwen;3;1926 tot 1931;0.00417;93725;391;65.68
3164;Vrouwen;3;1931 tot 1936;0.00276;95285;263;67.2
3165;Vrouwen;3;1936 tot 1941;0.00209;96072;201;68.11
3166;Vrouwen;3;1941 tot 1946;0.00423;94681;401;66.23
3167;Vrouwen;3;1946 tot 1951;0.00185;96785;179;71.11
3168;Vrouwen;3;1951 tot 1956;0.00112;97631;110;72.64
3169;Vrouwen;3;1956 tot 1961;0.00094;98155;92;73.68
3170;Vrouwen;3;1961 tot 1966;0.00071;98461;70;74.56
3171;Vrouwen;3;1966 tot 1971;0.0007;98676;69;74.9
3172;Vrouwen;3;1971 tot 1976;0.00058;98891;58;75.55
3173;Vrouwen;3;1976 tot 1981;0.00043;99082;43;76.81
3174;Vrouwen;3;1981 tot 1986;0.00037;99184;37;77.66
3175;Vrouwen;3;1986 tot 1991;0.00035;99298;35;78.03
3176;Vrouwen;3;1991 tot 1996;0.00026;99419;26;78.17
3177;Vrouwen;3;1996 tot 2001;0.00024;99476;24;78.43
3178;Vrouwen;3;2001 tot 2006;0.00016;99518;16;78.95
3179;Vrouwen;3;2006 tot 2011;0.00016;99606;15;80.17
3180;Vrouwen;4;1861 tot 1866;0.02159;71024;1533;49.94
3181;Vrouwen;4;1866 tot 1871;0.01948;71311;1389;50.12
3182;Vrouwen;4;1871 tot 1876;0.01886;70707;1334;50.86
3183;Vrouwen;4;1876 tot 1881;0.0132;73461;970;53.98
3184;Vrouwen;4;1881 tot 1886;0.01443;74987;1082;54.85
3185;Vrouwen;4;1886 tot 1891;0.0129;75979;980;55.95
3186;Vrouwen;4;1891 tot 1896;0.01018;77673;791;56.65
3187;Vrouwen;4;1896 tot 1901;0.00749;80250;601;59.15
3188;Vrouwen;4;1901 tot 1906;0.00738;81747;603;60.18
3189;Vrouwen;4;1906 tot 1911;0.00567;84683;480;61.25
3190;Vrouwen;4;1911 tot 1916;0.0047;86653;407;62.65
3191;Vrouwen;4;1916 tot 1921;0.00672;87277;586;59.7
3192;Vrouwen;4;1921 tot 1926;0.00309;91746;284;64.28
3193;Vrouwen;4;1926 tot 1931;0.00296;93334;276;64.95
3194;Vrouwen;4;1931 tot 1936;0.00201;95022;191;66.39
3195;Vrouwen;4;1936 tot 1941;0.0018;95871;172;67.25
3196;Vrouwen;4;1941 tot 1946;0.00344;94280;325;65.51
3197;Vrouwen;4;1946 tot 1951;0.00151;96606;146;70.24
3198;Vrouwen;4;1951 tot 1956;0.00089;97522;87;71.72
3199;Vrouwen;4;1956 tot 1961;0.00079;98063;78;72.75
3200;Vrouwen;4;1961 tot 1966;0.00061;98392;60;73.62
3201;Vrouwen;4;1966 tot 1971;0.00052;98606;51;73.95
3202;Vrouwen;4;1971 tot 1976;0.00048;98833;47;74.59
3203;Vrouwen;4;1976 tot 1981;0.00035;99039;35;75.84
3204;Vrouwen;4;1981 tot 1986;0.0003;99147;29;76.69
3205;Vrouwen;4;1986 tot 1991;0.00023;99263;23;77.06
3206;Vrouwen;4;1991 tot 1996;0.00018;99393;18;77.19
3207;Vrouwen;4;1996 tot 2001;0.00017;99452;17;77.45
3208;Vrouwen;4;2001 tot 2006;0.00017;99502;16;77.96
3209;Vrouwen;4;2006 tot 2011;0.00013;99590;13;79.18
3210;Vrouwen;5;1861 tot 1866;0.01652;69491;1148;50.03
3211;Vrouwen;5;1866 tot 1871;0.0148;69922;1035;50.1
3212;Vrouwen;5;1871 tot 1876;0.01453;69374;1008;50.83
3213;Vrouwen;5;1876 tot 1881;0.00976;72491;708;53.7
3214;Vrouwen;5;1881 tot 1886;0.01051;73904;777;54.65
3215;Vrouwen;5;1886 tot 1891;0.00971;74999;728;55.67
3216;Vrouwen;5;1891 tot 1896;0.00742;76882;570;56.23
3217;Vrouwen;5;1896 tot 1901;0.00553;79649;440;58.59
3218;Vrouwen;5;1901 tot 1906;0.0055;81144;446;59.62
3219;Vrouwen;5;1906 tot 1911;0.00431;84203;363;60.6
3220;Vrouwen;5;1911 tot 1916;0.00367;86246;317;61.95
3221;Vrouwen;5;1916 tot 1921;0.00508;86691;441;59.1
3222;Vrouwen;5;1921 tot 1926;0.00249;91462;228;63.48
3223;Vrouwen;5;1926 tot 1931;0.00241;93058;225;64.14
3224;Vrouwen;5;1931 tot 1936;0.00173;94830;164;65.52
3225;Vrouwen;5;1936 tot 1941;0.00144;95699;137;66.37
3226;Vrouwen;5;1941 tot 1946;0.00279;93956;262;64.73
3227;Vrouwen;5;1946 tot 1951;0.00122;96460;118;69.35
3228;Vrouwen;5;1951 tot 1956;0.00062;97435;60;70.79
3229;Vrouwen;5;1956 tot 1961;0.00059;97985;57;71.81
3230;Vrouwen;5;1961 tot 1966;0.00056;98332;55;72.66
3231;Vrouwen;5;1966 tot 1971;0.00045;98555;44;72.99
3232;Vrouwen;5;1971 tot 1976;0.00038;98786;37;73.63
3233;Vrouwen;5;1976 tot 1981;0.00032;99004;32;74.87
3234;Vrouwen;5;1981 tot 1986;0.00023;99118;23;75.71
3235;Vrouwen;5;1986 tot 1991;0.00018;99240;17;76.08
3236;Vrouwen;5;1991 tot 1996;0.00017;99375;17;76.21
3237;Vrouwen;5;1996 tot 2001;0.00014;99436;14;76.47
3238;Vrouwen;5;2001 tot 2006;0.00012;99486;12;76.97
3239;Vrouwen;5;2006 tot 2011;9e-05;99577;9;78.2
3240;Vrouwen;6;1861 tot 1866;0.01317;68343;900;49.87
3241;Vrouwen;6;1866 tot 1871;0.01211;68887;834;49.85
3242;Vrouwen;6;1871 tot 1876;0.01184;68365;810;50.57
3243;Vrouwen;6;1876 tot 1881;0.00768;71784;552;53.22
3244;Vrouwen;6;1881 tot 1886;0.00792;73128;579;54.23
3245;Vrouwen;6;1886 tot 1891;0.00734;74271;545;55.21
3246;Vrouwen;6;1891 tot 1896;0.006;76312;458;55.64
3247;Vrouwen;6;1896 tot 1901;0.00451;79208;357;57.92
3248;Vrouwen;6;1901 tot 1906;0.00465;80698;375;58.95
3249;Vrouwen;6;1906 tot 1911;0.00366;83840;307;59.86
3250;Vrouwen;6;1911 tot 1916;0.00282;85929;242;61.17
3251;Vrouwen;6;1916 tot 1921;0.00393;86250;339;58.4
3252;Vrouwen;6;1921 tot 1926;0.002;91234;182;62.64
3253;Vrouwen;6;1926 tot 1931;0.00203;92833;188;63.29
3254;Vrouwen;6;1931 tot 1936;0.00133;94666;126;64.63
3255;Vrouwen;6;1936 tot 1941;0.0012;95561;115;65.46
3256;Vrouwen;6;1941 tot 1946;0.00228;93694;214;63.91
3257;Vrouwen;6;1946 tot 1951;0.0009;96342;87;68.43
3258;Vrouwen;6;1951 tot 1956;0.00059;97374;58;69.83
3259;Vrouwen;6;1956 tot 1961;0.00048;97928;47;70.85
3260;Vrouwen;6;1961 tot 1966;0.00043;98277;42;71.7
3261;Vrouwen;6;1966 tot 1971;0.00038;98511;37;72.02
3262;Vrouwen;6;1971 tot 1976;0.00033;98749;33;72.66
3263;Vrouwen;6;1976 tot 1981;0.00028;98972;27;73.89
3264;Vrouwen;6;1981 tot 1986;0.00018;99095;18;74.73
3265;Vrouwen;6;1986 tot 1991;0.00019;99223;19;75.09
3266;Vrouwen;6;1991 tot 1996;0.00018;99358;18;75.22
3267;Vrouwen;6;1996 tot 2001;0.0001;99422;10;75.48
3268;Vrouwen;6;2001 tot 2006;7e-05;99474;7;75.98
3269;Vrouwen;6;2006 tot 2011;0.0001;99568;10;77.2
3270;Vrouwen;7;1861 tot 1866;0.01099;67443;741;49.53
3271;Vrouwen;7;1866 tot 1871;0.01015;68053;691;49.45
3272;Vrouwen;7;1871 tot 1876;0.00936;67556;632;50.17
3273;Vrouwen;7;1876 tot 1881;0.0063;71232;449;52.63
3274;Vrouwen;7;1881 tot 1886;0.00623;72548;452;53.66
3275;Vrouwen;7;1886 tot 1891;0.00581;73726;428;54.62
3276;Vrouwen;7;1891 tot 1896;0.00502;75854;381;54.97
3277;Vrouwen;7;1896 tot 1901;0.00377;78852;297;57.18
3278;Vrouwen;7;1901 tot 1906;0.00367;80322;295;58.22
3279;Vrouwen;7;1906 tot 1911;0.00281;83534;235;59.07
3280;Vrouwen;7;1911 tot 1916;0.00234;85687;201;60.34
3281;Vrouwen;7;1916 tot 1921;0.0034;85911;292;57.63
3282;Vrouwen;7;1921 tot 1926;0.00164;91052;149;61.76
3283;Vrouwen;7;1926 tot 1931;0.00167;92645;154;62.42
3284;Vrouwen;7;1931 tot 1936;0.00124;94540;117;63.72
3285;Vrouwen;7;1936 tot 1941;0.00101;95447;96;64.54
3286;Vrouwen;7;1941 tot 1946;0.00186;93480;173;63.06
3287;Vrouwen;7;1946 tot 1951;0.0007;96255;68;67.49
3288;Vrouwen;7;1951 tot 1956;0.00049;97317;47;68.87
3289;Vrouwen;7;1956 tot 1961;0.00043;97881;42;69.88
3290;Vrouwen;7;1961 tot 1966;0.00041;98235;40;70.73
3291;Vrouwen;7;1966 tot 1971;0.00033;98474;32;71.05
3292;Vrouwen;7;1971 tot 1976;0.0003;98716;30;71.68
3293;Vrouwen;7;1976 tot 1981;0.00023;98945;23;72.91
3294;Vrouwen;7;1981 tot 1986;0.00019;99077;18;73.74
3295;Vrouwen;7;1986 tot 1991;0.00013;99203;13;74.1
3296;Vrouwen;7;1991 tot 1996;0.00011;99339;11;74.23
3297;Vrouwen;7;1996 tot 2001;0.0001;99412;10;74.48
3298;Vrouwen;7;2001 tot 2006;0.0001;99467;10;74.99
3299;Vrouwen;7;2006 tot 2011;8e-05;99558;8;76.21
3300;Vrouwen;8;1861 tot 1866;0.00921;66702;614;49.07
3301;Vrouwen;8;1866 tot 1871;0.00859;67362;579;48.95
3302;Vrouwen;8;1871 tot 1876;0.0076;66924;509;49.64
3303;Vrouwen;8;1876 tot 1881;0.0056;70783;397;51.96
3304;Vrouwen;8;1881 tot 1886;0.00544;72096;392;52.99
3305;Vrouwen;8;1886 tot 1891;0.00478;73297;350;53.93
3306;Vrouwen;8;1891 tot 1896;0.00411;75472;310;54.25
3307;Vrouwen;8;1896 tot 1901;0.00335;78554;263;56.39
3308;Vrouwen;8;1901 tot 1906;0.00311;80028;249;57.43
3309;Vrouwen;8;1906 tot 1911;0.00256;83299;213;58.24
3310;Vrouwen;8;1911 tot 1916;0.00197;85486;168;59.48
3311;Vrouwen;8;1916 tot 1921;0.00292;85619;250;56.83
3312;Vrouwen;8;1921 tot 1926;0.00136;90902;123;60.86
3313;Vrouwen;8;1926 tot 1931;0.00135;92491;124;61.52
3314;Vrouwen;8;1931 tot 1936;0.00109;94423;103;62.8
3315;Vrouwen;8;1936 tot 1941;0.00094;95350;89;63.6
3316;Vrouwen;8;1941 tot 1946;0.00165;93307;154;62.17
3317;Vrouwen;8;1946 tot 1951;0.00055;96187;53;66.54
3318;Vrouwen;8;1951 tot 1956;0.00044;97269;43;67.91
3319;Vrouwen;8;1956 tot 1961;0.0004;97839;39;68.91
3320;Vrouwen;8;1961 tot 1966;0.00033;98195;33;69.76
3321;Vrouwen;8;1966 tot 1971;0.00036;98441;35;70.07
3322;Vrouwen;8;1971 tot 1976;0.0003;98686;30;70.7
3323;Vrouwen;8;1976 tot 1981;0.00026;98921;26;71.93
3324;Vrouwen;8;1981 tot 1986;0.00017;99058;17;72.75
3325;Vrouwen;8;1986 tot 1991;0.00014;99190;14;73.11
3326;Vrouwen;8;1991 tot 1996;0.00013;99328;13;73.24
3327;Vrouwen;8;1996 tot 2001;0.0001;99402;10;73.49
3328;Vrouwen;8;2001 tot 2006;7e-05;99456;7;74.0
3329;Vrouwen;8;2006 tot 2011;7e-05;99550;7;75.22
3330;Vrouwen;9;1861 tot 1866;0.00806;66087;533;48.52
3331;Vrouwen;9;1866 tot 1871;0.00739;66783;494;48.37
3332;Vrouwen;9;1871 tot 1876;0.00651;66415;433;49.02
3333;Vrouwen;9;1876 tot 1881;0.00495;70387;348;51.25
3334;Vrouwen;9;1881 tot 1886;0.00434;71704;311;52.28
3335;Vrouwen;9;1886 tot 1891;0.00418;72947;305;53.19
3336;Vrouwen;9;1891 tot 1896;0.00363;75162;273;53.47
3337;Vrouwen;9;1896 tot 1901;0.00291;78291;228;55.58
3338;Vrouwen;9;1901 tot 1906;0.00286;79779;228;56.61
3339;Vrouwen;9;1906 tot 1911;0.00214;83086;178;57.39
3340;Vrouwen;9;1911 tot 1916;0.00177;85318;151;58.6
3341;Vrouwen;9;1916 tot 1921;0.00263;85369;224;55.99
3342;Vrouwen;9;1921 tot 1926;0.00118;90779;107;59.94
3343;Vrouwen;9;1926 tot 1931;0.00123;92366;114;60.61
3344;Vrouwen;9;1931 tot 1936;0.00098;94320;92;61.86
3345;Vrouwen;9;1936 tot 1941;0.00077;95261;73;62.66
3346;Vrouwen;9;1941 tot 1946;0.00155;93153;145;61.28
3347;Vrouwen;9;1946 tot 1951;0.00052;96135;50;65.58
3348;Vrouwen;9;1951 tot 1956;0.00041;97226;40;66.94
3349;Vrouwen;9;1956 tot 1961;0.00033;97800;32;67.94
3350;Vrouwen;9;1961 tot 1966;0.00027;98163;26;68.78
3351;Vrouwen;9;1966 tot 1971;0.00026;98406;26;69.09
