ID;Broedvogels;Perioden;Broedvogelindex_1
2399;IJsvogel;2009;206.0
2400;IJsvogel;2010;158.0
2401;IJsvogel;2011;177.0
2402;IJsvogel;2012;117.0
2403;IJsvogel;2013;157.0
2404;IJsvogel;2014;299.0
2405;IJsvogel;2015;459.0
2406;IJsvogel;2016;486.0
2407;IJsvogel;2017;410.0
2408;IJsvogel;2018;186.0
2409;IJsvogel;2019;311.0
2410;IJsvogel;2020;466.0
2411;IJsvogel;2021;202.0
2412;IJsvogel;2022;264.0
2413;IJsvogel;2023;338.0
2414;Kauw;1990;
2415;Kauw;1991;
2416;Kauw;1992;
2417;Kauw;1993;
2418;Kauw;1994;
2419;Kauw;1995;
2420;Kauw;1996;
2421;Kauw;1997;
2422;Kauw;1998;
2423;Kauw;1999;
2424;Kauw;2000;
2425;Kauw;2001;
2426;Kauw;2002;
2427;Kauw;2003;
2428;Kauw;2004;
2429;Kauw;2005;
2430;Kauw;2006;
2431;Kauw;2007;100.0
2432;Kauw;2008;101.0
2433;Kauw;2009;105.0
2434;Kauw;2010;103.0
2435;Kauw;2011;107.0
2436;Kauw;2012;106.0
2437;Kauw;2013;100.0
2438;Kauw;2014;102.0
2439;Kauw;2015;102.0
2440;Kauw;2016;102.0
2441;Kauw;2017;99.0
2442;Kauw;2018;95.0
2443;Kauw;2019;94.0
2444;Kauw;2020;98.0
2445;Kauw;2021;93.0
2446;Kauw;2022;92.0
2447;Kauw;2023;91.0
2448;Kemphaan;1990;100.0
2449;Kemphaan;1991;102.0
2450;Kemphaan;1992;97.0
2451;Kemphaan;1993;83.0
2452;Kemphaan;1994;62.0
2453;Kemphaan;1995;59.0
2454;Kemphaan;1996;37.0
2455;Kemphaan;1997;51.0
2456;Kemphaan;1998;46.0
2457;Kemphaan;1999;39.0
2458;Kemphaan;2000;36.0
2459;Kemphaan;2001;32.0
2460;Kemphaan;2002;30.0
2461;Kemphaan;2003;19.0
2462;Kemphaan;2004;18.0
2463;Kemphaan;2005;10.0
2464;Kemphaan;2006;5.0
2465;Kemphaan;2007;3.0
2466;Kemphaan;2008;2.0
2467;Kemphaan;2009;7.0
2468;Kemphaan;2010;5.0
2469;Kemphaan;2011;7.0
2470;Kemphaan;2012;8.0
2471;Kemphaan;2013;5.0
2472;Kemphaan;2014;7.0
2473;Kemphaan;2015;7.0
2474;Kemphaan;2016;6.0
2475;Kemphaan;2017;4.0
2476;Kemphaan;2018;1.0
2477;Kemphaan;2019;1.0
2478;Kemphaan;2020;1.0
2479;Kemphaan;2021;0.0
2480;Kemphaan;2022;0.0
2481;Kemphaan;2023;1.0
2482;Kerkuil;1990;100.0
2483;Kerkuil;1991;54.0
2484;Kerkuil;1992;69.0
2485;Kerkuil;1993;97.0
2486;Kerkuil;1994;89.0
2487;Kerkuil;1995;94.0
2488;Kerkuil;1996;123.0
2489;Kerkuil;1997;71.0
2490;Kerkuil;1998;102.0
2491;Kerkuil;1999;152.0
2492;Kerkuil;2000;174.0
2493;Kerkuil;2001;227.0
2494;Kerkuil;2002;185.0
2495;Kerkuil;2003;177.0
2496;Kerkuil;2004;214.0
2497;Kerkuil;2005;251.0
2498;Kerkuil;2006;171.0
2499;Kerkuil;2007;282.0
2500;Kerkuil;2008;261.0
2501;Kerkuil;2009;156.0
2502;Kerkuil;2010;199.0
2503;Kerkuil;2011;206.0
2504;Kerkuil;2012;232.0
2505;Kerkuil;2013;110.0
2506;Kerkuil;2014;223.0
2507;Kerkuil;2015;240.0
2508;Kerkuil;2016;281.0
2509;Kerkuil;2017;301.0
2510;Kerkuil;2018;236.0
2511;Kerkuil;2019;344.0
2512;Kerkuil;2020;264.0
2513;Kerkuil;2021;211.0
2514;Kerkuil;2022;131.0
2515;Kerkuil;2023;250.0
2516;Kievit;1990;100.0
2517;Kievit;1991;96.0
2518;Kievit;1992;92.0
2519;Kievit;1993;100.0
2520;Kievit;1994;108.0
2521;Kievit;1995;104.0
2522;Kievit;1996;110.0
2523;Kievit;1997;103.0
2524;Kievit;1998;96.0
2525;Kievit;1999;102.0
2526;Kievit;2000;98.0
2527;Kievit;2001;95.0
2528;Kievit;2002;93.0
2529;Kievit;2003;95.0
2530;Kievit;2004;96.0
2531;Kievit;2005;87.0
2532;Kievit;2006;85.0
2533;Kievit;2007;76.0
2534;Kievit;2008;77.0
2535;Kievit;2009;67.0
2536;Kievit;2010;64.0
2537;Kievit;2011;64.0
2538;Kievit;2012;54.0
2539;Kievit;2013;57.0
2540;Kievit;2014;57.0
2541;Kievit;2015;62.0
2542;Kievit;2016;55.0
2543;Kievit;2017;52.0
2544;Kievit;2018;49.0
2545;Kievit;2019;46.0
2546;Kievit;2020;49.0
2547;Kievit;2021;48.0
2548;Kievit;2022;48.0
2549;Kievit;2023;48.0
2550;Klapekster;1990;100.0
2551;Klapekster;1991;100.0
2552;Klapekster;1992;80.0
2553;Klapekster;1993;40.0
2554;Klapekster;1994;50.0
2555;Klapekster;1995;70.0
2556;Klapekster;1996;60.0
2557;Klapekster;1997;50.0
2558;Klapekster;1998;20.0
2559;Klapekster;1999;10.0
2560;Klapekster;2000;20.0
2561;Klapekster;2001;10.0
2562;Klapekster;2002;0.0
2563;Klapekster;2003;0.0
2564;Klapekster;2004;0.0
2565;Klapekster;2005;0.0
2566;Klapekster;2006;0.0
2567;Klapekster;2007;0.0
2568;Klapekster;2008;0.0
2569;Klapekster;2009;0.0
2570;Klapekster;2010;0.0
2571;Klapekster;2011;0.0
2572;Klapekster;2012;0.0
2573;Klapekster;2013;0.0
2574;Klapekster;2014;0.0
2575;Klapekster;2015;0.0
2576;Klapekster;2016;0.0
2577;Klapekster;2017;0.0
2578;Klapekster;2018;0.0
2579;Klapekster;2019;0.0
2580;Klapekster;2020;0.0
2581;Klapekster;2021;0.0
2582;Klapekster;2022;0.0
2583;Klapekster;2023;0.0
2584;Kleine barmsijs;1990;100.0
2585;Kleine barmsijs;1991;79.0
2586;Kleine barmsijs;1992;56.0
2587;Kleine barmsijs;1993;55.0
2588;Kleine barmsijs;1994;40.0
2589;Kleine barmsijs;1995;42.0
2590;Kleine barmsijs;1996;28.0
2591;Kleine barmsijs;1997;59.0
2592;Kleine barmsijs;1998;32.0
2593;Kleine barmsijs;1999;36.0
2594;Kleine barmsijs;2000;26.0
2595;Kleine barmsijs;2001;27.0
2596;Kleine barmsijs;2002;29.0
2597;Kleine barmsijs;2003;24.0
2598;Kleine barmsijs;2004;23.0
2599;Kleine barmsijs;2005;9.0
2600;Kleine barmsijs;2006;20.0
2601;Kleine barmsijs;2007;6.0
2602;Kleine barmsijs;2008;7.0
2603;Kleine barmsijs;2009;16.0
2604;Kleine barmsijs;2010;9.0
2605;Kleine barmsijs;2011;17.0
2606;Kleine barmsijs;2012;18.0
2607;Kleine barmsijs;2013;16.0
2608;Kleine barmsijs;2014;11.0
2609;Kleine barmsijs;2015;9.0
2610;Kleine barmsijs;2016;9.0
2611;Kleine barmsijs;2017;8.0
2612;Kleine barmsijs;2018;8.0
2613;Kleine barmsijs;2019;5.0
2614;Kleine barmsijs;2020;5.0
2615;Kleine barmsijs;2021;2.0
2616;Kleine barmsijs;2022;4.0
2617;Kleine barmsijs;2023;4.0
2618;Kleine Bonte Specht;1990;100.0
2619;Kleine Bonte Specht;1991;108.0
2620;Kleine Bonte Specht;1992;114.0
2621;Kleine Bonte Specht;1993;142.0
2622;Kleine Bonte Specht;1994;148.0
2623;Kleine Bonte Specht;1995;134.0
2624;Kleine Bonte Specht;1996;160.0
2625;Kleine Bonte Specht;1997;190.0
2626;Kleine Bonte Specht;1998;186.0
2627;Kleine Bonte Specht;1999;162.0
2628;Kleine Bonte Specht;2000;150.0
2629;Kleine Bonte Specht;2001;168.0
2630;Kleine Bonte Specht;2002;188.0
2631;Kleine Bonte Specht;2003;202.0
2632;Kleine Bonte Specht;2004;199.0
2633;Kleine Bonte Specht;2005;227.0
2634;Kleine Bonte Specht;2006;207.0
2635;Kleine Bonte Specht;2007;235.0
2636;Kleine Bonte Specht;2008;224.0
2637;Kleine Bonte Specht;2009;237.0
2638;Kleine Bonte Specht;2010;246.0
2639;Kleine Bonte Specht;2011;263.0
2640;Kleine Bonte Specht;2012;291.0
2641;Kleine Bonte Specht;2013;243.0
2642;Kleine Bonte Specht;2014;265.0
2643;Kleine Bonte Specht;2015;292.0
2644;Kleine Bonte Specht;2016;286.0
2645;Kleine Bonte Specht;2017;263.0
2646;Kleine Bonte Specht;2018;287.0
2647;Kleine Bonte Specht;2019;292.0
2648;Kleine Bonte Specht;2020;356.0
2649;Kleine Bonte Specht;2021;339.0
2650;Kleine Bonte Specht;2022;325.0
2651;Kleine Bonte Specht;2023;329.0
2652;Kleine Karekiet;1990;100.0
2653;Kleine Karekiet;1991;79.0
2654;Kleine Karekiet;1992;103.0
2655;Kleine Karekiet;1993;103.0
2656;Kleine Karekiet;1994;115.0
2657;Kleine Karekiet;1995;127.0
2658;Kleine Karekiet;1996;112.0
2659;Kleine Karekiet;1997;108.0
2660;Kleine Karekiet;1998;102.0
2661;Kleine Karekiet;1999;105.0
2662;Kleine Karekiet;2000;104.0
2663;Kleine Karekiet;2001;101.0
2664;Kleine Karekiet;2002;99.0
2665;Kleine Karekiet;2003;104.0
2666;Kleine Karekiet;2004;100.0
2667;Kleine Karekiet;2005;104.0
2668;Kleine Karekiet;2006;100.0
2669;Kleine Karekiet;2007;97.0
2670;Kleine Karekiet;2008;93.0
2671;Kleine Karekiet;2009;100.0
2672;Kleine Karekiet;2010;97.0
2673;Kleine Karekiet;2011;106.0
2674;Kleine Karekiet;2012;93.0
2675;Kleine Karekiet;2013;87.0
2676;Kleine Karekiet;2014;91.0
2677;Kleine Karekiet;2015;93.0
2678;Kleine Karekiet;2016;94.0
2679;Kleine Karekiet;2017;101.0
2680;Kleine Karekiet;2018;97.0
2681;Kleine Karekiet;2019;100.0
2682;Kleine Karekiet;2020;108.0
2683;Kleine Karekiet;2021;103.0
2684;Kleine Karekiet;2022;100.0
2685;Kleine Karekiet;2023;100.0
2686;Kleine Mantelmeeuw;1990;100.0
2687;Kleine Mantelmeeuw;1991;72.0
2688;Kleine Mantelmeeuw;1992;80.0
2689;Kleine Mantelmeeuw;1993;128.0
2690;Kleine Mantelmeeuw;1994;148.0
2691;Kleine Mantelmeeuw;1995;160.0
2692;Kleine Mantelmeeuw;1996;197.0
2693;Kleine Mantelmeeuw;1997;226.0
2694;Kleine Mantelmeeuw;1998;230.0
2695;Kleine Mantelmeeuw;1999;245.0
2696;Kleine Mantelmeeuw;2000;274.0
2697;Kleine Mantelmeeuw;2001;363.0
2698;Kleine Mantelmeeuw;2002;345.0
2699;Kleine Mantelmeeuw;2003;352.0
2700;Kleine Mantelmeeuw;2004;318.0
2701;Kleine Mantelmeeuw;2005;341.0
2702;Kleine Mantelmeeuw;2006;359.0
2703;Kleine Mantelmeeuw;2007;356.0
2704;Kleine Mantelmeeuw;2008;375.0
2705;Kleine Mantelmeeuw;2009;364.0
2706;Kleine Mantelmeeuw;2010;402.0
2707;Kleine Mantelmeeuw;2011;373.0
2708;Kleine Mantelmeeuw;2012;371.0
2709;Kleine Mantelmeeuw;2013;364.0
2710;Kleine Mantelmeeuw;2014;356.0
2711;Kleine Mantelmeeuw;2015;363.0
2712;Kleine Mantelmeeuw;2016;354.0
2713;Kleine Mantelmeeuw;2017;330.0
2714;Kleine Mantelmeeuw;2018;307.0
2715;Kleine Mantelmeeuw;2019;307.0
2716;Kleine Mantelmeeuw;2020;311.0
2717;Kleine Mantelmeeuw;2021;298.0
2718;Kleine Mantelmeeuw;2022;251.0
2719;Kleine Mantelmeeuw;2023;263.0
2720;Kleine Plevier;1990;100.0
2721;Kleine Plevier;1991;98.0
2722;Kleine Plevier;1992;80.0
2723;Kleine Plevier;1993;84.0
2724;Kleine Plevier;1994;81.0
2725;Kleine Plevier;1995;85.0
2726;Kleine Plevier;1996;123.0
2727;Kleine Plevier;1997;118.0
2728;Kleine Plevier;1998;122.0
2729;Kleine Plevier;1999;116.0
2730;Kleine Plevier;2000;119.0
2731;Kleine Plevier;2001;125.0
2732;Kleine Plevier;2002;117.0
2733;Kleine Plevier;2003;125.0
2734;Kleine Plevier;2004;126.0
2735;Kleine Plevier;2005;111.0
2736;Kleine Plevier;2006;107.0
2737;Kleine Plevier;2007;118.0
2738;Kleine Plevier;2008;104.0
2739;Kleine Plevier;2009;117.0
2740;Kleine Plevier;2010;130.0
2741;Kleine Plevier;2011;154.0
2742;Kleine Plevier;2012;137.0
2743;Kleine Plevier;2013;129.0
2744;Kleine Plevier;2014;140.0
2745;Kleine Plevier;2015;153.0
2746;Kleine Plevier;2016;153.0
2747;Kleine Plevier;2017;156.0
2748;Kleine Plevier;2018;166.0
2749;Kleine Plevier;2019;175.0
2750;Kleine Plevier;2020;199.0
2751;Kleine Plevier;2021;161.0
2752;Kleine Plevier;2022;160.0
2753;Kleine Plevier;2023;162.0
2754;Kleine Zilverreiger;1990;0.0
2755;Kleine Zilverreiger;1991;0.0
2756;Kleine Zilverreiger;1992;0.0
2757;Kleine Zilverreiger;1993;0.0
2758;Kleine Zilverreiger;1994;1.0
2759;Kleine Zilverreiger;1995;3.0
2760;Kleine Zilverreiger;1996;2.0
2761;Kleine Zilverreiger;1997;3.0
2762;Kleine Zilverreiger;1998;5.0
2763;Kleine Zilverreiger;1999;9.0
2764;Kleine Zilverreiger;2000;18.0
2765;Kleine Zilverreiger;2001;24.0
2766;Kleine Zilverreiger;2002;36.0
2767;Kleine Zilverreiger;2003;56.0
2768;Kleine Zilverreiger;2004;71.0
2769;Kleine Zilverreiger;2005;94.0
2770;Kleine Zilverreiger;2006;114.0
2771;Kleine Zilverreiger;2007;128.0
2772;Kleine Zilverreiger;2008;168.0
2773;Kleine Zilverreiger;2009;93.0
2774;Kleine Zilverreiger;2010;35.0
2775;Kleine Zilverreiger;2011;77.0
2776;Kleine Zilverreiger;2012;28.0
2777;Kleine Zilverreiger;2013;33.0
2778;Kleine Zilverreiger;2014;63.0
2779;Kleine Zilverreiger;2015;46.0
2780;Kleine Zilverreiger;2016;71.0
2781;Kleine Zilverreiger;2017;85.0
2782;Kleine Zilverreiger;2018;51.0
2783;Kleine Zilverreiger;2019;68.0
2784;Kleine Zilverreiger;2020;51.0
2785;Kleine Zilverreiger;2021;52.0
2786;Kleine Zilverreiger;2022;68.0
2787;Kleine Zilverreiger;2023;100.0
2788;Kleinst Waterhoen;1990;
2789;Kleinst Waterhoen;1991;
2790;Kleinst Waterhoen;1992;
2791;Kleinst Waterhoen;1993;
2792;Kleinst Waterhoen;1994;
2793;Kleinst Waterhoen;1995;
2794;Kleinst Waterhoen;1996;
2795;Kleinst Waterhoen;1997;
2796;Kleinst Waterhoen;1998;
2797;Kleinst Waterhoen;1999;
2798;Kleinst Waterhoen;2000;
2799;Kleinst Waterhoen;2001;
2800;Kleinst Waterhoen;2002;
2801;Kleinst Waterhoen;2003;
2802;Kleinst Waterhoen;2004;
2803;Kleinst Waterhoen;2005;
2804;Kleinst Waterhoen;2006;
2805;Kleinst Waterhoen;2007;100.0
2806;Kleinst Waterhoen;2008;83.0
2807;Kleinst Waterhoen;2009;100.0
2808;Kleinst Waterhoen;2010;33.0
2809;Kleinst Waterhoen;2011;150.0
2810;Kleinst Waterhoen;2012;617.0
2811;Kleinst Waterhoen;2013;317.0
2812;Kleinst Waterhoen;2014;367.0
2813;Kleinst Waterhoen;2015;167.0
2814;Kleinst Waterhoen;2016;317.0
2815;Kleinst Waterhoen;2017;300.0
2816;Kleinst Waterhoen;2018;283.0
2817;Kleinst Waterhoen;2019;617.0
2818;Kleinst Waterhoen;2020;317.0
2819;Kleinst Waterhoen;2021;283.0
2820;Kleinst Waterhoen;2022;183.0
2821;Kleinst Waterhoen;2023;67.0
2822;Kluut;1990;100.0
2823;Kluut;1991;92.0
2824;Kluut;1992;91.0
2825;Kluut;1993;73.0
2826;Kluut;1994;72.0
2827;Kluut;1995;71.0
2828;Kluut;1996;73.0
2829;Kluut;1997;70.0
2830;Kluut;1998;64.0
2831;Kluut;1999;85.0
2832;Kluut;2000;83.0
2833;Kluut;2001;72.0
2834;Kluut;2002;77.0
2835;Kluut;2003;70.0
2836;Kluut;2004;61.0
2837;Kluut;2005;60.0
2838;Kluut;2006;51.0
2839;Kluut;2007;50.0
2840;Kluut;2008;50.0
2841;Kluut;2009;52.0
2842;Kluut;2010;41.0
2843;Kluut;2011;49.0
2844;Kluut;2012;47.0
2845;Kluut;2013;45.0
2846;Kluut;2014;43.0
2847;Kluut;2015;44.0
2848;Kluut;2016;46.0
2849;Kluut;2017;42.0
2850;Kluut;2018;50.0
2851;Kluut;2019;45.0
2852;Kluut;2020;52.0
2853;Kluut;2021;48.0
2854;Kluut;2022;55.0
2855;Kluut;2023;58.0
2856;Kneu;1990;100.0
2857;Kneu;1991;79.0
2858;Kneu;1992;76.0
2859;Kneu;1993;80.0
2860;Kneu;1994;64.0
2861;Kneu;1995;56.0
2862;Kneu;1996;47.0
2863;Kneu;1997;51.0
2864;Kneu;1998;51.0
2865;Kneu;1999;46.0
2866;Kneu;2000;48.0
2867;Kneu;2001;44.0
2868;Kneu;2002;42.0
2869;Kneu;2003;39.0
2870;Kneu;2004;46.0
2871;Kneu;2005;43.0
2872;Kneu;2006;40.0
2873;Kneu;2007;43.0
2874;Kneu;2008;40.0
2875;Kneu;2009;43.0
2876;Kneu;2010;45.0
2877;Kneu;2011;46.0
2878;Kneu;2012;50.0
2879;Kneu;2013;44.0
2880;Kneu;2014;46.0
2881;Kneu;2015;49.0
2882;Kneu;2016;53.0
2883;Kneu;2017;50.0
2884;Kneu;2018;49.0
2885;Kneu;2019;52.0
2886;Kneu;2020;56.0
2887;Kneu;2021;55.0
2888;Kneu;2022;53.0
2889;Kneu;2023;51.0
2890;Knobbelzwaan;1990;100.0
2891;Knobbelzwaan;1991;111.0
2892;Knobbelzwaan;1992;116.0
2893;Knobbelzwaan;1993;112.0
2894;Knobbelzwaan;1994;112.0
2895;Knobbelzwaan;1995;126.0
2896;Knobbelzwaan;1996;111.0
2897;Knobbelzwaan;1997;130.0
2898;Knobbelzwaan;1998;141.0
2899;Knobbelzwaan;1999;148.0
2900;Knobbelzwaan;2000;144.0
2901;Knobbelzwaan;2001;150.0
2902;Knobbelzwaan;2002;157.0
2903;Knobbelzwaan;2003;152.0
2904;Knobbelzwaan;2004;173.0
2905;Knobbelzwaan;2005;163.0
2906;Knobbelzwaan;2006;175.0
2907;Knobbelzwaan;2007;165.0
2908;Knobbelzwaan;2008;170.0
2909;Knobbelzwaan;2009;168.0
2910;Knobbelzwaan;2010;151.0
2911;Knobbelzwaan;2011;167.0
2912;Knobbelzwaan;2012;166.0
2913;Knobbelzwaan;2013;150.0
2914;Knobbelzwaan;2014;155.0
2915;Knobbelzwaan;2015;158.0
2916;Knobbelzwaan;2016;153.0
2917;Knobbelzwaan;2017;159.0
2918;Knobbelzwaan;2018;151.0
2919;Knobbelzwaan;2019;158.0
2920;Knobbelzwaan;2020;165.0
2921;Knobbelzwaan;2021;169.0
2922;Knobbelzwaan;2022;157.0
2923;Knobbelzwaan;2023;174.0
2924;Koekoek;1990;100.0
2925;Koekoek;1991;87.0
2926;Koekoek;1992;94.0
2927;Koekoek;1993;107.0
2928;Koekoek;1994;98.0
2929;Koekoek;1995;96.0
2930;Koekoek;1996;95.0
2931;Koekoek;1997;98.0
2932;Koekoek;1998;89.0
2933;Koekoek;1999;85.0
2934;Koekoek;2000;77.0
2935;Koekoek;2001;76.0
2936;Koekoek;2002;76.0
2937;Koekoek;2003;74.0
2938;Koekoek;2004;74.0
2939;Koekoek;2005;75.0
2940;Koekoek;2006;78.0
2941;Koekoek;2007;76.0
2942;Koekoek;2008;77.0
2943;Koekoek;2009;75.0
2944;Koekoek;2010;76.0
2945;Koekoek;2011;80.0
2946;Koekoek;2012;78.0
2947;Koekoek;2013;68.0
2948;Koekoek;2014;86.0
2949;Koekoek;2015;82.0
2950;Koekoek;2016;80.0
2951;Koekoek;2017;76.0
2952;Koekoek;2018;71.0
2953;Koekoek;2019;82.0
2954;Koekoek;2020;91.0
2955;Koekoek;2021;86.0
2956;Koekoek;2022;88.0
2957;Koekoek;2023;93.0
2958;Kokmeeuw;1990;100.0
2959;Kokmeeuw;1991;93.0
2960;Kokmeeuw;1992;93.0
2961;Kokmeeuw;1993;79.0
2962;Kokmeeuw;1994;82.0
2963;Kokmeeuw;1995;76.0
2964;Kokmeeuw;1996;64.0
2965;Kokmeeuw;1997;66.0
2966;Kokmeeuw;1998;63.0
2967;Kokmeeuw;1999;64.0
2968;Kokmeeuw;2000;66.0
2969;Kokmeeuw;2001;67.0
2970;Kokmeeuw;2002;61.0
2971;Kokmeeuw;2003;62.0
2972;Kokmeeuw;2004;61.0
2973;Kokmeeuw;2005;60.0
2974;Kokmeeuw;2006;52.0
2975;Kokmeeuw;2007;47.0
2976;Kokmeeuw;2008;45.0
2977;Kokmeeuw;2009;48.0
2978;Kokmeeuw;2010;50.0
2979;Kokmeeuw;2011;44.0
2980;Kokmeeuw;2012;47.0
2981;Kokmeeuw;2013;54.0
2982;Kokmeeuw;2014;49.0
2983;Kokmeeuw;2015;45.0
2984;Kokmeeuw;2016;43.0
2985;Kokmeeuw;2017;40.0
2986;Kokmeeuw;2018;43.0
2987;Kokmeeuw;2019;41.0
2988;Kokmeeuw;2020;45.0
2989;Kokmeeuw;2021;43.0
2990;Kokmeeuw;2022;40.0
2991;Kokmeeuw;2023;39.0
2992;Kolgans;1990;2.0
2993;Kolgans;1991;5.0
2994;Kolgans;1992;6.0
2995;Kolgans;1993;21.0
2996;Kolgans;1994;31.0
2997;Kolgans;1995;35.0
2998;Kolgans;1996;80.0
2999;Kolgans;1997;116.0
3000;Kolgans;1998;77.0
3001;Kolgans;1999;85.0
3002;Kolgans;2000;105.0
3003;Kolgans;2001;143.0
3004;Kolgans;2002;133.0
3005;Kolgans;2003;160.0
3006;Kolgans;2004;179.0
3007;Kolgans;2005;219.0
3008;Kolgans;2006;177.0
3009;Kolgans;2007;163.0
3010;Kolgans;2008;168.0
3011;Kolgans;2009;170.0
3012;Kolgans;2010;259.0
3013;Kolgans;2011;292.0
3014;Kolgans;2012;299.0
3015;Kolgans;2013;246.0
3016;Kolgans;2014;184.0
3017;Kolgans;2015;173.0
3018;Kolgans;2016;152.0
3019;Kolgans;2017;147.0
3020;Kolgans;2018;128.0
3021;Kolgans;2019;127.0
3022;Kolgans;2020;100.0
3023;Kolgans;2021;85.0
3024;Kolgans;2022;48.0
3025;Kolgans;2023;25.0
3026;Koolmees;1990;100.0
3027;Koolmees;1991;110.0
3028;Koolmees;1992;103.0
3029;Koolmees;1993;104.0
3030;Koolmees;1994;104.0
3031;Koolmees;1995;99.0
3032;Koolmees;1996;122.0
3033;Koolmees;1997;120.0
3034;Koolmees;1998;110.0
3035;Koolmees;1999;109.0
3036;Koolmees;2000;104.0
3037;Koolmees;2001;105.0
3038;Koolmees;2002;105.0
3039;Koolmees;2003;114.0
3040;Koolmees;2004;112.0
3041;Koolmees;2005;122.0
3042;Koolmees;2006;119.0
3043;Koolmees;2007;122.0
3044;Koolmees;2008;120.0
3045;Koolmees;2009;120.0
3046;Koolmees;2010;130.0
3047;Koolmees;2011;116.0
3048;Koolmees;2012;115.0
3049;Koolmees;2013;111.0
3050;Koolmees;2014;121.0
3051;Koolmees;2015;119.0
3052;Koolmees;2016;118.0
3053;Koolmees;2017;116.0
3054;Koolmees;2018;124.0
3055;Koolmees;2019;135.0
3056;Koolmees;2020;135.0
3057;Koolmees;2021;135.0
3058;Koolmees;2022;130.0
3059;Koolmees;2023;133.0
3060;Korhoen;1990;100.0
3061;Korhoen;1991;93.0
3062;Korhoen;1992;83.0
3063;Korhoen;1993;95.0
3064;Korhoen;1994;83.0
3065;Korhoen;1995;88.0
3066;Korhoen;1996;79.0
3067;Korhoen;1997;76.0
3068;Korhoen;1998;55.0
3069;Korhoen;1999;55.0
3070;Korhoen;2000;36.0
3071;Korhoen;2001;33.0
3072;Korhoen;2002;19.0
3073;Korhoen;2003;33.0
3074;Korhoen;2004;36.0
3075;Korhoen;2005;31.0
3076;Korhoen;2006;55.0
3077;Korhoen;2007;36.0
3078;Korhoen;2008;29.0
3079;Korhoen;2009;29.0
3080;Korhoen;2010;17.0
3081;Korhoen;2011;10.0
3082;Korhoen;2012;5.0
3083;Korhoen;2013;5.0
3084;Korhoen;2014;0.0
3085;Korhoen;2015;0.0
3086;Korhoen;2016;0.0
3087;Korhoen;2017;0.0
3088;Korhoen;2018;0.0
3089;Korhoen;2019;0.0
3090;Korhoen;2020;0.0
3091;Korhoen;2021;0.0
3092;Korhoen;2022;0.0
3093;Korhoen;2023;0.0
3094;Kraanvogel;1990;0.0
3095;Kraanvogel;1991;0.0
3096;Kraanvogel;1992;0.0
3097;Kraanvogel;1993;0.0
3098;Kraanvogel;1994;0.0
3099;Kraanvogel;1995;0.0
3100;Kraanvogel;1996;0.0
3101;Kraanvogel;1997;0.0
3102;Kraanvogel;1998;0.0
3103;Kraanvogel;1999;0.0
3104;Kraanvogel;2000;0.0
3105;Kraanvogel;2001;2.0
3106;Kraanvogel;2002;4.0
3107;Kraanvogel;2003;4.0
3108;Kraanvogel;2004;4.0
3109;Kraanvogel;2005;4.0
3110;Kraanvogel;2006;6.0
3111;Kraanvogel;2007;6.0
3112;Kraanvogel;2008;6.0
3113;Kraanvogel;2009;4.0
3114;Kraanvogel;2010;6.0
3115;Kraanvogel;2011;8.0
3116;Kraanvogel;2012;12.0
3117;Kraanvogel;2013;10.0
3118;Kraanvogel;2014;20.0
3119;Kraanvogel;2015;33.0
3120;Kraanvogel;2016;39.0
3121;Kraanvogel;2017;41.0
3122;Kraanvogel;2018;63.0
3123;Kraanvogel;2019;67.0
3124;Kraanvogel;2020;88.0
3125;Kraanvogel;2021;96.0
3126;Kraanvogel;2022;94.0
3127;Kraanvogel;2023;100.0
3128;Krakeend;1990;100.0
3129;Krakeend;1991;108.0
3130;Krakeend;1992;112.0
3131;Krakeend;1993;99.0
3132;Krakeend;1994;102.0
3133;Krakeend;1995;117.0
3134;Krakeend;1996;117.0
3135;Krakeend;1997;122.0
3136;Krakeend;1998;137.0
3137;Krakeend;1999;167.0
3138;Krakeend;2000;187.0
3139;Krakeend;2001;193.0
3140;Krakeend;2002;201.0
3141;Krakeend;2003;192.0
3142;Krakeend;2004;228.0
3143;Krakeend;2005;249.0
3144;Krakeend;2006;268.0
3145;Krakeend;2007;269.0
3146;Krakeend;2008;288.0
3147;Krakeend;2009;308.0
3148;Krakeend;2010;325.0
3149;Krakeend;2011;316.0
3150;Krakeend;2012;349.0
3151;Krakeend;2013;371.0
3152;Krakeend;2014;361.0
3153;Krakeend;2015;396.0
3154;Krakeend;2016;406.0
3155;Krakeend;2017;389.0
3156;Krakeend;2018;421.0
3157;Krakeend;2019;486.0
3158;Krakeend;2020;493.0
3159;Krakeend;2021;511.0
3160;Krakeend;2022;486.0
3161;Krakeend;2023;531.0
3162;Kramsvogel;1990;100.0
3163;Kramsvogel;1991;103.0
3164;Kramsvogel;1992;113.0
3165;Kramsvogel;1993;113.0
3166;Kramsvogel;1994;72.0
3167;Kramsvogel;1995;16.0
3168;Kramsvogel;1996;4.0
3169;Kramsvogel;1997;15.0
3170;Kramsvogel;1998;19.0
3171;Kramsvogel;1999;11.0
3172;Kramsvogel;2000;20.0
3173;Kramsvogel;2001;17.0
3174;Kramsvogel;2002;15.0
3175;Kramsvogel;2003;11.0
3176;Kramsvogel;2004;15.0
3177;Kramsvogel;2005;23.0
3178;Kramsvogel;2006;10.0
3179;Kramsvogel;2007;4.0
3180;Kramsvogel;2008;6.0
