ID;Persoonskenmerken;Perioden;TotaalWerkzameBeroepsbevolking_1;JaTotaal_2;JaRegelmatig_3;JaSoms_4;Nee_5;JaTotaal_6;JaRegelmatig_7;JaSoms_8;Nee_9;JaTotaal_10;JaRegelmatig_11;JaSoms_12;Nee_13;JaTotaal_14;JaRegelmatig_15;JaSoms_16;Nee_17;JaTotaal_18;JaRegelmatig_19;JaSoms_20;Nee_21;JaTotaal_22;JaRegelmatig_23;JaSoms_24;Nee_25;JaTotaal_26;JaRegelmatig_27;JaSoms_28;Nee_29;TotaalWerkzameBeroepsbevolking100_30;JaTotaal_31;JaRegelmatig_32;JaSoms_33;Nee_34;JaTotaal_35;JaRegelmatig_36;JaSoms_37;Nee_38;JaTotaal_39;JaRegelmatig_40;JaSoms_41;Nee_42;JaTotaal_43;JaRegelmatig_44;JaSoms_45;Nee_46;JaTotaal_47;JaRegelmatig_48;JaSoms_49;Nee_50;JaTotaal_51;JaRegelmatig_52;JaSoms_53;Nee_54;JaTotaal_55;JaRegelmatig_56;JaSoms_57;Nee_58
57;Westerse allochtonen;2003;638.0;226.0;131.0;95.0;475.0;389.0;196.0;193.0;243.0;;;;;;;;;;;;;141.0;64.0;77.0;558.0;457.0;352.0;106.0;245.0;638.0;32.0;19.0;14.0;68.0;55.0;28.0;27.0;35.0;;;;;;;;;;;;;20.0;9.0;11.0;79.0;65.0;50.0;15.0;35.0
58;Westerse allochtonen;2004;625.0;229.0;139.0;90.0;457.0;385.0;183.0;202.0;233.0;;;;;;;;;;;;;152.0;77.0;75.0;532.0;455.0;353.0;102.0;231.0;625.0;33.0;20.0;13.0;67.0;56.0;27.0;29.0;34.0;;;;;;;;;;;;;22.0;11.0;11.0;78.0;66.0;51.0;15.0;34.0
59;Westerse allochtonen;2005;623.0;231.0;150.0;80.0;456.0;;;;;;;;;;;;;;;;;140.0;62.0;78.0;545.0;;;;;623.0;33.0;22.0;12.0;66.0;;;;;;;;;;;;;;;;;20.0;9.0;11.0;79.0;;;;
60;Niet-westerse allochtonen;1997;340.0;150.0;92.0;58.0;186.0;201.0;103.0;98.0;130.0;43.0;28.0;15.0;292.0;51.0;30.0;20.0;281.0;80.0;52.0;28.0;257.0;95.0;54.0;41.0;238.0;133.0;95.0;38.0;203.0;340.0;44.0;27.0;17.0;55.0;59.0;30.0;29.0;38.0;13.0;8.0;4.0;86.0;15.0;9.0;6.0;83.0;23.0;15.0;8.0;75.0;28.0;16.0;12.0;70.0;39.0;28.0;11.0;60.0
61;Niet-westerse allochtonen;1998;384.0;170.0;104.0;67.0;208.0;231.0;112.0;118.0;143.0;49.0;33.0;16.0;330.0;45.0;28.0;17.0;329.0;79.0;53.0;26.0;300.0;106.0;59.0;47.0;269.0;160.0;116.0;44.0;219.0;384.0;44.0;27.0;17.0;54.0;60.0;29.0;31.0;37.0;13.0;8.0;4.0;86.0;12.0;7.0;4.0;86.0;21.0;14.0;7.0;78.0;28.0;15.0;12.0;70.0;42.0;30.0;12.0;57.0
62;Niet-westerse allochtonen;1999;418.0;144.0;85.0;59.0;199.0;240.0;122.0;118.0;166.0;39.0;26.0;13.0;308.0;37.0;25.0;12.0;304.0;63.0;45.0;18.0;284.0;88.0;54.0;34.0;251.0;152.0;107.0;45.0;194.0;418.0;41.0;24.0;17.0;57.0;69.0;35.0;34.0;48.0;11.0;7.0;4.0;88.0;11.0;7.0;4.0;87.0;18.0;13.0;5.0;81.0;25.0;15.0;10.0;72.0;43.0;30.0;13.0;55.0
63;Niet-westerse allochtonen;2000;449.0;195.0;123.0;72.0;260.0;260.0;130.0;130.0;180.0;52.0;35.0;17.0;402.0;59.0;35.0;25.0;393.0;92.0;62.0;30.0;364.0;125.0;68.0;58.0;328.0;200.0;141.0;59.0;256.0;449.0;43.0;27.0;16.0;57.0;57.0;28.0;28.0;39.0;11.0;8.0;4.0;88.0;13.0;8.0;5.0;86.0;20.0;14.0;7.0;80.0;27.0;15.0;13.0;72.0;44.0;31.0;13.0;56.0
64;Niet-westerse allochtonen;2001 voor revisie;494.0;201.0;111.0;91.0;262.0;276.0;143.0;134.0;208.0;55.0;38.0;17.0;408.0;70.0;36.0;34.0;390.0;106.0;65.0;41.0;358.0;132.0;67.0;66.0;329.0;206.0;159.0;47.0;258.0;494.0;43.0;24.0;19.0;56.0;59.0;31.0;29.0;44.0;12.0;8.0;4.0;87.0;15.0;8.0;7.0;83.0;23.0;14.0;9.0;77.0;28.0;14.0;14.0;70.0;44.0;34.0;10.0;55.0
65;Niet-westerse allochtonen;2001 na revisie;497.0;200.0;109.0;91.0;256.0;276.0;142.0;134.0;212.0;54.0;36.0;17.0;403.0;71.0;37.0;34.0;382.0;105.0;65.0;40.0;352.0;134.0;67.0;66.0;321.0;199.0;150.0;48.0;259.0;497.0;43.0;24.0;20.0;55.0;60.0;31.0;29.0;46.0;12.0;8.0;4.0;87.0;15.0;8.0;7.0;83.0;23.0;14.0;9.0;76.0;29.0;15.0;14.0;70.0;43.0;33.0;10.0;56.0
66;Niet-westerse allochtonen;2002;517.0;241.0;123.0;118.0;283.0;292.0;142.0;150.0;216.0;70.0;48.0;22.0;455.0;82.0;46.0;35.0;440.0;125.0;83.0;41.0;400.0;162.0;85.0;77.0;361.0;240.0;171.0;69.0;285.0;517.0;46.0;23.0;22.0;54.0;55.0;27.0;28.0;41.0;13.0;9.0;4.0;86.0;16.0;9.0;7.0;84.0;24.0;16.0;8.0;76.0;31.0;16.0;15.0;69.0;46.0;32.0;13.0;54.0
67;Niet-westerse allochtonen;2003;526.0;237.0;138.0;99.0;269.0;293.0;141.0;152.0;224.0;;;;;;;;;;;;;150.0;76.0;74.0;350.0;243.0;176.0;67.0;263.0;526.0;47.0;27.0;19.0;53.0;58.0;28.0;30.0;44.0;;;;;;;;;;;;;30.0;15.0;15.0;69.0;48.0;35.0;13.0;52.0
68;Niet-westerse allochtonen;2004;531.0;265.0;167.0;98.0;275.0;310.0;144.0;166.0;212.0;;;;;;;;;;;;;166.0;88.0;79.0;368.0;261.0;188.0;73.0;278.0;531.0;49.0;31.0;18.0;51.0;57.0;27.0;31.0;39.0;;;;;;;;;;;;;31.0;16.0;15.0;68.0;48.0;35.0;13.0;51.0
69;Niet-westerse allochtonen;2005;553.0;250.0;164.0;85.0;291.0;;;;;;;;;;;;;;;;;140.0;80.0;61.0;396.0;;;;;553.0;46.0;30.0;16.0;53.0;;;;;;;;;;;;;;;;;26.0;15.0;11.0;72.0;;;;
70;Herkomst: onbekend;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;Herkomst: onbekend;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;Herkomst: onbekend;1999;2.0;;;;2.0;;;;;;;;2.0;;;;2.0;;;;2.0;;;;2.0;2.0;2.0;;;2.0;;;;74.0;;;;;;;;95.0;;;;100.0;;;;95.0;;;;95.0;74.0;74.0;;
73;Herkomst: onbekend;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;Herkomst: onbekend;2001 voor revisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;Herkomst: onbekend;2001 na revisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;Herkomst: onbekend;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;Herkomst: onbekend;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;Herkomst: onbekend;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;Herkomst: onbekend;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;15 tot 20 jaar;1997;177.0;91.0;66.0;25.0;79.0;69.0;29.0;41.0;99.0;27.0;19.0;7.0;143.0;32.0;22.0;11.0;137.0;48.0;34.0;14.0;123.0;43.0;18.0;25.0;125.0;28.0;18.0;10.0;142.0;177.0;51.0;37.0;14.0;45.0;39.0;16.0;23.0;56.0;15.0;11.0;4.0;81.0;18.0;12.0;6.0;77.0;27.0;19.0;8.0;69.0;24.0;10.0;14.0;71.0;16.0;10.0;5.0;80.0
81;15 tot 20 jaar;1998;184.0;93.0;63.0;30.0;81.0;68.0;29.0;39.0;103.0;21.0;15.0;6.0;153.0;30.0;15.0;14.0;142.0;43.0;27.0;16.0;132.0;39.0;17.0;22.0;134.0;29.0;20.0;10.0;145.0;184.0;51.0;34.0;16.0;44.0;37.0;16.0;21.0;56.0;12.0;8.0;3.0;83.0;16.0;8.0;8.0;77.0;23.0;15.0;8.0;72.0;21.0;9.0;12.0;73.0;16.0;11.0;5.0;79.0
82;15 tot 20 jaar;1999;213.0;108.0;72.0;37.0;94.0;81.0;34.0;48.0;117.0;25.0;16.0;9.0;177.0;37.0;23.0;14.0;164.0;51.0;34.0;16.0;151.0;47.0;17.0;31.0;150.0;36.0;24.0;12.0;165.0;213.0;52.0;34.0;17.0;45.0;39.0;16.0;23.0;56.0;12.0;8.0;4.0;84.0;18.0;11.0;7.0;78.0;24.0;16.0;8.0;72.0;22.0;8.0;15.0;71.0;17.0;11.0;6.0;78.0
83;15 tot 20 jaar;2000;213.0;111.0;66.0;45.0;91.0;71.0;32.0;39.0;128.0;25.0;20.0;5.0;176.0;45.0;27.0;18.0;153.0;62.0;42.0;20.0;139.0;44.0;16.0;28.0;156.0;46.0;32.0;14.0;155.0;213.0;55.0;33.0;22.0;45.0;35.0;16.0;19.0;64.0;12.0;10.0;3.0;87.0;22.0;13.0;9.0;76.0;31.0;21.0;10.0;69.0;22.0;8.0;14.0;77.0;23.0;16.0;7.0;77.0
84;15 tot 20 jaar;2001 voor revisie;235.0;128.0;84.0;44.0;105.0;73.0;35.0;38.0;147.0;30.0;19.0;10.0;203.0;40.0;28.0;12.0;191.0;56.0;42.0;14.0;177.0;62.0;26.0;36.0;170.0;53.0;33.0;19.0;180.0;235.0;55.0;36.0;19.0;45.0;31.0;15.0;16.0;63.0;13.0;8.0;4.0;87.0;17.0;12.0;5.0;81.0;24.0;18.0;6.0;76.0;26.0;11.0;15.0;72.0;23.0;14.0;8.0;77.0
85;15 tot 20 jaar;2001 na revisie;248.0;128.0;84.0;44.0;105.0;77.0;37.0;40.0;155.0;30.0;19.0;10.0;203.0;40.0;28.0;12.0;191.0;56.0;42.0;14.0;177.0;62.0;26.0;36.0;170.0;53.0;33.0;19.0;180.0;248.0;55.0;36.0;19.0;45.0;33.0;16.0;17.0;66.0;13.0;8.0;4.0;87.0;17.0;12.0;5.0;81.0;24.0;18.0;6.0;76.0;26.0;11.0;15.0;72.0;23.0;14.0;8.0;77.0
86;15 tot 20 jaar;2002;227.0;120.0;80.0;40.0;84.0;78.0;36.0;42.0;135.0;19.0;15.0;4.0;185.0;35.0;18.0;17.0;168.0;45.0;29.0;16.0;159.0;52.0;25.0;27.0;152.0;44.0;31.0;13.0;160.0;227.0;59.0;39.0;20.0;41.0;38.0;18.0;21.0;66.0;9.0;7.0;2.0;90.0;17.0;9.0;8.0;82.0;22.0;14.0;8.0;78.0;25.0;12.0;13.0;74.0;22.0;15.0;6.0;78.0
87;15 tot 20 jaar;2003;224.0;124.0;81.0;43.0;79.0;73.0;31.0;42.0;136.0;;;;;;;;;;;;;51.0;23.0;28.0;151.0;43.0;27.0;16.0;160.0;224.0;61.0;40.0;21.0;39.0;36.0;15.0;20.0;67.0;;;;;;;;;;;;;25.0;11.0;14.0;74.0;21.0;13.0;8.0;78.0
88;15 tot 20 jaar;2004;194.0;109.0;75.0;34.0;70.0;72.0;30.0;42.0;110.0;;;;;;;;;;;;;45.0;19.0;25.0;132.0;35.0;23.0;13.0;143.0;194.0;61.0;42.0;19.0;39.0;40.0;17.0;23.0;62.0;;;;;;;;;;;;;25.0;11.0;14.0;74.0;20.0;13.0;7.0;80.0
89;15 tot 20 jaar;2005;189.0;105.0;76.0;29.0;70.0;;;;;;;;;;;;;;;;;40.0;15.0;24.0;132.0;;;;;189.0;56.0;41.0;15.0;37.0;;;;;;;;;;;;;;;;;21.0;8.0;13.0;70.0;;;;
90;20 tot 25 jaar;1997;620.0;285.0;196.0;89.0;324.0;315.0;141.0;173.0;289.0;84.0;57.0;27.0;526.0;98.0;61.0;37.0;507.0;145.0;101.0;44.0;465.0;137.0;62.0;75.0;467.0;258.0;194.0;65.0;351.0;620.0;46.0;32.0;14.0;52.0;51.0;23.0;28.0;47.0;14.0;9.0;4.0;85.0;16.0;10.0;6.0;82.0;23.0;16.0;7.0;75.0;22.0;10.0;12.0;75.0;42.0;31.0;10.0;57.0
91;20 tot 25 jaar;1998;588.0;261.0;176.0;85.0;315.0;288.0;119.0;169.0;282.0;74.0;52.0;22.0;502.0;88.0;51.0;37.0;482.0;132.0;88.0;44.0;445.0;120.0;52.0;68.0;451.0;251.0;190.0;60.0;325.0;588.0;44.0;30.0;14.0;53.0;49.0;20.0;29.0;48.0;13.0;9.0;4.0;85.0;15.0;9.0;6.0;82.0;22.0;15.0;7.0;76.0;20.0;9.0;12.0;77.0;43.0;32.0;10.0;55.0
92;20 tot 25 jaar;1999;610.0;280.0;186.0;94.0;316.0;308.0;146.0;162.0;287.0;80.0;56.0;25.0;517.0;88.0;50.0;38.0;502.0;136.0;91.0;45.0;461.0;134.0;63.0;71.0;458.0;262.0;201.0;61.0;334.0;610.0;46.0;31.0;16.0;52.0;51.0;24.0;27.0;48.0;13.0;9.0;4.0;85.0;15.0;8.0;6.0;83.0;23.0;15.0;7.0;76.0;22.0;10.0;12.0;76.0;43.0;33.0;10.0;55.0
93;20 tot 25 jaar;2000;612.0;267.0;166.0;102.0;335.0;277.0;126.0;151.0;319.0;76.0;53.0;23.0;526.0;100.0;64.0;36.0;500.0;141.0;100.0;42.0;463.0;147.0;62.0;85.0;449.0;261.0;185.0;77.0;342.0;612.0;44.0;27.0;17.0;55.0;46.0;21.0;25.0;53.0;13.0;9.0;4.0;87.0;16.0;11.0;6.0;83.0;23.0;16.0;7.0;77.0;24.0;10.0;14.0;74.0;43.0;31.0;13.0;57.0
94;20 tot 25 jaar;2001 voor revisie;617.0;279.0;184.0;95.0;321.0;279.0;124.0;155.0;324.0;78.0;52.0;26.0;524.0;101.0;67.0;34.0;492.0;146.0;100.0;46.0;456.0;131.0;60.0;71.0;461.0;295.0;213.0;83.0;306.0;617.0;46.0;30.0;16.0;53.0;46.0;21.0;26.0;54.0;13.0;9.0;4.0;87.0;17.0;11.0;6.0;82.0;24.0;17.0;8.0;76.0;22.0;10.0;12.0;77.0;49.0;35.0;14.0;51.0
95;20 tot 25 jaar;2001 na revisie;634.0;279.0;184.0;95.0;321.0;286.0;126.0;161.0;332.0;78.0;52.0;26.0;524.0;101.0;67.0;34.0;492.0;146.0;100.0;46.0;456.0;131.0;60.0;71.0;461.0;295.0;213.0;83.0;306.0;634.0;46.0;30.0;16.0;53.0;48.0;21.0;27.0;55.0;13.0;9.0;4.0;87.0;17.0;11.0;6.0;82.0;24.0;17.0;8.0;76.0;22.0;10.0;12.0;77.0;49.0;35.0;14.0;51.0
96;20 tot 25 jaar;2002;627.0;262.0;173.0;89.0;328.0;280.0;117.0;163.0;329.0;83.0;60.0;23.0;506.0;96.0;63.0;33.0;486.0;148.0;108.0;40.0;441.0;151.0;70.0;81.0;432.0;281.0;199.0;82.0;308.0;627.0;44.0;29.0;15.0;55.0;47.0;20.0;28.0;55.0;14.0;10.0;4.0;86.0;16.0;11.0;6.0;82.0;25.0;18.0;7.0;74.0;25.0;12.0;14.0;73.0;47.0;34.0;14.0;52.0
97;20 tot 25 jaar;2003;600.0;280.0;176.0;104.0;303.0;262.0;114.0;148.0;323.0;;;;;;;;;;;;;144.0;61.0;83.0;436.0;289.0;209.0;80.0;295.0;600.0;48.0;30.0;18.0;52.0;45.0;20.0;25.0;55.0;;;;;;;;;;;;;25.0;11.0;14.0;75.0;49.0;36.0;14.0;50.0
98;20 tot 25 jaar;2004;565.0;287.0;189.0;98.0;269.0;258.0;113.0;144.0;291.0;;;;;;;;;;;;;144.0;64.0;80.0;406.0;258.0;181.0;78.0;298.0;565.0;51.0;34.0;18.0;48.0;46.0;20.0;26.0;52.0;;;;;;;;;;;;;26.0;12.0;14.0;73.0;46.0;32.0;14.0;53.0
99;20 tot 25 jaar;2005;555.0;253.0;173.0;79.0;276.0;;;;;;;;;;;;;;;;;126.0;56.0;70.0;399.0;;;;;555.0;46.0;32.0;15.0;51.0;;;;;;;;;;;;;;;;;23.0;10.0;13.0;74.0;;;;
100;25 tot 30 jaar;1997;1002.0;386.0;269.0;117.0;611.0;601.0;305.0;295.0;391.0;136.0;99.0;37.0;861.0;141.0;85.0;56.0;849.0;223.0;155.0;68.0;775.0;217.0;92.0;125.0;775.0;589.0;463.0;126.0;408.0;1002.0;39.0;27.0;12.0;61.0;60.0;30.0;29.0;39.0;14.0;10.0;4.0;86.0;14.0;8.0;6.0;85.0;22.0;15.0;7.0;77.0;22.0;9.0;12.0;77.0;59.0;46.0;13.0;41.0
101;25 tot 30 jaar;1998;1022.0;375.0;260.0;116.0;640.0;624.0;324.0;300.0;387.0;130.0;94.0;35.0;886.0;137.0;91.0;47.0;872.0;214.0;156.0;58.0;803.0;208.0;90.0;119.0;803.0;621.0;496.0;125.0;395.0;1022.0;37.0;25.0;11.0;63.0;61.0;32.0;29.0;38.0;13.0;9.0;3.0;87.0;13.0;9.0;5.0;85.0;21.0;15.0;6.0;79.0;20.0;9.0;12.0;79.0;61.0;49.0;12.0;39.0
102;25 tot 30 jaar;1999;993.0;361.0;252.0;109.0;633.0;603.0;303.0;300.0;380.0;124.0;90.0;34.0;869.0;132.0;84.0;47.0;856.0;201.0;145.0;56.0;793.0;213.0;93.0;120.0;778.0;625.0;494.0;131.0;370.0;993.0;36.0;25.0;11.0;63.0;60.0;30.0;30.0;38.0;12.0;9.0;3.0;87.0;13.0;8.0;5.0;86.0;20.0;15.0;6.0;79.0;21.0;9.0;12.0;78.0;63.0;49.0;13.0;37.0
103;25 tot 30 jaar;2000;942.0;354.0;232.0;122.0;606.0;535.0;258.0;277.0;399.0;117.0;76.0;40.0;845.0;138.0;85.0;54.0;820.0;199.0;137.0;61.0;764.0;209.0;85.0;124.0;751.0;606.0;474.0;131.0;357.0;942.0;37.0;24.0;13.0;63.0;56.0;27.0;29.0;41.0;12.0;8.0;4.0;88.0;14.0;9.0;6.0;85.0;21.0;14.0;6.0;79.0;22.0;9.0;13.0;78.0;63.0;49.0;14.0;37.0
104;25 tot 30 jaar;2001 voor revisie;892.0;315.0;210.0;104.0;568.0;516.0;251.0;265.0;369.0;97.0;64.0;32.0;787.0;123.0;72.0;51.0;756.0;167.0;113.0;54.0;717.0;180.0;77.0;104.0;698.0;590.0;458.0;133.0;293.0;892.0;36.0;24.0;12.0;64.0;58.0;28.0;30.0;42.0;11.0;7.0;4.0;89.0;14.0;8.0;6.0;85.0;19.0;13.0;6.0;81.0;20.0;9.0;12.0;79.0;67.0;52.0;15.0;33.0
105;25 tot 30 jaar;2001 na revisie;898.0;315.0;210.0;104.0;568.0;512.0;243.0;269.0;378.0;97.0;64.0;32.0;787.0;123.0;72.0;51.0;756.0;167.0;113.0;54.0;717.0;180.0;77.0;104.0;698.0;590.0;458.0;133.0;293.0;898.0;36.0;24.0;12.0;64.0;58.0;27.0;30.0;43.0;11.0;7.0;4.0;89.0;14.0;8.0;6.0;85.0;19.0;13.0;6.0;81.0;20.0;9.0;12.0;79.0;67.0;52.0;15.0;33.0
106;25 tot 30 jaar;2002;846.0;314.0;216.0;98.0;516.0;472.0;215.0;257.0;368.0;98.0;66.0;31.0;733.0;114.0;78.0;37.0;712.0;165.0;121.0;44.0;666.0;184.0;71.0;113.0;643.0;544.0;422.0;122.0;287.0;846.0;38.0;26.0;12.0;62.0;57.0;26.0;31.0;44.0;12.0;8.0;4.0;88.0;14.0;9.0;4.0;86.0;20.0;15.0;5.0;80.0;22.0;9.0;14.0;77.0;65.0;51.0;15.0;35.0
107;25 tot 30 jaar;2003;821.0;292.0;181.0;111.0;500.0;463.0;204.0;258.0;350.0;;;;;;;;;;;;;181.0;71.0;110.0;606.0;541.0;418.0;124.0;251.0;821.0;37.0;23.0;14.0;63.0;58.0;26.0;33.0;44.0;;;;;;;;;;;;;23.0;9.0;14.0;77.0;68.0;53.0;16.0;32.0
108;25 tot 30 jaar;2004;794.0;313.0;198.0;115.0;487.0;449.0;193.0;255.0;339.0;;;;;;;;;;;;;200.0;83.0;117.0;594.0;516.0;397.0;119.0;283.0;794.0;39.0;25.0;14.0;61.0;56.0;24.0;32.0;42.0;;;;;;;;;;;;;25.0;10.0;15.0;74.0;64.0;50.0;15.0;35.0
109;25 tot 30 jaar;2005;796.0;289.0;198.0;91.0;475.0;;;;;;;;;;;;;;;;;171.0;75.0;96.0;588.0;;;;;796.0;38.0;26.0;12.0;62.0;;;;;;;;;;;;;;;;;22.0;10.0;13.0;77.0;;;;
110;30 tot 35 jaar;1997;989.0;357.0;239.0;118.0;625.0;640.0;336.0;304.0;341.0;138.0;98.0;40.0;845.0;142.0;85.0;56.0;834.0;222.0;154.0;68.0;762.0;216.0;97.0;120.0;763.0;607.0;466.0;140.0;377.0;989.0;36.0;24.0;12.0;63.0;65.0;34.0;31.0;34.0;14.0;10.0;4.0;85.0;14.0;9.0;6.0;84.0;22.0;16.0;7.0;77.0;22.0;10.0;12.0;77.0;61.0;47.0;14.0;38.0
111;30 tot 35 jaar;1998;1020.0;363.0;247.0;117.0;652.0;677.0;369.0;309.0;334.0;140.0;101.0;39.0;874.0;145.0;90.0;55.0;864.0;225.0;162.0;63.0;791.0;220.0;101.0;119.0;792.0;655.0;502.0;153.0;360.0;1020.0;36.0;24.0;11.0;64.0;66.0;36.0;30.0;33.0;14.0;10.0;4.0;86.0;14.0;9.0;5.0;85.0;22.0;16.0;6.0;78.0;22.0;10.0;12.0;78.0;64.0;49.0;15.0;35.0
112;30 tot 35 jaar;1999;1036.0;366.0;232.0;134.0;684.0;671.0;351.0;320.0;357.0;138.0;94.0;44.0;913.0;131.0;74.0;57.0;915.0;216.0;143.0;73.0;836.0;212.0;93.0;119.0;836.0;704.0;540.0;163.0;346.0;1036.0;35.0;22.0;13.0;65.0;64.0;33.0;30.0;34.0;13.0;9.0;4.0;87.0;12.0;7.0;5.0;87.0;20.0;14.0;7.0;79.0;20.0;9.0;11.0;79.0;67.0;51.0;15.0;33.0
113;30 tot 35 jaar;2000;1058.0;384.0;239.0;145.0;654.0;652.0;336.0;316.0;399.0;132.0;90.0;42.0;907.0;146.0;99.0;47.0;884.0;213.0;155.0;58.0;826.0;217.0;101.0;116.0;816.0;676.0;524.0;151.0;363.0;1058.0;37.0;23.0;14.0;63.0;63.0;32.0;30.0;38.0;13.0;9.0;4.0;87.0;14.0;10.0;4.0;85.0;20.0;15.0;6.0;79.0;21.0;10.0;11.0;79.0;65.0;50.0;15.0;35.0
114;30 tot 35 jaar;2001 voor revisie;1055.0;389.0;253.0;136.0;676.0;653.0;326.0;328.0;395.0;147.0;111.0;36.0;918.0;140.0;80.0;60.0;916.0;229.0;157.0;72.0;837.0;240.0;101.0;139.0;822.0;712.0;534.0;179.0;353.0;1055.0;37.0;24.0;13.0;63.0;61.0;31.0;31.0;37.0;14.0;10.0;3.0;86.0;13.0;8.0;6.0;86.0;21.0;15.0;7.0;79.0;23.0;9.0;13.0;77.0;67.0;50.0;17.0;33.0
115;30 tot 35 jaar;2001 na revisie;1062.0;389.0;253.0;136.0;676.0;651.0;325.0;326.0;405.0;147.0;111.0;36.0;918.0;140.0;80.0;60.0;916.0;229.0;157.0;72.0;837.0;240.0;101.0;139.0;822.0;712.0;534.0;179.0;353.0;1062.0;37.0;24.0;13.0;63.0;61.0;30.0;31.0;38.0;14.0;10.0;3.0;86.0;13.0;8.0;6.0;86.0;21.0;15.0;7.0;79.0;23.0;9.0;13.0;77.0;67.0;50.0;17.0;33.0
116;30 tot 35 jaar;2002;1048.0;335.0;211.0;123.0;685.0;627.0;299.0;329.0;411.0;134.0;97.0;38.0;886.0;142.0;93.0;49.0;872.0;217.0;159.0;58.0;803.0;208.0;95.0;113.0;808.0;704.0;537.0;167.0;317.0;1048.0;33.0;21.0;12.0;67.0;61.0;29.0;32.0;40.0;13.0;9.0;4.0;87.0;14.0;9.0;5.0;85.0;21.0;16.0;6.0;79.0;20.0;9.0;11.0;79.0;69.0;53.0;16.0;31.0
117;30 tot 35 jaar;2003;1014.0;344.0;212.0;131.0;629.0;607.0;285.0;322.0;403.0;;;;;;;;;;;;;224.0;92.0;132.0;746.0;670.0;531.0;139.0;302.0;1014.0;35.0;22.0;14.0;65.0;62.0;29.0;33.0;41.0;;;;;;;;;;;;;23.0;9.0;14.0;77.0;69.0;55.0;14.0;31.0
118;30 tot 35 jaar;2004;978.0;354.0;227.0;127.0;618.0;607.0;273.0;334.0;365.0;;;;;;;;;;;;;231.0;103.0;127.0;738.0;678.0;531.0;147.0;295.0;978.0;36.0;23.0;13.0;64.0;62.0;28.0;34.0;37.0;;;;;;;;;;;;;24.0;11.0;13.0;76.0;70.0;55.0;15.0;30.0
119;30 tot 35 jaar;2005;928.0;329.0;228.0;101.0;602.0;;;;;;;;;;;;;;;;;197.0;95.0;102.0;731.0;;;;;928.0;35.0;24.0;11.0;64.0;;;;;;;;;;;;;;;;;21.0;10.0;11.0;78.0;;;;
120;35 tot 40 jaar;1997;909.0;312.0;205.0;107.0;590.0;595.0;318.0;277.0;305.0;116.0;81.0;35.0;786.0;125.0;77.0;48.0;771.0;188.0;131.0;57.0;714.0;194.0;88.0;106.0;704.0;564.0;433.0;131.0;338.0;909.0;34.0;23.0;12.0;65.0;66.0;35.0;30.0;34.0;13.0;9.0;4.0;87.0;14.0;8.0;5.0;85.0;21.0;14.0;6.0;79.0;21.0;10.0;12.0;78.0;62.0;48.0;14.0;37.0
121;35 tot 40 jaar;1998;955.0;324.0;218.0;105.0;624.0;631.0;342.0;289.0;315.0;130.0;91.0;39.0;819.0;127.0;79.0;49.0;816.0;203.0;142.0;62.0;746.0;209.0;95.0;114.0;737.0;605.0;462.0;143.0;344.0;955.0;34.0;23.0;11.0;65.0;66.0;36.0;30.0;33.0;14.0;9.0;4.0;86.0;13.0;8.0;5.0;86.0;21.0;15.0;6.0;78.0;22.0;10.0;12.0;77.0;63.0;48.0;15.0;36.0
