ID;Geslacht;Regiokenmerken;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
6252;Mannen;Bladel;2016/'17;880.0;10.0;870.0;1.0
6253;Mannen;Bladel;2017/'18;880.0;20.0;870.0;2.0
6254;Mannen;Bladel;2018/'19;900.0;10.0;890.0;1.0
6255;Mannen;Bladel;2019/'20;860.0;20.0;840.0;2.0
6256;Mannen;Bladel;2020/'21;840.0;10.0;830.0;1.0
6257;Mannen;Bladel;2021/'22;830.0;10.0;820.0;2.0
6258;Mannen;Bladel;2022/'23;810.0;20.0;790.0;2.0
6259;Mannen;Blaricum;2012/'13;380.0;10.0;370.0;4.0
6260;Mannen;Blaricum;2013/'14;390.0;10.0;380.0;3.0
6261;Mannen;Blaricum;2014/'15;420.0;10.0;410.0;3.0
6262;Mannen;Blaricum;2015/'16;410.0;0.0;410.0;
6263;Mannen;Blaricum;2016/'17;440.0;20.0;420.0;4.0
6264;Mannen;Blaricum;2017/'18;440.0;20.0;420.0;4.0
6265;Mannen;Blaricum;2018/'19;450.0;20.0;430.0;5.0
6266;Mannen;Blaricum;2019/'20;430.0;10.0;420.0;3.0
6267;Mannen;Blaricum;2020/'21;450.0;10.0;440.0;3.0
6268;Mannen;Blaricum;2021/'22;450.0;20.0;430.0;4.0
6269;Mannen;Blaricum;2022/'23;430.0;10.0;420.0;3.0
6270;Mannen;Bloemendaal;2012/'13;1070.0;30.0;1050.0;2.0
6271;Mannen;Bloemendaal;2013/'14;1070.0;30.0;1040.0;3.0
6272;Mannen;Bloemendaal;2014/'15;1080.0;40.0;1050.0;3.0
6273;Mannen;Bloemendaal;2015/'16;1070.0;30.0;1040.0;3.0
6274;Mannen;Bloemendaal;2016/'17;1080.0;30.0;1050.0;3.0
6275;Mannen;Bloemendaal;2017/'18;1070.0;20.0;1050.0;2.0
6276;Mannen;Bloemendaal;2018/'19;1070.0;20.0;1040.0;2.0
6277;Mannen;Bloemendaal;2019/'20;1040.0;20.0;1020.0;2.0
6278;Mannen;Bloemendaal;2020/'21;1070.0;20.0;1050.0;2.0
6279;Mannen;Bloemendaal;2021/'22;1090.0;30.0;1060.0;3.0
6280;Mannen;Bloemendaal;2022/'23;1130.0;30.0;1100.0;2.0
6281;Mannen;Boarnsterhim;2012/'13;900.0;10.0;880.0;2.0
6282;Mannen;Boarnsterhim;2013/'14;910.0;20.0;890.0;2.0
6283;Mannen;Boarnsterhim;2014/'15;;;;
6284;Mannen;Boarnsterhim;2015/'16;;;;
6285;Mannen;Boarnsterhim;2016/'17;;;;
6286;Mannen;Boarnsterhim;2017/'18;;;;
6287;Mannen;Boarnsterhim;2018/'19;;;;
6288;Mannen;Boarnsterhim;2019/'20;;;;
6289;Mannen;Boarnsterhim;2020/'21;;;;
6290;Mannen;Boarnsterhim;2021/'22;;;;
6291;Mannen;Boarnsterhim;2022/'23;;;;
6292;Mannen;Bodegraven-Reeuwijk;2012/'13;1540.0;40.0;1500.0;2.0
6293;Mannen;Bodegraven-Reeuwijk;2013/'14;1550.0;30.0;1510.0;2.0
6294;Mannen;Bodegraven-Reeuwijk;2014/'15;1580.0;30.0;1550.0;2.0
6295;Mannen;Bodegraven-Reeuwijk;2015/'16;1580.0;40.0;1540.0;2.0
6296;Mannen;Bodegraven-Reeuwijk;2016/'17;1600.0;30.0;1570.0;2.0
6297;Mannen;Bodegraven-Reeuwijk;2017/'18;1590.0;40.0;1550.0;2.0
6298;Mannen;Bodegraven-Reeuwijk;2018/'19;1570.0;50.0;1520.0;3.0
6299;Mannen;Bodegraven-Reeuwijk;2019/'20;1450.0;20.0;1430.0;2.0
6300;Mannen;Bodegraven-Reeuwijk;2020/'21;1480.0;30.0;1460.0;2.0
6301;Mannen;Bodegraven-Reeuwijk;2021/'22;1490.0;30.0;1450.0;2.0
6302;Mannen;Bodegraven-Reeuwijk;2022/'23;1460.0;30.0;1430.0;2.0
6303;Mannen;Boekel;2012/'13;510.0;10.0;500.0;
6304;Mannen;Boekel;2013/'14;530.0;0.0;520.0;
6305;Mannen;Boekel;2014/'15;540.0;10.0;540.0;
6306;Mannen;Boekel;2015/'16;530.0;0.0;530.0;
6307;Mannen;Boekel;2016/'17;510.0;10.0;500.0;2.0
6308;Mannen;Boekel;2017/'18;520.0;10.0;510.0;
6309;Mannen;Boekel;2018/'19;500.0;10.0;490.0;2.0
6310;Mannen;Boekel;2019/'20;490.0;10.0;490.0;
6311;Mannen;Boekel;2020/'21;500.0;10.0;490.0;2.0
6312;Mannen;Boekel;2021/'22;490.0;10.0;480.0;2.0
6313;Mannen;Boekel;2022/'23;480.0;10.0;470.0;3.0
6314;Mannen;Ten Boer;2012/'13;380.0;10.0;380.0;
6315;Mannen;Ten Boer;2013/'14;390.0;10.0;380.0;3.0
6316;Mannen;Ten Boer;2014/'15;370.0;10.0;370.0;
6317;Mannen;Ten Boer;2015/'16;390.0;10.0;390.0;
6318;Mannen;Ten Boer;2016/'17;380.0;0.0;380.0;
6319;Mannen;Ten Boer;2017/'18;380.0;10.0;370.0;3.0
6320;Mannen;Ten Boer;2018/'19;370.0;10.0;360.0;
6321;Mannen;Ten Boer;2019/'20;;;;
6322;Mannen;Ten Boer;2020/'21;;;;
6323;Mannen;Ten Boer;2021/'22;;;;
6324;Mannen;Ten Boer;2022/'23;;;;
6325;Mannen;Borger-Odoorn;2012/'13;1180.0;30.0;1160.0;2.0
6326;Mannen;Borger-Odoorn;2013/'14;1220.0;30.0;1190.0;2.0
6327;Mannen;Borger-Odoorn;2014/'15;1200.0;20.0;1180.0;2.0
6328;Mannen;Borger-Odoorn;2015/'16;1150.0;20.0;1130.0;2.0
6329;Mannen;Borger-Odoorn;2016/'17;1170.0;20.0;1150.0;1.0
6330;Mannen;Borger-Odoorn;2017/'18;1100.0;30.0;1070.0;3.0
6331;Mannen;Borger-Odoorn;2018/'19;1070.0;20.0;1050.0;2.0
6332;Mannen;Borger-Odoorn;2019/'20;1040.0;20.0;1010.0;2.0
6333;Mannen;Borger-Odoorn;2020/'21;990.0;30.0;970.0;3.0
6334;Mannen;Borger-Odoorn;2021/'22;970.0;30.0;940.0;3.0
6335;Mannen;Borger-Odoorn;2022/'23;970.0;30.0;940.0;3.0
6336;Mannen;Borne;2012/'13;950.0;10.0;940.0;1.0
6337;Mannen;Borne;2013/'14;960.0;20.0;950.0;2.0
6338;Mannen;Borne;2014/'15;970.0;20.0;950.0;2.0
6339;Mannen;Borne;2015/'16;1000.0;20.0;990.0;2.0
6340;Mannen;Borne;2016/'17;1010.0;10.0;1000.0;1.0
6341;Mannen;Borne;2017/'18;1020.0;20.0;1000.0;2.0
6342;Mannen;Borne;2018/'19;1020.0;10.0;1010.0;1.0
6343;Mannen;Borne;2019/'20;1030.0;20.0;1010.0;2.0
6344;Mannen;Borne;2020/'21;1030.0;10.0;1020.0;1.0
6345;Mannen;Borne;2021/'22;1010.0;20.0;980.0;2.0
6346;Mannen;Borne;2022/'23;1010.0;20.0;990.0;2.0
6347;Mannen;Borsele;2012/'13;1130.0;20.0;1110.0;1.0
6348;Mannen;Borsele;2013/'14;1130.0;10.0;1120.0;1.0
6349;Mannen;Borsele;2014/'15;1130.0;20.0;1110.0;2.0
6350;Mannen;Borsele;2015/'16;1130.0;10.0;1120.0;1.0
6351;Mannen;Borsele;2016/'17;1110.0;20.0;1090.0;2.0
6352;Mannen;Borsele;2017/'18;1090.0;20.0;1070.0;1.0
6353;Mannen;Borsele;2018/'19;1040.0;20.0;1020.0;2.0
6354;Mannen;Borsele;2019/'20;1000.0;10.0;980.0;1.0
6355;Mannen;Borsele;2020/'21;970.0;20.0;950.0;2.0
6356;Mannen;Borsele;2021/'22;940.0;30.0;910.0;3.0
6357;Mannen;Borsele;2022/'23;920.0;20.0;900.0;2.0
6358;Mannen;Boskoop;2012/'13;700.0;10.0;680.0;2.0
6359;Mannen;Boskoop;2013/'14;710.0;20.0;700.0;3.0
6360;Mannen;Boskoop;2014/'15;;;;
6361;Mannen;Boskoop;2015/'16;;;;
6362;Mannen;Boskoop;2016/'17;;;;
6363;Mannen;Boskoop;2017/'18;;;;
6364;Mannen;Boskoop;2018/'19;;;;
6365;Mannen;Boskoop;2019/'20;;;;
6366;Mannen;Boskoop;2020/'21;;;;
6367;Mannen;Boskoop;2021/'22;;;;
6368;Mannen;Boskoop;2022/'23;;;;
6369;Mannen;Boxmeer;2012/'13;1350.0;30.0;1330.0;2.0
6370;Mannen;Boxmeer;2013/'14;1330.0;30.0;1310.0;2.0
6371;Mannen;Boxmeer;2014/'15;1310.0;20.0;1290.0;2.0
6372;Mannen;Boxmeer;2015/'16;1320.0;20.0;1300.0;1.0
6373;Mannen;Boxmeer;2016/'17;1310.0;20.0;1290.0;2.0
6374;Mannen;Boxmeer;2017/'18;1280.0;20.0;1260.0;1.0
6375;Mannen;Boxmeer;2018/'19;1240.0;20.0;1210.0;2.0
6376;Mannen;Boxmeer;2019/'20;1230.0;10.0;1220.0;1.0
6377;Mannen;Boxmeer;2020/'21;1220.0;30.0;1200.0;2.0
6378;Mannen;Boxmeer;2021/'22;1170.0;30.0;1150.0;2.0
6379;Mannen;Boxmeer;2022/'23;;;;
6380;Mannen;Boxtel;2012/'13;1200.0;30.0;1170.0;2.0
6381;Mannen;Boxtel;2013/'14;1210.0;30.0;1180.0;2.0
6382;Mannen;Boxtel;2014/'15;1190.0;30.0;1160.0;2.0
6383;Mannen;Boxtel;2015/'16;1200.0;30.0;1170.0;2.0
6384;Mannen;Boxtel;2016/'17;1250.0;40.0;1210.0;3.0
6385;Mannen;Boxtel;2017/'18;1250.0;40.0;1210.0;3.0
6386;Mannen;Boxtel;2018/'19;1240.0;30.0;1210.0;3.0
6387;Mannen;Boxtel;2019/'20;1240.0;30.0;1210.0;3.0
6388;Mannen;Boxtel;2020/'21;1260.0;30.0;1220.0;3.0
6389;Mannen;Boxtel;2021/'22;1340.0;40.0;1300.0;3.0
6390;Mannen;Boxtel;2022/'23;1310.0;30.0;1280.0;2.0
6391;Mannen;Breda;2012/'13;6310.0;220.0;6100.0;3.0
6392;Mannen;Breda;2013/'14;6470.0;210.0;6260.0;3.0
6393;Mannen;Breda;2014/'15;6660.0;200.0;6470.0;3.0
6394;Mannen;Breda;2015/'16;6780.0;200.0;6570.0;3.0
6395;Mannen;Breda;2016/'17;6920.0;250.0;6670.0;4.0
6396;Mannen;Breda;2017/'18;6950.0;210.0;6740.0;3.0
6397;Mannen;Breda;2018/'19;6990.0;220.0;6770.0;3.0
6398;Mannen;Breda;2019/'20;6900.0;210.0;6680.0;3.0
6399;Mannen;Breda;2020/'21;6870.0;240.0;6630.0;3.0
6400;Mannen;Breda;2021/'22;6860.0;250.0;6610.0;4.0
6401;Mannen;Breda;2022/'23;6840.0;230.0;6610.0;3.0
6402;Mannen;Brielle;2012/'13;670.0;20.0;650.0;3.0
6403;Mannen;Brielle;2013/'14;690.0;20.0;670.0;3.0
6404;Mannen;Brielle;2014/'15;690.0;20.0;670.0;3.0
6405;Mannen;Brielle;2015/'16;700.0;20.0;690.0;2.0
6406;Mannen;Brielle;2016/'17;700.0;10.0;690.0;
6407;Mannen;Brielle;2017/'18;700.0;20.0;680.0;3.0
6408;Mannen;Brielle;2018/'19;680.0;20.0;660.0;3.0
6409;Mannen;Brielle;2019/'20;670.0;10.0;660.0;2.0
6410;Mannen;Brielle;2020/'21;650.0;20.0;620.0;3.0
6411;Mannen;Brielle;2021/'22;630.0;20.0;610.0;3.0
6412;Mannen;Brielle;2022/'23;610.0;20.0;590.0;3.0
6413;Mannen;Bronckhorst;2012/'13;1710.0;20.0;1680.0;1.0
6414;Mannen;Bronckhorst;2013/'14;1730.0;30.0;1700.0;2.0
6415;Mannen;Bronckhorst;2014/'15;1680.0;20.0;1670.0;1.0
6416;Mannen;Bronckhorst;2015/'16;1680.0;10.0;1660.0;1.0
6417;Mannen;Bronckhorst;2016/'17;1730.0;20.0;1710.0;1.0
6418;Mannen;Bronckhorst;2017/'18;1680.0;40.0;1650.0;2.0
6419;Mannen;Bronckhorst;2018/'19;1610.0;20.0;1600.0;1.0
6420;Mannen;Bronckhorst;2019/'20;1560.0;10.0;1550.0;1.0
6421;Mannen;Bronckhorst;2020/'21;1540.0;20.0;1520.0;1.0
6422;Mannen;Bronckhorst;2021/'22;1500.0;40.0;1460.0;2.0
6423;Mannen;Bronckhorst;2022/'23;1420.0;30.0;1390.0;2.0
6424;Mannen;Brummen;2012/'13;920.0;30.0;890.0;3.0
6425;Mannen;Brummen;2013/'14;920.0;10.0;910.0;1.0
6426;Mannen;Brummen;2014/'15;930.0;20.0;920.0;2.0
6427;Mannen;Brummen;2015/'16;920.0;20.0;900.0;2.0
6428;Mannen;Brummen;2016/'17;910.0;20.0;890.0;2.0
6429;Mannen;Brummen;2017/'18;890.0;30.0;860.0;3.0
6430;Mannen;Brummen;2018/'19;850.0;20.0;830.0;2.0
6431;Mannen;Brummen;2019/'20;830.0;20.0;810.0;3.0
6432;Mannen;Brummen;2020/'21;790.0;20.0;770.0;2.0
6433;Mannen;Brummen;2021/'22;750.0;20.0;730.0;2.0
6434;Mannen;Brummen;2022/'23;740.0;20.0;720.0;3.0
6435;Mannen;Brunssum;2012/'13;1010.0;30.0;980.0;3.0
6436;Mannen;Brunssum;2013/'14;960.0;30.0;930.0;3.0
6437;Mannen;Brunssum;2014/'15;960.0;30.0;930.0;3.0
6438;Mannen;Brunssum;2015/'16;950.0;30.0;930.0;3.0
6439;Mannen;Brunssum;2016/'17;950.0;20.0;940.0;2.0
6440;Mannen;Brunssum;2017/'18;940.0;30.0;910.0;3.0
6441;Mannen;Brunssum;2018/'19;900.0;30.0;870.0;3.0
6442;Mannen;Brunssum;2019/'20;900.0;30.0;870.0;3.0
6443;Mannen;Brunssum;2020/'21;870.0;20.0;840.0;3.0
6444;Mannen;Brunssum;2021/'22;870.0;40.0;830.0;4.0
6445;Mannen;Brunssum;2022/'23;850.0;30.0;820.0;4.0
6446;Mannen;Bunnik;2012/'13;630.0;20.0;620.0;3.0
6447;Mannen;Bunnik;2013/'14;620.0;10.0;610.0;
6448;Mannen;Bunnik;2014/'15;620.0;10.0;620.0;
6449;Mannen;Bunnik;2015/'16;620.0;10.0;610.0;
6450;Mannen;Bunnik;2016/'17;640.0;10.0;630.0;2.0
6451;Mannen;Bunnik;2017/'18;630.0;10.0;620.0;2.0
6452;Mannen;Bunnik;2018/'19;660.0;10.0;650.0;2.0
6453;Mannen;Bunnik;2019/'20;650.0;10.0;640.0;
6454;Mannen;Bunnik;2020/'21;680.0;20.0;660.0;2.0
6455;Mannen;Bunnik;2021/'22;670.0;10.0;660.0;2.0
6456;Mannen;Bunnik;2022/'23;670.0;20.0;660.0;2.0
6457;Mannen;Bunschoten;2012/'13;990.0;30.0;950.0;3.0
6458;Mannen;Bunschoten;2013/'14;980.0;20.0;950.0;2.0
6459;Mannen;Bunschoten;2014/'15;960.0;20.0;940.0;2.0
6460;Mannen;Bunschoten;2015/'16;980.0;20.0;960.0;2.0
6461;Mannen;Bunschoten;2016/'17;970.0;30.0;940.0;3.0
6462;Mannen;Bunschoten;2017/'18;940.0;30.0;910.0;3.0
6463;Mannen;Bunschoten;2018/'19;950.0;20.0;930.0;2.0
6464;Mannen;Bunschoten;2019/'20;950.0;30.0;930.0;3.0
6465;Mannen;Bunschoten;2020/'21;940.0;20.0;920.0;2.0
6466;Mannen;Bunschoten;2021/'22;940.0;30.0;910.0;4.0
6467;Mannen;Bunschoten;2022/'23;950.0;20.0;930.0;2.0
6468;Mannen;Buren;2012/'13;1200.0;30.0;1170.0;2.0
6469;Mannen;Buren;2013/'14;1200.0;20.0;1180.0;1.0
6470;Mannen;Buren;2014/'15;1230.0;30.0;1200.0;3.0
6471;Mannen;Buren;2015/'16;1220.0;30.0;1190.0;2.0
6472;Mannen;Buren;2016/'17;1210.0;20.0;1190.0;1.0
6473;Mannen;Buren;2017/'18;1170.0;20.0;1150.0;2.0
6474;Mannen;Buren;2018/'19;1120.0;20.0;1100.0;2.0
6475;Mannen;Buren;2019/'20;1100.0;30.0;1070.0;2.0
6476;Mannen;Buren;2020/'21;1070.0;20.0;1050.0;2.0
6477;Mannen;Buren;2021/'22;1050.0;40.0;1010.0;4.0
6478;Mannen;Buren;2022/'23;1030.0;20.0;1010.0;2.0
6479;Mannen;Bussum;2012/'13;1340.0;40.0;1300.0;3.0
6480;Mannen;Bussum;2013/'14;1400.0;30.0;1370.0;2.0
6481;Mannen;Bussum;2014/'15;1420.0;30.0;1390.0;2.0
6482;Mannen;Bussum;2015/'16;1430.0;30.0;1400.0;2.0
6483;Mannen;Bussum;2016/'17;;;;
6484;Mannen;Bussum;2017/'18;;;;
6485;Mannen;Bussum;2018/'19;;;;
6486;Mannen;Bussum;2019/'20;;;;
6487;Mannen;Bussum;2020/'21;;;;
6488;Mannen;Bussum;2021/'22;;;;
6489;Mannen;Bussum;2022/'23;;;;
6490;Mannen;Capelle aan den IJssel;2012/'13;2650.0;100.0;2550.0;4.0
6491;Mannen;Capelle aan den IJssel;2013/'14;2610.0;80.0;2530.0;3.0
6492;Mannen;Capelle aan den IJssel;2014/'15;2580.0;110.0;2480.0;4.0
6493;Mannen;Capelle aan den IJssel;2015/'16;2590.0;90.0;2500.0;3.0
6494;Mannen;Capelle aan den IJssel;2016/'17;2590.0;90.0;2500.0;3.0
6495;Mannen;Capelle aan den IJssel;2017/'18;2540.0;100.0;2440.0;4.0
6496;Mannen;Capelle aan den IJssel;2018/'19;2510.0;90.0;2420.0;4.0
6497;Mannen;Capelle aan den IJssel;2019/'20;2470.0;80.0;2390.0;3.0
6498;Mannen;Capelle aan den IJssel;2020/'21;2450.0;90.0;2360.0;4.0
6499;Mannen;Capelle aan den IJssel;2021/'22;2450.0;100.0;2340.0;4.0
6500;Mannen;Capelle aan den IJssel;2022/'23;2430.0;110.0;2320.0;4.0
6501;Mannen;Castricum;2012/'13;1550.0;30.0;1520.0;2.0
6502;Mannen;Castricum;2013/'14;1570.0;30.0;1540.0;2.0
6503;Mannen;Castricum;2014/'15;1570.0;30.0;1540.0;2.0
6504;Mannen;Castricum;2015/'16;1580.0;30.0;1550.0;2.0
6505;Mannen;Castricum;2016/'17;1550.0;40.0;1510.0;3.0
6506;Mannen;Castricum;2017/'18;1500.0;20.0;1480.0;2.0
6507;Mannen;Castricum;2018/'19;1490.0;40.0;1460.0;2.0
6508;Mannen;Castricum;2019/'20;1430.0;30.0;1400.0;2.0
6509;Mannen;Castricum;2020/'21;1350.0;30.0;1330.0;2.0
6510;Mannen;Castricum;2021/'22;1330.0;40.0;1290.0;3.0
6511;Mannen;Castricum;2022/'23;1290.0;30.0;1250.0;3.0
6512;Mannen;Coevorden;2012/'13;1570.0;30.0;1540.0;2.0
6513;Mannen;Coevorden;2013/'14;1590.0;20.0;1560.0;1.0
6514;Mannen;Coevorden;2014/'15;1620.0;20.0;1590.0;1.0
6515;Mannen;Coevorden;2015/'16;1570.0;20.0;1550.0;2.0
6516;Mannen;Coevorden;2016/'17;1560.0;30.0;1530.0;2.0
6517;Mannen;Coevorden;2017/'18;1550.0;40.0;1510.0;2.0
6518;Mannen;Coevorden;2018/'19;1520.0;40.0;1480.0;2.0
6519;Mannen;Coevorden;2019/'20;1500.0;30.0;1470.0;2.0
6520;Mannen;Coevorden;2020/'21;1460.0;40.0;1430.0;2.0
6521;Mannen;Coevorden;2021/'22;1480.0;50.0;1420.0;4.0
6522;Mannen;Coevorden;2022/'23;1440.0;30.0;1410.0;2.0
6523;Mannen;Cranendonck;2012/'13;750.0;30.0;720.0;4.0
6524;Mannen;Cranendonck;2013/'14;720.0;10.0;710.0;
6525;Mannen;Cranendonck;2014/'15;710.0;20.0;690.0;2.0
6526;Mannen;Cranendonck;2015/'16;700.0;20.0;680.0;3.0
6527;Mannen;Cranendonck;2016/'17;710.0;10.0;690.0;2.0
6528;Mannen;Cranendonck;2017/'18;700.0;20.0;680.0;3.0
6529;Mannen;Cranendonck;2018/'19;680.0;10.0;670.0;2.0
6530;Mannen;Cranendonck;2019/'20;690.0;20.0;680.0;3.0
6531;Mannen;Cranendonck;2020/'21;680.0;20.0;660.0;3.0
6532;Mannen;Cranendonck;2021/'22;640.0;20.0;630.0;2.0
6533;Mannen;Cranendonck;2022/'23;660.0;40.0;620.0;6.0
6534;Mannen;Cromstrijen;2012/'13;530.0;10.0;520.0;
6535;Mannen;Cromstrijen;2013/'14;560.0;10.0;560.0;
6536;Mannen;Cromstrijen;2014/'15;580.0;10.0;570.0;
6537;Mannen;Cromstrijen;2015/'16;580.0;10.0;570.0;2.0
6538;Mannen;Cromstrijen;2016/'17;570.0;10.0;550.0;2.0
6539;Mannen;Cromstrijen;2017/'18;530.0;10.0;520.0;2.0
6540;Mannen;Cromstrijen;2018/'19;520.0;10.0;510.0;
6541;Mannen;Cromstrijen;2019/'20;;;;
6542;Mannen;Cromstrijen;2020/'21;;;;
6543;Mannen;Cromstrijen;2021/'22;;;;
6544;Mannen;Cromstrijen;2022/'23;;;;
6545;Mannen;Cuijk;2012/'13;1120.0;20.0;1100.0;2.0
6546;Mannen;Cuijk;2013/'14;1150.0;20.0;1120.0;2.0
6547;Mannen;Cuijk;2014/'15;1100.0;30.0;1070.0;3.0
6548;Mannen;Cuijk;2015/'16;1080.0;30.0;1050.0;2.0
6549;Mannen;Cuijk;2016/'17;1110.0;20.0;1090.0;2.0
6550;Mannen;Cuijk;2017/'18;1060.0;30.0;1040.0;3.0
6551;Mannen;Cuijk;2018/'19;1030.0;20.0;1010.0;2.0
6552;Mannen;Cuijk;2019/'20;1000.0;20.0;980.0;2.0
6553;Mannen;Cuijk;2020/'21;980.0;30.0;950.0;3.0
6554;Mannen;Cuijk;2021/'22;930.0;40.0;900.0;4.0
6555;Mannen;Cuijk;2022/'23;;;;
6556;Mannen;Culemborg;2012/'13;1280.0;40.0;1240.0;3.0
6557;Mannen;Culemborg;2013/'14;1260.0;30.0;1230.0;2.0
6558;Mannen;Culemborg;2014/'15;1290.0;30.0;1270.0;2.0
6559;Mannen;Culemborg;2015/'16;1330.0;20.0;1300.0;2.0
6560;Mannen;Culemborg;2016/'17;1320.0;40.0;1280.0;3.0
6561;Mannen;Culemborg;2017/'18;1310.0;30.0;1280.0;2.0
6562;Mannen;Culemborg;2018/'19;1280.0;40.0;1250.0;3.0
6563;Mannen;Culemborg;2019/'20;1230.0;30.0;1200.0;2.0
6564;Mannen;Culemborg;2020/'21;1160.0;30.0;1140.0;2.0
6565;Mannen;Culemborg;2021/'22;1180.0;40.0;1140.0;3.0
6566;Mannen;Culemborg;2022/'23;1180.0;40.0;1140.0;3.0
6567;Mannen;Dalfsen;2012/'13;1380.0;20.0;1360.0;1.0
6568;Mannen;Dalfsen;2013/'14;1370.0;10.0;1360.0;
6569;Mannen;Dalfsen;2014/'15;1420.0;20.0;1400.0;1.0
6570;Mannen;Dalfsen;2015/'16;1420.0;10.0;1410.0;1.0
6571;Mannen;Dalfsen;2016/'17;1420.0;10.0;1410.0;1.0
6572;Mannen;Dalfsen;2017/'18;1410.0;20.0;1390.0;1.0
6573;Mannen;Dalfsen;2018/'19;1400.0;20.0;1380.0;1.0
6574;Mannen;Dalfsen;2019/'20;1350.0;20.0;1330.0;1.0
6575;Mannen;Dalfsen;2020/'21;1340.0;20.0;1330.0;1.0
6576;Mannen;Dalfsen;2021/'22;1320.0;30.0;1290.0;2.0
6577;Mannen;Dalfsen;2022/'23;1290.0;30.0;1260.0;2.0
6578;Mannen;Dantumadiel;2012/'13;880.0;10.0;860.0;1.0
6579;Mannen;Dantumadiel;2013/'14;880.0;10.0;880.0;
6580;Mannen;Dantumadiel;2014/'15;880.0;10.0;870.0;
6581;Mannen;Dantumadiel;2015/'16;870.0;10.0;860.0;1.0
6582;Mannen;Dantumadiel;2016/'17;830.0;10.0;820.0;1.0
6583;Mannen;Dantumadiel;2017/'18;830.0;10.0;820.0;
6584;Mannen;Dantumadiel;2018/'19;800.0;20.0;780.0;2.0
6585;Mannen;Dantumadiel;2019/'20;780.0;10.0;780.0;
6586;Mannen;Dantumadiel;2020/'21;790.0;20.0;770.0;2.0
6587;Mannen;Dantumadiel;2021/'22;800.0;20.0;780.0;2.0
6588;Mannen;Dantumadiel;2022/'23;790.0;20.0;770.0;2.0
6589;Mannen;Delft;2012/'13;2880.0;110.0;2770.0;4.0
6590;Mannen;Delft;2013/'14;2810.0;100.0;2720.0;3.0
6591;Mannen;Delft;2014/'15;2780.0;90.0;2690.0;3.0
6592;Mannen;Delft;2015/'16;2770.0;110.0;2670.0;4.0
6593;Mannen;Delft;2016/'17;2720.0;100.0;2620.0;4.0
6594;Mannen;Delft;2017/'18;2770.0;100.0;2670.0;4.0
6595;Mannen;Delft;2018/'19;2760.0;100.0;2660.0;3.0
6596;Mannen;Delft;2019/'20;2660.0;80.0;2590.0;3.0
6597;Mannen;Delft;2020/'21;2650.0;90.0;2550.0;4.0
6598;Mannen;Delft;2021/'22;2650.0;100.0;2550.0;4.0
6599;Mannen;Delft;2022/'23;2730.0;100.0;2630.0;4.0
6600;Mannen;Delfzijl;2012/'13;1100.0;40.0;1060.0;4.0
6601;Mannen;Delfzijl;2013/'14;1040.0;20.0;1010.0;2.0
6602;Mannen;Delfzijl;2014/'15;1030.0;30.0;1000.0;2.0
6603;Mannen;Delfzijl;2015/'16;1050.0;20.0;1020.0;2.0
6604;Mannen;Delfzijl;2016/'17;1060.0;30.0;1020.0;3.0
6605;Mannen;Delfzijl;2017/'18;1040.0;30.0;1010.0;3.0
6606;Mannen;Delfzijl;2018/'19;1000.0;30.0;970.0;3.0
6607;Mannen;Delfzijl;2019/'20;960.0;20.0;940.0;2.0
6608;Mannen;Delfzijl;2020/'21;930.0;30.0;900.0;3.0
6609;Mannen;Delfzijl;2021/'22;;;;
6610;Mannen;Delfzijl;2022/'23;;;;
6611;Mannen;Deurne;2012/'13;1470.0;30.0;1440.0;2.0
6612;Mannen;Deurne;2013/'14;1410.0;30.0;1390.0;2.0
6613;Mannen;Deurne;2014/'15;1390.0;30.0;1360.0;2.0
6614;Mannen;Deurne;2015/'16;1360.0;30.0;1330.0;2.0
6615;Mannen;Deurne;2016/'17;1300.0;20.0;1280.0;2.0
6616;Mannen;Deurne;2017/'18;1280.0;30.0;1250.0;2.0
6617;Mannen;Deurne;2018/'19;1250.0;20.0;1230.0;2.0
6618;Mannen;Deurne;2019/'20;1220.0;30.0;1190.0;2.0
6619;Mannen;Deurne;2020/'21;1210.0;30.0;1180.0;2.0
6620;Mannen;Deurne;2021/'22;1160.0;30.0;1130.0;3.0
6621;Mannen;Deurne;2022/'23;1130.0;30.0;1110.0;2.0
6622;Mannen;Deventer;2012/'13;3830.0;110.0;3720.0;3.0
6623;Mannen;Deventer;2013/'14;3970.0;100.0;3870.0;2.0
6624;Mannen;Deventer;2014/'15;4090.0;120.0;3970.0;3.0
6625;Mannen;Deventer;2015/'16;4200.0;120.0;4090.0;3.0
6626;Mannen;Deventer;2016/'17;4310.0;120.0;4190.0;3.0
6627;Mannen;Deventer;2017/'18;4360.0;150.0;4210.0;3.0
6628;Mannen;Deventer;2018/'19;4300.0;150.0;4150.0;3.0
6629;Mannen;Deventer;2019/'20;4240.0;120.0;4120.0;3.0
6630;Mannen;Deventer;2020/'21;4180.0;120.0;4060.0;3.0
6631;Mannen;Deventer;2021/'22;4050.0;140.0;3920.0;3.0
6632;Mannen;Deventer;2022/'23;3970.0;140.0;3840.0;3.0
6633;Mannen;Diemen;2012/'13;970.0;40.0;930.0;4.0
6634;Mannen;Diemen;2013/'14;950.0;30.0;920.0;3.0
