ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Geboorteland;Perioden;Immigratie_1;EmigratieInclAdmCorrecties_2;MigratiesaldoInclAdmCorrecties_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
7460;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bhutan;2020;;;;;;
7461;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bhutan;2021;;;;;;
7462;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bhutan;2022;;;;;;
7463;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bhutan;2023;;;;;;
7464;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bolivia;2020;;;;;;
7465;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bolivia;2021;;;;;;
7466;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bolivia;2022;;;;;;
7467;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bolivia;2023;;;;;;
7468;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bosnië-Herzegovina;2020;;;;;;
7469;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bosnië-Herzegovina;2021;;;;;;
7470;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bosnië-Herzegovina;2022;;;;;;
7471;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bosnië-Herzegovina;2023;;;;;;
7472;Totaal mannen en vrouwen;0 jaar;Gehuwd;Botswana;2020;;;;;;
7473;Totaal mannen en vrouwen;0 jaar;Gehuwd;Botswana;2021;;;;;;
7474;Totaal mannen en vrouwen;0 jaar;Gehuwd;Botswana;2022;;;;;;
7475;Totaal mannen en vrouwen;0 jaar;Gehuwd;Botswana;2023;;;;;;
7476;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brazilië;2020;;;;;;
7477;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brazilië;2021;;;;;;
7478;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brazilië;2022;;;;;;
7479;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brazilië;2023;;;;;;
7480;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brits Territorium in de Indische Oceaan;2020;;;;;;
7481;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brits Territorium in de Indische Oceaan;2021;;;;;;
7482;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brits Territorium in de Indische Oceaan;2022;;;;;;
7483;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brits Territorium in de Indische Oceaan;2023;;;;;;
7484;Totaal mannen en vrouwen;0 jaar;Gehuwd;Britse Maagdeneilanden;2020;;;;;;
7485;Totaal mannen en vrouwen;0 jaar;Gehuwd;Britse Maagdeneilanden;2021;;;;;;
7486;Totaal mannen en vrouwen;0 jaar;Gehuwd;Britse Maagdeneilanden;2022;;;;;;
7487;Totaal mannen en vrouwen;0 jaar;Gehuwd;Britse Maagdeneilanden;2023;;;;;;
7488;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brunei;2020;;;;;;
7489;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brunei;2021;;;;;;
7490;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brunei;2022;;;;;;
7491;Totaal mannen en vrouwen;0 jaar;Gehuwd;Brunei;2023;;;;;;
7492;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bulgarije;2020;;;;;;
7493;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bulgarije;2021;;;;;;
7494;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bulgarije;2022;;;;;;
7495;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bulgarije;2023;;;;;;
7496;Totaal mannen en vrouwen;0 jaar;Gehuwd;Burkina Faso;2020;;;;;;
7497;Totaal mannen en vrouwen;0 jaar;Gehuwd;Burkina Faso;2021;;;;;;
7498;Totaal mannen en vrouwen;0 jaar;Gehuwd;Burkina Faso;2022;;;;;;
7499;Totaal mannen en vrouwen;0 jaar;Gehuwd;Burkina Faso;2023;;;;;;
7500;Totaal mannen en vrouwen;0 jaar;Gehuwd;Burundi;2020;;;;;;
7501;Totaal mannen en vrouwen;0 jaar;Gehuwd;Burundi;2021;;;;;;
7502;Totaal mannen en vrouwen;0 jaar;Gehuwd;Burundi;2022;;;;;;
7503;Totaal mannen en vrouwen;0 jaar;Gehuwd;Burundi;2023;;;;;;
7504;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cambodja;2020;;;;;;
7505;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cambodja;2021;;;;;;
7506;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cambodja;2022;;;;;;
7507;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cambodja;2023;;;;;;
7508;Totaal mannen en vrouwen;0 jaar;Gehuwd;Canada;2020;;;;;;
7509;Totaal mannen en vrouwen;0 jaar;Gehuwd;Canada;2021;;;;;;
7510;Totaal mannen en vrouwen;0 jaar;Gehuwd;Canada;2022;;;;;;
7511;Totaal mannen en vrouwen;0 jaar;Gehuwd;Canada;2023;;;;;;
7512;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2020;;;;;;
7513;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2021;;;;;;
7514;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2022;;;;;;
7515;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2023;;;;;;
7516;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caymaneilanden;2020;;;;;;
7517;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caymaneilanden;2021;;;;;;
7518;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caymaneilanden;2022;;;;;;
7519;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caymaneilanden;2023;;;;;;
7520;Totaal mannen en vrouwen;0 jaar;Gehuwd;Centraal-Afrikaanse Republiek;2020;;;;;;
7521;Totaal mannen en vrouwen;0 jaar;Gehuwd;Centraal-Afrikaanse Republiek;2021;;;;;;
7522;Totaal mannen en vrouwen;0 jaar;Gehuwd;Centraal-Afrikaanse Republiek;2022;;;;;;
7523;Totaal mannen en vrouwen;0 jaar;Gehuwd;Centraal-Afrikaanse Republiek;2023;;;;;;
7524;Totaal mannen en vrouwen;0 jaar;Gehuwd;Chili;2020;;;;;;
7525;Totaal mannen en vrouwen;0 jaar;Gehuwd;Chili;2021;;;;;;
7526;Totaal mannen en vrouwen;0 jaar;Gehuwd;Chili;2022;;;;;;
7527;Totaal mannen en vrouwen;0 jaar;Gehuwd;Chili;2023;;;;;;
7528;Totaal mannen en vrouwen;0 jaar;Gehuwd;China;2020;;;;;;
7529;Totaal mannen en vrouwen;0 jaar;Gehuwd;China;2021;;;;;;
7530;Totaal mannen en vrouwen;0 jaar;Gehuwd;China;2022;;;;;;
7531;Totaal mannen en vrouwen;0 jaar;Gehuwd;China;2023;;;;;;
7532;Totaal mannen en vrouwen;0 jaar;Gehuwd;Colombia;2020;;;;;;
7533;Totaal mannen en vrouwen;0 jaar;Gehuwd;Colombia;2021;;;;;;
7534;Totaal mannen en vrouwen;0 jaar;Gehuwd;Colombia;2022;;;;;;
7535;Totaal mannen en vrouwen;0 jaar;Gehuwd;Colombia;2023;;;;;;
7536;Totaal mannen en vrouwen;0 jaar;Gehuwd;Comoren;2020;;;;;;
7537;Totaal mannen en vrouwen;0 jaar;Gehuwd;Comoren;2021;;;;;;
7538;Totaal mannen en vrouwen;0 jaar;Gehuwd;Comoren;2022;;;;;;
7539;Totaal mannen en vrouwen;0 jaar;Gehuwd;Comoren;2023;;;;;;
7540;Totaal mannen en vrouwen;0 jaar;Gehuwd;Congo;2020;;;;;;
7541;Totaal mannen en vrouwen;0 jaar;Gehuwd;Congo;2021;;;;;;
7542;Totaal mannen en vrouwen;0 jaar;Gehuwd;Congo;2022;;;;;;
7543;Totaal mannen en vrouwen;0 jaar;Gehuwd;Congo;2023;;;;;;
7544;Totaal mannen en vrouwen;0 jaar;Gehuwd;Congo (Democratische Republiek);2020;;;;;;
7545;Totaal mannen en vrouwen;0 jaar;Gehuwd;Congo (Democratische Republiek);2021;;;;;;
7546;Totaal mannen en vrouwen;0 jaar;Gehuwd;Congo (Democratische Republiek);2022;;;;;;
7547;Totaal mannen en vrouwen;0 jaar;Gehuwd;Congo (Democratische Republiek);2023;;;;;;
7548;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cookeilanden;2020;;;;;;
7549;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cookeilanden;2021;;;;;;
7550;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cookeilanden;2022;;;;;;
7551;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cookeilanden;2023;;;;;;
7552;Totaal mannen en vrouwen;0 jaar;Gehuwd;Costa Rica;2020;;;;;;
7553;Totaal mannen en vrouwen;0 jaar;Gehuwd;Costa Rica;2021;;;;;;
7554;Totaal mannen en vrouwen;0 jaar;Gehuwd;Costa Rica;2022;;;;;;
7555;Totaal mannen en vrouwen;0 jaar;Gehuwd;Costa Rica;2023;;;;;;
7556;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cuba;2020;;;;;;
7557;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cuba;2021;;;;;;
7558;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cuba;2022;;;;;;
7559;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cuba;2023;;;;;;
7560;Totaal mannen en vrouwen;0 jaar;Gehuwd;Curaçao;2020;;;;;;
7561;Totaal mannen en vrouwen;0 jaar;Gehuwd;Curaçao;2021;;;;;;
7562;Totaal mannen en vrouwen;0 jaar;Gehuwd;Curaçao;2022;;;;;;
7563;Totaal mannen en vrouwen;0 jaar;Gehuwd;Curaçao;2023;;;;;;
7564;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cyprus;2020;;;;;;
7565;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cyprus;2021;;;;;;
7566;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cyprus;2022;;;;;;
7567;Totaal mannen en vrouwen;0 jaar;Gehuwd;Cyprus;2023;;;;;;
7568;Totaal mannen en vrouwen;0 jaar;Gehuwd;Denemarken;2020;;;;;;
7569;Totaal mannen en vrouwen;0 jaar;Gehuwd;Denemarken;2021;;;;;;
7570;Totaal mannen en vrouwen;0 jaar;Gehuwd;Denemarken;2022;;;;;;
7571;Totaal mannen en vrouwen;0 jaar;Gehuwd;Denemarken;2023;;;;;;
7572;Totaal mannen en vrouwen;0 jaar;Gehuwd;Djibouti;2020;;;;;;
7573;Totaal mannen en vrouwen;0 jaar;Gehuwd;Djibouti;2021;;;;;;
7574;Totaal mannen en vrouwen;0 jaar;Gehuwd;Djibouti;2022;;;;;;
7575;Totaal mannen en vrouwen;0 jaar;Gehuwd;Djibouti;2023;;;;;;
7576;Totaal mannen en vrouwen;0 jaar;Gehuwd;Dominica;2020;;;;;;
7577;Totaal mannen en vrouwen;0 jaar;Gehuwd;Dominica;2021;;;;;;
7578;Totaal mannen en vrouwen;0 jaar;Gehuwd;Dominica;2022;;;;;;
7579;Totaal mannen en vrouwen;0 jaar;Gehuwd;Dominica;2023;;;;;;
7580;Totaal mannen en vrouwen;0 jaar;Gehuwd;Dominicaanse Republiek;2020;;;;;;
7581;Totaal mannen en vrouwen;0 jaar;Gehuwd;Dominicaanse Republiek;2021;;;;;;
7582;Totaal mannen en vrouwen;0 jaar;Gehuwd;Dominicaanse Republiek;2022;;;;;;
7583;Totaal mannen en vrouwen;0 jaar;Gehuwd;Dominicaanse Republiek;2023;;;;;;
7584;Totaal mannen en vrouwen;0 jaar;Gehuwd;Duitsland;2020;;;;;;
7585;Totaal mannen en vrouwen;0 jaar;Gehuwd;Duitsland;2021;;;;;;
7586;Totaal mannen en vrouwen;0 jaar;Gehuwd;Duitsland;2022;;;;;;
7587;Totaal mannen en vrouwen;0 jaar;Gehuwd;Duitsland;2023;;;;;;
7588;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ecuador;2020;;;;;;
7589;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ecuador;2021;;;;;;
7590;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ecuador;2022;;;;;;
7591;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ecuador;2023;;;;;;
7592;Totaal mannen en vrouwen;0 jaar;Gehuwd;Egypte;2020;;;;;;
7593;Totaal mannen en vrouwen;0 jaar;Gehuwd;Egypte;2021;;;;;;
7594;Totaal mannen en vrouwen;0 jaar;Gehuwd;Egypte;2022;;;;;;
7595;Totaal mannen en vrouwen;0 jaar;Gehuwd;Egypte;2023;;;;;;
7596;Totaal mannen en vrouwen;0 jaar;Gehuwd;El Salvador;2020;;;;;;
7597;Totaal mannen en vrouwen;0 jaar;Gehuwd;El Salvador;2021;;;;;;
7598;Totaal mannen en vrouwen;0 jaar;Gehuwd;El Salvador;2022;;;;;;
7599;Totaal mannen en vrouwen;0 jaar;Gehuwd;El Salvador;2023;;;;;;
7600;Totaal mannen en vrouwen;0 jaar;Gehuwd;Equatoriaal-Guinea;2020;;;;;;
7601;Totaal mannen en vrouwen;0 jaar;Gehuwd;Equatoriaal-Guinea;2021;;;;;;
7602;Totaal mannen en vrouwen;0 jaar;Gehuwd;Equatoriaal-Guinea;2022;;;;;;
7603;Totaal mannen en vrouwen;0 jaar;Gehuwd;Equatoriaal-Guinea;2023;;;;;;
7604;Totaal mannen en vrouwen;0 jaar;Gehuwd;Eritrea;2020;;;;;;
7605;Totaal mannen en vrouwen;0 jaar;Gehuwd;Eritrea;2021;;;;;;
7606;Totaal mannen en vrouwen;0 jaar;Gehuwd;Eritrea;2022;;;;;;
7607;Totaal mannen en vrouwen;0 jaar;Gehuwd;Eritrea;2023;;;;;;
7608;Totaal mannen en vrouwen;0 jaar;Gehuwd;Estland;2020;;;;;;
7609;Totaal mannen en vrouwen;0 jaar;Gehuwd;Estland;2021;;;;;;
7610;Totaal mannen en vrouwen;0 jaar;Gehuwd;Estland;2022;;;;;;
7611;Totaal mannen en vrouwen;0 jaar;Gehuwd;Estland;2023;;;;;;
7612;Totaal mannen en vrouwen;0 jaar;Gehuwd;Eswatini;2020;;;;;;
7613;Totaal mannen en vrouwen;0 jaar;Gehuwd;Eswatini;2021;;;;;;
7614;Totaal mannen en vrouwen;0 jaar;Gehuwd;Eswatini;2022;;;;;;
7615;Totaal mannen en vrouwen;0 jaar;Gehuwd;Eswatini;2023;;;;;;
7616;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ethiopië;2020;;;;;;
7617;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ethiopië;2021;;;;;;
7618;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ethiopië;2022;;;;;;
7619;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ethiopië;2023;;;;;;
7620;Totaal mannen en vrouwen;0 jaar;Gehuwd;Faeröer-eilanden;2020;;;;;;
7621;Totaal mannen en vrouwen;0 jaar;Gehuwd;Faeröer-eilanden;2021;;;;;;
7622;Totaal mannen en vrouwen;0 jaar;Gehuwd;Faeröer-eilanden;2022;;;;;;
7623;Totaal mannen en vrouwen;0 jaar;Gehuwd;Faeröer-eilanden;2023;;;;;;
7624;Totaal mannen en vrouwen;0 jaar;Gehuwd;Falklandeilanden;2020;;;;;;
7625;Totaal mannen en vrouwen;0 jaar;Gehuwd;Falklandeilanden;2021;;;;;;
7626;Totaal mannen en vrouwen;0 jaar;Gehuwd;Falklandeilanden;2022;;;;;;
7627;Totaal mannen en vrouwen;0 jaar;Gehuwd;Falklandeilanden;2023;;;;;;
7628;Totaal mannen en vrouwen;0 jaar;Gehuwd;Federale Republiek Joegoslavië;2020;;;;;;
7629;Totaal mannen en vrouwen;0 jaar;Gehuwd;Federale Republiek Joegoslavië;2021;;;;;;
7630;Totaal mannen en vrouwen;0 jaar;Gehuwd;Federale Republiek Joegoslavië;2022;;;;;;
7631;Totaal mannen en vrouwen;0 jaar;Gehuwd;Federale Republiek Joegoslavië;2023;;;;;;
7632;Totaal mannen en vrouwen;0 jaar;Gehuwd;Fiji;2020;;;;;;
7633;Totaal mannen en vrouwen;0 jaar;Gehuwd;Fiji;2021;;;;;;
7634;Totaal mannen en vrouwen;0 jaar;Gehuwd;Fiji;2022;;;;;;
7635;Totaal mannen en vrouwen;0 jaar;Gehuwd;Fiji;2023;;;;;;
7636;Totaal mannen en vrouwen;0 jaar;Gehuwd;Filippijnen;2020;;;;;;
7637;Totaal mannen en vrouwen;0 jaar;Gehuwd;Filippijnen;2021;;;;;;
7638;Totaal mannen en vrouwen;0 jaar;Gehuwd;Filippijnen;2022;;;;;;
7639;Totaal mannen en vrouwen;0 jaar;Gehuwd;Filippijnen;2023;;;;;;
7640;Totaal mannen en vrouwen;0 jaar;Gehuwd;Finland;2020;;;;;;
7641;Totaal mannen en vrouwen;0 jaar;Gehuwd;Finland;2021;;;;;;
7642;Totaal mannen en vrouwen;0 jaar;Gehuwd;Finland;2022;;;;;;
7643;Totaal mannen en vrouwen;0 jaar;Gehuwd;Finland;2023;;;;;;
7644;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frankrijk;2020;;;;;;
7645;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frankrijk;2021;;;;;;
7646;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frankrijk;2022;;;;;;
7647;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frankrijk;2023;;;;;;
7648;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frans-Guyana;2020;;;;;;
7649;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frans-Guyana;2021;;;;;;
7650;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frans-Guyana;2022;;;;;;
7651;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frans-Guyana;2023;;;;;;
7652;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frans-Polynesië;2020;;;;;;
7653;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frans-Polynesië;2021;;;;;;
7654;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frans-Polynesië;2022;;;;;;
7655;Totaal mannen en vrouwen;0 jaar;Gehuwd;Frans-Polynesië;2023;;;;;;
7656;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gabon;2020;;;;;;
7657;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gabon;2021;;;;;;
7658;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gabon;2022;;;;;;
7659;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gabon;2023;;;;;;
7660;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gambia;2020;;;;;;
7661;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gambia;2021;;;;;;
7662;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gambia;2022;;;;;;
7663;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gambia;2023;;;;;;
7664;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gazastrook en Westelijke Jordaanoever;2020;;;;;;
7665;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gazastrook en Westelijke Jordaanoever;2021;;;;;;
7666;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gazastrook en Westelijke Jordaanoever;2022;;;;;;
7667;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gazastrook en Westelijke Jordaanoever;2023;;;;;;
7668;Totaal mannen en vrouwen;0 jaar;Gehuwd;Georgië;2020;;;;;;
7669;Totaal mannen en vrouwen;0 jaar;Gehuwd;Georgië;2021;;;;;;
7670;Totaal mannen en vrouwen;0 jaar;Gehuwd;Georgië;2022;;;;;;
7671;Totaal mannen en vrouwen;0 jaar;Gehuwd;Georgië;2023;;;;;;
7672;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ghana;2020;;;;;;
7673;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ghana;2021;;;;;;
7674;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ghana;2022;;;;;;
7675;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ghana;2023;;;;;;
7676;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gibraltar;2020;;;;;;
7677;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gibraltar;2021;;;;;;
7678;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gibraltar;2022;;;;;;
7679;Totaal mannen en vrouwen;0 jaar;Gehuwd;Gibraltar;2023;;;;;;
7680;Totaal mannen en vrouwen;0 jaar;Gehuwd;Grenada;2020;;;;;;
7681;Totaal mannen en vrouwen;0 jaar;Gehuwd;Grenada;2021;;;;;;
7682;Totaal mannen en vrouwen;0 jaar;Gehuwd;Grenada;2022;;;;;;
7683;Totaal mannen en vrouwen;0 jaar;Gehuwd;Grenada;2023;;;;;;
7684;Totaal mannen en vrouwen;0 jaar;Gehuwd;Griekenland;2020;;;;;;
7685;Totaal mannen en vrouwen;0 jaar;Gehuwd;Griekenland;2021;;;;;;
7686;Totaal mannen en vrouwen;0 jaar;Gehuwd;Griekenland;2022;;;;;;
7687;Totaal mannen en vrouwen;0 jaar;Gehuwd;Griekenland;2023;;;;;;
7688;Totaal mannen en vrouwen;0 jaar;Gehuwd;Groenland;2020;;;;;;
7689;Totaal mannen en vrouwen;0 jaar;Gehuwd;Groenland;2021;;;;;;
7690;Totaal mannen en vrouwen;0 jaar;Gehuwd;Groenland;2022;;;;;;
7691;Totaal mannen en vrouwen;0 jaar;Gehuwd;Groenland;2023;;;;;;
7692;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guadeloupe;2020;;;;;;
7693;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guadeloupe;2021;;;;;;
7694;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guadeloupe;2022;;;;;;
7695;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guadeloupe;2023;;;;;;
7696;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guam;2020;;;;;;
7697;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guam;2021;;;;;;
7698;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guam;2022;;;;;;
7699;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guam;2023;;;;;;
7700;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guatemala;2020;;;;;;
7701;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guatemala;2021;;;;;;
7702;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guatemala;2022;;;;;;
7703;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guatemala;2023;;;;;;
7704;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guinee;2020;;;;;;
7705;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guinee;2021;;;;;;
7706;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guinee;2022;;;;;;
7707;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guinee;2023;;;;;;
7708;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guinee-Bissau;2020;;;;;;
7709;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guinee-Bissau;2021;;;;;;
7710;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guinee-Bissau;2022;;;;;;
7711;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guinee-Bissau;2023;;;;;;
7712;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guyana;2020;;;;;;
7713;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guyana;2021;;;;;;
7714;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guyana;2022;;;;;;
7715;Totaal mannen en vrouwen;0 jaar;Gehuwd;Guyana;2023;;;;;;
7716;Totaal mannen en vrouwen;0 jaar;Gehuwd;Haïti;2020;;;;;;
7717;Totaal mannen en vrouwen;0 jaar;Gehuwd;Haïti;2021;;;;;;
7718;Totaal mannen en vrouwen;0 jaar;Gehuwd;Haïti;2022;;;;;;
7719;Totaal mannen en vrouwen;0 jaar;Gehuwd;Haïti;2023;;;;;;
7720;Totaal mannen en vrouwen;0 jaar;Gehuwd;Honduras;2020;;;;;;
7721;Totaal mannen en vrouwen;0 jaar;Gehuwd;Honduras;2021;;;;;;
7722;Totaal mannen en vrouwen;0 jaar;Gehuwd;Honduras;2022;;;;;;
7723;Totaal mannen en vrouwen;0 jaar;Gehuwd;Honduras;2023;;;;;;
7724;Totaal mannen en vrouwen;0 jaar;Gehuwd;Hongarije;2020;;;;;;
7725;Totaal mannen en vrouwen;0 jaar;Gehuwd;Hongarije;2021;;;;;;
7726;Totaal mannen en vrouwen;0 jaar;Gehuwd;Hongarije;2022;;;;;;
7727;Totaal mannen en vrouwen;0 jaar;Gehuwd;Hongarije;2023;;;;;;
7728;Totaal mannen en vrouwen;0 jaar;Gehuwd;Hongkong;2020;;;;;;
7729;Totaal mannen en vrouwen;0 jaar;Gehuwd;Hongkong;2021;;;;;;
7730;Totaal mannen en vrouwen;0 jaar;Gehuwd;Hongkong;2022;;;;;;
7731;Totaal mannen en vrouwen;0 jaar;Gehuwd;Hongkong;2023;;;;;;
7732;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ierland;2020;;;;;;
7733;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ierland;2021;;;;;;
7734;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ierland;2022;;;;;;
7735;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ierland;2023;;;;;;
7736;Totaal mannen en vrouwen;0 jaar;Gehuwd;IJsland;2020;;;;;;
7737;Totaal mannen en vrouwen;0 jaar;Gehuwd;IJsland;2021;;;;;;
7738;Totaal mannen en vrouwen;0 jaar;Gehuwd;IJsland;2022;;;;;;
7739;Totaal mannen en vrouwen;0 jaar;Gehuwd;IJsland;2023;;;;;;
7740;Totaal mannen en vrouwen;0 jaar;Gehuwd;India;2020;;;;;;
7741;Totaal mannen en vrouwen;0 jaar;Gehuwd;India;2021;;;;;;
7742;Totaal mannen en vrouwen;0 jaar;Gehuwd;India;2022;;;;;;
7743;Totaal mannen en vrouwen;0 jaar;Gehuwd;India;2023;;;;;;
7744;Totaal mannen en vrouwen;0 jaar;Gehuwd;Indonesië;2020;;;;;;
7745;Totaal mannen en vrouwen;0 jaar;Gehuwd;Indonesië;2021;;;;;;
7746;Totaal mannen en vrouwen;0 jaar;Gehuwd;Indonesië;2022;;;;;;
7747;Totaal mannen en vrouwen;0 jaar;Gehuwd;Indonesië;2023;;;;;;
7748;Totaal mannen en vrouwen;0 jaar;Gehuwd;Irak;2020;;;;;;
7749;Totaal mannen en vrouwen;0 jaar;Gehuwd;Irak;2021;;;;;;
7750;Totaal mannen en vrouwen;0 jaar;Gehuwd;Irak;2022;;;;;;
7751;Totaal mannen en vrouwen;0 jaar;Gehuwd;Irak;2023;;;;;;
7752;Totaal mannen en vrouwen;0 jaar;Gehuwd;Iran;2020;;;;;;
7753;Totaal mannen en vrouwen;0 jaar;Gehuwd;Iran;2021;;;;;;
7754;Totaal mannen en vrouwen;0 jaar;Gehuwd;Iran;2022;;;;;;
7755;Totaal mannen en vrouwen;0 jaar;Gehuwd;Iran;2023;;;;;;
7756;Totaal mannen en vrouwen;0 jaar;Gehuwd;Israël;2020;;;;;;
7757;Totaal mannen en vrouwen;0 jaar;Gehuwd;Israël;2021;;;;;;
7758;Totaal mannen en vrouwen;0 jaar;Gehuwd;Israël;2022;;;;;;
7759;Totaal mannen en vrouwen;0 jaar;Gehuwd;Israël;2023;;;;;;
7760;Totaal mannen en vrouwen;0 jaar;Gehuwd;Italië;2020;;;;;;
