ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
5543;Totaal mannen en vrouwen;20 tot 25 jaar;2046;1069128
5544;Totaal mannen en vrouwen;20 tot 25 jaar;2047;1083460
5545;Totaal mannen en vrouwen;20 tot 25 jaar;2048;1108505
5546;Totaal mannen en vrouwen;20 tot 25 jaar;2049;1130166
5547;Totaal mannen en vrouwen;20 tot 25 jaar;2050;1147819
5548;Totaal mannen en vrouwen;20 tot 25 jaar;2051;1162898
5549;Totaal mannen en vrouwen;20 tot 25 jaar;2052;1176773
5550;Totaal mannen en vrouwen;20 tot 25 jaar;2053;1188966
5551;Totaal mannen en vrouwen;20 tot 25 jaar;2054;1199464
5552;Totaal mannen en vrouwen;20 tot 25 jaar;2055;1207510
5553;Totaal mannen en vrouwen;20 tot 25 jaar;2056;1213008
5554;Totaal mannen en vrouwen;20 tot 25 jaar;2057;1215695
5555;Totaal mannen en vrouwen;20 tot 25 jaar;2058;1215798
5556;Totaal mannen en vrouwen;20 tot 25 jaar;2059;1213452
5557;Totaal mannen en vrouwen;20 tot 25 jaar;2060;1209037
5558;Totaal mannen en vrouwen;20 tot 25 jaar;2061;1203142
5559;Totaal mannen en vrouwen;20 tot 25 jaar;2062;1196371
5560;Totaal mannen en vrouwen;20 tot 25 jaar;2063;1189299
5561;Totaal mannen en vrouwen;20 tot 25 jaar;2064;1182306
5562;Totaal mannen en vrouwen;20 tot 25 jaar;2065;1175578
5563;Totaal mannen en vrouwen;20 tot 25 jaar;2066;1169366
5564;Totaal mannen en vrouwen;20 tot 25 jaar;2067;1163921
5565;Totaal mannen en vrouwen;20 tot 25 jaar;2068;1159334
5566;Totaal mannen en vrouwen;20 tot 25 jaar;2069;1155620
5567;Totaal mannen en vrouwen;20 tot 25 jaar;2070;1152838
5568;Totaal mannen en vrouwen;25 tot 30 jaar;2023;1151702
5569;Totaal mannen en vrouwen;25 tot 30 jaar;2024;1167818
5570;Totaal mannen en vrouwen;25 tot 30 jaar;2025;1184257
5571;Totaal mannen en vrouwen;25 tot 30 jaar;2026;1214005
5572;Totaal mannen en vrouwen;25 tot 30 jaar;2027;1235706
5573;Totaal mannen en vrouwen;25 tot 30 jaar;2028;1251843
5574;Totaal mannen en vrouwen;25 tot 30 jaar;2029;1272027
5575;Totaal mannen en vrouwen;25 tot 30 jaar;2030;1266693
5576;Totaal mannen en vrouwen;25 tot 30 jaar;2031;1242128
5577;Totaal mannen en vrouwen;25 tot 30 jaar;2032;1223748
5578;Totaal mannen en vrouwen;25 tot 30 jaar;2033;1201489
5579;Totaal mannen en vrouwen;25 tot 30 jaar;2034;1170233
5580;Totaal mannen en vrouwen;25 tot 30 jaar;2035;1157302
5581;Totaal mannen en vrouwen;25 tot 30 jaar;2036;1155412
5582;Totaal mannen en vrouwen;25 tot 30 jaar;2037;1151084
5583;Totaal mannen en vrouwen;25 tot 30 jaar;2038;1147311
5584;Totaal mannen en vrouwen;25 tot 30 jaar;2039;1135885
5585;Totaal mannen en vrouwen;25 tot 30 jaar;2040;1127883
5586;Totaal mannen en vrouwen;25 tot 30 jaar;2041;1116691
5587;Totaal mannen en vrouwen;25 tot 30 jaar;2042;1111023
5588;Totaal mannen en vrouwen;25 tot 30 jaar;2043;1106123
5589;Totaal mannen en vrouwen;25 tot 30 jaar;2044;1103732
5590;Totaal mannen en vrouwen;25 tot 30 jaar;2045;1098428
5591;Totaal mannen en vrouwen;25 tot 30 jaar;2046;1095857
5592;Totaal mannen en vrouwen;25 tot 30 jaar;2047;1097418
5593;Totaal mannen en vrouwen;25 tot 30 jaar;2048;1093559
5594;Totaal mannen en vrouwen;25 tot 30 jaar;2049;1097294
5595;Totaal mannen en vrouwen;25 tot 30 jaar;2050;1107687
5596;Totaal mannen en vrouwen;25 tot 30 jaar;2051;1124276
5597;Totaal mannen en vrouwen;25 tot 30 jaar;2052;1140292
5598;Totaal mannen en vrouwen;25 tot 30 jaar;2053;1165526
5599;Totaal mannen en vrouwen;25 tot 30 jaar;2054;1187396
5600;Totaal mannen en vrouwen;25 tot 30 jaar;2055;1205334
5601;Totaal mannen en vrouwen;25 tot 30 jaar;2056;1220726
5602;Totaal mannen en vrouwen;25 tot 30 jaar;2057;1234898
5603;Totaal mannen en vrouwen;25 tot 30 jaar;2058;1247015
5604;Totaal mannen en vrouwen;25 tot 30 jaar;2059;1257170
5605;Totaal mannen en vrouwen;25 tot 30 jaar;2060;1264835
5606;Totaal mannen en vrouwen;25 tot 30 jaar;2061;1270055
5607;Totaal mannen en vrouwen;25 tot 30 jaar;2062;1272634
5608;Totaal mannen en vrouwen;25 tot 30 jaar;2063;1272926
5609;Totaal mannen en vrouwen;25 tot 30 jaar;2064;1271005
5610;Totaal mannen en vrouwen;25 tot 30 jaar;2065;1267196
5611;Totaal mannen en vrouwen;25 tot 30 jaar;2066;1261996
5612;Totaal mannen en vrouwen;25 tot 30 jaar;2067;1255968
5613;Totaal mannen en vrouwen;25 tot 30 jaar;2068;1249653
5614;Totaal mannen en vrouwen;25 tot 30 jaar;2069;1243385
5615;Totaal mannen en vrouwen;25 tot 30 jaar;2070;1237372
5616;Totaal mannen en vrouwen;30 tot 35 jaar;2023;1180992
5617;Totaal mannen en vrouwen;30 tot 35 jaar;2024;1206077
5618;Totaal mannen en vrouwen;30 tot 35 jaar;2025;1221882
5619;Totaal mannen en vrouwen;30 tot 35 jaar;2026;1220795
5620;Totaal mannen en vrouwen;30 tot 35 jaar;2027;1215081
5621;Totaal mannen en vrouwen;30 tot 35 jaar;2028;1213859
5622;Totaal mannen en vrouwen;30 tot 35 jaar;2029;1219356
5623;Totaal mannen en vrouwen;30 tot 35 jaar;2030;1232596
5624;Totaal mannen en vrouwen;30 tot 35 jaar;2031;1260282
5625;Totaal mannen en vrouwen;30 tot 35 jaar;2032;1282167
5626;Totaal mannen en vrouwen;30 tot 35 jaar;2033;1298062
5627;Totaal mannen en vrouwen;30 tot 35 jaar;2034;1320412
5628;Totaal mannen en vrouwen;30 tot 35 jaar;2035;1315435
5629;Totaal mannen en vrouwen;30 tot 35 jaar;2036;1290533
5630;Totaal mannen en vrouwen;30 tot 35 jaar;2037;1272296
5631;Totaal mannen en vrouwen;30 tot 35 jaar;2038;1250478
5632;Totaal mannen en vrouwen;30 tot 35 jaar;2039;1218461
5633;Totaal mannen en vrouwen;30 tot 35 jaar;2040;1205441
5634;Totaal mannen en vrouwen;30 tot 35 jaar;2041;1203819
5635;Totaal mannen en vrouwen;30 tot 35 jaar;2042;1199832
5636;Totaal mannen en vrouwen;30 tot 35 jaar;2043;1196373
5637;Totaal mannen en vrouwen;30 tot 35 jaar;2044;1185397
5638;Totaal mannen en vrouwen;30 tot 35 jaar;2045;1177747
5639;Totaal mannen en vrouwen;30 tot 35 jaar;2046;1167010
5640;Totaal mannen en vrouwen;30 tot 35 jaar;2047;1161733
5641;Totaal mannen en vrouwen;30 tot 35 jaar;2048;1157223
5642;Totaal mannen en vrouwen;30 tot 35 jaar;2049;1155136
5643;Totaal mannen en vrouwen;30 tot 35 jaar;2050;1150085
5644;Totaal mannen en vrouwen;30 tot 35 jaar;2051;1147681
5645;Totaal mannen en vrouwen;30 tot 35 jaar;2052;1147733
5646;Totaal mannen en vrouwen;30 tot 35 jaar;2053;1144020
5647;Totaal mannen en vrouwen;30 tot 35 jaar;2054;1148019
5648;Totaal mannen en vrouwen;30 tot 35 jaar;2055;1158601
5649;Totaal mannen en vrouwen;30 tot 35 jaar;2056;1175193
5650;Totaal mannen en vrouwen;30 tot 35 jaar;2057;1192111
5651;Totaal mannen en vrouwen;30 tot 35 jaar;2058;1217466
5652;Totaal mannen en vrouwen;30 tot 35 jaar;2059;1239471
5653;Totaal mannen en vrouwen;30 tot 35 jaar;2060;1257552
5654;Totaal mannen en vrouwen;30 tot 35 jaar;2061;1273080
5655;Totaal mannen en vrouwen;30 tot 35 jaar;2062;1287349
5656;Totaal mannen en vrouwen;30 tot 35 jaar;2063;1299301
5657;Totaal mannen en vrouwen;30 tot 35 jaar;2064;1309133
5658;Totaal mannen en vrouwen;30 tot 35 jaar;2065;1316441
5659;Totaal mannen en vrouwen;30 tot 35 jaar;2066;1321384
5660;Totaal mannen en vrouwen;30 tot 35 jaar;2067;1323774
5661;Totaal mannen en vrouwen;30 tot 35 jaar;2068;1324071
5662;Totaal mannen en vrouwen;30 tot 35 jaar;2069;1322317
5663;Totaal mannen en vrouwen;30 tot 35 jaar;2070;1318781
5664;Totaal mannen en vrouwen;35 tot 40 jaar;2023;1107242
5665;Totaal mannen en vrouwen;35 tot 40 jaar;2024;1138739
5666;Totaal mannen en vrouwen;35 tot 40 jaar;2025;1162787
5667;Totaal mannen en vrouwen;35 tot 40 jaar;2026;1188510
5668;Totaal mannen en vrouwen;35 tot 40 jaar;2027;1207216
5669;Totaal mannen en vrouwen;35 tot 40 jaar;2028;1223910
5670;Totaal mannen en vrouwen;35 tot 40 jaar;2029;1238448
5671;Totaal mannen en vrouwen;35 tot 40 jaar;2030;1248814
5672;Totaal mannen en vrouwen;35 tot 40 jaar;2031;1244992
5673;Totaal mannen en vrouwen;35 tot 40 jaar;2032;1238227
5674;Totaal mannen en vrouwen;35 tot 40 jaar;2033;1236594
5675;Totaal mannen en vrouwen;35 tot 40 jaar;2034;1241371
5676;Totaal mannen en vrouwen;35 tot 40 jaar;2035;1254807
5677;Totaal mannen en vrouwen;35 tot 40 jaar;2036;1283072
5678;Totaal mannen en vrouwen;35 tot 40 jaar;2037;1305340
5679;Totaal mannen en vrouwen;35 tot 40 jaar;2038;1321163
5680;Totaal mannen en vrouwen;35 tot 40 jaar;2039;1344878
5681;Totaal mannen en vrouwen;35 tot 40 jaar;2040;1340279
5682;Totaal mannen en vrouwen;35 tot 40 jaar;2041;1315221
5683;Totaal mannen en vrouwen;35 tot 40 jaar;2042;1297121
5684;Totaal mannen en vrouwen;35 tot 40 jaar;2043;1275593
5685;Totaal mannen en vrouwen;35 tot 40 jaar;2044;1243082
5686;Totaal mannen en vrouwen;35 tot 40 jaar;2045;1229901
5687;Totaal mannen en vrouwen;35 tot 40 jaar;2046;1228357
5688;Totaal mannen en vrouwen;35 tot 40 jaar;2047;1224509
5689;Totaal mannen en vrouwen;35 tot 40 jaar;2048;1221134
5690;Totaal mannen en vrouwen;35 tot 40 jaar;2049;1210295
5691;Totaal mannen en vrouwen;35 tot 40 jaar;2050;1202704
5692;Totaal mannen en vrouwen;35 tot 40 jaar;2051;1192102
5693;Totaal mannen en vrouwen;35 tot 40 jaar;2052;1186978
5694;Totaal mannen en vrouwen;35 tot 40 jaar;2053;1182666
5695;Totaal mannen en vrouwen;35 tot 40 jaar;2054;1180768
5696;Totaal mannen en vrouwen;35 tot 40 jaar;2055;1175907
5697;Totaal mannen en vrouwen;35 tot 40 jaar;2056;1173635
5698;Totaal mannen en vrouwen;35 tot 40 jaar;2057;1172899
5699;Totaal mannen en vrouwen;35 tot 40 jaar;2058;1169322
5700;Totaal mannen en vrouwen;35 tot 40 jaar;2059;1173517
5701;Totaal mannen en vrouwen;35 tot 40 jaar;2060;1184235
5702;Totaal mannen en vrouwen;35 tot 40 jaar;2061;1200832
5703;Totaal mannen en vrouwen;35 tot 40 jaar;2062;1218289
5704;Totaal mannen en vrouwen;35 tot 40 jaar;2063;1243664
5705;Totaal mannen en vrouwen;35 tot 40 jaar;2064;1265665
5706;Totaal mannen en vrouwen;35 tot 40 jaar;2065;1283750
5707;Totaal mannen en vrouwen;35 tot 40 jaar;2066;1299262
5708;Totaal mannen en vrouwen;35 tot 40 jaar;2067;1313524
5709;Totaal mannen en vrouwen;35 tot 40 jaar;2068;1325313
5710;Totaal mannen en vrouwen;35 tot 40 jaar;2069;1334865
5711;Totaal mannen en vrouwen;35 tot 40 jaar;2070;1341883
5712;Totaal mannen en vrouwen;40 tot 45 jaar;2023;1062576
5713;Totaal mannen en vrouwen;40 tot 45 jaar;2024;1074527
5714;Totaal mannen en vrouwen;40 tot 45 jaar;2025;1088460
5715;Totaal mannen en vrouwen;40 tot 45 jaar;2026;1097322
5716;Totaal mannen en vrouwen;40 tot 45 jaar;2027;1112621
5717;Totaal mannen en vrouwen;40 tot 45 jaar;2028;1132982
5718;Totaal mannen en vrouwen;40 tot 45 jaar;2029;1154421
5719;Totaal mannen en vrouwen;40 tot 45 jaar;2030;1174116
5720;Totaal mannen en vrouwen;40 tot 45 jaar;2031;1196899
5721;Totaal mannen en vrouwen;40 tot 45 jaar;2032;1214564
5722;Totaal mannen en vrouwen;40 tot 45 jaar;2033;1230565
5723;Totaal mannen en vrouwen;40 tot 45 jaar;2034;1244656
5724;Totaal mannen en vrouwen;40 tot 45 jaar;2035;1254378
5725;Totaal mannen en vrouwen;40 tot 45 jaar;2036;1250261
5726;Totaal mannen en vrouwen;40 tot 45 jaar;2037;1242986
5727;Totaal mannen en vrouwen;40 tot 45 jaar;2038;1241128
5728;Totaal mannen en vrouwen;40 tot 45 jaar;2039;1245548
5729;Totaal mannen en vrouwen;40 tot 45 jaar;2040;1259197
5730;Totaal mannen en vrouwen;40 tot 45 jaar;2041;1287803
5731;Totaal mannen en vrouwen;40 tot 45 jaar;2042;1310295
5732;Totaal mannen en vrouwen;40 tot 45 jaar;2043;1326030
5733;Totaal mannen en vrouwen;40 tot 45 jaar;2044;1350571
5734;Totaal mannen en vrouwen;40 tot 45 jaar;2045;1346135
5735;Totaal mannen en vrouwen;40 tot 45 jaar;2046;1320950
5736;Totaal mannen en vrouwen;40 tot 45 jaar;2047;1302920
5737;Totaal mannen en vrouwen;40 tot 45 jaar;2048;1281512
5738;Totaal mannen en vrouwen;40 tot 45 jaar;2049;1248543
5739;Totaal mannen en vrouwen;40 tot 45 jaar;2050;1235143
5740;Totaal mannen en vrouwen;40 tot 45 jaar;2051;1233565
5741;Totaal mannen en vrouwen;40 tot 45 jaar;2052;1229724
5742;Totaal mannen en vrouwen;40 tot 45 jaar;2053;1226336
5743;Totaal mannen en vrouwen;40 tot 45 jaar;2054;1215553
5744;Totaal mannen en vrouwen;40 tot 45 jaar;2055;1208007
5745;Totaal mannen en vrouwen;40 tot 45 jaar;2056;1197524
5746;Totaal mannen en vrouwen;40 tot 45 jaar;2057;1192542
5747;Totaal mannen en vrouwen;40 tot 45 jaar;2058;1188411
5748;Totaal mannen en vrouwen;40 tot 45 jaar;2059;1186665
5749;Totaal mannen en vrouwen;40 tot 45 jaar;2060;1181919
5750;Totaal mannen en vrouwen;40 tot 45 jaar;2061;1179722
5751;Totaal mannen en vrouwen;40 tot 45 jaar;2062;1178437
5752;Totaal mannen en vrouwen;40 tot 45 jaar;2063;1174861
5753;Totaal mannen en vrouwen;40 tot 45 jaar;2064;1179089
5754;Totaal mannen en vrouwen;40 tot 45 jaar;2065;1189787
5755;Totaal mannen en vrouwen;40 tot 45 jaar;2066;1206259
5756;Totaal mannen en vrouwen;40 tot 45 jaar;2067;1223989
5757;Totaal mannen en vrouwen;40 tot 45 jaar;2068;1249265
5758;Totaal mannen en vrouwen;40 tot 45 jaar;2069;1271180
5759;Totaal mannen en vrouwen;40 tot 45 jaar;2070;1289192
5760;Totaal mannen en vrouwen;45 tot 50 jaar;2023;1061377
5761;Totaal mannen en vrouwen;45 tot 50 jaar;2024;1053227
5762;Totaal mannen en vrouwen;45 tot 50 jaar;2025;1049429
5763;Totaal mannen en vrouwen;45 tot 50 jaar;2026;1061251
5764;Totaal mannen en vrouwen;45 tot 50 jaar;2027;1070782
5765;Totaal mannen en vrouwen;45 tot 50 jaar;2028;1077931
5766;Totaal mannen en vrouwen;45 tot 50 jaar;2029;1082041
5767;Totaal mannen en vrouwen;45 tot 50 jaar;2030;1092126
5768;Totaal mannen en vrouwen;45 tot 50 jaar;2031;1098521
5769;Totaal mannen en vrouwen;45 tot 50 jaar;2032;1112506
5770;Totaal mannen en vrouwen;45 tot 50 jaar;2033;1132065
5771;Totaal mannen en vrouwen;45 tot 50 jaar;2034;1152535
5772;Totaal mannen en vrouwen;45 tot 50 jaar;2035;1171363
5773;Totaal mannen en vrouwen;45 tot 50 jaar;2036;1193287
5774;Totaal mannen en vrouwen;45 tot 50 jaar;2037;1210238
5775;Totaal mannen en vrouwen;45 tot 50 jaar;2038;1225657
5776;Totaal mannen en vrouwen;45 tot 50 jaar;2039;1239379
5777;Totaal mannen en vrouwen;45 tot 50 jaar;2040;1248715
5778;Totaal mannen en vrouwen;45 tot 50 jaar;2041;1244399
5779;Totaal mannen en vrouwen;45 tot 50 jaar;2042;1236768
5780;Totaal mannen en vrouwen;45 tot 50 jaar;2043;1234754
5781;Totaal mannen en vrouwen;45 tot 50 jaar;2044;1238910
5782;Totaal mannen en vrouwen;45 tot 50 jaar;2045;1252666
5783;Totaal mannen en vrouwen;45 tot 50 jaar;2046;1281462
5784;Totaal mannen en vrouwen;45 tot 50 jaar;2047;1304077
5785;Totaal mannen en vrouwen;45 tot 50 jaar;2048;1319683
5786;Totaal mannen en vrouwen;45 tot 50 jaar;2049;1344730
5787;Totaal mannen en vrouwen;45 tot 50 jaar;2050;1340350
5788;Totaal mannen en vrouwen;45 tot 50 jaar;2051;1315022
5789;Totaal mannen en vrouwen;45 tot 50 jaar;2052;1297004
5790;Totaal mannen en vrouwen;45 tot 50 jaar;2053;1275690
5791;Totaal mannen en vrouwen;45 tot 50 jaar;2054;1242390
5792;Totaal mannen en vrouwen;45 tot 50 jaar;2055;1228842
5793;Totaal mannen en vrouwen;45 tot 50 jaar;2056;1227248
5794;Totaal mannen en vrouwen;45 tot 50 jaar;2057;1223420
5795;Totaal mannen en vrouwen;45 tot 50 jaar;2058;1220048
5796;Totaal mannen en vrouwen;45 tot 50 jaar;2059;1209335
5797;Totaal mannen en vrouwen;45 tot 50 jaar;2060;1201845
5798;Totaal mannen en vrouwen;45 tot 50 jaar;2061;1191460
5799;Totaal mannen en vrouwen;45 tot 50 jaar;2062;1186546
5800;Totaal mannen en vrouwen;45 tot 50 jaar;2063;1182489
5801;Totaal mannen en vrouwen;45 tot 50 jaar;2064;1180764
5802;Totaal mannen en vrouwen;45 tot 50 jaar;2065;1176065
5803;Totaal mannen en vrouwen;45 tot 50 jaar;2066;1173869
5804;Totaal mannen en vrouwen;45 tot 50 jaar;2067;1172132
5805;Totaal mannen en vrouwen;45 tot 50 jaar;2068;1168481
5806;Totaal mannen en vrouwen;45 tot 50 jaar;2069;1172653
5807;Totaal mannen en vrouwen;45 tot 50 jaar;2070;1183259
5808;Totaal mannen en vrouwen;50 tot 55 jaar;2023;1275094
5809;Totaal mannen en vrouwen;50 tot 55 jaar;2024;1245565
5810;Totaal mannen en vrouwen;50 tot 55 jaar;2025;1196386
5811;Totaal mannen en vrouwen;50 tot 55 jaar;2026;1143338
5812;Totaal mannen en vrouwen;50 tot 55 jaar;2027;1099318
5813;Totaal mannen en vrouwen;50 tot 55 jaar;2028;1065398
5814;Totaal mannen en vrouwen;50 tot 55 jaar;2029;1051930
5815;Totaal mannen en vrouwen;50 tot 55 jaar;2030;1045796
5816;Totaal mannen en vrouwen;50 tot 55 jaar;2031;1055887
5817;Totaal mannen en vrouwen;50 tot 55 jaar;2032;1064583
5818;Totaal mannen en vrouwen;50 tot 55 jaar;2033;1070877
5819;Totaal mannen en vrouwen;50 tot 55 jaar;2034;1074208
5820;Totaal mannen en vrouwen;50 tot 55 jaar;2035;1083340
5821;Totaal mannen en vrouwen;50 tot 55 jaar;2036;1089008
5822;Totaal mannen en vrouwen;50 tot 55 jaar;2037;1102164
5823;Totaal mannen en vrouwen;50 tot 55 jaar;2038;1121138
5824;Totaal mannen en vrouwen;50 tot 55 jaar;2039;1140939
5825;Totaal mannen en vrouwen;50 tot 55 jaar;2040;1159297
5826;Totaal mannen en vrouwen;50 tot 55 jaar;2041;1180612
5827;Totaal mannen en vrouwen;50 tot 55 jaar;2042;1197057
5828;Totaal mannen en vrouwen;50 tot 55 jaar;2043;1212076
5829;Totaal mannen en vrouwen;50 tot 55 jaar;2044;1225567
5830;Totaal mannen en vrouwen;50 tot 55 jaar;2045;1234637
5831;Totaal mannen en vrouwen;50 tot 55 jaar;2046;1230229
5832;Totaal mannen en vrouwen;50 tot 55 jaar;2047;1222406
5833;Totaal mannen en vrouwen;50 tot 55 jaar;2048;1220286
5834;Totaal mannen en vrouwen;50 tot 55 jaar;2049;1224227
5835;Totaal mannen en vrouwen;50 tot 55 jaar;2050;1238056
5836;Totaal mannen en vrouwen;50 tot 55 jaar;2051;1266959
5837;Totaal mannen en vrouwen;50 tot 55 jaar;2052;1289610
5838;Totaal mannen en vrouwen;50 tot 55 jaar;2053;1305085
5839;Totaal mannen en vrouwen;50 tot 55 jaar;2054;1330504
5840;Totaal mannen en vrouwen;50 tot 55 jaar;2055;1326204
5841;Totaal mannen en vrouwen;50 tot 55 jaar;2056;1300851
5842;Totaal mannen en vrouwen;50 tot 55 jaar;2057;1282955
5843;Totaal mannen en vrouwen;50 tot 55 jaar;2058;1261836
5844;Totaal mannen en vrouwen;50 tot 55 jaar;2059;1228423
5845;Totaal mannen en vrouwen;50 tot 55 jaar;2060;1214838
5846;Totaal mannen en vrouwen;50 tot 55 jaar;2061;1213268
5847;Totaal mannen en vrouwen;50 tot 55 jaar;2062;1209497
5848;Totaal mannen en vrouwen;50 tot 55 jaar;2063;1206141
5849;Totaal mannen en vrouwen;50 tot 55 jaar;2064;1195495
5850;Totaal mannen en vrouwen;50 tot 55 jaar;2065;1188044
5851;Totaal mannen en vrouwen;50 tot 55 jaar;2066;1177732
5852;Totaal mannen en vrouwen;50 tot 55 jaar;2067;1172846
5853;Totaal mannen en vrouwen;50 tot 55 jaar;2068;1168833
5854;Totaal mannen en vrouwen;50 tot 55 jaar;2069;1167115
5855;Totaal mannen en vrouwen;50 tot 55 jaar;2070;1162440
5856;Totaal mannen en vrouwen;55 tot 60 jaar;2023;1267099
5857;Totaal mannen en vrouwen;55 tot 60 jaar;2024;1266118
5858;Totaal mannen en vrouwen;55 tot 60 jaar;2025;1270844
5859;Totaal mannen en vrouwen;55 tot 60 jaar;2026;1274508
5860;Totaal mannen en vrouwen;55 tot 60 jaar;2027;1271273
5861;Totaal mannen en vrouwen;55 tot 60 jaar;2028;1258241
5862;Totaal mannen en vrouwen;55 tot 60 jaar;2029;1225778
5863;Totaal mannen en vrouwen;55 tot 60 jaar;2030;1175991
5864;Totaal mannen en vrouwen;55 tot 60 jaar;2031;1123147
5865;Totaal mannen en vrouwen;55 tot 60 jaar;2032;1079749
5866;Totaal mannen en vrouwen;55 tot 60 jaar;2033;1046370
5867;Totaal mannen en vrouwen;55 tot 60 jaar;2034;1032996
5868;Totaal mannen en vrouwen;55 tot 60 jaar;2035;1026802
5869;Totaal mannen en vrouwen;55 tot 60 jaar;2036;1036476
5870;Totaal mannen en vrouwen;55 tot 60 jaar;2037;1044776
5871;Totaal mannen en vrouwen;55 tot 60 jaar;2038;1050569
5872;Totaal mannen en vrouwen;55 tot 60 jaar;2039;1053497
5873;Totaal mannen en vrouwen;55 tot 60 jaar;2040;1062136
5874;Totaal mannen en vrouwen;55 tot 60 jaar;2041;1067424
5875;Totaal mannen en vrouwen;55 tot 60 jaar;2042;1080046
5876;Totaal mannen en vrouwen;55 tot 60 jaar;2043;1098583
5877;Totaal mannen en vrouwen;55 tot 60 jaar;2044;1117868
5878;Totaal mannen en vrouwen;55 tot 60 jaar;2045;1135867
5879;Totaal mannen en vrouwen;55 tot 60 jaar;2046;1156734
5880;Totaal mannen en vrouwen;55 tot 60 jaar;2047;1172831
5881;Totaal mannen en vrouwen;55 tot 60 jaar;2048;1187564
5882;Totaal mannen en vrouwen;55 tot 60 jaar;2049;1200859
5883;Totaal mannen en vrouwen;55 tot 60 jaar;2050;1209713
5884;Totaal mannen en vrouwen;55 tot 60 jaar;2051;1205291
5885;Totaal mannen en vrouwen;55 tot 60 jaar;2052;1197381
5886;Totaal mannen en vrouwen;55 tot 60 jaar;2053;1195263
5887;Totaal mannen en vrouwen;55 tot 60 jaar;2054;1199130
5888;Totaal mannen en vrouwen;55 tot 60 jaar;2055;1213083
5889;Totaal mannen en vrouwen;55 tot 60 jaar;2056;1242043
5890;Totaal mannen en vrouwen;55 tot 60 jaar;2057;1264711
5891;Totaal mannen en vrouwen;55 tot 60 jaar;2058;1280115
5892;Totaal mannen en vrouwen;55 tot 60 jaar;2059;1305853
5893;Totaal mannen en vrouwen;55 tot 60 jaar;2060;1301689
5894;Totaal mannen en vrouwen;55 tot 60 jaar;2061;1276487
5895;Totaal mannen en vrouwen;55 tot 60 jaar;2062;1258783
5896;Totaal mannen en vrouwen;55 tot 60 jaar;2063;1237925
5897;Totaal mannen en vrouwen;55 tot 60 jaar;2064;1204581
5898;Totaal mannen en vrouwen;55 tot 60 jaar;2065;1191053
5899;Totaal mannen en vrouwen;55 tot 60 jaar;2066;1189534
5900;Totaal mannen en vrouwen;55 tot 60 jaar;2067;1185825
5901;Totaal mannen en vrouwen;55 tot 60 jaar;2068;1182498
5902;Totaal mannen en vrouwen;55 tot 60 jaar;2069;1171967
5903;Totaal mannen en vrouwen;55 tot 60 jaar;2070;1164592
5904;Totaal mannen en vrouwen;60 tot 65 jaar;2023;1181545
5905;Totaal mannen en vrouwen;60 tot 65 jaar;2024;1203231
5906;Totaal mannen en vrouwen;60 tot 65 jaar;2025;1221683
5907;Totaal mannen en vrouwen;60 tot 65 jaar;2026;1233303
5908;Totaal mannen en vrouwen;60 tot 65 jaar;2027;1235132
5909;Totaal mannen en vrouwen;60 tot 65 jaar;2028;1233634
5910;Totaal mannen en vrouwen;60 tot 65 jaar;2029;1230599
5911;Totaal mannen en vrouwen;60 tot 65 jaar;2030;1234779
5912;Totaal mannen en vrouwen;60 tot 65 jaar;2031;1238181
5913;Totaal mannen en vrouwen;60 tot 65 jaar;2032;1235192
5914;Totaal mannen en vrouwen;60 tot 65 jaar;2033;1222586
5915;Totaal mannen en vrouwen;60 tot 65 jaar;2034;1191126
5916;Totaal mannen en vrouwen;60 tot 65 jaar;2035;1142755
5917;Totaal mannen en vrouwen;60 tot 65 jaar;2036;1091532
