ID;StandenEnBeroepOpDeKapitaalmarkt;Aandelen;Perioden;Totaal_1;TotaalFinancieleInstellingen_2;BankenFinancieleDienstverlening_3;Verzekeraars_4;TotaalNietFinancieleInstellingen_5;Delfstofwinning_6;TotaalIndustrie_7;Consumentengoederen_8;Kapitaalgoederen_9;Basisgoederen_10;BouwnijverheidEnInstallatie_11;TransportOpslagEnCommunicatie_12;NietFinancieleDienstverlening_13;Handel_14;Beleggingsfondsen_15;Vastgoedfondsen_16;OverigeFondsen_17;BuitenlandseOndernemingen_18
3579;Overige waardemutatie;Aandelen totaal;2015 april;-3886;-149;723;-872;-2035;570;-1097;93;-215;-975;-123;1212;-2074;-523;-1635;-345;962;-684
3580;Overige waardemutatie;Aandelen totaal;2015 mei;7361;3852;4556;-703;-4301;-7345;2507;21;1683;803;-326;-325;165;1022;1219;-138;-263;6992
3581;Overige waardemutatie;Aandelen totaal;2015 juni;-36343;-1933;-1057;-876;-26257;-11670;-12539;-4432;-6311;-1796;-142;423;-441;-1887;-5707;-461;-278;-1708
3582;Overige waardemutatie;Aandelen totaal;2015 juli;30606;7084;5125;1959;21643;5003;11362;8599;1695;1068;103;1003;2855;1317;2879;366;-241;-1126
3583;Overige waardemutatie;Aandelen totaal;2015 augustus;-76413;-12531;-7386;-5146;-44981;-18730;-19839;-9576;-7139;-3124;20;-2230;-3830;-372;-10227;-206;24182;-32650
3584;Overige waardemutatie;Aandelen totaal;2015 september;-45623;-6232;-4481;-1751;-21288;-13460;-4725;1317;-3659;-2383;-1198;-1121;-360;-424;-4242;-93;-7795;-5973
3585;Overige waardemutatie;Aandelen totaal;2015 oktober;70243;5658;3725;1933;50035;17211;26311;15468;7292;3552;913;773;3075;1751;10253;664;294;3338
3586;Overige waardemutatie;Aandelen totaal;2015 november;16640;5888;4277;1611;14497;-1529;4805;1451;3051;303;-299;1460;8135;1925;3645;-365;-5577;-1449
3587;Overige waardemutatie;Aandelen totaal;2015 december;-45976;-3105;-1641;-1464;-32191;-15853;-12272;-5565;-4652;-2055;-490;-452;-2655;-469;-6129;-66;-3078;-1406
3588;Overige waardemutatie;Aandelen totaal;2016 januari;-27191;-8365;-7838;-527;-8938;-7648;750;1748;1269;-2268;-228;312;-2664;540;-7225;-166;-684;-1813
3589;Overige waardemutatie;Aandelen totaal;2016 februari;-2492;-2338;-265;-2073;1135;8646;-7122;-5337;-646;-1139;-546;-287;676;-231;-269;-224;-522;-273
3590;Overige waardemutatie;Aandelen totaal;2016 maart;21476;-618;-793;175;14221;3221;8569;2700;3786;2084;143;1402;1613;-727;2318;309;3641;1606
3591;Overige waardemutatie;Aandelen totaal;2016 april;11726;1270;-56;1326;6682;12116;-2024;-410;-3280;1666;245;-460;-2419;-777;54;-195;-1041;4955
3592;Overige waardemutatie;Aandelen totaal;2016 mei;11172;841;1709;-868;4511;-8248;9575;8366;2312;-1103;-68;579;1686;987;3235;108;3067;-589
3593;Overige waardemutatie;Aandelen totaal;2016 juni;-2334;-10542;-8801;-1741;16669;22346;-2839;1767;-2966;-1640;-517;237;-2092;-465;-1891;-481;-2925;-3164
3594;Overige waardemutatie;Aandelen totaal;2016 juli;26507;3749;3959;-209;10867;-9629;9148;749;6645;1754;320;-2036;1904;11161;4572;257;148;6913
3595;Overige waardemutatie;Aandelen totaal;2016 augustus;-424;6207;4933;1274;-6895;-8336;318;-2866;897;2286;46;80;650;347;737;-3;1086;-1556
3596;Overige waardemutatie;Gewone aandelen;2007 januari;15442;1709;911;798;4344;-2802;4226;1098;2206;922;124;1808;1250;-263;2891;791;4086;1621
3597;Overige waardemutatie;Gewone aandelen;2007 februari;-11162;-170;2437;-2607;-12384;-5081;-7057;-2719;-2927;-1411;-30;25;147;-388;-445;403;2211;-777
3598;Overige waardemutatie;Gewone aandelen;2007 maart;41791;12616;11754;862;15219;1083;9224;4952;1181;3091;498;1168;1236;2010;-3561;94;16939;484
3599;Overige waardemutatie;Gewone aandelen;2007 april;41796;10490;6905;3585;13325;2727;5939;1886;3042;1012;664;1335;1122;1520;597;-148;317;17215
3600;Overige waardemutatie;Gewone aandelen;2007 mei;19602;-5086;-971;-4115;15148;7577;3717;625;1864;1227;496;53;3267;38;2363;236;7417;-477
3601;Overige waardemutatie;Gewone aandelen;2007 juni;17830;-3249;-2925;-324;13149;9278;4118;1770;1137;1211;-16;-441;-230;441;-3536;-2243;2603;11105
3602;Overige waardemutatie;Gewone aandelen;2007 juli;-29901;-15488;-12055;-3432;-7054;-5670;1926;3399;-766;-707;-39;-2157;-1033;-81;-6246;-1393;-319;598
3603;Overige waardemutatie;Gewone aandelen;2007 augustus;-20786;-10675;-2398;-8276;-11513;-699;-4407;-619;-2321;-1467;-146;-132;-2542;-3586;-434;459;3421;-2045
3604;Overige waardemutatie;Gewone aandelen;2007 september;24625;5697;5377;320;4208;1817;1326;-1766;3618;-526;-129;449;-6;752;970;22;-64686;78413
3605;Overige waardemutatie;Gewone aandelen;2007 oktober;126507;10335;737;9598;7213;4550;-2849;2484;-5000;-333;603;2707;1750;453;202;105;566;108085
3606;Overige waardemutatie;Gewone aandelen;2007 november;-76825;-24329;-2718;-21610;-18187;-9559;-2706;1166;-1280;-2592;-746;-2690;-1117;-1371;-5195;-1123;-781;-27211
3607;Overige waardemutatie;Gewone aandelen;2007 december;-1046;1996;2156;-161;3603;4213;1144;1167;-369;346;27;223;-1346;-658;-531;-1020;142;-5236
3608;Overige waardemutatie;Gewone aandelen;2008 januari;-100695;-21162;752;-21914;-45933;-16816;-16364;-9541;-4221;-2602;-1254;-2834;-6991;-1674;-7480;-185;-1664;-24271
3609;Overige waardemutatie;Gewone aandelen;2008 februari;3106;2089;1022;1067;-3681;-1213;-4973;-1980;-2815;-178;539;1564;-655;1057;-1039;737;351;4649
3610;Overige waardemutatie;Gewone aandelen;2008 maart;-11744;4637;68;4569;-11003;-6588;-203;1091;-2308;1014;97;-4042;-852;584;-4108;-670;-739;140
3611;Overige waardemutatie;Gewone aandelen;2008 april;40212;2157;-4713;6870;22794;14079;4476;1008;1931;1537;457;3057;369;355;3694;408;238;10920
3612;Overige waardemutatie;Gewone aandelen;2008 mei;-8103;-4404;-31;-4373;8568;5772;1390;-698;1202;886;-176;378;1036;168;199;-8193;646;-4920
3613;Overige waardemutatie;Gewone aandelen;2008 juni;-77533;-25581;-207;-25375;-33960;-4654;-17464;-8401;-5636;-3427;-1321;-3556;-5292;-1674;-6958;-1285;-1389;-8360
3614;Overige waardemutatie;Gewone aandelen;2008 juli;-32786;-1336;-168;-1168;-20128;-11528;-5319;-1797;-2196;-1327;-202;545;-1666;-1958;-1357;77;-451;-9590
3615;Overige waardemutatie;Gewone aandelen;2008 augustus;19923;2480;-135;2615;16356;3322;5676;2794;1799;1083;1027;1944;2662;1726;1325;127;378;-743
3616;Overige waardemutatie;Gewone aandelen;2008 september;-115519;-29195;-323;-28872;-32643;-11545;-9686;-594;-5878;-3214;-1357;-5310;-3866;-879;-9671;-407;-1224;-42380
3617;Overige waardemutatie;Gewone aandelen;2008 oktober;-113379;-31653;-49;-31604;-14051;3712;-11738;-3732;-5282;-2724;-1295;-678;-3997;-56;-6796;-1467;-1511;-57901
3618;Overige waardemutatie;Gewone aandelen;2008 november;-35550;-5648;-73;-5575;-14364;-2577;-8458;-3481;-2983;-1994;-585;-481;-2224;-39;-3466;-1034;-1059;-9980
3619;Overige waardemutatie;Gewone aandelen;2008 december;-16811;2614;43;2572;-9246;-7617;150;-1493;851;792;-359;-898;-699;177;1246;-58;-95;-11273
3620;Overige waardemutatie;Gewone aandelen;2009 januari;-11584;-2794;-106;-2688;4506;2290;569;569;225;-224;38;260;489;860;-6775;-139;193;-6576
3621;Overige waardemutatie;Gewone aandelen;2009 februari;-34940;-7783;-74;-7709;-17949;-7120;-6503;-4447;-1694;-362;-374;-1446;-1567;-939;-5042;-444;-752;-2971
3622;Overige waardemutatie;Gewone aandelen;2009 maart;-2198;865;-119;984;-3132;-1633;-1349;-656;-1111;418;144;659;-237;-716;389;-118;3;-207
3623;Overige waardemutatie;Gewone aandelen;2009 april;43408;8259;225;8033;11214;2268;7166;1096;4646;1424;490;-947;1959;278;5871;470;27;17567
3624;Overige waardemutatie;Gewone aandelen;2009 mei;23001;1438;106;1332;12801;5070;4698;4716;-734;716;36;281;2020;696;2236;245;791;5490
3625;Overige waardemutatie;Gewone aandelen;2009 juni;-1863;-552;-71;-481;-4105;-4255;627;1154;114;-640;-339;895;-720;-314;-48;-51;505;2388
3626;Overige waardemutatie;Gewone aandelen;2009 juli;36754;5032;28;5004;17533;2269;10906;4387;4504;2014;304;2920;1422;-289;4696;609;484;8401
3627;Overige waardemutatie;Gewone aandelen;2009 augustus;24941;3697;4;3694;10305;3244;2765;1499;706;560;805;695;2317;479;3298;979;251;6410
3628;Overige waardemutatie;Gewone aandelen;2009 september;11242;4576;166;4410;8062;691;4048;1548;1381;1120;244;1491;1281;307;1969;290;723;-4379
3629;Overige waardemutatie;Gewone aandelen;2009 oktober;-16338;-8439;99;-8538;3589;2340;588;1508;-539;-381;-5;1676;-1541;531;-519;17;-292;-10695
3630;Overige waardemutatie;Gewone aandelen;2009 november;-1961;-3138;-93;-3045;2631;-1489;3197;-382;2321;1258;117;143;116;547;863;-208;97;-2206
3631;Overige waardemutatie;Gewone aandelen;2009 december;38641;5566;-29;5595;20459;4645;11180;5195;4599;1386;210;1502;2340;582;4039;386;460;7730
3632;Overige waardemutatie;Gewone aandelen;2010 januari;-5665;-300;6;-305;-2884;-3209;272;391;792;-912;-100;-65;450;-231;-585;-251;315;-1960
3633;Overige waardemutatie;Gewone aandelen;2010 februari;-5075;-1000;-16;-984;-6011;-638;-2708;104;-852;-1960;-158;-1139;-1310;-58;71;91;-124;1898
3634;Overige waardemutatie;Gewone aandelen;2010 maart;46175;4362;43;4319;18495;4964;8346;1963;4694;1689;605;1116;2227;1237;8269;732;742;13576
3635;Overige waardemutatie;Gewone aandelen;2010 april;12811;-2651;-309;-2342;11248;7889;1716;-177;1150;742;546;52;478;567;483;-898;-543;5171
3636;Overige waardemutatie;Gewone aandelen;2010 mei;-39958;-2516;38;-2554;-19187;-8687;-5032;-1492;-2578;-962;-601;-2259;-2484;-124;-3551;-745;-188;-13769
3637;Overige waardemutatie;Gewone aandelen;2010 juni;-10988;-1525;254;-1779;-2157;-1560;-246;145;-362;-29;-10;-9;-240;-92;-2518;-221;1142;-5710
3638;Overige waardemutatie;Gewone aandelen;2010 juli;18304;5361;105;5256;4615;1347;1442;-6;278;1170;-45;1245;1152;-527;-762;739;13;8336
3639;Overige waardemutatie;Gewone aandelen;2010 augustus;-18754;-3380;-210;-3171;-10948;-833;-8315;-2492;-4152;-1672;-138;-20;-1422;-219;-187;65;78;-4382
3640;Overige waardemutatie;Gewone aandelen;2010 september;23109;3201;67;3134;16403;4592;8939;4315;2806;1818;484;339;1734;316;1334;970;525;675
3641;Overige waardemutatie;Gewone aandelen;2010 oktober;2694;963;178;785;3863;3953;-2332;-2044;-98;-190;-39;907;1181;192;1082;345;-279;-3279
3642;Overige waardemutatie;Gewone aandelen;2010 november;-8460;-4291;-169;-4122;-2875;-390;-95;537;-86;-547;403;-1886;-112;-795;1660;-1210;50;-1793
3643;Overige waardemutatie;Gewone aandelen;2010 december;33683;2691;23;2668;21173;5461;10922;3646;4895;2381;627;457;2852;853;3229;824;509;5257
3644;Overige waardemutatie;Gewone aandelen;2011 januari;9248;6216;84;6132;1975;3724;-2844;-3141;417;-120;-146;946;65;229;263;-119;-7;920
3645;Overige waardemutatie;Gewone aandelen;2011 februari;11474;3064;-21;3085;4194;1034;3217;958;1701;558;199;35;-119;-173;822;145;300;2950
3646;Overige waardemutatie;Gewone aandelen;2011 maart;-10611;-758;40;-799;-1430;-1489;454;1089;-678;43;246;-80;-327;-235;-1498;135;234;-7293
3647;Overige waardemutatie;Gewone aandelen;2011 april;-3608;-94;3;-96;-2838;1564;-825;1446;-3833;1561;-172;-2732;-765;92;345;-210;487;-1297
3648;Overige waardemutatie;Gewone aandelen;2011 mei;-9268;-3426;-38;-3388;-5474;-4710;-718;1434;-1423;-729;-458;1121;-1166;457;90;58;138;-655
3649;Overige waardemutatie;Gewone aandelen;2011 juni;-17941;-204;-225;21;-11209;-1062;-4892;-556;-2450;-1886;-377;-2175;-1797;-906;-2276;-365;-396;-3492
3650;Overige waardemutatie;Gewone aandelen;2011 juli;-11918;-5292;-34;-5258;-734;4053;-3439;-568;-1686;-1184;-631;-254;-379;-84;-236;-536;14;-5134
3651;Overige waardemutatie;Gewone aandelen;2011 augustus;-63030;-8189;-173;-8016;-24887;-8396;-8453;-2308;-3525;-2621;-973;-1062;-4529;-1474;-7186;-650;-1853;-20265
3652;Overige waardemutatie;Gewone aandelen;2011 september;-14359;-3101;-62;-3039;-4052;-423;-2527;-589;-996;-942;-101;-908;-775;682;-1673;-945;-275;-4314
3653;Overige waardemutatie;Gewone aandelen;2011 oktober;35414;4536;18;4518;20505;8939;8769;2775;4065;1930;259;346;1725;467;3888;329;687;5470
3654;Overige waardemutatie;Gewone aandelen;2011 november;-14147;-2742;-204;-2538;-2804;910;-1089;130;-791;-428;-461;-1076;-1164;75;-2254;-867;-411;-5067
3655;Overige waardemutatie;Gewone aandelen;2011 december;20264;-841;79;-920;16863;8343;5963;2973;2958;31;644;463;452;999;2816;52;506;869
3656;Overige waardemutatie;Gewone aandelen;2012 januari;14510;6707;-9;6716;-3802;-3925;-1281;-1797;-632;1149;488;-535;1651;-200;3894;392;-205;7524
3657;Overige waardemutatie;Gewone aandelen;2012 februari;13032;-593;53;-646;9190;1156;4222;1664;1251;1306;80;1917;1312;504;2332;44;734;1325
3658;Overige waardemutatie;Gewone aandelen;2012 maart;3343;-1459;-126;-1333;4804;-4233;3865;2079;1143;643;-151;4984;341;-3;912;569;416;-1900
3659;Overige waardemutatie;Gewone aandelen;2012 april;-14569;-5087;-77;-5010;-3123;2292;-1153;71;-304;-919;-530;-1907;-844;-981;-475;-783;-69;-5031
3660;Overige waardemutatie;Gewone aandelen;2012 mei;-24262;-3313;-74;-3238;-10667;-6801;-5915;-2314;-1971;-1630;-604;664;2331;-342;-2425;-362;-757;-6739
3661;Overige waardemutatie;Gewone aandelen;2012 juni;22402;2899;13;2887;13395;5842;5814;3337;2490;-14;42;965;485;248;1273;195;749;3890
3662;Overige waardemutatie;Gewone aandelen;2012 juli;27968;408;-80;488;20903;4106;17136;10325;5034;1776;220;-1630;1250;-178;3850;49;614;2144
3663;Overige waardemutatie;Gewone aandelen;2012 augustus;-1919;3459;-58;3517;441;372;-1328;-837;-329;-162;64;353;978;1;-100;-238;-202;-5277
3664;Overige waardemutatie;Gewone aandelen;2012 september;-3241;387;43;344;-4350;-3415;-785;956;-1581;-160;147;-980;537;147;1384;38;290;-990
3665;Overige waardemutatie;Gewone aandelen;2012 oktober;2284;3222;-14;3236;-1019;-1663;3013;2202;1204;-392;137;-1825;-795;115;-704;262;422;101
3666;Overige waardemutatie;Gewone aandelen;2012 november;-1704;223;-100;324;-3553;-2561;-289;3055;-4622;1278;147;-872;146;-124;656;-50;720;299
3667;Overige waardemutatie;Gewone aandelen;2012 december;15205;1549;75;1474;7926;744;10050;-596;8998;1649;257;-492;-3118;485;314;8;-52;5460
3668;Overige waardemutatie;Gewone aandelen;2013 januari;20803;2167;108;2059;9902;509;9422;2765;6457;201;169;-1967;835;933;1156;207;8489;-1118
3669;Overige waardemutatie;Gewone aandelen;2013 februari;-1084;-5892;-18;-5874;-5103;-3508;466;3048;-2087;-496;-1143;-1073;-73;228;1963;-47;1002;6993
3670;Overige waardemutatie;Gewone aandelen;2013 maart;7109;-2383;-29;-2355;9519;1146;7451;6561;625;265;-181;-889;1803;189;2540;75;-363;-2278
3671;Overige waardemutatie;Gewone aandelen;2013 april;6472;3797;-60;3857;-2285;2317;-2070;-2281;-188;400;90;-2170;-578;126;1016;77;3396;471
3672;Overige waardemutatie;Gewone aandelen;2013 mei;10911;4897;183;4714;5058;-133;1728;-1457;2027;1158;80;2158;762;463;1589;-112;-477;-45
3673;Overige waardemutatie;Gewone aandelen;2013 juni;-22869;-1170;-106;-1064;-13860;-4679;-7136;-4993;-566;-1576;-715;787;-954;-1164;-4168;-710;157;-3118
3674;Overige waardemutatie;Gewone aandelen;2013 juli;34173;4116;4;4111;19684;4013;10496;2602;6785;1110;-659;1528;3206;1100;2486;356;4143;3390
3675;Overige waardemutatie;Gewone aandelen;2013 augustus;-10034;919;44;875;-7637;-4223;-4415;-3547;-1128;260;566;1319;-617;-266;-1877;-460;6;-985
3676;Overige waardemutatie;Gewone aandelen;2013 september;14949;947;25;922;10714;-409;5774;1141;3650;983;659;926;2874;890;2502;388;-2650;3049
3677;Overige waardemutatie;Gewone aandelen;2013 oktober;20243;4898;114;4784;7041;714;2123;-279;1160;1242;410;1045;1600;1149;3186;246;1061;3811
3678;Overige waardemutatie;Gewone aandelen;2013 november;6290;2572;43;2529;630;232;-382;-930;-275;822;-6;143;1276;-631;1116;-157;156;1972
3679;Overige waardemutatie;Gewone aandelen;2013 december;7936;2803;6;2797;4710;4999;40;-63;-37;140;316;-155;-200;-291;-122;117;268;161
3680;Overige waardemutatie;Gewone aandelen;2014 januari;-10875;-1555;37;-1592;-11257;-1150;-10145;-5012;-3000;-2134;-304;1314;-270;-701;-1373;-105;5534;-2119
3681;Overige waardemutatie;Gewone aandelen;2014 februari;18411;3260;60;3200;9673;3294;4425;3975;-662;1112;204;-444;941;1253;3779;536;937;226
3682;Overige waardemutatie;Gewone aandelen;2014 maart;4899;-911;40;-951;5452;293;5859;2786;2590;483;430;-534;-551;-46;-218;-166;-86;829
3683;Overige waardemutatie;Gewone aandelen;2014 april;2337;-645;-32;-613;1627;7970;-4632;1530;-5640;-522;-284;-866;-1019;459;665;144;880;-334
3684;Overige waardemutatie;Gewone aandelen;2014 mei;14707;-297;36;-333;7698;1182;3880;2388;1369;123;-26;1353;1701;-392;3464;547;2370;927
3685;Overige waardemutatie;Gewone aandelen;2014 juni;10883;1423;1300;123;7970;5533;2736;646;2137;-48;-252;-625;-517;1095;2033;157;-801;100
3686;Overige waardemutatie;Gewone aandelen;2014 juli;6924;4414;-108;4522;-4963;2211;-2126;-1992;435;-568;-791;-1510;-2139;-609;1056;273;-1844;7988
3687;Overige waardemutatie;Gewone aandelen;2014 augustus;15639;3343;94;3249;7280;-261;5324;4176;1330;-182;314;1510;421;-28;2650;176;2307;-117
3688;Overige waardemutatie;Gewone aandelen;2014 september;7050;4747;43590;-38843;3630;-1619;4717;542;4434;-258;279;165;274;-186;1297;-476;-2084;-64
3689;Overige waardemutatie;Gewone aandelen;2014 oktober;-9337;103;440;-337;-10986;-7226;-2678;8;-2570;-116;-74;140;-1450;302;200;62;1403;-119
3690;Overige waardemutatie;Gewone aandelen;2014 november;18870;1830;1578;252;9643;-6433;11765;5778;4795;1193;346;-1;3136;830;3265;153;3992;-14
3691;Overige waardemutatie;Gewone aandelen;2014 december;-25069;-3457;-3432;-24;-937;3182;-675;-2820;2029;116;102;-4776;468;761;-199;32;1512;-22019
3692;Overige waardemutatie;Gewone aandelen;2015 januari;35285;932;1291;-359;19818;-2865;17961;14577;2338;1046;-696;1549;2669;1200;7292;1381;7778;-1916
3693;Overige waardemutatie;Gewone aandelen;2015 februari;58361;10625;9011;1614;28874;9069;8633;2948;4555;1130;762;1110;3125;6175;6839;329;-14304;25997
3694;Overige waardemutatie;Gewone aandelen;2015 maart;10532;3127;1552;1575;9377;-5576;8985;1878;-285;7393;660;1259;2228;1820;3731;96;-7195;1396
3695;Overige waardemutatie;Gewone aandelen;2015 april;-2439;-206;666;-872;-531;2083;-1106;90;-215;-981;-123;1212;-2074;-523;-1635;-345;962;-684
3696;Overige waardemutatie;Gewone aandelen;2015 mei;10134;3954;4657;-703;-1630;-4672;2506;21;1683;803;-326;-325;165;1022;1219;-138;-263;6992
3697;Overige waardemutatie;Gewone aandelen;2015 juni;-31472;-1659;-783;-876;-21660;-7070;-12543;-4432;-6311;-1799;-142;423;-441;-1887;-5707;-461;-278;-1708
3698;Overige waardemutatie;Gewone aandelen;2015 juli;28600;6923;4964;1959;19799;3173;11349;8589;1695;1065;103;1003;2855;1317;2879;366;-241;-1126
3699;Overige waardemutatie;Gewone aandelen;2015 augustus;-69043;-12500;-7354;-5146;-37641;-11360;-19870;-9580;-7139;-3151;20;-2230;-3830;-372;-10227;-206;24182;-32650
3700;Overige waardemutatie;Gewone aandelen;2015 september;-40279;-6068;-4317;-1751;-16108;-8323;-4683;1332;-3659;-2355;-1198;-1121;-360;-424;-4242;-93;-7795;-5973
3701;Overige waardemutatie;Gewone aandelen;2015 oktober;63322;5526;3593;1933;43246;10426;26307;15469;7292;3546;913;773;3075;1751;10253;664;294;3338
3702;Overige waardemutatie;Gewone aandelen;2015 november;17185;5831;4220;1611;15100;-907;4786;1437;3051;298;-299;1460;8135;1925;3645;-365;-5577;-1449
3703;Overige waardemutatie;Gewone aandelen;2015 december;-40102;-3098;-1634;-1464;-26325;-9996;-12263;-5565;-4652;-2045;-490;-452;-2655;-469;-6129;-66;-3078;-1406
3704;Overige waardemutatie;Gewone aandelen;2016 januari;-23928;-8375;-7848;-527;-5665;-4390;765;1764;1269;-2268;-228;312;-2664;540;-7225;-166;-684;-1813
3705;Overige waardemutatie;Gewone aandelen;2016 februari;-6187;-2181;-108;-2073;-2717;4818;-7147;-5364;-646;-1137;-546;-287;676;-231;-269;-224;-522;-273
3706;Overige waardemutatie;Gewone aandelen;2016 maart;19035;-724;-899;175;11886;861;8594;2724;3786;2084;143;1402;1613;-727;2318;309;3641;1606
3707;Overige waardemutatie;Gewone aandelen;2016 april;6652;1215;-111;1326;1663;7097;-2024;-410;-3280;1666;245;-460;-2419;-777;54;-195;-1041;4955
3708;Overige waardemutatie;Gewone aandelen;2016 mei;14987;858;1726;-868;8309;-4446;9572;8361;2312;-1102;-68;579;1686;987;3235;108;3067;-589
3709;Overige waardemutatie;Gewone aandelen;2016 juni;-12962;-10529;-8788;-1741;6027;11709;-2844;1762;-2966;-1640;-517;237;-2092;-465;-1891;-481;-2925;-3164
3710;Overige waardemutatie;Gewone aandelen;2016 juli;29702;3761;3971;-209;14050;-6446;9147;748;6645;1754;320;-2036;1904;11161;4572;257;148;6913
3711;Overige waardemutatie;Gewone aandelen;2016 augustus;2821;6166;4893;1274;-3609;-5040;308;-2867;897;2278;46;80;650;347;737;-3;1086;-1556
3712;Overige waardemutatie;Overige aandelen;2007 januari;-2285;-1;0;-1;-2285;-2290;3;3;0;0;5;0;0;-2;2;0;0;0
3713;Overige waardemutatie;Overige aandelen;2007 februari;-3301;0;0;0;-3301;-3311;-2;-2;0;0;10;0;0;3;-4;0;0;0
3714;Overige waardemutatie;Overige aandelen;2007 maart;1452;0;0;0;1451;1435;0;0;0;0;11;0;0;5;3;0;0;0
3715;Overige waardemutatie;Overige aandelen;2007 april;3071;-6;0;-6;3077;3035;12;11;0;0;39;0;0;-9;2;0;0;0
3716;Overige waardemutatie;Overige aandelen;2007 mei;5678;2;0;2;5676;5684;-10;-10;0;0;2;0;0;0;0;0;0;0
3717;Overige waardemutatie;Overige aandelen;2007 juni;7232;-7;0;-7;7239;7230;0;0;0;0;10;0;0;0;0;0;0;0
3718;Overige waardemutatie;Overige aandelen;2007 juli;-5397;3;0;3;-5399;-5381;1;1;0;0;-19;0;0;0;-137;0;0;0
3719;Overige waardemutatie;Overige aandelen;2007 augustus;-1284;-6;0;-6;-1277;-1269;-2;-2;0;0;-6;0;0;0;-3;0;0;0
3720;Overige waardemutatie;Overige aandelen;2007 september;1321;-4;0;-4;1325;1324;-4;-4;0;0;4;0;0;0;0;0;0;0
3721;Overige waardemutatie;Overige aandelen;2007 oktober;2872;4;0;4;2867;2897;0;-1;0;0;-30;0;0;0;0;0;0;0
3722;Overige waardemutatie;Overige aandelen;2007 november;-6893;0;0;0;-6893;-6898;-7;-7;0;0;13;0;0;0;0;0;0;0
3723;Overige waardemutatie;Overige aandelen;2007 december;2358;-143;0;-143;2502;2511;2;1;0;1;-11;0;0;0;0;0;0;0
3724;Overige waardemutatie;Overige aandelen;2008 januari;-15811;0;0;0;-15811;-15728;2;3;0;-2;-85;0;0;0;0;0;0;0
3725;Overige waardemutatie;Overige aandelen;2008 februari;2850;0;0;0;2850;2787;-1;1;0;-2;64;0;0;0;0;0;0;0
3726;Overige waardemutatie;Overige aandelen;2008 maart;-6325;-12;0;-12;-6312;-6264;-1;0;0;-2;-52;0;0;5;0;0;0;0
3727;Overige waardemutatie;Overige aandelen;2008 april;11090;0;0;0;11091;11120;0;-5;0;5;-14;0;0;-15;0;0;0;0
3728;Overige waardemutatie;Overige aandelen;2008 mei;3929;-2;0;-2;3931;3891;-4;-5;0;0;40;0;0;5;0;0;0;0
3729;Overige waardemutatie;Overige aandelen;2008 juni;-10076;3;0;3;-10079;-10119;1;1;0;0;0;0;0;39;0;0;0;0
3730;Overige waardemutatie;Overige aandelen;2008 juli;510;84;0;84;427;546;0;-1;0;1;-70;0;0;-50;0;0;0;0
3731;Overige waardemutatie;Overige aandelen;2008 augustus;448;-84;0;-84;532;519;0;0;0;0;0;0;0;13;0;0;0;0
3732;Overige waardemutatie;Overige aandelen;2008 september;-8982;-36;0;-36;-8946;-8938;-8;-6;0;-2;0;0;0;0;0;0;0;0
3733;Overige waardemutatie;Overige aandelen;2008 oktober;1910;0;0;0;1911;1945;-3;-1;0;-2;-31;0;0;0;0;0;0;0
3734;Overige waardemutatie;Overige aandelen;2008 november;-1127;0;0;0;-1127;-1106;0;0;0;0;-22;0;0;0;0;0;0;0
3735;Overige waardemutatie;Overige aandelen;2008 december;-5767;-1;-1;0;-5767;-5769;3;-2;0;4;-1;0;0;0;0;0;0;0
3736;Overige waardemutatie;Overige aandelen;2009 januari;678;0;0;0;678;674;-8;-3;0;-5;12;0;0;0;0;0;0;0
3737;Overige waardemutatie;Overige aandelen;2009 februari;-5097;0;0;0;-5097;-5095;-2;4;0;-6;-1;0;0;0;0;0;0;0
3738;Overige waardemutatie;Overige aandelen;2009 maart;-310;0;0;0;-310;-297;-5;-7;0;2;-9;0;0;0;0;0;0;0
3739;Overige waardemutatie;Overige aandelen;2009 april;1972;0;0;0;1973;1968;5;5;0;0;0;0;0;0;0;0;0;0
3740;Overige waardemutatie;Overige aandelen;2009 mei;5045;0;0;0;5044;5041;3;3;0;0;0;0;0;0;1;0;0;0
3741;Overige waardemutatie;Overige aandelen;2009 juni;-3914;0;0;0;-3914;-3922;1;1;0;1;7;0;0;0;0;0;0;0
3742;Overige waardemutatie;Overige aandelen;2009 juli;1229;0;0;0;1229;1281;5;5;0;1;-57;0;0;0;0;0;0;0
3743;Overige waardemutatie;Overige aandelen;2009 augustus;1491;0;0;0;1491;1483;8;5;0;3;0;0;0;0;0;0;0;0
3744;Overige waardemutatie;Overige aandelen;2009 september;108;0;0;0;108;108;0;0;0;0;0;0;0;0;0;0;0;0
3745;Overige waardemutatie;Overige aandelen;2009 oktober;2407;0;0;0;2407;2399;7;7;0;0;0;0;0;0;0;0;0;0
3746;Overige waardemutatie;Overige aandelen;2009 november;-1508;0;0;0;-1508;-1510;1;1;0;0;0;0;0;0;0;0;0;0
3747;Overige waardemutatie;Overige aandelen;2009 december;2718;0;0;0;2718;2723;-4;-2;0;-3;-1;0;0;0;0;0;0;0
3748;Overige waardemutatie;Overige aandelen;2010 januari;-2152;0;0;0;-2152;-2157;5;0;0;5;0;0;0;0;0;0;0;0
3749;Overige waardemutatie;Overige aandelen;2010 februari;-1078;0;0;0;-1078;-1078;0;0;0;0;1;0;0;0;0;0;0;0
