ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
1292;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2014;63037
1293;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2015;60313
1294;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2016;56394
1295;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2017;54922
1296;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2018;52031
1297;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2019;60155
1298;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2020;56703
1299;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2021;57846
1300;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2022;56108
1301;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2023;53592
1302;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2010;22772
1303;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2011;21095
1304;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2012;29945
1305;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2013;28606
1306;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2014;29871
1307;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2015;28772
1308;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2016;25924
1309;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2017;24535
1310;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2018;26818
1311;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2019;22419
1312;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2020;22358
1313;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2021;22193
1314;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2022;20893
1315;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Meststoffen en afval;2023;18669
1316;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2010;7985
1317;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2011;7913
1318;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2012;7385
1319;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2013;8558
1320;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2014;6797
1321;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2015;7000
1322;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2016;6563
1323;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2017;6198
1324;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2018;7313
1325;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2019;9805
1326;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2020;8844
1327;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2021;7268
1328;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2022;9109
1329;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Handelsgoederen;2023;10049
1330;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2010;10536
1331;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2011;10633
1332;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2012;7955
1333;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2013;11111
1334;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2014;11048
1335;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2015;10500
1336;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2016;9184
1337;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2017;9250
1338;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2018;10008
1339;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2019;8800
1340;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2020;8005
1341;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2021;8821
1342;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2022;8447
1343;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Overige;2023;8756
1344;Eigen vervoer;Binnenlands vervoer;Totaal;2010;137805
1345;Eigen vervoer;Binnenlands vervoer;Totaal;2011;143444
1346;Eigen vervoer;Binnenlands vervoer;Totaal;2012;138072
1347;Eigen vervoer;Binnenlands vervoer;Totaal;2013;145285
1348;Eigen vervoer;Binnenlands vervoer;Totaal;2014;136950
1349;Eigen vervoer;Binnenlands vervoer;Totaal;2015;132899
1350;Eigen vervoer;Binnenlands vervoer;Totaal;2016;122840
1351;Eigen vervoer;Binnenlands vervoer;Totaal;2017;117547
1352;Eigen vervoer;Binnenlands vervoer;Totaal;2018;117544
1353;Eigen vervoer;Binnenlands vervoer;Totaal;2019;125166
1354;Eigen vervoer;Binnenlands vervoer;Totaal;2020;122423
1355;Eigen vervoer;Binnenlands vervoer;Totaal;2021;121113
1356;Eigen vervoer;Binnenlands vervoer;Totaal;2022;116646
1357;Eigen vervoer;Binnenlands vervoer;Totaal;2023;109324
1358;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2010;34960
1359;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2011;39650
1360;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2012;39107
1361;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2013;36612
1362;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2014;34012
1363;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2015;33914
1364;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2016;32244
1365;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2017;29704
1366;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2018;28563
1367;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2019;30889
1368;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2020;32659
1369;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2021;31889
1370;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2022;28262
1371;Eigen vervoer;Binnenlands vervoer;NST2007 Landbouwproducten en voeding;2023;24611
1372;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2010;64573
1373;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2011;66355
1374;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2012;57611
1375;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2013;64272
1376;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2014;59292
1377;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2015;56755
1378;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2016;53212
1379;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2017;51973
1380;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2018;49068
1381;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2019;57153
1382;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2020;54249
1383;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2021;54975
1384;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2022;53415
1385;Eigen vervoer;Binnenlands vervoer;NST2007 Bouw;2023;50900
1386;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2010;21046
1387;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2011;19972
1388;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2012;27202
1389;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2013;26193
1390;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2014;27243
1391;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2015;26515
1392;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2016;23047
1393;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2017;22280
1394;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2018;24313
1395;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2019;20168
1396;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2020;20449
1397;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2021;19639
1398;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2022;19003
1399;Eigen vervoer;Binnenlands vervoer;NST2007 Meststoffen en afval;2023;16405
1400;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2010;7168
1401;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2011;7325
1402;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2012;6473
1403;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2013;7680
1404;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2014;5899
1405;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2015;6013
1406;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2016;5728
1407;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2017;5272
1408;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2018;6351
1409;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2019;8591
1410;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2020;7860
1411;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2021;6463
1412;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2022;8103
1413;Eigen vervoer;Binnenlands vervoer;NST2007 Handelsgoederen;2023;9376
1414;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2010;10058
1415;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2011;10141
1416;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2012;7679
1417;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2013;10528
1418;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2014;10504
1419;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2015;9701
1420;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2016;8609
1421;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2017;8317
1422;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2018;9249
1423;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2019;8364
1424;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2020;7205
1425;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2021;8147
1426;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2022;7862
1427;Eigen vervoer;Binnenlands vervoer;NST2007 Overige;2023;8031
1428;Eigen vervoer;Totaal internationaal vervoer;Totaal;2010;11896
1429;Eigen vervoer;Totaal internationaal vervoer;Totaal;2011;13431
1430;Eigen vervoer;Totaal internationaal vervoer;Totaal;2012;13122
1431;Eigen vervoer;Totaal internationaal vervoer;Totaal;2013;15119
1432;Eigen vervoer;Totaal internationaal vervoer;Totaal;2014;14461
1433;Eigen vervoer;Totaal internationaal vervoer;Totaal;2015;14020
1434;Eigen vervoer;Totaal internationaal vervoer;Totaal;2016;13923
1435;Eigen vervoer;Totaal internationaal vervoer;Totaal;2017;12926
1436;Eigen vervoer;Totaal internationaal vervoer;Totaal;2018;13520
1437;Eigen vervoer;Totaal internationaal vervoer;Totaal;2019;13276
1438;Eigen vervoer;Totaal internationaal vervoer;Totaal;2020;12152
1439;Eigen vervoer;Totaal internationaal vervoer;Totaal;2021;13754
1440;Eigen vervoer;Totaal internationaal vervoer;Totaal;2022;12875
1441;Eigen vervoer;Totaal internationaal vervoer;Totaal;2023;13694
1442;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2010;5176
1443;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2011;6365
1444;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2012;5416
1445;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2013;5729
1446;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2014;5452
1447;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2015;5545
1448;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2016;5146
1449;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2017;4997
1450;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2018;5117
1451;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2019;5035
1452;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2020;5041
1453;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2021;4922
1454;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2022;4816
1455;Eigen vervoer;Totaal internationaal vervoer;NST2007 Landbouwproducten en voeding;2023;4537
1456;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2010;3455
1457;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2011;4288
1458;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2012;3373
1459;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2013;4780
1460;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2014;4189
1461;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2015;4068
1462;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2016;4119
1463;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2017;3546
1464;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2018;3628
1465;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2019;3834
1466;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2020;2919
1467;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2021;3754
1468;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2022;3909
1469;Eigen vervoer;Totaal internationaal vervoer;NST2007 Bouw;2023;4494
1470;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2010;1906
1471;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2011;1602
1472;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2012;3023
1473;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2013;2704
1474;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2014;3088
1475;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2015;2420
1476;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2016;3155
1477;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2017;2455
1478;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2018;2880
1479;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2019;2624
1480;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2020;2241
1481;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2021;3390
1482;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2022;2328
1483;Eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2023;2972
1484;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2010;870
1485;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2011;659
1486;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2012;986
1487;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2013;923
1488;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2014;1106
1489;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2015;1059
1490;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2016;876
1491;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2017;962
1492;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2018;1032
1493;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2019;1304
1494;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2020;1085
1495;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2021;882
1496;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2022;1161
1497;Eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2023;812
1498;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2010;490
1499;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2011;516
1500;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2012;324
1501;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2013;984
1502;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2014;626
1503;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2015;927
1504;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2016;627
1505;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2017;965
1506;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2018;862
1507;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2019;478
1508;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2020;866
1509;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2021;805
1510;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2022;661
1511;Eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2023;879
1512;Eigen vervoer;Bilateraal vervoer;Totaal;2010;10992
1513;Eigen vervoer;Bilateraal vervoer;Totaal;2011;12182
1514;Eigen vervoer;Bilateraal vervoer;Totaal;2012;11390
1515;Eigen vervoer;Bilateraal vervoer;Totaal;2013;12925
1516;Eigen vervoer;Bilateraal vervoer;Totaal;2014;12565
1517;Eigen vervoer;Bilateraal vervoer;Totaal;2015;12592
1518;Eigen vervoer;Bilateraal vervoer;Totaal;2016;12228
1519;Eigen vervoer;Bilateraal vervoer;Totaal;2017;11674
1520;Eigen vervoer;Bilateraal vervoer;Totaal;2018;11822
1521;Eigen vervoer;Bilateraal vervoer;Totaal;2019;11458
1522;Eigen vervoer;Bilateraal vervoer;Totaal;2020;10795
1523;Eigen vervoer;Bilateraal vervoer;Totaal;2021;11172
1524;Eigen vervoer;Bilateraal vervoer;Totaal;2022;10474
1525;Eigen vervoer;Bilateraal vervoer;Totaal;2023;10440
1526;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2010;4779
1527;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2011;5989
1528;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2012;4521
1529;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2013;4893
1530;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2014;4751
1531;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2015;4992
1532;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2016;4758
1533;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2017;4612
1534;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2018;4633
1535;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2019;4557
1536;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2020;4649
1537;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2021;4268
1538;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2022;4302
1539;Eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2023;4086
1540;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2010;3192
1541;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2011;3991
1542;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2012;2938
1543;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2013;4158
1544;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2014;3745
1545;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2015;3558
1546;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2016;3183
1547;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2017;2948
1548;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2018;2963
1549;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2019;3002
1550;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2020;2454
1551;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2021;2871
1552;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2022;2692
1553;Eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2023;2692
1554;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2010;1726
1555;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2011;1122
1556;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2012;2743
1557;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2013;2413
1558;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2014;2627
1559;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2015;2257
1560;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2016;2877
1561;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2017;2255
1562;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2018;2505
1563;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2019;2251
1564;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2020;1908
1565;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2021;2554
1566;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2022;1889
1567;Eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2023;2263
1568;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2010;817
1569;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2011;588
1570;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2012;912
1571;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2013;878
1572;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2014;898
1573;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2015;987
1574;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2016;834
1575;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2017;926
1576;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2018;962
1577;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2019;1213
1578;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2020;984
1579;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2021;804
1580;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2022;1005
1581;Eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2023;673
1582;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2010;477
1583;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2011;491
1584;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2012;276
1585;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2013;583
1586;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2014;545
1587;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2015;798
1588;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2016;575
1589;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2017;933
1590;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2018;759
1591;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2019;436
1592;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2020;800
1593;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2021;674
1594;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2022;585
1595;Eigen vervoer;Bilateraal vervoer;NST2007 Overige;2023;725
1596;Eigen vervoer;Cabotagevervoer;Totaal;2010;773
1597;Eigen vervoer;Cabotagevervoer;Totaal;2011;872
1598;Eigen vervoer;Cabotagevervoer;Totaal;2012;1286
1599;Eigen vervoer;Cabotagevervoer;Totaal;2013;1796
1600;Eigen vervoer;Cabotagevervoer;Totaal;2014;1416
1601;Eigen vervoer;Cabotagevervoer;Totaal;2015;1029
1602;Eigen vervoer;Cabotagevervoer;Totaal;2016;1376
1603;Eigen vervoer;Cabotagevervoer;Totaal;2017;1081
1604;Eigen vervoer;Cabotagevervoer;Totaal;2018;1401
1605;Eigen vervoer;Cabotagevervoer;Totaal;2019;1448
1606;Eigen vervoer;Cabotagevervoer;Totaal;2020;964
1607;Eigen vervoer;Cabotagevervoer;Totaal;2021;1831
1608;Eigen vervoer;Cabotagevervoer;Totaal;2022;1813
1609;Eigen vervoer;Cabotagevervoer;Totaal;2023;2743
1610;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2010;336
1611;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2011;337
1612;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2012;667
1613;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2013;680
1614;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2014;549
1615;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2015;433
1616;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2016;294
1617;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2017;268
1618;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2018;357
1619;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2019;394
1620;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2020;272
1621;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2021;536
1622;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2022;350
