ID;Mestsoorten;HoeveelheidMestEnMineralenInDeMest;Perioden;TotaalGetransporteerdMestaanbod_1;MestafvoerDoorLandbouwbedrijven_2;MestafvoerDoorMestverwerkers_3;MestaanvoerUitHetBuitenland_4;TotaalGetransporteerdeMestafzet_5;MestaanvoerDoorLandbouwbedrijven_6;MestaanvoerDoorMestverwerkers_7;MestafvoerNaarHetBuitenland_8;TotaalMesttransportsaldo_9;SaldoMesttransportMestverwerkers_10;SaldoMesttransportBuitenland_11;Balansverschil_12
876;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2010;0.6;0.0;0.6;0.0;0.4;0.4;0.0;0.0;-0.4;-0.6;0.0;0.2
877;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2011;0.6;0.0;0.6;0.0;0.3;0.3;0.0;0.0;-0.3;-0.6;0.0;0.3
878;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2012;0.5;0.0;0.5;0.0;0.2;0.2;0.0;0.0;-0.2;-0.5;0.0;0.3
879;Bewerkte dunne kalvermest;Kali in getransporteerde mest;2013;0.5;0.0;0.5;0.0;0.1;0.1;0.0;0.0;-0.1;-0.5;0.0;0.4
880;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
881;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;1995;2.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;-2.0;2.0;0.0
882;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;1996;8.6;0.0;8.6;0.0;8.0;0.0;0.0;8.0;0.0;-8.6;8.0;0.6
883;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;1997;25.0;0.0;25.0;;25.0;0.0;0.0;25.0;0.0;-25.0;25.0;0.0
884;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;1998;77.1;0.0;77.1;0.0;77.1;0.0;0.0;77.1;0.0;-77.1;77.1;0.0
885;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;1999;95.7;0.0;95.7;0.0;95.7;0.0;0.0;95.7;0.0;-95.7;95.7;0.0
886;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2000;78.3;0.0;78.3;0.0;78.3;0.0;0.0;78.3;0.0;-78.3;78.3;0.0
887;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2001;63.5;0.0;63.5;0.0;63.5;0.0;0.0;63.5;0.0;-63.5;63.5;0.0
888;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2002;66.9;0.0;66.9;0.0;66.9;0.0;0.0;66.9;0.0;-66.9;66.9;0.0
889;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2003;59.3;0.0;59.3;0.0;59.3;0.0;0.0;59.3;0.0;-59.3;59.3;0.0
890;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2004;67.1;0.0;67.1;0.0;67.1;0.0;0.0;67.1;0.0;-67.1;67.1;0.0
891;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2005;71.8;0.0;71.8;0.0;71.8;0.0;0.0;71.8;0.0;-71.8;71.8;0.0
892;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2006;90.0;0.0;90.0;0.0;90.0;0.0;0.0;90.0;0.0;-90.0;90.0;0.0
893;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2007;147.7;0.0;147.7;0.0;147.7;0.0;0.0;147.7;0.0;-147.7;147.7;0.0
894;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2008;150.3;0.0;150.3;0.0;148.8;0.0;0.0;148.8;0.0;-150.3;148.8;1.5
895;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2009;119.5;0.0;119.5;0.0;118.0;0.0;0.0;118.0;0.0;-119.5;118.0;1.5
896;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2010;124.9;0.0;124.9;0.0;122.7;0.0;0.0;122.7;0.0;-124.9;122.7;2.2
897;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2011;130.2;0.0;130.2;0.0;115.4;0.0;0.0;115.4;0.0;-130.2;115.4;14.8
898;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2012;119.6;0.0;119.6;0.0;95.7;0.0;0.0;95.7;0.0;-119.6;95.7;23.9
899;Pluimveemestkorrels;Hoeveelheid getransporteerde mest;2013;109.1;0.0;109.1;0.0;85.7;0.0;0.0;85.7;0.0;-109.1;85.7;23.4
900;Pluimveemestkorrels;Stikstof in getransporteerde mest;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
901;Pluimveemestkorrels;Stikstof in getransporteerde mest;1995;;0.0;;0.0;;0.0;0.0;;0.0;;;
902;Pluimveemestkorrels;Stikstof in getransporteerde mest;1996;;0.0;;0.0;;0.0;0.0;;0.0;;;
903;Pluimveemestkorrels;Stikstof in getransporteerde mest;1997;;0.0;;;;0.0;0.0;;0.0;;;
904;Pluimveemestkorrels;Stikstof in getransporteerde mest;1998;;0.0;;0.0;;0.0;0.0;;0.0;;;
905;Pluimveemestkorrels;Stikstof in getransporteerde mest;1999;4.1;0.0;4.1;0.0;4.1;0.0;0.0;4.1;0.0;-4.1;4.1;0.0
906;Pluimveemestkorrels;Stikstof in getransporteerde mest;2000;3.3;0.0;3.3;0.0;3.3;0.0;0.0;3.3;0.0;-3.3;3.3;0.0
907;Pluimveemestkorrels;Stikstof in getransporteerde mest;2001;2.7;0.0;2.7;0.0;2.7;0.0;0.0;2.7;0.0;-2.7;2.7;0.0
908;Pluimveemestkorrels;Stikstof in getransporteerde mest;2002;2.8;0.0;2.8;0.0;2.8;0.0;0.0;2.8;0.0;-2.8;2.8;0.0
909;Pluimveemestkorrels;Stikstof in getransporteerde mest;2003;2.5;0.0;2.5;0.0;2.5;0.0;0.0;2.5;0.0;-2.5;2.5;0.0
910;Pluimveemestkorrels;Stikstof in getransporteerde mest;2004;2.9;0.0;2.9;0.0;2.9;0.0;0.0;2.9;0.0;-2.9;2.9;0.0
911;Pluimveemestkorrels;Stikstof in getransporteerde mest;2005;3.0;0.0;3.0;0.0;3.0;0.0;0.0;3.0;0.0;-3.0;3.0;0.0
912;Pluimveemestkorrels;Stikstof in getransporteerde mest;2006;3.8;0.0;3.8;0.0;3.8;0.0;0.0;3.8;0.0;-3.8;3.8;0.0
913;Pluimveemestkorrels;Stikstof in getransporteerde mest;2007;5.4;0.0;5.4;0.0;5.4;0.0;0.0;5.4;0.0;-5.4;5.4;0.0
914;Pluimveemestkorrels;Stikstof in getransporteerde mest;2008;6.0;0.0;6.0;0.0;6.0;0.0;0.0;6.0;0.0;-6.0;6.0;0.1
915;Pluimveemestkorrels;Stikstof in getransporteerde mest;2009;5.1;0.0;5.1;0.0;5.0;0.0;0.0;5.0;0.0;-5.1;5.0;0.1
916;Pluimveemestkorrels;Stikstof in getransporteerde mest;2010;4.7;0.0;4.7;0.0;4.6;0.0;0.0;4.6;0.0;-4.7;4.6;0.1
917;Pluimveemestkorrels;Stikstof in getransporteerde mest;2011;4.7;0.0;4.7;0.0;4.3;0.0;0.0;4.3;0.0;-4.7;4.3;0.5
918;Pluimveemestkorrels;Stikstof in getransporteerde mest;2012;4.4;0.0;4.4;0.0;3.6;0.0;0.0;3.6;0.0;-4.4;3.6;0.8
919;Pluimveemestkorrels;Stikstof in getransporteerde mest;2013;4.1;0.0;4.1;0.0;3.3;0.0;0.0;3.3;0.0;-4.1;3.3;0.8
920;Pluimveemestkorrels;Fosfaat in getransporteerde mest;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
921;Pluimveemestkorrels;Fosfaat in getransporteerde mest;1995;;0.0;;0.0;;0.0;0.0;;0.0;;;
922;Pluimveemestkorrels;Fosfaat in getransporteerde mest;1996;;0.0;;0.0;;0.0;0.0;;0.0;;;
923;Pluimveemestkorrels;Fosfaat in getransporteerde mest;1997;;0.0;;;;0.0;0.0;;0.0;;;
924;Pluimveemestkorrels;Fosfaat in getransporteerde mest;1998;;0.0;;0.0;;0.0;0.0;;0.0;;;
925;Pluimveemestkorrels;Fosfaat in getransporteerde mest;1999;3.0;0.0;3.0;0.0;3.0;0.0;0.0;3.0;0.0;-3.0;3.0;0.0
926;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2000;2.6;0.0;2.6;0.0;2.6;0.0;0.0;2.6;0.0;-2.6;2.6;0.0
927;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2001;2.7;0.0;2.7;0.0;2.7;0.0;0.0;2.7;0.0;-2.7;2.7;0.0
928;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2002;2.3;0.0;2.3;0.0;2.3;0.0;0.0;2.3;0.0;-2.3;2.3;0.0
929;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2003;2.1;0.0;2.1;0.0;2.1;0.0;0.0;2.1;0.0;-2.1;2.1;0.0
930;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2004;2.2;0.0;2.2;0.0;2.2;0.0;0.0;2.2;0.0;-2.2;2.2;0.0
931;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2005;2.4;0.0;2.4;0.0;2.4;0.0;0.0;2.4;0.0;-2.4;2.4;0.0
932;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2006;3.0;0.0;3.0;0.0;3.0;0.0;0.0;3.0;0.0;-3.0;3.0;0.0
933;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2007;4.2;0.0;4.2;0.0;4.2;0.0;0.0;4.2;0.0;-4.2;4.2;0.0
934;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2008;5.1;0.0;5.1;0.0;5.0;0.0;0.0;5.0;0.0;-5.1;5.0;0.0
935;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2009;4.0;0.0;4.0;0.0;3.9;0.0;0.0;3.9;0.0;-4.0;3.9;0.0
936;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2010;3.5;0.0;3.5;0.0;3.5;0.0;0.0;3.5;0.0;-3.5;3.5;0.1
937;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2011;3.6;0.0;3.6;0.0;3.3;0.0;0.0;3.3;0.0;-3.6;3.3;0.4
938;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2012;3.6;0.0;3.6;0.0;2.9;0.0;0.0;2.9;0.0;-3.6;2.9;0.7
939;Pluimveemestkorrels;Fosfaat in getransporteerde mest;2013;3.4;0.0;3.4;0.0;2.7;0.0;0.0;2.7;0.0;-3.4;2.7;0.7
940;Pluimveemestkorrels;Kali in getransporteerde mest;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
941;Pluimveemestkorrels;Kali in getransporteerde mest;1995;;0.0;;0.0;;0.0;0.0;;0.0;;;
942;Pluimveemestkorrels;Kali in getransporteerde mest;1996;;0.0;;0.0;;0.0;0.0;;0.0;;;
943;Pluimveemestkorrels;Kali in getransporteerde mest;1997;;0.0;;;;0.0;0.0;;0.0;;;
944;Pluimveemestkorrels;Kali in getransporteerde mest;1998;;0.0;;0.0;;0.0;0.0;;0.0;;;
945;Pluimveemestkorrels;Kali in getransporteerde mest;1999;2.4;0.0;2.4;0.0;2.4;0.0;0.0;2.4;0.0;-2.4;2.4;0.0
946;Pluimveemestkorrels;Kali in getransporteerde mest;2000;1.8;0.0;1.8;0.0;1.8;0.0;0.0;1.8;0.0;-1.8;1.8;0.0
947;Pluimveemestkorrels;Kali in getransporteerde mest;2001;1.6;0.0;1.6;0.0;1.6;0.0;0.0;1.6;0.0;-1.6;1.6;0.0
948;Pluimveemestkorrels;Kali in getransporteerde mest;2002;1.6;0.0;1.6;0.0;1.6;0.0;0.0;1.6;0.0;-1.6;1.6;0.0
949;Pluimveemestkorrels;Kali in getransporteerde mest;2003;1.5;0.0;1.5;0.0;1.5;0.0;0.0;1.5;0.0;-1.5;1.5;0.0
950;Pluimveemestkorrels;Kali in getransporteerde mest;2004;1.8;0.0;1.8;0.0;1.8;0.0;0.0;1.8;0.0;-1.8;1.8;0.0
951;Pluimveemestkorrels;Kali in getransporteerde mest;2005;1.8;0.0;1.8;0.0;1.8;0.0;0.0;1.8;0.0;-1.8;1.8;0.0
952;Pluimveemestkorrels;Kali in getransporteerde mest;2006;2.3;0.0;2.3;0.0;2.3;0.0;0.0;2.3;0.0;-2.3;2.3;0.0
953;Pluimveemestkorrels;Kali in getransporteerde mest;2007;3.5;0.0;3.5;0.0;3.5;0.0;0.0;3.5;0.0;-3.5;3.5;0.0
954;Pluimveemestkorrels;Kali in getransporteerde mest;2008;3.4;0.0;3.4;0.0;3.3;0.0;0.0;3.3;0.0;-3.4;3.3;0.0
955;Pluimveemestkorrels;Kali in getransporteerde mest;2009;2.6;0.0;2.6;0.0;2.5;0.0;0.0;2.5;0.0;-2.6;2.5;0.0
956;Pluimveemestkorrels;Kali in getransporteerde mest;2010;2.6;0.0;2.6;0.0;2.6;0.0;0.0;2.6;0.0;-2.6;2.6;0.0
957;Pluimveemestkorrels;Kali in getransporteerde mest;2011;2.6;0.0;2.6;0.0;2.3;0.0;0.0;2.3;0.0;-2.6;2.3;0.3
958;Pluimveemestkorrels;Kali in getransporteerde mest;2012;2.5;0.0;2.5;0.0;2.0;0.0;0.0;2.0;0.0;-2.5;2.0;0.5
959;Pluimveemestkorrels;Kali in getransporteerde mest;2013;2.2;0.0;2.2;0.0;1.7;0.0;0.0;1.7;0.0;-2.2;1.7;0.5
960;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;1994;;;;;;;;;;;;
961;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;1995;;;;;;;;;;;;
962;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;1996;;;;;;;;;;;;
963;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;1997;;;;;;;;;;;;
964;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;1998;;;;;;;;;;;;
965;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;1999;;;;;;;;;;;;
966;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2000;;;;;;;;;;;;
967;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2001;;;;;;;;;;;;
968;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2002;;;;;;;;;;;;
969;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2003;;;;;;;;;;;;
970;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2004;;;;;;;;;;;;
971;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2005;;;;;;;;;;;;
972;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2006;845.7;1.4;844.3;0.0;844.3;608.7;0.0;235.5;-607.3;-844.3;235.5;1.4
973;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2007;912.2;0.6;911.7;0.0;912.2;777.7;0.0;134.5;-777.1;-911.7;134.5;0.0
974;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2008;737.5;0.3;737.2;0.0;790.7;790.7;0.0;0.0;-790.4;-737.2;0.0;-53.2
975;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2009;753.3;0.8;752.5;0.0;734.0;734.0;0.0;0.0;-733.2;-752.5;0.0;19.3
976;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2010;767.7;0.2;767.5;0.0;973.4;769.8;0.0;203.6;-769.6;-767.5;203.6;-205.7
977;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2011;661.3;0.2;661.2;0.0;1071.0;838.9;0.0;232.1;-838.7;-661.2;232.1;-409.7
978;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2012;903.6;0.1;903.5;0.0;1156.6;859.9;0.0;296.8;-859.8;-903.5;296.8;-253.0
979;Substraat voor de champignonteelt;Hoeveelheid getransporteerde mest;2013;1131.2;0.0;1131.2;0.0;1259.9;862.8;0.0;397.1;-862.8;-1131.2;397.1;-128.7
980;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;1994;;;;;;;;;;;;
981;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;1995;;;;;;;;;;;;
982;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;1996;;;;;;;;;;;;
983;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;1997;;;;;;;;;;;;
984;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;1998;;;;;;;;;;;;
985;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;1999;;;;;;;;;;;;
986;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2000;;;;;;;;;;;;
987;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2001;;;;;;;;;;;;
988;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2002;;;;;;;;;;;;
989;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2003;;;;;;;;;;;;
990;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2004;;;;;;;;;;;;
991;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2005;;;;;;;;;;;;
992;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2006;6.0;0.0;6.0;0.0;6.0;4.9;0.0;1.1;-4.9;-6.0;1.1;0.0
993;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2007;6.2;0.0;6.2;0.0;6.2;6.2;0.0;0.0;-6.2;-6.2;0.0;0.0
994;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2008;6.2;0.0;6.1;0.0;6.3;6.3;0.0;0.0;-6.3;-6.1;0.0;-0.2
995;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2009;6.1;0.0;6.1;0.0;5.1;5.1;0.0;0.0;-5.1;-6.1;0.0;1.0
996;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2010;5.8;0.0;5.8;0.0;6.9;5.3;0.0;1.5;-5.3;-5.8;1.5;-1.1
997;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2011;4.9;0.0;4.9;0.0;7.5;5.8;0.0;1.7;-5.8;-4.9;1.7;-2.6
998;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2012;6.7;0.0;6.7;0.0;8.2;6.0;0.0;2.2;-6.0;-6.7;2.2;-1.5
999;Substraat voor de champignonteelt;Stikstof in getransporteerde mest;2013;8.1;0.0;8.1;0.0;8.8;6.0;0.0;2.9;-6.0;-8.1;2.9;-0.7
1000;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;1994;;;;;;;;;;;;
1001;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;1995;;;;;;;;;;;;
1002;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;1996;;;;;;;;;;;;
1003;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;1997;;;;;;;;;;;;
1004;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;1998;;;;;;;;;;;;
1005;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;1999;;;;;;;;;;;;
1006;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2000;;;;;;;;;;;;
1007;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2001;;;;;;;;;;;;
1008;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2002;;;;;;;;;;;;
1009;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2003;;;;;;;;;;;;
1010;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2004;;;;;;;;;;;;
1011;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2005;;;;;;;;;;;;
1012;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2006;3.6;0.0;3.6;0.0;3.6;2.7;0.0;0.9;-2.7;-3.6;0.9;0.0
1013;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2007;3.7;0.0;3.7;0.0;3.7;3.4;0.0;0.3;-3.4;-3.7;0.3;0.0
1014;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2008;3.5;0.0;3.5;0.0;3.5;3.5;0.0;0.0;-3.5;-3.5;0.0;0.0
1015;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2009;3.5;0.0;3.5;0.0;3.0;3.0;0.0;0.0;-3.0;-3.5;0.0;0.5
1016;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2010;3.5;0.0;3.5;0.0;4.1;3.2;0.0;0.9;-3.2;-3.5;0.9;-0.6
1017;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2011;3.1;0.0;3.1;0.0;4.5;3.4;0.0;1.1;-3.4;-3.1;1.1;-1.5
1018;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2012;4.3;0.0;4.3;0.0;4.9;3.5;0.0;1.4;-3.5;-4.3;1.4;-0.6
1019;Substraat voor de champignonteelt;Fosfaat in getransporteerde mest;2013;5.1;0.0;5.1;0.0;5.3;3.5;0.0;1.8;-3.5;-5.1;1.8;-0.2
1020;Substraat voor de champignonteelt;Kali in getransporteerde mest;1994;;;;;;;;;;;;
1021;Substraat voor de champignonteelt;Kali in getransporteerde mest;1995;;;;;;;;;;;;
1022;Substraat voor de champignonteelt;Kali in getransporteerde mest;1996;;;;;;;;;;;;
1023;Substraat voor de champignonteelt;Kali in getransporteerde mest;1997;;;;;;;;;;;;
1024;Substraat voor de champignonteelt;Kali in getransporteerde mest;1998;;;;;;;;;;;;
1025;Substraat voor de champignonteelt;Kali in getransporteerde mest;1999;;;;;;;;;;;;
1026;Substraat voor de champignonteelt;Kali in getransporteerde mest;2000;;;;;;;;;;;;
1027;Substraat voor de champignonteelt;Kali in getransporteerde mest;2001;;;;;;;;;;;;
1028;Substraat voor de champignonteelt;Kali in getransporteerde mest;2002;;;;;;;;;;;;
1029;Substraat voor de champignonteelt;Kali in getransporteerde mest;2003;;;;;;;;;;;;
1030;Substraat voor de champignonteelt;Kali in getransporteerde mest;2004;;;;;;;;;;;;
1031;Substraat voor de champignonteelt;Kali in getransporteerde mest;2005;;;;;;;;;;;;
1032;Substraat voor de champignonteelt;Kali in getransporteerde mest;2006;7.1;0.0;7.1;0.0;7.1;5.1;0.0;2.0;-5.1;-7.1;2.0;0.0
1033;Substraat voor de champignonteelt;Kali in getransporteerde mest;2007;8.8;0.0;8.8;0.0;8.8;7.5;0.0;1.3;-7.5;-8.8;1.3;0.0
1034;Substraat voor de champignonteelt;Kali in getransporteerde mest;2008;6.3;0.0;6.3;0.0;6.7;6.7;0.0;0.0;-6.7;-6.3;0.0;-0.4
1035;Substraat voor de champignonteelt;Kali in getransporteerde mest;2009;6.5;0.0;6.5;0.0;6.3;6.3;0.0;0.0;-6.3;-6.5;0.0;0.1
1036;Substraat voor de champignonteelt;Kali in getransporteerde mest;2010;7.4;0.0;7.4;0.0;8.7;6.7;0.0;2.0;-6.7;-7.4;2.0;-1.3
1037;Substraat voor de champignonteelt;Kali in getransporteerde mest;2011;6.1;0.0;6.1;0.0;9.4;7.3;0.0;2.1;-7.3;-6.1;2.1;-3.4
1038;Substraat voor de champignonteelt;Kali in getransporteerde mest;2012;7.3;0.0;7.3;0.0;9.9;7.5;0.0;2.4;-7.5;-7.3;2.4;-2.6
1039;Substraat voor de champignonteelt;Kali in getransporteerde mest;2013;9.5;0.0;9.5;0.0;10.8;7.5;0.0;3.3;-7.5;-9.5;3.3;-1.4
1040;Champost en overige compost;Hoeveelheid getransporteerde mest;1994;;;;;;;;;;;;
1041;Champost en overige compost;Hoeveelheid getransporteerde mest;1995;;;;;;;;;;;;
1042;Champost en overige compost;Hoeveelheid getransporteerde mest;1996;;;;;;;;;;;;
1043;Champost en overige compost;Hoeveelheid getransporteerde mest;1997;;;;;;;;;;;;
1044;Champost en overige compost;Hoeveelheid getransporteerde mest;1998;;;;;;;;;;;;
1045;Champost en overige compost;Hoeveelheid getransporteerde mest;1999;;;;;;;;;;;;
1046;Champost en overige compost;Hoeveelheid getransporteerde mest;2000;;;;;;;;;;;;
1047;Champost en overige compost;Hoeveelheid getransporteerde mest;2001;;;;;;;;;;;;
1048;Champost en overige compost;Hoeveelheid getransporteerde mest;2002;;;;;;;;;;;;
1049;Champost en overige compost;Hoeveelheid getransporteerde mest;2003;;;;;;;;;;;;
1050;Champost en overige compost;Hoeveelheid getransporteerde mest;2004;;;;;;;;;;;;
1051;Champost en overige compost;Hoeveelheid getransporteerde mest;2005;;;;;;;;;;;;
1052;Champost en overige compost;Hoeveelheid getransporteerde mest;2006;612.9;612.8;0.0;0.1;639.6;162.0;0.0;477.6;450.8;0.0;477.5;-26.7
1053;Champost en overige compost;Hoeveelheid getransporteerde mest;2007;780.4;780.1;0.0;0.3;752.0;137.5;0.0;614.5;642.6;0.0;614.2;28.3
1054;Champost en overige compost;Hoeveelheid getransporteerde mest;2008;812.0;790.9;21.0;0.1;824.0;93.1;2.7;728.2;697.8;-18.3;728.1;-12.0
1055;Champost en overige compost;Hoeveelheid getransporteerde mest;2009;751.6;735.8;15.1;0.7;763.2;152.1;0.0;611.1;583.7;-15.1;610.4;-11.6
1056;Champost en overige compost;Hoeveelheid getransporteerde mest;2010;789.7;785.7;3.9;0.0;779.1;153.9;2.2;623.0;631.8;-1.7;623.0;10.6
1057;Champost en overige compost;Hoeveelheid getransporteerde mest;2011;852.4;847.7;4.6;0.1;834.2;132.3;3.3;698.6;715.4;-1.3;698.5;18.2
1058;Champost en overige compost;Hoeveelheid getransporteerde mest;2012;861.2;860.4;0.4;0.4;846.8;162.5;0.7;683.6;697.9;0.3;683.2;14.4
1059;Champost en overige compost;Hoeveelheid getransporteerde mest;2013;863.3;863.2;0.1;0.1;845.6;151.5;1.1;693.0;711.7;1.0;693.0;17.8
1060;Champost en overige compost;Stikstof in getransporteerde mest;1994;;;;;;;;;;;;
1061;Champost en overige compost;Stikstof in getransporteerde mest;1995;;;;;;;;;;;;
1062;Champost en overige compost;Stikstof in getransporteerde mest;1996;;;;;;;;;;;;
1063;Champost en overige compost;Stikstof in getransporteerde mest;1997;;;;;;;;;;;;
1064;Champost en overige compost;Stikstof in getransporteerde mest;1998;;;;;;;;;;;;
1065;Champost en overige compost;Stikstof in getransporteerde mest;1999;;;;;;;;;;;;
1066;Champost en overige compost;Stikstof in getransporteerde mest;2000;;;;;;;;;;;;
1067;Champost en overige compost;Stikstof in getransporteerde mest;2001;;;;;;;;;;;;
1068;Champost en overige compost;Stikstof in getransporteerde mest;2002;;;;;;;;;;;;
1069;Champost en overige compost;Stikstof in getransporteerde mest;2003;;;;;;;;;;;;
1070;Champost en overige compost;Stikstof in getransporteerde mest;2004;;;;;;;;;;;;
1071;Champost en overige compost;Stikstof in getransporteerde mest;2005;;;;;;;;;;;;
1072;Champost en overige compost;Stikstof in getransporteerde mest;2006;4.2;4.2;0.0;0.0;4.4;1.1;0.0;3.3;3.1;0.0;3.3;-0.2
1073;Champost en overige compost;Stikstof in getransporteerde mest;2007;5.4;5.4;0.0;0.0;5.6;0.9;0.0;4.7;4.4;0.0;4.7;-0.2
1074;Champost en overige compost;Stikstof in getransporteerde mest;2008;6.0;5.5;0.6;0.0;6.8;0.6;0.0;6.1;4.8;-0.6;6.1;-0.8
1075;Champost en overige compost;Stikstof in getransporteerde mest;2009;5.5;5.1;0.4;0.0;6.6;1.0;0.0;5.5;4.0;-0.4;5.5;-1.1
1076;Champost en overige compost;Stikstof in getransporteerde mest;2010;5.5;5.4;0.0;0.0;5.7;1.1;0.0;4.6;4.4;0.0;4.6;-0.2
1077;Champost en overige compost;Stikstof in getransporteerde mest;2011;5.9;5.9;0.0;0.0;6.3;0.9;0.0;5.4;5.0;0.0;5.3;-0.4
