ID;RegioS;Inkomensgroepen;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
1664;Leek;"9e-10e 10%-groep; meer dan 37 600 euro";1.4;17.0
1665;Loppersum;Totaal huishouden;4.5;100.0
1666;Loppersum;"1e 10%-groep; minder dan 10 600 euro";0.3;7.0
1667;Loppersum;"2e 10%-groep; 10 600 tot 13 800 euro";0.6;12.0
1668;Loppersum;"3e 10%-groep; 13 800 tot 16 700 euro";0.5;11.0
1669;Loppersum;"4e 10%-groep; 16 700 tot 19 800 euro";0.5;10.0
1670;Loppersum;"5e 10%-groep; 19 800 tot 23 400 euro";0.5;10.0
1671;Loppersum;"6e 10%-groep; 23 400 tot 27 400 euro";0.5;12.0
1672;Loppersum;"7e 10%-groep; 27 400 tot 31 900 euro";0.5;11.0
1673;Loppersum;"8e 10%-groep; 31 900 tot 37 600 euro";0.5;11.0
1674;Loppersum;"9e 10%-groep; 37 600 tot 46 900 euro";0.3;7.0
1675;Loppersum;"10e 10%-groep; meer dan 46 900  euro";0.4;8.0
1676;Loppersum;"1e 10%-groep; minder dan 10 600 euro";0.3;7.0
1677;Loppersum;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.5;34.0
1678;Loppersum;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.0;44.0
1679;Loppersum;"9e-10e 10%-groep; meer dan 37 600 euro";0.7;15.0
1680;Marum;Totaal huishouden;3.9;100.0
1681;Marum;"1e 10%-groep; minder dan 10 600 euro";0.2;6.0
1682;Marum;"2e 10%-groep; 10 600 tot 13 800 euro";0.4;11.0
1683;Marum;"3e 10%-groep; 13 800 tot 16 700 euro";0.4;10.0
1684;Marum;"4e 10%-groep; 16 700 tot 19 800 euro";0.4;9.0
1685;Marum;"5e 10%-groep; 19 800 tot 23 400 euro";0.4;11.0
1686;Marum;"6e 10%-groep; 23 400 tot 27 400 euro";0.5;12.0
1687;Marum;"7e 10%-groep; 27 400 tot 31 900 euro";0.5;14.0
1688;Marum;"8e 10%-groep; 31 900 tot 37 600 euro";0.4;11.0
1689;Marum;"9e 10%-groep; 37 600 tot 46 900 euro";0.3;9.0
1690;Marum;"10e 10%-groep; meer dan 46 900  euro";0.3;9.0
1691;Marum;"1e 10%-groep; minder dan 10 600 euro";0.2;6.0
1692;Marum;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.2;30.0
1693;Marum;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.9;47.0
1694;Marum;"9e-10e 10%-groep; meer dan 37 600 euro";0.7;17.0
1695;Almere;Totaal huishouden;62.8;100.0
1696;Almere;"1e 10%-groep; minder dan 10 600 euro";3.7;6.0
1697;Almere;"2e 10%-groep; 10 600 tot 13 800 euro";4.6;7.0
1698;Almere;"3e 10%-groep; 13 800 tot 16 700 euro";5.4;9.0
1699;Almere;"4e 10%-groep; 16 700 tot 19 800 euro";5.9;9.0
1700;Almere;"5e 10%-groep; 19 800 tot 23 400 euro";6.7;11.0
1701;Almere;"6e 10%-groep; 23 400 tot 27 400 euro";6.8;11.0
1702;Almere;"7e 10%-groep; 27 400 tot 31 900 euro";7.5;12.0
1703;Almere;"8e 10%-groep; 31 900 tot 37 600 euro";8.0;13.0
1704;Almere;"9e 10%-groep; 37 600 tot 46 900 euro";7.7;12.0
1705;Almere;"10e 10%-groep; meer dan 46 900  euro";6.5;10.0
1706;Almere;"1e 10%-groep; minder dan 10 600 euro";3.7;6.0
1707;Almere;"2e-4e 10%-groep; 10 600 tot 19 800 euro";15.9;25.0
1708;Almere;"5e-8e 10%-groep; 19 800 tot 37 600 euro";29.0;46.0
1709;Almere;"9e-10e 10%-groep; meer dan 37 600 euro";14.2;23.0
1710;Stadskanaal;Totaal huishouden;14.6;100.0
1711;Stadskanaal;"1e 10%-groep; minder dan 10 600 euro";1.2;8.0
1712;Stadskanaal;"2e 10%-groep; 10 600 tot 13 800 euro";2.2;15.0
1713;Stadskanaal;"3e 10%-groep; 13 800 tot 16 700 euro";1.8;13.0
1714;Stadskanaal;"4e 10%-groep; 16 700 tot 19 800 euro";1.9;13.0
1715;Stadskanaal;"5e 10%-groep; 19 800 tot 23 400 euro";1.7;12.0
1716;Stadskanaal;"6e 10%-groep; 23 400 tot 27 400 euro";1.6;11.0
1717;Stadskanaal;"7e 10%-groep; 27 400 tot 31 900 euro";1.4;9.0
1718;Stadskanaal;"8e 10%-groep; 31 900 tot 37 600 euro";1.1;7.0
1719;Stadskanaal;"9e 10%-groep; 37 600 tot 46 900 euro";1.0;7.0
1720;Stadskanaal;"10e 10%-groep; meer dan 46 900  euro";0.7;5.0
1721;Stadskanaal;"1e 10%-groep; minder dan 10 600 euro";1.2;8.0
1722;Stadskanaal;"2e-4e 10%-groep; 10 600 tot 19 800 euro";5.9;41.0
1723;Stadskanaal;"5e-8e 10%-groep; 19 800 tot 37 600 euro";5.8;40.0
1724;Stadskanaal;"9e-10e 10%-groep; meer dan 37 600 euro";1.7;11.0
1725;Scheemda;Totaal huishouden;5.9;100.0
1726;Scheemda;"1e 10%-groep; minder dan 10 600 euro";0.3;5.0
1727;Scheemda;"2e 10%-groep; 10 600 tot 13 800 euro";0.7;12.0
1728;Scheemda;"3e 10%-groep; 13 800 tot 16 700 euro";0.6;10.0
1729;Scheemda;"4e 10%-groep; 16 700 tot 19 800 euro";0.7;12.0
1730;Scheemda;"5e 10%-groep; 19 800 tot 23 400 euro";0.7;12.0
1731;Scheemda;"6e 10%-groep; 23 400 tot 27 400 euro";0.8;13.0
1732;Scheemda;"7e 10%-groep; 27 400 tot 31 900 euro";0.7;11.0
1733;Scheemda;"8e 10%-groep; 31 900 tot 37 600 euro";0.6;10.0
1734;Scheemda;"9e 10%-groep; 37 600 tot 46 900 euro";0.5;8.0
1735;Scheemda;"10e 10%-groep; meer dan 46 900  euro";0.3;6.0
1736;Scheemda;"1e 10%-groep; minder dan 10 600 euro";0.3;5.0
1737;Scheemda;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.0;34.0
1738;Scheemda;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.8;47.0
1739;Scheemda;"9e-10e 10%-groep; meer dan 37 600 euro";0.8;14.0
1740;Slochteren;Totaal huishouden;6.0;100.0
1741;Slochteren;"1e 10%-groep; minder dan 10 600 euro";0.3;5.0
1742;Slochteren;"2e 10%-groep; 10 600 tot 13 800 euro";0.5;8.0
1743;Slochteren;"3e 10%-groep; 13 800 tot 16 700 euro";0.7;12.0
1744;Slochteren;"4e 10%-groep; 16 700 tot 19 800 euro";0.6;10.0
1745;Slochteren;"5e 10%-groep; 19 800 tot 23 400 euro";0.7;12.0
1746;Slochteren;"6e 10%-groep; 23 400 tot 27 400 euro";0.7;12.0
1747;Slochteren;"7e 10%-groep; 27 400 tot 31 900 euro";0.7;11.0
1748;Slochteren;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;11.0
1749;Slochteren;"9e 10%-groep; 37 600 tot 46 900 euro";0.6;11.0
1750;Slochteren;"10e 10%-groep; meer dan 46 900  euro";0.5;8.0
1751;Slochteren;"1e 10%-groep; minder dan 10 600 euro";0.3;5.0
1752;Slochteren;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.8;29.0
1753;Slochteren;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.8;47.0
1754;Slochteren;"9e-10e 10%-groep; meer dan 37 600 euro";1.1;19.0
1755;Veendam;Totaal huishouden;12.1;100.0
1756;Veendam;"1e 10%-groep; minder dan 10 600 euro";0.9;7.0
1757;Veendam;"2e 10%-groep; 10 600 tot 13 800 euro";1.5;12.0
1758;Veendam;"3e 10%-groep; 13 800 tot 16 700 euro";1.5;12.0
1759;Veendam;"4e 10%-groep; 16 700 tot 19 800 euro";1.5;12.0
1760;Veendam;"5e 10%-groep; 19 800 tot 23 400 euro";1.4;12.0
1761;Veendam;"6e 10%-groep; 23 400 tot 27 400 euro";1.3;11.0
1762;Veendam;"7e 10%-groep; 27 400 tot 31 900 euro";1.3;10.0
1763;Veendam;"8e 10%-groep; 31 900 tot 37 600 euro";1.1;9.0
1764;Veendam;"9e 10%-groep; 37 600 tot 46 900 euro";0.9;8.0
1765;Veendam;"10e 10%-groep; meer dan 46 900  euro";0.7;6.0
1766;Veendam;"1e 10%-groep; minder dan 10 600 euro";0.9;7.0
1767;Veendam;"2e-4e 10%-groep; 10 600 tot 19 800 euro";4.5;37.0
1768;Veendam;"5e-8e 10%-groep; 19 800 tot 37 600 euro";5.1;42.0
1769;Veendam;"9e-10e 10%-groep; meer dan 37 600 euro";1.7;14.0
1770;Vlagtwedde;Totaal huishouden;7.1;100.0
1771;Vlagtwedde;"1e 10%-groep; minder dan 10 600 euro";0.6;9.0
1772;Vlagtwedde;"2e 10%-groep; 10 600 tot 13 800 euro";0.9;13.0
1773;Vlagtwedde;"3e 10%-groep; 13 800 tot 16 700 euro";0.8;12.0
1774;Vlagtwedde;"4e 10%-groep; 16 700 tot 19 800 euro";0.9;13.0
1775;Vlagtwedde;"5e 10%-groep; 19 800 tot 23 400 euro";0.8;11.0
1776;Vlagtwedde;"6e 10%-groep; 23 400 tot 27 400 euro";0.8;12.0
1777;Vlagtwedde;"7e 10%-groep; 27 400 tot 31 900 euro";0.7;10.0
1778;Vlagtwedde;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;9.0
1779;Vlagtwedde;"9e 10%-groep; 37 600 tot 46 900 euro";0.5;7.0
1780;Vlagtwedde;"10e 10%-groep; meer dan 46 900  euro";0.3;4.0
1781;Vlagtwedde;"1e 10%-groep; minder dan 10 600 euro";0.6;9.0
1782;Vlagtwedde;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.7;38.0
1783;Vlagtwedde;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.0;42.0
1784;Vlagtwedde;"9e-10e 10%-groep; meer dan 37 600 euro";0.8;11.0
1785;Zeewolde;Totaal huishouden;7.3;100.0
1786;Zeewolde;"1e 10%-groep; minder dan 10 600 euro";0.5;6.0
1787;Zeewolde;"2e 10%-groep; 10 600 tot 13 800 euro";0.4;6.0
1788;Zeewolde;"3e 10%-groep; 13 800 tot 16 700 euro";0.5;7.0
1789;Zeewolde;"4e 10%-groep; 16 700 tot 19 800 euro";0.8;10.0
1790;Zeewolde;"5e 10%-groep; 19 800 tot 23 400 euro";0.7;10.0
1791;Zeewolde;"6e 10%-groep; 23 400 tot 27 400 euro";0.9;12.0
1792;Zeewolde;"7e 10%-groep; 27 400 tot 31 900 euro";0.9;13.0
1793;Zeewolde;"8e 10%-groep; 31 900 tot 37 600 euro";0.9;12.0
1794;Zeewolde;"9e 10%-groep; 37 600 tot 46 900 euro";0.9;12.0
1795;Zeewolde;"10e 10%-groep; meer dan 46 900  euro";0.9;12.0
1796;Zeewolde;"1e 10%-groep; minder dan 10 600 euro";0.5;6.0
1797;Zeewolde;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.7;23.0
1798;Zeewolde;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.4;46.0
1799;Zeewolde;"9e-10e 10%-groep; meer dan 37 600 euro";1.8;24.0
1800;Skarsterlân;Totaal huishouden;11.0;100.0
1801;Skarsterlân;"1e 10%-groep; minder dan 10 600 euro";0.6;6.0
1802;Skarsterlân;"2e 10%-groep; 10 600 tot 13 800 euro";1.0;9.0
1803;Skarsterlân;"3e 10%-groep; 13 800 tot 16 700 euro";1.1;10.0
1804;Skarsterlân;"4e 10%-groep; 16 700 tot 19 800 euro";1.2;11.0
1805;Skarsterlân;"5e 10%-groep; 19 800 tot 23 400 euro";1.3;12.0
1806;Skarsterlân;"6e 10%-groep; 23 400 tot 27 400 euro";1.5;13.0
1807;Skarsterlân;"7e 10%-groep; 27 400 tot 31 900 euro";1.3;12.0
1808;Skarsterlân;"8e 10%-groep; 31 900 tot 37 600 euro";1.0;9.0
1809;Skarsterlân;"9e 10%-groep; 37 600 tot 46 900 euro";1.1;10.0
1810;Skarsterlân;"10e 10%-groep; meer dan 46 900  euro";0.9;8.0
1811;Skarsterlân;"1e 10%-groep; minder dan 10 600 euro";0.6;6.0
1812;Skarsterlân;"2e-4e 10%-groep; 10 600 tot 19 800 euro";3.3;30.0
1813;Skarsterlân;"5e-8e 10%-groep; 19 800 tot 37 600 euro";5.1;46.0
1814;Skarsterlân;"9e-10e 10%-groep; meer dan 37 600 euro";2.0;19.0
1815;Winschoten;Totaal huishouden;8.9;100.0
1816;Winschoten;"1e 10%-groep; minder dan 10 600 euro";0.9;10.0
1817;Winschoten;"2e 10%-groep; 10 600 tot 13 800 euro";1.5;17.0
1818;Winschoten;"3e 10%-groep; 13 800 tot 16 700 euro";1.2;13.0
1819;Winschoten;"4e 10%-groep; 16 700 tot 19 800 euro";1.2;13.0
1820;Winschoten;"5e 10%-groep; 19 800 tot 23 400 euro";0.9;10.0
1821;Winschoten;"6e 10%-groep; 23 400 tot 27 400 euro";0.9;10.0
1822;Winschoten;"7e 10%-groep; 27 400 tot 31 900 euro";0.8;9.0
1823;Winschoten;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;8.0
1824;Winschoten;"9e 10%-groep; 37 600 tot 46 900 euro";0.6;6.0
1825;Winschoten;"10e 10%-groep; meer dan 46 900  euro";0.4;4.0
1826;Winschoten;"1e 10%-groep; minder dan 10 600 euro";0.9;10.0
1827;Winschoten;"2e-4e 10%-groep; 10 600 tot 19 800 euro";3.8;43.0
1828;Winschoten;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.2;36.0
1829;Winschoten;"9e-10e 10%-groep; meer dan 37 600 euro";0.9;10.0
1830;Winsum;Totaal huishouden;5.7;100.0
1831;Winsum;"1e 10%-groep; minder dan 10 600 euro";0.4;7.0
1832;Winsum;"2e 10%-groep; 10 600 tot 13 800 euro";0.5;9.0
1833;Winsum;"3e 10%-groep; 13 800 tot 16 700 euro";0.5;9.0
1834;Winsum;"4e 10%-groep; 16 700 tot 19 800 euro";0.6;11.0
1835;Winsum;"5e 10%-groep; 19 800 tot 23 400 euro";0.7;12.0
1836;Winsum;"6e 10%-groep; 23 400 tot 27 400 euro";0.7;12.0
1837;Winsum;"7e 10%-groep; 27 400 tot 31 900 euro";0.6;10.0
1838;Winsum;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;12.0
1839;Winsum;"9e 10%-groep; 37 600 tot 46 900 euro";0.6;10.0
1840;Winsum;"10e 10%-groep; meer dan 46 900  euro";0.5;8.0
1841;Winsum;"1e 10%-groep; minder dan 10 600 euro";0.4;7.0
1842;Winsum;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.7;29.0
1843;Winsum;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.6;45.0
1844;Winsum;"9e-10e 10%-groep; meer dan 37 600 euro";1.0;18.0
1845;Boarnsterhim;Totaal huishouden;7.9;100.0
1846;Boarnsterhim;"1e 10%-groep; minder dan 10 600 euro";0.6;7.0
1847;Boarnsterhim;"2e 10%-groep; 10 600 tot 13 800 euro";0.8;11.0
1848;Boarnsterhim;"3e 10%-groep; 13 800 tot 16 700 euro";0.8;10.0
1849;Boarnsterhim;"4e 10%-groep; 16 700 tot 19 800 euro";0.8;10.0
1850;Boarnsterhim;"5e 10%-groep; 19 800 tot 23 400 euro";0.9;11.0
1851;Boarnsterhim;"6e 10%-groep; 23 400 tot 27 400 euro";1.0;12.0
1852;Boarnsterhim;"7e 10%-groep; 27 400 tot 31 900 euro";0.9;12.0
1853;Boarnsterhim;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;9.0
1854;Boarnsterhim;"9e 10%-groep; 37 600 tot 46 900 euro";0.8;10.0
1855;Boarnsterhim;"10e 10%-groep; meer dan 46 900  euro";0.6;8.0
1856;Boarnsterhim;"1e 10%-groep; minder dan 10 600 euro";0.6;7.0
1857;Boarnsterhim;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.4;31.0
1858;Boarnsterhim;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.5;44.0
1859;Boarnsterhim;"9e-10e 10%-groep; meer dan 37 600 euro";1.4;18.0
1860;Zuidhorn;Totaal huishouden;7.0;100.0
1861;Zuidhorn;"1e 10%-groep; minder dan 10 600 euro";0.4;5.0
1862;Zuidhorn;"2e 10%-groep; 10 600 tot 13 800 euro";0.7;9.0
1863;Zuidhorn;"3e 10%-groep; 13 800 tot 16 700 euro";0.7;10.0
1864;Zuidhorn;"4e 10%-groep; 16 700 tot 19 800 euro";0.7;10.0
1865;Zuidhorn;"5e 10%-groep; 19 800 tot 23 400 euro";0.8;11.0
1866;Zuidhorn;"6e 10%-groep; 23 400 tot 27 400 euro";0.7;10.0
1867;Zuidhorn;"7e 10%-groep; 27 400 tot 31 900 euro";0.9;12.0
1868;Zuidhorn;"8e 10%-groep; 31 900 tot 37 600 euro";0.8;11.0
1869;Zuidhorn;"9e 10%-groep; 37 600 tot 46 900 euro";0.8;11.0
1870;Zuidhorn;"10e 10%-groep; meer dan 46 900  euro";0.7;10.0
1871;Zuidhorn;"1e 10%-groep; minder dan 10 600 euro";0.4;5.0
1872;Zuidhorn;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.1;29.0
1873;Zuidhorn;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.1;45.0
1874;Zuidhorn;"9e-10e 10%-groep; meer dan 37 600 euro";1.5;21.0
1875;Dongeradeel;Totaal huishouden;10.3;100.0
1876;Dongeradeel;"1e 10%-groep; minder dan 10 600 euro";0.9;9.0
1877;Dongeradeel;"2e 10%-groep; 10 600 tot 13 800 euro";1.4;13.0
1878;Dongeradeel;"3e 10%-groep; 13 800 tot 16 700 euro";1.1;10.0
1879;Dongeradeel;"4e 10%-groep; 16 700 tot 19 800 euro";1.3;12.0
1880;Dongeradeel;"5e 10%-groep; 19 800 tot 23 400 euro";1.3;13.0
1881;Dongeradeel;"6e 10%-groep; 23 400 tot 27 400 euro";1.1;11.0
1882;Dongeradeel;"7e 10%-groep; 27 400 tot 31 900 euro";1.1;11.0
1883;Dongeradeel;"8e 10%-groep; 31 900 tot 37 600 euro";0.8;8.0
1884;Dongeradeel;"9e 10%-groep; 37 600 tot 46 900 euro";0.7;7.0
1885;Dongeradeel;"10e 10%-groep; meer dan 46 900  euro";0.5;5.0
1886;Dongeradeel;"1e 10%-groep; minder dan 10 600 euro";0.9;9.0
1887;Dongeradeel;"2e-4e 10%-groep; 10 600 tot 19 800 euro";3.7;36.0
1888;Dongeradeel;"5e-8e 10%-groep; 19 800 tot 37 600 euro";4.4;42.0
1889;Dongeradeel;"9e-10e 10%-groep; meer dan 37 600 euro";1.3;13.0
1890;Achtkarspelen;Totaal huishouden;11.0;100.0
1891;Achtkarspelen;"1e 10%-groep; minder dan 10 600 euro";0.8;7.0
1892;Achtkarspelen;"2e 10%-groep; 10 600 tot 13 800 euro";1.4;12.0
1893;Achtkarspelen;"3e 10%-groep; 13 800 tot 16 700 euro";1.2;11.0
1894;Achtkarspelen;"4e 10%-groep; 16 700 tot 19 800 euro";1.3;12.0
1895;Achtkarspelen;"5e 10%-groep; 19 800 tot 23 400 euro";1.3;12.0
1896;Achtkarspelen;"6e 10%-groep; 23 400 tot 27 400 euro";1.3;12.0
1897;Achtkarspelen;"7e 10%-groep; 27 400 tot 31 900 euro";1.3;11.0
1898;Achtkarspelen;"8e 10%-groep; 31 900 tot 37 600 euro";1.1;10.0
1899;Achtkarspelen;"9e 10%-groep; 37 600 tot 46 900 euro";0.9;8.0
1900;Achtkarspelen;"10e 10%-groep; meer dan 46 900  euro";0.7;6.0
1901;Achtkarspelen;"1e 10%-groep; minder dan 10 600 euro";0.8;7.0
1902;Achtkarspelen;"2e-4e 10%-groep; 10 600 tot 19 800 euro";3.8;35.0
1903;Achtkarspelen;"5e-8e 10%-groep; 19 800 tot 37 600 euro";4.9;44.0
1904;Achtkarspelen;"9e-10e 10%-groep; meer dan 37 600 euro";1.6;14.0
1905;Ameland;Totaal huishouden;1.5;100.0
1906;Ameland;"1e 10%-groep; minder dan 10 600 euro";0.1;8.0
1907;Ameland;"2e 10%-groep; 10 600 tot 13 800 euro";0.2;11.0
1908;Ameland;"3e 10%-groep; 13 800 tot 16 700 euro";0.2;13.0
1909;Ameland;"4e 10%-groep; 16 700 tot 19 800 euro";0.1;10.0
1910;Ameland;"5e 10%-groep; 19 800 tot 23 400 euro";0.2;10.0
1911;Ameland;"6e 10%-groep; 23 400 tot 27 400 euro";0.2;12.0
1912;Ameland;"7e 10%-groep; 27 400 tot 31 900 euro";0.1;8.0
1913;Ameland;"8e 10%-groep; 31 900 tot 37 600 euro";0.2;11.0
1914;Ameland;"9e 10%-groep; 37 600 tot 46 900 euro";0.1;9.0
1915;Ameland;"10e 10%-groep; meer dan 46 900  euro";0.1;7.0
1916;Ameland;"1e 10%-groep; minder dan 10 600 euro";0.1;8.0
1917;Ameland;"2e-4e 10%-groep; 10 600 tot 19 800 euro";0.5;34.0
1918;Ameland;"5e-8e 10%-groep; 19 800 tot 37 600 euro";0.6;41.0
1919;Ameland;"9e-10e 10%-groep; meer dan 37 600 euro";0.2;17.0
1920;het Bildt;Totaal huishouden;4.3;100.0
1921;het Bildt;"1e 10%-groep; minder dan 10 600 euro";0.3;7.0
1922;het Bildt;"2e 10%-groep; 10 600 tot 13 800 euro";0.6;14.0
1923;het Bildt;"3e 10%-groep; 13 800 tot 16 700 euro";0.5;12.0
1924;het Bildt;"4e 10%-groep; 16 700 tot 19 800 euro";0.5;11.0
1925;het Bildt;"5e 10%-groep; 19 800 tot 23 400 euro";0.5;12.0
1926;het Bildt;"6e 10%-groep; 23 400 tot 27 400 euro";0.5;12.0
1927;het Bildt;"7e 10%-groep; 27 400 tot 31 900 euro";0.5;11.0
1928;het Bildt;"8e 10%-groep; 31 900 tot 37 600 euro";0.4;9.0
1929;het Bildt;"9e 10%-groep; 37 600 tot 46 900 euro";0.3;7.0
1930;het Bildt;"10e 10%-groep; meer dan 46 900  euro";0.2;5.0
1931;het Bildt;"1e 10%-groep; minder dan 10 600 euro";0.3;7.0
1932;het Bildt;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.6;37.0
1933;het Bildt;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.9;43.0
1934;het Bildt;"9e-10e 10%-groep; meer dan 37 600 euro";0.5;12.0
1935;Bolsward;Totaal huishouden;4.1;100.0
1936;Bolsward;"1e 10%-groep; minder dan 10 600 euro";0.3;8.0
1937;Bolsward;"2e 10%-groep; 10 600 tot 13 800 euro";0.6;14.0
1938;Bolsward;"3e 10%-groep; 13 800 tot 16 700 euro";0.4;11.0
1939;Bolsward;"4e 10%-groep; 16 700 tot 19 800 euro";0.6;15.0
1940;Bolsward;"5e 10%-groep; 19 800 tot 23 400 euro";0.4;10.0
1941;Bolsward;"6e 10%-groep; 23 400 tot 27 400 euro";0.5;11.0
1942;Bolsward;"7e 10%-groep; 27 400 tot 31 900 euro";0.4;10.0
1943;Bolsward;"8e 10%-groep; 31 900 tot 37 600 euro";0.4;10.0
1944;Bolsward;"9e 10%-groep; 37 600 tot 46 900 euro";0.3;7.0
1945;Bolsward;"10e 10%-groep; meer dan 46 900  euro";0.2;5.0
1946;Bolsward;"1e 10%-groep; minder dan 10 600 euro";0.3;8.0
1947;Bolsward;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.6;40.0
1948;Bolsward;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.7;40.0
1949;Bolsward;"9e-10e 10%-groep; meer dan 37 600 euro";0.5;12.0
1950;Dantumadeel;Totaal huishouden;7.5;100.0
1951;Dantumadeel;"1e 10%-groep; minder dan 10 600 euro";0.6;8.0
1952;Dantumadeel;"2e 10%-groep; 10 600 tot 13 800 euro";0.9;12.0
1953;Dantumadeel;"3e 10%-groep; 13 800 tot 16 700 euro";0.7;10.0
1954;Dantumadeel;"4e 10%-groep; 16 700 tot 19 800 euro";0.8;11.0
1955;Dantumadeel;"5e 10%-groep; 19 800 tot 23 400 euro";0.9;12.0
1956;Dantumadeel;"6e 10%-groep; 23 400 tot 27 400 euro";1.0;13.0
1957;Dantumadeel;"7e 10%-groep; 27 400 tot 31 900 euro";0.9;11.0
1958;Dantumadeel;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;9.0
1959;Dantumadeel;"9e 10%-groep; 37 600 tot 46 900 euro";0.6;8.0
1960;Dantumadeel;"10e 10%-groep; meer dan 46 900  euro";0.4;6.0
1961;Dantumadeel;"1e 10%-groep; minder dan 10 600 euro";0.6;8.0
1962;Dantumadeel;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.5;33.0
1963;Dantumadeel;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.4;45.0
1964;Dantumadeel;"9e-10e 10%-groep; meer dan 37 600 euro";1.1;14.0
1965;Franekeradeel;Totaal huishouden;8.9;100.0
1966;Franekeradeel;"1e 10%-groep; minder dan 10 600 euro";1.0;12.0
1967;Franekeradeel;"2e 10%-groep; 10 600 tot 13 800 euro";1.0;11.0
1968;Franekeradeel;"3e 10%-groep; 13 800 tot 16 700 euro";1.0;11.0
1969;Franekeradeel;"4e 10%-groep; 16 700 tot 19 800 euro";1.1;12.0
1970;Franekeradeel;"5e 10%-groep; 19 800 tot 23 400 euro";1.1;12.0
1971;Franekeradeel;"6e 10%-groep; 23 400 tot 27 400 euro";1.0;11.0
1972;Franekeradeel;"7e 10%-groep; 27 400 tot 31 900 euro";0.8;10.0
1973;Franekeradeel;"8e 10%-groep; 31 900 tot 37 600 euro";0.8;9.0
1974;Franekeradeel;"9e 10%-groep; 37 600 tot 46 900 euro";0.7;7.0
1975;Franekeradeel;"10e 10%-groep; meer dan 46 900  euro";0.5;6.0
1976;Franekeradeel;"1e 10%-groep; minder dan 10 600 euro";1.0;12.0
1977;Franekeradeel;"2e-4e 10%-groep; 10 600 tot 19 800 euro";3.0;34.0
1978;Franekeradeel;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.7;41.0
1979;Franekeradeel;"9e-10e 10%-groep; meer dan 37 600 euro";1.2;13.0
1980;Harlingen;Totaal huishouden;7.0;100.0
1981;Harlingen;"1e 10%-groep; minder dan 10 600 euro";0.6;9.0
1982;Harlingen;"2e 10%-groep; 10 600 tot 13 800 euro";1.1;15.0
1983;Harlingen;"3e 10%-groep; 13 800 tot 16 700 euro";0.8;12.0
1984;Harlingen;"4e 10%-groep; 16 700 tot 19 800 euro";0.9;13.0
1985;Harlingen;"5e 10%-groep; 19 800 tot 23 400 euro";0.7;10.0
1986;Harlingen;"6e 10%-groep; 23 400 tot 27 400 euro";0.8;11.0
1987;Harlingen;"7e 10%-groep; 27 400 tot 31 900 euro";0.7;10.0
1988;Harlingen;"8e 10%-groep; 31 900 tot 37 600 euro";0.5;7.0
1989;Harlingen;"9e 10%-groep; 37 600 tot 46 900 euro";0.4;6.0
1990;Harlingen;"10e 10%-groep; meer dan 46 900  euro";0.4;6.0
1991;Harlingen;"1e 10%-groep; minder dan 10 600 euro";0.6;9.0
1992;Harlingen;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.8;41.0
1993;Harlingen;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.7;38.0
1994;Harlingen;"9e-10e 10%-groep; meer dan 37 600 euro";0.8;12.0
1995;Heerenveen;Totaal huishouden;18.7;100.0
1996;Heerenveen;"1e 10%-groep; minder dan 10 600 euro";1.4;7.0
1997;Heerenveen;"2e 10%-groep; 10 600 tot 13 800 euro";2.4;13.0
1998;Heerenveen;"3e 10%-groep; 13 800 tot 16 700 euro";2.0;11.0
1999;Heerenveen;"4e 10%-groep; 16 700 tot 19 800 euro";2.1;11.0
2000;Heerenveen;"5e 10%-groep; 19 800 tot 23 400 euro";2.0;11.0
