ID;Sectoren;COFOGOverheidsfuncties;Perioden;Overheidsconsumptie_1
4858;Wettelijke soc. verzekeringsinstellingen;13200;2011;0
4859;Wettelijke soc. verzekeringsinstellingen;13200;2012;0
4860;Wettelijke soc. verzekeringsinstellingen;13300;1995;0
4861;Wettelijke soc. verzekeringsinstellingen;13300;1996;0
4862;Wettelijke soc. verzekeringsinstellingen;13300;1997;0
4863;Wettelijke soc. verzekeringsinstellingen;13300;1998;0
4864;Wettelijke soc. verzekeringsinstellingen;13300;1999;0
4865;Wettelijke soc. verzekeringsinstellingen;13300;2000;0
4866;Wettelijke soc. verzekeringsinstellingen;13300;2001;0
4867;Wettelijke soc. verzekeringsinstellingen;13300;2002;0
4868;Wettelijke soc. verzekeringsinstellingen;13300;2003;0
4869;Wettelijke soc. verzekeringsinstellingen;13300;2004;0
4870;Wettelijke soc. verzekeringsinstellingen;13300;2005;0
4871;Wettelijke soc. verzekeringsinstellingen;13300;2006;0
4872;Wettelijke soc. verzekeringsinstellingen;13300;2007;0
4873;Wettelijke soc. verzekeringsinstellingen;13300;2008;0
4874;Wettelijke soc. verzekeringsinstellingen;13300;2009;0
4875;Wettelijke soc. verzekeringsinstellingen;13300;2010;0
4876;Wettelijke soc. verzekeringsinstellingen;13300;2011;0
4877;Wettelijke soc. verzekeringsinstellingen;13300;2012;0
4878;Wettelijke soc. verzekeringsinstellingen;13400;1995;0
4879;Wettelijke soc. verzekeringsinstellingen;13400;1996;0
4880;Wettelijke soc. verzekeringsinstellingen;13400;1997;0
4881;Wettelijke soc. verzekeringsinstellingen;13400;1998;0
4882;Wettelijke soc. verzekeringsinstellingen;13400;1999;0
4883;Wettelijke soc. verzekeringsinstellingen;13400;2000;0
4884;Wettelijke soc. verzekeringsinstellingen;13400;2001;0
4885;Wettelijke soc. verzekeringsinstellingen;13400;2002;0
4886;Wettelijke soc. verzekeringsinstellingen;13400;2003;0
4887;Wettelijke soc. verzekeringsinstellingen;13400;2004;0
4888;Wettelijke soc. verzekeringsinstellingen;13400;2005;0
4889;Wettelijke soc. verzekeringsinstellingen;13400;2006;0
4890;Wettelijke soc. verzekeringsinstellingen;13400;2007;0
4891;Wettelijke soc. verzekeringsinstellingen;13400;2008;0
4892;Wettelijke soc. verzekeringsinstellingen;13400;2009;0
4893;Wettelijke soc. verzekeringsinstellingen;13400;2010;0
4894;Wettelijke soc. verzekeringsinstellingen;13400;2011;0
4895;Wettelijke soc. verzekeringsinstellingen;13400;2012;0
4896;Wettelijke soc. verzekeringsinstellingen;13500;1995;0
4897;Wettelijke soc. verzekeringsinstellingen;13500;1996;0
4898;Wettelijke soc. verzekeringsinstellingen;13500;1997;0
4899;Wettelijke soc. verzekeringsinstellingen;13500;1998;0
4900;Wettelijke soc. verzekeringsinstellingen;13500;1999;0
4901;Wettelijke soc. verzekeringsinstellingen;13500;2000;0
4902;Wettelijke soc. verzekeringsinstellingen;13500;2001;0
4903;Wettelijke soc. verzekeringsinstellingen;13500;2002;0
4904;Wettelijke soc. verzekeringsinstellingen;13500;2003;0
4905;Wettelijke soc. verzekeringsinstellingen;13500;2004;0
4906;Wettelijke soc. verzekeringsinstellingen;13500;2005;0
4907;Wettelijke soc. verzekeringsinstellingen;13500;2006;0
4908;Wettelijke soc. verzekeringsinstellingen;13500;2007;0
4909;Wettelijke soc. verzekeringsinstellingen;13500;2008;0
4910;Wettelijke soc. verzekeringsinstellingen;13500;2009;0
4911;Wettelijke soc. verzekeringsinstellingen;13500;2010;0
4912;Wettelijke soc. verzekeringsinstellingen;13500;2011;0
4913;Wettelijke soc. verzekeringsinstellingen;13500;2012;0
4914;Wettelijke soc. verzekeringsinstellingen;13600;1995;0
4915;Wettelijke soc. verzekeringsinstellingen;13600;1996;0
4916;Wettelijke soc. verzekeringsinstellingen;13600;1997;0
4917;Wettelijke soc. verzekeringsinstellingen;13600;1998;0
4918;Wettelijke soc. verzekeringsinstellingen;13600;1999;0
4919;Wettelijke soc. verzekeringsinstellingen;13600;2000;0
4920;Wettelijke soc. verzekeringsinstellingen;13600;2001;0
4921;Wettelijke soc. verzekeringsinstellingen;13600;2002;0
4922;Wettelijke soc. verzekeringsinstellingen;13600;2003;0
4923;Wettelijke soc. verzekeringsinstellingen;13600;2004;0
4924;Wettelijke soc. verzekeringsinstellingen;13600;2005;0
4925;Wettelijke soc. verzekeringsinstellingen;13600;2006;0
4926;Wettelijke soc. verzekeringsinstellingen;13600;2007;0
4927;Wettelijke soc. verzekeringsinstellingen;13600;2008;0
4928;Wettelijke soc. verzekeringsinstellingen;13600;2009;0
4929;Wettelijke soc. verzekeringsinstellingen;13600;2010;0
4930;Wettelijke soc. verzekeringsinstellingen;13600;2011;0
4931;Wettelijke soc. verzekeringsinstellingen;13600;2012;0
4932;Wettelijke soc. verzekeringsinstellingen;13700;1995;0
4933;Wettelijke soc. verzekeringsinstellingen;13700;1996;0
4934;Wettelijke soc. verzekeringsinstellingen;13700;1997;0
4935;Wettelijke soc. verzekeringsinstellingen;13700;1998;0
4936;Wettelijke soc. verzekeringsinstellingen;13700;1999;0
4937;Wettelijke soc. verzekeringsinstellingen;13700;2000;0
4938;Wettelijke soc. verzekeringsinstellingen;13700;2001;0
4939;Wettelijke soc. verzekeringsinstellingen;13700;2002;0
4940;Wettelijke soc. verzekeringsinstellingen;13700;2003;0
4941;Wettelijke soc. verzekeringsinstellingen;13700;2004;0
4942;Wettelijke soc. verzekeringsinstellingen;13700;2005;0
4943;Wettelijke soc. verzekeringsinstellingen;13700;2006;0
4944;Wettelijke soc. verzekeringsinstellingen;13700;2007;0
4945;Wettelijke soc. verzekeringsinstellingen;13700;2008;0
4946;Wettelijke soc. verzekeringsinstellingen;13700;2009;0
4947;Wettelijke soc. verzekeringsinstellingen;13700;2010;0
4948;Wettelijke soc. verzekeringsinstellingen;13700;2011;0
4949;Wettelijke soc. verzekeringsinstellingen;13700;2012;0
4950;Wettelijke soc. verzekeringsinstellingen;13800;1995;0
4951;Wettelijke soc. verzekeringsinstellingen;13800;1996;0
4952;Wettelijke soc. verzekeringsinstellingen;13800;1997;0
4953;Wettelijke soc. verzekeringsinstellingen;13800;1998;0
4954;Wettelijke soc. verzekeringsinstellingen;13800;1999;0
4955;Wettelijke soc. verzekeringsinstellingen;13800;2000;0
4956;Wettelijke soc. verzekeringsinstellingen;13800;2001;0
4957;Wettelijke soc. verzekeringsinstellingen;13800;2002;0
4958;Wettelijke soc. verzekeringsinstellingen;13800;2003;0
4959;Wettelijke soc. verzekeringsinstellingen;13800;2004;0
4960;Wettelijke soc. verzekeringsinstellingen;13800;2005;0
4961;Wettelijke soc. verzekeringsinstellingen;13800;2006;0
4962;Wettelijke soc. verzekeringsinstellingen;13800;2007;0
4963;Wettelijke soc. verzekeringsinstellingen;13800;2008;0
4964;Wettelijke soc. verzekeringsinstellingen;13800;2009;0
4965;Wettelijke soc. verzekeringsinstellingen;13800;2010;0
4966;Wettelijke soc. verzekeringsinstellingen;13800;2011;0
4967;Wettelijke soc. verzekeringsinstellingen;13800;2012;0
4968;Wettelijke soc. verzekeringsinstellingen;13900;1995;0
4969;Wettelijke soc. verzekeringsinstellingen;13900;1996;0
4970;Wettelijke soc. verzekeringsinstellingen;13900;1997;0
4971;Wettelijke soc. verzekeringsinstellingen;13900;1998;0
4972;Wettelijke soc. verzekeringsinstellingen;13900;1999;0
4973;Wettelijke soc. verzekeringsinstellingen;13900;2000;0
4974;Wettelijke soc. verzekeringsinstellingen;13900;2001;0
4975;Wettelijke soc. verzekeringsinstellingen;13900;2002;0
4976;Wettelijke soc. verzekeringsinstellingen;13900;2003;0
4977;Wettelijke soc. verzekeringsinstellingen;13900;2004;0
4978;Wettelijke soc. verzekeringsinstellingen;13900;2005;0
4979;Wettelijke soc. verzekeringsinstellingen;13900;2006;0
4980;Wettelijke soc. verzekeringsinstellingen;13900;2007;0
4981;Wettelijke soc. verzekeringsinstellingen;13900;2008;0
4982;Wettelijke soc. verzekeringsinstellingen;13900;2009;0
4983;Wettelijke soc. verzekeringsinstellingen;13900;2010;0
4984;Wettelijke soc. verzekeringsinstellingen;13900;2011;0
4985;Wettelijke soc. verzekeringsinstellingen;13900;2012;0
4986;Wettelijke soc. verzekeringsinstellingen;14000;1995;0
4987;Wettelijke soc. verzekeringsinstellingen;14000;1996;0
4988;Wettelijke soc. verzekeringsinstellingen;14000;1997;0
4989;Wettelijke soc. verzekeringsinstellingen;14000;1998;0
4990;Wettelijke soc. verzekeringsinstellingen;14000;1999;0
4991;Wettelijke soc. verzekeringsinstellingen;14000;2000;0
4992;Wettelijke soc. verzekeringsinstellingen;14000;2001;0
4993;Wettelijke soc. verzekeringsinstellingen;14000;2002;0
4994;Wettelijke soc. verzekeringsinstellingen;14000;2003;0
4995;Wettelijke soc. verzekeringsinstellingen;14000;2004;0
4996;Wettelijke soc. verzekeringsinstellingen;14000;2005;0
4997;Wettelijke soc. verzekeringsinstellingen;14000;2006;0
4998;Wettelijke soc. verzekeringsinstellingen;14000;2007;0
4999;Wettelijke soc. verzekeringsinstellingen;14000;2008;0
5000;Wettelijke soc. verzekeringsinstellingen;14000;2009;0
5001;Wettelijke soc. verzekeringsinstellingen;14000;2010;0
5002;Wettelijke soc. verzekeringsinstellingen;14000;2011;0
5003;Wettelijke soc. verzekeringsinstellingen;14000;2012;0
5004;Wettelijke soc. verzekeringsinstellingen;14100;1995;0
5005;Wettelijke soc. verzekeringsinstellingen;14100;1996;0
5006;Wettelijke soc. verzekeringsinstellingen;14100;1997;0
5007;Wettelijke soc. verzekeringsinstellingen;14100;1998;0
5008;Wettelijke soc. verzekeringsinstellingen;14100;1999;0
5009;Wettelijke soc. verzekeringsinstellingen;14100;2000;0
5010;Wettelijke soc. verzekeringsinstellingen;14100;2001;0
5011;Wettelijke soc. verzekeringsinstellingen;14100;2002;0
5012;Wettelijke soc. verzekeringsinstellingen;14100;2003;0
5013;Wettelijke soc. verzekeringsinstellingen;14100;2004;0
5014;Wettelijke soc. verzekeringsinstellingen;14100;2005;0
5015;Wettelijke soc. verzekeringsinstellingen;14100;2006;0
5016;Wettelijke soc. verzekeringsinstellingen;14100;2007;0
5017;Wettelijke soc. verzekeringsinstellingen;14100;2008;0
5018;Wettelijke soc. verzekeringsinstellingen;14100;2009;0
5019;Wettelijke soc. verzekeringsinstellingen;14100;2010;0
5020;Wettelijke soc. verzekeringsinstellingen;14100;2011;0
5021;Wettelijke soc. verzekeringsinstellingen;14100;2012;0
5022;Wettelijke soc. verzekeringsinstellingen;14200;1995;0
5023;Wettelijke soc. verzekeringsinstellingen;14200;1996;0
5024;Wettelijke soc. verzekeringsinstellingen;14200;1997;0
5025;Wettelijke soc. verzekeringsinstellingen;14200;1998;0
5026;Wettelijke soc. verzekeringsinstellingen;14200;1999;0
5027;Wettelijke soc. verzekeringsinstellingen;14200;2000;0
5028;Wettelijke soc. verzekeringsinstellingen;14200;2001;0
5029;Wettelijke soc. verzekeringsinstellingen;14200;2002;0
5030;Wettelijke soc. verzekeringsinstellingen;14200;2003;0
5031;Wettelijke soc. verzekeringsinstellingen;14200;2004;0
5032;Wettelijke soc. verzekeringsinstellingen;14200;2005;0
5033;Wettelijke soc. verzekeringsinstellingen;14200;2006;0
5034;Wettelijke soc. verzekeringsinstellingen;14200;2007;0
5035;Wettelijke soc. verzekeringsinstellingen;14200;2008;0
5036;Wettelijke soc. verzekeringsinstellingen;14200;2009;0
5037;Wettelijke soc. verzekeringsinstellingen;14200;2010;0
5038;Wettelijke soc. verzekeringsinstellingen;14200;2011;0
5039;Wettelijke soc. verzekeringsinstellingen;14200;2012;0
5040;Wettelijke soc. verzekeringsinstellingen;14300;1995;0
5041;Wettelijke soc. verzekeringsinstellingen;14300;1996;0
5042;Wettelijke soc. verzekeringsinstellingen;14300;1997;0
5043;Wettelijke soc. verzekeringsinstellingen;14300;1998;0
5044;Wettelijke soc. verzekeringsinstellingen;14300;1999;0
5045;Wettelijke soc. verzekeringsinstellingen;14300;2000;0
5046;Wettelijke soc. verzekeringsinstellingen;14300;2001;0
5047;Wettelijke soc. verzekeringsinstellingen;14300;2002;0
5048;Wettelijke soc. verzekeringsinstellingen;14300;2003;0
5049;Wettelijke soc. verzekeringsinstellingen;14300;2004;0
5050;Wettelijke soc. verzekeringsinstellingen;14300;2005;0
5051;Wettelijke soc. verzekeringsinstellingen;14300;2006;0
5052;Wettelijke soc. verzekeringsinstellingen;14300;2007;0
5053;Wettelijke soc. verzekeringsinstellingen;14300;2008;0
5054;Wettelijke soc. verzekeringsinstellingen;14300;2009;0
5055;Wettelijke soc. verzekeringsinstellingen;14300;2010;0
5056;Wettelijke soc. verzekeringsinstellingen;14300;2011;0
5057;Wettelijke soc. verzekeringsinstellingen;14300;2012;0
5058;Wettelijke soc. verzekeringsinstellingen;14400;1995;0
5059;Wettelijke soc. verzekeringsinstellingen;14400;1996;0
5060;Wettelijke soc. verzekeringsinstellingen;14400;1997;0
5061;Wettelijke soc. verzekeringsinstellingen;14400;1998;0
5062;Wettelijke soc. verzekeringsinstellingen;14400;1999;0
5063;Wettelijke soc. verzekeringsinstellingen;14400;2000;0
5064;Wettelijke soc. verzekeringsinstellingen;14400;2001;0
5065;Wettelijke soc. verzekeringsinstellingen;14400;2002;0
5066;Wettelijke soc. verzekeringsinstellingen;14400;2003;0
5067;Wettelijke soc. verzekeringsinstellingen;14400;2004;0
5068;Wettelijke soc. verzekeringsinstellingen;14400;2005;0
5069;Wettelijke soc. verzekeringsinstellingen;14400;2006;0
5070;Wettelijke soc. verzekeringsinstellingen;14400;2007;0
5071;Wettelijke soc. verzekeringsinstellingen;14400;2008;0
5072;Wettelijke soc. verzekeringsinstellingen;14400;2009;0
5073;Wettelijke soc. verzekeringsinstellingen;14400;2010;0
5074;Wettelijke soc. verzekeringsinstellingen;14400;2011;0
5075;Wettelijke soc. verzekeringsinstellingen;14400;2012;0
5076;Wettelijke soc. verzekeringsinstellingen;14500;1995;0
5077;Wettelijke soc. verzekeringsinstellingen;14500;1996;0
5078;Wettelijke soc. verzekeringsinstellingen;14500;1997;0
5079;Wettelijke soc. verzekeringsinstellingen;14500;1998;0
5080;Wettelijke soc. verzekeringsinstellingen;14500;1999;0
5081;Wettelijke soc. verzekeringsinstellingen;14500;2000;0
5082;Wettelijke soc. verzekeringsinstellingen;14500;2001;0
5083;Wettelijke soc. verzekeringsinstellingen;14500;2002;0
5084;Wettelijke soc. verzekeringsinstellingen;14500;2003;0
5085;Wettelijke soc. verzekeringsinstellingen;14500;2004;0
5086;Wettelijke soc. verzekeringsinstellingen;14500;2005;0
5087;Wettelijke soc. verzekeringsinstellingen;14500;2006;0
5088;Wettelijke soc. verzekeringsinstellingen;14500;2007;0
5089;Wettelijke soc. verzekeringsinstellingen;14500;2008;0
5090;Wettelijke soc. verzekeringsinstellingen;14500;2009;0
5091;Wettelijke soc. verzekeringsinstellingen;14500;2010;0
5092;Wettelijke soc. verzekeringsinstellingen;14500;2011;0
5093;Wettelijke soc. verzekeringsinstellingen;14500;2012;0
5094;Wettelijke soc. verzekeringsinstellingen;14600;1995;0
5095;Wettelijke soc. verzekeringsinstellingen;14600;1996;0
5096;Wettelijke soc. verzekeringsinstellingen;14600;1997;0
5097;Wettelijke soc. verzekeringsinstellingen;14600;1998;0
5098;Wettelijke soc. verzekeringsinstellingen;14600;1999;0
5099;Wettelijke soc. verzekeringsinstellingen;14600;2000;0
5100;Wettelijke soc. verzekeringsinstellingen;14600;2001;0
5101;Wettelijke soc. verzekeringsinstellingen;14600;2002;0
5102;Wettelijke soc. verzekeringsinstellingen;14600;2003;0
5103;Wettelijke soc. verzekeringsinstellingen;14600;2004;0
5104;Wettelijke soc. verzekeringsinstellingen;14600;2005;0
5105;Wettelijke soc. verzekeringsinstellingen;14600;2006;0
5106;Wettelijke soc. verzekeringsinstellingen;14600;2007;0
5107;Wettelijke soc. verzekeringsinstellingen;14600;2008;0
5108;Wettelijke soc. verzekeringsinstellingen;14600;2009;0
5109;Wettelijke soc. verzekeringsinstellingen;14600;2010;0
5110;Wettelijke soc. verzekeringsinstellingen;14600;2011;0
5111;Wettelijke soc. verzekeringsinstellingen;14600;2012;0
5112;Wettelijke soc. verzekeringsinstellingen;14700;1995;0
5113;Wettelijke soc. verzekeringsinstellingen;14700;1996;0
5114;Wettelijke soc. verzekeringsinstellingen;14700;1997;0
5115;Wettelijke soc. verzekeringsinstellingen;14700;1998;0
5116;Wettelijke soc. verzekeringsinstellingen;14700;1999;0
5117;Wettelijke soc. verzekeringsinstellingen;14700;2000;0
5118;Wettelijke soc. verzekeringsinstellingen;14700;2001;0
5119;Wettelijke soc. verzekeringsinstellingen;14700;2002;0
5120;Wettelijke soc. verzekeringsinstellingen;14700;2003;0
5121;Wettelijke soc. verzekeringsinstellingen;14700;2004;0
5122;Wettelijke soc. verzekeringsinstellingen;14700;2005;0
5123;Wettelijke soc. verzekeringsinstellingen;14700;2006;0
5124;Wettelijke soc. verzekeringsinstellingen;14700;2007;0
5125;Wettelijke soc. verzekeringsinstellingen;14700;2008;0
5126;Wettelijke soc. verzekeringsinstellingen;14700;2009;0
5127;Wettelijke soc. verzekeringsinstellingen;14700;2010;0
5128;Wettelijke soc. verzekeringsinstellingen;14700;2011;0
5129;Wettelijke soc. verzekeringsinstellingen;14700;2012;0
5130;Wettelijke soc. verzekeringsinstellingen;14800;1995;0
5131;Wettelijke soc. verzekeringsinstellingen;14800;1996;0
5132;Wettelijke soc. verzekeringsinstellingen;14800;1997;0
5133;Wettelijke soc. verzekeringsinstellingen;14800;1998;0
5134;Wettelijke soc. verzekeringsinstellingen;14800;1999;0
5135;Wettelijke soc. verzekeringsinstellingen;14800;2000;0
5136;Wettelijke soc. verzekeringsinstellingen;14800;2001;0
5137;Wettelijke soc. verzekeringsinstellingen;14800;2002;0
5138;Wettelijke soc. verzekeringsinstellingen;14800;2003;0
5139;Wettelijke soc. verzekeringsinstellingen;14800;2004;0
5140;Wettelijke soc. verzekeringsinstellingen;14800;2005;0
5141;Wettelijke soc. verzekeringsinstellingen;14800;2006;0
5142;Wettelijke soc. verzekeringsinstellingen;14800;2007;0
5143;Wettelijke soc. verzekeringsinstellingen;14800;2008;0
5144;Wettelijke soc. verzekeringsinstellingen;14800;2009;0
5145;Wettelijke soc. verzekeringsinstellingen;14800;2010;0
5146;Wettelijke soc. verzekeringsinstellingen;14800;2011;0
5147;Wettelijke soc. verzekeringsinstellingen;14800;2012;0
5148;Wettelijke soc. verzekeringsinstellingen;14900;1995;0
5149;Wettelijke soc. verzekeringsinstellingen;14900;1996;0
5150;Wettelijke soc. verzekeringsinstellingen;14900;1997;0
5151;Wettelijke soc. verzekeringsinstellingen;14900;1998;0
5152;Wettelijke soc. verzekeringsinstellingen;14900;1999;0
5153;Wettelijke soc. verzekeringsinstellingen;14900;2000;0
5154;Wettelijke soc. verzekeringsinstellingen;14900;2001;0
5155;Wettelijke soc. verzekeringsinstellingen;14900;2002;0
5156;Wettelijke soc. verzekeringsinstellingen;14900;2003;0
5157;Wettelijke soc. verzekeringsinstellingen;14900;2004;0
5158;Wettelijke soc. verzekeringsinstellingen;14900;2005;0
5159;Wettelijke soc. verzekeringsinstellingen;14900;2006;0
5160;Wettelijke soc. verzekeringsinstellingen;14900;2007;0
5161;Wettelijke soc. verzekeringsinstellingen;14900;2008;0
5162;Wettelijke soc. verzekeringsinstellingen;14900;2009;0
5163;Wettelijke soc. verzekeringsinstellingen;14900;2010;0
5164;Wettelijke soc. verzekeringsinstellingen;14900;2011;0
5165;Wettelijke soc. verzekeringsinstellingen;14900;2012;0
5166;Wettelijke soc. verzekeringsinstellingen;15000;1995;13805
5167;Wettelijke soc. verzekeringsinstellingen;15000;1996;13653
5168;Wettelijke soc. verzekeringsinstellingen;15000;1997;15391
5169;Wettelijke soc. verzekeringsinstellingen;15000;1998;16104
5170;Wettelijke soc. verzekeringsinstellingen;15000;1999;17002
5171;Wettelijke soc. verzekeringsinstellingen;15000;2000;18619
5172;Wettelijke soc. verzekeringsinstellingen;15000;2001;20511
5173;Wettelijke soc. verzekeringsinstellingen;15000;2002;23072
5174;Wettelijke soc. verzekeringsinstellingen;15000;2003;24787
5175;Wettelijke soc. verzekeringsinstellingen;15000;2004;25581
5176;Wettelijke soc. verzekeringsinstellingen;15000;2005;26258
5177;Wettelijke soc. verzekeringsinstellingen;15000;2006;35763
5178;Wettelijke soc. verzekeringsinstellingen;15000;2007;37615
5179;Wettelijke soc. verzekeringsinstellingen;15000;2008;38987
5180;Wettelijke soc. verzekeringsinstellingen;15000;2009;42620
5181;Wettelijke soc. verzekeringsinstellingen;15000;2010;44141
5182;Wettelijke soc. verzekeringsinstellingen;15000;2011;45478
5183;Wettelijke soc. verzekeringsinstellingen;15000;2012;48369
5184;Wettelijke soc. verzekeringsinstellingen;15100;1995;2477
5185;Wettelijke soc. verzekeringsinstellingen;15100;1996;1915
5186;Wettelijke soc. verzekeringsinstellingen;15100;1997;1999
5187;Wettelijke soc. verzekeringsinstellingen;15100;1998;2194
5188;Wettelijke soc. verzekeringsinstellingen;15100;1999;2388
5189;Wettelijke soc. verzekeringsinstellingen;15100;2000;3188
5190;Wettelijke soc. verzekeringsinstellingen;15100;2001;3510
5191;Wettelijke soc. verzekeringsinstellingen;15100;2002;3784
5192;Wettelijke soc. verzekeringsinstellingen;15100;2003;4059
5193;Wettelijke soc. verzekeringsinstellingen;15100;2004;4097
5194;Wettelijke soc. verzekeringsinstellingen;15100;2005;4232
5195;Wettelijke soc. verzekeringsinstellingen;15100;2006;5954
5196;Wettelijke soc. verzekeringsinstellingen;15100;2007;6478
5197;Wettelijke soc. verzekeringsinstellingen;15100;2008;6337
5198;Wettelijke soc. verzekeringsinstellingen;15100;2009;6963
5199;Wettelijke soc. verzekeringsinstellingen;15100;2010;7198
5200;Wettelijke soc. verzekeringsinstellingen;15100;2011;7435
5201;Wettelijke soc. verzekeringsinstellingen;15100;2012;7175
5202;Wettelijke soc. verzekeringsinstellingen;15200;1995;4854
5203;Wettelijke soc. verzekeringsinstellingen;15200;1996;5047
5204;Wettelijke soc. verzekeringsinstellingen;15200;1997;6013
5205;Wettelijke soc. verzekeringsinstellingen;15200;1998;6169
5206;Wettelijke soc. verzekeringsinstellingen;15200;1999;6660
5207;Wettelijke soc. verzekeringsinstellingen;15200;2000;6545
5208;Wettelijke soc. verzekeringsinstellingen;15200;2001;7330
5209;Wettelijke soc. verzekeringsinstellingen;15200;2002;8372
5210;Wettelijke soc. verzekeringsinstellingen;15200;2003;9373
5211;Wettelijke soc. verzekeringsinstellingen;15200;2004;7700
5212;Wettelijke soc. verzekeringsinstellingen;15200;2005;9263
5213;Wettelijke soc. verzekeringsinstellingen;15200;2006;10086
5214;Wettelijke soc. verzekeringsinstellingen;15200;2007;10641
5215;Wettelijke soc. verzekeringsinstellingen;15200;2008;10977
5216;Wettelijke soc. verzekeringsinstellingen;15200;2009;12583
5217;Wettelijke soc. verzekeringsinstellingen;15200;2010;12899
5218;Wettelijke soc. verzekeringsinstellingen;15200;2011;13535
5219;Wettelijke soc. verzekeringsinstellingen;15200;2012;14082
5220;Wettelijke soc. verzekeringsinstellingen;15300;1995;6474
5221;Wettelijke soc. verzekeringsinstellingen;15300;1996;6691
5222;Wettelijke soc. verzekeringsinstellingen;15300;1997;7379
5223;Wettelijke soc. verzekeringsinstellingen;15300;1998;7741
5224;Wettelijke soc. verzekeringsinstellingen;15300;1999;7954
5225;Wettelijke soc. verzekeringsinstellingen;15300;2000;8886
5226;Wettelijke soc. verzekeringsinstellingen;15300;2001;9671
5227;Wettelijke soc. verzekeringsinstellingen;15300;2002;10916
5228;Wettelijke soc. verzekeringsinstellingen;15300;2003;11355
5229;Wettelijke soc. verzekeringsinstellingen;15300;2004;13784
5230;Wettelijke soc. verzekeringsinstellingen;15300;2005;12763
5231;Wettelijke soc. verzekeringsinstellingen;15300;2006;19723
5232;Wettelijke soc. verzekeringsinstellingen;15300;2007;20496
5233;Wettelijke soc. verzekeringsinstellingen;15300;2008;21673
5234;Wettelijke soc. verzekeringsinstellingen;15300;2009;23074
5235;Wettelijke soc. verzekeringsinstellingen;15300;2010;24044
5236;Wettelijke soc. verzekeringsinstellingen;15300;2011;24508
5237;Wettelijke soc. verzekeringsinstellingen;15300;2012;27112
5238;Wettelijke soc. verzekeringsinstellingen;15400;1995;0
5239;Wettelijke soc. verzekeringsinstellingen;15400;1996;0
5240;Wettelijke soc. verzekeringsinstellingen;15400;1997;0
5241;Wettelijke soc. verzekeringsinstellingen;15400;1998;0
5242;Wettelijke soc. verzekeringsinstellingen;15400;1999;0
5243;Wettelijke soc. verzekeringsinstellingen;15400;2000;0
5244;Wettelijke soc. verzekeringsinstellingen;15400;2001;0
5245;Wettelijke soc. verzekeringsinstellingen;15400;2002;0
5246;Wettelijke soc. verzekeringsinstellingen;15400;2003;0
5247;Wettelijke soc. verzekeringsinstellingen;15400;2004;0
5248;Wettelijke soc. verzekeringsinstellingen;15400;2005;0
5249;Wettelijke soc. verzekeringsinstellingen;15400;2006;0
5250;Wettelijke soc. verzekeringsinstellingen;15400;2007;0
5251;Wettelijke soc. verzekeringsinstellingen;15400;2008;0
5252;Wettelijke soc. verzekeringsinstellingen;15400;2009;0
5253;Wettelijke soc. verzekeringsinstellingen;15400;2010;0
5254;Wettelijke soc. verzekeringsinstellingen;15400;2011;0
5255;Wettelijke soc. verzekeringsinstellingen;15400;2012;0
5256;Wettelijke soc. verzekeringsinstellingen;15500;1995;0
5257;Wettelijke soc. verzekeringsinstellingen;15500;1996;0
5258;Wettelijke soc. verzekeringsinstellingen;15500;1997;0
5259;Wettelijke soc. verzekeringsinstellingen;15500;1998;0
5260;Wettelijke soc. verzekeringsinstellingen;15500;1999;0
5261;Wettelijke soc. verzekeringsinstellingen;15500;2000;0
5262;Wettelijke soc. verzekeringsinstellingen;15500;2001;0
5263;Wettelijke soc. verzekeringsinstellingen;15500;2002;0
5264;Wettelijke soc. verzekeringsinstellingen;15500;2003;0
5265;Wettelijke soc. verzekeringsinstellingen;15500;2004;0
5266;Wettelijke soc. verzekeringsinstellingen;15500;2005;0
5267;Wettelijke soc. verzekeringsinstellingen;15500;2006;0
5268;Wettelijke soc. verzekeringsinstellingen;15500;2007;0
5269;Wettelijke soc. verzekeringsinstellingen;15500;2008;0
5270;Wettelijke soc. verzekeringsinstellingen;15500;2009;0
5271;Wettelijke soc. verzekeringsinstellingen;15500;2010;0
5272;Wettelijke soc. verzekeringsinstellingen;15500;2011;0
5273;Wettelijke soc. verzekeringsinstellingen;15500;2012;0
5274;Wettelijke soc. verzekeringsinstellingen;15600;1995;0
5275;Wettelijke soc. verzekeringsinstellingen;15600;1996;0
5276;Wettelijke soc. verzekeringsinstellingen;15600;1997;0
5277;Wettelijke soc. verzekeringsinstellingen;15600;1998;0
5278;Wettelijke soc. verzekeringsinstellingen;15600;1999;0
5279;Wettelijke soc. verzekeringsinstellingen;15600;2000;0
5280;Wettelijke soc. verzekeringsinstellingen;15600;2001;0
5281;Wettelijke soc. verzekeringsinstellingen;15600;2002;0
5282;Wettelijke soc. verzekeringsinstellingen;15600;2003;0
5283;Wettelijke soc. verzekeringsinstellingen;15600;2004;0
5284;Wettelijke soc. verzekeringsinstellingen;15600;2005;0
5285;Wettelijke soc. verzekeringsinstellingen;15600;2006;0
5286;Wettelijke soc. verzekeringsinstellingen;15600;2007;0
5287;Wettelijke soc. verzekeringsinstellingen;15600;2008;0
5288;Wettelijke soc. verzekeringsinstellingen;15600;2009;0
5289;Wettelijke soc. verzekeringsinstellingen;15600;2010;0
5290;Wettelijke soc. verzekeringsinstellingen;15600;2011;0
