ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
7463;Totaal mannen en vrouwen;70 jaar;1971;0.03109;71471.0;2222.0;12.15
7464;Totaal mannen en vrouwen;70 jaar;1972;0.03093;71341.0;2207.0;12.05
7465;Totaal mannen en vrouwen;70 jaar;1973;0.03002;72112.0;2165.0;12.39
7466;Totaal mannen en vrouwen;70 jaar;1974;0.02924;72692.0;2126.0;12.62
7467;Totaal mannen en vrouwen;70 jaar;1975;0.03008;72568.0;2183.0;12.44
7468;Totaal mannen en vrouwen;70 jaar;1971 tot 1976;0.03026;72038.0;2180.0;12.33
7469;Totaal mannen en vrouwen;70 jaar;1976;0.0304;72863.0;2215.0;12.56
7470;Totaal mannen en vrouwen;70 jaar;1977;0.02875;73648.0;2118.0;13.06
7471;Totaal mannen en vrouwen;70 jaar;1978;0.02868;73842.0;2118.0;12.89
7472;Totaal mannen en vrouwen;70 jaar;1979;0.02767;74543.0;2062.0;13.18
7473;Totaal mannen en vrouwen;70 jaar;1980;0.02748;74787.0;2055.0;13.24
7474;Totaal mannen en vrouwen;70 jaar;1976 tot 1981;0.02858;73944.0;2113.0;12.99
7475;Totaal mannen en vrouwen;70 jaar;1981;0.02714;75159.0;2040.0;13.31
7476;Totaal mannen en vrouwen;70 jaar;1982;0.02604;75205.0;1958.0;13.36
7477;Totaal mannen en vrouwen;70 jaar;1983;0.02686;75725.0;2034.0;13.42
7478;Totaal mannen en vrouwen;70 jaar;1984;0.02648;75825.0;2008.0;13.45
7479;Totaal mannen en vrouwen;70 jaar;1985;0.02636;75900.0;2000.0;13.41
7480;Totaal mannen en vrouwen;70 jaar;1981 tot 1986;0.02657;75564.0;2008.0;13.39
7481;Totaal mannen en vrouwen;70 jaar;1986;0.02632;75858.0;1997.0;13.43
7482;Totaal mannen en vrouwen;70 jaar;1987;0.02554;76567.0;1955.0;13.76
7483;Totaal mannen en vrouwen;70 jaar;1988;0.02503;77109.0;1930.0;13.74
7484;Totaal mannen en vrouwen;70 jaar;1989;0.02481;76975.0;1909.0;13.6
7485;Totaal mannen en vrouwen;70 jaar;1990;0.02425;77430.0;1878.0;13.71
7486;Totaal mannen en vrouwen;70 jaar;1986 tot 1991;0.02516;76801.0;1932.0;13.64
7487;Totaal mannen en vrouwen;70 jaar;1991;0.02446;77640.0;1899.0;13.77
7488;Totaal mannen en vrouwen;70 jaar;1992;0.02437;78057.0;1903.0;13.89
7489;Totaal mannen en vrouwen;70 jaar;1993;0.02434;77631.0;1890.0;13.58
7490;Totaal mannen en vrouwen;70 jaar;1994;0.02384;78351.0;1868.0;13.91
7491;Totaal mannen en vrouwen;70 jaar;1995;0.02395;78452.0;1879.0;13.89
7492;Totaal mannen en vrouwen;70 jaar;1991 tot 1996;0.02419;78028.0;1888.0;13.81
7493;Totaal mannen en vrouwen;70 jaar;1996;0.02295;78603.0;1804.0;13.88
7494;Totaal mannen en vrouwen;70 jaar;1997;0.02325;79315.0;1844.0;14.06
7495;Totaal mannen en vrouwen;70 jaar;1998;0.02174;79388.0;1726.0;14.11
7496;Totaal mannen en vrouwen;70 jaar;1999;0.0228;79571.0;1814.0;14.06
7497;Totaal mannen en vrouwen;70 jaar;2000;0.02191;79952.0;1751.0;14.14
7498;Totaal mannen en vrouwen;70 jaar;1996 tot 2001;0.02252;79370.0;1787.0;14.05
7499;Totaal mannen en vrouwen;70 jaar;2001;0.02176;80457.0;1751.0;14.24
7500;Totaal mannen en vrouwen;70 jaar;2002;0.02173;80678.0;1754.0;14.25
7501;Totaal mannen en vrouwen;70 jaar;2003;0.01928;81124.0;1564.0;14.4
7502;Totaal mannen en vrouwen;70 jaar;2004;0.01982;81957.0;1624.0;14.77
7503;Totaal mannen en vrouwen;70 jaar;2005;0.01804;82606.0;1490.0;14.9
7504;Totaal mannen en vrouwen;70 jaar;2001 tot 2006;0.02013;81383.0;1638.0;14.51
7505;Totaal mannen en vrouwen;70 jaar;2006;0.01754;83143.0;1459.0;15.1
7506;Totaal mannen en vrouwen;70 jaar;2007;0.01743;83662.0;1458.0;15.38
7507;Totaal mannen en vrouwen;70 jaar;2008;0.01636;83815.0;1371.0;15.49
7508;Totaal mannen en vrouwen;70 jaar;2009;0.01585;84171.0;1334.0;15.7
7509;Totaal mannen en vrouwen;70 jaar;2010;0.01611;84332.0;1358.0;15.79
7510;Totaal mannen en vrouwen;70 jaar;2006 tot 2011;0.01663;83832.0;1394.0;15.5
7511;Totaal mannen en vrouwen;70 jaar;2011;0.01585;84758.0;1343.0;15.98
7512;Totaal mannen en vrouwen;70 jaar;2012;0.01571;84784.0;1332.0;15.92
7513;Totaal mannen en vrouwen;70 jaar;2013;0.01571;85091.0;1337.0;16.07
7514;Totaal mannen en vrouwen;70 jaar;2014;0.01493;85574.0;1278.0;16.35
7515;Totaal mannen en vrouwen;70 jaar;2015;0.01555;85537.0;1330.0;16.11
7516;Totaal mannen en vrouwen;70 jaar;2011 tot 2016;0.01554;85160.0;1323.0;16.09
7517;Totaal mannen en vrouwen;70 jaar;2016;0.01462;85570.0;1251.0;16.2
7518;Totaal mannen en vrouwen;70 jaar;2017;0.01427;86062.0;1228.0;16.29
7519;Totaal mannen en vrouwen;70 jaar;2018;0.01446;86112.0;1245.0;16.3
7520;Totaal mannen en vrouwen;70 jaar;2019;0.01441;86531.0;1247.0;16.5
7521;Totaal mannen en vrouwen;70 jaar;2020;0.01451;86007.0;1248.0;15.88
7522;Totaal mannen en vrouwen;70 jaar;2016 tot 2021;0.01445;86060.0;1244.0;16.23
7523;Totaal mannen en vrouwen;70 jaar;2021;0.01611;85583.0;1379.0;15.95
7524;Totaal mannen en vrouwen;70 jaar;2022;0.01538;86129.0;1324.0;16.13
7525;Totaal mannen en vrouwen;70 jaar;2023;0.01476;86423.0;1276.0;16.29
7526;Totaal mannen en vrouwen;71 jaar;1861 tot 1866;;;;
7527;Totaal mannen en vrouwen;71 jaar;1866 tot 1871;;;;
7528;Totaal mannen en vrouwen;71 jaar;1871 tot 1876;;;;
7529;Totaal mannen en vrouwen;71 jaar;1876 tot 1881;;;;
7530;Totaal mannen en vrouwen;71 jaar;1881 tot 1886;;;;
7531;Totaal mannen en vrouwen;71 jaar;1886 tot 1891;;;;
7532;Totaal mannen en vrouwen;71 jaar;1891 tot 1896;;;;
7533;Totaal mannen en vrouwen;71 jaar;1896 tot 1901;;;;
7534;Totaal mannen en vrouwen;71 jaar;1901 tot 1906;;;;
7535;Totaal mannen en vrouwen;71 jaar;1906 tot 1911;;;;
7536;Totaal mannen en vrouwen;71 jaar;1911 tot 1916;;;;
7537;Totaal mannen en vrouwen;71 jaar;1916 tot 1921;;;;
7538;Totaal mannen en vrouwen;71 jaar;1921 tot 1926;;;;
7539;Totaal mannen en vrouwen;71 jaar;1926 tot 1931;;;;
7540;Totaal mannen en vrouwen;71 jaar;1931 tot 1936;;;;
7541;Totaal mannen en vrouwen;71 jaar;1936 tot 1941;;;;
7542;Totaal mannen en vrouwen;71 jaar;1941 tot 1946;;;;
7543;Totaal mannen en vrouwen;71 jaar;1950;0.03944;66557.0;2625.0;10.7
7544;Totaal mannen en vrouwen;71 jaar;1946 tot 1951;;;;
7545;Totaal mannen en vrouwen;71 jaar;1951;0.03545;66840.0;2369.0;10.73
7546;Totaal mannen en vrouwen;71 jaar;1952;0.03502;67789.0;2374.0;10.96
7547;Totaal mannen en vrouwen;71 jaar;1953;0.0377;67074.0;2529.0;10.76
7548;Totaal mannen en vrouwen;71 jaar;1954;0.03559;68011.0;2421.0;10.96
7549;Totaal mannen en vrouwen;71 jaar;1955;0.03568;68420.0;2441.0;10.87
7550;Totaal mannen en vrouwen;71 jaar;1951 tot 1956;0.0359;67628.0;2428.0;10.86
7551;Totaal mannen en vrouwen;71 jaar;1956;0.03544;68511.0;2428.0;10.69
7552;Totaal mannen en vrouwen;71 jaar;1957;0.03421;69195.0;2367.0;11.06
7553;Totaal mannen en vrouwen;71 jaar;1958;0.03466;69596.0;2412.0;11.09
7554;Totaal mannen en vrouwen;71 jaar;1959;0.0321;69564.0;2233.0;11.22
7555;Totaal mannen en vrouwen;71 jaar;1960;0.03374;69698.0;2352.0;11.23
7556;Totaal mannen en vrouwen;71 jaar;1956 tot 1961;0.03401;69322.0;2357.0;11.06
7557;Totaal mannen en vrouwen;71 jaar;1961;0.03245;69706.0;2262.0;11.45
7558;Totaal mannen en vrouwen;71 jaar;1962;0.03341;68996.0;2305.0;11.2
7559;Totaal mannen en vrouwen;71 jaar;1963;0.0352;69061.0;2431.0;11.18
7560;Totaal mannen en vrouwen;71 jaar;1964;0.03362;69254.0;2328.0;11.65
7561;Totaal mannen en vrouwen;71 jaar;1965;0.03484;69056.0;2406.0;11.43
7562;Totaal mannen en vrouwen;71 jaar;1961 tot 1966;0.03392;69208.0;2348.0;11.38
7563;Totaal mannen en vrouwen;71 jaar;1966;0.03463;69077.0;2392.0;11.42
7564;Totaal mannen en vrouwen;71 jaar;1967;0.0349;69288.0;2418.0;11.69
7565;Totaal mannen en vrouwen;71 jaar;1968;0.03456;69169.0;2391.0;11.44
7566;Totaal mannen en vrouwen;71 jaar;1969;0.03349;68624.0;2298.0;11.46
7567;Totaal mannen en vrouwen;71 jaar;1970;0.03552;68579.0;2436.0;11.49
7568;Totaal mannen en vrouwen;71 jaar;1966 tot 1971;0.03462;68942.0;2387.0;11.5
7569;Totaal mannen en vrouwen;71 jaar;1971;0.03277;69249.0;2269.0;11.52
7570;Totaal mannen en vrouwen;71 jaar;1972;0.03496;69134.0;2417.0;11.42
7571;Totaal mannen en vrouwen;71 jaar;1973;0.03388;69947.0;2370.0;11.75
7572;Totaal mannen en vrouwen;71 jaar;1974;0.032;70566.0;2258.0;11.98
7573;Totaal mannen en vrouwen;71 jaar;1975;0.03344;70385.0;2354.0;11.82
7574;Totaal mannen en vrouwen;71 jaar;1971 tot 1976;0.03341;69858.0;2334.0;11.7
7575;Totaal mannen en vrouwen;71 jaar;1976;0.03287;70648.0;2322.0;11.94
7576;Totaal mannen en vrouwen;71 jaar;1977;0.0314;71530.0;2246.0;12.43
7577;Totaal mannen en vrouwen;71 jaar;1978;0.03264;71724.0;2341.0;12.25
7578;Totaal mannen en vrouwen;71 jaar;1979;0.03164;72481.0;2293.0;12.54
7579;Totaal mannen en vrouwen;71 jaar;1980;0.03016;72732.0;2194.0;12.6
7580;Totaal mannen en vrouwen;71 jaar;1976 tot 1981;0.03173;71831.0;2279.0;12.35
7581;Totaal mannen en vrouwen;71 jaar;1981;0.02997;73119.0;2191.0;12.66
7582;Totaal mannen en vrouwen;71 jaar;1982;0.02916;73247.0;2136.0;12.7
7583;Totaal mannen en vrouwen;71 jaar;1983;0.02879;73691.0;2122.0;12.78
7584;Totaal mannen en vrouwen;71 jaar;1984;0.02895;73817.0;2137.0;12.8
7585;Totaal mannen en vrouwen;71 jaar;1985;0.02953;73900.0;2183.0;12.76
7586;Totaal mannen en vrouwen;71 jaar;1981 tot 1986;0.02928;73556.0;2153.0;12.74
7587;Totaal mannen en vrouwen;71 jaar;1986;0.02762;73861.0;2040.0;12.78
7588;Totaal mannen en vrouwen;71 jaar;1987;0.02861;74612.0;2134.0;13.1
7589;Totaal mannen en vrouwen;71 jaar;1988;0.02756;75179.0;2072.0;13.08
7590;Totaal mannen en vrouwen;71 jaar;1989;0.02852;75066.0;2141.0;12.93
7591;Totaal mannen en vrouwen;71 jaar;1990;0.02705;75552.0;2043.0;13.04
7592;Totaal mannen en vrouwen;71 jaar;1986 tot 1991;0.02787;74869.0;2086.0;12.98
7593;Totaal mannen en vrouwen;71 jaar;1991;0.02782;75741.0;2107.0;13.1
7594;Totaal mannen en vrouwen;71 jaar;1992;0.02704;76154.0;2059.0;13.22
7595;Totaal mannen en vrouwen;71 jaar;1993;0.02737;75741.0;2073.0;12.91
7596;Totaal mannen en vrouwen;71 jaar;1994;0.02583;76483.0;1976.0;13.23
7597;Totaal mannen en vrouwen;71 jaar;1995;0.02579;76573.0;1975.0;13.22
7598;Totaal mannen en vrouwen;71 jaar;1991 tot 1996;0.02677;76140.0;2038.0;13.14
7599;Totaal mannen en vrouwen;71 jaar;1996;0.02678;76799.0;2057.0;13.2
7600;Totaal mannen en vrouwen;71 jaar;1997;0.02502;77471.0;1938.0;13.39
7601;Totaal mannen en vrouwen;71 jaar;1998;0.02526;77662.0;1962.0;13.41
7602;Totaal mannen en vrouwen;71 jaar;1999;0.02483;77757.0;1931.0;13.37
7603;Totaal mannen en vrouwen;71 jaar;2000;0.02427;78201.0;1898.0;13.45
7604;Totaal mannen en vrouwen;71 jaar;1996 tot 2001;0.02523;77583.0;1957.0;13.36
7605;Totaal mannen en vrouwen;71 jaar;2001;0.02414;78706.0;1900.0;13.55
7606;Totaal mannen en vrouwen;71 jaar;2002;0.02317;78924.0;1829.0;13.55
7607;Totaal mannen en vrouwen;71 jaar;2003;0.02338;79560.0;1860.0;13.67
7608;Totaal mannen en vrouwen;71 jaar;2004;0.02179;80333.0;1750.0;14.06
7609;Totaal mannen en vrouwen;71 jaar;2005;0.02117;81116.0;1717.0;14.16
7610;Totaal mannen en vrouwen;71 jaar;2001 tot 2006;0.02274;79745.0;1813.0;13.8
7611;Totaal mannen en vrouwen;71 jaar;2006;0.02022;81684.0;1652.0;14.36
7612;Totaal mannen en vrouwen;71 jaar;2007;0.01863;82204.0;1532.0;14.64
7613;Totaal mannen en vrouwen;71 jaar;2008;0.01815;82444.0;1497.0;14.74
7614;Totaal mannen en vrouwen;71 jaar;2009;0.01815;82837.0;1503.0;14.95
7615;Totaal mannen en vrouwen;71 jaar;2010;0.0171;82974.0;1419.0;15.04
7616;Totaal mannen en vrouwen;71 jaar;2006 tot 2011;0.01842;82438.0;1518.0;14.75
7617;Totaal mannen en vrouwen;71 jaar;2011;0.01656;83415.0;1381.0;15.23
7618;Totaal mannen en vrouwen;71 jaar;2012;0.01736;83452.0;1449.0;15.17
7619;Totaal mannen en vrouwen;71 jaar;2013;0.01685;83754.0;1411.0;15.32
7620;Totaal mannen en vrouwen;71 jaar;2014;0.01631;84296.0;1375.0;15.59
7621;Totaal mannen en vrouwen;71 jaar;2015;0.01747;84207.0;1471.0;15.36
7622;Totaal mannen en vrouwen;71 jaar;2011 tot 2016;0.01691;83837.0;1418.0;15.33
7623;Totaal mannen en vrouwen;71 jaar;2016;0.01681;84319.0;1417.0;15.44
7624;Totaal mannen en vrouwen;71 jaar;2017;0.01582;84834.0;1342.0;15.52
7625;Totaal mannen en vrouwen;71 jaar;2018;0.01561;84867.0;1325.0;15.53
7626;Totaal mannen en vrouwen;71 jaar;2019;0.01504;85284.0;1282.0;15.73
7627;Totaal mannen en vrouwen;71 jaar;2020;0.01676;84759.0;1420.0;15.11
7628;Totaal mannen en vrouwen;71 jaar;2016 tot 2021;0.01596;84816.0;1354.0;15.46
7629;Totaal mannen en vrouwen;71 jaar;2021;0.01733;84204.0;1459.0;15.2
7630;Totaal mannen en vrouwen;71 jaar;2022;0.01608;84805.0;1363.0;15.38
7631;Totaal mannen en vrouwen;71 jaar;2023;0.01537;85147.0;1308.0;15.53
7632;Totaal mannen en vrouwen;72 jaar;1861 tot 1866;;;;
7633;Totaal mannen en vrouwen;72 jaar;1866 tot 1871;;;;
7634;Totaal mannen en vrouwen;72 jaar;1871 tot 1876;;;;
7635;Totaal mannen en vrouwen;72 jaar;1876 tot 1881;;;;
7636;Totaal mannen en vrouwen;72 jaar;1881 tot 1886;;;;
7637;Totaal mannen en vrouwen;72 jaar;1886 tot 1891;;;;
7638;Totaal mannen en vrouwen;72 jaar;1891 tot 1896;;;;
7639;Totaal mannen en vrouwen;72 jaar;1896 tot 1901;;;;
7640;Totaal mannen en vrouwen;72 jaar;1901 tot 1906;;;;
7641;Totaal mannen en vrouwen;72 jaar;1906 tot 1911;;;;
7642;Totaal mannen en vrouwen;72 jaar;1911 tot 1916;;;;
7643;Totaal mannen en vrouwen;72 jaar;1916 tot 1921;;;;
7644;Totaal mannen en vrouwen;72 jaar;1921 tot 1926;;;;
7645;Totaal mannen en vrouwen;72 jaar;1926 tot 1931;;;;
7646;Totaal mannen en vrouwen;72 jaar;1931 tot 1936;;;;
7647;Totaal mannen en vrouwen;72 jaar;1936 tot 1941;;;;
7648;Totaal mannen en vrouwen;72 jaar;1941 tot 1946;;;;
7649;Totaal mannen en vrouwen;72 jaar;1950;0.04195;63932.0;2682.0;10.12
7650;Totaal mannen en vrouwen;72 jaar;1946 tot 1951;;;;
7651;Totaal mannen en vrouwen;72 jaar;1951;0.04176;64471.0;2692.0;10.11
7652;Totaal mannen en vrouwen;72 jaar;1952;0.03939;65415.0;2577.0;10.34
7653;Totaal mannen en vrouwen;72 jaar;1953;0.04071;64545.0;2627.0;10.17
7654;Totaal mannen en vrouwen;72 jaar;1954;0.03962;65590.0;2598.0;10.35
7655;Totaal mannen en vrouwen;72 jaar;1955;0.04036;65979.0;2663.0;10.26
7656;Totaal mannen en vrouwen;72 jaar;1951 tot 1956;0.04036;65200.0;2631.0;10.25
7657;Totaal mannen en vrouwen;72 jaar;1956;0.04125;66083.0;2726.0;10.07
7658;Totaal mannen en vrouwen;72 jaar;1957;0.03997;66828.0;2671.0;10.44
7659;Totaal mannen en vrouwen;72 jaar;1958;0.03908;67184.0;2625.0;10.47
7660;Totaal mannen en vrouwen;72 jaar;1959;0.03788;67331.0;2551.0;10.58
7661;Totaal mannen en vrouwen;72 jaar;1960;0.03764;67346.0;2535.0;10.6
7662;Totaal mannen en vrouwen;72 jaar;1956 tot 1961;0.03912;66965.0;2619.0;10.44
7663;Totaal mannen en vrouwen;72 jaar;1961;0.03681;67444.0;2483.0;10.82
7664;Totaal mannen en vrouwen;72 jaar;1962;0.03645;66691.0;2431.0;10.57
7665;Totaal mannen en vrouwen;72 jaar;1963;0.03879;66630.0;2584.0;10.57
7666;Totaal mannen en vrouwen;72 jaar;1964;0.03778;66926.0;2528.0;11.04
7667;Totaal mannen en vrouwen;72 jaar;1965;0.03796;66650.0;2530.0;10.82
7668;Totaal mannen en vrouwen;72 jaar;1961 tot 1966;0.03758;66860.0;2513.0;10.76
7669;Totaal mannen en vrouwen;72 jaar;1966;0.03865;66685.0;2578.0;10.82
7670;Totaal mannen en vrouwen;72 jaar;1967;0.03808;66870.0;2546.0;11.09
7671;Totaal mannen en vrouwen;72 jaar;1968;0.0387;66778.0;2584.0;10.83
7672;Totaal mannen en vrouwen;72 jaar;1969;0.04121;66326.0;2733.0;10.84
7673;Totaal mannen en vrouwen;72 jaar;1970;0.03891;66143.0;2574.0;10.89
7674;Totaal mannen en vrouwen;72 jaar;1966 tot 1971;0.03913;66555.0;2604.0;10.89
7675;Totaal mannen en vrouwen;72 jaar;1971;0.03911;66980.0;2619.0;10.9
7676;Totaal mannen en vrouwen;72 jaar;1972;0.03833;66717.0;2557.0;10.81
7677;Totaal mannen en vrouwen;72 jaar;1973;0.03626;67577.0;2450.0;11.15
7678;Totaal mannen en vrouwen;72 jaar;1974;0.036;68308.0;2459.0;11.36
7679;Totaal mannen en vrouwen;72 jaar;1975;0.03708;68031.0;2523.0;11.21
7680;Totaal mannen en vrouwen;72 jaar;1971 tot 1976;0.03732;67524.0;2520.0;11.09
7681;Totaal mannen en vrouwen;72 jaar;1976;0.03666;68326.0;2505.0;11.33
7682;Totaal mannen en vrouwen;72 jaar;1977;0.0338;69284.0;2342.0;11.82
7683;Totaal mannen en vrouwen;72 jaar;1978;0.03468;69383.0;2406.0;11.65
7684;Totaal mannen en vrouwen;72 jaar;1979;0.0348;70188.0;2443.0;11.93
7685;Totaal mannen en vrouwen;72 jaar;1980;0.03319;70538.0;2341.0;11.97
7686;Totaal mannen en vrouwen;72 jaar;1976 tot 1981;0.03461;69552.0;2407.0;11.74
7687;Totaal mannen en vrouwen;72 jaar;1981;0.03316;70928.0;2352.0;12.04
7688;Totaal mannen en vrouwen;72 jaar;1982;0.03219;71111.0;2289.0;12.07
7689;Totaal mannen en vrouwen;72 jaar;1983;0.03165;71569.0;2265.0;12.14
7690;Totaal mannen en vrouwen;72 jaar;1984;0.0321;71680.0;2301.0;12.17
7691;Totaal mannen en vrouwen;72 jaar;1985;0.03172;71717.0;2275.0;12.14
7692;Totaal mannen en vrouwen;72 jaar;1981 tot 1986;0.03216;71403.0;2296.0;12.11
7693;Totaal mannen en vrouwen;72 jaar;1986;0.03196;71821.0;2295.0;12.13
7694;Totaal mannen en vrouwen;72 jaar;1987;0.03072;72478.0;2226.0;12.48
7695;Totaal mannen en vrouwen;72 jaar;1988;0.03074;73107.0;2247.0;12.43
7696;Totaal mannen en vrouwen;72 jaar;1989;0.03085;72925.0;2250.0;12.29
7697;Totaal mannen en vrouwen;72 jaar;1990;0.0313;73509.0;2301.0;12.39
7698;Totaal mannen en vrouwen;72 jaar;1986 tot 1991;0.03112;72783.0;2265.0;12.34
7699;Totaal mannen en vrouwen;72 jaar;1991;0.02995;73634.0;2205.0;12.46
7700;Totaal mannen en vrouwen;72 jaar;1992;0.02965;74095.0;2197.0;12.57
7701;Totaal mannen en vrouwen;72 jaar;1993;0.03005;73668.0;2214.0;12.26
7702;Totaal mannen en vrouwen;72 jaar;1994;0.02869;74507.0;2138.0;12.57
7703;Totaal mannen en vrouwen;72 jaar;1995;0.02887;74598.0;2154.0;12.56
7704;Totaal mannen en vrouwen;72 jaar;1991 tot 1996;0.02943;74102.0;2181.0;12.48
7705;Totaal mannen en vrouwen;72 jaar;1996;0.02831;74742.0;2116.0;12.55
7706;Totaal mannen en vrouwen;72 jaar;1997;0.02814;75533.0;2126.0;12.72
7707;Totaal mannen en vrouwen;72 jaar;1998;0.02741;75700.0;2075.0;12.74
7708;Totaal mannen en vrouwen;72 jaar;1999;0.02765;75826.0;2096.0;12.7
7709;Totaal mannen en vrouwen;72 jaar;2000;0.02703;76303.0;2062.0;12.77
7710;Totaal mannen en vrouwen;72 jaar;1996 tot 2001;0.0277;75626.0;2095.0;12.7
7711;Totaal mannen en vrouwen;72 jaar;2001;0.02655;76806.0;2039.0;12.87
7712;Totaal mannen en vrouwen;72 jaar;2002;0.02585;77095.0;1993.0;12.86
7713;Totaal mannen en vrouwen;72 jaar;2003;0.0254;77700.0;1974.0;12.99
7714;Totaal mannen en vrouwen;72 jaar;2004;0.02385;78583.0;1874.0;13.36
7715;Totaal mannen en vrouwen;72 jaar;2005;0.0232;79399.0;1842.0;13.46
7716;Totaal mannen en vrouwen;72 jaar;2001 tot 2006;0.02497;77932.0;1946.0;13.11
7717;Totaal mannen en vrouwen;72 jaar;2006;0.02202;80032.0;1763.0;13.65
7718;Totaal mannen en vrouwen;72 jaar;2007;0.02102;80672.0;1696.0;13.91
7719;Totaal mannen en vrouwen;72 jaar;2008;0.02052;80947.0;1661.0;14.0
7720;Totaal mannen en vrouwen;72 jaar;2009;0.01922;81334.0;1563.0;14.21
7721;Totaal mannen en vrouwen;72 jaar;2010;0.01911;81555.0;1558.0;14.29
7722;Totaal mannen en vrouwen;72 jaar;2006 tot 2011;0.02035;80920.0;1647.0;14.02
7723;Totaal mannen en vrouwen;72 jaar;2011;0.01876;82034.0;1539.0;14.48
7724;Totaal mannen en vrouwen;72 jaar;2012;0.01924;82003.0;1578.0;14.43
7725;Totaal mannen en vrouwen;72 jaar;2013;0.01823;82343.0;1501.0;14.57
7726;Totaal mannen en vrouwen;72 jaar;2014;0.01819;82921.0;1508.0;14.84
7727;Totaal mannen en vrouwen;72 jaar;2015;0.01848;82736.0;1529.0;14.62
7728;Totaal mannen en vrouwen;72 jaar;2011 tot 2016;0.01858;82419.0;1531.0;14.59
7729;Totaal mannen en vrouwen;72 jaar;2016;0.01809;82902.0;1500.0;14.69
7730;Totaal mannen en vrouwen;72 jaar;2017;0.01803;83492.0;1505.0;14.76
7731;Totaal mannen en vrouwen;72 jaar;2018;0.01776;83542.0;1484.0;14.77
7732;Totaal mannen en vrouwen;72 jaar;2019;0.01679;84002.0;1411.0;14.97
7733;Totaal mannen en vrouwen;72 jaar;2020;0.01835;83339.0;1529.0;14.36
7734;Totaal mannen en vrouwen;72 jaar;2016 tot 2021;0.01777;83462.0;1483.0;14.7
7735;Totaal mannen en vrouwen;72 jaar;2021;0.01869;82745.0;1547.0;14.46
7736;Totaal mannen en vrouwen;72 jaar;2022;0.01778;83442.0;1484.0;14.62
7737;Totaal mannen en vrouwen;72 jaar;2023;0.0176;83839.0;1475.0;14.77
7738;Totaal mannen en vrouwen;73 jaar;1861 tot 1866;;;;
7739;Totaal mannen en vrouwen;73 jaar;1866 tot 1871;;;;
7740;Totaal mannen en vrouwen;73 jaar;1871 tot 1876;;;;
7741;Totaal mannen en vrouwen;73 jaar;1876 tot 1881;;;;
7742;Totaal mannen en vrouwen;73 jaar;1881 tot 1886;;;;
7743;Totaal mannen en vrouwen;73 jaar;1886 tot 1891;;;;
7744;Totaal mannen en vrouwen;73 jaar;1891 tot 1896;;;;
7745;Totaal mannen en vrouwen;73 jaar;1896 tot 1901;;;;
7746;Totaal mannen en vrouwen;73 jaar;1901 tot 1906;;;;
7747;Totaal mannen en vrouwen;73 jaar;1906 tot 1911;;;;
7748;Totaal mannen en vrouwen;73 jaar;1911 tot 1916;;;;
7749;Totaal mannen en vrouwen;73 jaar;1916 tot 1921;;;;
7750;Totaal mannen en vrouwen;73 jaar;1921 tot 1926;;;;
7751;Totaal mannen en vrouwen;73 jaar;1926 tot 1931;;;;
7752;Totaal mannen en vrouwen;73 jaar;1931 tot 1936;;;;
7753;Totaal mannen en vrouwen;73 jaar;1936 tot 1941;;;;
7754;Totaal mannen en vrouwen;73 jaar;1941 tot 1946;;;;
7755;Totaal mannen en vrouwen;73 jaar;1950;0.04572;61250.0;2800.0;9.54
7756;Totaal mannen en vrouwen;73 jaar;1946 tot 1951;;;;
7757;Totaal mannen en vrouwen;73 jaar;1951;0.04392;61779.0;2713.0;9.53
7758;Totaal mannen en vrouwen;73 jaar;1952;0.04472;62838.0;2810.0;9.74
7759;Totaal mannen en vrouwen;73 jaar;1953;0.04489;61918.0;2779.0;9.58
7760;Totaal mannen en vrouwen;73 jaar;1954;0.04529;62992.0;2853.0;9.76
7761;Totaal mannen en vrouwen;73 jaar;1955;0.04457;63316.0;2822.0;9.67
7762;Totaal mannen en vrouwen;73 jaar;1951 tot 1956;0.04468;62569.0;2796.0;9.66
7763;Totaal mannen en vrouwen;73 jaar;1956;0.04683;63357.0;2967.0;9.48
7764;Totaal mannen en vrouwen;73 jaar;1957;0.04396;64157.0;2820.0;9.85
7765;Totaal mannen en vrouwen;73 jaar;1958;0.04366;64559.0;2819.0;9.88
7766;Totaal mannen en vrouwen;73 jaar;1959;0.04329;64780.0;2805.0;9.98
7767;Totaal mannen en vrouwen;73 jaar;1960;0.04329;64811.0;2806.0;10.0
7768;Totaal mannen en vrouwen;73 jaar;1956 tot 1961;0.04415;64346.0;2841.0;9.84
7769;Totaal mannen en vrouwen;73 jaar;1961;0.03899;64961.0;2533.0;10.21
7770;Totaal mannen en vrouwen;73 jaar;1962;0.04273;64260.0;2746.0;9.95
7771;Totaal mannen en vrouwen;73 jaar;1963;0.04191;64046.0;2684.0;9.97
7772;Totaal mannen en vrouwen;73 jaar;1964;0.04076;64398.0;2625.0;10.45
7773;Totaal mannen en vrouwen;73 jaar;1965;0.04168;64120.0;2672.0;10.23
7774;Totaal mannen en vrouwen;73 jaar;1961 tot 1966;0.04122;64347.0;2652.0;10.16
7775;Totaal mannen en vrouwen;73 jaar;1966;0.04337;64107.0;2780.0;10.23
7776;Totaal mannen en vrouwen;73 jaar;1967;0.04048;64324.0;2604.0;10.51
