ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
8088;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Noordzeebadplaatsen (TR);2021;53.0;0.4;304.0;4.4;1822.0;26.8;;1492.0;22.0;;62.0;902.0;;
8089;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Noordzeebadplaatsen (TR);2022;37.0;0.3;108.0;2.3;1089.0;23.5;;964.0;20.8;;17.0;371.0;;
8090;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Noordzeebadplaatsen (TR);2023;;;;;;;;;;;;;;
8091;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;IJsselmeerkust (TR);2021;;;;;;;;;;;;;;
8092;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;IJsselmeerkust (TR);2022;;;;;;;;;;;;;;
8093;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;IJsselmeerkust (TR);2023;;;;;;;;;;;;;;
8094;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Deltagebied (TR);2021;;;;;;;;;;;;;;
8095;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Deltagebied (TR);2022;;;;;;;;;;;;;;
8096;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Deltagebied (TR);2023;;;;;;;;;;;;;;
8097;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Meren in Gron., Fr. en Noordw.-Ov. (TR);2021;;;;;;;;;;;;;;
8098;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Meren in Gron., Fr. en Noordw.-Ov. (TR);2022;;;;;;;;;;;;;;
8099;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Meren in Gron., Fr. en Noordw.-Ov. (TR);2023;;;;;;;;;;;;;;
8100;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Hollands-Utrechtse meren (TR);2021;;;;;;;;;;;;;;
8101;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Hollands-Utrechtse meren (TR);2022;;;;;;;;;;;;;;
8102;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Hollands-Utrechtse meren (TR);2023;;;;;;;;;;;;;;
8103;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Utrechtse Heuvelrug en 't Gooi (TR);2021;;;;;;;;;;;;;;
8104;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Utrechtse Heuvelrug en 't Gooi (TR);2022;;;;;;;;;;;;;;
8105;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Utrechtse Heuvelrug en 't Gooi (TR);2023;;;;;;;;;;;;;;
8106;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Veluwe en Veluwerand (TR);2021;;;;;;;;;;;;;;
8107;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Veluwe en Veluwerand (TR);2022;29.0;0.2;110.0;3.1;951.0;25.6;;818.0;21.7;;13.0;337.0;;
8108;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Veluwe en Veluwerand (TR);2023;;;;;;;;;;;;;;
8109;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Gelders Rivierengebied (TR);2021;;;;;;;;;;;;;;
8110;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Gelders Rivierengebied (TR);2022;;;;;;;;;;;;;;
8111;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Gelders Rivierengebied (TR);2023;;;;;;;;;;;;;;
8112;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Achterhoek (TR);2021;;;;;;;;;;;;;;
8113;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Achterhoek (TR);2022;;;;;;;;;;;;;;
8114;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Achterhoek (TR);2023;;;;;;;;;;;;;;
8115;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Twente, Salland en Vechtstreek (TR);2021;;;;;;;;;;;;;;
8116;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Twente, Salland en Vechtstreek (TR);2022;;;;;;;;;;;;;;
8117;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Twente, Salland en Vechtstreek (TR);2023;;;;;;;;;;;;;;
8118;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2021;;;;;;;;;;;;;;
8119;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2022;;;;;;;;;;;;;;
8120;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2023;;;;;;;;;;;;;;
8121;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;West- en Midden-Brabant (TR);2021;;;;;;;;;;;;;;
8122;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;West- en Midden-Brabant (TR);2022;;;;;;;;;;;;;;
8123;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;West- en Midden-Brabant (TR);2023;;;;;;;;;;;;;;
8124;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2021;;;;;;;;;;;;;;
8125;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2022;;;;;;;;;;;;;;
8126;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2023;;;;;;;;;;;;;;
8127;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Zuid-Limburg (TR);2021;;;;;;;;;;;;;;
8128;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Zuid-Limburg (TR);2022;;;;;;;;;;;;;;
8129;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Zuid-Limburg (TR);2023;;;;;;;;;;;;;;
8130;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;4 grote steden excl. Noordzeebadpl. (TR);2021;;;;;;;;;;;;;;
8131;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;4 grote steden excl. Noordzeebadpl. (TR);2022;;;;;;;;;;;;;;
8132;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;4 grote steden excl. Noordzeebadpl. (TR);2023;;;;;;;;;;;;;;
8133;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Overig Nederland (TR);2021;;;;;;;;;;;;;;
8134;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Overig Nederland (TR);2022;;;;;;;;;;;;;;
8135;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Overig Nederland (TR);2023;;;;;;;;;;;;;;
8136;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Toeristengebied onbekend (TR);2021;;;;;;;;;;;;;;
8137;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Toeristengebied onbekend (TR);2022;;;;;;;;;;;;;;
8138;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Toeristengebied onbekend (TR);2023;;;;;;;;;;;;;;
8139;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Kust (TG);2021;68.0;0.5;379.0;4.5;2410.0;28.7;;2002.0;23.8;;83.0;968.0;;
8140;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Kust (TG);2022;51.0;0.4;143.0;2.3;1414.0;22.5;;1254.0;19.9;;23.0;366.0;;
8141;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Kust (TG);2023;45.0;0.3;133.0;1.8;1135.0;17.8;;976.0;15.4;;22.0;293.0;;
8142;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Watersportgebieden (TG);2021;70.0;0.5;289.0;3.4;1421.0;16.4;;1095.0;12.6;;36.0;423.0;;
8143;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Watersportgebieden (TG);2022;44.0;0.3;94.0;1.8;656.0;12.9;;550.0;10.8;;9.0;184.0;;
8144;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Watersportgebieden (TG);2023;34.0;0.3;65.0;1.5;417.0;9.3;;332.0;7.3;;7.0;168.0;;
8145;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;34.0;0.2;304.0;7.9;1432.0;35.9;;1097.0;27.1;;38.0;954.0;;
8146;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;45.0;0.3;151.0;2.8;1361.0;24.6;;1186.0;21.2;;18.0;316.0;;
8147;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;;;;;;;;;;;;;;
8148;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;;;;;;;;;;;;;;
8149;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;27.0;0.2;65.0;1.9;544.0;15.7;;462.0;13.2;;8.0;251.0;;
8150;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;;;;;;;;;;;;;;
8151;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;;;;;;;;;;;;;;
8152;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;;;;;;;;;;;;;;
8153;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;;;;;;;;;;;;;;
8154;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Overig Nederland (TG);2021;;;;;;;;;;;;;;
8155;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Overig Nederland (TG);2022;;;;;;;;;;;;;;
8156;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Overig Nederland (TG);2023;;;;;;;;;;;;;;
8157;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;;;;;;;;;;;;;;
8158;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;;;;;;;;;;;;;;
8159;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
8160;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Nederland;2021;444.0;3.1;3028.0;7.5;16333.0;40.3;;13371.0;33.1;;702.0;1759.0;;
8161;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Nederland;2022;328.0;2.3;1027.0;3.4;9030.0;29.9;;8045.0;26.7;;137.0;453.0;;
8162;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Nederland;2023;343.0;2.4;1117.0;3.8;9684.0;32.8;;8627.0;29.2;;152.0;513.0;;
8163;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Nederland (LD);2021;89.0;0.6;492.0;6.7;3464.0;46.8;;3002.0;40.8;;131.0;1889.0;;
8164;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Nederland (LD);2022;74.0;0.5;186.0;2.9;1590.0;25.1;;1414.0;22.4;;26.0;409.0;;
8165;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Nederland (LD);2023;86.0;0.6;176.0;2.8;2192.0;36.1;;2034.0;33.6;;35.0;564.0;;
8166;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Nederland (LD);2021;121.0;0.9;1016.0;9.6;4476.0;42.8;;3504.0;33.9;;201.0;1968.0;;
8167;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Nederland (LD);2022;128.0;0.9;443.0;3.9;3512.0;31.5;;3100.0;28.0;;48.0;426.0;;
8168;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Nederland (LD);2023;103.0;0.7;382.0;4.4;2892.0;33.3;;2539.0;29.5;;40.0;463.0;;
8169;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;West-Nederland (LD);2021;206.0;1.4;1274.0;7.2;7266.0;41.2;;6027.0;34.2;;346.0;2004.0;;
8170;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;West-Nederland (LD);2022;117.0;0.8;388.0;3.8;3406.0;33.4;;3039.0;29.8;;59.0;576.0;;
8171;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;West-Nederland (LD);2023;138.0;1.0;356.0;3.7;3620.0;35.1;;3294.0;31.8;;54.0;508.0;;
8172;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;;;;;;;;;;;;;;
8173;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;59.0;0.4;140.0;3.0;1576.0;33.7;;1448.0;31.1;;21.0;449.0;;
8174;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;;;;;;;;;;;;;;
8175;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Landsdeel onbekend (LD);2021;;;;;;;;;;;;;;
8176;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
8177;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
8178;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groningen (PV);2021;;;;;;;;;;;;;;
8179;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groningen (PV);2022;;;;;;;;;;;;;;
8180;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Groningen (PV);2023;;;;;;;;;;;;;;
8181;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Fryslân (PV);2021;;;;;;;;;;;;;;
8182;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Fryslân (PV);2022;52.0;0.4;136.0;3.2;1081.0;25.3;;955.0;22.5;;16.0;385.0;;
8183;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Fryslân (PV);2023;;;;;;;;;;;;;;
8184;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Drenthe (PV);2021;;;;;;;;;;;;;;
8185;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Drenthe (PV);2022;;;;;;;;;;;;;;
8186;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Drenthe (PV);2023;;;;;;;;;;;;;;
8187;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overijssel (PV);2021;;;;;;;;;;;;;;
8188;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overijssel (PV);2022;;;;;;;;;;;;;;
8189;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overijssel (PV);2023;;;;;;;;;;;;;;
8190;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Flevoland (PV);2021;;;;;;;;;;;;;;
8191;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Flevoland (PV);2022;;;;;;;;;;;;;;
8192;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Flevoland (PV);2023;;;;;;;;;;;;;;
8193;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Gelderland (PV);2021;75.0;0.5;717.0;11.4;2993.0;47.5;;2311.0;37.3;;134.0;2214.0;;
8194;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Gelderland (PV);2022;80.0;0.6;313.0;4.6;2495.0;36.9;;2207.0;32.9;;33.0;489.0;;
8195;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Gelderland (PV);2023;;;;;;;;;;;;;;
8196;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Utrecht (PV);2021;;;;;;;;;;;;;;
8197;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Utrecht (PV);2022;;;;;;;;;;;;;;
8198;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Utrecht (PV);2023;;;;;;;;;;;;;;
8199;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Holland (PV);2021;85.0;0.6;400.0;6.0;2937.0;44.9;;2560.0;39.3;;141.0;2212.0;;
8200;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Holland (PV);2022;49.0;0.4;170.0;4.3;1343.0;32.2;;1187.0;28.5;;29.0;709.0;;
8201;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Holland (PV);2023;;;;;;;;;;;;;;
8202;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Holland (PV);2021;;;;;;;;;;;;;;
8203;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Holland (PV);2022;;;;;;;;;;;;;;
8204;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuid-Holland (PV);2023;;;;;;;;;;;;;;
8205;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zeeland (PV);2021;73.0;0.5;490.0;8.5;2414.0;42.9;;1939.0;34.7;;70.0;1247.0;;
8206;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zeeland (PV);2022;53.0;0.4;178.0;4.4;1456.0;37.0;;1285.0;32.8;;24.0;605.0;;
8207;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zeeland (PV);2023;;;;;;;;;;;;;;
8208;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Brabant (PV);2021;;;;;;;;;;;;;;
8209;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Brabant (PV);2022;;;;;;;;;;;;;;
8210;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Brabant (PV);2023;;;;;;;;;;;;;;
8211;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Limburg (PV);2021;;;;;;;;;;;;;;
8212;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Limburg (PV);2022;;;;;;;;;;;;;;
8213;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Limburg (PV);2023;;;;;;;;;;;;;;
8214;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Provincie onbekend (PV);2021;;;;;;;;;;;;;;
8215;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
8216;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
8217;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Groningen (CR);2021;;;;;;;;;;;;;;
8218;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Groningen (CR);2022;;;;;;;;;;;;;;
8219;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Oost-Groningen (CR);2023;;;;;;;;;;;;;;
8220;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Delfzijl en omgeving (CR);2021;;;;;;;;;;;;;;
8221;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Delfzijl en omgeving (CR);2022;;;;;;;;;;;;;;
8222;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Delfzijl en omgeving (CR);2023;;;;;;;;;;;;;;
8223;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Groningen (CR);2021;;;;;;;;;;;;;;
8224;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Groningen (CR);2022;;;;;;;;;;;;;;
8225;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Overig Groningen (CR);2023;;;;;;;;;;;;;;
8226;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Friesland (CR);2021;;;;;;;;;;;;;;
8227;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Friesland (CR);2022;;;;;;;;;;;;;;
8228;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Friesland (CR);2023;;;;;;;;;;;;;;
8229;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Friesland (CR);2021;;;;;;;;;;;;;;
8230;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Friesland (CR);2022;;;;;;;;;;;;;;
8231;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Friesland (CR);2023;;;;;;;;;;;;;;
8232;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Friesland (CR);2021;;;;;;;;;;;;;;
8233;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Friesland (CR);2022;;;;;;;;;;;;;;
8234;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Friesland (CR);2023;;;;;;;;;;;;;;
8235;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Drenthe (CR);2021;;;;;;;;;;;;;;
8236;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Drenthe (CR);2022;;;;;;;;;;;;;;
8237;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Drenthe (CR);2023;;;;;;;;;;;;;;
8238;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Drenthe (CR);2021;;;;;;;;;;;;;;
8239;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Drenthe (CR);2022;;;;;;;;;;;;;;
8240;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidoost-Drenthe (CR);2023;;;;;;;;;;;;;;
8241;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Drenthe (CR);2021;;;;;;;;;;;;;;
8242;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Drenthe (CR);2022;;;;;;;;;;;;;;
8243;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Drenthe (CR);2023;;;;;;;;;;;;;;
8244;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Overijssel (CR);2021;;;;;;;;;;;;;;
8245;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Overijssel (CR);2022;;;;;;;;;;;;;;
8246;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Noord-Overijssel (CR);2023;;;;;;;;;;;;;;
8247;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Overijssel (CR);2021;;;;;;;;;;;;;;
8248;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Overijssel (CR);2022;;;;;;;;;;;;;;
8249;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Overijssel (CR);2023;;;;;;;;;;;;;;
8250;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Twente (CR);2021;;;;;;;;;;;;;;
8251;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Twente (CR);2022;;;;;;;;;;;;;;
8252;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Twente (CR);2023;;;;;;;;;;;;;;
8253;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Veluwe (CR);2021;;;;;;;;;;;;;;
8254;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Veluwe (CR);2022;61.0;0.4;273.0;5.4;2028.0;40.9;;1777.0;36.2;;27.0;553.0;;
8255;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Veluwe (CR);2023;;;;;;;;;;;;;;
8256;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Achterhoek (CR);2021;;;;;;;;;;;;;;
8257;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Achterhoek (CR);2022;;;;;;;;;;;;;;
8258;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Achterhoek (CR);2023;;;;;;;;;;;;;;
8259;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Arnhem/Nijmegen (CR);2021;;;;;;;;;;;;;;
8260;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Arnhem/Nijmegen (CR);2022;;;;;;;;;;;;;;
8261;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Arnhem/Nijmegen (CR);2023;;;;;;;;;;;;;;
8262;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Gelderland (CR);2021;;;;;;;;;;;;;;
8263;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Gelderland (CR);2022;;;;;;;;;;;;;;
8264;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Zuidwest-Gelderland (CR);2023;;;;;;;;;;;;;;
8265;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Utrecht (CR);2021;;;;;;;;;;;;;;
8266;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Utrecht (CR);2022;;;;;;;;;;;;;;
8267;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Utrecht (CR);2023;;;;;;;;;;;;;;
8268;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Kop van Noord-Holland (CR);2021;;;;;;;;;;;;;;
8269;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Kop van Noord-Holland (CR);2022;;;;;;;;;;;;;;
8270;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Kop van Noord-Holland (CR);2023;;;;;;;;;;;;;;
8271;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Alkmaar en omgeving (CR);2021;;;;;;;;;;;;;;
8272;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Alkmaar en omgeving (CR);2022;;;;;;;;;;;;;;
8273;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Alkmaar en omgeving (CR);2023;;;;;;;;;;;;;;
8274;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;IJmond (CR);2021;;;;;;;;;;;;;;
8275;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;IJmond (CR);2022;;;;;;;;;;;;;;
8276;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;IJmond (CR);2023;;;;;;;;;;;;;;
8277;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;Agglomeratie Haarlem (CR);2021;;;;;;;;;;;;;;
