ID;Afvalsoort;RegioS;Perioden;HoeveelheidHuishoudelijkAfval_1
5995;Totaal huishoudelijk afval;Leiderdorp;2016;477.4
5996;Totaal huishoudelijk afval;Leiderdorp;2017;475.3
5997;Totaal huishoudelijk afval;Leiderdorp;2018;477.4
5998;Totaal huishoudelijk afval;Leiderdorp;2019;463.3
5999;Totaal huishoudelijk afval;Leiderdorp;2020;520.3
6000;Totaal huishoudelijk afval;Leiderdorp;2021;450.3
6001;Totaal huishoudelijk afval;Leiderdorp;2022;366.2
6002;Totaal huishoudelijk afval;Leiderdorp;2023;396.5
6003;Totaal huishoudelijk afval;Leidschendam;2001;554.9
6004;Totaal huishoudelijk afval;Leidschendam;2002;
6005;Totaal huishoudelijk afval;Leidschendam;2003;
6006;Totaal huishoudelijk afval;Leidschendam;2004;
6007;Totaal huishoudelijk afval;Leidschendam;2005;
6008;Totaal huishoudelijk afval;Leidschendam;2006;
6009;Totaal huishoudelijk afval;Leidschendam;2007;
6010;Totaal huishoudelijk afval;Leidschendam;2008;
6011;Totaal huishoudelijk afval;Leidschendam;2009;
6012;Totaal huishoudelijk afval;Leidschendam;2010;
6013;Totaal huishoudelijk afval;Leidschendam;2011;
6014;Totaal huishoudelijk afval;Leidschendam;2012;
6015;Totaal huishoudelijk afval;Leidschendam;2013;
6016;Totaal huishoudelijk afval;Leidschendam;2014;
6017;Totaal huishoudelijk afval;Leidschendam;2015;
6018;Totaal huishoudelijk afval;Leidschendam;2016;
6019;Totaal huishoudelijk afval;Leidschendam;2017;
6020;Totaal huishoudelijk afval;Leidschendam;2018;
6021;Totaal huishoudelijk afval;Leidschendam;2019;
6022;Totaal huishoudelijk afval;Leidschendam;2020;
6023;Totaal huishoudelijk afval;Leidschendam;2021;
6024;Totaal huishoudelijk afval;Leidschendam;2022;
6025;Totaal huishoudelijk afval;Leidschendam;2023;
6026;Totaal huishoudelijk afval;Leidschendam-Voorburg;2001;
6027;Totaal huishoudelijk afval;Leidschendam-Voorburg;2002;515.3
6028;Totaal huishoudelijk afval;Leidschendam-Voorburg;2003;503.2
6029;Totaal huishoudelijk afval;Leidschendam-Voorburg;2004;535.6
6030;Totaal huishoudelijk afval;Leidschendam-Voorburg;2005;536.0
6031;Totaal huishoudelijk afval;Leidschendam-Voorburg;2006;505.9
6032;Totaal huishoudelijk afval;Leidschendam-Voorburg;2007;541.9
6033;Totaal huishoudelijk afval;Leidschendam-Voorburg;2008;527.1
6034;Totaal huishoudelijk afval;Leidschendam-Voorburg;2009;522.1
6035;Totaal huishoudelijk afval;Leidschendam-Voorburg;2010;502.0
6036;Totaal huishoudelijk afval;Leidschendam-Voorburg;2011;502.7
6037;Totaal huishoudelijk afval;Leidschendam-Voorburg;2012;478.1
6038;Totaal huishoudelijk afval;Leidschendam-Voorburg;2013;455.0
6039;Totaal huishoudelijk afval;Leidschendam-Voorburg;2014;454.6
6040;Totaal huishoudelijk afval;Leidschendam-Voorburg;2015;445.2
6041;Totaal huishoudelijk afval;Leidschendam-Voorburg;2016;437.6
6042;Totaal huishoudelijk afval;Leidschendam-Voorburg;2017;421.4
6043;Totaal huishoudelijk afval;Leidschendam-Voorburg;2018;427.4
6044;Totaal huishoudelijk afval;Leidschendam-Voorburg;2019;417.6
6045;Totaal huishoudelijk afval;Leidschendam-Voorburg;2020;434.8
6046;Totaal huishoudelijk afval;Leidschendam-Voorburg;2021;419.3
6047;Totaal huishoudelijk afval;Leidschendam-Voorburg;2022;367.2
6048;Totaal huishoudelijk afval;Leidschendam-Voorburg;2023;363.5
6049;Totaal huishoudelijk afval;Lelystad;2001;596.3
6050;Totaal huishoudelijk afval;Lelystad;2002;635.5
6051;Totaal huishoudelijk afval;Lelystad;2003;621.8
6052;Totaal huishoudelijk afval;Lelystad;2004;636.0
6053;Totaal huishoudelijk afval;Lelystad;2005;564.5
6054;Totaal huishoudelijk afval;Lelystad;2006;586.4
6055;Totaal huishoudelijk afval;Lelystad;2007;603.8
6056;Totaal huishoudelijk afval;Lelystad;2008;619.1
6057;Totaal huishoudelijk afval;Lelystad;2009;600.9
6058;Totaal huishoudelijk afval;Lelystad;2010;583.6
6059;Totaal huishoudelijk afval;Lelystad;2011;584.9
6060;Totaal huishoudelijk afval;Lelystad;2012;552.9
6061;Totaal huishoudelijk afval;Lelystad;2013;520.2
6062;Totaal huishoudelijk afval;Lelystad;2014;517.5
6063;Totaal huishoudelijk afval;Lelystad;2015;530.7
6064;Totaal huishoudelijk afval;Lelystad;2016;542.4
6065;Totaal huishoudelijk afval;Lelystad;2017;535.1
6066;Totaal huishoudelijk afval;Lelystad;2018;536.2
6067;Totaal huishoudelijk afval;Lelystad;2019;547.1
6068;Totaal huishoudelijk afval;Lelystad;2020;612.9
6069;Totaal huishoudelijk afval;Lelystad;2021;
6070;Totaal huishoudelijk afval;Lelystad;2022;528.3
6071;Totaal huishoudelijk afval;Lelystad;2023;507.4
6072;Totaal huishoudelijk afval;Lemsterland;2001;803.6
6073;Totaal huishoudelijk afval;Lemsterland;2002;830.3
6074;Totaal huishoudelijk afval;Lemsterland;2003;749.3
6075;Totaal huishoudelijk afval;Lemsterland;2004;738.2
6076;Totaal huishoudelijk afval;Lemsterland;2005;625.1
6077;Totaal huishoudelijk afval;Lemsterland;2006;654.8
6078;Totaal huishoudelijk afval;Lemsterland;2007;703.8
6079;Totaal huishoudelijk afval;Lemsterland;2008;724.5
6080;Totaal huishoudelijk afval;Lemsterland;2009;671.7
6081;Totaal huishoudelijk afval;Lemsterland;2010;679.2
6082;Totaal huishoudelijk afval;Lemsterland;2011;697.5
6083;Totaal huishoudelijk afval;Lemsterland;2012;641.1
6084;Totaal huishoudelijk afval;Lemsterland;2013;
6085;Totaal huishoudelijk afval;Lemsterland;2014;
6086;Totaal huishoudelijk afval;Lemsterland;2015;
6087;Totaal huishoudelijk afval;Lemsterland;2016;
6088;Totaal huishoudelijk afval;Lemsterland;2017;
6089;Totaal huishoudelijk afval;Lemsterland;2018;
6090;Totaal huishoudelijk afval;Lemsterland;2019;
6091;Totaal huishoudelijk afval;Lemsterland;2020;
6092;Totaal huishoudelijk afval;Lemsterland;2021;
6093;Totaal huishoudelijk afval;Lemsterland;2022;
6094;Totaal huishoudelijk afval;Lemsterland;2023;
6095;Totaal huishoudelijk afval;Leudal;2001;
6096;Totaal huishoudelijk afval;Leudal;2002;
6097;Totaal huishoudelijk afval;Leudal;2003;
6098;Totaal huishoudelijk afval;Leudal;2004;
6099;Totaal huishoudelijk afval;Leudal;2005;
6100;Totaal huishoudelijk afval;Leudal;2006;
6101;Totaal huishoudelijk afval;Leudal;2007;555.9
6102;Totaal huishoudelijk afval;Leudal;2008;519.3
6103;Totaal huishoudelijk afval;Leudal;2009;
6104;Totaal huishoudelijk afval;Leudal;2010;544.1
6105;Totaal huishoudelijk afval;Leudal;2011;530.5
6106;Totaal huishoudelijk afval;Leudal;2012;515.0
6107;Totaal huishoudelijk afval;Leudal;2013;510.6
6108;Totaal huishoudelijk afval;Leudal;2014;503.5
6109;Totaal huishoudelijk afval;Leudal;2015;500.6
6110;Totaal huishoudelijk afval;Leudal;2016;511.0
6111;Totaal huishoudelijk afval;Leudal;2017;513.7
6112;Totaal huishoudelijk afval;Leudal;2018;542.7
6113;Totaal huishoudelijk afval;Leudal;2019;548.9
6114;Totaal huishoudelijk afval;Leudal;2020;574.8
6115;Totaal huishoudelijk afval;Leudal;2021;539.8
6116;Totaal huishoudelijk afval;Leudal;2022;510.0
6117;Totaal huishoudelijk afval;Leudal;2023;501.2
6118;Totaal huishoudelijk afval;Leusden;2001;607.0
6119;Totaal huishoudelijk afval;Leusden;2002;625.7
6120;Totaal huishoudelijk afval;Leusden;2003;605.5
6121;Totaal huishoudelijk afval;Leusden;2004;619.4
6122;Totaal huishoudelijk afval;Leusden;2005;617.7
6123;Totaal huishoudelijk afval;Leusden;2006;604.8
6124;Totaal huishoudelijk afval;Leusden;2007;677.4
6125;Totaal huishoudelijk afval;Leusden;2008;634.2
6126;Totaal huishoudelijk afval;Leusden;2009;642.4
6127;Totaal huishoudelijk afval;Leusden;2010;627.9
6128;Totaal huishoudelijk afval;Leusden;2011;680.5
6129;Totaal huishoudelijk afval;Leusden;2012;649.7
6130;Totaal huishoudelijk afval;Leusden;2013;652.9
6131;Totaal huishoudelijk afval;Leusden;2014;673.1
6132;Totaal huishoudelijk afval;Leusden;2015;641.7
6133;Totaal huishoudelijk afval;Leusden;2016;623.5
6134;Totaal huishoudelijk afval;Leusden;2017;566.6
6135;Totaal huishoudelijk afval;Leusden;2018;506.1
6136;Totaal huishoudelijk afval;Leusden;2019;518.4
6137;Totaal huishoudelijk afval;Leusden;2020;540.9
6138;Totaal huishoudelijk afval;Leusden;2021;478.8
6139;Totaal huishoudelijk afval;Leusden;2022;454.6
6140;Totaal huishoudelijk afval;Leusden;2023;451.5
6141;Totaal huishoudelijk afval;Lichtenvoorde;2001;
6142;Totaal huishoudelijk afval;Lichtenvoorde;2002;569.9
6143;Totaal huishoudelijk afval;Lichtenvoorde;2003;550.0
6144;Totaal huishoudelijk afval;Lichtenvoorde;2004;
6145;Totaal huishoudelijk afval;Lichtenvoorde;2005;
6146;Totaal huishoudelijk afval;Lichtenvoorde;2006;
6147;Totaal huishoudelijk afval;Lichtenvoorde;2007;
6148;Totaal huishoudelijk afval;Lichtenvoorde;2008;
6149;Totaal huishoudelijk afval;Lichtenvoorde;2009;
6150;Totaal huishoudelijk afval;Lichtenvoorde;2010;
6151;Totaal huishoudelijk afval;Lichtenvoorde;2011;
6152;Totaal huishoudelijk afval;Lichtenvoorde;2012;
6153;Totaal huishoudelijk afval;Lichtenvoorde;2013;
6154;Totaal huishoudelijk afval;Lichtenvoorde;2014;
6155;Totaal huishoudelijk afval;Lichtenvoorde;2015;
6156;Totaal huishoudelijk afval;Lichtenvoorde;2016;
6157;Totaal huishoudelijk afval;Lichtenvoorde;2017;
6158;Totaal huishoudelijk afval;Lichtenvoorde;2018;
6159;Totaal huishoudelijk afval;Lichtenvoorde;2019;
6160;Totaal huishoudelijk afval;Lichtenvoorde;2020;
6161;Totaal huishoudelijk afval;Lichtenvoorde;2021;
6162;Totaal huishoudelijk afval;Lichtenvoorde;2022;
6163;Totaal huishoudelijk afval;Lichtenvoorde;2023;
6164;Totaal huishoudelijk afval;Liemeer;2001;740.8
6165;Totaal huishoudelijk afval;Liemeer;2002;556.7
6166;Totaal huishoudelijk afval;Liemeer;2003;506.1
6167;Totaal huishoudelijk afval;Liemeer;2004;555.3
6168;Totaal huishoudelijk afval;Liemeer;2005;580.7
6169;Totaal huishoudelijk afval;Liemeer;2006;
6170;Totaal huishoudelijk afval;Liemeer;2007;
6171;Totaal huishoudelijk afval;Liemeer;2008;
6172;Totaal huishoudelijk afval;Liemeer;2009;
6173;Totaal huishoudelijk afval;Liemeer;2010;
6174;Totaal huishoudelijk afval;Liemeer;2011;
6175;Totaal huishoudelijk afval;Liemeer;2012;
6176;Totaal huishoudelijk afval;Liemeer;2013;
6177;Totaal huishoudelijk afval;Liemeer;2014;
6178;Totaal huishoudelijk afval;Liemeer;2015;
6179;Totaal huishoudelijk afval;Liemeer;2016;
6180;Totaal huishoudelijk afval;Liemeer;2017;
6181;Totaal huishoudelijk afval;Liemeer;2018;
6182;Totaal huishoudelijk afval;Liemeer;2019;
6183;Totaal huishoudelijk afval;Liemeer;2020;
6184;Totaal huishoudelijk afval;Liemeer;2021;
6185;Totaal huishoudelijk afval;Liemeer;2022;
6186;Totaal huishoudelijk afval;Liemeer;2023;
6187;Totaal huishoudelijk afval;De Lier;2001;545.9
6188;Totaal huishoudelijk afval;De Lier;2002;565.2
6189;Totaal huishoudelijk afval;De Lier;2003;573.8
6190;Totaal huishoudelijk afval;De Lier;2004;
6191;Totaal huishoudelijk afval;De Lier;2005;
6192;Totaal huishoudelijk afval;De Lier;2006;
6193;Totaal huishoudelijk afval;De Lier;2007;
6194;Totaal huishoudelijk afval;De Lier;2008;
6195;Totaal huishoudelijk afval;De Lier;2009;
6196;Totaal huishoudelijk afval;De Lier;2010;
6197;Totaal huishoudelijk afval;De Lier;2011;
6198;Totaal huishoudelijk afval;De Lier;2012;
6199;Totaal huishoudelijk afval;De Lier;2013;
6200;Totaal huishoudelijk afval;De Lier;2014;
6201;Totaal huishoudelijk afval;De Lier;2015;
6202;Totaal huishoudelijk afval;De Lier;2016;
6203;Totaal huishoudelijk afval;De Lier;2017;
6204;Totaal huishoudelijk afval;De Lier;2018;
6205;Totaal huishoudelijk afval;De Lier;2019;
6206;Totaal huishoudelijk afval;De Lier;2020;
6207;Totaal huishoudelijk afval;De Lier;2021;
6208;Totaal huishoudelijk afval;De Lier;2022;
6209;Totaal huishoudelijk afval;De Lier;2023;
6210;Totaal huishoudelijk afval;Liesveld;2001;499.7
6211;Totaal huishoudelijk afval;Liesveld;2002;458.3
6212;Totaal huishoudelijk afval;Liesveld;2003;461.3
6213;Totaal huishoudelijk afval;Liesveld;2004;513.3
6214;Totaal huishoudelijk afval;Liesveld;2005;519.9
6215;Totaal huishoudelijk afval;Liesveld;2006;514.7
6216;Totaal huishoudelijk afval;Liesveld;2007;520.8
6217;Totaal huishoudelijk afval;Liesveld;2008;493.1
6218;Totaal huishoudelijk afval;Liesveld;2009;493.2
6219;Totaal huishoudelijk afval;Liesveld;2010;
6220;Totaal huishoudelijk afval;Liesveld;2011;561.5
6221;Totaal huishoudelijk afval;Liesveld;2012;573.4
6222;Totaal huishoudelijk afval;Liesveld;2013;
6223;Totaal huishoudelijk afval;Liesveld;2014;
6224;Totaal huishoudelijk afval;Liesveld;2015;
6225;Totaal huishoudelijk afval;Liesveld;2016;
6226;Totaal huishoudelijk afval;Liesveld;2017;
6227;Totaal huishoudelijk afval;Liesveld;2018;
6228;Totaal huishoudelijk afval;Liesveld;2019;
6229;Totaal huishoudelijk afval;Liesveld;2020;
6230;Totaal huishoudelijk afval;Liesveld;2021;
6231;Totaal huishoudelijk afval;Liesveld;2022;
6232;Totaal huishoudelijk afval;Liesveld;2023;
6233;Totaal huishoudelijk afval;Limmen;2001;824.3
6234;Totaal huishoudelijk afval;Limmen;2002;
6235;Totaal huishoudelijk afval;Limmen;2003;
6236;Totaal huishoudelijk afval;Limmen;2004;
6237;Totaal huishoudelijk afval;Limmen;2005;
6238;Totaal huishoudelijk afval;Limmen;2006;
6239;Totaal huishoudelijk afval;Limmen;2007;
6240;Totaal huishoudelijk afval;Limmen;2008;
6241;Totaal huishoudelijk afval;Limmen;2009;
6242;Totaal huishoudelijk afval;Limmen;2010;
6243;Totaal huishoudelijk afval;Limmen;2011;
6244;Totaal huishoudelijk afval;Limmen;2012;
6245;Totaal huishoudelijk afval;Limmen;2013;
6246;Totaal huishoudelijk afval;Limmen;2014;
6247;Totaal huishoudelijk afval;Limmen;2015;
6248;Totaal huishoudelijk afval;Limmen;2016;
6249;Totaal huishoudelijk afval;Limmen;2017;
6250;Totaal huishoudelijk afval;Limmen;2018;
6251;Totaal huishoudelijk afval;Limmen;2019;
6252;Totaal huishoudelijk afval;Limmen;2020;
6253;Totaal huishoudelijk afval;Limmen;2021;
6254;Totaal huishoudelijk afval;Limmen;2022;
6255;Totaal huishoudelijk afval;Limmen;2023;
6256;Totaal huishoudelijk afval;Lingewaal;2001;526.1
6257;Totaal huishoudelijk afval;Lingewaal;2002;504.8
6258;Totaal huishoudelijk afval;Lingewaal;2003;477.3
6259;Totaal huishoudelijk afval;Lingewaal;2004;518.1
6260;Totaal huishoudelijk afval;Lingewaal;2005;534.4
6261;Totaal huishoudelijk afval;Lingewaal;2006;541.6
6262;Totaal huishoudelijk afval;Lingewaal;2007;541.1
6263;Totaal huishoudelijk afval;Lingewaal;2008;530.4
6264;Totaal huishoudelijk afval;Lingewaal;2009;519.3
6265;Totaal huishoudelijk afval;Lingewaal;2010;518.3
6266;Totaal huishoudelijk afval;Lingewaal;2011;544.2
6267;Totaal huishoudelijk afval;Lingewaal;2012;509.6
6268;Totaal huishoudelijk afval;Lingewaal;2013;495.7
6269;Totaal huishoudelijk afval;Lingewaal;2014;460.1
6270;Totaal huishoudelijk afval;Lingewaal;2015;470.6
6271;Totaal huishoudelijk afval;Lingewaal;2016;477.9
6272;Totaal huishoudelijk afval;Lingewaal;2017;483.4
6273;Totaal huishoudelijk afval;Lingewaal;2018;469.7
6274;Totaal huishoudelijk afval;Lingewaal;2019;
6275;Totaal huishoudelijk afval;Lingewaal;2020;
6276;Totaal huishoudelijk afval;Lingewaal;2021;
6277;Totaal huishoudelijk afval;Lingewaal;2022;
6278;Totaal huishoudelijk afval;Lingewaal;2023;
6279;Totaal huishoudelijk afval;Lingewaard;2001;
6280;Totaal huishoudelijk afval;Lingewaard;2002;
6281;Totaal huishoudelijk afval;Lingewaard;2003;433.7
6282;Totaal huishoudelijk afval;Lingewaard;2004;408.6
6283;Totaal huishoudelijk afval;Lingewaard;2005;409.9
6284;Totaal huishoudelijk afval;Lingewaard;2006;408.8
6285;Totaal huishoudelijk afval;Lingewaard;2007;413.0
6286;Totaal huishoudelijk afval;Lingewaard;2008;404.7
6287;Totaal huishoudelijk afval;Lingewaard;2009;394.0
6288;Totaal huishoudelijk afval;Lingewaard;2010;399.0
6289;Totaal huishoudelijk afval;Lingewaard;2011;388.2
6290;Totaal huishoudelijk afval;Lingewaard;2012;369.5
6291;Totaal huishoudelijk afval;Lingewaard;2013;358.8
6292;Totaal huishoudelijk afval;Lingewaard;2014;368.9
6293;Totaal huishoudelijk afval;Lingewaard;2015;361.3
6294;Totaal huishoudelijk afval;Lingewaard;2016;376.2
6295;Totaal huishoudelijk afval;Lingewaard;2017;366.4
6296;Totaal huishoudelijk afval;Lingewaard;2018;382.1
6297;Totaal huishoudelijk afval;Lingewaard;2019;380.4
6298;Totaal huishoudelijk afval;Lingewaard;2020;394.6
6299;Totaal huishoudelijk afval;Lingewaard;2021;400.0
6300;Totaal huishoudelijk afval;Lingewaard;2022;353.5
6301;Totaal huishoudelijk afval;Lingewaard;2023;364.1
6302;Totaal huishoudelijk afval;Lisse;2001;512.3
6303;Totaal huishoudelijk afval;Lisse;2002;541.8
6304;Totaal huishoudelijk afval;Lisse;2003;525.5
6305;Totaal huishoudelijk afval;Lisse;2004;529.4
6306;Totaal huishoudelijk afval;Lisse;2005;550.8
6307;Totaal huishoudelijk afval;Lisse;2006;566.7
6308;Totaal huishoudelijk afval;Lisse;2007;581.6
6309;Totaal huishoudelijk afval;Lisse;2008;573.0
6310;Totaal huishoudelijk afval;Lisse;2009;568.9
6311;Totaal huishoudelijk afval;Lisse;2010;501.5
6312;Totaal huishoudelijk afval;Lisse;2011;522.4
6313;Totaal huishoudelijk afval;Lisse;2012;508.7
6314;Totaal huishoudelijk afval;Lisse;2013;504.2
6315;Totaal huishoudelijk afval;Lisse;2014;503.9
6316;Totaal huishoudelijk afval;Lisse;2015;504.7
6317;Totaal huishoudelijk afval;Lisse;2016;506.9
6318;Totaal huishoudelijk afval;Lisse;2017;427.6
6319;Totaal huishoudelijk afval;Lisse;2018;440.8
6320;Totaal huishoudelijk afval;Lisse;2019;447.2
6321;Totaal huishoudelijk afval;Lisse;2020;
6322;Totaal huishoudelijk afval;Lisse;2021;
6323;Totaal huishoudelijk afval;Lisse;2022;
6324;Totaal huishoudelijk afval;Lisse;2023;435.1
6325;Totaal huishoudelijk afval;Lith;2001;
6326;Totaal huishoudelijk afval;Lith;2002;608.8
6327;Totaal huishoudelijk afval;Lith;2003;697.7
6328;Totaal huishoudelijk afval;Lith;2004;636.4
6329;Totaal huishoudelijk afval;Lith;2005;
6330;Totaal huishoudelijk afval;Lith;2006;460.0
6331;Totaal huishoudelijk afval;Lith;2007;
6332;Totaal huishoudelijk afval;Lith;2008;509.7
6333;Totaal huishoudelijk afval;Lith;2009;511.7
6334;Totaal huishoudelijk afval;Lith;2010;628.0
6335;Totaal huishoudelijk afval;Lith;2011;
6336;Totaal huishoudelijk afval;Lith;2012;
6337;Totaal huishoudelijk afval;Lith;2013;
6338;Totaal huishoudelijk afval;Lith;2014;
6339;Totaal huishoudelijk afval;Lith;2015;
6340;Totaal huishoudelijk afval;Lith;2016;
6341;Totaal huishoudelijk afval;Lith;2017;
6342;Totaal huishoudelijk afval;Lith;2018;
6343;Totaal huishoudelijk afval;Lith;2019;
6344;Totaal huishoudelijk afval;Lith;2020;
6345;Totaal huishoudelijk afval;Lith;2021;
6346;Totaal huishoudelijk afval;Lith;2022;
6347;Totaal huishoudelijk afval;Lith;2023;
6348;Totaal huishoudelijk afval;Littenseradiel;2001;449.2
6349;Totaal huishoudelijk afval;Littenseradiel;2002;581.9
6350;Totaal huishoudelijk afval;Littenseradiel;2003;597.3
6351;Totaal huishoudelijk afval;Littenseradiel;2004;624.0
6352;Totaal huishoudelijk afval;Littenseradiel;2005;652.2
6353;Totaal huishoudelijk afval;Littenseradiel;2006;634.9
6354;Totaal huishoudelijk afval;Littenseradiel;2007;741.6
6355;Totaal huishoudelijk afval;Littenseradiel;2008;748.2
6356;Totaal huishoudelijk afval;Littenseradiel;2009;779.2
6357;Totaal huishoudelijk afval;Littenseradiel;2010;
6358;Totaal huishoudelijk afval;Littenseradiel;2011;670.6
6359;Totaal huishoudelijk afval;Littenseradiel;2012;644.6
6360;Totaal huishoudelijk afval;Littenseradiel;2013;624.0
6361;Totaal huishoudelijk afval;Littenseradiel;2014;645.4
6362;Totaal huishoudelijk afval;Littenseradiel;2015;627.1
6363;Totaal huishoudelijk afval;Littenseradiel;2016;647.6
6364;Totaal huishoudelijk afval;Littenseradiel;2017;634.7
6365;Totaal huishoudelijk afval;Littenseradiel;2018;
6366;Totaal huishoudelijk afval;Littenseradiel;2019;
6367;Totaal huishoudelijk afval;Littenseradiel;2020;
6368;Totaal huishoudelijk afval;Littenseradiel;2021;
6369;Totaal huishoudelijk afval;Littenseradiel;2022;
6370;Totaal huishoudelijk afval;Littenseradiel;2023;
6371;Totaal huishoudelijk afval;Lochem;2001;
6372;Totaal huishoudelijk afval;Lochem;2002;
6373;Totaal huishoudelijk afval;Lochem;2003;515.3
6374;Totaal huishoudelijk afval;Lochem;2004;552.2
6375;Totaal huishoudelijk afval;Lochem;2005;552.9
6376;Totaal huishoudelijk afval;Lochem;2006;549.3
6377;Totaal huishoudelijk afval;Lochem;2007;587.4
6378;Totaal huishoudelijk afval;Lochem;2008;552.7
6379;Totaal huishoudelijk afval;Lochem;2009;539.3
6380;Totaal huishoudelijk afval;Lochem;2010;518.5
6381;Totaal huishoudelijk afval;Lochem;2011;530.9
6382;Totaal huishoudelijk afval;Lochem;2012;514.4
6383;Totaal huishoudelijk afval;Lochem;2013;375.6
6384;Totaal huishoudelijk afval;Lochem;2014;388.4
6385;Totaal huishoudelijk afval;Lochem;2015;394.6
6386;Totaal huishoudelijk afval;Lochem;2016;393.6
6387;Totaal huishoudelijk afval;Lochem;2017;392.6
6388;Totaal huishoudelijk afval;Lochem;2018;387.9
6389;Totaal huishoudelijk afval;Lochem;2019;401.4
6390;Totaal huishoudelijk afval;Lochem;2020;435.9
6391;Totaal huishoudelijk afval;Lochem;2021;428.6
6392;Totaal huishoudelijk afval;Lochem;2022;388.6
6393;Totaal huishoudelijk afval;Lochem;2023;393.6
6394;Totaal huishoudelijk afval;Loenen;2001;620.2
6395;Totaal huishoudelijk afval;Loenen;2002;593.9
6396;Totaal huishoudelijk afval;Loenen;2003;593.8
6397;Totaal huishoudelijk afval;Loenen;2004;591.2
6398;Totaal huishoudelijk afval;Loenen;2005;583.1
6399;Totaal huishoudelijk afval;Loenen;2006;563.3
6400;Totaal huishoudelijk afval;Loenen;2007;
6401;Totaal huishoudelijk afval;Loenen;2008;591.7
6402;Totaal huishoudelijk afval;Loenen;2009;
