ID;ArableCrops;Regions;Periods;AreaUnderCultivation_1;HarvestedArea_2;GrossYieldPerHa_3;GrossYieldTotal_4
343;Wheat (total);Utrecht (PV);1996;318.0;306.0;8.3;2542.0
344;Wheat (total);Utrecht (PV);1997;317.0;301.0;8.1;2436.0
345;Wheat (total);Utrecht (PV);1998;376.0;357.0;6.9;2454.0
346;Wheat (total);Utrecht (PV);1999;209.0;193.0;8.0;1539.0
347;Wheat (total);Utrecht (PV);2000;304.0;286.0;8.2;2354.0
348;Wheat (total);Utrecht (PV);2001;369.0;349.0;7.1;2480.0
349;Wheat (total);Utrecht (PV);2002;465.0;457.0;7.6;3471.0
350;Wheat (total);Utrecht (PV);2003;445.0;441.0;8.7;3847.0
351;Wheat (total);Utrecht (PV);2004;427.0;423.0;8.4;3548.0
352;Wheat (total);Utrecht (PV);2005;433.0;428.0;7.9;3361.0
353;Wheat (total);Utrecht (PV);2006;515.0;510.0;7.8;3974.0
354;Wheat (total);Utrecht (PV);2007;602.0;602.0;5.3;3220.0
355;Wheat (total);Utrecht (PV);2008;644.0;644.0;8.5;5457.0
356;Wheat (total);Utrecht (PV);2009;598.0;598.0;8.4;5016.0
357;Wheat (total);Utrecht (PV);2010;461.0;444.0;8.6;3808.0
358;Wheat (total);Utrecht (PV);2011;489.0;486.0;5.5;2688.0
359;Wheat (total);Utrecht (PV);2012;721.0;721.0;8.4;6090.0
360;Wheat (total);Utrecht (PV);2013;594.0;593.0;7.4;4405.0
361;Wheat (total);Utrecht (PV);2014;470.0;470.0;8.3;3882.0
362;Wheat (total);Utrecht (PV);2015;385.0;385.0;7.4;2850.0
363;Wheat (total);Utrecht (PV);2016;191.0;190.0;7.8;1488.0
364;Wheat (total);Utrecht (PV);2017;192.0;190.0;8.7;1662.0
365;Wheat (total);Utrecht (PV);2018;176.0;175.0;8.6;1498.0
366;Wheat (total);Utrecht (PV);2019;283.0;283.0;9.1;2563.0
367;Wheat (total);Utrecht (PV);2020;241.0;237.0;8.3;1976.0
368;Wheat (total);Utrecht (PV);2021;299.0;296.0;6.4;1901.0
369;Wheat (total);Utrecht (PV);2022;377.0;372.0;7.3;2703.0
370;Wheat (total);Utrecht (PV);2023;364.0;363.0;6.2;2251.0
371;Wheat (total);Utrecht (PV);2024;163.0;162.0;3.6;574.0
372;Wheat (total);Noord-Holland (PV);1994;9977.0;9977.0;8.3;83159.0
373;Wheat (total);Noord-Holland (PV);1995;9921.0;9921.0;9.7;95748.0
374;Wheat (total);Noord-Holland (PV);1996;10246.0;10246.0;8.9;91585.0
375;Wheat (total);Noord-Holland (PV);1997;9644.0;9644.0;8.5;81500.0
376;Wheat (total);Noord-Holland (PV);1998;9023.0;9012.0;7.7;69246.0
377;Wheat (total);Noord-Holland (PV);1999;7047.0;7041.0;8.7;61108.0
378;Wheat (total);Noord-Holland (PV);2000;8480.0;8440.0;8.3;69684.0
379;Wheat (total);Noord-Holland (PV);2001;8489.0;8433.0;8.1;68215.0
380;Wheat (total);Noord-Holland (PV);2002;9914.0;9872.0;8.0;78785.0
381;Wheat (total);Noord-Holland (PV);2003;9166.0;9104.0;8.8;79794.0
382;Wheat (total);Noord-Holland (PV);2004;9158.0;9089.0;9.1;82940.0
383;Wheat (total);Noord-Holland (PV);2005;9321.0;9243.0;8.9;81861.0
384;Wheat (total);Noord-Holland (PV);2006;9448.0;9350.0;8.6;80461.0
385;Wheat (total);Noord-Holland (PV);2007;9159.0;9118.0;6.9;62701.0
386;Wheat (total);Noord-Holland (PV);2008;10821.0;10821.0;8.8;94878.0
387;Wheat (total);Noord-Holland (PV);2009;9647.0;9644.0;9.1;87458.0
388;Wheat (total);Noord-Holland (PV);2010;9621.0;9621.0;8.8;84494.0
389;Wheat (total);Noord-Holland (PV);2011;10078.0;10028.0;7.7;77158.0
390;Wheat (total);Noord-Holland (PV);2012;9509.0;9509.0;8.7;83120.0
391;Wheat (total);Noord-Holland (PV);2013;10132.0;10132.0;8.7;88286.0
392;Wheat (total);Noord-Holland (PV);2014;9231.0;9231.0;9.2;85311.0
393;Wheat (total);Noord-Holland (PV);2015;9140.0;9140.0;9.4;85698.0
394;Wheat (total);Noord-Holland (PV);2016;7589.0;7551.0;8.0;60550.0
395;Wheat (total);Noord-Holland (PV);2017;7211.0;7183.0;9.6;68935.0
396;Wheat (total);Noord-Holland (PV);2018;7325.0;7301.0;8.7;63286.0
397;Wheat (total);Noord-Holland (PV);2019;7454.0;7437.0;9.6;71085.0
398;Wheat (total);Noord-Holland (PV);2020;6967.0;6898.0;8.1;55881.0
399;Wheat (total);Noord-Holland (PV);2021;7522.0;7454.0;8.2;60983.0
400;Wheat (total);Noord-Holland (PV);2022;7905.0;7883.0;9.1;72070.0
401;Wheat (total);Noord-Holland (PV);2023;7677.0;7589.0;8.4;64119.0
402;Wheat (total);Noord-Holland (PV);2024;6502.0;6429.0;7.3;47244.0
403;Wheat (total);Zuid-Holland (PV);1994;14512.0;14512.0;8.6;124312.0
404;Wheat (total);Zuid-Holland (PV);1995;15153.0;15153.0;9.5;144395.0
405;Wheat (total);Zuid-Holland (PV);1996;15817.0;15817.0;9.8;154645.0
406;Wheat (total);Zuid-Holland (PV);1997;15437.0;15437.0;7.6;116870.0
407;Wheat (total);Zuid-Holland (PV);1998;14971.0;14971.0;8.6;129351.0
408;Wheat (total);Zuid-Holland (PV);1999;12582.0;12579.0;8.6;108289.0
409;Wheat (total);Zuid-Holland (PV);2000;13977.0;13928.0;8.8;122339.0
410;Wheat (total);Zuid-Holland (PV);2001;13908.0;13847.0;8.1;111655.0
411;Wheat (total);Zuid-Holland (PV);2002;14630.0;14608.0;8.5;124177.0
412;Wheat (total);Zuid-Holland (PV);2003;13863.0;13745.0;9.2;125956.0
413;Wheat (total);Zuid-Holland (PV);2004;14784.0;14677.0;9.6;141189.0
414;Wheat (total);Zuid-Holland (PV);2005;15091.0;14968.0;9.1;136766.0
415;Wheat (total);Zuid-Holland (PV);2006;14959.0;14858.0;8.8;131242.0
416;Wheat (total);Zuid-Holland (PV);2007;14350.0;14350.0;7.0;99896.0
417;Wheat (total);Zuid-Holland (PV);2008;16067.0;16067.0;9.4;151400.0
418;Wheat (total);Zuid-Holland (PV);2009;15838.0;15838.0;9.6;152748.0
419;Wheat (total);Zuid-Holland (PV);2010;15937.0;15937.0;9.4;150573.0
420;Wheat (total);Zuid-Holland (PV);2011;15377.0;15371.0;8.5;129912.0
421;Wheat (total);Zuid-Holland (PV);2012;15545.0;15545.0;8.5;132879.0
422;Wheat (total);Zuid-Holland (PV);2013;15467.0;15467.0;9.4;146102.0
423;Wheat (total);Zuid-Holland (PV);2014;14514.0;14514.0;9.9;143010.0
424;Wheat (total);Zuid-Holland (PV);2015;14722.0;14722.0;9.9;145956.0
425;Wheat (total);Zuid-Holland (PV);2016;13106.0;13090.0;8.3;108145.0
426;Wheat (total);Zuid-Holland (PV);2017;11781.0;11769.0;9.8;115524.0
427;Wheat (total);Zuid-Holland (PV);2018;11227.0;11164.0;9.1;101805.0
428;Wheat (total);Zuid-Holland (PV);2019;11444.0;11441.0;10.3;118152.0
429;Wheat (total);Zuid-Holland (PV);2020;10781.0;10690.0;9.1;97747.0
430;Wheat (total);Zuid-Holland (PV);2021;11451.0;11444.0;8.8;100843.0
431;Wheat (total);Zuid-Holland (PV);2022;12154.0;12062.0;10.9;131138.0
432;Wheat (total);Zuid-Holland (PV);2023;12127.0;12102.0;9.3;112832.0
433;Wheat (total);Zuid-Holland (PV);2024;9864.0;9794.0;7.3;71583.0
434;Wheat (total);Zeeland (PV);1994;28304.0;28304.0;8.9;250681.0
435;Wheat (total);Zeeland (PV);1995;31302.0;31301.0;9.1;285631.0
436;Wheat (total);Zeeland (PV);1996;32418.0;32418.0;9.9;322354.0
437;Wheat (total);Zeeland (PV);1997;31582.0;31582.0;7.9;248123.0
438;Wheat (total);Zeeland (PV);1998;30524.0;30521.0;9.0;273341.0
439;Wheat (total);Zeeland (PV);1999;23083.0;23053.0;8.8;203615.0
440;Wheat (total);Zeeland (PV);2000;28576.0;28450.0;9.2;261811.0
441;Wheat (total);Zeeland (PV);2001;23401.0;23266.0;8.2;190828.0
442;Wheat (total);Zeeland (PV);2002;29480.0;29480.0;8.7;256533.0
443;Wheat (total);Zeeland (PV);2003;25823.0;25637.0;9.6;245497.0
444;Wheat (total);Zeeland (PV);2004;27326.0;27132.0;10.1;274084.0
445;Wheat (total);Zeeland (PV);2005;27752.0;27581.0;9.5;262064.0
446;Wheat (total);Zeeland (PV);2006;27996.0;27865.0;9.2;256669.0
447;Wheat (total);Zeeland (PV);2007;28725.0;28725.0;7.7;222446.0
448;Wheat (total);Zeeland (PV);2008;32962.0;32962.0;9.0;296407.0
449;Wheat (total);Zeeland (PV);2009;31367.0;31367.0;10.0;313292.0
450;Wheat (total);Zeeland (PV);2010;31616.0;31616.0;9.2;290396.0
451;Wheat (total);Zeeland (PV);2011;32456.0;32456.0;7.9;255162.0
452;Wheat (total);Zeeland (PV);2012;33651.0;33651.0;8.5;287707.0
453;Wheat (total);Zeeland (PV);2013;33100.0;33100.0;8.8;290815.0
454;Wheat (total);Zeeland (PV);2014;31796.0;31796.0;9.3;296678.0
455;Wheat (total);Zeeland (PV);2015;32185.0;32185.0;9.5;306906.0
456;Wheat (total);Zeeland (PV);2016;30111.0;30061.0;8.2;247436.0
457;Wheat (total);Zeeland (PV);2017;25856.0;25750.0;9.1;233502.0
458;Wheat (total);Zeeland (PV);2018;25691.0;25664.0;9.2;236565.0
459;Wheat (total);Zeeland (PV);2019;26732.0;26696.0;10.4;276856.0
460;Wheat (total);Zeeland (PV);2020;25105.0;24921.0;9.2;230334.0
461;Wheat (total);Zeeland (PV);2021;28167.0;27895.0;8.6;239439.0
462;Wheat (total);Zeeland (PV);2022;28567.0;28488.0;10.2;289743.0
463;Wheat (total);Zeeland (PV);2023;30260.0;30200.0;8.7;261500.0
464;Wheat (total);Zeeland (PV);2024;23561.0;23410.0;7.0;163276.0
465;Wheat (total);Noord-Brabant (PV);1994;10257.0;10257.0;8.7;89557.0
466;Wheat (total);Noord-Brabant (PV);1995;12648.0;12648.0;8.8;110951.0
467;Wheat (total);Noord-Brabant (PV);1996;13055.0;13055.0;9.3;120998.0
468;Wheat (total);Noord-Brabant (PV);1997;12688.0;12688.0;7.5;94637.0
469;Wheat (total);Noord-Brabant (PV);1998;12905.0;12904.0;7.8;101099.0
470;Wheat (total);Noord-Brabant (PV);1999;9753.0;9715.0;8.4;81608.0
471;Wheat (total);Noord-Brabant (PV);2000;14827.0;14778.0;8.3;122517.0
472;Wheat (total);Noord-Brabant (PV);2001;13701.0;13557.0;7.4;99861.0
473;Wheat (total);Noord-Brabant (PV);2002;14468.0;14366.0;8.2;118293.0
474;Wheat (total);Noord-Brabant (PV);2003;13007.0;12870.0;8.8;112716.0
475;Wheat (total);Noord-Brabant (PV);2004;13641.0;13471.0;9.0;121652.0
476;Wheat (total);Noord-Brabant (PV);2005;13359.0;13260.0;8.6;114675.0
477;Wheat (total);Noord-Brabant (PV);2006;12827.0;12723.0;8.6;109424.0
478;Wheat (total);Noord-Brabant (PV);2007;12966.0;12966.0;6.8;88163.0
479;Wheat (total);Noord-Brabant (PV);2008;14693.0;14693.0;9.0;132363.0
480;Wheat (total);Noord-Brabant (PV);2009;13760.0;13742.0;9.3;127716.0
481;Wheat (total);Noord-Brabant (PV);2010;14087.0;14087.0;8.9;125343.0
482;Wheat (total);Noord-Brabant (PV);2011;14429.0;14286.0;7.7;110244.0
483;Wheat (total);Noord-Brabant (PV);2012;13859.0;13859.0;8.6;119560.0
484;Wheat (total);Noord-Brabant (PV);2013;13856.0;13855.0;8.8;121842.0
485;Wheat (total);Noord-Brabant (PV);2014;11767.0;11767.0;9.2;108685.0
486;Wheat (total);Noord-Brabant (PV);2015;11797.0;11797.0;9.5;111962.0
487;Wheat (total);Noord-Brabant (PV);2016;10949.0;10830.0;8.2;88472.0
488;Wheat (total);Noord-Brabant (PV);2017;9408.0;9382.0;9.3;87055.0
489;Wheat (total);Noord-Brabant (PV);2018;9098.0;9047.0;9.0;81596.0
490;Wheat (total);Noord-Brabant (PV);2019;10340.0;10307.0;10.0;103309.0
491;Wheat (total);Noord-Brabant (PV);2020;9906.0;9813.0;8.8;86090.0
492;Wheat (total);Noord-Brabant (PV);2021;10984.0;10704.0;8.3;88694.0
493;Wheat (total);Noord-Brabant (PV);2022;11655.0;11558.0;9.5;110040.0
494;Wheat (total);Noord-Brabant (PV);2023;13717.0;13663.0;8.5;116014.0
495;Wheat (total);Noord-Brabant (PV);2024;8173.0;8075.0;6.6;53352.0
496;Wheat (total);Limburg (PV);1994;6739.0;6739.0;7.9;53215.0
497;Wheat (total);Limburg (PV);1995;7270.0;7270.0;7.7;55752.0
498;Wheat (total);Limburg (PV);1996;7103.0;7102.0;8.4;59414.0
499;Wheat (total);Limburg (PV);1997;7091.0;7091.0;7.0;49677.0
500;Wheat (total);Limburg (PV);1998;7957.0;7957.0;7.3;57951.0
501;Wheat (total);Limburg (PV);1999;6317.0;6297.0;8.3;52071.0
502;Wheat (total);Limburg (PV);2000;8227.0;8213.0;7.7;63456.0
503;Wheat (total);Limburg (PV);2001;7756.0;7716.0;8.1;62511.0
504;Wheat (total);Limburg (PV);2002;7897.0;7798.0;8.4;65325.0
505;Wheat (total);Limburg (PV);2003;7318.0;7246.0;8.1;58782.0
506;Wheat (total);Limburg (PV);2004;8006.0;7891.0;8.4;66336.0
507;Wheat (total);Limburg (PV);2005;7995.0;7911.0;8.5;67485.0
508;Wheat (total);Limburg (PV);2006;8187.0;8115.0;8.3;66984.0
509;Wheat (total);Limburg (PV);2007;7830.0;7830.0;7.5;58711.0
510;Wheat (total);Limburg (PV);2008;7883.0;7883.0;8.5;66997.0
511;Wheat (total);Limburg (PV);2009;7493.0;7449.0;8.9;66576.0
512;Wheat (total);Limburg (PV);2010;7637.0;7497.0;8.2;61441.0
513;Wheat (total);Limburg (PV);2011;6892.0;6892.0;8.1;55978.0
514;Wheat (total);Limburg (PV);2012;7266.0;7266.0;8.9;64669.0
515;Wheat (total);Limburg (PV);2013;7426.0;7411.0;8.9;66184.0
516;Wheat (total);Limburg (PV);2014;7056.0;7056.0;9.4;66367.0
517;Wheat (total);Limburg (PV);2015;7114.0;7114.0;9.4;66948.0
518;Wheat (total);Limburg (PV);2016;6751.0;6616.0;6.6;43786.0
519;Wheat (total);Limburg (PV);2017;6004.0;5915.0;8.4;49676.0
520;Wheat (total);Limburg (PV);2018;5647.0;5575.0;8.6;48001.0
521;Wheat (total);Limburg (PV);2019;6288.0;6167.0;9.5;58705.0
522;Wheat (total);Limburg (PV);2020;6057.0;6021.0;8.9;53845.0
523;Wheat (total);Limburg (PV);2021;6551.0;6116.0;8.0;48766.0
524;Wheat (total);Limburg (PV);2022;6680.0;6608.0;10.0;66015.0
525;Wheat (total);Limburg (PV);2023;7554.0;7517.0;9.0;67353.0
526;Wheat (total);Limburg (PV);2024;5209.0;5123.0;6.2;31726.0
527;Wheat, winter;Nederland;1994;98559.0;98551.0;8.6;843759.0
528;Wheat, winter;Nederland;1995;125599.0;124870.0;8.9;1115795.0
529;Wheat, winter;Nederland;1996;134122.0;134106.0;9.2;1231398.0
530;Wheat, winter;Nederland;1997;124985.0;124978.0;7.9;986525.0
531;Wheat, winter;Nederland;1998;128276.0;128171.0;7.9;1010571.0
532;Wheat, winter;Nederland;1999;61638.0;61170.0;9.0;549106.0
533;Wheat, winter;Nederland;2000;120510.0;119929.0;8.7;1044632.0
534;Wheat, winter;Nederland;2001;95791.0;95045.0;8.4;800915.0
535;Wheat, winter;Nederland;2002;113190.0;112379.0;8.2;924795.0
536;Wheat, winter;Nederland;2003;105879.0;105273.0;9.2;967990.0
537;Wheat, winter;Nederland;2004;117224.0;116350.0;9.4;1093139.0
538;Wheat, winter;Nederland;2005;116040.0;115323.0;9.1;1045115.0
539;Wheat, winter;Nederland;2006;121502.0;120733.0;8.9;1069801.0
540;Wheat, winter;Nederland;2007;124429.0;124429.0;7.5;932589.0
541;Wheat, winter;Nederland;2008;140617.0;140617.0;9.1;1276172.0
542;Wheat, winter;Nederland;2009;128894.0;128828.0;9.7;1250344.0
543;Wheat, winter;Nederland;2010;135006.0;134717.0;9.2;1243701.0
544;Wheat, winter;Nederland;2011;113153.0;112920.0;8.3;931751.0
545;Wheat, winter;Nederland;2012;136388.0;136388.0;8.9;1207162.0
546;Wheat, winter;Nederland;2013;124771.0;124761.0;9.2;1142760.0
547;Wheat, winter;Nederland;2014;122290.0;122290.0;9.6;1175739.0
548;Wheat, winter;Nederland;2015;127467.0;127467.0;9.5;1209251.0
549;Wheat, winter;Nederland;2016;117014.0;116323.0;8.2;957134.0
550;Wheat, winter;Nederland;2017;108015.0;107574.0;9.4;1008241.0
551;Wheat, winter;Nederland;2018;96273.0;95971.0;9.2;884762.0
552;Wheat, winter;Nederland;2019;112203.0;111756.0;9.9;1108123.0
553;Wheat, winter;Nederland;2020;92844.0;92462.0;9.3;858822.0
554;Wheat, winter;Nederland;2021;106783.0;105969.0;8.5;899993.0
555;Wheat, winter;Nederland;2022;108321.0;107813.0;10.0;1082789.0
556;Wheat, winter;Nederland;2023;121329.0;120846.0;8.8;1060471.0
557;Wheat, winter;Nederland;2024;79493.0;78782.0;7.2;569148.0
558;Wheat, winter;Noord-Nederland (LD);1994;25240.0;25230.0;7.6;190530.0
559;Wheat, winter;Noord-Nederland (LD);1995;34438.0;33717.0;8.4;284753.0
560;Wheat, winter;Noord-Nederland (LD);1996;38144.0;38143.0;8.4;321041.0
561;Wheat, winter;Noord-Nederland (LD);1997;37240.0;37241.0;8.2;303746.0
562;Wheat, winter;Noord-Nederland (LD);1998;38330.0;38264.0;7.1;272353.0
563;Wheat, winter;Noord-Nederland (LD);1999;15600.0;15221.0;8.2;124890.0
564;Wheat, winter;Noord-Nederland (LD);2000;35406.0;35325.0;8.3;294113.0
565;Wheat, winter;Noord-Nederland (LD);2001;28902.0;28761.0;8.8;252862.0
566;Wheat, winter;Noord-Nederland (LD);2002;26868.0;26604.0;7.9;210205.0
567;Wheat, winter;Noord-Nederland (LD);2003;30575.0;30489.0;8.9;269932.0
568;Wheat, winter;Noord-Nederland (LD);2004;34140.0;33906.0;8.9;300331.0
569;Wheat, winter;Noord-Nederland (LD);2005;32275.0;32094.0;8.6;276481.0
570;Wheat, winter;Noord-Nederland (LD);2006;36669.0;36391.0;8.4;304905.0
571;Wheat, winter;Noord-Nederland (LD);2007;36614.0;36614.0;7.4;271370.0
572;Wheat, winter;Noord-Nederland (LD);2008;41158.0;41158.0;8.9;364570.0
573;Wheat, winter;Noord-Nederland (LD);2009;38913.0;38897.0;9.5;370593.0
574;Wheat, winter;Noord-Nederland (LD);2010;41084.0;40951.0;9.2;376961.0
575;Wheat, winter;Noord-Nederland (LD);2011;32673.0;32673.0;8.0;262368.0
576;Wheat, winter;Noord-Nederland (LD);2012;38612.0;38612.0;8.9;342622.0
577;Wheat, winter;Noord-Nederland (LD);2013;35584.0;35583.0;8.8;314336.0
578;Wheat, winter;Noord-Nederland (LD);2014;36792.0;36792.0;9.6;354871.0
579;Wheat, winter;Noord-Nederland (LD);2015;38998.0;38998.0;9.1;354291.0
580;Wheat, winter;Noord-Nederland (LD);2016;34804.0;34652.0;8.3;288162.0
581;Wheat, winter;Noord-Nederland (LD);2017;33757.0;33597.0;9.3;311190.0
582;Wheat, winter;Noord-Nederland (LD);2018;26501.0;26436.0;9.1;239738.0
583;Wheat, winter;Noord-Nederland (LD);2019;35244.0;35167.0;9.3;327066.0
584;Wheat, winter;Noord-Nederland (LD);2020;25638.0;25585.0;9.0;231524.0
585;Wheat, winter;Noord-Nederland (LD);2021;31118.0;31111.0;8.3;257287.0
586;Wheat, winter;Noord-Nederland (LD);2022;30318.0;30242.0;9.7;293239.0
587;Wheat, winter;Noord-Nederland (LD);2023;33356.0;33206.0;8.7;289387.0
588;Wheat, winter;Noord-Nederland (LD);2024;20087.0;19882.0;7.4;149317.0
589;Wheat, winter;Oost-Nederland (LD);1994;15197.0;15197.0;8.6;131238.0
590;Wheat, winter;Oost-Nederland (LD);1995;18795.0;18793.0;8.8;165654.0
591;Wheat, winter;Oost-Nederland (LD);1996;19992.0;19992.0;9.1;181464.0
592;Wheat, winter;Oost-Nederland (LD);1997;17745.0;17746.0;7.8;139026.0
593;Wheat, winter;Oost-Nederland (LD);1998;19099.0;19083.0;7.2;137615.0
594;Wheat, winter;Oost-Nederland (LD);1999;10945.0;10895.0;9.4;102515.0
595;Wheat, winter;Oost-Nederland (LD);2000;18281.0;18046.0;9.0;162511.0
596;Wheat, winter;Oost-Nederland (LD);2001;14768.0;14548.0;8.3;121185.0
597;Wheat, winter;Oost-Nederland (LD);2002;18151.0;17848.0;7.3;129779.0
598;Wheat, winter;Oost-Nederland (LD);2003;16777.0;16550.0;9.4;155648.0
599;Wheat, winter;Oost-Nederland (LD);2004;18889.0;18759.0;9.2;172162.0
600;Wheat, winter;Oost-Nederland (LD);2005;18645.0;18499.0;9.0;166977.0
601;Wheat, winter;Oost-Nederland (LD);2006;18947.0;18842.0;9.1;171137.0
602;Wheat, winter;Oost-Nederland (LD);2007;20194.0;20194.0;7.8;158368.0
603;Wheat, winter;Oost-Nederland (LD);2008;22288.0;22288.0;9.3;206245.0
604;Wheat, winter;Oost-Nederland (LD);2009;21694.0;21694.0;9.7;210311.0
605;Wheat, winter;Oost-Nederland (LD);2010;22016.0;22016.0;9.4;206239.0
606;Wheat, winter;Oost-Nederland (LD);2011;20616.0;20530.0;8.5;173829.0
607;Wheat, winter;Oost-Nederland (LD);2012;21741.0;21741.0;9.3;203062.0
608;Wheat, winter;Oost-Nederland (LD);2013;22056.0;22056.0;9.6;211419.0
609;Wheat, winter;Oost-Nederland (LD);2014;19710.0;19710.0;9.4;186081.0
610;Wheat, winter;Oost-Nederland (LD);2015;19442.0;19442.0;9.3;181392.0
611;Wheat, winter;Oost-Nederland (LD);2016;17491.0;17288.0;8.4;144674.0
612;Wheat, winter;Oost-Nederland (LD);2017;16830.0;16767.0;9.6;161432.0
613;Wheat, winter;Oost-Nederland (LD);2018;15816.0;15794.0;9.4;148682.0
614;Wheat, winter;Oost-Nederland (LD);2019;17553.0;17348.0;10.0;173386.0
615;Wheat, winter;Oost-Nederland (LD);2020;15625.0;15557.0;9.4;146030.0
616;Wheat, winter;Oost-Nederland (LD);2021;16624.0;16547.0;8.5;140923.0
617;Wheat, winter;Oost-Nederland (LD);2022;17194.0;17099.0;9.9;170058.0
618;Wheat, winter;Oost-Nederland (LD);2023;19706.0;19624.0;8.6;168614.0
619;Wheat, winter;Oost-Nederland (LD);2024;13445.0;13345.0;7.3;98474.0
620;Wheat, winter;West-Nederland (LD);1994;43040.0;43040.0;9.1;390865.0
621;Wheat, winter;West-Nederland (LD);1995;53233.0;53227.0;9.5;503143.0
622;Wheat, winter;West-Nederland (LD);1996;56586.0;56572.0;9.8;553264.0
623;Wheat, winter;West-Nederland (LD);1997;51889.0;51881.0;7.9;410688.0
624;Wheat, winter;West-Nederland (LD);1998;51502.0;51480.0;8.7;448953.0
625;Wheat, winter;West-Nederland (LD);1999;24075.0;24046.0;9.3;223639.0
626;Wheat, winter;West-Nederland (LD);2000;46824.0;46592.0;9.1;422551.0
627;Wheat, winter;West-Nederland (LD);2001;34695.0;34466.0;8.4;289464.0
628;Wheat, winter;West-Nederland (LD);2002;48451.0;48384.0;8.6;418247.0
629;Wheat, winter;West-Nederland (LD);2003;41192.0;40981.0;9.6;391407.0
630;Wheat, winter;West-Nederland (LD);2004;45274.0;44953.0;10.0;450748.0
631;Wheat, winter;West-Nederland (LD);2005;46264.0;46006.0;9.4;434699.0
632;Wheat, winter;West-Nederland (LD);2006;47116.0;46838.0;9.2;430395.0
633;Wheat, winter;West-Nederland (LD);2007;48582.0;48582.0;7.5;365052.0
634;Wheat, winter;West-Nederland (LD);2008;56267.0;56267.0;9.2;517536.0
635;Wheat, winter;West-Nederland (LD);2009;49483.0;49483.0;10.0;493414.0
636;Wheat, winter;West-Nederland (LD);2010;52286.0;52269.0;9.3;487764.0
637;Wheat, winter;West-Nederland (LD);2011;43243.0;43193.0;8.4;361462.0
638;Wheat, winter;West-Nederland (LD);2012;56143.0;56143.0;8.7;486206.0
639;Wheat, winter;West-Nederland (LD);2013;48066.0;48066.0;9.2;444117.0
640;Wheat, winter;West-Nederland (LD);2014;48813.0;48813.0;9.7;472051.0
641;Wheat, winter;West-Nederland (LD);2015;51813.0;51813.0;9.8;506347.0
642;Wheat, winter;West-Nederland (LD);2016;47965.0;47865.0;8.3;397068.0
643;Wheat, winter;West-Nederland (LD);2017;42751.0;42644.0;9.4;402974.0
644;Wheat, winter;West-Nederland (LD);2018;40484.0;40393.0;9.3;375549.0
645;Wheat, winter;West-Nederland (LD);2019;43891.0;43841.0;10.3;452575.0
646;Wheat, winter;West-Nederland (LD);2020;37597.0;37440.0;9.4;353085.0
647;Wheat, winter;West-Nederland (LD);2021;42890.0;42850.0;8.7;372549.0
648;Wheat, winter;West-Nederland (LD);2022;44470.0;44293.0;10.3;458267.0
649;Wheat, winter;West-Nederland (LD);2023;48253.0;48088.0;8.9;426323.0
650;Wheat, winter;West-Nederland (LD);2024;35022.0;34772.0;7.1;250238.0
651;Wheat, winter;Zuid-Nederland (LD);1994;15082.0;15082.0;8.7;131126.0
652;Wheat, winter;Zuid-Nederland (LD);1995;19133.0;19133.0;8.5;162245.0
653;Wheat, winter;Zuid-Nederland (LD);1996;19400.0;19399.0;9.1;175629.0
654;Wheat, winter;Zuid-Nederland (LD);1997;18109.0;18110.0;7.3;133065.0
655;Wheat, winter;Zuid-Nederland (LD);1998;19345.0;19345.0;7.8;150141.0
656;Wheat, winter;Zuid-Nederland (LD);1999;11018.0;11010.0;8.9;97510.0
657;Wheat, winter;Zuid-Nederland (LD);2000;19999.0;19965.0;8.3;165458.0
658;Wheat, winter;Zuid-Nederland (LD);2001;17426.0;17269.0;8.0;137405.0
659;Wheat, winter;Zuid-Nederland (LD);2002;19720.0;19543.0;8.5;166565.0
660;Wheat, winter;Zuid-Nederland (LD);2003;17335.0;17254.0;8.8;151004.0
661;Wheat, winter;Zuid-Nederland (LD);2004;18921.0;18732.0;9.1;169898.0
662;Wheat, winter;Zuid-Nederland (LD);2005;18856.0;18723.0;8.9;166958.0
663;Wheat, winter;Zuid-Nederland (LD);2006;18770.0;18662.0;8.8;163362.0
664;Wheat, winter;Zuid-Nederland (LD);2007;19039.0;19039.0;7.2;137799.0
665;Wheat, winter;Zuid-Nederland (LD);2008;20905.0;20905.0;9.0;187820.0
