ID;SBI93EnBedrijfsgrootte;Perioden;Vacatures_1;OntstaneVacatures_2;VervuldeVacatures_3;Vacatures_4;OntstaneVacatures_5;VervuldeVacatures_6
1308;N Gezondheids- en welzijnszorg;1999 4e kwartaal;;;;16.7;23.0;22.0
1309;N Gezondheids- en welzijnszorg;1999 jaargem./jaartotaal;;;;14.6;94.0;89.0
1310;N Gezondheids- en welzijnszorg;2000 1e kwartaal;;;;17.7;27.0;26.0
1311;N Gezondheids- en welzijnszorg;2000 2e kwartaal;;;;17.1;26.0;26.0
1312;N Gezondheids- en welzijnszorg;2000 3e kwartaal;;;;17.4;25.0;25.0
1313;N Gezondheids- en welzijnszorg;2000 4e kwartaal;;;;19.5;26.0;24.0
1314;N Gezondheids- en welzijnszorg;2000 jaargem./jaartotaal;;;;17.6;104.0;101.0
1315;N Gezondheids- en welzijnszorg;2001 1e kwartaal;;;;21.7;31.0;29.0
1316;N Gezondheids- en welzijnszorg;2001 2e kwartaal;;;;22.4;31.0;30.0
1317;N Gezondheids- en welzijnszorg;2001 3e kwartaal;;;;21.1;26.0;27.0
1318;N Gezondheids- en welzijnszorg;2001 4e kwartaal;;;;19.9;25.0;26.0
1319;N Gezondheids- en welzijnszorg;2001 jaargem./jaartotaal;;;;21.2;113.0;112.0
1320;N Gezondheids- en welzijnszorg;2002 1e kwartaal;;;;22.7;29.0;26.0
1321;N Gezondheids- en welzijnszorg;2002 2e kwartaal;;;;19.6;25.0;28.0
1322;N Gezondheids- en welzijnszorg;2002 3e kwartaal;;;;18.2;25.0;26.0
1323;N Gezondheids- en welzijnszorg;2002 4e kwartaal;;;;17.6;23.0;23.0
1324;N Gezondheids- en welzijnszorg;2002 jaargem./jaartotaal;;;;19.8;101.0;104.0
1325;N Gezondheids- en welzijnszorg;2003 1e kwartaal;;;;16.7;23.0;24.0
1326;N Gezondheids- en welzijnszorg;2003 2e kwartaal;;;;16.0;24.0;24.0
1327;N Gezondheids- en welzijnszorg;2003 3e kwartaal;;;;12.4;18.0;22.0
1328;N Gezondheids- en welzijnszorg;2003 4e kwartaal;;;;11.4;18.0;19.0
1329;N Gezondheids- en welzijnszorg;2003 jaargem./jaartotaal;;;;14.9;83.0;89.0
1330;N Gezondheids- en welzijnszorg;2004 1e kwartaal;;;;13.2;19.0;18.0
1331;N Gezondheids- en welzijnszorg;2004 2e kwartaal;;;;14.2;23.0;22.0
1332;N Gezondheids- en welzijnszorg;2004 3e kwartaal;;;;13.2;20.0;21.0
1333;N Gezondheids- en welzijnszorg;2004 4e kwartaal;;;;12.7;20.0;20.0
1334;N Gezondheids- en welzijnszorg;2004 jaargem./jaartotaal;;;;13.1;82.0;81.0
1335;N Gezondheids- en welzijnszorg;2005 1e kwartaal;;;;14.9;23.0;21.0
1336;N Gezondheids- en welzijnszorg;2005 2e kwartaal;;;;15.0;22.0;22.0
1337;N Gezondheids- en welzijnszorg;2005 3e kwartaal;;;;14.2;21.0;21.0
1338;N Gezondheids- en welzijnszorg;2005 4e kwartaal;;;;16.7;25.0;23.0
1339;N Gezondheids- en welzijnszorg;2005 jaargem./jaartotaal;;;;14.7;90.0;86.0
1340;N Gezondheids- en welzijnszorg;2006 1e kwartaal;;;;18.7;27.0;25.0
1341;N Gezondheids- en welzijnszorg;2006 2e kwartaal;;;;22.4;30.0;26.0
1342;N Gezondheids- en welzijnszorg;2006 3e kwartaal;;;;18.8;25.0;29.0
1343;N Gezondheids- en welzijnszorg;2006 4e kwartaal;20.9;30.0;27.0;21.4;30.0;28.0
1344;N Gezondheids- en welzijnszorg;2006 jaargem./jaartotaal;;;;19.7;112.0;108.0
1345;N Gezondheids- en welzijnszorg;2007 1e kwartaal;23.6;33.0;30.0;;;
1346;N Gezondheids- en welzijnszorg;2007 2e kwartaal;25.2;31.0;30.0;;;
1347;N Gezondheids- en welzijnszorg;2007 3e kwartaal;24.9;32.0;32.0;;;
1348;N Gezondheids- en welzijnszorg;2007 4e kwartaal;25.7;29.0;28.0;;;
1349;N Gezondheids- en welzijnszorg;2007 jaargem./jaartotaal;24.3;125.0;120.0;;;
1350;N Gezondheids- en welzijnszorg;2008 1e kwartaal;27.4;33.0;32.0;;;
1351;N Gezondheids- en welzijnszorg;2008 2e kwartaal;26.9;33.0;34.0;;;
1352;N Gezondheids- en welzijnszorg;2008 3e kwartaal;27.3;33.0;32.0;;;
1353;N Gezondheids- en welzijnszorg;2008 4e kwartaal;25.1;29.0;32.0;;;
1354;N Gezondheids- en welzijnszorg;2008 jaargem./jaartotaal;26.7;128.0;129.0;;;
1355;N Gezondheids- en welzijnszorg;2009 1e kwartaal;22.6;28.0;30.0;;;
1356;N Gezondheids- en welzijnszorg;2009 2e kwartaal;20.5;27.0;29.0;;;
1357;N Gezondheids- en welzijnszorg;2009 3e kwartaal;19.2;26.0;27.0;;;
1358;N Gezondheids- en welzijnszorg;2009 4e kwartaal;18.8;25.0;26.0;;;
1359;N Gezondheids- en welzijnszorg;2009 jaargem./jaartotaal;;105.0;112.0;;;
1360;O Cultuur, recreatie en ov. dienstverl.;1994 1e kwartaal;;;;;;
1361;O Cultuur, recreatie en ov. dienstverl.;1994 2e kwartaal;;;;;;
1362;O Cultuur, recreatie en ov. dienstverl.;1994 3e kwartaal;;;;;;
1363;O Cultuur, recreatie en ov. dienstverl.;1994 4e kwartaal;;;;;;
1364;O Cultuur, recreatie en ov. dienstverl.;1994 jaargem./jaartotaal;;;;;;
1365;O Cultuur, recreatie en ov. dienstverl.;1995 1e kwartaal;;;;;;
1366;O Cultuur, recreatie en ov. dienstverl.;1995 2e kwartaal;;;;;;
1367;O Cultuur, recreatie en ov. dienstverl.;1995 3e kwartaal;;;;;;
1368;O Cultuur, recreatie en ov. dienstverl.;1995 4e kwartaal;;;;;;
1369;O Cultuur, recreatie en ov. dienstverl.;1995 jaargem./jaartotaal;;;;;;
1370;O Cultuur, recreatie en ov. dienstverl.;1996 1e kwartaal;;;;;;
1371;O Cultuur, recreatie en ov. dienstverl.;1996 2e kwartaal;;;;;;
1372;O Cultuur, recreatie en ov. dienstverl.;1996 3e kwartaal;;;;;;
1373;O Cultuur, recreatie en ov. dienstverl.;1996 4e kwartaal;;;;2.8;6.0;5.0
1374;O Cultuur, recreatie en ov. dienstverl.;1996 jaargem./jaartotaal;;;;2.9;25.0;24.0
1375;O Cultuur, recreatie en ov. dienstverl.;1997 1e kwartaal;;;;3.2;6.0;6.0
1376;O Cultuur, recreatie en ov. dienstverl.;1997 2e kwartaal;;;;3.7;8.0;7.0
1377;O Cultuur, recreatie en ov. dienstverl.;1997 3e kwartaal;;;;3.4;9.0;9.0
1378;O Cultuur, recreatie en ov. dienstverl.;1997 4e kwartaal;;;;4.3;8.0;7.0
1379;O Cultuur, recreatie en ov. dienstverl.;1997 jaargem./jaartotaal;;;;3.5;30.0;29.0
1380;O Cultuur, recreatie en ov. dienstverl.;1998 1e kwartaal;;;;5.9;9.0;8.0
1381;O Cultuur, recreatie en ov. dienstverl.;1998 2e kwartaal;;;;7.9;11.0;9.0
1382;O Cultuur, recreatie en ov. dienstverl.;1998 3e kwartaal;;;;4.8;9.0;12.0
1383;O Cultuur, recreatie en ov. dienstverl.;1998 4e kwartaal;;;;6.3;11.0;10.0
1384;O Cultuur, recreatie en ov. dienstverl.;1998 jaargem./jaartotaal;;;;6.0;42.0;40.0
1385;O Cultuur, recreatie en ov. dienstverl.;1999 1e kwartaal;;;;8.0;13.0;11.0
1386;O Cultuur, recreatie en ov. dienstverl.;1999 2e kwartaal;;;;7.9;13.0;13.0
1387;O Cultuur, recreatie en ov. dienstverl.;1999 3e kwartaal;;;;6.1;11.0;12.0
1388;O Cultuur, recreatie en ov. dienstverl.;1999 4e kwartaal;;;;7.3;11.0;10.0
1389;O Cultuur, recreatie en ov. dienstverl.;1999 jaargem./jaartotaal;;;;7.2;47.0;47.0
1390;O Cultuur, recreatie en ov. dienstverl.;2000 1e kwartaal;;;;8.6;11.0;10.0
1391;O Cultuur, recreatie en ov. dienstverl.;2000 2e kwartaal;;;;8.0;10.0;11.0
1392;O Cultuur, recreatie en ov. dienstverl.;2000 3e kwartaal;;;;6.3;11.0;12.0
1393;O Cultuur, recreatie en ov. dienstverl.;2000 4e kwartaal;;;;8.1;12.0;10.0
1394;O Cultuur, recreatie en ov. dienstverl.;2000 jaargem./jaartotaal;;;;7.7;43.0;43.0
1395;O Cultuur, recreatie en ov. dienstverl.;2001 1e kwartaal;;;;8.8;12.0;11.0
1396;O Cultuur, recreatie en ov. dienstverl.;2001 2e kwartaal;;;;9.9;14.0;13.0
1397;O Cultuur, recreatie en ov. dienstverl.;2001 3e kwartaal;;;;7.2;9.0;12.0
1398;O Cultuur, recreatie en ov. dienstverl.;2001 4e kwartaal;;;;7.4;10.0;9.0
1399;O Cultuur, recreatie en ov. dienstverl.;2001 jaargem./jaartotaal;;;;8.4;45.0;45.0
1400;O Cultuur, recreatie en ov. dienstverl.;2002 1e kwartaal;;;;9.7;11.0;9.0
1401;O Cultuur, recreatie en ov. dienstverl.;2002 2e kwartaal;;;;7.7;10.0;12.0
1402;O Cultuur, recreatie en ov. dienstverl.;2002 3e kwartaal;;;;5.5;8.0;10.0
1403;O Cultuur, recreatie en ov. dienstverl.;2002 4e kwartaal;;;;6.2;9.0;8.0
1404;O Cultuur, recreatie en ov. dienstverl.;2002 jaargem./jaartotaal;;;;7.4;38.0;40.0
1405;O Cultuur, recreatie en ov. dienstverl.;2003 1e kwartaal;;;;6.3;9.0;9.0
1406;O Cultuur, recreatie en ov. dienstverl.;2003 2e kwartaal;;;;6.8;9.0;8.0
1407;O Cultuur, recreatie en ov. dienstverl.;2003 3e kwartaal;;;;4.3;7.0;10.0
1408;O Cultuur, recreatie en ov. dienstverl.;2003 4e kwartaal;;;;5.3;7.0;6.0
1409;O Cultuur, recreatie en ov. dienstverl.;2003 jaargem./jaartotaal;;;;5.8;33.0;34.0
1410;O Cultuur, recreatie en ov. dienstverl.;2004 1e kwartaal;;;;7.9;13.0;10.0
1411;O Cultuur, recreatie en ov. dienstverl.;2004 2e kwartaal;;;;8.7;11.0;11.0
1412;O Cultuur, recreatie en ov. dienstverl.;2004 3e kwartaal;;;;6.2;10.0;12.0
1413;O Cultuur, recreatie en ov. dienstverl.;2004 4e kwartaal;;;;5.3;8.0;9.0
1414;O Cultuur, recreatie en ov. dienstverl.;2004 jaargem./jaartotaal;;;;7.0;42.0;42.0
1415;O Cultuur, recreatie en ov. dienstverl.;2005 1e kwartaal;;;;8.4;14.0;11.0
1416;O Cultuur, recreatie en ov. dienstverl.;2005 2e kwartaal;;;;6.9;11.0;13.0
1417;O Cultuur, recreatie en ov. dienstverl.;2005 3e kwartaal;;;;6.7;12.0;12.0
1418;O Cultuur, recreatie en ov. dienstverl.;2005 4e kwartaal;;;;6.3;9.0;9.0
1419;O Cultuur, recreatie en ov. dienstverl.;2005 jaargem./jaartotaal;;;;7.0;46.0;45.0
1420;O Cultuur, recreatie en ov. dienstverl.;2006 1e kwartaal;;;;7.8;12.0;11.0
1421;O Cultuur, recreatie en ov. dienstverl.;2006 2e kwartaal;;;;9.3;14.0;12.0
1422;O Cultuur, recreatie en ov. dienstverl.;2006 3e kwartaal;;;;7.9;14.0;15.0
1423;O Cultuur, recreatie en ov. dienstverl.;2006 4e kwartaal;10.2;11.0;10.0;9.0;11.0;10.0
1424;O Cultuur, recreatie en ov. dienstverl.;2006 jaargem./jaartotaal;;;;8.1;51.0;49.0
1425;O Cultuur, recreatie en ov. dienstverl.;2007 1e kwartaal;9.5;12.0;12.0;;;
1426;O Cultuur, recreatie en ov. dienstverl.;2007 2e kwartaal;11.5;15.0;13.0;;;
1427;O Cultuur, recreatie en ov. dienstverl.;2007 3e kwartaal;9.4;13.0;15.0;;;
1428;O Cultuur, recreatie en ov. dienstverl.;2007 4e kwartaal;8.8;11.0;12.0;;;
1429;O Cultuur, recreatie en ov. dienstverl.;2007 jaargem./jaartotaal;10.0;51.0;52.0;;;
1430;O Cultuur, recreatie en ov. dienstverl.;2008 1e kwartaal;10.3;15.0;13.0;;;
1431;O Cultuur, recreatie en ov. dienstverl.;2008 2e kwartaal;11.7;16.0;15.0;;;
1432;O Cultuur, recreatie en ov. dienstverl.;2008 3e kwartaal;9.5;13.0;15.0;;;
1433;O Cultuur, recreatie en ov. dienstverl.;2008 4e kwartaal;8.5;11.0;12.0;;;
1434;O Cultuur, recreatie en ov. dienstverl.;2008 jaargem./jaartotaal;10.0;54.0;54.0;;;
1435;O Cultuur, recreatie en ov. dienstverl.;2009 1e kwartaal;7.3;11.0;12.0;;;
1436;O Cultuur, recreatie en ov. dienstverl.;2009 2e kwartaal;7.0;11.0;11.0;;;
1437;O Cultuur, recreatie en ov. dienstverl.;2009 3e kwartaal;5.7;10.0;11.0;;;
1438;O Cultuur, recreatie en ov. dienstverl.;2009 4e kwartaal;5.6;9.0;9.0;;;
1439;O Cultuur, recreatie en ov. dienstverl.;2009 jaargem./jaartotaal;;41.0;44.0;;;
1440;Bedrijfsgrootte < 10 werknemers;1994 1e kwartaal;;;;13.7;38.0;34.0
1441;Bedrijfsgrootte < 10 werknemers;1994 2e kwartaal;;;;11.6;41.0;43.0
1442;Bedrijfsgrootte < 10 werknemers;1994 3e kwartaal;;;;11.7;37.0;37.0
1443;Bedrijfsgrootte < 10 werknemers;1994 4e kwartaal;;;;11.7;32.0;32.0
1444;Bedrijfsgrootte < 10 werknemers;1994 jaargem./jaartotaal;;;;11.9;148.0;146.0
1445;Bedrijfsgrootte < 10 werknemers;1995 1e kwartaal;;;;16.2;42.0;38.0
1446;Bedrijfsgrootte < 10 werknemers;1995 2e kwartaal;;;;15.5;45.0;46.0
1447;Bedrijfsgrootte < 10 werknemers;1995 3e kwartaal;;;;17.3;57.0;55.0
1448;Bedrijfsgrootte < 10 werknemers;1995 4e kwartaal;;;;20.1;40.0;37.0
1449;Bedrijfsgrootte < 10 werknemers;1995 jaargem./jaartotaal;;;;16.2;184.0;176.0
1450;Bedrijfsgrootte < 10 werknemers;1996 1e kwartaal;;;;22.2;45.0;43.0
1451;Bedrijfsgrootte < 10 werknemers;1996 2e kwartaal;;;;22.7;54.0;53.0
1452;Bedrijfsgrootte < 10 werknemers;1996 3e kwartaal;;;;17.2;46.0;51.0
1453;Bedrijfsgrootte < 10 werknemers;1996 4e kwartaal;;;;21.3;46.0;42.0
1454;Bedrijfsgrootte < 10 werknemers;1996 jaargem./jaartotaal;;;;20.7;191.0;189.0
1455;Bedrijfsgrootte < 10 werknemers;1997 1e kwartaal;;;;22.1;43.0;42.0
1456;Bedrijfsgrootte < 10 werknemers;1997 2e kwartaal;;;;27.1;60.0;55.0
1457;Bedrijfsgrootte < 10 werknemers;1997 3e kwartaal;;;;22.7;53.0;57.0
1458;Bedrijfsgrootte < 10 werknemers;1997 4e kwartaal;;;;32.8;60.0;49.0
1459;Bedrijfsgrootte < 10 werknemers;1997 jaargem./jaartotaal;;;;24.7;215.0;203.0
1460;Bedrijfsgrootte < 10 werknemers;1998 1e kwartaal;;;;36.3;64.0;61.0
1461;Bedrijfsgrootte < 10 werknemers;1998 2e kwartaal;;;;37.2;64.0;63.0
1462;Bedrijfsgrootte < 10 werknemers;1998 3e kwartaal;;;;29.2;58.0;66.0
1463;Bedrijfsgrootte < 10 werknemers;1998 4e kwartaal;;;;35.4;59.0;53.0
1464;Bedrijfsgrootte < 10 werknemers;1998 jaargem./jaartotaal;;;;34.2;246.0;244.0
1465;Bedrijfsgrootte < 10 werknemers;1999 1e kwartaal;;;;41.1;69.0;63.0
1466;Bedrijfsgrootte < 10 werknemers;1999 2e kwartaal;;;;56.5;86.0;71.0
1467;Bedrijfsgrootte < 10 werknemers;1999 3e kwartaal;;;;44.1;59.0;72.0
1468;Bedrijfsgrootte < 10 werknemers;1999 4e kwartaal;;;;52.4;71.0;63.0
1469;Bedrijfsgrootte < 10 werknemers;1999 jaargem./jaartotaal;;;;46.4;285.0;268.0
1470;Bedrijfsgrootte < 10 werknemers;2000 1e kwartaal;;;;57.6;81.0;75.0
1471;Bedrijfsgrootte < 10 werknemers;2000 2e kwartaal;;;;50.6;66.0;73.0
1472;Bedrijfsgrootte < 10 werknemers;2000 3e kwartaal;;;;39.5;59.0;70.0
1473;Bedrijfsgrootte < 10 werknemers;2000 4e kwartaal;;;;49.3;69.0;59.0
1474;Bedrijfsgrootte < 10 werknemers;2000 jaargem./jaartotaal;;;;49.7;274.0;277.0
1475;Bedrijfsgrootte < 10 werknemers;2001 1e kwartaal;;;;54.3;76.0;71.0
1476;Bedrijfsgrootte < 10 werknemers;2001 2e kwartaal;;;;60.8;82.0;75.0
1477;Bedrijfsgrootte < 10 werknemers;2001 3e kwartaal;;;;45.5;55.0;70.0
1478;Bedrijfsgrootte < 10 werknemers;2001 4e kwartaal;;;;43.9;54.0;55.0
1479;Bedrijfsgrootte < 10 werknemers;2001 jaargem./jaartotaal;;;;51.8;268.0;273.0
1480;Bedrijfsgrootte < 10 werknemers;2002 1e kwartaal;;;;53.8;64.0;54.0
1481;Bedrijfsgrootte < 10 werknemers;2002 2e kwartaal;;;;47.5;60.0;66.0
1482;Bedrijfsgrootte < 10 werknemers;2002 3e kwartaal;;;;27.9;38.0;57.0
1483;Bedrijfsgrootte < 10 werknemers;2002 4e kwartaal;;;;34.4;51.0;44.0
1484;Bedrijfsgrootte < 10 werknemers;2002 jaargem./jaartotaal;;;;42.1;212.0;222.0
1485;Bedrijfsgrootte < 10 werknemers;2003 1e kwartaal;;;;34.4;49.0;49.0
1486;Bedrijfsgrootte < 10 werknemers;2003 2e kwartaal;;;;38.8;52.0;47.0
1487;Bedrijfsgrootte < 10 werknemers;2003 3e kwartaal;;;;20.9;38.0;55.0
1488;Bedrijfsgrootte < 10 werknemers;2003 4e kwartaal;;;;30.0;50.0;40.0
1489;Bedrijfsgrootte < 10 werknemers;2003 jaargem./jaartotaal;;;;31.6;187.0;192.0
1490;Bedrijfsgrootte < 10 werknemers;2004 1e kwartaal;;;;39.2;55.0;46.0
1491;Bedrijfsgrootte < 10 werknemers;2004 2e kwartaal;;;;49.5;77.0;67.0
1492;Bedrijfsgrootte < 10 werknemers;2004 3e kwartaal;;;;37.4;60.0;72.0
1493;Bedrijfsgrootte < 10 werknemers;2004 4e kwartaal;;;;38.9;60.0;59.0
1494;Bedrijfsgrootte < 10 werknemers;2004 jaargem./jaartotaal;;;;40.1;252.0;244.0
1495;Bedrijfsgrootte < 10 werknemers;2005 1e kwartaal;;;;62.9;91.0;67.0
1496;Bedrijfsgrootte < 10 werknemers;2005 2e kwartaal;;;;54.1;78.0;86.0
1497;Bedrijfsgrootte < 10 werknemers;2005 3e kwartaal;;;;52.3;85.0;87.0
1498;Bedrijfsgrootte < 10 werknemers;2005 4e kwartaal;;;;50.8;73.0;74.0
1499;Bedrijfsgrootte < 10 werknemers;2005 jaargem./jaartotaal;;;;53.5;327.0;315.0
1500;Bedrijfsgrootte < 10 werknemers;2006 1e kwartaal;;;;62.2;91.0;80.0
1501;Bedrijfsgrootte < 10 werknemers;2006 2e kwartaal;;;;70.2;106.0;99.0
1502;Bedrijfsgrootte < 10 werknemers;2006 3e kwartaal;;;;60.3;94.0;104.0
1503;Bedrijfsgrootte < 10 werknemers;2006 4e kwartaal;64.2;77.0;82.0;62.6;84.0;82.0
1504;Bedrijfsgrootte < 10 werknemers;2006 jaargem./jaartotaal;;;;62.3;376.0;364.0
1505;Bedrijfsgrootte < 10 werknemers;2007 1e kwartaal;66.5;94.0;92.0;;;
1506;Bedrijfsgrootte < 10 werknemers;2007 2e kwartaal;68.6;95.0;93.0;;;
1507;Bedrijfsgrootte < 10 werknemers;2007 3e kwartaal;61.1;80.0;88.0;;;
1508;Bedrijfsgrootte < 10 werknemers;2007 4e kwartaal;62.6;78.0;76.0;;;
1509;Bedrijfsgrootte < 10 werknemers;2007 jaargem./jaartotaal;64.9;347.0;349.0;;;
1510;Bedrijfsgrootte < 10 werknemers;2008 1e kwartaal;63.3;79.0;79.0;;;
1511;Bedrijfsgrootte < 10 werknemers;2008 2e kwartaal;61.4;78.0;79.0;;;
1512;Bedrijfsgrootte < 10 werknemers;2008 3e kwartaal;55.6;75.0;81.0;;;
1513;Bedrijfsgrootte < 10 werknemers;2008 4e kwartaal;43.9;58.0;70.0;;;
1514;Bedrijfsgrootte < 10 werknemers;2008 jaargem./jaartotaal;58.4;291.0;309.0;;;
1515;Bedrijfsgrootte < 10 werknemers;2009 1e kwartaal;37.4;53.0;59.0;;;
1516;Bedrijfsgrootte < 10 werknemers;2009 2e kwartaal;31.9;51.0;56.0;;;
1517;Bedrijfsgrootte < 10 werknemers;2009 3e kwartaal;28.1;47.0;51.0;;;
1518;Bedrijfsgrootte < 10 werknemers;2009 4e kwartaal;25.0;43.0;46.0;;;
1519;Bedrijfsgrootte < 10 werknemers;2009 jaargem./jaartotaal;33.0;194.0;213.0;;;
1520;Bedrijfsgrootte 10-99 werknemers;1994 1e kwartaal;;;;12.5;34.0;31.0
1521;Bedrijfsgrootte 10-99 werknemers;1994 2e kwartaal;;;;11.7;36.0;37.0
1522;Bedrijfsgrootte 10-99 werknemers;1994 3e kwartaal;;;;10.6;39.0;40.0
1523;Bedrijfsgrootte 10-99 werknemers;1994 4e kwartaal;;;;12.9;30.0;28.0
1524;Bedrijfsgrootte 10-99 werknemers;1994 jaargem./jaartotaal;;;;11.5;139.0;136.0
1525;Bedrijfsgrootte 10-99 werknemers;1995 1e kwartaal;;;;16.5;43.0;40.0
1526;Bedrijfsgrootte 10-99 werknemers;1995 2e kwartaal;;;;15.6;45.0;46.0
1527;Bedrijfsgrootte 10-99 werknemers;1995 3e kwartaal;;;;17.5;44.0;42.0
1528;Bedrijfsgrootte 10-99 werknemers;1995 4e kwartaal;;;;18.6;40.0;39.0
1529;Bedrijfsgrootte 10-99 werknemers;1995 jaargem./jaartotaal;;;;16.3;172.0;167.0
1530;Bedrijfsgrootte 10-99 werknemers;1996 1e kwartaal;;;;22.3;51.0;47.0
1531;Bedrijfsgrootte 10-99 werknemers;1996 2e kwartaal;;;;21.3;52.0;53.0
1532;Bedrijfsgrootte 10-99 werknemers;1996 3e kwartaal;;;;18.5;47.0;50.0
1533;Bedrijfsgrootte 10-99 werknemers;1996 4e kwartaal;;;;20.6;40.0;38.0
1534;Bedrijfsgrootte 10-99 werknemers;1996 jaargem./jaartotaal;;;;20.4;190.0;188.0
1535;Bedrijfsgrootte 10-99 werknemers;1997 1e kwartaal;;;;25.1;48.0;44.0
1536;Bedrijfsgrootte 10-99 werknemers;1997 2e kwartaal;;;;26.4;58.0;56.0
1537;Bedrijfsgrootte 10-99 werknemers;1997 3e kwartaal;;;;23.9;53.0;56.0
1538;Bedrijfsgrootte 10-99 werknemers;1997 4e kwartaal;;;;33.5;61.0;51.0
1539;Bedrijfsgrootte 10-99 werknemers;1997 jaargem./jaartotaal;;;;25.6;220.0;207.0
1540;Bedrijfsgrootte 10-99 werknemers;1998 1e kwartaal;;;;38.9;70.0;64.0
1541;Bedrijfsgrootte 10-99 werknemers;1998 2e kwartaal;;;;46.6;74.0;66.0
1542;Bedrijfsgrootte 10-99 werknemers;1998 3e kwartaal;;;;41.6;65.0;70.0
1543;Bedrijfsgrootte 10-99 werknemers;1998 4e kwartaal;;;;41.0;61.0;61.0
1544;Bedrijfsgrootte 10-99 werknemers;1998 jaargem./jaartotaal;;;;41.1;269.0;262.0
1545;Bedrijfsgrootte 10-99 werknemers;1999 1e kwartaal;;;;47.2;73.0;67.0
1546;Bedrijfsgrootte 10-99 werknemers;1999 2e kwartaal;;;;59.2;84.0;72.0
1547;Bedrijfsgrootte 10-99 werknemers;1999 3e kwartaal;;;;49.6;64.0;74.0
1548;Bedrijfsgrootte 10-99 werknemers;1999 4e kwartaal;;;;53.2;67.0;63.0
1549;Bedrijfsgrootte 10-99 werknemers;1999 jaargem./jaartotaal;;;;50.8;288.0;277.0
1550;Bedrijfsgrootte 10-99 werknemers;2000 1e kwartaal;;;;68.3;94.0;79.0
1551;Bedrijfsgrootte 10-99 werknemers;2000 2e kwartaal;;;;71.2;81.0;78.0
1552;Bedrijfsgrootte 10-99 werknemers;2000 3e kwartaal;;;;58.2;70.0;83.0
1553;Bedrijfsgrootte 10-99 werknemers;2000 4e kwartaal;;;;61.4;78.0;75.0
1554;Bedrijfsgrootte 10-99 werknemers;2000 jaargem./jaartotaal;;;;63.8;323.0;315.0
1555;Bedrijfsgrootte 10-99 werknemers;2001 1e kwartaal;;;;63.3;83.0;82.0
1556;Bedrijfsgrootte 10-99 werknemers;2001 2e kwartaal;;;;67.5;89.0;85.0
1557;Bedrijfsgrootte 10-99 werknemers;2001 3e kwartaal;;;;50.8;66.0;83.0
1558;Bedrijfsgrootte 10-99 werknemers;2001 4e kwartaal;;;;48.5;60.0;62.0
1559;Bedrijfsgrootte 10-99 werknemers;2001 jaargem./jaartotaal;;;;59.1;310.0;323.0
1560;Bedrijfsgrootte 10-99 werknemers;2002 1e kwartaal;;;;53.8;67.0;62.0
1561;Bedrijfsgrootte 10-99 werknemers;2002 2e kwartaal;;;;49.3;64.0;69.0
1562;Bedrijfsgrootte 10-99 werknemers;2002 3e kwartaal;;;;32.4;45.0;62.0
1563;Bedrijfsgrootte 10-99 werknemers;2002 4e kwartaal;;;;31.8;42.0;43.0
1564;Bedrijfsgrootte 10-99 werknemers;2002 jaargem./jaartotaal;;;;43.9;219.0;236.0
1565;Bedrijfsgrootte 10-99 werknemers;2003 1e kwartaal;;;;34.7;56.0;53.0
1566;Bedrijfsgrootte 10-99 werknemers;2003 2e kwartaal;;;;34.4;57.0;57.0
1567;Bedrijfsgrootte 10-99 werknemers;2003 3e kwartaal;;;;19.0;41.0;56.0
1568;Bedrijfsgrootte 10-99 werknemers;2003 4e kwartaal;;;;25.5;42.0;36.0
1569;Bedrijfsgrootte 10-99 werknemers;2003 jaargem./jaartotaal;;;;29.2;196.0;202.0
1570;Bedrijfsgrootte 10-99 werknemers;2004 1e kwartaal;;;;36.9;58.0;47.0
1571;Bedrijfsgrootte 10-99 werknemers;2004 2e kwartaal;;;;37.4;58.0;57.0
1572;Bedrijfsgrootte 10-99 werknemers;2004 3e kwartaal;;;;30.3;48.0;55.0
1573;Bedrijfsgrootte 10-99 werknemers;2004 4e kwartaal;;;;34.8;49.0;45.0
1574;Bedrijfsgrootte 10-99 werknemers;2004 jaargem./jaartotaal;;;;33.7;213.0;204.0
1575;Bedrijfsgrootte 10-99 werknemers;2005 1e kwartaal;;;;38.3;58.0;55.0
1576;Bedrijfsgrootte 10-99 werknemers;2005 2e kwartaal;;;;43.1;63.0;59.0
1577;Bedrijfsgrootte 10-99 werknemers;2005 3e kwartaal;;;;46.1;66.0;63.0
1578;Bedrijfsgrootte 10-99 werknemers;2005 4e kwartaal;;;;44.7;59.0;61.0
1579;Bedrijfsgrootte 10-99 werknemers;2005 jaargem./jaartotaal;;;;41.8;247.0;237.0
1580;Bedrijfsgrootte 10-99 werknemers;2006 1e kwartaal;;;;55.0;76.0;66.0
1581;Bedrijfsgrootte 10-99 werknemers;2006 2e kwartaal;;;;61.1;81.0;75.0
1582;Bedrijfsgrootte 10-99 werknemers;2006 3e kwartaal;;;;59.6;78.0;79.0
1583;Bedrijfsgrootte 10-99 werknemers;2006 4e kwartaal;71.0;82.0;81.0;60.1;67.0;67.0
1584;Bedrijfsgrootte 10-99 werknemers;2006 jaargem./jaartotaal;;;;57.0;303.0;288.0
1585;Bedrijfsgrootte 10-99 werknemers;2007 1e kwartaal;74.3;88.0;84.0;;;
1586;Bedrijfsgrootte 10-99 werknemers;2007 2e kwartaal;77.8;92.0;89.0;;;
