ID;Plaatsnamen;Gemeentecode_1;Naam_2;Code_3;Naam_4;Code_5;NaamAfkorting_6;PTTWoonplaatsnaam_7;Gemeentenaam_8
755;320;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;ja ;nee
756;Bout, Op den;934;Maasbree                   ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
757;Bouwberg;899;Brunssum                   ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
758;46;9;Ten Boer                   ;1;Groninger Hoogeland en n. Westerkwartier          ;20;Gr. ;nee;nee
759;Boven-Haastrecht;623;Vlist                      ;75;Krimpenerwaard                                    ;28;ZH. ;nee;nee
760;Boven-Hardinxveld;523;Hardinxveld-Giessendam     ;76;Industriegebied Alblasserwaard                    ;28;ZH. ;nee;nee
761;Boven-Leeuwen;668;West Maas en Waal          ;41;Land van Maas en Waal                             ;25;Gld.;ja ;nee
762;Boven-Veensloot;1987;Menterwolde                ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
763;Bovenberg;491;Bergambacht                ;75;Krimpenerwaard                                    ;28;ZH. ;nee;nee
764;859;104;Nijefurd                   ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
765;400;52;Winschoten                 ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
766;Boveneind Spijk;733;Lingewaal                  ;38;Westelijke Betuwe                                 ;25;Gld.;nee;nee
767;275;40;Slochteren                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
768;Bovenkarspel;532;Stede Broec                ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;ja ;nee
769;Bovenkerk;362;Amstelveen                 ;64;Zuidelijk randgebied Amsterdam                    ;27;NH. ;nee;nee
770;Bovenkerk;623;Vlist                      ;75;Krimpenerwaard                                    ;28;ZH. ;nee;nee
771;47;9;Ten Boer                   ;1;Groninger Hoogeland en n. Westerkwartier          ;20;Gr. ;nee;nee
772;Bovensluis;1709;Moerdijk                   ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;nee;nee
773;Bovensmilde;1697;Middenveld                 ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
774;Bovenstad;491;Bergambacht                ;75;Krimpenerwaard                                    ;28;ZH. ;nee;nee
775;Bovenste Huis;755;Boekel                     ;112;Midden-Meijerij                                   ;30;NB. ;nee;nee
776;Bovenstreek;1680;Aa en Hunze                ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;nee;nee
777;98;14;Groningen                  ;7;Stad Groningen                                    ;20;Gr. ;nee;nee
778;Bovenstreek;269;Oldebroek                  ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
779;252;39;Scheemda                   ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
780;Bovenveen;269;Oldebroek                  ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
781;Boxmeer;756;Boxmeer                    ;119;Land van Cuijk                                    ;30;NB. ;ja ;ja 
782;Boxtel;757;Boxtel                     ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;ja ;ja 
783;Bozum;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
784;Braakhoek;1667;Reusel-De Mierden          ;116;Kempenland                                        ;30;NB. ;nee;nee
785;Braakhuizen;781;Geldrop                    ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
786;Braakman;704;Sas van Gent               ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;nee;nee
787;234;37;Stadskanaal                ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
788;Braambosch;1724;Bergeijk                   ;116;Kempenland                                        ;30;NB. ;nee;nee
789;Braamt;207;Bergh                      ;27;Oude-IJsselgebied (westelijk deel)                ;25;Gld.;ja ;nee
790;Brabander;984;Venray                     ;120;Noord-Limburg                                     ;31;L.  ;nee;nee
791;Brachterbeek;933;Maasbracht                 ;122;Overig Midden-Limburg ten oosten v. Maas          ;31;L.  ;nee;nee
792;Brake;420;Medemblik                  ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
793;Brakel;785;Goirle                     ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
794;Brakel;297;Zaltbommel                 ;42;Bommelerwaard                                     ;25;Gld.;ja ;nee
795;Brakel, De;153;Enschede                   ;23;Enschede                                          ;23;O.  ;nee;nee
796;Brakkenstein;268;Nijmegen                   ;39;Nijmegen                                          ;25;Gld.;nee;nee
797;Brammelo;158;Haaksbergen                ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
798;Brand;840;Rucphen                    ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;nee;nee
799;Brand;1685;Landerd                    ;111;Maaskant                                          ;30;NB. ;nee;nee
800;Brand, De;307;Amersfoort                 ;43;Utrechtse Vallei en Eemgebied                     ;26;U.  ;nee;nee
801;860;104;Nijefurd                   ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
802;Brandemolen;885;Arcen en Velden            ;120;Noord-Limburg                                     ;31;L.  ;nee;nee
803;Brandevoort;794;Helmond                    ;115;Industriegebied Helmond                           ;30;NB. ;nee;nee
804;Brandt;933;Maasbracht                 ;122;Overig Midden-Limburg ten oosten v. Maas          ;31;L.  ;nee;nee
805;Brandwijk;693;Graafstroom                ;77;Overige gemeenten Alblasserwaard                  ;28;ZH. ;ja ;nee
806;507;58;Dongeradeel                ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
807;Breda;758;Breda                      ;103;Breda                                             ;30;NB. ;ja ;ja 
808;Bredelaar;231;Elst                       ;37;Oostelijke Betuwe                                 ;25;Gld.;nee;nee
809;Brederwiede;194;Brederwiede                ;19;Noordwest-Overijssel                              ;23;O.  ;nee;ja 
810;Bredevoort;197;Aalten                     ;30;Overige gemeenten oostelijke Achterhoek           ;25;Gld.;ja ;nee
811;Bredius;381;Bussum                     ;67;Overige gemeenten in het Gooi                     ;27;NH. ;nee;nee
812;Breede;1651;Eemsmond                   ;1;Groninger Hoogeland en n. Westerkwartier          ;20;Gr. ;nee;nee
813;Breedenbroek;237;Gendringen                 ;29;Oude-IJsselgebied (oostelijk deel)                ;25;Gld.;ja ;nee
814;Breedeveen;326;Leersum                    ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
815;Breedschot;879;Zundert                    ;104;Gebied om Breda                                   ;30;NB. ;nee;nee
816;Breehees;798;Hilvarenbeek               ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
817;Breemortel;762;Deurne                     ;118;Brabantse Peel                                    ;30;NB. ;nee;nee
818;Breesaap;453;Velsen                     ;59;IJmond                                            ;27;NH. ;nee;nee
819;Breeveld;632;Woerden                    ;49;Utrechts weidegebied                              ;26;U.  ;nee;nee
820;Breezand;366;Anna Paulowna              ;52;Overige gemeenten Kop van Noord-Holland           ;27;NH. ;ja ;nee
821;Breezanddijk;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
822;Breggenbergen;1690;De Wolden                  ;18;Zuiddrents randgebied                             ;22;D.  ;nee;nee
823;Bregtdorp;444;Schoorl                    ;55;Noord-Kennemerland                                ;27;NH. ;nee;nee
824;Breklenkamp;149;Denekamp                   ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
825;Brem;785;Goirle                     ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
826;Brem;855;Tilburg                    ;107;Tilburg                                           ;30;NB. ;nee;nee
827;Bremberg;777;Etten-Leur                 ;104;Gebied om Breda                                   ;30;NB. ;nee;nee
828;Brembosch;1674;Roosendaal                 ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;nee;nee
829;Breskens;692;Oostburg                   ;98;West-Zeeuwsch-Vlaanderen                          ;29;Z.  ;ja ;nee
830;Breudijk;318;Harmelen                   ;49;Utrechts weidegebied                              ;26;U.  ;nee;nee
831;Breugel;848;Son en Breugel             ;114;Randgebied Eindhoven                              ;30;NB. ;ja ;nee
832;Breukelen;311;Breukelen                  ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;ja ;ja 
833;Breukeleveen (ged.);330;Loosdrecht                 ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;ja ;nee
834;Breukeleveen (ged.);311;Breukelen                  ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;nee;nee
835;Breust;905;Eijsden                    ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
836;Brielle;501;Brielle                    ;91;Voorne-Putten en Rozenburg                        ;28;ZH. ;ja ;ja 
837;Brigdamme;687;Middelburg                 ;95;Kanaalzone Walcheren                              ;29;Z.  ;nee;nee
838;Brijdorpe;1676;Schouwen-Duiveland         ;93;Schouwen-Duiveland                                ;29;Z.  ;nee;nee
839;476;56;Zuidhorn                   ;1;Groninger Hoogeland en n. Westerkwartier          ;20;Gr. ;ja ;nee
840;Brink;381;Bussum                     ;67;Overige gemeenten in het Gooi                     ;27;NH. ;nee;nee
841;Brinkheurne;294;Winterswijk                ;30;Overige gemeenten oostelijke Achterhoek           ;25;Gld.;ja ;nee
842;Brinkhoek;193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
843;Brinkmanshoek;278;Ruurlo                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;nee;nee
844;684;81;Leeuwarderadeel            ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
845;Britswerd;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
846;Broedergemeente;355;Zeist                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
847;Broek;929;Kessel                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
848;Broek;923;Horst                      ;120;Noord-Limburg                                     ;31;L.  ;nee;nee
849;Broek;1663;De Marne                   ;1;Groninger Hoogeland en n. Westerkwartier          ;20;Gr. ;nee;nee
850;Broek;965;Simpelveld                 ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
851;Broek;976;Tegelen                    ;121;Industriegebied Venlo-Beesel                      ;31;L.  ;nee;nee
852;361;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
853;Broek;707;Zederik                    ;78;Vijfheerenlanden                                  ;28;ZH. ;nee;nee
854;Broek;814;Mierlo                     ;115;Industriegebied Helmond                           ;30;NB. ;nee;nee
855;Broek;852;Waterland                  ;57;Waterland                                         ;27;NH. ;nee;nee
856;Broek in Waterland;852;Waterland                  ;57;Waterland                                         ;27;NH. ;ja ;nee
857;Broek op Langedijk;416;Langedijk                  ;53;Westelijk West-Friesland                          ;27;NH. ;ja ;nee
858;Broek, 't;268;Nijmegen                   ;39;Nijmegen                                          ;25;Gld.;nee;nee
859;Broek, Den;964;Sevenum                    ;120;Noord-Limburg                                     ;31;L.  ;nee;nee
860;Broek, Het;292;Wehl                       ;26;De Lijmers                                        ;25;Gld.;nee;nee
861;Broek, Het;794;Helmond                    ;115;Industriegebied Helmond                           ;30;NB. ;nee;nee
862;Broekdijk;269;Oldebroek                  ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
863;Broeke;266;Neede                      ;30;Overige gemeenten oostelijke Achterhoek           ;25;Gld.;nee;nee
864;Broekeind;912;Grubbenvorst               ;120;Noord-Limburg                                     ;31;L.  ;nee;nee
865;Broekenseind;1728;Bladel                     ;116;Kempenland                                        ;30;NB. ;nee;nee
866;Broekerhaven;532;Stede Broec                ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
867;Broekesluis;738;Aalburg                    ;105;Land van Altena                                   ;30;NB. ;nee;nee
868;Broekhem;994;Valkenburg aan de Geul     ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
869;Broekheurne;153;Enschede                   ;23;Enschede                                          ;23;O.  ;nee;nee
870;Broekhin;957;Roermond                   ;122;Overig Midden-Limburg ten oosten v. Maas          ;31;L.  ;nee;nee
871;Broekhoek;1721;Bernheze                   ;111;Maaskant                                          ;30;NB. ;nee;nee
872;Broekhorn;398;Heerhugowaard              ;53;Westelijk West-Friesland                          ;27;NH. ;nee;nee
873;Broekhoven;938;Meerssen                   ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
874;Broekhoven;1724;Bergeijk                   ;116;Kempenland                                        ;30;NB. ;nee;nee
