ID;Geslacht;LeeftijdPartnerOp31December;HuwelijksduurOp31December;Perioden;OverledenenGehuwden_1
2480;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2012;
2481;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2013;
2482;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2014;
2483;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2015;
2484;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2016;
2485;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2017;
2486;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2018;
2487;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2019;
2488;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2020;
2489;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2021;
2490;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2022;
2491;Totaal mannen en vrouwen;Jonger dan 16 jaar;15 jaar gehuwd geweest;2023;
2492;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;1996;
2493;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;1997;
2494;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;1998;
2495;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;1999;
2496;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2000;
2497;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2001;
2498;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2002;
2499;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2003;
2500;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2004;
2501;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2005;
2502;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2006;
2503;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2007;
2504;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2008;
2505;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2009;
2506;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2010;
2507;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2011;
2508;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2012;
2509;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2013;
2510;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2014;
2511;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2015;
2512;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2016;
2513;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2017;
2514;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2018;
2515;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2019;
2516;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2020;
2517;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2021;
2518;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2022;
2519;Totaal mannen en vrouwen;Jonger dan 16 jaar;16 jaar gehuwd geweest;2023;
2520;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;1996;
2521;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;1997;
2522;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;1998;
2523;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;1999;
2524;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2000;
2525;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2001;
2526;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2002;
2527;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2003;
2528;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2004;
2529;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2005;
2530;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2006;
2531;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2007;
2532;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2008;
2533;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2009;
2534;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2010;
2535;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2011;
2536;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2012;
2537;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2013;
2538;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2014;
2539;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2015;
2540;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2016;
2541;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2017;
2542;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2018;
2543;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2019;
2544;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2020;
2545;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2021;
2546;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2022;
2547;Totaal mannen en vrouwen;Jonger dan 16 jaar;17 jaar gehuwd geweest;2023;
2548;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;1996;
2549;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;1997;
2550;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;1998;
2551;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;1999;
2552;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2000;
2553;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2001;
2554;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2002;
2555;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2003;
2556;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2004;
2557;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2005;
2558;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2006;
2559;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2007;
2560;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2008;
2561;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2009;
2562;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2010;
2563;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2011;
2564;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2012;
2565;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2013;
2566;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2014;
2567;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2015;
2568;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2016;
2569;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2017;
2570;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2018;
2571;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2019;
2572;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2020;
2573;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2021;
2574;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2022;
2575;Totaal mannen en vrouwen;Jonger dan 16 jaar;18 jaar gehuwd geweest;2023;
2576;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;1996;
2577;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;1997;
2578;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;1998;
2579;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;1999;
2580;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2000;
2581;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2001;
2582;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2002;
2583;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2003;
2584;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2004;
2585;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2005;
2586;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2006;
2587;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2007;
2588;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2008;
2589;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2009;
2590;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2010;
2591;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2011;
2592;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2012;
2593;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2013;
2594;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2014;
2595;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2015;
2596;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2016;
2597;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2017;
2598;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2018;
2599;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2019;
2600;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2020;
2601;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2021;
2602;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2022;
2603;Totaal mannen en vrouwen;Jonger dan 16 jaar;19 jaar gehuwd geweest;2023;
2604;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;1996;
2605;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;1997;
2606;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;1998;
2607;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;1999;
2608;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2000;
2609;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2001;
2610;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2002;
2611;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2003;
2612;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2004;
2613;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2005;
2614;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2006;
2615;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2007;
2616;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2008;
2617;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2009;
2618;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2010;
2619;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2011;
2620;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2012;
2621;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2013;
2622;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2014;
2623;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2015;
2624;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2016;
2625;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2017;
2626;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2018;
2627;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2019;
2628;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2020;
2629;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2021;
2630;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2022;
2631;Totaal mannen en vrouwen;Jonger dan 16 jaar;20 jaar gehuwd geweest;2023;
2632;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;1996;
2633;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;1997;
2634;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;1998;
2635;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;1999;
2636;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2000;
2637;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2001;
2638;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2002;
2639;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2003;
2640;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2004;
2641;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2005;
2642;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2006;
2643;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2007;
2644;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2008;
2645;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2009;
2646;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2010;
2647;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2011;
2648;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2012;
2649;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2013;
2650;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2014;
2651;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2015;
2652;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2016;
2653;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2017;
2654;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2018;
2655;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2019;
2656;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2020;
2657;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2021;
2658;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2022;
2659;Totaal mannen en vrouwen;Jonger dan 16 jaar;21 jaar gehuwd geweest;2023;
2660;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;1996;
2661;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;1997;
2662;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;1998;
2663;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;1999;
2664;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2000;
2665;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2001;
2666;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2002;
2667;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2003;
2668;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2004;
2669;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2005;
2670;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2006;
2671;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2007;
2672;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2008;
2673;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2009;
2674;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2010;
2675;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2011;
2676;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2012;
2677;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2013;
2678;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2014;
2679;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2015;
2680;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2016;
2681;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2017;
2682;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2018;
2683;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2019;
2684;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2020;
2685;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2021;
2686;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2022;
2687;Totaal mannen en vrouwen;Jonger dan 16 jaar;22 jaar gehuwd geweest;2023;
2688;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;1996;
2689;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;1997;
2690;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;1998;
2691;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;1999;
2692;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2000;
2693;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2001;
2694;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2002;
2695;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2003;
2696;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2004;
2697;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2005;
2698;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2006;
2699;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2007;
2700;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2008;
2701;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2009;
2702;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2010;
2703;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2011;
2704;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2012;
2705;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2013;
2706;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2014;
2707;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2015;
2708;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2016;
2709;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2017;
2710;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2018;
2711;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2019;
2712;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2020;
2713;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2021;
2714;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2022;
2715;Totaal mannen en vrouwen;Jonger dan 16 jaar;23 jaar gehuwd geweest;2023;
2716;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;1996;
2717;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;1997;
2718;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;1998;
2719;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;1999;
2720;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2000;
2721;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2001;
2722;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2002;
2723;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2003;
2724;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2004;
2725;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2005;
2726;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2006;
2727;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2007;
2728;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2008;
2729;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2009;
2730;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2010;
2731;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2011;
2732;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2012;
2733;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2013;
2734;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2014;
2735;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2015;
2736;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2016;
2737;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2017;
2738;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2018;
2739;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2019;
2740;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2020;
2741;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2021;
2742;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2022;
2743;Totaal mannen en vrouwen;Jonger dan 16 jaar;24 jaar gehuwd geweest;2023;
2744;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;1996;
2745;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;1997;
2746;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;1998;
2747;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;1999;
2748;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2000;
2749;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2001;
2750;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2002;
2751;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2003;
2752;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2004;
2753;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2005;
2754;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2006;
2755;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2007;
2756;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2008;
2757;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2009;
2758;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2010;
2759;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2011;
2760;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2012;
2761;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2013;
2762;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2014;
2763;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2015;
2764;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2016;
2765;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2017;
2766;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2018;
2767;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2019;
2768;Totaal mannen en vrouwen;Jonger dan 16 jaar;25 jaar gehuwd geweest;2020;
