ID;RegioS2007;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;Huishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;Huishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;Huishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;Regiocode_21
1124;Arnhem (SG);2016;169.4;65.7;91.6;10.8;1.3;134.1;51.0;75.1;7.3;0.7;17.7;7.1;7.9;2.3;0.4;17.6;7.6;8.6;1.2;0.2;6
1125;Arnhem (SG);2017;170.0;66.3;91.7;10.8;1.2;134.3;51.4;75.0;7.3;0.6;18.2;7.2;8.2;2.4;0.4;17.5;7.6;8.5;1.2;0.2;6
1126;Arnhem (SG);2018;170.5;66.8;91.7;10.8;1.3;134.4;51.8;74.7;7.2;0.7;18.6;7.4;8.4;2.4;0.4;17.5;7.6;8.5;1.2;0.2;6
1127;Arnhem (SG);2019;171.1;67.4;91.8;10.8;1.2;134.5;52.1;74.6;7.2;0.6;19.1;7.6;8.7;2.4;0.4;17.5;7.6;8.5;1.1;0.2;6
1128;Arnhem (SG);2020;171.7;68.0;91.7;10.7;1.2;134.7;52.6;74.3;7.1;0.7;19.6;7.8;8.9;2.5;0.4;17.4;7.6;8.4;1.1;0.2;6
1129;Arnhem (SG);2021;172.2;68.6;91.7;10.6;1.2;134.8;53.0;74.1;7.0;0.7;20.1;8.0;9.2;2.5;0.4;17.3;7.6;8.4;1.1;0.2;6
1130;Arnhem (SG);2022;172.7;69.2;91.6;10.6;1.3;134.9;53.5;73.8;6.9;0.7;20.5;8.1;9.5;2.5;0.4;17.2;7.6;8.3;1.1;0.2;6
1131;Arnhem (SG);2023;173.1;69.7;91.6;10.5;1.3;134.8;53.8;73.5;6.8;0.7;21.1;8.3;9.7;2.6;0.4;17.2;7.6;8.3;1.1;0.2;6
1132;Arnhem (SG);2024;173.4;70.2;91.4;10.5;1.2;134.8;54.1;73.3;6.7;0.7;21.5;8.5;10.0;2.6;0.4;17.1;7.6;8.2;1.1;0.2;6
1133;Arnhem (SG);2025;173.7;70.8;91.4;10.3;1.2;134.7;54.5;73.0;6.6;0.6;22.0;8.7;10.2;2.7;0.4;17.0;7.6;8.2;1.1;0.2;6
1134;Nijmegen (SG);2008;133.2;55.4;68.2;8.6;1.0;107.4;43.9;56.7;6.2;0.7;9.9;4.3;4.1;1.3;0.2;15.9;7.2;7.4;1.1;0.2;7
1135;Nijmegen (SG);2009;134.6;55.9;68.9;8.8;1.0;108.3;44.2;57.2;6.3;0.7;10.3;4.4;4.2;1.4;0.2;16.0;7.3;7.5;1.1;0.2;7
1136;Nijmegen (SG);2010;135.9;56.4;69.6;8.9;1.1;109.1;44.4;57.7;6.3;0.6;10.6;4.6;4.3;1.5;0.2;16.2;7.3;7.5;1.1;0.2;7
1137;Nijmegen (SG);2011;137.2;57.1;70.1;9.0;1.1;110.1;45.0;58.0;6.4;0.6;10.9;4.7;4.5;1.5;0.2;16.2;7.4;7.5;1.1;0.2;7
1138;Nijmegen (SG);2012;138.6;58.0;70.5;9.0;1.1;111.0;45.6;58.4;6.4;0.7;11.3;4.9;4.6;1.6;0.3;16.3;7.5;7.6;1.1;0.2;7
1139;Nijmegen (SG);2013;139.9;58.7;71.0;9.1;1.1;111.9;46.1;58.7;6.4;0.6;11.7;5.1;4.8;1.6;0.2;16.4;7.5;7.6;1.1;0.2;7
1140;Nijmegen (SG);2014;141.2;59.6;71.3;9.2;1.1;112.7;46.7;58.8;6.4;0.7;12.1;5.2;4.9;1.7;0.2;16.5;7.6;7.6;1.1;0.2;7
1141;Nijmegen (SG);2015;142.5;60.3;71.8;9.3;1.0;113.4;47.2;59.1;6.5;0.6;12.5;5.4;5.1;1.7;0.3;16.6;7.7;7.6;1.1;0.2;7
1142;Nijmegen (SG);2016;143.6;61.2;72.0;9.4;1.1;114.1;47.8;59.3;6.5;0.6;12.8;5.6;5.2;1.7;0.2;16.7;7.8;7.6;1.2;0.2;7
1143;Nijmegen (SG);2017;144.8;61.9;72.4;9.3;1.1;114.9;48.3;59.5;6.4;0.7;13.2;5.8;5.3;1.8;0.3;16.7;7.8;7.6;1.1;0.2;7
1144;Nijmegen (SG);2018;145.9;62.7;72.8;9.3;1.1;115.5;48.8;59.7;6.4;0.7;13.7;6.1;5.5;1.8;0.3;16.7;7.8;7.5;1.1;0.2;7
1145;Nijmegen (SG);2019;146.9;63.4;73.0;9.4;1.1;116.1;49.3;59.7;6.4;0.7;14.0;6.2;5.7;1.8;0.3;16.7;7.9;7.5;1.2;0.2;7
1146;Nijmegen (SG);2020;147.9;64.1;73.3;9.4;1.1;116.7;49.7;59.9;6.4;0.7;14.3;6.4;5.9;1.8;0.2;16.8;8.0;7.5;1.2;0.2;7
1147;Nijmegen (SG);2021;148.8;64.9;73.4;9.4;1.1;117.2;50.3;59.9;6.4;0.7;14.7;6.6;6.0;1.9;0.2;16.8;8.0;7.5;1.2;0.2;7
1148;Nijmegen (SG);2022;149.6;65.5;73.5;9.5;1.1;117.7;50.8;59.9;6.4;0.7;15.1;6.8;6.2;1.9;0.2;16.8;8.0;7.5;1.2;0.2;7
1149;Nijmegen (SG);2023;150.4;66.3;73.6;9.5;1.1;118.0;51.2;59.8;6.3;0.7;15.5;7.0;6.4;1.9;0.2;16.9;8.1;7.4;1.2;0.2;7
1150;Nijmegen (SG);2024;151.2;67.0;73.6;9.5;1.1;118.3;51.7;59.7;6.3;0.7;16.0;7.2;6.5;2.0;0.2;16.9;8.1;7.4;1.2;0.2;7
1151;Nijmegen (SG);2025;151.8;67.5;73.6;9.5;1.1;118.5;52.0;59.6;6.3;0.6;16.4;7.4;6.7;2.0;0.3;16.9;8.1;7.4;1.2;0.2;7
1152;Amersfoort (SG);2008;114.8;37.4;69.9;6.9;0.5;94.7;30.6;58.9;4.9;0.3;9.9;3.3;5.1;1.3;0.2;10.2;3.6;5.9;0.7;0.1;8
1153;Amersfoort (SG);2009;116.3;38.4;70.4;7.0;0.5;95.7;31.2;59.2;4.9;0.3;10.2;3.4;5.2;1.4;0.2;10.4;3.7;5.9;0.7;0.1;8
1154;Amersfoort (SG);2010;117.8;39.3;70.8;7.1;0.6;96.8;31.8;59.6;5.0;0.3;10.4;3.6;5.2;1.4;0.2;10.5;3.8;5.9;0.7;0.1;8
1155;Amersfoort (SG);2011;119.3;40.2;71.3;7.3;0.6;97.9;32.5;60.0;5.1;0.3;10.7;3.8;5.3;1.5;0.2;10.7;3.9;6.0;0.8;0.1;8
1156;Amersfoort (SG);2012;120.8;41.1;71.7;7.4;0.6;98.9;33.1;60.3;5.2;0.3;11.0;3.9;5.3;1.5;0.2;10.9;4.0;6.0;0.8;0.1;8
1157;Amersfoort (SG);2013;122.3;42.0;72.1;7.6;0.6;99.9;33.8;60.6;5.2;0.3;11.3;4.1;5.4;1.6;0.2;11.1;4.1;6.1;0.8;0.1;8
1158;Amersfoort (SG);2014;123.7;42.9;72.6;7.6;0.6;100.9;34.4;60.9;5.2;0.3;11.6;4.3;5.5;1.6;0.2;11.3;4.3;6.1;0.8;0.1;8
1159;Amersfoort (SG);2015;125.1;43.8;73.0;7.7;0.6;101.8;35.0;61.3;5.2;0.3;11.8;4.4;5.6;1.6;0.2;11.5;4.4;6.2;0.8;0.1;8
1160;Amersfoort (SG);2016;126.5;44.7;73.4;7.7;0.6;102.8;35.6;61.5;5.3;0.4;12.2;4.6;5.7;1.7;0.2;11.6;4.5;6.2;0.8;0.1;8
1161;Amersfoort (SG);2017;127.7;45.4;74.0;7.8;0.6;103.5;36.0;61.9;5.3;0.4;12.5;4.8;5.8;1.7;0.2;11.7;4.5;6.3;0.8;0.1;8
1162;Amersfoort (SG);2018;128.9;46.3;74.3;7.7;0.6;104.3;36.7;62.1;5.2;0.3;12.8;5.0;5.9;1.7;0.2;11.8;4.6;6.3;0.8;0.1;8
1163;Amersfoort (SG);2019;130.0;47.1;74.7;7.7;0.6;105.0;37.2;62.3;5.1;0.3;13.1;5.2;6.0;1.8;0.2;11.9;4.7;6.4;0.8;0.1;8
1164;Amersfoort (SG);2020;131.1;47.7;75.0;7.7;0.7;105.7;37.7;62.5;5.1;0.3;13.4;5.3;6.1;1.8;0.2;12.0;4.7;6.4;0.8;0.1;8
1165;Amersfoort (SG);2021;132.2;48.6;75.3;7.7;0.7;106.3;38.3;62.6;5.1;0.3;13.6;5.4;6.2;1.8;0.2;12.2;4.9;6.4;0.8;0.1;8
1166;Amersfoort (SG);2022;133.2;49.4;75.6;7.6;0.6;107.0;38.8;62.8;5.1;0.3;14.0;5.6;6.3;1.8;0.2;12.3;5.0;6.4;0.8;0.1;8
1167;Amersfoort (SG);2023;134.2;50.2;75.8;7.6;0.7;107.6;39.3;62.8;5.0;0.4;14.3;5.8;6.5;1.8;0.2;12.4;5.0;6.5;0.8;0.1;8
1168;Amersfoort (SG);2024;135.2;50.9;76.0;7.6;0.7;108.1;39.9;62.9;5.0;0.4;14.6;6.0;6.6;1.8;0.2;12.5;5.1;6.5;0.8;0.1;8
1169;Amersfoort (SG);2025;136.1;51.6;76.2;7.6;0.7;108.5;40.3;62.9;5.0;0.4;14.9;6.1;6.7;1.9;0.2;12.6;5.2;6.6;0.8;0.1;8
1170;Utrecht (SG);2008;281.2;120.8;140.1;17.7;2.6;216.5;93.1;110.1;11.7;1.5;35.3;14.4;16.2;4.0;0.7;29.4;13.4;13.7;1.9;0.4;9
1171;Utrecht (SG);2009;284.5;122.1;141.4;18.4;2.5;217.9;93.2;111.0;12.1;1.5;36.6;15.2;16.5;4.2;0.7;30.0;13.7;13.9;2.0;0.4;9
1172;Utrecht (SG);2010;288.0;123.8;142.7;19.0;2.5;219.8;94.0;111.8;12.5;1.5;37.8;15.9;16.8;4.3;0.7;30.4;13.9;14.1;2.1;0.4;9
1173;Utrecht (SG);2011;291.8;125.7;144.0;19.5;2.6;221.8;94.8;112.7;12.8;1.5;39.0;16.6;17.2;4.5;0.7;31.0;14.3;14.2;2.2;0.4;9
1174;Utrecht (SG);2012;295.5;127.8;145.1;20.0;2.6;223.9;95.9;113.3;13.1;1.5;40.1;17.3;17.5;4.6;0.7;31.6;14.6;14.3;2.3;0.4;9
1175;Utrecht (SG);2013;299.3;130.0;146.3;20.4;2.6;226.0;97.2;113.9;13.3;1.5;41.2;17.9;17.9;4.7;0.7;32.2;14.9;14.5;2.3;0.4;9
1176;Utrecht (SG);2014;303.1;132.1;147.6;20.7;2.7;228.1;98.4;114.7;13.5;1.5;42.3;18.5;18.2;4.8;0.7;32.8;15.3;14.6;2.4;0.5;9
1177;Utrecht (SG);2015;306.9;134.5;148.6;21.1;2.7;230.4;99.8;115.3;13.8;1.6;43.3;19.1;18.6;4.9;0.7;33.3;15.6;14.8;2.4;0.4;9
1178;Utrecht (SG);2016;310.6;136.9;149.7;21.4;2.7;232.6;101.3;115.8;13.9;1.6;44.4;19.7;19.0;5.1;0.7;33.7;15.9;14.9;2.4;0.5;9
1179;Utrecht (SG);2017;314.3;139.2;150.7;21.7;2.7;234.6;102.7;116.3;14.0;1.6;45.6;20.2;19.4;5.2;0.7;34.2;16.3;15.0;2.4;0.5;9
1180;Utrecht (SG);2018;318.1;141.6;151.8;21.9;2.8;236.8;104.2;116.8;14.1;1.6;46.7;20.8;19.8;5.4;0.7;34.6;16.6;15.1;2.4;0.5;9
1181;Utrecht (SG);2019;321.8;143.9;152.9;22.1;2.8;238.9;105.8;117.3;14.2;1.6;47.8;21.4;20.3;5.4;0.7;35.1;16.8;15.3;2.5;0.5;9
1182;Utrecht (SG);2020;325.5;146.6;153.9;22.2;2.9;241.0;107.5;117.7;14.1;1.7;49.0;21.9;20.8;5.6;0.8;35.5;17.1;15.4;2.5;0.5;9
1183;Utrecht (SG);2021;329.3;149.2;155.0;22.3;2.9;243.1;109.1;118.2;14.2;1.6;50.2;22.6;21.2;5.6;0.8;35.9;17.4;15.5;2.5;0.5;9
1184;Utrecht (SG);2022;333.1;151.6;156.1;22.4;2.9;245.3;110.8;118.6;14.2;1.7;51.4;23.2;21.8;5.7;0.8;36.4;17.7;15.7;2.5;0.5;9
1185;Utrecht (SG);2023;336.8;154.4;156.9;22.5;3.0;247.3;112.5;118.9;14.1;1.7;52.8;23.9;22.3;5.8;0.8;36.7;18.0;15.7;2.6;0.5;9
1186;Utrecht (SG);2024;340.4;156.7;158.1;22.6;3.0;249.2;114.0;119.4;14.1;1.7;53.9;24.4;22.8;5.9;0.8;37.2;18.3;15.9;2.6;0.5;9
1187;Utrecht (SG);2025;344.1;159.1;159.3;22.7;3.0;251.3;115.4;119.9;14.2;1.7;55.1;25.1;23.4;5.9;0.8;37.7;18.6;16.0;2.6;0.5;9
1188;Amsterdam (SG);2008;726.7;331.4;325.5;63.4;6.4;466.3;214.6;218.1;30.9;2.7;157.1;66.3;63.9;24.5;2.4;103.2;50.5;43.5;8.0;1.2;10
1189;Amsterdam (SG);2009;733.4;334.8;328.5;63.7;6.4;468.4;215.3;218.9;31.4;2.8;159.3;67.9;65.2;24.0;2.3;105.6;51.6;44.4;8.3;1.2;10
1190;Amsterdam (SG);2010;740.6;338.5;331.5;64.0;6.5;471.0;216.5;219.7;31.9;2.9;161.4;69.3;66.2;23.6;2.3;108.2;52.8;45.5;8.6;1.3;10
1191;Amsterdam (SG);2011;747.2;342.4;334.1;64.2;6.6;473.0;217.6;220.4;32.1;3.0;163.6;70.8;67.2;23.2;2.3;110.7;54.0;46.5;8.9;1.2;10
1192;Amsterdam (SG);2012;753.7;346.0;336.6;64.5;6.6;475.0;218.8;220.9;32.3;3.0;165.6;72.1;68.2;22.9;2.4;113.1;55.1;47.5;9.2;1.3;10
1193;Amsterdam (SG);2013;760.3;349.9;339.2;64.7;6.5;477.2;220.2;221.6;32.5;2.9;167.8;73.5;69.2;22.8;2.3;115.4;56.1;48.5;9.4;1.3;10
1194;Amsterdam (SG);2014;767.3;354.1;341.7;64.9;6.6;479.7;222.2;222.0;32.5;2.9;170.0;74.8;70.2;22.7;2.3;117.6;57.1;49.5;9.7;1.3;10
1195;Amsterdam (SG);2015;774.2;358.3;344.4;64.9;6.7;482.2;224.2;222.6;32.5;3.0;172.0;75.9;71.3;22.5;2.3;120.0;58.2;50.5;9.9;1.4;10
1196;Amsterdam (SG);2016;781.2;362.6;347.2;64.8;6.7;484.9;226.1;223.4;32.4;3.0;174.1;77.2;72.3;22.2;2.3;122.3;59.2;51.5;10.1;1.4;10
1197;Amsterdam (SG);2017;788.3;367.1;349.7;64.8;6.7;487.6;228.4;223.9;32.3;3.1;176.4;78.6;73.4;22.1;2.3;124.2;60.1;52.4;10.4;1.3;10
1198;Amsterdam (SG);2018;795.3;371.5;352.3;64.6;6.9;490.1;230.3;224.5;32.1;3.1;178.7;79.9;74.5;22.0;2.3;126.5;61.2;53.3;10.5;1.4;10
1199;Amsterdam (SG);2019;802.4;376.3;354.6;64.5;7.0;492.5;232.8;224.7;31.9;3.2;181.3;81.3;75.6;22.0;2.4;128.6;62.3;54.2;10.6;1.5;10
1200;Amsterdam (SG);2020;809.4;381.3;356.8;64.3;7.0;495.1;235.3;225.0;31.7;3.2;183.7;82.6;76.8;21.9;2.4;130.6;63.3;55.0;10.8;1.5;10
1201;Amsterdam (SG);2021;816.2;386.3;358.7;64.1;7.1;497.4;237.9;225.0;31.4;3.1;186.1;83.9;77.9;21.8;2.4;132.7;64.5;55.8;10.9;1.5;10
1202;Amsterdam (SG);2022;822.9;391.0;360.9;63.9;7.0;499.6;240.2;225.2;31.1;3.1;188.8;85.4;79.2;21.8;2.4;134.5;65.4;56.6;11.0;1.5;10
1203;Amsterdam (SG);2023;829.6;395.9;363.0;63.7;7.0;501.8;242.5;225.4;30.8;3.1;191.3;86.8;80.3;21.8;2.4;136.6;66.6;57.3;11.2;1.5;10
1204;Amsterdam (SG);2024;836.2;400.6;364.9;63.6;7.2;503.8;244.8;225.2;30.6;3.1;193.8;88.0;81.5;21.8;2.5;138.7;67.7;58.1;11.3;1.6;10
1205;Amsterdam (SG);2025;842.8;405.1;367.0;63.5;7.2;505.7;247.1;225.2;30.2;3.2;196.5;89.4;82.9;21.8;2.4;140.6;68.7;58.9;11.4;1.6;10
1206;Haarlem (SG);2008;184.2;70.3;100.8;12.1;1.0;150.1;57.3;83.3;8.9;0.6;13.8;4.8;6.9;1.8;0.2;20.3;8.2;10.6;1.4;0.2;11
1207;Haarlem (SG);2009;184.9;71.2;100.4;12.3;1.0;149.9;57.7;82.8;8.9;0.6;14.5;5.2;7.1;2.0;0.3;20.5;8.4;10.5;1.4;0.2;11
1208;Haarlem (SG);2010;185.8;72.2;100.1;12.5;1.0;150.0;58.1;82.4;8.9;0.6;15.1;5.5;7.2;2.1;0.3;20.7;8.6;10.5;1.4;0.2;11
1209;Haarlem (SG);2011;186.6;73.0;99.9;12.6;1.1;150.1;58.5;82.0;9.0;0.6;15.7;5.8;7.3;2.2;0.3;20.9;8.7;10.6;1.4;0.2;11
1210;Haarlem (SG);2012;187.4;73.9;99.7;12.8;1.1;150.2;59.0;81.7;9.0;0.6;16.1;6.0;7.5;2.3;0.3;21.1;8.9;10.5;1.5;0.2;11
1211;Haarlem (SG);2013;188.3;74.8;99.6;12.7;1.1;150.2;59.4;81.4;8.9;0.6;16.7;6.2;7.7;2.4;0.3;21.4;9.2;10.5;1.5;0.2;11
1212;Haarlem (SG);2014;189.1;75.8;99.4;12.7;1.1;150.3;60.0;81.0;8.7;0.6;17.2;6.4;8.0;2.5;0.3;21.6;9.4;10.5;1.5;0.2;11
1213;Haarlem (SG);2015;189.9;76.7;99.3;12.7;1.2;150.4;60.5;80.7;8.6;0.6;17.7;6.7;8.1;2.5;0.3;21.8;9.5;10.5;1.5;0.2;11
1214;Haarlem (SG);2016;190.8;77.5;99.3;12.8;1.1;150.6;60.9;80.6;8.6;0.6;18.2;6.9;8.3;2.6;0.3;22.0;9.8;10.4;1.5;0.2;11
1215;Haarlem (SG);2017;191.7;78.5;99.3;12.7;1.1;150.8;61.3;80.4;8.5;0.6;18.7;7.3;8.4;2.7;0.3;22.2;9.9;10.5;1.5;0.2;11
1216;Haarlem (SG);2018;192.6;79.4;99.5;12.6;1.1;151.0;61.8;80.2;8.4;0.6;19.3;7.6;8.7;2.7;0.3;22.3;10.0;10.6;1.5;0.2;11
1217;Haarlem (SG);2019;193.5;80.4;99.4;12.5;1.2;151.2;62.4;80.0;8.2;0.6;19.7;7.8;8.8;2.8;0.3;22.6;10.2;10.6;1.5;0.2;11
1218;Haarlem (SG);2020;194.4;81.4;99.3;12.5;1.1;151.3;62.8;79.7;8.2;0.6;20.3;8.2;9.0;2.8;0.3;22.8;10.4;10.6;1.6;0.2;11
1219;Haarlem (SG);2021;195.2;82.3;99.3;12.5;1.2;151.4;63.3;79.5;8.0;0.6;20.9;8.5;9.2;2.9;0.3;22.9;10.5;10.6;1.6;0.2;11
1220;Haarlem (SG);2022;196.1;83.3;99.2;12.4;1.2;151.6;63.9;79.2;7.9;0.6;21.5;8.8;9.4;2.9;0.4;23.0;10.6;10.6;1.6;0.2;11
1221;Haarlem (SG);2023;196.8;84.2;99.1;12.3;1.2;151.6;64.3;78.9;7.8;0.6;22.0;9.1;9.6;3.0;0.4;23.2;10.7;10.7;1.5;0.2;11
1222;Haarlem (SG);2024;197.4;85.0;99.0;12.2;1.2;151.5;64.8;78.5;7.7;0.6;22.5;9.3;9.8;3.0;0.4;23.4;11.0;10.7;1.5;0.2;11
1223;Haarlem (SG);2025;198.1;85.7;99.0;12.2;1.2;151.6;65.2;78.2;7.6;0.6;23.0;9.5;10.1;3.0;0.4;23.4;11.0;10.7;1.5;0.2;11
1224;Leiden (SG);2008;148.6;57.6;81.3;8.9;0.9;120.7;45.7;67.9;6.5;0.5;11.5;4.7;5.2;1.3;0.2;16.5;7.2;8.1;1.0;0.2;12
1225;Leiden (SG);2009;149.3;58.2;81.2;9.0;0.9;120.8;46.2;67.5;6.6;0.5;11.9;4.8;5.4;1.4;0.2;16.6;7.1;8.3;1.0;0.2;12
1226;Leiden (SG);2010;150.0;58.8;81.1;9.2;0.9;120.9;46.6;67.2;6.7;0.5;12.3;5.0;5.5;1.5;0.2;16.8;7.2;8.4;1.1;0.2;12
1227;Leiden (SG);2011;150.8;59.5;81.0;9.4;0.9;121.0;47.1;66.8;6.6;0.5;12.6;5.0;5.7;1.6;0.2;17.1;7.4;8.5;1.1;0.2;12
1228;Leiden (SG);2012;151.6;60.2;81.0;9.6;0.9;121.2;47.5;66.5;6.6;0.5;13.0;5.2;5.9;1.8;0.2;17.4;7.5;8.6;1.2;0.2;12
1229;Leiden (SG);2013;152.4;60.9;80.9;9.7;0.9;121.4;48.0;66.2;6.6;0.5;13.4;5.3;6.0;1.8;0.2;17.6;7.6;8.7;1.2;0.2;12
1230;Leiden (SG);2014;153.3;61.8;80.9;9.7;0.9;121.5;48.5;65.9;6.6;0.5;13.9;5.5;6.2;1.9;0.3;17.9;7.7;8.8;1.2;0.2;12
1231;Leiden (SG);2015;154.2;62.5;80.9;9.8;0.9;121.8;49.0;65.7;6.6;0.5;14.2;5.6;6.3;2.0;0.3;18.1;7.8;8.9;1.2;0.2;12
1232;Leiden (SG);2016;155.1;63.3;81.1;9.8;1.0;122.1;49.4;65.6;6.5;0.5;14.5;5.8;6.4;2.0;0.3;18.4;8.0;9.0;1.2;0.2;12
1233;Leiden (SG);2017;156.0;64.0;81.2;9.9;1.0;122.4;49.9;65.5;6.6;0.5;15.0;6.1;6.6;2.1;0.3;18.6;8.1;9.1;1.2;0.2;12
1234;Leiden (SG);2018;157.0;65.0;81.2;9.9;0.9;122.6;50.4;65.2;6.5;0.5;15.4;6.3;6.8;2.1;0.3;18.9;8.3;9.2;1.3;0.2;12
1235;Leiden (SG);2019;157.8;65.8;81.2;9.8;1.0;123.0;51.0;65.0;6.5;0.5;15.8;6.5;6.9;2.1;0.3;19.1;8.4;9.3;1.2;0.2;12
1236;Leiden (SG);2020;158.7;66.8;81.2;9.8;0.9;123.2;51.5;64.8;6.4;0.5;16.1;6.7;7.0;2.1;0.2;19.4;8.5;9.4;1.3;0.2;12
1237;Leiden (SG);2021;159.6;67.7;81.1;9.9;0.9;123.4;52.0;64.5;6.4;0.5;16.5;7.0;7.1;2.2;0.2;19.7;8.7;9.5;1.3;0.2;12
1238;Leiden (SG);2022;160.4;68.4;81.2;9.9;0.9;123.5;52.4;64.3;6.3;0.5;16.9;7.1;7.3;2.2;0.2;20.0;8.9;9.6;1.3;0.2;12
1239;Leiden (SG);2023;161.1;69.1;81.3;9.8;1.0;123.7;52.8;64.1;6.2;0.5;17.3;7.2;7.6;2.3;0.3;20.2;9.0;9.7;1.3;0.2;12
1240;Leiden (SG);2024;161.9;69.8;81.3;9.8;1.0;123.7;53.2;63.8;6.2;0.5;17.7;7.4;7.7;2.3;0.3;20.5;9.2;9.8;1.3;0.2;12
1241;Leiden (SG);2025;162.6;70.6;81.3;9.8;0.9;123.7;53.6;63.4;6.1;0.5;18.1;7.7;7.9;2.3;0.3;20.7;9.3;10.0;1.3;0.2;12
1242;'s-Gravenhage (SG);2008;473.4;203.1;229.5;36.9;4.0;318.7;134.9;162.8;19.2;1.7;89.5;37.6;37.1;13.3;1.5;65.2;30.5;29.6;4.4;0.7;13
1243;'s-Gravenhage (SG);2009;476.0;204.1;230.8;37.2;3.9;319.1;135.2;162.8;19.4;1.7;90.1;37.9;37.7;13.1;1.4;66.7;31.0;30.3;4.6;0.8;13
1244;'s-Gravenhage (SG);2010;478.4;205.2;231.9;37.4;3.8;319.4;135.5;162.6;19.6;1.7;90.7;38.1;38.3;13.0;1.3;68.2;31.6;31.1;4.8;0.8;13
1245;'s-Gravenhage (SG);2011;481.8;207.0;233.4;37.6;3.8;320.1;136.1;162.6;19.8;1.7;91.7;38.6;38.9;12.9;1.3;70.0;32.4;31.9;4.9;0.8;13
1246;'s-Gravenhage (SG);2012;485.2;208.8;235.0;37.7;3.8;321.2;136.7;162.8;19.9;1.7;92.5;39.1;39.3;12.7;1.3;71.6;33.0;32.8;5.0;0.8;13
1247;'s-Gravenhage (SG);2013;488.2;210.3;236.3;37.7;3.8;321.7;137.3;162.8;19.9;1.7;93.2;39.4;39.9;12.7;1.3;73.2;33.6;33.7;5.2;0.8;13
1248;'s-Gravenhage (SG);2014;491.2;211.8;237.8;37.7;3.9;322.3;137.9;162.8;19.8;1.8;94.1;39.9;40.4;12.6;1.3;74.8;34.1;34.6;5.3;0.8;13
1249;'s-Gravenhage (SG);2015;494.3;213.6;239.2;37.7;3.8;322.9;138.6;162.8;19.8;1.8;95.1;40.3;40.9;12.6;1.3;76.3;34.7;35.5;5.3;0.8;13
1250;'s-Gravenhage (SG);2016;497.2;215.2;240.6;37.6;3.9;323.2;139.1;162.8;19.6;1.8;96.1;40.8;41.5;12.5;1.3;77.9;35.2;36.4;5.5;0.8;13
1251;'s-Gravenhage (SG);2017;500.3;217.2;241.7;37.6;3.8;323.7;140.0;162.5;19.5;1.8;97.0;41.3;41.9;12.5;1.3;79.5;35.8;37.3;5.6;0.8;13
1252;'s-Gravenhage (SG);2018;503.4;219.1;242.8;37.6;3.8;324.3;140.8;162.4;19.3;1.8;98.0;41.9;42.3;12.5;1.2;81.1;36.4;38.1;5.7;0.9;13
1253;'s-Gravenhage (SG);2019;506.5;221.3;243.9;37.4;3.8;324.9;141.8;162.1;19.2;1.8;99.1;42.7;42.8;12.4;1.2;82.5;36.8;39.0;5.8;0.8;13
1254;'s-Gravenhage (SG);2020;509.6;223.4;245.0;37.4;3.9;325.4;142.8;161.8;19.0;1.8;100.2;43.2;43.4;12.4;1.2;84.0;37.4;39.8;5.9;0.8;13
1255;'s-Gravenhage (SG);2021;512.8;225.5;246.1;37.2;4.0;325.8;143.6;161.5;18.8;1.8;101.4;43.9;43.8;12.4;1.3;85.6;38.0;40.7;6.0;0.9;13
1256;'s-Gravenhage (SG);2022;516.0;227.9;247.1;37.0;4.0;326.2;144.7;161.1;18.6;1.8;102.5;44.5;44.4;12.3;1.3;87.3;38.7;41.6;6.1;0.9;13
1257;'s-Gravenhage (SG);2023;519.3;230.4;247.9;37.0;4.1;326.5;145.9;160.4;18.4;1.8;103.8;45.2;45.0;12.4;1.3;89.0;39.3;42.5;6.2;0.9;13
1258;'s-Gravenhage (SG);2024;522.6;232.7;249.1;36.8;4.0;326.9;146.9;160.1;18.2;1.7;105.0;45.8;45.7;12.3;1.3;90.6;40.0;43.3;6.4;0.9;13
1259;'s-Gravenhage (SG);2025;525.8;235.0;250.0;36.7;4.0;327.2;147.8;159.7;18.0;1.8;106.3;46.5;46.2;12.2;1.3;92.3;40.7;44.1;6.5;0.9;13
1260;Rotterdam (SG);2008;549.7;223.0;275.8;46.2;4.8;379.9;155.1;200.3;22.4;2.1;113.9;44.0;48.4;19.4;2.0;56.0;23.8;27.1;4.4;0.7;14
1261;Rotterdam (SG);2009;550.8;224.9;275.6;45.7;4.7;380.3;156.1;199.6;22.5;2.1;114.2;44.6;48.9;18.8;1.9;56.4;24.2;27.1;4.4;0.7;14
1262;Rotterdam (SG);2010;552.3;226.9;275.7;45.0;4.7;380.8;157.2;199.1;22.4;2.2;114.7;45.2;49.5;18.1;1.8;56.7;24.5;27.1;4.4;0.7;14
1263;Rotterdam (SG);2011;553.9;229.1;275.7;44.4;4.7;381.5;158.2;198.6;22.5;2.2;115.1;45.9;49.9;17.6;1.8;57.3;25.0;27.2;4.4;0.7;14
