ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2020Totaal_1;WmoClienten2019InstroomWlz2020_2;SamenloopWmoWlz2019Wlz2020_3;WmoClientenGebruikWlz2020Totaal_4;WmoClienten2019InstroomWlzIn2020_5;SamenloopWmoWlz2019WlzIn2020_6;WmoClientenGebruikWlz2020Totaal_7;WmoClienten2019InstroomWlzIn2020_8;SamenloopWmoWlz2019WlzIn2020_9
187;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Meierijstad;660.0;195.0;470.0;21.32;6.22;15.09;10.0;3.0;7.0
188;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Meppel;575.0;105.0;470.0;22.36;4.11;18.25;21.0;4.0;17.0
189;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Middelburg (Z.);790.0;175.0;615.0;21.03;4.63;16.4;19.0;4.0;15.0
190;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Delfland;105.0;35.0;75.0;15.2;4.83;10.37;7.0;2.0;5.0
191;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Drenthe;255.0;75.0;180.0;14.75;4.3;10.45;9.0;3.0;6.0
192;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Groningen;875.0;205.0;665.0;17.66;4.19;13.47;17.0;4.0;13.0
193;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Mill en Sint Hubert;100.0;30.0;70.0;19.19;5.57;13.63;11.0;3.0;8.0
194;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Moerdijk;515.0;115.0;400.0;20.46;4.63;15.83;17.0;4.0;13.0
195;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Molenlanden;420.0;95.0;325.0;17.23;3.86;13.38;12.0;3.0;9.0
196;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Montferland;340.0;130.0;215.0;14.9;5.62;9.28;11.0;4.0;7.0
197;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Montfoort;80.0;20.0;60.0;17.65;4.79;12.85;7.0;2.0;5.0
198;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Mook en Middelaar;75.0;35.0;40.0;22.82;11.11;11.71;11.0;5.0;6.0
199;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Neder-Betuwe;205.0;50.0;155.0;18.09;4.28;13.81;11.0;3.0;8.0
200;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nederweert;190.0;50.0;140.0;20.97;5.41;15.56;13.0;3.0;10.0
201;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nieuwegein;;;;;;;;;
202;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nieuwkoop;;;;;;;;;
203;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nijkerk;475.0;120.0;355.0;19.71;5.04;14.67;14.0;4.0;10.0
204;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nijmegen;1820.0;460.0;1365.0;16.42;4.13;12.29;12.0;3.0;9.0
205;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nissewaard;1140.0;255.0;885.0;15.79;3.54;12.25;16.0;4.0;12.0
206;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noardeast-Fryslân;525.0;115.0;405.0;17.08;3.81;13.27;14.0;3.0;11.0
207;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noord-Beveland;105.0;15.0;90.0;17.35;2.78;14.57;17.0;3.0;14.0
208;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordenveld;;;;;;;;;
209;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordoostpolder;510.0;100.0;410.0;20.08;3.96;16.12;13.0;3.0;11.0
210;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordwijk;840.0;95.0;745.0;30.91;3.5;27.41;23.0;3.0;20.0
211;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nuenen, Gerwen en Nederwetten;240.0;80.0;160.0;20.1;6.73;13.37;12.0;4.0;8.0
212;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nunspeet;445.0;65.0;380.0;30.23;4.42;25.82;20.0;3.0;17.0
213;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oegstgeest;310.0;75.0;235.0;23.48;5.79;17.68;16.0;4.0;12.0
214;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oirschot;215.0;50.0;165.0;22.13;5.07;17.06;14.0;3.0;10.0
215;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oisterwijk;;;;;;;;;
216;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldambt;790.0;180.0;605.0;16.94;3.89;13.05;24.0;6.0;19.0
217;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldebroek;250.0;60.0;190.0;20.18;4.76;15.42;13.0;3.0;10.0
218;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldenzaal;555.0;140.0;415.0;19.88;4.98;14.9;21.0;5.0;16.0
219;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Olst-Wijhe;275.0;55.0;220.0;23.67;4.56;19.1;18.0;4.0;15.0
220;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ommen;;;;;;;;;
221;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oost Gelre;285.0;105.0;180.0;19.74;7.18;12.56;12.0;4.0;7.0
222;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oosterhout;425.0;145.0;280.0;14.21;4.83;9.38;9.0;3.0;6.0
223;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ooststellingwerf;440.0;85.0;355.0;22.73;4.35;18.38;20.0;4.0;17.0
224;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oostzaan;35.0;15.0;20.0;14.23;5.86;8.37;4.0;2.0;2.0
225;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Opmeer;90.0;35.0;55.0;19.35;7.96;11.4;9.0;4.0;5.0
226;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Opsterland;325.0;60.0;265.0;19.22;3.59;15.64;13.0;2.0;11.0
227;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oss;1020.0;265.0;755.0;16.54;4.32;12.22;13.0;3.0;10.0
228;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oude IJsselstreek;505.0;135.0;370.0;18.61;4.94;13.67;15.0;4.0;11.0
229;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ouder-Amstel;85.0;30.0;55.0;19.33;6.97;12.36;7.0;3.0;5.0
230;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oudewater;;;;;;;;;
231;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Overbetuwe;415.0;100.0;320.0;20.32;4.79;15.53;11.0;3.0;8.0
232;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Papendrecht;335.0;90.0;245.0;16.86;4.63;12.23;13.0;3.0;9.0
233;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Peel en Maas;475.0;95.0;380.0;22.4;4.49;17.91;13.0;3.0;10.0
234;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Pekela;190.0;45.0;145.0;17.7;4.33;13.36;19.0;5.0;14.0
235;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Pijnacker-Nootdorp;515.0;90.0;425.0;23.62;4.2;19.42;12.0;2.0;10.0
236;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Purmerend;1340.0;255.0;1085.0;19.41;3.68;15.73;20.0;4.0;16.0
237;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Putten;325.0;70.0;255.0;25.98;5.44;20.54;16.0;3.0;13.0
238;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Raalte;590.0;115.0;480.0;24.04;4.63;19.41;19.0;4.0;15.0
239;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Reimerswaal;180.0;35.0;145.0;16.18;3.31;12.87;10.0;2.0;8.0
240;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Renkum;415.0;100.0;315.0;18.87;4.63;14.25;16.0;4.0;12.0
241;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Renswoude;;;;;;;;;
242;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Reusel-De Mierden;115.0;35.0;80.0;19.17;5.67;13.5;11.0;3.0;7.0
243;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rheden;720.0;195.0;520.0;19.32;5.29;14.02;19.0;5.0;14.0
244;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rhenen;250.0;55.0;195.0;22.15;4.85;17.3;15.0;3.0;12.0
245;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ridderkerk;665.0;165.0;500.0;18.75;4.7;14.05;17.0;4.0;13.0
246;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rijssen-Holten;465.0;95.0;370.0;21.37;4.41;16.96;15.0;3.0;12.0
247;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rijswijk (ZH.);560.0;135.0;425.0;17.39;4.18;13.21;12.0;3.0;9.0
248;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roerdalen;120.0;65.0;55.0;15.36;8.46;6.9;7.0;4.0;3.0
249;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roermond;850.0;190.0;665.0;18.85;4.16;14.69;17.0;4.0;13.0
250;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;De Ronde Venen;315.0;80.0;235.0;17.43;4.45;12.97;8.0;2.0;6.0
251;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roosendaal;1265.0;285.0;980.0;20.4;4.63;15.77;19.0;4.0;15.0
252;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rotterdam;7575.0;1625.0;5950.0;14.93;3.2;11.73;14.0;3.0;11.0
253;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rozendaal;5.0;0.0;5.0;14.63;0.0;14.63;4.0;0.0;4.0
254;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rucphen;120.0;65.0;55.0;12.37;6.76;5.61;6.0;3.0;3.0
255;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schagen;435.0;115.0;315.0;20.68;5.54;15.14;11.0;3.0;8.0
256;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Scherpenzeel;105.0;25.0;80.0;19.96;4.37;15.59;13.0;3.0;10.0
257;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schiedam;860.0;215.0;645.0;15.39;3.84;11.55;13.0;3.0;10.0
258;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schiermonnikoog;5.0;5.0;5.0;10.91;5.45;5.45;7.0;4.0;4.0
259;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schouwen-Duiveland;330.0;85.0;245.0;16.26;4.24;12.02;11.0;3.0;8.0
260;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Simpelveld;140.0;30.0;110.0;19.36;4.43;14.94;15.0;4.0;12.0
261;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sint Anthonis;;;;;;;;;
262;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sint-Michielsgestel;325.0;65.0;255.0;24.34;5.03;19.31;14.0;3.0;11.0
263;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sittard-Geleen;1845.0;375.0;1470.0;20.55;4.18;16.37;23.0;5.0;18.0
264;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sliedrecht;675.0;65.0;610.0;31.86;3.16;28.7;33.0;3.0;30.0
265;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sluis;295.0;100.0;195.0;15.23;5.16;10.07;14.0;5.0;10.0
266;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Smallingerland;975.0;170.0;805.0;22.66;3.99;18.67;21.0;4.0;17.0
267;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Soest;535.0;135.0;405.0;21.05;5.22;15.83;14.0;3.0;11.0
268;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Someren;275.0;55.0;220.0;23.81;4.6;19.2;17.0;3.0;13.0
269;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Son en Breugel;210.0;70.0;140.0;25.46;8.32;17.14;15.0;5.0;10.0
270;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stadskanaal;580.0;160.0;420.0;15.5;4.29;11.21;22.0;6.0;16.0
271;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Staphorst;110.0;30.0;80.0;19.32;5.37;13.95;8.0;2.0;6.0
272;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stede Broec;165.0;30.0;130.0;16.33;3.21;13.13;9.0;2.0;7.0
273;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Steenbergen;;;;;;;;;
274;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Steenwijkerland;480.0;130.0;350.0;16.74;4.46;12.28;13.0;3.0;10.0
275;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stein (L.);240.0;65.0;175.0;15.33;4.07;11.26;11.0;3.0;8.0
276;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stichtse Vecht;620.0;160.0;460.0;19.57;5.01;14.56;12.0;3.0;9.0
277;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Súdwest-Fryslân;1185.0;260.0;925.0;18.64;4.08;14.56;16.0;3.0;12.0
278;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Terneuzen;440.0;140.0;300.0;18.13;5.84;12.29;9.0;3.0;6.0
279;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Terschelling;50.0;5.0;40.0;18.6;2.71;15.89;11.0;2.0;10.0
280;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Texel;170.0;30.0;135.0;23.46;4.47;18.99;14.0;3.0;12.0
281;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Teylingen;435.0;95.0;340.0;23.13;5.07;18.06;14.0;3.0;11.0
282;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tholen;205.0;65.0;140.0;15.74;4.89;10.85;10.0;3.0;7.0
283;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tiel;605.0;120.0;480.0;21.81;4.4;17.4;17.0;3.0;14.0
284;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tilburg;3110.0;450.0;2660.0;23.43;3.39;20.04;17.0;2.0;14.0
285;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tubbergen;305.0;60.0;245.0;22.74;4.55;18.2;17.0;3.0;14.0
286;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Twenterand;365.0;55.0;310.0;26.76;3.97;22.79;13.0;2.0;11.0
287;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tynaarlo;445.0;70.0;375.0;25.23;4.03;21.19;16.0;3.0;14.0
288;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tytsjerksteradiel;365.0;115.0;250.0;19.75;6.15;13.6;14.0;4.0;10.0
289;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uden;375.0;110.0;265.0;15.85;4.62;11.22;11.0;3.0;8.0
290;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uitgeest;90.0;30.0;60.0;17.08;5.95;11.13;8.0;3.0;5.0
291;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uithoorn;240.0;50.0;190.0;19.95;4.2;15.75;10.0;2.0;8.0
292;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Urk;180.0;35.0;145.0;25.86;5.03;20.83;12.0;2.0;10.0
293;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Utrecht (gemeente);2965.0;665.0;2300.0;16.85;3.79;13.07;10.0;2.0;8.0
294;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Utrechtse Heuvelrug;1080.0;145.0;935.0;29.92;4.01;25.91;26.0;4.0;23.0
295;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vaals;60.0;30.0;30.0;13.11;6.34;6.77;7.0;3.0;3.0
296;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Valkenburg aan de Geul;340.0;80.0;260.0;25.32;5.97;19.34;23.0;5.0;18.0
297;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Valkenswaard;475.0;125.0;350.0;20.07;5.27;14.8;18.0;5.0;13.0
298;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veendam;385.0;80.0;305.0;19.48;4.08;15.4;17.0;4.0;13.0
299;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veenendaal;885.0;180.0;700.0;21.71;4.47;17.24;17.0;3.0;13.0
300;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veere;;;;;;;;;
301;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veldhoven;210.0;110.0;100.0;10.86;5.59;5.28;5.0;3.0;3.0
302;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Velsen;900.0;215.0;685.0;18.61;4.47;14.14;16.0;4.0;12.0
303;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Venlo;1495.0;370.0;1120.0;17.63;4.39;13.24;17.0;4.0;13.0
304;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Venray;465.0;140.0;325.0;17.65;5.37;12.28;13.0;4.0;9.0
305;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vijfheerenlanden;705.0;130.0;575.0;20.64;3.78;16.86;15.0;3.0;13.0
306;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlaardingen;990.0;255.0;735.0;16.61;4.26;12.35;16.0;4.0;12.0
307;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlieland;10.0;5.0;5.0;12.86;4.29;8.57;8.0;3.0;5.0
308;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlissingen;615.0;165.0;455.0;17.14;4.54;12.6;16.0;4.0;12.0
309;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voerendaal;155.0;45.0;105.0;19.06;5.82;13.24;14.0;4.0;10.0
310;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voorschoten;355.0;80.0;275.0;27.46;6.19;21.27;17.0;4.0;13.0
311;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voorst;315.0;85.0;230.0;22.06;5.98;16.08;16.0;4.0;11.0
312;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vught;405.0;50.0;355.0;32.4;4.02;28.38;19.0;2.0;16.0
313;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waadhoeke;605.0;145.0;460.0;20.27;4.82;15.44;16.0;4.0;12.0
314;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waalre;90.0;40.0;50.0;16.64;7.76;8.87;6.0;3.0;3.0
315;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waalwijk;680.0;155.0;525.0;20.95;4.76;16.19;17.0;4.0;13.0
316;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waddinxveen;300.0;60.0;240.0;23.81;4.91;18.91;13.0;3.0;10.0
317;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wageningen;450.0;90.0;360.0;19.62;3.98;15.65;13.0;3.0;10.0
318;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wassenaar;285.0;80.0;205.0;24.05;6.67;17.38;13.0;4.0;9.0
319;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waterland;190.0;50.0;140.0;18.14;4.84;13.3;13.0;4.0;10.0
320;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weert;715.0;175.0;540.0;22.36;5.44;16.92;17.0;4.0;13.0
321;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weesp;;;;;;;;;
322;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;West Betuwe;370.0;105.0;265.0;17.97;5.07;12.91;9.0;3.0;6.0
323;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;West Maas en Waal;100.0;45.0;55.0;15.76;7.32;8.44;6.0;3.0;3.0
324;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westerkwartier;500.0;115.0;385.0;16.57;3.79;12.78;10.0;2.0;7.0
325;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westerveld;265.0;65.0;200.0;20.31;4.86;15.44;16.0;4.0;12.0
326;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westervoort;;;;;;;;;
327;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westerwolde;385.0;80.0;310.0;16.14;3.25;12.89;15.0;3.0;12.0
328;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westland;1140.0;220.0;920.0;22.68;4.36;18.32;12.0;2.0;10.0
329;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weststellingwerf;320.0;80.0;240.0;18.52;4.57;13.95;15.0;4.0;11.0
330;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westvoorne;;;;;;;;;
331;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wierden;260.0;65.0;195.0;19.03;4.72;14.31;13.0;3.0;10.0
332;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijchen;565.0;130.0;430.0;20.12;4.72;15.4;16.0;4.0;13.0
333;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijdemeren;215.0;80.0;140.0;17.9;6.46;11.43;11.0;4.0;7.0
334;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijk bij Duurstede;185.0;40.0;145.0;15.43;3.38;12.05;10.0;2.0;7.0
335;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Winterswijk;385.0;80.0;305.0;19.9;4.04;15.85;16.0;3.0;13.0
336;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woensdrecht;290.0;75.0;220.0;18.11;4.54;13.57;15.0;4.0;12.0
337;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woerden;;;;;;;;;
338;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;De Wolden;405.0;80.0;325.0;29.03;5.59;23.44;20.0;4.0;16.0
339;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wormerland;80.0;45.0;35.0;14.34;8.32;6.02;6.0;3.0;2.0
340;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woudenberg;165.0;30.0;135.0;24.62;4.53;20.09;16.0;3.0;13.0
341;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zaanstad;1625.0;360.0;1265.0;18.43;4.07;14.36;13.0;3.0;10.0
342;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zaltbommel;330.0;70.0;260.0;20.51;4.45;16.06;14.0;3.0;11.0
343;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zandvoort;340.0;50.0;290.0;25.92;3.68;22.24;23.0;3.0;20.0
344;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zeewolde;180.0;45.0;135.0;17.32;4.52;12.8;9.0;2.0;7.0
345;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zeist;1130.0;185.0;945.0;25.56;4.16;21.4;22.0;4.0;18.0
346;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zevenaar;505.0;150.0;355.0;13.54;3.97;9.57;14.0;4.0;10.0
347;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zoetermeer;975.0;305.0;670.0;13.08;4.11;8.97;9.0;3.0;6.0
348;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zoeterwoude;90.0;20.0;70.0;26.97;6.36;20.61;13.0;3.0;10.0
349;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zuidplas;495.0;95.0;400.0;21.62;4.1;17.52;14.0;3.0;12.0
350;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zundert;415.0;75.0;345.0;25.8;4.58;21.23;22.0;4.0;18.0
351;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zutphen;;;;;;;;;
352;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zwartewaterland;270.0;60.0;215.0;25.61;5.56;20.06;15.0;3.0;12.0
353;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zwijndrecht;475.0;135.0;340.0;14.58;4.11;10.47;13.0;4.0;9.0
354;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zwolle;;;;;;;;;
355;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Aa en Hunze;25.0;0.0;25.0;23.23;0.0;23.23;8.0;0.0;8.0
356;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Aalsmeer;;;;;;;;;
357;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Aalten;5.0;0.0;5.0;8.33;0.0;8.33;2.0;0.0;2.0
358;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Achtkarspelen;20.0;5.0;15.0;14.06;3.91;10.16;5.0;1.0;3.0
359;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Alblasserdam;15.0;0.0;15.0;25.42;1.69;23.73;5.0;0.0;5.0
360;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Albrandswaard;15.0;0.0;15.0;27.12;0.0;27.12;5.0;0.0;5.0
361;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Alkmaar;60.0;5.0;55.0;15.05;1.21;13.83;4.0;0.0;4.0
362;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Almelo;10.0;5.0;5.0;2.7;0.81;1.89;1.0;0.0;1.0
363;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Almere;165.0;10.0;155.0;20.17;1.22;18.96;5.0;0.0;5.0
364;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Alphen aan den Rijn;40.0;0.0;40.0;25.15;0.0;25.15;3.0;0.0;3.0
365;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Alphen-Chaam;10.0;0.0;10.0;38.46;0.0;38.46;8.0;0.0;8.0
366;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Altena;60.0;0.0;60.0;29.25;0.47;28.77;8.0;0.0;8.0
367;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Ameland;;;;;;;;;
368;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Amersfoort;130.0;10.0;120.0;13.13;1.21;11.92;6.0;1.0;5.0
369;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Amstelveen;;;;;;;;;
370;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Amsterdam;555.0;55.0;500.0;20.35;2.06;18.3;3.0;0.0;3.0
371;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Apeldoorn;210.0;5.0;200.0;20.99;0.71;20.28;9.0;0.0;9.0
372;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Appingedam;;;;;;;;;
373;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Arnhem;70.0;10.0;60.0;4.9;0.76;4.14;2.0;0.0;2.0
374;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Assen;50.0;5.0;50.0;11.86;0.7;11.16;5.0;0.0;5.0
375;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Asten;25.0;0.0;20.0;26.74;1.16;25.58;9.0;0.0;9.0
376;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Baarle-Nassau;0.0;0.0;0.0;8.33;0.0;8.33;1.0;0.0;1.0
377;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Baarn;45.0;0.0;45.0;75.0;3.33;71.67;15.0;1.0;15.0
