ID;RegioS2005;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;Huishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;Huishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;Huishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20
180;Flevoland (PV);2006;147798;41360;92981;12340;1117;111254;29710;73921;7144;479;23228;7510;11237;3996;485;13316;4140;7823;1200;153
181;Flevoland (PV);2007;150879;42973;94029;12738;1139;112888;30782;74278;7353;475;24356;7903;11783;4168;502;13635;4288;7968;1217;162
182;Flevoland (PV);2008;154016;44586;95148;13131;1151;114622;31868;74698;7579;477;25485;8303;12351;4319;512;13909;4415;8099;1233;162
183;Flevoland (PV);2009;157498;46328;96467;13526;1177;116431;32996;75190;7762;483;26764;8764;12972;4496;532;14303;4568;8305;1268;162
184;Flevoland (PV);2010;160923;48070;97751;13885;1217;118283;34144;75699;7939;501;27919;9187;13552;4639;541;14721;4739;8500;1307;175
185;Flevoland (PV);2011;164223;49699;99100;14208;1216;120056;35242;76209;8108;497;28958;9536;14124;4754;544;15209;4921;8767;1346;175
186;Flevoland (PV);2012;167660;51393;100457;14578;1232;121796;36329;76685;8280;502;30184;9977;14736;4920;551;15680;5087;9036;1378;179
187;Flevoland (PV);2013;170939;53000;101775;14926;1238;123537;37388;77189;8459;501;31263;10346;15313;5052;552;16139;5266;9273;1415;185
188;Flevoland (PV);2014;174186;54628;103066;15233;1259;125204;38419;77653;8629;503;32360;10751;15886;5158;565;16622;5458;9527;1446;191
189;Flevoland (PV);2015;177323;56172;104345;15535;1271;126813;39417;78124;8758;514;33394;11122;16439;5271;562;17116;5633;9782;1506;195
190;Flevoland (PV);2016;180421;57729;105587;15812;1293;128349;40363;78565;8899;522;34505;11552;17018;5368;567;17567;5814;10004;1545;204
191;Flevoland (PV);2017;183386;59250;106782;16059;1295;129757;41294;78917;9020;526;35568;11989;17575;5445;559;18061;5967;10290;1594;210
192;Flevoland (PV);2018;186307;60740;107971;16287;1309;131147;42193;79296;9143;515;36651;12393;18163;5516;579;18509;6154;10512;1628;215
193;Flevoland (PV);2019;189114;62179;109080;16514;1341;132492;43078;79636;9249;529;37703;12826;18685;5597;595;18919;6275;10759;1668;217
194;Flevoland (PV);2020;191795;63565;110153;16736;1341;133668;43912;79878;9359;519;38786;13224;19301;5657;604;19341;6429;10974;1720;218
195;Flevoland (PV);2021;194467;64968;111174;16981;1344;134903;44764;80130;9488;521;39809;13636;19851;5722;600;19755;6568;11193;1771;223
196;Flevoland (PV);2022;197086;66382;112133;17209;1362;136099;45592;80374;9615;518;40796;14049;20350;5783;614;20191;6741;11409;1811;230
197;Flevoland (PV);2023;199603;67747;113083;17403;1370;137179;46411;80526;9711;531;41803;14416;20928;5845;614;20621;6920;11629;1847;225
198;Flevoland (PV);2024;201959;69026;113929;17637;1367;138140;47166;80619;9832;523;42797;14802;21466;5919;610;21022;7058;11844;1886;234
199;Flevoland (PV);2025;204255;70325;114743;17817;1370;139001;47897;80654;9927;523;43745;15157;22032;5952;604;21509;7271;12057;1938;243
200;Gelderland (PV);2006;823942;265220;507668;45661;5393;704043;217343;447110;35527;4063;46955;19242;21973;4936;804;72944;28635;38585;5198;526
201;Gelderland (PV);2007;828787;270253;506528;46638;5368;707196;221398;445332;36391;4075;48321;19901;22602;5047;771;73270;28954;38594;5200;522
202;Gelderland (PV);2008;833550;275131;505382;47627;5410;710206;225341;443478;37246;4141;49821;20573;23289;5188;771;73523;29217;38615;5193;498
203;Gelderland (PV);2009;838677;280206;504454;48561;5456;713335;229353;441762;38044;4176;51398;21305;23996;5322;775;73944;29548;38696;5195;505
204;Gelderland (PV);2010;843628;285175;503545;49462;5446;716561;233371;440169;38826;4195;52789;21929;24640;5450;770;74278;29875;38736;5186;481
205;Gelderland (PV);2011;848558;290019;502672;50349;5518;719559;237183;438530;39580;4266;54227;22567;25334;5564;762;74772;30269;38808;5205;490
206;Gelderland (PV);2012;853639;294802;502084;51174;5579;722547;240934;437029;40261;4323;55789;23233;26133;5661;762;75303;30635;38922;5252;494
207;Gelderland (PV);2013;858447;299436;501367;52057;5587;725293;244513;435486;40952;4342;57351;23903;26879;5819;750;75803;31020;39002;5286;495
208;Gelderland (PV);2014;863076;303845;500767;52906;5558;727945;248046;433905;41668;4326;58781;24461;27707;5890;723;76350;31338;39155;5348;509
209;Gelderland (PV);2015;867534;308111;500157;53675;5591;730409;251379;432352;42315;4363;60236;25079;28484;5964;709;76889;31653;39321;5396;519
210;Gelderland (PV);2016;871954;312353;499541;54446;5614;732983;254779;430865;42933;4406;61832;25707;29352;6067;706;77139;31867;39324;5446;502
211;Gelderland (PV);2017;875867;316401;498803;55108;5555;735153;257936;429293;43546;4378;63305;26394;30131;6103;677;77409;32071;39379;5459;500
212;Gelderland (PV);2018;879648;320303;498042;55756;5547;737142;261089;427596;44060;4397;64810;26979;30985;6187;659;77696;32235;39461;5509;491
213;Gelderland (PV);2019;883371;324323;497038;56455;5555;738875;264073;425765;44637;4400;66627;27786;31866;6305;670;77869;32464;39407;5513;485
214;Gelderland (PV);2020;886803;328017;496035;57180;5571;740410;266946;423845;45208;4411;68380;28534;32769;6393;684;78013;32537;39421;5579;476
215;Gelderland (PV);2021;889933;331538;494987;57813;5595;741819;269693;421909;45763;4454;70085;29231;33721;6462;671;78029;32614;39357;5588;470
216;Gelderland (PV);2022;892842;335029;493849;58431;5533;743032;272388;419942;46296;4406;71679;29926;34567;6533;653;78131;32715;39340;5602;474
217;Gelderland (PV);2023;895587;338285;492687;59115;5500;743916;274865;417795;46869;4387;73461;30563;35645;6609;644;78210;32857;39247;5637;469
218;Gelderland (PV);2024;898004;341420;491382;59779;5423;744494;277243;415521;47402;4328;75197;31224;36629;6707;637;78313;32953;39232;5670;458
219;Gelderland (PV);2025;900133;344304;489995;60423;5411;744981;279517;413204;47930;4330;76653;31693;37574;6772;614;78499;33094;39217;5721;467
220;Utrecht (PV);2006;510858;190844;286252;30155;3607;415055;152832;238390;21557;2276;48492;18350;23812;5373;957;47311;19662;24050;3225;374
221;Utrecht (PV);2007;515468;194447;286491;30930;3600;417860;155567;237860;22184;2249;49897;19055;24397;5469;976;47711;19825;24234;3277;375
222;Utrecht (PV);2008;519751;197778;286686;31725;3562;420286;158019;237245;22811;2211;51350;19753;25041;5577;979;48115;20006;24400;3337;372
223;Utrecht (PV);2009;524855;201766;286982;32444;3663;423472;161124;236705;23373;2270;52814;20458;25671;5684;1001;48569;20184;24606;3387;392
224;Utrecht (PV);2010;528266;204639;286817;33173;3637;425278;163219;235865;23921;2273;54014;21085;26132;5792;1005;48974;20335;24820;3460;359
225;Utrecht (PV);2011;532396;208110;286852;33804;3630;427654;165880;235057;24440;2277;55350;21710;26772;5883;985;49392;20520;25023;3481;368
226;Utrecht (PV);2012;536054;211058;286929;34396;3671;429480;167964;234309;24909;2298;56716;22334;27415;5963;1004;49858;20760;25205;3524;369
227;Utrecht (PV);2013;539637;213988;286960;34998;3691;431301;170068;233561;25370;2302;57956;22897;27986;6060;1013;50380;21023;25413;3568;376
228;Utrecht (PV);2014;543612;217290;287011;35636;3675;433446;172519;232783;25836;2308;59344;23515;28653;6178;998;50822;21256;25575;3622;369
229;Utrecht (PV);2015;547788;220660;287277;36174;3677;435894;175178;232133;26269;2314;60534;23978;29356;6218;982;51360;21504;25788;3687;381
230;Utrecht (PV);2016;551426;223627;287453;36663;3683;437749;177309;231473;26638;2329;61883;24600;30022;6297;964;51794;21718;25958;3728;390
231;Utrecht (PV);2017;555582;227154;287562;37185;3681;440237;179977;230871;27040;2349;63156;25211;30652;6334;959;52189;21966;26039;3811;373
232;Utrecht (PV);2018;560076;231030;287766;37581;3699;442993;183003;230240;27396;2354;64488;25805;31371;6355;957;52595;22222;26155;3830;388
233;Utrecht (PV);2019;563692;234009;287914;38008;3761;444522;184911;229514;27717;2380;65909;26486;32031;6415;977;53261;22612;26369;3876;404
234;Utrecht (PV);2020;567898;237646;288099;38420;3733;446868;187625;228829;28028;2386;67425;27170;32828;6480;947;53605;22851;26442;3912;400
235;Utrecht (PV);2021;571795;240977;288222;38842;3754;448769;190013;228020;28320;2416;68957;27825;33618;6576;938;54069;23139;26584;3946;400
236;Utrecht (PV);2022;575596;244202;288399;39253;3742;450542;192245;227271;28609;2417;70576;28526;34469;6654;927;54478;23431;26659;3990;398
237;Utrecht (PV);2023;579412;247449;288580;39639;3744;452444;194597;226505;28910;2432;72069;29143;35300;6709;917;54899;23709;26775;4020;395
238;Utrecht (PV);2024;583026;250501;288707;40067;3751;454203;196883;225735;29154;2431;73583;29737;36097;6844;905;55240;23881;26875;4069;415
239;Utrecht (PV);2025;586409;253355;288850;40448;3756;455643;198934;224829;29421;2459;75065;30299;36970;6902;894;55701;24122;27051;4125;403
240;Noord-Holland (PV);2006;1207810;497673;611592;91324;7221;897006;360891;478281;54394;3440;168006;70108;68941;26310;2647;142798;66674;64370;10620;1134
241;Noord-Holland (PV);2007;1219346;507292;611141;93706;7207;904865;368509;476243;56716;3397;170388;71501;70016;26198;2673;144093;67282;64882;10792;1137
242;Noord-Holland (PV);2008;1231913;517535;610986;95993;7399;913514;376815;474386;58728;3585;172696;72663;71059;26279;2695;145703;68057;65541;10986;1119
243;Noord-Holland (PV);2009;1243609;527195;611015;97874;7525;921114;384365;472591;60476;3682;175106;73923;72182;26278;2723;147389;68907;66242;11120;1120
244;Noord-Holland (PV);2010;1256330;537148;611989;99584;7609;928884;391746;471413;61967;3758;177857;75376;73487;26282;2712;149589;70026;67089;11335;1139
245;Noord-Holland (PV);2011;1268992;546720;613251;101225;7796;935985;398459;470331;63312;3883;180792;76837;74857;26329;2769;152215;71424;68063;11584;1144
246;Noord-Holland (PV);2012;1281204;555808;614733;102838;7825;942573;404756;469259;64677;3881;183687;78265;76289;26344;2789;154944;72787;69185;11817;1155
247;Noord-Holland (PV);2013;1292816;564828;616185;103904;7899;948595;410818;468152;65722;3903;186366;79682;77756;26145;2783;157855;74328;70277;12037;1213
248;Noord-Holland (PV);2014;1305445;573927;617891;105507;8120;955089;417007;466924;67123;4035;189507;81111;79482;26071;2843;160849;75809;71485;12313;1242
249;Noord-Holland (PV);2015;1317665;582944;619775;106770;8176;961746;423289;466121;68237;4099;192396;82466;81138;25998;2794;163523;77189;72516;12535;1283
250;Noord-Holland (PV);2016;1329269;591662;621760;107653;8194;967551;429049;465271;69095;4136;195505;83983;82923;25811;2788;166213;78630;73566;12747;1270
251;Noord-Holland (PV);2017;1341231;600189;623795;108897;8350;973042;434452;464352;70083;4155;199102;85696;84757;25841;2808;169087;80041;74686;12973;1387
252;Noord-Holland (PV);2018;1352158;608299;625515;109900;8444;977871;439480;463225;70905;4261;202556;87310;86654;25820;2772;171731;81509;75636;13175;1411
253;Noord-Holland (PV);2019;1363803;616859;627540;110913;8491;983010;444684;462207;71881;4238;206394;89193;88702;25682;2817;174399;82982;76631;13350;1436
254;Noord-Holland (PV);2020;1374771;624903;629567;111637;8664;987419;449441;461112;72553;4313;210094;90983;90754;25513;2844;177258;84479;77701;13571;1507
255;Noord-Holland (PV);2021;1385196;632504;631503;112418;8771;991536;454005;459974;73166;4391;213837;92631;92861;25505;2840;179823;85868;78668;13747;1540
256;Noord-Holland (PV);2022;1395736;640090;633559;113169;8918;995467;458363;458875;73740;4489;217854;94412;95052;25526;2864;182415;87315;79632;13903;1565
257;Noord-Holland (PV);2023;1405905;647368;635624;113907;9006;999052;462600;457743;74192;4517;221768;96045;97260;25601;2862;185085;88723;80621;14114;1627
258;Noord-Holland (PV);2024;1416105;654686;637468;114886;9065;1002629;466970;456215;74887;4557;225885;97729;99539;25740;2877;187591;89987;81714;14259;1631
259;Noord-Holland (PV);2025;1425600;661654;639125;115556;9265;1006052;471294;454651;75364;4743;229747;99307;101811;25802;2827;189801;91053;82663;14390;1695
260;Zuid-Holland (PV);2006;1565736;596668;841495;115410;12163;1166986;429966;666269;65280;5471;237111;95777;97924;38523;4887;161639;70925;77302;11607;1805
261;Zuid-Holland (PV);2007;1577771;606741;841690;117182;12158;1173389;437180;663887;66872;5450;241103;97765;99802;38625;4911;163279;71796;78001;11685;1797
262;Zuid-Holland (PV);2008;1590105;616646;842218;119020;12221;1179597;444102;661498;68497;5500;245169;99810;101788;38670;4901;165339;72734;78932;11853;1820
263;Zuid-Holland (PV);2009;1602481;626501;843082;120728;12170;1185368;450606;659200;70037;5525;249374;101973;103822;38698;4881;167739;73922;80060;11993;1764
264;Zuid-Holland (PV);2010;1614752;635988;844127;122285;12352;1190580;456706;656782;71452;5640;253622;104027;106046;38630;4919;170550;75255;81299;12203;1793
265;Zuid-Holland (PV);2011;1627206;645481;845396;123956;12373;1195448;462515;654426;72808;5699;257982;106080;108296;38710;4896;173776;76886;82674;12438;1778
266;Zuid-Holland (PV);2012;1639956;655019;847040;125409;12488;1200155;468157;652299;73931;5768;262548;108250;110593;38773;4932;177253;78612;84148;12705;1788
267;Zuid-Holland (PV);2013;1653325;664509;849302;127000;12514;1205270;473651;650611;75207;5801;267067;110427;112925;38835;4880;180988;80431;85766;12958;1833
268;Zuid-Holland (PV);2014;1665839;673517;851527;128269;12526;1209531;478932;648579;76199;5821;271647;112478;115473;38834;4862;184661;82107;87475;13236;1843
269;Zuid-Holland (PV);2015;1677660;682124;853511;129507;12518;1213349;484027;646381;77182;5759;275925;114282;117988;38799;4856;188386;83815;89142;13526;1903
270;Zuid-Holland (PV);2016;1689769;690232;855766;131119;12652;1217123;488373;644401;78466;5883;280641;116316;120663;38824;4838;192005;85543;90702;13829;1931
271;Zuid-Holland (PV);2017;1701454;698638;857886;132243;12687;1220112;492803;642131;79242;5936;285884;118656;123496;38901;4831;195458;87179;92259;14100;1920
272;Zuid-Holland (PV);2018;1713284;707046;859957;133507;12774;1223295;497246;639898;80157;5994;291061;120916;126360;38970;4815;198928;88884;93699;14380;1965
273;Zuid-Holland (PV);2019;1724779;715463;861803;134661;12852;1225813;501628;637250;80933;6002;296461;123233;129356;39028;4844;202505;90602;95197;14700;2006
274;Zuid-Holland (PV);2020;1735844;723377;863764;135854;12849;1227918;505454;634708;81757;5999;301882;125655;132325;39097;4805;206044;92268;96731;15000;2045
275;Zuid-Holland (PV);2021;1746275;731277;865366;136804;12828;1229937;509520;631966;82439;6012;306843;127700;135256;39127;4760;209495;94057;98144;15238;2056
276;Zuid-Holland (PV);2022;1756868;739163;866861;137937;12907;1231692;513547;628816;83261;6068;312054;129868;138318;39144;4724;213122;95748;99727;15532;2115
277;Zuid-Holland (PV);2023;1766469;746699;868067;138796;12907;1232481;517332;625325;83764;6060;317490;132030;141563;39195;4702;216498;97337;101179;15837;2145
278;Zuid-Holland (PV);2024;1775437;753602;869416;139580;12839;1233155;520944;621943;84168;6100;322751;134025;144788;39290;4648;219531;98633;102685;16122;2091
279;Zuid-Holland (PV);2025;1784274;760328;870447;140756;12743;1233968;524547;618323;85000;6098;327610;135820;147983;39297;4510;222696;99961;104141;16459;2135
280;Zeeland (PV);2006;161844;51158;100866;8714;1106;137187;41913;87814;6584;876;6571;2815;2864;807;85;18086;6430;10188;1323;145
281;Zeeland (PV);2007;162161;51950;100271;8816;1124;137170;42503;87099;6688;880;6901;2963;3024;818;96;18090;6484;10148;1310;148
282;Zeeland (PV);2008;162524;52734;99795;8880;1115;137196;43109;86444;6754;889;7137;3058;3165;829;85;18191;6567;10186;1297;141
283;Zeeland (PV);2009;162813;53478;99256;8978;1101;137184;43680;85800;6822;882;7412;3177;3313;845;77;18217;6621;10143;1311;142
284;Zeeland (PV);2010;163243;54248;98809;9079;1107;137270;44258;85206;6909;897;7691;3285;3461;873;72;18282;6705;10142;1297;138
285;Zeeland (PV);2011;163760;55011;98447;9179;1123;137369;44791;84688;6983;907;7959;3400;3593;888;78;18432;6820;10166;1308;138
286;Zeeland (PV);2012;164229;55714;98099;9301;1115;137425;45310;84150;7060;905;8258;3509;3755;923;71;18546;6895;10194;1318;139
287;Zeeland (PV);2013;164773;56451;97830;9377;1115;137457;45814;83626;7114;903;8580;3650;3927;929;74;18736;6987;10277;1334;138
288;Zeeland (PV);2014;165178;57036;97553;9476;1113;137460;46241;83140;7175;904;8848;3724;4098;958;68;18870;7071;10315;1343;141
289;Zeeland (PV);2015;165425;57596;97196;9515;1118;137376;46640;82606;7222;908;9088;3808;4253;954;73;18961;7148;10337;1339;137
290;Zeeland (PV);2016;165727;58149;96880;9600;1098;137278;47017;82101;7278;882;9339;3905;4394;969;71;19110;7227;10385;1353;145
291;Zeeland (PV);2017;165939;58695;96509;9643;1092;137145;47366;81578;7318;883;9650;4050;4554;980;66;19144;7279;10377;1345;143
292;Zeeland (PV);2018;166139;59118;96207;9726;1088;137007;47671;81074;7383;879;9884;4126;4706;988;64;19248;7321;10427;1355;145
293;Zeeland (PV);2019;166293;59587;95853;9778;1075;136877;48022;80552;7432;871;10139;4195;4884;998;62;19277;7370;10417;1348;142
294;Zeeland (PV);2020;166408;59984;95474;9886;1064;136605;48257;79973;7507;868;10507;4356;5071;1025;55;19296;7371;10430;1354;141
295;Zeeland (PV);2021;166408;60392;95049;9911;1056;136360;48522;79424;7552;862;10664;4398;5198;1019;0;19384;7472;10427;1340;145
296;Zeeland (PV);2022;166438;60809;94609;9968;1052;135933;48721;78764;7585;863;11018;4573;5378;1020;0;19487;7515;10467;1363;142
297;Zeeland (PV);2023;166399;61169;94151;10054;1025;135530;48929;78120;7646;835;11357;4705;5562;1040;50;19512;7535;10469;1368;140
298;Zeeland (PV);2024;166372;61577;93667;10097;1031;135064;49097;77437;7694;836;11775;4904;5781;1034;56;19533;7576;10449;1369;139
299;Zeeland (PV);2025;166224;61878;93143;10188;1015;134475;49213;76686;7755;821;12159;5052;5999;1044;64;19590;7613;10458;1389;130
300;Noord-Brabant (PV);2006;1020073;314082;641426;57356;7209;866917;257236;561017;43643;5021;63975;23480;31677;7413;1405;89181;33366;48732;6300;783
301;Noord-Brabant (PV);2007;1026109;320741;639594;58524;7250;870902;262648;558502;44669;5083;65444;24208;32333;7523;1380;89763;33885;48759;6332;787
302;Noord-Brabant (PV);2008;1031843;327081;637894;59574;7294;874924;268013;556099;45672;5140;66685;24821;32875;7605;1384;90234;34247;48920;6297;770
303;Noord-Brabant (PV);2009;1037626;333425;636299;60614;7288;878681;273230;553675;46589;5187;68125;25464;33633;7689;1339;90820;34731;48991;6336;762
304;Noord-Brabant (PV);2010;1043911;339885;634959;61678;7389;882644;278417;551436;47517;5274;69621;26202;34300;7778;1341;91646;35266;49223;6383;774
305;Noord-Brabant (PV);2011;1050205;346292;633880;62611;7422;886595;283551;549402;48324;5318;71055;26869;34984;7878;1324;92555;35872;49494;6409;780
306;Noord-Brabant (PV);2012;1056347;352512;632896;63522;7417;890478;288560;547469;49120;5329;72573;27580;35727;7960;1306;93296;36372;49700;6442;782
