ID;Sectoren;TypeNietFinancieleActiva;Perioden;Beginbalans_1;Herwaardering_2;Kapitaalvorming_3;OverigeVolumemutaties_4;StatistischVerschil_5;Eindbalans_6;VolumeIndex2010100_7
3099;Huishoudens en IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2014;3761.0;;;;;3769.0;98.0
3100;Huishoudens en IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2015;3769.0;;;;;3745.0;98.1
3101;Huishoudens en IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2016;3745.0;;;;;3760.0;98.6
3102;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;1995;;;;;;1430.0;81.4
3103;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;1996;1430.0;;;;;1590.0;85.8
3104;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;1997;1590.0;;;;;1726.0;89.2
3105;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;1998;1726.0;;;;;1940.0;91.7
3106;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;1999;1940.0;;;;;2126.0;94.9
3107;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2000;2126.0;;;;;2425.0;97.8
3108;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2001;2425.0;;;;;2680.0;98.6
3109;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2002;2680.0;;;;;2724.0;98.1
3110;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2003;2724.0;;;;;2746.0;95.7
3111;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2004;2746.0;;;;;2827.0;96.1
3112;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2005;2827.0;;;;;2945.0;98.2
3113;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2006;2945.0;;;;;3091.0;100.2
3114;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2007;3091.0;;;;;3264.0;103.2
3115;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2008;3264.0;;;;;3297.0;101.4
3116;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2009;3297.0;;;;;3264.0;99.8
3117;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2010;3264.0;;;;;3268.0;100.0
3118;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2011;3268.0;;;;;2981.0;102.9
3119;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2012;2981.0;;;;;2895.0;115.6
3120;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2013;2895.0;;;;;3150.0;127.2
3121;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2014;3150.0;;;;;3835.0;150.2
3122;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2015;3835.0;;;;;4684.0;175.9
3123;Huishoudens en IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2016;4684.0;;;;;5599.0;207.1
3124;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;1995;;;;;;5104.0;91.2
3125;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;1996;5104.0;;;;;5151.0;92.0
3126;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;1997;5151.0;;;;;5183.0;92.8
3127;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;1998;5183.0;;;;;5556.0;95.9
3128;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;1999;5556.0;;;;;5849.0;99.2
3129;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2000;5849.0;;;;;6007.0;100.2
3130;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2001;6007.0;;;;;5916.0;99.7
3131;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2002;5916.0;;;;;6008.0;98.3
3132;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2003;6008.0;;;;;6033.0;96.8
3133;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2004;6033.0;;;;;6032.0;96.6
3134;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2005;6032.0;;;;;6139.0;96.8
3135;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2006;6139.0;;;;;6311.0;98.0
3136;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2007;6311.0;;;;;6635.0;101.2
3137;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2008;6635.0;;;;;6908.0;104.6
3138;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2009;6908.0;;;;;6807.0;102.6
3139;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2010;6807.0;;;;;6629.0;100.0
3140;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2011;6629.0;;;;;6601.0;100.8
3141;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2012;6601.0;;;;;6660.0;101.8
3142;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2013;6660.0;;;;;6587.0;99.8
3143;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2014;6587.0;;;;;6449.0;97.0
3144;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2015;6449.0;;;;;6575.0;97.8
3145;Huishoudens en IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2016;6575.0;;;;;6594.0;97.3
3146;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;1995;;;;;;1342.0;72.6
3147;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;1996;1342.0;;;;;1410.0;75.6
3148;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;1997;1410.0;;;;;1482.0;79.9
3149;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;1998;1482.0;;;;;1589.0;84.9
3150;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;1999;1589.0;;;;;1682.0;89.9
3151;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2000;1682.0;;;;;1768.0;91.6
3152;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2001;1768.0;;;;;1794.0;91.7
3153;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2002;1794.0;;;;;1774.0;90.0
3154;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2003;1774.0;;;;;1748.0;88.2
3155;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2004;1748.0;;;;;1741.0;87.3
3156;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2005;1741.0;;;;;1789.0;88.4
3157;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2006;1789.0;;;;;1851.0;90.3
3158;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2007;1851.0;;;;;1976.0;95.4
3159;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2008;1976.0;;;;;2023.0;100.2
3160;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2009;2023.0;;;;;1990.0;98.8
3161;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2010;1990.0;;;;;2007.0;100.0
3162;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2011;2007.0;;;;;2097.0;106.7
3163;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2012;2097.0;;;;;2238.0;113.6
3164;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2013;2238.0;;;;;2275.0;116.1
3165;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2014;2275.0;;;;;2219.0;113.7
3166;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2015;2219.0;;;;;2330.0;118.4
3167;Huishoudens en IZW's t.b.v. huishoudens;Personenauto's;2016;2330.0;;;;;2273.0;114.1
3168;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;1995;;;;;;1166.0;106.7
3169;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;1996;1166.0;;;;;1191.0;108.2
3170;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;1997;1191.0;;;;;1194.0;108.6
3171;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;1998;1194.0;;;;;1234.0;112.8
3172;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;1999;1234.0;;;;;1308.0;119.4
3173;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2000;1308.0;;;;;1329.0;119.0
3174;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2001;1329.0;;;;;1329.0;118.6
3175;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2002;1329.0;;;;;1289.0;114.3
3176;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2003;1289.0;;;;;1265.0;111.8
3177;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2004;1265.0;;;;;1295.0;113.8
3178;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2005;1295.0;;;;;1296.0;112.5
3179;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2006;1296.0;;;;;1311.0;113.2
3180;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2007;1311.0;;;;;1351.0;113.9
3181;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2008;1351.0;;;;;1376.0;112.7
3182;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2009;1376.0;;;;;1301.0;106.8
3183;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2010;1301.0;;;;;1256.0;100.0
3184;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2011;1256.0;;;;;1280.0;100.9
3185;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2012;1280.0;;;;;1295.0;101.3
3186;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2013;1295.0;;;;;1258.0;97.5
3187;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2014;1258.0;;;;;1249.0;97.9
3188;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2015;1249.0;;;;;1289.0;101.3
3189;Huishoudens en IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2016;1289.0;;;;;1424.0;111.2
3190;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;1995;;;;;;0.0;100.0
3191;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;1996;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3192;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;1997;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3193;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;1998;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3194;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;1999;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3195;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2000;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3196;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2001;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3197;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2002;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3198;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2003;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3199;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2004;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3200;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2005;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3201;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2006;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3202;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2007;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3203;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2008;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3204;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2009;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3205;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2010;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3206;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2011;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3207;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2012;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3208;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2013;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3209;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2014;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3210;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2015;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3211;Huishoudens en IZW's t.b.v. huishoudens;Treinen en trams;2016;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3212;Huishoudens en IZW's t.b.v. huishoudens;Schepen;1995;;;;;;2583.0;97.4
3213;Huishoudens en IZW's t.b.v. huishoudens;Schepen;1996;2583.0;;;;;2537.0;96.3
3214;Huishoudens en IZW's t.b.v. huishoudens;Schepen;1997;2537.0;;;;;2496.0;94.9
3215;Huishoudens en IZW's t.b.v. huishoudens;Schepen;1998;2496.0;;;;;2722.0;96.3
3216;Huishoudens en IZW's t.b.v. huishoudens;Schepen;1999;2722.0;;;;;2849.0;97.5
3217;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2000;2849.0;;;;;2901.0;98.5
3218;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2001;2901.0;;;;;2785.0;97.7
3219;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2002;2785.0;;;;;2938.0;97.7
3220;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2003;2938.0;;;;;3014.0;96.7
3221;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2004;3014.0;;;;;2990.0;96.1
3222;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2005;2990.0;;;;;3048.0;96.3
3223;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2006;3048.0;;;;;3144.0;97.3
3224;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2007;3144.0;;;;;3303.0;100.1
3225;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2008;3303.0;;;;;3502.0;104.3
3226;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2009;3502.0;;;;;3508.0;103.3
3227;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2010;3508.0;;;;;3357.0;100.0
3228;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2011;3357.0;;;;;3214.0;97.3
3229;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2012;3214.0;;;;;3115.0;94.8
3230;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2013;3115.0;;;;;3041.0;91.0
3231;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2014;3041.0;;;;;2968.0;86.8
3232;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2015;2968.0;;;;;2940.0;84.3
3233;Huishoudens en IZW's t.b.v. huishoudens;Schepen;2016;2940.0;;;;;2879.0;82.2
3234;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;1995;;;;;;13.0;162.5
3235;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;1996;13.0;;;;;13.0;162.5
3236;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;1997;13.0;;;;;11.0;137.5
3237;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;1998;11.0;;;;;10.0;125.0
3238;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;1999;10.0;;;;;9.0;112.5
3239;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2000;9.0;;;;;8.0;100.0
3240;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2001;8.0;;;;;7.0;87.5
3241;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2002;7.0;;;;;6.0;75.0
3242;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2003;6.0;;;;;5.0;62.5
3243;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2004;5.0;;;;;5.0;62.5
3244;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2005;5.0;;;;;5.0;62.5
3245;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2006;5.0;;;;;6.0;75.0
3246;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2007;6.0;;;;;6.0;75.0
3247;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2008;6.0;;;;;7.0;87.5
3248;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2009;7.0;;;;;8.0;100.0
3249;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2010;8.0;;;;;8.0;100.0
3250;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2011;8.0;;;;;10.0;125.0
3251;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2012;10.0;;;;;12.0;136.4
3252;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2013;12.0;;;;;12.0;136.4
3253;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2014;12.0;;;;;12.0;136.4
3254;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2015;12.0;;;;;16.0;155.8
3255;Huishoudens en IZW's t.b.v. huishoudens;Vliegtuigen;2016;16.0;;;;;17.0;165.6
3256;Huishoudens en IZW's t.b.v. huishoudens;Computers;1995;;;;;;519.0;7.6
3257;Huishoudens en IZW's t.b.v. huishoudens;Computers;1996;519.0;;;;;548.0;9.9
3258;Huishoudens en IZW's t.b.v. huishoudens;Computers;1997;548.0;;;;;578.0;12.8
3259;Huishoudens en IZW's t.b.v. huishoudens;Computers;1998;578.0;;;;;628.0;17.6
3260;Huishoudens en IZW's t.b.v. huishoudens;Computers;1999;628.0;;;;;729.0;25.0
3261;Huishoudens en IZW's t.b.v. huishoudens;Computers;2000;729.0;;;;;835.0;31.7
3262;Huishoudens en IZW's t.b.v. huishoudens;Computers;2001;835.0;;;;;891.0;39.3
3263;Huishoudens en IZW's t.b.v. huishoudens;Computers;2002;891.0;;;;;912.0;46.7
3264;Huishoudens en IZW's t.b.v. huishoudens;Computers;2003;912.0;;;;;929.0;53.9
3265;Huishoudens en IZW's t.b.v. huishoudens;Computers;2004;929.0;;;;;945.0;58.9
3266;Huishoudens en IZW's t.b.v. huishoudens;Computers;2005;945.0;;;;;949.0;66.2
3267;Huishoudens en IZW's t.b.v. huishoudens;Computers;2006;949.0;;;;;956.0;73.7
3268;Huishoudens en IZW's t.b.v. huishoudens;Computers;2007;956.0;;;;;1026.0;84.2
3269;Huishoudens en IZW's t.b.v. huishoudens;Computers;2008;1026.0;;;;;1052.0;96.2
3270;Huishoudens en IZW's t.b.v. huishoudens;Computers;2009;1052.0;;;;;1026.0;102.0
3271;Huishoudens en IZW's t.b.v. huishoudens;Computers;2010;1026.0;;;;;969.0;100.0
3272;Huishoudens en IZW's t.b.v. huishoudens;Computers;2011;969.0;;;;;949.0;102.9
3273;Huishoudens en IZW's t.b.v. huishoudens;Computers;2012;949.0;;;;;972.0;107.6
3274;Huishoudens en IZW's t.b.v. huishoudens;Computers;2013;972.0;;;;;989.0;109.6
3275;Huishoudens en IZW's t.b.v. huishoudens;Computers;2014;989.0;;;;;964.0;107.2
3276;Huishoudens en IZW's t.b.v. huishoudens;Computers;2015;964.0;;;;;1037.0;118.4
3277;Huishoudens en IZW's t.b.v. huishoudens;Computers;2016;1037.0;;;;;1178.0;136.2
3278;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;1995;;;;;;123.0;67.1
3279;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;1996;123.0;;;;;132.0;71.4
3280;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;1997;132.0;;;;;139.0;77.5
3281;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;1998;139.0;;;;;152.0;83.6
3282;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;1999;152.0;;;;;168.0;93.0
3283;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2000;168.0;;;;;179.0;97.3
3284;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2001;179.0;;;;;172.0;93.4
3285;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2002;172.0;;;;;165.0;89.6
3286;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2003;165.0;;;;;158.0;86.3
3287;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2004;158.0;;;;;149.0;84.1
3288;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2005;149.0;;;;;143.0;83.5
3289;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2006;143.0;;;;;148.0;89.5
3290;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2007;148.0;;;;;161.0;99.4
3291;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2008;161.0;;;;;166.0;101.9
3292;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2009;166.0;;;;;167.0;101.9
3293;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2010;167.0;;;;;162.0;100.0
3294;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2011;162.0;;;;;162.0;103.8
3295;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2012;162.0;;;;;168.0;109.0
3296;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2013;168.0;;;;;173.0;112.3
3297;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2014;173.0;;;;;180.0;118.2
3298;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2015;180.0;;;;;190.0;135.3
3299;Huishoudens en IZW's t.b.v. huishoudens;Telecommunicatie apparatuur;2016;190.0;;;;;209.0;151.2
3300;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;1995;;;;;;8385.0;79.4
3301;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;1996;8385.0;;;;;8357.0;80.4
3302;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;1997;8357.0;;;;;8502.0;82.1
3303;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;1998;8502.0;;;;;8668.0;84.0
3304;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;1999;8668.0;;;;;8962.0;87.2
3305;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2000;8962.0;;;;;9294.0;89.5
3306;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2001;9294.0;;;;;9585.0;92.3
3307;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2002;9585.0;;;;;9786.0;92.4
3308;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2003;9786.0;;;;;9633.0;91.9
3309;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2004;9633.0;;;;;9651.0;91.1
3310;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2005;9651.0;;;;;9661.0;90.2
3311;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2006;9661.0;;;;;9847.0;90.9
3312;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2007;9847.0;;;;;10480.0;95.3
3313;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2008;10480.0;;;;;11327.0;100.6
3314;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2009;11327.0;;;;;11554.0;100.8
3315;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2010;11554.0;;;;;11591.0;100.0
3316;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2011;11591.0;;;;;11743.0;102.1
3317;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2012;11743.0;;;;;11989.0;101.4
3318;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2013;11989.0;;;;;11860.0;100.1
3319;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2014;11860.0;;;;;11858.0;99.8
3320;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2015;11858.0;;;;;12154.0;98.8
3321;Huishoudens en IZW's t.b.v. huishoudens;Machines en installaties;2016;12154.0;;;;;12256.0;98.9
3322;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;1995;;;;;;3339.0;79.3
3323;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;1996;3339.0;;;;;3489.0;81.5
3324;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;1997;3489.0;;;;;3790.0;87.1
3325;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;1998;3790.0;;;;;4034.0;90.9
3326;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;1999;4034.0;;;;;4216.0;94.0
3327;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2000;4216.0;;;;;4446.0;97.0
3328;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2001;4446.0;;;;;4669.0;98.9
3329;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2002;4669.0;;;;;4804.0;99.0
3330;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2003;4804.0;;;;;4829.0;98.8
3331;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2004;4829.0;;;;;4940.0;98.8
3332;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2005;4940.0;;;;;4992.0;98.6
3333;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2006;4992.0;;;;;5119.0;99.5
3334;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2007;5119.0;;;;;5357.0;101.9
3335;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2008;5357.0;;;;;5593.0;104.1
3336;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2009;5593.0;;;;;5858.0;105.8
3337;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2010;5858.0;;;;;5634.0;100.0
3338;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2011;5634.0;;;;;5615.0;97.9
3339;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2012;5615.0;;;;;5572.0;94.9
3340;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2013;5572.0;;;;;5198.0;87.5
3341;Huishoudens en IZW's t.b.v. huishoudens;Overige materiële vaste activa;2014;5198.0;;;;;4835.0;80.9
