ID;Beroep;Geslacht;Regio;Personen_1
5976;102904;Totaal mannen en vrouwen;Mijnstreek in Limburg;0
5977;102904;Mannen;Nederland;16
5978;102904;Mannen;Noord-Groningsche bouwstreek;0
5979;102904;Mannen;Groninger veenstreken;0
5980;102904;Mannen;Groninger weidegebied;0
5981;102904;Mannen;Stad Groningen;0
5982;102904;Mannen;Drentsche veenstreken;0
5983;102904;Mannen;Drentsche zandgronden;1
5984;102904;Mannen;Friesche zandbouw;0
5985;102904;Mannen;Friesch weidegebied;0
5986;102904;Mannen;Noord-Friesche bouwstreek;0
5987;102904;Mannen;Wadden- en Zuiderzee-eilanden;0
5988;102904;Mannen;West-Overijsselsch weidegebied;0
5989;102904;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;0
5990;102904;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;2
5991;102904;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
5992;102904;Mannen;Veluwe;1
5993;102904;Mannen;Noordelijk Noordholland en Westfriesland;0
5994;102904;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;5
5995;102904;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;0
5996;102904;Mannen;De Zaanstreek;0
5997;102904;Mannen;Amsterdam;0
5998;102904;Mannen;Haarlemmermeer en omstreken;1
5999;102904;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;0
6000;102904;Mannen;Het Gooi en oostelijk Utrecht;1
6001;102904;Mannen;Stad Utrecht en omstreken;0
6002;102904;Mannen;Leiden en het Rijngebied;1
6003;102904;Mannen;'s Gravenhage en omstreken;0
6004;102904;Mannen;Midden-Zuidholland;0
6005;102904;Mannen;Rotterdam;0
6006;102904;Mannen;De Nieuwe Waterweg;0
6007;102904;Mannen;Het industriegebied langs de Maas;3
6008;102904;Mannen;De Betuwe, oostelijk Rijngebied;1
6009;102904;Mannen;Zuidelijke Veluwegrens;0
6010;102904;Mannen;Zuidhollandsche eilanden;0
6011;102904;Mannen;Zeeland;0
6012;102904;Mannen;Westelijk Noordbrabant;0
6013;102904;Mannen;Zandgronden van Noordbrabant;0
6014;102904;Mannen;Noordbrabant's westelijk industriegebied;0
6015;102904;Mannen;Meijerij van 's Hertogenbosch;0
6016;102904;Mannen;Noordbrabant's oostelijk industriegebied;0
6017;102904;Mannen;Noord-Limburg (met N.O.-Noordbrabant);0
6018;102904;Mannen;Zuid-Limburg (zonder de Mijnstreek);0
6019;102904;Mannen;Mijnstreek in Limburg;0
6020;102904;Vrouwen;Nederland;0
6021;102904;Vrouwen;Noord-Groningsche bouwstreek;0
6022;102904;Vrouwen;Groninger veenstreken;0
6023;102904;Vrouwen;Groninger weidegebied;0
6024;102904;Vrouwen;Stad Groningen;0
6025;102904;Vrouwen;Drentsche veenstreken;0
6026;102904;Vrouwen;Drentsche zandgronden;0
6027;102904;Vrouwen;Friesche zandbouw;0
6028;102904;Vrouwen;Friesch weidegebied;0
6029;102904;Vrouwen;Noord-Friesche bouwstreek;0
6030;102904;Vrouwen;Wadden- en Zuiderzee-eilanden;0
6031;102904;Vrouwen;West-Overijsselsch weidegebied;0
6032;102904;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
6033;102904;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;0
6034;102904;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
6035;102904;Vrouwen;Veluwe;0
6036;102904;Vrouwen;Noordelijk Noordholland en Westfriesland;0
6037;102904;Vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;0
6038;102904;Vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
6039;102904;Vrouwen;De Zaanstreek;0
6040;102904;Vrouwen;Amsterdam;0
6041;102904;Vrouwen;Haarlemmermeer en omstreken;0
6042;102904;Vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
6043;102904;Vrouwen;Het Gooi en oostelijk Utrecht;0
6044;102904;Vrouwen;Stad Utrecht en omstreken;0
6045;102904;Vrouwen;Leiden en het Rijngebied;0
6046;102904;Vrouwen;'s Gravenhage en omstreken;0
6047;102904;Vrouwen;Midden-Zuidholland;0
6048;102904;Vrouwen;Rotterdam;0
6049;102904;Vrouwen;De Nieuwe Waterweg;0
6050;102904;Vrouwen;Het industriegebied langs de Maas;0
6051;102904;Vrouwen;De Betuwe, oostelijk Rijngebied;0
6052;102904;Vrouwen;Zuidelijke Veluwegrens;0
6053;102904;Vrouwen;Zuidhollandsche eilanden;0
6054;102904;Vrouwen;Zeeland;0
6055;102904;Vrouwen;Westelijk Noordbrabant;0
6056;102904;Vrouwen;Zandgronden van Noordbrabant;0
6057;102904;Vrouwen;Noordbrabant's westelijk industriegebied;0
6058;102904;Vrouwen;Meijerij van 's Hertogenbosch;0
6059;102904;Vrouwen;Noordbrabant's oostelijk industriegebied;0
6060;102904;Vrouwen;Noord-Limburg (met N.O.-Noordbrabant);0
6061;102904;Vrouwen;Zuid-Limburg (zonder de Mijnstreek);0
6062;102904;Vrouwen;Mijnstreek in Limburg;0
6063;102905;Totaal mannen en vrouwen;Nederland;33
6064;102905;Totaal mannen en vrouwen;Noord-Groningsche bouwstreek;0
6065;102905;Totaal mannen en vrouwen;Groninger veenstreken;0
6066;102905;Totaal mannen en vrouwen;Groninger weidegebied;0
6067;102905;Totaal mannen en vrouwen;Stad Groningen;0
6068;102905;Totaal mannen en vrouwen;Drentsche veenstreken;0
6069;102905;Totaal mannen en vrouwen;Drentsche zandgronden;2
6070;102905;Totaal mannen en vrouwen;Friesche zandbouw;0
6071;102905;Totaal mannen en vrouwen;Friesch weidegebied;0
6072;102905;Totaal mannen en vrouwen;Noord-Friesche bouwstreek;0
6073;102905;Totaal mannen en vrouwen;Wadden- en Zuiderzee-eilanden;0
6074;102905;Totaal mannen en vrouwen;West-Overijsselsch weidegebied;0
6075;102905;Totaal mannen en vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
6076;102905;Totaal mannen en vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;1
6077;102905;Totaal mannen en vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
6078;102905;Totaal mannen en vrouwen;Veluwe;4
6079;102905;Totaal mannen en vrouwen;Noordelijk Noordholland en Westfriesland;2
6080;102905;Totaal mannen en vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;3
6081;102905;Totaal mannen en vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
6082;102905;Totaal mannen en vrouwen;De Zaanstreek;0
6083;102905;Totaal mannen en vrouwen;Amsterdam;0
6084;102905;Totaal mannen en vrouwen;Haarlemmermeer en omstreken;0
6085;102905;Totaal mannen en vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
6086;102905;Totaal mannen en vrouwen;Het Gooi en oostelijk Utrecht;6
6087;102905;Totaal mannen en vrouwen;Stad Utrecht en omstreken;0
6088;102905;Totaal mannen en vrouwen;Leiden en het Rijngebied;5
6089;102905;Totaal mannen en vrouwen;'s Gravenhage en omstreken;0
6090;102905;Totaal mannen en vrouwen;Midden-Zuidholland;3
6091;102905;Totaal mannen en vrouwen;Rotterdam;0
6092;102905;Totaal mannen en vrouwen;De Nieuwe Waterweg;0
6093;102905;Totaal mannen en vrouwen;Het industriegebied langs de Maas;1
6094;102905;Totaal mannen en vrouwen;De Betuwe, oostelijk Rijngebied;3
6095;102905;Totaal mannen en vrouwen;Zuidelijke Veluwegrens;0
6096;102905;Totaal mannen en vrouwen;Zuidhollandsche eilanden;0
6097;102905;Totaal mannen en vrouwen;Zeeland;0
6098;102905;Totaal mannen en vrouwen;Westelijk Noordbrabant;0
6099;102905;Totaal mannen en vrouwen;Zandgronden van Noordbrabant;0
6100;102905;Totaal mannen en vrouwen;Noordbrabant's westelijk industriegebied;0
6101;102905;Totaal mannen en vrouwen;Meijerij van 's Hertogenbosch;0
6102;102905;Totaal mannen en vrouwen;Noordbrabant's oostelijk industriegebied;0
6103;102905;Totaal mannen en vrouwen;Noord-Limburg (met N.O.-Noordbrabant);3
6104;102905;Totaal mannen en vrouwen;Zuid-Limburg (zonder de Mijnstreek);0
6105;102905;Totaal mannen en vrouwen;Mijnstreek in Limburg;0
6106;102905;Mannen;Nederland;33
6107;102905;Mannen;Noord-Groningsche bouwstreek;0
6108;102905;Mannen;Groninger veenstreken;0
6109;102905;Mannen;Groninger weidegebied;0
6110;102905;Mannen;Stad Groningen;0
6111;102905;Mannen;Drentsche veenstreken;0
6112;102905;Mannen;Drentsche zandgronden;2
6113;102905;Mannen;Friesche zandbouw;0
6114;102905;Mannen;Friesch weidegebied;0
6115;102905;Mannen;Noord-Friesche bouwstreek;0
6116;102905;Mannen;Wadden- en Zuiderzee-eilanden;0
6117;102905;Mannen;West-Overijsselsch weidegebied;0
6118;102905;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;0
6119;102905;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;1
6120;102905;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
6121;102905;Mannen;Veluwe;4
6122;102905;Mannen;Noordelijk Noordholland en Westfriesland;2
6123;102905;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;3
6124;102905;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;0
6125;102905;Mannen;De Zaanstreek;0
6126;102905;Mannen;Amsterdam;0
6127;102905;Mannen;Haarlemmermeer en omstreken;0
6128;102905;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;0
6129;102905;Mannen;Het Gooi en oostelijk Utrecht;6
6130;102905;Mannen;Stad Utrecht en omstreken;0
6131;102905;Mannen;Leiden en het Rijngebied;5
6132;102905;Mannen;'s Gravenhage en omstreken;0
6133;102905;Mannen;Midden-Zuidholland;3
6134;102905;Mannen;Rotterdam;0
6135;102905;Mannen;De Nieuwe Waterweg;0
6136;102905;Mannen;Het industriegebied langs de Maas;1
6137;102905;Mannen;De Betuwe, oostelijk Rijngebied;3
6138;102905;Mannen;Zuidelijke Veluwegrens;0
6139;102905;Mannen;Zuidhollandsche eilanden;0
6140;102905;Mannen;Zeeland;0
6141;102905;Mannen;Westelijk Noordbrabant;0
6142;102905;Mannen;Zandgronden van Noordbrabant;0
6143;102905;Mannen;Noordbrabant's westelijk industriegebied;0
6144;102905;Mannen;Meijerij van 's Hertogenbosch;0
6145;102905;Mannen;Noordbrabant's oostelijk industriegebied;0
6146;102905;Mannen;Noord-Limburg (met N.O.-Noordbrabant);3
6147;102905;Mannen;Zuid-Limburg (zonder de Mijnstreek);0
6148;102905;Mannen;Mijnstreek in Limburg;0
6149;102905;Vrouwen;Nederland;0
6150;102905;Vrouwen;Noord-Groningsche bouwstreek;0
6151;102905;Vrouwen;Groninger veenstreken;0
6152;102905;Vrouwen;Groninger weidegebied;0
6153;102905;Vrouwen;Stad Groningen;0
6154;102905;Vrouwen;Drentsche veenstreken;0
6155;102905;Vrouwen;Drentsche zandgronden;0
6156;102905;Vrouwen;Friesche zandbouw;0
6157;102905;Vrouwen;Friesch weidegebied;0
6158;102905;Vrouwen;Noord-Friesche bouwstreek;0
6159;102905;Vrouwen;Wadden- en Zuiderzee-eilanden;0
6160;102905;Vrouwen;West-Overijsselsch weidegebied;0
6161;102905;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
6162;102905;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;0
6163;102905;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
6164;102905;Vrouwen;Veluwe;0
6165;102905;Vrouwen;Noordelijk Noordholland en Westfriesland;0
6166;102905;Vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;0
6167;102905;Vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
6168;102905;Vrouwen;De Zaanstreek;0
6169;102905;Vrouwen;Amsterdam;0
6170;102905;Vrouwen;Haarlemmermeer en omstreken;0
6171;102905;Vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
6172;102905;Vrouwen;Het Gooi en oostelijk Utrecht;0
6173;102905;Vrouwen;Stad Utrecht en omstreken;0
6174;102905;Vrouwen;Leiden en het Rijngebied;0
6175;102905;Vrouwen;'s Gravenhage en omstreken;0
6176;102905;Vrouwen;Midden-Zuidholland;0
6177;102905;Vrouwen;Rotterdam;0
6178;102905;Vrouwen;De Nieuwe Waterweg;0
6179;102905;Vrouwen;Het industriegebied langs de Maas;0
6180;102905;Vrouwen;De Betuwe, oostelijk Rijngebied;0
6181;102905;Vrouwen;Zuidelijke Veluwegrens;0
6182;102905;Vrouwen;Zuidhollandsche eilanden;0
6183;102905;Vrouwen;Zeeland;0
6184;102905;Vrouwen;Westelijk Noordbrabant;0
6185;102905;Vrouwen;Zandgronden van Noordbrabant;0
6186;102905;Vrouwen;Noordbrabant's westelijk industriegebied;0
6187;102905;Vrouwen;Meijerij van 's Hertogenbosch;0
6188;102905;Vrouwen;Noordbrabant's oostelijk industriegebied;0
6189;102905;Vrouwen;Noord-Limburg (met N.O.-Noordbrabant);0
6190;102905;Vrouwen;Zuid-Limburg (zonder de Mijnstreek);0
6191;102905;Vrouwen;Mijnstreek in Limburg;0
6192;102906;Totaal mannen en vrouwen;Nederland;2
6193;102906;Totaal mannen en vrouwen;Noord-Groningsche bouwstreek;0
6194;102906;Totaal mannen en vrouwen;Groninger veenstreken;0
6195;102906;Totaal mannen en vrouwen;Groninger weidegebied;0
6196;102906;Totaal mannen en vrouwen;Stad Groningen;0
6197;102906;Totaal mannen en vrouwen;Drentsche veenstreken;0
6198;102906;Totaal mannen en vrouwen;Drentsche zandgronden;0
6199;102906;Totaal mannen en vrouwen;Friesche zandbouw;0
6200;102906;Totaal mannen en vrouwen;Friesch weidegebied;0
6201;102906;Totaal mannen en vrouwen;Noord-Friesche bouwstreek;0
6202;102906;Totaal mannen en vrouwen;Wadden- en Zuiderzee-eilanden;0
6203;102906;Totaal mannen en vrouwen;West-Overijsselsch weidegebied;0
6204;102906;Totaal mannen en vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
6205;102906;Totaal mannen en vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;1
6206;102906;Totaal mannen en vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
6207;102906;Totaal mannen en vrouwen;Veluwe;0
6208;102906;Totaal mannen en vrouwen;Noordelijk Noordholland en Westfriesland;0
6209;102906;Totaal mannen en vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;0
6210;102906;Totaal mannen en vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
6211;102906;Totaal mannen en vrouwen;De Zaanstreek;0
6212;102906;Totaal mannen en vrouwen;Amsterdam;0
6213;102906;Totaal mannen en vrouwen;Haarlemmermeer en omstreken;0
6214;102906;Totaal mannen en vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;1
6215;102906;Totaal mannen en vrouwen;Het Gooi en oostelijk Utrecht;0
6216;102906;Totaal mannen en vrouwen;Stad Utrecht en omstreken;0
6217;102906;Totaal mannen en vrouwen;Leiden en het Rijngebied;0
6218;102906;Totaal mannen en vrouwen;'s Gravenhage en omstreken;0
6219;102906;Totaal mannen en vrouwen;Midden-Zuidholland;0
6220;102906;Totaal mannen en vrouwen;Rotterdam;0
6221;102906;Totaal mannen en vrouwen;De Nieuwe Waterweg;0
6222;102906;Totaal mannen en vrouwen;Het industriegebied langs de Maas;0
6223;102906;Totaal mannen en vrouwen;De Betuwe, oostelijk Rijngebied;0
6224;102906;Totaal mannen en vrouwen;Zuidelijke Veluwegrens;0
6225;102906;Totaal mannen en vrouwen;Zuidhollandsche eilanden;0
6226;102906;Totaal mannen en vrouwen;Zeeland;0
6227;102906;Totaal mannen en vrouwen;Westelijk Noordbrabant;0
6228;102906;Totaal mannen en vrouwen;Zandgronden van Noordbrabant;0
6229;102906;Totaal mannen en vrouwen;Noordbrabant's westelijk industriegebied;0
6230;102906;Totaal mannen en vrouwen;Meijerij van 's Hertogenbosch;0
6231;102906;Totaal mannen en vrouwen;Noordbrabant's oostelijk industriegebied;0
6232;102906;Totaal mannen en vrouwen;Noord-Limburg (met N.O.-Noordbrabant);0
6233;102906;Totaal mannen en vrouwen;Zuid-Limburg (zonder de Mijnstreek);0
6234;102906;Totaal mannen en vrouwen;Mijnstreek in Limburg;0
6235;102906;Mannen;Nederland;2
6236;102906;Mannen;Noord-Groningsche bouwstreek;0
6237;102906;Mannen;Groninger veenstreken;0
6238;102906;Mannen;Groninger weidegebied;0
6239;102906;Mannen;Stad Groningen;0
6240;102906;Mannen;Drentsche veenstreken;0
6241;102906;Mannen;Drentsche zandgronden;0
6242;102906;Mannen;Friesche zandbouw;0
6243;102906;Mannen;Friesch weidegebied;0
6244;102906;Mannen;Noord-Friesche bouwstreek;0
6245;102906;Mannen;Wadden- en Zuiderzee-eilanden;0
6246;102906;Mannen;West-Overijsselsch weidegebied;0
6247;102906;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;0
6248;102906;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;1
6249;102906;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
6250;102906;Mannen;Veluwe;0
6251;102906;Mannen;Noordelijk Noordholland en Westfriesland;0
6252;102906;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;0
6253;102906;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;0
6254;102906;Mannen;De Zaanstreek;0
6255;102906;Mannen;Amsterdam;0
6256;102906;Mannen;Haarlemmermeer en omstreken;0
6257;102906;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;1
6258;102906;Mannen;Het Gooi en oostelijk Utrecht;0
6259;102906;Mannen;Stad Utrecht en omstreken;0
6260;102906;Mannen;Leiden en het Rijngebied;0
6261;102906;Mannen;'s Gravenhage en omstreken;0
6262;102906;Mannen;Midden-Zuidholland;0
6263;102906;Mannen;Rotterdam;0
6264;102906;Mannen;De Nieuwe Waterweg;0
6265;102906;Mannen;Het industriegebied langs de Maas;0
6266;102906;Mannen;De Betuwe, oostelijk Rijngebied;0
6267;102906;Mannen;Zuidelijke Veluwegrens;0
6268;102906;Mannen;Zuidhollandsche eilanden;0
6269;102906;Mannen;Zeeland;0
6270;102906;Mannen;Westelijk Noordbrabant;0
6271;102906;Mannen;Zandgronden van Noordbrabant;0
6272;102906;Mannen;Noordbrabant's westelijk industriegebied;0
6273;102906;Mannen;Meijerij van 's Hertogenbosch;0
6274;102906;Mannen;Noordbrabant's oostelijk industriegebied;0
6275;102906;Mannen;Noord-Limburg (met N.O.-Noordbrabant);0
6276;102906;Mannen;Zuid-Limburg (zonder de Mijnstreek);0
6277;102906;Mannen;Mijnstreek in Limburg;0
6278;102906;Vrouwen;Nederland;0
6279;102906;Vrouwen;Noord-Groningsche bouwstreek;0
6280;102906;Vrouwen;Groninger veenstreken;0
6281;102906;Vrouwen;Groninger weidegebied;0
6282;102906;Vrouwen;Stad Groningen;0
6283;102906;Vrouwen;Drentsche veenstreken;0
6284;102906;Vrouwen;Drentsche zandgronden;0
6285;102906;Vrouwen;Friesche zandbouw;0
6286;102906;Vrouwen;Friesch weidegebied;0
6287;102906;Vrouwen;Noord-Friesche bouwstreek;0
6288;102906;Vrouwen;Wadden- en Zuiderzee-eilanden;0
6289;102906;Vrouwen;West-Overijsselsch weidegebied;0
6290;102906;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
6291;102906;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;0
6292;102906;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
6293;102906;Vrouwen;Veluwe;0
6294;102906;Vrouwen;Noordelijk Noordholland en Westfriesland;0
6295;102906;Vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;0
6296;102906;Vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
6297;102906;Vrouwen;De Zaanstreek;0
6298;102906;Vrouwen;Amsterdam;0
6299;102906;Vrouwen;Haarlemmermeer en omstreken;0
6300;102906;Vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
6301;102906;Vrouwen;Het Gooi en oostelijk Utrecht;0
6302;102906;Vrouwen;Stad Utrecht en omstreken;0
6303;102906;Vrouwen;Leiden en het Rijngebied;0
6304;102906;Vrouwen;'s Gravenhage en omstreken;0
6305;102906;Vrouwen;Midden-Zuidholland;0
6306;102906;Vrouwen;Rotterdam;0
6307;102906;Vrouwen;De Nieuwe Waterweg;0
6308;102906;Vrouwen;Het industriegebied langs de Maas;0
6309;102906;Vrouwen;De Betuwe, oostelijk Rijngebied;0
6310;102906;Vrouwen;Zuidelijke Veluwegrens;0
6311;102906;Vrouwen;Zuidhollandsche eilanden;0
6312;102906;Vrouwen;Zeeland;0
6313;102906;Vrouwen;Westelijk Noordbrabant;0
6314;102906;Vrouwen;Zandgronden van Noordbrabant;0
6315;102906;Vrouwen;Noordbrabant's westelijk industriegebied;0
6316;102906;Vrouwen;Meijerij van 's Hertogenbosch;0
6317;102906;Vrouwen;Noordbrabant's oostelijk industriegebied;0
6318;102906;Vrouwen;Noord-Limburg (met N.O.-Noordbrabant);0
6319;102906;Vrouwen;Zuid-Limburg (zonder de Mijnstreek);0
6320;102906;Vrouwen;Mijnstreek in Limburg;0
6321;102907;Totaal mannen en vrouwen;Nederland;8
6322;102907;Totaal mannen en vrouwen;Noord-Groningsche bouwstreek;0
6323;102907;Totaal mannen en vrouwen;Groninger veenstreken;0
6324;102907;Totaal mannen en vrouwen;Groninger weidegebied;0
6325;102907;Totaal mannen en vrouwen;Stad Groningen;0
6326;102907;Totaal mannen en vrouwen;Drentsche veenstreken;0
6327;102907;Totaal mannen en vrouwen;Drentsche zandgronden;0
6328;102907;Totaal mannen en vrouwen;Friesche zandbouw;0
6329;102907;Totaal mannen en vrouwen;Friesch weidegebied;0
6330;102907;Totaal mannen en vrouwen;Noord-Friesche bouwstreek;0
6331;102907;Totaal mannen en vrouwen;Wadden- en Zuiderzee-eilanden;0
6332;102907;Totaal mannen en vrouwen;West-Overijsselsch weidegebied;0
6333;102907;Totaal mannen en vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
6334;102907;Totaal mannen en vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;1
6335;102907;Totaal mannen en vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
6336;102907;Totaal mannen en vrouwen;Veluwe;0
6337;102907;Totaal mannen en vrouwen;Noordelijk Noordholland en Westfriesland;0
6338;102907;Totaal mannen en vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;0
6339;102907;Totaal mannen en vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
6340;102907;Totaal mannen en vrouwen;De Zaanstreek;0
6341;102907;Totaal mannen en vrouwen;Amsterdam;0
6342;102907;Totaal mannen en vrouwen;Haarlemmermeer en omstreken;0
6343;102907;Totaal mannen en vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
6344;102907;Totaal mannen en vrouwen;Het Gooi en oostelijk Utrecht;1
6345;102907;Totaal mannen en vrouwen;Stad Utrecht en omstreken;0
6346;102907;Totaal mannen en vrouwen;Leiden en het Rijngebied;0
6347;102907;Totaal mannen en vrouwen;'s Gravenhage en omstreken;0
6348;102907;Totaal mannen en vrouwen;Midden-Zuidholland;1
6349;102907;Totaal mannen en vrouwen;Rotterdam;0
6350;102907;Totaal mannen en vrouwen;De Nieuwe Waterweg;0
6351;102907;Totaal mannen en vrouwen;Het industriegebied langs de Maas;5
6352;102907;Totaal mannen en vrouwen;De Betuwe, oostelijk Rijngebied;0
6353;102907;Totaal mannen en vrouwen;Zuidelijke Veluwegrens;0
6354;102907;Totaal mannen en vrouwen;Zuidhollandsche eilanden;0
6355;102907;Totaal mannen en vrouwen;Zeeland;0
6356;102907;Totaal mannen en vrouwen;Westelijk Noordbrabant;0
6357;102907;Totaal mannen en vrouwen;Zandgronden van Noordbrabant;0
6358;102907;Totaal mannen en vrouwen;Noordbrabant's westelijk industriegebied;0
6359;102907;Totaal mannen en vrouwen;Meijerij van 's Hertogenbosch;0
6360;102907;Totaal mannen en vrouwen;Noordbrabant's oostelijk industriegebied;0
6361;102907;Totaal mannen en vrouwen;Noord-Limburg (met N.O.-Noordbrabant);0
6362;102907;Totaal mannen en vrouwen;Zuid-Limburg (zonder de Mijnstreek);0
6363;102907;Totaal mannen en vrouwen;Mijnstreek in Limburg;0
6364;102907;Mannen;Nederland;8
6365;102907;Mannen;Noord-Groningsche bouwstreek;0
6366;102907;Mannen;Groninger veenstreken;0
6367;102907;Mannen;Groninger weidegebied;0
6368;102907;Mannen;Stad Groningen;0
6369;102907;Mannen;Drentsche veenstreken;0
6370;102907;Mannen;Drentsche zandgronden;0
6371;102907;Mannen;Friesche zandbouw;0
6372;102907;Mannen;Friesch weidegebied;0
6373;102907;Mannen;Noord-Friesche bouwstreek;0
6374;102907;Mannen;Wadden- en Zuiderzee-eilanden;0
6375;102907;Mannen;West-Overijsselsch weidegebied;0
6376;102907;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;0
6377;102907;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;1
6378;102907;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
6379;102907;Mannen;Veluwe;0
6380;102907;Mannen;Noordelijk Noordholland en Westfriesland;0
6381;102907;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;0
6382;102907;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;0
6383;102907;Mannen;De Zaanstreek;0
6384;102907;Mannen;Amsterdam;0
6385;102907;Mannen;Haarlemmermeer en omstreken;0
6386;102907;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;0
6387;102907;Mannen;Het Gooi en oostelijk Utrecht;1
6388;102907;Mannen;Stad Utrecht en omstreken;0
6389;102907;Mannen;Leiden en het Rijngebied;0
6390;102907;Mannen;'s Gravenhage en omstreken;0
6391;102907;Mannen;Midden-Zuidholland;1
6392;102907;Mannen;Rotterdam;0
6393;102907;Mannen;De Nieuwe Waterweg;0
6394;102907;Mannen;Het industriegebied langs de Maas;5
6395;102907;Mannen;De Betuwe, oostelijk Rijngebied;0
6396;102907;Mannen;Zuidelijke Veluwegrens;0
6397;102907;Mannen;Zuidhollandsche eilanden;0
6398;102907;Mannen;Zeeland;0
6399;102907;Mannen;Westelijk Noordbrabant;0
6400;102907;Mannen;Zandgronden van Noordbrabant;0
6401;102907;Mannen;Noordbrabant's westelijk industriegebied;0
6402;102907;Mannen;Meijerij van 's Hertogenbosch;0
6403;102907;Mannen;Noordbrabant's oostelijk industriegebied;0
6404;102907;Mannen;Noord-Limburg (met N.O.-Noordbrabant);0
6405;102907;Mannen;Zuid-Limburg (zonder de Mijnstreek);0
6406;102907;Mannen;Mijnstreek in Limburg;0
6407;102907;Vrouwen;Nederland;0
6408;102907;Vrouwen;Noord-Groningsche bouwstreek;0
6409;102907;Vrouwen;Groninger veenstreken;0
6410;102907;Vrouwen;Groninger weidegebied;0
6411;102907;Vrouwen;Stad Groningen;0
6412;102907;Vrouwen;Drentsche veenstreken;0
6413;102907;Vrouwen;Drentsche zandgronden;0
6414;102907;Vrouwen;Friesche zandbouw;0
6415;102907;Vrouwen;Friesch weidegebied;0
6416;102907;Vrouwen;Noord-Friesche bouwstreek;0
6417;102907;Vrouwen;Wadden- en Zuiderzee-eilanden;0
6418;102907;Vrouwen;West-Overijsselsch weidegebied;0
6419;102907;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
6420;102907;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;0
6421;102907;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
6422;102907;Vrouwen;Veluwe;0
