ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
1511;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2020;3388;69.9;20636.0
1512;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2009;4828;100.1;20727.0
1513;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2010;4875;98.9;20281.0
1514;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2011;4454;91.0;20420.0
1515;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2012;3831;75.3;19659.0
1516;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2013;3524;69.2;19637.0
1517;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2014;3528;72.8;20648.0
1518;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2015;4211;83.5;19824.0
1519;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2016;4167;85.6;20537.0
1520;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2017;2940;61.0;20742.0
1521;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2018;2941;60.3;20497.0
1522;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2019;3207;61.0;19030.0
1523;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2020;3437;59.2;17226.0
1524;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2009;1801;20.9;11579.0
1525;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2010;2135;27.0;12669.0
1526;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2011;2378;29.3;12334.0
1527;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2012;2476;32.1;12970.0
1528;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2013;2618;33.0;12614.0
1529;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2014;2781;36.9;13272.0
1530;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2015;2882;38.7;13418.0
1531;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2016;2973;39.1;13141.0
1532;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2017;3161;41.7;13202.0
1533;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2018;3338;43.1;12923.0
1534;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2019;3279;40.3;12299.0
1535;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2020;3305;35.9;10856.0
1536;K Financiële dienstverlening;Totaal;2009;12061;227.1;18826.0
1537;K Financiële dienstverlening;Totaal;2010;10874;188.1;17296.0
1538;K Financiële dienstverlening;Totaal;2011;9428;166.8;17691.0
1539;K Financiële dienstverlening;Totaal;2012;8551;151.8;17753.0
1540;K Financiële dienstverlening;Totaal;2013;8502;148.6;17484.0
1541;K Financiële dienstverlening;Totaal;2014;8402;145.8;17353.0
1542;K Financiële dienstverlening;Totaal;2015;8365;148.5;17753.0
1543;K Financiële dienstverlening;Totaal;2016;10177;191.5;18814.0
1544;K Financiële dienstverlening;Totaal;2017;10398;188.7;18149.0
1545;K Financiële dienstverlening;Totaal;2018;10994;196.7;17893.0
1546;K Financiële dienstverlening;Totaal;2019;11429;206.8;18098.0
1547;K Financiële dienstverlening;Totaal;2020;11568;194.4;16802.0
1548;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;8065;148.0;18350.0
1549;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;7563;128.5;16984.0
1550;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;7506;132.2;17618.0
1551;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;7070;127.0;17962.0
1552;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;7162;126.0;17591.0
1553;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;7086;124.9;17621.0
1554;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;7513;133.0;17696.0
1555;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;8850;169.4;19142.0
1556;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;8906;164.5;18474.0
1557;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;9684;175.8;18149.0
1558;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;10192;188.3;18471.0
1559;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;10281;176.4;17162.0
1560;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;2883;61.7;21399.0
1561;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;2244;46.8;20842.0
1562;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;1019;21.3;20913.0
1563;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;753;16.3;21693.0
1564;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;655;14.7;22509.0
1565;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;773;14.2;18379.0
1566;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;435;10.2;23365.0
1567;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;940;17.8;18931.0
1568;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;1053;19.8;18822.0
1569;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;965;17.6;18230.0
1570;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;926;15.9;17154.0
1571;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;856;14.9;17400.0
1572;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2009;1113;17.4;15610.0
1573;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2010;1067;12.9;12047.0
1574;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2011;903;13.2;14657.0
1575;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2012;728;8.5;11654.0
1576;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2013;685;7.9;11563.0
1577;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2014;543;6.7;12401.0
1578;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2015;417;5.4;12926.0
1579;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2016;387;4.3;11031.0
1580;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2017;439;4.4;9930.0
1581;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2018;345;3.4;9775.0
1582;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2019;311;2.7;8690.0
1583;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2020;431;3.0;7007.0
1584;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
1585;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
1586;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
1587;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
1588;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
1589;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
1590;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
1591;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
1592;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
1593;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1594;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1595;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1596;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2009;5267;128.7;24428.0
1597;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2010;4429;96.7;21836.0
1598;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2011;2984;70.4;23604.0
1599;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2012;2278;55.6;24415.0
1600;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2013;2114;51.9;24549.0
1601;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2014;2071;49.5;23924.0
1602;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2015;2117;50.5;23877.0
1603;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2016;2779;68.2;24558.0
1604;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2017;2960;68.8;23255.0
1605;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2018;3292;76.1;23127.0
1606;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2019;3681;89.1;24219.0
1607;K Financiële dienstverlening;Leeftijd bestelauto: 0 tot 4 jaar;2020;3487;79.0;22654.0
1608;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2009;4647;78.0;16782.0
1609;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2010;4241;69.4;16364.0
1610;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2011;4006;69.4;17325.0
1611;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2012;3786;70.8;18713.0
1612;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2013;3742;70.1;18727.0
1613;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2014;3449;65.0;18845.0
1614;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2015;3295;64.6;19610.0
1615;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2016;4202;87.3;20777.0
1616;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2017;3971;81.6;20537.0
1617;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2018;3855;77.3;20057.0
1618;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2019;3842;77.2;20089.0
1619;K Financiële dienstverlening;Leeftijd bestelauto: 4 tot 10 jaar;2020;4076;76.3;18713.0
1620;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2009;2147;20.4;9506.0
1621;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2010;2204;22.0;9966.0
1622;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2011;2438;26.9;11054.0
1623;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2012;2487;25.3;10191.0
1624;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2013;2646;26.7;10081.0
1625;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2014;2882;31.3;10847.0
1626;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2015;2953;33.3;11292.0
1627;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2016;3196;35.9;11237.0
1628;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2017;3467;38.3;11055.0
1629;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2018;3847;43.3;11247.0
1630;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2019;3906;40.5;10371.0
1631;K Financiële dienstverlening;Leeftijd bestelauto: 10 jaar en ouder;2020;4005;39.1;9761.0
1632;L Verhuur en handel van onroerend goed;Totaal;2009;8589;122.2;14230.0
1633;L Verhuur en handel van onroerend goed;Totaal;2010;8613;121.1;14064.0
1634;L Verhuur en handel van onroerend goed;Totaal;2011;8331;111.7;13406.0
1635;L Verhuur en handel van onroerend goed;Totaal;2012;8334;110.1;13214.0
1636;L Verhuur en handel van onroerend goed;Totaal;2013;8192;109.7;13395.0
1637;L Verhuur en handel van onroerend goed;Totaal;2014;7634;100.4;13152.0
1638;L Verhuur en handel van onroerend goed;Totaal;2015;7116;95.6;13435.0
1639;L Verhuur en handel van onroerend goed;Totaal;2016;7440;101.2;13606.0
1640;L Verhuur en handel van onroerend goed;Totaal;2017;9445;132.3;14003.0
1641;L Verhuur en handel van onroerend goed;Totaal;2018;8742;133.8;15308.0
1642;L Verhuur en handel van onroerend goed;Totaal;2019;8677;130.1;14990.0
1643;L Verhuur en handel van onroerend goed;Totaal;2020;8600;122.6;14260.0
1644;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;4221;70.9;16793.0
1645;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;4212;66.8;15850.0
1646;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;4140;65.9;15924.0
1647;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;4163;61.4;14758.0
1648;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;3993;58.6;14665.0
1649;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;3669;54.6;14875.0
1650;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;3674;55.4;15086.0
1651;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;3977;59.7;15024.0
1652;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;3973;59.4;14940.0
1653;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;5031;87.0;17296.0
1654;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;5265;88.0;16716.0
1655;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;5112;83.0;16244.0
1656;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;1666;21.4;12864.0
1657;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;1688;20.5;12150.0
1658;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;1669;19.1;11436.0
1659;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;1568;18.7;11898.0
1660;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;1681;21.4;12719.0
1661;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;1532;17.4;11389.0
1662;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;1504;19.0;12647.0
1663;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;1505;19.3;12848.0
1664;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;3424;49.2;14377.0
1665;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;1684;22.2;13158.0
1666;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;1519;19.1;12547.0
1667;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;1471;17.4;11825.0
1668;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2009;2702;29.9;11068.0
1669;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2010;2713;33.9;12480.0
1670;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2011;2522;26.7;10576.0
1671;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2012;2603;30.0;11537.0
1672;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2013;2518;29.8;11832.0
1673;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2014;2433;28.4;11663.0
1674;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2015;1938;21.2;10917.0
1675;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2016;1958;22.1;11310.0
1676;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2017;2048;23.7;11563.0
1677;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2018;2027;24.6;12161.0
1678;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2019;1893;23.0;12149.0
1679;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: >= 100 werkzame pers.;2020;2017;22.2;11010.0
1680;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
1681;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
1682;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
1683;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
1684;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
1685;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
1686;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
1687;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
1688;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
1689;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1690;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1691;L Verhuur en handel van onroerend goed;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1692;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2009;2968;49.4;16637.0
1693;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2010;2982;52.5;17592.0
1694;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2011;2682;38.8;14478.0
1695;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2012;2419;35.7;14745.0
1696;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2013;2210;34.1;15420.0
1697;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2014;2034;30.1;14782.0
1698;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2015;1839;29.2;15873.0
1699;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2016;1974;31.8;16111.0
1700;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2017;3018;48.6;16116.0
1701;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2018;3155;61.8;19593.0
1702;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2019;3125;61.1;19536.0
1703;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 0 tot 4 jaar;2020;3016;58.0;19220.0
1704;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2009;3745;54.6;14590.0
1705;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2010;3655;52.6;14395.0
1706;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2011;3581;52.8;14754.0
1707;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2012;3781;53.8;14242.0
1708;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2013;3755;52.6;14013.0
1709;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2014;3533;49.4;13987.0
1710;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2015;3173;44.5;14014.0
1711;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2016;3358;47.0;13987.0
1712;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2017;4141;59.0;14254.0
1713;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2018;3122;45.6;14603.0
1714;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2019;2928;41.6;14217.0
1715;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 4 tot 10 jaar;2020;2930;39.8;13571.0
1716;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2009;1876;18.2;9704.0
1717;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2010;1976;16.1;8127.0
1718;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2011;2068;20.0;9679.0
1719;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2012;2134;20.6;9658.0
1720;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2013;2227;23.0;10344.0
1721;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2014;2067;20.9;10119.0
1722;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2015;2104;21.9;10431.0
1723;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2016;2108;22.5;10654.0
1724;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2017;2286;24.6;10760.0
1725;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2018;2465;26.4;10717.0
1726;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2019;2624;27.4;10438.0
1727;L Verhuur en handel van onroerend goed;Leeftijd bestelauto: 10 jaar en ouder;2020;2654;24.9;9386.0
1728;M Specialistische zakelijke diensten;Totaal;2009;40239;866.3;21529.0
1729;M Specialistische zakelijke diensten;Totaal;2010;43257;922.5;21326.0
1730;M Specialistische zakelijke diensten;Totaal;2011;41830;870.2;20804.0
1731;M Specialistische zakelijke diensten;Totaal;2012;41834;860.2;20563.0
1732;M Specialistische zakelijke diensten;Totaal;2013;41504;836.7;20160.0
1733;M Specialistische zakelijke diensten;Totaal;2014;39792;811.4;20392.0
1734;M Specialistische zakelijke diensten;Totaal;2015;40835;836.3;20480.0
1735;M Specialistische zakelijke diensten;Totaal;2016;45579;936.1;20539.0
1736;M Specialistische zakelijke diensten;Totaal;2017;46881;959.4;20465.0
1737;M Specialistische zakelijke diensten;Totaal;2018;47452;954.8;20121.0
1738;M Specialistische zakelijke diensten;Totaal;2019;49568;977.3;19717.0
1739;M Specialistische zakelijke diensten;Totaal;2020;49534;918.8;18548.0
1740;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;25094;492.9;19641.0
1741;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;26876;516.6;19220.0
1742;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;25811;478.3;18530.0
1743;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;26497;493.2;18614.0
1744;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;26968;492.4;18258.0
1745;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;26785;491.3;18342.0
1746;M Specialistische zakelijke diensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;27739;518.2;18680.0
