ID;BrandstofsoortVoertuigen;GewichtBedrijfsklaarVoertuig;LeeftijdVoertuig;Perioden;KilometersNederlandseBestelautoS_1;GemiddeldJaarkilometrage_2;NederlandseBestelautoSInGebruik_3
1556;Diesel;>= 1761 kg;5 jaar;2017;854.0;22467;38011
1557;Diesel;>= 1761 kg;5 jaar;2018;749.5;22359;33523
1558;Diesel;>= 1761 kg;5 jaar;2019;757.2;21675;34933
1559;Diesel;>= 1761 kg;5 jaar;2020;806.9;20920;38569
1560;Diesel;>= 1761 kg;6 jaar;2015;586.1;21046;27846
1561;Diesel;>= 1761 kg;6 jaar;2016;618.0;21228;29112
1562;Diesel;>= 1761 kg;6 jaar;2017;785.1;21295;36868
1563;Diesel;>= 1761 kg;6 jaar;2018;770.9;20765;37124
1564;Diesel;>= 1761 kg;6 jaar;2019;664.9;20235;32861
1565;Diesel;>= 1761 kg;6 jaar;2020;665.6;19699;33791
1566;Diesel;>= 1761 kg;7 jaar;2015;879.0;19978;43997
1567;Diesel;>= 1761 kg;7 jaar;2016;541.9;19942;27175
1568;Diesel;>= 1761 kg;7 jaar;2017;567.4;20015;28348
1569;Diesel;>= 1761 kg;7 jaar;2018;709.7;19829;35791
1570;Diesel;>= 1761 kg;7 jaar;2019;685.4;19097;35892
1571;Diesel;>= 1761 kg;7 jaar;2020;583.5;18588;31394
1572;Diesel;>= 1761 kg;8 jaar;2015;749.2;19090;39246
1573;Diesel;>= 1761 kg;8 jaar;2016;808.5;19000;42554
1574;Diesel;>= 1761 kg;8 jaar;2017;493.4;18801;26242
1575;Diesel;>= 1761 kg;8 jaar;2018;512.9;18711;27410
1576;Diesel;>= 1761 kg;8 jaar;2019;627.8;18288;34325
1577;Diesel;>= 1761 kg;8 jaar;2020;594.8;17593;33807
1578;Diesel;>= 1761 kg;9 jaar;2015;486.5;17574;27681
1579;Diesel;>= 1761 kg;9 jaar;2016;682.8;18101;37719
1580;Diesel;>= 1761 kg;9 jaar;2017;728.3;17891;40707
1581;Diesel;>= 1761 kg;9 jaar;2018;438.6;17467;25108
1582;Diesel;>= 1761 kg;9 jaar;2019;447.7;17125;26145
1583;Diesel;>= 1761 kg;9 jaar;2020;534.7;16678;32062
1584;Diesel;>= 1761 kg;10 jaar;2015;432.8;16501;26231
1585;Diesel;>= 1761 kg;10 jaar;2016;439.4;16778;26191
1586;Diesel;>= 1761 kg;10 jaar;2017;609.3;17061;35714
1587;Diesel;>= 1761 kg;10 jaar;2018;636.9;16586;38400
1588;Diesel;>= 1761 kg;10 jaar;2019;381.0;16093;23676
1589;Diesel;>= 1761 kg;10 jaar;2020;377.3;15559;24247
1590;Diesel;>= 1761 kg;11 jaar;2015;489.6;15893;30808
1591;Diesel;>= 1761 kg;11 jaar;2016;389.8;15921;24483
1592;Diesel;>= 1761 kg;11 jaar;2017;389.0;15923;24431
1593;Diesel;>= 1761 kg;11 jaar;2018;526.0;15807;33276
1594;Diesel;>= 1761 kg;11 jaar;2019;548.1;15412;35564
1595;Diesel;>= 1761 kg;11 jaar;2020;315.1;14519;21701
1596;Diesel;>= 1761 kg;12 jaar;2015;322.2;14783;21794
1597;Diesel;>= 1761 kg;12 jaar;2016;437.0;15382;28407
1598;Diesel;>= 1761 kg;12 jaar;2017;341.6;15118;22594
1599;Diesel;>= 1761 kg;12 jaar;2018;339.4;14977;22662
1600;Diesel;>= 1761 kg;12 jaar;2019;447.8;14659;30550
1601;Diesel;>= 1761 kg;12 jaar;2020;453.3;13943;32509
1602;Diesel;>= 1761 kg;13 jaar;2015;271.8;13943;19491
1603;Diesel;>= 1761 kg;13 jaar;2016;285.9;14396;19863
1604;Diesel;>= 1761 kg;13 jaar;2017;379.2;14719;25766
1605;Diesel;>= 1761 kg;13 jaar;2018;293.8;14295;20556
1606;Diesel;>= 1761 kg;13 jaar;2019;286.7;13871;20671
1607;Diesel;>= 1761 kg;13 jaar;2020;366.6;13304;27554
1608;Diesel;>= 1761 kg;14 jaar;2015;187.7;13302;14114
1609;Diesel;>= 1761 kg;14 jaar;2016;235.4;13487;17455
1610;Diesel;>= 1761 kg;14 jaar;2017;244.5;13677;17878
1611;Diesel;>= 1761 kg;14 jaar;2018;321.8;13919;23120
1612;Diesel;>= 1761 kg;14 jaar;2019;245.7;13403;18331
1613;Diesel;>= 1761 kg;14 jaar;2020;236.4;12750;18542
1614;Diesel;>= 1761 kg;15 jaar;2015;170.3;12636;13479
1615;Diesel;>= 1761 kg;15 jaar;2016;158.7;12733;12462
1616;Diesel;>= 1761 kg;15 jaar;2017;199.1;12868;15471
1617;Diesel;>= 1761 kg;15 jaar;2018;204.5;12884;15871
1618;Diesel;>= 1761 kg;15 jaar;2019;263.8;12907;20441
1619;Diesel;>= 1761 kg;15 jaar;2020;198.2;12288;16129
1620;Diesel;>= 1761 kg;16 jaar;2015;131.1;12026;10903
1621;Diesel;>= 1761 kg;16 jaar;2016;143.0;12235;11688
1622;Diesel;>= 1761 kg;16 jaar;2017;132.4;12117;10926
1623;Diesel;>= 1761 kg;16 jaar;2018;165.8;12212;13578
1624;Diesel;>= 1761 kg;16 jaar;2019;166.7;11973;13924
1625;Diesel;>= 1761 kg;16 jaar;2020;211.4;11829;17873
1626;Diesel;>= 1761 kg;17 jaar;2015;89.3;11354;7862
1627;Diesel;>= 1761 kg;17 jaar;2016;106.6;11335;9404
1628;Diesel;>= 1761 kg;17 jaar;2017;116.2;11666;9962
1629;Diesel;>= 1761 kg;17 jaar;2018;109.6;11567;9472
1630;Diesel;>= 1761 kg;17 jaar;2019;130.7;11166;11704
1631;Diesel;>= 1761 kg;17 jaar;2020;127.5;10643;11978
1632;Diesel;>= 1761 kg;18 jaar;2015;51.5;10985;4686
1633;Diesel;>= 1761 kg;18 jaar;2016;72.7;10824;6713
1634;Diesel;>= 1761 kg;18 jaar;2017;86.1;10794;7979
1635;Diesel;>= 1761 kg;18 jaar;2018;93.8;10971;8549
1636;Diesel;>= 1761 kg;18 jaar;2019;86.9;10710;8113
1637;Diesel;>= 1761 kg;18 jaar;2020;98.9;9951;9936
1638;Diesel;>= 1761 kg;19 jaar;2015;25.7;9988;2571
1639;Diesel;>= 1761 kg;19 jaar;2016;40.9;10218;4004
1640;Diesel;>= 1761 kg;19 jaar;2017;56.3;10041;5611
1641;Diesel;>= 1761 kg;19 jaar;2018;69.0;10331;6676
1642;Diesel;>= 1761 kg;19 jaar;2019;70.5;9757;7229
1643;Diesel;>= 1761 kg;19 jaar;2020;63.9;9308;6870
1644;Diesel;>= 1761 kg;20 jaar;2015;10.4;8293;1257
1645;Diesel;>= 1761 kg;20 jaar;2016;20.4;9537;2140
1646;Diesel;>= 1761 kg;20 jaar;2017;32.6;9678;3369
1647;Diesel;>= 1761 kg;20 jaar;2018;45.1;9670;4660
1648;Diesel;>= 1761 kg;20 jaar;2019;51.8;9269;5587
1649;Diesel;>= 1761 kg;20 jaar;2020;50.7;8415;6020
1650;Diesel;>= 1761 kg;21 jaar of ouder;2015;51.0;5812;8771
1651;Diesel;>= 1761 kg;21 jaar of ouder;2016;51.6;5817;8874
1652;Diesel;>= 1761 kg;21 jaar of ouder;2017;58.3;5919;9844
1653;Diesel;>= 1761 kg;21 jaar of ouder;2018;78.0;6695;11657
1654;Diesel;>= 1761 kg;21 jaar of ouder;2019;97.3;6783;14347
1655;Diesel;>= 1761 kg;21 jaar of ouder;2020;113.9;6395;17813
