ID;SBI93;Perioden;Ondernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
811;72 Computerservice- en ..;2003;8648.0;12292.5;1500.5;1178.3;1662.1;;;1246.0;165.3;4255.2;;2285.1;4630.8;3.0;0.2;641.6;1752.6;5264.3;;12084.8;5317.3;576.5;5951.0;240.1;79.2;173.8;-49.1;304.4;;;119.2;183.2;64.0;520.0;122.9;0.0;397.1;337.9
812;72 Computerservice- en ..;2004;8362.0;11131.5;1576.4;725.8;2160.8;;;1115.9;159.5;3530.3;;1862.7;4653.0;15.0;0.1;526.0;1638.2;4299.2;;11172.4;4996.0;486.2;5252.6;437.6;55.9;135.5;5.9;170.8;;;6.0;50.4;44.4;540.4;156.5;2.3;381.5;199.0
813;72 Computerservice- en ..;2005;8599.0;14113.4;1770.5;807.4;3866.7;506.4;3360.3;1237.5;222.4;1801.1;2402.4;2005.4;5215.2;4.2;0.0;752.9;3378.3;3851.5;911.2;12726.6;5325.3;425.2;6278.8;697.2;85.6;183.3;15.2;472.9;347.8;125.1;17.3;47.1;29.8;1104.6;166.6;0.7;937.2;659.7
814;72 Computerservice- en ..;2006;8979.0;16896.5;1752.1;922.7;5253.5;639.4;4614.1;1282.5;345.2;2417.3;2773.3;2149.8;6387.8;8.7;0.0;719.0;3712.6;5029.3;1039.0;15426.5;6380.5;434.2;7415.9;1196.0;113.5;229.6;-27.0;491.9;132.0;359.9;0.2;24.1;23.9;1544.9;298.8;2.1;1244.0;366.4
815;72 Computerservice- en ..;2007;10417.0;18971.2;1487.0;1131.6;6722.1;1493.4;5228.7;635.7;524.8;2724.2;3180.2;2565.6;9445.0;15.2;0.0;715.4;2427.7;5103.1;1264.8;20079.8;7552.5;462.6;10227.2;1837.5;204.3;318.0;-22.2;307.1;231.3;75.8;-8.2;27.9;36.1;2000.4;478.1;5.5;1516.8;636.2
816;73 speur- en ontwikkelingswerk;1992;188.0;491.0;8.8;143.3;23.0;;;95.5;24.7;126.5;;69.2;80.5;0.7;0.1;33.0;181.5;195.2;;477.6;222.7;26.2;188.9;39.8;;;;;;;-1.6;;;27.2;12.8;0.2;14.1;5.9
817;73 speur- en ontwikkelingswerk;1993;219.0;479.7;7.8;149.0;10.4;;;52.2;29.5;137.8;;93.0;109.1;0.8;0.0;46.7;125.3;197.8;;513.7;225.4;28.5;218.5;41.3;;;;;;;-11.1;;;29.7;11.3;0.0;18.4;9.5
818;73 speur- en ontwikkelingswerk;1994;258.0;330.7;3.9;121.7;12.7;;;27.4;17.9;100.4;;46.8;112.4;0.5;0.0;33.5;54.7;129.6;;381.1;183.3;21.5;149.4;27.0;;;;;;;2.1;4.4;2.3;24.9;7.3;0.3;17.3;2.3
819;73 speur- en ontwikkelingswerk;1995;269.0;339.8;4.0;132.1;10.1;;;25.2;21.5;104.6;;42.4;-9.8;0.0;0.9;34.6;186.8;127.2;;341.1;165.3;21.9;141.0;12.9;1.7;4.8;0.6;-4.0;;;-0.9;2.9;3.8;5.6;5.1;0.0;0.5;4.0
820;73 speur- en ontwikkelingswerk;1996;306.0;448.1;12.4;138.1;60.8;;;26.1;14.2;155.3;;41.2;68.3;0.0;0.0;39.0;197.4;143.4;;427.9;185.7;27.0;200.7;14.5;3.4;5.5;2.3;-0.5;;;-4.9;9.2;14.1;9.3;5.9;0.0;3.4;1.6
821;73 speur- en ontwikkelingswerk;1997;358.0;392.3;2.6;131.6;16.3;;;31.3;18.3;141.0;;51.2;16.9;0.0;0.0;40.1;188.8;146.5;;441.9;190.2;24.4;201.3;26.0;3.3;5.1;1.9;-0.5;;;-4.7;3.7;8.5;21.0;6.7;0.0;14.3;3.6
822;73 speur- en ontwikkelingswerk;1998;395.0;455.7;4.5;133.5;14.5;;;33.0;24.2;156.6;;89.4;46.7;0.0;0.0;46.6;189.9;172.5;;488.8;217.8;25.5;224.3;21.2;3.4;5.2;-1.8;13.8;;;-4.8;5.2;10.1;26.5;5.0;0.0;21.5;7.2
823;73 speur- en ontwikkelingswerk;1999;413.0;2693.5;11.3;219.9;732.9;;;56.6;224.6;1230.5;;217.7;1163.7;0.0;0.0;105.6;278.4;1145.8;;1562.8;367.9;41.3;1083.2;70.5;22.4;22.1;-24.0;9.9;;;-25.3;3.5;28.8;31.3;4.5;0.0;26.7;47.7
824;73 speur- en ontwikkelingswerk;2000;444.0;2750.6;26.5;286.3;607.1;;;49.6;147.8;1268.3;;364.9;936.5;-0.3;0.0;101.1;314.9;1398.3;;1921.5;558.3;57.6;1223.3;82.4;28.3;55.8;-12.6;5.1;;;-58.5;21.1;79.6;-11.2;8.9;0.0;-20.1;5.9
825;73 speur- en ontwikkelingswerk;2001;455.0;2504.2;27.7;303.2;440.5;;;60.8;130.2;1364.4;;177.5;978.6;1.1;0.0;83.0;298.6;1142.9;;1616.8;517.0;61.2;896.2;142.3;42.1;67.9;-33.3;-5.1;;;105.3;228.6;123.3;183.5;19.0;-1.1;165.6;9.8
826;73 speur- en ontwikkelingswerk;2002;492.0;2187.1;31.1;266.5;466.9;;;271.1;40.5;884.8;;226.3;679.6;-4.0;0.0;84.4;443.3;983.8;;1164.9;542.7;62.6;561.0;-1.3;7.3;32.9;-147.3;17.2;;;5.0;90.1;85.1;-152.0;-2.6;-0.7;-148.7;84.9
827;73 speur- en ontwikkelingswerk;2003;582.0;1805.7;27.1;168.6;509.0;;;287.3;29.6;571.1;;213.2;637.2;-4.8;0.0;75.3;195.6;902.4;;943.4;485.2;95.3;441.7;-78.9;11.7;24.6;-118.2;19.0;;;-67.0;9.3;76.3;-257.9;21.0;-2.3;-276.6;6.9
828;73 speur- en ontwikkelingswerk;2004;632.0;1049.2;29.6;178.8;101.0;;;89.5;40.1;386.4;;223.9;350.4;0.0;0.0;61.5;123.5;513.9;;870.3;388.4;41.5;439.6;0.7;5.0;15.3;-1.0;0.4;;;-0.7;4.8;5.5;-11.0;9.1;0.0;-20.1;22.3
829;73 speur- en ontwikkelingswerk;2005;669.0;909.5;46.1;128.0;81.8;25.3;56.6;111.9;36.1;216.7;132.5;156.5;270.1;0.0;0.0;88.1;100.8;390.4;60.1;939.4;371.8;38.3;446.4;82.8;2.6;9.7;-13.3;-4.6;13.1;-17.7;5.1;8.6;3.5;62.9;17.1;0.0;45.8;41.1
830;73 speur- en ontwikkelingswerk;2006;803.0;1076.4;31.2;162.3;115.4;32.7;82.7;100.5;35.3;291.1;142.2;198.3;317.9;0.0;0.0;85.5;158.3;442.0;72.7;958.5;391.6;41.2;474.5;51.2;7.1;13.0;-5.4;7.1;5.6;1.5;14.4;18.6;4.2;61.3;26.5;0.0;34.8;122.9
831;73 speur- en ontwikkelingswerk;2007;897.0;932.5;44.9;181.1;16.1;1.9;14.2;48.7;49.2;212.4;144.6;235.5;263.9;0.0;0.0;51.2;159.7;375.1;82.6;961.3;364.3;35.4;516.9;44.6;5.5;13.0;0.0;1.1;-16.2;17.3;13.3;20.3;7.0;51.6;26.2;0.0;25.4;74.3
832;74 Overige zakelijke dienstverlening;1992;23640.0;18028.1;336.4;5064.3;1352.0;;;1351.6;965.2;5643.9;;3314.9;5154.0;67.6;25.3;2162.9;3230.8;7387.6;;20235.3;8209.5;859.1;10117.0;1049.7;;;;;;;1.3;;;1180.0;397.3;29.6;753.1;275.4
833;74 Overige zakelijke dienstverlening;1993;26016.0;19231.7;351.3;5199.7;1571.1;;;1564.0;1016.3;6143.7;;3385.7;5377.4;72.1;11.6;2545.9;3564.4;7660.4;;20997.0;8631.7;915.7;10462.7;986.9;;;;;;;-19.6;;;1246.7;417.9;27.7;801.1;290.9
834;74 Overige zakelijke dienstverlening;1994;27972.0;19252.7;355.5;4963.2;1407.4;;;1687.8;977.0;6449.6;;3412.5;5127.5;32.0;7.5;2958.7;3460.7;7666.5;;21291.0;9014.5;899.4;10188.8;1188.3;;;;;;;-76.0;185.1;261.1;1265.4;438.6;5.9;820.8;299.3
835;74 Overige zakelijke dienstverlening;1995;31827.0;21807.0;484.5;5031.9;1869.4;;;2242.1;987.7;7595.2;;3596.3;6151.1;74.5;5.4;3198.2;3687.7;8690.1;;23774.5;9432.8;865.1;11895.4;1581.1;170.5;368.5;137.9;351.4;;;25.5;305.6;280.0;1897.6;603.0;22.5;1272.1;407.8
836;74 Overige zakelijke dienstverlening;1996;35126.0;23916.2;502.2;5202.7;2212.3;;;2509.5;1056.0;8361.3;;4072.4;7488.8;47.5;2.5;3484.4;3670.8;9222.3;;25704.6;10438.2;955.0;12501.7;1809.6;167.3;365.8;178.6;444.2;;;53.8;309.5;255.7;2287.4;688.6;16.0;1582.8;426.8
837;74 Overige zakelijke dienstverlening;1997;36930.0;27047.4;589.8;5578.0;2179.8;;;2864.7;1111.0;10043.5;;4681.0;8382.2;80.4;1.8;3817.2;4148.8;10617.1;;30948.1;12873.9;1054.5;14866.9;2152.8;186.3;382.1;181.0;394.4;;;133.0;490.5;357.5;2665.2;801.2;22.8;1841.2;657.0
838;74 Overige zakelijke dienstverlening;1998;40421.0;38385.9;688.7;6720.8;5429.6;;;4856.6;1251.2;13807.5;;5632.1;14558.1;126.7;1.4;4770.0;5674.6;13255.1;;37775.9;15362.6;1232.6;18527.2;2653.5;398.1;580.5;156.0;958.1;;;126.7;457.4;330.7;3711.8;920.7;22.2;2769.0;1252.9
839;74 Overige zakelijke dienstverlening;1999;43672.0;46635.6;2711.4;7609.0;6601.4;;;5860.7;1529.3;15657.5;;6666.7;17327.4;102.6;1.4;5238.1;7766.6;16199.6;;46094.4;17846.5;1504.1;23616.4;3127.4;435.2;674.4;278.2;1210.2;;;707.2;1169.6;462.4;5083.7;1146.2;10.3;3927.2;1685.1
840;74 Overige zakelijke dienstverlening;2000;48148.0;52180.0;3379.2;8145.7;6905.1;;;7537.7;1524.5;18351.9;;6336.3;18302.8;108.1;1.2;5411.1;8552.6;19804.4;;50932.4;18855.0;1868.0;27716.0;2493.4;526.1;856.1;209.6;1313.0;;;298.6;729.7;431.1;3984.7;1039.2;15.8;2929.7;1417.5
841;74 Overige zakelijke dienstverlening;2001;54727.0;61778.0;3684.1;9390.5;9474.4;;;7611.2;1854.8;21480.5;;8282.7;22593.2;185.0;0.5;6235.2;9727.0;23037.1;;56536.5;21332.6;2155.4;30003.2;3045.4;684.9;1140.5;229.8;987.3;;;241.7;701.2;459.5;4048.3;1186.9;53.2;2808.1;1809.2
842;74 Overige zakelijke dienstverlening;2002;57722.0;58926.4;3748.9;9198.8;6183.0;;;8069.2;2075.3;20677.7;;8973.2;19894.2;174.4;0.0;7065.5;9763.9;22028.5;;57555.3;21924.4;2270.0;30601.5;2759.3;569.5;1055.3;8.2;742.6;;;-519.0;462.1;981.2;2504.5;1037.7;53.1;1413.7;1873.7
843;74 Overige zakelijke dienstverlening;2003;61407.0;61976.1;4536.8;9268.5;6973.9;;;8335.5;2365.4;20486.7;;10009.2;19969.6;105.4;9.9;7781.6;12374.2;21735.9;;56760.7;22406.2;2218.8;29964.4;2171.4;403.3;979.3;299.9;1482.9;;;134.0;370.1;236.1;3511.0;1163.7;40.7;2306.6;2054.8
844;74 Overige zakelijke dienstverlening;2004;62301.0;54777.7;2319.2;8004.7;5338.8;;;7974.0;1721.5;19538.5;;9880.7;19718.5;56.2;6.8;7632.1;8701.3;18662.9;;50142.5;22516.4;1932.5;22510.7;3182.9;294.0;729.3;214.0;1182.7;;;93.6;313.4;219.8;4236.2;1160.3;10.4;3065.4;2042.2
845;74 Overige zakelijke dienstverlening;2005;65935.0;63292.3;3516.0;8365.8;7235.1;3869.3;3365.8;8655.7;2384.7;12980.9;8868.7;11285.9;24068.3;46.4;8.1;8284.6;10184.6;16818.2;3882.4;58260.4;24091.3;1668.6;28100.4;4400.2;331.0;787.2;332.5;2117.0;1270.8;846.2;195.4;381.8;186.4;6587.0;1352.8;18.9;5215.3;1968.0
846;74 Overige zakelijke dienstverlening;2006;69939.0;69320.3;3987.2;8876.1;8733.3;3958.6;4774.6;9108.4;2220.1;14905.5;9936.8;11553.0;27399.5;46.4;14.2;8781.9;10383.0;18631.6;4063.8;63510.0;27024.8;1652.3;29234.4;5598.5;377.4;855.5;360.8;3526.8;1657.6;1869.3;111.1;283.7;172.6;9119.1;1550.6;21.6;7546.9;2414.7
847;74 Overige zakelijke dienstverlening;2007;79184.0;74706.3;4079.5;9941.7;12848.0;5369.4;7478.6;8737.1;2503.2;12219.3;11021.1;13356.3;30434.8;56.6;12.2;9085.4;13336.3;17194.7;4586.3;71803.8;29765.9;1570.1;33265.9;7202.0;612.4;1098.8;726.4;4212.1;2544.9;1667.2;72.9;224.1;151.2;11726.9;1769.0;20.4;9937.5;4802.6
848;L Openbaar bestuur, overheidsdiensten ..;1992;28.0;402.2;3.0;231.0;1.4;;;19.5;6.4;122.4;;18.6;-40.2;0.1;8.1;32.3;199.3;202.6;;249.5;42.8;64.6;141.4;0.6;;;;;;;-1.2;;;-19.8;1.8;0.1;-21.7;0.0
849;L Openbaar bestuur, overheidsdiensten ..;1993;26.0;351.1;13.8;201.4;3.8;;;20.6;17.8;71.5;;22.2;73.0;1.2;6.8;31.4;125.9;112.7;;267.3;39.6;30.2;162.4;35.1;;;;;;;-2.8;;;21.7;6.9;0.8;13.9;0.4
850;L Openbaar bestuur, overheidsdiensten ..;1994;24.0;215.0;0.4;154.7;0.8;;;5.4;2.2;26.4;;25.1;41.9;0.6;3.3;3.1;121.2;44.8;;94.5;17.0;19.4;48.7;9.4;;;;;;;7.7;9.0;1.3;9.6;1.3;0.8;7.5;0.0
851;L Openbaar bestuur, overheidsdiensten ..;1995;18.0;36.1;0.4;7.3;0.6;;;0.3;0.4;15.9;;11.1;9.7;0.0;0.0;5.9;2.0;18.6;;21.3;6.5;1.8;12.8;0.2;0.4;0.2;-0.3;0.0;;;-0.9;0.1;1.0;-0.8;0.4;0.0;-1.3;0.0
852;L Openbaar bestuur, overheidsdiensten ..;1996;14.0;30.0;1.2;1.2;0.6;;;0.3;0.2;17.8;;8.6;4.8;0.0;0.0;6.1;1.9;17.2;;23.5;13.0;1.2;11.9;-2.6;0.4;0.1;-0.3;0.0;;;-1.1;0.5;1.5;-3.6;0.0;0.0;-3.6;0.0
853;L Openbaar bestuur, overheidsdiensten ..;1997;18.0;72.8;2.5;15.2;0.1;;;0.6;0.4;47.9;;6.2;8.7;0.0;0.0;9.7;7.7;46.7;;154.4;97.6;6.1;47.6;3.1;0.7;1.0;-0.1;0.0;;;-0.1;3.2;3.3;2.7;1.8;0.0;0.9;0.3
854;L Openbaar bestuur, overheidsdiensten ..;1998;16.0;179.3;0.6;35.0;0.0;;;11.0;0.3;99.7;;32.8;37.3;0.0;0.0;23.3;11.8;107.0;;518.4;269.0;26.2;215.3;7.9;2.3;1.5;-0.2;0.1;;;-0.1;3.3;3.4;8.5;3.0;0.0;5.4;0.3
855;L Openbaar bestuur, overheidsdiensten ..;1999;13.0;1293.6;34.8;273.4;1.3;;;121.7;0.2;621.8;;240.5;374.3;10.7;0.0;388.2;126.2;394.2;;1910.0;1156.4;75.3;642.2;36.0;47.1;10.5;0.0;0.0;;;125.2;160.7;35.5;197.7;34.4;-2.8;166.1;2.2
856;L Openbaar bestuur, overheidsdiensten ..;2000;21.0;777.4;27.3;111.8;0.3;;;68.2;0.7;428.1;;141.1;152.6;9.0;11.0;341.6;24.7;238.6;;1334.2;694.2;33.5;592.0;14.6;8.9;7.5;-4.7;-0.6;;;27.8;57.7;29.9;38.4;12.6;0.2;25.6;2.3
857;L Openbaar bestuur, overheidsdiensten ..;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
858;L Openbaar bestuur, overheidsdiensten ..;2002;13.0;9.0;0.0;0.9;0.0;;;0.1;0.3;2.8;;5.0;-16.6;0.0;0.0;0.0;0.4;25.2;;7.6;5.2;0.3;4.7;-2.6;0.2;0.1;-0.7;0.0;;;0.1;0.2;0.1;-3.0;0.0;0.0;-3.0;0.0
859;L Openbaar bestuur, overheidsdiensten ..;2003;12.0;6.7;0.0;0.1;0.0;;;0.0;0.5;2.4;;3.6;-18.7;0.0;0.0;0.2;0.2;25.0;;16.0;4.5;0.1;11.5;-0.1;0.1;0.0;-0.6;0.0;;;0.0;0.0;0.0;-0.5;0.3;0.0;-0.8;0.0
860;L Openbaar bestuur, overheidsdiensten ..;2004;16.0;8.9;0.0;0.4;0.0;;;0.9;0.6;2.3;;4.6;-16.9;0.0;0.0;0.6;0.4;24.8;;16.4;6.3;0.1;11.0;-1.0;0.1;0.0;-0.5;1.4;;;0.0;0.0;0.0;0.0;0.1;0.0;-0.1;0.1
861;L Openbaar bestuur, overheidsdiensten ..;2005;22.0;12.1;0.0;1.0;0.0;0.0;0.0;1.3;0.9;1.5;2.6;4.7;2.6;0.0;0.0;0.8;0.5;6.2;2.0;20.7;6.8;0.3;12.3;1.4;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.5;0.0;0.9;0.2
862;L Openbaar bestuur, overheidsdiensten ..;2006;26.0;23.9;0.0;7.0;3.6;3.6;0.0;0.0;0.0;4.7;2.8;5.9;0.3;0.0;0.0;1.6;4.3;16.3;1.4;37.6;9.5;0.8;24.5;2.8;0.1;0.3;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;2.6;0.4;0.0;2.2;0.0
863;L Openbaar bestuur, overheidsdiensten ..;2007;23.0;22.2;0.0;8.0;0.4;0.4;0.0;0.5;0.2;4.2;3.9;5.0;3.3;0.0;0.0;2.0;3.7;11.4;1.8;33.4;12.6;0.8;17.3;2.7;0.1;0.6;0.1;0.0;0.0;0.0;-0.3;0.0;0.3;2.1;0.5;0.0;1.6;1.1
864;75 Openbaar bestuur, ..;1992;28.0;402.2;3.0;231.0;1.4;;;19.5;6.4;122.4;;18.6;-40.2;0.1;8.1;32.3;199.3;202.6;;249.5;42.8;64.6;141.4;0.6;;;;;;;-1.2;;;-19.8;1.8;0.1;-21.7;0.0
865;75 Openbaar bestuur, ..;1993;26.0;351.1;13.8;201.4;3.8;;;20.6;17.8;71.5;;22.2;73.0;1.2;6.8;31.4;125.9;112.7;;267.3;39.6;30.2;162.4;35.1;;;;;;;-2.8;;;21.7;6.9;0.8;13.9;0.4
866;75 Openbaar bestuur, ..;1994;24.0;215.0;0.4;154.7;0.8;;;5.4;2.2;26.4;;25.1;41.9;0.6;3.3;3.1;121.2;44.8;;94.5;17.0;19.4;48.7;9.4;;;;;;;7.7;9.0;1.3;9.6;1.3;0.8;7.5;0.0
867;75 Openbaar bestuur, ..;1995;18.0;36.1;0.4;7.3;0.6;;;0.3;0.4;15.9;;11.1;9.7;0.0;0.0;5.9;2.0;18.6;;21.3;6.5;1.8;12.8;0.2;0.4;0.2;-0.3;0.0;;;-0.9;0.1;1.0;-0.8;0.4;0.0;-1.3;0.0
868;75 Openbaar bestuur, ..;1996;14.0;30.0;1.2;1.2;0.6;;;0.3;0.2;17.8;;8.6;4.8;0.0;0.0;6.1;1.9;17.2;;23.5;13.0;1.2;11.9;-2.6;0.4;0.1;-0.3;0.0;;;-1.1;0.5;1.5;-3.6;0.0;0.0;-3.6;0.0
869;75 Openbaar bestuur, ..;1997;18.0;72.8;2.5;15.2;0.1;;;0.6;0.4;47.9;;6.2;8.7;0.0;0.0;9.7;7.7;46.7;;154.4;97.6;6.1;47.6;3.1;0.7;1.0;-0.1;0.0;;;-0.1;3.2;3.3;2.7;1.8;0.0;0.9;0.3
870;75 Openbaar bestuur, ..;1998;16.0;179.3;0.6;35.0;0.0;;;11.0;0.3;99.7;;32.8;37.3;0.0;0.0;23.3;11.8;107.0;;518.4;269.0;26.2;215.3;7.9;2.3;1.5;-0.2;0.1;;;-0.1;3.3;3.4;8.5;3.0;0.0;5.4;0.3
871;75 Openbaar bestuur, ..;1999;13.0;1293.6;34.8;273.4;1.3;;;121.7;0.2;621.8;;240.5;374.3;10.7;0.0;388.2;126.2;394.2;;1910.0;1156.4;75.3;642.2;36.0;47.1;10.5;0.0;0.0;;;125.2;160.7;35.5;197.7;34.4;-2.8;166.1;2.2
872;75 Openbaar bestuur, ..;2000;21.0;777.4;27.3;111.8;0.3;;;68.2;0.7;428.1;;141.1;152.6;9.0;11.0;341.6;24.7;238.6;;1334.2;694.2;33.5;592.0;14.6;8.9;7.5;-4.7;-0.6;;;27.8;57.7;29.9;38.4;12.6;0.2;25.6;2.3
873;75 Openbaar bestuur, ..;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
874;75 Openbaar bestuur, ..;2002;13.0;9.0;0.0;0.9;0.0;;;0.1;0.3;2.8;;5.0;-16.6;0.0;0.0;0.0;0.4;25.2;;7.6;5.2;0.3;4.7;-2.6;0.2;0.1;-0.7;0.0;;;0.1;0.2;0.1;-3.0;0.0;0.0;-3.0;0.0
875;75 Openbaar bestuur, ..;2003;12.0;6.7;0.0;0.1;0.0;;;0.0;0.5;2.4;;3.6;-18.7;0.0;0.0;0.2;0.2;25.0;;16.0;4.5;0.1;11.5;-0.1;0.1;0.0;-0.6;0.0;;;0.0;0.0;0.0;-0.5;0.3;0.0;-0.8;0.0
876;75 Openbaar bestuur, ..;2004;16.0;8.9;0.0;0.4;0.0;;;0.9;0.6;2.3;;4.6;-16.9;0.0;0.0;0.6;0.4;24.8;;16.4;6.3;0.1;11.0;-1.0;0.1;0.0;-0.5;1.4;;;0.0;0.0;0.0;0.0;0.1;0.0;-0.1;0.1
877;75 Openbaar bestuur, ..;2005;22.0;12.1;0.0;1.0;0.0;0.0;0.0;1.3;0.9;1.5;2.6;4.7;2.6;0.0;0.0;0.8;0.5;6.2;2.0;20.7;6.8;0.3;12.3;1.4;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.5;0.0;0.9;0.2
878;75 Openbaar bestuur, ..;2006;26.0;23.9;0.0;7.0;3.6;3.6;0.0;0.0;0.0;4.7;2.8;5.9;0.3;0.0;0.0;1.6;4.3;16.3;1.4;37.6;9.5;0.8;24.5;2.8;0.1;0.3;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;2.6;0.4;0.0;2.2;0.0
879;75 Openbaar bestuur, ..;2007;23.0;22.2;0.0;8.0;0.4;0.4;0.0;0.5;0.2;4.2;3.9;5.0;3.3;0.0;0.0;2.0;3.7;11.4;1.8;33.4;12.6;0.8;17.3;2.7;0.1;0.6;0.1;0.0;0.0;0.0;-0.3;0.0;0.3;2.1;0.5;0.0;1.6;1.1
880;M Onderwijs;1992;529.0;347.6;2.1;112.2;8.0;;;17.5;28.0;119.2;;60.7;102.6;0.0;3.2;32.3;63.1;146.4;;394.4;135.5;22.4;217.8;18.7;;;;;;;-0.5;;;16.5;7.1;0.0;9.4;2.0
881;M Onderwijs;1993;599.0;368.9;2.8;112.1;12.2;;;17.2;27.6;128.2;;68.7;113.2;0.0;2.4;35.4;72.0;146.0;;444.6;152.9;24.4;247.4;20.0;;;;;;;-0.6;;;18.5;6.1;0.0;12.4;2.6
882;M Onderwijs;1994;635.0;389.3;2.9;119.3;8.1;;;20.9;26.1;126.2;;85.8;121.1;0.0;1.9;39.9;70.5;155.9;;464.0;169.0;26.3;251.9;16.8;;;;;;;0.2;4.3;4.1;16.2;8.7;0.0;7.5;5.8
883;M Onderwijs;1995;684.0;390.7;3.4;111.1;6.3;;;23.1;28.2;135.4;;83.3;80.3;0.0;1.3;47.2;71.7;190.2;;502.1;176.3;26.3;267.1;32.3;2.4;6.3;3.3;1.4;;;-1.1;5.0;6.1;32.0;11.9;0.0;20.1;6.5
884;M Onderwijs;1996;746.0;490.5;4.8;153.6;9.7;;;26.2;26.8;174.5;;95.0;117.9;0.0;1.2;53.6;101.2;216.6;;595.6;208.8;30.5;307.6;48.7;1.8;6.9;1.3;2.4;;;-2.1;7.1;9.2;45.2;16.8;0.0;28.4;6.1
885;M Onderwijs;1997;869.0;468.2;13.4;95.7;11.7;;;24.2;26.7;180.1;;116.4;119.1;0.0;0.0;53.8;65.4;229.8;;592.6;215.2;24.6;307.9;44.9;2.5;5.4;5.1;7.4;;;3.8;11.8;8.0;58.3;16.4;0.0;41.9;8.6
886;M Onderwijs;1998;1005.0;570.3;17.1;113.6;25.2;;;35.9;24.5;237.3;;116.8;164.9;0.0;0.0;61.6;61.5;282.3;;726.8;276.4;29.5;356.0;64.9;2.9;5.8;5.3;6.7;;;5.6;15.2;9.6;79.5;23.1;0.0;56.4;8.9
887;M Onderwijs;1999;1110.0;952.6;14.2;334.3;36.7;;;36.2;38.9;365.5;;126.9;276.3;0.0;2.2;72.4;202.1;399.7;;1148.1;399.0;57.3;596.0;95.8;3.4;18.6;4.6;18.1;;;-2.3;6.6;8.9;101.0;32.3;0.0;68.7;16.2
888;M Onderwijs;2000;1199.0;917.7;15.5;311.7;44.9;;;50.2;29.4;329.3;;136.7;236.5;0.7;0.6;80.0;205.8;394.2;;1058.8;403.2;54.3;551.7;49.5;3.1;15.6;1.6;16.9;;;-1.3;7.0;8.2;54.2;17.3;0.2;36.7;13.9
889;M Onderwijs;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
890;M Onderwijs;2002;1521.0;1388.4;43.2;481.6;80.6;;;85.6;21.3;437.3;;238.7;367.2;0.3;0.3;107.9;308.1;604.6;;1378.4;581.5;80.0;664.8;52.0;4.4;25.8;-1.9;16.3;;;-5.5;9.9;15.3;39.5;18.7;0.0;20.9;99.8
891;M Onderwijs;2003;1672.0;1257.1;39.7;405.9;53.1;;;78.5;16.3;425.3;;238.4;271.1;0.0;0.2;113.4;324.5;548.0;;1327.4;578.6;70.2;628.8;49.8;3.7;31.1;5.6;18.0;;;1.4;6.4;5.0;47.4;20.4;0.0;27.0;25.6
892;M Onderwijs;2004;1833.0;1402.4;47.1;402.6;47.5;;;69.3;32.8;515.7;;287.5;323.1;0.0;0.0;123.4;320.6;635.2;;1512.1;668.0;75.7;741.7;26.7;4.3;27.3;4.6;21.0;;;0.1;6.5;6.4;29.5;12.8;0.0;16.6;24.1
893;M Onderwijs;2005;1929.0;1296.7;30.3;323.9;76.1;48.3;27.8;77.9;20.0;274.2;198.8;295.6;313.1;0.0;0.0;130.4;266.0;490.0;97.3;1485.8;635.6;62.0;716.6;71.5;5.2;17.9;-5.9;13.5;13.0;0.5;7.8;10.6;2.9;74.2;25.1;0.0;49.1;91.0
894;M Onderwijs;2006;2012.0;1449.2;28.6;373.4;93.5;76.4;17.1;75.4;14.1;296.5;234.5;333.2;400.1;0.0;0.0;127.6;227.1;581.1;113.2;1741.3;723.3;59.2;840.1;118.7;5.1;17.6;8.6;26.1;24.5;1.5;2.2;7.2;4.9;143.1;35.2;0.0;107.9;39.2
