ID;NECSectoren;EmissiesNaarLucht;Perioden;EmissiesNaarLucht_1
3507;"Mobiele bronnen; totaal";PM2.5 (fijn stof);2021;3.6
3508;"Mobiele bronnen; totaal";PM2.5 (fijn stof);2022;3.3
3509;"Mobiele bronnen; totaal";PM2.5 (fijn stof);2023;3.2
3510;Vervoer;Ammoniak (NH3);1990;1.0
3511;Vervoer;Ammoniak (NH3);1995;2.5
3512;Vervoer;Ammoniak (NH3);2000;4.4
3513;Vervoer;Ammoniak (NH3);2001;4.9
3514;Vervoer;Ammoniak (NH3);2002;5.2
3515;Vervoer;Ammoniak (NH3);2003;5.3
3516;Vervoer;Ammoniak (NH3);2004;5.3
3517;Vervoer;Ammoniak (NH3);2005;5.0
3518;Vervoer;Ammoniak (NH3);2006;4.9
3519;Vervoer;Ammoniak (NH3);2007;4.6
3520;Vervoer;Ammoniak (NH3);2008;4.3
3521;Vervoer;Ammoniak (NH3);2009;4.1
3522;Vervoer;Ammoniak (NH3);2010;4.0
3523;Vervoer;Ammoniak (NH3);2011;3.9
3524;Vervoer;Ammoniak (NH3);2012;3.7
3525;Vervoer;Ammoniak (NH3);2013;3.6
3526;Vervoer;Ammoniak (NH3);2014;3.5
3527;Vervoer;Ammoniak (NH3);2015;3.6
3528;Vervoer;Ammoniak (NH3);2016;3.6
3529;Vervoer;Ammoniak (NH3);2017;3.8
3530;Vervoer;Ammoniak (NH3);2018;3.9
3531;Vervoer;Ammoniak (NH3);2019;3.9
3532;Vervoer;Ammoniak (NH3);2020;3.4
3533;Vervoer;Ammoniak (NH3);2021;3.4
3534;Vervoer;Ammoniak (NH3);2022;3.4
3535;Vervoer;Ammoniak (NH3);2023;3.8
3536;Vervoer;Stikstofoxiden (NOx);1990;328.6
3537;Vervoer;Stikstofoxiden (NOx);1995;264.4
3538;Vervoer;Stikstofoxiden (NOx);2000;227.0
3539;Vervoer;Stikstofoxiden (NOx);2001;217.4
3540;Vervoer;Stikstofoxiden (NOx);2002;213.4
3541;Vervoer;Stikstofoxiden (NOx);2003;211.7
3542;Vervoer;Stikstofoxiden (NOx);2004;212.4
3543;Vervoer;Stikstofoxiden (NOx);2005;204.7
3544;Vervoer;Stikstofoxiden (NOx);2006;202.9
3545;Vervoer;Stikstofoxiden (NOx);2007;194.3
3546;Vervoer;Stikstofoxiden (NOx);2008;184.8
3547;Vervoer;Stikstofoxiden (NOx);2009;159.5
3548;Vervoer;Stikstofoxiden (NOx);2010;157.6
3549;Vervoer;Stikstofoxiden (NOx);2011;157.1
3550;Vervoer;Stikstofoxiden (NOx);2012;147.8
3551;Vervoer;Stikstofoxiden (NOx);2013;134.2
3552;Vervoer;Stikstofoxiden (NOx);2014;120.2
3553;Vervoer;Stikstofoxiden (NOx);2015;116.9
3554;Vervoer;Stikstofoxiden (NOx);2016;113.0
3555;Vervoer;Stikstofoxiden (NOx);2017;113.3
3556;Vervoer;Stikstofoxiden (NOx);2018;114.6
3557;Vervoer;Stikstofoxiden (NOx);2019;107.1
3558;Vervoer;Stikstofoxiden (NOx);2020;85.2
3559;Vervoer;Stikstofoxiden (NOx);2021;83.1
3560;Vervoer;Stikstofoxiden (NOx);2022;79.3
3561;Vervoer;Stikstofoxiden (NOx);2023;77.6
3562;Vervoer;Zwaveldioxide (SO2);1990;18.2
3563;Vervoer;Zwaveldioxide (SO2);1995;17.1
3564;Vervoer;Zwaveldioxide (SO2);2000;5.8
3565;Vervoer;Zwaveldioxide (SO2);2001;3.0
3566;Vervoer;Zwaveldioxide (SO2);2002;2.9
3567;Vervoer;Zwaveldioxide (SO2);2003;2.6
3568;Vervoer;Zwaveldioxide (SO2);2004;2.8
3569;Vervoer;Zwaveldioxide (SO2);2005;2.3
3570;Vervoer;Zwaveldioxide (SO2);2006;2.4
3571;Vervoer;Zwaveldioxide (SO2);2007;2.4
3572;Vervoer;Zwaveldioxide (SO2);2008;1.5
3573;Vervoer;Zwaveldioxide (SO2);2009;1.3
3574;Vervoer;Zwaveldioxide (SO2);2010;0.9
3575;Vervoer;Zwaveldioxide (SO2);2011;0.5
3576;Vervoer;Zwaveldioxide (SO2);2012;0.5
3577;Vervoer;Zwaveldioxide (SO2);2013;0.4
3578;Vervoer;Zwaveldioxide (SO2);2014;0.4
3579;Vervoer;Zwaveldioxide (SO2);2015;0.4
3580;Vervoer;Zwaveldioxide (SO2);2016;0.5
3581;Vervoer;Zwaveldioxide (SO2);2017;0.5
3582;Vervoer;Zwaveldioxide (SO2);2018;0.5
3583;Vervoer;Zwaveldioxide (SO2);2019;0.5
3584;Vervoer;Zwaveldioxide (SO2);2020;0.3
3585;Vervoer;Zwaveldioxide (SO2);2021;0.3
3586;Vervoer;Zwaveldioxide (SO2);2022;0.4
3587;Vervoer;Zwaveldioxide (SO2);2023;0.4
3588;Vervoer;NMVOS;1990;183.0
3589;Vervoer;NMVOS;1995;122.8
3590;Vervoer;NMVOS;2000;69.9
3591;Vervoer;NMVOS;2001;64.1
3592;Vervoer;NMVOS;2002;57.8
3593;Vervoer;NMVOS;2003;53.2
3594;Vervoer;NMVOS;2004;48.2
3595;Vervoer;NMVOS;2005;43.5
3596;Vervoer;NMVOS;2006;41.7
3597;Vervoer;NMVOS;2007;38.9
3598;Vervoer;NMVOS;2008;36.6
3599;Vervoer;NMVOS;2009;33.1
3600;Vervoer;NMVOS;2010;32.1
3601;Vervoer;NMVOS;2011;32.5
3602;Vervoer;NMVOS;2012;31.4
3603;Vervoer;NMVOS;2013;30.5
3604;Vervoer;NMVOS;2014;28.5
3605;Vervoer;NMVOS;2015;28.3
3606;Vervoer;NMVOS;2016;28.4
3607;Vervoer;NMVOS;2017;29.0
3608;Vervoer;NMVOS;2018;28.9
3609;Vervoer;NMVOS;2019;28.3
3610;Vervoer;NMVOS;2020;24.8
3611;Vervoer;NMVOS;2021;24.6
3612;Vervoer;NMVOS;2022;23.8
3613;Vervoer;NMVOS;2023;24.4
3614;Vervoer;PM2.5 (fijn stof);1990;19.3
3615;Vervoer;PM2.5 (fijn stof);1995;14.8
3616;Vervoer;PM2.5 (fijn stof);2000;11.4
3617;Vervoer;PM2.5 (fijn stof);2001;10.7
3618;Vervoer;PM2.5 (fijn stof);2002;10.1
3619;Vervoer;PM2.5 (fijn stof);2003;9.6
3620;Vervoer;PM2.5 (fijn stof);2004;9.3
3621;Vervoer;PM2.5 (fijn stof);2005;8.5
3622;Vervoer;PM2.5 (fijn stof);2006;7.8
3623;Vervoer;PM2.5 (fijn stof);2007;7.0
3624;Vervoer;PM2.5 (fijn stof);2008;6.1
3625;Vervoer;PM2.5 (fijn stof);2009;5.0
3626;Vervoer;PM2.5 (fijn stof);2010;4.6
3627;Vervoer;PM2.5 (fijn stof);2011;4.3
3628;Vervoer;PM2.5 (fijn stof);2012;3.9
3629;Vervoer;PM2.5 (fijn stof);2013;3.5
3630;Vervoer;PM2.5 (fijn stof);2014;3.2
3631;Vervoer;PM2.5 (fijn stof);2015;3.1
3632;Vervoer;PM2.5 (fijn stof);2016;3.0
3633;Vervoer;PM2.5 (fijn stof);2017;2.9
3634;Vervoer;PM2.5 (fijn stof);2018;2.9
3635;Vervoer;PM2.5 (fijn stof);2019;2.7
3636;Vervoer;PM2.5 (fijn stof);2020;2.3
3637;Vervoer;PM2.5 (fijn stof);2021;2.3
3638;Vervoer;PM2.5 (fijn stof);2022;2.2
3639;Vervoer;PM2.5 (fijn stof);2023;2.2
3640;"Wegverkeer; totaal";Ammoniak (NH3);1990;0.9
3641;"Wegverkeer; totaal";Ammoniak (NH3);1995;2.4
3642;"Wegverkeer; totaal";Ammoniak (NH3);2000;4.4
3643;"Wegverkeer; totaal";Ammoniak (NH3);2001;4.8
3644;"Wegverkeer; totaal";Ammoniak (NH3);2002;5.1
3645;"Wegverkeer; totaal";Ammoniak (NH3);2003;5.2
3646;"Wegverkeer; totaal";Ammoniak (NH3);2004;5.3
3647;"Wegverkeer; totaal";Ammoniak (NH3);2005;5.0
3648;"Wegverkeer; totaal";Ammoniak (NH3);2006;4.8
3649;"Wegverkeer; totaal";Ammoniak (NH3);2007;4.6
3650;"Wegverkeer; totaal";Ammoniak (NH3);2008;4.3
3651;"Wegverkeer; totaal";Ammoniak (NH3);2009;4.0
3652;"Wegverkeer; totaal";Ammoniak (NH3);2010;3.9
3653;"Wegverkeer; totaal";Ammoniak (NH3);2011;3.9
3654;"Wegverkeer; totaal";Ammoniak (NH3);2012;3.7
3655;"Wegverkeer; totaal";Ammoniak (NH3);2013;3.6
3656;"Wegverkeer; totaal";Ammoniak (NH3);2014;3.5
3657;"Wegverkeer; totaal";Ammoniak (NH3);2015;3.5
3658;"Wegverkeer; totaal";Ammoniak (NH3);2016;3.6
3659;"Wegverkeer; totaal";Ammoniak (NH3);2017;3.7
3660;"Wegverkeer; totaal";Ammoniak (NH3);2018;3.8
3661;"Wegverkeer; totaal";Ammoniak (NH3);2019;3.8
3662;"Wegverkeer; totaal";Ammoniak (NH3);2020;3.3
3663;"Wegverkeer; totaal";Ammoniak (NH3);2021;3.4
3664;"Wegverkeer; totaal";Ammoniak (NH3);2022;3.4
3665;"Wegverkeer; totaal";Ammoniak (NH3);2023;3.8
3666;"Wegverkeer; totaal";Stikstofoxiden (NOx);1990;294.7
3667;"Wegverkeer; totaal";Stikstofoxiden (NOx);1995;234.3
3668;"Wegverkeer; totaal";Stikstofoxiden (NOx);2000;194.4
3669;"Wegverkeer; totaal";Stikstofoxiden (NOx);2001;185.0
3670;"Wegverkeer; totaal";Stikstofoxiden (NOx);2002;181.9
3671;"Wegverkeer; totaal";Stikstofoxiden (NOx);2003;180.5
3672;"Wegverkeer; totaal";Stikstofoxiden (NOx);2004;179.9
3673;"Wegverkeer; totaal";Stikstofoxiden (NOx);2005;172.8
3674;"Wegverkeer; totaal";Stikstofoxiden (NOx);2006;171.0
3675;"Wegverkeer; totaal";Stikstofoxiden (NOx);2007;162.0
3676;"Wegverkeer; totaal";Stikstofoxiden (NOx);2008;153.2
3677;"Wegverkeer; totaal";Stikstofoxiden (NOx);2009;133.4
3678;"Wegverkeer; totaal";Stikstofoxiden (NOx);2010;129.6
3679;"Wegverkeer; totaal";Stikstofoxiden (NOx);2011;127.3
3680;"Wegverkeer; totaal";Stikstofoxiden (NOx);2012;118.2
3681;"Wegverkeer; totaal";Stikstofoxiden (NOx);2013;106.1
3682;"Wegverkeer; totaal";Stikstofoxiden (NOx);2014;91.4
3683;"Wegverkeer; totaal";Stikstofoxiden (NOx);2015;87.5
3684;"Wegverkeer; totaal";Stikstofoxiden (NOx);2016;83.1
3685;"Wegverkeer; totaal";Stikstofoxiden (NOx);2017;83.2
3686;"Wegverkeer; totaal";Stikstofoxiden (NOx);2018;84.2
3687;"Wegverkeer; totaal";Stikstofoxiden (NOx);2019;77.7
3688;"Wegverkeer; totaal";Stikstofoxiden (NOx);2020;60.1
3689;"Wegverkeer; totaal";Stikstofoxiden (NOx);2021;57.4
3690;"Wegverkeer; totaal";Stikstofoxiden (NOx);2022;53.5
3691;"Wegverkeer; totaal";Stikstofoxiden (NOx);2023;52.6
3692;"Wegverkeer; totaal";Zwaveldioxide (SO2);1990;16.0
3693;"Wegverkeer; totaal";Zwaveldioxide (SO2);1995;15.0
3694;"Wegverkeer; totaal";Zwaveldioxide (SO2);2000;3.7
3695;"Wegverkeer; totaal";Zwaveldioxide (SO2);2001;0.8
3696;"Wegverkeer; totaal";Zwaveldioxide (SO2);2002;0.8
3697;"Wegverkeer; totaal";Zwaveldioxide (SO2);2003;0.6
3698;"Wegverkeer; totaal";Zwaveldioxide (SO2);2004;0.6
3699;"Wegverkeer; totaal";Zwaveldioxide (SO2);2005;0.3
3700;"Wegverkeer; totaal";Zwaveldioxide (SO2);2006;0.3
3701;"Wegverkeer; totaal";Zwaveldioxide (SO2);2007;0.3
3702;"Wegverkeer; totaal";Zwaveldioxide (SO2);2008;0.2
3703;"Wegverkeer; totaal";Zwaveldioxide (SO2);2009;0.2
3704;"Wegverkeer; totaal";Zwaveldioxide (SO2);2010;0.2
3705;"Wegverkeer; totaal";Zwaveldioxide (SO2);2011;0.2
3706;"Wegverkeer; totaal";Zwaveldioxide (SO2);2012;0.2
3707;"Wegverkeer; totaal";Zwaveldioxide (SO2);2013;0.2
3708;"Wegverkeer; totaal";Zwaveldioxide (SO2);2014;0.2
3709;"Wegverkeer; totaal";Zwaveldioxide (SO2);2015;0.2
3710;"Wegverkeer; totaal";Zwaveldioxide (SO2);2016;0.2
3711;"Wegverkeer; totaal";Zwaveldioxide (SO2);2017;0.2
3712;"Wegverkeer; totaal";Zwaveldioxide (SO2);2018;0.2
3713;"Wegverkeer; totaal";Zwaveldioxide (SO2);2019;0.2
3714;"Wegverkeer; totaal";Zwaveldioxide (SO2);2020;0.2
3715;"Wegverkeer; totaal";Zwaveldioxide (SO2);2021;0.2
3716;"Wegverkeer; totaal";Zwaveldioxide (SO2);2022;0.2
3717;"Wegverkeer; totaal";Zwaveldioxide (SO2);2023;0.2
3718;"Wegverkeer; totaal";NMVOS;1990;175.9
3719;"Wegverkeer; totaal";NMVOS;1995;114.2
3720;"Wegverkeer; totaal";NMVOS;2000;62.8
3721;"Wegverkeer; totaal";NMVOS;2001;56.5
3722;"Wegverkeer; totaal";NMVOS;2002;50.9
3723;"Wegverkeer; totaal";NMVOS;2003;46.2
3724;"Wegverkeer; totaal";NMVOS;2004;41.3
3725;"Wegverkeer; totaal";NMVOS;2005;37.0
3726;"Wegverkeer; totaal";NMVOS;2006;34.8
3727;"Wegverkeer; totaal";NMVOS;2007;32.3
3728;"Wegverkeer; totaal";NMVOS;2008;30.2
3729;"Wegverkeer; totaal";NMVOS;2009;27.0
3730;"Wegverkeer; totaal";NMVOS;2010;25.9
3731;"Wegverkeer; totaal";NMVOS;2011;26.4
3732;"Wegverkeer; totaal";NMVOS;2012;25.4
3733;"Wegverkeer; totaal";NMVOS;2013;24.6
3734;"Wegverkeer; totaal";NMVOS;2014;23.4
3735;"Wegverkeer; totaal";NMVOS;2015;23.1
3736;"Wegverkeer; totaal";NMVOS;2016;23.1
3737;"Wegverkeer; totaal";NMVOS;2017;23.6
3738;"Wegverkeer; totaal";NMVOS;2018;23.5
3739;"Wegverkeer; totaal";NMVOS;2019;23.2
3740;"Wegverkeer; totaal";NMVOS;2020;20.1
3741;"Wegverkeer; totaal";NMVOS;2021;19.8
3742;"Wegverkeer; totaal";NMVOS;2022;19.0
3743;"Wegverkeer; totaal";NMVOS;2023;19.6
3744;"Wegverkeer; totaal";PM2.5 (fijn stof);1990;17.7
3745;"Wegverkeer; totaal";PM2.5 (fijn stof);1995;13.2
3746;"Wegverkeer; totaal";PM2.5 (fijn stof);2000;9.9
3747;"Wegverkeer; totaal";PM2.5 (fijn stof);2001;9.2
3748;"Wegverkeer; totaal";PM2.5 (fijn stof);2002;8.6
3749;"Wegverkeer; totaal";PM2.5 (fijn stof);2003;8.1
3750;"Wegverkeer; totaal";PM2.5 (fijn stof);2004;7.8
3751;"Wegverkeer; totaal";PM2.5 (fijn stof);2005;7.0
3752;"Wegverkeer; totaal";PM2.5 (fijn stof);2006;6.4
3753;"Wegverkeer; totaal";PM2.5 (fijn stof);2007;5.6
3754;"Wegverkeer; totaal";PM2.5 (fijn stof);2008;4.8
3755;"Wegverkeer; totaal";PM2.5 (fijn stof);2009;3.8
3756;"Wegverkeer; totaal";PM2.5 (fijn stof);2010;3.4
3757;"Wegverkeer; totaal";PM2.5 (fijn stof);2011;3.0
3758;"Wegverkeer; totaal";PM2.5 (fijn stof);2012;2.7
3759;"Wegverkeer; totaal";PM2.5 (fijn stof);2013;2.4
3760;"Wegverkeer; totaal";PM2.5 (fijn stof);2014;2.1
3761;"Wegverkeer; totaal";PM2.5 (fijn stof);2015;2.0
3762;"Wegverkeer; totaal";PM2.5 (fijn stof);2016;1.9
3763;"Wegverkeer; totaal";PM2.5 (fijn stof);2017;1.8
3764;"Wegverkeer; totaal";PM2.5 (fijn stof);2018;1.8
3765;"Wegverkeer; totaal";PM2.5 (fijn stof);2019;1.6
3766;"Wegverkeer; totaal";PM2.5 (fijn stof);2020;1.3
3767;"Wegverkeer; totaal";PM2.5 (fijn stof);2021;1.3
3768;"Wegverkeer; totaal";PM2.5 (fijn stof);2022;1.2
3769;"Wegverkeer; totaal";PM2.5 (fijn stof);2023;1.2
3770;"Wegverkeer; personenauto's";Ammoniak (NH3);1990;0.9
3771;"Wegverkeer; personenauto's";Ammoniak (NH3);1995;2.3
3772;"Wegverkeer; personenauto's";Ammoniak (NH3);2000;4.3
3773;"Wegverkeer; personenauto's";Ammoniak (NH3);2001;4.7
3774;"Wegverkeer; personenauto's";Ammoniak (NH3);2002;5.0
3775;"Wegverkeer; personenauto's";Ammoniak (NH3);2003;5.1
3776;"Wegverkeer; personenauto's";Ammoniak (NH3);2004;5.2
3777;"Wegverkeer; personenauto's";Ammoniak (NH3);2005;4.8
3778;"Wegverkeer; personenauto's";Ammoniak (NH3);2006;4.7
3779;"Wegverkeer; personenauto's";Ammoniak (NH3);2007;4.4
3780;"Wegverkeer; personenauto's";Ammoniak (NH3);2008;4.1
3781;"Wegverkeer; personenauto's";Ammoniak (NH3);2009;3.8
3782;"Wegverkeer; personenauto's";Ammoniak (NH3);2010;3.7
3783;"Wegverkeer; personenauto's";Ammoniak (NH3);2011;3.6
3784;"Wegverkeer; personenauto's";Ammoniak (NH3);2012;3.4
3785;"Wegverkeer; personenauto's";Ammoniak (NH3);2013;3.3
3786;"Wegverkeer; personenauto's";Ammoniak (NH3);2014;3.2
3787;"Wegverkeer; personenauto's";Ammoniak (NH3);2015;3.1
3788;"Wegverkeer; personenauto's";Ammoniak (NH3);2016;3.1
3789;"Wegverkeer; personenauto's";Ammoniak (NH3);2017;3.2
3790;"Wegverkeer; personenauto's";Ammoniak (NH3);2018;3.2
3791;"Wegverkeer; personenauto's";Ammoniak (NH3);2019;3.1
3792;"Wegverkeer; personenauto's";Ammoniak (NH3);2020;2.6
3793;"Wegverkeer; personenauto's";Ammoniak (NH3);2021;2.6
3794;"Wegverkeer; personenauto's";Ammoniak (NH3);2022;2.6
3795;"Wegverkeer; personenauto's";Ammoniak (NH3);2023;2.9
3796;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);1990;141.4
3797;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);1995;96.2
3798;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2000;62.8
3799;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2001;58.0
3800;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2002;53.7
3801;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2003;49.9
3802;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2004;46.6
3803;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2005;43.3
3804;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2006;40.9
3805;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2007;37.9
3806;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2008;34.2
3807;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2009;30.3
3808;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2010;29.7
3809;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2011;29.4
3810;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2012;29.1
3811;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2013;28.8
3812;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2014;28.3
3813;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2015;27.9
3814;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2016;28.3
3815;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2017;28.3
3816;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2018;29.0
3817;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2019;27.1
3818;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2020;19.6
3819;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2021;18.7
3820;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2022;18.2
3821;"Wegverkeer; personenauto's";Stikstofoxiden (NOx);2023;18.6
3822;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);1990;4.6
3823;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);1995;3.6
3824;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2000;1.2
3825;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2001;0.5
3826;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2002;0.5
3827;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2003;0.3
3828;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2004;0.3
3829;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2005;0.2
3830;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2006;0.2
3831;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2007;0.2
3832;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2008;0.1
3833;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2009;0.1
3834;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2010;0.1
3835;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2011;0.1
3836;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2012;0.1
3837;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2013;0.1
3838;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2014;0.1
3839;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2015;0.1
3840;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2016;0.1
3841;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2017;0.1
3842;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2018;0.1
3843;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2019;0.1
3844;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2020;0.1
3845;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2021;0.1
3846;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2022;0.1
3847;"Wegverkeer; personenauto's";Zwaveldioxide (SO2);2023;0.1
3848;"Wegverkeer; personenauto's";NMVOS;1990;132.9
3849;"Wegverkeer; personenauto's";NMVOS;1995;79.0
3850;"Wegverkeer; personenauto's";NMVOS;2000;37.9
3851;"Wegverkeer; personenauto's";NMVOS;2001;33.4
3852;"Wegverkeer; personenauto's";NMVOS;2002;29.3
3853;"Wegverkeer; personenauto's";NMVOS;2003;26.0
3854;"Wegverkeer; personenauto's";NMVOS;2004;23.1
3855;"Wegverkeer; personenauto's";NMVOS;2005;19.6
3856;"Wegverkeer; personenauto's";NMVOS;2006;17.7
3857;"Wegverkeer; personenauto's";NMVOS;2007;15.6
3858;"Wegverkeer; personenauto's";NMVOS;2008;13.6
3859;"Wegverkeer; personenauto's";NMVOS;2009;11.3
3860;"Wegverkeer; personenauto's";NMVOS;2010;11.3
3861;"Wegverkeer; personenauto's";NMVOS;2011;11.8
3862;"Wegverkeer; personenauto's";NMVOS;2012;11.5
3863;"Wegverkeer; personenauto's";NMVOS;2013;11.3
3864;"Wegverkeer; personenauto's";NMVOS;2014;11.1
3865;"Wegverkeer; personenauto's";NMVOS;2015;11.2
3866;"Wegverkeer; personenauto's";NMVOS;2016;11.4
3867;"Wegverkeer; personenauto's";NMVOS;2017;11.6
3868;"Wegverkeer; personenauto's";NMVOS;2018;11.7
3869;"Wegverkeer; personenauto's";NMVOS;2019;11.6
3870;"Wegverkeer; personenauto's";NMVOS;2020;9.5
3871;"Wegverkeer; personenauto's";NMVOS;2021;9.6
3872;"Wegverkeer; personenauto's";NMVOS;2022;9.6
3873;"Wegverkeer; personenauto's";NMVOS;2023;10.3
3874;"Wegverkeer; personenauto's";PM2.5 (fijn stof);1990;5.6
3875;"Wegverkeer; personenauto's";PM2.5 (fijn stof);1995;3.7
3876;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2000;2.9
3877;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2001;2.7
3878;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2002;2.5
3879;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2003;2.4
3880;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2004;2.3
3881;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2005;2.1
3882;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2006;1.9
3883;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2007;1.7
3884;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2008;1.4
3885;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2009;1.1
3886;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2010;1.0
3887;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2011;0.8
3888;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2012;0.7
3889;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2013;0.6
3890;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2014;0.6
3891;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2015;0.5
3892;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2016;0.5
3893;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2017;0.5
3894;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2018;0.5
3895;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2019;0.4
3896;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2020;0.3
3897;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2021;0.3
3898;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2022;0.2
3899;"Wegverkeer; personenauto's";PM2.5 (fijn stof);2023;0.2
3900;"Wegverkeer; motorfietsen";Ammoniak (NH3);1990;0.0
3901;"Wegverkeer; motorfietsen";Ammoniak (NH3);1995;0.0
3902;"Wegverkeer; motorfietsen";Ammoniak (NH3);2000;0.0
3903;"Wegverkeer; motorfietsen";Ammoniak (NH3);2001;0.0
3904;"Wegverkeer; motorfietsen";Ammoniak (NH3);2002;0.0
3905;"Wegverkeer; motorfietsen";Ammoniak (NH3);2003;0.0
3906;"Wegverkeer; motorfietsen";Ammoniak (NH3);2004;0.0
3907;"Wegverkeer; motorfietsen";Ammoniak (NH3);2005;0.0
3908;"Wegverkeer; motorfietsen";Ammoniak (NH3);2006;0.0
3909;"Wegverkeer; motorfietsen";Ammoniak (NH3);2007;0.0
3910;"Wegverkeer; motorfietsen";Ammoniak (NH3);2008;0.0
3911;"Wegverkeer; motorfietsen";Ammoniak (NH3);2009;0.0
3912;"Wegverkeer; motorfietsen";Ammoniak (NH3);2010;0.0
3913;"Wegverkeer; motorfietsen";Ammoniak (NH3);2011;0.0
3914;"Wegverkeer; motorfietsen";Ammoniak (NH3);2012;0.0
3915;"Wegverkeer; motorfietsen";Ammoniak (NH3);2013;0.0
3916;"Wegverkeer; motorfietsen";Ammoniak (NH3);2014;0.0
3917;"Wegverkeer; motorfietsen";Ammoniak (NH3);2015;0.0
3918;"Wegverkeer; motorfietsen";Ammoniak (NH3);2016;0.0
3919;"Wegverkeer; motorfietsen";Ammoniak (NH3);2017;0.0
3920;"Wegverkeer; motorfietsen";Ammoniak (NH3);2018;0.0
3921;"Wegverkeer; motorfietsen";Ammoniak (NH3);2019;0.0
3922;"Wegverkeer; motorfietsen";Ammoniak (NH3);2020;0.0
3923;"Wegverkeer; motorfietsen";Ammoniak (NH3);2021;0.0
3924;"Wegverkeer; motorfietsen";Ammoniak (NH3);2022;0.0
3925;"Wegverkeer; motorfietsen";Ammoniak (NH3);2023;0.0
