ID;SIC2008;PersonsEmployed;Periods;Total_1;Births_2;Deaths_3;NewlyBornEnterprisesSurvivingYear1_4;NewlyBornEnterprisesSurvivingYear2_5;NewlyBornEnterprisesSurvivingYear3_6;NewlyBornEnterprisesSurvivingYear4_7;NewlyBornEnterprisesSurvivingYear5_8;PersonsEmployed_9;Employees_10;PersonsEmployed_11;Employees_12;PersonsEmployed_13;Employees_14;k_1Year_15;k_2Years_16;k_3Years_17;k_4Years_18;k_5Years_19;k_1Year_20;k_2Years_21;k_3Years_22;k_4Years_23;k_5Years_24
7202;336300;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
7203;336300;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
7204;336300;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
7205;336300;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
7206;336300;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
7207;336300;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
7208;336300;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
7209;336300;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
7210;336300;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
7211;336300;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
7212;336300;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
7213;336300;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
7214;336300;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
7215;336500;Total;2010;3191.0;110.0;138.0;145.0;244.0;249.0;72.0;68.0;73561.0;71044.0;328.0;291.0;146.0;108.0;1424.0;1096.0;2703.0;332.0;174.0;374.0;295.0;469.0;278.0;128.0
7216;336500;Total;2011;3174.0;129.0;142.0;106.0;126.0;231.0;230.0;71.0;76551.0;74053.0;191.0;140.0;199.0;164.0;504.0;1292.0;1052.0;2824.0;331.0;328.0;363.0;281.0;450.0;276.0
7217;336500;Total;2012;3137.0;144.0;144.0;124.0;98.0;115.0;212.0;222.0;77312.0;74906.0;243.0;189.0;173.0;122.0;294.0;329.0;1045.0;1045.0;2812.0;186.0;323.0;348.0;243.0;438.0
7218;336500;Total;2013;3127.0;134.0;145.0;135.0;109.0;86.0;102.0;201.0;79467.0;77098.0;163.0;120.0;163.0;107.0;462.0;292.0;312.0;902.0;901.0;237.0;165.0;192.0;275.0;234.0
7219;336500;Total;2014;3091.0;127.0;99.0;115.0;114.0;97.0;73.0;93.0;80698.0;78335.0;241.0;201.0;95.0;66.0;312.0;501.0;316.0;322.0;890.0;153.0;213.0;157.0;183.0;192.0
7220;336500;Total;2015;3047.0;138.0;95.0;124.0;104.0;105.0;87.0;69.0;80750.0;78197.0;134.0;36.0;257.0;191.0;444.0;403.0;532.0;444.0;323.0;240.0;143.0;205.0;134.0;178.0
7221;336500;Total;2016;3102.0;133.0;108.0;134.0;113.0;93.0;94.0;81.0;81882.0;79594.0;141.0;99.0;155.0;122.0;181.0;452.0;422.0;534.0;498.0;130.0;234.0;139.0;192.0;127.0
7222;336500;Total;2017;3110.0;128.0;91.0;126.0;117.0;102.0;86.0;89.0;83523.0;81329.0;136.0;102.0;94.0;;420.0;198.0;467.0;413.0;564.0;140.0;115.0;231.0;133.0;189.0
7223;336500;Total;2018;3322.0;137.0;90.0;120.0;109.0;106.0;95.0;81.0;85378.0;83125.0;107.0;70.0;38.0;16.0;245.0;452.0;202.0;448.0;410.0;134.0;133.0;77.0;227.0;126.0
7224;336500;Total;2019;3419.0;152.0;156.0;128.0;113.0;102.0;102.0;85.0;89798.0;87622.0;151.0;97.0;76.0;50.0;510.0;229.0;456.0;196.0;443.0;107.0;104.0;125.0;75.0;214.0
7225;336500;Total;2020;3412.0;140.0;157.0;146.0;116.0;104.0;92.0;86.0;92116.0;89964.0;178.0;135.0;101.0;58.0;278.0;566.0;194.0;449.0;192.0;151.0;101.0;99.0;116.0;64.0
7226;336500;Total;2021;3415.0;132.0;58.0;133.0;129.0;105.0;90.0;83.0;93844.0;92914.0;90.0;55.0;21.0;10.0;315.0;292.0;552.0;170.0;430.0;177.0;142.0;92.0;67.0;111.0
7227;336500;Total;2022;3517.0;103.0;197.0;132.0;130.0;121.0;98.0;87.0;97981.0;97055.0;65.0;36.0;115.0;85.0;169.0;323.0;305.0;602.0;169.0;90.0;176.0;134.0;89.0;66.0
7228;336500;0 employees;2010;1375.0;87.0;129.0;114.0;203.0;210.0;32.0;41.0;1157.0;0.0;29.0;0.0;34.0;0.0;630.0;557.0;2188.0;43.0;;58.0;110.0;118.0;33.0;
7229;336500;0 employees;2011;1367.0;96.0;129.0;83.0;97.0;194.0;194.0;32.0;1150.0;0.0;46.0;0.0;34.0;0.0;73.0;567.0;524.0;2288.0;43.0;;49.0;106.0;110.0;33.0
7230;336500;0 employees;2012;1335.0;110.0;128.0;92.0;77.0;88.0;181.0;188.0;1138.0;0.0;49.0;0.0;46.0;0.0;;71.0;519.0;503.0;2293.0;45.0;;44.0;100.0;106.0
7231;336500;0 employees;2013;1324.0;105.0;133.0;102.0;82.0;66.0;78.0;171.0;1118.0;0.0;41.0;0.0;47.0;0.0;88.0;114.0;;481.0;401.0;45.0;43.0;;42.0;93.0
7232;336500;0 employees;2014;1280.0;96.0;87.0;86.0;87.0;73.0;55.0;72.0;1119.0;0.0;35.0;0.0;24.0;0.0;96.0;97.0;;80.0;490.0;;41.0;39.0;;41.0
7233;336500;0 employees;2015;1292.0;123.0;84.0;94.0;76.0;81.0;65.0;52.0;1386.0;0.0;90.0;0.0;62.0;0.0;110.0;126.0;127.0;204.0;98.0;35.0;;40.0;34.0;
7234;336500;0 employees;2016;1322.0;109.0;95.0;119.0;83.0;66.0;72.0;60.0;1121.0;0.0;32.0;0.0;28.0;0.0;106.0;86.0;;120.0;250.0;87.0;30.0;;36.0;29.0
7235;336500;0 employees;2017;1283.0;107.0;84.0;102.0;104.0;74.0;61.0;68.0;1058.0;0.0;31.0;0.0;;0.0;85.0;;90.0;116.0;121.0;32.0;;29.0;;34.0
7236;336500;0 employees;2018;1528.0;112.0;82.0;99.0;86.0;95.0;68.0;58.0;1093.0;0.0;32.0;0.0;19.0;0.0;;;;93.0;116.0;;29.0;;25.0;
7237;336500;0 employees;2019;1434.0;132.0;137.0;103.0;94.0;81.0;91.0;59.0;1093.0;0.0;49.0;0.0;25.0;0.0;308.0;100.0;;109.0;92.0;32.0;;;39.0;22.0
7238;336500;0 employees;2020;1430.0;114.0;142.0;126.0;94.0;87.0;74.0;76.0;1098.0;0.0;41.0;0.0;42.0;0.0;129.0;345.0;110.0;103.0;107.0;49.0;29.0;27.0;;35.0
7239;336500;0 employees;2021;1395.0;114.0;50.0;108.0;110.0;85.0;76.0;68.0;922.0;0.0;;0.0;11.0;0.0;76.0;139.0;335.0;97.0;;41.0;44.0;26.0;26.0;
7240;336500;0 employees;2022;1474.0;89.0;178.0;114.0;105.0;102.0;78.0;74.0;926.0;0.0;29.0;0.0;30.0;0.0;64.0;83.0;131.0;360.0;108.0;35.0;40.0;36.0;23.0;26.0
7241;336500;1 to 4 employees;2010;503.0;14.0;5.0;21.0;33.0;25.0;28.0;21.0;1574.0;1126.0;;;;;;343.0;141.0;76.0;65.0;;88.0;67.0;66.0;37.0
7242;336500;1 to 4 employees;2011;503.0;23.0;5.0;14.0;20.0;30.0;22.0;27.0;1561.0;1105.0;;;;;;;335.0;144.0;75.0;41.0;;78.0;56.0;64.0
7243;336500;1 to 4 employees;2012;511.0;20.0;7.0;22.0;12.0;18.0;25.0;21.0;1548.0;1103.0;38.0;35.0;;;85.0;;;351.0;119.0;;36.0;;69.0;54.0
7244;336500;1 to 4 employees;2013;509.0;21.0;6.0;19.0;19.0;12.0;16.0;24.0;1560.0;1112.0;;;19.0;15.0;87.0;;54.0;178.0;319.0;36.0;;36.0;;67.0
7245;336500;1 to 4 employees;2014;511.0;20.0;7.0;21.0;14.0;16.0;10.0;14.0;1576.0;1133.0;33.0;28.0;16.0;13.0;116.0;96.0;64.0;;168.0;45.0;28.0;;32.0;
7246;336500;1 to 4 employees;2015;454.0;13.0;6.0;19.0;21.0;12.0;15.0;9.0;1409.0;1014.0;;;;;77.0;144.0;106.0;111.0;;32.0;45.0;26.0;25.0;28.0
7247;336500;1 to 4 employees;2016;461.0;19.0;9.0;13.0;19.0;20.0;11.0;14.0;1376.0;987.0;35.0;26.0;;;;92.0;171.0;130.0;120.0;;32.0;43.0;25.0;
7248;336500;1 to 4 employees;2017;482.0;16.0;6.0;19.0;11.0;17.0;18.0;10.0;1413.0;1015.0;;;17.0;12.0;125.0;67.0;99.0;174.0;160.0;35.0;25.0;30.0;39.0;24.0
7249;336500;1 to 4 employees;2018;467.0;19.0;7.0;16.0;19.0;9.0;16.0;16.0;1349.0;963.0;;;;;55.0;139.0;67.0;105.0;177.0;27.0;35.0;22.0;29.0;32.0
7250;336500;1 to 4 employees;2019;673.0;15.0;15.0;19.0;16.0;18.0;9.0;16.0;1665.0;1288.0;;;18.0;17.0;;;113.0;;120.0;;27.0;35.0;;29.0
7251;336500;1 to 4 employees;2020;667.0;20.0;12.0;15.0;16.0;14.0;15.0;9.0;1634.0;1261.0;30.0;28.0;;;;;;;;;;;27.0;
7252;336500;1 to 4 employees;2021;695.0;15.0;8.0;19.0;14.0;15.0;12.0;12.0;1320.0;1312.0;24.0;;10.0;10.0;75.0;;;;74.0;28.0;;;;24.0
7253;336500;1 to 4 employees;2022;719.0;11.0;15.0;15.0;19.0;14.0;15.0;11.0;1337.0;1337.0;;;;;;76.0;;;;;28.0;;;
7254;336500;5 to 9 employees;2010;277.0;3.0;1.0;2.0;4.0;8.0;7.0;5.0;2172.0;1908.0;;;;;;;134.0;39.0;31.0;;;62.0;45.0;31.0
7255;336500;5 to 9 employees;2011;259.0;7.0;2.0;3.0;2.0;4.0;8.0;7.0;2031.0;1782.0;50.0;49.0;;;;;;148.0;39.0;;;;62.0;45.0
7256;336500;5 to 9 employees;2012;271.0;8.0;3.0;7.0;3.0;1.0;3.0;7.0;2078.0;1847.0;51.0;50.0;;;60.0;;;;152.0;50.0;;;;56.0
7257;336500;5 to 9 employees;2013;262.0;3.0;3.0;8.0;5.0;3.0;1.0;3.0;2029.0;1816.0;;;;;99.0;70.0;;;;51.0;36.0;;;
7258;336500;5 to 9 employees;2014;276.0;6.0;3.0;3.0;8.0;5.0;3.0;1.0;2157.0;1915.0;42.0;42.0;;;;100.0;;;;;51.0;;;
7259;336500;5 to 9 employees;2015;260.0;2.0;2.0;6.0;2.0;7.0;5.0;3.0;1987.0;1767.0;;;;;52.0;;93.0;;;42.0;;46.0;;
7260;336500;5 to 9 employees;2016;284.0;3.0;1.0;2.0;6.0;2.0;6.0;5.0;2210.0;1963.0;;;;;;61.0;;83.0;;;42.0;;38.0;36.0
7261;336500;5 to 9 employees;2017;283.0;1.0;0.0;3.0;2.0;6.0;2.0;6.0;2153.0;1923.0;;;0.0;0.0;;;64.0;;82.0;;;42.0;;38.0
7262;336500;5 to 9 employees;2018;288.0;5.0;1.0;1.0;2.0;2.0;6.0;2.0;2213.0;1974.0;33.0;33.0;;;;;;53.0;;;;;42.0;
7263;336500;5 to 9 employees;2019;276.0;1.0;2.0;5.0;1.0;1.0;2.0;6.0;2096.0;1887.0;;;;;88.0;;;;55.0;33.0;;;;42.0
7264;336500;5 to 9 employees;2020;279.0;3.0;0.0;1.0;5.0;1.0;1.0;1.0;2073.0;1874.0;;;0.0;0.0;;99.0;;;;;33.0;;;
7265;336500;5 to 9 employees;2021;273.0;1.0;0.0;3.0;1.0;4.0;1.0;1.0;1836.0;1836.0;;;0.0;0.0;;;93.0;;;;;28.0;;
7266;336500;5 to 9 employees;2022;269.0;2.0;3.0;1.0;3.0;1.0;4.0;1.0;1805.0;1805.0;;;;;;;;96.0;;;;;28.0;
7267;336500;10 employees or more;2010;1036.0;6.0;3.0;8.0;3.0;7.0;5.0;1.0;68658.0;68010.0;241.0;241.0;;;482.0;;240.0;174.0;;259.0;;222.0;134.0;
7268;336500;10 employees or more;2011;1045.0;3.0;6.0;6.0;8.0;3.0;7.0;5.0;71809.0;71166.0;;;144.0;143.0;355.0;452.0;;244.0;174.0;241.0;259.0;;222.0;134.0
7269;336500;10 employees or more;2012;1020.0;6.0;6.0;3.0;6.0;8.0;2.0;7.0;72548.0;71956.0;105.0;104.0;100.0;98.0;;177.0;298.0;;248.0;;241.0;259.0;;222.0
7270;336500;10 employees or more;2013;1032.0;5.0;3.0;6.0;3.0;5.0;7.0;2.0;74760.0;74170.0;57.0;57.0;;;188.0;;155.0;;;105.0;;115.0;193.0;
7271;336500;10 employees or more;2014;1024.0;5.0;2.0;5.0;5.0;3.0;5.0;6.0;75845.0;75287.0;131.0;131.0;;;;208.0;;156.0;;57.0;93.0;;115.0;114.0
7272;336500;10 employees or more;2015;1041.0;0.0;3.0;5.0;5.0;5.0;2.0;5.0;75968.0;75417.0;0.0;0.0;;;207.0;;206.0;;146.0;131.0;57.0;93.0;;115.0
7273;336500;10 employees or more;2016;1035.0;2.0;3.0;0.0;5.0;5.0;5.0;2.0;77175.0;76643.0;;;;;0.0;213.0;117.0;202.0;;0.0;131.0;57.0;93.0;
7274;336500;10 employees or more;2017;1062.0;4.0;1.0;2.0;0.0;5.0;5.0;5.0;78899.0;78391.0;71.0;71.0;;;;0.0;214.0;;202.0;;0.0;131.0;57.0;93.0
7275;336500;10 employees or more;2018;1039.0;1.0;0.0;4.0;2.0;0.0;5.0;5.0;80723.0;80188.0;;;0.0;0.0;85.0;;0.0;197.0;;71.0;;0.0;131.0;57.0
7276;336500;10 employees or more;2019;1036.0;4.0;2.0;1.0;2.0;2.0;0.0;4.0;84944.0;84446.0;61.0;61.0;;;;;;0.0;176.0;;;;0.0;121.0
7277;336500;10 employees or more;2020;1036.0;3.0;3.0;4.0;1.0;2.0;2.0;0.0;87311.0;86829.0;;;;;81.0;;;;0.0;61.0;;;;0.0
7278;336500;10 employees or more;2021;1052.0;2.0;0.0;3.0;4.0;1.0;1.0;2.0;89766.0;89766.0;;;0.0;0.0;;83.0;;;;;61.0;;;
7279;336500;10 employees or more;2022;1055.0;1.0;1.0;2.0;3.0;4.0;1.0;1.0;93912.0;93912.0;;;;;;;97.0;;;;;61.0;;
7280;336600;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
7281;336600;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
7282;336600;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
7283;336600;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
7284;336600;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
7285;336600;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
7286;336600;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
7287;336600;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
7288;336600;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
7289;336600;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
7290;336600;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
7291;336600;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
7292;336600;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
7293;336600;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7294;336600;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7295;336600;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7296;336600;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7297;336600;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7298;336600;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7299;336600;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7300;336600;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7301;336600;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7302;336600;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7303;336600;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7304;336600;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7305;336600;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7306;336600;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7307;336600;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7308;336600;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7309;336600;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7310;336600;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7311;336600;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7312;336600;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7313;336600;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7314;336600;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7315;336600;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7316;336600;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7317;336600;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7318;336600;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7319;336600;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7320;336600;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7321;336600;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7322;336600;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7323;336600;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7324;336600;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7325;336600;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7326;336600;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7327;336600;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7328;336600;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7329;336600;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7330;336600;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7331;336600;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7332;336600;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
7333;336600;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
7334;336600;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
7335;336600;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
7336;336600;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
7337;336600;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
7338;336600;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
7339;336600;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
7340;336600;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
7341;336600;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
7342;336600;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
7343;336600;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
7344;336600;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
7345;337200;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
7346;337200;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
7347;337200;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
7348;337200;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
7349;337200;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
7350;337200;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
7351;337200;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
7352;337200;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
7353;337200;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
7354;337200;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
7355;337200;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
7356;337200;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
7357;337200;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
7358;337200;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7359;337200;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7360;337200;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7361;337200;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7362;337200;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7363;337200;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7364;337200;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7365;337200;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7366;337200;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7367;337200;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7368;337200;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7369;337200;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7370;337200;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7371;337200;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7372;337200;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7373;337200;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7374;337200;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7375;337200;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7376;337200;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7377;337200;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7378;337200;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7379;337200;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7380;337200;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7381;337200;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7382;337200;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7383;337200;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7384;337200;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7385;337200;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7386;337200;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7387;337200;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7388;337200;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7389;337200;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7390;337200;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7391;337200;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7392;337200;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7393;337200;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7394;337200;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7395;337200;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7396;337200;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7397;337200;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
7398;337200;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
7399;337200;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
7400;337200;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
7401;337200;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
7402;337200;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
7403;337200;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
7404;337200;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
7405;337200;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
7406;337200;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
7407;337200;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
7408;337200;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
7409;337200;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
7410;337900;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
7411;337900;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
7412;337900;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
7413;337900;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
7414;337900;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
7415;337900;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
7416;337900;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
7417;337900;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
7418;337900;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
7419;337900;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
7420;337900;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
7421;337900;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
7422;337900;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
7423;337900;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7424;337900;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7425;337900;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7426;337900;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7427;337900;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7428;337900;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7429;337900;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7430;337900;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7431;337900;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7432;337900;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7433;337900;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7434;337900;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7435;337900;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7436;337900;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7437;337900;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
7438;337900;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
7439;337900;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
7440;337900;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
7441;337900;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
7442;337900;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
7443;337900;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
7444;337900;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
7445;337900;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
7446;337900;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
7447;337900;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
7448;337900;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
7449;337900;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
7450;337900;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
