ID;Transacties;InstitutioneleSectoren;Perioden;Overheidsuitgaven_1
5248;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2002 4e kwartaal;11
5249;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2002;53
5250;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2003 1e kwartaal;9
5251;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2003 2e kwartaal;8
5252;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2003 3e kwartaal;9
5253;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2003 4e kwartaal;10
5254;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2003;36
5255;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2004 1e kwartaal;9
5256;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2004 2e kwartaal;9
5257;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2004 3e kwartaal;9
5258;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2004 4e kwartaal;7
5259;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2004;34
5260;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2005 1e kwartaal;10
5261;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2005 2e kwartaal;9
5262;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2005 3e kwartaal;10
5263;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2005 4e kwartaal;9
5264;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2005;38
5265;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2006 1e kwartaal;11
5266;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2006 2e kwartaal;11
5267;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2006 3e kwartaal;11
5268;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2006 4e kwartaal;11
5269;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2006;44
5270;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2007 1e kwartaal;12
5271;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2007 2e kwartaal;13
5272;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2007 3e kwartaal;12
5273;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2007 4e kwartaal;12
5274;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2007;49
5275;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2008 1e kwartaal;13
5276;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2008 2e kwartaal;14
5277;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2008 3e kwartaal;12
5278;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2008 4e kwartaal;10
5279;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2008;49
5280;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2009 1e kwartaal;9
5281;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2009 2e kwartaal;12
5282;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2009 3e kwartaal;9
5283;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2009 4e kwartaal;11
5284;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2009;41
5285;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2010 1e kwartaal;12
5286;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2010 2e kwartaal;13
5287;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2010 3e kwartaal;11
5288;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2010 4e kwartaal;14
5289;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2010;50
5290;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2011 1e kwartaal;11
5291;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2011 2e kwartaal;8
5292;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2011 3e kwartaal;11
5293;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2011 4e kwartaal;13
5294;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2011;43
5295;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2012 1e kwartaal;7
5296;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2012 2e kwartaal;6
5297;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2012 3e kwartaal;8
5298;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2012 4e kwartaal;3
5299;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2012;24
5300;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2013 1e kwartaal;6
5301;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2013 2e kwartaal;6
5302;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2013 3e kwartaal;7
5303;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2013 4e kwartaal;8
5304;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2013;27
5305;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2014 1e kwartaal;10
5306;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2014 2e kwartaal;9
5307;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2014 3e kwartaal;8
5308;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2014 4e kwartaal;6
5309;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2014;33
5310;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2015 1e kwartaal;3
5311;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2015 2e kwartaal;6
5312;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2015 3e kwartaal;6
5313;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2015 4e kwartaal;6
5314;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2015;21
5315;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2016 1e kwartaal;4
5316;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2016 2e kwartaal;6
5317;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2016 3e kwartaal;4
5318;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2016 4e kwartaal;9
5319;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2016;23
5320;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2017 1e kwartaal;3
5321;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2017 2e kwartaal;5
5322;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2017 3e kwartaal;5
5323;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2017 4e kwartaal;4
5324;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2017;17
5325;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2018 1e kwartaal;-1
5326;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2018 2e kwartaal;0
5327;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2018 3e kwartaal;-1
5328;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2018 4e kwartaal;-1
5329;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2018;-3
5330;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2019 1e kwartaal;-1
5331;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2019 2e kwartaal;-3
5332;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2019 3e kwartaal;-4
5333;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2019 4e kwartaal;-4
5334;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2019;-12
5335;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2020 1e kwartaal;-4
5336;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2020 2e kwartaal;-8
5337;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2020 3e kwartaal;-5
5338;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2020 4e kwartaal;-5
5339;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2020;-22
5340;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2021 1e kwartaal;-6
5341;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2021 2e kwartaal;-5
5342;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2021 3e kwartaal;-6
5343;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2021 4e kwartaal;-7
5344;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2021;-24
5345;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2022 1e kwartaal;-3
5346;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2022 2e kwartaal;-2
5347;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2022 3e kwartaal;5
5348;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2022 4e kwartaal;10
5349;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2022;10
5350;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2023 1e kwartaal;14
5351;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2023 2e kwartaal;10
5352;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2023 3e kwartaal;13
5353;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2023 4e kwartaal;16
5354;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2023;53
5355;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2024 1e kwartaal;14
5356;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2024 2e kwartaal;9
5357;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2024 3e kwartaal;11
5358;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2024 4e kwartaal;12
5359;D41 Rente conform nationale rekeningen;Gemeenschappelijke regelingen;2024;46
5360;D41 Rente conform nationale rekeningen;Provincies;1995;97
5361;D41 Rente conform nationale rekeningen;Provincies;1996;59
5362;D41 Rente conform nationale rekeningen;Provincies;1997;63
5363;D41 Rente conform nationale rekeningen;Provincies;1998;53
5364;D41 Rente conform nationale rekeningen;Provincies;1999 1e kwartaal;25
5365;D41 Rente conform nationale rekeningen;Provincies;1999 2e kwartaal;25
5366;D41 Rente conform nationale rekeningen;Provincies;1999 3e kwartaal;25
5367;D41 Rente conform nationale rekeningen;Provincies;1999 4e kwartaal;26
5368;D41 Rente conform nationale rekeningen;Provincies;1999;101
5369;D41 Rente conform nationale rekeningen;Provincies;2000 1e kwartaal;24
5370;D41 Rente conform nationale rekeningen;Provincies;2000 2e kwartaal;23
5371;D41 Rente conform nationale rekeningen;Provincies;2000 3e kwartaal;24
5372;D41 Rente conform nationale rekeningen;Provincies;2000 4e kwartaal;25
5373;D41 Rente conform nationale rekeningen;Provincies;2000;96
5374;D41 Rente conform nationale rekeningen;Provincies;2001 1e kwartaal;19
5375;D41 Rente conform nationale rekeningen;Provincies;2001 2e kwartaal;18
5376;D41 Rente conform nationale rekeningen;Provincies;2001 3e kwartaal;18
5377;D41 Rente conform nationale rekeningen;Provincies;2001 4e kwartaal;16
5378;D41 Rente conform nationale rekeningen;Provincies;2001;71
5379;D41 Rente conform nationale rekeningen;Provincies;2002 1e kwartaal;15
5380;D41 Rente conform nationale rekeningen;Provincies;2002 2e kwartaal;15
5381;D41 Rente conform nationale rekeningen;Provincies;2002 3e kwartaal;14
5382;D41 Rente conform nationale rekeningen;Provincies;2002 4e kwartaal;13
5383;D41 Rente conform nationale rekeningen;Provincies;2002;57
5384;D41 Rente conform nationale rekeningen;Provincies;2003 1e kwartaal;10
5385;D41 Rente conform nationale rekeningen;Provincies;2003 2e kwartaal;11
5386;D41 Rente conform nationale rekeningen;Provincies;2003 3e kwartaal;10
5387;D41 Rente conform nationale rekeningen;Provincies;2003 4e kwartaal;12
5388;D41 Rente conform nationale rekeningen;Provincies;2003;43
5389;D41 Rente conform nationale rekeningen;Provincies;2004 1e kwartaal;10
5390;D41 Rente conform nationale rekeningen;Provincies;2004 2e kwartaal;11
5391;D41 Rente conform nationale rekeningen;Provincies;2004 3e kwartaal;11
5392;D41 Rente conform nationale rekeningen;Provincies;2004 4e kwartaal;10
5393;D41 Rente conform nationale rekeningen;Provincies;2004;42
5394;D41 Rente conform nationale rekeningen;Provincies;2005 1e kwartaal;8
5395;D41 Rente conform nationale rekeningen;Provincies;2005 2e kwartaal;7
5396;D41 Rente conform nationale rekeningen;Provincies;2005 3e kwartaal;7
5397;D41 Rente conform nationale rekeningen;Provincies;2005 4e kwartaal;8
5398;D41 Rente conform nationale rekeningen;Provincies;2005;30
5399;D41 Rente conform nationale rekeningen;Provincies;2006 1e kwartaal;7
5400;D41 Rente conform nationale rekeningen;Provincies;2006 2e kwartaal;7
5401;D41 Rente conform nationale rekeningen;Provincies;2006 3e kwartaal;8
5402;D41 Rente conform nationale rekeningen;Provincies;2006 4e kwartaal;8
5403;D41 Rente conform nationale rekeningen;Provincies;2006;30
5404;D41 Rente conform nationale rekeningen;Provincies;2007 1e kwartaal;8
5405;D41 Rente conform nationale rekeningen;Provincies;2007 2e kwartaal;9
5406;D41 Rente conform nationale rekeningen;Provincies;2007 3e kwartaal;8
5407;D41 Rente conform nationale rekeningen;Provincies;2007 4e kwartaal;9
5408;D41 Rente conform nationale rekeningen;Provincies;2007;34
5409;D41 Rente conform nationale rekeningen;Provincies;2008 1e kwartaal;15
5410;D41 Rente conform nationale rekeningen;Provincies;2008 2e kwartaal;18
5411;D41 Rente conform nationale rekeningen;Provincies;2008 3e kwartaal;17
5412;D41 Rente conform nationale rekeningen;Provincies;2008 4e kwartaal;15
5413;D41 Rente conform nationale rekeningen;Provincies;2008;65
5414;D41 Rente conform nationale rekeningen;Provincies;2009 1e kwartaal;15
5415;D41 Rente conform nationale rekeningen;Provincies;2009 2e kwartaal;15
5416;D41 Rente conform nationale rekeningen;Provincies;2009 3e kwartaal;12
5417;D41 Rente conform nationale rekeningen;Provincies;2009 4e kwartaal;11
5418;D41 Rente conform nationale rekeningen;Provincies;2009;53
5419;D41 Rente conform nationale rekeningen;Provincies;2010 1e kwartaal;14
5420;D41 Rente conform nationale rekeningen;Provincies;2010 2e kwartaal;15
5421;D41 Rente conform nationale rekeningen;Provincies;2010 3e kwartaal;16
5422;D41 Rente conform nationale rekeningen;Provincies;2010 4e kwartaal;-1
5423;D41 Rente conform nationale rekeningen;Provincies;2010;44
5424;D41 Rente conform nationale rekeningen;Provincies;2011 1e kwartaal;14
5425;D41 Rente conform nationale rekeningen;Provincies;2011 2e kwartaal;13
5426;D41 Rente conform nationale rekeningen;Provincies;2011 3e kwartaal;14
5427;D41 Rente conform nationale rekeningen;Provincies;2011 4e kwartaal;13
5428;D41 Rente conform nationale rekeningen;Provincies;2011;54
5429;D41 Rente conform nationale rekeningen;Provincies;2012 1e kwartaal;12
5430;D41 Rente conform nationale rekeningen;Provincies;2012 2e kwartaal;12
5431;D41 Rente conform nationale rekeningen;Provincies;2012 3e kwartaal;11
5432;D41 Rente conform nationale rekeningen;Provincies;2012 4e kwartaal;13
5433;D41 Rente conform nationale rekeningen;Provincies;2012;48
5434;D41 Rente conform nationale rekeningen;Provincies;2013 1e kwartaal;9
5435;D41 Rente conform nationale rekeningen;Provincies;2013 2e kwartaal;11
5436;D41 Rente conform nationale rekeningen;Provincies;2013 3e kwartaal;11
5437;D41 Rente conform nationale rekeningen;Provincies;2013 4e kwartaal;11
5438;D41 Rente conform nationale rekeningen;Provincies;2013;42
5439;D41 Rente conform nationale rekeningen;Provincies;2014 1e kwartaal;8
5440;D41 Rente conform nationale rekeningen;Provincies;2014 2e kwartaal;8
5441;D41 Rente conform nationale rekeningen;Provincies;2014 3e kwartaal;6
5442;D41 Rente conform nationale rekeningen;Provincies;2014 4e kwartaal;5
5443;D41 Rente conform nationale rekeningen;Provincies;2014;27
5444;D41 Rente conform nationale rekeningen;Provincies;2015 1e kwartaal;6
5445;D41 Rente conform nationale rekeningen;Provincies;2015 2e kwartaal;5
5446;D41 Rente conform nationale rekeningen;Provincies;2015 3e kwartaal;5
5447;D41 Rente conform nationale rekeningen;Provincies;2015 4e kwartaal;4
5448;D41 Rente conform nationale rekeningen;Provincies;2015;20
5449;D41 Rente conform nationale rekeningen;Provincies;2016 1e kwartaal;4
5450;D41 Rente conform nationale rekeningen;Provincies;2016 2e kwartaal;4
5451;D41 Rente conform nationale rekeningen;Provincies;2016 3e kwartaal;4
5452;D41 Rente conform nationale rekeningen;Provincies;2016 4e kwartaal;5
5453;D41 Rente conform nationale rekeningen;Provincies;2016;17
5454;D41 Rente conform nationale rekeningen;Provincies;2017 1e kwartaal;4
5455;D41 Rente conform nationale rekeningen;Provincies;2017 2e kwartaal;4
5456;D41 Rente conform nationale rekeningen;Provincies;2017 3e kwartaal;3
5457;D41 Rente conform nationale rekeningen;Provincies;2017 4e kwartaal;3
5458;D41 Rente conform nationale rekeningen;Provincies;2017;14
5459;D41 Rente conform nationale rekeningen;Provincies;2018 1e kwartaal;3
5460;D41 Rente conform nationale rekeningen;Provincies;2018 2e kwartaal;2
5461;D41 Rente conform nationale rekeningen;Provincies;2018 3e kwartaal;6
