ID;Nationality;Periods;TotalResidencePermitsAsylum_1;RefugeeStatusBeneficiaryStatus_2;HumanitarianReasons_3;TotalOrdinaryResidencePermit_4;TotalFamilyReunificationFormation_5;HusbandWife_6;ChildUnder18_7;OtherFamilyReunification_8;Study_9;TotalLabour_10;HighlySkilledMigrantBlueCardHolder_11;Researcher_12;OtherLabour_13;VictimOfHumanTrade_14;OtherOrdinary_15;SinglePermitGVVA_16
874;Libyan;2018;25;20.0;5.0;30;20;5;10;5;0;0;0;0;0;0;10;
875;Libyan;2019;20;10.0;10.0;40;20;5;5;10;5;0;0;0;0;0;10;
876;Libyan;2020;30;25.0;5.0;25;5;0;5;0;5;5;0;0;0;0;10;
877;Libyan;2021;60;30.0;30.0;20;15;5;5;5;0;0;0;0;0;0;5;
878;Libyan;2022;20;15.0;10.0;45;25;10;10;10;10;0;5;0;0;0;5;
879;Libyan;2023;30;20.0;10.0;30;25;10;5;10;0;0;0;0;5;0;5;
880;Macedonian;2008;0;0.0;0.0;125;55;30;20;5;25;20;5;0;15;0;20;
881;Macedonian;2009;0;0.0;0.0;130;50;40;10;0;25;40;15;0;30;0;10;
882;Macedonian;2010;0;0.0;0.0;110;45;25;10;10;25;25;0;5;15;0;10;
883;Macedonian;2011;0;0.0;0.0;115;60;40;10;10;25;25;10;5;10;0;5;
884;Macedonian;2012;0;0.0;0.0;115;45;20;15;10;30;30;10;5;10;5;5;
885;Macedonian;2013;0;0.0;0.0;175;75;40;30;5;30;65;15;5;45;0;5;
886;Macedonian;2014;0;0.0;0.0;145;55;30;20;5;40;30;20;5;5;0;20;
887;Macedonian;2015;0;0.0;0.0;180;70;40;20;5;35;35;25;5;5;0;40;
888;Macedonian;2016;0;0.0;0.0;205;60;30;15;10;55;50;35;10;0;0;40;
889;Macedonian;2017;0;0.0;0.0;175;80;40;30;15;30;40;30;5;5;0;25;
890;Macedonian;2018;0;0.0;0.0;220;75;30;25;25;40;55;45;5;0;0;50;
891;Macedonian;2019;0;0.0;0.0;230;80;35;30;15;25;50;35;5;5;0;70;
892;Macedonian;2020;0;0.0;0.0;205;70;30;30;10;35;35;25;5;10;0;65;
893;Macedonian;2021;0;0.0;0.0;255;95;45;30;15;35;45;35;5;10;0;80;
894;Macedonian;2022;0;0.0;0.0;280;100;50;40;10;40;60;55;0;5;0;75;
895;Macedonian;2023;0;0.0;0.0;265;110;40;45;25;35;50;30;5;15;0;70;
896;Maldivian;2008;0;0.0;0.0;140;35;10;25;0;85;20;15;0;0;0;0;
897;Maldivian;2009;0;0.0;0.0;230;110;30;85;0;85;25;20;5;0;0;10;
898;Maldivian;2010;0;0.0;0.0;370;135;40;95;0;190;25;20;0;5;0;20;
899;Maldivian;2011;0;0.0;0.0;195;100;35;65;0;60;35;25;5;5;0;0;
900;Maldivian;2012;0;0.0;0.0;150;60;20;35;0;60;30;25;0;0;0;0;
901;Maldivian;2013;0;0.0;0.0;220;90;35;55;0;65;65;60;5;0;0;0;
902;Maldivian;2014;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
903;Maldivian;2015;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;0;
904;Maldivian;2016;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
905;Maldivian;2017;0;0.0;0.0;5;5;0;0;0;0;0;0;0;0;0;0;
906;Maldivian;2018;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;0;
907;Maldivian;2019;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
908;Maldivian;2020;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
909;Maldivian;2021;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
910;Maldivian;2022;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
911;Maldivian;2023;0;0.0;0.0;5;5;0;0;0;5;0;0;0;0;0;0;
912;Malaysian;2008;0;0.0;0.0;265;115;55;50;10;50;100;75;5;20;0;5;
913;Malaysian;2009;0;0.0;0.0;245;90;50;40;5;35;110;65;15;30;0;5;
914;Malaysian;2010;0;0.0;0.0;290;135;65;60;10;30;115;80;25;10;0;5;
915;Malaysian;2011;5;0.0;5.0;240;90;45;40;5;40;105;70;20;15;0;5;
916;Malaysian;2012;0;0.0;0.0;270;120;65;50;10;40;110;80;20;10;0;0;
917;Malaysian;2013;0;0.0;0.0;280;135;65;70;0;45;100;65;30;5;0;0;
918;Malaysian;2014;0;0.0;0.0;280;110;55;50;0;60;105;75;25;0;0;10;
919;Malaysian;2015;0;0.0;0.0;265;85;40;45;0;90;90;80;10;0;0;5;
920;Malaysian;2016;0;0.0;0.0;305;80;45;35;0;80;135;115;15;10;0;10;
921;Malaysian;2017;0;0.0;0.0;270;100;55;40;5;80;75;60;10;5;0;15;
922;Malaysian;2018;0;0.0;0.0;300;85;50;25;5;90;110;90;10;10;0;15;
923;Malaysian;2019;0;0.0;0.0;365;120;60;55;10;110;120;90;15;10;0;15;
924;Malaysian;2020;0;0.0;0.0;200;80;40;30;10;45;65;50;10;5;0;10;
925;Malaysian;2021;10;5.0;5.0;245;75;40;25;5;85;75;55;10;10;0;15;
926;Malaysian;2022;0;0.0;0.0;365;110;65;40;5;115;120;100;10;10;0;15;
927;Malaysian;2023;5;0.0;5.0;360;130;65;60;5;95;120;90;20;10;0;15;
928;Moroccan;2008;0;0.0;0.0;2500;2220;1060;955;205;80;60;25;0;35;0;140;
929;Moroccan;2009;0;0.0;0.0;2290;2035;1045;755;240;55;55;15;0;35;0;140;
930;Moroccan;2010;0;0.0;0.0;2090;1845;1095;565;190;25;70;10;0;60;0;145;
931;Moroccan;2011;0;0.0;0.0;2190;1875;1130;545;200;40;60;10;0;50;5;205;
932;Moroccan;2012;0;0.0;0.0;1745;1505;820;485;200;30;50;5;0;45;0;160;
933;Moroccan;2013;0;0.0;0.0;1970;1685;1055;480;150;35;45;15;5;30;5;200;
934;Moroccan;2014;5;5.0;5.0;1740;1425;995;350;80;40;45;15;0;30;5;220;
935;Moroccan;2015;15;5.0;10.0;1425;1050;690;305;55;45;45;20;0;25;5;280;
936;Moroccan;2016;25;20.0;5.0;1645;1215;890;265;60;60;30;15;0;15;5;335;
937;Moroccan;2017;30;15.0;15.0;1700;1340;890;285;170;85;35;15;0;15;5;235;
938;Moroccan;2018;10;5.0;5.0;2030;1605;1005;260;345;80;35;20;5;10;5;305;
939;Moroccan;2019;15;10.0;5.0;2555;2055;1080;305;665;100;100;60;5;35;5;300;
940;Moroccan;2020;20;10.0;10.0;1835;1440;820;220;395;55;70;30;5;30;0;265;
941;Moroccan;2021;45;30.0;15.0;2160;1700;1030;270;405;80;80;60;5;10;5;300;
942;Moroccan;2022;30;25.0;10.0;2325;1820;1065;260;495;90;125;95;10;20;0;285;
943;Moroccan;2023;25;20.0;5.0;2610;2095;1195;220;685;105;100;70;10;20;5;300;
944;Mexican;2008;0;0.0;0.0;465;145;95;15;30;170;140;75;15;45;0;10;
945;Mexican;2009;0;0.0;0.0;435;150;100;15;35;170;100;45;15;40;0;15;
946;Mexican;2010;0;0.0;0.0;520;155;90;30;35;230;120;55;20;45;0;15;
947;Mexican;2011;0;0.0;0.0;525;145;95;25;25;265;95;40;25;35;0;15;
948;Mexican;2012;0;0.0;0.0;465;120;70;25;20;230;105;50;30;25;0;15;
949;Mexican;2013;0;0.0;0.0;695;195;115;70;10;325;150;55;50;45;0;25;
950;Mexican;2014;0;0.0;0.0;590;130;100;30;5;305;115;45;50;20;0;35;
951;Mexican;2015;0;0.0;0.0;730;150;110;40;5;385;140;60;50;30;0;55;
952;Mexican;2016;0;0.0;0.0;745;135;100;35;5;380;165;75;60;30;0;65;
953;Mexican;2017;0;0.0;0.0;890;195;135;45;10;435;215;105;60;45;0;50;
954;Mexican;2018;0;0.0;0.0;950;260;170;70;20;385;230;110;55;65;0;75;
955;Mexican;2019;0;0.0;0.0;1025;285;185;60;40;405;225;115;50;55;0;115;
956;Mexican;2020;0;0.0;0.0;720;200;135;45;20;230;205;110;60;35;0;85;
957;Mexican;2021;5;5.0;0.0;1020;295;175;75;40;395;210;105;65;40;0;120;
958;Mexican;2022;0;0.0;0.0;1215;340;215;95;30;430;310;210;50;55;0;135;
959;Mexican;2023;10;5.0;5.0;1040;270;170;70;30;395;245;130;50;65;0;125;
960;Moldavian;2008;5;0.0;0.0;115;40;15;10;15;30;35;5;0;30;0;10;
961;Moldavian;2009;0;0.0;0.0;75;20;10;0;5;20;30;5;0;25;0;5;
962;Moldavian;2010;0;0.0;0.0;80;30;15;10;5;15;25;5;0;20;0;5;
963;Moldavian;2011;0;0.0;0.0;75;15;5;0;5;20;35;5;0;30;0;5;
964;Moldavian;2012;0;0.0;0.0;60;20;5;5;10;15;25;5;0;20;0;0;
965;Moldavian;2013;0;0.0;0.0;65;30;10;10;5;15;15;10;0;10;0;5;
966;Moldavian;2014;0;0.0;0.0;35;10;5;0;0;10;5;0;0;0;0;10;
967;Moldavian;2015;5;0.0;5.0;30;10;5;5;0;10;5;0;0;5;0;10;
968;Moldavian;2016;0;0.0;0.0;50;20;10;5;0;10;10;10;0;0;0;10;
969;Moldavian;2017;0;0.0;0.0;65;20;10;5;0;15;10;10;0;0;0;25;
970;Moldavian;2018;0;0.0;0.0;55;15;10;5;5;10;10;5;0;5;0;15;
971;Moldavian;2019;0;0.0;0.0;70;15;5;5;5;15;5;5;0;0;0;35;
972;Moldavian;2020;5;0.0;0.0;70;20;10;5;5;15;10;5;0;0;0;25;
973;Moldavian;2021;5;0.0;0.0;105;20;10;5;0;25;15;10;0;0;0;50;
974;Moldavian;2022;5;0.0;5.0;90;15;5;5;5;20;0;15;0;0;0;55;
975;Moldavian;2023;0;0.0;0.0;125;25;10;5;10;15;15;5;0;10;0;70;
976;Mongolian;2008;5;0.0;0.0;75;15;5;5;5;5;15;0;0;10;0;40;
977;Mongolian;2009;5;0.0;5.0;45;15;5;5;5;15;10;0;5;5;0;10;
978;Mongolian;2010;5;5.0;0.0;35;10;5;0;5;15;0;0;0;0;0;5;
979;Mongolian;2011;5;5.0;0.0;20;5;5;0;0;10;5;0;5;0;0;0;
980;Mongolian;2012;0;0.0;0.0;40;20;5;5;5;15;5;0;0;0;0;0;
981;Mongolian;2013;0;0.0;0.0;40;20;5;10;5;10;5;0;5;0;0;5;
982;Mongolian;2014;15;10.0;5.0;20;5;5;0;0;5;0;0;0;0;0;5;
983;Mongolian;2015;5;0.0;5.0;35;10;10;5;0;10;10;5;5;0;0;5;
984;Mongolian;2016;5;5.0;0.0;45;20;10;10;0;10;5;0;5;0;0;5;
985;Mongolian;2017;10;5.0;5.0;45;25;10;10;5;10;5;0;5;0;0;5;
986;Mongolian;2018;0;0.0;0.0;35;25;10;10;5;5;5;0;5;0;0;0;
987;Mongolian;2019;0;0.0;0.0;60;15;10;5;5;5;5;0;5;0;0;40;
988;Mongolian;2020;0;0.0;0.0;25;5;0;0;5;5;5;0;0;0;0;5;
989;Mongolian;2021;0;0.0;0.0;35;15;5;10;0;15;0;0;0;0;0;5;
990;Mongolian;2022;0;0.0;0.0;40;20;5;10;5;15;0;5;5;0;0;5;
991;Mongolian;2023;0;0.0;0.0;40;15;10;0;5;15;5;0;0;0;0;10;
992;Myanmarese;2008;165;0.0;0.0;15;5;0;0;5;0;0;0;0;0;0;10;
993;Myanmarese;2009;95;80.0;15.0;10;0;0;0;0;10;0;0;0;0;0;0;
994;Myanmarese;2010;165;65.0;100.0;10;5;5;0;0;5;0;0;0;0;0;0;
995;Myanmarese;2011;145;100.0;45.0;10;5;0;5;0;5;0;0;0;0;0;0;
996;Myanmarese;2012;35;15.0;20.0;10;5;5;5;0;0;5;0;0;0;0;0;
997;Myanmarese;2013;55;20.0;35.0;25;10;0;10;0;5;5;0;0;0;0;0;
998;Myanmarese;2014;30;20.0;15.0;30;10;0;10;0;15;0;0;0;0;0;0;
999;Myanmarese;2015;30;25.0;5.0;25;5;5;5;0;15;5;0;5;0;0;0;
1000;Myanmarese;2016;35;25.0;10.0;20;10;5;5;0;5;5;0;5;0;0;0;
1001;Myanmarese;2017;30;10.0;25.0;35;15;5;5;0;20;0;0;0;0;0;0;
1002;Myanmarese;2018;20;10.0;10.0;20;5;5;5;0;10;0;0;0;0;0;0;
1003;Myanmarese;2019;10;5.0;5.0;40;10;5;5;0;20;5;0;0;5;0;0;
1004;Myanmarese;2020;10;10.0;0.0;30;10;5;5;0;15;0;0;0;0;0;0;
1005;Myanmarese;2021;40;30.0;10.0;40;20;10;10;5;10;10;0;5;5;0;0;
1006;Myanmarese;2022;45;25.0;20.0;55;25;10;10;0;20;10;5;5;5;0;0;
1007;Myanmarese;2023;55;35.0;20.0;55;20;15;5;0;30;5;0;0;0;0;5;
1008;Namibian;2008;0;0.0;0.0;25;5;5;0;5;15;5;0;0;5;0;0;
1009;Namibian;2009;0;0.0;0.0;20;5;0;0;0;10;5;0;0;5;0;0;
1010;Namibian;2010;5;0.0;0.0;15;5;0;0;0;10;5;0;0;0;0;0;
1011;Namibian;2011;0;0.0;0.0;15;0;0;0;0;10;5;0;0;5;0;0;
1012;Namibian;2012;0;0.0;0.0;20;5;0;0;0;10;5;0;0;5;0;0;
1013;Namibian;2013;0;0.0;0.0;25;5;5;5;0;15;5;0;0;5;0;0;
1014;Namibian;2014;0;0.0;0.0;20;10;5;0;0;5;5;5;0;5;0;0;
1015;Namibian;2015;0;0.0;0.0;10;0;0;0;0;5;5;5;0;0;0;0;
1016;Namibian;2016;0;0.0;0.0;20;5;0;0;0;5;10;0;0;5;0;0;
1017;Namibian;2017;0;0.0;0.0;35;5;5;0;0;10;15;5;0;10;0;0;
1018;Namibian;2018;0;0.0;0.0;40;5;0;0;0;5;25;5;0;20;0;0;
1019;Namibian;2019;0;0.0;0.0;50;10;5;0;5;5;5;5;0;0;0;30;
1020;Namibian;2020;0;0.0;0.0;40;15;5;5;5;5;5;5;0;0;0;15;
1021;Namibian;2021;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1022;Namibian;2022;0;0.0;0.0;70;15;10;5;0;10;20;15;0;0;0;30;
1023;Namibian;2023;0;0.0;0.0;50;15;5;5;5;5;0;10;0;0;0;30;
1024;Nepalese;2008;65;0.0;0.0;145;30;15;5;5;80;20;10;0;10;0;15;
1025;Nepalese;2009;45;15.0;30.0;185;40;20;10;5;130;10;5;0;5;0;5;
1026;Nepalese;2010;45;25.0;15.0;170;35;20;10;5;115;15;5;5;5;0;0;
1027;Nepalese;2011;50;30.0;20.0;120;35;20;5;5;75;15;10;0;5;0;0;
1028;Nepalese;2012;35;10.0;25.0;165;40;25;10;5;80;40;5;5;30;0;5;
1029;Nepalese;2013;45;15.0;25.0;170;60;30;25;0;85;25;5;10;5;0;0;
1030;Nepalese;2014;55;15.0;40.0;190;75;55;15;0;90;15;5;5;5;0;10;
1031;Nepalese;2015;20;0.0;15.0;170;50;40;5;0;95;20;5;5;10;0;5;
1032;Nepalese;2016;10;5.0;5.0;250;70;45;20;0;135;35;10;15;10;0;10;
1033;Nepalese;2017;5;5.0;0.0;190;60;40;15;5;90;30;10;10;10;0;5;
1034;Nepalese;2018;0;0.0;0.0;180;65;45;15;5;65;40;5;10;25;0;10;
1035;Nepalese;2019;5;5.0;0.0;190;70;45;20;5;75;35;10;5;20;0;15;
1036;Nepalese;2020;5;5.0;5.0;115;40;20;15;0;40;25;5;5;20;0;10;
1037;Nepalese;2021;5;0.0;0.0;180;65;40;20;5;50;45;5;5;35;0;20;
1038;Nepalese;2022;5;0.0;0.0;245;85;50;30;5;45;70;20;5;45;0;40;
1039;Nepalese;2023;5;0.0;5.0;340;110;70;40;5;75;80;15;10;55;0;75;
1040;New Zealand;2008;0;0.0;0.0;280;65;30;15;15;25;60;55;0;5;0;130;
1041;New Zealand;2009;0;0.0;0.0;220;55;20;5;30;10;45;35;0;10;0;110;
1042;New Zealand;2010;0;0.0;0.0;275;50;30;10;10;15;65;50;5;10;0;145;
1043;New Zealand;2011;0;0.0;0.0;245;70;25;25;20;10;50;45;5;5;0;115;
1044;New Zealand;2012;0;0.0;0.0;260;65;25;15;25;15;55;45;5;5;0;125;
1045;New Zealand;2013;0;0.0;0.0;300;60;35;25;0;20;55;50;0;5;0;165;
1046;New Zealand;2014;0;0.0;0.0;310;60;35;25;0;15;65;60;5;0;0;165;
1047;New Zealand;2015;0;0.0;0.0;450;70;40;25;0;40;90;70;5;15;0;245;
1048;New Zealand;2016;0;0.0;0.0;405;60;35;20;5;40;65;50;5;10;0;240;
1049;New Zealand;2017;0;0.0;0.0;520;95;50;35;5;45;95;85;0;10;0;290;
1050;New Zealand;2018;0;0.0;0.0;520;70;40;25;5;40;120;95;10;15;0;290;
1051;New Zealand;2019;0;0.0;0.0;565;100;55;25;20;65;125;100;5;15;0;280;
1052;New Zealand;2020;0;0.0;0.0;285;70;45;20;5;15;70;65;5;5;0;130;
1053;New Zealand;2021;0;0.0;0.0;250;70;50;15;5;20;80;70;0;10;0;80;
1054;New Zealand;2022;0;0.0;0.0;430;85;60;15;10;40;120;95;0;20;0;185;
1055;New Zealand;2023;0;0.0;0.0;670;105;70;30;5;65;145;115;10;20;0;355;
1056;Nigerian;2008;20;0.0;0.0;660;315;100;125;85;105;50;35;5;10;0;190;
1057;Nigerian;2009;20;10.0;10.0;585;335;95;135;105;110;30;20;5;10;0;110;
1058;Nigerian;2010;15;5.0;10.0;595;280;70;130;80;125;55;40;5;10;0;140;
1059;Nigerian;2011;25;15.0;5.0;565;300;95;130;75;100;40;20;5;10;110;20;
1060;Nigerian;2012;15;15.0;0.0;545;315;60;175;75;100;40;30;5;10;80;10;
1061;Nigerian;2013;20;15.0;5.0;660;345;85;215;45;135;65;45;10;10;45;70;
1062;Nigerian;2014;65;55.0;5.0;560;280;75;155;50;120;60;35;15;10;30;65;
1063;Nigerian;2015;70;55.0;15.0;510;180;45;110;25;140;50;30;15;5;35;105;
1064;Nigerian;2016;75;55.0;20.0;455;170;50;85;35;100;55;30;15;10;25;100;
1065;Nigerian;2017;55;45.0;15.0;555;270;70;110;85;110;80;55;15;15;40;60;
1066;Nigerian;2018;40;25.0;15.0;770;340;100;115;125;145;100;75;15;15;105;80;
1067;Nigerian;2019;35;20.0;10.0;1000;345;95;130;125;230;130;65;25;35;195;100;
1068;Nigerian;2020;30;25.0;5.0;630;270;75;105;95;190;75;40;15;20;40;55;
1069;Nigerian;2021;200;165.0;35.0;845;325;110;120;95;260;160;90;15;55;25;75;
1070;Nigerian;2022;160;130.0;35.0;1210;560;165;245;150;350;230;175;20;35;15;55;
1071;Nigerian;2023;150;105.0;45.0;1395;745;240;300;200;355;195;110;35;50;25;80;
1072;Ukrainian;2008;0;0.0;0.0;570;265;155;80;30;100;140;60;5;75;0;65;
1073;Ukrainian;2009;0;0.0;0.0;505;280;155;70;60;110;95;40;10;50;0;15;
1074;Ukrainian;2010;5;5.0;0.0;505;255;145;55;55;115;120;50;20;55;0;15;
1075;Ukrainian;2011;0;0.0;0.0;600;350;195;85;70;100;140;75;15;45;0;10;
1076;Ukrainian;2012;0;0.0;0.0;630;325;175;95;55;120;175;95;15;65;0;5;
1077;Ukrainian;2013;5;5.0;0.0;875;460;270;155;30;175;210;125;15;75;0;30;
1078;Ukrainian;2014;10;5.0;5.0;930;470;305;150;15;160;240;180;15;45;0;60;
1079;Ukrainian;2015;15;5.0;15.0;1140;515;340;160;15;210;330;275;10;45;5;80;
1080;Ukrainian;2016;5;5.0;0.0;1175;525;335;170;15;235;285;235;25;25;0;130;
1081;Ukrainian;2017;10;5.0;5.0;1200;560;350;195;15;225;305;270;10;25;0;115;
1082;Ukrainian;2018;5;0.0;5.0;1385;660;395;220;45;275;335;275;25;35;0;115;
1083;Ukrainian;2019;10;5.0;5.0;1550;690;390;250;50;315;345;295;15;35;0;200;
1084;Ukrainian;2020;5;0.0;5.0;1245;500;300;170;35;280;315;165;15;135;0;145;
1085;Ukrainian;2021;25;15.0;15.0;1670;650;385;225;35;380;425;270;20;135;0;215;
1086;Ukrainian;2022;15;5.0;5.0;2360;980;525;420;35;395;800;685;30;85;0;185;
1087;Ukrainian;2023;15;10.0;5.0;1970;645;320;290;40;425;735;410;20;300;0;160;
1088;Uzbek;2008;20;0.0;0.0;55;20;5;5;5;10;5;5;0;0;0;25;
1089;Uzbek;2009;10;5.0;5.0;40;15;10;0;5;10;0;0;0;0;0;15;
1090;Uzbek;2010;10;10.0;0.0;35;20;15;5;5;10;5;5;0;5;0;0;
1091;Uzbek;2011;10;5.0;5.0;25;20;10;5;0;5;5;5;0;0;0;0;
1092;Uzbek;2012;5;5.0;0.0;40;15;5;5;5;20;5;0;5;0;0;0;
1093;Uzbek;2013;0;0.0;0.0;40;10;5;5;0;5;10;5;5;5;0;10;
1094;Uzbek;2014;5;0.0;5.0;55;15;15;5;0;20;15;5;5;5;0;5;
1095;Uzbek;2015;5;5.0;0.0;45;10;5;5;0;15;5;5;0;0;0;10;
1096;Uzbek;2016;0;0.0;0.0;45;15;10;5;0;15;10;5;5;0;0;5;
1097;Uzbek;2017;5;0.0;0.0;50;15;10;5;5;15;10;5;5;0;0;10;
1098;Uzbek;2018;0;0.0;0.0;50;20;10;5;5;15;15;10;0;0;0;0;
1099;Uzbek;2019;0;0.0;0.0;55;20;10;10;5;30;5;5;0;0;0;5;
1100;Uzbek;2020;5;0.0;0.0;50;15;5;10;0;25;5;5;0;0;0;5;
1101;Uzbek;2021;5;0.0;0.0;60;25;10;10;0;25;5;5;0;0;0;0;
1102;Uzbek;2022;5;5.0;0.0;70;40;20;20;0;25;0;15;0;5;0;5;
1103;Uzbek;2023;5;5.0;5.0;100;35;20;15;5;25;30;15;5;15;0;5;
1104;Omani;2008;0;0.0;0.0;25;5;0;5;0;15;5;5;0;0;0;0;
1105;Omani;2009;0;0.0;0.0;20;0;0;0;0;15;5;0;0;0;0;0;
1106;Omani;2010;0;0.0;0.0;10;0;0;0;0;5;0;0;0;0;0;0;
1107;Omani;2011;0;0.0;0.0;25;5;0;5;0;10;10;5;0;0;0;0;
1108;Omani;2012;0;0.0;0.0;70;10;5;5;0;55;5;5;0;5;0;0;
1109;Omani;2013;0;0.0;0.0;95;15;5;10;0;45;15;10;0;5;0;20;
1110;Omani;2014;0;0.0;0.0;95;25;5;20;0;40;10;10;0;0;0;20;
1111;Omani;2015;0;0.0;0.0;75;15;5;10;0;45;15;10;0;0;0;0;
1112;Omani;2016;0;0.0;0.0;80;20;5;15;0;40;15;0;0;10;0;0;
1113;Omani;2017;0;0.0;0.0;75;25;5;20;0;45;5;5;0;0;0;0;
1114;Omani;2018;0;0.0;0.0;65;25;5;15;0;35;10;10;0;0;0;0;
1115;Omani;2019;0;0.0;0.0;105;20;5;15;0;70;15;10;5;0;0;0;
1116;Omani;2020;0;0.0;0.0;55;10;0;5;0;40;5;5;0;0;0;0;
1117;Omani;2021;0;0.0;0.0;20;5;5;0;0;15;0;0;0;0;0;0;
1118;Omani;2022;0;0.0;0.0;25;15;5;10;0;10;0;5;0;0;0;0;
1119;Omani;2023;0;0.0;0.0;10;0;0;0;0;5;0;5;0;0;0;0;
1120;Pakistani;2008;0;0.0;0.0;490;250;140;75;35;95;100;40;50;10;0;45;
1121;Pakistani;2009;10;10.0;0.0;450;310;145;85;80;65;45;15;15;15;0;30;
1122;Pakistani;2010;20;15.0;5.0;440;310;155;85;70;55;55;20;10;20;0;20;
1123;Pakistani;2011;45;35.0;10.0;515;340;190;75;75;80;85;30;30;25;0;10;
1124;Pakistani;2012;70;40.0;35.0;465;300;150;85;65;70;85;30;25;30;0;5;
1125;Pakistani;2013;60;25.0;35.0;615;380;200;140;40;110;100;50;35;15;0;20;
1126;Pakistani;2014;70;45.0;25.0;475;255;155;85;15;100;65;30;20;10;0;60;
1127;Pakistani;2015;150;90.0;65.0;565;230;135;80;10;150;95;40;40;15;0;90;
1128;Pakistani;2016;100;60.0;40.0;665;285;180;95;10;185;80;45;20;15;0;115;
1129;Pakistani;2017;165;70.0;95.0;750;365;210;125;30;170;135;75;40;20;0;80;
1130;Pakistani;2018;160;80.0;75.0;840;415;215;150;50;160;165;85;50;30;5;95;
1131;Pakistani;2019;155;80.0;80.0;995;475;235;175;65;195;200;90;55;60;5;120;
1132;Pakistani;2020;310;195.0;115.0;685;350;175;145;25;115;135;50;40;45;0;85;
1133;Pakistani;2021;440;220.0;220.0;960;480;240;200;40;150;260;140;55;70;0;65;
1134;Pakistani;2022;475;290.0;185.0;1355;715;365;310;40;150;430;270;70;95;5;50;
1135;Pakistani;2023;455;320.0;135.0;1530;790;390;330;70;175;480;215;65;200;0;80;
1136;Peruvian;2008;0;0.0;0.0;350;140;100;20;20;50;145;15;5;125;0;10;
1137;Peruvian;2009;0;0.0;0.0;265;125;90;15;20;55;75;10;5;60;0;10;
1138;Peruvian;2010;5;0.0;5.0;275;140;100;15;20;80;50;10;5;35;0;5;
1139;Peruvian;2011;0;0.0;0.0;245;125;95;15;20;70;45;5;0;40;0;10;
1140;Peruvian;2012;0;0.0;0.0;195;70;45;5;20;70;50;10;5;35;0;5;
1141;Peruvian;2013;0;0.0;0.0;230;100;55;25;20;70;45;10;10;30;0;10;
1142;Peruvian;2014;0;0.0;0.0;185;65;45;10;10;75;30;10;5;20;0;10;
1143;Peruvian;2015;0;0.0;0.0;200;60;45;10;5;90;20;10;5;5;0;25;
1144;Peruvian;2016;0;0.0;0.0;205;60;45;10;0;90;25;10;5;10;0;30;
1145;Peruvian;2017;0;0.0;0.0;250;70;50;10;10;120;35;15;5;15;0;25;
1146;Peruvian;2018;0;0.0;0.0;360;130;95;20;20;145;50;30;5;10;0;35;
1147;Peruvian;2019;0;0.0;0.0;340;105;65;20;20;140;50;35;10;10;0;45;
1148;Peruvian;2020;0;0.0;0.0;215;85;55;15;20;65;30;15;5;5;0;35;
1149;Peruvian;2021;5;0.0;0.0;355;120;80;15;30;140;55;35;10;15;0;35;
1150;Peruvian;2022;0;0.0;0.0;455;135;85;25;20;175;100;80;5;10;0;45;
1151;Peruvian;2023;5;5.0;0.0;460;155;90;30;30;160;90;75;10;10;0;55;
1152;Russian;2008;40;0.0;0.0;1245;520;290;140;90;250;280;185;10;90;0;190;
1153;Russian;2009;25;15.0;10.0;1065;505;290;140;80;240;260;150;30;80;0;55;
1154;Russian;2010;15;5.0;10.0;1075;495;285;145;65;285;255;155;40;60;0;35;
1155;Russian;2011;25;15.0;10.0;1240;580;340;165;75;370;255;180;30;50;5;30;
1156;Russian;2012;35;15.0;20.0;1340;655;350;185;125;345;320;225;35;65;0;15;
1157;Russian;2013;35;15.0;20.0;1715;795;410;295;85;460;390;275;55;55;0;70;
1158;Russian;2014;55;25.0;30.0;1540;645;410;220;20;450;385;305;50;30;0;55;
1159;Russian;2015;50;35.0;15.0;1740;690;430;245;15;475;465;375;60;25;0;105;
1160;Russian;2016;40;25.0;15.0;1965;835;530;285;20;465;525;445;50;35;0;135;
1161;Russian;2017;35;20.0;15.0;2180;900;525;345;30;530;585;500;45;40;0;160;
1162;Russian;2018;70;45.0;20.0;2385;1000;600;355;45;545;675;575;50;45;0;165;
1163;Russian;2019;60;45.0;15.0;2615;1045;610;385;50;685;675;560;55;60;0;210;
1164;Russian;2020;95;75.0;20.0;2040;855;500;305;45;515;510;395;60;50;0;165;
1165;Russian;2021;190;140.0;45.0;2665;1045;650;345;55;720;725;615;60;50;0;180;
1166;Russian;2022;150;100.0;50.0;6285;2980;1820;1090;75;580;2520;2325;90;105;0;205;
1167;Russian;2023;210;155.0;55.0;4680;2300;1360;865;80;620;1590;1400;60;130;0;165;
1168;Rwandan;2008;15;0.0;0.0;100;5;5;0;0;40;5;0;5;0;0;50;
