ID;SITC;CountriesGroups;Periods;ImportsValue_1;ExportsValue_2;BalanceOfTrade_3;Coverage_4;MutationOfImports_5;MutationOfExports_6
6336;Total goods;Czech Republic;1999 June;54958.0;66908.0;11950.0;121.7;19.8;7.0
6337;Total goods;Czech Republic;1999 July;46070.0;55096.0;9026.0;119.6;16.6;-6.6
6338;Total goods;Czech Republic;1999 August;45159.0;54687.0;9528.0;121.1;59.2;7.3
6339;Total goods;Czech Republic;1999 September;50809.0;72661.0;21852.0;143.0;24.0;9.7
6340;Total goods;Czech Republic;1999 October;52100.0;76033.0;23933.0;145.9;16.7;2.1
6341;Total goods;Czech Republic;1999 November;52757.0;92039.0;39282.0;174.5;9.2;19.4
6342;Total goods;Czech Republic;1999 December;49959.0;78298.0;28339.0;156.7;1.7;13.7
6343;Total goods;Czech Republic;1999;596688.0;801212.0;204524.0;134.3;19.7;5.4
6344;Total goods;Czech Republic;2000 January;42865.0;63007.0;20142.0;147.0;12.9;12.1
6345;Total goods;Czech Republic;2000 February;54326.0;72607.0;18281.0;133.7;25.6;32.4
6346;Total goods;Czech Republic;2000 March;60955.0;92606.0;31651.0;151.9;12.2;40.9
6347;Total goods;Czech Republic;2000 April;51343.0;79022.0;27679.0;153.9;-3.4;21.6
6348;Total goods;Czech Republic;2000 May;62363.0;89020.0;26657.0;142.7;11.1;39.6
6349;Total goods;Czech Republic;2000 June;56521.0;84202.0;27681.0;149.0;2.8;25.8
6350;Total goods;Czech Republic;2000 July;43924.0;68656.0;24732.0;156.3;-4.7;24.6
6351;Total goods;Czech Republic;2000 August;49959.0;82738.0;32779.0;165.6;10.6;51.3
6352;Total goods;Czech Republic;2000 September;61952.0;96703.0;34751.0;156.1;21.9;33.1
6353;Total goods;Czech Republic;2000 October;77939.0;108380.0;30441.0;139.1;49.6;42.6
6354;Total goods;Czech Republic;2000 November;72767.0;109989.0;37222.0;151.2;37.9;19.5
6355;Total goods;Czech Republic;2000 December;55215.0;91997.0;36782.0;166.6;10.5;17.5
6356;Total goods;Czech Republic;2000;690150.0;1038948.0;348798.0;150.5;15.7;29.7
6357;Total goods;Czech Republic;2001 January;56366.0;95007.0;38641.0;168.6;31.5;50.8
6358;Total goods;Czech Republic;2001 February;61338.0;94103.0;32765.0;153.4;12.9;29.6
6359;Total goods;Czech Republic;2001 March;79283.0;110348.0;31065.0;139.2;30.1;19.2
6360;Total goods;Czech Republic;2001 April;70372.0;111020.0;40648.0;157.8;37.1;40.5
6361;Total goods;Czech Republic;2001 May;86841.0;110688.0;23847.0;127.5;39.2;24.3
6362;Total goods;Czech Republic;2001 June;88712.0;113202.0;24490.0;127.6;57.0;34.4
6363;Total goods;Czech Republic;2001 July;70521.0;106045.0;35524.0;150.4;60.5;54.4
6364;Total goods;Czech Republic;2001 August;80403.0;110505.0;30102.0;137.4;60.9;33.6
6365;Total goods;Czech Republic;2001 September;79315.0;107026.0;27711.0;134.9;28.0;10.7
6366;Total goods;Czech Republic;2001 October;82789.0;125658.0;42869.0;151.8;6.2;15.9
6367;Total goods;Czech Republic;2001 November;91442.0;124114.0;32672.0;135.7;25.7;12.8
6368;Total goods;Czech Republic;2001 December;83066.0;86857.0;3791.0;104.6;50.4;-5.6
6369;Total goods;Czech Republic;2001;930448.0;1294573.0;364125.0;139.1;34.8;24.6
6370;Total goods;Czech Republic;2002 January;53135.0;90688.0;37553.0;170.7;-5.7;-4.5
6371;Total goods;Czech Republic;2002 February;62274.0;104252.0;41978.0;167.4;1.5;10.8
6372;Total goods;Czech Republic;2002 March;76640.0;126012.0;49372.0;164.4;-3.3;14.2
6373;Total goods;Czech Republic;2002 April;73099.0;106961.0;33862.0;146.3;3.9;-3.7
6374;Total goods;Czech Republic;2002 May;74180.0;139783.0;65603.0;188.4;-14.6;26.3
6375;Total goods;Czech Republic;2002 June;69980.0;126158.0;56178.0;180.3;-21.1;11.4
6376;Total goods;Czech Republic;2002 July;67996.0;123081.0;55085.0;181.0;-3.6;16.1
6377;Total goods;Czech Republic;2002 August;57452.0;119382.0;61930.0;207.8;-28.5;8.0
6378;Total goods;Czech Republic;2002 September;73740.0;134072.0;60332.0;181.8;-7.0;25.3
6379;Total goods;Czech Republic;2002 October;81459.0;150690.0;69231.0;185.0;-1.6;19.9
6380;Total goods;Czech Republic;2002 November;80809.0;161329.0;80520.0;199.6;-11.6;30.0
6381;Total goods;Czech Republic;2002 December;64181.0;122936.0;58755.0;191.5;-22.7;41.5
6382;Total goods;Czech Republic;2002;834945.0;1505344.0;670399.0;180.3;-10.3;16.3
6383;Total goods;Czech Republic;2003 January;92155.0;134651.0;42496.0;146.1;73.4;48.5
6384;Total goods;Czech Republic;2003 February;84631.0;143018.0;58387.0;169.0;35.9;37.2
6385;Total goods;Czech Republic;2003 March;92175.0;136670.0;44495.0;148.3;20.3;8.5
6386;Total goods;Czech Republic;2003 April;87840.0;132304.0;44464.0;150.6;20.2;23.7
6387;Total goods;Czech Republic;2003 May;81364.0;125168.0;43804.0;153.8;9.7;-10.5
6388;Total goods;Czech Republic;2003 June;92077.0;130205.0;38128.0;141.4;31.6;3.2
6389;Total goods;Czech Republic;2003 July;86764.0;119869.0;33105.0;138.2;27.6;-2.6
6390;Total goods;Czech Republic;2003 August;67701.0;116537.0;48836.0;172.1;17.8;-2.4
6391;Total goods;Czech Republic;2003 September;94364.0;147140.0;52776.0;155.9;28.0;9.7
6392;Total goods;Czech Republic;2003 October;95771.0;155924.0;60153.0;162.8;17.6;3.5
6393;Total goods;Czech Republic;2003 November;143485.0;142276.0;-1209.0;99.2;77.6;-11.8
6394;Total goods;Czech Republic;2003 December;142152.0;131794.0;-10358.0;92.7;121.5;7.2
6395;Total goods;Czech Republic;2003;1160479.0;1615556.0;455077.0;139.2;39.0;7.3
6396;Total goods;Czech Republic;2004 January;90026.0;123741.0;33716.0;137.5;;
6397;Total goods;Czech Republic;2004 February;96127.0;140796.0;44668.0;146.5;;
6398;Total goods;Czech Republic;2004 March;147864.0;182140.0;34276.0;123.2;;
6399;Total goods;Czech Republic;2004 April;139612.0;169336.0;29724.0;121.3;;
6400;Total goods;Czech Republic;2004 May;117777.0;169231.0;51454.0;143.7;;
6401;Total goods;Czech Republic;2004 June;123294.0;191503.0;68209.0;155.3;;
6402;Total goods;Czech Republic;2004 July;117394.0;177657.0;60263.0;151.3;;
6403;Total goods;Czech Republic;2004 August;128445.0;196713.0;68269.0;153.2;;
6404;Total goods;Czech Republic;2004 September;162730.0;229746.0;67016.0;141.2;;
6405;Total goods;Czech Republic;2004 October;147331.0;286536.0;139205.0;194.5;;
6406;Total goods;Czech Republic;2004 November;133043.0;266007.0;132965.0;199.9;;
6407;Total goods;Czech Republic;2004 December;174495.0;247795.0;73300.0;142.0;;
6408;Total goods;Czech Republic;2004;1578138.0;2381201.0;803063.0;150.9;;
6409;Total goods;Czech Republic;2005 January;122635.0;218360.0;95724.0;178.1;36.2;76.5
6410;Total goods;Czech Republic;2005 February;116295.0;240395.0;124100.0;206.7;21.0;70.7
6411;Total goods;Czech Republic;2005 March;142341.0;287005.0;144664.0;201.6;-3.7;57.6
6412;Total goods;Czech Republic;2005 April;169511.0;266459.0;96949.0;157.2;21.4;57.4
6413;Total goods;Czech Republic;2005 May;165065.0;255699.0;90634.0;154.9;40.2;51.1
6414;Total goods;Czech Republic;2005 June;108402.0;281741.0;173339.0;259.9;-12.1;47.1
6415;Total goods;Czech Republic;2005 July;111748.0;245910.0;134162.0;220.1;-4.8;38.4
6416;Total goods;Czech Republic;2005 August;151787.0;276525.0;124738.0;182.2;18.2;40.6
6417;Total goods;Czech Republic;2005 September;138402.0;344865.0;206463.0;249.2;-15.0;50.1
6418;Total goods;Czech Republic;2005 October;151934.0;341053.0;189119.0;224.5;3.1;19.0
6419;Total goods;Czech Republic;2005 November;147070.0;350033.0;202963.0;238.0;10.5;31.6
6420;Total goods;Czech Republic;2005 December;160192.0;322416.0;162224.0;201.3;-8.2;30.1
6421;Total goods;Czech Republic;2005;1685382.0;3430462.0;1745081.0;203.5;6.8;44.1
6422;Total goods;Czech Republic;2006 January;151450.0;296647.0;145197.0;195.9;23.5;35.9
6423;Total goods;Czech Republic;2006 February;160871.0;275608.0;114737.0;171.3;38.3;14.6
6424;Total goods;Czech Republic;2006 March;165082.0;359949.0;194868.0;218.0;16.0;25.4
6425;Total goods;Czech Republic;2006 April;162609.0;302255.0;139645.0;185.9;-4.1;13.4
6426;Total goods;Czech Republic;2006 May;163577.0;300640.0;137063.0;183.8;-0.9;17.6
6427;Total goods;Czech Republic;2006 June;161826.0;329534.0;167708.0;203.6;49.3;17.0
6428;Total goods;Czech Republic;2006 July;131314.0;289723.0;158409.0;220.6;17.5;17.8
6429;Total goods;Czech Republic;2006 August;140383.0;313924.0;173541.0;223.6;-7.5;13.5
6430;Total goods;Czech Republic;2006 September;151675.0;405031.0;253357.0;267.0;9.6;17.4
6431;Total goods;Czech Republic;2006 October;194239.0;389281.0;195042.0;200.4;27.8;14.1
6432;Total goods;Czech Republic;2006 November;166882.0;430271.0;263388.0;257.8;13.5;22.9
6433;Total goods;Czech Republic;2006 December;164291.0;352141.0;187850.0;214.3;2.6;9.2
6434;Total goods;Czech Republic;2006;1914199.0;4045004.0;2130805.0;211.3;13.6;17.9
6435;Total goods;Czech Republic;2007 January;156588.0;356887.0;200299.0;227.9;3.4;20.3
6436;Total goods;Czech Republic;2007 February;183964.0;370826.0;186862.0;201.6;14.4;34.5
6437;Total goods;Czech Republic;2007 March;189208.0;436590.0;247382.0;230.7;14.6;21.3
6438;Total goods;Czech Republic;2007 April;150840.0;352432.0;201592.0;233.6;-7.2;16.6
6439;Total goods;Czech Republic;2007 May;167445.0;380995.0;213550.0;227.5;2.4;26.7
6440;Total goods;Czech Republic;2007 June;177225.0;434764.0;257539.0;245.3;9.5;31.9
6441;Total goods;Czech Republic;2007 July;143274.0;360846.0;217572.0;251.9;9.1;24.5
6442;Total goods;Czech Republic;2007 August;189246.0;410077.0;220832.0;216.7;34.8;30.6
6443;Total goods;Czech Republic;2007 September;194493.0;436333.0;241840.0;224.3;28.2;7.7
6444;Total goods;Czech Republic;2007 October;234512.0;465516.0;231004.0;198.5;20.7;19.6
6445;Total goods;Czech Republic;2007 November;234086.0;466739.0;232653.0;199.4;40.3;8.5
6446;Total goods;Czech Republic;2007 December;198586.0;368322.0;169736.0;185.5;20.9;4.6
6447;Total goods;Czech Republic;2007;2219467.0;4840328.0;2620861.0;218.1;15.9;19.7
6448;Total goods;Czech Republic;2008 January;228871.0;384457.0;155586.0;168.0;;
6449;Total goods;Czech Republic;2008 February;266185.0;382055.0;115870.0;143.5;;
6450;Total goods;Czech Republic;2008 March;253196.0;418389.0;165193.0;165.2;;
6451;Total goods;Czech Republic;2008 April;270593.0;360749.0;90155.0;133.3;;
6452;Total goods;Czech Republic;2008 May;276712.0;347626.0;70914.0;125.6;;
6453;Total goods;Czech Republic;2008 June;326369.0;365672.0;39303.0;112.0;;
6454;Total goods;Czech Republic;2008 July;326778.0;371154.0;44375.0;113.6;;
6455;Total goods;Czech Republic;2008 August;330066.0;337457.0;7391.0;102.2;;
6456;Total goods;Czech Republic;2008 September;332017.0;405955.0;73938.0;122.3;;
6457;Total goods;Czech Republic;2008 October;362330.0;411937.0;49608.0;113.7;;
6458;Total goods;Czech Republic;2008 November;368378.0;384753.0;16375.0;104.4;;
6459;Total goods;Czech Republic;2008 December;359890.0;310759.0;-49131.0;86.3;;
6460;Total goods;Czech Republic;2008;3701385.0;4480962.0;779577.0;121.1;;
6461;Total goods;Czech Republic;2009 January;308668.0;313548.0;4880.0;101.6;34.9;-18.4
6462;Total goods;Czech Republic;2009 February;302483.0;279939.0;-22544.0;92.5;13.6;-26.7
6463;Total goods;Czech Republic;2009 March;306517.0;315070.0;8554.0;102.8;21.1;-24.7
6464;Total goods;Czech Republic;2009 April;331081.0;276514.0;-54567.0;83.5;22.4;-23.4
6465;Total goods;Czech Republic;2009 May;296956.0;285452.0;-11505.0;96.1;7.3;-17.9
6466;Total goods;Czech Republic;2009 June;285162.0;305344.0;20182.0;107.1;-12.6;-16.5
6467;Total goods;Czech Republic;2009 July;324261.0;313798.0;-10463.0;96.8;-0.8;-15.5
6468;Total goods;Czech Republic;2009 August;285627.0;292042.0;6416.0;102.2;-13.5;-13.5
6469;Total goods;Czech Republic;2009 September;285298.0;355417.0;70119.0;124.6;-14.1;-12.4
6470;Total goods;Czech Republic;2009 October;362517.0;364655.0;2138.0;100.6;0.1;-11.5
6471;Total goods;Czech Republic;2009 November;326098.0;364547.0;38449.0;111.8;-11.5;-5.3
6472;Total goods;Czech Republic;2009 December;346070.0;351770.0;5700.0;101.6;-3.8;13.2
6473;Total goods;Czech Republic;2009;3760739.0;3818096.0;57358.0;101.5;1.6;-14.8
6474;Total goods;Czech Republic;2010 January;345464.0;334666.0;-10798.0;96.9;11.9;6.7
6475;Total goods;Czech Republic;2010 February;357193.0;360522.0;3329.0;100.9;18.1;28.8
6476;Total goods;Czech Republic;2010 March;394737.0;421197.0;26461.0;106.7;28.8;33.7
6477;Total goods;Czech Republic;2010 April;378728.0;369448.0;-9280.0;97.5;14.4;33.6
6478;Total goods;Czech Republic;2010 May;367738.0;390696.0;22958.0;106.2;23.8;36.9
6479;Total goods;Czech Republic;2010 June;386492.0;466941.0;80448.0;120.8;35.5;52.9
6480;Total goods;Czech Republic;2010 July;372633.0;406422.0;33789.0;109.1;14.9;29.5
6481;Total goods;Czech Republic;2010 August;339738.0;497562.0;157824.0;146.5;18.9;70.4
6482;Total goods;Czech Republic;2010 September;394074.0;564101.0;170027.0;143.1;38.1;58.7
6483;Total goods;Czech Republic;2010 October;430210.0;492945.0;62736.0;114.6;18.7;35.2
6484;Total goods;Czech Republic;2010 November;377635.0;529993.0;152358.0;140.3;15.8;45.4
6485;Total goods;Czech Republic;2010 December;398991.0;482298.0;83307.0;120.9;15.3;37.1
6486;Total goods;Czech Republic;2010;4543631.0;5316790.0;773159.0;117.0;20.8;39.3
6487;Total goods;Czech Republic;2011 January;395756.0;431202.0;35446.0;109.0;14.6;28.8
6488;Total goods;Czech Republic;2011 February;401091.0;453634.0;52542.0;113.1;12.3;25.8
6489;Total goods;Czech Republic;2011 March;483824.0;533911.0;50087.0;110.4;22.6;26.8
6490;Total goods;Czech Republic;2011 April;413924.0;479634.0;65710.0;115.9;9.3;29.8
6491;Total goods;Czech Republic;2011 May;425362.0;486457.0;61095.0;114.4;15.7;24.5
6492;Total goods;Czech Republic;2011 June;432634.0;485339.0;52705.0;112.2;11.9;3.9
6493;Total goods;Czech Republic;2011 July;437565.0;482939.0;45373.0;110.4;17.4;18.8
6494;Total goods;Czech Republic;2011 August;383222.0;489294.0;106072.0;127.7;12.8;-1.7
6495;Total goods;Czech Republic;2011 September;433510.0;543014.0;109504.0;125.3;10.0;-3.7
6496;Total goods;Czech Republic;2011 October;439858.0;539705.0;99847.0;122.7;2.2;9.5
6497;Total goods;Czech Republic;2011 November;452160.0;511222.0;59062.0;113.1;19.7;-3.5
6498;Total goods;Czech Republic;2011 December;454802.0;510394.0;55592.0;112.2;14.0;5.8
6499;Total goods;Czech Republic;2011;5153710.0;5946745.0;793036.0;115.4;13.4;11.8
6500;Total goods;Czech Republic;2012 January;433279.0;475778.0;42499.0;109.8;9.5;10.3
6501;Total goods;Czech Republic;2012 February;428902.0;451377.0;22475.0;105.2;6.9;-0.5
6502;Total goods;Czech Republic;2012 March;485945.0;552449.0;66504.0;113.7;0.4;3.5
6503;Total goods;Czech Republic;2012 April;508540.0;461435.0;-47105.0;90.7;22.9;-3.8
6504;Total goods;Czech Republic;2012 May;450919.0;490106.0;39187.0;108.7;6.0;0.8
6505;Total goods;Czech Republic;2012 June;429173.0;515089.0;85917.0;120.0;-0.8;6.1
6506;Total goods;Czech Republic;2012 July;475698.0;478044.0;2346.0;100.5;8.7;-1.0
6507;Total goods;Czech Republic;2012 August;467405.0;482364.0;14959.0;103.2;22.0;-1.4
6508;Total goods;Czech Republic;2012 September;447433.0;513430.0;65997.0;114.8;3.2;-5.4
6509;Total goods;Czech Republic;2012 October;492572.0;573215.0;80642.0;116.4;12.0;6.2
6510;Total goods;Czech Republic;2012 November;455110.0;550343.0;95233.0;120.9;0.7;7.7
6511;Total goods;Czech Republic;2012 December;431029.0;448566.0;17537.0;104.1;-5.2;-12.1
6512;Total goods;Czech Republic;2012 ;5506006.0;5992196.0;486191.0;108.8;6.8;0.8
6513;Total goods;Czech Republic;2013 January;423937.0;485959.0;62023.0;114.6;-2.2;2.1
6514;Total goods;Czech Republic;2013 February;354125.0;472196.0;118071.0;133.3;-17.4;4.6
6515;Total goods;Czech Republic;2013 March;426225.0;500116.0;73891.0;117.3;-12.3;-9.5
6516;Total goods;Czech Republic;2013 April;385372.0;469131.0;83759.0;121.7;-24.2;1.7
6517;Total goods;Czech Republic;2013 May;358696.0;484098.0;125402.0;135.0;-20.5;-1.2
6518;Total goods;Czech Republic;2013 June;390736.0;464891.0;74156.0;119.0;-9.0;-9.7
6519;Total goods;Czech Republic;2013 July;424176.0;484655.0;60480.0;114.3;-10.8;1.4
6520;Total goods;Czech Republic;2013 August;378254.0;473260.0;95006.0;125.1;-19.1;-1.9
6521;Total goods;Czech Republic;2013 September;368709.0;523758.0;155048.0;142.1;-17.6;2.0
6522;Total goods;Czech Republic;2013 October;452792.0;562969.0;110178.0;124.3;-8.1;-1.8
6523;Total goods;Czech Republic;2013 November;385658.0;561844.0;176186.0;145.7;-15.3;2.1
6524;Total goods;Czech Republic;2013 December;394270.0;531953.0;137683.0;134.9;-8.5;18.6
6525;Total goods;Czech Republic;2013;4742950.0;6014832.0;1271882.0;126.8;-13.9;0.4
6526;Total goods;Czech Republic;2014 January;354854.0;477429.0;122575.0;134.5;-16.3;-1.8
6527;Total goods;Czech Republic;2014 February;360665.0;527232.0;166567.0;146.2;1.8;11.7
6528;Total goods;Czech Republic;2014 March;397850.0;568521.0;170671.0;142.9;-6.7;13.7
6529;Total goods;Czech Republic;2014 April;396324.0;559878.0;163554.0;141.3;2.8;19.3
6530;Total goods;Czech Republic;2014 May;368763.0;523630.0;154867.0;142.0;2.8;8.2
6531;Total goods;Czech Republic;2014 June;379927.0;541859.0;161933.0;142.6;-2.8;16.6
6532;Total goods;Czech Republic;2014 July;385329.0;520648.0;135319.0;135.1;-9.2;7.4
6533;Total goods;Czech Republic;2014 August;337091.0;498384.0;161293.0;147.8;-10.9;5.3
6534;Total goods;Czech Republic;2014 September;381951.0;590757.0;208806.0;154.7;3.6;12.8
6535;Total goods;Czech Republic;2014 October;449490.0;594038.0;144548.0;132.2;-0.7;5.5
6536;Total goods;Czech Republic;2014 November;412033.0;584738.0;172705.0;141.9;6.8;4.1
6537;Total goods;Czech Republic;2014 December;455051.0;556630.0;101579.0;122.3;15.4;4.6
6538;Total goods;Czech Republic;2014;4679328.0;6543745.0;1864417.0;139.8;-1.3;8.8
6539;Total goods;Czech Republic;2015 January;392059.0;430431.0;38372.0;109.8;;
6540;Total goods;Czech Republic;2015 February;394949.0;485877.0;90927.0;123.0;;
6541;Total goods;Czech Republic;2015 March;455122.0;568246.0;113124.0;124.9;;
6542;Total goods;Czech Republic;2015 April;457460.0;529390.0;71930.0;115.7;;
6543;Total goods;Czech Republic;2015 May;378293.0;518530.0;140237.0;137.1;;
6544;Total goods;Czech Republic;2015 June;443840.0;610340.0;166500.0;137.5;;
6545;Total goods;Czech Republic;2015 July;450027.0;553549.0;103523.0;123.0;;
6546;Total goods;Czech Republic;2015 August;364332.0;512387.0;148055.0;140.6;;
6547;Total goods;Czech Republic;2015 September;419305.0;619666.0;200362.0;147.8;;
6548;Total goods;Czech Republic;2015 October;448463.0;624018.0;175554.0;139.1;;
6549;Total goods;Czech Republic;2015 November;438915.0;604745.0;165830.0;137.8;;
6550;Total goods;Czech Republic;2015 December;500193.0;512175.0;11982.0;102.4;;
6551;Total goods;Czech Republic;2015;5142958.0;6569355.0;1426397.0;127.7;;
6552;Total goods;Czech Republic;2016 January;380134.0;511888.0;131754.0;134.7;-3.0;18.9
6553;Total goods;Czech Republic;2016 February;381437.0;545507.0;164070.0;143.0;-3.4;12.3
6554;Total goods;Czech Republic;2016 March;453198.0;601084.0;147887.0;132.6;-0.4;5.8
6555;Total goods;Czech Republic;2016 April;378755.0;539145.0;160389.0;142.3;-17.2;1.8
6556;Total goods;Czech Republic;2016 May;437971.0;543723.0;105752.0;124.1;15.8;4.9
6557;Total goods;Czech Republic;2016 June;421842.0;592859.0;171017.0;140.5;-5.0;-2.9
6558;Total goods;Czech Republic;2016 July;364884.0;510404.0;145519.0;139.9;-18.9;-7.8
6559;Total goods;Czech Republic;2016 August;387826.0;523693.0;135867.0;135.0;6.5;2.2
6560;Total goods;Czech Republic;2016 September;400875.0;601452.0;200577.0;150.0;-4.4;-2.9
6561;Total goods;Czech Republic;2016 October;481820.0;563651.0;81830.0;117.0;7.4;-9.7
6562;Total goods;Czech Republic;2016 November;433876.0;597969.0;164093.0;137.8;-1.1;-1.1
6563;Total goods;Czech Republic;2016 December;466211.0;574968.0;108756.0;123.3;-6.8;12.3
6564;Total goods;Czech Republic;2016;4988830.0;6706342.0;1717512.0;134.4;-3.0;2.1
6565;Total goods;Czech Republic;2017 January;423702.0;517233.0;93530.0;122.1;11.5;1.0
6566;Total goods;Czech Republic;2017 February;353150.0;516672.0;163522.0;146.3;-7.4;-5.3
6567;Total goods;Czech Republic;2017 March;451226.0;640721.0;189495.0;142.0;-0.4;6.6
6568;Total goods;Czech Republic;2017 April;397652.0;512886.0;115234.0;129.0;5.0;-4.9
6569;Total goods;Czech Republic;2017 May;420425.0;553836.0;133411.0;131.7;-4.0;1.9
6570;Total goods;Czech Republic;2017 June;448293.0;598098.0;149805.0;133.4;6.3;0.9
6571;Total goods;Czech Republic;2017 July;395658.0;509516.0;113859.0;128.8;8.4;-0.2
6572;Total goods;Czech Republic;2017 August;455422.0;609593.0;154171.0;133.9;17.4;16.4
6573;Total goods;Czech Republic;2017 September;465382.0;574429.0;109048.0;123.4;16.1;-4.5
6574;Total goods;Czech Republic;2017 October;459132.0;613226.0;154094.0;133.6;-4.7;8.8
6575;Total goods;Czech Republic;2017 November;507230.0;752745.0;245515.0;148.4;16.9;25.9
6576;Total goods;Czech Republic;2017 December;523256.0;583860.0;60604.0;111.6;12.2;1.5
6577;Total goods;Czech Republic;2017;5300527.0;6982815.0;1682289.0;131.7;6.2;4.1
6578;Total goods;Denmark;1996 January;142069.0;225128.0;83059.0;158.5;;
6579;Total goods;Denmark;1996 February;124598.0;204878.0;80280.0;164.4;;
6580;Total goods;Denmark;1996 March;129445.0;220304.0;90859.0;170.2;;
6581;Total goods;Denmark;1996 April;125346.0;192401.0;67055.0;153.5;;
6582;Total goods;Denmark;1996 May;127649.0;214879.0;87230.0;168.3;;
6583;Total goods;Denmark;1996 June;129489.0;211632.0;82143.0;163.4;;
6584;Total goods;Denmark;1996 July;117114.0;187414.0;70300.0;160.0;;
6585;Total goods;Denmark;1996 August;159206.0;233257.0;74051.0;146.5;;
6586;Total goods;Denmark;1996 September;139219.0;227186.0;87967.0;163.2;;
6587;Total goods;Denmark;1996 October;166906.0;235808.0;68902.0;141.3;;
6588;Total goods;Denmark;1996 November;136180.0;221884.0;85704.0;162.9;;
6589;Total goods;Denmark;1996 December;145860.0;216538.0;70678.0;148.5;;
6590;Total goods;Denmark;1996;1643110.0;2591303.0;948193.0;157.7;;
6591;Total goods;Denmark;1997 January;141439.0;225442.0;84003.0;159.4;-0.4;0.1
6592;Total goods;Denmark;1997 February;129293.0;212215.0;82922.0;164.1;3.8;3.6
6593;Total goods;Denmark;1997 March;143370.0;240475.0;97105.0;167.7;10.7;9.1
6594;Total goods;Denmark;1997 April;148694.0;228923.0;80229.0;154.0;18.6;19.0
6595;Total goods;Denmark;1997 May;144441.0;242288.0;97847.0;167.7;13.2;12.8
6596;Total goods;Denmark;1997 June;164306.0;232599.0;68293.0;141.6;26.9;9.9
6597;Total goods;Denmark;1997 July;141940.0;201714.0;59774.0;142.1;21.2;7.6
