ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
663;Vrouwen;Ondergrens 67%-prognose-interval;2048;9375647;9172114;2121530;1584856;4094919;469623;130536;156966;;
664;Vrouwen;Ondergrens 67%-prognose-interval;2049;9365426;9158362;2114271;1585584;4077359;469236;130937;157372;;
665;Vrouwen;Ondergrens 67%-prognose-interval;2050;9358633;9150030;2107590;1582177;4070221;468738;131233;157483;;
666;Vrouwen;Ondergrens 67%-prognose-interval;2051;9356645;9151292;2099577;1583012;4063946;467427;131622;157079;;
667;Vrouwen;Ondergrens 67%-prognose-interval;2052;9350170;9145784;2087322;1585850;4060560;466520;131849;156861;;
668;Vrouwen;Ondergrens 67%-prognose-interval;2053;9358098;9136856;2075400;1584828;4058223;465156;132371;155852;;
669;Vrouwen;Ondergrens 67%-prognose-interval;2054;9349167;9131180;2065151;1584429;4060353;462976;132900;154212;;
670;Vrouwen;Ondergrens 67%-prognose-interval;2055;9349257;9131819;2055936;1583829;4061656;460674;133322;153978;;
671;Vrouwen;Ondergrens 67%-prognose-interval;2056;9350414;9130908;2047736;1581315;4055437;458297;133598;152856;;
672;Vrouwen;Ondergrens 67%-prognose-interval;2057;9352589;9128687;2037960;1576073;4053306;456128;134035;151633;;
673;Vrouwen;Ondergrens 67%-prognose-interval;2058;9362391;9132906;2030092;1571341;4058015;454271;134294;150288;;
674;Vrouwen;Ondergrens 67%-prognose-interval;2059;9370431;9147935;2023158;1570713;4060122;452275;134602;148661;;
675;Vrouwen;Ondergrens 67%-prognose-interval;2060;9371145;9148901;2020590;1571026;4063441;449519;134684;145548;;
676;Vrouwen;Ondergrens 67%-prognose-interval;2061;9373315;9159783;2017739;1570109;4067293;447203;134715;144681;;
677;Vrouwen;Ondergrens 67%-prognose-interval;2062;9376428;9169514;2018417;1567021;4066357;445052;134723;142510;;
678;Vrouwen;Ondergrens 67%-prognose-interval;2063;9380092;9164138;2017423;1561702;4064329;442378;134894;139621;;
679;Vrouwen;Ondergrens 67%-prognose-interval;2064;9386956;9158010;2016125;1556998;4067424;440395;134806;137714;;
680;Vrouwen;Ondergrens 67%-prognose-interval;2065;9388430;9173986;2015535;1552676;4073065;438053;134948;135758;;
681;Vrouwen;Ondergrens 67%-prognose-interval;2066;9396318;9192822;2010969;1547341;4077264;436183;135021;132995;;
682;Vrouwen;Ondergrens 67%-prognose-interval;2067;9413045;9212184;2008219;1544055;4078719;434918;135054;130925;;
683;Vrouwen;Ondergrens 67%-prognose-interval;2068;9429282;9221712;2004075;1542012;4079369;433960;134887;128819;;
684;Vrouwen;Ondergrens 67%-prognose-interval;2069;9452383;9234783;1999114;1540794;4081515;433712;134964;126673;;
685;Vrouwen;Ondergrens 67%-prognose-interval;2070;9460137;9250961;2003929;1539662;4088898;432511;135240;125040;;
686;Vrouwen;Bovengrens 67%-prognose-interval;2022;8857353;8718181;2184748;1664499;4394926;503670;136083;148788;;
687;Vrouwen;Bovengrens 67%-prognose-interval;2023;8940962;8797726;2200719;1715841;4456180;517480;138968;156001;;
688;Vrouwen;Bovengrens 67%-prognose-interval;2024;9021071;8874219;2215467;1758417;4512182;528979;141516;162281;;
689;Vrouwen;Bovengrens 67%-prognose-interval;2025;9092114;8938666;2227323;1791658;4560269;539101;143558;167428;;
690;Vrouwen;Bovengrens 67%-prognose-interval;2026;9159193;9004110;2241494;1824876;4604642;548062;145558;172474;;
691;Vrouwen;Bovengrens 67%-prognose-interval;2027;9229045;9069600;2254412;1855852;4644079;555867;147231;177231;;
692;Vrouwen;Bovengrens 67%-prognose-interval;2028;9294584;9134462;2266960;1885762;4679168;563143;148736;182556;;
693;Vrouwen;Bovengrens 67%-prognose-interval;2029;9360641;9196964;2283644;1912560;4713914;570437;150331;187215;;
694;Vrouwen;Bovengrens 67%-prognose-interval;2030;9424764;9260950;2299627;1942760;4742060;577393;151874;192128;;
695;Vrouwen;Bovengrens 67%-prognose-interval;2031;9483608;9313692;2316886;1969715;4772772;584028;153436;196830;;
696;Vrouwen;Bovengrens 67%-prognose-interval;2032;9545451;9371836;2331741;1995610;4797953;590878;154790;202270;;
697;Vrouwen;Bovengrens 67%-prognose-interval;2033;9599805;9424368;2350991;2017834;4819721;597945;156268;207785;;
698;Vrouwen;Bovengrens 67%-prognose-interval;2034;9655747;9477692;2370704;2041399;4840738;605450;157585;212785;;
699;Vrouwen;Bovengrens 67%-prognose-interval;2035;9707181;9531076;2390446;2065226;4861959;613049;159052;219026;;
700;Vrouwen;Bovengrens 67%-prognose-interval;2036;9767771;9582517;2413011;2087390;4884552;619819;160535;223619;;
701;Vrouwen;Bovengrens 67%-prognose-interval;2037;9824607;9633297;2434913;2108828;4900598;627166;162042;228456;;
702;Vrouwen;Bovengrens 67%-prognose-interval;2038;9879777;9683890;2455537;2128412;4909815;635445;163526;233482;;
703;Vrouwen;Bovengrens 67%-prognose-interval;2039;9931683;9722082;2477337;2145525;4921390;643654;165041;238043;;
704;Vrouwen;Bovengrens 67%-prognose-interval;2040;9974226;9773166;2495173;2160380;4935338;651674;166437;242956;;
705;Vrouwen;Bovengrens 67%-prognose-interval;2041;10009001;9806329;2515568;2176634;4946339;659266;167667;248684;;
706;Vrouwen;Bovengrens 67%-prognose-interval;2042;10048982;9845067;2536269;2191132;4963705;666174;168646;253480;;
707;Vrouwen;Bovengrens 67%-prognose-interval;2043;10100769;9889872;2553450;2207993;4968848;673141;170098;257342;;
708;Vrouwen;Bovengrens 67%-prognose-interval;2044;10143482;9928806;2566151;2225030;4974704;680444;171370;261996;;
709;Vrouwen;Bovengrens 67%-prognose-interval;2045;10178667;9967600;2582606;2242237;4985511;686578;172639;265502;;
710;Vrouwen;Bovengrens 67%-prognose-interval;2046;10215489;10000440;2596147;2259721;4997959;691864;173962;269120;;
711;Vrouwen;Bovengrens 67%-prognose-interval;2047;10244804;10030336;2604186;2275225;5012703;697062;175552;274431;;
712;Vrouwen;Bovengrens 67%-prognose-interval;2048;10282141;10064790;2620249;2291768;5033616;702213;177961;277892;;
713;Vrouwen;Bovengrens 67%-prognose-interval;2049;10323721;10105238;2633800;2310304;5051902;706032;179967;282923;;
714;Vrouwen;Bovengrens 67%-prognose-interval;2050;10363123;10139569;2643657;2325364;5060849;709516;181604;287095;;
715;Vrouwen;Bovengrens 67%-prognose-interval;2051;10386404;10163142;2649162;2338214;5071807;712636;183465;291304;;
716;Vrouwen;Bovengrens 67%-prognose-interval;2052;10420374;10189944;2657003;2354033;5091460;715508;185207;296337;;
717;Vrouwen;Bovengrens 67%-prognose-interval;2053;10450098;10223110;2665256;2371276;5111311;716405;186843;299402;;
718;Vrouwen;Bovengrens 67%-prognose-interval;2054;10480867;10253434;2669671;2386022;5123361;719383;188472;302050;;
719;Vrouwen;Bovengrens 67%-prognose-interval;2055;10523106;10294497;2672391;2402426;5145930;722376;190398;307083;;
720;Vrouwen;Bovengrens 67%-prognose-interval;2056;10567223;10327306;2679278;2414691;5168335;724394;192020;309635;;
721;Vrouwen;Bovengrens 67%-prognose-interval;2057;10611472;10357214;2682809;2428430;5196103;727040;193645;310718;;
722;Vrouwen;Bovengrens 67%-prognose-interval;2058;10654442;10393108;2686986;2443519;5215471;728925;195095;312978;;
723;Vrouwen;Bovengrens 67%-prognose-interval;2059;10683543;10430618;2700843;2452972;5231361;729225;196550;314433;;
724;Vrouwen;Bovengrens 67%-prognose-interval;2060;10713561;10469149;2708145;2459472;5256821;730541;197814;317180;;
725;Vrouwen;Bovengrens 67%-prognose-interval;2061;10748904;10508446;2721044;2466692;5269200;733573;198921;319473;;
726;Vrouwen;Bovengrens 67%-prognose-interval;2062;10789947;10541561;2730948;2477076;5287838;737028;199470;320518;;
727;Vrouwen;Bovengrens 67%-prognose-interval;2063;10830696;10579902;2747499;2486855;5302962;737621;200609;320728;;
728;Vrouwen;Bovengrens 67%-prognose-interval;2064;10867068;10619134;2764033;2498191;5328396;739452;201436;322114;;
729;Vrouwen;Bovengrens 67%-prognose-interval;2065;10901201;10661970;2783199;2507773;5348570;742456;202030;321362;;
730;Vrouwen;Bovengrens 67%-prognose-interval;2066;10942566;10696282;2797095;2518554;5371540;745603;202354;320524;;
731;Vrouwen;Bovengrens 67%-prognose-interval;2067;10986815;10752268;2813403;2527382;5393504;748902;203310;321710;;
732;Vrouwen;Bovengrens 67%-prognose-interval;2068;11044296;10816075;2820238;2535648;5425011;753203;203995;321973;;
733;Vrouwen;Bovengrens 67%-prognose-interval;2069;11082773;10866359;2836818;2544227;5454179;758733;204837;321971;;
734;Vrouwen;Bovengrens 67%-prognose-interval;2070;11134648;10913154;2852590;2560415;5478551;762840;205688;324294;;
