ID;Geslacht;Leeftijd;Herkomstgroepering;HoogstGevolgdeOpleiding;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
4307;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;2;2011;10.0;140.0;10.0;174.0
4308;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;2;2012;;;10.0;
4309;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;2;2013;;;10.0;101.0
4310;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;2;2014;;;450.0;106.0
4311;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;1;2006;120.0;954.0;60.0;434.0
4312;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;1;2007;50.0;723.0;40.0;530.0
4313;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;1;2008;50.0;667.0;30.0;438.0
4314;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;1;2009;50.0;564.0;20.0;275.0
4315;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;1;2010;50.0;584.0;30.0;352.0
4316;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;1;2011;40.0;473.0;30.0;313.0
4317;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;1;2012;;;20.0;315.0
4318;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;1;2013;;;20.0;169.0
4319;Totaal mannen en vrouwen;12 tot 18 jaar;Turkije;Opleiding onbekend;1;2014;;;340.0;81.0
4320;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;0;2006;3870.0;640.0;2540.0;416.0
4321;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;0;2007;3920.0;643.0;2660.0;433.0
4322;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;0;2008;3720.0;607.0;2490.0;405.0
4323;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;0;2009;3630.0;571.0;2220.0;344.0
4324;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;0;2010;3300.0;507.0;2190.0;328.0
4325;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;0;2011;3020.0;452.0;1890.0;278.0
4326;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;0;2012;2800.0;413.0;1730.0;252.0
4327;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;0;2013;2570.0;366.0;1560.0;221.0
4328;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;0;2014;2420.0;330.0;1330.0;180.0
4329;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;2;2006;970.0;157.0;1380.0;222.0
4330;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;2;2007;990.0;159.0;1400.0;224.0
4331;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;2;2008;1080.0;174.0;1330.0;210.0
4332;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;2;2009;1250.0;189.0;1170.0;175.0
4333;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;2;2010;990.0;147.0;1150.0;167.0
4334;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;2;2011;1030.0;150.0;990.0;142.0
4335;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;2;2012;;;890.0;126.0
4336;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;2;2013;;;830.0;116.0
4337;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;2;2014;;;740.0;99.0
4338;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;1;2006;2890.0;483.0;1160.0;194.0
4339;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;1;2007;2940.0;484.0;1260.0;209.0
4340;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;1;2008;2630.0;433.0;1160.0;195.0
4341;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;1;2009;2380.0;382.0;1050.0;170.0
4342;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;1;2010;2310.0;360.0;1030.0;162.0
4343;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;1;2011;1990.0;302.0;900.0;136.0
4344;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;1;2012;;;840.0;126.0
4345;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;1;2013;;;730.0;105.0
4346;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Totaal opleidingen;1;2014;;;590.0;81.0
4347;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;0;2006;220.0;351.0;120.0;194.0
4348;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;0;2007;180.0;329.0;110.0;203.0
4349;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;0;2008;140.0;263.0;80.0;148.0
4350;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;0;2009;150.0;276.0;70.0;134.0
4351;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;0;2010;120.0;231.0;60.0;126.0
4352;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;0;2011;100.0;191.0;50.0;91.0
4353;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;0;2012;80.0;159.0;30.0;61.0
4354;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;0;2013;100.0;190.0;40.0;83.0
4355;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;0;2014;;;;
4356;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;2;2006;60.0;93.0;70.0;113.0
4357;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;2;2007;40.0;80.0;70.0;116.0
4358;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;2;2008;50.0;92.0;50.0;89.0
4359;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;2;2009;60.0;115.0;40.0;79.0
4360;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;2;2010;40.0;76.0;40.0;75.0
4361;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;2;2011;30.0;62.0;30.0;51.0
4362;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;2;2012;;;20.0;30.0
4363;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;2;2013;;;30.0;59.0
4364;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;2;2014;;;;
4365;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;1;2006;160.0;258.0;50.0;81.0
4366;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;1;2007;140.0;249.0;50.0;87.0
4367;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;1;2008;90.0;172.0;30.0;58.0
4368;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;1;2009;80.0;160.0;30.0;55.0
4369;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;1;2010;80.0;155.0;30.0;51.0
4370;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;1;2011;70.0;129.0;20.0;39.0
4371;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;1;2012;;;20.0;30.0
4372;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;1;2013;;;10.0;24.0
4373;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Basisonderwijs;1;2014;;;;
4374;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;0;2006;1650.0;1010.0;1070.0;652.0
4375;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;0;2007;1670.0;1014.0;1110.0;675.0
4376;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;0;2008;1640.0;992.0;1080.0;653.0
4377;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;0;2009;1530.0;914.0;910.0;545.0
4378;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;0;2010;1370.0;804.0;890.0;523.0
4379;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;0;2011;1230.0;697.0;740.0;417.0
4380;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;0;2012;1240.0;679.0;760.0;418.0
4381;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;0;2013;1130.0;586.0;700.0;361.0
4382;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;0;2014;;;;
4383;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;2;2006;380.0;234.0;590.0;358.0
4384;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;2;2007;400.0;242.0;570.0;348.0
4385;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;2;2008;420.0;254.0;550.0;330.0
4386;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;2;2009;480.0;289.0;470.0;283.0
4387;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;2;2010;360.0;211.0;460.0;272.0
4388;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;2;2011;380.0;218.0;380.0;214.0
4389;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;2;2012;;;380.0;210.0
4390;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;2;2013;;;360.0;187.0
4391;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;2;2014;;;;
4392;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;1;2006;1270.0;776.0;480.0;294.0
4393;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;1;2007;1280.0;773.0;540.0;327.0
4394;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;1;2008;1220.0;739.0;540.0;323.0
4395;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;1;2009;1050.0;625.0;440.0;262.0
4396;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;1;2010;1010.0;593.0;430.0;251.0
4397;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;1;2011;850.0;480.0;360.0;204.0
4398;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;1;2012;;;380.0;208.0
4399;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;1;2013;;;340.0;175.0
4400;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Vmbo;1;2014;;;;
4401;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;0;2006;150.0;1257.0;120.0;933.0
4402;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;0;2007;290.0;1361.0;200.0;938.0
4403;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;0;2008;280.0;1209.0;200.0;878.0
4404;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;0;2009;270.0;1166.0;160.0;697.0
4405;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;0;2010;250.0;1048.0;170.0;719.0
4406;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;0;2011;290.0;1180.0;190.0;759.0
4407;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;0;2012;260.0;949.0;160.0;607.0
4408;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;0;2013;280.0;969.0;170.0;583.0
4409;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;0;2014;;;;
4410;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;2;2006;30.0;282.0;60.0;479.0
4411;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;2;2007;60.0;269.0;110.0;499.0
4412;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;2;2008;70.0;289.0;90.0;398.0
4413;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;2;2009;80.0;329.0;70.0;316.0
4414;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;2;2010;60.0;251.0;80.0;341.0
4415;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;2;2011;80.0;332.0;90.0;366.0
4416;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;2;2012;;;70.0;263.0
4417;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;2;2013;;;80.0;286.0
4418;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;2;2014;;;;
4419;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;1;2006;120.0;975.0;60.0;454.0
4420;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;1;2007;240.0;1092.0;100.0;439.0
4421;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;1;2008;210.0;920.0;110.0;481.0
4422;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;1;2009;200.0;837.0;90.0;381.0
4423;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;1;2010;190.0;796.0;90.0;378.0
4424;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;1;2011;210.0;847.0;100.0;394.0
4425;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;1;2012;;;90.0;344.0
4426;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;1;2013;;;90.0;296.0
4427;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Voortgezet speciaal onderwijs;1;2014;;;;
4428;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;0;2006;690.0;1137.0;520.0;853.0
4429;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;0;2007;720.0;1181.0;550.0;906.0
4430;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;0;2008;640.0;1052.0;470.0;780.0
4431;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;0;2009;630.0;1032.0;460.0;752.0
4432;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;0;2010;600.0;984.0;440.0;721.0
4433;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;0;2011;520.0;845.0;400.0;642.0
4434;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;0;2012;500.0;791.0;350.0;548.0
4435;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;0;2013;420.0;652.0;320.0;495.0
4436;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;0;2014;;;;
4437;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;2;2006;140.0;227.0;220.0;368.0
4438;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;2;2007;130.0;211.0;220.0;368.0
4439;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;2;2008;150.0;246.0;200.0;334.0
4440;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;2;2009;140.0;237.0;180.0;288.0
4441;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;2;2010;150.0;242.0;180.0;289.0
4442;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;2;2011;140.0;226.0;170.0;280.0
4443;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;2;2012;;;150.0;243.0
4444;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;2;2013;;;150.0;223.0
4445;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;2;2014;;;;
4446;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;1;2006;550.0;910.0;300.0;485.0
4447;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;1;2007;590.0;970.0;330.0;538.0
4448;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;1;2008;490.0;806.0;270.0;446.0
4449;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;1;2009;490.0;795.0;280.0;464.0
4450;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;1;2010;450.0;742.0;260.0;432.0
4451;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;1;2011;380.0;618.0;220.0;362.0
4452;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;1;2012;;;190.0;305.0
4453;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;1;2013;;;180.0;271.0
4454;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Mbo;1;2014;;;;
4455;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;0;2006;820.0;317.0;450.0;175.0
4456;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;0;2007;780.0;299.0;470.0;178.0
4457;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;0;2008;780.0;293.0;470.0;177.0
4458;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;0;2009;780.0;280.0;420.0;150.0
4459;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;0;2010;700.0;240.0;390.0;135.0
4460;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;0;2011;630.0;209.0;340.0;111.0
4461;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;0;2012;530.0;173.0;280.0;91.0
4462;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;0;2013;460.0;146.0;210.0;68.0
4463;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;0;2014;;;;
4464;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;2;2006;260.0;100.0;300.0;116.0
4465;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;2;2007;280.0;105.0;310.0;118.0
4466;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;2;2008;310.0;117.0;320.0;119.0
4467;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;2;2009;350.0;127.0;280.0;99.0
4468;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;2;2010;280.0;95.0;250.0;84.0
4469;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;2;2011;280.0;93.0;210.0;68.0
4470;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;2;2012;;;180.0;59.0
4471;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;2;2013;;;140.0;45.0
4472;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;2;2014;;;;
4473;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;1;2006;560.0;217.0;150.0;59.0
4474;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;1;2007;510.0;193.0;160.0;59.0
4475;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;1;2008;470.0;176.0;160.0;58.0
4476;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;1;2009;430.0;154.0;140.0;51.0
4477;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;1;2010;420.0;145.0;150.0;50.0
4478;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;1;2011;350.0;116.0;130.0;43.0
4479;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;1;2012;;;100.0;32.0
4480;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;1;2013;;;70.0;23.0
4481;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Havo, vwo;1;2014;;;;
4482;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;0;2006;10.0;273.0;10.0;122.0
4483;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;0;2007;10.0;152.0;10.0;136.0
4484;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;0;2008;20.0;380.0;10.0;196.0
4485;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;0;2009;10.0;92.0;0.0;
4486;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;0;2010;10.0;230.0;10.0;112.0
4487;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;0;2011;10.0;186.0;10.0;101.0
4488;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;0;2012;10.0;96.0;0.0;
4489;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;0;2013;20.0;233.0;10.0;123.0
4490;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;0;2014;;;;
4491;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;2;2006;10.0;205.0;0.0;
4492;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;2;2007;0.0;;10.0;97.0
4493;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;2;2008;10.0;160.0;10.0;160.0
4494;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;2;2009;0.0;;0.0;
4495;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;2;2010;10.0;99.0;10.0;80.0
4496;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;2;2011;10.0;101.0;10.0;84.0
4497;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;2;2012;;;0.0;
4498;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;2;2013;;;10.0;109.0
4499;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;2;2014;;;;
4500;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;1;2006;0.0;;0.0;
4501;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;1;2007;10.0;109.0;0.0;
4502;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;1;2008;10.0;220.0;0.0;
4503;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;1;2009;0.0;;0.0;
