ID;InEnUitvoer;Perioden;OorspronkelijkeReeks_1;WerkdaggecorrigeerdeReeks_2;Prijs_3;OorspronkelijkeReeks_4;WerkdaggecorrigeerdeReeks_5;OorspronkelijkeReeks_6;WerkdaggecorrigeerdeReeks_7;Prijs_8;OorspronkelijkeReeks_9;WerkdaggecorrigeerdeReeks_10
750;Uitvoer;2009 februari;49.2;49.5;85.4;57.7;58.0;-21.4;-19.0;-6.1;-16.2;-13.4
751;Uitvoer;2009 maart;55.0;55.1;85.4;64.4;64.5;-16.5;-20.4;-7.2;-10.0;-14.0
752;Uitvoer;2009 1e kwartaal;51.6;51.9;86.0;60.0;60.3;-19.3;-19.2;-6.1;-14.1;-13.8
753;Uitvoer;2009 april;49.4;49.0;84.5;58.4;58.0;-26.1;-24.5;-9.0;-18.9;-17.2
754;Uitvoer;2009 mei;47.3;48.2;84.2;56.1;57.3;-22.6;-22.2;-10.4;-13.7;-13.1
755;Uitvoer;2009 juni;50.9;50.7;85.9;59.2;59.0;-21.0;-21.4;-9.6;-12.7;-13.2
756;Uitvoer;2009 2e kwartaal;49.2;49.3;84.9;57.9;58.1;-23.3;-22.7;-9.6;-15.2;-14.6
757;Uitvoer;2009 juli;52.3;51.1;83.7;62.4;61.1;-19.3;-19.3;-11.6;-8.7;-8.7
758;Uitvoer;2009 augustus;47.5;49.0;85.3;55.7;57.4;-20.5;-20.5;-11.1;-10.6;-10.6
759;Uitvoer;2009 september;54.3;53.5;84.2;64.5;63.6;-19.1;-19.1;-10.4;-9.7;-9.7
760;Uitvoer;2009 3e kwartaal;51.4;51.2;84.3;60.9;60.7;-19.6;-19.6;-11.0;-9.7;-9.7
761;Uitvoer;2009 oktober;55.7;55.9;88.0;63.3;63.5;-16.0;-13.8;-8.3;-8.4;-6.0
762;Uitvoer;2009 november;57.2;57.8;88.2;64.8;65.6;-4.1;-6.6;-5.7;1.6;-1.0
763;Uitvoer;2009 december;55.6;53.8;89.4;62.1;60.2;0.6;-1.5;-3.0;3.7;1.7
764;Uitvoer;2009 4e kwartaal;56.1;55.8;88.5;63.4;63.1;-7.0;-7.6;-5.8;-1.3;-1.9
765;Uitvoer;2009;52.1;52.1;86.0;60.6;60.6;-17.5;-17.4;-8.1;-10.2;-10.1
766;Uitvoer;2010 januari;52.5;54.5;86.7;60.6;62.8;3.9;6.6;-0.7;4.6;7.4
767;Uitvoer;2010 februari;53.4;53.7;86.3;61.9;62.3;8.5;8.5;1.1;7.3;7.3
768;Uitvoer;2010 maart;65.6;64.0;88.2;74.4;72.6;19.2;16.1;3.2;15.4;12.5
769;Uitvoer;2010 1e kwartaal;57.2;57.4;87.1;65.6;65.9;10.8;10.6;1.3;9.4;9.2
770;Uitvoer;2010 april;60.0;59.6;90.4;66.4;65.9;21.5;21.5;6.9;13.7;13.7
771;Uitvoer;2010 mei;57.0;59.3;90.9;62.7;65.2;20.6;23.2;8.0;11.7;13.9
772;Uitvoer;2010 juni;62.9;61.3;92.1;68.3;66.7;23.6;21.0;7.2;15.3;13.0
773;Uitvoer;2010 2e kwartaal;60.0;60.1;91.1;65.8;65.9;21.9;21.9;7.4;13.6;13.5
774;Uitvoer;2010 juli;60.5;60.7;89.4;67.6;67.9;15.7;18.8;6.9;8.3;11.1
775;Uitvoer;2010 augustus;58.3;58.5;91.0;64.0;64.3;22.6;19.4;6.7;14.9;12.0
776;Uitvoer;2010 september;63.3;62.3;90.1;70.2;69.2;16.5;16.5;7.1;8.8;8.8
777;Uitvoer;2010 3e kwartaal;60.7;60.5;90.2;67.3;67.1;18.1;18.2;6.9;10.5;10.6
778;Uitvoer;2010 oktober;63.6;65.5;93.0;68.4;70.4;14.2;17.2;5.7;8.0;10.8
779;Uitvoer;2010 november;68.1;67.1;93.8;72.6;71.5;19.1;16.0;6.4;11.9;9.1
780;Uitvoer;2010 december;68.1;64.6;96.5;70.6;67.1;22.6;20.0;7.9;13.6;11.4
781;Uitvoer;2010 4e kwartaal;66.6;65.7;94.4;70.5;69.7;18.6;17.7;6.7;11.2;10.4
782;Uitvoer;2010;61.1;60.9;90.8;67.3;67.1;17.3;17.0;5.6;11.1;10.9
783;Uitvoer;2011 januari;64.2;65.1;93.7;68.5;69.6;22.1;19.6;8.1;13.0;10.8
784;Uitvoer;2011 februari;64.6;65.0;94.7;68.2;68.6;21.0;21.0;9.8;10.2;10.2
785;Uitvoer;2011 maart;76.0;74.1;95.5;79.6;77.7;15.9;15.9;8.3;7.0;7.0
786;Uitvoer;2011 1e kwartaal;68.3;68.1;94.7;72.1;71.9;19.4;18.7;8.7;9.9;9.2
787;Uitvoer;2011 april;69.1;68.9;96.1;71.9;71.8;15.1;15.6;6.3;8.2;8.9
788;Uitvoer;2011 mei;67.7;65.8;96.1;70.5;68.7;18.9;11.0;5.7;12.5;5.3
789;Uitvoer;2011 juni;65.8;67.0;95.3;69.1;70.1;4.6;9.2;3.5;1.1;5.2
790;Uitvoer;2011 2e kwartaal;67.5;67.2;95.8;70.5;70.2;12.6;11.9;5.1;7.1;6.5
791;Uitvoer;2011 juli;65.9;67.9;94.7;69.6;71.7;8.9;11.8;5.9;2.9;5.6
792;Uitvoer;2011 augustus;65.6;64.2;95.3;68.9;67.4;12.6;9.7;4.7;7.6;4.8
793;Uitvoer;2011 september;69.1;68.1;95.0;72.8;71.7;9.2;9.2;5.4;3.6;3.6
794;Uitvoer;2011 3e kwartaal;66.9;66.7;95.0;70.4;70.2;10.2;10.2;5.3;4.6;4.7
795;Uitvoer;2011 oktober;66.6;68.7;99.0;67.3;69.4;4.9;4.9;6.4;-1.5;-1.5
796;Uitvoer;2011 november;72.4;71.4;99.2;73.0;72.0;6.4;6.4;5.7;0.6;0.6
797;Uitvoer;2011 december;70.9;70.5;100.2;70.8;70.4;4.1;9.2;3.9;0.3;5.0
798;Uitvoer;2011 4e kwartaal;70.0;70.2;99.5;70.4;70.6;5.1;6.8;5.3;-0.2;1.3
799;Uitvoer;2011;68.2;68.1;96.2;70.8;70.7;11.6;11.7;6.0;5.3;5.4
800;Uitvoer;2012 januari;69.8;69.0;98.3;71.0;70.3;8.8;6.0;4.9;3.7;1.0
801;Uitvoer;2012 februari;70.0;68.3;98.3;71.1;69.3;8.3;5.2;3.8;4.4;1.0
802;Uitvoer;2012 maart;78.3;78.4;98.9;79.2;79.3;3.0;5.8;3.6;-0.5;2.1
803;Uitvoer;2012 1e kwartaal;72.7;71.9;98.5;73.8;73.0;6.5;5.7;4.1;2.3;1.4
804;Uitvoer;2012 april;71.5;72.9;98.6;72.5;73.9;3.5;5.7;2.6;0.9;2.9
805;Uitvoer;2012 mei;72.0;71.1;98.2;73.3;72.4;6.3;8.1;2.2;4.0;5.4
806;Uitvoer;2012 juni;70.4;70.5;96.6;73.0;73.1;7.0;5.3;1.3;5.6;4.2
807;Uitvoer;2012 2e kwartaal;71.3;71.5;97.8;72.9;73.1;5.6;6.3;2.0;3.5;4.2
808;Uitvoer;2012 juli;70.5;70.7;96.9;72.7;73.0;7.0;4.2;2.4;4.5;1.8
809;Uitvoer;2012 augustus;70.3;68.8;99.3;70.8;69.2;7.2;7.2;4.3;2.8;2.8
810;Uitvoer;2012 september;70.3;73.0;98.3;71.6;74.3;1.7;7.2;3.5;-1.7;3.6
811;Uitvoer;2012 3e kwartaal;70.4;70.8;98.2;71.7;72.2;5.2;6.2;3.4;1.8;2.7
812;Uitvoer;2012 oktober;77.6;75.9;102.0;76.1;74.4;16.4;10.5;3.1;12.9;7.2
813;Uitvoer;2012 november;78.2;77.0;101.6;77.0;75.8;7.9;7.9;2.4;5.4;5.4
814;Uitvoer;2012 december;71.0;74.1;102.0;69.6;72.5;0.1;5.0;1.8;-1.6;3.0
815;Uitvoer;2012 4e kwartaal;75.6;75.7;101.9;74.2;74.3;8.0;7.8;2.4;5.5;5.2
816;Uitvoer;2012;72.5;72.5;99.1;73.2;73.1;6.4;6.5;3.0;3.3;3.4
817;Uitvoer;2013 januari;73.8;72.6;99.0;74.5;73.2;5.6;5.1;0.7;4.9;4.2
818;Uitvoer;2013 februari;70.0;70.4;99.1;70.7;71.2;0.1;3.1;0.7;-0.6;2.7
819;Uitvoer;2013 maart;78.5;80.7;98.4;79.9;82.1;0.3;3.0;-0.6;0.9;3.5
820;Uitvoer;2013 1e kwartaal;74.1;74.6;98.8;75.0;75.5;1.9;3.7;0.3;1.7;3.5
821;Uitvoer;2013 april;72.4;71.9;96.9;74.7;74.1;1.2;-1.4;-1.7;2.9;0.3
822;Uitvoer;2013 mei;73.5;72.6;97.0;75.7;74.8;2.1;2.1;-1.2;3.3;3.3
823;Uitvoer;2013 juni;70.8;72.8;95.9;73.9;75.9;0.6;3.2;-0.7;1.2;3.9
824;Uitvoer;2013 2e kwartaal;72.2;72.4;96.6;74.8;74.9;1.3;1.3;-1.2;2.5;2.5
825;Uitvoer;2013 juli;73.2;71.6;95.6;76.6;74.9;3.9;1.2;-1.4;5.4;2.7
826;Uitvoer;2013 augustus;69.1;69.3;96.9;71.3;71.6;-1.8;0.8;-2.5;0.7;3.4
827;Uitvoer;2013 september;70.6;71.4;96.0;73.6;74.4;0.5;-2.1;-2.3;2.8;0.2
828;Uitvoer;2013 3e kwartaal;71.0;70.8;96.1;73.8;73.6;0.9;-0.1;-2.1;3.0;2.0
829;Uitvoer;2013 oktober;75.4;73.7;98.9;76.2;74.5;-2.9;-2.9;-3.1;0.2;0.2
830;Uitvoer;2013 november;76.0;76.8;98.6;77.0;77.9;-2.8;-0.2;-2.9;0.1;2.7
831;Uitvoer;2013 december;72.4;73.6;100.4;72.1;73.2;1.9;-0.7;-1.6;3.6;0.9
832;Uitvoer;2013 4e kwartaal;74.6;74.7;99.3;75.1;75.2;-1.4;-1.3;-2.5;1.2;1.3
833;Uitvoer;2013;73.0;73.1;97.7;74.7;74.8;0.7;0.9;-1.4;2.1;2.3
834;Uitvoer;2014 januari;72.8;71.6;96.8;75.1;73.9;-1.4;-1.4;-2.2;0.9;0.9
835;Uitvoer;2014 februari;70.7;71.1;96.5;73.3;73.8;1.0;1.0;-2.6;3.7;3.7
836;Uitvoer;2014 maart;77.4;79.6;95.1;81.4;83.7;-1.4;-1.4;-3.3;1.9;1.9
837;Uitvoer;2014 1e kwartaal;73.6;74.1;96.1;76.6;77.1;-0.6;-0.6;-2.7;2.1;2.1
838;Uitvoer;2014 april;74.6;72.5;94.3;79.0;76.9;3.0;0.9;-2.7;5.9;3.8
839;Uitvoer;2014 mei;70.5;70.0;94.5;74.6;74.1;-4.1;-3.6;-2.6;-1.5;-0.9
840;Uitvoer;2014 juni;72.5;74.1;94.2;76.9;78.6;2.3;1.8;-1.8;4.1;3.5
841;Uitvoer;2014 2e kwartaal;72.5;72.2;94.4;76.8;76.5;0.4;-0.3;-2.4;2.8;2.1
842;Uitvoer;2014 juli;74.5;72.8;93.9;79.4;77.6;1.7;1.7;-1.8;3.6;3.6
843;Uitvoer;2014 augustus;66.5;68.5;94.9;70.1;72.2;-3.7;-1.2;-2.0;-1.7;0.9
844;Uitvoer;2014 september;75.2;74.1;93.9;80.1;78.9;6.5;3.8;-2.2;8.9;6.1
845;Uitvoer;2014 3e kwartaal;72.1;71.8;94.2;76.5;76.2;1.5;1.5;-2.0;3.6;3.6
846;Uitvoer;2014 oktober;76.6;74.9;97.3;78.7;77.0;1.6;1.6;-1.6;3.3;3.3
847;Uitvoer;2014 november;74.3;77.1;96.0;77.4;80.3;-2.3;0.3;-2.7;0.4;3.1
848;Uitvoer;2014 december;74.0;73.2;94.5;78.3;77.4;2.2;-0.5;-5.9;8.5;5.7
849;Uitvoer;2014 4e kwartaal;74.9;75.1;95.9;78.1;78.2;0.5;0.5;-3.4;4.0;4.0
850;Uitvoer;2014;73.3;73.3;95.2;77.0;77.0;0.4;0.2;-2.6;3.1;3.0
851;Uitvoer;2015 januari;71.4;72.1;91.0;78.5;79.3;-1.8;0.8;-6.1;4.5;7.3
852;Uitvoer;2015 februari;70.8;71.2;92.4;76.7;77.2;0.2;0.2;-4.3;4.6;4.6
853;Uitvoer;2015 maart;80.4;80.5;93.1;86.3;86.5;3.8;1.1;-2.1;6.1;3.3
854;Uitvoer;2015 1e kwartaal;74.2;74.6;92.2;80.5;81.0;0.8;0.7;-4.1;5.1;5.0
855;Uitvoer;2015 april;76.5;76.0;93.5;81.8;81.2;2.6;4.8;-0.9;3.5;5.6
856;Uitvoer;2015 mei;70.7;73.6;93.5;75.6;78.6;0.3;5.1;-1.1;1.3;6.1
857;Uitvoer;2015 juni;78.5;76.6;92.9;84.6;82.5;8.4;3.4;-1.4;10.0;5.0
858;Uitvoer;2015 2e kwartaal;75.2;75.4;93.3;80.7;80.8;3.8;4.4;-1.1;5.0;5.6
859;Uitvoer;2015 juli;77.8;76.1;93.0;83.7;81.9;4.5;4.5;-0.9;5.5;5.5
860;Uitvoer;2015 augustus;68.5;70.6;91.5;74.9;77.1;3.0;3.0;-3.6;6.8;6.8
861;Uitvoer;2015 september;75.4;74.3;90.9;83.0;81.8;0.3;0.3;-3.2;3.6;3.6
862;Uitvoer;2015 3e kwartaal;73.9;73.7;91.8;80.5;80.3;2.6;2.6;-2.5;5.2;5.3
863;Uitvoer;2015 oktober;75.6;75.9;93.0;81.3;81.6;-1.2;1.4;-4.4;3.3;6.0
864;Uitvoer;2015 november;77.5;78.3;93.4;82.9;83.8;4.3;1.6;-2.6;7.1;4.4
865;Uitvoer;2015 december;76.3;73.9;91.7;83.2;80.7;3.2;1.0;-3.0;6.3;4.2
866;Uitvoer;2015 4e kwartaal;76.5;76.1;92.7;82.5;82.0;2.0;1.3;-3.3;5.6;4.9
867;Uitvoer;2015;75.0;74.9;92.5;81.0;81.0;2.3;2.2;-2.8;5.2;5.2
868;Uitvoer;2016 januari;69.7;72.2;87.1;80.0;82.9;-2.5;0.1;-4.3;1.9;4.6
869;Uitvoer;2016 februari;71.4;69.8;87.1;82.1;79.9;0.8;-2.1;-5.8;7.0;3.6
870;Uitvoer;2016 maart;78.5;78.2;87.3;89.9;89.5;-2.3;-2.8;-6.2;4.1;3.5
871;Uitvoer;2016 1e kwartaal;73.2;73.4;87.2;84.0;84.1;-1.4;-1.6;-5.4;4.3;3.9
872;Uitvoer;2016 april;74.5;74.3;86.6;86.0;85.9;-2.6;-2.1;-7.4;5.1;5.8
873;Uitvoer;2016 mei;72.5;73.6;88.0;82.4;83.5;2.6;0.0;-5.9;9.0;6.2
874;Uitvoer;2016 juni;76.9;74.9;88.8;86.5;84.5;-2.1;-2.1;-4.4;2.4;2.4
875;Uitvoer;2016 2e kwartaal;74.6;74.3;87.8;85.0;84.6;-0.8;-1.5;-5.9;5.4;4.7
876;Uitvoer;2016 juli;72.9;75.1;88.8;82.1;84.6;-6.4;-1.3;-4.5;-1.9;3.3
877;Uitvoer;2016 augustus;71.9;70.3;88.7;81.0;79.2;4.9;-0.5;-3.0;8.2;2.7
878;Uitvoer;2016 september;78.2;77.0;88.9;87.9;86.6;3.6;3.6;-2.1;5.9;5.9
879;Uitvoer;2016 3e kwartaal;74.3;74.1;88.8;83.7;83.5;0.5;0.6;-3.2;3.9;4.0
880;Uitvoer;2016 oktober;75.6;77.9;92.3;82.0;84.5;0.0;2.7;-0.8;0.9;3.5
881;Uitvoer;2016 november;83.5;82.3;92.4;90.4;89.0;7.8;5.0;-1.1;9.0;6.2
882;Uitvoer;2016 december;80.4;79.9;94.0;85.5;85.1;5.3;8.1;2.5;2.7;5.5
883;Uitvoer;2016 4e kwartaal;79.8;80.0;92.9;86.0;86.2;4.4;5.2;0.2;4.2;5.1
884;Uitvoer;2016;75.5;75.5;89.2;84.6;84.6;0.7;0.7;-3.6;4.4;4.4
885;Uitvoer;2017 januari;78.8;77.9;92.5;85.1;84.2;13.1;7.8;6.3;6.4;1.6
886;Uitvoer;2017 februari;79.3;79.8;93.5;84.8;85.4;11.0;14.4;7.4;3.4;6.8
887;Uitvoer;2017 maart;92.2;89.9;92.7;99.5;97.1;17.4;15.0;6.2;10.6;8.5
888;Uitvoer;2017 1e kwartaal;83.4;82.5;92.9;89.8;88.9;14.0;12.4;6.6;6.9;5.7
889;Uitvoer;2017 april;75.6;79.2;91.4;82.8;86.5;1.6;6.5;5.5;-3.8;0.8
890;Uitvoer;2017 mei;82.4;79.7;91.3;90.2;87.3;13.6;8.3;3.7;9.5;4.6
891;Uitvoer;2017 juni;84.7;84.4;90.2;93.9;93.5;10.2;12.6;1.6;8.5;10.7
892;Uitvoer;2017 2e kwartaal;80.9;81.1;91.0;89.0;89.1;8.4;9.1;3.6;4.7;5.3
893;Uitvoer;2017 juli;79.6;82.0;90.5;88.0;90.6;9.2;9.2;1.9;7.2;7.2
894;Uitvoer;2017 augustus;78.6;76.8;90.4;86.9;85.0;9.4;9.4;1.9;7.3;7.3
895;Uitvoer;2017 september;84.3;85.3;91.1;92.6;93.6;7.8;10.7;2.4;5.3;8.1
896;Uitvoer;2017 3e kwartaal;80.8;81.4;90.7;89.2;89.7;8.8;9.8;2.1;6.6;7.5
897;Uitvoer;2017 oktober;84.2;84.5;93.7;89.9;90.3;11.4;8.5;1.5;9.7;6.9
898;Uitvoer;2017 november;91.0;89.7;94.0;96.8;95.4;9.0;9.0;1.7;7.1;7.1
899;Uitvoer;2017 december;82.2;85.7;94.7;86.8;90.5;2.3;7.3;0.7;1.6;6.3
900;Uitvoer;2017 4e kwartaal;85.8;86.6;94.1;91.2;92.0;7.5;8.3;1.3;6.1;6.8
901;Uitvoer;2017;82.7;82.9;92.2;89.8;90.0;9.6;9.9;3.3;6.1;6.3
902;Uitvoer;2018 januari;83.6;82.3;93.2;89.7;88.2;6.2;5.7;0.8;5.4;4.7
903;Uitvoer;2018 februari;82.2;82.7;92.7;88.7;89.3;3.7;3.7;-0.8;4.5;4.5
904;Uitvoer;2018 maart;92.4;92.5;92.1;100.3;100.4;0.2;2.8;-0.7;0.8;3.5
905;Uitvoer;2018 1e kwartaal;86.1;85.8;92.7;92.9;92.6;3.2;4.0;-0.3;3.4;4.2
906;Uitvoer;2018 april;82.3;83.9;91.2;90.3;92.0;8.8;6.0;-0.3;9.1;6.3
907;Uitvoer;2018 mei;87.5;86.4;93.8;93.3;92.1;6.2;8.5;2.7;3.4;5.5
908;Uitvoer;2018 juni;88.2;88.2;93.6;94.2;94.3;4.0;4.6;3.8;0.3;0.9
909;Uitvoer;2018 2e kwartaal;86.0;86.2;92.9;92.6;92.8;6.3;6.3;2.1;4.1;4.1
910;Uitvoer;2018 juli;87.5;87.9;94.4;92.7;93.1;10.0;7.1;4.3;5.4;2.7
911;Uitvoer;2018 augustus;85.7;83.8;94.6;90.6;88.6;9.0;9.0;4.6;4.2;4.2
912;Uitvoer;2018 september;88.1;91.5;94.6;93.2;96.7;4.6;7.3;3.9;0.7;3.3
913;Uitvoer;2018 3e kwartaal;87.1;87.7;94.5;92.2;92.8;7.8;7.8;4.3;3.4;3.4
914;Uitvoer;2018 oktober;93.2;91.1;97.6;95.5;93.4;10.6;7.8;4.2;6.1;3.4
915;Uitvoer;2018 november;93.8;92.4;96.3;97.4;95.9;3.1;3.1;2.5;0.6;0.6
916;Uitvoer;2018 december;83.1;86.7;95.0;87.4;91.1;1.1;1.1;0.4;0.7;0.7
917;Uitvoer;2018 4e kwartaal;90.0;90.1;96.4;93.4;93.5;4.9;3.9;2.4;2.4;1.5
918;Uitvoer;2018;87.3;87.4;94.1;92.8;92.9;5.5;5.5;2.1;3.3;3.3
919;Uitvoer;2019 januari;85.7;84.3;93.9;91.3;89.8;2.5;2.5;0.7;1.7;1.7
920;Uitvoer;2019 februari;83.5;84.0;94.9;88.0;88.6;1.6;1.6;2.3;-0.8;-0.8
921;Uitvoer;2019 maart;93.4;96.0;94.4;98.9;101.6;1.1;3.8;2.6;-1.4;1.2
922;Uitvoer;2019 1e kwartaal;87.5;88.1;94.4;92.7;93.3;1.7;2.7;1.9;-0.2;0.7
923;Uitvoer;2019 april;89.7;87.1;93.7;95.6;93.1;8.9;3.9;2.8;5.9;1.2
924;Uitvoer;2019 mei;89.6;86.7;94.7;94.7;91.6;2.4;0.3;0.9;1.5;-0.5
925;Uitvoer;2019 juni;83.4;87.6;92.8;89.9;94.3;-5.4;-0.7;-0.9;-4.5;0.0
926;Uitvoer;2019 2e kwartaal;87.6;87.1;93.7;93.4;93.0;1.8;1.1;0.9;0.9;0.2
927;Uitvoer;2019 juli;87.9;85.9;93.4;94.1;92.1;0.4;-2.2;-1.1;1.5;-1.1
928;Uitvoer;2019 augustus;83.8;84.1;92.4;90.7;91.0;-2.2;0.4;-2.3;0.1;2.7
929;Uitvoer;2019 september;89.1;90.1;92.8;96.0;97.1;1.1;-1.5;-1.9;3.1;0.4
930;Uitvoer;2019 3e kwartaal;86.9;86.7;92.8;93.6;93.4;-0.2;-1.2;-1.8;1.6;0.6
931;Uitvoer;2019 oktober;95.2;93.1;94.9;100.4;98.2;2.2;2.2;-2.8;5.2;5.2
932;Uitvoer;2019 november;90.7;91.7;94.3;96.2;97.3;-3.3;-0.7;-2.1;-1.2;1.4
933;Uitvoer;2019 december;88.2;89.6;95.1;92.7;94.1;6.1;3.4;0.1;6.0;3.3
934;Uitvoer;2019 4e kwartaal;91.4;91.5;94.7;96.4;96.5;1.5;1.6;-1.7;3.2;3.3
935;Uitvoer;2019;88.3;88.4;93.9;94.0;94.1;1.2;1.0;-0.2;1.4;1.2
936;Uitvoer;2020 januari;86.5;85.1;92.2;93.8;92.2;0.9;0.9;-1.8;2.7;2.7
937;Uitvoer;2020 februari;82.7;82.9;92.8;89.1;89.0;-1.0;-1.3;-2.2;1.2;0.5
938;Uitvoer;2020 maart;86.5;86.6;90.4;95.7;95.9;-7.3;-9.7;-4.3;-3.2;-5.7
939;Uitvoer;2020 1e kwartaal;85.2;84.9;91.8;92.9;92.4;-2.6;-3.7;-2.8;0.1;-1.0
940;Uitvoer;2020 april;70.5;70.0;86.8;81.2;80.6;-21.4;-19.7;-7.4;-15.1;-13.4
941;Uitvoer;2020 mei;69.4;70.7;87.9;79.0;80.5;-22.6;-18.4;-7.2;-16.6;-12.1
942;Uitvoer;2020 juni;79.9;79.6;87.6;91.2;90.8;-4.3;-9.2;-5.6;1.4;-3.7
943;Uitvoer;2020 2e kwartaal;73.2;73.4;87.4;83.8;84.0;-16.4;-15.8;-6.8;-10.3;-9.7
944;Uitvoer;2020 juli;83.6;81.7;88.9;94.0;92.0;-4.9;-4.9;-4.8;-0.1;-0.1
945;Uitvoer;2020 augustus;75.1;77.4;88.2;85.2;87.7;-10.3;-7.9;-4.5;-6.1;-3.6
946;Uitvoer;2020 september;87.4;86.1;88.3;98.9;97.5;-1.9;-4.5;-4.8;3.0;0.4
947;Uitvoer;2020 3e kwartaal;82.0;81.7;88.5;92.7;92.4;-5.6;-5.7;-4.7;-1.0;-1.1
948;Uitvoer;2020 oktober;91.5;91.9;90.7;100.9;101.3;-3.9;-1.3;-4.4;0.5;3.2
949;Uitvoer;2020 november;88.6;89.6;90.6;97.8;98.9;-2.3;-2.3;-3.9;1.6;1.6
950;Uitvoer;2020 december;88.7;85.9;91.6;96.8;93.8;0.6;-4.1;-3.6;4.4;-0.3
951;Uitvoer;2020 4e kwartaal;89.6;89.1;91.0;98.5;98.0;-1.9;-2.6;-4.0;2.1;1.5
952;Uitvoer;2020;82.5;82.3;89.7;92.0;91.7;-6.6;-6.9;-4.5;-2.2;-2.5
953;Uitvoer;2021 januari;83.0;86.0;90.9;91.3;94.6;-4.1;1.1;-1.5;-2.7;2.6
954;Uitvoer;2021 februari;84.9;85.4;93.7;90.7;91.2;2.7;3.0;0.9;1.8;2.5
955;Uitvoer;2021 maart;104.9;102.3;96.2;109.1;106.4;21.2;18.1;6.4;14.0;11.0
956;Uitvoer;2021 1e kwartaal;90.9;91.2;93.7;97.0;97.4;6.7;7.5;2.1;4.5;5.5
957;Uitvoer;2021 april;98.1;97.4;97.5;100.5;99.8;39.2;39.2;12.4;23.8;23.8
958;Uitvoer;2021 mei;92.6;96.4;99.3;93.3;97.0;33.5;36.4;13.0;18.1;20.5
959;Uitvoer;2021 juni;102.1;99.5;97.2;105.0;102.5;27.8;25.1;11.0;15.1;12.9
960;Uitvoer;2021 2e kwartaal;97.6;97.8;98.0;99.6;99.8;33.3;33.2;12.1;18.9;18.8
961;Uitvoer;2021 juli;100.5;100.9;100.4;100.1;100.5;20.2;23.4;12.9;6.4;9.2
962;Uitvoer;2021 augustus;95.8;96.2;101.3;94.6;95.0;27.5;24.2;14.8;11.1;8.2
963;Uitvoer;2021 september;105.7;104.2;101.6;104.1;102.5;21.0;21.0;15.1;5.2;5.2
964;Uitvoer;2021 3e kwartaal;100.7;100.4;101.1;99.6;99.3;22.7;22.8;14.3;7.4;7.5
965;Uitvoer;2021 oktober;104.8;108.0;106.5;98.4;101.3;14.5;17.5;17.5;-2.5;0.0
966;Uitvoer;2021 november;114.2;112.5;106.3;107.5;105.9;28.9;25.6;17.3;9.9;7.1
967;Uitvoer;2021 december;113.4;107.6;107.4;105.6;100.3;27.9;25.2;17.2;9.1;6.9
968;Uitvoer;2021 4e kwartaal;110.8;109.4;106.7;103.8;102.5;23.7;22.7;17.3;5.4;4.6
969;Uitvoer;2021;100.0;99.7;100.0;100.0;99.8;21.2;21.1;11.4;8.7;8.8
970;Uitvoer;2022 januari;105.3;107.0;113.6;92.7;94.1;26.9;24.4;25.0;1.5;-0.5
971;Uitvoer;2022 februari;102.2;102.7;113.5;90.0;90.6;20.3;20.3;21.2;-0.7;-0.7
972;Uitvoer;2022 maart;126.2;123.1;117.9;107.0;104.4;20.3;20.3;22.6;-1.9;-1.9
973;Uitvoer;2022 1e kwartaal;111.2;111.0;115.2;96.6;96.4;22.3;21.6;22.9;-0.5;-1.1
974;Uitvoer;2022 april;120.1;122.4;123.4;97.3;99.1;22.5;25.7;26.6;-3.2;-0.7
975;Uitvoer;2022 mei;125.3;124.6;126.1;99.4;98.7;35.2;29.2;27.0;6.5;1.7
976;Uitvoer;2022 juni;132.3;131.5;122.8;107.7;107.2;29.5;32.1;26.3;2.6;4.7
977;Uitvoer;2022 2e kwartaal;125.9;126.2;124.1;101.5;101.7;29.0;29.0;26.6;1.9;1.9
978;Uitvoer;2022 juli;123.3;127.0;126.5;97.5;100.4;22.7;25.9;26.0;-2.6;0.0
979;Uitvoer;2022 augustus;121.7;119.0;126.6;96.1;94.0;27.0;23.8;25.0;1.6;-1.0
980;Uitvoer;2022 september;135.0;133.0;126.3;106.9;105.3;27.7;27.7;24.3;2.7;2.7
981;Uitvoer;2022 3e kwartaal;126.7;126.3;126.4;100.2;99.9;25.8;25.9;25.1;0.6;0.6
982;Uitvoer;2022 oktober;142.4;146.7;133.2;106.8;110.1;35.9;35.9;25.1;8.6;8.6
983;Uitvoer;2022 november;145.2;143.0;129.1;112.4;110.8;27.1;27.1;21.5;4.6;4.6
984;Uitvoer;2022 december;131.5;130.6;124.8;105.4;104.9;16.0;21.4;16.1;-0.2;4.5
985;Uitvoer;2022 4e kwartaal;139.7;140.1;129.1;108.2;108.6;26.1;28.1;20.9;4.3;5.9
986;Uitvoer;2022;125.9;125.9;123.9;101.6;101.6;25.9;26.3;23.9;1.6;1.9
987;Uitvoer;2023 januari;122.8;121.7;123.3;99.6;98.6;16.7;13.7;8.5;7.5;4.7
988;Uitvoer;2023 februari;113.8;114.4;121.0;94.0;94.6;11.4;11.4;6.6;4.5;4.5
989;Uitvoer;2023 maart;134.9;131.6;120.6;111.9;109.2;6.9;6.9;2.2;4.6;4.6
990;Uitvoer;2023 1e kwartaal;123.9;122.6;121.6;101.8;100.8;11.3;10.5;5.6;5.5;4.6
