ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
545;Listed monuments total ;Dongen;2014;68
546;Listed monuments total ;Dongen;2015;68
547;Listed monuments total ;Dongen;2016;68
548;Listed monuments total ;Dongeradeel;2013;247
549;Listed monuments total ;Dongeradeel;2014;244
550;Listed monuments total ;Dongeradeel;2015;244
551;Listed monuments total ;Dongeradeel;2016;244
552;Listed monuments total ;Dordrecht;2013;882
553;Listed monuments total ;Dordrecht;2014;882
554;Listed monuments total ;Dordrecht;2015;882
555;Listed monuments total ;Dordrecht;2016;879
556;Listed monuments total ;Drechterland;2013;62
557;Listed monuments total ;Drechterland;2014;62
558;Listed monuments total ;Drechterland;2015;62
559;Listed monuments total ;Drechterland;2016;62
560;Listed monuments total ;Drimmelen;2013;58
561;Listed monuments total ;Drimmelen;2014;58
562;Listed monuments total ;Drimmelen;2015;58
563;Listed monuments total ;Drimmelen;2016;58
564;Listed monuments total ;Dronten;2013;1
565;Listed monuments total ;Dronten;2014;1
566;Listed monuments total ;Dronten;2015;1
567;Listed monuments total ;Dronten;2016;1
568;Listed monuments total ;Druten;2013;46
569;Listed monuments total ;Druten;2014;46
570;Listed monuments total ;Druten;2015;46
571;Listed monuments total ;Druten;2016;45
572;Listed monuments total ;Duiven;2013;12
573;Listed monuments total ;Duiven;2014;12
574;Listed monuments total ;Duiven;2015;12
575;Listed monuments total ;Duiven;2016;12
576;Listed monuments total ;Echt-Susteren;2013;57
577;Listed monuments total ;Echt-Susteren;2014;57
578;Listed monuments total ;Echt-Susteren;2015;57
579;Listed monuments total ;Echt-Susteren;2016;57
580;Listed monuments total ;Edam-Volendam;2013;201
581;Listed monuments total ;Edam-Volendam;2014;201
582;Listed monuments total ;Edam-Volendam;2015;201
583;Listed monuments total ;Edam-Volendam;2016;201
584;Listed monuments total ;Ede;2013;197
585;Listed monuments total ;Ede;2014;198
586;Listed monuments total ;Ede;2015;198
587;Listed monuments total ;Ede;2016;198
588;Listed monuments total ;Eemnes;2013;43
589;Listed monuments total ;Eemnes;2014;43
590;Listed monuments total ;Eemnes;2015;43
591;Listed monuments total ;Eemnes;2016;43
592;Listed monuments total ;Eemsmond;2013;174
593;Listed monuments total ;Eemsmond;2014;173
594;Listed monuments total ;Eemsmond;2015;173
595;Listed monuments total ;Eemsmond;2016;173
596;Listed monuments total ;Eersel;2013;40
597;Listed monuments total ;Eersel;2014;40
598;Listed monuments total ;Eersel;2015;40
599;Listed monuments total ;Eersel;2016;40
600;Listed monuments total ;Eijsden-Margraten;2013;391
601;Listed monuments total ;Eijsden-Margraten;2014;391
602;Listed monuments total ;Eijsden-Margraten;2015;391
603;Listed monuments total ;Eijsden-Margraten;2016;391
604;Listed monuments total ;Eindhoven;2013;151
605;Listed monuments total ;Eindhoven;2014;151
606;Listed monuments total ;Eindhoven;2015;150
607;Listed monuments total ;Eindhoven;2016;150
608;Listed monuments total ;Elburg;2013;329
609;Listed monuments total ;Elburg;2014;329
610;Listed monuments total ;Elburg;2015;328
611;Listed monuments total ;Elburg;2016;328
612;Listed monuments total ;Emmen;2013;93
613;Listed monuments total ;Emmen;2014;93
614;Listed monuments total ;Emmen;2015;92
615;Listed monuments total ;Emmen;2016;92
616;Listed monuments total ;Enkhuizen;2013;366
617;Listed monuments total ;Enkhuizen;2014;363
618;Listed monuments total ;Enkhuizen;2015;363
619;Listed monuments total ;Enkhuizen;2016;363
620;Listed monuments total ;Enschede;2013;150
621;Listed monuments total ;Enschede;2014;149
622;Listed monuments total ;Enschede;2015;149
623;Listed monuments total ;Enschede;2016;150
624;Listed monuments total ;Epe;2013;52
625;Listed monuments total ;Epe;2014;53
626;Listed monuments total ;Epe;2015;53
627;Listed monuments total ;Epe;2016;53
628;Listed monuments total ;Ermelo;2013;75
629;Listed monuments total ;Ermelo;2014;75
630;Listed monuments total ;Ermelo;2015;75
631;Listed monuments total ;Ermelo;2016;75
632;Listed monuments total ;Etten-Leur;2013;77
633;Listed monuments total ;Etten-Leur;2014;77
634;Listed monuments total ;Etten-Leur;2015;77
635;Listed monuments total ;Etten-Leur;2016;77
636;Listed monuments total ;Ferwerderadiel;2013;80
637;Listed monuments total ;Ferwerderadiel;2014;80
638;Listed monuments total ;Ferwerderadiel;2015;79
639;Listed monuments total ;Ferwerderadiel;2016;79
640;Listed monuments total ;Franekeradeel;2013;280
641;Listed monuments total ;Franekeradeel;2014;280
642;Listed monuments total ;Franekeradeel;2015;280
643;Listed monuments total ;Franekeradeel;2016;280
644;Listed monuments total ;De Fryske Marren;2013;249
645;Listed monuments total ;De Fryske Marren;2014;249
646;Listed monuments total ;De Fryske Marren;2015;246
647;Listed monuments total ;De Fryske Marren;2016;246
648;Listed monuments total ;Geertruidenberg;2013;120
649;Listed monuments total ;Geertruidenberg;2014;120
650;Listed monuments total ;Geertruidenberg;2015;120
651;Listed monuments total ;Geertruidenberg;2016;120
652;Listed monuments total ;Geldermalsen;2013;132
653;Listed monuments total ;Geldermalsen;2014;148
654;Listed monuments total ;Geldermalsen;2015;147
655;Listed monuments total ;Geldermalsen;2016;147
656;Listed monuments total ;Geldrop-Mierlo;2013;42
657;Listed monuments total ;Geldrop-Mierlo;2014;42
658;Listed monuments total ;Geldrop-Mierlo;2015;42
659;Listed monuments total ;Geldrop-Mierlo;2016;42
660;Listed monuments total ;Gemert-Bakel;2013;62
661;Listed monuments total ;Gemert-Bakel;2014;62
662;Listed monuments total ;Gemert-Bakel;2015;62
663;Listed monuments total ;Gemert-Bakel;2016;62
664;Listed monuments total ;Gennep;2013;26
665;Listed monuments total ;Gennep;2014;25
666;Listed monuments total ;Gennep;2015;25
667;Listed monuments total ;Gennep;2016;25
668;Listed monuments total ;Giessenlanden;2013;63
669;Listed monuments total ;Giessenlanden;2014;63
670;Listed monuments total ;Giessenlanden;2015;63
671;Listed monuments total ;Giessenlanden;2016;63
672;Listed monuments total ;Gilze en Rijen;2013;95
673;Listed monuments total ;Gilze en Rijen;2014;95
674;Listed monuments total ;Gilze en Rijen;2015;95
675;Listed monuments total ;Gilze en Rijen;2016;95
676;Listed monuments total ;Goeree-Overflakkee;2013;355
677;Listed monuments total ;Goeree-Overflakkee;2014;355
678;Listed monuments total ;Goeree-Overflakkee;2015;355
679;Listed monuments total ;Goeree-Overflakkee;2016;355
680;Listed monuments total ;Goes;2013;240
681;Listed monuments total ;Goes;2014;239
682;Listed monuments total ;Goes;2015;237
683;Listed monuments total ;Goes;2016;238
684;Listed monuments total ;Goirle;2013;40
685;Listed monuments total ;Goirle;2014;40
686;Listed monuments total ;Goirle;2015;40
687;Listed monuments total ;Goirle;2016;40
688;Listed monuments total ;Gooise Meren;2013;321
689;Listed monuments total ;Gooise Meren;2014;311
690;Listed monuments total ;Gooise Meren;2015;311
691;Listed monuments total ;Gooise Meren;2016;311
692;Listed monuments total ;Gorinchem;2013;217
693;Listed monuments total ;Gorinchem;2014;218
694;Listed monuments total ;Gorinchem;2015;218
695;Listed monuments total ;Gorinchem;2016;218
696;Listed monuments total ;Gouda;2013;355
697;Listed monuments total ;Gouda;2014;355
698;Listed monuments total ;Gouda;2015;355
699;Listed monuments total ;Gouda;2016;355
700;Listed monuments total ;Grave;2013;162
701;Listed monuments total ;Grave;2014;162
702;Listed monuments total ;Grave;2015;162
703;Listed monuments total ;Grave;2016;162
704;Listed monuments total ;'s-Gravenhage (The Hague) (municipality);2013;1163
705;Listed monuments total ;'s-Gravenhage (The Hague) (municipality);2014;1166
706;Listed monuments total ;'s-Gravenhage (The Hague) (municipality);2015;1164
707;Listed monuments total ;'s-Gravenhage (The Hague) (municipality);2016;1163
708;Listed monuments total ;Groningen (municipality);2013;653
709;Listed monuments total ;Groningen (municipality);2014;653
710;Listed monuments total ;Groningen (municipality);2015;654
711;Listed monuments total ;Groningen (municipality);2016;654
712;Listed monuments total ;Grootegast;2013;22
713;Listed monuments total ;Grootegast;2014;22
714;Listed monuments total ;Grootegast;2015;22
715;Listed monuments total ;Grootegast;2016;22
716;Listed monuments total ;Gulpen-Wittem;2013;284
717;Listed monuments total ;Gulpen-Wittem;2014;284
718;Listed monuments total ;Gulpen-Wittem;2015;284
719;Listed monuments total ;Gulpen-Wittem;2016;284
720;Listed monuments total ;Haaksbergen;2013;59
721;Listed monuments total ;Haaksbergen;2014;59
722;Listed monuments total ;Haaksbergen;2015;59
723;Listed monuments total ;Haaksbergen;2016;59
724;Listed monuments total ;Haaren;2013;66
725;Listed monuments total ;Haaren;2014;66
726;Listed monuments total ;Haaren;2015;66
727;Listed monuments total ;Haaren;2016;66
728;Listed monuments total ;Haarlem;2013;1179
729;Listed monuments total ;Haarlem;2014;1179
730;Listed monuments total ;Haarlem;2015;1180
731;Listed monuments total ;Haarlem;2016;1179
732;Listed monuments total ;Haarlemmerliede en Spaarnwoude;2013;16
733;Listed monuments total ;Haarlemmerliede en Spaarnwoude;2014;16
734;Listed monuments total ;Haarlemmerliede en Spaarnwoude;2015;16
735;Listed monuments total ;Haarlemmerliede en Spaarnwoude;2016;16
736;Listed monuments total ;Haarlemmermeer;2013;20
737;Listed monuments total ;Haarlemmermeer;2014;20
738;Listed monuments total ;Haarlemmermeer;2015;20
739;Listed monuments total ;Haarlemmermeer;2016;20
740;Listed monuments total ;Halderberge;2013;67
741;Listed monuments total ;Halderberge;2014;67
742;Listed monuments total ;Halderberge;2015;67
743;Listed monuments total ;Halderberge;2016;67
744;Listed monuments total ;Hardenberg;2013;90
745;Listed monuments total ;Hardenberg;2014;91
746;Listed monuments total ;Hardenberg;2015;91
747;Listed monuments total ;Hardenberg;2016;91
748;Listed monuments total ;Harderwijk;2013;108
749;Listed monuments total ;Harderwijk;2014;108
750;Listed monuments total ;Harderwijk;2015;108
751;Listed monuments total ;Harderwijk;2016;108
752;Listed monuments total ;Hardinxveld-Giessendam;2013;11
753;Listed monuments total ;Hardinxveld-Giessendam;2014;11
754;Listed monuments total ;Hardinxveld-Giessendam;2015;11
755;Listed monuments total ;Hardinxveld-Giessendam;2016;11
756;Listed monuments total ;Haren;2013;114
757;Listed monuments total ;Haren;2014;114
758;Listed monuments total ;Haren;2015;114
759;Listed monuments total ;Haren;2016;114
760;Listed monuments total ;Harlingen;2013;529
761;Listed monuments total ;Harlingen;2014;529
762;Listed monuments total ;Harlingen;2015;529
763;Listed monuments total ;Harlingen;2016;529
764;Listed monuments total ;Hattem;2013;106
765;Listed monuments total ;Hattem;2014;105
766;Listed monuments total ;Hattem;2015;105
767;Listed monuments total ;Hattem;2016;105
768;Listed monuments total ;Heemskerk;2013;19
769;Listed monuments total ;Heemskerk;2014;19
770;Listed monuments total ;Heemskerk;2015;19
771;Listed monuments total ;Heemskerk;2016;19
772;Listed monuments total ;Heemstede;2013;111
773;Listed monuments total ;Heemstede;2014;110
774;Listed monuments total ;Heemstede;2015;110
775;Listed monuments total ;Heemstede;2016;110
776;Listed monuments total ;Heerde;2013;62
777;Listed monuments total ;Heerde;2014;62
778;Listed monuments total ;Heerde;2015;60
779;Listed monuments total ;Heerde;2016;60
780;Listed monuments total ;Heerenveen;2013;157
781;Listed monuments total ;Heerenveen;2014;155
782;Listed monuments total ;Heerenveen;2015;158
783;Listed monuments total ;Heerenveen;2016;158
784;Listed monuments total ;Heerhugowaard;2013;7
785;Listed monuments total ;Heerhugowaard;2014;7
786;Listed monuments total ;Heerhugowaard;2015;7
787;Listed monuments total ;Heerhugowaard;2016;7
788;Listed monuments total ;Heerlen;2013;148
789;Listed monuments total ;Heerlen;2014;148
790;Listed monuments total ;Heerlen;2015;148
791;Listed monuments total ;Heerlen;2016;149
792;Listed monuments total ;Heeze-Leende;2013;42
793;Listed monuments total ;Heeze-Leende;2014;42
794;Listed monuments total ;Heeze-Leende;2015;42
795;Listed monuments total ;Heeze-Leende;2016;42
796;Listed monuments total ;Heiloo;2013;45
797;Listed monuments total ;Heiloo;2014;45
798;Listed monuments total ;Heiloo;2015;45
799;Listed monuments total ;Heiloo;2016;45
800;Listed monuments total ;Den Helder;2013;44
801;Listed monuments total ;Den Helder;2014;44
802;Listed monuments total ;Den Helder;2015;44
803;Listed monuments total ;Den Helder;2016;44
804;Listed monuments total ;Hellendoorn;2013;27
805;Listed monuments total ;Hellendoorn;2014;27
806;Listed monuments total ;Hellendoorn;2015;27
807;Listed monuments total ;Hellendoorn;2016;27
808;Listed monuments total ;Hellevoetsluis;2013;53
809;Listed monuments total ;Hellevoetsluis;2014;45
810;Listed monuments total ;Hellevoetsluis;2015;44
811;Listed monuments total ;Hellevoetsluis;2016;44
812;Listed monuments total ;Helmond;2013;74
813;Listed monuments total ;Helmond;2014;74
814;Listed monuments total ;Helmond;2015;74
815;Listed monuments total ;Helmond;2016;74
816;Listed monuments total ;Hendrik-Ido-Ambacht;2013;9
817;Listed monuments total ;Hendrik-Ido-Ambacht;2014;9
818;Listed monuments total ;Hendrik-Ido-Ambacht;2015;9
819;Listed monuments total ;Hendrik-Ido-Ambacht;2016;9
820;Listed monuments total ;Hengelo (O.);2013;74
821;Listed monuments total ;Hengelo (O.);2014;74
822;Listed monuments total ;Hengelo (O.);2015;77
823;Listed monuments total ;Hengelo (O.);2016;77
824;Listed monuments total ;'s-Hertogenbosch;2013;540
825;Listed monuments total ;'s-Hertogenbosch;2014;539
826;Listed monuments total ;'s-Hertogenbosch;2015;539
827;Listed monuments total ;'s-Hertogenbosch;2016;539
828;Listed monuments total ;Heumen;2013;29
829;Listed monuments total ;Heumen;2014;29
830;Listed monuments total ;Heumen;2015;29
831;Listed monuments total ;Heumen;2016;29
832;Listed monuments total ;Heusden;2013;184
833;Listed monuments total ;Heusden;2014;184
834;Listed monuments total ;Heusden;2015;183
835;Listed monuments total ;Heusden;2016;183
836;Listed monuments total ;Hillegom;2013;7
837;Listed monuments total ;Hillegom;2014;7
838;Listed monuments total ;Hillegom;2015;7
839;Listed monuments total ;Hillegom;2016;7
840;Listed monuments total ;Hilvarenbeek;2013;64
841;Listed monuments total ;Hilvarenbeek;2014;64
842;Listed monuments total ;Hilvarenbeek;2015;64
843;Listed monuments total ;Hilvarenbeek;2016;64
844;Listed monuments total ;Hilversum;2013;216
845;Listed monuments total ;Hilversum;2014;212
846;Listed monuments total ;Hilversum;2015;209
847;Listed monuments total ;Hilversum;2016;212
848;Listed monuments total ;Hof van Twente;2013;366
849;Listed monuments total ;Hof van Twente;2014;366
850;Listed monuments total ;Hof van Twente;2015;366
851;Listed monuments total ;Hof van Twente;2016;366
852;Listed monuments total ;Hollands Kroon;2013;125
853;Listed monuments total ;Hollands Kroon;2014;125
854;Listed monuments total ;Hollands Kroon;2015;125
855;Listed monuments total ;Hollands Kroon;2016;125
856;Listed monuments total ;Hoogeveen;2013;27
857;Listed monuments total ;Hoogeveen;2014;27
858;Listed monuments total ;Hoogeveen;2015;27
859;Listed monuments total ;Hoogeveen;2016;27
860;Listed monuments total ;Hoogezand-Sappemeer;2013;62
861;Listed monuments total ;Hoogezand-Sappemeer;2014;62
862;Listed monuments total ;Hoogezand-Sappemeer;2015;62
863;Listed monuments total ;Hoogezand-Sappemeer;2016;62
864;Listed monuments total ;Hoorn;2013;378
865;Listed monuments total ;Hoorn;2014;378
866;Listed monuments total ;Hoorn;2015;378
867;Listed monuments total ;Hoorn;2016;378
868;Listed monuments total ;Horst aan de Maas;2013;84
869;Listed monuments total ;Horst aan de Maas;2014;84
870;Listed monuments total ;Horst aan de Maas;2015;84
871;Listed monuments total ;Horst aan de Maas;2016;84
872;Listed monuments total ;Houten;2013;118
873;Listed monuments total ;Houten;2014;125
874;Listed monuments total ;Houten;2015;131
875;Listed monuments total ;Houten;2016;131
876;Listed monuments total ;Huizen;2013;39
877;Listed monuments total ;Huizen;2014;38
878;Listed monuments total ;Huizen;2015;38
879;Listed monuments total ;Huizen;2016;38
880;Listed monuments total ;Hulst;2013;103
881;Listed monuments total ;Hulst;2014;103
882;Listed monuments total ;Hulst;2015;103
883;Listed monuments total ;Hulst;2016;103
884;Listed monuments total ;IJsselstein;2013;66
885;Listed monuments total ;IJsselstein;2014;66
886;Listed monuments total ;IJsselstein;2015;66
887;Listed monuments total ;IJsselstein;2016;66
888;Listed monuments total ;Kaag en Braassem;2013;60
889;Listed monuments total ;Kaag en Braassem;2014;60
890;Listed monuments total ;Kaag en Braassem;2015;60
891;Listed monuments total ;Kaag en Braassem;2016;60
892;Listed monuments total ;Kampen;2013;529
893;Listed monuments total ;Kampen;2014;528
894;Listed monuments total ;Kampen;2015;528
895;Listed monuments total ;Kampen;2016;528
896;Listed monuments total ;Kapelle;2013;46
897;Listed monuments total ;Kapelle;2014;46
898;Listed monuments total ;Kapelle;2015;46
899;Listed monuments total ;Kapelle;2016;46
900;Listed monuments total ;Katwijk;2013;53
901;Listed monuments total ;Katwijk;2014;53
