ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
3044;Totaal woningen;Wijk 05 Hall;Brummen                                 ;Wijk      ;WK021305  ;2150.0;3810.0;;1.0
3045;Totaal woningen;Hall kern;Brummen                                 ;Buurt     ;BU02130500;1750.0;2930.0;;1.0
3046;Totaal woningen;Verspreide huizen Hall;Brummen                                 ;Buurt     ;BU02130501;2430.0;4580.0;;1.0
3047;Totaal woningen;Cellenrijk;Brummen                                 ;Buurt     ;BU02130502;2460.0;4210.0;;1.0
3048;Totaal woningen;Wijk 06 Eerbeek;Brummen                                 ;Wijk      ;WK021306  ;1530.0;2850.0;;1.0
3049;Totaal woningen;Eerbeek centrum;Brummen                                 ;Buurt     ;BU02130600;1430.0;2490.0;;1.0
3050;Totaal woningen;Lombok;Brummen                                 ;Buurt     ;BU02130601;1320.0;2940.0;;1.0
3051;Totaal woningen;Noorder Enk;Brummen                                 ;Buurt     ;BU02130602;1310.0;2600.0;;1.0
3052;Totaal woningen;Werfakker;Brummen                                 ;Buurt     ;BU02130603;1270.0;2670.0;;1.0
3053;Totaal woningen;Veldkant;Brummen                                 ;Buurt     ;BU02130604;2140.0;3760.0;;1.0
3054;Totaal woningen;Eerbeekse Enk;Brummen                                 ;Buurt     ;BU02130605;1470.0;2690.0;;1.0
3055;Totaal woningen;Eerbeek Zuid;Brummen                                 ;Buurt     ;BU02130606;2270.0;3690.0;;1.0
3056;Totaal woningen;Het Hungeling;Brummen                                 ;Buurt     ;BU02130607;1990.0;3910.0;;1.0
3057;Totaal woningen;Wilhelminapark;Brummen                                 ;Buurt     ;BU02130608;3400.0;4300.0;;1.0
3058;Totaal woningen;Verspreide huizen Eerbeek;Brummen                                 ;Buurt     ;BU02130609;1820.0;3610.0;;1.0
3059;Totaal woningen;Coldenhove;Brummen                                 ;Buurt     ;BU02130610;2250.0;3060.0;;1.0
3060;Totaal woningen;Brunssum;Brunssum                                ;Gemeente  ;GM0899    ;1350.0;2850.0;;
3061;Totaal woningen;Wijk 01 Brunssum-West;Brunssum                                ;Wijk      ;WK089901  ;1340.0;2980.0;;1.0
3062;Totaal woningen;Klingelsberg;Brunssum                                ;Buurt     ;BU08990124;1330.0;2910.0;;1.0
3063;Totaal woningen;Op de Vos;Brunssum                                ;Buurt     ;BU08990126;1440.0;3080.0;;1.0
3064;Totaal woningen;Treebeek-Zuid;Brunssum                                ;Buurt     ;BU08990134;1180.0;2510.0;;1.0
3065;Totaal woningen;Emma;Brunssum                                ;Buurt     ;BU08990135;1060.0;3200.0;;1.0
3066;Totaal woningen;Amstenraderveld;Brunssum                                ;Buurt     ;BU08990136;1830.0;4520.0;;1.0
3067;Totaal woningen;Treebeek-Noord;Brunssum                                ;Buurt     ;BU08990144;1620.0;3250.0;;1.0
3068;Totaal woningen;Wijk 02 Brunssum-Noord;Brunssum                                ;Wijk      ;WK089902  ;1310.0;2760.0;;1.0
3069;Totaal woningen;Houserveld;Brunssum                                ;Buurt     ;BU08990201;1930.0;4980.0;;1.0
3070;Totaal woningen;Klingbemden;Brunssum                                ;Buurt     ;BU08990202;1820.0;3400.0;;1.0
3071;Totaal woningen;Rozengaard;Brunssum                                ;Buurt     ;BU08990203;1230.0;2810.0;;1.0
3072;Totaal woningen;De Kling;Brunssum                                ;Buurt     ;BU08990204;1690.0;3130.0;;1.0
3073;Totaal woningen;Op den Haan;Brunssum                                ;Buurt     ;BU08990205;1420.0;2760.0;;1.0
3074;Totaal woningen;Lemmender;Brunssum                                ;Buurt     ;BU08990207;1000.0;2470.0;;1.0
3075;Totaal woningen;De Streek;Brunssum                                ;Buurt     ;BU08990208;1250.0;2740.0;;1.0
3076;Totaal woningen;Het Heufken;Brunssum                                ;Buurt     ;BU08990209;1210.0;2460.0;;1.0
3077;Totaal woningen;Bexdelle;Brunssum                                ;Buurt     ;BU08990225;1520.0;2770.0;;1.0
3078;Totaal woningen;Merkelbeekerdal;Brunssum                                ;Buurt     ;BU08990242;1950.0;3920.0;;1.0
3079;Totaal woningen;Buitengebied;Brunssum                                ;Buurt     ;BU08990243;1150.0;1720.0;;1.0
3080;Totaal woningen;Wijk 03 Brunssum-Oost;Brunssum                                ;Wijk      ;WK089903  ;1410.0;2890.0;;1.0
3081;Totaal woningen;Rode Beek;Brunssum                                ;Buurt     ;BU08990314;2110.0;6910.0;;1.0
3082;Totaal woningen;Op gen Hoes;Brunssum                                ;Buurt     ;BU08990315;1360.0;3150.0;;1.0
3083;Totaal woningen;Oeloven;Brunssum                                ;Buurt     ;BU08990316;1820.0;3390.0;;1.0
3084;Totaal woningen;De Eggen;Brunssum                                ;Buurt     ;BU08990317;1350.0;2780.0;;1.0
3085;Totaal woningen;Schuttersveld;Brunssum                                ;Buurt     ;BU08990318;1290.0;2670.0;;1.0
3086;Totaal woningen;De Kattekoelen;Brunssum                                ;Buurt     ;BU08990332;;;;1.0
3087;Totaal woningen;Bouwberg;Brunssum                                ;Buurt     ;BU08990333;1740.0;3710.0;;1.0
3088;Totaal woningen;Ora et Labora;Brunssum                                ;Buurt     ;BU08990337;;;;1.0
3089;Totaal woningen;Hendrik en omgeving;Brunssum                                ;Buurt     ;BU08990339;;;;1.0
3090;Totaal woningen;De Heide;Brunssum                                ;Buurt     ;BU08990340;;;;1.0
3091;Totaal woningen;Kleikoelen;Brunssum                                ;Buurt     ;BU08990345;960.0;2290.0;;1.0
3092;Totaal woningen;Wijk 04 Brunssum-Zuid;Brunssum                                ;Wijk      ;WK089904  ;1510.0;3170.0;;1.0
3093;Totaal woningen;Vondelstraat;Brunssum                                ;Buurt     ;BU08990428;2120.0;3680.0;;1.0
3094;Totaal woningen;Langenberg;Brunssum                                ;Buurt     ;BU08990429;1450.0;3090.0;;1.0
3095;Totaal woningen;De Struiken;Brunssum                                ;Buurt     ;BU08990430;1440.0;3170.0;;1.0
3096;Totaal woningen;Douvenberg;Brunssum                                ;Buurt     ;BU08990431;;;;1.0
3097;Totaal woningen;Brandenberg;Brunssum                                ;Buurt     ;BU08990438;;;;1.0
3098;Totaal woningen;Brunssumer Heide;Brunssum                                ;Buurt     ;BU08990441;;;;1.0
3099;Totaal woningen;Wijk 05 Brunssum-Centrum;Brunssum                                ;Wijk      ;WK089905  ;1310.0;2680.0;;1.0
3100;Totaal woningen;Hofpoel;Brunssum                                ;Buurt     ;BU08990506;1150.0;2350.0;;1.0
3101;Totaal woningen;Op de Vaard;Brunssum                                ;Buurt     ;BU08990510;1410.0;2910.0;;1.0
3102;Totaal woningen;Koutenveld;Brunssum                                ;Buurt     ;BU08990511;840.0;2670.0;;1.0
3103;Totaal woningen;Centrum;Brunssum                                ;Buurt     ;BU08990512;1090.0;2020.0;;1.0
3104;Totaal woningen;Kerkeveld;Brunssum                                ;Buurt     ;BU08990513;1540.0;2550.0;;1.0
3105;Totaal woningen;Kruisberg;Brunssum                                ;Buurt     ;BU08990519;1410.0;2830.0;;1.0
3106;Totaal woningen;Achter de Put;Brunssum                                ;Buurt     ;BU08990520;1700.0;2910.0;;1.0
3107;Totaal woningen;Haansberg;Brunssum                                ;Buurt     ;BU08990521;1670.0;3170.0;;1.0
3108;Totaal woningen;Vijverpark;Brunssum                                ;Buurt     ;BU08990522;830.0;1520.0;;1.0
3109;Totaal woningen;Rumpener Beemden;Brunssum                                ;Buurt     ;BU08990523;1150.0;2370.0;;1.0
3110;Totaal woningen;De Hemelder;Brunssum                                ;Buurt     ;BU08990527;1440.0;3500.0;;1.0
3111;Totaal woningen;Bunnik;Bunnik                                  ;Gemeente  ;GM0312    ;1520.0;3090.0;;
3112;Totaal woningen;Wijk 00 Bunnik;Bunnik                                  ;Wijk      ;WK031200  ;1620.0;3000.0;;1.0
3113;Totaal woningen;Bunnik;Bunnik                                  ;Buurt     ;BU03120000;1590.0;2950.0;;1.0
3114;Totaal woningen;Vechten;Bunnik                                  ;Buurt     ;BU03120001;2190.0;3960.0;;1.0
3115;Totaal woningen;Verspreide huizen in het noorden;Bunnik                                  ;Buurt     ;BU03120008;1860.0;2950.0;;1.0
3116;Totaal woningen;Verspreide huizen in het zuiden;Bunnik                                  ;Buurt     ;BU03120009;2770.0;4920.0;;1.0
3117;Totaal woningen;Wijk 01 Odijk;Bunnik                                  ;Wijk      ;WK031201  ;1340.0;3090.0;;1.0
3118;Totaal woningen;Odijk;Bunnik                                  ;Buurt     ;BU03120100;1300.0;3050.0;;1.0
3119;Totaal woningen;Verspreide huizen van Odijk;Bunnik                                  ;Buurt     ;BU03120109;2740.0;4420.0;;1.0
3120;Totaal woningen;Wijk 02 Werkhoven;Bunnik                                  ;Wijk      ;WK031202  ;1670.0;3380.0;;1.0
3121;Totaal woningen;Werkhoven;Bunnik                                  ;Buurt     ;BU03120200;1500.0;3160.0;;1.0
3122;Totaal woningen;Verspreide huizen van Werkhoven;Bunnik                                  ;Buurt     ;BU03120209;2620.0;4760.0;;1.0
3123;Totaal woningen;Bunschoten;Bunschoten                              ;Gemeente  ;GM0313    ;1450.0;3470.0;;
3124;Totaal woningen;Wijk 00;Bunschoten                              ;Wijk      ;WK031300  ;1450.0;3470.0;;1.0
3125;Totaal woningen;Bunschoten;Bunschoten                              ;Buurt     ;BU03130001;1620.0;3600.0;;1.0
3126;Totaal woningen;Spakenburg;Bunschoten                              ;Buurt     ;BU03130002;1430.0;3320.0;;1.0
3127;Totaal woningen;Eemdijk;Bunschoten                              ;Buurt     ;BU03130003;1970.0;4360.0;;1.0
3128;Totaal woningen;Broerswetering;Bunschoten                              ;Buurt     ;BU03130004;1480.0;3150.0;;1.0
3129;Totaal woningen;Bikkersvaart;Bunschoten                              ;Buurt     ;BU03130005;1560.0;3500.0;;1.0
3130;Totaal woningen;Blokhuiswetering;Bunschoten                              ;Buurt     ;BU03130006;1350.0;3590.0;;1.0
3131;Totaal woningen;De Haar;Bunschoten                              ;Buurt     ;BU03130007;3090.0;4460.0;;1.0
3132;Totaal woningen;Verspreide huizen;Bunschoten                              ;Buurt     ;BU03130008;2370.0;;;1.0
3133;Totaal woningen;Koenraadswetering;Bunschoten                              ;Buurt     ;BU03130009;1030.0;3370.0;;1.0
3134;Totaal woningen;Rengerswetering;Bunschoten                              ;Buurt     ;BU03130011;880.0;2970.0;;1.0
3135;Totaal woningen;Buren;Buren                                   ;Gemeente  ;GM0214    ;1770.0;3460.0;;
3136;Totaal woningen;Wijk 00 Buren;Buren                                   ;Wijk      ;WK021400  ;1750.0;3330.0;;1.0
3137;Totaal woningen;Buren-Oude Kern;Buren                                   ;Buurt     ;BU02140000;1940.0;3050.0;;1.0
3138;Totaal woningen;Buren Appelenboomgaard;Buren                                   ;Buurt     ;BU02140001;1440.0;2820.0;;1.0
3139;Totaal woningen;Buren Tielseweg;Buren                                   ;Buurt     ;BU02140002;1610.0;3180.0;;1.0
3140;Totaal woningen;Asch;Buren                                   ;Buurt     ;BU02140003;2020.0;3710.0;;1.0
3141;Totaal woningen;Erichem;Buren                                   ;Buurt     ;BU02140004;2170.0;3410.0;;1.0
3142;Totaal woningen;Verspr.h. poldergebied Buurmalsen;Buren                                   ;Buurt     ;BU02140006;2220.0;4510.0;;1.0
3143;Totaal woningen;Verspreide huizen Erichem;Buren                                   ;Buurt     ;BU02140007;2350.0;4710.0;;1.0
3144;Totaal woningen;Verspreide huizen Asch;Buren                                   ;Buurt     ;BU02140008;;5160.0;;1.0
3145;Totaal woningen;Verspreide huizen Buren;Buren                                   ;Buurt     ;BU02140009;1750.0;4140.0;;1.0
3146;Totaal woningen;Wijk 01 Beusichem;Buren                                   ;Wijk      ;WK021401  ;1670.0;3360.0;;1.0
3147;Totaal woningen;Beusichem;Buren                                   ;Buurt     ;BU02140100;1560.0;3190.0;;1.0
3148;Totaal woningen;Zoelmond;Buren                                   ;Buurt     ;BU02140101;1910.0;3560.0;;1.0
3149;Totaal woningen;Verspreide huizen Beusichem en Zoelmond;Buren                                   ;Buurt     ;BU02140109;2190.0;4320.0;;1.0
3150;Totaal woningen;Wijk 02 Zoelen;Buren                                   ;Wijk      ;WK021402  ;2020.0;3640.0;;1.0
3151;Totaal woningen;Zoelen;Buren                                   ;Buurt     ;BU02140200;2130.0;3520.0;;1.0
3152;Totaal woningen;Kerk Avezaath;Buren                                   ;Buurt     ;BU02140201;1910.0;3530.0;;1.0
3153;Totaal woningen;De Woerd;Buren                                   ;Buurt     ;BU02140202;2320.0;3790.0;;1.0
3154;Totaal woningen;Verspreide huizen ten oosten van kanaal;Buren                                   ;Buurt     ;BU02140206;;6080.0;;1.0
3155;Totaal woningen;Verspreide huizen Zoelen;Buren                                   ;Buurt     ;BU02140207;1770.0;3550.0;;1.0
3156;Totaal woningen;Verspreide huizen Kerk Avezaath;Buren                                   ;Buurt     ;BU02140208;2650.0;5550.0;;1.0
3157;Totaal woningen;Verspreide huizen Kapel Avezaath;Buren                                   ;Buurt     ;BU02140209;2450.0;4920.0;;1.0
3158;Totaal woningen;Wijk 03 Lienden;Buren                                   ;Wijk      ;WK021403  ;1710.0;3470.0;;1.0
3159;Totaal woningen;Lienden;Buren                                   ;Buurt     ;BU02140300;1650.0;3200.0;;1.0
3160;Totaal woningen;Ommeren met Den Eng;Buren                                   ;Buurt     ;BU02140301;2290.0;4030.0;;1.0
3161;Totaal woningen;Ommerveld en verspr.h. polder Meerten;Buren                                   ;Buurt     ;BU02140305;2430.0;4800.0;;1.0
3162;Totaal woningen;Verspr.h. Aalst Leutes polder Aalst;Buren                                   ;Buurt     ;BU02140306;1520.0;3610.0;;1.0
3163;Totaal woningen;Verspreide huizen De Mars en Marsdijk;Buren                                   ;Buurt     ;BU02140307;2400.0;4350.0;;1.0
3164;Totaal woningen;Verspreide huizen Lienden;Buren                                   ;Buurt     ;BU02140308;1620.0;3560.0;;1.0
3165;Totaal woningen;Wijk 04 Ingen;Buren                                   ;Wijk      ;WK021404  ;1850.0;3630.0;;1.0
3166;Totaal woningen;Ingen;Buren                                   ;Buurt     ;BU02140400;1650.0;3320.0;;1.0
3167;Totaal woningen;Klinkenberg;Buren                                   ;Buurt     ;BU02140402;1930.0;3600.0;;1.0
3168;Totaal woningen;Verspreide huizen Klinkenberg;Buren                                   ;Buurt     ;BU02140408;2220.0;4190.0;;1.0
3169;Totaal woningen;Verspr.h. Ommerenveld en Zwarte Paard;Buren                                   ;Buurt     ;BU02140409;2260.0;4700.0;;1.0
3170;Totaal woningen;Wijk 05 Maurik;Buren                                   ;Wijk      ;WK021405  ;1700.0;3410.0;;1.0
3171;Totaal woningen;Maurik;Buren                                   ;Buurt     ;BU02140500;1500.0;3110.0;;1.0
3172;Totaal woningen;Rijswijk;Buren                                   ;Buurt     ;BU02140501;1710.0;3390.0;;1.0
3173;Totaal woningen;Eck en Wiel;Buren                                   ;Buurt     ;BU02140502;1620.0;3290.0;;1.0
3174;Totaal woningen;Ganzert;Buren                                   ;Buurt     ;BU02140503;2220.0;3870.0;;1.0
3175;Totaal woningen;Verspreide huizen Rijswijk;Buren                                   ;Buurt     ;BU02140507;2700.0;3660.0;;1.0
3176;Totaal woningen;Verspreide huizen Maurik;Buren                                   ;Buurt     ;BU02140508;1780.0;4060.0;;1.0
3177;Totaal woningen;Verspreide huizen Eck en Wiel;Buren                                   ;Buurt     ;BU02140509;2400.0;4410.0;;1.0
3178;Totaal woningen;Wijk 06 Ravenswaaij;Buren                                   ;Wijk      ;WK021406  ;2210.0;3830.0;;1.0
3179;Totaal woningen;Ravenswaaij;Buren                                   ;Buurt     ;BU02140600;1820.0;3180.0;;1.0
3180;Totaal woningen;Verspreide huizen Ravenswaaij;Buren                                   ;Buurt     ;BU02140608;2630.0;4060.0;;1.0
3181;Totaal woningen;Verspreide huizen poldergebied;Buren                                   ;Buurt     ;BU02140609;;5120.0;;1.0
3182;Totaal woningen;Capelle aan den IJssel;Capelle aan den IJssel                  ;Gemeente  ;GM0502    ;790.0;2820.0;;
3183;Totaal woningen;Capelle West en 's Gravenland;Capelle aan den IJssel                  ;Wijk      ;WK050201  ;1110.0;3360.0;;3.0
3184;Totaal woningen;IJsseldijk;Capelle aan den IJssel                  ;Buurt     ;BU05020110;;;;1.0
3185;Totaal woningen;Redebuurt;Capelle aan den IJssel                  ;Buurt     ;BU05020111;1200.0;3370.0;;1.0
3186;Totaal woningen;Rendier/Navigatiebuurt;Capelle aan den IJssel                  ;Buurt     ;BU05020112;;;;1.0
3187;Totaal woningen;Zeeheldenbuurt-west;Capelle aan den IJssel                  ;Buurt     ;BU05020113;1170.0;2580.0;;1.0
