ID;Huishoudenskenmerken;Perioden;AantalHuishoudens_1;HypotheekschuldEigenWoning_2;WaardeEigenWoning_3;BrutoInkomen_4;BesteedbaarInkomen_5;HypotheekschuldWoningwaarde_6;HypotheekschuldBrutoInkomen_7;HypotheekschuldBesteedbaarInkomen_8;GeenSchuld_9;k_0Tot025_10;k_025Tot075_11;k_075Tot100_12;k_1OfHoger_13;GeenSchuld_14;k_0Tot2_15;k_2Tot4_16;k_4OfHoger_17;GeenSchuld_18;k_0Tot35_19;k_35Tot7_20;k_7OfHoger_21;AantalHuishoudens_22;HypotheekschuldEigenWoning_23;WaardeEigenWoning_24;BrutoInkomen_25;BesteedbaarInkomen_26;HypotheekschuldWoningwaarde_27;HypotheekschuldBrutoInkomen_28;HypotheekschuldBesteedbaarInkomen_29;AantalHuishoudens_30;WaardeEigenWoning_31;BrutoInkomen_32;BesteedbaarInkomen_33
522;14100;2008;994;111.0;243.0;28.7;18.1;0.46;3.9;6.1;209;197;291;180;117;209;196;256;332;209;234;239;312;785;141.0;235.0;30.0;18.2;0.6;4.7;7.7;209;275.0;23.8;17.8
523;14100;2009;1032;102.0;243.0;29.1;18.2;0.42;3.5;5.6;249;180;282;169;152;249;187;261;335;249;220;241;322;783;134.0;234.0;30.7;18.3;0.57;4.4;7.3;249;270.0;24.0;17.7
524;14100;2010;1044;105.0;229.0;28.5;18.0;0.46;3.7;5.8;251;165;267;146;215;251;181;256;356;251;217;241;335;793;138.0;220.0;30.1;18.1;0.63;4.6;7.6;251;254.0;23.5;17.4
525;14100;2011;1054;102.0;222.0;28.9;18.3;0.46;3.5;5.6;272;156;262;133;230;272;174;247;361;272;207;233;342;782;137.0;214.0;30.4;18.4;0.64;4.5;7.4;272;246.0;24.6;18.0
526;14100;2012;1063;106.0;225.0;29.5;18.1;0.47;3.6;5.9;272;145;262;147;237;272;161;271;359;272;193;245;352;791;143.0;217.0;31.0;18.2;0.66;4.6;7.9;272;250.0;25.1;17.8
527;14100;2013;1072;106.0;198.0;29.8;18.6;0.54;3.6;5.7;262;121;250;127;312;262;160;293;357;262;195;265;351;810;141.0;191.0;31.4;18.7;0.74;4.5;7.5;262;220.0;24.9;18.3
528;14100;2014;1076;103.0;197.0;29.4;18.6;0.52;3.5;5.5;277;118;253;126;303;277;155;295;349;277;194;276;329;800;139.0;189.0;30.9;18.8;0.74;4.5;7.4;277;222.0;25.1;18.0
529;14100;2015;1086;98.0;201.0;30.1;19.5;0.49;3.3;5.0;299;118;262;136;271;299;158;299;330;299;195;294;299;787;135.0;191.0;31.8;19.7;0.71;4.2;6.9;299;227.0;25.7;18.8
530;14150;2006;950;126.0;236.0;47.7;28.5;0.53;2.6;4.4;115;176;346;161;152;115;323;370;143;115;335;353;148;835;143.0;233.0;48.8;28.5;0.61;2.9;5.0;115;260.0;40.0;28.2
531;14150;2007;977;125.0;250.0;48.9;29.5;0.5;2.6;4.2;121;176;349;194;136;121;309;384;162;121;327;380;148;855;142.0;245.0;49.9;29.5;0.58;2.8;4.8;121;280.0;41.3;29.1
532;14150;2008;994;126.0;260.0;50.2;30.7;0.48;2.5;4.1;125;173;353;205;138;125;300;401;169;125;324;399;146;869;144.0;254.0;51.3;30.8;0.57;2.8;4.7;125;297.0;42.5;30.4
533;14150;2009;1032;129.0;258.0;51.5;31.3;0.5;2.5;4.1;153;162;337;190;190;153;291;420;168;153;318;403;159;879;151.0;251.0;52.8;31.4;0.6;2.9;4.8;153;294.0;43.8;31.0
534;14150;2010;1044;131.0;242.0;51.8;31.7;0.54;2.5;4.1;161;140;312;168;264;161;278;429;177;161;301;419;163;883;155.0;235.0;53.3;31.8;0.66;2.9;4.9;161;277.0;43.8;31.2
535;14150;2011;1054;133.0;237.0;52.0;31.4;0.56;2.6;4.2;170;131;299;162;292;170;269;430;184;170;286;423;175;884;159.0;232.0;53.4;31.5;0.69;3.0;5.0;170;264.0;44.6;31.0
536;14150;2012;1063;133.0;237.0;52.6;31.6;0.56;2.5;4.2;172;124;303;166;297;172;266;445;179;172;283;435;173;891;158.0;230.0;54.0;31.7;0.69;2.9;5.0;172;275.0;45.2;31.2
537;14150;2013;1072;132.0;211.0;53.0;31.8;0.63;2.5;4.2;179;111;272;131;379;179;275;450;168;179;286;444;163;893;158.0;204.0;54.6;31.9;0.77;2.9;5.0;179;244.0;45.1;31.4
538;14150;2014;1076;131.0;211.0;53.4;31.9;0.62;2.5;4.1;181;108;269;138;380;181;273;462;159;181;286;453;156;895;157.0;204.0;54.9;32.0;0.77;2.9;4.9;181;245.0;45.9;31.5
539;14150;2015;1086;126.0;217.0;53.8;32.6;0.58;2.3;3.9;208;107;273;147;351;208;273;455;150;208;289;457;133;879;156.0;208.0;55.4;32.7;0.75;2.8;4.8;208;253.0;47.1;32.2
540;14200;2006;950;137.0;267.0;67.5;37.9;0.51;2.0;3.6;98;174;389;159;131;98;447;337;68;98;433;336;84;853;153.0;265.0;68.6;37.9;0.58;2.2;4.0;98;291.0;57.9;38.0
541;14200;2007;977;144.0;286.0;69.4;39.2;0.5;2.1;3.7;98;164;399;187;129;98;423;375;81;98;412;371;96;879;160.0;282.0;70.5;39.2;0.57;2.3;4.1;98;324.0;60.2;39.2
542;14200;2008;994;152.0;297.0;71.7;41.2;0.51;2.1;3.7;101;160;399;203;131;101;411;396;86;101;411;388;94;893;170.0;291.0;72.7;41.2;0.58;2.3;4.1;101;348.0;62.8;41.1
543;14200;2009;1032;157.0;297.0;74.4;42.4;0.53;2.1;3.7;123;142;394;198;175;123;404;414;91;123;399;407;103;909;179.0;292.0;75.7;42.4;0.61;2.4;4.2;123;336.0;64.9;42.4
544;14200;2010;1044;159.0;278.0;74.9;43.1;0.57;2.1;3.7;131;121;362;178;251;131;395;424;94;131;392;422;98;912;181.0;272.0;76.3;43.1;0.67;2.4;4.2;131;326.0;65.2;42.9
545;14200;2011;1054;162.0;271.0;75.6;42.8;0.6;2.1;3.8;134;115;345;173;287;134;389;433;98;134;382;427;111;920;185.0;265.0;76.9;42.8;0.7;2.4;4.3;134;314.0;66.5;42.7
546;14200;2012;1063;165.0;271.0;76.5;43.0;0.61;2.2;3.8;127;113;336;179;308;127;390;453;93;127;374;453;108;936;188.0;264.0;77.7;43.0;0.71;2.4;4.4;127;320.0;67.4;43.0
547;14200;2013;1072;167.0;239.0;77.6;43.2;0.7;2.2;3.9;127;89;299;151;405;127;393;462;90;127;371;466;107;945;189.0;234.0;79.1;43.3;0.81;2.4;4.4;127;278.0;66.6;43.1
548;14200;2014;1076;166.0;238.0;78.4;43.7;0.7;2.1;3.8;140;80;288;148;420;140;384;467;86;140;360;479;98;936;191.0;232.0;79.9;43.7;0.82;2.4;4.4;140;280.0;68.6;43.4
549;14200;2015;1086;164.0;244.0;79.5;44.9;0.67;2.1;3.7;148;83;288;164;403;148;386;474;79;148;371;487;81;939;190.0;237.0;80.9;45.0;0.8;2.3;4.2;148;284.0;70.5;44.4
550;14250;2006;950;177.0;364.0;118.3;64.1;0.49;1.5;2.8;119;178;401;133;118;119;562;218;50;119;530;235;65;830;202.0;363.0;118.8;63.3;0.56;1.7;3.2;119;376.0;115.0;69.7
551;14250;2007;977;193.0;390.0;122.9;66.0;0.49;1.6;2.9;115;173;422;155;111;115;562;246;53;115;526;264;71;860;219.0;388.0;123.4;65.2;0.56;1.8;3.4;115;412.0;119.6;72.0
552;14250;2008;994;205.0;409.0;132.8;73.8;0.5;1.5;2.8;117;167;419;171;119;117;560;259;56;117;538;270;68;876;233.0;404.0;132.3;72.4;0.58;1.8;3.2;117;443.0;136.8;83.9
553;14250;2009;1032;208.0;402.0;131.1;72.7;0.52;1.6;2.9;146;151;411;176;146;146;548;277;60;146;526;286;73;885;242.0;398.0;131.8;71.6;0.61;1.8;3.4;146;430.0;127.0;79.4
554;14250;2010;1044;215.0;376.0;131.1;72.2;0.57;1.6;3.0;143;126;389;175;209;143;545;291;63;143;518;306;76;900;249.0;370.0;131.5;71.2;0.67;1.9;3.5;143;415.0;128.6;78.9
555;14250;2011;1054;220.0;368.0;133.1;72.4;0.6;1.7;3.0;152;110;373;176;242;152;535;304;63;152;499;324;78;901;257.0;362.0;133.8;71.5;0.71;1.9;3.6;152;401.0;128.7;78.0
556;14250;2012;1063;225.0;363.0;134.0;71.5;0.62;1.7;3.1;144;104;371;183;260;144;537;315;65;144;493;343;82;918;261.0;357.0;135.0;70.9;0.73;1.9;3.7;144;402.0;127.9;75.2
557;14250;2013;1072;227.0;326.0;137.1;72.9;0.7;1.7;3.1;151;80;325;156;358;151;542;316;62;151;489;350;81;919;265.0;319.0;138.3;72.1;0.83;1.9;3.7;151;368.0;130.4;78.0
558;14250;2014;1076;228.0;322.0;139.7;73.4;0.71;1.6;3.1;148;77;312;165;373;148;554;318;56;148;494;363;71;928;264.0;314.0;140.3;72.5;0.84;1.9;3.6;148;367.0;136.0;78.9
559;14250;2015;1086;227.0;334.0;148.2;79.2;0.68;1.5;2.9;160;77;318;177;354;160;567;314;45;160;512;357;57;926;267.0;327.0;148.2;78.0;0.82;1.8;3.4;160;372.0;148.8;85.7
560;Woningwaarde: 1e 25%-groep;2006;950;103.0;138.0;48.8;28.2;0.75;2.1;3.7;133;96;279;192;251;133;344;329;144;133;352;321;145;818;120.0;141.0;49.5;28.1;0.85;2.4;4.3;133;121.0;44.4;28.9
561;Woningwaarde: 1e 25%-groep;2007;977;101.0;151.0;49.2;28.7;0.67;2.1;3.5;128;100;286;230;232;128;332;361;156;128;341;357;150;849;116.0;152.0;50.1;28.8;0.76;2.3;4.0;128;142.0;43.1;28.5
562;Woningwaarde: 1e 25%-groep;2008;994;107.0;159.0;49.6;29.6;0.67;2.2;3.6;123;98;289;254;231;123;315;387;170;123;335;383;154;871;122.0;160.0;50.5;29.7;0.76;2.4;4.1;123;156.0;43.2;29.4
563;Woningwaarde: 1e 25%-groep;2009;1032;107.0;157.0;51.3;30.3;0.68;2.1;3.5;153;87;269;228;294;153;313;404;162;153;325;400;154;879;126.0;158.0;52.5;30.4;0.8;2.4;4.1;153;153.0;44.6;30.0
564;Woningwaarde: 1e 25%-groep;2010;1044;109.0;147.0;51.6;30.5;0.74;2.1;3.6;154;72;238;184;395;154;311;409;170;154;323;409;157;890;128.0;147.0;53.0;30.7;0.87;2.4;4.2;154;143.0;43.1;29.1
565;Woningwaarde: 1e 25%-groep;2011;1054;109.0;143.0;51.7;30.2;0.76;2.1;3.6;168;68;223;164;430;168;305;399;181;168;309;406;171;886;130.0;145.0;53.2;30.5;0.9;2.4;4.3;168;135.0;43.8;29.1
566;Woningwaarde: 1e 25%-groep;2012;1063;112.0;144.0;52.5;30.4;0.78;2.1;3.7;158;65;219;176;445;158;306;427;172;158;306;430;169;905;132.0;145.0;54.3;30.8;0.91;2.4;4.3;158;134.0;42.8;28.4
567;Woningwaarde: 1e 25%-groep;2013;1072;112.0;128.0;53.3;30.7;0.88;2.1;3.6;152;53;193;130;544;152;312;448;160;152;310;451;159;920;131.0;129.0;54.8;30.9;1.02;2.4;4.2;152;121.0;44.2;29.7
568;Woningwaarde: 1e 25%-groep;2014;1076;112.0;128.0;53.5;30.8;0.88;2.1;3.6;152;50;190;135;549;152;317;450;157;152;314;461;149;924;130.0;128.0;55.2;31.1;1.02;2.4;4.2;152;125.0;42.8;28.8
569;Woningwaarde: 1e 25%-groep;2015;1086;109.0;132.0;54.1;31.6;0.83;2.0;3.4;167;55;197;150;517;167;325;452;142;167;330;464;125;919;129.0;132.0;55.9;32.0;0.98;2.3;4.0;167;130.0;44.4;29.3
570;Woningwaarde: 2e 25%-groep;2006;950;117.0;204.0;57.4;32.7;0.57;2.0;3.6;110;150;375;177;138;110;388;318;133;110;385;318;137;840;133.0;204.0;59.1;33.0;0.65;2.3;4.0;110;204.0;44.4;29.8
571;Woningwaarde: 2e 25%-groep;2007;977;122.0;218.0;59.7;34.2;0.56;2.0;3.6;112;154;387;201;122;112;385;342;137;112;388;343;134;864;138.0;218.0;61.6;34.8;0.63;2.2;4.0;112;218.0;45.0;30.2
572;Woningwaarde: 2e 25%-groep;2008;994;130.0;227.0;61.2;35.6;0.57;2.1;3.7;115;151;380;220;128;115;376;355;149;115;387;352;140;879;146.0;227.0;63.0;36.1;0.64;2.3;4.0;115;228.0;47.1;31.8
573;Woningwaarde: 2e 25%-groep;2009;1032;128.0;225.0;62.8;36.4;0.57;2.0;3.5;142;141;366;208;174;142;374;366;150;142;385;358;147;890;148.0;224.0;65.0;37.0;0.66;2.3;4.0;142;226.0;48.6;32.6
574;Woningwaarde: 2e 25%-groep;2010;1044;131.0;210.0;63.3;36.7;0.62;2.1;3.6;145;123;335;185;256;145;368;370;161;145;377;371;150;899;152.0;210.0;65.4;37.3;0.72;2.3;4.1;145;211.0;50.1;33.2
575;Woningwaarde: 2e 25%-groep;2011;1054;132.0;206.0;64.2;36.8;0.64;2.1;3.6;153;116;319;178;287;153;362;382;157;153;366;382;154;901;154.0;205.0;66.6;37.4;0.75;2.3;4.1;153;206.0;49.9;33.0
576;Woningwaarde: 2e 25%-groep;2012;1063;136.0;206.0;64.9;36.8;0.66;2.1;3.7;147;105;320;187;304;147;352;406;158;147;354;406;156;916;158.0;206.0;67.2;37.5;0.77;2.4;4.2;147;207.0;50.4;32.8
577;Woningwaarde: 2e 25%-groep;2013;1072;136.0;183.0;65.8;37.0;0.74;2.1;3.7;152;84;280;158;398;152;355;410;155;152;349;417;153;920;159.0;183.0;68.4;37.7;0.87;2.3;4.2;152;184.0;50.3;32.7
578;Woningwaarde: 2e 25%-groep;2014;1076;134.0;182.0;66.6;37.4;0.74;2.0;3.6;157;83;275;159;402;157;357;418;144;157;352;430;137;919;158.0;182.0;69.3;38.2;0.87;2.3;4.1;157;182.0;51.0;32.7
579;Woningwaarde: 2e 25%-groep;2015;1086;132.0;186.0;67.7;38.6;0.71;1.9;3.4;177;80;281;171;377;177;355;418;137;177;350;439;121;910;158.0;186.0;70.8;39.6;0.85;2.2;4.0;177;187.0;51.8;33.3
580;Woningwaarde: 3e 25%-groep;2006;950;128.0;270.0;66.0;37.0;0.47;1.9;3.5;133;202;397;136;82;133;415;275;128;133;410;271;137;817;149.0;270.0;68.6;37.6;0.55;2.2;4.0;133;273.0;50.1;32.8
581;Woningwaarde: 3e 25%-groep;2007;977;134.0;287.0;67.7;38.3;0.47;2.0;3.5;141;199;404;157;76;141;404;289;142;141;400;291;144;835;157.0;287.0;70.5;39.0;0.55;2.2;4.0;141;289.0;51.1;33.8
582;Woningwaarde: 3e 25%-groep;2008;994;151.0;298.0;71.4;41.1;0.51;2.1;3.7;141;200;406;166;81;141;402;303;148;141;407;301;145;853;176.0;298.0;74.2;41.9;0.59;2.4;4.2;141;300.0;54.9;36.4
583;Woningwaarde: 3e 25%-groep;2009;1032;143.0;296.0;72.7;41.8;0.48;2.0;3.4;173;182;398;169;110;173;389;323;147;173;396;311;152;859;172.0;296.0;76.1;42.7;0.58;2.3;4.0;173;298.0;55.6;37.2
584;Woningwaarde: 3e 25%-groep;2010;1044;146.0;278.0;73.0;42.1;0.53;2.0;3.5;174;162;378;167;163;174;383;335;152;174;388;329;153;870;175.0;277.0;76.6;43.1;0.63;2.3;4.1;174;279.0;55.2;37.0
585;Woningwaarde: 3e 25%-groep;2011;1054;147.0;272.0;73.7;41.9;0.54;2.0;3.5;185;148;364;166;190;185;375;340;153;185;377;332;159;868;179.0;272.0;77.7;43.2;0.66;2.3;4.1;185;274.0;54.9;35.9
586;Woningwaarde: 3e 25%-groep;2012;1063;150.0;271.0;75.2;42.4;0.55;2.0;3.5;185;145;359;171;203;185;377;352;149;185;373;343;161;878;182.0;271.0;79.4;43.7;0.67;2.3;4.2;185;274.0;55.4;36.1
587;Woningwaarde: 3e 25%-groep;2013;1072;152.0;241.0;76.6;42.6;0.63;2.0;3.6;185;119;325;148;294;185;381;360;146;185;366;361;159;886;184.0;241.0;81.1;43.9;0.76;2.3;4.2;185;243.0;55.0;36.1
588;Woningwaarde: 3e 25%-groep;2014;1076;151.0;239.0;77.7;43.1;0.63;1.9;3.5;195;111;319;150;302;195;374;370;138;195;362;373;146;882;185.0;239.0;82.3;44.6;0.77;2.2;4.1;195;241.0;56.4;36.3
589;Woningwaarde: 3e 25%-groep;2015;1086;148.0;245.0;78.9;44.4;0.6;1.9;3.3;212;112;321;162;279;212;372;369;133;212;365;381;128;874;184.0;245.0;83.8;46.1;0.75;2.2;4.0;212;247.0;58.7;37.5
590;Woningwaarde: 4e 25%-groep;2006;950;188.0;475.0;88.4;49.2;0.4;2.1;3.8;156;263;370;95;65;156;384;245;164;156;378;237;177;793;225.0;472.0;92.0;50.0;0.48;2.4;4.5;156;488.0;70.2;45.3
591;Woningwaarde: 4e 25%-groep;2007;977;200.0;505.0;92.6;51.1;0.4;2.2;3.9;162;259;382;110;63;162;375;264;175;162;369;255;188;813;240.0;502.0;96.6;52.0;0.48;2.5;4.6;162;517.0;72.6;46.4
592;Woningwaarde: 4e 25%-groep;2008;994;207.0;524.0;101.1;57.5;0.4;2.0;3.6;173;249;387;118;65;173;375;268;176;173;377;261;181;820;251.0;521.0;105.2;58.5;0.48;2.4;4.3;173;542.0;81.9;52.4
593;Woningwaarde: 4e 25%-groep;2009;1032;218.0;522.0;99.3;56.2;0.42;2.2;3.9;203;226;390;128;84;203;354;278;196;203;356;269;204;828;271.0;518.0;104.5;57.5;0.52;2.6;4.7;203;539.0;78.2;50.8
594;Woningwaarde: 4e 25%-groep;2010;1044;224.0;490.0;98.5;55.8;0.46;2.3;4.0;213;194;379;131;125;213;337;285;208;213;339;280;211;829;281.0;485.0;104.0;57.3;0.58;2.7;4.9;213;513.0;77.1;49.7
595;Woningwaarde: 4e 25%-groep;2011;1054;228.0;478.0;99.9;56.0;0.48;2.3;4.1;222;179;373;135;144;222;325;292;215;222;322;286;223;831;289.0;474.0;105.4;57.6;0.61;2.7;5.0;222;495.0;79.1;50.2
596;Woningwaarde: 4e 25%-groep;2012;1063;231.0;475.0;99.9;54.7;0.49;2.3;4.2;226;171;373;141;151;226;319;299;217;226;310;296;229;836;293.0;470.0;106.4;56.8;0.62;2.8;5.2;226;495.0;76.2;46.7
597;Woningwaarde: 4e 25%-groep;2013;1072;231.0;422.0;101.9;56.3;0.55;2.3;4.1;230;146;347;129;219;230;321;303;216;230;315;296;230;840;295.0;417.0;108.1;58.0;0.71;2.7;5.1;230;440.0;79.3;50.0
598;Woningwaarde: 4e 25%-groep;2014;1076;230.0;419.0;103.1;56.3;0.55;2.2;4.1;241;139;338;134;223;241;319;305;210;241;306;307;221;834;297.0;415.0;109.7;58.3;0.72;2.7;5.1;241;435.0;80.4;49.0
599;Woningwaarde: 4e 25%-groep;2015;1086;227.0;432.0;110.9;61.6;0.53;2.0;3.7;258;138;341;142;206;258;332;304;192;258;321;310;196;827;298.0;429.0;118.2;64.1;0.69;2.5;4.6;258;444.0;87.6;53.5
600;18850;2006;493;149.0;254.0;68.8;37.2;0.59;2.2;4.0;61;59;163;104;107;61;168;178;87;61;160;172;100;433;170.0;249.0;69.8;37.0;0.68;2.4;4.6;61;285.0;61.6;38.4
601;18850;2007;514;159.0;279.0;71.1;38.2;0.57;2.2;4.2;60;58;170;124;101;60;166;189;98;60;159;183;112;454;180.0;274.0;72.1;38.2;0.66;2.5;4.7;60;311.0;63.4;38.3
602;18850;2008;527;172.0;282.0;74.3;40.9;0.61;2.3;4.2;58;57;169;134;109;58;162;201;107;58;158;197;114;469;193.0;276.0;74.8;40.6;0.7;2.6;4.8;58;330.0;69.8;43.0
603;18850;2009;601;174.0;286.0;74.9;41.1;0.61;2.3;4.2;79;56;182;138;146;79;178;226;118;79;170;225;127;522;200.0;279.0;76.4;41.2;0.72;2.6;4.9;79;327.0;65.3;41.0
604;18850;2010;622;177.0;271.0;74.8;41.2;0.65;2.4;4.3;82;51;170;119;200;82;178;234;127;82;172;239;129;540;204.0;266.0;76.5;41.5;0.77;2.7;4.9;82;310.0;63.5;39.8
605;18850;2011;631;177.0;266.0;75.9;41.3;0.67;2.3;4.3;91;47;161;115;218;91;179;231;130;91;168;233;139;541;207.0;261.0;78.0;41.7;0.79;2.7;5.0;91;295.0;63.9;38.8
606;18850;2012;638;181.0;266.0;77.4;41.4;0.68;2.3;4.4;87;45;159;121;227;87;177;250;124;87;164;248;140;552;209.0;258.0;79.3;41.9;0.81;2.6;5.0;87;315.0;64.9;37.7
607;18850;2013;647;182.0;238.0;79.2;42.1;0.76;2.3;4.3;85;38;139;90;295;85;187;255;120;85;167;257;138;562;210.0;231.0;81.1;42.5;0.91;2.6;4.9;85;279.0;66.8;39.9
608;18850;2014;648;181.0;238.0;80.2;42.6;0.76;2.3;4.2;90;34;138;92;293;90;187;258;113;90;168;265;124;558;210.0;231.0;82.1;43.1;0.91;2.6;4.9;90;281.0;68.1;39.7
609;18850;2015;687;176.0;246.0;83.2;44.8;0.72;2.1;3.9;107;36;152;111;281;107;202;267;111;107;183;284;113;580;208.0;239.0;85.5;45.5;0.87;2.4;4.6;107;284.0;70.3;41.3
610;18900;2006;986;144.0;255.0;65.4;36.3;0.56;2.2;4.0;111;146;377;184;169;111;378;336;161;111;369;336;171;876;162.0;252.0;67.0;36.6;0.64;2.4;4.4;111;278.0;52.6;34.3
611;18900;2007;1073;147.0;273.0;67.3;37.6;0.54;2.2;3.9;118;155;412;228;161;118;388;387;180;118;386;384;185;955;165.0;269.0;68.9;37.8;0.61;2.4;4.4;118;302.0;54.5;35.7
612;18900;2008;1090;164.0;284.0;70.6;40.2;0.58;2.3;4.1;119;152;409;245;165;119;384;402;185;119;391;398;181;971;184.0;279.0;72.2;40.5;0.66;2.5;4.5;119;324.0;57.2;37.5
613;18900;2009;1120;157.0;281.0;72.0;40.8;0.56;2.2;3.8;143;137;392;229;218;143;373;421;182;143;379;409;189;977;180.0;276.0;74.0;41.2;0.65;2.4;4.4;143;315.0;58.2;38.1
614;18900;2010;1127;161.0;263.0;72.6;41.3;0.61;2.2;3.9;146;119;356;199;308;146;365;427;190;146;369;426;187;982;185.0;258.0;74.5;41.7;0.72;2.5;4.4;146;295.0;59.8;39.1
615;18900;2011;1133;163.0;259.0;73.2;41.1;0.63;2.2;4.0;157;110;338;184;343;157;354;424;197;157;350;429;196;975;190.0;255.0;75.5;41.6;0.75;2.5;4.6;157;285.0;58.9;38.0
616;18900;2012;1142;166.0;258.0;74.1;41.1;0.64;2.2;4.0;154;105;332;195;357;154;355;438;195;154;345;441;202;988;192.0;253.0;76.7;41.8;0.76;2.5;4.6;154;288.0;57.6;36.4
617;18900;2013;1155;167.0;230.0;75.5;41.7;0.73;2.2;4.0;155;86;290;163;461;155;359;452;189;155;343;460;197;1000;192.0;226.0;78.0;42.2;0.85;2.5;4.5;155;258.0;59.2;38.2
618;18900;2014;1175;164.0;229.0;76.2;41.9;0.72;2.2;3.9;162;83;292;167;471;162;367;464;182;162;352;478;183;1013;190.0;224.0;78.7;42.6;0.85;2.4;4.5;162;259.0;60.2;37.9
619;18900;2015;1150;161.0;236.0;79.2;44.2;0.68;2.0;3.6;182;83;291;175;420;182;363;442;163;182;351;462;155;968;191.0;231.0;82.0;45.0;0.83;2.3;4.2;182;264.0;63.8;39.7
620;18950;2006;860;137.0;283.0;66.2;37.5;0.48;2.1;3.7;111;163;333;136;117;111;347;272;131;111;349;265;137;750;157.0;282.0;68.0;37.8;0.56;2.3;4.2;111;294.0;53.9;35.4
621;18950;2007;829;145.0;303.0;68.5;39.0;0.48;2.1;3.7;108;163;316;149;93;108;322;272;128;108;322;271;128;722;167.0;301.0;70.5;39.4;0.55;2.4;4.2;108;316.0;55.2;36.3
622;18950;2008;845;149.0;316.0;72.7;42.3;0.47;2.0;3.5;112;155;320;160;97;112;317;281;134;112;328;277;128;733;172.0;312.0;74.2;42.4;0.55;2.3;4.1;112;342.0;62.6;41.1
623;18950;2009;829;153.0;308.0;71.9;41.5;0.5;2.1;3.7;125;134;295;151;124;125;291;281;133;125;300;273;132;705;180.0;305.0;74.2;42.0;0.59;2.4;4.3;125;327.0;59.0;38.9
624;18950;2010;852;157.0;291.0;72.4;41.7;0.54;2.2;3.8;132;116;278;140;186;132;284;293;143;132;292;286;142;720;186.0;286.0;74.8;42.2;0.65;2.5;4.4;132;318.0;58.9;39.0
625;18950;2011;853;159.0;286.0;74.0;42.3;0.56;2.1;3.8;138;107;265;138;205;138;277;294;144;138;281;287;146;715;190.0;281.0;76.8;42.9;0.68;2.5;4.4;138;310.0;60.0;39.2
626;18950;2012;860;162.0;285.0;73.9;41.6;0.57;2.2;3.9;138;102;268;141;212;138;272;306;145;138;273;305;145;723;193.0;279.0;76.9;42.4;0.69;2.5;4.6;138;313.0;58.4;37.4
627;18950;2013;912;162.0;252.0;75.2;42.2;0.64;2.2;3.8;146;90;255;122;299;146;290;330;146;146;289;328;149;766;193.0;247.0;78.0;42.8;0.78;2.5;4.5;146;278.0;60.2;39.2
628;18950;2014;895;160.0;248.0;75.8;42.4;0.65;2.1;3.8;153;80;239;120;302;153;279;327;135;153;274;333;135;741;193.0;243.0;79.1;43.2;0.79;2.4;4.5;153;274.0;60.1;38.3
629;18950;2015;926;157.0;255.0;78.2;44.3;0.62;2.0;3.5;171;81;248;134;293;171;288;338;131;171;285;349;122;756;193.0;250.0;81.4;45.1;0.77;2.4;4.3;171;279.0;64.0;40.8
630;19000;2006;903;131.0;292.0;64.9;37.4;0.45;2.0;3.5;147;211;343;113;89;147;390;245;120;147;396;237;122;755;156.0;292.0;67.5;37.9;0.53;2.3;4.1;147;297.0;52.0;34.5
631;19000;2007;937;131.0;311.0;67.0;38.7;0.42;2.0;3.4;153;212;358;127;87;153;386;264;134;153;395;260;128;784;156.0;308.0;69.7;39.3;0.51;2.2;4.0;153;326.0;53.0;35.5
632;19000;2008;951;138.0;327.0;71.2;41.9;0.42;1.9;3.3;154;211;360;142;84;154;382;275;140;154;396;274;127;797;164.0;324.0;73.8;42.5;0.51;2.2;3.9;154;342.0;57.8;38.8
633;19000;2009;996;140.0;326.0;71.9;42.2;0.43;1.9;3.3;192;195;353;143;113;192;371;286;146;192;387;276;140;804;173.0;323.0;75.3;43.0;0.54;2.3;4.0;192;340.0;57.7;38.8
634;19000;2010;1012;141.0;303.0;71.2;41.8;0.47;2.0;3.4;196;171;342;141;162;196;369;292;154;196;382;287;146;816;175.0;299.0;74.2;42.5;0.59;2.4;4.1;196;323.0;58.9;39.0
635;19000;2011;1050;143.0;293.0;71.3;41.5;0.49;2.0;3.4;211;164;343;140;192;211;368;312;159;211;379;305;155;839;178.0;289.0;74.6;42.3;0.62;2.4;4.2;211;306.0;58.3;38.3
636;19000;2012;1061;147.0;291.0;72.2;41.4;0.51;2.0;3.6;208;153;343;148;208;208;361;330;161;208;367;326;160;853;183.0;287.0;75.5;42.2;0.64;2.4;4.3;208;306.0;58.6;38.1
637;19000;2013;1035;147.0;258.0;73.1;41.8;0.57;2.0;3.5;208;118;308;126;275;208;350;325;153;208;353;322;153;828;184.0;254.0;76.7;42.7;0.72;2.4;4.3;208;275.0;58.7;38.4
638;19000;2014;1064;147.0;257.0;73.8;42.0;0.57;2.0;3.5;215;122;306;134;287;215;357;338;154;215;358;339;151;849;185.0;252.0;77.5;43.0;0.73;2.4;4.3;215;275.0;59.1;38.0
639;19000;2015;1074;145.0;262.0;76.3;44.1;0.55;1.9;3.3;226;124;312;140;273;226;362;346;141;226;371;349;128;848;183.0;257.0;80.2;45.3;0.71;2.3;4.0;226;280.0;61.5;39.6
640;19050;2006;558;106.0;265.0;60.2;35.1;0.4;1.8;3.0;103;133;205;62;54;103;249;136;70;103;251;137;67;455;130.0;266.0;62.3;35.5;0.49;2.1;3.7;103;261.0;50.8;33.3
