ID;KenmerkenHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
8342;Type: Eenpersoonshuishouden;Boxmeer;2008;2.8;25.0;0.5;162.4;28.3
8343;Type: Eenpersoonshuishouden;Boxmeer;2009;2.8;25.0;0.4;152.0;28.0
8344;Type: Eenpersoonshuishouden;Boxmeer;2010;2.9;25.0;0.4;146.0;25.0
8345;Type: Eenpersoonshuishouden;Boxmeer;2011;2.9;26.0;0.4;149.5;27.0
8346;Type: Eenpersoonshuishouden;Boxmeer;2012;3.0;26.0;0.4;145.7;27.4
8347;Type: Eenpersoonshuishouden;Boxmeer;2013;3.1;27.0;0.4;131.9;24.7
8348;Type: Eenpersoonshuishouden;Boxmeer;2014;3.1;27.0;0.4;134.3;23.8
8349;Type: Eenpersoonshuishouden;Boxmeer;2015;3.4;29.0;0.4;126.6;20.8
8350;Type: Eenpersoonshuishouden;Boxmeer;2016;3.5;29.0;0.4;128.3;20.6
8351;Type: Eenpersoonshuishouden;Boxmeer;2017;3.5;29.0;0.5;138.6;25.1
8352;Type: Eenpersoonshuishouden;Boxmeer;2018;3.5;29.0;0.5;149.8;25.4
8353;Type: Eenpersoonshuishouden;Boxmeer;2019;3.6;29.0;0.5;145.5;28.0
8354;Type: Eenpersoonshuishouden;Boxmeer;2020;3.7;29.0;0.6;149.6;29.8
8355;Type: Eenpersoonshuishouden;Boxtel;2006;3.6;28.0;0.4;112.1;11.6
8356;Type: Eenpersoonshuishouden;Boxtel;2007;3.7;28.0;0.4;115.7;12.3
8357;Type: Eenpersoonshuishouden;Boxtel;2008;3.8;29.0;0.5;130.2;13.4
8358;Type: Eenpersoonshuishouden;Boxtel;2009;3.9;29.0;0.5;122.8;14.2
8359;Type: Eenpersoonshuishouden;Boxtel;2010;3.9;29.0;0.5;122.0;14.3
8360;Type: Eenpersoonshuishouden;Boxtel;2011;3.9;29.0;0.5;127.6;15.7
8361;Type: Eenpersoonshuishouden;Boxtel;2012;4.1;30.0;0.5;119.7;13.6
8362;Type: Eenpersoonshuishouden;Boxtel;2013;4.2;31.0;0.5;111.6;11.8
8363;Type: Eenpersoonshuishouden;Boxtel;2014;4.2;31.0;0.5;110.4;12.2
8364;Type: Eenpersoonshuishouden;Boxtel;2015;4.4;32.0;0.5;106.7;13.2
8365;Type: Eenpersoonshuishouden;Boxtel;2016;4.5;32.0;0.5;113.1;14.3
8366;Type: Eenpersoonshuishouden;Boxtel;2017;4.6;33.0;0.5;114.2;14.9
8367;Type: Eenpersoonshuishouden;Boxtel;2018;4.7;33.0;0.6;122.2;17.6
8368;Type: Eenpersoonshuishouden;Boxtel;2019;4.9;34.0;0.7;138.5;19.6
8369;Type: Eenpersoonshuishouden;Boxtel;2020;4.8;33.0;0.7;144.7;21.2
8370;Type: Eenpersoonshuishouden;Breda;2006;30.5;39.0;2.4;80.0;5.3
8371;Type: Eenpersoonshuishouden;Breda;2007;31.1;40.0;2.6;83.3;5.8
8372;Type: Eenpersoonshuishouden;Breda;2008;31.8;40.0;2.8;87.4;6.2
8373;Type: Eenpersoonshuishouden;Breda;2009;32.4;41.0;2.8;85.9;6.0
8374;Type: Eenpersoonshuishouden;Breda;2010;32.7;41.0;2.7;82.9;5.5
8375;Type: Eenpersoonshuishouden;Breda;2011;32.8;41.0;2.8;86.0;5.1
8376;Type: Eenpersoonshuishouden;Breda;2012;33.7;41.0;2.7;80.7;4.2
8377;Type: Eenpersoonshuishouden;Breda;2013;34.3;41.0;2.6;76.9;2.7
8378;Type: Eenpersoonshuishouden;Breda;2014;34.5;41.0;2.6;75.0;2.7
8379;Type: Eenpersoonshuishouden;Breda;2015;35.3;41.0;2.9;80.8;4.1
8380;Type: Eenpersoonshuishouden;Breda;2016;35.3;41.0;3.0;84.5;4.6
8381;Type: Eenpersoonshuishouden;Breda;2017;35.7;42.0;3.3;92.1;5.5
8382;Type: Eenpersoonshuishouden;Breda;2018;36.5;42.0;3.7;102.3;6.2
8383;Type: Eenpersoonshuishouden;Breda;2019;36.5;42.0;4.0;108.8;7.3
8384;Type: Eenpersoonshuishouden;Breda;2020;36.6;42.0;4.3;118.0;8.3
8385;Type: Eenpersoonshuishouden;Brielle;2006;1.8;27.0;0.3;140.8;22.9
8386;Type: Eenpersoonshuishouden;Brielle;2007;1.8;27.0;0.3;167.2;23.1
8387;Type: Eenpersoonshuishouden;Brielle;2008;1.8;27.0;0.3;166.8;30.5
8388;Type: Eenpersoonshuishouden;Brielle;2009;1.8;28.0;0.3;164.7;26.9
8389;Type: Eenpersoonshuishouden;Brielle;2010;2.0;29.0;0.3;147.0;22.4
8390;Type: Eenpersoonshuishouden;Brielle;2011;2.1;30.0;0.3;141.9;21.4
8391;Type: Eenpersoonshuishouden;Brielle;2012;2.1;30.0;0.3;139.1;19.6
8392;Type: Eenpersoonshuishouden;Brielle;2013;2.2;31.0;0.3;124.5;12.4
8393;Type: Eenpersoonshuishouden;Brielle;2014;2.2;31.0;0.3;119.8;12.8
8394;Type: Eenpersoonshuishouden;Brielle;2015;2.3;31.0;0.3;119.6;15.1
8395;Type: Eenpersoonshuishouden;Brielle;2016;2.3;31.0;0.3;123.4;16.4
8396;Type: Eenpersoonshuishouden;Brielle;2017;2.4;32.0;0.3;127.6;19.4
8397;Type: Eenpersoonshuishouden;Brielle;2018;2.4;32.0;0.3;137.8;25.9
8398;Type: Eenpersoonshuishouden;Brielle;2019;2.5;32.0;0.4;148.7;36.7
8399;Type: Eenpersoonshuishouden;Brielle;2020;2.5;33.0;0.4;149.9;45.7
8400;Type: Eenpersoonshuishouden;Bronckhorst;2006;3.5;23.0;;;51.5
8401;Type: Eenpersoonshuishouden;Bronckhorst;2007;3.5;24.0;;;56.2
8402;Type: Eenpersoonshuishouden;Bronckhorst;2008;3.6;24.0;;;73.2
8403;Type: Eenpersoonshuishouden;Bronckhorst;2009;3.7;25.0;0.9;255.2;69.1
8404;Type: Eenpersoonshuishouden;Bronckhorst;2010;3.7;25.0;1.0;280.3;69.0
8405;Type: Eenpersoonshuishouden;Bronckhorst;2011;3.8;25.0;;;77.8
8406;Type: Eenpersoonshuishouden;Bronckhorst;2012;3.9;26.0;;;67.6
8407;Type: Eenpersoonshuishouden;Bronckhorst;2013;4.0;26.0;0.7;186.5;58.8
8408;Type: Eenpersoonshuishouden;Bronckhorst;2014;4.0;26.0;0.8;186.1;63.4
8409;Type: Eenpersoonshuishouden;Bronckhorst;2015;4.1;27.0;0.8;189.9;67.0
8410;Type: Eenpersoonshuishouden;Bronckhorst;2016;4.1;27.0;0.8;191.3;69.8
8411;Type: Eenpersoonshuishouden;Bronckhorst;2017;4.2;27.0;0.8;199.0;67.6
8412;Type: Eenpersoonshuishouden;Bronckhorst;2018;4.3;28.0;0.9;201.5;73.1
8413;Type: Eenpersoonshuishouden;Bronckhorst;2019;4.3;28.0;0.9;216.3;85.4
8414;Type: Eenpersoonshuishouden;Bronckhorst;2020;4.3;28.0;1.0;231.1;97.1
8415;Type: Eenpersoonshuishouden;Brummen;2006;2.0;24.0;0.3;141.3;17.9
8416;Type: Eenpersoonshuishouden;Brummen;2007;2.1;24.0;0.3;145.3;19.1
8417;Type: Eenpersoonshuishouden;Brummen;2008;2.1;24.0;0.3;154.2;21.4
8418;Type: Eenpersoonshuishouden;Brummen;2009;2.2;25.0;0.3;146.4;21.3
8419;Type: Eenpersoonshuishouden;Brummen;2010;2.3;26.0;0.3;142.5;21.3
8420;Type: Eenpersoonshuishouden;Brummen;2011;2.3;26.0;0.3;145.4;21.7
8421;Type: Eenpersoonshuishouden;Brummen;2012;2.5;27.0;0.3;129.0;18.5
8422;Type: Eenpersoonshuishouden;Brummen;2013;2.5;28.0;0.3;117.6;16.4
8423;Type: Eenpersoonshuishouden;Brummen;2014;2.5;28.0;0.3;127.2;17.1
8424;Type: Eenpersoonshuishouden;Brummen;2015;2.5;28.0;0.3;123.3;17.4
8425;Type: Eenpersoonshuishouden;Brummen;2016;2.5;28.0;0.3;131.0;18.0
8426;Type: Eenpersoonshuishouden;Brummen;2017;2.5;28.0;0.3;134.6;18.9
8427;Type: Eenpersoonshuishouden;Brummen;2018;2.6;28.0;0.4;139.1;19.8
8428;Type: Eenpersoonshuishouden;Brummen;2019;2.6;29.0;0.4;145.7;21.7
8429;Type: Eenpersoonshuishouden;Brummen;2020;2.6;29.0;0.4;148.4;22.4
8430;Type: Eenpersoonshuishouden;Brunssum;2006;4.4;33.0;0.3;58.3;8.0
8431;Type: Eenpersoonshuishouden;Brunssum;2007;4.4;33.0;0.3;63.4;9.4
8432;Type: Eenpersoonshuishouden;Brunssum;2008;4.5;33.0;0.3;67.2;9.6
8433;Type: Eenpersoonshuishouden;Brunssum;2009;4.6;34.0;0.3;62.0;8.5
8434;Type: Eenpersoonshuishouden;Brunssum;2010;4.6;34.0;0.3;57.2;7.3
8435;Type: Eenpersoonshuishouden;Brunssum;2011;4.7;35.0;0.3;55.3;6.7
8436;Type: Eenpersoonshuishouden;Brunssum;2012;4.8;35.0;0.2;50.2;5.5
8437;Type: Eenpersoonshuishouden;Brunssum;2013;4.8;36.0;0.2;44.6;3.3
8438;Type: Eenpersoonshuishouden;Brunssum;2014;4.8;35.0;0.2;46.7;3.4
8439;Type: Eenpersoonshuishouden;Brunssum;2015;4.8;36.0;0.2;45.0;4.4
8440;Type: Eenpersoonshuishouden;Brunssum;2016;4.9;36.0;0.2;48.3;4.9
8441;Type: Eenpersoonshuishouden;Brunssum;2017;5.0;37.0;0.3;55.6;6.6
8442;Type: Eenpersoonshuishouden;Brunssum;2018;5.1;38.0;0.3;59.9;7.6
8443;Type: Eenpersoonshuishouden;Brunssum;2019;5.2;38.0;0.3;65.4;9.4
8444;Type: Eenpersoonshuishouden;Brunssum;2020;5.2;38.0;0.4;73.8;12.9
8445;Type: Eenpersoonshuishouden;Bunnik;2006;1.6;27.0;0.3;187.4;82.9
8446;Type: Eenpersoonshuishouden;Bunnik;2007;1.6;28.0;0.3;192.9;84.3
8447;Type: Eenpersoonshuishouden;Bunnik;2008;1.7;29.0;0.4;206.3;95.4
8448;Type: Eenpersoonshuishouden;Bunnik;2009;1.7;29.0;0.4;209.8;99.2
8449;Type: Eenpersoonshuishouden;Bunnik;2010;1.8;29.0;0.4;213.5;94.5
8450;Type: Eenpersoonshuishouden;Bunnik;2011;1.8;30.0;0.4;209.9;101.0
8451;Type: Eenpersoonshuishouden;Bunnik;2012;1.8;30.0;0.4;203.4;85.4
8452;Type: Eenpersoonshuishouden;Bunnik;2013;1.9;30.0;0.3;185.4;63.3
8453;Type: Eenpersoonshuishouden;Bunnik;2014;1.9;30.0;0.3;186.4;63.8
8454;Type: Eenpersoonshuishouden;Bunnik;2015;1.9;30.0;0.4;198.9;72.2
8455;Type: Eenpersoonshuishouden;Bunnik;2016;1.9;30.0;0.4;202.9;76.6
8456;Type: Eenpersoonshuishouden;Bunnik;2017;1.9;30.0;0.4;220.1;93.0
8457;Type: Eenpersoonshuishouden;Bunnik;2018;1.9;30.0;0.5;246.7;104.3
8458;Type: Eenpersoonshuishouden;Bunnik;2019;1.9;30.0;0.5;268.4;135.4
8459;Type: Eenpersoonshuishouden;Bunnik;2020;1.9;30.0;0.6;286.9;150.0
8460;Type: Eenpersoonshuishouden;Bunschoten;2006;1.4;20.0;0.2;141.9;30.9
8461;Type: Eenpersoonshuishouden;Bunschoten;2007;1.4;20.0;0.2;149.1;40.3
8462;Type: Eenpersoonshuishouden;Bunschoten;2008;1.5;21.0;0.2;154.9;41.9
8463;Type: Eenpersoonshuishouden;Bunschoten;2009;1.5;21.0;0.2;146.8;43.6
8464;Type: Eenpersoonshuishouden;Bunschoten;2010;1.6;22.0;0.2;130.0;36.1
8465;Type: Eenpersoonshuishouden;Bunschoten;2011;1.6;22.0;0.2;132.3;36.7
8466;Type: Eenpersoonshuishouden;Bunschoten;2012;1.7;23.0;0.2;132.2;34.1
8467;Type: Eenpersoonshuishouden;Bunschoten;2013;1.7;23.0;0.2;126.2;25.8
8468;Type: Eenpersoonshuishouden;Bunschoten;2014;1.8;24.0;0.2;129.0;25.3
8469;Type: Eenpersoonshuishouden;Bunschoten;2015;1.9;24.0;0.3;137.2;25.7
8470;Type: Eenpersoonshuishouden;Bunschoten;2016;1.9;24.0;0.3;154.9;28.2
8471;Type: Eenpersoonshuishouden;Bunschoten;2017;1.9;24.0;0.3;177.0;30.2
8472;Type: Eenpersoonshuishouden;Bunschoten;2018;1.9;24.0;0.4;187.9;39.5
8473;Type: Eenpersoonshuishouden;Bunschoten;2019;2.0;25.0;0.4;181.6;40.1
8474;Type: Eenpersoonshuishouden;Bunschoten;2020;2.1;25.0;0.4;192.2;39.5
8475;Type: Eenpersoonshuishouden;Buren;2006;2.1;21.0;0.3;164.6;24.5
8476;Type: Eenpersoonshuishouden;Buren;2007;2.1;22.0;0.4;171.5;27.3
8477;Type: Eenpersoonshuishouden;Buren;2008;2.1;21.0;0.4;192.6;45.8
8478;Type: Eenpersoonshuishouden;Buren;2009;2.1;22.0;0.4;185.3;47.2
8479;Type: Eenpersoonshuishouden;Buren;2010;2.2;22.0;0.4;186.7;47.0
8480;Type: Eenpersoonshuishouden;Buren;2011;2.2;22.0;0.4;186.9;50.5
8481;Type: Eenpersoonshuishouden;Buren;2012;2.2;22.0;0.4;176.9;46.6
8482;Type: Eenpersoonshuishouden;Buren;2013;2.3;22.0;0.4;163.6;37.8
8483;Type: Eenpersoonshuishouden;Buren;2014;2.4;23.0;0.4;159.3;32.8
8484;Type: Eenpersoonshuishouden;Buren;2015;2.5;24.0;0.4;175.1;33.9
8485;Type: Eenpersoonshuishouden;Buren;2016;2.6;24.0;0.5;180.9;37.3
8486;Type: Eenpersoonshuishouden;Buren;2017;2.6;24.0;0.5;180.6;36.2
8487;Type: Eenpersoonshuishouden;Buren;2018;2.7;25.0;0.5;187.7;47.2
8488;Type: Eenpersoonshuishouden;Buren;2019;2.7;25.0;0.5;199.8;53.9
8489;Type: Eenpersoonshuishouden;Buren;2020;2.8;25.0;0.6;204.7;56.4
8490;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2006;9.7;34.0;0.7;72.8;8.1
8491;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2007;9.9;34.0;0.8;76.2;8.6
8492;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2008;9.9;35.0;0.8;83.0;8.8
8493;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2009;10.1;35.0;0.7;72.1;8.0
8494;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2010;10.2;35.0;0.7;65.5;6.2
8495;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2011;10.3;35.0;0.6;61.5;5.6
8496;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2012;10.5;35.0;0.6;58.9;4.7
8497;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2013;10.6;36.0;0.6;55.6;2.7
8498;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2014;10.7;36.0;0.6;53.5;2.7
8499;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2015;11.0;36.0;0.6;57.7;4.7
8500;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2016;11.1;37.0;0.7;61.4;5.0
8501;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2017;11.2;37.0;0.8;67.3;6.1
8502;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2018;11.4;37.0;0.9;77.3;8.0
8503;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2019;11.5;37.0;1.0;87.0;11.4
8504;Type: Eenpersoonshuishouden;Capelle aan den IJssel;2020;11.8;38.0;1.1;95.8;12.6
8505;Type: Eenpersoonshuishouden;Castricum;2006;4.2;29.0;0.7;168.4;62.3
8506;Type: Eenpersoonshuishouden;Castricum;2007;4.2;29.0;0.8;183.6;69.5
8507;Type: Eenpersoonshuishouden;Castricum;2008;4.3;30.0;0.9;195.6;86.1
8508;Type: Eenpersoonshuishouden;Castricum;2009;4.4;30.0;0.8;190.6;83.3
8509;Type: Eenpersoonshuishouden;Castricum;2010;4.5;31.0;0.8;187.4;75.7
8510;Type: Eenpersoonshuishouden;Castricum;2011;4.5;31.0;0.9;189.6;79.0
8511;Type: Eenpersoonshuishouden;Castricum;2012;4.5;31.0;0.8;179.6;73.7
8512;Type: Eenpersoonshuishouden;Castricum;2013;4.7;31.0;0.8;166.8;61.7
8513;Type: Eenpersoonshuishouden;Castricum;2014;4.6;31.0;0.8;166.4;62.0
8514;Type: Eenpersoonshuishouden;Castricum;2015;4.7;32.0;0.8;177.3;59.6
8515;Type: Eenpersoonshuishouden;Castricum;2016;4.8;32.0;0.9;179.3;63.1
8516;Type: Eenpersoonshuishouden;Castricum;2017;4.9;32.0;1.0;198.2;72.5
8517;Type: Eenpersoonshuishouden;Castricum;2018;5.0;32.0;1.1;217.1;86.3
8518;Type: Eenpersoonshuishouden;Castricum;2019;5.1;32.0;1.2;235.5;107.8
8519;Type: Eenpersoonshuishouden;Castricum;2020;5.1;33.0;1.3;245.9;123.9
8520;Type: Eenpersoonshuishouden;Coevorden;2006;3.9;26.0;0.4;107.6;19.9
8521;Type: Eenpersoonshuishouden;Coevorden;2007;4.0;27.0;0.4;111.5;21.3
8522;Type: Eenpersoonshuishouden;Coevorden;2008;4.0;27.0;0.5;115.2;22.9
8523;Type: Eenpersoonshuishouden;Coevorden;2009;4.1;28.0;0.5;115.8;21.8
8524;Type: Eenpersoonshuishouden;Coevorden;2010;4.2;28.0;0.5;112.6;20.2
8525;Type: Eenpersoonshuishouden;Coevorden;2011;4.3;29.0;0.5;108.9;20.3
8526;Type: Eenpersoonshuishouden;Coevorden;2012;4.4;29.0;0.5;105.7;18.5
8527;Type: Eenpersoonshuishouden;Coevorden;2013;4.4;29.0;0.5;106.1;16.3
8528;Type: Eenpersoonshuishouden;Coevorden;2014;4.5;29.0;0.5;101.7;16.3
8529;Type: Eenpersoonshuishouden;Coevorden;2015;4.5;30.0;0.5;103.7;17.9
8530;Type: Eenpersoonshuishouden;Coevorden;2016;4.6;30.0;0.5;102.0;17.6
8531;Type: Eenpersoonshuishouden;Coevorden;2017;4.7;31.0;0.5;107.7;18.8
8532;Type: Eenpersoonshuishouden;Coevorden;2018;4.7;31.0;0.5;113.9;20.2
8533;Type: Eenpersoonshuishouden;Coevorden;2019;4.8;31.0;0.5;114.8;22.0
8534;Type: Eenpersoonshuishouden;Coevorden;2020;4.9;32.0;0.6;123.2;26.3
8535;Type: Eenpersoonshuishouden;Cranendonck;2006;2.0;25.0;;;23.7
8536;Type: Eenpersoonshuishouden;Cranendonck;2007;2.1;26.0;;;26.6
8537;Type: Eenpersoonshuishouden;Cranendonck;2008;2.0;25.0;0.3;160.3;37.7
8538;Type: Eenpersoonshuishouden;Cranendonck;2009;2.1;25.0;0.4;183.5;34.6
8539;Type: Eenpersoonshuishouden;Cranendonck;2010;2.1;25.0;0.4;167.1;36.5
8540;Type: Eenpersoonshuishouden;Cranendonck;2011;2.2;26.0;0.3;155.1;35.7
8541;Type: Eenpersoonshuishouden;Cranendonck;2012;2.2;26.0;0.3;153.5;36.3
8542;Type: Eenpersoonshuishouden;Cranendonck;2013;2.2;26.0;0.3;149.4;31.8
8543;Type: Eenpersoonshuishouden;Cranendonck;2014;2.2;26.0;0.3;145.8;32.6
8544;Type: Eenpersoonshuishouden;Cranendonck;2015;2.3;26.0;0.3;143.1;32.6
8545;Type: Eenpersoonshuishouden;Cranendonck;2016;2.4;28.0;0.3;139.4;27.8
8546;Type: Eenpersoonshuishouden;Cranendonck;2017;2.4;28.0;0.4;154.1;40.9
8547;Type: Eenpersoonshuishouden;Cranendonck;2018;2.4;28.0;0.4;156.7;51.8
8548;Type: Eenpersoonshuishouden;Cranendonck;2019;2.5;29.0;0.4;169.5;61.4
8549;Type: Eenpersoonshuishouden;Cranendonck;2020;2.6;29.0;0.5;181.1;69.5
8550;Type: Eenpersoonshuishouden;Cuijk;2006;2.7;27.0;0.2;89.4;11.2
8551;Type: Eenpersoonshuishouden;Cuijk;2007;2.7;27.0;0.3;93.6;11.1
8552;Type: Eenpersoonshuishouden;Cuijk;2008;2.7;27.0;0.3;102.0;13.4
8553;Type: Eenpersoonshuishouden;Cuijk;2009;2.7;27.0;0.3;100.0;13.4
8554;Type: Eenpersoonshuishouden;Cuijk;2010;2.8;28.0;0.3;95.8;12.9
8555;Type: Eenpersoonshuishouden;Cuijk;2011;2.9;28.0;0.3;95.9;13.4
8556;Type: Eenpersoonshuishouden;Cuijk;2012;2.9;29.0;0.3;88.0;11.3
8557;Type: Eenpersoonshuishouden;Cuijk;2013;3.0;29.0;0.3;85.0;10.3
8558;Type: Eenpersoonshuishouden;Cuijk;2014;3.1;29.0;0.3;83.3;9.8
8559;Type: Eenpersoonshuishouden;Cuijk;2015;3.2;30.0;0.3;89.0;10.5
8560;Type: Eenpersoonshuishouden;Cuijk;2016;3.1;29.0;0.3;97.1;13.2
8561;Type: Eenpersoonshuishouden;Cuijk;2017;3.1;30.0;0.3;101.5;14.7
8562;Type: Eenpersoonshuishouden;Cuijk;2018;3.3;31.0;0.3;102.9;16.3
8563;Type: Eenpersoonshuishouden;Cuijk;2019;3.3;31.0;0.4;106.7;19.1
8564;Type: Eenpersoonshuishouden;Cuijk;2020;3.5;32.0;0.4;115.3;20.2
8565;Type: Eenpersoonshuishouden;Culemborg;2006;3.0;28.0;0.3;85.1;11.8
8566;Type: Eenpersoonshuishouden;Culemborg;2007;3.0;28.0;0.3;92.5;13.4
8567;Type: Eenpersoonshuishouden;Culemborg;2008;3.1;28.0;0.3;104.9;15.4
8568;Type: Eenpersoonshuishouden;Culemborg;2009;3.3;30.0;0.3;102.4;14.9
8569;Type: Eenpersoonshuishouden;Culemborg;2010;3.4;30.0;0.3;102.6;13.8
8570;Type: Eenpersoonshuishouden;Culemborg;2011;3.5;30.0;0.4;107.1;15.1
8571;Type: Eenpersoonshuishouden;Culemborg;2012;3.5;31.0;0.3;97.9;13.3
8572;Type: Eenpersoonshuishouden;Culemborg;2013;3.6;31.0;0.3;89.5;10.3
8573;Type: Eenpersoonshuishouden;Culemborg;2014;3.6;31.0;0.3;90.7;9.7
8574;Type: Eenpersoonshuishouden;Culemborg;2015;3.6;31.0;0.3;95.8;13.1
8575;Type: Eenpersoonshuishouden;Culemborg;2016;3.6;31.0;0.4;98.1;13.6
8576;Type: Eenpersoonshuishouden;Culemborg;2017;3.8;32.0;0.4;100.8;16.1
8577;Type: Eenpersoonshuishouden;Culemborg;2018;3.9;32.0;0.4;107.4;19.3
8578;Type: Eenpersoonshuishouden;Culemborg;2019;4.0;33.0;0.5;117.3;21.9
8579;Type: Eenpersoonshuishouden;Culemborg;2020;4.2;33.0;0.5;120.7;24.0
8580;Type: Eenpersoonshuishouden;Dalfsen;2006;2.1;22.0;0.4;178.2;55.0
8581;Type: Eenpersoonshuishouden;Dalfsen;2007;2.2;23.0;0.4;188.1;61.1
8582;Type: Eenpersoonshuishouden;Dalfsen;2008;2.3;23.0;0.5;200.2;86.8
8583;Type: Eenpersoonshuishouden;Dalfsen;2009;2.4;23.0;0.5;192.9;83.4
8584;Type: Eenpersoonshuishouden;Dalfsen;2010;2.5;24.0;0.5;194.8;80.3
8585;Type: Eenpersoonshuishouden;Dalfsen;2011;2.6;24.0;0.5;203.3;82.2
8586;Type: Eenpersoonshuishouden;Dalfsen;2012;2.6;24.0;0.5;191.6;69.8
8587;Type: Eenpersoonshuishouden;Dalfsen;2013;2.7;25.0;0.5;171.8;54.7
8588;Type: Eenpersoonshuishouden;Dalfsen;2014;2.7;25.0;0.5;181.4;59.3
8589;Type: Eenpersoonshuishouden;Dalfsen;2015;2.7;25.0;0.5;193.5;71.7
8590;Type: Eenpersoonshuishouden;Dalfsen;2016;2.8;25.0;0.6;198.4;65.6
8591;Type: Eenpersoonshuishouden;Dalfsen;2017;2.9;26.0;0.6;193.0;64.6
8592;Type: Eenpersoonshuishouden;Dalfsen;2018;2.9;26.0;0.6;213.4;80.6
8593;Type: Eenpersoonshuishouden;Dalfsen;2019;3.0;26.0;0.7;233.1;86.7
8594;Type: Eenpersoonshuishouden;Dalfsen;2020;3.1;27.0;0.7;234.9;84.5
8595;Type: Eenpersoonshuishouden;Dantumadiel;2006;1.8;24.0;0.2;90.2;20.7
8596;Type: Eenpersoonshuishouden;Dantumadiel;2007;1.9;25.0;0.2;95.8;21.3
8597;Type: Eenpersoonshuishouden;Dantumadiel;2008;1.9;25.0;0.2;106.7;23.4
8598;Type: Eenpersoonshuishouden;Dantumadiel;2009;2.0;26.0;0.2;104.1;23.5
8599;Type: Eenpersoonshuishouden;Dantumadiel;2010;2.0;26.0;0.2;100.1;22.0
8600;Type: Eenpersoonshuishouden;Dantumadiel;2011;2.0;26.0;0.2;89.8;21.7
8601;Type: Eenpersoonshuishouden;Dantumadiel;2012;2.0;27.0;0.2;97.9;19.3
8602;Type: Eenpersoonshuishouden;Dantumadiel;2013;2.1;27.0;0.2;95.8;18.4
8603;Type: Eenpersoonshuishouden;Dantumadiel;2014;2.1;27.0;0.2;84.8;16.4
8604;Type: Eenpersoonshuishouden;Dantumadiel;2015;2.2;28.0;0.2;86.1;14.7
8605;Type: Eenpersoonshuishouden;Dantumadiel;2016;2.2;28.0;0.2;89.3;14.2
8606;Type: Eenpersoonshuishouden;Dantumadiel;2017;2.2;29.0;0.2;94.3;15.2
8607;Type: Eenpersoonshuishouden;Dantumadiel;2018;2.2;29.0;0.2;103.1;16.5
8608;Type: Eenpersoonshuishouden;Dantumadiel;2019;2.3;29.0;0.2;106.3;17.6
8609;Type: Eenpersoonshuishouden;Dantumadiel;2020;2.3;29.0;0.3;110.7;20.1
8610;Type: Eenpersoonshuishouden;Delft;2006;24.3;51.0;1.2;51.1;4.4
8611;Type: Eenpersoonshuishouden;Delft;2007;24.7;51.0;1.3;53.1;4.7
8612;Type: Eenpersoonshuishouden;Delft;2008;25.1;51.0;1.4;57.5;5.2
8613;Type: Eenpersoonshuishouden;Delft;2009;25.6;52.0;1.4;53.5;5.0
8614;Type: Eenpersoonshuishouden;Delft;2010;25.3;51.0;1.4;55.5;5.3
8615;Type: Eenpersoonshuishouden;Delft;2011;26.1;52.0;1.4;53.7;3.5
8616;Type: Eenpersoonshuishouden;Delft;2012;26.9;53.0;1.3;49.8;3.4
8617;Type: Eenpersoonshuishouden;Delft;2013;27.4;53.0;1.3;48.5;2.1
8618;Type: Eenpersoonshuishouden;Delft;2014;27.7;53.0;1.4;48.9;2.4
8619;Type: Eenpersoonshuishouden;Delft;2015;28.7;54.0;1.5;53.0;3.5
8620;Type: Eenpersoonshuishouden;Delft;2016;28.6;54.0;1.6;55.1;3.6
8621;Type: Eenpersoonshuishouden;Delft;2017;28.8;54.0;1.7;60.5;3.6
8622;Type: Eenpersoonshuishouden;Delft;2018;29.8;55.0;1.9;63.5;3.4
8623;Type: Eenpersoonshuishouden;Delft;2019;30.1;55.0;2.0;67.7;3.0
8624;Type: Eenpersoonshuishouden;Delft;2020;30.0;54.0;2.3;76.1;3.3
8625;Type: Eenpersoonshuishouden;Deurne;2006;2.9;24.0;0.3;119.9;21.1
8626;Type: Eenpersoonshuishouden;Deurne;2007;3.0;24.0;0.4;130.8;23.1
8627;Type: Eenpersoonshuishouden;Deurne;2008;3.0;25.0;0.4;148.1;23.4
8628;Type: Eenpersoonshuishouden;Deurne;2009;3.1;25.0;0.5;161.7;26.2
8629;Type: Eenpersoonshuishouden;Deurne;2010;3.2;26.0;0.5;150.8;25.5
8630;Type: Eenpersoonshuishouden;Deurne;2011;3.3;26.0;0.5;147.9;29.7
