ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;Ontslagroute;JaarOntslag;Perioden;TotaalBedrijfseconomischOntslagenen_1;TotaalArbeid_2;Werknemer_3;Zelfstandige_4;TotaalUitkeringen_5;Arbeidsongeschiktheidsuitkering_6;WerkloosheidsuitkeringWW_7;Bijstandsuitkering_8;OverigeUitkering_9;InkomstenbronPensioen_10;ScholierStudent_11;OverigeInkomstenbron_12
5843;Mannen;4;Niet-westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2007, vrijdag 28 september;553.0;63.0;61.0;2.0;32.0;1.0;20.0;2.0;8.0;;;5.0
5844;Mannen;4;Niet-westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2008, vrijdag 26 september;541.0;75.0;70.0;5.0;19.0;3.0;7.0;4.0;6.0;;0.0;6.0
5845;Mannen;4;Niet-westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
5846;Mannen;4;Niet-westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
5847;Mannen;4;Niet-westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
5848;Mannen;4;Niet-westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
5849;Mannen;4;Niet-westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2008, vrijdag 26 september;330.0;65.0;61.0;5.0;29.0;2.0;18.0;1.0;8.0;;;6.0
5850;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2003;2004, vrijdag 24 september;877.0;56.0;53.0;3.0;28.0;3.0;15.0;7.0;4.0;;0.0;16.0
5851;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2003;2005, vrijdag 30 september;900.0;65.0;61.0;4.0;25.0;3.0;11.0;7.0;3.0;;;10.0
5852;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2003;2006, vrijdag 29 september;915.0;71.0;66.0;5.0;18.0;3.0;7.0;6.0;3.0;;0.0;11.0
5853;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2003;2007, vrijdag 28 september;955.0;75.0;68.0;7.0;15.0;2.0;4.0;6.0;3.0;;0.0;10.0
5854;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2003;2008, vrijdag 26 september;947.0;77.0;69.0;8.0;14.0;3.0;2.0;6.0;2.0;;0.0;9.0
5855;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
5856;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2004;2005, vrijdag 30 september;843.0;58.0;55.0;3.0;26.0;2.0;13.0;8.0;3.0;;;17.0
5857;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2004;2006, vrijdag 29 september;829.0;69.0;64.0;4.0;21.0;2.0;8.0;8.0;4.0;;0.0;10.0
5858;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2004;2007, vrijdag 28 september;856.0;74.0;68.0;6.0;16.0;1.0;5.0;7.0;3.0;;;10.0
5859;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2004;2008, vrijdag 26 september;868.0;76.0;67.0;8.0;15.0;3.0;3.0;6.0;3.0;;0.0;9.0
5860;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
5861;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
5862;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2005;2006, vrijdag 29 september;645.0;69.0;63.0;5.0;19.0;1.0;9.0;4.0;5.0;;0.0;12.0
5863;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2005;2007, vrijdag 28 september;666.0;76.0;67.0;9.0;14.0;1.0;4.0;5.0;4.0;;0.0;10.0
5864;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2005;2008, vrijdag 26 september;690.0;73.0;63.0;10.0;16.0;2.0;4.0;6.0;4.0;;0.0;11.0
5865;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
5866;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
5867;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
5868;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2006;2007, vrijdag 28 september;1160.0;70.0;63.0;7.0;18.0;1.0;7.0;5.0;5.0;;0.0;11.0
5869;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2006;2008, vrijdag 26 september;1160.0;75.0;67.0;8.0;14.0;2.0;4.0;5.0;3.0;;0.0;11.0
5870;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
5871;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
5872;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
5873;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
5874;Mannen;4;Niet-westerse allochtonen;Faillissementen;Ontslagjaar 2007;2008, vrijdag 26 september;831.0;76.0;71.0;5.0;16.0;1.0;5.0;5.0;5.0;;0.0;9.0
5875;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2003;2004, vrijdag 24 september;226.0;62.0;59.0;4.0;31.0;4.0;19.0;6.0;1.0;;;7.0
5876;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2003;2005, vrijdag 30 september;240.0;68.0;65.0;3.0;24.0;4.0;13.0;5.0;1.0;;;8.0
5877;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2003;2006, vrijdag 29 september;239.0;75.0;68.0;7.0;19.0;4.0;7.0;5.0;3.0;;0.0;6.0
5878;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2003;2007, vrijdag 28 september;246.0;84.0;77.0;7.0;11.0;4.0;2.0;4.0;1.0;;;5.0
5879;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2003;2008, vrijdag 26 september;258.0;81.0;74.0;7.0;12.0;5.0;2.0;3.0;2.0;;1.0;6.0
5880;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
5881;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2004;2005, vrijdag 30 september;179.0;45.0;40.0;6.0;45.0;2.0;32.0;4.0;6.0;;2.0;8.0
5882;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2004;2006, vrijdag 29 september;192.0;63.0;56.0;7.0;24.0;4.0;7.0;8.0;5.0;;2.0;10.0
5883;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2004;2007, vrijdag 28 september;193.0;79.0;69.0;10.0;15.0;3.0;2.0;4.0;7.0;;;6.0
5884;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2004;2008, vrijdag 26 september;190.0;82.0;69.0;13.0;14.0;4.0;3.0;4.0;3.0;;;5.0
5885;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
5886;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
5887;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2005;2006, vrijdag 29 september;119.0;64.0;58.0;6.0;24.0;6.0;12.0;3.0;3.0;;1.0;11.0
5888;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2005;2007, vrijdag 28 september;115.0;77.0;68.0;9.0;17.0;4.0;8.0;3.0;2.0;;;7.0
5889;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2005;2008, vrijdag 26 september;117.0;84.0;74.0;10.0;11.0;4.0;2.0;3.0;3.0;;1.0;4.0
5890;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
5891;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
5892;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
5893;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2006;2007, vrijdag 28 september;350.0;78.0;75.0;2.0;18.0;0.0;10.0;4.0;4.0;;;5.0
5894;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2006;2008, vrijdag 26 september;340.0;81.0;78.0;4.0;14.0;1.0;6.0;4.0;3.0;;;5.0
5895;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
5896;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
5897;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
5898;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
5899;Mannen;4;Niet-westerse allochtonen;Collectief;Ontslagjaar 2007;2008, vrijdag 26 september;119.0;88.0;84.0;4.0;6.0;;6.0;;;;;6.0
5900;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2004, vrijdag 24 september;1372.0;65.0;62.0;3.0;24.0;2.0;17.0;1.0;4.0;;0.0;11.0
5901;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2005, vrijdag 30 september;1420.0;74.0;70.0;4.0;17.0;2.0;11.0;1.0;3.0;;0.0;8.0
5902;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2006, vrijdag 29 september;1416.0;84.0;77.0;7.0;10.0;2.0;4.0;2.0;3.0;;0.0;6.0
5903;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2007, vrijdag 28 september;1423.0;88.0;80.0;8.0;7.0;2.0;2.0;1.0;2.0;;;5.0
5904;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2008, vrijdag 26 september;1455.0;88.0;79.0;9.0;6.0;2.0;2.0;1.0;1.0;;0.0;5.0
5905;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
5906;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2005, vrijdag 30 september;1141.0;70.0;67.0;3.0;21.0;1.0;14.0;1.0;4.0;;0.0;9.0
5907;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2006, vrijdag 29 september;1154.0;83.0;76.0;7.0;11.0;1.0;5.0;1.0;3.0;;0.0;6.0
5908;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2007, vrijdag 28 september;1124.0;89.0;79.0;10.0;7.0;2.0;3.0;1.0;1.0;;0.0;4.0
5909;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2008, vrijdag 26 september;1106.0;90.0;79.0;10.0;7.0;2.0;2.0;2.0;1.0;;0.0;4.0
5910;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
5911;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
5912;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2006, vrijdag 29 september;1070.0;78.0;73.0;5.0;16.0;0.0;11.0;1.0;4.0;;0.0;6.0
5913;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2007, vrijdag 28 september;1051.0;86.0;77.0;8.0;8.0;1.0;4.0;1.0;3.0;;0.0;6.0
5914;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2008, vrijdag 26 september;1042.0;86.0;76.0;9.0;7.0;2.0;2.0;1.0;2.0;;0.0;7.0
5915;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
5916;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
5917;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
5918;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2007, vrijdag 28 september;1164.0;84.0;78.0;5.0;10.0;1.0;6.0;1.0;3.0;;0.0;6.0
5919;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2008, vrijdag 26 september;1155.0;87.0;80.0;7.0;8.0;2.0;2.0;1.0;2.0;;0.0;5.0
5920;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
5921;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
5922;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
5923;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
5924;Mannen;4;Westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2008, vrijdag 26 september;727.0;83.0;77.0;6.0;9.0;1.0;4.0;1.0;3.0;;0.0;8.0
5925;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2004, vrijdag 24 september;563.0;62.0;59.0;3.0;30.0;3.0;23.0;1.0;3.0;;0.0;7.0
5926;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2005, vrijdag 30 september;578.0;71.0;67.0;4.0;21.0;3.0;13.0;1.0;4.0;;0.0;7.0
5927;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2006, vrijdag 29 september;577.0;82.0;74.0;8.0;12.0;3.0;4.0;1.0;4.0;;;6.0
5928;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2007, vrijdag 28 september;585.0;88.0;80.0;9.0;8.0;2.0;2.0;1.0;3.0;;;4.0
5929;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2008, vrijdag 26 september;593.0;89.0;80.0;9.0;7.0;3.0;2.0;1.0;2.0;;;4.0
5930;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
5931;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2005, vrijdag 30 september;617.0;67.0;64.0;4.0;26.0;1.0;19.0;1.0;4.0;;0.0;6.0
5932;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2006, vrijdag 29 september;622.0;81.0;74.0;7.0;15.0;1.0;8.0;2.0;4.0;;;4.0
5933;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2007, vrijdag 28 september;607.0;88.0;78.0;10.0;9.0;2.0;3.0;2.0;1.0;;0.0;3.0
5934;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2008, vrijdag 26 september;599.0;89.0;78.0;11.0;8.0;3.0;2.0;2.0;1.0;;0.0;3.0
5935;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
5936;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
5937;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2006, vrijdag 29 september;549.0;74.0;68.0;6.0;21.0;1.0;17.0;0.0;3.0;;0.0;5.0
5938;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2007, vrijdag 28 september;542.0;85.0;76.0;9.0;10.0;1.0;5.0;1.0;2.0;;0.0;5.0
5939;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2008, vrijdag 26 september;519.0;87.0;76.0;10.0;7.0;1.0;2.0;2.0;2.0;;1.0;6.0
5940;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
5941;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
5942;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
5943;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2007, vrijdag 28 september;286.0;79.0;74.0;5.0;16.0;1.0;9.0;1.0;5.0;;;5.0
5944;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2008, vrijdag 26 september;278.0;86.0;80.0;6.0;10.0;4.0;2.0;1.0;3.0;;0.0;4.0
5945;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
5946;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
5947;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
5948;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
5949;Mannen;4;Westerse allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2008, vrijdag 26 september;144.0;81.0;76.0;6.0;15.0;;10.0;1.0;4.0;;;3.0
5950;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2003;2004, vrijdag 24 september;609.0;65.0;61.0;4.0;21.0;1.0;13.0;2.0;5.0;;;14.0
5951;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2003;2005, vrijdag 30 september;635.0;76.0;72.0;4.0;16.0;2.0;10.0;2.0;2.0;;;9.0
5952;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2003;2006, vrijdag 29 september;646.0;84.0;77.0;6.0;9.0;2.0;4.0;2.0;1.0;;0.0;7.0
5953;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2003;2007, vrijdag 28 september;645.0;86.0;78.0;8.0;8.0;2.0;3.0;1.0;3.0;;;7.0
5954;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2003;2008, vrijdag 26 september;668.0;87.0;78.0;9.0;6.0;2.0;2.0;1.0;1.0;;0.0;7.0
5955;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
5956;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2004;2005, vrijdag 30 september;377.0;70.0;68.0;2.0;15.0;1.0;9.0;1.0;4.0;;;14.0
5957;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2004;2006, vrijdag 29 september;385.0;84.0;78.0;6.0;9.0;1.0;4.0;1.0;3.0;;0.0;7.0
5958;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2004;2007, vrijdag 28 september;382.0;89.0;80.0;9.0;5.0;1.0;2.0;1.0;2.0;;;5.0
5959;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2004;2008, vrijdag 26 september;371.0;90.0;81.0;9.0;5.0;1.0;1.0;2.0;2.0;;;5.0
5960;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
5961;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
5962;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2005;2006, vrijdag 29 september;409.0;82.0;78.0;4.0;11.0;0.0;4.0;2.0;5.0;;;7.0
5963;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2005;2007, vrijdag 28 september;397.0;86.0;78.0;8.0;6.0;1.0;2.0;1.0;3.0;;;8.0
5964;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2005;2008, vrijdag 26 september;409.0;83.0;74.0;10.0;8.0;2.0;1.0;1.0;4.0;;;9.0
5965;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
5966;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
5967;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
5968;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2006;2007, vrijdag 28 september;643.0;83.0;77.0;5.0;9.0;1.0;4.0;1.0;2.0;;;9.0
5969;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2006;2008, vrijdag 26 september;638.0;85.0;76.0;8.0;8.0;2.0;3.0;1.0;3.0;;;7.0
5970;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
5971;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
5972;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
5973;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
5974;Mannen;4;Westerse allochtonen;Faillissementen;Ontslagjaar 2007;2008, vrijdag 26 september;442.0;82.0;75.0;7.0;8.0;2.0;2.0;2.0;3.0;;1.0;9.0
5975;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2003;2004, vrijdag 24 september;200.0;72.0;69.0;3.0;18.0;;18.0;;1.0;;;11.0
5976;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2003;2005, vrijdag 30 september;207.0;79.0;74.0;5.0;10.0;1.0;6.0;0.0;2.0;;;11.0
5977;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2003;2006, vrijdag 29 september;193.0;90.0;82.0;7.0;7.0;2.0;3.0;1.0;2.0;;;3.0
5978;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2003;2007, vrijdag 28 september;193.0;95.0;87.0;8.0;3.0;1.0;1.0;1.0;1.0;;;3.0
5979;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2003;2008, vrijdag 26 september;194.0;91.0;79.0;11.0;4.0;1.0;2.0;;1.0;;1.0;5.0
5980;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
5981;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2004;2005, vrijdag 30 september;147.0;80.0;75.0;5.0;12.0;1.0;7.0;2.0;1.0;;;9.0
5982;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2004;2006, vrijdag 29 september;147.0;89.0;82.0;7.0;4.0;2.0;1.0;1.0;1.0;;;7.0
5983;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2004;2007, vrijdag 28 september;135.0;92.0;82.0;10.0;4.0;1.0;4.0;;;;;4.0
5984;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2004;2008, vrijdag 26 september;136.0;90.0;82.0;8.0;7.0;2.0;3.0;1.0;1.0;;;3.0
5985;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
5986;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
5987;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2005;2006, vrijdag 29 september;112.0;84.0;79.0;5.0;9.0;1.0;5.0;1.0;2.0;;;7.0
5988;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2005;2007, vrijdag 28 september;112.0;88.0;81.0;6.0;6.0;1.0;2.0;1.0;3.0;;;6.0
5989;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2005;2008, vrijdag 26 september;114.0;90.0;86.0;4.0;6.0;3.0;3.0;;1.0;;;4.0
5990;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
5991;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
5992;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
5993;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2006;2007, vrijdag 28 september;235.0;91.0;86.0;6.0;6.0;;4.0;0.0;1.0;;0.0;3.0
5994;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2006;2008, vrijdag 26 september;239.0;94.0;89.0;5.0;3.0;0.0;1.0;;2.0;;0.0;3.0
5995;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
5996;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
5997;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
5998;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
5999;Mannen;4;Westerse allochtonen;Collectief;Ontslagjaar 2007;2008, vrijdag 26 september;141.0;87.0;84.0;3.0;6.0;1.0;5.0;;1.0;;;7.0
6000;Mannen;5;Totaal herkomstgroeperingen;Totaal ontslagroutes;Ontslagjaar 2003;2004, vrijdag 24 september;9538.0;59.0;55.0;4.0;34.0;4.0;23.0;1.0;5.0;0.0;0.0;7.0
