ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
4433;Pekela;765;Pekela                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;ja ;Pekela                     
4434;Peking;308;Baarn                      ;44;Utrechtse Heuvelrug                     ;26;U.  ;nee;nee;Peking                     
4435;Pelikaan;1709;Moerdijk                   ;101;Zeekleigebied in Noord-Brabant          ;30;NB. ;nee;nee;Pelikaan                   
4436;Pelsendijk;851;Steenbergen                ;101;Zeekleigebied in Noord-Brabant          ;30;NB. ;nee;nee;Pelsendijk                 
4437;Pendrecht;599;Rotterdam                  ;84;Rotterdam                               ;28;ZH. ;nee;nee;Pendrecht                  
4438;849;98;Weststellingwerf           ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Peperga                    
4439;Perenboom;870;Werkendam                  ;105;Land van Altena                         ;30;NB. ;nee;nee;Perenboom                  
4440;Pernis;599;Rotterdam                  ;84;Rotterdam                               ;28;ZH. ;ja ;nee;Pernis                     
4441;Persingen;282;Ubbergen                   ;40;Gebied om Nijmegen                      ;25;Gld.;ja ;nee;Persingen                  
4442;Pesaken;1729;Gulpen-Wittem              ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Pesaken                    
4443;980;118;Hoogeveen                  ;18;Zuiddrents randgebied                   ;22;D.  ;ja ;nee;Pesse                      
4444;747;85;Ooststellingwerf           ;9;Fries zandgebied                        ;21;F.  ;nee;nee;Petersburg                 
4445;Petten;476;Zijpe                      ;52;Overige gemeenten Kop van Noord-Holland ;27;NH. ;ja ;nee;Petten                     
4446;Peursum;689;Giessenlanden              ;77;Overige gemeenten Alblasserwaard        ;28;ZH. ;nee;nee;Peursum                    
4447;Philippine;715;Terneuzen                  ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen     ;29;Z.  ;ja ;nee;Philippine                 
4448;Philipsdorp;772;Eindhoven                  ;113;Eindhoven                               ;30;NB. ;nee;nee;Philipsdorp                
4449;Philipswijk (=Bliksembosch);848;Son en Breugel             ;114;Randgebied Eindhoven                    ;30;NB. ;nee;nee;Philipswijk (=Bliksembosch)
4450;Philisteinsche Polder;373;Bergen                     ;55;Noord-Kennemerland                      ;27;NH. ;nee;nee;Philisteinsche Polder      
4451;Piaam;710;Wûnseradiel                ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Piaam                      
4452;Pieperij;1690;De Wolden                  ;18;Zuiddrents randgebied                   ;22;D.  ;nee;nee;Pieperij                   
4453;Piepert;1729;Gulpen-Wittem              ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Piepert                    
4454;Pierik;193;Zwolle                     ;20;IJssel-, Vechtdelta                     ;23;O.  ;nee;nee;Pierik                     
4455;Pieriksmars;144;Bathmen                    ;22;Zuidwest-Overijssel                     ;23;O.  ;nee;nee;Pieriksmars                
4456;Piershil;588;Korendijk                  ;90;Hoeksche Waard                          ;28;ZH. ;ja ;nee;Piershil                   
4457;Pieterburen;1663;De Marne                   ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;ja ;nee;Pieterburen                
4458;619;70;Franekeradeel              ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Pietersbierum              
4459;494;56;Zuidhorn                   ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;ja ;nee;Pieterzijl                 
4460;Pijlsweerd;344;Utrecht                    ;47;Stad Utrecht                            ;26;U.  ;nee;nee;Pijlsweerd                 
4461;Pijnacker;1926;Pijnacker-Nootdorp         ;83;Midden Zuid-Holland                     ;28;ZH. ;ja ;nee;Pijnacker                  
4462;Pijnacker-Nootdorp;1926;Pijnacker-Nootdorp         ;83;Midden Zuid-Holland                     ;28;ZH. ;nee;ja ;Pijnacker-Nootdorp         
4463;Pijnenburg;342;Soest                      ;44;Utrechtse Heuvelrug                     ;26;U.  ;nee;nee;Pijnenburg                 
4464;Pindorp;1674;Roosendaal                 ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;nee;nee;Pindorp                    
4465;Pingjum;710;Wûnseradiel                ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Pingjum                    
4466;Plaats, De;1684;Cuijk                      ;119;Land van Cuijk                          ;30;NB. ;nee;nee;Plaats, De                 
4467;337;48;Vlagtwedde                 ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Plaggenborg                
4468;Plankendorp;1695;Noord-Beveland             ;97;Noord- en Zuid-Beveland                 ;29;Z.  ;nee;nee;Plankendorp                
4469;Plas, De;166;Kampen                     ;20;IJssel-, Vechtdelta                     ;23;O.  ;nee;nee;Plas, De                   
4470;Plasmolen;944;Mook en Middelaar          ;120;Noord-Limburg                           ;31;L.  ;ja ;nee;Plasmolen                  
4471;Plattenburg;202;Arnhem                     ;35;Arnhem                                  ;25;Gld.;nee;nee;Plattenburg                
4472;Platteweg;595;Reeuwijk                   ;74;Gouda en omstreken                      ;28;ZH. ;nee;nee;Platteweg                  
4473;Platvoet;150;Deventer                   ;22;Zuidwest-Overijssel                     ;23;O.  ;nee;nee;Platvoet                   
4474;Plenkershoven;935;Maastricht                 ;126;Maastricht                              ;31;L.  ;nee;nee;Plenkershoven              
4475;Plenkert;994;Valkenburg aan de Geul     ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Plenkert                   
4476;Poederoijen;297;Zaltbommel                 ;42;Bommelerwaard                           ;25;Gld.;ja ;nee;Poederoijen                
4477;Poederoijensehoek;297;Zaltbommel                 ;42;Bommelerwaard                           ;25;Gld.;nee;nee;Poederoijensehoek          
4478;Poel, Bij de;358;Aalsmeer                   ;62;Noordhollandse Meerlanden               ;27;NH. ;nee;nee;Poel, Bij de               
4479;Poeldijk;562;Monster                    ;81;Westland                                ;28;ZH. ;ja ;nee;Poeldijk                   
4480;Poeldonk (Brug);845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;nee;nee;Poeldonk (Brug)            
4481;495;56;Zuidhorn                   ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;nee;nee;Poffert, De                
4482;Pol;1937;Heel                       ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Pol                        
4483;Pol, De;1699;Noordenveld                ;14;Noorddrents randgebied                  ;22;D.  ;nee;nee;Pol, De                    
4484;Pol, De;285;Voorst                     ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld.;nee;nee;Pol, De                    
4485;Pol, De;160;Hardenberg                 ;21;Noordoost-Overijssel                    ;23;O.  ;nee;nee;Pol, De                    
4486;Pol, De;1708;Steenwijkerland            ;19;Noordwest-Overijssel                    ;23;O.  ;ja ;nee;Pol, De                    
4487;Polanen;335;Montfoort                  ;49;Utrechts weidegebied                    ;26;U.  ;nee;nee;Polanen                    
4488;Polder Galekop;356;Nieuwegein                 ;46;Nieuwegein, IJsselstein                 ;26;U.  ;nee;nee;Polder Galekop             
4489;Polder de Nieuwe Ban;870;Werkendam                  ;105;Land van Altena                         ;30;NB. ;nee;nee;Polder de Nieuwe Ban       
4490;85;10;Delfzijl                   ;2;Appingedam, Delfzijl                    ;20;Gr. ;nee;nee;Polen                      
4491;383;51;Skarsterlân                ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Polle                      
4492;Pollen, De;1700;Twenterand                 ;24;Overige gemeenten in Twente             ;23;O.  ;nee;nee;Pollen, De                 
4493;Polsbroek;331;Lopik                      ;49;Utrechts weidegebied                    ;26;U.  ;ja ;nee;Polsbroek                  
4494;Polsbroekerdam;331;Lopik                      ;49;Utrechts weidegebied                    ;26;U.  ;nee;nee;Polsbroekerdam             
4495;Ponte;1714;Sluis                      ;98;West-Zeeuwsch-Vlaanderen                ;29;Z.  ;nee;nee;Ponte                      
4496;Poortugaal;613;Albrandswaard              ;86;Westelijk IJsselmonde                   ;28;ZH. ;ja ;nee;Poortugaal                 
4497;Poortvliet;716;Tholen                     ;94;Sint Philipsland en Tholen              ;29;Z.  ;ja ;nee;Poortvliet                 
4498;456;55;Boarnsterhim               ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Poppenhuizen               
4499;457;55;Boarnsterhim               ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Poppenwier                 
4500;Portengen;311;Breukelen                  ;48;Vechtstreek en Plassengebied in Utrecht ;26;U.  ;nee;nee;Portengen                  
4501;53;9;Ten Boer                   ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;ja ;nee;Post, Ten                  
4502;Posterenk;285;Voorst                     ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld.;nee;nee;Posterenk                  
4503;Posterholt;1679;Ambt Montfort              ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;ja ;nee;Posterholt                 
4504;Praets;202;Arnhem                     ;35;Arnhem                                  ;25;Gld.;nee;nee;Praets                     
4505;Prattenburg;340;Rhenen                     ;44;Utrechtse Heuvelrug                     ;26;U.  ;nee;nee;Prattenburg                
4506;Presikhaaf;202;Arnhem                     ;35;Arnhem                                  ;25;Gld.;nee;nee;Presikhaaf                 
4507;Prickart;965;Simpelveld                 ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Prickart                   
4508;Princenhage;758;Breda                      ;103;Breda                                   ;30;NB. ;nee;nee;Princenhage                
4509;Prins Alexanderpolder;599;Rotterdam                  ;84;Rotterdam                               ;28;ZH. ;nee;nee;Prins Alexanderpolder      
4510;Prinsenbeek;758;Breda                      ;103;Breda                                   ;30;NB. ;ja ;nee;Prinsenbeek                
4511;Prinsenkamp;267;Nijkerk                    ;31;Gelderse Vallei                         ;25;Gld.;nee;nee;Prinsenkamp                
4512;Prinsland;851;Steenbergen                ;101;Zeekleigebied in Noord-Brabant          ;30;NB. ;nee;nee;Prinsland                  
4513;Proosdijveld;935;Maastricht                 ;126;Maastricht                              ;31;L.  ;nee;nee;Proosdijveld               
4514;Puiflijk;225;Druten                     ;41;Land van Maas en Waal                   ;25;Gld.;ja ;nee;Puiflijk                   
4515;Punt, De;1730;Tynaarlo                   ;14;Noorddrents randgebied                  ;22;D.  ;ja ;nee;Punt, De                   
4516;Purmer;852;Waterland                  ;57;Waterland                               ;27;NH. ;ja ;nee;Purmer                     
4517;Purmerend;439;Purmerend                  ;57;Waterland                               ;27;NH. ;ja ;ja ;Purmerend                  
4518;Purmerland;415;Landsmeer                  ;57;Waterland                               ;27;NH. ;ja ;nee;Purmerland                 
4519;Putbroek;1711;Echt-Susteren              ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;nee;nee;Putbroek                   
4520;Puth;962;Schinnen                   ;124;Westelijke Mijnstreek                   ;31;L.  ;ja ;nee;Puth                       
4521;Putte;873;Woensdrecht                ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;ja ;nee;Putte                      
4522;Putten;273;Putten                     ;32;IJsselmeerkust                          ;25;Gld.;ja ;ja ;Putten                     
4523;Puttershoek;585;Binnenmaas                 ;90;Hoeksche Waard                          ;28;ZH. ;ja ;nee;Puttershoek                
4524;Pyramide;1714;Sluis                      ;98;West-Zeeuwsch-Vlaanderen                ;29;Z.  ;nee;nee;Pyramide                   
4525;Quabeek;881;Onderbanken                ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Quabeek                    
4526;Quatre Bras;239;Gorssel                    ;28;Overige gemeenten westelijke Achterhoek ;25;Gld.;nee;nee;Quatre Bras                
4527;Raaieind;1507;Horst aan de Maas          ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Raaieind                   
4528;Raalte;177;Raalte                     ;22;Zuidwest-Overijssel                     ;23;O.  ;ja ;ja ;Raalte                     
4529;Raam;788;Haaren                     ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;nee;nee;Raam                       
4530;Raam;856;Uden                       ;112;Midden-Meijerij                         ;30;NB. ;nee;nee;Raam                       
4531;Raamberg;879;Zundert                    ;104;Gebied om Breda                         ;30;NB. ;nee;nee;Raamberg                   
4532;Raamsdonk;779;Geertruidenberg            ;104;Gebied om Breda                         ;30;NB. ;ja ;nee;Raamsdonk                  
4533;Raamsdonksveer;779;Geertruidenberg            ;104;Gebied om Breda                         ;30;NB. ;ja ;nee;Raamsdonksveer             
4534;Raaphorst;629;Wassenaar                  ;80;Randgebied 's-Gravenhage                ;28;ZH. ;nee;nee;Raaphorst                  
4535;Raar;938;Meerssen                   ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Raar                       
4536;532;58;Dongeradeel                ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Raard                      
4537;Raath;881;Onderbanken                ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Raath                      
4538;Rade;1696;Wijdemeren                 ;65;Vechtstreek in Noord-Holland            ;27;NH. ;nee;nee;Rade                       
4539;Radewijk;160;Hardenberg                 ;21;Noordoost-Overijssel                    ;23;O.  ;ja ;nee;Radewijk                   
4540;458;55;Boarnsterhim               ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Raerd                      
4541;Rafelder;237;Gendringen                 ;29;Oude-IJsselgebied (oostelijk deel)      ;25;Gld.;nee;nee;Rafelder                   
4542;Rakens;1723;Alphen-Chaam               ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Rakens                     
4543;Rakt;856;Uden                       ;112;Midden-Meijerij                         ;30;NB. ;nee;nee;Rakt                       
4544;Rammetje, 't;944;Mook en Middelaar          ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Rammetje, 't               
4545;Rande;150;Deventer                   ;22;Zuidwest-Overijssel                     ;23;O.  ;nee;nee;Rande                      
4546;Randenbroekkwartier;307;Amersfoort                 ;43;Utrechtse Vallei en Eemgebied           ;26;U.  ;nee;nee;Randenbroekkwartier        
4547;Randenburg;595;Reeuwijk                   ;74;Gouda en omstreken                      ;28;ZH. ;nee;nee;Randenburg                 
4548;Randwijck;362;Amstelveen                 ;64;Zuidelijk randgebied Amsterdam          ;27;NH. ;nee;nee;Randwijck                  
4549;Randwijk;1734;Overbetuwe                 ;37;Oostelijke Betuwe                       ;25;Gld.;ja ;nee;Randwijk                   
4550;Ransdaal;986;Voerendaal                 ;125;Oostelijke Mijnstreek                   ;31;L.  ;ja ;nee;Ransdaal                   
4551;Ransdorp;363;Amsterdam                  ;63;Amsterdam                               ;27;NH. ;nee;nee;Ransdorp                   
4552;426;53;Winsum                     ;6;Groninger centrale Weidestreek          ;20;Gr. ;nee;nee;Ranum                      
4553;Rapenburg (Stoppeldijk);677;Hulst                      ;100;Overige gem.  Oost-Zeeuwsch-Vlaanderen  ;29;Z.  ;nee;nee;Rapenburg (Stoppeldijk)    
4554;Raren;981;Vaals                      ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Raren                      
4555;427;53;Winsum                     ;6;Groninger centrale Weidestreek          ;20;Gr. ;ja ;nee;Rasquert                   
4556;Ratum;294;Winterswijk                ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;ja ;nee;Ratum                      
4557;459;55;Boarnsterhim               ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Rauwerderhem               
4558;Ravensgat;1652;Gemert-Bakel               ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Ravensgat                  
4559;Ravenstein;828;Oss                        ;111;Maaskant                                ;30;NB. ;ja ;nee;Ravenstein                 
4560;Ravenswaaij;214;Buren                      ;37;Oostelijke Betuwe                       ;25;Gld.;ja ;nee;Ravenswaaij                
4561;748;85;Ooststellingwerf           ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Ravenswoud                 
4562;Recht van Terleede;545;Leerdam                    ;78;Vijfheerenlanden                        ;28;ZH. ;nee;nee;Recht van Terleede         
4563;Rechteren;148;Dalfsen                    ;20;IJssel-, Vechtdelta                     ;23;O.  ;nee;nee;Rechteren                  
4564;Rechtvaart;809;Loon op Zand               ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Rechtvaart                 
4565;Rectum;189;Wierden                    ;24;Overige gemeenten in Twente             ;23;O.  ;nee;nee;Rectum                     
4566;Redichem;216;Culemborg                  ;38;Westelijke Betuwe                       ;25;Gld.;nee;nee;Redichem                   
4567;460;55;Boarnsterhim               ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Reduzum                    
4568;Reek;1685;Landerd                    ;111;Maaskant                                ;30;NB. ;ja ;nee;Reek                       
4569;Reestlanden;160;Hardenberg                 ;21;Noordoost-Overijssel                    ;23;O.  ;nee;nee;Reestlanden                
4570;Reeuwijk;595;Reeuwijk                   ;74;Gouda en omstreken                      ;28;ZH. ;ja ;ja ;Reeuwijk                   
4571;Reeuwijksebrug;595;Reeuwijk                   ;74;Gouda en omstreken                      ;28;ZH. ;nee;nee;Reeuwijksebrug             
4572;Regge;189;Wierden                    ;24;Overige gemeenten in Twente             ;23;O.  ;nee;nee;Regge                      
4573;Reiderland;1661;Reiderland                 ;3;Groninger Oldambt                       ;20;Gr. ;nee;ja ;Reiderland                 
4574;16;5;Bedum                      ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;nee;nee;Reidland, Het              
4575;Reijerscop;632;Woerden                    ;49;Utrechts weidegebied                    ;26;U.  ;nee;nee;Reijerscop                 
4576;Reijmerstok;1729;Gulpen-Wittem              ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;ja ;nee;Reijmerstok                
4577;Reimerswaal;703;Reimerswaal                ;97;Noord- en Zuid-Beveland                 ;29;Z.  ;nee;ja ;Reimerswaal                
4578;Reit, De;855;Tilburg                    ;107;Tilburg                                 ;30;NB. ;nee;nee;Reit, De                   
4579;Reitsum;1722;Ferwerderadiel             ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Reitsum                    
4580;Rekken;229;Eibergen                   ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;ja ;nee;Rekken                     
4581;Remmerden;340;Rhenen                     ;44;Utrechtse Heuvelrug                     ;26;U.  ;nee;nee;Remmerden                  
4582;Remswerd;683;Wymbritseradiel            ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Remswerd                   
4583;Ren;1652;Gemert-Bakel               ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Ren                        
4584;Renesse;1676;Schouwen-Duiveland         ;93;Schouwen-Duiveland                      ;29;Z.  ;ja ;nee;Renesse                    
4585;Renkum;274;Renkum                     ;36;Overige gemeenten zuidelijke Veluwezoom ;25;Gld.;ja ;ja ;Renkum                     
4586;338;48;Vlagtwedde                 ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Rennebourg                 
4587;Rennemig;917;Heerlen                    ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Rennemig                   
4588;Renswoude;339;Renswoude                  ;43;Utrechtse Vallei en Eemgebied           ;26;U.  ;ja ;ja ;Renswoude                  
4589;Ressen;268;Nijmegen                   ;39;Nijmegen                                ;25;Gld.;ja ;nee;Ressen                     
4590;Retersbeek;986;Voerendaal                 ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Retersbeek                 
4591;Reth;744;Baarle-Nassau              ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Reth                       
4592;Retranchement;1714;Sluis                      ;98;West-Zeeuwsch-Vlaanderen                ;29;Z.  ;ja ;nee;Retranchement              
4593;Reuken;951;Nuth                       ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Reuken                     
4594;Reusel;1667;Reusel-De Mierden          ;116;Kempenland                              ;30;NB. ;ja ;nee;Reusel                     
4595;Reusel-De Mierden;1667;Reusel-De Mierden          ;116;Kempenland                              ;30;NB. ;nee;ja ;Reusel-De Mierden          
4596;Reutje;1679;Ambt Montfort              ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;nee;nee;Reutje                     
4597;Reutum;183;Tubbergen                  ;24;Overige gemeenten in Twente             ;23;O.  ;ja ;nee;Reutum                     
4598;Reuver;889;Beesel                     ;121;Industriegebied Venlo-Beesel            ;31;L.  ;ja ;nee;Reuver                     
4599;Reuzenhoek;715;Terneuzen                  ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen     ;29;Z.  ;nee;nee;Reuzenhoek                 
4600;Rewerd;140;Littenseradiel             ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Rewerd                     
4601;Rha;280;Steenderen                 ;28;Overige gemeenten westelijke Achterhoek ;25;Gld.;ja ;nee;Rha                        
4602;Rheden;275;Rheden                     ;36;Overige gemeenten zuidelijke Veluwezoom ;25;Gld.;ja ;ja ;Rheden                     
4603;34;7;Bellingwedde               ;3;Groninger Oldambt                       ;20;Gr. ;nee;nee;Rhederbrug-Oost            
4604;883;106;Assen                      ;17;Drentse zandgronden                     ;22;D.  ;ja ;nee;Rhee                       
4605;Rheeze;160;Hardenberg                 ;21;Noordoost-Overijssel                    ;23;O.  ;ja ;nee;Rheeze                     
4606;Rheezerveen;160;Hardenberg                 ;21;Noordoost-Overijssel                    ;23;O.  ;ja ;nee;Rheezerveen                
4607;Rhenen;340;Rhenen                     ;44;Utrechtse Heuvelrug                     ;26;U.  ;ja ;ja ;Rhenen                     
4608;Rhenoy;236;Geldermalsen               ;38;Westelijke Betuwe                       ;25;Gld.;ja ;nee;Rhenoy                     
4609;Rhienderen;213;Brummen                    ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld.;nee;nee;Rhienderen                 
4610;Rhoon;613;Albrandswaard              ;86;Westelijk IJsselmonde                   ;28;ZH. ;ja ;nee;Rhoon                      
4611;Rhoonse Veer;613;Albrandswaard              ;86;Westelijk IJsselmonde                   ;28;ZH. ;nee;nee;Rhoonse Veer               
4612;Ribbelt;153;Enschede                   ;23;Enschede                                ;23;O.  ;nee;nee;Ribbelt                    
4613;Ridderbuurt;484;Alphen aan den Rijn        ;73;Rijnstreek Zuid-Holland                 ;28;ZH. ;nee;nee;Ridderbuurt                
4614;Ridderkerk;597;Ridderkerk                 ;87;Oostelijk IJsselmonde                   ;28;ZH. ;ja ;ja ;Ridderkerk                 
4615;Riebroek;984;Venray                     ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Riebroek                   
4616;620;70;Franekeradeel              ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Ried                       
4617;Riel;785;Goirle                     ;108;Gebied om Tilburg                       ;30;NB. ;ja ;nee;Riel                       
4618;Riel;772;Eindhoven                  ;113;Eindhoven                               ;30;NB. ;nee;nee;Riel                       
4619;Rien;140;Littenseradiel             ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Rien                       
4620;Riet, De;141;Almelo                     ;24;Overige gemeenten in Twente             ;23;O.  ;nee;nee;Riet, De                   
4621;Riethorst;944;Mook en Middelaar          ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Riethorst                  
4622;Riethoven;1724;Bergeijk                   ;116;Kempenland                              ;30;NB. ;ja ;nee;Riethoven                  
4623;Rietmolen;266;Neede                      ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;ja ;nee;Rietmolen                  
4624;Rietschoof, De;297;Zaltbommel                 ;42;Bommelerwaard                           ;25;Gld.;nee;nee;Rietschoof, De             
4625;Rietveld;689;Giessenlanden              ;77;Overige gemeenten Alblasserwaard        ;28;ZH. ;nee;nee;Rietveld                   
4626;Rietveld;1672;Rijnwoude                  ;73;Rijnstreek Zuid-Holland                 ;28;ZH. ;nee;nee;Rietveld                   
4627;Rietveld;632;Woerden                    ;49;Utrechts weidegebied                    ;26;U.  ;nee;nee;Rietveld                   
4628;Rijckholt;905;Eijsden                    ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Rijckholt                  
4629;Rijen;784;Gilze en Rijen             ;108;Gebied om Tilburg                       ;30;NB. ;ja ;nee;Rijen                      
4630;Rijkel;889;Beesel                     ;121;Industriegebied Venlo-Beesel            ;31;L.  ;nee;nee;Rijkel                     
4631;Rijkerswoerd;202;Arnhem                     ;35;Arnhem                                  ;25;Gld.;nee;nee;Rijkerswoerd               
4632;Rijkevoort;756;Boxmeer                    ;119;Land van Cuijk                          ;30;NB. ;ja ;nee;Rijkevoort                 
4633;Rijksdorp;629;Wassenaar                  ;80;Randgebied 's-Gravenhage                ;28;ZH. ;nee;nee;Rijksdorp                  
4634;Rijksweg;893;Bergen                     ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Rijksweg                   
4635;384;51;Skarsterlân                ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Rijlst, De                 
4636;Rijndijk;626;Voorschoten                ;71;Randgebied Leiden                       ;28;ZH. ;nee;nee;Rijndijk                   
4637;Rijndijk, De;1672;Rijnwoude                  ;73;Rijnstreek Zuid-Holland                 ;28;ZH. ;ja ;nee;Rijndijk, De               
4638;Rijneveld;1672;Rijnwoude                  ;73;Rijnstreek Zuid-Holland                 ;28;ZH. ;nee;nee;Rijneveld                  
4639;Rijngebied;344;Utrecht                    ;47;Stad Utrecht                            ;26;U.  ;nee;nee;Rijngebied                 
4640;Rijnsaterwoude;645;Jacobswoude                ;72;Noordelijke veenstreek in Zuid-Holland  ;28;ZH. ;ja ;nee;Rijnsaterwoude             
4641;Rijnsburg;602;Rijnsburg                  ;69;Katwijk, Rijnsburg, Valkenburg          ;28;ZH. ;ja ;ja ;Rijnsburg                  
4642;Rijnwaarden;196;Rijnwaarden                ;26;De Lijmers                              ;25;Gld.;nee;ja ;Rijnwaarden                
4643;Rijnwoude;1672;Rijnwoude                  ;73;Rijnstreek Zuid-Holland                 ;28;ZH. ;nee;ja ;Rijnwoude                  
4644;Rijp;395;Harenkarspel               ;53;Westelijk West-Friesland                ;27;NH. ;nee;nee;Rijp                       
4645;Rijp, De;365;Graft-De Rijp              ;56;Noordhollands Middengewest              ;27;NH. ;ja ;nee;Rijp, De                   
4646;Rijp, De;1722;Ferwerderadiel             ;12;Friese bouwstreek                       ;21;F.  ;nee;nee;Rijp, De                   
4647;Rijpelberg;794;Helmond                    ;115;Industriegebied Helmond                 ;30;NB. ;nee;nee;Rijpelberg                 
4648;Rijpwetering;483;Alkemade                   ;72;Noordelijke veenstreek in Zuid-Holland  ;28;ZH. ;ja ;nee;Rijpwetering               
4649;Rijs;653;Gaasterlân-Sleat           ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Rijs                       
4650;Rijsbergen;879;Zundert                    ;104;Gebied om Breda                         ;30;NB. ;ja ;nee;Rijsbergen                 
4651;339;48;Vlagtwedde                 ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Rijsdam                    
4652;Rijsenburg;316;Driebergen-Rijsenburg      ;44;Utrechtse Heuvelrug                     ;26;U.  ;nee;nee;Rijsenburg                 
4653;Rijsenhout;394;Haarlemmermeer             ;62;Noordhollandse Meerlanden               ;27;NH. ;ja ;nee;Rijsenhout                 
4654;Rijsoord;597;Ridderkerk                 ;87;Oostelijk IJsselmonde                   ;28;ZH. ;nee;nee;Rijsoord                   
4655;Rijssen;178;Rijssen                    ;24;Overige gemeenten in Twente             ;23;O.  ;ja ;ja ;Rijssen                    
4656;Rijswijk;874;Woudrichem                 ;105;Land van Altena                         ;30;NB. ;ja ;nee;Rijswijk                   
4657;Rijswijk;214;Buren                      ;37;Oostelijke Betuwe                       ;25;Gld.;ja ;nee;Rijswijk                   
4658;Rijswijk;603;Rijswijk                   ;80;Randgebied 's-Gravenhage                ;28;ZH. ;ja ;ja ;Rijswijk                   
4659;Rijt;1724;Bergeijk                   ;116;Kempenland                              ;30;NB. ;nee;nee;Rijt                       
4660;Rilland;703;Reimerswaal                ;97;Noord- en Zuid-Beveland                 ;29;Z.  ;ja ;nee;Rilland                    
