ID;LandbouwgoederenEnDiensten;Perioden;OutputTegenAfProducentwaarde_1;OutputBasisprijzen_2;OutputTegenAfProducentwaarde_3;OutputBasisprijzen_4;OutputTegenAfProducentwaarde_5;OutputBasisprijzen_6;OutputTegenAfProducentwaarde_7;OutputBasisprijzen_8
1376;Eenhoevigen;2008;136.0;136.0;168.0;168.0;-23.4;-23.4;80.8;80.8
1377;Eenhoevigen;2009;136.0;136.0;171.0;171.0;1.8;1.8;79.3;79.3
1378;Eenhoevigen;2010;130.0;130.0;163.0;163.0;-4.9;-4.9;80.1;80.1
1379;Eenhoevigen;2011;140.0;140.0;167.0;167.0;2.9;2.9;83.4;83.4
1380;Eenhoevigen;2012;152.0;152.0;176.0;176.0;5.4;5.4;86.4;86.4
1381;Eenhoevigen;2013;157.0;157.0;176.0;176.0;0.0;0.0;89.1;89.1
1382;Eenhoevigen;2014;177.0;177.0;180.0;180.0;1.8;1.8;98.8;98.8
1383;Eenhoevigen;2015;202.0;202.0;202.0;202.0;12.7;12.7;100.0;100.0
1384;Eenhoevigen;2016;206.0;206.0;216.0;216.0;6.7;6.7;95.6;95.6
1385;Eenhoevigen;2017;276.0;276.0;259.0;259.0;19.9;19.9;106.4;106.4
1386;Eenhoevigen;2018;268.0;268.0;287.0;287.0;10.6;10.6;93.4;93.4
1387;Eenhoevigen;2019;225.0;225.0;351.0;351.0;22.5;22.5;64.2;64.2
1388;Eenhoevigen;2020;163.0;163.0;374.0;374.0;6.6;6.6;43.7;43.7
1389;Eenhoevigen;2021;233.0;233.0;361.0;361.0;-3.4;-3.4;64.4;64.4
1390;Eenhoevigen;2022;399.0;399.0;492.0;492.0;36.2;36.2;81.0;81.0
1391;Eenhoevigen;2023;479.0;479.0;493.0;493.0;0.1;0.1;97.1;97.1
1392;Schapen en geiten;1995;70.0;86.0;104.0;111.0;;;67.6;77.4
1393;Schapen en geiten;1996;80.0;98.0;119.0;127.0;14.0;14.6;67.1;77.0
1394;Schapen en geiten;1997;62.0;81.0;81.0;95.0;-31.4;-25.1;76.6;85.1
1395;Schapen en geiten;1998;55.0;68.0;80.0;88.0;-1.8;-7.9;68.6;77.9
1396;Schapen en geiten;1999;56.0;72.0;94.0;103.0;17.9;17.6;59.2;69.5
1397;Schapen en geiten;2000;69.0;83.0;110.0;114.0;16.3;10.4;62.9;72.9
1398;Schapen en geiten;2001;81.0;91.0;114.0;119.0;4.4;4.9;71.1;76.4
1399;Schapen en geiten;2002;120.0;166.0;163.0;163.0;42.4;36.1;73.6;102.3
1400;Schapen en geiten;2003;99.0;111.0;145.0;146.0;-11.2;-10.2;68.2;76.3
1401;Schapen en geiten;2004;100.0;115.0;146.0;147.0;0.5;0.8;69.0;77.9
1402;Schapen en geiten;2005;124.0;132.0;174.0;172.0;19.8;17.2;71.3;76.3
1403;Schapen en geiten;2006;118.0;125.0;168.0;168.0;-3.6;-2.5;70.4;74.3
1404;Schapen en geiten;2007;90.0;90.0;140.0;140.0;-16.8;-16.8;64.0;64.0
1405;Schapen en geiten;2008;82.0;82.0;105.0;105.0;-25.1;-25.1;78.1;78.1
1406;Schapen en geiten;2009;78.0;78.0;95.0;95.0;-9.7;-9.7;83.0;83.0
1407;Schapen en geiten;2010;92.0;92.0;107.0;107.0;13.5;13.5;86.0;86.0
1408;Schapen en geiten;2011;81.0;81.0;85.0;85.0;-20.6;-20.6;95.4;95.4
1409;Schapen en geiten;2012;95.0;95.0;92.0;92.0;8.3;8.3;103.3;103.3
1410;Schapen en geiten;2013;81.0;81.0;88.0;88.0;-4.6;-4.6;92.3;92.3
1411;Schapen en geiten;2014;83.0;83.0;85.0;85.0;-3.4;-3.4;98.1;98.1
1412;Schapen en geiten;2015;84.0;84.0;84.0;84.0;-0.6;-0.6;100.0;100.0
1413;Schapen en geiten;2016;90.0;90.0;90.0;90.0;6.3;6.3;99.7;99.7
1414;Schapen en geiten;2017;78.0;78.0;80.0;80.0;-10.4;-10.4;97.4;97.4
1415;Schapen en geiten;2018;81.0;81.0;79.0;79.0;-1.9;-1.9;102.9;102.9
1416;Schapen en geiten;2019;95.0;95.0;96.0;96.0;22.0;22.0;98.5;98.5
1417;Schapen en geiten;2020;110.0;110.0;99.0;100.0;3.1;3.6;110.2;110.2
1418;Schapen en geiten;2021;120.0;120.0;95.0;95.0;-4.7;-4.6;126.4;126.2
1419;Schapen en geiten;2022;125.0;125.0;98.0;98.0;3.1;3.1;128.1;127.9
1420;Schapen en geiten;2023;139.0;140.0;97.0;97.0;-1.1;-1.1;144.3;144.1
1421;Pluimvee;1995;630.0;631.0;767.0;768.0;;;82.1;82.1
1422;Pluimvee;1996;675.0;676.0;811.0;811.0;5.7;5.6;83.2;83.3
1423;Pluimvee;1997;769.0;770.0;874.0;874.0;7.7;7.7;88.1;88.1
1424;Pluimvee;1998;759.0;759.0;943.0;943.0;7.9;7.9;80.5;80.5
1425;Pluimvee;1999;651.0;651.0;937.0;937.0;-0.6;-0.6;69.4;69.4
1426;Pluimvee;2000;691.0;692.0;962.0;962.0;2.6;2.6;71.9;71.9
1427;Pluimvee;2001;782.0;783.0;905.0;905.0;-5.9;-5.9;86.5;86.5
1428;Pluimvee;2002;625.0;626.0;861.0;861.0;-4.8;-4.8;72.6;72.7
1429;Pluimvee;2003;386.0;386.0;533.0;533.0;-38.1;-38.1;72.4;72.4
1430;Pluimvee;2004;529.0;529.0;752.0;752.0;41.0;41.0;70.3;70.3
1431;Pluimvee;2005;552.0;552.0;725.0;725.0;-3.6;-3.6;76.2;76.2
1432;Pluimvee;2006;581.0;581.0;790.0;790.0;9.0;9.0;73.5;73.5
1433;Pluimvee;2007;658.0;658.0;804.0;804.0;1.7;1.7;81.9;81.9
1434;Pluimvee;2008;734.0;734.0;833.0;833.0;3.6;3.6;88.2;88.2
1435;Pluimvee;2009;710.0;710.0;821.0;821.0;-1.3;-1.4;86.4;86.4
1436;Pluimvee;2010;738.0;738.0;799.0;799.0;-2.8;-2.8;92.3;92.3
1437;Pluimvee;2011;698.0;698.0;770.0;770.0;-3.6;-3.6;90.6;90.6
1438;Pluimvee;2012;764.0;764.0;827.0;827.0;7.4;7.4;92.4;92.4
1439;Pluimvee;2013;832.0;832.0;840.0;840.0;1.6;1.6;99.0;99.0
1440;Pluimvee;2014;803.0;803.0;798.0;798.0;-5.0;-5.0;100.6;100.6
1441;Pluimvee;2015;864.0;864.0;864.0;864.0;8.3;8.3;100.0;100.0
1442;Pluimvee;2016;815.0;815.0;873.0;873.0;1.0;1.0;93.4;93.4
1443;Pluimvee;2017;765.0;765.0;846.0;846.0;-3.1;-3.1;90.5;90.5
1444;Pluimvee;2018;767.0;767.0;835.0;835.0;-1.3;-1.3;91.8;91.8
1445;Pluimvee;2019;749.0;749.0;866.0;866.0;3.7;3.7;86.5;86.5
1446;Pluimvee;2020;692.0;692.0;806.0;806.0;-6.9;-6.9;85.8;85.8
1447;Pluimvee;2021;687.0;687.0;781.0;781.0;-3.2;-3.2;88.0;88.0
1448;Pluimvee;2022;857.0;857.0;727.0;727.0;-6.9;-6.9;117.8;117.8
1449;Pluimvee;2023;854.0;854.0;718.0;718.0;-1.2;-1.2;118.9;118.9
1450;Andere dieren;1995;17.0;17.0;12.0;12.0;;;135.1;135.1
1451;Andere dieren;1996;18.0;18.0;12.0;12.0;0.4;0.4;142.6;142.6
1452;Andere dieren;1997;19.0;19.0;13.0;13.0;7.4;7.4;141.3;141.3
1453;Andere dieren;1998;21.0;21.0;17.0;17.0;30.6;30.6;121.5;121.5
1454;Andere dieren;1999;20.0;20.0;19.0;19.0;9.5;9.5;105.3;105.3
1455;Andere dieren;2000;25.0;25.0;22.0;22.0;17.9;17.9;110.1;110.1
1456;Andere dieren;2001;24.0;24.0;20.0;20.0;-12.1;-12.1;122.8;122.8
1457;Andere dieren;2002;30.0;30.0;27.0;27.0;38.2;38.2;108.1;108.1
1458;Andere dieren;2003;33.0;33.0;29.0;29.0;6.7;6.7;114.1;114.1
1459;Andere dieren;2004;35.0;35.0;29.0;29.0;-0.1;-0.1;120.1;120.1
1460;Andere dieren;2005;47.0;47.0;40.0;40.0;38.8;38.8;115.3;115.3
1461;Andere dieren;2006;54.0;54.0;45.0;45.0;12.2;12.2;118.7;118.7
1462;Andere dieren;2007;52.0;52.0;51.0;51.0;12.0;12.0;103.3;103.3
1463;Andere dieren;2008;61.0;61.0;53.0;53.0;3.4;3.4;115.9;115.9
1464;Andere dieren;2009;73.0;73.0;74.0;74.0;41.2;41.2;98.3;98.3
1465;Andere dieren;2010;100.0;100.0;97.0;97.0;30.3;30.3;104.0;104.0
1466;Andere dieren;2011;104.0;104.0;98.0;98.0;1.1;1.1;106.6;106.6
1467;Andere dieren;2012;104.0;104.0;95.0;95.0;-2.3;-2.3;109.3;109.3
1468;Andere dieren;2013;103.0;103.0;96.0;96.0;0.4;0.4;107.0;107.0
1469;Andere dieren;2014;102.0;102.0;96.0;96.0;0.5;0.5;106.1;106.1
1470;Andere dieren;2015;99.0;99.0;99.0;99.0;2.9;2.9;100.0;100.0
1471;Andere dieren;2016;95.0;95.0;99.0;99.0;0.1;0.1;95.7;95.7
1472;Andere dieren;2017;99.0;99.0;99.0;99.0;0.3;0.3;99.6;99.6
1473;Andere dieren;2018;96.0;96.0;100.0;100.0;0.1;0.1;96.6;96.6
1474;Andere dieren;2019;96.0;96.0;101.0;101.0;1.0;1.0;95.1;95.1
1475;Andere dieren;2020;102.0;102.0;101.0;101.0;0.8;0.8;100.3;100.3
1476;Andere dieren;2021;105.0;105.0;103.0;103.0;1.6;1.6;102.2;102.2
1477;Andere dieren;2022;128.0;128.0;108.0;108.0;4.7;4.7;118.8;118.8
1478;Andere dieren;2023;137.0;137.0;106.0;106.0;-1.6;-1.6;129.0;129.0
1479;Dierlijke producten, onbewerkt (totaal);1995;3974.0;4004.0;4096.0;4112.0;;;97.0;97.4
1480;Dierlijke producten, onbewerkt (totaal);1996;3963.0;3966.0;4058.0;4046.0;-0.9;-1.6;97.7;98.0
1481;Dierlijke producten, onbewerkt (totaal);1997;4030.0;4005.0;4109.0;4067.0;1.2;0.5;98.1;98.5
1482;Dierlijke producten, onbewerkt (totaal);1998;4161.0;4155.0;4156.0;4131.0;1.1;1.6;100.1;100.6
1483;Dierlijke producten, onbewerkt (totaal);1999;3909.0;3898.0;4237.0;4208.0;2.0;1.9;92.2;92.7
1484;Dierlijke producten, onbewerkt (totaal);2000;4195.0;4179.0;4315.0;4281.0;1.8;1.7;97.2;97.6
1485;Dierlijke producten, onbewerkt (totaal);2001;4395.0;4398.0;4232.0;4219.0;-1.9;-1.4;103.8;104.2
1486;Dierlijke producten, onbewerkt (totaal);2002;4146.0;4128.0;4171.0;4158.0;-1.5;-1.5;99.4;99.3
1487;Dierlijke producten, onbewerkt (totaal);2003;4095.0;4088.0;4282.0;4267.0;2.7;2.6;95.6;95.8
1488;Dierlijke producten, onbewerkt (totaal);2004;3856.0;3967.0;4370.0;4355.0;2.0;2.1;88.2;91.1
1489;Dierlijke producten, onbewerkt (totaal);2005;3782.0;4010.0;4287.0;4272.0;-1.9;-1.9;88.2;93.9
1490;Dierlijke producten, onbewerkt (totaal);2006;3837.0;4200.0;4341.0;4326.0;1.3;1.3;88.4;97.1
1491;Dierlijke producten, onbewerkt (totaal);2007;4563.0;4561.0;4415.0;4399.0;1.7;1.7;103.4;103.7
1492;Dierlijke producten, onbewerkt (totaal);2008;4965.0;4925.0;4571.0;4555.0;3.5;3.5;108.6;108.1
1493;Dierlijke producten, onbewerkt (totaal);2009;4093.0;4050.0;4647.0;4630.0;1.7;1.7;88.1;87.5
1494;Dierlijke producten, onbewerkt (totaal);2010;4733.0;4716.0;4810.0;4793.0;3.5;3.5;98.4;98.4
1495;Dierlijke producten, onbewerkt (totaal);2011;5169.0;5130.0;4863.0;4846.0;1.1;1.1;106.3;105.9
1496;Dierlijke producten, onbewerkt (totaal);2012;5226.0;5209.0;4881.0;4864.0;0.4;0.4;107.1;107.1
1497;Dierlijke producten, onbewerkt (totaal);2013;5867.0;5866.0;5068.0;5050.0;3.8;3.8;115.8;116.2
1498;Dierlijke producten, onbewerkt (totaal);2014;6014.0;5883.0;5113.0;4984.0;0.9;-1.3;117.6;118.1
1499;Dierlijke producten, onbewerkt (totaal);2015;5449.0;5315.0;5449.0;5315.0;6.6;6.6;100.0;100.0
1500;Dierlijke producten, onbewerkt (totaal);2016;5355.0;5355.0;5780.0;5780.0;6.1;8.8;92.6;92.6
1501;Dierlijke producten, onbewerkt (totaal);2017;6303.0;6314.0;5671.0;5671.0;-1.9;-1.9;111.1;111.3
1502;Dierlijke producten, onbewerkt (totaal);2018;5824.0;5826.0;5548.0;5540.0;-2.2;-2.3;105.0;105.2
1503;Dierlijke producten, onbewerkt (totaal);2019;5705.0;5706.0;5516.0;5508.0;-0.6;-0.6;103.4;103.6
1504;Dierlijke producten, onbewerkt (totaal);2020;5519.0;5520.0;5533.0;5524.0;0.3;0.3;99.7;99.9
1505;Dierlijke producten, onbewerkt (totaal);2021;5941.0;5942.0;5459.0;5450.0;-1.3;-1.3;108.8;109.0
1506;Dierlijke producten, onbewerkt (totaal);2022;8600.0;8601.0;5409.0;5400.0;-0.9;-0.9;159.0;159.3
1507;Dierlijke producten, onbewerkt (totaal);2023;7409.0;7410.0;5520.0;5512.0;2.1;2.1;134.2;134.4
1508;Rauwe (onbewerkte) melk;1995;3570.0;3584.0;3536.0;3531.0;;;100.9;101.5
1509;Rauwe (onbewerkte) melk;1996;3443.0;3442.0;3490.0;3470.0;-1.3;-1.7;98.7;99.2
1510;Rauwe (onbewerkte) melk;1997;3522.0;3492.0;3523.0;3473.0;0.9;0.1;100.0;100.6
1511;Rauwe (onbewerkte) melk;1998;3731.0;3716.0;3546.0;3511.0;0.7;1.1;105.2;105.8
1512;Rauwe (onbewerkte) melk;1999;3556.0;3534.0;3632.0;3591.0;2.4;2.3;97.9;98.4
1513;Rauwe (onbewerkte) melk;2000;3682.0;3661.0;3667.0;3625.0;0.9;1.0;100.4;101.0
1514;Rauwe (onbewerkte) melk;2001;3920.0;3919.0;3592.0;3571.0;-2.0;-1.5;109.1;109.8
1515;Rauwe (onbewerkte) melk;2002;3653.0;3633.0;3524.0;3503.0;-1.9;-1.9;103.7;103.7
1516;Rauwe (onbewerkte) melk;2003;3637.0;3629.0;3739.0;3717.0;6.1;6.1;97.3;97.6
1517;Rauwe (onbewerkte) melk;2004;3489.0;3600.0;3684.0;3663.0;-1.5;-1.5;94.7;98.3
1518;Rauwe (onbewerkte) melk;2005;3355.0;3580.0;3550.0;3531.0;-3.6;-3.6;94.5;101.4
1519;Rauwe (onbewerkte) melk;2006;3319.0;3681.0;3601.0;3581.0;1.4;1.4;92.2;102.8
1520;Rauwe (onbewerkte) melk;2007;3929.0;3926.0;3664.0;3643.0;1.7;1.7;107.2;107.8
1521;Rauwe (onbewerkte) melk;2008;4307.0;4266.0;3786.0;3765.0;3.3;3.3;113.8;113.3
1522;Rauwe (onbewerkte) melk;2009;3347.0;3304.0;3847.0;3826.0;1.6;1.6;87.0;86.4
1523;Rauwe (onbewerkte) melk;2010;4053.0;4036.0;3974.0;3952.0;3.3;3.3;102.0;102.1
1524;Rauwe (onbewerkte) melk;2011;4514.0;4475.0;3982.0;3960.0;0.2;0.2;113.4;113.0
1525;Rauwe (onbewerkte) melk;2012;4217.0;4200.0;3994.0;3971.0;0.3;0.3;105.6;105.8
1526;Rauwe (onbewerkte) melk;2013;5089.0;5088.0;4177.0;4154.0;4.6;4.6;121.8;122.5
1527;Rauwe (onbewerkte) melk;2014;5204.0;5074.0;4206.0;4076.0;0.7;-1.9;123.7;124.5
1528;Rauwe (onbewerkte) melk;2015;4535.0;4401.0;4535.0;4401.0;7.8;8.0;100.0;100.0
1529;Rauwe (onbewerkte) melk;2016;4570.0;4570.0;4895.0;4895.0;7.9;11.2;93.4;93.4
1530;Rauwe (onbewerkte) melk;2017;5464.0;5475.0;4852.0;4852.0;-0.9;-0.9;112.6;112.8
1531;Rauwe (onbewerkte) melk;2018;4995.0;4997.0;4709.0;4701.0;-2.9;-3.1;106.1;106.3
1532;Rauwe (onbewerkte) melk;2019;4948.0;4949.0;4714.0;4705.0;0.1;0.1;105.0;105.2
1533;Rauwe (onbewerkte) melk;2020;4817.0;4818.0;4775.0;4766.0;1.3;1.3;100.9;101.1
1534;Rauwe (onbewerkte) melk;2021;5179.0;5180.0;4675.0;4666.0;-2.1;-2.1;110.8;111.0
1535;Rauwe (onbewerkte) melk;2022;7716.0;7717.0;4687.0;4679.0;0.3;0.3;164.6;164.9
1536;Rauwe (onbewerkte) melk;2023;6447.0;6448.0;4800.0;4791.0;2.4;2.4;134.3;134.6
1537;Eieren;1995;361.0;377.0;552.0;575.0;;;65.4;65.6
1538;Eieren;1996;483.0;487.0;582.0;586.0;5.4;1.9;83.0;83.1
1539;Eieren;1997;466.0;472.0;598.0;603.0;2.7;2.8;78.0;78.3
1540;Eieren;1998;391.0;400.0;625.0;632.0;4.5;4.8;62.6;63.4
1541;Eieren;1999;318.0;329.0;610.0;620.0;-2.4;-1.9;52.2;53.2
1542;Eieren;2000;461.0;466.0;636.0;638.0;4.3;3.0;72.4;73.0
1543;Eieren;2001;427.0;430.0;631.0;633.0;-0.8;-0.9;67.6;68.0
1544;Eieren;2002;417.0;420.0;616.0;617.0;-2.4;-2.5;67.8;68.0
1545;Eieren;2003;392.0;393.0;446.0;445.0;-27.6;-27.8;88.0;88.2
1546;Eieren;2004;302.0;303.0;603.0;603.0;35.3;35.3;50.1;50.3
1547;Eieren;2005;311.0;313.0;615.0;615.0;2.0;2.0;50.5;50.9
1548;Eieren;2006;407.0;408.0;626.0;626.0;1.8;1.8;65.0;65.2
1549;Eieren;2007;533.0;534.0;650.0;650.0;3.9;3.9;82.0;82.2
1550;Eieren;2008;531.0;532.0;660.0;660.0;1.6;1.6;80.4;80.6
1551;Eieren;2009;633.0;633.0;683.0;683.0;3.4;3.4;92.7;92.8
1552;Eieren;2010;566.0;566.0;716.0;716.0;4.8;4.8;79.1;79.1
1553;Eieren;2011;499.0;500.0;743.0;743.0;3.8;3.8;67.2;67.3
1554;Eieren;2012;838.0;838.0;720.0;720.0;-3.1;-3.1;116.4;116.4
1555;Eieren;2013;613.0;613.0;736.0;736.0;2.2;2.2;83.3;83.3
1556;Eieren;2014;628.0;628.0;719.0;719.0;-2.3;-2.3;87.3;87.3
1557;Eieren;2015;737.0;737.0;737.0;737.0;2.5;2.5;100.0;100.0
1558;Eieren;2016;639.0;639.0;724.0;724.0;-1.7;-1.7;88.2;88.2
1559;Eieren;2017;694.0;694.0;667.0;667.0;-8.0;-8.0;104.0;104.0
1560;Eieren;2018;687.0;687.0;688.0;688.0;3.1;3.1;99.9;99.9
1561;Eieren;2019;626.0;626.0;654.0;654.0;-5.0;-5.0;95.8;95.8
1562;Eieren;2020;595.0;595.0;627.0;627.0;-4.1;-4.1;94.9;94.9
1563;Eieren;2021;633.0;633.0;647.0;647.0;3.2;3.2;97.9;97.9
1564;Eieren;2022;825.0;825.0;634.0;634.0;-2.0;-2.0;130.1;130.1
1565;Eieren;2023;920.0;920.0;643.0;643.0;1.4;1.4;143.1;143.1
1566;Andere dierlijke producten, totaal;1995;43.0;43.0;35.0;35.0;;;121.6;121.6
1567;Andere dierlijke producten, totaal;1996;37.0;37.0;28.0;28.0;-21.4;-21.4;133.8;133.8
1568;Andere dierlijke producten, totaal;1997;41.0;41.0;30.0;30.0;9.6;9.6;135.4;135.4
1569;Andere dierlijke producten, totaal;1998;39.0;39.0;31.0;31.0;4.1;4.1;123.3;123.3
1570;Andere dierlijke producten, totaal;1999;35.0;35.0;32.0;32.0;1.7;1.7;109.9;109.9
1571;Andere dierlijke producten, totaal;2000;52.0;52.0;54.0;54.0;68.4;68.4;96.8;96.8
1572;Andere dierlijke producten, totaal;2001;48.0;48.0;53.0;53.0;-2.5;-2.5;92.1;92.1
1573;Andere dierlijke producten, totaal;2002;76.0;76.0;75.0;75.0;42.1;42.1;101.5;101.5
1574;Andere dierlijke producten, totaal;2003;66.0;66.0;78.0;78.0;4.5;4.5;84.8;84.8
1575;Andere dierlijke producten, totaal;2004;64.0;64.0;76.0;76.0;-2.5;-2.5;84.7;84.7
1576;Andere dierlijke producten, totaal;2005;117.0;117.0;133.0;133.0;74.9;74.9;87.7;87.7
1577;Andere dierlijke producten, totaal;2006;111.0;111.0;126.0;126.0;-4.9;-4.9;87.9;87.9
1578;Andere dierlijke producten, totaal;2007;101.0;101.0;117.0;117.0;-7.9;-7.9;86.4;86.4
1579;Andere dierlijke producten, totaal;2008;127.0;127.0;142.0;142.0;22.1;22.1;89.5;89.5
1580;Andere dierlijke producten, totaal;2009;112.0;112.0;136.0;136.0;-4.5;-4.5;82.6;82.6
1581;Andere dierlijke producten, totaal;2010;114.0;114.0;139.0;139.0;2.3;2.3;82.0;82.0
1582;Andere dierlijke producten, totaal;2011;156.0;156.0;166.0;166.0;19.2;19.2;93.8;93.8
1583;Andere dierlijke producten, totaal;2012;171.0;171.0;189.0;189.0;14.0;14.0;90.6;90.6
1584;Andere dierlijke producten, totaal;2013;165.0;165.0;177.0;177.0;-6.6;-6.6;93.7;93.7
1585;Andere dierlijke producten, totaal;2014;181.0;181.0;210.0;210.0;18.8;18.8;86.3;86.3
1586;Andere dierlijke producten, totaal;2015;177.0;177.0;177.0;177.0;-15.7;-15.7;100.0;100.0
1587;Andere dierlijke producten, totaal;2016;146.0;146.0;161.0;161.0;-9.0;-9.0;90.7;90.7
1588;Andere dierlijke producten, totaal;2017;145.0;145.0;149.0;149.0;-7.5;-7.5;97.4;97.4
1589;Andere dierlijke producten, totaal;2018;142.0;142.0;152.0;152.0;2.1;2.1;93.5;93.5
1590;Andere dierlijke producten, totaal;2019;131.0;131.0;148.0;148.0;-2.8;-2.8;88.7;88.7
1591;Andere dierlijke producten, totaal;2020;107.0;107.0;124.0;124.0;-16.0;-16.0;86.3;86.3
1592;Andere dierlijke producten, totaal;2021;129.0;129.0;133.0;133.0;7.5;7.5;96.8;96.8
1593;Andere dierlijke producten, totaal;2022;59.0;59.0;76.0;76.0;-43.3;-43.3;78.6;78.6
1594;Andere dierlijke producten, totaal;2023;42.0;42.0;51.0;51.0;-33.0;-33.0;82.1;82.1
1595;Ruwe wol;1995;1.0;1.0;1.0;1.0;;;167.8;167.8
1596;Ruwe wol;1996;2.0;2.0;1.0;1.0;-2.4;-2.4;181.6;181.6
1597;Ruwe wol;1997;2.0;2.0;1.0;1.0;15.7;15.7;182.3;182.3
1598;Ruwe wol;1998;1.0;1.0;1.0;1.0;-13.3;-13.3;161.7;161.7
1599;Ruwe wol;1999;1.0;1.0;1.0;1.0;-6.5;-6.5;149.5;149.5
1600;Ruwe wol;2000;2.0;2.0;2.0;2.0;152.9;152.9;116.8;116.8
1601;Ruwe wol;2001;2.0;2.0;2.0;2.0;-2.6;-2.6;110.9;110.9
1602;Ruwe wol;2002;4.0;4.0;3.0;3.0;55.8;55.8;119.7;119.7
1603;Ruwe wol;2003;3.0;3.0;3.0;3.0;9.0;9.0;99.9;99.9
1604;Ruwe wol;2004;3.0;3.0;3.0;3.0;-5.0;-5.0;99.1;99.1
1605;Ruwe wol;2005;6.0;6.0;5.0;5.0;67.7;67.7;103.7;103.7
1606;Ruwe wol;2006;5.0;5.0;4.0;4.0;-18.2;-18.2;103.7;103.7
1607;Ruwe wol;2007;4.0;4.0;4.0;4.0;-12.3;-12.3;102.9;102.9
1608;Ruwe wol;2008;4.0;4.0;4.0;4.0;2.5;2.5;111.0;111.0
1609;Ruwe wol;2009;4.0;4.0;4.0;4.0;11.7;11.7;101.1;101.1
1610;Ruwe wol;2010;3.0;3.0;4.0;4.0;-4.6;-4.6;83.8;83.8
1611;Ruwe wol;2011;6.0;6.0;6.0;6.0;48.9;48.9;96.2;96.2
1612;Ruwe wol;2012;7.0;7.0;7.0;7.0;10.9;10.9;95.2;95.2
1613;Ruwe wol;2013;6.0;6.0;6.0;6.0;-12.2;-12.2;99.4;99.4
1614;Ruwe wol;2014;5.0;5.0;5.0;5.0;-13.3;-13.3;94.3;94.3
1615;Ruwe wol;2015;5.0;5.0;5.0;5.0;-4.7;-4.7;100.0;100.0
1616;Ruwe wol;2016;6.0;6.0;6.0;6.0;24.6;24.6;94.6;94.6
1617;Ruwe wol;2017;5.0;5.0;5.0;5.0;-23.9;-23.9;95.1;95.1
1618;Ruwe wol;2018;4.0;4.0;4.0;4.0;-7.5;-7.5;89.9;89.9
1619;Ruwe wol;2019;5.0;5.0;6.0;6.0;36.3;36.3;79.7;79.7
1620;Ruwe wol;2020;4.0;4.0;5.0;5.0;-10.4;-10.4;65.5;65.5
1621;Ruwe wol;2021;4.0;4.0;6.0;6.0;12.5;12.5;60.3;60.3
1622;Ruwe wol;2022;5.0;5.0;5.0;5.0;-14.2;-14.2;88.2;88.2
1623;Ruwe wol;2023;;;;;;;;
1624;Andere dierlijke producten;1995;41.0;41.0;34.0;34.0;;;120.0;120.0
1625;Andere dierlijke producten;1996;35.0;35.0;27.0;27.0;-22.0;-22.0;132.1;132.1
1626;Andere dierlijke producten;1997;39.0;39.0;29.0;29.0;9.4;9.4;133.7;133.7
1627;Andere dierlijke producten;1998;37.0;37.0;31.0;31.0;4.9;4.9;121.9;121.9
1628;Andere dierlijke producten;1999;34.0;34.0;31.0;31.0;2.0;2.0;108.6;108.6
1629;Andere dierlijke producten;2000;50.0;50.0;52.0;52.0;65.5;65.5;96.1;96.1
1630;Andere dierlijke producten;2001;46.0;46.0;50.0;50.0;-2.5;-2.5;91.5;91.5
1631;Andere dierlijke producten;2002;72.0;72.0;71.0;71.0;41.5;41.5;100.9;100.9
1632;Andere dierlijke producten;2003;63.0;63.0;74.0;74.0;4.3;4.3;84.4;84.4
1633;Andere dierlijke producten;2004;61.0;61.0;73.0;73.0;-2.4;-2.4;84.3;84.3
1634;Andere dierlijke producten;2005;111.0;111.0;127.0;127.0;75.2;75.2;87.2;87.2
1635;Andere dierlijke producten;2006;107.0;107.0;122.0;122.0;-4.2;-4.2;87.4;87.4
1636;Andere dierlijke producten;2007;97.0;97.0;113.0;113.0;-7.7;-7.7;85.9;85.9
1637;Andere dierlijke producten;2008;123.0;123.0;138.0;138.0;22.9;22.9;88.9;88.9
1638;Andere dierlijke producten;2009;108.0;108.0;131.0;131.0;-5.0;-5.0;82.0;82.0
1639;Andere dierlijke producten;2010;111.0;111.0;135.0;135.0;2.6;2.6;82.0;82.0
1640;Andere dierlijke producten;2011;150.0;150.0;160.0;160.0;18.3;18.3;93.7;93.7
1641;Andere dierlijke producten;2012;165.0;165.0;182.0;182.0;14.1;14.1;90.5;90.5
1642;Andere dierlijke producten;2013;159.0;159.0;171.0;171.0;-6.3;-6.3;93.5;93.5
1643;Andere dierlijke producten;2014;176.0;176.0;205.0;205.0;20.0;20.0;86.1;86.1
1644;Andere dierlijke producten;2015;172.0;172.0;172.0;172.0;-16.0;-16.0;100.0;100.0
1645;Andere dierlijke producten;2016;140.0;140.0;155.0;155.0;-10.0;-10.0;90.5;90.5
1646;Andere dierlijke producten;2017;140.0;140.0;144.0;144.0;-6.8;-6.8;97.4;97.4
1647;Andere dierlijke producten;2018;138.0;138.0;148.0;148.0;2.4;2.4;93.5;93.5
1648;Andere dierlijke producten;2019;126.0;126.0;142.0;142.0;-3.9;-3.9;89.0;89.0
1649;Andere dierlijke producten;2020;103.0;103.0;119.0;119.0;-16.2;-16.2;87.1;87.1
1650;Andere dierlijke producten;2021;125.0;125.0;127.0;127.0;7.3;7.3;98.4;98.4
1651;Andere dierlijke producten;2022;55.0;55.0;71.0;71.0;-44.2;-44.2;77.1;77.1
