ID;Geslacht;Niveau;Leerweg;Studierichting;Regio;Perioden;MboStudenten_1
8534;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Gorinchem (AM);2019/'20;0.0
8535;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Gorinchem (AM);2020/'21;0.0
8536;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Gorinchem (AM);2021/'22;0.0
8537;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Gorinchem (AM);2022/'23;0.0
8538;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Gorinchem (AM);2023/'24;0.0
8539;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Gorinchem (AM);2024/'25;0.0
8540;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Regio Zwolle (AM);2015/'16;
8541;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Regio Zwolle (AM);2016/'17;20.0
8542;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Regio Zwolle (AM);2017/'18;30.0
8543;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Regio Zwolle (AM);2018/'19;30.0
8544;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Regio Zwolle (AM);2019/'20;50.0
8545;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Regio Zwolle (AM);2020/'21;0.0
8546;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Regio Zwolle (AM);2021/'22;10.0
8547;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Regio Zwolle (AM);2022/'23;10.0
8548;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Regio Zwolle (AM);2023/'24;10.0
8549;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Regio Zwolle (AM);2024/'25;20.0
8550;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Zuid-Kennemerland en IJmond (AM);2015/'16;
8551;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Zuid-Kennemerland en IJmond (AM);2016/'17;0.0
8552;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Zuid-Kennemerland en IJmond (AM);2017/'18;0.0
8553;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Zuid-Kennemerland en IJmond (AM);2018/'19;0.0
8554;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Zuid-Kennemerland en IJmond (AM);2019/'20;0.0
8555;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Zuid-Kennemerland en IJmond (AM);2020/'21;10.0
8556;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Zuid-Kennemerland en IJmond (AM);2021/'22;30.0
8557;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Zuid-Kennemerland en IJmond (AM);2022/'23;0.0
8558;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Zuid-Kennemerland en IJmond (AM);2023/'24;0.0
8559;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Zuid-Kennemerland en IJmond (AM);2024/'25;0.0
8560;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;FoodValley (AM);2015/'16;
8561;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;FoodValley (AM);2016/'17;
8562;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;FoodValley (AM);2017/'18;0.0
8563;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;FoodValley (AM);2018/'19;0.0
8564;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;FoodValley (AM);2019/'20;0.0
8565;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;FoodValley (AM);2020/'21;0.0
8566;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;FoodValley (AM);2021/'22;0.0
8567;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;FoodValley (AM);2022/'23;10.0
8568;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;FoodValley (AM);2023/'24;10.0
8569;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;FoodValley (AM);2024/'25;0.0
8570;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Niet in te delen (AM);2015/'16;0.0
8571;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Niet in te delen (AM);2016/'17;0.0
8572;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Niet in te delen (AM);2017/'18;0.0
8573;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Niet in te delen (AM);2018/'19;0.0
8574;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Niet in te delen (AM);2019/'20;0.0
8575;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Niet in te delen (AM);2020/'21;0.0
8576;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Niet in te delen (AM);2021/'22;0.0
8577;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Niet in te delen (AM);2022/'23;0.0
8578;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Niet in te delen (AM);2023/'24;0.0
8579;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);niet gespecificeerd naar sectorkamer;Niet in te delen (AM);2024/'25;0.0
8580;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Nederland;2015/'16;65400.0
8581;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Nederland;2016/'17;67420.0
8582;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Nederland;2017/'18;68800.0
8583;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Nederland;2018/'19;71100.0
8584;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Nederland;2019/'20;71260.0
8585;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Nederland;2020/'21;70910.0
8586;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Nederland;2021/'22;69910.0
8587;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Nederland;2022/'23;69180.0
8588;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Nederland;2023/'24;68100.0
8589;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Nederland;2024/'25;67980.0
8590;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Noord-Nederland (LD);2015/'16;8260.0
8591;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Noord-Nederland (LD);2016/'17;8470.0
8592;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Noord-Nederland (LD);2017/'18;8600.0
8593;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Noord-Nederland (LD);2018/'19;8990.0
8594;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Noord-Nederland (LD);2019/'20;9010.0
8595;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Noord-Nederland (LD);2020/'21;8850.0
8596;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Noord-Nederland (LD);2021/'22;8750.0
8597;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Noord-Nederland (LD);2022/'23;8650.0
8598;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Noord-Nederland (LD);2023/'24;8330.0
8599;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Noord-Nederland (LD);2024/'25;8370.0
8600;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Oost-Nederland (LD);2015/'16;14600.0
8601;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Oost-Nederland (LD);2016/'17;15470.0
8602;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Oost-Nederland (LD);2017/'18;15980.0
8603;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Oost-Nederland (LD);2018/'19;16540.0
8604;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Oost-Nederland (LD);2019/'20;16940.0
8605;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Oost-Nederland (LD);2020/'21;16770.0
8606;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Oost-Nederland (LD);2021/'22;16720.0
8607;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Oost-Nederland (LD);2022/'23;16890.0
8608;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Oost-Nederland (LD);2023/'24;16810.0
8609;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Oost-Nederland (LD);2024/'25;16800.0
8610;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;West-Nederland (LD);2015/'16;27350.0
8611;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;West-Nederland (LD);2016/'17;28130.0
8612;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;West-Nederland (LD);2017/'18;28510.0
8613;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;West-Nederland (LD);2018/'19;29570.0
8614;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;West-Nederland (LD);2019/'20;29530.0
8615;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;West-Nederland (LD);2020/'21;29580.0
8616;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;West-Nederland (LD);2021/'22;28920.0
8617;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;West-Nederland (LD);2022/'23;28160.0
8618;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;West-Nederland (LD);2023/'24;27620.0
8619;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;West-Nederland (LD);2024/'25;27810.0
8620;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Zuid-Nederland (LD);2015/'16;14970.0
8621;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Zuid-Nederland (LD);2016/'17;15130.0
8622;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Zuid-Nederland (LD);2017/'18;15420.0
8623;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Zuid-Nederland (LD);2018/'19;15730.0
8624;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Zuid-Nederland (LD);2019/'20;15500.0
8625;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Zuid-Nederland (LD);2020/'21;15400.0
8626;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Zuid-Nederland (LD);2021/'22;15220.0
8627;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Zuid-Nederland (LD);2022/'23;15140.0
8628;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Zuid-Nederland (LD);2023/'24;15000.0
8629;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Zuid-Nederland (LD);2024/'25;14650.0
8630;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Niet in te delen (LD);2015/'16;210.0
8631;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Niet in te delen (LD);2016/'17;220.0
8632;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Niet in te delen (LD);2017/'18;280.0
8633;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Niet in te delen (LD);2018/'19;280.0
8634;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Niet in te delen (LD);2019/'20;290.0
8635;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Niet in te delen (LD);2020/'21;300.0
8636;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Niet in te delen (LD);2021/'22;300.0
8637;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Niet in te delen (LD);2022/'23;340.0
8638;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Niet in te delen (LD);2023/'24;340.0
8639;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Niet in te delen (LD);2024/'25;350.0
8640;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Groningen (PV);2015/'16;2650.0
8641;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Groningen (PV);2016/'17;2670.0
8642;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Groningen (PV);2017/'18;2670.0
8643;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Groningen (PV);2018/'19;2840.0
8644;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Groningen (PV);2019/'20;2880.0
8645;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Groningen (PV);2020/'21;2860.0
8646;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Groningen (PV);2021/'22;2790.0
8647;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Groningen (PV);2022/'23;2740.0
8648;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Groningen (PV);2023/'24;2730.0
8649;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Groningen (PV);2024/'25;2730.0
8650;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Fryslân (PV);2015/'16;3220.0
8651;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Fryslân (PV);2016/'17;3320.0
8652;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Fryslân (PV);2017/'18;3440.0
8653;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Fryslân (PV);2018/'19;3500.0
8654;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Fryslân (PV);2019/'20;3460.0
8655;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Fryslân (PV);2020/'21;3400.0
8656;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Fryslân (PV);2021/'22;3340.0
8657;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Fryslân (PV);2022/'23;3250.0
8658;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Fryslân (PV);2023/'24;3080.0
8659;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Fryslân (PV);2024/'25;3050.0
8660;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Drenthe (PV);2015/'16;2400.0
8661;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Drenthe (PV);2016/'17;2490.0
8662;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Drenthe (PV);2017/'18;2500.0
8663;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Drenthe (PV);2018/'19;2650.0
8664;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Drenthe (PV);2019/'20;2670.0
8665;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Drenthe (PV);2020/'21;2590.0
8666;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Drenthe (PV);2021/'22;2610.0
8667;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Drenthe (PV);2022/'23;2650.0
8668;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Drenthe (PV);2023/'24;2520.0
8669;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Drenthe (PV);2024/'25;2590.0
8670;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Overijssel (PV);2015/'16;5560.0
8671;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Overijssel (PV);2016/'17;5840.0
8672;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Overijssel (PV);2017/'18;5960.0
8673;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Overijssel (PV);2018/'19;6160.0
8674;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Overijssel (PV);2019/'20;6320.0
8675;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Overijssel (PV);2020/'21;6270.0
8676;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Overijssel (PV);2021/'22;6170.0
8677;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Overijssel (PV);2022/'23;6270.0
8678;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Overijssel (PV);2023/'24;6250.0
8679;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Overijssel (PV);2024/'25;6160.0
8680;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Flevoland (PV);2015/'16;1510.0
8681;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Flevoland (PV);2016/'17;1540.0
8682;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Flevoland (PV);2017/'18;1570.0
8683;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Sectorkamer techniek en gebouwde omgeve.;Flevoland (PV);2018/'19;1640.0
