ID;Geslacht;Leeftijd;RegioIndeling2018;Perioden;TotaleBevolking_1
3239;Totaal mannen en vrouwen;Totaal;Nieuwegein;2035;67.4
3240;Totaal mannen en vrouwen;Totaal;Nieuwegein;2036;67.5
3241;Totaal mannen en vrouwen;Totaal;Nieuwegein;2037;67.6
3242;Totaal mannen en vrouwen;Totaal;Nieuwegein;2038;67.7
3243;Totaal mannen en vrouwen;Totaal;Nieuwegein;2039;67.8
3244;Totaal mannen en vrouwen;Totaal;Nieuwegein;2040;67.8
3245;Totaal mannen en vrouwen;Totaal;Nieuwegein;2041;67.9
3246;Totaal mannen en vrouwen;Totaal;Nieuwegein;2042;67.9
3247;Totaal mannen en vrouwen;Totaal;Nieuwegein;2043;68.0
3248;Totaal mannen en vrouwen;Totaal;Nieuwegein;2044;68.0
3249;Totaal mannen en vrouwen;Totaal;Nieuwegein;2045;68.0
3250;Totaal mannen en vrouwen;Totaal;Nieuwegein;2046;68.0
3251;Totaal mannen en vrouwen;Totaal;Nieuwegein;2047;68.0
3252;Totaal mannen en vrouwen;Totaal;Nieuwegein;2048;68.0
3253;Totaal mannen en vrouwen;Totaal;Nieuwegein;2049;68.0
3254;Totaal mannen en vrouwen;Totaal;Nieuwegein;2050;68.0
3255;Totaal mannen en vrouwen;Totaal;Nijmegen;2020;179.6
3256;Totaal mannen en vrouwen;Totaal;Nijmegen;2021;181.4
3257;Totaal mannen en vrouwen;Totaal;Nijmegen;2022;183.2
3258;Totaal mannen en vrouwen;Totaal;Nijmegen;2023;184.9
3259;Totaal mannen en vrouwen;Totaal;Nijmegen;2024;186.6
3260;Totaal mannen en vrouwen;Totaal;Nijmegen;2025;188.3
3261;Totaal mannen en vrouwen;Totaal;Nijmegen;2026;189.9
3262;Totaal mannen en vrouwen;Totaal;Nijmegen;2027;191.4
3263;Totaal mannen en vrouwen;Totaal;Nijmegen;2028;192.8
3264;Totaal mannen en vrouwen;Totaal;Nijmegen;2029;193.9
3265;Totaal mannen en vrouwen;Totaal;Nijmegen;2030;195.0
3266;Totaal mannen en vrouwen;Totaal;Nijmegen;2031;195.9
3267;Totaal mannen en vrouwen;Totaal;Nijmegen;2032;196.8
3268;Totaal mannen en vrouwen;Totaal;Nijmegen;2033;197.7
3269;Totaal mannen en vrouwen;Totaal;Nijmegen;2034;198.4
3270;Totaal mannen en vrouwen;Totaal;Nijmegen;2035;199.0
3271;Totaal mannen en vrouwen;Totaal;Nijmegen;2036;199.5
3272;Totaal mannen en vrouwen;Totaal;Nijmegen;2037;200.0
3273;Totaal mannen en vrouwen;Totaal;Nijmegen;2038;200.4
3274;Totaal mannen en vrouwen;Totaal;Nijmegen;2039;200.7
3275;Totaal mannen en vrouwen;Totaal;Nijmegen;2040;201.0
3276;Totaal mannen en vrouwen;Totaal;Nijmegen;2041;201.3
3277;Totaal mannen en vrouwen;Totaal;Nijmegen;2042;201.5
3278;Totaal mannen en vrouwen;Totaal;Nijmegen;2043;201.7
3279;Totaal mannen en vrouwen;Totaal;Nijmegen;2044;201.8
3280;Totaal mannen en vrouwen;Totaal;Nijmegen;2045;201.9
3281;Totaal mannen en vrouwen;Totaal;Nijmegen;2046;201.9
3282;Totaal mannen en vrouwen;Totaal;Nijmegen;2047;201.9
3283;Totaal mannen en vrouwen;Totaal;Nijmegen;2048;201.9
3284;Totaal mannen en vrouwen;Totaal;Nijmegen;2049;201.9
3285;Totaal mannen en vrouwen;Totaal;Nijmegen;2050;201.9
3286;Totaal mannen en vrouwen;Totaal;Nissewaard;2020;84.4
3287;Totaal mannen en vrouwen;Totaal;Nissewaard;2021;84.3
3288;Totaal mannen en vrouwen;Totaal;Nissewaard;2022;84.2
3289;Totaal mannen en vrouwen;Totaal;Nissewaard;2023;84.2
3290;Totaal mannen en vrouwen;Totaal;Nissewaard;2024;84.2
3291;Totaal mannen en vrouwen;Totaal;Nissewaard;2025;84.3
3292;Totaal mannen en vrouwen;Totaal;Nissewaard;2026;84.4
3293;Totaal mannen en vrouwen;Totaal;Nissewaard;2027;84.4
3294;Totaal mannen en vrouwen;Totaal;Nissewaard;2028;84.5
3295;Totaal mannen en vrouwen;Totaal;Nissewaard;2029;84.6
3296;Totaal mannen en vrouwen;Totaal;Nissewaard;2030;84.8
3297;Totaal mannen en vrouwen;Totaal;Nissewaard;2031;85.0
3298;Totaal mannen en vrouwen;Totaal;Nissewaard;2032;85.1
3299;Totaal mannen en vrouwen;Totaal;Nissewaard;2033;85.3
3300;Totaal mannen en vrouwen;Totaal;Nissewaard;2034;85.4
3301;Totaal mannen en vrouwen;Totaal;Nissewaard;2035;85.6
3302;Totaal mannen en vrouwen;Totaal;Nissewaard;2036;85.8
3303;Totaal mannen en vrouwen;Totaal;Nissewaard;2037;86.0
3304;Totaal mannen en vrouwen;Totaal;Nissewaard;2038;86.3
3305;Totaal mannen en vrouwen;Totaal;Nissewaard;2039;86.5
3306;Totaal mannen en vrouwen;Totaal;Nissewaard;2040;86.7
3307;Totaal mannen en vrouwen;Totaal;Nissewaard;2041;86.9
3308;Totaal mannen en vrouwen;Totaal;Nissewaard;2042;87.0
3309;Totaal mannen en vrouwen;Totaal;Nissewaard;2043;87.2
3310;Totaal mannen en vrouwen;Totaal;Nissewaard;2044;87.4
3311;Totaal mannen en vrouwen;Totaal;Nissewaard;2045;87.6
3312;Totaal mannen en vrouwen;Totaal;Nissewaard;2046;87.8
3313;Totaal mannen en vrouwen;Totaal;Nissewaard;2047;88.0
3314;Totaal mannen en vrouwen;Totaal;Nissewaard;2048;88.2
3315;Totaal mannen en vrouwen;Totaal;Nissewaard;2049;88.4
3316;Totaal mannen en vrouwen;Totaal;Nissewaard;2050;88.6
3317;Totaal mannen en vrouwen;Totaal;Oosterhout;2020;55.7
3318;Totaal mannen en vrouwen;Totaal;Oosterhout;2021;56.2
3319;Totaal mannen en vrouwen;Totaal;Oosterhout;2022;56.9
3320;Totaal mannen en vrouwen;Totaal;Oosterhout;2023;57.3
3321;Totaal mannen en vrouwen;Totaal;Oosterhout;2024;57.7
3322;Totaal mannen en vrouwen;Totaal;Oosterhout;2025;57.9
3323;Totaal mannen en vrouwen;Totaal;Oosterhout;2026;58.0
3324;Totaal mannen en vrouwen;Totaal;Oosterhout;2027;58.0
3325;Totaal mannen en vrouwen;Totaal;Oosterhout;2028;58.0
3326;Totaal mannen en vrouwen;Totaal;Oosterhout;2029;58.0
3327;Totaal mannen en vrouwen;Totaal;Oosterhout;2030;58.1
3328;Totaal mannen en vrouwen;Totaal;Oosterhout;2031;58.1
3329;Totaal mannen en vrouwen;Totaal;Oosterhout;2032;58.1
3330;Totaal mannen en vrouwen;Totaal;Oosterhout;2033;58.2
3331;Totaal mannen en vrouwen;Totaal;Oosterhout;2034;58.2
3332;Totaal mannen en vrouwen;Totaal;Oosterhout;2035;58.2
3333;Totaal mannen en vrouwen;Totaal;Oosterhout;2036;58.3
3334;Totaal mannen en vrouwen;Totaal;Oosterhout;2037;58.3
3335;Totaal mannen en vrouwen;Totaal;Oosterhout;2038;58.3
3336;Totaal mannen en vrouwen;Totaal;Oosterhout;2039;58.2
3337;Totaal mannen en vrouwen;Totaal;Oosterhout;2040;58.2
3338;Totaal mannen en vrouwen;Totaal;Oosterhout;2041;58.2
3339;Totaal mannen en vrouwen;Totaal;Oosterhout;2042;58.2
3340;Totaal mannen en vrouwen;Totaal;Oosterhout;2043;58.1
3341;Totaal mannen en vrouwen;Totaal;Oosterhout;2044;58.1
3342;Totaal mannen en vrouwen;Totaal;Oosterhout;2045;58.0
3343;Totaal mannen en vrouwen;Totaal;Oosterhout;2046;57.9
3344;Totaal mannen en vrouwen;Totaal;Oosterhout;2047;57.8
3345;Totaal mannen en vrouwen;Totaal;Oosterhout;2048;57.8
3346;Totaal mannen en vrouwen;Totaal;Oosterhout;2049;57.7
3347;Totaal mannen en vrouwen;Totaal;Oosterhout;2050;57.6
3348;Totaal mannen en vrouwen;Totaal;Oss;2020;92.5
3349;Totaal mannen en vrouwen;Totaal;Oss;2021;93.1
3350;Totaal mannen en vrouwen;Totaal;Oss;2022;93.7
3351;Totaal mannen en vrouwen;Totaal;Oss;2023;94.2
3352;Totaal mannen en vrouwen;Totaal;Oss;2024;94.7
3353;Totaal mannen en vrouwen;Totaal;Oss;2025;95.3
3354;Totaal mannen en vrouwen;Totaal;Oss;2026;95.9
3355;Totaal mannen en vrouwen;Totaal;Oss;2027;96.5
3356;Totaal mannen en vrouwen;Totaal;Oss;2028;97.2
3357;Totaal mannen en vrouwen;Totaal;Oss;2029;97.9
3358;Totaal mannen en vrouwen;Totaal;Oss;2030;98.5
3359;Totaal mannen en vrouwen;Totaal;Oss;2031;99.0
3360;Totaal mannen en vrouwen;Totaal;Oss;2032;99.5
3361;Totaal mannen en vrouwen;Totaal;Oss;2033;100.0
3362;Totaal mannen en vrouwen;Totaal;Oss;2034;100.5
3363;Totaal mannen en vrouwen;Totaal;Oss;2035;101.0
3364;Totaal mannen en vrouwen;Totaal;Oss;2036;101.4
3365;Totaal mannen en vrouwen;Totaal;Oss;2037;101.7
3366;Totaal mannen en vrouwen;Totaal;Oss;2038;102.0
3367;Totaal mannen en vrouwen;Totaal;Oss;2039;102.3
3368;Totaal mannen en vrouwen;Totaal;Oss;2040;102.5
3369;Totaal mannen en vrouwen;Totaal;Oss;2041;102.7
3370;Totaal mannen en vrouwen;Totaal;Oss;2042;102.9
3371;Totaal mannen en vrouwen;Totaal;Oss;2043;103.0
3372;Totaal mannen en vrouwen;Totaal;Oss;2044;103.2
3373;Totaal mannen en vrouwen;Totaal;Oss;2045;103.3
3374;Totaal mannen en vrouwen;Totaal;Oss;2046;103.3
3375;Totaal mannen en vrouwen;Totaal;Oss;2047;103.5
3376;Totaal mannen en vrouwen;Totaal;Oss;2048;103.6
3377;Totaal mannen en vrouwen;Totaal;Oss;2049;103.6
3378;Totaal mannen en vrouwen;Totaal;Oss;2050;103.7
3379;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2020;54.5
3380;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2021;54.7
3381;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2022;54.9
3382;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2023;55.1
3383;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2024;55.2
3384;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2025;55.3
3385;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2026;55.3
3386;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2027;55.3
3387;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2028;55.3
3388;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2029;55.4
3389;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2030;55.5
3390;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2031;55.6
3391;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2032;55.8
3392;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2033;56.0
3393;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2034;56.2
3394;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2035;56.4
3395;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2036;56.6
3396;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2037;56.8
3397;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2038;57.0
3398;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2039;57.2
3399;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2040;57.4
3400;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2041;57.7
3401;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2042;57.9
3402;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2043;58.0
3403;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2044;58.2
3404;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2045;58.3
3405;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2046;58.5
3406;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2047;58.6
3407;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2048;58.7
3408;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2049;58.9
3409;Totaal mannen en vrouwen;Totaal;Pijnacker-Nootdorp;2050;59.0
3410;Totaal mannen en vrouwen;Totaal;Purmerend;2020;80.7
3411;Totaal mannen en vrouwen;Totaal;Purmerend;2021;81.6
3412;Totaal mannen en vrouwen;Totaal;Purmerend;2022;82.2
3413;Totaal mannen en vrouwen;Totaal;Purmerend;2023;82.8
3414;Totaal mannen en vrouwen;Totaal;Purmerend;2024;83.5
3415;Totaal mannen en vrouwen;Totaal;Purmerend;2025;84.1
3416;Totaal mannen en vrouwen;Totaal;Purmerend;2026;84.6
3417;Totaal mannen en vrouwen;Totaal;Purmerend;2027;85.1
3418;Totaal mannen en vrouwen;Totaal;Purmerend;2028;85.6
3419;Totaal mannen en vrouwen;Totaal;Purmerend;2029;86.1
3420;Totaal mannen en vrouwen;Totaal;Purmerend;2030;86.4
3421;Totaal mannen en vrouwen;Totaal;Purmerend;2031;86.8
3422;Totaal mannen en vrouwen;Totaal;Purmerend;2032;87.2
3423;Totaal mannen en vrouwen;Totaal;Purmerend;2033;87.6
3424;Totaal mannen en vrouwen;Totaal;Purmerend;2034;87.9
3425;Totaal mannen en vrouwen;Totaal;Purmerend;2035;88.2
3426;Totaal mannen en vrouwen;Totaal;Purmerend;2036;88.5
3427;Totaal mannen en vrouwen;Totaal;Purmerend;2037;88.7
3428;Totaal mannen en vrouwen;Totaal;Purmerend;2038;88.9
3429;Totaal mannen en vrouwen;Totaal;Purmerend;2039;89.1
3430;Totaal mannen en vrouwen;Totaal;Purmerend;2040;89.4
3431;Totaal mannen en vrouwen;Totaal;Purmerend;2041;89.5
3432;Totaal mannen en vrouwen;Totaal;Purmerend;2042;89.7
3433;Totaal mannen en vrouwen;Totaal;Purmerend;2043;89.9
3434;Totaal mannen en vrouwen;Totaal;Purmerend;2044;90.0
3435;Totaal mannen en vrouwen;Totaal;Purmerend;2045;90.2
3436;Totaal mannen en vrouwen;Totaal;Purmerend;2046;90.3
3437;Totaal mannen en vrouwen;Totaal;Purmerend;2047;90.4
3438;Totaal mannen en vrouwen;Totaal;Purmerend;2048;90.6
3439;Totaal mannen en vrouwen;Totaal;Purmerend;2049;90.7
3440;Totaal mannen en vrouwen;Totaal;Purmerend;2050;90.8
3441;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2020;54.8
3442;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2021;56.3
3443;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2022;58.4
3444;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2023;59.8
3445;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2024;61.2
3446;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2025;62.2
3447;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2026;63.1
3448;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2027;63.9
3449;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2028;64.6
3450;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2029;65.2
3451;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2030;65.8
3452;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2031;66.3
3453;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2032;66.7
3454;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2033;67.1
3455;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2034;67.5
3456;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2035;67.8
3457;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2036;68.1
3458;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2037;68.4
3459;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2038;68.6
3460;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2039;68.9
3461;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2040;69.1
3462;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2041;69.3
3463;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2042;69.5
3464;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2043;69.6
3465;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2044;69.7
3466;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2045;69.8
3467;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2046;70.0
3468;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2047;70.2
3469;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2048;70.3
3470;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2049;70.4
3471;Totaal mannen en vrouwen;Totaal;Rijswijk (ZH.);2050;70.5
3472;Totaal mannen en vrouwen;Totaal;Roermond;2020;58.8
3473;Totaal mannen en vrouwen;Totaal;Roermond;2021;59.2
3474;Totaal mannen en vrouwen;Totaal;Roermond;2022;59.6
3475;Totaal mannen en vrouwen;Totaal;Roermond;2023;59.9
3476;Totaal mannen en vrouwen;Totaal;Roermond;2024;60.2
3477;Totaal mannen en vrouwen;Totaal;Roermond;2025;60.6
3478;Totaal mannen en vrouwen;Totaal;Roermond;2026;60.9
3479;Totaal mannen en vrouwen;Totaal;Roermond;2027;61.2
3480;Totaal mannen en vrouwen;Totaal;Roermond;2028;61.5
3481;Totaal mannen en vrouwen;Totaal;Roermond;2029;61.7
3482;Totaal mannen en vrouwen;Totaal;Roermond;2030;62.0
3483;Totaal mannen en vrouwen;Totaal;Roermond;2031;62.2
3484;Totaal mannen en vrouwen;Totaal;Roermond;2032;62.3
3485;Totaal mannen en vrouwen;Totaal;Roermond;2033;62.5
3486;Totaal mannen en vrouwen;Totaal;Roermond;2034;62.7
3487;Totaal mannen en vrouwen;Totaal;Roermond;2035;62.9
3488;Totaal mannen en vrouwen;Totaal;Roermond;2036;63.0
3489;Totaal mannen en vrouwen;Totaal;Roermond;2037;63.2
3490;Totaal mannen en vrouwen;Totaal;Roermond;2038;63.3
3491;Totaal mannen en vrouwen;Totaal;Roermond;2039;63.4
3492;Totaal mannen en vrouwen;Totaal;Roermond;2040;63.5
3493;Totaal mannen en vrouwen;Totaal;Roermond;2041;63.5
3494;Totaal mannen en vrouwen;Totaal;Roermond;2042;63.6
3495;Totaal mannen en vrouwen;Totaal;Roermond;2043;63.7
3496;Totaal mannen en vrouwen;Totaal;Roermond;2044;63.7
3497;Totaal mannen en vrouwen;Totaal;Roermond;2045;63.8
3498;Totaal mannen en vrouwen;Totaal;Roermond;2046;63.8
3499;Totaal mannen en vrouwen;Totaal;Roermond;2047;63.9
3500;Totaal mannen en vrouwen;Totaal;Roermond;2048;63.9
3501;Totaal mannen en vrouwen;Totaal;Roermond;2049;63.9
3502;Totaal mannen en vrouwen;Totaal;Roermond;2050;63.9
3503;Totaal mannen en vrouwen;Totaal;Roosendaal;2020;77.0
3504;Totaal mannen en vrouwen;Totaal;Roosendaal;2021;77.0
3505;Totaal mannen en vrouwen;Totaal;Roosendaal;2022;77.0
3506;Totaal mannen en vrouwen;Totaal;Roosendaal;2023;76.9
3507;Totaal mannen en vrouwen;Totaal;Roosendaal;2024;76.9
3508;Totaal mannen en vrouwen;Totaal;Roosendaal;2025;76.8
3509;Totaal mannen en vrouwen;Totaal;Roosendaal;2026;76.8
3510;Totaal mannen en vrouwen;Totaal;Roosendaal;2027;76.9
3511;Totaal mannen en vrouwen;Totaal;Roosendaal;2028;77.1
3512;Totaal mannen en vrouwen;Totaal;Roosendaal;2029;77.2
3513;Totaal mannen en vrouwen;Totaal;Roosendaal;2030;77.4
3514;Totaal mannen en vrouwen;Totaal;Roosendaal;2031;77.6
3515;Totaal mannen en vrouwen;Totaal;Roosendaal;2032;77.9
3516;Totaal mannen en vrouwen;Totaal;Roosendaal;2033;78.1
3517;Totaal mannen en vrouwen;Totaal;Roosendaal;2034;78.3
3518;Totaal mannen en vrouwen;Totaal;Roosendaal;2035;78.6
3519;Totaal mannen en vrouwen;Totaal;Roosendaal;2036;78.8
3520;Totaal mannen en vrouwen;Totaal;Roosendaal;2037;79.1
3521;Totaal mannen en vrouwen;Totaal;Roosendaal;2038;79.3
3522;Totaal mannen en vrouwen;Totaal;Roosendaal;2039;79.5
3523;Totaal mannen en vrouwen;Totaal;Roosendaal;2040;79.8
3524;Totaal mannen en vrouwen;Totaal;Roosendaal;2041;80.0
3525;Totaal mannen en vrouwen;Totaal;Roosendaal;2042;80.2
3526;Totaal mannen en vrouwen;Totaal;Roosendaal;2043;80.4
3527;Totaal mannen en vrouwen;Totaal;Roosendaal;2044;80.6
3528;Totaal mannen en vrouwen;Totaal;Roosendaal;2045;80.8
3529;Totaal mannen en vrouwen;Totaal;Roosendaal;2046;80.9
3530;Totaal mannen en vrouwen;Totaal;Roosendaal;2047;81.1
3531;Totaal mannen en vrouwen;Totaal;Roosendaal;2048;81.2
3532;Totaal mannen en vrouwen;Totaal;Roosendaal;2049;81.4
3533;Totaal mannen en vrouwen;Totaal;Roosendaal;2050;81.5
3534;Totaal mannen en vrouwen;Totaal;Rotterdam;2020;652.1
3535;Totaal mannen en vrouwen;Totaal;Rotterdam;2021;659.5
3536;Totaal mannen en vrouwen;Totaal;Rotterdam;2022;666.5
3537;Totaal mannen en vrouwen;Totaal;Rotterdam;2023;673.8
3538;Totaal mannen en vrouwen;Totaal;Rotterdam;2024;680.4
3539;Totaal mannen en vrouwen;Totaal;Rotterdam;2025;686.2
3540;Totaal mannen en vrouwen;Totaal;Rotterdam;2026;691.9
3541;Totaal mannen en vrouwen;Totaal;Rotterdam;2027;697.5
3542;Totaal mannen en vrouwen;Totaal;Rotterdam;2028;702.9
3543;Totaal mannen en vrouwen;Totaal;Rotterdam;2029;708.0
3544;Totaal mannen en vrouwen;Totaal;Rotterdam;2030;712.8
3545;Totaal mannen en vrouwen;Totaal;Rotterdam;2031;717.2
3546;Totaal mannen en vrouwen;Totaal;Rotterdam;2032;721.3
3547;Totaal mannen en vrouwen;Totaal;Rotterdam;2033;725.3
3548;Totaal mannen en vrouwen;Totaal;Rotterdam;2034;728.9
3549;Totaal mannen en vrouwen;Totaal;Rotterdam;2035;732.3
3550;Totaal mannen en vrouwen;Totaal;Rotterdam;2036;735.5
3551;Totaal mannen en vrouwen;Totaal;Rotterdam;2037;738.4
3552;Totaal mannen en vrouwen;Totaal;Rotterdam;2038;741.1
3553;Totaal mannen en vrouwen;Totaal;Rotterdam;2039;743.6
3554;Totaal mannen en vrouwen;Totaal;Rotterdam;2040;746.1
3555;Totaal mannen en vrouwen;Totaal;Rotterdam;2041;748.4
3556;Totaal mannen en vrouwen;Totaal;Rotterdam;2042;750.5
3557;Totaal mannen en vrouwen;Totaal;Rotterdam;2043;752.5
3558;Totaal mannen en vrouwen;Totaal;Rotterdam;2044;754.3
3559;Totaal mannen en vrouwen;Totaal;Rotterdam;2045;756.0
3560;Totaal mannen en vrouwen;Totaal;Rotterdam;2046;757.7
3561;Totaal mannen en vrouwen;Totaal;Rotterdam;2047;759.3
3562;Totaal mannen en vrouwen;Totaal;Rotterdam;2048;760.9
3563;Totaal mannen en vrouwen;Totaal;Rotterdam;2049;762.5
3564;Totaal mannen en vrouwen;Totaal;Rotterdam;2050;764.3
3565;Totaal mannen en vrouwen;Totaal;Schiedam;2020;78.3
3566;Totaal mannen en vrouwen;Totaal;Schiedam;2021;78.4
3567;Totaal mannen en vrouwen;Totaal;Schiedam;2022;78.5
3568;Totaal mannen en vrouwen;Totaal;Schiedam;2023;78.6
3569;Totaal mannen en vrouwen;Totaal;Schiedam;2024;78.6
3570;Totaal mannen en vrouwen;Totaal;Schiedam;2025;78.7
3571;Totaal mannen en vrouwen;Totaal;Schiedam;2026;78.8
3572;Totaal mannen en vrouwen;Totaal;Schiedam;2027;78.9
3573;Totaal mannen en vrouwen;Totaal;Schiedam;2028;79.1
3574;Totaal mannen en vrouwen;Totaal;Schiedam;2029;79.2
3575;Totaal mannen en vrouwen;Totaal;Schiedam;2030;79.4
3576;Totaal mannen en vrouwen;Totaal;Schiedam;2031;79.5
3577;Totaal mannen en vrouwen;Totaal;Schiedam;2032;79.7
3578;Totaal mannen en vrouwen;Totaal;Schiedam;2033;79.9
3579;Totaal mannen en vrouwen;Totaal;Schiedam;2034;80.0
3580;Totaal mannen en vrouwen;Totaal;Schiedam;2035;80.2
3581;Totaal mannen en vrouwen;Totaal;Schiedam;2036;80.3
3582;Totaal mannen en vrouwen;Totaal;Schiedam;2037;80.4
3583;Totaal mannen en vrouwen;Totaal;Schiedam;2038;80.6
3584;Totaal mannen en vrouwen;Totaal;Schiedam;2039;80.7
3585;Totaal mannen en vrouwen;Totaal;Schiedam;2040;80.7
3586;Totaal mannen en vrouwen;Totaal;Schiedam;2041;80.8
3587;Totaal mannen en vrouwen;Totaal;Schiedam;2042;80.8
3588;Totaal mannen en vrouwen;Totaal;Schiedam;2043;80.9
3589;Totaal mannen en vrouwen;Totaal;Schiedam;2044;81.0
3590;Totaal mannen en vrouwen;Totaal;Schiedam;2045;81.0
3591;Totaal mannen en vrouwen;Totaal;Schiedam;2046;81.0
3592;Totaal mannen en vrouwen;Totaal;Schiedam;2047;81.0
3593;Totaal mannen en vrouwen;Totaal;Schiedam;2048;81.1
3594;Totaal mannen en vrouwen;Totaal;Schiedam;2049;81.1
3595;Totaal mannen en vrouwen;Totaal;Schiedam;2050;81.2
3596;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2020;92.2
3597;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2021;91.8
3598;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2022;91.4
3599;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2023;91.1
3600;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2024;90.9
3601;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2025;90.7
3602;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2026;90.6
3603;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2027;90.5
3604;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2028;90.4
3605;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2029;90.3
3606;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2030;90.2
3607;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2031;90.2
3608;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2032;90.2
3609;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2033;90.2
3610;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2034;90.2
3611;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2035;90.3
3612;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2036;90.3
3613;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2037;90.4
3614;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2038;90.3
3615;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2039;90.3
3616;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2040;90.3
3617;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2041;90.3
3618;Totaal mannen en vrouwen;Totaal;Sittard-Geleen;2042;90.3
