ID;Bestedingscategorie;CaribischNederland;Perioden;ConsumentenprijsindexCPI_1;Kwartaalmutatie_2;Jaarmutatie_3;Wegingscoefficient_4
2629;110000 Hotels en restaurants;Sint Eustatius;2019 1e kwartaal;104.88;0.2;2.0;7317.0
2630;110000 Hotels en restaurants;Sint Eustatius;2019 2e kwartaal;104.93;0.0;1.5;7317.0
2631;110000 Hotels en restaurants;Sint Eustatius;2019 3e kwartaal;104.93;0.0;1.0;7317.0
2632;110000 Hotels en restaurants;Sint Eustatius;2019 4e kwartaal;105.78;0.8;1.0;7317.0
2633;110000 Hotels en restaurants;Sint Eustatius;2019;105.13;;1.4;7317.0
2634;110000 Hotels en restaurants;Sint Eustatius;2020 1e kwartaal;105.72;-0.1;0.8;7317.0
2635;110000 Hotels en restaurants;Sint Eustatius;2020 2e kwartaal;105.72;0.0;0.8;7317.0
2636;110000 Hotels en restaurants;Sint Eustatius;2020 3e kwartaal;105.72;0.0;0.8;7317.0
2637;110000 Hotels en restaurants;Sint Eustatius;2020 4e kwartaal;106.09;0.3;0.3;7317.0
2638;110000 Hotels en restaurants;Sint Eustatius;2020;105.81;;0.6;7317.0
2639;110000 Hotels en restaurants;Sint Eustatius;2021 1e kwartaal;106.09;0.0;0.3;7317.0
2640;110000 Hotels en restaurants;Sint Eustatius;2021 2e kwartaal;106.05;0.0;0.3;7317.0
2641;110000 Hotels en restaurants;Sint Eustatius;2021 3e kwartaal;106.04;0.0;0.3;7317.0
2642;110000 Hotels en restaurants;Sint Eustatius;2021 4e kwartaal;105.65;-0.4;-0.4;7317.0
2643;110000 Hotels en restaurants;Sint Eustatius;2021;105.96;;0.1;7317.0
2644;110000 Hotels en restaurants;Sint Eustatius;2022 1e kwartaal;105.65;0.0;-0.4;7317.0
2645;110000 Hotels en restaurants;Sint Eustatius;2022 2e kwartaal;105.65;0.0;-0.4;7317.0
2646;110000 Hotels en restaurants;Sint Eustatius;2022 3e kwartaal;110.98;5.0;4.7;7317.0
2647;110000 Hotels en restaurants;Sint Eustatius;2022 4e kwartaal;110.67;-0.3;4.8;7317.0
2648;110000 Hotels en restaurants;Sint Eustatius;2022;108.24;;2.2;7317.0
2649;110000 Hotels en restaurants;Sint Eustatius;2023 1e kwartaal;110.67;0.0;4.8;7317.0
2650;110000 Hotels en restaurants;Sint Eustatius;2023 2e kwartaal;110.86;0.2;4.9;7317.0
2651;110000 Hotels en restaurants;Sint Eustatius;2023 3e kwartaal;111.74;0.8;0.7;7317.0
2652;110000 Hotels en restaurants;Sint Eustatius;2023 4e kwartaal;112.0;0.2;1.2;7317.0
2653;110000 Hotels en restaurants;Sint Eustatius;2023;111.32;;2.8;7317.0
2654;110000 Hotels en restaurants;Sint Eustatius;2024 1e kwartaal;112.0;0.0;1.2;7317.0
2655;110000 Hotels en restaurants;Sint Eustatius;2024 2e kwartaal;113.17;1.0;2.1;7317.0
2656;110000 Hotels en restaurants;Sint Eustatius;2024 3e kwartaal;113.17;0.0;1.3;7317.0
2657;110000 Hotels en restaurants;Sint Eustatius;2024 4e kwartaal;113.97;0.7;1.8;7317.0
2658;110000 Hotels en restaurants;Sint Eustatius;2024;113.08;;1.6;7317.0
2659;110000 Hotels en restaurants;Sint Eustatius;2025 1e kwartaal;;;;
2660;110000 Hotels en restaurants;Saba;2010 1e kwartaal;77.16;;;6173.0
2661;110000 Hotels en restaurants;Saba;2010 2e kwartaal;77.16;0.0;;6173.0
2662;110000 Hotels en restaurants;Saba;2010 3e kwartaal;77.16;0.0;;6173.0
2663;110000 Hotels en restaurants;Saba;2010 4e kwartaal;77.16;0.0;;6173.0
2664;110000 Hotels en restaurants;Saba;2010;77.16;;;6173.0
2665;110000 Hotels en restaurants;Saba;2011 1e kwartaal;93.22;20.8;20.8;6173.0
2666;110000 Hotels en restaurants;Saba;2011 2e kwartaal;93.22;0.0;20.8;6173.0
2667;110000 Hotels en restaurants;Saba;2011 3e kwartaal;93.22;0.0;20.8;6173.0
2668;110000 Hotels en restaurants;Saba;2011 4e kwartaal;93.22;0.0;20.8;6173.0
2669;110000 Hotels en restaurants;Saba;2011;93.22;;20.8;6173.0
2670;110000 Hotels en restaurants;Saba;2012 1e kwartaal;93.46;0.3;0.3;6173.0
2671;110000 Hotels en restaurants;Saba;2012 2e kwartaal;97.43;4.2;4.5;6173.0
2672;110000 Hotels en restaurants;Saba;2012 3e kwartaal;100.43;3.1;7.7;6173.0
2673;110000 Hotels en restaurants;Saba;2012 4e kwartaal;100.43;0.0;7.7;6173.0
2674;110000 Hotels en restaurants;Saba;2012;97.94;;5.1;6173.0
2675;110000 Hotels en restaurants;Saba;2013 1e kwartaal;100.43;0.0;7.5;6173.0
2676;110000 Hotels en restaurants;Saba;2013 2e kwartaal;100.74;0.3;3.4;6173.0
2677;110000 Hotels en restaurants;Saba;2013 3e kwartaal;100.74;0.0;0.3;6173.0
2678;110000 Hotels en restaurants;Saba;2013 4e kwartaal;99.97;-0.8;-0.5;6173.0
2679;110000 Hotels en restaurants;Saba;2013;100.47;;2.6;6173.0
2680;110000 Hotels en restaurants;Saba;2014 1e kwartaal;99.97;0.0;-0.5;7330.0
2681;110000 Hotels en restaurants;Saba;2014 2e kwartaal;104.39;4.4;3.6;7330.0
2682;110000 Hotels en restaurants;Saba;2014 3e kwartaal;103.97;-0.4;3.2;7330.0
2683;110000 Hotels en restaurants;Saba;2014 4e kwartaal;103.99;0.0;4.0;7330.0
2684;110000 Hotels en restaurants;Saba;2014;103.08;;2.6;7330.0
2685;110000 Hotels en restaurants;Saba;2015 1e kwartaal;104.0;0.0;4.0;7330.0
2686;110000 Hotels en restaurants;Saba;2015 2e kwartaal;104.0;0.0;-0.4;7330.0
2687;110000 Hotels en restaurants;Saba;2015 3e kwartaal;104.0;0.0;0.0;7330.0
2688;110000 Hotels en restaurants;Saba;2015 4e kwartaal;104.0;0.0;0.0;7330.0
2689;110000 Hotels en restaurants;Saba;2015;104.0;;0.9;7330.0
2690;110000 Hotels en restaurants;Saba;2016 1e kwartaal;104.0;0.0;0.0;6463.0
2691;110000 Hotels en restaurants;Saba;2016 2e kwartaal;104.0;0.0;0.0;6463.0
2692;110000 Hotels en restaurants;Saba;2016 3e kwartaal;102.58;-1.4;-1.4;6463.0
2693;110000 Hotels en restaurants;Saba;2016 4e kwartaal;99.39;-3.1;-4.4;6463.0
2694;110000 Hotels en restaurants;Saba;2016;102.49;;-1.5;6463.0
2695;110000 Hotels en restaurants;Saba;2017 1e kwartaal;98.25;-1.1;-5.5;6335.0
2696;110000 Hotels en restaurants;Saba;2017 2e kwartaal;98.25;0.0;-5.5;6335.0
2697;110000 Hotels en restaurants;Saba;2017 3e kwartaal;98.31;0.1;-4.2;6335.0
2698;110000 Hotels en restaurants;Saba;2017 4e kwartaal;105.2;7.0;5.8;6335.0
2699;110000 Hotels en restaurants;Saba;2017;100.0;;-2.4;6335.0
2700;110000 Hotels en restaurants;Saba;2018 1e kwartaal;105.2;0.0;7.1;6335.0
2701;110000 Hotels en restaurants;Saba;2018 2e kwartaal;105.74;0.5;7.6;6335.0
2702;110000 Hotels en restaurants;Saba;2018 3e kwartaal;105.74;0.0;7.6;6335.0
2703;110000 Hotels en restaurants;Saba;2018 4e kwartaal;107.19;1.4;1.9;6335.0
2704;110000 Hotels en restaurants;Saba;2018;105.97;;6.0;6335.0
2705;110000 Hotels en restaurants;Saba;2019 1e kwartaal;108.41;1.1;3.1;6335.0
2706;110000 Hotels en restaurants;Saba;2019 2e kwartaal;108.02;-0.4;2.2;6335.0
2707;110000 Hotels en restaurants;Saba;2019 3e kwartaal;108.02;0.0;2.2;6335.0
2708;110000 Hotels en restaurants;Saba;2019 4e kwartaal;108.02;0.0;0.8;6335.0
2709;110000 Hotels en restaurants;Saba;2019;108.12;;2.0;6335.0
2710;110000 Hotels en restaurants;Saba;2020 1e kwartaal;108.02;0.0;-0.4;6335.0
2711;110000 Hotels en restaurants;Saba;2020 2e kwartaal;107.91;-0.1;-0.1;6335.0
2712;110000 Hotels en restaurants;Saba;2020 3e kwartaal;108.55;0.6;0.5;6335.0
2713;110000 Hotels en restaurants;Saba;2020 4e kwartaal;108.06;-0.5;0.0;6335.0
2714;110000 Hotels en restaurants;Saba;2020;108.14;;0.0;6335.0
2715;110000 Hotels en restaurants;Saba;2021 1e kwartaal;108.12;0.1;0.1;6335.0
2716;110000 Hotels en restaurants;Saba;2021 2e kwartaal;108.35;0.2;0.4;6335.0
2717;110000 Hotels en restaurants;Saba;2021 3e kwartaal;109.28;0.9;0.7;6335.0
2718;110000 Hotels en restaurants;Saba;2021 4e kwartaal;109.02;-0.2;0.9;6335.0
2719;110000 Hotels en restaurants;Saba;2021;108.69;;0.5;6335.0
2720;110000 Hotels en restaurants;Saba;2022 1e kwartaal;109.02;0.0;0.8;6335.0
2721;110000 Hotels en restaurants;Saba;2022 2e kwartaal;109.25;0.2;0.8;6335.0
2722;110000 Hotels en restaurants;Saba;2022 3e kwartaal;111.86;2.4;2.4;6335.0
2723;110000 Hotels en restaurants;Saba;2022 4e kwartaal;113.87;1.8;4.4;6335.0
2724;110000 Hotels en restaurants;Saba;2022;111.0;;2.1;6335.0
2725;110000 Hotels en restaurants;Saba;2023 1e kwartaal;115.27;1.2;5.7;6335.0
2726;110000 Hotels en restaurants;Saba;2023 2e kwartaal;117.5;1.9;7.6;6335.0
2727;110000 Hotels en restaurants;Saba;2023 3e kwartaal;117.27;-0.2;4.8;6335.0
2728;110000 Hotels en restaurants;Saba;2023 4e kwartaal;117.27;0.0;3.0;6335.0
2729;110000 Hotels en restaurants;Saba;2023;116.83;;5.3;6335.0
2730;110000 Hotels en restaurants;Saba;2024 1e kwartaal;117.54;0.2;2.0;6335.0
2731;110000 Hotels en restaurants;Saba;2024 2e kwartaal;118.86;1.1;1.2;6335.0
2732;110000 Hotels en restaurants;Saba;2024 3e kwartaal;123.28;3.7;5.1;6335.0
2733;110000 Hotels en restaurants;Saba;2024 4e kwartaal;123.22;0.0;5.1;6335.0
2734;110000 Hotels en restaurants;Saba;2024;120.73;;3.3;6335.0
2735;110000 Hotels en restaurants;Saba;2025 1e kwartaal;;;;
2736;120000 Diverse goederen en diensten;Bonaire;2010 1e kwartaal;88.36;;;11059.0
2737;120000 Diverse goederen en diensten;Bonaire;2010 2e kwartaal;89.2;1.0;;11059.0
2738;120000 Diverse goederen en diensten;Bonaire;2010 3e kwartaal;89.52;0.4;;11059.0
2739;120000 Diverse goederen en diensten;Bonaire;2010 4e kwartaal;89.95;0.5;;11059.0
2740;120000 Diverse goederen en diensten;Bonaire;2010;89.26;;;11059.0
2741;120000 Diverse goederen en diensten;Bonaire;2011 1e kwartaal;91.71;2.0;3.8;11059.0
2742;120000 Diverse goederen en diensten;Bonaire;2011 2e kwartaal;91.7;0.0;2.8;11059.0
2743;120000 Diverse goederen en diensten;Bonaire;2011 3e kwartaal;91.91;0.2;2.7;11059.0
2744;120000 Diverse goederen en diensten;Bonaire;2011 4e kwartaal;92.98;1.2;3.4;11059.0
2745;120000 Diverse goederen en diensten;Bonaire;2011;92.08;;3.2;11059.0
2746;120000 Diverse goederen en diensten;Bonaire;2012 1e kwartaal;93.39;0.4;1.8;11059.0
2747;120000 Diverse goederen en diensten;Bonaire;2012 2e kwartaal;94.25;0.9;2.8;11059.0
2748;120000 Diverse goederen en diensten;Bonaire;2012 3e kwartaal;93.96;-0.3;2.2;11059.0
2749;120000 Diverse goederen en diensten;Bonaire;2012 4e kwartaal;93.64;-0.3;0.7;11059.0
2750;120000 Diverse goederen en diensten;Bonaire;2012;93.81;;1.9;11059.0
2751;120000 Diverse goederen en diensten;Bonaire;2013 1e kwartaal;93.97;0.4;0.6;11059.0
2752;120000 Diverse goederen en diensten;Bonaire;2013 2e kwartaal;93.19;-0.8;-1.1;11059.0
2753;120000 Diverse goederen en diensten;Bonaire;2013 3e kwartaal;93.9;0.8;-0.1;11059.0
2754;120000 Diverse goederen en diensten;Bonaire;2013 4e kwartaal;95.48;1.7;2.0;11059.0
2755;120000 Diverse goederen en diensten;Bonaire;2013;94.14;;0.4;11059.0
2756;120000 Diverse goederen en diensten;Bonaire;2014 1e kwartaal;96.55;1.1;2.7;13438.0
2757;120000 Diverse goederen en diensten;Bonaire;2014 2e kwartaal;96.89;0.4;4.0;13438.0
2758;120000 Diverse goederen en diensten;Bonaire;2014 3e kwartaal;98.09;1.2;4.5;13438.0
2759;120000 Diverse goederen en diensten;Bonaire;2014 4e kwartaal;98.48;0.4;3.1;13438.0
2760;120000 Diverse goederen en diensten;Bonaire;2014;97.5;;3.6;13438.0
2761;120000 Diverse goederen en diensten;Bonaire;2015 1e kwartaal;99.72;1.3;3.3;13438.0
2762;120000 Diverse goederen en diensten;Bonaire;2015 2e kwartaal;98.82;-0.9;2.0;13438.0
2763;120000 Diverse goederen en diensten;Bonaire;2015 3e kwartaal;98.03;-0.8;-0.1;13438.0
2764;120000 Diverse goederen en diensten;Bonaire;2015 4e kwartaal;98.46;0.4;0.0;13438.0
2765;120000 Diverse goederen en diensten;Bonaire;2015;98.76;;1.3;13438.0
2766;120000 Diverse goederen en diensten;Bonaire;2016 1e kwartaal;99.9;1.5;0.2;12093.0
2767;120000 Diverse goederen en diensten;Bonaire;2016 2e kwartaal;99.32;-0.6;0.5;12093.0
2768;120000 Diverse goederen en diensten;Bonaire;2016 3e kwartaal;99.16;-0.2;1.2;12093.0
2769;120000 Diverse goederen en diensten;Bonaire;2016 4e kwartaal;99.65;0.5;1.2;12093.0
2770;120000 Diverse goederen en diensten;Bonaire;2016;99.51;;0.8;12093.0
2771;120000 Diverse goederen en diensten;Bonaire;2017 1e kwartaal;99.48;-0.2;-0.4;12636.0
2772;120000 Diverse goederen en diensten;Bonaire;2017 2e kwartaal;99.88;0.4;0.6;12636.0
2773;120000 Diverse goederen en diensten;Bonaire;2017 3e kwartaal;100.46;0.6;1.3;12636.0
2774;120000 Diverse goederen en diensten;Bonaire;2017 4e kwartaal;100.18;-0.3;0.5;12636.0
2775;120000 Diverse goederen en diensten;Bonaire;2017;100.0;;0.5;12636.0
2776;120000 Diverse goederen en diensten;Bonaire;2018 1e kwartaal;100.35;0.2;0.9;12636.0
2777;120000 Diverse goederen en diensten;Bonaire;2018 2e kwartaal;100.22;-0.1;0.3;12636.0
2778;120000 Diverse goederen en diensten;Bonaire;2018 3e kwartaal;99.6;-0.6;-0.9;12636.0
2779;120000 Diverse goederen en diensten;Bonaire;2018 4e kwartaal;98.86;-0.7;-1.3;12636.0
2780;120000 Diverse goederen en diensten;Bonaire;2018;99.76;;-0.2;12636.0
2781;120000 Diverse goederen en diensten;Bonaire;2019 1e kwartaal;98.69;-0.2;-1.7;12636.0
2782;120000 Diverse goederen en diensten;Bonaire;2019 2e kwartaal;98.25;-0.4;-2.0;12636.0
2783;120000 Diverse goederen en diensten;Bonaire;2019 3e kwartaal;97.99;-0.3;-1.6;12636.0
2784;120000 Diverse goederen en diensten;Bonaire;2019 4e kwartaal;99.07;1.1;0.2;12636.0
2785;120000 Diverse goederen en diensten;Bonaire;2019;98.5;;-1.3;12636.0
2786;120000 Diverse goederen en diensten;Bonaire;2020 1e kwartaal;98.7;-0.4;0.0;12636.0
2787;120000 Diverse goederen en diensten;Bonaire;2020 2e kwartaal;98.71;0.0;0.5;12636.0
2788;120000 Diverse goederen en diensten;Bonaire;2020 3e kwartaal;98.2;-0.5;0.2;12636.0
2789;120000 Diverse goederen en diensten;Bonaire;2020 4e kwartaal;97.51;-0.7;-1.6;12636.0
2790;120000 Diverse goederen en diensten;Bonaire;2020;98.28;;-0.2;12636.0
2791;120000 Diverse goederen en diensten;Bonaire;2021 1e kwartaal;97.21;-0.3;-1.5;12636.0
2792;120000 Diverse goederen en diensten;Bonaire;2021 2e kwartaal;97.04;-0.2;-1.7;12636.0
2793;120000 Diverse goederen en diensten;Bonaire;2021 3e kwartaal;95.66;-1.4;-2.6;12636.0
2794;120000 Diverse goederen en diensten;Bonaire;2021 4e kwartaal;95.75;0.1;-1.8;12636.0
2795;120000 Diverse goederen en diensten;Bonaire;2021;96.42;;-1.9;12636.0
2796;120000 Diverse goederen en diensten;Bonaire;2022 1e kwartaal;96.01;0.3;-1.2;12636.0
2797;120000 Diverse goederen en diensten;Bonaire;2022 2e kwartaal;97.48;1.5;0.5;12636.0
2798;120000 Diverse goederen en diensten;Bonaire;2022 3e kwartaal;98.68;1.2;3.2;12636.0
2799;120000 Diverse goederen en diensten;Bonaire;2022 4e kwartaal;98.89;0.2;3.3;12636.0
2800;120000 Diverse goederen en diensten;Bonaire;2022;97.77;;1.4;12636.0
2801;120000 Diverse goederen en diensten;Bonaire;2023 1e kwartaal;99.66;0.8;3.8;12636.0
2802;120000 Diverse goederen en diensten;Bonaire;2023 2e kwartaal;101.93;2.3;4.6;12636.0
2803;120000 Diverse goederen en diensten;Bonaire;2023 3e kwartaal;103.67;1.7;5.1;12636.0
2804;120000 Diverse goederen en diensten;Bonaire;2023 4e kwartaal;104.6;0.9;5.8;12636.0
2805;120000 Diverse goederen en diensten;Bonaire;2023;102.47;;4.8;12636.0
2806;120000 Diverse goederen en diensten;Bonaire;2024 1e kwartaal;104.94;0.3;5.3;12636.0
2807;120000 Diverse goederen en diensten;Bonaire;2024 2e kwartaal;106.29;1.3;4.3;12636.0
2808;120000 Diverse goederen en diensten;Bonaire;2024 3e kwartaal;106.31;0.0;2.5;12636.0
2809;120000 Diverse goederen en diensten;Bonaire;2024 4e kwartaal;107.09;0.7;2.4;12636.0
2810;120000 Diverse goederen en diensten;Bonaire;2024;106.16;;3.6;12636.0
2811;120000 Diverse goederen en diensten;Bonaire;2025 1e kwartaal;;;;
2812;120000 Diverse goederen en diensten;Sint Eustatius;2010 1e kwartaal;81.58;;;11059.0
2813;120000 Diverse goederen en diensten;Sint Eustatius;2010 2e kwartaal;82.12;0.7;;11059.0
2814;120000 Diverse goederen en diensten;Sint Eustatius;2010 3e kwartaal;82.56;0.5;;11059.0
2815;120000 Diverse goederen en diensten;Sint Eustatius;2010 4e kwartaal;82.63;0.1;;11059.0
2816;120000 Diverse goederen en diensten;Sint Eustatius;2010;82.22;;;11059.0
2817;120000 Diverse goederen en diensten;Sint Eustatius;2011 1e kwartaal;86.54;4.7;6.1;11059.0
2818;120000 Diverse goederen en diensten;Sint Eustatius;2011 2e kwartaal;87.65;1.3;6.7;11059.0
2819;120000 Diverse goederen en diensten;Sint Eustatius;2011 3e kwartaal;87.71;0.1;6.2;11059.0
2820;120000 Diverse goederen en diensten;Sint Eustatius;2011 4e kwartaal;88.59;1.0;7.2;11059.0
2821;120000 Diverse goederen en diensten;Sint Eustatius;2011;87.62;;6.6;11059.0
2822;120000 Diverse goederen en diensten;Sint Eustatius;2012 1e kwartaal;89.39;0.9;3.3;11059.0
2823;120000 Diverse goederen en diensten;Sint Eustatius;2012 2e kwartaal;91.1;1.9;3.9;11059.0
2824;120000 Diverse goederen en diensten;Sint Eustatius;2012 3e kwartaal;90.98;-0.1;3.7;11059.0
2825;120000 Diverse goederen en diensten;Sint Eustatius;2012 4e kwartaal;91.5;0.6;3.3;11059.0
2826;120000 Diverse goederen en diensten;Sint Eustatius;2012;90.74;;3.6;11059.0
2827;120000 Diverse goederen en diensten;Sint Eustatius;2013 1e kwartaal;92.83;1.5;3.8;11059.0
2828;120000 Diverse goederen en diensten;Sint Eustatius;2013 2e kwartaal;93.48;0.7;2.6;11059.0
2829;120000 Diverse goederen en diensten;Sint Eustatius;2013 3e kwartaal;93.28;-0.2;2.5;11059.0
2830;120000 Diverse goederen en diensten;Sint Eustatius;2013 4e kwartaal;93.8;0.6;2.5;11059.0
2831;120000 Diverse goederen en diensten;Sint Eustatius;2013;93.35;;2.9;11059.0
2832;120000 Diverse goederen en diensten;Sint Eustatius;2014 1e kwartaal;94.5;0.7;1.8;9592.0
2833;120000 Diverse goederen en diensten;Sint Eustatius;2014 2e kwartaal;94.94;0.5;1.6;9592.0
2834;120000 Diverse goederen en diensten;Sint Eustatius;2014 3e kwartaal;95.01;0.1;1.9;9592.0
2835;120000 Diverse goederen en diensten;Sint Eustatius;2014 4e kwartaal;95.57;0.6;1.9;9592.0
2836;120000 Diverse goederen en diensten;Sint Eustatius;2014;95.01;;1.8;9592.0
2837;120000 Diverse goederen en diensten;Sint Eustatius;2015 1e kwartaal;96.14;0.6;1.7;9592.0
2838;120000 Diverse goederen en diensten;Sint Eustatius;2015 2e kwartaal;95.87;-0.3;1.0;9592.0
2839;120000 Diverse goederen en diensten;Sint Eustatius;2015 3e kwartaal;96.38;0.5;1.4;9592.0
2840;120000 Diverse goederen en diensten;Sint Eustatius;2015 4e kwartaal;94.63;-1.8;-1.0;9592.0
2841;120000 Diverse goederen en diensten;Sint Eustatius;2015;95.76;;0.8;9592.0
2842;120000 Diverse goederen en diensten;Sint Eustatius;2016 1e kwartaal;96.54;2.0;0.4;8484.0
2843;120000 Diverse goederen en diensten;Sint Eustatius;2016 2e kwartaal;96.88;0.4;1.1;8484.0
2844;120000 Diverse goederen en diensten;Sint Eustatius;2016 3e kwartaal;98.32;1.5;2.0;8484.0
2845;120000 Diverse goederen en diensten;Sint Eustatius;2016 4e kwartaal;98.85;0.5;4.5;8484.0
2846;120000 Diverse goederen en diensten;Sint Eustatius;2016;97.65;;2.0;8484.0
2847;120000 Diverse goederen en diensten;Sint Eustatius;2017 1e kwartaal;99.08;0.2;2.6;8905.0
2848;120000 Diverse goederen en diensten;Sint Eustatius;2017 2e kwartaal;100.32;1.3;3.6;8905.0
2849;120000 Diverse goederen en diensten;Sint Eustatius;2017 3e kwartaal;101.42;1.1;3.2;8905.0
2850;120000 Diverse goederen en diensten;Sint Eustatius;2017 4e kwartaal;99.19;-2.2;0.3;8905.0
2851;120000 Diverse goederen en diensten;Sint Eustatius;2017;100.0;;2.4;8905.0
2852;120000 Diverse goederen en diensten;Sint Eustatius;2018 1e kwartaal;98.73;-0.5;-0.4;8905.0
2853;120000 Diverse goederen en diensten;Sint Eustatius;2018 2e kwartaal;100.02;1.3;-0.3;8905.0
2854;120000 Diverse goederen en diensten;Sint Eustatius;2018 3e kwartaal;99.98;0.0;-1.4;8905.0
2855;120000 Diverse goederen en diensten;Sint Eustatius;2018 4e kwartaal;101.38;1.4;2.2;8905.0
2856;120000 Diverse goederen en diensten;Sint Eustatius;2018;100.03;;0.0;8905.0
2857;120000 Diverse goederen en diensten;Sint Eustatius;2019 1e kwartaal;102.24;0.8;3.6;8905.0
2858;120000 Diverse goederen en diensten;Sint Eustatius;2019 2e kwartaal;100.25;-1.9;0.2;8905.0
2859;120000 Diverse goederen en diensten;Sint Eustatius;2019 3e kwartaal;100.18;-0.1;0.2;8905.0
2860;120000 Diverse goederen en diensten;Sint Eustatius;2019 4e kwartaal;100.94;0.8;-0.4;8905.0
2861;120000 Diverse goederen en diensten;Sint Eustatius;2019;100.9;;0.9;8905.0
2862;120000 Diverse goederen en diensten;Sint Eustatius;2020 1e kwartaal;100.97;0.0;-1.2;8905.0
2863;120000 Diverse goederen en diensten;Sint Eustatius;2020 2e kwartaal;101.41;0.4;1.2;8905.0
2864;120000 Diverse goederen en diensten;Sint Eustatius;2020 3e kwartaal;102.32;0.9;2.1;8905.0
2865;120000 Diverse goederen en diensten;Sint Eustatius;2020 4e kwartaal;103.08;0.7;2.1;8905.0
2866;120000 Diverse goederen en diensten;Sint Eustatius;2020;101.95;;1.0;8905.0
2867;120000 Diverse goederen en diensten;Sint Eustatius;2021 1e kwartaal;103.2;0.1;2.2;8905.0
2868;120000 Diverse goederen en diensten;Sint Eustatius;2021 2e kwartaal;102.3;-0.9;0.9;8905.0
2869;120000 Diverse goederen en diensten;Sint Eustatius;2021 3e kwartaal;101.58;-0.7;-0.7;8905.0
2870;120000 Diverse goederen en diensten;Sint Eustatius;2021 4e kwartaal;101.39;-0.2;-1.6;8905.0
2871;120000 Diverse goederen en diensten;Sint Eustatius;2021;102.12;;0.2;8905.0
2872;120000 Diverse goederen en diensten;Sint Eustatius;2022 1e kwartaal;100.7;-0.7;-2.4;8905.0
2873;120000 Diverse goederen en diensten;Sint Eustatius;2022 2e kwartaal;101.27;0.6;-1.0;8905.0
2874;120000 Diverse goederen en diensten;Sint Eustatius;2022 3e kwartaal;100.87;-0.4;-0.7;8905.0
2875;120000 Diverse goederen en diensten;Sint Eustatius;2022 4e kwartaal;101.7;0.8;0.3;8905.0
2876;120000 Diverse goederen en diensten;Sint Eustatius;2022;101.14;;-1.0;8905.0
2877;120000 Diverse goederen en diensten;Sint Eustatius;2023 1e kwartaal;105.1;3.3;4.4;8905.0
2878;120000 Diverse goederen en diensten;Sint Eustatius;2023 2e kwartaal;105.61;0.5;4.3;8905.0
2879;120000 Diverse goederen en diensten;Sint Eustatius;2023 3e kwartaal;106.04;0.4;5.1;8905.0
2880;120000 Diverse goederen en diensten;Sint Eustatius;2023 4e kwartaal;106.0;0.0;4.2;8905.0
2881;120000 Diverse goederen en diensten;Sint Eustatius;2023;105.69;;4.5;8905.0
2882;120000 Diverse goederen en diensten;Sint Eustatius;2024 1e kwartaal;106.37;0.3;1.2;8905.0
2883;120000 Diverse goederen en diensten;Sint Eustatius;2024 2e kwartaal;108.84;2.3;3.1;8905.0
2884;120000 Diverse goederen en diensten;Sint Eustatius;2024 3e kwartaal;108.75;-0.1;2.6;8905.0
2885;120000 Diverse goederen en diensten;Sint Eustatius;2024 4e kwartaal;108.09;-0.6;2.0;8905.0
2886;120000 Diverse goederen en diensten;Sint Eustatius;2024;108.01;;2.2;8905.0
2887;120000 Diverse goederen en diensten;Sint Eustatius;2025 1e kwartaal;;;;
2888;120000 Diverse goederen en diensten;Saba;2010 1e kwartaal;82.43;;;11059.0
2889;120000 Diverse goederen en diensten;Saba;2010 2e kwartaal;84.43;2.4;;11059.0
2890;120000 Diverse goederen en diensten;Saba;2010 3e kwartaal;84.65;0.3;;11059.0
2891;120000 Diverse goederen en diensten;Saba;2010 4e kwartaal;86.31;2.0;;11059.0
2892;120000 Diverse goederen en diensten;Saba;2010;84.46;;;11059.0
2893;120000 Diverse goederen en diensten;Saba;2011 1e kwartaal;87.21;1.0;5.8;11059.0
2894;120000 Diverse goederen en diensten;Saba;2011 2e kwartaal;88.04;1.0;4.3;11059.0
2895;120000 Diverse goederen en diensten;Saba;2011 3e kwartaal;87.75;-0.3;3.7;11059.0
2896;120000 Diverse goederen en diensten;Saba;2011 4e kwartaal;89.56;2.1;3.8;11059.0
2897;120000 Diverse goederen en diensten;Saba;2011;88.14;;4.4;11059.0
2898;120000 Diverse goederen en diensten;Saba;2012 1e kwartaal;91.18;1.8;4.6;11059.0
2899;120000 Diverse goederen en diensten;Saba;2012 2e kwartaal;92.2;1.1;4.7;11059.0
2900;120000 Diverse goederen en diensten;Saba;2012 3e kwartaal;92.1;-0.1;5.0;11059.0
2901;120000 Diverse goederen en diensten;Saba;2012 4e kwartaal;92.55;0.5;3.3;11059.0
2902;120000 Diverse goederen en diensten;Saba;2012;92.01;;4.4;11059.0
2903;120000 Diverse goederen en diensten;Saba;2013 1e kwartaal;93.42;0.9;2.5;11059.0
2904;120000 Diverse goederen en diensten;Saba;2013 2e kwartaal;94.49;1.1;2.5;11059.0
2905;120000 Diverse goederen en diensten;Saba;2013 3e kwartaal;95.1;0.6;3.3;11059.0
2906;120000 Diverse goederen en diensten;Saba;2013 4e kwartaal;95.96;0.9;3.7;11059.0
2907;120000 Diverse goederen en diensten;Saba;2013;94.74;;3.0;11059.0
2908;120000 Diverse goederen en diensten;Saba;2014 1e kwartaal;94.88;-1.1;1.6;14439.0
2909;120000 Diverse goederen en diensten;Saba;2014 2e kwartaal;98.1;3.4;3.8;14439.0
