ID;Misdrijven;Regiokenmerken;Perioden;IngeschrevenRechtbankstrafzaken_1;BeslissingenDoorOpenbaarMinisterie_2;AfdoeningenDoorDeRechterIn1eAanleg_3
361;Misdrijven, totaal;Flevoland (PV);2010;4490;4740;2520
362;Misdrijven, totaal;Flevoland (PV);2011;5365;5640;2460
363;Misdrijven, totaal;Flevoland (PV);2012;6130;6220;2665
364;Misdrijven, totaal;Flevoland (PV);2013;5620;5700;2990
365;Misdrijven, totaal;Flevoland (PV);2014;5155;5515;2510
366;Misdrijven, totaal;Flevoland (PV);2015;4590;4895;2425
367;Misdrijven, totaal;Flevoland (PV);2016;5105;5365;2610
368;Misdrijven, totaal;Gelderland (PV);2001;24140;25975;9025
369;Misdrijven, totaal;Gelderland (PV);2002;25595;28020;8920
370;Misdrijven, totaal;Gelderland (PV);2003;27485;30135;10995
371;Misdrijven, totaal;Gelderland (PV);2004;26925;29290;11225
372;Misdrijven, totaal;Gelderland (PV);2005;26340;26990;10915
373;Misdrijven, totaal;Gelderland (PV);2006;25385;26980;11655
374;Misdrijven, totaal;Gelderland (PV);2007;25355;26095;12240
375;Misdrijven, totaal;Gelderland (PV);2008;22400;23655;10385
376;Misdrijven, totaal;Gelderland (PV);2009;19570;21955;9715
377;Misdrijven, totaal;Gelderland (PV);2010;19845;19940;8900
378;Misdrijven, totaal;Gelderland (PV);2011;20420;21005;8410
379;Misdrijven, totaal;Gelderland (PV);2012;20930;22995;8045
380;Misdrijven, totaal;Gelderland (PV);2013;21245;23100;8325
381;Misdrijven, totaal;Gelderland (PV);2014;20450;22115;10095
382;Misdrijven, totaal;Gelderland (PV);2015;18000;19140;11380
383;Misdrijven, totaal;Gelderland (PV);2016;18005;18585;9225
384;Misdrijven, totaal;Utrecht (PV);2001;14920;15755;5500
385;Misdrijven, totaal;Utrecht (PV);2002;16035;18055;4230
386;Misdrijven, totaal;Utrecht (PV);2003;16860;18540;4965
387;Misdrijven, totaal;Utrecht (PV);2004;16830;18430;5250
388;Misdrijven, totaal;Utrecht (PV);2005;17125;19255;6250
389;Misdrijven, totaal;Utrecht (PV);2006;15935;17635;7055
390;Misdrijven, totaal;Utrecht (PV);2007;16690;17750;6475
391;Misdrijven, totaal;Utrecht (PV);2008;16700;16390;6100
392;Misdrijven, totaal;Utrecht (PV);2009;16460;21270;7390
393;Misdrijven, totaal;Utrecht (PV);2010;12110;13400;7075
394;Misdrijven, totaal;Utrecht (PV);2011;13895;14710;7265
395;Misdrijven, totaal;Utrecht (PV);2012;13235;13725;6430
396;Misdrijven, totaal;Utrecht (PV);2013;11545;11895;6860
397;Misdrijven, totaal;Utrecht (PV);2014;13135;13430;5625
398;Misdrijven, totaal;Utrecht (PV);2015;11445;11900;5790
399;Misdrijven, totaal;Utrecht (PV);2016;11260;11700;5805
400;Misdrijven, totaal;Noord-Holland (PV);2001;49060;55080;18465
401;Misdrijven, totaal;Noord-Holland (PV);2002;50705;57835;16600
402;Misdrijven, totaal;Noord-Holland (PV);2003;55885;61375;19045
403;Misdrijven, totaal;Noord-Holland (PV);2004;56060;60575;17975
404;Misdrijven, totaal;Noord-Holland (PV);2005;52825;59080;19555
405;Misdrijven, totaal;Noord-Holland (PV);2006;55330;60475;26570
406;Misdrijven, totaal;Noord-Holland (PV);2007;55585;57785;23285
407;Misdrijven, totaal;Noord-Holland (PV);2008;55350;59330;25185
408;Misdrijven, totaal;Noord-Holland (PV);2009;47345;55590;26720
409;Misdrijven, totaal;Noord-Holland (PV);2010;43845;44920;21235
410;Misdrijven, totaal;Noord-Holland (PV);2011;49060;51060;21680
411;Misdrijven, totaal;Noord-Holland (PV);2012;46955;49645;22930
412;Misdrijven, totaal;Noord-Holland (PV);2013;43110;45600;22025
413;Misdrijven, totaal;Noord-Holland (PV);2014;45625;47490;18720
414;Misdrijven, totaal;Noord-Holland (PV);2015;41225;44265;20240
415;Misdrijven, totaal;Noord-Holland (PV);2016;39490;42155;17605
416;Misdrijven, totaal;Zuid-Holland (PV);2001;51725;61530;22795
417;Misdrijven, totaal;Zuid-Holland (PV);2002;55555;61505;18220
418;Misdrijven, totaal;Zuid-Holland (PV);2003;61490;67150;23285
419;Misdrijven, totaal;Zuid-Holland (PV);2004;64025;69180;23525
420;Misdrijven, totaal;Zuid-Holland (PV);2005;63390;68515;27605
421;Misdrijven, totaal;Zuid-Holland (PV);2006;63565;69240;32380
422;Misdrijven, totaal;Zuid-Holland (PV);2007;65405;66630;29440
423;Misdrijven, totaal;Zuid-Holland (PV);2008;63310;66735;30850
424;Misdrijven, totaal;Zuid-Holland (PV);2009;57495;66165;31325
425;Misdrijven, totaal;Zuid-Holland (PV);2010;53995;56660;27265
426;Misdrijven, totaal;Zuid-Holland (PV);2011;57690;60200;26795
427;Misdrijven, totaal;Zuid-Holland (PV);2012;54375;57015;24760
428;Misdrijven, totaal;Zuid-Holland (PV);2013;50255;52465;24550
429;Misdrijven, totaal;Zuid-Holland (PV);2014;52815;54670;25060
430;Misdrijven, totaal;Zuid-Holland (PV);2015;46980;49645;28185
431;Misdrijven, totaal;Zuid-Holland (PV);2016;47975;50565;23840
432;Misdrijven, totaal;Zeeland (PV);2001;5640;5830;2020
433;Misdrijven, totaal;Zeeland (PV);2002;5925;6480;1945
434;Misdrijven, totaal;Zeeland (PV);2003;6435;7070;2295
435;Misdrijven, totaal;Zeeland (PV);2004;6340;6580;2290
436;Misdrijven, totaal;Zeeland (PV);2005;6045;6475;2490
437;Misdrijven, totaal;Zeeland (PV);2006;6250;6285;2775
438;Misdrijven, totaal;Zeeland (PV);2007;6495;6855;2850
439;Misdrijven, totaal;Zeeland (PV);2008;6205;6235;3300
440;Misdrijven, totaal;Zeeland (PV);2009;5335;5850;3135
441;Misdrijven, totaal;Zeeland (PV);2010;4770;4920;2480
442;Misdrijven, totaal;Zeeland (PV);2011;5620;5685;2675
443;Misdrijven, totaal;Zeeland (PV);2012;4370;4715;2325
444;Misdrijven, totaal;Zeeland (PV);2013;4180;4310;2000
445;Misdrijven, totaal;Zeeland (PV);2014;3730;3875;1760
446;Misdrijven, totaal;Zeeland (PV);2015;3625;4025;1940
447;Misdrijven, totaal;Zeeland (PV);2016;3360;3695;1740
448;Misdrijven, totaal;Noord-Brabant (PV);2001;30940;32690;11870
449;Misdrijven, totaal;Noord-Brabant (PV);2002;32995;35665;11355
450;Misdrijven, totaal;Noord-Brabant (PV);2003;34210;37175;13195
451;Misdrijven, totaal;Noord-Brabant (PV);2004;34445;37090;14080
452;Misdrijven, totaal;Noord-Brabant (PV);2005;33030;35670;13355
453;Misdrijven, totaal;Noord-Brabant (PV);2006;33990;35390;15985
454;Misdrijven, totaal;Noord-Brabant (PV);2007;34050;34995;15780
455;Misdrijven, totaal;Noord-Brabant (PV);2008;34165;36450;17230
456;Misdrijven, totaal;Noord-Brabant (PV);2009;30515;34000;15790
457;Misdrijven, totaal;Noord-Brabant (PV);2010;27435;28720;14445
458;Misdrijven, totaal;Noord-Brabant (PV);2011;30950;30825;12905
459;Misdrijven, totaal;Noord-Brabant (PV);2012;29875;31200;11910
460;Misdrijven, totaal;Noord-Brabant (PV);2013;26930;29305;12790
461;Misdrijven, totaal;Noord-Brabant (PV);2014;26080;26710;11805
462;Misdrijven, totaal;Noord-Brabant (PV);2015;25415;27075;12065
463;Misdrijven, totaal;Noord-Brabant (PV);2016;25610;28455;11700
464;Misdrijven, totaal;Limburg (PV);2001;15155;16360;6500
465;Misdrijven, totaal;Limburg (PV);2002;16060;16855;6160
466;Misdrijven, totaal;Limburg (PV);2003;17555;18820;7035
467;Misdrijven, totaal;Limburg (PV);2004;17760;18730;6845
468;Misdrijven, totaal;Limburg (PV);2005;17255;18295;7040
469;Misdrijven, totaal;Limburg (PV);2006;15865;17255;7865
470;Misdrijven, totaal;Limburg (PV);2007;16840;17935;8175
471;Misdrijven, totaal;Limburg (PV);2008;15910;16230;8325
472;Misdrijven, totaal;Limburg (PV);2009;14295;16150;7250
473;Misdrijven, totaal;Limburg (PV);2010;13065;13910;7815
474;Misdrijven, totaal;Limburg (PV);2011;15055;15360;7375
475;Misdrijven, totaal;Limburg (PV);2012;13950;14415;6120
476;Misdrijven, totaal;Limburg (PV);2013;13440;14335;6215
477;Misdrijven, totaal;Limburg (PV);2014;13445;14330;6985
478;Misdrijven, totaal;Limburg (PV);2015;11605;12210;6645
479;Misdrijven, totaal;Limburg (PV);2016;10725;11340;6080
480;Misdrijven, totaal;Niet in te delen (PV);2001;2755;2425;21525
481;Misdrijven, totaal;Niet in te delen (PV);2002;3950;2855;36235
482;Misdrijven, totaal;Niet in te delen (PV);2003;4155;2925;40190
483;Misdrijven, totaal;Niet in te delen (PV);2004;4035;2890;38000
484;Misdrijven, totaal;Niet in te delen (PV);2005;3645;2615;30065
485;Misdrijven, totaal;Niet in te delen (PV);2006;3675;2840;12745
486;Misdrijven, totaal;Niet in te delen (PV);2007;3975;2865;10885
487;Misdrijven, totaal;Niet in te delen (PV);2008;4395;4330;9840
488;Misdrijven, totaal;Niet in te delen (PV);2009;3520;3980;9705
489;Misdrijven, totaal;Niet in te delen (PV);2010;3055;3770;7460
490;Misdrijven, totaal;Niet in te delen (PV);2011;2975;3610;6075
491;Misdrijven, totaal;Niet in te delen (PV);2012;2935;3710;6175
492;Misdrijven, totaal;Niet in te delen (PV);2013;2830;3440;5430
493;Misdrijven, totaal;Niet in te delen (PV);2014;2545;2995;4825
494;Misdrijven, totaal;Niet in te delen (PV);2015;2485;2790;3915
495;Misdrijven, totaal;Niet in te delen (PV);2016;2575;2660;3490
496;Misdrijven, totaal;Oost-Groningen (CR);2001;1935;1995;625
497;Misdrijven, totaal;Oost-Groningen (CR);2002;1990;2270;575
498;Misdrijven, totaal;Oost-Groningen (CR);2003;2100;2295;620
499;Misdrijven, totaal;Oost-Groningen (CR);2004;2490;2620;730
500;Misdrijven, totaal;Oost-Groningen (CR);2005;2275;2285;945
501;Misdrijven, totaal;Oost-Groningen (CR);2006;2450;2750;920
502;Misdrijven, totaal;Oost-Groningen (CR);2007;2150;2400;1140
503;Misdrijven, totaal;Oost-Groningen (CR);2008;2000;2205;970
504;Misdrijven, totaal;Oost-Groningen (CR);2009;1920;2080;910
505;Misdrijven, totaal;Oost-Groningen (CR);2010;1815;1900;810
506;Misdrijven, totaal;Oost-Groningen (CR);2011;1915;1915;820
507;Misdrijven, totaal;Oost-Groningen (CR);2012;2050;2195;890
508;Misdrijven, totaal;Oost-Groningen (CR);2013;1890;2125;960
509;Misdrijven, totaal;Oost-Groningen (CR);2014;1780;1805;980
510;Misdrijven, totaal;Oost-Groningen (CR);2015;1655;1750;805
511;Misdrijven, totaal;Oost-Groningen (CR);2016;1640;1740;815
512;Misdrijven, totaal;Delfzijl en omgeving (CR);2001;675;725;220
513;Misdrijven, totaal;Delfzijl en omgeving (CR);2002;730;830;235
514;Misdrijven, totaal;Delfzijl en omgeving (CR);2003;880;955;255
515;Misdrijven, totaal;Delfzijl en omgeving (CR);2004;850;885;280
516;Misdrijven, totaal;Delfzijl en omgeving (CR);2005;800;790;305
517;Misdrijven, totaal;Delfzijl en omgeving (CR);2006;810;900;285
518;Misdrijven, totaal;Delfzijl en omgeving (CR);2007;775;855;350
519;Misdrijven, totaal;Delfzijl en omgeving (CR);2008;615;695;300
520;Misdrijven, totaal;Delfzijl en omgeving (CR);2009;595;630;275
521;Misdrijven, totaal;Delfzijl en omgeving (CR);2010;590;585;275
522;Misdrijven, totaal;Delfzijl en omgeving (CR);2011;545;555;240
523;Misdrijven, totaal;Delfzijl en omgeving (CR);2012;545;630;215
524;Misdrijven, totaal;Delfzijl en omgeving (CR);2013;565;635;270
525;Misdrijven, totaal;Delfzijl en omgeving (CR);2014;515;525;280
526;Misdrijven, totaal;Delfzijl en omgeving (CR);2015;475;520;225
527;Misdrijven, totaal;Delfzijl en omgeving (CR);2016;510;510;260
528;Misdrijven, totaal;Overig Groningen (CR);2001;7230;7490;2105
529;Misdrijven, totaal;Overig Groningen (CR);2002;7295;8075;1920
530;Misdrijven, totaal;Overig Groningen (CR);2003;7235;7520;2230
531;Misdrijven, totaal;Overig Groningen (CR);2004;6805;7320;2310
532;Misdrijven, totaal;Overig Groningen (CR);2005;6600;6700;2615
533;Misdrijven, totaal;Overig Groningen (CR);2006;6790;7505;2500
534;Misdrijven, totaal;Overig Groningen (CR);2007;6950;7420;3160
535;Misdrijven, totaal;Overig Groningen (CR);2008;6165;6620;2920
536;Misdrijven, totaal;Overig Groningen (CR);2009;5930;6400;2505
537;Misdrijven, totaal;Overig Groningen (CR);2010;5435;5545;2270
538;Misdrijven, totaal;Overig Groningen (CR);2011;5395;5380;2305
539;Misdrijven, totaal;Overig Groningen (CR);2012;5095;5690;2225
540;Misdrijven, totaal;Overig Groningen (CR);2013;5120;5715;2550
541;Misdrijven, totaal;Overig Groningen (CR);2014;4565;4720;2610
542;Misdrijven, totaal;Overig Groningen (CR);2015;4155;4485;2045
543;Misdrijven, totaal;Overig Groningen (CR);2016;4125;4335;1970
544;Misdrijven, totaal;Noord-Friesland (CR);2001;4630;4775;1760
545;Misdrijven, totaal;Noord-Friesland (CR);2002;4825;5040;1445
546;Misdrijven, totaal;Noord-Friesland (CR);2003;5220;5480;1765
547;Misdrijven, totaal;Noord-Friesland (CR);2004;5535;5645;1880
548;Misdrijven, totaal;Noord-Friesland (CR);2005;5280;5465;2025
549;Misdrijven, totaal;Noord-Friesland (CR);2006;5410;5610;2410
550;Misdrijven, totaal;Noord-Friesland (CR);2007;5215;5155;2290
551;Misdrijven, totaal;Noord-Friesland (CR);2008;4520;4870;2115
552;Misdrijven, totaal;Noord-Friesland (CR);2009;3925;4470;2110
553;Misdrijven, totaal;Noord-Friesland (CR);2010;3475;3700;1815
554;Misdrijven, totaal;Noord-Friesland (CR);2011;4280;4165;1810
555;Misdrijven, totaal;Noord-Friesland (CR);2012;4385;4735;1630
556;Misdrijven, totaal;Noord-Friesland (CR);2013;4015;4380;2125
557;Misdrijven, totaal;Noord-Friesland (CR);2014;3795;3815;2230
558;Misdrijven, totaal;Noord-Friesland (CR);2015;3380;3610;1645
559;Misdrijven, totaal;Noord-Friesland (CR);2016;3430;3585;1540
560;Misdrijven, totaal;Zuidwest-Friesland (CR);2001;1215;1160;470
561;Misdrijven, totaal;Zuidwest-Friesland (CR);2002;1330;1370;450
562;Misdrijven, totaal;Zuidwest-Friesland (CR);2003;1445;1465;505
563;Misdrijven, totaal;Zuidwest-Friesland (CR);2004;1425;1490;485
564;Misdrijven, totaal;Zuidwest-Friesland (CR);2005;1455;1485;570
565;Misdrijven, totaal;Zuidwest-Friesland (CR);2006;1540;1660;635
566;Misdrijven, totaal;Zuidwest-Friesland (CR);2007;1615;1630;660
567;Misdrijven, totaal;Zuidwest-Friesland (CR);2008;1215;1325;525
568;Misdrijven, totaal;Zuidwest-Friesland (CR);2009;1120;1285;605
569;Misdrijven, totaal;Zuidwest-Friesland (CR);2010;1010;1055;500
570;Misdrijven, totaal;Zuidwest-Friesland (CR);2011;1135;1105;425
571;Misdrijven, totaal;Zuidwest-Friesland (CR);2012;1135;1220;245
572;Misdrijven, totaal;Zuidwest-Friesland (CR);2013;1070;1125;180
573;Misdrijven, totaal;Zuidwest-Friesland (CR);2014;1205;1240;190
574;Misdrijven, totaal;Zuidwest-Friesland (CR);2015;1060;1115;555
575;Misdrijven, totaal;Zuidwest-Friesland (CR);2016;1195;1275;450
576;Misdrijven, totaal;Zuidoost-Friesland (CR);2001;2595;2750;1035
577;Misdrijven, totaal;Zuidoost-Friesland (CR);2002;2840;2975;945
578;Misdrijven, totaal;Zuidoost-Friesland (CR);2003;2985;3055;1110
579;Misdrijven, totaal;Zuidoost-Friesland (CR);2004;2880;3085;1055
580;Misdrijven, totaal;Zuidoost-Friesland (CR);2005;2940;2945;1205
581;Misdrijven, totaal;Zuidoost-Friesland (CR);2006;2800;2875;1270
582;Misdrijven, totaal;Zuidoost-Friesland (CR);2007;3115;2925;1155
583;Misdrijven, totaal;Zuidoost-Friesland (CR);2008;2675;2850;1145
584;Misdrijven, totaal;Zuidoost-Friesland (CR);2009;2295;2700;1255
585;Misdrijven, totaal;Zuidoost-Friesland (CR);2010;2005;2035;1020
586;Misdrijven, totaal;Zuidoost-Friesland (CR);2011;2275;2260;920
587;Misdrijven, totaal;Zuidoost-Friesland (CR);2012;2220;2460;795
588;Misdrijven, totaal;Zuidoost-Friesland (CR);2013;2070;2220;970
589;Misdrijven, totaal;Zuidoost-Friesland (CR);2014;1805;1865;1055
590;Misdrijven, totaal;Zuidoost-Friesland (CR);2015;1680;1800;805
591;Misdrijven, totaal;Zuidoost-Friesland (CR);2016;1765;1850;705
592;Misdrijven, totaal;Noord-Drenthe (CR);2001;1750;1810;690
593;Misdrijven, totaal;Noord-Drenthe (CR);2002;1945;2040;675
594;Misdrijven, totaal;Noord-Drenthe (CR);2003;2025;2290;785
595;Misdrijven, totaal;Noord-Drenthe (CR);2004;2065;2225;760
596;Misdrijven, totaal;Noord-Drenthe (CR);2005;2115;2130;965
597;Misdrijven, totaal;Noord-Drenthe (CR);2006;2300;2305;870
598;Misdrijven, totaal;Noord-Drenthe (CR);2007;2390;2530;1100
599;Misdrijven, totaal;Noord-Drenthe (CR);2008;2225;2300;975
600;Misdrijven, totaal;Noord-Drenthe (CR);2009;1680;1860;910
601;Misdrijven, totaal;Noord-Drenthe (CR);2010;1675;1690;770
602;Misdrijven, totaal;Noord-Drenthe (CR);2011;1715;1745;775
603;Misdrijven, totaal;Noord-Drenthe (CR);2012;1920;2020;770
604;Misdrijven, totaal;Noord-Drenthe (CR);2013;1880;2095;785
605;Misdrijven, totaal;Noord-Drenthe (CR);2014;1690;1685;955
606;Misdrijven, totaal;Noord-Drenthe (CR);2015;1645;1740;730
607;Misdrijven, totaal;Noord-Drenthe (CR);2016;1515;1580;680
608;Misdrijven, totaal;Zuidoost-Drenthe (CR);2001;1760;1825;725
609;Misdrijven, totaal;Zuidoost-Drenthe (CR);2002;1800;1885;670
610;Misdrijven, totaal;Zuidoost-Drenthe (CR);2003;1910;1965;655
611;Misdrijven, totaal;Zuidoost-Drenthe (CR);2004;1935;2290;805
612;Misdrijven, totaal;Zuidoost-Drenthe (CR);2005;2010;1970;865
613;Misdrijven, totaal;Zuidoost-Drenthe (CR);2006;2150;2210;910
614;Misdrijven, totaal;Zuidoost-Drenthe (CR);2007;2150;2350;1000
615;Misdrijven, totaal;Zuidoost-Drenthe (CR);2008;2030;2040;1005
616;Misdrijven, totaal;Zuidoost-Drenthe (CR);2009;1640;1870;945
617;Misdrijven, totaal;Zuidoost-Drenthe (CR);2010;1565;1540;820
618;Misdrijven, totaal;Zuidoost-Drenthe (CR);2011;1670;1615;770
619;Misdrijven, totaal;Zuidoost-Drenthe (CR);2012;1805;1905;740
620;Misdrijven, totaal;Zuidoost-Drenthe (CR);2013;1510;1730;670
621;Misdrijven, totaal;Zuidoost-Drenthe (CR);2014;1630;1635;875
622;Misdrijven, totaal;Zuidoost-Drenthe (CR);2015;1530;1630;735
623;Misdrijven, totaal;Zuidoost-Drenthe (CR);2016;1465;1565;655
624;Misdrijven, totaal;Zuidwest-Drenthe (CR);2001;1530;1630;510
625;Misdrijven, totaal;Zuidwest-Drenthe (CR);2002;1560;1685;475
626;Misdrijven, totaal;Zuidwest-Drenthe (CR);2003;1515;1640;530
627;Misdrijven, totaal;Zuidwest-Drenthe (CR);2004;1440;1570;535
628;Misdrijven, totaal;Zuidwest-Drenthe (CR);2005;1385;1420;540
629;Misdrijven, totaal;Zuidwest-Drenthe (CR);2006;1375;1420;535
630;Misdrijven, totaal;Zuidwest-Drenthe (CR);2007;1475;1615;610
631;Misdrijven, totaal;Zuidwest-Drenthe (CR);2008;1445;1460;630
632;Misdrijven, totaal;Zuidwest-Drenthe (CR);2009;1205;1385;610
633;Misdrijven, totaal;Zuidwest-Drenthe (CR);2010;1045;1035;495
634;Misdrijven, totaal;Zuidwest-Drenthe (CR);2011;1085;1060;470
635;Misdrijven, totaal;Zuidwest-Drenthe (CR);2012;1395;1450;425
636;Misdrijven, totaal;Zuidwest-Drenthe (CR);2013;1190;1270;490
637;Misdrijven, totaal;Zuidwest-Drenthe (CR);2014;1040;1055;615
638;Misdrijven, totaal;Zuidwest-Drenthe (CR);2015;990;1065;470
639;Misdrijven, totaal;Zuidwest-Drenthe (CR);2016;905;975;425
640;Misdrijven, totaal;Noord-Overijssel (CR);2001;4350;4600;1620
641;Misdrijven, totaal;Noord-Overijssel (CR);2002;4825;5170;1500
642;Misdrijven, totaal;Noord-Overijssel (CR);2003;4960;5390;1625
643;Misdrijven, totaal;Noord-Overijssel (CR);2004;5200;5610;1640
644;Misdrijven, totaal;Noord-Overijssel (CR);2005;5095;5480;1905
645;Misdrijven, totaal;Noord-Overijssel (CR);2006;5050;5505;2260
646;Misdrijven, totaal;Noord-Overijssel (CR);2007;5150;5485;2425
647;Misdrijven, totaal;Noord-Overijssel (CR);2008;4765;4835;2190
648;Misdrijven, totaal;Noord-Overijssel (CR);2009;4120;4505;2050
649;Misdrijven, totaal;Noord-Overijssel (CR);2010;3725;3760;1680
650;Misdrijven, totaal;Noord-Overijssel (CR);2011;3815;3755;1500
651;Misdrijven, totaal;Noord-Overijssel (CR);2012;4395;4820;1365
652;Misdrijven, totaal;Noord-Overijssel (CR);2013;3650;4035;1330
653;Misdrijven, totaal;Noord-Overijssel (CR);2014;3615;4045;1745
654;Misdrijven, totaal;Noord-Overijssel (CR);2015;3155;3335;1855
655;Misdrijven, totaal;Noord-Overijssel (CR);2016;3285;3395;1470
656;Misdrijven, totaal;Zuidwest-Overijssel (CR);2001;1720;1780;660
657;Misdrijven, totaal;Zuidwest-Overijssel (CR);2002;2050;2165;660
658;Misdrijven, totaal;Zuidwest-Overijssel (CR);2003;2030;2275;785
659;Misdrijven, totaal;Zuidwest-Overijssel (CR);2004;2360;2475;670
660;Misdrijven, totaal;Zuidwest-Overijssel (CR);2005;2400;2720;915
661;Misdrijven, totaal;Zuidwest-Overijssel (CR);2006;2390;2620;1135
662;Misdrijven, totaal;Zuidwest-Overijssel (CR);2007;2335;2460;1185
663;Misdrijven, totaal;Zuidwest-Overijssel (CR);2008;2270;2310;1030
664;Misdrijven, totaal;Zuidwest-Overijssel (CR);2009;1955;2060;1070
665;Misdrijven, totaal;Zuidwest-Overijssel (CR);2010;1765;1830;825
666;Misdrijven, totaal;Zuidwest-Overijssel (CR);2011;1755;1755;870
667;Misdrijven, totaal;Zuidwest-Overijssel (CR);2012;2100;2225;675
668;Misdrijven, totaal;Zuidwest-Overijssel (CR);2013;1780;1930;660
669;Misdrijven, totaal;Zuidwest-Overijssel (CR);2014;1570;1810;880
670;Misdrijven, totaal;Zuidwest-Overijssel (CR);2015;1350;1505;905
671;Misdrijven, totaal;Zuidwest-Overijssel (CR);2016;1415;1445;655
672;Misdrijven, totaal;Twente (CR);2001;7655;8355;3175
673;Misdrijven, totaal;Twente (CR);2002;7950;8965;3645
674;Misdrijven, totaal;Twente (CR);2003;8190;8575;3455
675;Misdrijven, totaal;Twente (CR);2004;8360;8840;3540
676;Misdrijven, totaal;Twente (CR);2005;8880;9145;3770
677;Misdrijven, totaal;Twente (CR);2006;8760;9295;4485
678;Misdrijven, totaal;Twente (CR);2007;8895;9280;4110
679;Misdrijven, totaal;Twente (CR);2008;8365;8470;4060
680;Misdrijven, totaal;Twente (CR);2009;6650;7595;3670
681;Misdrijven, totaal;Twente (CR);2010;6230;6520;3055
682;Misdrijven, totaal;Twente (CR);2011;5905;5995;2910
683;Misdrijven, totaal;Twente (CR);2012;7090;7400;2875
684;Misdrijven, totaal;Twente (CR);2013;6665;6915;2440
