ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1859;Noordwijk;Herkomst: Niet-westers land;0.4;13.3
1860;Noordwijkerhout;Herkomst (land);9.8;18.4
1861;Noordwijkerhout;Herkomst: Nederland;8.9;18.5
1862;Noordwijkerhout;Herkomst: Niet-Nederland;0.8;16.5
1863;Noordwijkerhout;Herkomst: Westers land;0.7;17.1
1864;Noordwijkerhout;Herkomst: Niet-westers land;;
1865;Oegstgeest;Herkomst (land);13.5;23.8
1866;Oegstgeest;Herkomst: Nederland;11.4;23.7
1867;Oegstgeest;Herkomst: Niet-Nederland;2.1;24.6
1868;Oegstgeest;Herkomst: Westers land;1.6;26.9
1869;Oegstgeest;Herkomst: Niet-westers land;0.5;17.9
1870;Oostflakkee;Herkomst (land);6.7;16.7
1871;Oostflakkee;Herkomst: Nederland;6.4;16.7
1872;Oostflakkee;Herkomst: Niet-Nederland;0.3;17.0
1873;Oostflakkee;Herkomst: Westers land;;
1874;Oostflakkee;Herkomst: Niet-westers land;;
1875;Oud-Beijerland;Herkomst (land);15.3;18.8
1876;Oud-Beijerland;Herkomst: Nederland;14.2;18.9
1877;Oud-Beijerland;Herkomst: Niet-Nederland;1.2;17.8
1878;Oud-Beijerland;Herkomst: Westers land;0.9;18.6
1879;Oud-Beijerland;Herkomst: Niet-westers land;0.3;15.7
1880;Binnenmaas;Herkomst (land);12.9;19.7
1881;Binnenmaas;Herkomst: Nederland;12.0;19.7
1882;Binnenmaas;Herkomst: Niet-Nederland;0.9;19.3
1883;Binnenmaas;Herkomst: Westers land;0.7;20.0
1884;Binnenmaas;Herkomst: Niet-westers land;0.2;16.9
1885;Korendijk;Herkomst (land);7.0;18.5
1886;Korendijk;Herkomst: Nederland;6.7;18.5
1887;Korendijk;Herkomst: Niet-Nederland;0.3;18.0
1888;Korendijk;Herkomst: Westers land;0.2;19.1
1889;Korendijk;Herkomst: Niet-westers land;;
1890;Oudewater;Herkomst (land);6.6;18.8
1891;Oudewater;Herkomst: Nederland;6.2;18.8
1892;Oudewater;Herkomst: Niet-Nederland;0.4;17.4
1893;Oudewater;Herkomst: Westers land;0.2;19.3
1894;Oudewater;Herkomst: Niet-westers land;;
1895;Papendrecht;Herkomst (land);20.5;18.7
1896;Papendrecht;Herkomst: Nederland;18.1;18.9
1897;Papendrecht;Herkomst: Niet-Nederland;2.4;17.1
1898;Papendrecht;Herkomst: Westers land;1.6;18.2
1899;Papendrecht;Herkomst: Niet-westers land;0.8;15.0
1900;Reeuwijk;Herkomst (land);8.3;20.6
1901;Reeuwijk;Herkomst: Nederland;7.8;20.6
1902;Reeuwijk;Herkomst: Niet-Nederland;0.5;20.3
1903;Reeuwijk;Herkomst: Westers land;0.4;22.4
1904;Reeuwijk;Herkomst: Niet-westers land;;
1905;Ridderkerk;Herkomst (land);31.4;17.8
1906;Ridderkerk;Herkomst: Nederland;27.8;18.0
1907;Ridderkerk;Herkomst: Niet-Nederland;3.6;17.0
1908;Ridderkerk;Herkomst: Westers land;2.3;17.7
1909;Ridderkerk;Herkomst: Niet-westers land;1.3;15.6
1910;Rotterdam;Herkomst (land);390.5;16.9
1911;Rotterdam;Herkomst: Nederland;251.0;17.8
1912;Rotterdam;Herkomst: Niet-Nederland;139.4;15.4
1913;Rotterdam;Herkomst: Westers land;38.2;17.8
1914;Rotterdam;Herkomst: Niet-westers land;101.2;14.5
1915;Rozenburg;Herkomst (land);8.8;18.5
1916;Rozenburg;Herkomst: Nederland;7.5;18.7
1917;Rozenburg;Herkomst: Niet-Nederland;1.4;17.4
1918;Rozenburg;Herkomst: Westers land;0.9;19.1
1919;Rozenburg;Herkomst: Niet-westers land;0.5;14.3
1920;Rijnsburg;Herkomst (land);9.4;18.4
1921;Rijnsburg;Herkomst: Nederland;8.9;18.4
1922;Rijnsburg;Herkomst: Niet-Nederland;0.6;17.1
1923;Rijnsburg;Herkomst: Westers land;0.4;18.1
1924;Rijnsburg;Herkomst: Niet-westers land;;
1925;Rijswijk (ZH.);Herkomst (land);34.6;19.2
1926;Rijswijk (ZH.);Herkomst: Nederland;27.5;19.2
1927;Rijswijk (ZH.);Herkomst: Niet-Nederland;7.1;19.2
1928;Rijswijk (ZH.);Herkomst: Westers land;4.8;20.5
1929;Rijswijk (ZH.);Herkomst: Niet-westers land;2.2;16.5
1930;Sassenheim;Herkomst (land);10.1;19.1
1931;Sassenheim;Herkomst: Nederland;9.1;19.2
1932;Sassenheim;Herkomst: Niet-Nederland;1.0;18.6
1933;Sassenheim;Herkomst: Westers land;0.7;20.3
1934;Sassenheim;Herkomst: Niet-westers land;0.3;15.3
1935;Schiedam;Herkomst (land);50.3;17.1
1936;Schiedam;Herkomst: Nederland;38.4;17.7
1937;Schiedam;Herkomst: Niet-Nederland;11.8;15.3
1938;Schiedam;Herkomst: Westers land;3.9;17.5
1939;Schiedam;Herkomst: Niet-westers land;7.9;14.2
1940;Schoonhoven;Herkomst (land);8.0;18.2
1941;Schoonhoven;Herkomst: Nederland;7.1;18.5
1942;Schoonhoven;Herkomst: Niet-Nederland;0.9;15.8
1943;Schoonhoven;Herkomst: Westers land;0.5;17.3
1944;Schoonhoven;Herkomst: Niet-westers land;0.4;14.0
1945;Sliedrecht;Herkomst (land);15.8;17.5
1946;Sliedrecht;Herkomst: Nederland;14.5;17.7
1947;Sliedrecht;Herkomst: Niet-Nederland;1.3;15.6
1948;Sliedrecht;Herkomst: Westers land;0.7;16.8
1949;Sliedrecht;Herkomst: Niet-westers land;0.7;14.4
1950;Cromstrijen;Herkomst (land);8.8;18.8
1951;Cromstrijen;Herkomst: Nederland;8.3;18.8
1952;Cromstrijen;Herkomst: Niet-Nederland;0.6;19.2
1953;Cromstrijen;Herkomst: Westers land;0.4;19.8
1954;Cromstrijen;Herkomst: Niet-westers land;;
1955;Spijkenisse;Herkomst (land);49.9;17.8
1956;Spijkenisse;Herkomst: Nederland;40.5;17.9
1957;Spijkenisse;Herkomst: Niet-Nederland;9.4;17.1
1958;Spijkenisse;Herkomst: Westers land;4.9;17.6
1959;Spijkenisse;Herkomst: Niet-westers land;4.5;16.5
1960;Albrandswaard;Herkomst (land);13.0;20.3
1961;Albrandswaard;Herkomst: Nederland;11.6;20.4
1962;Albrandswaard;Herkomst: Niet-Nederland;1.5;19.6
1963;Albrandswaard;Herkomst: Westers land;0.9;21.0
1964;Albrandswaard;Herkomst: Niet-westers land;0.6;17.2
1965;Westvoorne;Herkomst (land);9.7;20.8
1966;Westvoorne;Herkomst: Nederland;9.0;20.7
1967;Westvoorne;Herkomst: Niet-Nederland;0.8;22.0
1968;Westvoorne;Herkomst: Westers land;0.6;23.6
1969;Westvoorne;Herkomst: Niet-westers land;;
1970;Strijen;Herkomst (land);6.0;19.3
1971;Strijen;Herkomst: Nederland;5.7;19.3
1972;Strijen;Herkomst: Niet-Nederland;0.3;19.3
1973;Strijen;Herkomst: Westers land;0.3;20.7
1974;Strijen;Herkomst: Niet-westers land;;
1975;Valkenburg (ZH.);Herkomst (land);2.4;17.3
1976;Valkenburg (ZH.);Herkomst: Nederland;2.3;17.4
1977;Valkenburg (ZH.);Herkomst: Niet-Nederland;;
1978;Valkenburg (ZH.);Herkomst: Westers land;;
1979;Valkenburg (ZH.);Herkomst: Niet-westers land;;
1980;Vianen;Herkomst (land);13.3;17.9
1981;Vianen;Herkomst: Nederland;11.7;18.1
1982;Vianen;Herkomst: Niet-Nederland;1.6;16.5
1983;Vianen;Herkomst: Westers land;0.8;17.9
1984;Vianen;Herkomst: Niet-westers land;0.8;15.1
1985;Vlaardingen;Herkomst (land);50.6;17.5
1986;Vlaardingen;Herkomst: Nederland;41.4;17.9
1987;Vlaardingen;Herkomst: Niet-Nederland;9.2;15.4
1988;Vlaardingen;Herkomst: Westers land;3.8;17.3
1989;Vlaardingen;Herkomst: Niet-westers land;5.4;14.1
1990;Vlist;Herkomst (land);6.4;18.8
1991;Vlist;Herkomst: Nederland;6.0;18.8
1992;Vlist;Herkomst: Niet-Nederland;0.3;19.7
1993;Vlist;Herkomst: Westers land;0.3;20.7
1994;Vlist;Herkomst: Niet-westers land;;
1995;Voorhout;Herkomst (land);9.3;20.3
1996;Voorhout;Herkomst: Nederland;8.5;20.2
1997;Voorhout;Herkomst: Niet-Nederland;0.8;21.5
1998;Voorhout;Herkomst: Westers land;0.6;23.8
1999;Voorhout;Herkomst: Niet-westers land;;
2000;Voorschoten;Herkomst (land);15.0;22.0
2001;Voorschoten;Herkomst: Nederland;12.7;21.5
2002;Voorschoten;Herkomst: Niet-Nederland;2.3;24.5
2003;Voorschoten;Herkomst: Westers land;1.7;26.0
2004;Voorschoten;Herkomst: Niet-westers land;0.6;19.7
2005;Waddinxveen;Herkomst (land);17.2;19.1
2006;Waddinxveen;Herkomst: Nederland;15.3;19.3
2007;Waddinxveen;Herkomst: Niet-Nederland;1.9;17.3
2008;Waddinxveen;Herkomst: Westers land;1.1;18.7
2009;Waddinxveen;Herkomst: Niet-westers land;0.8;15.4
2010;Warmond;Herkomst (land);3.4;21.3
2011;Warmond;Herkomst: Nederland;3.1;21.3
2012;Warmond;Herkomst: Niet-Nederland;0.3;22.0
2013;Warmond;Herkomst: Westers land;0.3;23.5
2014;Warmond;Herkomst: Niet-westers land;;
2015;Wassenaar;Herkomst (land);15.6;28.0
2016;Wassenaar;Herkomst: Nederland;12.4;25.2
2017;Wassenaar;Herkomst: Niet-Nederland;3.2;39.1
2018;Wassenaar;Herkomst: Westers land;2.5;41.3
2019;Wassenaar;Herkomst: Niet-westers land;0.7;30.5
2020;Woerden;Herkomst (land);31.8;19.7
2021;Woerden;Herkomst: Nederland;28.3;19.9
2022;Woerden;Herkomst: Niet-Nederland;3.5;18.4
2023;Woerden;Herkomst: Westers land;2.1;20.2
2024;Woerden;Herkomst: Niet-westers land;1.3;15.4
2025;Zoetermeer;Herkomst (land);76.2;18.8
2026;Zoetermeer;Herkomst: Nederland;58.6;19.1
2027;Zoetermeer;Herkomst: Niet-Nederland;17.5;18.0
2028;Zoetermeer;Herkomst: Westers land;9.0;19.5
2029;Zoetermeer;Herkomst: Niet-westers land;8.6;16.4
2030;Zoeterwoude;Herkomst (land);5.7;18.9
2031;Zoeterwoude;Herkomst: Nederland;5.2;19.0
2032;Zoeterwoude;Herkomst: Niet-Nederland;0.5;18.5
2033;Zoeterwoude;Herkomst: Westers land;0.3;19.7
2034;Zoeterwoude;Herkomst: Niet-westers land;;
2035;Zwijndrecht;Herkomst (land);30.7;18.1
2036;Zwijndrecht;Herkomst: Nederland;26.7;18.4
2037;Zwijndrecht;Herkomst: Niet-Nederland;4.1;16.1
2038;Zwijndrecht;Herkomst: Westers land;2.2;17.8
2039;Zwijndrecht;Herkomst: Niet-westers land;1.9;14.1
2040;Nederlek;Herkomst (land);9.7;18.2
2041;Nederlek;Herkomst: Nederland;9.1;18.2
2042;Nederlek;Herkomst: Niet-Nederland;0.6;19.4
2043;Nederlek;Herkomst: Westers land;0.5;20.2
2044;Nederlek;Herkomst: Niet-westers land;;
2045;Ouderkerk;Herkomst (land);5.1;18.6
2046;Ouderkerk;Herkomst: Nederland;4.8;18.5
2047;Ouderkerk;Herkomst: Niet-Nederland;0.3;20.4
2048;Ouderkerk;Herkomst: Westers land;0.2;21.4
2049;Ouderkerk;Herkomst: Niet-westers land;;
2050;Jacobswoude;Herkomst (land);7.1;18.8
2051;Jacobswoude;Herkomst: Nederland;6.7;18.7
2052;Jacobswoude;Herkomst: Niet-Nederland;0.4;20.4
2053;Jacobswoude;Herkomst: Westers land;0.3;21.5
2054;Jacobswoude;Herkomst: Niet-westers land;;
2055;Gaasterlân-Sleat;Herkomst (land);6.7;16.1
2056;Gaasterlân-Sleat;Herkomst: Nederland;6.4;16.1
2057;Gaasterlân-Sleat;Herkomst: Niet-Nederland;0.3;15.1
2058;Gaasterlân-Sleat;Herkomst: Westers land;0.2;15.6
2059;Gaasterlân-Sleat;Herkomst: Niet-westers land;;
2060;Borsele;Herkomst (land);14.5;17.3
2061;Borsele;Herkomst: Nederland;13.6;17.3
2062;Borsele;Herkomst: Niet-Nederland;0.8;16.2
2063;Borsele;Herkomst: Westers land;0.7;16.7
2064;Borsele;Herkomst: Niet-westers land;;
2065;Goes;Herkomst (land);25.2;17.7
2066;Goes;Herkomst: Nederland;22.4;17.9
2067;Goes;Herkomst: Niet-Nederland;2.7;15.9
2068;Goes;Herkomst: Westers land;1.8;17.3
2069;Goes;Herkomst: Niet-westers land;1.0;13.2
2070;West Maas en Waal;Herkomst (land);12.3;16.9
2071;West Maas en Waal;Herkomst: Nederland;11.7;16.8
2072;West Maas en Waal;Herkomst: Niet-Nederland;0.6;17.9
2073;West Maas en Waal;Herkomst: Westers land;0.5;18.6
2074;West Maas en Waal;Herkomst: Niet-westers land;;
2075;Hulst;Herkomst (land);18.3;17.3
2076;Hulst;Herkomst: Nederland;14.8;17.7
2077;Hulst;Herkomst: Niet-Nederland;3.5;15.9
2078;Hulst;Herkomst: Westers land;3.3;16.0
2079;Hulst;Herkomst: Niet-westers land;0.2;13.3
2080;Kapelle;Herkomst (land);7.5;18.2
2081;Kapelle;Herkomst: Nederland;7.1;18.3
2082;Kapelle;Herkomst: Niet-Nederland;0.4;16.1
2083;Kapelle;Herkomst: Westers land;0.3;17.0
2084;Kapelle;Herkomst: Niet-westers land;;
2085;Wymbritseradiel;Herkomst (land);10.3;17.1
2086;Wymbritseradiel;Herkomst: Nederland;10.0;17.1
2087;Wymbritseradiel;Herkomst: Niet-Nederland;0.3;16.6
2088;Wymbritseradiel;Herkomst: Westers land;0.3;16.8
2089;Wymbritseradiel;Herkomst: Niet-westers land;;
2090;Middelburg (Z.);Herkomst (land);31.1;17.6
2091;Middelburg (Z.);Herkomst: Nederland;27.0;17.7
2092;Middelburg (Z.);Herkomst: Niet-Nederland;4.1;16.5
2093;Middelburg (Z.);Herkomst: Westers land;2.8;17.4
2094;Middelburg (Z.);Herkomst: Niet-westers land;1.3;14.7
2095;Giessenlanden;Herkomst (land);9.2;18.9
2096;Giessenlanden;Herkomst: Nederland;8.8;18.9
2097;Giessenlanden;Herkomst: Niet-Nederland;0.4;19.3
2098;Giessenlanden;Herkomst: Westers land;0.3;19.7
2099;Giessenlanden;Herkomst: Niet-westers land;;
2100;Graafstroom;Herkomst (land);5.8;18.9
2101;Graafstroom;Herkomst: Nederland;5.6;19.0
2102;Graafstroom;Herkomst: Niet-Nederland;0.2;15.9
2103;Graafstroom;Herkomst: Westers land;;
2104;Graafstroom;Herkomst: Niet-westers land;;
2105;Liesveld;Herkomst (land);5.9;18.7
2106;Liesveld;Herkomst: Nederland;5.6;18.7
2107;Liesveld;Herkomst: Niet-Nederland;0.2;18.2
2108;Liesveld;Herkomst: Westers land;;
2109;Liesveld;Herkomst: Niet-westers land;;
2110;Reimerswaal;Herkomst (land);13.1;17.0
2111;Reimerswaal;Herkomst: Nederland;12.2;17.1
2112;Reimerswaal;Herkomst: Niet-Nederland;1.0;15.6
2113;Reimerswaal;Herkomst: Westers land;0.6;17.9
2114;Reimerswaal;Herkomst: Niet-westers land;0.3;11.3
2115;Zederik;Herkomst (land);8.6;17.9
2116;Zederik;Herkomst: Nederland;8.3;17.8
2117;Zederik;Herkomst: Niet-Nederland;0.3;20.6
2118;Zederik;Herkomst: Westers land;;
2119;Zederik;Herkomst: Niet-westers land;;
2120;Wûnseradiel;Herkomst (land);7.6;16.2
2121;Wûnseradiel;Herkomst: Nederland;7.2;16.3
2122;Wûnseradiel;Herkomst: Niet-Nederland;0.3;15.2
2123;Wûnseradiel;Herkomst: Westers land;0.3;15.9
2124;Wûnseradiel;Herkomst: Niet-westers land;;
2125;Terneuzen;Herkomst (land);36.8;17.3
2126;Terneuzen;Herkomst: Nederland;29.9;17.6
2127;Terneuzen;Herkomst: Niet-Nederland;6.9;16.1
2128;Terneuzen;Herkomst: Westers land;5.5;16.8
2129;Terneuzen;Herkomst: Niet-westers land;1.4;13.2
2130;Tholen;Herkomst (land);15.1;16.7
2131;Tholen;Herkomst: Nederland;14.4;16.8
2132;Tholen;Herkomst: Niet-Nederland;0.7;15.8
2133;Tholen;Herkomst: Westers land;0.5;16.6
2134;Tholen;Herkomst: Niet-westers land;0.2;13.9
2135;Veere;Herkomst (land);14.3;17.5
2136;Veere;Herkomst: Nederland;13.5;17.7
2137;Veere;Herkomst: Niet-Nederland;0.8;13.8
2138;Veere;Herkomst: Westers land;0.7;14.1
2139;Veere;Herkomst: Niet-westers land;;
2140;Vlissingen;Herkomst (land);30.3;17.1
2141;Vlissingen;Herkomst: Nederland;25.2;17.4
2142;Vlissingen;Herkomst: Niet-Nederland;5.2;15.7
2143;Vlissingen;Herkomst: Westers land;3.4;16.8
2144;Vlissingen;Herkomst: Niet-westers land;1.7;13.6
2145;Lingewaal;Herkomst (land);6.9;18.7
2146;Lingewaal;Herkomst: Nederland;6.4;18.7
2147;Lingewaal;Herkomst: Niet-Nederland;0.5;18.6
2148;Lingewaal;Herkomst: Westers land;0.3;20.4
2149;Lingewaal;Herkomst: Niet-westers land;;
2150;De Ronde Venen;Herkomst (land);22.6;20.0
2151;De Ronde Venen;Herkomst: Nederland;20.4;19.9
2152;De Ronde Venen;Herkomst: Niet-Nederland;2.2;20.5
2153;De Ronde Venen;Herkomst: Westers land;1.5;22.1
2154;De Ronde Venen;Herkomst: Niet-westers land;0.7;17.3
2155;Tytsjerksteradiel;Herkomst (land);20.7;17.1
2156;Tytsjerksteradiel;Herkomst: Nederland;20.0;17.1
2157;Tytsjerksteradiel;Herkomst: Niet-Nederland;0.7;17.6
2158;Tytsjerksteradiel;Herkomst: Westers land;0.6;18.0
2159;Tytsjerksteradiel;Herkomst: Niet-westers land;;
2160;Aalburg;Herkomst (land);7.4;17.7
2161;Aalburg;Herkomst: Nederland;7.2;17.7
2162;Aalburg;Herkomst: Niet-Nederland;;
2163;Aalburg;Herkomst: Westers land;;
2164;Aalburg;Herkomst: Niet-westers land;;
2165;Asten;Herkomst (land);10.9;17.1
2166;Asten;Herkomst: Nederland;10.3;17.1
2167;Asten;Herkomst: Niet-Nederland;0.6;16.4
2168;Asten;Herkomst: Westers land;0.4;18.4
2169;Asten;Herkomst: Niet-westers land;;
2170;Baarle-Nassau;Herkomst (land);4.6;16.4
2171;Baarle-Nassau;Herkomst: Nederland;3.5;16.7
2172;Baarle-Nassau;Herkomst: Niet-Nederland;1.1;15.5
2173;Baarle-Nassau;Herkomst: Westers land;1.1;15.6
2174;Baarle-Nassau;Herkomst: Niet-westers land;;
2175;Bergen op Zoom;Herkomst (land);44.2;17.3
2176;Bergen op Zoom;Herkomst: Nederland;36.9;17.6
2177;Bergen op Zoom;Herkomst: Niet-Nederland;7.3;15.7
2178;Bergen op Zoom;Herkomst: Westers land;3.7;17.6
2179;Bergen op Zoom;Herkomst: Niet-westers land;3.5;13.6
2180;Best;Herkomst (land);18.9;18.4
2181;Best;Herkomst: Nederland;16.8;18.5
2182;Best;Herkomst: Niet-Nederland;2.1;17.1
2183;Best;Herkomst: Westers land;1.4;18.2
2184;Best;Herkomst: Niet-westers land;0.7;14.7
2185;Boekel;Herkomst (land);6.2;15.6
2186;Boekel;Herkomst: Nederland;6.0;15.6
2187;Boekel;Herkomst: Niet-Nederland;0.2;15.1
2188;Boekel;Herkomst: Westers land;;
2189;Boekel;Herkomst: Niet-westers land;;
2190;Boxmeer;Herkomst (land);19.8;17.1
2191;Boxmeer;Herkomst: Nederland;18.1;17.3
2192;Boxmeer;Herkomst: Niet-Nederland;1.7;15.7
2193;Boxmeer;Herkomst: Westers land;1.4;16.4
2194;Boxmeer;Herkomst: Niet-westers land;0.3;13.1
2195;Boxtel;Herkomst (land);20.0;17.3
2196;Boxtel;Herkomst: Nederland;17.9;17.5
2197;Boxtel;Herkomst: Niet-Nederland;2.1;15.6
2198;Boxtel;Herkomst: Westers land;1.2;16.7
2199;Boxtel;Herkomst: Niet-westers land;0.9;14.2
2200;Breda;Herkomst (land);112.8;18.1
2201;Breda;Herkomst: Nederland;93.7;18.5
2202;Breda;Herkomst: Niet-Nederland;19.1;16.5
2203;Breda;Herkomst: Westers land;11.3;18.0
2204;Breda;Herkomst: Niet-westers land;7.8;14.3
2205;Deurne;Herkomst (land);21.4;16.9
2206;Deurne;Herkomst: Nederland;20.2;17.0
2207;Deurne;Herkomst: Niet-Nederland;1.2;15.6
2208;Deurne;Herkomst: Westers land;0.9;16.2
2209;Deurne;Herkomst: Niet-westers land;0.3;13.7
2210;Pekela;Herkomst (land);8.9;15.0
2211;Pekela;Herkomst: Nederland;8.3;15.1
2212;Pekela;Herkomst: Niet-Nederland;0.6;14.5
2213;Pekela;Herkomst: Westers land;0.5;14.9
2214;Pekela;Herkomst: Niet-westers land;;
2215;Dongen;Herkomst (land);17.0;17.1
2216;Dongen;Herkomst: Nederland;15.5;17.2
2217;Dongen;Herkomst: Niet-Nederland;1.6;16.3
2218;Dongen;Herkomst: Westers land;1.0;17.4
2219;Dongen;Herkomst: Niet-westers land;0.5;14.1
2220;Eersel;Herkomst (land);12.2;18.1
2221;Eersel;Herkomst: Nederland;11.5;18.1
2222;Eersel;Herkomst: Niet-Nederland;0.7;18.6
2223;Eersel;Herkomst: Westers land;0.6;19.8
2224;Eersel;Herkomst: Niet-westers land;;
2225;Eindhoven;Herkomst (land);142.5;17.2
2226;Eindhoven;Herkomst: Nederland;111.7;17.5
2227;Eindhoven;Herkomst: Niet-Nederland;30.8;16.2
2228;Eindhoven;Herkomst: Westers land;16.3;17.7
2229;Eindhoven;Herkomst: Niet-westers land;14.6;14.4
2230;Etten-Leur;Herkomst (land);26.6;17.7
2231;Etten-Leur;Herkomst: Nederland;23.0;17.8
2232;Etten-Leur;Herkomst: Niet-Nederland;3.6;16.8
2233;Etten-Leur;Herkomst: Westers land;2.3;18.3
2234;Etten-Leur;Herkomst: Niet-westers land;1.3;14.3
2235;Geertruidenberg;Herkomst (land);14.5;17.2
2236;Geertruidenberg;Herkomst: Nederland;13.5;17.1
2237;Geertruidenberg;Herkomst: Niet-Nederland;1.0;17.3
2238;Geertruidenberg;Herkomst: Westers land;0.8;18.6
2239;Geertruidenberg;Herkomst: Niet-westers land;0.3;13.9
2240;Gilze en Rijen;Herkomst (land);16.9;16.9
2241;Gilze en Rijen;Herkomst: Nederland;15.0;17.2
2242;Gilze en Rijen;Herkomst: Niet-Nederland;1.9;14.7
2243;Gilze en Rijen;Herkomst: Westers land;1.2;16.1
2244;Gilze en Rijen;Herkomst: Niet-westers land;0.8;12.6
2245;Goirle;Herkomst (land);15.6;18.2
2246;Goirle;Herkomst: Nederland;14.1;18.2
2247;Goirle;Herkomst: Niet-Nederland;1.5;17.7
2248;Goirle;Herkomst: Westers land;1.2;18.6
2249;Goirle;Herkomst: Niet-westers land;0.3;14.2
2250;Grave;Herkomst (land);8.7;16.8
2251;Grave;Herkomst: Nederland;7.8;16.9
2252;Grave;Herkomst: Niet-Nederland;0.8;15.8
2253;Grave;Herkomst: Westers land;0.7;16.4
2254;Grave;Herkomst: Niet-westers land;;
2255;Haaren;Herkomst (land);9.5;17.8
2256;Haaren;Herkomst: Nederland;9.0;17.7
2257;Haaren;Herkomst: Niet-Nederland;0.4;19.5
2258;Haaren;Herkomst: Westers land;0.4;20.2
2259;Haaren;Herkomst: Niet-westers land;;
2260;Helmond;Herkomst (land);56.1;16.7
2261;Helmond;Herkomst: Nederland;46.3;16.9
2262;Helmond;Herkomst: Niet-Nederland;9.8;15.6
2263;Helmond;Herkomst: Westers land;5.6;16.6
2264;Helmond;Herkomst: Niet-westers land;4.1;14.1
2265;'s-Hertogenbosch;Herkomst (land);92.2;17.9
2266;'s-Hertogenbosch;Herkomst: Nederland;77.8;18.2
2267;'s-Hertogenbosch;Herkomst: Niet-Nederland;14.3;15.9
2268;'s-Hertogenbosch;Herkomst: Westers land;8.0;17.6
2269;'s-Hertogenbosch;Herkomst: Niet-westers land;6.4;13.8
2270;Heusden;Herkomst (land);28.2;17.8
2271;Heusden;Herkomst: Nederland;25.4;18.0
2272;Heusden;Herkomst: Niet-Nederland;2.8;16.0
2273;Heusden;Herkomst: Westers land;1.6;17.6
2274;Heusden;Herkomst: Niet-westers land;1.2;14.0
2275;Hilvarenbeek;Herkomst (land);10.1;17.8
2276;Hilvarenbeek;Herkomst: Nederland;9.6;17.8
2277;Hilvarenbeek;Herkomst: Niet-Nederland;0.5;17.2
2278;Hilvarenbeek;Herkomst: Westers land;0.5;17.7
2279;Hilvarenbeek;Herkomst: Niet-westers land;;
2280;Lith;Herkomst (land);4.4;16.6
2281;Lith;Herkomst: Nederland;4.2;16.6
2282;Lith;Herkomst: Niet-Nederland;;
2283;Lith;Herkomst: Westers land;;
2284;Lith;Herkomst: Niet-westers land;;
2285;Loon op Zand;Herkomst (land);15.8;17.3
2286;Loon op Zand;Herkomst: Nederland;14.7;17.3
2287;Loon op Zand;Herkomst: Niet-Nederland;1.1;18.3
2288;Loon op Zand;Herkomst: Westers land;0.8;19.0
2289;Loon op Zand;Herkomst: Niet-westers land;0.3;15.9
2290;Mill en Sint Hubert;Herkomst (land);7.5;15.7
2291;Mill en Sint Hubert;Herkomst: Nederland;7.1;15.8
2292;Mill en Sint Hubert;Herkomst: Niet-Nederland;0.4;14.0
2293;Mill en Sint Hubert;Herkomst: Westers land;0.3;14.5
2294;Mill en Sint Hubert;Herkomst: Niet-westers land;;
2295;Nuenen, Gerwen en Nederwetten;Herkomst (land);15.3;20.5
2296;Nuenen, Gerwen en Nederwetten;Herkomst: Nederland;14.0;20.4
2297;Nuenen, Gerwen en Nederwetten;Herkomst: Niet-Nederland;1.4;21.9
2298;Nuenen, Gerwen en Nederwetten;Herkomst: Westers land;1.1;23.0
2299;Nuenen, Gerwen en Nederwetten;Herkomst: Niet-westers land;0.2;16.2
2300;Oirschot;Herkomst (land);12.0;17.6
2301;Oirschot;Herkomst: Nederland;11.4;17.6
2302;Oirschot;Herkomst: Niet-Nederland;0.5;18.2
2303;Oirschot;Herkomst: Westers land;0.4;18.8
2304;Oirschot;Herkomst: Niet-westers land;;
2305;Oisterwijk;Herkomst (land);17.4;18.8
2306;Oisterwijk;Herkomst: Nederland;16.1;18.9
2307;Oisterwijk;Herkomst: Niet-Nederland;1.3;17.1
2308;Oisterwijk;Herkomst: Westers land;1.0;18.4
2309;Oisterwijk;Herkomst: Niet-westers land;0.3;13.2
2310;Oosterhout;Herkomst (land);35.9;18.0
2311;Oosterhout;Herkomst: Nederland;31.0;18.3
2312;Oosterhout;Herkomst: Niet-Nederland;4.8;16.6
2313;Oosterhout;Herkomst: Westers land;3.0;18.0
2314;Oosterhout;Herkomst: Niet-westers land;1.8;14.5
2315;Oss;Herkomst (land);51.2;17.3
2316;Oss;Herkomst: Nederland;44.1;17.6
2317;Oss;Herkomst: Niet-Nederland;7.1;15.9
2318;Oss;Herkomst: Westers land;4.0;17.2
2319;Oss;Herkomst: Niet-westers land;3.1;14.3
2320;Rucphen;Herkomst (land);15.7;16.9
2321;Rucphen;Herkomst: Nederland;14.9;16.9
2322;Rucphen;Herkomst: Niet-Nederland;0.8;17.0
2323;Rucphen;Herkomst: Westers land;0.7;17.5
2324;Rucphen;Herkomst: Niet-westers land;;
2325;Schijndel;Herkomst (land);15.9;16.9
2326;Schijndel;Herkomst: Nederland;14.9;17.1
2327;Schijndel;Herkomst: Niet-Nederland;0.9;14.6
2328;Schijndel;Herkomst: Westers land;0.6;16.0
2329;Schijndel;Herkomst: Niet-westers land;0.3;11.9
2330;Sint-Michielsgestel;Herkomst (land);18.5;18.2
2331;Sint-Michielsgestel;Herkomst: Nederland;17.4;18.1
