ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;TechnischSepot_5;AdministratiefSepot_6;OnvoorwaardelijkBeleidssepot_7;VoorwaardelijkBeleidssepot_8;Transactie_9;Strafbeschikking_10;Overdracht_11;OverhevelingNaarCompas_12;AdministratiefAfgehandeld_13;VoegingAdInformandum_14;VoegingTerBerechting_15;Onbekend_16;TotaalEindbeslissing_17;OnbevoegdverklaringVanDeRechter_18;NietOntvankelijkOpenbaarMinisterie_19;NietOntvankelijkeVerdachte_20;SchorsingVanDeVervolging_21;Vrijspraak_22;OntslagRechtsvervolgingMetMaatregel_23;OntslagRechtsvervolgingZonderMaatr_24;SchuldigverklaringZonderStraf_25;SchuldigverklaringMetStraf_26;Onbekend_27;TotaalOpgelegdeSancties_28;Hoofdstraffen_29;BijkomendeStraffen_30;Maatregelen_31
119;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;1998;18970;15440;;;990;85;920;105;11035;0;1520;;;105;460;215;2740;0;40;0;0;160;0;25;20;2495;0;2560;2400;25;45
120;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;1999;17315;16065;;;810;115;770;65;12375;0;1410;;;100;255;160;2225;5;30;0;5;150;0;30;25;1985;0;2035;1940;30;25
121;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2000;16520;14750;;;1060;130;725;65;11080;0;1025;;;45;325;295;1920;5;35;0;0;135;0;20;25;1700;0;1735;1665;25;20
122;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2001;15600;17825;2715.0;;950;190;790;75;11785;0;925;;;75;310;10;1730;0;45;0;0;105;0;15;25;1535;0;1570;1510;15;25
123;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2002;14540;17780;2740.0;;1000;195;995;90;11355;0;1090;;;35;270;5;1845;0;40;0;0;170;0;25;45;1560;0;1610;1525;30;25
124;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2003;14500;16300;2690.0;;835;210;680;85;10640;0;785;;;50;315;5;1925;0;35;0;0;125;0;20;40;1705;0;1755;1655;30;30
125;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2004;14820;16315;2760.0;;710;275;665;90;10610;0;840;;;35;315;10;1860;5;30;0;0;155;0;35;15;1620;0;1680;1575;35;35
126;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2005;11415;13985;2705.0;;870;230;600;85;8515;0;640;;;25;310;5;2010;5;35;0;0;155;0;15;25;1770;0;1835;1745;35;30
127;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2006;9205;10795;2270.0;;715;195;600;55;6480;0;315;;;10;155;5;1920;5;40;0;0;190;0;10;35;1640;0;1695;1605;25;30
128;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2007;7675;8605;2005.0;;495;140;465;30;5105;0;215;;;5;135;5;1645;10;30;0;0;165;0;20;35;1380;0;1415;1355;25;20
129;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2008;7000;7880;1660.0;0.0;445;115;445;35;4795;0;270;0.0;0.0;20;95;0;1425;5;20;0;0;135;0;15;30;1225;0;1240;1190;10;10
130;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2009;6145;7290;1745.0;0.0;390;95;380;55;4255;0;250;0.0;0.0;10;115;0;1385;5;40;0;0;145;0;20;15;1160;0;1185;1140;20;10
131;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2010;4520;5115;1690.0;0.0;320;60;345;55;2495;0;85;10.0;0.0;5;50;0;1305;10;30;0;0;155;0;10;15;1085;0;1100;1075;10;5
132;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2011;4570;5195;1280.0;0.0;265;25;330;50;2340;870;15;10.0;0.0;0;10;0;1250;5;25;0;0;165;0;15;30;1015;0;1020;1005;5;0
133;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2012;4035;4405;560.0;0.0;240;15;265;55;690;2545;5;10.0;0.0;10;5;0;1015;5;40;5;0;105;0;15;30;825;0;825;815;5;5
134;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2013;4235;4340;430.0;20.0;180;25;205;40;430;2975;15;10.0;0.0;0;10;0;700;5;20;10;0;55;0;5;10;595;0;600;590;5;5
135;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2014;4040;4115;530.0;85.0;185;30;250;50;365;2590;10;15.0;0.0;0;5;0;940;5;25;20;0;75;0;15;35;765;0;805;760;10;35
136;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2015;3500;3590;520.0;40.0;190;30;345;45;350;2035;10;20.0;0.0;0;15;0;875;0;30;15;0;70;0;5;40;710;0;725;705;5;15
137;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2016;4465;4355;525.0;175.0;360;65;505;45;425;2220;20;5.0;0.0;0;15;0;860;0;15;15;0;75;0;10;25;715;0;750;710;10;30
138;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;1994;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;1995;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;1996;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;1997;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;1998;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2001;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2002;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2003;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2004;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2005;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2006;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2007;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2008;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2009;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2010;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2011;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2012;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2013;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2014;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2015;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;Misdrijven, totaal;Rechtspersonen;Jonger dan 18 jaar;2016;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;1994;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;1995;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;1996;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;1997;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;1998;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2001;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2002;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2003;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2004;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2005;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2006;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2007;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2008;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2009;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2010;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2011;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2012;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2013;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2014;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2015;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183;Misdrijven, totaal;Rechtspersonen;18 tot 25 jaar;2016;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184;Misdrijven, totaal;Rechtspersonen;25 of ouder;1994;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;Misdrijven, totaal;Rechtspersonen;25 of ouder;1995;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
186;Misdrijven, totaal;Rechtspersonen;25 of ouder;1996;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
187;Misdrijven, totaal;Rechtspersonen;25 of ouder;1997;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;Misdrijven, totaal;Rechtspersonen;25 of ouder;1998;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;Misdrijven, totaal;Rechtspersonen;25 of ouder;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;Misdrijven, totaal;Rechtspersonen;25 of ouder;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;Misdrijven, totaal;Rechtspersonen;25 of ouder;2001;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192;Misdrijven, totaal;Rechtspersonen;25 of ouder;2002;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
193;Misdrijven, totaal;Rechtspersonen;25 of ouder;2003;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;Misdrijven, totaal;Rechtspersonen;25 of ouder;2004;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;Misdrijven, totaal;Rechtspersonen;25 of ouder;2005;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196;Misdrijven, totaal;Rechtspersonen;25 of ouder;2006;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;Misdrijven, totaal;Rechtspersonen;25 of ouder;2007;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198;Misdrijven, totaal;Rechtspersonen;25 of ouder;2008;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
199;Misdrijven, totaal;Rechtspersonen;25 of ouder;2009;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;Misdrijven, totaal;Rechtspersonen;25 of ouder;2010;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201;Misdrijven, totaal;Rechtspersonen;25 of ouder;2011;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202;Misdrijven, totaal;Rechtspersonen;25 of ouder;2012;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203;Misdrijven, totaal;Rechtspersonen;25 of ouder;2013;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
204;Misdrijven, totaal;Rechtspersonen;25 of ouder;2014;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205;Misdrijven, totaal;Rechtspersonen;25 of ouder;2015;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;Misdrijven, totaal;Rechtspersonen;25 of ouder;2016;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;1994;24150;20360;;;1615;40;1560;85;13805;0;2365;;;125;455;315;3195;5;35;0;0;210;0;30;35;2885;0;2980;2805;30;70
208;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;1995;21685;17815;;;1360;30;1330;130;12455;0;1715;;;185;360;255;2735;0;55;0;0;210;0;35;25;2415;0;2490;2360;40;45
209;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;1996;19725;16045;;;1280;50;1100;60;11375;0;1405;;;100;435;235;2520;0;30;0;0;205;0;30;45;2205;0;2285;2145;30;55
210;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;1997;18135;13225;;;1400;80;840;70;9205;0;1005;;;65;365;200;2685;0;45;0;0;220;0;10;15;2390;0;2460;2300;35;40
211;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;1998;18970;15440;;;990;85;920;105;11035;0;1520;;;105;460;215;2740;0;40;0;0;160;0;25;20;2495;0;2560;2400;25;45
212;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;1999;17315;16065;;;810;115;770;65;12375;0;1410;;;100;255;160;2225;5;30;0;5;150;0;30;25;1985;0;2035;1940;30;25
213;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2000;16520;14750;;;1060;130;725;65;11080;0;1025;;;45;325;295;1920;5;35;0;0;135;0;20;25;1700;0;1735;1665;25;20
214;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2001;15600;17825;2715.0;;950;190;790;75;11785;0;925;;;75;310;10;1730;0;45;0;0;105;0;15;25;1535;0;1570;1510;15;25
215;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2002;14540;17780;2740.0;;1000;195;995;90;11355;0;1090;;;35;270;5;1845;0;40;0;0;170;0;25;45;1560;0;1610;1525;30;25
216;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2003;14500;16300;2690.0;;835;210;680;85;10640;0;785;;;50;315;5;1925;0;35;0;0;125;0;20;40;1705;0;1755;1655;30;30
217;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2004;14820;16315;2760.0;;710;275;665;90;10610;0;840;;;35;315;10;1860;5;30;0;0;155;0;35;15;1620;0;1680;1575;35;35
218;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2005;11415;13985;2705.0;;870;230;600;85;8515;0;640;;;25;310;5;2010;5;35;0;0;155;0;15;25;1770;0;1835;1745;35;30
219;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2006;9205;10795;2270.0;;715;195;600;55;6480;0;315;;;10;155;5;1920;5;40;0;0;190;0;10;35;1640;0;1695;1605;25;30
220;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2007;7675;8605;2005.0;;495;140;465;30;5105;0;215;;;5;135;5;1645;10;30;0;0;165;0;20;35;1380;0;1415;1355;25;20
221;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2008;7000;7880;1660.0;0.0;445;115;445;35;4795;0;270;0.0;0.0;20;95;0;1425;5;20;0;0;135;0;15;30;1225;0;1240;1190;10;10
222;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2009;6145;7290;1745.0;0.0;390;95;380;55;4255;0;250;0.0;0.0;10;115;0;1385;5;40;0;0;145;0;20;15;1160;0;1185;1140;20;10
223;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2010;4520;5115;1690.0;0.0;320;60;345;55;2495;0;85;10.0;0.0;5;50;0;1305;10;30;0;0;155;0;10;15;1085;0;1100;1075;10;5
224;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2011;4570;5195;1280.0;0.0;265;25;330;50;2340;870;15;10.0;0.0;0;10;0;1250;5;25;0;0;165;0;15;30;1015;0;1020;1005;5;0
225;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2012;4035;4405;560.0;0.0;240;15;265;55;690;2545;5;10.0;0.0;10;5;0;1015;5;40;5;0;105;0;15;30;825;0;825;815;5;5
226;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2013;4235;4340;430.0;20.0;180;25;205;40;430;2975;15;10.0;0.0;0;10;0;700;5;20;10;0;55;0;5;10;595;0;600;590;5;5
227;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2014;4040;4115;530.0;85.0;185;30;250;50;365;2590;10;15.0;0.0;0;5;0;940;5;25;20;0;75;0;15;35;765;0;805;760;10;35
228;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2015;3500;3590;520.0;40.0;190;30;345;45;350;2035;10;20.0;0.0;0;15;0;875;0;30;15;0;70;0;5;40;710;0;725;705;5;15
229;Misdrijven, totaal;Rechtspersonen;Leeftijd onbekend;2016;4465;4355;525.0;175.0;360;65;505;45;425;2220;20;5.0;0.0;0;15;0;860;0;15;15;0;75;0;10;25;715;0;750;710;10;30
230;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;1994;249120;140725;;;30945;975;22210;4105;44855;0;5710;;;11725;17315;2880;93315;25;530;0;0;3750;0;200;485;88325;0;125600;100685;17475;6615
231;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;1995;236105;129655;;;28565;740;18265;3640;45155;0;4590;;;9035;17060;2605;99575;30;625;0;0;3920;0;225;640;94135;0;132060;107355;17645;6280
232;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;1996;230955;117720;;;24695;860;14115;3830;46390;0;4615;;;6200;14570;2445;102100;35;575;0;5;3985;0;190;670;96635;0;138485;110460;18665;8655
233;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;1997;232680;117565;;;22485;1870;13245;3570;49935;0;4090;;;5415;14985;1965;103685;25;710;0;5;3910;0;210;705;98125;0;142560;112190;19750;9850
234;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;1998;223480;104795;;;17970;1760;11490;2830;48270;0;3575;;;4315;12515;2070;102290;45;445;0;0;3950;0;195;615;97040;0;143815;111730;19345;11740
235;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;1999;217265;98385;;;14070;1655;8270;2265;54470;0;4055;;;2925;8830;1845;109085;45;490;0;10;4500;0;255;605;103175;0;153630;119905;19510;13345
236;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2000;216760;103620;;;15915;2145;11635;2245;50440;0;3470;;;2570;11650;3550;109115;45;615;0;10;4555;0;225;605;103060;0;153535;119195;19675;13780
237;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2001;219710;241800;141375.0;;14420;2745;9405;2630;55155;0;2650;;;1885;11455;85;111605;55;960;0;5;4720;0;290;665;104910;0;158050;121875;19520;16110
238;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2002;235610;257585;151935.0;;13265;3045;9585;2875;59840;0;2780;;;2030;12155;70;116975;65;845;5;10;4610;0;275;730;110440;0;167585;127940;20465;18615
239;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2003;254505;276275;161215.0;;12615;2975;9385;3400;70440;0;2680;;;1615;11855;95;135425;55;825;0;10;5770;0;335;850;127585;0;193105;146965;23790;21625
240;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2004;257910;277255;163150.0;;13315;2945;9465;3770;68000;0;2905;;;1630;11990;90;134190;45;620;0;5;6005;0;380;835;126305;0;191900;146590;22495;22115
241;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2005;254090;271785;160070.0;;12875;2635;9245;4685;67550;0;2950;;;930;10785;70;134335;55;715;0;5;7145;0;390;880;125145;0;189835;145615;21780;21810
242;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2006;257255;276455;158890.0;;13605;2445;10235;5435;71380;0;2940;;;850;10575;95;135855;55;775;0;5;8615;0;495;1140;124770;0;188585;143830;22715;21350
243;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2007;263720;272995;157320.0;;14170;2370;9705;5595;69105;0;3125;;;825;10615;165;129485;65;730;0;15;8575;0;505;1085;118510;0;179025;134835;22725;20680
244;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2008;254815;268065;150500.0;0.0;16830;3025;10525;7120;64825;0;3310;15.0;0.0;685;11230;0;130115;140;740;0;15;9800;0;625;1350;117440;0;176400;133180;21380;21075
245;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2009;225500;260945;144140.0;0.0;15530;3395;11420;7180;62295;5665;2695;115.0;0.0;470;8040;0;129595;95;745;0;5;9660;0;710;1420;116960;0;172040;130925;20115;20290
246;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2010;207720;217055;127370.0;0.0;13045;1670;8325;6215;40520;12705;1745;315.0;0.0;220;4920;0;112230;55;680;5;5;9505;0;685;1405;99890;0;144190;112260;13535;17915
247;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2011;227295;234205;127415.0;0.0;15495;1670;12310;6945;34160;29435;1325;805.0;0.0;230;4415;0;108200;45;800;5;5;9695;0;750;1685;95215;0;136015;106605;11200;17870
248;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2012;222225;235995;116990.0;380.0;19360;1890;14095;9070;25130;41755;1305;1095.0;420.0;215;4290;0;103200;70;835;65;5;9610;0;705;1800;90110;0;130965;101650;11030;17965
249;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2013;205660;219990;107075.0;1500.0;22560;2780;13915;9795;17770;38290;805;1805.0;645.0;175;2880;0;103910;110;895;120;5;9940;0;650;2045;90145;0;129985;101455;11115;17145
250;Misdrijven, totaal;Natuurlijke personen;Totaal leeftijd;2014;207640;217690;109055.0;2060.0;20505;2885;16730;11060;14115;35675;355;1985.0;810.0;105;2360;0;101135;90;970;140;15;10400;0;640;2375;86505;0;124180;98095;9255;16615
