ID;BedrijfsklassenSBI93;Beroepsbevolking;Perioden;TotaleGroep_1;JaTotaal_2;JaRegelmatig_3;JaSoms_4;Nee_5;JaTotaal_6;JaRegelmatig_7;JaSoms_8;Nee_9;JaTotaal_10;JaRegelmatig_11;JaSoms_12;Nee_13;JaTotaal_14;JaRegelmatig_15;JaSoms_16;Nee_17;JaTotaal_18;JaRegelmatig_19;JaSoms_20;Nee_21;JaTotaal_22;JaRegelmatig_23;JaSoms_24;Nee_25;JaTotaal_26;JaRegelmatig_27;JaSoms_28;Nee_29;TotaleGroep100_30;JaTotaal_31;JaRegelmatig_32;JaSoms_33;Nee_34;JaTotaal_35;JaRegelmatig_36;JaSoms_37;Nee_38;JaTotaal_39;JaRegelmatig_40;JaSoms_41;Nee_42;JaTotaal_43;JaRegelmatig_44;JaSoms_45;Nee_46;JaTotaal_47;JaRegelmatig_48;JaSoms_49;Nee_50;JaTotaal_51;JaRegelmatig_52;JaSoms_53;Nee_54;JaTotaal_55;JaRegelmatig_56;JaSoms_57;Nee_58
1117;37;Werkzame beroepsbevolking ;2003;1019.0;487.0;328.0;160.0;536.0;593.0;314.0;279.0;417.0;;;;;;;;;;;;;164.0;47.0;117.0;860.0;602.0;356.0;246.0;422.0;1019.0;48.0;32.0;16.0;53.0;58.0;31.0;27.0;41.0;1.0;1.0;1.0;23.0;0.0;0.0;0.0;24.0;1.0;1.0;1.0;24.0;16.0;5.0;11.0;84.0;59.0;35.0;24.0;41.0
1118;37;Werkzame beroepsbevolking ;2004;1032.0;500.0;327.0;173.0;533.0;607.0;302.0;305.0;414.0;;;;;;;;;;;;;145.0;44.0;102.0;887.0;624.0;364.0;260.0;408.0;1032.0;48.0;32.0;17.0;52.0;59.0;29.0;30.0;40.0;;;;;;;;;;;;;14.0;4.0;10.0;86.0;60.0;35.0;25.0;40.0
1119;37;Werkzame beroepsbevolking ;2005;1075.0;508.0;358.0;151.0;565.0;;;;;;;;;;;;;;;;;140.0;41.0;99.0;931.0;;;;;1075.0;47.0;33.0;14.0;53.0;;;;;;;;;;;;;;;;;13.0;4.0;9.0;87.0;;;;
1120;37;Werknemers ;1997;805.0;391.0;280.0;111.0;407.0;518.0;292.0;226.0;278.0;41.0;20.0;21.0;757.0;9.0;5.0;4.0;790.0;34.0;16.0;18.0;763.0;105.0;29.0;76.0;692.0;366.0;218.0;148.0;433.0;805.0;49.0;35.0;14.0;51.0;64.0;36.0;28.0;34.0;5.0;2.0;3.0;94.0;1.0;1.0;0.0;98.0;4.0;2.0;2.0;95.0;13.0;4.0;9.0;86.0;45.0;27.0;18.0;54.0
1121;37;Werknemers ;1998;835.0;382.0;268.0;115.0;445.0;560.0;327.0;232.0;267.0;41.0;20.0;20.0;788.0;10.0;6.0;4.0;818.0;33.0;16.0;18.0;794.0;110.0;31.0;79.0;717.0;407.0;239.0;168.0;420.0;835.0;46.0;32.0;14.0;53.0;67.0;39.0;28.0;32.0;5.0;2.0;2.0;94.0;1.0;1.0;0.0;98.0;4.0;2.0;2.0;95.0;13.0;4.0;9.0;86.0;49.0;29.0;20.0;50.0
1122;37;Werknemers ;1999;846.0;413.0;280.0;132.0;461.0;563.0;321.0;242.0;274.0;39.0;18.0;21.0;835.0;6.0;2.0;4.0;869.0;35.0;17.0;18.0;838.0;113.0;32.0;81.0;761.0;454.0;256.0;199.0;419.0;846.0;47.0;32.0;15.0;52.0;67.0;38.0;29.0;32.0;4.0;2.0;2.0;95.0;1.0;0.0;0.0;99.0;4.0;2.0;2.0;95.0;13.0;4.0;9.0;86.0;52.0;29.0;23.0;48.0
1123;37;Werknemers ;2000;872.0;438.0;313.0;126.0;409.0;563.0;326.0;237.0;302.0;45.0;28.0;17.0;803.0;5.0;4.0;;843.0;41.0;25.0;16.0;806.0;119.0;40.0;78.0;728.0;419.0;229.0;190.0;428.0;872.0;50.0;36.0;14.0;47.0;65.0;37.0;27.0;35.0;5.0;3.0;2.0;92.0;1.0;0.0;;97.0;5.0;3.0;2.0;92.0;14.0;5.0;9.0;83.0;48.0;26.0;22.0;49.0
1124;37;Werknemers ;2001 voor revisie;922.0;475.0;325.0;150.0;452.0;576.0;326.0;250.0;334.0;50.0;26.0;25.0;877.0;11.0;7.0;4.0;916.0;44.0;20.0;25.0;882.0;131.0;33.0;98.0;794.0;485.0;260.0;225.0;442.0;922.0;52.0;35.0;16.0;49.0;62.0;35.0;27.0;36.0;5.0;3.0;3.0;95.0;1.0;1.0;0.0;99.0;5.0;2.0;3.0;96.0;14.0;4.0;11.0;86.0;53.0;28.0;24.0;48.0
1125;37;Werknemers ;2001 na revisie;899.0;475.0;325.0;150.0;453.0;554.0;311.0;243.0;333.0;50.0;26.0;25.0;878.0;11.0;7.0;4.0;917.0;44.0;20.0;25.0;883.0;131.0;33.0;98.0;795.0;486.0;260.0;225.0;442.0;899.0;53.0;36.0;17.0;50.0;62.0;35.0;27.0;37.0;6.0;3.0;3.0;98.0;1.0;1.0;0.0;102.0;5.0;2.0;3.0;98.0;15.0;4.0;11.0;88.0;54.0;29.0;25.0;49.0
1126;37;Werknemers ;2002;927.0;488.0;332.0;156.0;485.0;568.0;300.0;267.0;350.0;46.0;26.0;20.0;927.0;9.0;7.0;2.0;964.0;40.0;21.0;19.0;933.0;150.0;39.0;111.0;822.0;536.0;322.0;213.0;436.0;927.0;53.0;36.0;17.0;52.0;61.0;32.0;29.0;38.0;5.0;3.0;2.0;100.0;1.0;1.0;0.0;104.0;4.0;2.0;2.0;101.0;16.0;4.0;12.0;89.0;58.0;35.0;23.0;47.0
1127;37;Werknemers ;2003;957.0;472.0;318.0;154.0;497.0;559.0;293.0;267.0;389.0;;;;;;;;;;;;;162.0;47.0;115.0;807.0;564.0;337.0;227.0;404.0;957.0;49.0;33.0;16.0;52.0;58.0;31.0;28.0;41.0;1.0;1.0;1.0;23.0;0.0;0.0;0.0;24.0;1.0;0.0;1.0;24.0;17.0;5.0;12.0;84.0;59.0;35.0;24.0;42.0
1128;37;Werknemers ;2004;959.0;480.0;315.0;164.0;491.0;567.0;277.0;290.0;382.0;;;;;;;;;;;;;142.0;43.0;99.0;828.0;584.0;343.0;241.0;387.0;959.0;50.0;33.0;17.0;51.0;59.0;29.0;30.0;40.0;;;;;;;;;;;;;15.0;5.0;10.0;86.0;61.0;36.0;25.0;40.0
1129;37;Werknemers ;2005;996.0;486.0;345.0;141.0;519.0;;;;;;;;;;;;;;;;;136.0;41.0;95.0;868.0;;;;;996.0;49.0;35.0;14.0;52.0;;;;;;;;;;;;;;;;;14.0;4.0;10.0;87.0;;;;
1130;37;Zelfstandigen ;1997;53.0;15.0;9.0;6.0;36.0;30.0;18.0;12.0;22.0;6.0;4.0;2.0;46.0;;;;51.0;6.0;4.0;2.0;46.0;2.0;;2.0;49.0;31.0;16.0;15.0;20.0;53.0;29.0;17.0;12.0;69.0;57.0;35.0;22.0;41.0;11.0;7.0;4.0;87.0;;;;98.0;11.0;7.0;4.0;87.0;5.0;;4.0;93.0;60.0;31.0;29.0;38.0
1131;37;Zelfstandigen ;1998;59.0;18.0;9.0;9.0;40.0;33.0;21.0;11.0;25.0;7.0;4.0;3.0;51.0;;;;58.0;7.0;4.0;2.0;51.0;4.0;;4.0;53.0;35.0;17.0;18.0;23.0;59.0;31.0;16.0;15.0;68.0;56.0;36.0;20.0;43.0;12.0;8.0;5.0;86.0;;;;98.0;12.0;8.0;4.0;87.0;8.0;;6.0;91.0;59.0;29.0;30.0;39.0
1132;37;Zelfstandigen ;1999;56.0;17.0;9.0;8.0;39.0;32.0;22.0;9.0;23.0;6.0;3.0;3.0;50.0;;;;56.0;6.0;3.0;3.0;50.0;2.0;;2.0;53.0;35.0;16.0;20.0;20.0;56.0;29.0;16.0;14.0;69.0;57.0;40.0;17.0;41.0;10.0;6.0;4.0;88.0;;;;99.0;10.0;6.0;4.0;88.0;4.0;;3.0;94.0;63.0;28.0;35.0;36.0
1133;37;Zelfstandigen ;2000;64.0;22.0;11.0;11.0;37.0;37.0;24.0;13.0;26.0;11.0;6.0;5.0;48.0;;;;58.0;10.0;6.0;4.0;49.0;3.0;;2.0;56.0;40.0;16.0;24.0;19.0;64.0;34.0;18.0;17.0;58.0;58.0;37.0;21.0;41.0;17.0;10.0;7.0;75.0;;;;91.0;15.0;10.0;6.0;77.0;5.0;;3.0;87.0;62.0;25.0;37.0;30.0
1134;37;Zelfstandigen ;2001 voor revisie;67.0;25.0;17.0;8.0;44.0;39.0;26.0;13.0;27.0;8.0;6.0;2.0;61.0;;;;69.0;8.0;6.0;2.0;61.0;8.0;;8.0;61.0;43.0;16.0;26.0;26.0;67.0;38.0;25.0;13.0;66.0;59.0;39.0;19.0;40.0;12.0;9.0;3.0;91.0;;;;104.0;12.0;9.0;3.0;91.0;12.0;;11.0;91.0;64.0;24.0;40.0;40.0
1135;37;Zelfstandigen ;2001 na revisie;70.0;25.0;17.0;8.0;44.0;40.0;26.0;14.0;29.0;8.0;6.0;2.0;61.0;;;;69.0;8.0;6.0;2.0;61.0;8.0;;8.0;61.0;43.0;16.0;26.0;26.0;70.0;36.0;24.0;12.0;63.0;58.0;38.0;20.0;41.0;12.0;8.0;3.0;88.0;;;;99.0;12.0;8.0;3.0;88.0;12.0;;11.0;88.0;61.0;24.0;38.0;38.0
1136;37;Zelfstandigen ;2002;61.0;21.0;14.0;7.0;30.0;37.0;24.0;13.0;22.0;6.0;5.0;2.0;45.0;;;;50.0;6.0;4.0;;45.0;;;;50.0;33.0;14.0;18.0;18.0;61.0;35.0;23.0;12.0;49.0;61.0;39.0;22.0;37.0;10.0;8.0;3.0;74.0;;;;83.0;9.0;7.0;;73.0;;;;82.0;53.0;23.0;30.0;30.0
1137;37;Zelfstandigen ;2003;62.0;16.0;10.0;6.0;39.0;33.0;21.0;12.0;28.0;;;;;;;;;;;;;3.0;;2.0;52.0;37.0;19.0;19.0;17.0;62.0;25.0;16.0;9.0;63.0;54.0;34.0;20.0;45.0;;;;23.0;;;;25.0;;;;23.0;4.0;;4.0;84.0;60.0;30.0;30.0;28.0
1138;37;Zelfstandigen ;2004;73.0;20.0;11.0;9.0;42.0;40.0;25.0;14.0;32.0;;;;;;;;;;;;;3.0;;3.0;58.0;41.0;21.0;19.0;21.0;73.0;28.0;16.0;12.0;57.0;54.0;35.0;20.0;44.0;;;;;;;;;;;;;5.0;;4.0;80.0;56.0;29.0;27.0;29.0
1139;37;Zelfstandigen ;2005;79.0;22.0;13.0;9.0;45.0;;;;;;;;;;;;;;;;;5.0;;4.0;63.0;;;;;79.0;28.0;17.0;11.0;57.0;;;;;;;;;;;;;;;;;6.0;;6.0;79.0;;;;
1140;38;Werkzame beroepsbevolking ;1997;22.0;10.0;6.0;4.0;12.0;11.0;5.0;5.0;12.0;12.0;10.0;2.0;10.0;10.0;9.0;;12.0;6.0;4.0;2.0;16.0;8.0;4.0;4.0;14.0;11.0;8.0;4.0;11.0;22.0;43.0;27.0;16.0;56.0;48.0;24.0;24.0;52.0;54.0;46.0;8.0;46.0;46.0;40.0;;54.0;26.0;17.0;10.0;73.0;35.0;16.0;19.0;64.0;50.0;35.0;16.0;49.0
1141;38;Werkzame beroepsbevolking ;1998;25.0;10.0;8.0;2.0;15.0;13.0;7.0;6.0;11.0;11.0;10.0;;14.0;9.0;9.0;;16.0;5.0;3.0;2.0;20.0;9.0;4.0;5.0;16.0;12.0;9.0;3.0;13.0;25.0;39.0;31.0;9.0;60.0;53.0;28.0;25.0;44.0;44.0;38.0;;56.0;37.0;33.0;;62.0;19.0;11.0;9.0;78.0;34.0;14.0;20.0;64.0;47.0;35.0;12.0;53.0
1142;38;Werkzame beroepsbevolking ;1999;21.0;12.0;8.0;4.0;15.0;8.0;5.0;3.0;13.0;13.0;11.0;;14.0;12.0;10.0;;15.0;5.0;4.0;;21.0;8.0;3.0;5.0;19.0;13.0;10.0;3.0;14.0;21.0;45.0;29.0;17.0;55.0;37.0;23.0;14.0;63.0;48.0;42.0;;52.0;43.0;38.0;;57.0;20.0;16.0;;79.0;30.0;10.0;19.0;70.0;48.0;38.0;10.0;52.0
1143;38;Werkzame beroepsbevolking ;2000;25.0;12.0;7.0;4.0;10.0;12.0;5.0;7.0;13.0;9.0;8.0;2.0;14.0;8.0;7.0;;15.0;3.0;3.0;;18.0;5.0;3.0;3.0;16.0;12.0;10.0;2.0;11.0;25.0;45.0;28.0;17.0;41.0;47.0;21.0;26.0;50.0;36.0;30.0;7.0;54.0;33.0;29.0;;57.0;14.0;10.0;;70.0;21.0;11.0;10.0;63.0;46.0;38.0;8.0;44.0
1144;38;Werkzame beroepsbevolking ;2001 voor revisie;27.0;9.0;7.0;2.0;8.0;11.0;5.0;6.0;16.0;10.0;9.0;;8.0;9.0;8.0;;9.0;4.0;3.0;;12.0;6.0;4.0;2.0;11.0;6.0;6.0;;11.0;27.0;35.0;28.0;8.0;30.0;41.0;20.0;21.0;59.0;37.0;33.0;;29.0;32.0;31.0;;33.0;15.0;13.0;;47.0;23.0;14.0;8.0;43.0;24.0;22.0;;41.0
1145;38;Werkzame beroepsbevolking ;2001 na revisie;24.0;9.0;7.0;2.0;8.0;11.0;5.0;6.0;13.0;10.0;9.0;;8.0;9.0;8.0;;9.0;4.0;3.0;;12.0;6.0;4.0;2.0;11.0;6.0;6.0;;11.0;24.0;39.0;30.0;9.0;33.0;45.0;19.0;25.0;55.0;40.0;36.0;;31.0;35.0;34.0;;36.0;16.0;14.0;;51.0;25.0;16.0;9.0;47.0;26.0;24.0;;45.0
1146;38;Werkzame beroepsbevolking ;2002;29.0;16.0;13.0;3.0;12.0;13.0;7.0;6.0;16.0;20.0;16.0;4.0;8.0;15.0;14.0;2.0;13.0;11.0;6.0;5.0;17.0;13.0;8.0;4.0;15.0;9.0;6.0;3.0;19.0;29.0;53.0;44.0;10.0;41.0;44.0;22.0;22.0;54.0;68.0;55.0;13.0;28.0;52.0;46.0;6.0;44.0;38.0;21.0;17.0;58.0;43.0;29.0;14.0;51.0;32.0;22.0;10.0;64.0
1147;38;Werkzame beroepsbevolking ;2003;26.0;14.0;10.0;4.0;11.0;14.0;7.0;8.0;11.0;;;;;;;;;;;;;9.0;4.0;5.0;16.0;10.0;8.0;2.0;15.0;26.0;53.0;38.0;15.0;43.0;54.0;25.0;29.0;43.0;17.0;14.0;;12.0;17.0;14.0;;12.0;;;;24.0;35.0;15.0;20.0;61.0;38.0;31.0;8.0;57.0
1148;38;Werkzame beroepsbevolking ;2004;19.0;8.0;5.0;2.0;12.0;9.0;4.0;5.0;10.0;;;;;;;;;;;;;6.0;3.0;3.0;14.0;12.0;10.0;;8.0;19.0;42.0;29.0;13.0;65.0;47.0;23.0;25.0;53.0;;;;;;;;;;;;;29.0;13.0;16.0;76.0;63.0;55.0;;44.0
1149;38;Werkzame beroepsbevolking ;2005;23.0;11.0;10.0;2.0;10.0;;;;;;;;;;;;;;;;;8.0;4.0;4.0;14.0;;;;;23.0;48.0;41.0;7.0;45.0;;;;;;;;;;;;;;;;;33.0;17.0;16.0;60.0;;;;
1150;38;Werknemers ;1997;22.0;9.0;6.0;3.0;12.0;10.0;5.0;5.0;12.0;12.0;10.0;2.0;10.0;10.0;9.0;;12.0;6.0;4.0;2.0;16.0;8.0;4.0;4.0;14.0;11.0;8.0;3.0;11.0;22.0;43.0;27.0;16.0;56.0;47.0;24.0;24.0;52.0;54.0;46.0;8.0;46.0;46.0;40.0;;54.0;26.0;17.0;9.0;73.0;35.0;17.0;19.0;64.0;50.0;35.0;15.0;50.0
1151;38;Werknemers ;1998;25.0;10.0;8.0;2.0;15.0;13.0;7.0;6.0;11.0;11.0;10.0;;14.0;9.0;8.0;;16.0;5.0;3.0;2.0;20.0;9.0;4.0;5.0;16.0;12.0;9.0;3.0;13.0;25.0;39.0;30.0;9.0;60.0;53.0;28.0;24.0;44.0;44.0;38.0;;56.0;37.0;33.0;;63.0;20.0;11.0;9.0;78.0;34.0;14.0;20.0;64.0;47.0;35.0;12.0;53.0
1152;38;Werknemers ;1999;21.0;12.0;7.0;4.0;15.0;8.0;5.0;3.0;13.0;12.0;11.0;;14.0;11.0;10.0;;15.0;5.0;4.0;;21.0;7.0;3.0;5.0;19.0;13.0;10.0;3.0;14.0;21.0;44.0;27.0;17.0;56.0;37.0;24.0;13.0;63.0;46.0;41.0;;54.0;42.0;37.0;;58.0;18.0;15.0;;81.0;28.0;11.0;17.0;71.0;49.0;39.0;10.0;51.0
1153;38;Werknemers ;2000;25.0;12.0;7.0;4.0;10.0;12.0;5.0;6.0;13.0;9.0;8.0;2.0;14.0;8.0;7.0;;15.0;3.0;3.0;;18.0;5.0;3.0;3.0;16.0;12.0;10.0;2.0;11.0;25.0;45.0;28.0;17.0;41.0;46.0;21.0;25.0;50.0;37.0;30.0;7.0;54.0;33.0;29.0;;57.0;14.0;10.0;;70.0;21.0;11.0;10.0;63.0;46.0;38.0;8.0;45.0
1154;38;Werknemers ;2001 voor revisie;26.0;9.0;7.0;2.0;8.0;11.0;5.0;6.0;15.0;10.0;9.0;;7.0;9.0;8.0;;8.0;4.0;3.0;;12.0;6.0;4.0;2.0;11.0;6.0;6.0;;11.0;26.0;36.0;28.0;8.0;29.0;41.0;20.0;21.0;59.0;37.0;33.0;;27.0;32.0;31.0;;32.0;15.0;13.0;;46.0;23.0;14.0;8.0;42.0;23.0;22.0;;41.0
1155;38;Werknemers ;2001 na revisie;24.0;9.0;7.0;2.0;8.0;11.0;5.0;6.0;13.0;10.0;9.0;;7.0;9.0;8.0;;8.0;4.0;3.0;;12.0;6.0;4.0;2.0;11.0;6.0;6.0;;11.0;24.0;39.0;30.0;9.0;31.0;45.0;19.0;26.0;55.0;40.0;36.0;;30.0;35.0;34.0;;35.0;16.0;14.0;;50.0;25.0;16.0;9.0;45.0;25.0;24.0;;45.0
1156;38;Werknemers ;2002;29.0;16.0;13.0;3.0;12.0;13.0;7.0;6.0;16.0;20.0;16.0;4.0;8.0;15.0;14.0;2.0;13.0;11.0;6.0;5.0;17.0;13.0;8.0;4.0;15.0;9.0;6.0;3.0;19.0;29.0;54.0;44.0;10.0;42.0;44.0;23.0;21.0;55.0;69.0;56.0;13.0;29.0;53.0;47.0;6.0;45.0;39.0;22.0;17.0;59.0;44.0;29.0;15.0;52.0;32.0;22.0;10.0;65.0
1157;38;Werknemers ;2003;26.0;14.0;10.0;4.0;11.0;14.0;6.0;8.0;11.0;;;;;;;;;;;;;9.0;4.0;5.0;16.0;10.0;8.0;2.0;15.0;26.0;52.0;37.0;15.0;43.0;54.0;24.0;29.0;44.0;17.0;14.0;;12.0;17.0;14.0;;12.0;;;;24.0;34.0;15.0;20.0;61.0;39.0;31.0;8.0;57.0
1158;38;Werknemers ;2004;19.0;8.0;5.0;2.0;12.0;9.0;4.0;5.0;10.0;;;;;;;;;;;;;6.0;3.0;3.0;14.0;12.0;10.0;;8.0;19.0;42.0;29.0;13.0;65.0;47.0;23.0;24.0;53.0;;;;;;;;;;;;;30.0;13.0;16.0;76.0;63.0;55.0;;44.0
1159;38;Werknemers ;2005;23.0;11.0;9.0;2.0;10.0;;;;;;;;;;;;;;;;;8.0;4.0;4.0;14.0;;;;;23.0;49.0;42.0;7.0;46.0;;;;;;;;;;;;;;;;;33.0;18.0;16.0;61.0;;;;
1160;38;Zelfstandigen ;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1161;38;Zelfstandigen ;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1162;38;Zelfstandigen ;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1163;38;Zelfstandigen ;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1164;38;Zelfstandigen ;2001 voor revisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1165;38;Zelfstandigen ;2001 na revisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1166;38;Zelfstandigen ;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1167;38;Zelfstandigen ;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1168;38;Zelfstandigen ;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1169;38;Zelfstandigen ;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1170;39;Werkzame beroepsbevolking ;1997;60.0;8.0;4.0;3.0;53.0;43.0;22.0;21.0;18.0;5.0;2.0;2.0;56.0;2.0;;;59.0;3.0;;2.0;57.0;4.0;2.0;3.0;56.0;48.0;39.0;10.0;12.0;60.0;13.0;7.0;6.0;87.0;71.0;36.0;35.0;29.0;8.0;4.0;3.0;92.0;3.0;;;97.0;5.0;;3.0;95.0;7.0;3.0;5.0;92.0;80.0;64.0;16.0;20.0
1171;39;Werkzame beroepsbevolking ;1998;64.0;9.0;4.0;4.0;55.0;45.0;23.0;22.0;18.0;3.0;;2.0;61.0;;;;63.0;2.0;;;62.0;5.0;;4.0;59.0;50.0;41.0;9.0;13.0;64.0;14.0;7.0;7.0;86.0;70.0;35.0;35.0;29.0;4.0;;3.0;95.0;;;;98.0;3.0;;;96.0;7.0;;6.0;92.0;79.0;64.0;15.0;21.0
1172;39;Werkzame beroepsbevolking ;1999;61.0;10.0;5.0;5.0;47.0;38.0;19.0;19.0;24.0;4.0;3.0;;53.0;2.0;;;55.0;3.0;2.0;;54.0;6.0;2.0;4.0;51.0;45.0;38.0;7.0;13.0;61.0;17.0;9.0;8.0;83.0;61.0;30.0;31.0;39.0;7.0;5.0;;92.0;3.0;;;96.0;5.0;3.0;;94.0;10.0;3.0;7.0;90.0;78.0;66.0;12.0;22.0
1173;39;Werkzame beroepsbevolking ;2000;63.0;9.0;4.0;6.0;68.0;43.0;20.0;22.0;20.0;6.0;4.0;2.0;71.0;;;;76.0;5.0;3.0;2.0;72.0;10.0;;8.0;68.0;62.0;52.0;9.0;15.0;63.0;15.0;6.0;9.0;107.0;68.0;32.0;35.0;32.0;9.0;6.0;3.0;113.0;;;;120.0;9.0;5.0;3.0;114.0;15.0;;13.0;107.0;98.0;83.0;15.0;24.0
1174;39;Werkzame beroepsbevolking ;2001 voor revisie;64.0;10.0;7.0;3.0;66.0;42.0;17.0;25.0;21.0;6.0;3.0;3.0;70.0;4.0;;3.0;72.0;5.0;3.0;2.0;71.0;5.0;2.0;3.0;70.0;61.0;51.0;10.0;15.0;64.0;16.0;11.0;5.0;103.0;66.0;26.0;40.0;34.0;9.0;5.0;5.0;109.0;6.0;;4.0;113.0;8.0;5.0;3.0;111.0;8.0;4.0;4.0;110.0;96.0;80.0;15.0;23.0
1175;39;Werkzame beroepsbevolking ;2001 na revisie;63.0;10.0;7.0;3.0;67.0;40.0;16.0;24.0;23.0;6.0;3.0;3.0;71.0;4.0;;3.0;74.0;5.0;3.0;2.0;72.0;5.0;2.0;3.0;72.0;62.0;52.0;10.0;15.0;63.0;16.0;11.0;5.0;106.0;64.0;26.0;38.0;36.0;10.0;5.0;5.0;113.0;6.0;;4.0;117.0;8.0;5.0;3.0;115.0;8.0;4.0;4.0;114.0;98.0;83.0;16.0;24.0
1176;39;Werkzame beroepsbevolking ;2002;62.0;8.0;4.0;4.0;42.0;40.0;17.0;23.0;22.0;3.0;;;48.0;2.0;;;49.0;;;;49.0;6.0;2.0;4.0;44.0;44.0;36.0;8.0;6.0;62.0;13.0;7.0;6.0;68.0;64.0;27.0;37.0;36.0;4.0;;;77.0;3.0;;;79.0;;;;79.0;10.0;2.0;7.0;72.0;71.0;58.0;14.0;10.0
1177;39;Werkzame beroepsbevolking ;2003;60.0;9.0;3.0;6.0;49.0;37.0;16.0;21.0;22.0;;;;;;;;;;;;;7.0;3.0;4.0;51.0;49.0;40.0;9.0;9.0;60.0;15.0;5.0;10.0;81.0;63.0;27.0;35.0;37.0;;;;20.0;;;;21.0;;;;20.0;12.0;5.0;7.0;85.0;82.0;66.0;16.0;14.0
1178;39;Werkzame beroepsbevolking ;2004;50.0;9.0;5.0;4.0;39.0;29.0;10.0;20.0;20.0;;;;;;;;;;;;;7.0;2.0;5.0;41.0;39.0;36.0;3.0;9.0;50.0;19.0;11.0;8.0;78.0;59.0;20.0;39.0;40.0;;;;;;;;;;;;;13.0;4.0;9.0;83.0;78.0;72.0;6.0;18.0
1179;39;Werkzame beroepsbevolking ;2005;48.0;8.0;4.0;3.0;38.0;;;;;;;;;;;;;;;;;5.0;2.0;3.0;41.0;;;;;48.0;16.0;9.0;7.0;80.0;;;;;;;;;;;;;;;;;11.0;4.0;6.0;86.0;;;;
1180;39;Werknemers ;1997;55.0;8.0;4.0;3.0;48.0;39.0;19.0;19.0;17.0;4.0;2.0;2.0;51.0;2.0;;;54.0;3.0;;2.0;52.0;4.0;2.0;3.0;51.0;45.0;36.0;9.0;11.0;55.0;14.0;8.0;6.0;86.0;70.0;35.0;35.0;30.0;8.0;4.0;4.0;92.0;3.0;;;97.0;6.0;;3.0;94.0;8.0;3.0;5.0;92.0;81.0;65.0;16.0;19.0
1181;39;Werknemers ;1998;59.0;9.0;4.0;4.0;50.0;41.0;21.0;20.0;18.0;3.0;;2.0;56.0;;;;58.0;2.0;;;57.0;4.0;;4.0;54.0;46.0;39.0;8.0;13.0;59.0;15.0;7.0;7.0;85.0;69.0;35.0;34.0;30.0;5.0;;3.0;95.0;;;;97.0;3.0;;;96.0;8.0;;6.0;92.0;78.0;65.0;13.0;21.0
1182;39;Werknemers ;1999;57.0;10.0;5.0;5.0;44.0;34.0;17.0;17.0;23.0;4.0;3.0;;49.0;2.0;;;51.0;3.0;2.0;;50.0;6.0;2.0;4.0;48.0;42.0;35.0;7.0;11.0;57.0;18.0;9.0;9.0;82.0;60.0;31.0;29.0;40.0;8.0;5.0;;92.0;4.0;;;96.0;6.0;3.0;;94.0;11.0;3.0;8.0;89.0;78.0;66.0;12.0;21.0
1183;39;Werknemers ;2000;58.0;9.0;4.0;6.0;59.0;39.0;17.0;22.0;19.0;6.0;4.0;2.0;63.0;;;;67.0;5.0;3.0;2.0;63.0;10.0;;8.0;59.0;53.0;45.0;7.0;15.0;58.0;16.0;6.0;10.0;102.0;67.0;30.0;37.0;32.0;10.0;6.0;3.0;108.0;;;;116.0;9.0;6.0;3.0;109.0;17.0;;15.0;102.0;91.0;79.0;13.0;27.0
1184;39;Werknemers ;2001 voor revisie;60.0;9.0;6.0;3.0;63.0;39.0;15.0;24.0;21.0;5.0;3.0;2.0;67.0;3.0;;2.0;69.0;5.0;3.0;2.0;67.0;5.0;2.0;3.0;67.0;58.0;50.0;8.0;14.0;60.0;15.0;10.0;5.0;104.0;65.0;25.0;40.0;35.0;9.0;5.0;4.0;111.0;5.0;;4.0;115.0;8.0;5.0;3.0;112.0;8.0;3.0;5.0;112.0;96.0;83.0;13.0;23.0
