ID;RegioS;Bedrijfstype;Perioden;Bedrijven_1;Omzet_2
5546;Drenthe (PV);Vleeskalverenbedrijven;2021 2e kwartaal;47;5.3
5547;Drenthe (PV);Vleeskalverenbedrijven;2021 3e kwartaal;47;4.7
5548;Drenthe (PV);Vleeskalverenbedrijven;2021 4e kwartaal;47;6.2
5549;Drenthe (PV);Vleeskalverenbedrijven;2021;47;20.6
5550;Drenthe (PV);Vleeskalverenbedrijven;2022 1e kwartaal;42;4.2
5551;Drenthe (PV);Vleeskalverenbedrijven;2022 2e kwartaal;42;5.2
5552;Drenthe (PV);Vleeskalverenbedrijven;2022 3e kwartaal;42;5.4
5553;Drenthe (PV);Vleeskalverenbedrijven;2022 4e kwartaal;42;6.7
5554;Drenthe (PV);Vleeskalverenbedrijven;2022;42;21.6
5555;Drenthe (PV);Vleeskalverenbedrijven;2023 1e kwartaal;38;4.9
5556;Drenthe (PV);Vleeskalverenbedrijven;2023 2e kwartaal;38;4.6
5557;Drenthe (PV);Vleeskalverenbedrijven;2023 3e kwartaal;38;5.7
5558;Drenthe (PV);Vleeskalverenbedrijven;2023 4e kwartaal;38;5.2
5559;Drenthe (PV);Vleeskalverenbedrijven;2023;38;20.3
5560;Drenthe (PV);Vleeskalverenbedrijven;2024 1e kwartaal;37;5.2
5561;Drenthe (PV);Vleeskalverenbedrijven;2024 2e kwartaal;37;5.4
5562;Drenthe (PV);Vleeskalverenbedrijven;2024 3e kwartaal;37;5.5
5563;Drenthe (PV);Vleeskalverenbedrijven;2024 4e kwartaal;37;6.4
5564;Drenthe (PV);Vleeskalverenbedrijven;2024;37;22.5
5565;Drenthe (PV);Overige rundveebedrijven;2018 1e kwartaal;236;13.3
5566;Drenthe (PV);Overige rundveebedrijven;2018 2e kwartaal;236;7.5
5567;Drenthe (PV);Overige rundveebedrijven;2018 3e kwartaal;236;6.7
5568;Drenthe (PV);Overige rundveebedrijven;2018 4e kwartaal;236;9.8
5569;Drenthe (PV);Overige rundveebedrijven;2018;236;37.3
5570;Drenthe (PV);Overige rundveebedrijven;2019 1e kwartaal;238;8.5
5571;Drenthe (PV);Overige rundveebedrijven;2019 2e kwartaal;238;9.4
5572;Drenthe (PV);Overige rundveebedrijven;2019 3e kwartaal;238;8.5
5573;Drenthe (PV);Overige rundveebedrijven;2019 4e kwartaal;238;10.5
5574;Drenthe (PV);Overige rundveebedrijven;2019;238;36.9
5575;Drenthe (PV);Overige rundveebedrijven;2020 1e kwartaal;234;8.0
5576;Drenthe (PV);Overige rundveebedrijven;2020 2e kwartaal;234;7.2
5577;Drenthe (PV);Overige rundveebedrijven;2020 3e kwartaal;234;7.9
5578;Drenthe (PV);Overige rundveebedrijven;2020 4e kwartaal;234;9.4
5579;Drenthe (PV);Overige rundveebedrijven;2020;234;32.5
5580;Drenthe (PV);Overige rundveebedrijven;2021 1e kwartaal;247;10.2
5581;Drenthe (PV);Overige rundveebedrijven;2021 2e kwartaal;247;11.0
5582;Drenthe (PV);Overige rundveebedrijven;2021 3e kwartaal;247;10.6
5583;Drenthe (PV);Overige rundveebedrijven;2021 4e kwartaal;247;13.4
5584;Drenthe (PV);Overige rundveebedrijven;2021;247;45.2
5585;Drenthe (PV);Overige rundveebedrijven;2022 1e kwartaal;246;10.0
5586;Drenthe (PV);Overige rundveebedrijven;2022 2e kwartaal;246;12.4
5587;Drenthe (PV);Overige rundveebedrijven;2022 3e kwartaal;246;13.0
5588;Drenthe (PV);Overige rundveebedrijven;2022 4e kwartaal;246;14.5
5589;Drenthe (PV);Overige rundveebedrijven;2022;246;49.8
5590;Drenthe (PV);Overige rundveebedrijven;2023 1e kwartaal;255;11.7
5591;Drenthe (PV);Overige rundveebedrijven;2023 2e kwartaal;255;13.6
5592;Drenthe (PV);Overige rundveebedrijven;2023 3e kwartaal;255;12.8
5593;Drenthe (PV);Overige rundveebedrijven;2023 4e kwartaal;255;15.0
5594;Drenthe (PV);Overige rundveebedrijven;2023;255;53.1
5595;Drenthe (PV);Overige rundveebedrijven;2024 1e kwartaal;248;8.9
5596;Drenthe (PV);Overige rundveebedrijven;2024 2e kwartaal;248;11.1
5597;Drenthe (PV);Overige rundveebedrijven;2024 3e kwartaal;248;10.1
5598;Drenthe (PV);Overige rundveebedrijven;2024 4e kwartaal;248;12.1
5599;Drenthe (PV);Overige rundveebedrijven;2024;248;42.2
5600;Drenthe (PV);Schapenbedrijven;2018 1e kwartaal;116;5.6
5601;Drenthe (PV);Schapenbedrijven;2018 2e kwartaal;116;2.6
5602;Drenthe (PV);Schapenbedrijven;2018 3e kwartaal;116;2.2
5603;Drenthe (PV);Schapenbedrijven;2018 4e kwartaal;116;2.2
5604;Drenthe (PV);Schapenbedrijven;2018;116;12.7
5605;Drenthe (PV);Schapenbedrijven;2019 1e kwartaal;130;1.9
5606;Drenthe (PV);Schapenbedrijven;2019 2e kwartaal;130;2.9
5607;Drenthe (PV);Schapenbedrijven;2019 3e kwartaal;130;2.4
5608;Drenthe (PV);Schapenbedrijven;2019 4e kwartaal;130;2.5
5609;Drenthe (PV);Schapenbedrijven;2019;130;9.7
5610;Drenthe (PV);Schapenbedrijven;2020 1e kwartaal;131;2.4
5611;Drenthe (PV);Schapenbedrijven;2020 2e kwartaal;131;2.4
5612;Drenthe (PV);Schapenbedrijven;2020 3e kwartaal;131;2.8
5613;Drenthe (PV);Schapenbedrijven;2020 4e kwartaal;131;2.8
5614;Drenthe (PV);Schapenbedrijven;2020;131;10.4
5615;Drenthe (PV);Schapenbedrijven;2021 1e kwartaal;125;2.3
5616;Drenthe (PV);Schapenbedrijven;2021 2e kwartaal;125;3.2
5617;Drenthe (PV);Schapenbedrijven;2021 3e kwartaal;125;2.5
5618;Drenthe (PV);Schapenbedrijven;2021 4e kwartaal;125;2.9
5619;Drenthe (PV);Schapenbedrijven;2021;125;10.9
5620;Drenthe (PV);Schapenbedrijven;2022 1e kwartaal;127;2.8
5621;Drenthe (PV);Schapenbedrijven;2022 2e kwartaal;127;3.5
5622;Drenthe (PV);Schapenbedrijven;2022 3e kwartaal;127;3.1
5623;Drenthe (PV);Schapenbedrijven;2022 4e kwartaal;127;3.3
5624;Drenthe (PV);Schapenbedrijven;2022;127;12.7
5625;Drenthe (PV);Schapenbedrijven;2023 1e kwartaal;122;2.7
5626;Drenthe (PV);Schapenbedrijven;2023 2e kwartaal;122;3.7
5627;Drenthe (PV);Schapenbedrijven;2023 3e kwartaal;122;2.9
5628;Drenthe (PV);Schapenbedrijven;2023 4e kwartaal;122;2.9
5629;Drenthe (PV);Schapenbedrijven;2023;122;12.1
5630;Drenthe (PV);Schapenbedrijven;2024 1e kwartaal;118;2.9
5631;Drenthe (PV);Schapenbedrijven;2024 2e kwartaal;118;3.7
5632;Drenthe (PV);Schapenbedrijven;2024 3e kwartaal;118;3.3
5633;Drenthe (PV);Schapenbedrijven;2024 4e kwartaal;118;3.8
5634;Drenthe (PV);Schapenbedrijven;2024;118;13.7
5635;Drenthe (PV);Geitenbedrijven;2018 1e kwartaal;20;1.6
5636;Drenthe (PV);Geitenbedrijven;2018 2e kwartaal;20;2.1
5637;Drenthe (PV);Geitenbedrijven;2018 3e kwartaal;20;2.0
5638;Drenthe (PV);Geitenbedrijven;2018 4e kwartaal;20;1.9
5639;Drenthe (PV);Geitenbedrijven;2018;20;7.6
5640;Drenthe (PV);Geitenbedrijven;2019 1e kwartaal;18;1.8
5641;Drenthe (PV);Geitenbedrijven;2019 2e kwartaal;18;2.2
5642;Drenthe (PV);Geitenbedrijven;2019 3e kwartaal;18;2.0
5643;Drenthe (PV);Geitenbedrijven;2019 4e kwartaal;18;2.2
5644;Drenthe (PV);Geitenbedrijven;2019;18;8.1
5645;Drenthe (PV);Geitenbedrijven;2020 1e kwartaal;18;2.2
5646;Drenthe (PV);Geitenbedrijven;2020 2e kwartaal;18;2.5
5647;Drenthe (PV);Geitenbedrijven;2020 3e kwartaal;18;2.4
5648;Drenthe (PV);Geitenbedrijven;2020 4e kwartaal;18;2.3
5649;Drenthe (PV);Geitenbedrijven;2020;18;9.3
5650;Drenthe (PV);Geitenbedrijven;2021 1e kwartaal;20;2.3
5651;Drenthe (PV);Geitenbedrijven;2021 2e kwartaal;20;2.8
5652;Drenthe (PV);Geitenbedrijven;2021 3e kwartaal;20;2.3
5653;Drenthe (PV);Geitenbedrijven;2021 4e kwartaal;20;2.4
5654;Drenthe (PV);Geitenbedrijven;2021;20;9.9
5655;Drenthe (PV);Geitenbedrijven;2022 1e kwartaal;19;2.2
5656;Drenthe (PV);Geitenbedrijven;2022 2e kwartaal;19;2.6
5657;Drenthe (PV);Geitenbedrijven;2022 3e kwartaal;19;2.6
5658;Drenthe (PV);Geitenbedrijven;2022 4e kwartaal;19;2.8
5659;Drenthe (PV);Geitenbedrijven;2022;19;10.3
5660;Drenthe (PV);Geitenbedrijven;2023 1e kwartaal;20;2.9
5661;Drenthe (PV);Geitenbedrijven;2023 2e kwartaal;20;3.4
5662;Drenthe (PV);Geitenbedrijven;2023 3e kwartaal;20;3.4
5663;Drenthe (PV);Geitenbedrijven;2023 4e kwartaal;20;3.2
5664;Drenthe (PV);Geitenbedrijven;2023;20;12.9
5665;Drenthe (PV);Geitenbedrijven;2024 1e kwartaal;21;2.9
5666;Drenthe (PV);Geitenbedrijven;2024 2e kwartaal;21;3.5
5667;Drenthe (PV);Geitenbedrijven;2024 3e kwartaal;21;3.2
5668;Drenthe (PV);Geitenbedrijven;2024 4e kwartaal;21;3.3
5669;Drenthe (PV);Geitenbedrijven;2024;21;12.8
5670;Drenthe (PV);Paard- en ponybedrijven;2018 1e kwartaal;111;4.2
5671;Drenthe (PV);Paard- en ponybedrijven;2018 2e kwartaal;111;2.8
5672;Drenthe (PV);Paard- en ponybedrijven;2018 3e kwartaal;111;3.2
5673;Drenthe (PV);Paard- en ponybedrijven;2018 4e kwartaal;111;3.7
5674;Drenthe (PV);Paard- en ponybedrijven;2018;111;13.8
5675;Drenthe (PV);Paard- en ponybedrijven;2019 1e kwartaal;112;1.9
5676;Drenthe (PV);Paard- en ponybedrijven;2019 2e kwartaal;112;2.3
5677;Drenthe (PV);Paard- en ponybedrijven;2019 3e kwartaal;112;2.7
5678;Drenthe (PV);Paard- en ponybedrijven;2019 4e kwartaal;112;2.9
5679;Drenthe (PV);Paard- en ponybedrijven;2019;112;9.9
5680;Drenthe (PV);Paard- en ponybedrijven;2020 1e kwartaal;120;2.5
5681;Drenthe (PV);Paard- en ponybedrijven;2020 2e kwartaal;120;2.5
5682;Drenthe (PV);Paard- en ponybedrijven;2020 3e kwartaal;120;3.2
5683;Drenthe (PV);Paard- en ponybedrijven;2020 4e kwartaal;120;3.6
5684;Drenthe (PV);Paard- en ponybedrijven;2020;120;11.8
5685;Drenthe (PV);Paard- en ponybedrijven;2021 1e kwartaal;126;2.5
5686;Drenthe (PV);Paard- en ponybedrijven;2021 2e kwartaal;126;3.1
5687;Drenthe (PV);Paard- en ponybedrijven;2021 3e kwartaal;126;3.2
5688;Drenthe (PV);Paard- en ponybedrijven;2021 4e kwartaal;126;4.1
5689;Drenthe (PV);Paard- en ponybedrijven;2021;126;13.0
5690;Drenthe (PV);Paard- en ponybedrijven;2022 1e kwartaal;0;
5691;Drenthe (PV);Paard- en ponybedrijven;2022 2e kwartaal;0;
5692;Drenthe (PV);Paard- en ponybedrijven;2022 3e kwartaal;0;
5693;Drenthe (PV);Paard- en ponybedrijven;2022 4e kwartaal;0;
5694;Drenthe (PV);Paard- en ponybedrijven;2022;0;
5695;Drenthe (PV);Paard- en ponybedrijven;2023 1e kwartaal;137;4.1
5696;Drenthe (PV);Paard- en ponybedrijven;2023 2e kwartaal;137;4.6
5697;Drenthe (PV);Paard- en ponybedrijven;2023 3e kwartaal;137;4.5
5698;Drenthe (PV);Paard- en ponybedrijven;2023 4e kwartaal;137;4.5
5699;Drenthe (PV);Paard- en ponybedrijven;2023;137;17.6
5700;Drenthe (PV);Paard- en ponybedrijven;2024 1e kwartaal;157;5.3
5701;Drenthe (PV);Paard- en ponybedrijven;2024 2e kwartaal;157;5.5
5702;Drenthe (PV);Paard- en ponybedrijven;2024 3e kwartaal;157;5.9
5703;Drenthe (PV);Paard- en ponybedrijven;2024 4e kwartaal;157;7.1
5704;Drenthe (PV);Paard- en ponybedrijven;2024;157;23.9
5705;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2018 1e kwartaal;42;1.3
5706;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2018 2e kwartaal;42;0.9
5707;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2018 3e kwartaal;42;1.1
5708;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2018 4e kwartaal;42;1.5
5709;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2018;42;4.8
5710;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2019 1e kwartaal;31;0.3
5711;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2019 2e kwartaal;31;0.3
5712;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2019 3e kwartaal;31;0.5
5713;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2019 4e kwartaal;31;0.6
5714;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2019;31;1.8
5715;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2020 1e kwartaal;37;0.4
5716;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2020 2e kwartaal;37;0.8
5717;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2020 3e kwartaal;37;1.1
5718;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2020 4e kwartaal;37;0.9
5719;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2020;37;3.2
5720;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2021 1e kwartaal;36;0.5
5721;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2021 2e kwartaal;36;0.4
5722;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2021 3e kwartaal;36;0.3
5723;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2021 4e kwartaal;36;0.7
5724;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2021;36;1.9
5725;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2022 1e kwartaal;28;0.6
5726;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2022 2e kwartaal;28;1.0
5727;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2022 3e kwartaal;28;0.8
5728;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2022 4e kwartaal;28;1.1
5729;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2022;28;3.5
5730;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2023 1e kwartaal;31;0.8
5731;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2023 2e kwartaal;31;0.7
5732;Drenthe (PV);Graasdierbedr. met vooral voedergewassen;2023 3e kwartaal;31;1.1
