ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
542;Mannen en Vrouwen;10 jaar;2050;4
543;Mannen en Vrouwen;10 jaar;2051;4
544;Mannen en Vrouwen;10 jaar;2052;3
545;Mannen en Vrouwen;10 jaar;2053;3
546;Mannen en Vrouwen;10 jaar;2054;3
547;Mannen en Vrouwen;10 jaar;2055;3
548;Mannen en Vrouwen;10 jaar;2056;3
549;Mannen en Vrouwen;10 jaar;2057;3
550;Mannen en Vrouwen;10 jaar;2058;3
551;Mannen en Vrouwen;10 jaar;2059;3
552;Mannen en Vrouwen;11 jaar;2014;15
553;Mannen en Vrouwen;11 jaar;2015;15
554;Mannen en Vrouwen;11 jaar;2016;13
555;Mannen en Vrouwen;11 jaar;2017;13
556;Mannen en Vrouwen;11 jaar;2018;12
557;Mannen en Vrouwen;11 jaar;2019;12
558;Mannen en Vrouwen;11 jaar;2020;12
559;Mannen en Vrouwen;11 jaar;2021;11
560;Mannen en Vrouwen;11 jaar;2022;10
561;Mannen en Vrouwen;11 jaar;2023;10
562;Mannen en Vrouwen;11 jaar;2024;10
563;Mannen en Vrouwen;11 jaar;2025;10
564;Mannen en Vrouwen;11 jaar;2026;9
565;Mannen en Vrouwen;11 jaar;2027;9
566;Mannen en Vrouwen;11 jaar;2028;9
567;Mannen en Vrouwen;11 jaar;2029;8
568;Mannen en Vrouwen;11 jaar;2030;8
569;Mannen en Vrouwen;11 jaar;2031;8
570;Mannen en Vrouwen;11 jaar;2032;8
571;Mannen en Vrouwen;11 jaar;2033;8
572;Mannen en Vrouwen;11 jaar;2034;7
573;Mannen en Vrouwen;11 jaar;2035;7
574;Mannen en Vrouwen;11 jaar;2036;7
575;Mannen en Vrouwen;11 jaar;2037;7
576;Mannen en Vrouwen;11 jaar;2038;7
577;Mannen en Vrouwen;11 jaar;2039;7
578;Mannen en Vrouwen;11 jaar;2040;7
579;Mannen en Vrouwen;11 jaar;2041;6
580;Mannen en Vrouwen;11 jaar;2042;5
581;Mannen en Vrouwen;11 jaar;2043;5
582;Mannen en Vrouwen;11 jaar;2044;5
583;Mannen en Vrouwen;11 jaar;2045;5
584;Mannen en Vrouwen;11 jaar;2046;5
585;Mannen en Vrouwen;11 jaar;2047;5
586;Mannen en Vrouwen;11 jaar;2048;5
587;Mannen en Vrouwen;11 jaar;2049;5
588;Mannen en Vrouwen;11 jaar;2050;4
589;Mannen en Vrouwen;11 jaar;2051;4
590;Mannen en Vrouwen;11 jaar;2052;4
591;Mannen en Vrouwen;11 jaar;2053;4
592;Mannen en Vrouwen;11 jaar;2054;4
593;Mannen en Vrouwen;11 jaar;2055;4
594;Mannen en Vrouwen;11 jaar;2056;3
595;Mannen en Vrouwen;11 jaar;2057;3
596;Mannen en Vrouwen;11 jaar;2058;3
597;Mannen en Vrouwen;11 jaar;2059;3
598;Mannen en Vrouwen;12 jaar;2014;16
599;Mannen en Vrouwen;12 jaar;2015;15
600;Mannen en Vrouwen;12 jaar;2016;15
601;Mannen en Vrouwen;12 jaar;2017;14
602;Mannen en Vrouwen;12 jaar;2018;13
603;Mannen en Vrouwen;12 jaar;2019;12
604;Mannen en Vrouwen;12 jaar;2020;12
605;Mannen en Vrouwen;12 jaar;2021;12
606;Mannen en Vrouwen;12 jaar;2022;12
607;Mannen en Vrouwen;12 jaar;2023;10
608;Mannen en Vrouwen;12 jaar;2024;10
609;Mannen en Vrouwen;12 jaar;2025;10
610;Mannen en Vrouwen;12 jaar;2026;10
611;Mannen en Vrouwen;12 jaar;2027;10
612;Mannen en Vrouwen;12 jaar;2028;10
613;Mannen en Vrouwen;12 jaar;2029;9
614;Mannen en Vrouwen;12 jaar;2030;9
615;Mannen en Vrouwen;12 jaar;2031;9
616;Mannen en Vrouwen;12 jaar;2032;9
617;Mannen en Vrouwen;12 jaar;2033;8
618;Mannen en Vrouwen;12 jaar;2034;8
619;Mannen en Vrouwen;12 jaar;2035;8
620;Mannen en Vrouwen;12 jaar;2036;7
621;Mannen en Vrouwen;12 jaar;2037;7
622;Mannen en Vrouwen;12 jaar;2038;7
623;Mannen en Vrouwen;12 jaar;2039;7
624;Mannen en Vrouwen;12 jaar;2040;7
625;Mannen en Vrouwen;12 jaar;2041;7
626;Mannen en Vrouwen;12 jaar;2042;7
627;Mannen en Vrouwen;12 jaar;2043;7
628;Mannen en Vrouwen;12 jaar;2044;6
629;Mannen en Vrouwen;12 jaar;2045;5
630;Mannen en Vrouwen;12 jaar;2046;5
631;Mannen en Vrouwen;12 jaar;2047;5
632;Mannen en Vrouwen;12 jaar;2048;5
633;Mannen en Vrouwen;12 jaar;2049;5
634;Mannen en Vrouwen;12 jaar;2050;5
635;Mannen en Vrouwen;12 jaar;2051;5
636;Mannen en Vrouwen;12 jaar;2052;5
637;Mannen en Vrouwen;12 jaar;2053;4
638;Mannen en Vrouwen;12 jaar;2054;4
639;Mannen en Vrouwen;12 jaar;2055;4
640;Mannen en Vrouwen;12 jaar;2056;4
641;Mannen en Vrouwen;12 jaar;2057;4
642;Mannen en Vrouwen;12 jaar;2058;4
643;Mannen en Vrouwen;12 jaar;2059;4
644;Mannen en Vrouwen;13 jaar;2014;18
645;Mannen en Vrouwen;13 jaar;2015;17
646;Mannen en Vrouwen;13 jaar;2016;17
647;Mannen en Vrouwen;13 jaar;2017;15
648;Mannen en Vrouwen;13 jaar;2018;15
649;Mannen en Vrouwen;13 jaar;2019;14
650;Mannen en Vrouwen;13 jaar;2020;14
651;Mannen en Vrouwen;13 jaar;2021;14
652;Mannen en Vrouwen;13 jaar;2022;13
653;Mannen en Vrouwen;13 jaar;2023;12
654;Mannen en Vrouwen;13 jaar;2024;12
655;Mannen en Vrouwen;13 jaar;2025;12
656;Mannen en Vrouwen;13 jaar;2026;10
657;Mannen en Vrouwen;13 jaar;2027;10
658;Mannen en Vrouwen;13 jaar;2028;10
659;Mannen en Vrouwen;13 jaar;2029;10
660;Mannen en Vrouwen;13 jaar;2030;10
661;Mannen en Vrouwen;13 jaar;2031;10
662;Mannen en Vrouwen;13 jaar;2032;10
663;Mannen en Vrouwen;13 jaar;2033;9
664;Mannen en Vrouwen;13 jaar;2034;9
665;Mannen en Vrouwen;13 jaar;2035;9
666;Mannen en Vrouwen;13 jaar;2036;9
667;Mannen en Vrouwen;13 jaar;2037;9
668;Mannen en Vrouwen;13 jaar;2038;9
669;Mannen en Vrouwen;13 jaar;2039;8
670;Mannen en Vrouwen;13 jaar;2040;7
671;Mannen en Vrouwen;13 jaar;2041;7
672;Mannen en Vrouwen;13 jaar;2042;7
673;Mannen en Vrouwen;13 jaar;2043;7
674;Mannen en Vrouwen;13 jaar;2044;7
675;Mannen en Vrouwen;13 jaar;2045;7
676;Mannen en Vrouwen;13 jaar;2046;7
677;Mannen en Vrouwen;13 jaar;2047;7
678;Mannen en Vrouwen;13 jaar;2048;6
679;Mannen en Vrouwen;13 jaar;2049;6
680;Mannen en Vrouwen;13 jaar;2050;5
681;Mannen en Vrouwen;13 jaar;2051;5
682;Mannen en Vrouwen;13 jaar;2052;5
683;Mannen en Vrouwen;13 jaar;2053;5
684;Mannen en Vrouwen;13 jaar;2054;5
685;Mannen en Vrouwen;13 jaar;2055;5
686;Mannen en Vrouwen;13 jaar;2056;4
687;Mannen en Vrouwen;13 jaar;2057;4
688;Mannen en Vrouwen;13 jaar;2058;4
689;Mannen en Vrouwen;13 jaar;2059;4
690;Mannen en Vrouwen;14 jaar;2014;21
691;Mannen en Vrouwen;14 jaar;2015;20
692;Mannen en Vrouwen;14 jaar;2016;19
693;Mannen en Vrouwen;14 jaar;2017;19
694;Mannen en Vrouwen;14 jaar;2018;17
695;Mannen en Vrouwen;14 jaar;2019;17
696;Mannen en Vrouwen;14 jaar;2020;16
697;Mannen en Vrouwen;14 jaar;2021;15
698;Mannen en Vrouwen;14 jaar;2022;15
699;Mannen en Vrouwen;14 jaar;2023;14
700;Mannen en Vrouwen;14 jaar;2024;14
701;Mannen en Vrouwen;14 jaar;2025;14
702;Mannen en Vrouwen;14 jaar;2026;12
703;Mannen en Vrouwen;14 jaar;2027;12
704;Mannen en Vrouwen;14 jaar;2028;12
705;Mannen en Vrouwen;14 jaar;2029;12
706;Mannen en Vrouwen;14 jaar;2030;12
707;Mannen en Vrouwen;14 jaar;2031;12
708;Mannen en Vrouwen;14 jaar;2032;11
709;Mannen en Vrouwen;14 jaar;2033;11
710;Mannen en Vrouwen;14 jaar;2034;11
711;Mannen en Vrouwen;14 jaar;2035;11
712;Mannen en Vrouwen;14 jaar;2036;10
713;Mannen en Vrouwen;14 jaar;2037;10
714;Mannen en Vrouwen;14 jaar;2038;10
715;Mannen en Vrouwen;14 jaar;2039;9
716;Mannen en Vrouwen;14 jaar;2040;9
717;Mannen en Vrouwen;14 jaar;2041;9
718;Mannen en Vrouwen;14 jaar;2042;9
719;Mannen en Vrouwen;14 jaar;2043;9
720;Mannen en Vrouwen;14 jaar;2044;9
721;Mannen en Vrouwen;14 jaar;2045;7
722;Mannen en Vrouwen;14 jaar;2046;7
723;Mannen en Vrouwen;14 jaar;2047;7
724;Mannen en Vrouwen;14 jaar;2048;7
725;Mannen en Vrouwen;14 jaar;2049;7
726;Mannen en Vrouwen;14 jaar;2050;7
727;Mannen en Vrouwen;14 jaar;2051;7
728;Mannen en Vrouwen;14 jaar;2052;7
729;Mannen en Vrouwen;14 jaar;2053;6
730;Mannen en Vrouwen;14 jaar;2054;6
731;Mannen en Vrouwen;14 jaar;2055;6
732;Mannen en Vrouwen;14 jaar;2056;5
733;Mannen en Vrouwen;14 jaar;2057;5
734;Mannen en Vrouwen;14 jaar;2058;5
735;Mannen en Vrouwen;14 jaar;2059;5
736;Mannen en Vrouwen;15 jaar;2014;24
737;Mannen en Vrouwen;15 jaar;2015;24
738;Mannen en Vrouwen;15 jaar;2016;23
739;Mannen en Vrouwen;15 jaar;2017;22
740;Mannen en Vrouwen;15 jaar;2018;22
741;Mannen en Vrouwen;15 jaar;2019;20
742;Mannen en Vrouwen;15 jaar;2020;19
743;Mannen en Vrouwen;15 jaar;2021;19
744;Mannen en Vrouwen;15 jaar;2022;17
745;Mannen en Vrouwen;15 jaar;2023;17
746;Mannen en Vrouwen;15 jaar;2024;17
747;Mannen en Vrouwen;15 jaar;2025;16
748;Mannen en Vrouwen;15 jaar;2026;16
749;Mannen en Vrouwen;15 jaar;2027;15
750;Mannen en Vrouwen;15 jaar;2028;14
751;Mannen en Vrouwen;15 jaar;2029;14
752;Mannen en Vrouwen;15 jaar;2030;14
753;Mannen en Vrouwen;15 jaar;2031;14
754;Mannen en Vrouwen;15 jaar;2032;14
755;Mannen en Vrouwen;15 jaar;2033;14
756;Mannen en Vrouwen;15 jaar;2034;13
757;Mannen en Vrouwen;15 jaar;2035;12
758;Mannen en Vrouwen;15 jaar;2036;12
759;Mannen en Vrouwen;15 jaar;2037;12
760;Mannen en Vrouwen;15 jaar;2038;12
761;Mannen en Vrouwen;15 jaar;2039;12
762;Mannen en Vrouwen;15 jaar;2040;11
763;Mannen en Vrouwen;15 jaar;2041;11
764;Mannen en Vrouwen;15 jaar;2042;11
765;Mannen en Vrouwen;15 jaar;2043;11
766;Mannen en Vrouwen;15 jaar;2044;10
767;Mannen en Vrouwen;15 jaar;2045;9
768;Mannen en Vrouwen;15 jaar;2046;9
769;Mannen en Vrouwen;15 jaar;2047;9
770;Mannen en Vrouwen;15 jaar;2048;9
771;Mannen en Vrouwen;15 jaar;2049;9
772;Mannen en Vrouwen;15 jaar;2050;9
773;Mannen en Vrouwen;15 jaar;2051;8
774;Mannen en Vrouwen;15 jaar;2052;7
775;Mannen en Vrouwen;15 jaar;2053;7
776;Mannen en Vrouwen;15 jaar;2054;7
777;Mannen en Vrouwen;15 jaar;2055;7
778;Mannen en Vrouwen;15 jaar;2056;7
779;Mannen en Vrouwen;15 jaar;2057;7
780;Mannen en Vrouwen;15 jaar;2058;7
781;Mannen en Vrouwen;15 jaar;2059;6
782;Mannen en Vrouwen;16 jaar;2014;29
783;Mannen en Vrouwen;16 jaar;2015;28
784;Mannen en Vrouwen;16 jaar;2016;28
785;Mannen en Vrouwen;16 jaar;2017;27
786;Mannen en Vrouwen;16 jaar;2018;26
787;Mannen en Vrouwen;16 jaar;2019;25
788;Mannen en Vrouwen;16 jaar;2020;24
789;Mannen en Vrouwen;16 jaar;2021;22
790;Mannen en Vrouwen;16 jaar;2022;22
791;Mannen en Vrouwen;16 jaar;2023;21
792;Mannen en Vrouwen;16 jaar;2024;20
793;Mannen en Vrouwen;16 jaar;2025;20
794;Mannen en Vrouwen;16 jaar;2026;19
795;Mannen en Vrouwen;16 jaar;2027;19
796;Mannen en Vrouwen;16 jaar;2028;17
797;Mannen en Vrouwen;16 jaar;2029;17
798;Mannen en Vrouwen;16 jaar;2030;17
799;Mannen en Vrouwen;16 jaar;2031;17
800;Mannen en Vrouwen;16 jaar;2032;17
801;Mannen en Vrouwen;16 jaar;2033;16
802;Mannen en Vrouwen;16 jaar;2034;16
803;Mannen en Vrouwen;16 jaar;2035;15
804;Mannen en Vrouwen;16 jaar;2036;15
805;Mannen en Vrouwen;16 jaar;2037;15
806;Mannen en Vrouwen;16 jaar;2038;14
807;Mannen en Vrouwen;16 jaar;2039;14
808;Mannen en Vrouwen;16 jaar;2040;14
809;Mannen en Vrouwen;16 jaar;2041;14
810;Mannen en Vrouwen;16 jaar;2042;14
811;Mannen en Vrouwen;16 jaar;2043;12
812;Mannen en Vrouwen;16 jaar;2044;12
813;Mannen en Vrouwen;16 jaar;2045;12
814;Mannen en Vrouwen;16 jaar;2046;12
815;Mannen en Vrouwen;16 jaar;2047;12
816;Mannen en Vrouwen;16 jaar;2048;11
817;Mannen en Vrouwen;16 jaar;2049;11
818;Mannen en Vrouwen;16 jaar;2050;11
819;Mannen en Vrouwen;16 jaar;2051;10
820;Mannen en Vrouwen;16 jaar;2052;10
821;Mannen en Vrouwen;16 jaar;2053;9
822;Mannen en Vrouwen;16 jaar;2054;9
823;Mannen en Vrouwen;16 jaar;2055;9
824;Mannen en Vrouwen;16 jaar;2056;9
825;Mannen en Vrouwen;16 jaar;2057;9
826;Mannen en Vrouwen;16 jaar;2058;9
827;Mannen en Vrouwen;16 jaar;2059;7
828;Mannen en Vrouwen;17 jaar;2014;33
829;Mannen en Vrouwen;17 jaar;2015;33
830;Mannen en Vrouwen;17 jaar;2016;33
831;Mannen en Vrouwen;17 jaar;2017;33
832;Mannen en Vrouwen;17 jaar;2018;31
833;Mannen en Vrouwen;17 jaar;2019;31
834;Mannen en Vrouwen;17 jaar;2020;30
835;Mannen en Vrouwen;17 jaar;2021;28
836;Mannen en Vrouwen;17 jaar;2022;26
837;Mannen en Vrouwen;17 jaar;2023;26
838;Mannen en Vrouwen;17 jaar;2024;25
839;Mannen en Vrouwen;17 jaar;2025;25
840;Mannen en Vrouwen;17 jaar;2026;23
841;Mannen en Vrouwen;17 jaar;2027;23
842;Mannen en Vrouwen;17 jaar;2028;22
843;Mannen en Vrouwen;17 jaar;2029;21
844;Mannen en Vrouwen;17 jaar;2030;20
845;Mannen en Vrouwen;17 jaar;2031;20
846;Mannen en Vrouwen;17 jaar;2032;20
847;Mannen en Vrouwen;17 jaar;2033;20
848;Mannen en Vrouwen;17 jaar;2034;19
849;Mannen en Vrouwen;17 jaar;2035;19
850;Mannen en Vrouwen;17 jaar;2036;18
851;Mannen en Vrouwen;17 jaar;2037;18
852;Mannen en Vrouwen;17 jaar;2038;18
853;Mannen en Vrouwen;17 jaar;2039;17
854;Mannen en Vrouwen;17 jaar;2040;17
855;Mannen en Vrouwen;17 jaar;2041;17
856;Mannen en Vrouwen;17 jaar;2042;17
857;Mannen en Vrouwen;17 jaar;2043;15
858;Mannen en Vrouwen;17 jaar;2044;15
859;Mannen en Vrouwen;17 jaar;2045;15
860;Mannen en Vrouwen;17 jaar;2046;15
861;Mannen en Vrouwen;17 jaar;2047;14
862;Mannen en Vrouwen;17 jaar;2048;14
863;Mannen en Vrouwen;17 jaar;2049;14
864;Mannen en Vrouwen;17 jaar;2050;13
865;Mannen en Vrouwen;17 jaar;2051;13
866;Mannen en Vrouwen;17 jaar;2052;12
867;Mannen en Vrouwen;17 jaar;2053;12
868;Mannen en Vrouwen;17 jaar;2054;12
869;Mannen en Vrouwen;17 jaar;2055;12
870;Mannen en Vrouwen;17 jaar;2056;11
871;Mannen en Vrouwen;17 jaar;2057;10
872;Mannen en Vrouwen;17 jaar;2058;10
873;Mannen en Vrouwen;17 jaar;2059;10
874;Mannen en Vrouwen;18 jaar;2014;39
875;Mannen en Vrouwen;18 jaar;2015;38
876;Mannen en Vrouwen;18 jaar;2016;38
877;Mannen en Vrouwen;18 jaar;2017;38
878;Mannen en Vrouwen;18 jaar;2018;38
879;Mannen en Vrouwen;18 jaar;2019;37
880;Mannen en Vrouwen;18 jaar;2020;35
881;Mannen en Vrouwen;18 jaar;2021;35
882;Mannen en Vrouwen;18 jaar;2022;32
883;Mannen en Vrouwen;18 jaar;2023;31
884;Mannen en Vrouwen;18 jaar;2024;30
885;Mannen en Vrouwen;18 jaar;2025;29
886;Mannen en Vrouwen;18 jaar;2026;29
887;Mannen en Vrouwen;18 jaar;2027;27
888;Mannen en Vrouwen;18 jaar;2028;27
889;Mannen en Vrouwen;18 jaar;2029;26
890;Mannen en Vrouwen;18 jaar;2030;24
891;Mannen en Vrouwen;18 jaar;2031;23
892;Mannen en Vrouwen;18 jaar;2032;23
893;Mannen en Vrouwen;18 jaar;2033;23
894;Mannen en Vrouwen;18 jaar;2034;23
895;Mannen en Vrouwen;18 jaar;2035;22
896;Mannen en Vrouwen;18 jaar;2036;22
897;Mannen en Vrouwen;18 jaar;2037;21
898;Mannen en Vrouwen;18 jaar;2038;21
899;Mannen en Vrouwen;18 jaar;2039;21
900;Mannen en Vrouwen;18 jaar;2040;21
901;Mannen en Vrouwen;18 jaar;2041;20
902;Mannen en Vrouwen;18 jaar;2042;20
903;Mannen en Vrouwen;18 jaar;2043;19
904;Mannen en Vrouwen;18 jaar;2044;19
905;Mannen en Vrouwen;18 jaar;2045;18
906;Mannen en Vrouwen;18 jaar;2046;18
907;Mannen en Vrouwen;18 jaar;2047;18
908;Mannen en Vrouwen;18 jaar;2048;17
909;Mannen en Vrouwen;18 jaar;2049;16
910;Mannen en Vrouwen;18 jaar;2050;16
911;Mannen en Vrouwen;18 jaar;2051;16
912;Mannen en Vrouwen;18 jaar;2052;15
913;Mannen en Vrouwen;18 jaar;2053;15
914;Mannen en Vrouwen;18 jaar;2054;15
915;Mannen en Vrouwen;18 jaar;2055;14
916;Mannen en Vrouwen;18 jaar;2056;13
917;Mannen en Vrouwen;18 jaar;2057;13
918;Mannen en Vrouwen;18 jaar;2058;13
919;Mannen en Vrouwen;18 jaar;2059;13
920;Mannen en Vrouwen;19 jaar;2014;45
921;Mannen en Vrouwen;19 jaar;2015;44
922;Mannen en Vrouwen;19 jaar;2016;43
923;Mannen en Vrouwen;19 jaar;2017;44
924;Mannen en Vrouwen;19 jaar;2018;43
925;Mannen en Vrouwen;19 jaar;2019;43
926;Mannen en Vrouwen;19 jaar;2020;42
927;Mannen en Vrouwen;19 jaar;2021;40
928;Mannen en Vrouwen;19 jaar;2022;39
929;Mannen en Vrouwen;19 jaar;2023;36
930;Mannen en Vrouwen;19 jaar;2024;35
931;Mannen en Vrouwen;19 jaar;2025;34
932;Mannen en Vrouwen;19 jaar;2026;33
933;Mannen en Vrouwen;19 jaar;2027;33
934;Mannen en Vrouwen;19 jaar;2028;31
935;Mannen en Vrouwen;19 jaar;2029;30
936;Mannen en Vrouwen;19 jaar;2030;30
937;Mannen en Vrouwen;19 jaar;2031;28
938;Mannen en Vrouwen;19 jaar;2032;27
939;Mannen en Vrouwen;19 jaar;2033;27
940;Mannen en Vrouwen;19 jaar;2034;27
941;Mannen en Vrouwen;19 jaar;2035;26
942;Mannen en Vrouwen;19 jaar;2036;25
943;Mannen en Vrouwen;19 jaar;2037;25
944;Mannen en Vrouwen;19 jaar;2038;25
945;Mannen en Vrouwen;19 jaar;2039;25
946;Mannen en Vrouwen;19 jaar;2040;24
947;Mannen en Vrouwen;19 jaar;2041;24
948;Mannen en Vrouwen;19 jaar;2042;24
949;Mannen en Vrouwen;19 jaar;2043;22
950;Mannen en Vrouwen;19 jaar;2044;22
951;Mannen en Vrouwen;19 jaar;2045;22
952;Mannen en Vrouwen;19 jaar;2046;22
953;Mannen en Vrouwen;19 jaar;2047;21
954;Mannen en Vrouwen;19 jaar;2048;21
955;Mannen en Vrouwen;19 jaar;2049;20
956;Mannen en Vrouwen;19 jaar;2050;19
957;Mannen en Vrouwen;19 jaar;2051;19
958;Mannen en Vrouwen;19 jaar;2052;19
959;Mannen en Vrouwen;19 jaar;2053;18
960;Mannen en Vrouwen;19 jaar;2054;17
961;Mannen en Vrouwen;19 jaar;2055;17
962;Mannen en Vrouwen;19 jaar;2056;16
963;Mannen en Vrouwen;19 jaar;2057;16
964;Mannen en Vrouwen;19 jaar;2058;16
965;Mannen en Vrouwen;19 jaar;2059;15
966;Mannen en Vrouwen;20 jaar;2014;52
967;Mannen en Vrouwen;20 jaar;2015;49
968;Mannen en Vrouwen;20 jaar;2016;49
969;Mannen en Vrouwen;20 jaar;2017;48
970;Mannen en Vrouwen;20 jaar;2018;48
971;Mannen en Vrouwen;20 jaar;2019;47
972;Mannen en Vrouwen;20 jaar;2020;47
973;Mannen en Vrouwen;20 jaar;2021;46
974;Mannen en Vrouwen;20 jaar;2022;44
975;Mannen en Vrouwen;20 jaar;2023;43
976;Mannen en Vrouwen;20 jaar;2024;41
977;Mannen en Vrouwen;20 jaar;2025;38
978;Mannen en Vrouwen;20 jaar;2026;38
979;Mannen en Vrouwen;20 jaar;2027;36
980;Mannen en Vrouwen;20 jaar;2028;35
981;Mannen en Vrouwen;20 jaar;2029;35
982;Mannen en Vrouwen;20 jaar;2030;34
983;Mannen en Vrouwen;20 jaar;2031;32
984;Mannen en Vrouwen;20 jaar;2032;31
985;Mannen en Vrouwen;20 jaar;2033;29
986;Mannen en Vrouwen;20 jaar;2034;29
987;Mannen en Vrouwen;20 jaar;2035;29
988;Mannen en Vrouwen;20 jaar;2036;29
989;Mannen en Vrouwen;20 jaar;2037;29
990;Mannen en Vrouwen;20 jaar;2038;29
991;Mannen en Vrouwen;20 jaar;2039;28
992;Mannen en Vrouwen;20 jaar;2040;28
993;Mannen en Vrouwen;20 jaar;2041;28
994;Mannen en Vrouwen;20 jaar;2042;26
995;Mannen en Vrouwen;20 jaar;2043;26
996;Mannen en Vrouwen;20 jaar;2044;26
997;Mannen en Vrouwen;20 jaar;2045;26
998;Mannen en Vrouwen;20 jaar;2046;25
999;Mannen en Vrouwen;20 jaar;2047;24
1000;Mannen en Vrouwen;20 jaar;2048;23
1001;Mannen en Vrouwen;20 jaar;2049;23
1002;Mannen en Vrouwen;20 jaar;2050;23
1003;Mannen en Vrouwen;20 jaar;2051;23
1004;Mannen en Vrouwen;20 jaar;2052;22
1005;Mannen en Vrouwen;20 jaar;2053;21
1006;Mannen en Vrouwen;20 jaar;2054;20
1007;Mannen en Vrouwen;20 jaar;2055;20
1008;Mannen en Vrouwen;20 jaar;2056;20
1009;Mannen en Vrouwen;20 jaar;2057;19
1010;Mannen en Vrouwen;20 jaar;2058;18
1011;Mannen en Vrouwen;20 jaar;2059;18
1012;Mannen en Vrouwen;21 jaar;2014;56
1013;Mannen en Vrouwen;21 jaar;2015;54
1014;Mannen en Vrouwen;21 jaar;2016;53
1015;Mannen en Vrouwen;21 jaar;2017;51
1016;Mannen en Vrouwen;21 jaar;2018;51
1017;Mannen en Vrouwen;21 jaar;2019;51
1018;Mannen en Vrouwen;21 jaar;2020;51
1019;Mannen en Vrouwen;21 jaar;2021;51
1020;Mannen en Vrouwen;21 jaar;2022;49
1021;Mannen en Vrouwen;21 jaar;2023;48
1022;Mannen en Vrouwen;21 jaar;2024;46
1023;Mannen en Vrouwen;21 jaar;2025;44
1024;Mannen en Vrouwen;21 jaar;2026;42
1025;Mannen en Vrouwen;21 jaar;2027;40
1026;Mannen en Vrouwen;21 jaar;2028;39
1027;Mannen en Vrouwen;21 jaar;2029;39
1028;Mannen en Vrouwen;21 jaar;2030;38
1029;Mannen en Vrouwen;21 jaar;2031;37
1030;Mannen en Vrouwen;21 jaar;2032;36
1031;Mannen en Vrouwen;21 jaar;2033;34
1032;Mannen en Vrouwen;21 jaar;2034;33
1033;Mannen en Vrouwen;21 jaar;2035;33
1034;Mannen en Vrouwen;21 jaar;2036;33
1035;Mannen en Vrouwen;21 jaar;2037;32
1036;Mannen en Vrouwen;21 jaar;2038;31
1037;Mannen en Vrouwen;21 jaar;2039;31
1038;Mannen en Vrouwen;21 jaar;2040;31
1039;Mannen en Vrouwen;21 jaar;2041;30
1040;Mannen en Vrouwen;21 jaar;2042;30
1041;Mannen en Vrouwen;21 jaar;2043;30
1042;Mannen en Vrouwen;21 jaar;2044;29
1043;Mannen en Vrouwen;21 jaar;2045;28
1044;Mannen en Vrouwen;21 jaar;2046;28
1045;Mannen en Vrouwen;21 jaar;2047;27
1046;Mannen en Vrouwen;21 jaar;2048;27
1047;Mannen en Vrouwen;21 jaar;2049;27
1048;Mannen en Vrouwen;21 jaar;2050;25
1049;Mannen en Vrouwen;21 jaar;2051;25
1050;Mannen en Vrouwen;21 jaar;2052;24
1051;Mannen en Vrouwen;21 jaar;2053;24
1052;Mannen en Vrouwen;21 jaar;2054;24
1053;Mannen en Vrouwen;21 jaar;2055;22
1054;Mannen en Vrouwen;21 jaar;2056;22
1055;Mannen en Vrouwen;21 jaar;2057;22
1056;Mannen en Vrouwen;21 jaar;2058;21
1057;Mannen en Vrouwen;21 jaar;2059;21
1058;Mannen en Vrouwen;22 jaar;2014;60
1059;Mannen en Vrouwen;22 jaar;2015;58
1060;Mannen en Vrouwen;22 jaar;2016;58
1061;Mannen en Vrouwen;22 jaar;2017;55
1062;Mannen en Vrouwen;22 jaar;2018;54
1063;Mannen en Vrouwen;22 jaar;2019;53
1064;Mannen en Vrouwen;22 jaar;2020;54
1065;Mannen en Vrouwen;22 jaar;2021;53
1066;Mannen en Vrouwen;22 jaar;2022;53
1067;Mannen en Vrouwen;22 jaar;2023;52
1068;Mannen en Vrouwen;22 jaar;2024;50
1069;Mannen en Vrouwen;22 jaar;2025;49
1070;Mannen en Vrouwen;22 jaar;2026;46
1071;Mannen en Vrouwen;22 jaar;2027;44
1072;Mannen en Vrouwen;22 jaar;2028;43
1073;Mannen en Vrouwen;22 jaar;2029;41
1074;Mannen en Vrouwen;22 jaar;2030;41
1075;Mannen en Vrouwen;22 jaar;2031;40
1076;Mannen en Vrouwen;22 jaar;2032;40
1077;Mannen en Vrouwen;22 jaar;2033;38
1078;Mannen en Vrouwen;22 jaar;2034;37
1079;Mannen en Vrouwen;22 jaar;2035;35
1080;Mannen en Vrouwen;22 jaar;2036;35
1081;Mannen en Vrouwen;22 jaar;2037;34
1082;Mannen en Vrouwen;22 jaar;2038;34
1083;Mannen en Vrouwen;22 jaar;2039;34
1084;Mannen en Vrouwen;22 jaar;2040;34
1085;Mannen en Vrouwen;22 jaar;2041;33
1086;Mannen en Vrouwen;22 jaar;2042;32
1087;Mannen en Vrouwen;22 jaar;2043;32
1088;Mannen en Vrouwen;22 jaar;2044;32
1089;Mannen en Vrouwen;22 jaar;2045;31
1090;Mannen en Vrouwen;22 jaar;2046;31
1091;Mannen en Vrouwen;22 jaar;2047;30
1092;Mannen en Vrouwen;22 jaar;2048;29
1093;Mannen en Vrouwen;22 jaar;2049;29
1094;Mannen en Vrouwen;22 jaar;2050;29
1095;Mannen en Vrouwen;22 jaar;2051;28
