ID;RegioVanVestiging;RegioVanVertrek;Perioden;TussenGemeentenVerhuisdePersonen_1
7855;Noord-Nederland (LD);het Bildt;2014;443.0
7856;Noord-Nederland (LD);het Bildt;2015;316.0
7857;Noord-Nederland (LD);het Bildt;2016;480.0
7858;Noord-Nederland (LD);het Bildt;2017;516.0
7859;Noord-Nederland (LD);het Bildt;2018;
7860;Noord-Nederland (LD);het Bildt;2019;
7861;Noord-Nederland (LD);het Bildt;2020;
7862;Noord-Nederland (LD);het Bildt;2021;
7863;Noord-Nederland (LD);het Bildt;2022;
7864;Noord-Nederland (LD);het Bildt;2023;
7865;Noord-Nederland (LD);De Bilt;2011;48.0
7866;Noord-Nederland (LD);De Bilt;2012;54.0
7867;Noord-Nederland (LD);De Bilt;2013;67.0
7868;Noord-Nederland (LD);De Bilt;2014;62.0
7869;Noord-Nederland (LD);De Bilt;2015;55.0
7870;Noord-Nederland (LD);De Bilt;2016;89.0
7871;Noord-Nederland (LD);De Bilt;2017;89.0
7872;Noord-Nederland (LD);De Bilt;2018;77.0
7873;Noord-Nederland (LD);De Bilt;2019;74.0
7874;Noord-Nederland (LD);De Bilt;2020;83.0
7875;Noord-Nederland (LD);De Bilt;2021;76.0
7876;Noord-Nederland (LD);De Bilt;2022;78.0
7877;Noord-Nederland (LD);De Bilt;2023;119.0
7878;Noord-Nederland (LD);Binnenmaas;2011;20.0
7879;Noord-Nederland (LD);Binnenmaas;2012;25.0
7880;Noord-Nederland (LD);Binnenmaas;2013;29.0
7881;Noord-Nederland (LD);Binnenmaas;2014;17.0
7882;Noord-Nederland (LD);Binnenmaas;2015;10.0
7883;Noord-Nederland (LD);Binnenmaas;2016;9.0
7884;Noord-Nederland (LD);Binnenmaas;2017;19.0
7885;Noord-Nederland (LD);Binnenmaas;2018;17.0
7886;Noord-Nederland (LD);Binnenmaas;2019;
7887;Noord-Nederland (LD);Binnenmaas;2020;
7888;Noord-Nederland (LD);Binnenmaas;2021;
7889;Noord-Nederland (LD);Binnenmaas;2022;
7890;Noord-Nederland (LD);Binnenmaas;2023;
7891;Noord-Nederland (LD);Bladel;2011;3.0
7892;Noord-Nederland (LD);Bladel;2012;4.0
7893;Noord-Nederland (LD);Bladel;2013;6.0
7894;Noord-Nederland (LD);Bladel;2014;2.0
7895;Noord-Nederland (LD);Bladel;2015;6.0
7896;Noord-Nederland (LD);Bladel;2016;10.0
7897;Noord-Nederland (LD);Bladel;2017;3.0
7898;Noord-Nederland (LD);Bladel;2018;4.0
7899;Noord-Nederland (LD);Bladel;2019;4.0
7900;Noord-Nederland (LD);Bladel;2020;3.0
7901;Noord-Nederland (LD);Bladel;2021;3.0
7902;Noord-Nederland (LD);Bladel;2022;1.0
7903;Noord-Nederland (LD);Bladel;2023;4.0
7904;Noord-Nederland (LD);Blaricum;2011;9.0
7905;Noord-Nederland (LD);Blaricum;2012;9.0
7906;Noord-Nederland (LD);Blaricum;2013;8.0
7907;Noord-Nederland (LD);Blaricum;2014;11.0
7908;Noord-Nederland (LD);Blaricum;2015;11.0
7909;Noord-Nederland (LD);Blaricum;2016;12.0
7910;Noord-Nederland (LD);Blaricum;2017;12.0
7911;Noord-Nederland (LD);Blaricum;2018;15.0
7912;Noord-Nederland (LD);Blaricum;2019;9.0
7913;Noord-Nederland (LD);Blaricum;2020;27.0
7914;Noord-Nederland (LD);Blaricum;2021;18.0
7915;Noord-Nederland (LD);Blaricum;2022;21.0
7916;Noord-Nederland (LD);Blaricum;2023;28.0
7917;Noord-Nederland (LD);Bloemendaal;2011;34.0
7918;Noord-Nederland (LD);Bloemendaal;2012;22.0
7919;Noord-Nederland (LD);Bloemendaal;2013;29.0
7920;Noord-Nederland (LD);Bloemendaal;2014;29.0
7921;Noord-Nederland (LD);Bloemendaal;2015;30.0
7922;Noord-Nederland (LD);Bloemendaal;2016;34.0
7923;Noord-Nederland (LD);Bloemendaal;2017;37.0
7924;Noord-Nederland (LD);Bloemendaal;2018;52.0
7925;Noord-Nederland (LD);Bloemendaal;2019;30.0
7926;Noord-Nederland (LD);Bloemendaal;2020;59.0
7927;Noord-Nederland (LD);Bloemendaal;2021;40.0
7928;Noord-Nederland (LD);Bloemendaal;2022;40.0
7929;Noord-Nederland (LD);Bloemendaal;2023;63.0
7930;Noord-Nederland (LD);Boarnsterhim;2011;604.0
7931;Noord-Nederland (LD);Boarnsterhim;2012;618.0
7932;Noord-Nederland (LD);Boarnsterhim;2013;671.0
7933;Noord-Nederland (LD);Boarnsterhim;2014;
7934;Noord-Nederland (LD);Boarnsterhim;2015;
7935;Noord-Nederland (LD);Boarnsterhim;2016;
7936;Noord-Nederland (LD);Boarnsterhim;2017;
7937;Noord-Nederland (LD);Boarnsterhim;2018;
7938;Noord-Nederland (LD);Boarnsterhim;2019;
7939;Noord-Nederland (LD);Boarnsterhim;2020;
7940;Noord-Nederland (LD);Boarnsterhim;2021;
7941;Noord-Nederland (LD);Boarnsterhim;2022;
7942;Noord-Nederland (LD);Boarnsterhim;2023;
7943;Noord-Nederland (LD);Bodegraven-Reeuwijk;2011;33.0
7944;Noord-Nederland (LD);Bodegraven-Reeuwijk;2012;24.0
7945;Noord-Nederland (LD);Bodegraven-Reeuwijk;2013;24.0
7946;Noord-Nederland (LD);Bodegraven-Reeuwijk;2014;26.0
7947;Noord-Nederland (LD);Bodegraven-Reeuwijk;2015;17.0
7948;Noord-Nederland (LD);Bodegraven-Reeuwijk;2016;35.0
7949;Noord-Nederland (LD);Bodegraven-Reeuwijk;2017;15.0
7950;Noord-Nederland (LD);Bodegraven-Reeuwijk;2018;29.0
7951;Noord-Nederland (LD);Bodegraven-Reeuwijk;2019;38.0
7952;Noord-Nederland (LD);Bodegraven-Reeuwijk;2020;52.0
7953;Noord-Nederland (LD);Bodegraven-Reeuwijk;2021;42.0
7954;Noord-Nederland (LD);Bodegraven-Reeuwijk;2022;42.0
7955;Noord-Nederland (LD);Bodegraven-Reeuwijk;2023;43.0
7956;Noord-Nederland (LD);Boekel;2011;1.0
7957;Noord-Nederland (LD);Boekel;2012;2.0
7958;Noord-Nederland (LD);Boekel;2013;1.0
7959;Noord-Nederland (LD);Boekel;2014;1.0
7960;Noord-Nederland (LD);Boekel;2015;2.0
7961;Noord-Nederland (LD);Boekel;2016;4.0
7962;Noord-Nederland (LD);Boekel;2017;1.0
7963;Noord-Nederland (LD);Boekel;2018;0.0
7964;Noord-Nederland (LD);Boekel;2019;0.0
7965;Noord-Nederland (LD);Boekel;2020;0.0
7966;Noord-Nederland (LD);Boekel;2021;1.0
7967;Noord-Nederland (LD);Boekel;2022;5.0
7968;Noord-Nederland (LD);Boekel;2023;4.0
7969;Noord-Nederland (LD);Ten Boer;2011;316.0
7970;Noord-Nederland (LD);Ten Boer;2012;239.0
7971;Noord-Nederland (LD);Ten Boer;2013;262.0
7972;Noord-Nederland (LD);Ten Boer;2014;286.0
7973;Noord-Nederland (LD);Ten Boer;2015;321.0
7974;Noord-Nederland (LD);Ten Boer;2016;313.0
7975;Noord-Nederland (LD);Ten Boer;2017;360.0
7976;Noord-Nederland (LD);Ten Boer;2018;347.0
7977;Noord-Nederland (LD);Ten Boer;2019;
7978;Noord-Nederland (LD);Ten Boer;2020;
7979;Noord-Nederland (LD);Ten Boer;2021;
7980;Noord-Nederland (LD);Ten Boer;2022;
7981;Noord-Nederland (LD);Ten Boer;2023;
7982;Noord-Nederland (LD);Borger-Odoorn;2011;831.0
7983;Noord-Nederland (LD);Borger-Odoorn;2012;940.0
7984;Noord-Nederland (LD);Borger-Odoorn;2013;922.0
7985;Noord-Nederland (LD);Borger-Odoorn;2014;912.0
7986;Noord-Nederland (LD);Borger-Odoorn;2015;1010.0
7987;Noord-Nederland (LD);Borger-Odoorn;2016;1093.0
7988;Noord-Nederland (LD);Borger-Odoorn;2017;1148.0
7989;Noord-Nederland (LD);Borger-Odoorn;2018;1105.0
7990;Noord-Nederland (LD);Borger-Odoorn;2019;1132.0
7991;Noord-Nederland (LD);Borger-Odoorn;2020;1222.0
7992;Noord-Nederland (LD);Borger-Odoorn;2021;1065.0
7993;Noord-Nederland (LD);Borger-Odoorn;2022;968.0
7994;Noord-Nederland (LD);Borger-Odoorn;2023;1049.0
7995;Noord-Nederland (LD);Borne;2011;61.0
7996;Noord-Nederland (LD);Borne;2012;60.0
7997;Noord-Nederland (LD);Borne;2013;43.0
7998;Noord-Nederland (LD);Borne;2014;59.0
7999;Noord-Nederland (LD);Borne;2015;52.0
8000;Noord-Nederland (LD);Borne;2016;56.0
8001;Noord-Nederland (LD);Borne;2017;57.0
8002;Noord-Nederland (LD);Borne;2018;45.0
8003;Noord-Nederland (LD);Borne;2019;47.0
8004;Noord-Nederland (LD);Borne;2020;49.0
8005;Noord-Nederland (LD);Borne;2021;37.0
8006;Noord-Nederland (LD);Borne;2022;51.0
8007;Noord-Nederland (LD);Borne;2023;55.0
8008;Noord-Nederland (LD);Borsele;2011;11.0
8009;Noord-Nederland (LD);Borsele;2012;10.0
8010;Noord-Nederland (LD);Borsele;2013;11.0
8011;Noord-Nederland (LD);Borsele;2014;10.0
8012;Noord-Nederland (LD);Borsele;2015;8.0
8013;Noord-Nederland (LD);Borsele;2016;4.0
8014;Noord-Nederland (LD);Borsele;2017;2.0
8015;Noord-Nederland (LD);Borsele;2018;12.0
8016;Noord-Nederland (LD);Borsele;2019;11.0
8017;Noord-Nederland (LD);Borsele;2020;9.0
8018;Noord-Nederland (LD);Borsele;2021;10.0
8019;Noord-Nederland (LD);Borsele;2022;6.0
8020;Noord-Nederland (LD);Borsele;2023;9.0
8021;Noord-Nederland (LD);Boskoop;2011;6.0
8022;Noord-Nederland (LD);Boskoop;2012;11.0
8023;Noord-Nederland (LD);Boskoop;2013;7.0
8024;Noord-Nederland (LD);Boskoop;2014;
8025;Noord-Nederland (LD);Boskoop;2015;
8026;Noord-Nederland (LD);Boskoop;2016;
8027;Noord-Nederland (LD);Boskoop;2017;
8028;Noord-Nederland (LD);Boskoop;2018;
8029;Noord-Nederland (LD);Boskoop;2019;
8030;Noord-Nederland (LD);Boskoop;2020;
8031;Noord-Nederland (LD);Boskoop;2021;
8032;Noord-Nederland (LD);Boskoop;2022;
8033;Noord-Nederland (LD);Boskoop;2023;
8034;Noord-Nederland (LD);Boxmeer;2011;20.0
8035;Noord-Nederland (LD);Boxmeer;2012;13.0
8036;Noord-Nederland (LD);Boxmeer;2013;19.0
8037;Noord-Nederland (LD);Boxmeer;2014;12.0
8038;Noord-Nederland (LD);Boxmeer;2015;29.0
8039;Noord-Nederland (LD);Boxmeer;2016;35.0
8040;Noord-Nederland (LD);Boxmeer;2017;34.0
8041;Noord-Nederland (LD);Boxmeer;2018;26.0
8042;Noord-Nederland (LD);Boxmeer;2019;24.0
8043;Noord-Nederland (LD);Boxmeer;2020;56.0
8044;Noord-Nederland (LD);Boxmeer;2021;18.0
8045;Noord-Nederland (LD);Boxmeer;2022;
8046;Noord-Nederland (LD);Boxmeer;2023;
8047;Noord-Nederland (LD);Boxtel;2011;5.0
8048;Noord-Nederland (LD);Boxtel;2012;19.0
8049;Noord-Nederland (LD);Boxtel;2013;5.0
8050;Noord-Nederland (LD);Boxtel;2014;8.0
8051;Noord-Nederland (LD);Boxtel;2015;9.0
8052;Noord-Nederland (LD);Boxtel;2016;9.0
8053;Noord-Nederland (LD);Boxtel;2017;10.0
8054;Noord-Nederland (LD);Boxtel;2018;14.0
8055;Noord-Nederland (LD);Boxtel;2019;9.0
8056;Noord-Nederland (LD);Boxtel;2020;14.0
8057;Noord-Nederland (LD);Boxtel;2021;14.0
8058;Noord-Nederland (LD);Boxtel;2022;9.0
8059;Noord-Nederland (LD);Boxtel;2023;5.0
8060;Noord-Nederland (LD);Breda;2011;116.0
8061;Noord-Nederland (LD);Breda;2012;106.0
8062;Noord-Nederland (LD);Breda;2013;105.0
8063;Noord-Nederland (LD);Breda;2014;123.0
8064;Noord-Nederland (LD);Breda;2015;111.0
8065;Noord-Nederland (LD);Breda;2016;126.0
8066;Noord-Nederland (LD);Breda;2017;134.0
8067;Noord-Nederland (LD);Breda;2018;101.0
8068;Noord-Nederland (LD);Breda;2019;110.0
8069;Noord-Nederland (LD);Breda;2020;95.0
8070;Noord-Nederland (LD);Breda;2021;123.0
8071;Noord-Nederland (LD);Breda;2022;96.0
8072;Noord-Nederland (LD);Breda;2023;119.0
8073;Noord-Nederland (LD);Brielle;2011;3.0
8074;Noord-Nederland (LD);Brielle;2012;7.0
8075;Noord-Nederland (LD);Brielle;2013;7.0
8076;Noord-Nederland (LD);Brielle;2014;8.0
8077;Noord-Nederland (LD);Brielle;2015;10.0
8078;Noord-Nederland (LD);Brielle;2016;10.0
8079;Noord-Nederland (LD);Brielle;2017;23.0
8080;Noord-Nederland (LD);Brielle;2018;6.0
8081;Noord-Nederland (LD);Brielle;2019;26.0
8082;Noord-Nederland (LD);Brielle;2020;9.0
8083;Noord-Nederland (LD);Brielle;2021;16.0
8084;Noord-Nederland (LD);Brielle;2022;20.0
8085;Noord-Nederland (LD);Brielle;2023;
8086;Noord-Nederland (LD);Bronckhorst;2011;28.0
8087;Noord-Nederland (LD);Bronckhorst;2012;42.0
8088;Noord-Nederland (LD);Bronckhorst;2013;36.0
8089;Noord-Nederland (LD);Bronckhorst;2014;45.0
8090;Noord-Nederland (LD);Bronckhorst;2015;22.0
8091;Noord-Nederland (LD);Bronckhorst;2016;44.0
8092;Noord-Nederland (LD);Bronckhorst;2017;33.0
8093;Noord-Nederland (LD);Bronckhorst;2018;44.0
8094;Noord-Nederland (LD);Bronckhorst;2019;43.0
8095;Noord-Nederland (LD);Bronckhorst;2020;40.0
8096;Noord-Nederland (LD);Bronckhorst;2021;40.0
8097;Noord-Nederland (LD);Bronckhorst;2022;18.0
8098;Noord-Nederland (LD);Bronckhorst;2023;42.0
8099;Noord-Nederland (LD);Brummen;2011;28.0
8100;Noord-Nederland (LD);Brummen;2012;29.0
8101;Noord-Nederland (LD);Brummen;2013;29.0
8102;Noord-Nederland (LD);Brummen;2014;25.0
8103;Noord-Nederland (LD);Brummen;2015;14.0
8104;Noord-Nederland (LD);Brummen;2016;20.0
8105;Noord-Nederland (LD);Brummen;2017;27.0
8106;Noord-Nederland (LD);Brummen;2018;26.0
8107;Noord-Nederland (LD);Brummen;2019;19.0
8108;Noord-Nederland (LD);Brummen;2020;27.0
8109;Noord-Nederland (LD);Brummen;2021;35.0
8110;Noord-Nederland (LD);Brummen;2022;20.0
8111;Noord-Nederland (LD);Brummen;2023;30.0
8112;Noord-Nederland (LD);Brunssum;2011;5.0
8113;Noord-Nederland (LD);Brunssum;2012;9.0
8114;Noord-Nederland (LD);Brunssum;2013;9.0
8115;Noord-Nederland (LD);Brunssum;2014;6.0
8116;Noord-Nederland (LD);Brunssum;2015;8.0
8117;Noord-Nederland (LD);Brunssum;2016;6.0
8118;Noord-Nederland (LD);Brunssum;2017;4.0
8119;Noord-Nederland (LD);Brunssum;2018;8.0
8120;Noord-Nederland (LD);Brunssum;2019;11.0
8121;Noord-Nederland (LD);Brunssum;2020;11.0
8122;Noord-Nederland (LD);Brunssum;2021;6.0
8123;Noord-Nederland (LD);Brunssum;2022;10.0
8124;Noord-Nederland (LD);Brunssum;2023;7.0
8125;Noord-Nederland (LD);Bunnik;2011;17.0
8126;Noord-Nederland (LD);Bunnik;2012;15.0
8127;Noord-Nederland (LD);Bunnik;2013;24.0
8128;Noord-Nederland (LD);Bunnik;2014;30.0
8129;Noord-Nederland (LD);Bunnik;2015;21.0
8130;Noord-Nederland (LD);Bunnik;2016;17.0
8131;Noord-Nederland (LD);Bunnik;2017;21.0
8132;Noord-Nederland (LD);Bunnik;2018;20.0
8133;Noord-Nederland (LD);Bunnik;2019;12.0
8134;Noord-Nederland (LD);Bunnik;2020;21.0
8135;Noord-Nederland (LD);Bunnik;2021;39.0
8136;Noord-Nederland (LD);Bunnik;2022;21.0
8137;Noord-Nederland (LD);Bunnik;2023;34.0
8138;Noord-Nederland (LD);Bunschoten;2011;10.0
8139;Noord-Nederland (LD);Bunschoten;2012;18.0
8140;Noord-Nederland (LD);Bunschoten;2013;14.0
8141;Noord-Nederland (LD);Bunschoten;2014;14.0
8142;Noord-Nederland (LD);Bunschoten;2015;12.0
8143;Noord-Nederland (LD);Bunschoten;2016;23.0
8144;Noord-Nederland (LD);Bunschoten;2017;7.0
8145;Noord-Nederland (LD);Bunschoten;2018;11.0
8146;Noord-Nederland (LD);Bunschoten;2019;29.0
8147;Noord-Nederland (LD);Bunschoten;2020;24.0
8148;Noord-Nederland (LD);Bunschoten;2021;16.0
8149;Noord-Nederland (LD);Bunschoten;2022;25.0
8150;Noord-Nederland (LD);Bunschoten;2023;17.0
8151;Noord-Nederland (LD);Buren;2011;21.0
8152;Noord-Nederland (LD);Buren;2012;23.0
8153;Noord-Nederland (LD);Buren;2013;10.0
8154;Noord-Nederland (LD);Buren;2014;18.0
8155;Noord-Nederland (LD);Buren;2015;12.0
8156;Noord-Nederland (LD);Buren;2016;27.0
8157;Noord-Nederland (LD);Buren;2017;31.0
8158;Noord-Nederland (LD);Buren;2018;31.0
8159;Noord-Nederland (LD);Buren;2019;22.0
8160;Noord-Nederland (LD);Buren;2020;16.0
8161;Noord-Nederland (LD);Buren;2021;24.0
8162;Noord-Nederland (LD);Buren;2022;20.0
8163;Noord-Nederland (LD);Buren;2023;27.0
8164;Noord-Nederland (LD);Bussum;2011;58.0
8165;Noord-Nederland (LD);Bussum;2012;61.0
8166;Noord-Nederland (LD);Bussum;2013;69.0
8167;Noord-Nederland (LD);Bussum;2014;68.0
8168;Noord-Nederland (LD);Bussum;2015;47.0
8169;Noord-Nederland (LD);Bussum;2016;
8170;Noord-Nederland (LD);Bussum;2017;
8171;Noord-Nederland (LD);Bussum;2018;
8172;Noord-Nederland (LD);Bussum;2019;
8173;Noord-Nederland (LD);Bussum;2020;
8174;Noord-Nederland (LD);Bussum;2021;
8175;Noord-Nederland (LD);Bussum;2022;
8176;Noord-Nederland (LD);Bussum;2023;
8177;Noord-Nederland (LD);Capelle aan den IJssel;2011;28.0
8178;Noord-Nederland (LD);Capelle aan den IJssel;2012;33.0
8179;Noord-Nederland (LD);Capelle aan den IJssel;2013;52.0
8180;Noord-Nederland (LD);Capelle aan den IJssel;2014;48.0
8181;Noord-Nederland (LD);Capelle aan den IJssel;2015;37.0
8182;Noord-Nederland (LD);Capelle aan den IJssel;2016;60.0
8183;Noord-Nederland (LD);Capelle aan den IJssel;2017;44.0
8184;Noord-Nederland (LD);Capelle aan den IJssel;2018;42.0
8185;Noord-Nederland (LD);Capelle aan den IJssel;2019;51.0
8186;Noord-Nederland (LD);Capelle aan den IJssel;2020;66.0
8187;Noord-Nederland (LD);Capelle aan den IJssel;2021;81.0
8188;Noord-Nederland (LD);Capelle aan den IJssel;2022;84.0
8189;Noord-Nederland (LD);Capelle aan den IJssel;2023;56.0
8190;Noord-Nederland (LD);Castricum;2011;26.0
8191;Noord-Nederland (LD);Castricum;2012;28.0
8192;Noord-Nederland (LD);Castricum;2013;30.0
8193;Noord-Nederland (LD);Castricum;2014;41.0
8194;Noord-Nederland (LD);Castricum;2015;35.0
8195;Noord-Nederland (LD);Castricum;2016;41.0
8196;Noord-Nederland (LD);Castricum;2017;47.0
8197;Noord-Nederland (LD);Castricum;2018;39.0
8198;Noord-Nederland (LD);Castricum;2019;41.0
8199;Noord-Nederland (LD);Castricum;2020;44.0
8200;Noord-Nederland (LD);Castricum;2021;51.0
8201;Noord-Nederland (LD);Castricum;2022;56.0
8202;Noord-Nederland (LD);Castricum;2023;44.0
8203;Noord-Nederland (LD);Coevorden;2011;907.0
8204;Noord-Nederland (LD);Coevorden;2012;981.0
8205;Noord-Nederland (LD);Coevorden;2013;902.0
8206;Noord-Nederland (LD);Coevorden;2014;905.0
8207;Noord-Nederland (LD);Coevorden;2015;899.0
8208;Noord-Nederland (LD);Coevorden;2016;829.0
8209;Noord-Nederland (LD);Coevorden;2017;1109.0
8210;Noord-Nederland (LD);Coevorden;2018;979.0
8211;Noord-Nederland (LD);Coevorden;2019;1079.0
8212;Noord-Nederland (LD);Coevorden;2020;992.0
8213;Noord-Nederland (LD);Coevorden;2021;931.0
8214;Noord-Nederland (LD);Coevorden;2022;851.0
8215;Noord-Nederland (LD);Coevorden;2023;905.0
8216;Noord-Nederland (LD);Cranendonck;2011;6.0
8217;Noord-Nederland (LD);Cranendonck;2012;15.0
8218;Noord-Nederland (LD);Cranendonck;2013;2.0
8219;Noord-Nederland (LD);Cranendonck;2014;2.0
8220;Noord-Nederland (LD);Cranendonck;2015;15.0
8221;Noord-Nederland (LD);Cranendonck;2016;601.0
8222;Noord-Nederland (LD);Cranendonck;2017;810.0
8223;Noord-Nederland (LD);Cranendonck;2018;87.0
8224;Noord-Nederland (LD);Cranendonck;2019;229.0
8225;Noord-Nederland (LD);Cranendonck;2020;91.0
8226;Noord-Nederland (LD);Cranendonck;2021;383.0
8227;Noord-Nederland (LD);Cranendonck;2022;356.0
8228;Noord-Nederland (LD);Cranendonck;2023;222.0
8229;Noord-Nederland (LD);Cromstrijen;2011;5.0
8230;Noord-Nederland (LD);Cromstrijen;2012;4.0
8231;Noord-Nederland (LD);Cromstrijen;2013;6.0
8232;Noord-Nederland (LD);Cromstrijen;2014;2.0
8233;Noord-Nederland (LD);Cromstrijen;2015;4.0
8234;Noord-Nederland (LD);Cromstrijen;2016;5.0
8235;Noord-Nederland (LD);Cromstrijen;2017;5.0
8236;Noord-Nederland (LD);Cromstrijen;2018;2.0
8237;Noord-Nederland (LD);Cromstrijen;2019;
8238;Noord-Nederland (LD);Cromstrijen;2020;
8239;Noord-Nederland (LD);Cromstrijen;2021;
8240;Noord-Nederland (LD);Cromstrijen;2022;
8241;Noord-Nederland (LD);Cromstrijen;2023;
8242;Noord-Nederland (LD);Cuijk;2011;9.0
8243;Noord-Nederland (LD);Cuijk;2012;14.0
8244;Noord-Nederland (LD);Cuijk;2013;7.0
8245;Noord-Nederland (LD);Cuijk;2014;6.0
8246;Noord-Nederland (LD);Cuijk;2015;18.0
8247;Noord-Nederland (LD);Cuijk;2016;9.0
8248;Noord-Nederland (LD);Cuijk;2017;14.0
8249;Noord-Nederland (LD);Cuijk;2018;7.0
8250;Noord-Nederland (LD);Cuijk;2019;18.0
8251;Noord-Nederland (LD);Cuijk;2020;12.0
8252;Noord-Nederland (LD);Cuijk;2021;9.0
8253;Noord-Nederland (LD);Cuijk;2022;
8254;Noord-Nederland (LD);Cuijk;2023;
8255;Noord-Nederland (LD);Culemborg;2011;38.0
8256;Noord-Nederland (LD);Culemborg;2012;37.0
8257;Noord-Nederland (LD);Culemborg;2013;30.0
8258;Noord-Nederland (LD);Culemborg;2014;32.0
8259;Noord-Nederland (LD);Culemborg;2015;22.0
8260;Noord-Nederland (LD);Culemborg;2016;18.0
8261;Noord-Nederland (LD);Culemborg;2017;29.0
8262;Noord-Nederland (LD);Culemborg;2018;24.0
8263;Noord-Nederland (LD);Culemborg;2019;23.0
8264;Noord-Nederland (LD);Culemborg;2020;29.0
8265;Noord-Nederland (LD);Culemborg;2021;26.0
8266;Noord-Nederland (LD);Culemborg;2022;40.0
8267;Noord-Nederland (LD);Culemborg;2023;32.0
8268;Noord-Nederland (LD);Dalfsen;2011;111.0
8269;Noord-Nederland (LD);Dalfsen;2012;141.0
8270;Noord-Nederland (LD);Dalfsen;2013;119.0
8271;Noord-Nederland (LD);Dalfsen;2014;151.0
8272;Noord-Nederland (LD);Dalfsen;2015;120.0
8273;Noord-Nederland (LD);Dalfsen;2016;112.0
8274;Noord-Nederland (LD);Dalfsen;2017;127.0
8275;Noord-Nederland (LD);Dalfsen;2018;114.0
8276;Noord-Nederland (LD);Dalfsen;2019;149.0
8277;Noord-Nederland (LD);Dalfsen;2020;129.0
8278;Noord-Nederland (LD);Dalfsen;2021;120.0
8279;Noord-Nederland (LD);Dalfsen;2022;140.0
8280;Noord-Nederland (LD);Dalfsen;2023;208.0
8281;Noord-Nederland (LD);Dantumadiel;2011;559.0
8282;Noord-Nederland (LD);Dantumadiel;2012;548.0
8283;Noord-Nederland (LD);Dantumadiel;2013;581.0
8284;Noord-Nederland (LD);Dantumadiel;2014;494.0
8285;Noord-Nederland (LD);Dantumadiel;2015;587.0
8286;Noord-Nederland (LD);Dantumadiel;2016;627.0
8287;Noord-Nederland (LD);Dantumadiel;2017;624.0
8288;Noord-Nederland (LD);Dantumadiel;2018;645.0
8289;Noord-Nederland (LD);Dantumadiel;2019;693.0
8290;Noord-Nederland (LD);Dantumadiel;2020;623.0
8291;Noord-Nederland (LD);Dantumadiel;2021;590.0
8292;Noord-Nederland (LD);Dantumadiel;2022;592.0
8293;Noord-Nederland (LD);Dantumadiel;2023;676.0
8294;Noord-Nederland (LD);Delft;2011;132.0
8295;Noord-Nederland (LD);Delft;2012;155.0
8296;Noord-Nederland (LD);Delft;2013;143.0
8297;Noord-Nederland (LD);Delft;2014;126.0
8298;Noord-Nederland (LD);Delft;2015;132.0
8299;Noord-Nederland (LD);Delft;2016;141.0
8300;Noord-Nederland (LD);Delft;2017;137.0
8301;Noord-Nederland (LD);Delft;2018;131.0
8302;Noord-Nederland (LD);Delft;2019;115.0
8303;Noord-Nederland (LD);Delft;2020;140.0
8304;Noord-Nederland (LD);Delft;2021;175.0
8305;Noord-Nederland (LD);Delft;2022;158.0
8306;Noord-Nederland (LD);Delft;2023;146.0
8307;Noord-Nederland (LD);Delfzijl;2011;859.0
8308;Noord-Nederland (LD);Delfzijl;2012;833.0
8309;Noord-Nederland (LD);Delfzijl;2013;925.0
8310;Noord-Nederland (LD);Delfzijl;2014;1147.0
8311;Noord-Nederland (LD);Delfzijl;2015;1264.0
8312;Noord-Nederland (LD);Delfzijl;2016;1299.0
8313;Noord-Nederland (LD);Delfzijl;2017;1091.0
8314;Noord-Nederland (LD);Delfzijl;2018;1094.0
8315;Noord-Nederland (LD);Delfzijl;2019;1124.0
8316;Noord-Nederland (LD);Delfzijl;2020;1044.0
8317;Noord-Nederland (LD);Delfzijl;2021;
8318;Noord-Nederland (LD);Delfzijl;2022;
8319;Noord-Nederland (LD);Delfzijl;2023;
8320;Noord-Nederland (LD);Deurne;2011;25.0
8321;Noord-Nederland (LD);Deurne;2012;7.0
8322;Noord-Nederland (LD);Deurne;2013;11.0
8323;Noord-Nederland (LD);Deurne;2014;15.0
8324;Noord-Nederland (LD);Deurne;2015;10.0
8325;Noord-Nederland (LD);Deurne;2016;17.0
8326;Noord-Nederland (LD);Deurne;2017;4.0
8327;Noord-Nederland (LD);Deurne;2018;5.0
8328;Noord-Nederland (LD);Deurne;2019;11.0
8329;Noord-Nederland (LD);Deurne;2020;1.0
8330;Noord-Nederland (LD);Deurne;2021;11.0
8331;Noord-Nederland (LD);Deurne;2022;3.0
8332;Noord-Nederland (LD);Deurne;2023;6.0
8333;Noord-Nederland (LD);Deventer;2011;310.0
8334;Noord-Nederland (LD);Deventer;2012;348.0
8335;Noord-Nederland (LD);Deventer;2013;295.0
8336;Noord-Nederland (LD);Deventer;2014;299.0
8337;Noord-Nederland (LD);Deventer;2015;303.0
8338;Noord-Nederland (LD);Deventer;2016;249.0
8339;Noord-Nederland (LD);Deventer;2017;295.0
8340;Noord-Nederland (LD);Deventer;2018;266.0
8341;Noord-Nederland (LD);Deventer;2019;249.0
8342;Noord-Nederland (LD);Deventer;2020;239.0
8343;Noord-Nederland (LD);Deventer;2021;245.0
8344;Noord-Nederland (LD);Deventer;2022;229.0
8345;Noord-Nederland (LD);Deventer;2023;265.0
8346;Noord-Nederland (LD);Diemen;2011;32.0
8347;Noord-Nederland (LD);Diemen;2012;38.0
8348;Noord-Nederland (LD);Diemen;2013;30.0
