ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
525;Listed monuments total ;Ten Boer;2013;33
526;Listed monuments total ;Ten Boer;2014;33
527;Listed monuments total ;Ten Boer;2015;33
528;Listed monuments total ;Ten Boer;2016;33
529;Listed monuments total ;Ten Boer;2017;33
530;Listed monuments total ;Borger-Odoorn;2013;26
531;Listed monuments total ;Borger-Odoorn;2014;26
532;Listed monuments total ;Borger-Odoorn;2015;26
533;Listed monuments total ;Borger-Odoorn;2016;26
534;Listed monuments total ;Borger-Odoorn;2017;26
535;Listed monuments total ;Borne;2013;38
536;Listed monuments total ;Borne;2014;38
537;Listed monuments total ;Borne;2015;38
538;Listed monuments total ;Borne;2016;38
539;Listed monuments total ;Borne;2017;38
540;Listed monuments total ;Borsele;2013;167
541;Listed monuments total ;Borsele;2014;167
542;Listed monuments total ;Borsele;2015;167
543;Listed monuments total ;Borsele;2016;167
544;Listed monuments total ;Borsele;2017;167
545;Listed monuments total ;Boxmeer;2013;109
546;Listed monuments total ;Boxmeer;2014;109
547;Listed monuments total ;Boxmeer;2015;109
548;Listed monuments total ;Boxmeer;2016;109
549;Listed monuments total ;Boxmeer;2017;109
550;Listed monuments total ;Boxtel;2013;78
551;Listed monuments total ;Boxtel;2014;78
552;Listed monuments total ;Boxtel;2015;78
553;Listed monuments total ;Boxtel;2016;78
554;Listed monuments total ;Boxtel;2017;78
555;Listed monuments total ;Breda;2013;546
556;Listed monuments total ;Breda;2014;546
557;Listed monuments total ;Breda;2015;546
558;Listed monuments total ;Breda;2016;546
559;Listed monuments total ;Breda;2017;546
560;Listed monuments total ;Brielle;2013;371
561;Listed monuments total ;Brielle;2014;371
562;Listed monuments total ;Brielle;2015;372
563;Listed monuments total ;Brielle;2016;372
564;Listed monuments total ;Brielle;2017;372
565;Listed monuments total ;Bronckhorst;2013;351
566;Listed monuments total ;Bronckhorst;2014;351
567;Listed monuments total ;Bronckhorst;2015;351
568;Listed monuments total ;Bronckhorst;2016;351
569;Listed monuments total ;Bronckhorst;2017;351
570;Listed monuments total ;Brummen;2013;110
571;Listed monuments total ;Brummen;2014;110
572;Listed monuments total ;Brummen;2015;109
573;Listed monuments total ;Brummen;2016;109
574;Listed monuments total ;Brummen;2017;109
575;Listed monuments total ;Brunssum;2013;30
576;Listed monuments total ;Brunssum;2014;30
577;Listed monuments total ;Brunssum;2015;30
578;Listed monuments total ;Brunssum;2016;30
579;Listed monuments total ;Brunssum;2017;30
580;Listed monuments total ;Bunnik;2013;126
581;Listed monuments total ;Bunnik;2014;126
582;Listed monuments total ;Bunnik;2015;127
583;Listed monuments total ;Bunnik;2016;131
584;Listed monuments total ;Bunnik;2017;131
585;Listed monuments total ;Bunschoten;2013;12
586;Listed monuments total ;Bunschoten;2014;12
587;Listed monuments total ;Bunschoten;2015;12
588;Listed monuments total ;Bunschoten;2016;12
589;Listed monuments total ;Bunschoten;2017;12
590;Listed monuments total ;Buren;2013;271
591;Listed monuments total ;Buren;2014;271
592;Listed monuments total ;Buren;2015;270
593;Listed monuments total ;Buren;2016;269
594;Listed monuments total ;Buren;2017;269
595;Listed monuments total ;Capelle aan den IJssel;2013;17
596;Listed monuments total ;Capelle aan den IJssel;2014;17
597;Listed monuments total ;Capelle aan den IJssel;2015;17
598;Listed monuments total ;Capelle aan den IJssel;2016;17
599;Listed monuments total ;Capelle aan den IJssel;2017;17
600;Listed monuments total ;Castricum;2013;48
601;Listed monuments total ;Castricum;2014;48
602;Listed monuments total ;Castricum;2015;48
603;Listed monuments total ;Castricum;2016;48
604;Listed monuments total ;Castricum;2017;48
605;Listed monuments total ;Coevorden;2013;150
606;Listed monuments total ;Coevorden;2014;150
607;Listed monuments total ;Coevorden;2015;150
608;Listed monuments total ;Coevorden;2016;150
609;Listed monuments total ;Coevorden;2017;150
610;Listed monuments total ;Cranendonck;2013;37
611;Listed monuments total ;Cranendonck;2014;37
612;Listed monuments total ;Cranendonck;2015;37
613;Listed monuments total ;Cranendonck;2016;37
614;Listed monuments total ;Cranendonck;2017;37
615;Listed monuments total ;Cromstrijen;2013;13
616;Listed monuments total ;Cromstrijen;2014;13
617;Listed monuments total ;Cromstrijen;2015;13
618;Listed monuments total ;Cromstrijen;2016;13
619;Listed monuments total ;Cromstrijen;2017;13
620;Listed monuments total ;Cuijk;2013;55
621;Listed monuments total ;Cuijk;2014;55
622;Listed monuments total ;Cuijk;2015;55
623;Listed monuments total ;Cuijk;2016;55
624;Listed monuments total ;Cuijk;2017;55
625;Listed monuments total ;Culemborg;2013;108
626;Listed monuments total ;Culemborg;2014;131
627;Listed monuments total ;Culemborg;2015;141
628;Listed monuments total ;Culemborg;2016;141
629;Listed monuments total ;Culemborg;2017;141
630;Listed monuments total ;Dalfsen;2013;121
631;Listed monuments total ;Dalfsen;2014;121
632;Listed monuments total ;Dalfsen;2015;121
633;Listed monuments total ;Dalfsen;2016;121
634;Listed monuments total ;Dalfsen;2017;121
635;Listed monuments total ;Dantumadiel;2013;34
636;Listed monuments total ;Dantumadiel;2014;34
637;Listed monuments total ;Dantumadiel;2015;34
638;Listed monuments total ;Dantumadiel;2016;34
639;Listed monuments total ;Dantumadiel;2017;34
640;Listed monuments total ;Delft;2013;695
641;Listed monuments total ;Delft;2014;696
642;Listed monuments total ;Delft;2015;696
643;Listed monuments total ;Delft;2016;696
644;Listed monuments total ;Delft;2017;696
645;Listed monuments total ;Delfzijl;2013;111
646;Listed monuments total ;Delfzijl;2014;111
647;Listed monuments total ;Delfzijl;2015;111
648;Listed monuments total ;Delfzijl;2016;111
649;Listed monuments total ;Delfzijl;2017;111
650;Listed monuments total ;Deurne;2013;57
651;Listed monuments total ;Deurne;2014;57
652;Listed monuments total ;Deurne;2015;57
653;Listed monuments total ;Deurne;2016;57
654;Listed monuments total ;Deurne;2017;57
655;Listed monuments total ;Deventer;2013;585
656;Listed monuments total ;Deventer;2014;584
657;Listed monuments total ;Deventer;2015;584
658;Listed monuments total ;Deventer;2016;584
659;Listed monuments total ;Deventer;2017;583
660;Listed monuments total ;Diemen;2013;17
661;Listed monuments total ;Diemen;2014;17
662;Listed monuments total ;Diemen;2015;17
663;Listed monuments total ;Diemen;2016;17
664;Listed monuments total ;Diemen;2017;17
665;Listed monuments total ;Dinkelland;2013;128
666;Listed monuments total ;Dinkelland;2014;128
667;Listed monuments total ;Dinkelland;2015;128
668;Listed monuments total ;Dinkelland;2016;128
669;Listed monuments total ;Dinkelland;2017;128
670;Listed monuments total ;Doesburg;2013;158
671;Listed monuments total ;Doesburg;2014;158
672;Listed monuments total ;Doesburg;2015;158
673;Listed monuments total ;Doesburg;2016;158
674;Listed monuments total ;Doesburg;2017;158
675;Listed monuments total ;Doetinchem;2013;35
676;Listed monuments total ;Doetinchem;2014;35
677;Listed monuments total ;Doetinchem;2015;35
678;Listed monuments total ;Doetinchem;2016;35
679;Listed monuments total ;Doetinchem;2017;35
680;Listed monuments total ;Dongen;2013;68
681;Listed monuments total ;Dongen;2014;68
682;Listed monuments total ;Dongen;2015;68
683;Listed monuments total ;Dongen;2016;68
684;Listed monuments total ;Dongen;2017;68
685;Listed monuments total ;Dongeradeel;2013;247
686;Listed monuments total ;Dongeradeel;2014;244
687;Listed monuments total ;Dongeradeel;2015;244
688;Listed monuments total ;Dongeradeel;2016;244
689;Listed monuments total ;Dongeradeel;2017;244
690;Listed monuments total ;Dordrecht;2013;882
691;Listed monuments total ;Dordrecht;2014;882
692;Listed monuments total ;Dordrecht;2015;882
693;Listed monuments total ;Dordrecht;2016;879
694;Listed monuments total ;Dordrecht;2017;879
695;Listed monuments total ;Drechterland;2013;62
696;Listed monuments total ;Drechterland;2014;62
697;Listed monuments total ;Drechterland;2015;62
698;Listed monuments total ;Drechterland;2016;62
699;Listed monuments total ;Drechterland;2017;62
700;Listed monuments total ;Drimmelen;2013;58
701;Listed monuments total ;Drimmelen;2014;58
702;Listed monuments total ;Drimmelen;2015;58
703;Listed monuments total ;Drimmelen;2016;58
704;Listed monuments total ;Drimmelen;2017;58
705;Listed monuments total ;Dronten;2013;1
706;Listed monuments total ;Dronten;2014;1
707;Listed monuments total ;Dronten;2015;1
708;Listed monuments total ;Dronten;2016;1
709;Listed monuments total ;Dronten;2017;1
710;Listed monuments total ;Druten;2013;46
711;Listed monuments total ;Druten;2014;46
712;Listed monuments total ;Druten;2015;46
713;Listed monuments total ;Druten;2016;45
714;Listed monuments total ;Druten;2017;45
715;Listed monuments total ;Duiven;2013;12
716;Listed monuments total ;Duiven;2014;12
717;Listed monuments total ;Duiven;2015;12
718;Listed monuments total ;Duiven;2016;12
719;Listed monuments total ;Duiven;2017;12
720;Listed monuments total ;Echt-Susteren;2013;57
721;Listed monuments total ;Echt-Susteren;2014;57
722;Listed monuments total ;Echt-Susteren;2015;57
723;Listed monuments total ;Echt-Susteren;2016;57
724;Listed monuments total ;Echt-Susteren;2017;57
725;Listed monuments total ;Edam-Volendam;2013;201
726;Listed monuments total ;Edam-Volendam;2014;201
727;Listed monuments total ;Edam-Volendam;2015;201
728;Listed monuments total ;Edam-Volendam;2016;201
729;Listed monuments total ;Edam-Volendam;2017;201
730;Listed monuments total ;Ede;2013;197
731;Listed monuments total ;Ede;2014;198
732;Listed monuments total ;Ede;2015;198
733;Listed monuments total ;Ede;2016;198
734;Listed monuments total ;Ede;2017;199
735;Listed monuments total ;Eemnes;2013;43
736;Listed monuments total ;Eemnes;2014;43
737;Listed monuments total ;Eemnes;2015;43
738;Listed monuments total ;Eemnes;2016;43
739;Listed monuments total ;Eemnes;2017;43
740;Listed monuments total ;Eemsmond;2013;174
741;Listed monuments total ;Eemsmond;2014;173
742;Listed monuments total ;Eemsmond;2015;173
743;Listed monuments total ;Eemsmond;2016;173
744;Listed monuments total ;Eemsmond;2017;173
745;Listed monuments total ;Eersel;2013;40
746;Listed monuments total ;Eersel;2014;40
747;Listed monuments total ;Eersel;2015;40
748;Listed monuments total ;Eersel;2016;40
749;Listed monuments total ;Eersel;2017;40
750;Listed monuments total ;Eijsden-Margraten;2013;391
751;Listed monuments total ;Eijsden-Margraten;2014;391
752;Listed monuments total ;Eijsden-Margraten;2015;391
753;Listed monuments total ;Eijsden-Margraten;2016;391
754;Listed monuments total ;Eijsden-Margraten;2017;391
755;Listed monuments total ;Eindhoven;2013;151
756;Listed monuments total ;Eindhoven;2014;151
757;Listed monuments total ;Eindhoven;2015;150
758;Listed monuments total ;Eindhoven;2016;150
759;Listed monuments total ;Eindhoven;2017;150
760;Listed monuments total ;Elburg;2013;329
761;Listed monuments total ;Elburg;2014;329
762;Listed monuments total ;Elburg;2015;328
763;Listed monuments total ;Elburg;2016;328
764;Listed monuments total ;Elburg;2017;328
765;Listed monuments total ;Emmen;2013;93
766;Listed monuments total ;Emmen;2014;93
767;Listed monuments total ;Emmen;2015;92
768;Listed monuments total ;Emmen;2016;92
769;Listed monuments total ;Emmen;2017;92
770;Listed monuments total ;Enkhuizen;2013;366
771;Listed monuments total ;Enkhuizen;2014;363
772;Listed monuments total ;Enkhuizen;2015;363
773;Listed monuments total ;Enkhuizen;2016;363
774;Listed monuments total ;Enkhuizen;2017;363
775;Listed monuments total ;Enschede;2013;150
776;Listed monuments total ;Enschede;2014;149
777;Listed monuments total ;Enschede;2015;149
778;Listed monuments total ;Enschede;2016;150
779;Listed monuments total ;Enschede;2017;149
780;Listed monuments total ;Epe;2013;52
781;Listed monuments total ;Epe;2014;53
782;Listed monuments total ;Epe;2015;53
783;Listed monuments total ;Epe;2016;53
784;Listed monuments total ;Epe;2017;53
785;Listed monuments total ;Ermelo;2013;75
786;Listed monuments total ;Ermelo;2014;75
787;Listed monuments total ;Ermelo;2015;75
788;Listed monuments total ;Ermelo;2016;75
789;Listed monuments total ;Ermelo;2017;75
790;Listed monuments total ;Etten-Leur;2013;77
791;Listed monuments total ;Etten-Leur;2014;77
792;Listed monuments total ;Etten-Leur;2015;77
793;Listed monuments total ;Etten-Leur;2016;77
794;Listed monuments total ;Etten-Leur;2017;77
795;Listed monuments total ;Ferwerderadiel;2013;80
796;Listed monuments total ;Ferwerderadiel;2014;80
797;Listed monuments total ;Ferwerderadiel;2015;79
798;Listed monuments total ;Ferwerderadiel;2016;79
799;Listed monuments total ;Ferwerderadiel;2017;79
800;Listed monuments total ;Franekeradeel;2013;280
801;Listed monuments total ;Franekeradeel;2014;280
802;Listed monuments total ;Franekeradeel;2015;280
803;Listed monuments total ;Franekeradeel;2016;280
804;Listed monuments total ;Franekeradeel;2017;280
805;Listed monuments total ;De Fryske Marren;2013;249
806;Listed monuments total ;De Fryske Marren;2014;249
807;Listed monuments total ;De Fryske Marren;2015;246
808;Listed monuments total ;De Fryske Marren;2016;246
809;Listed monuments total ;De Fryske Marren;2017;246
810;Listed monuments total ;Geertruidenberg;2013;120
811;Listed monuments total ;Geertruidenberg;2014;120
812;Listed monuments total ;Geertruidenberg;2015;120
813;Listed monuments total ;Geertruidenberg;2016;120
814;Listed monuments total ;Geertruidenberg;2017;120
815;Listed monuments total ;Geldermalsen;2013;132
816;Listed monuments total ;Geldermalsen;2014;148
817;Listed monuments total ;Geldermalsen;2015;147
818;Listed monuments total ;Geldermalsen;2016;147
819;Listed monuments total ;Geldermalsen;2017;147
820;Listed monuments total ;Geldrop-Mierlo;2013;42
821;Listed monuments total ;Geldrop-Mierlo;2014;42
822;Listed monuments total ;Geldrop-Mierlo;2015;42
823;Listed monuments total ;Geldrop-Mierlo;2016;42
824;Listed monuments total ;Geldrop-Mierlo;2017;42
825;Listed monuments total ;Gemert-Bakel;2013;62
826;Listed monuments total ;Gemert-Bakel;2014;62
827;Listed monuments total ;Gemert-Bakel;2015;62
828;Listed monuments total ;Gemert-Bakel;2016;62
829;Listed monuments total ;Gemert-Bakel;2017;62
830;Listed monuments total ;Gennep;2013;26
831;Listed monuments total ;Gennep;2014;25
832;Listed monuments total ;Gennep;2015;25
833;Listed monuments total ;Gennep;2016;25
834;Listed monuments total ;Gennep;2017;25
835;Listed monuments total ;Giessenlanden;2013;63
836;Listed monuments total ;Giessenlanden;2014;63
837;Listed monuments total ;Giessenlanden;2015;63
838;Listed monuments total ;Giessenlanden;2016;63
839;Listed monuments total ;Giessenlanden;2017;63
840;Listed monuments total ;Gilze en Rijen;2013;95
841;Listed monuments total ;Gilze en Rijen;2014;95
842;Listed monuments total ;Gilze en Rijen;2015;95
843;Listed monuments total ;Gilze en Rijen;2016;95
844;Listed monuments total ;Gilze en Rijen;2017;95
845;Listed monuments total ;Goeree-Overflakkee;2013;355
846;Listed monuments total ;Goeree-Overflakkee;2014;355
847;Listed monuments total ;Goeree-Overflakkee;2015;355
848;Listed monuments total ;Goeree-Overflakkee;2016;355
849;Listed monuments total ;Goeree-Overflakkee;2017;352
850;Listed monuments total ;Goes;2013;240
851;Listed monuments total ;Goes;2014;239
852;Listed monuments total ;Goes;2015;237
853;Listed monuments total ;Goes;2016;238
854;Listed monuments total ;Goes;2017;238
855;Listed monuments total ;Goirle;2013;40
856;Listed monuments total ;Goirle;2014;40
857;Listed monuments total ;Goirle;2015;40
858;Listed monuments total ;Goirle;2016;40
859;Listed monuments total ;Goirle;2017;40
860;Listed monuments total ;Gooise Meren;2013;321
861;Listed monuments total ;Gooise Meren;2014;311
862;Listed monuments total ;Gooise Meren;2015;311
863;Listed monuments total ;Gooise Meren;2016;311
864;Listed monuments total ;Gooise Meren;2017;311
865;Listed monuments total ;Gorinchem;2013;217
866;Listed monuments total ;Gorinchem;2014;218
867;Listed monuments total ;Gorinchem;2015;218
868;Listed monuments total ;Gorinchem;2016;218
869;Listed monuments total ;Gorinchem;2017;218
870;Listed monuments total ;Gouda;2013;355
871;Listed monuments total ;Gouda;2014;355
872;Listed monuments total ;Gouda;2015;355
873;Listed monuments total ;Gouda;2016;355
874;Listed monuments total ;Gouda;2017;355
875;Listed monuments total ;Grave;2013;162
876;Listed monuments total ;Grave;2014;162
877;Listed monuments total ;Grave;2015;162
878;Listed monuments total ;Grave;2016;162
879;Listed monuments total ;Grave;2017;162
880;Listed monuments total ;'s-Gravenhage (The Hague) (municipality);2013;1163
881;Listed monuments total ;'s-Gravenhage (The Hague) (municipality);2014;1166
882;Listed monuments total ;'s-Gravenhage (The Hague) (municipality);2015;1164
883;Listed monuments total ;'s-Gravenhage (The Hague) (municipality);2016;1163
884;Listed monuments total ;'s-Gravenhage (The Hague) (municipality);2017;1164
885;Listed monuments total ;Groningen (municipality);2013;653
886;Listed monuments total ;Groningen (municipality);2014;653
887;Listed monuments total ;Groningen (municipality);2015;654
888;Listed monuments total ;Groningen (municipality);2016;654
889;Listed monuments total ;Groningen (municipality);2017;654
890;Listed monuments total ;Grootegast;2013;22
891;Listed monuments total ;Grootegast;2014;22
