ID;KenmerkenBaanBedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
6350;Soort baan: overig;L Verhuur en handel van onroerend goed;2014;55.6;2.0;2.7;3.4;4.1;4.9;6.6;46.2;1.3;1.8;2.2;2.7;3.2;4.4
6351;Soort baan: overig;L Verhuur en handel van onroerend goed;2015;54.8;1.7;2.5;3.2;3.9;4.7;6.5;45.5;1.1;1.7;2.1;2.5;3.2;4.4
6352;Soort baan: overig;L Verhuur en handel van onroerend goed;2016;54.9;1.7;2.5;3.1;4.0;4.8;6.7;45.5;1.2;1.7;2.1;2.6;3.2;4.5
6353;Soort baan: overig;L Verhuur en handel van onroerend goed;2017;55.7;1.4;2.2;2.9;3.9;4.7;6.8;46.2;1.0;1.4;1.9;2.5;3.1;4.6
6354;Soort baan: overig;L Verhuur en handel van onroerend goed;2018;56.3;1.5;2.1;2.9;3.8;4.6;6.6;46.8;1.0;1.4;1.8;2.4;3.0;4.4
6355;Soort baan: overig;L Verhuur en handel van onroerend goed;2019;57.5;1.3;2.1;2.9;3.6;4.5;6.5;47.8;0.8;1.3;1.8;2.3;2.9;4.3
6356;Soort baan: overig;L Verhuur en handel van onroerend goed;2020;57.2;1.1;1.7;2.3;3.0;3.8;5.6;48.3;0.7;1.1;1.6;2.0;2.6;3.9
6357;Soort baan: overig;L Verhuur en handel van onroerend goed;2021;58.4;1.0;1.6;2.2;2.9;3.7;5.3;49.4;0.7;1.1;1.5;1.9;2.5;3.7
6358;Soort baan: overig;L Verhuur en handel van onroerend goed;2022;58.8;1.0;1.4;1.9;2.6;3.4;4.9;49.7;0.7;0.9;1.2;1.7;2.2;3.4
6359;Soort baan: overig;L Verhuur en handel van onroerend goed;2023;60.1;1.3;2.1;2.9;3.7;4.6;7.0;50.9;0.8;1.3;1.9;2.5;3.2;4.9
6360;Soort baan: overig;M-N Zakelijke dienstverlening;2009;861.1;41.0;59.0;78.4;98.6;133.6;209.6;668.7;25.6;35.6;46.7;58.7;78.1;121.9
6361;Soort baan: overig;M-N Zakelijke dienstverlening;2010;835.9;47.2;68.0;86.6;107.6;156.8;220.7;647.1;29.2;40.8;52.1;64.6;90.0;129.4
6362;Soort baan: overig;M-N Zakelijke dienstverlening;2011;826.7;39.5;60.8;81.2;102.5;148.0;213.0;639.1;23.9;36.0;47.9;60.5;84.2;123.6
6363;Soort baan: overig;M-N Zakelijke dienstverlening;2012;817.7;38.5;59.6;80.6;100.9;142.9;211.1;630.2;22.0;34.2;46.5;58.7;80.6;120.8
6364;Soort baan: overig;M-N Zakelijke dienstverlening;2013;814.6;40.6;63.3;86.1;105.9;139.7;213.8;626.5;25.2;38.3;51.3;63.1;81.4;123.8
6365;Soort baan: overig;M-N Zakelijke dienstverlening;2014;817.7;46.1;69.5;93.0;113.8;148.4;224.5;627.1;27.0;40.6;54.1;66.8;85.5;129.1
6366;Soort baan: overig;M-N Zakelijke dienstverlening;2015;831.6;50.4;72.8;96.2;117.9;151.8;229.1;638.5;29.4;42.7;56.3;69.3;88.0;132.4
6367;Soort baan: overig;M-N Zakelijke dienstverlening;2016;853.3;54.8;79.0;104.6;127.1;157.9;240.9;658.8;31.9;46.2;60.7;74.5;91.9;139.8
6368;Soort baan: overig;M-N Zakelijke dienstverlening;2017;859.3;46.1;72.6;99.3;121.3;150.2;238.4;673.6;28.0;43.6;58.9;72.9;90.1;142.4
6369;Soort baan: overig;M-N Zakelijke dienstverlening;2018;890.4;46.0;70.2;97.7;124.9;151.2;241.0;702.8;27.7;42.1;57.9;74.4;91.1;145.1
6370;Soort baan: overig;M-N Zakelijke dienstverlening;2019;917.6;43.0;67.1;94.2;125.3;153.3;241.5;728.9;26.2;41.1;56.6;74.9;92.7;147.2
6371;Soort baan: overig;M-N Zakelijke dienstverlening;2020;844.6;26.1;43.1;62.4;86.7;111.4;189.2;695.2;16.7;27.7;40.2;55.4;71.5;120.7
6372;Soort baan: overig;M-N Zakelijke dienstverlening;2021;830.6;22.2;38.0;55.4;76.7;100.3;176.8;686.3;14.8;25.0;36.1;49.5;65.0;113.1
6373;Soort baan: overig;M-N Zakelijke dienstverlening;2022;871.3;21.2;34.1;49.9;70.3;91.5;166.8;723.2;14.2;22.6;32.6;45.4;59.6;107.5
6374;Soort baan: overig;M-N Zakelijke dienstverlening;2023;899.4;28.3;51.2;74.6;104.2;153.0;211.8;747.8;18.1;32.5;48.0;67.8;98.7;143.9
6375;Soort baan: overig;M Specialistische zakelijke diensten;2009;443.8;12.3;16.5;21.4;26.9;33.7;48.8;377.7;7.8;10.5;13.7;17.3;21.7;32.4
6376;Soort baan: overig;M Specialistische zakelijke diensten;2010;426.3;13.3;17.5;22.2;27.4;33.5;47.5;360.7;8.5;11.2;14.3;17.7;21.8;31.8
6377;Soort baan: overig;M Specialistische zakelijke diensten;2011;414.6;11.5;15.3;19.4;24.1;29.8;42.7;351.5;7.2;9.7;12.4;15.5;19.3;28.5
6378;Soort baan: overig;M Specialistische zakelijke diensten;2012;408.3;10.9;14.6;18.8;23.4;29.0;41.2;345.5;6.5;8.9;11.6;14.7;18.4;27.1
6379;Soort baan: overig;M Specialistische zakelijke diensten;2013;397.4;10.1;14.1;18.3;22.7;28.1;39.9;337.2;7.0;9.7;12.3;15.2;18.8;27.2
6380;Soort baan: overig;M Specialistische zakelijke diensten;2014;397.9;10.3;14.6;19.0;23.8;29.4;41.7;337.4;7.0;9.9;12.7;15.8;19.6;28.4
6381;Soort baan: overig;M Specialistische zakelijke diensten;2015;392.2;9.5;13.8;18.1;22.8;28.6;40.4;334.8;6.4;9.4;12.3;15.4;19.5;28.0
6382;Soort baan: overig;M Specialistische zakelijke diensten;2016;401.9;10.0;14.6;19.3;24.5;30.3;42.6;344.5;7.0;10.1;13.2;16.7;20.7;29.6
6383;Soort baan: overig;M Specialistische zakelijke diensten;2017;408.4;9.4;13.8;19.0;24.4;30.0;43.6;350.4;6.4;9.4;12.7;16.3;20.3;30.3
6384;Soort baan: overig;M Specialistische zakelijke diensten;2018;422.9;9.5;13.7;19.1;24.4;30.1;43.9;363.9;6.5;9.3;12.7;16.4;20.4;30.7
6385;Soort baan: overig;M Specialistische zakelijke diensten;2019;439.2;9.2;13.7;19.0;24.2;30.2;44.4;378.4;6.1;9.2;12.5;16.2;20.4;31.0
6386;Soort baan: overig;M Specialistische zakelijke diensten;2020;432.6;7.4;11.4;15.9;20.5;26.1;38.9;378.5;5.3;8.0;11.2;14.7;18.8;28.6
6387;Soort baan: overig;M Specialistische zakelijke diensten;2021;440.2;6.9;10.7;14.9;19.3;25.1;37.2;384.3;4.9;7.5;10.5;13.7;18.0;27.3
6388;Soort baan: overig;M Specialistische zakelijke diensten;2022;460.2;6.5;9.7;13.4;18.0;23.1;35.0;402.5;4.6;6.6;9.2;12.5;16.3;25.3
6389;Soort baan: overig;M Specialistische zakelijke diensten;2023;476.6;8.0;13.2;18.8;24.7;31.6;49.0;416.9;5.5;9.0;13.0;17.4;22.6;36.3
6390;Soort baan: overig;N Verhuur en overige zakelijke diensten;2009;417.4;28.6;42.5;57.0;71.7;100.0;160.9;291.0;17.7;25.1;33.0;41.4;56.4;89.5
6391;Soort baan: overig;N Verhuur en overige zakelijke diensten;2010;409.6;34.0;50.6;64.4;80.2;123.4;173.2;286.4;20.6;29.6;37.8;46.9;68.2;97.6
6392;Soort baan: overig;N Verhuur en overige zakelijke diensten;2011;412.1;28.0;45.6;61.8;78.4;118.2;170.3;287.7;16.7;26.3;35.5;45.0;64.9;95.1
6393;Soort baan: overig;N Verhuur en overige zakelijke diensten;2012;409.4;27.5;45.0;61.8;77.5;113.9;169.9;284.6;15.5;25.2;34.8;44.0;62.2;93.7
6394;Soort baan: overig;N Verhuur en overige zakelijke diensten;2013;417.1;30.5;49.2;67.8;83.2;111.6;173.9;289.3;18.2;28.7;38.9;47.9;62.6;96.6
6395;Soort baan: overig;N Verhuur en overige zakelijke diensten;2014;419.8;35.8;54.8;74.0;90.1;119.0;182.8;289.8;20.0;30.7;41.5;50.9;66.0;100.7
6396;Soort baan: overig;N Verhuur en overige zakelijke diensten;2015;439.4;40.9;59.0;78.1;95.1;123.2;188.7;303.7;23.0;33.3;44.1;53.9;68.5;104.4
6397;Soort baan: overig;N Verhuur en overige zakelijke diensten;2016;451.5;44.8;64.4;85.3;102.5;127.6;198.3;314.3;24.9;36.1;47.5;57.8;71.2;110.2
6398;Soort baan: overig;N Verhuur en overige zakelijke diensten;2017;450.9;36.8;58.8;80.3;96.9;120.2;194.9;323.3;21.6;34.2;46.2;56.6;69.8;112.1
6399;Soort baan: overig;N Verhuur en overige zakelijke diensten;2018;467.5;36.5;56.5;78.6;100.5;121.1;197.0;338.9;21.2;32.8;45.2;58.0;70.6;114.5
6400;Soort baan: overig;N Verhuur en overige zakelijke diensten;2019;478.5;33.8;53.5;75.1;101.1;123.1;197.1;350.5;20.0;31.9;44.0;58.6;72.3;116.3
6401;Soort baan: overig;N Verhuur en overige zakelijke diensten;2020;412.0;18.6;31.7;46.5;66.2;85.3;150.3;316.8;11.5;19.7;29.0;40.7;52.7;92.2
6402;Soort baan: overig;N Verhuur en overige zakelijke diensten;2021;390.4;15.2;27.3;40.4;57.4;75.2;139.7;302.0;9.9;17.6;25.6;35.8;47.0;85.8
6403;Soort baan: overig;N Verhuur en overige zakelijke diensten;2022;411.0;14.8;24.5;36.5;52.3;68.4;131.8;320.7;9.6;15.9;23.3;32.9;43.3;82.1
6404;Soort baan: overig;N Verhuur en overige zakelijke diensten;2023;422.8;20.3;38.0;55.8;79.5;121.5;162.8;330.9;12.6;23.4;35.0;50.4;76.1;107.6
6405;Soort baan: overig;O-U Niet-commerciële dienstverlening;2009;2379.8;70.7;91.7;118.0;149.9;188.1;284.2;1808.7;45.6;58.4;74.6;94.9;119.2;182.5
6406;Soort baan: overig;O-U Niet-commerciële dienstverlening;2010;2475.9;88.8;112.5;142.2;174.0;213.7;306.0;1849.4;52.3;65.9;82.8;102.4;127.3;187.3
6407;Soort baan: overig;O-U Niet-commerciële dienstverlening;2011;2487.4;82.8;105.8;135.5;166.8;207.1;298.9;1845.6;48.2;61.4;78.0;97.1;122.0;180.9
6408;Soort baan: overig;O-U Niet-commerciële dienstverlening;2012;2449.7;76.0;99.1;134.7;164.6;202.6;287.0;1823.9;43.6;56.6;74.9;92.9;115.8;169.4
6409;Soort baan: overig;O-U Niet-commerciële dienstverlening;2013;2417.2;70.4;92.1;119.7;149.6;190.0;268.5;1801.9;42.9;55.5;70.8;88.0;110.7;160.0
6410;Soort baan: overig;O-U Niet-commerciële dienstverlening;2014;2385.0;74.2;98.3;130.3;157.3;190.1;263.5;1780.2;44.0;57.0;73.3;89.2;108.7;155.2
6411;Soort baan: overig;O-U Niet-commerciële dienstverlening;2015;2367.4;63.2;84.6;113.0;138.1;168.5;238.6;1764.0;37.1;48.8;63.3;77.5;95.4;138.7
6412;Soort baan: overig;O-U Niet-commerciële dienstverlening;2016;2367.2;58.7;80.6;109.3;135.3;166.5;236.4;1767.2;35.1;46.9;61.7;76.5;94.3;137.4
6413;Soort baan: overig;O-U Niet-commerciële dienstverlening;2017;2388.1;50.7;79.8;112.1;135.5;162.9;234.6;1775.4;30.7;44.9;61.4;74.8;91.0;135.8
6414;Soort baan: overig;O-U Niet-commerciële dienstverlening;2018;2431.1;49.0;78.6;113.6;141.1;170.7;249.7;1814.4;29.6;44.4;62.5;78.1;95.8;145.4
6415;Soort baan: overig;O-U Niet-commerciële dienstverlening;2019;2502.3;47.6;76.1;110.1;148.0;181.0;266.1;1871.2;28.2;43.5;61.3;82.2;101.9;156.1
6416;Soort baan: overig;O-U Niet-commerciële dienstverlening;2020;2512.7;40.1;63.0;90.2;123.7;162.9;250.4;1898.8;24.0;37.0;52.1;70.9;93.8;148.9
6417;Soort baan: overig;O-U Niet-commerciële dienstverlening;2021;2585.1;37.6;57.9;83.0;111.9;149.6;244.0;1962.9;23.9;35.8;49.9;66.8;89.1;146.7
6418;Soort baan: overig;O-U Niet-commerciële dienstverlening;2022;2644.8;34.0;48.5;68.9;95.0;126.8;219.2;2015.7;21.2;30.3;42.2;57.9;77.3;133.7
6419;Soort baan: overig;O-U Niet-commerciële dienstverlening;2023;2703.4;42.7;69.5;100.4;139.2;188.9;317.1;2067.4;26.0;41.2;59.8;83.5;114.2;194.8
6420;Soort baan: overig;O-Q Overheid en zorg;2009;2131.3;50.2;63.8;81.3;104.3;133.5;211.9;1637.4;33.9;42.3;53.0;67.5;86.4;138.4
6421;Soort baan: overig;O-Q Overheid en zorg;2010;2220.5;66.4;82.3;102.5;125.2;155.5;229.4;1675.0;39.5;48.3;59.3;73.2;92.6;141.1
6422;Soort baan: overig;O-Q Overheid en zorg;2011;2238.5;62.3;77.3;97.8;120.2;151.4;224.7;1677.1;36.5;44.9;55.9;69.4;88.9;136.3
6423;Soort baan: overig;O-Q Overheid en zorg;2012;2211.0;57.3;73.0;99.9;120.9;150.1;216.8;1661.8;33.3;41.9;54.8;67.1;84.9;127.4
6424;Soort baan: overig;O-Q Overheid en zorg;2013;2187.1;51.7;65.2;84.0;104.9;136.6;197.7;1646.0;32.3;39.9;50.0;61.8;79.3;117.9
6425;Soort baan: overig;O-Q Overheid en zorg;2014;2161.2;55.8;71.5;94.9;113.0;137.2;193.8;1628.7;34.0;42.0;53.1;63.7;78.1;114.1
6426;Soort baan: overig;O-Q Overheid en zorg;2015;2148.1;47.2;60.5;80.4;96.7;118.7;172.3;1615.8;28.5;35.4;44.7;53.7;66.6;99.8
6427;Soort baan: overig;O-Q Overheid en zorg;2016;2146.0;43.1;56.7;76.1;93.2;116.0;168.8;1617.3;26.4;33.4;42.7;52.1;64.9;97.5
6428;Soort baan: overig;O-Q Overheid en zorg;2017;2164.1;36.8;57.2;80.6;96.1;115.2;166.1;1623.1;23.1;32.5;43.7;52.6;63.8;95.6
6429;Soort baan: overig;O-Q Overheid en zorg;2018;2203.8;35.2;55.2;81.0;100.3;121.4;179.2;1657.9;21.9;31.3;44.0;54.8;67.3;103.6
6430;Soort baan: overig;O-Q Overheid en zorg;2019;2272.3;34.5;52.9;77.4;107.1;131.7;195.6;1712.1;21.2;30.5;42.8;58.8;73.5;114.3
6431;Soort baan: overig;O-Q Overheid en zorg;2020;2300.2;29.2;43.9;63.2;89.9;122.2;191.2;1744.3;17.4;25.2;35.3;49.7;68.1;110.9
6432;Soort baan: overig;O-Q Overheid en zorg;2021;2375.5;26.9;39.7;57.4;79.8;110.6;185.9;1809.7;17.5;24.6;34.0;46.6;64.2;109.2
6433;Soort baan: overig;O-Q Overheid en zorg;2022;2432.3;24.6;32.7;46.6;65.8;90.3;164.2;1859.0;15.5;20.5;28.2;39.2;53.7;98.0
6434;Soort baan: overig;O-Q Overheid en zorg;2023;2488.0;31.7;49.9;71.7;100.9;140.4;250.8;1907.3;19.2;29.0;41.5;58.8;82.6;151.0
6435;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2009;505.3;9.6;10.5;11.6;13.2;15.5;21.6;457.8;8.2;8.9;9.8;11.2;13.3;18.6
6436;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2010;521.4;14.9;15.9;16.9;18.4;21.2;26.8;467.1;9.5;10.3;11.2;12.4;14.9;19.7
6437;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2011;516.0;12.3;13.6;14.9;16.5;19.3;25.7;459.3;8.2;9.1;10.0;11.1;13.4;18.3
6438;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2012;500.7;12.9;14.0;15.2;16.5;18.9;24.3;446.8;8.5;9.2;10.0;10.9;12.8;17.0
6439;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2013;497.5;13.6;14.6;15.7;16.9;18.9;24.1;446.8;11.3;12.0;12.8;13.7;15.4;19.8
6440;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2014;496.6;18.4;19.6;20.8;22.2;23.9;29.1;443.7;13.8;14.5;15.4;16.2;17.6;21.8
6441;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2015;490.5;14.5;15.2;16.3;17.5;18.9;23.6;437.6;11.1;11.6;12.2;12.9;14.0;17.8
6442;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2016;483.5;12.8;15.0;16.6;17.9;19.2;22.8;433.8;9.7;10.5;11.4;12.1;12.9;15.7
6443;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2017;488.6;13.7;16.0;17.8;19.5;20.7;24.4;437.3;10.3;11.2;12.4;13.4;14.4;17.5
6444;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2018;493.3;14.1;16.2;18.2;20.0;21.6;25.8;442.7;10.2;11.1;12.7;13.8;14.9;18.5
6445;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2019;506.4;15.5;18.1;19.5;22.4;24.5;29.8;453.8;10.5;11.6;12.7;14.7;16.3;20.9
6446;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2020;518.7;12.8;14.5;15.7;17.6;20.8;25.7;466.2;7.7;8.5;9.4;10.8;13.1;17.3
6447;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2021;540.4;11.0;12.9;14.1;15.9;19.1;23.9;486.8;8.0;8.9;9.8;11.2;13.6;17.5
6448;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2022;555.3;9.4;10.9;11.9;13.9;15.5;20.9;500.6;6.3;7.2;8.0;9.7;11.1;15.5
6449;Soort baan: overig;O Openbaar bestuur en overheidsdiensten;2023;578.8;12.0;14.0;15.5;17.3;20.5;26.9;523.3;7.3;8.4;9.7;11.1;13.5;18.6
6450;Soort baan: overig;P Onderwijs;2009;507.4;6.9;8.3;10.1;12.6;16.3;27.7;383.3;4.1;4.9;5.8;7.2;9.5;16.8
6451;Soort baan: overig;P Onderwijs;2010;510.2;6.4;7.8;9.6;12.1;16.2;26.6;383.9;4.1;4.9;5.9;7.3;9.9;16.5
6452;Soort baan: overig;P Onderwijs;2011;509.0;5.2;6.6;8.4;10.9;15.7;24.9;377.7;3.2;4.0;4.9;6.4;9.3;15.2
6453;Soort baan: overig;P Onderwijs;2012;501.3;4.6;6.2;8.0;10.2;15.0;23.6;371.4;2.8;3.7;4.6;5.9;8.7;14.3
6454;Soort baan: overig;P Onderwijs;2013;493.5;4.6;6.6;8.3;10.4;15.0;22.5;363.9;3.1;4.2;5.1;6.3;8.8;13.8
6455;Soort baan: overig;P Onderwijs;2014;490.1;4.5;6.7;8.4;11.1;15.3;22.8;364.3;3.1;4.3;5.2;6.7;9.1;14.0
6456;Soort baan: overig;P Onderwijs;2015;491.9;4.4;6.6;8.4;10.9;14.6;22.6;366.5;3.0;4.3;5.3;6.7;8.9;14.3
6457;Soort baan: overig;P Onderwijs;2016;496.1;4.8;7.1;9.5;12.1;16.2;25.0;371.0;3.2;4.7;5.9;7.4;9.9;15.9
6458;Soort baan: overig;P Onderwijs;2017;500.0;5.1;7.8;10.5;13.2;18.0;27.9;372.7;3.2;4.9;6.4;8.0;11.0;18.0
6459;Soort baan: overig;P Onderwijs;2018;503.8;5.4;8.5;11.7;14.9;20.0;31.0;376.5;3.3;5.2;6.9;8.9;12.1;20.0
6460;Soort baan: overig;P Onderwijs;2019;512.6;5.9;9.6;13.3;17.4;22.3;34.1;383.2;3.5;5.8;7.9;10.4;13.7;22.1
6461;Soort baan: overig;P Onderwijs;2020;514.7;5.1;8.1;11.3;14.7;20.1;30.6;388.9;3.5;5.4;7.3;9.6;13.2;20.7
6462;Soort baan: overig;P Onderwijs;2021;528.0;5.0;8.0;11.3;14.7;20.1;31.0;401.6;3.4;5.5;7.5;9.8;13.4;21.1
6463;Soort baan: overig;P Onderwijs;2022;548.6;4.7;6.8;9.4;13.2;17.7;29.8;418.4;3.3;4.9;6.6;9.1;12.3;20.6
6464;Soort baan: overig;P Onderwijs;2023;558.6;6.0;8.6;12.9;18.1;24.4;38.7;425.1;4.4;6.1;9.1;12.6;17.1;27.1
6465;Soort baan: overig;Q Gezondheids- en welzijnszorg;2009;1118.6;33.6;45.0;59.6;78.6;101.8;162.6;796.3;21.6;28.5;37.3;49.1;63.7;102.9
6466;Soort baan: overig;Q Gezondheids- en welzijnszorg;2010;1189.0;45.1;58.5;76.0;94.7;118.1;175.9;824.0;25.9;33.0;42.2;53.5;67.8;104.8
6467;Soort baan: overig;Q Gezondheids- en welzijnszorg;2011;1213.5;44.8;57.1;74.5;92.8;116.4;174.1;840.1;25.1;31.8;41.0;51.9;66.2;102.8
6468;Soort baan: overig;Q Gezondheids- en welzijnszorg;2012;1209.0;39.7;52.8;76.7;94.1;116.2;168.8;843.6;22.0;28.9;40.2;50.3;63.4;96.1
6469;Soort baan: overig;Q Gezondheids- en welzijnszorg;2013;1196.1;33.5;44.0;60.0;77.6;102.7;151.0;835.3;17.9;23.7;32.0;41.8;55.1;84.2
6470;Soort baan: overig;Q Gezondheids- en welzijnszorg;2014;1174.5;32.9;45.2;65.6;79.7;98.0;141.9;820.7;17.1;23.2;32.5;40.7;51.4;78.3
6471;Soort baan: overig;Q Gezondheids- en welzijnszorg;2015;1165.7;28.3;38.8;55.6;68.3;85.3;126.1;811.7;14.4;19.5;27.1;34.2;43.6;67.7
6472;Soort baan: overig;Q Gezondheids- en welzijnszorg;2016;1166.4;25.5;34.6;50.0;63.2;80.6;121.1;812.5;13.6;18.2;25.4;32.6;42.1;65.9
6473;Soort baan: overig;Q Gezondheids- en welzijnszorg;2017;1175.5;18.0;33.4;52.3;63.5;76.4;113.8;813.1;9.6;16.4;25.0;31.2;38.4;60.2
6474;Soort baan: overig;Q Gezondheids- en welzijnszorg;2018;1206.6;15.7;30.5;51.2;65.4;79.8;122.3;838.7;8.4;15.0;24.4;32.1;40.3;65.1
6475;Soort baan: overig;Q Gezondheids- en welzijnszorg;2019;1253.3;13.2;25.3;44.5;67.4;84.8;131.7;875.1;7.2;13.1;22.3;33.7;43.5;71.4
6476;Soort baan: overig;Q Gezondheids- en welzijnszorg;2020;1266.8;11.3;21.3;36.2;57.5;81.4;134.9;889.3;6.3;11.2;18.5;29.2;41.8;72.9
6477;Soort baan: overig;Q Gezondheids- en welzijnszorg;2021;1307.1;10.9;18.7;32.1;49.2;71.4;131.0;921.3;6.1;10.1;16.7;25.6;37.2;70.6
6478;Soort baan: overig;Q Gezondheids- en welzijnszorg;2022;1328.5;10.4;15.0;25.2;38.6;57.0;113.5;940.0;5.9;8.4;13.5;20.4;30.3;61.9
6479;Soort baan: overig;Q Gezondheids- en welzijnszorg;2023;1350.6;13.7;27.3;43.3;65.4;95.5;185.2;959.0;7.6;14.4;22.8;35.1;52.0;105.2
6480;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2009;248.5;20.6;27.9;36.7;45.7;54.6;72.3;171.3;11.7;16.1;21.6;27.3;32.8;44.1
6481;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2010;255.4;22.4;30.3;39.6;48.8;58.2;76.6;174.4;12.8;17.6;23.5;29.2;34.8;46.2
6482;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2011;249.0;20.5;28.5;37.6;46.6;55.7;74.2;168.4;11.7;16.5;22.1;27.7;33.1;44.6
6483;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2012;238.7;18.7;26.1;34.8;43.8;52.5;70.2;162.1;10.4;14.8;20.1;25.7;30.9;42.0
6484;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2013;230.1;18.7;26.9;35.7;44.6;53.3;70.8;155.9;10.6;15.5;20.9;26.2;31.4;42.2
6485;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2014;223.8;18.4;26.8;35.4;44.2;52.9;69.7;151.5;10.1;15.0;20.2;25.5;30.6;41.1
6486;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2015;219.3;16.0;24.1;32.6;41.4;49.8;66.3;148.1;8.6;13.4;18.6;23.8;28.9;39.0
6487;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2016;221.2;15.6;23.9;33.2;42.1;50.5;67.6;150.0;8.7;13.5;19.0;24.4;29.3;39.9
6488;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2017;224.0;13.9;22.6;31.6;39.4;47.8;68.5;152.3;7.5;12.4;17.6;22.2;27.2;40.1
6489;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2018;227.3;13.8;23.4;32.6;40.8;49.3;70.5;156.5;7.7;13.1;18.5;23.4;28.5;41.8
6490;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2019;230.0;13.0;23.2;32.7;40.9;49.3;70.4;159.0;7.0;13.0;18.4;23.3;28.4;41.7
6491;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2020;212.5;11.0;19.0;27.0;33.9;40.7;59.2;154.5;6.5;11.8;16.8;21.2;25.7;37.9
6492;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2021;209.6;10.7;18.2;25.5;32.1;39.1;58.2;153.2;6.4;11.3;15.9;20.2;24.9;37.5
6493;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2022;212.5;9.4;15.8;22.2;29.3;36.6;54.9;156.7;5.7;9.8;14.0;18.6;23.5;35.7
6494;Soort baan: overig;R-U Cultuur, recreatie, overige diensten;2023;215.5;11.1;19.6;28.7;38.4;48.5;66.3;160.1;6.8;12.3;18.2;24.8;31.6;43.9
6495;Soort baan: overig;R Cultuur, sport en recreatie;2009;112.3;9.9;12.8;16.0;19.4;23.2;30.9;69.4;4.7;6.1;7.7;9.4;11.4;15.6
6496;Soort baan: overig;R Cultuur, sport en recreatie;2010;114.7;10.3;13.3;16.8;20.4;24.7;33.0;70.4;5.2;6.6;8.3;10.1;12.3;16.8
6497;Soort baan: overig;R Cultuur, sport en recreatie;2011;114.5;9.8;13.0;16.6;20.3;24.5;32.8;69.8;5.0;6.5;8.2;10.0;12.1;16.6
6498;Soort baan: overig;R Cultuur, sport en recreatie;2012;110.1;9.3;12.3;15.5;19.1;23.0;30.8;67.6;4.5;5.9;7.5;9.2;11.2;15.4
6499;Soort baan: overig;R Cultuur, sport en recreatie;2013;106.7;9.2;12.5;15.9;19.5;23.4;31.0;65.9;4.8;6.4;8.0;9.7;11.6;15.6
6500;Soort baan: overig;R Cultuur, sport en recreatie;2014;105.1;9.3;12.9;16.3;19.9;23.8;31.1;65.0;4.4;6.2;7.8;9.6;11.5;15.5
6501;Soort baan: overig;R Cultuur, sport en recreatie;2015;104.3;8.9;12.5;16.0;19.6;23.5;30.6;64.6;4.2;6.0;7.7;9.5;11.4;15.2
6502;Soort baan: overig;R Cultuur, sport en recreatie;2016;105.5;8.5;12.4;16.2;20.1;24.0;31.5;65.7;4.2;6.1;7.9;9.9;11.9;15.8
6503;Soort baan: overig;R Cultuur, sport en recreatie;2017;107.2;7.7;12.0;16.4;20.4;24.6;32.1;67.4;3.8;5.9;8.0;10.0;12.2;16.4
6504;Soort baan: overig;R Cultuur, sport en recreatie;2018;109.2;7.7;12.0;16.5;20.6;25.1;32.9;70.0;3.8;5.9;8.0;10.1;12.5;17.0
6505;Soort baan: overig;R Cultuur, sport en recreatie;2019;111.2;7.1;11.7;16.4;20.6;25.1;33.1;71.9;3.4;5.7;7.9;10.1;12.5;17.1
6506;Soort baan: overig;R Cultuur, sport en recreatie;2020;97.2;5.3;8.3;11.7;15.1;18.5;25.1;67.7;2.8;4.4;6.3;8.2;10.3;14.5
