ID;Woningkenmerken;RegioS;Perioden;GemiddeldAardgasverbruik_1;GemiddeldeElektriciteitslevering_2;GemiddeldeNettoElektriciteitslevering_3;Stadsverwarming_4
4421;Totaal woningen;Oostzaan;2021;1420.0;3170.0;2800.0;
4422;Totaal woningen;Oostzaan;2022;1080.0;2930.0;2470.0;
4423;Totaal woningen;Oostzaan;2023;930.0;2760.0;2170.0;
4424;Totaal woningen;Opmeer;2010;2100.0;3750.0;;
4425;Totaal woningen;Opmeer;2011;1650.0;3650.0;;
4426;Totaal woningen;Opmeer;2012;1750.0;3650.0;;
4427;Totaal woningen;Opmeer;2013;1850.0;3400.0;;
4428;Totaal woningen;Opmeer;2014;1400.0;3300.0;;
4429;Totaal woningen;Opmeer;2015;1450.0;3150.0;;
4430;Totaal woningen;Opmeer;2016;1520.0;3030.0;;
4431;Totaal woningen;Opmeer;2017;1460.0;3020.0;;
4432;Totaal woningen;Opmeer;2018;1480.0;2900.0;;
4433;Totaal woningen;Opmeer;2019;1370.0;2950.0;;
4434;Totaal woningen;Opmeer;2020;1330.0;3030.0;;
4435;Totaal woningen;Opmeer;2021;1480.0;3090.0;2610.0;
4436;Totaal woningen;Opmeer;2022;1140.0;2870.0;2230.0;
4437;Totaal woningen;Opmeer;2023;970.0;2740.0;1920.0;
4438;Totaal woningen;Opsterland;2010;2350.0;3350.0;;
4439;Totaal woningen;Opsterland;2011;1850.0;3300.0;;
4440;Totaal woningen;Opsterland;2012;2000.0;3250.0;;
4441;Totaal woningen;Opsterland;2013;2100.0;3150.0;;
4442;Totaal woningen;Opsterland;2014;1500.0;3000.0;;
4443;Totaal woningen;Opsterland;2015;1610.0;2940.0;;
4444;Totaal woningen;Opsterland;2016;1700.0;2840.0;;
4445;Totaal woningen;Opsterland;2017;1580.0;2780.0;;
4446;Totaal woningen;Opsterland;2018;1640.0;2720.0;;
4447;Totaal woningen;Opsterland;2019;1520.0;2810.0;;
4448;Totaal woningen;Opsterland;2020;1470.0;2920.0;;
4449;Totaal woningen;Opsterland;2021;1610.0;2990.0;2480.0;
4450;Totaal woningen;Opsterland;2022;1240.0;2800.0;2110.0;
4451;Totaal woningen;Opsterland;2023;1030.0;2710.0;1830.0;
4452;Totaal woningen;Oss;2010;2050.0;3600.0;;
4453;Totaal woningen;Oss;2011;1600.0;3650.0;;
4454;Totaal woningen;Oss;2012;1750.0;3600.0;;
4455;Totaal woningen;Oss;2013;1850.0;3550.0;;
4456;Totaal woningen;Oss;2014;1350.0;3450.0;;
4457;Totaal woningen;Oss;2015;1460.0;3390.0;;
4458;Totaal woningen;Oss;2016;1500.0;3330.0;;
4459;Totaal woningen;Oss;2017;1450.0;3290.0;;
4460;Totaal woningen;Oss;2018;1450.0;3220.0;;
4461;Totaal woningen;Oss;2019;1350.0;3100.0;;
4462;Totaal woningen;Oss;2020;1270.0;3110.0;;
4463;Totaal woningen;Oss;2021;1440.0;3120.0;2660.0;
4464;Totaal woningen;Oss;2022;1120.0;2950.0;2330.0;
4465;Totaal woningen;Oss;2023;940.0;2810.0;1990.0;
4466;Totaal woningen;Oud-Beijerland;2010;1900.0;3600.0;;
4467;Totaal woningen;Oud-Beijerland;2011;1500.0;3550.0;;
4468;Totaal woningen;Oud-Beijerland;2012;1550.0;3450.0;;
4469;Totaal woningen;Oud-Beijerland;2013;1600.0;3400.0;;
4470;Totaal woningen;Oud-Beijerland;2014;1200.0;3250.0;;
4471;Totaal woningen;Oud-Beijerland;2015;1250.0;3210.0;;
4472;Totaal woningen;Oud-Beijerland;2016;1260.0;3160.0;;
4473;Totaal woningen;Oud-Beijerland;2017;1220.0;3100.0;;
4474;Totaal woningen;Oud-Beijerland;2018;1230.0;3040.0;;
4475;Totaal woningen;Oud-Beijerland;2019;;;;
4476;Totaal woningen;Oud-Beijerland;2020;;;;
4477;Totaal woningen;Oud-Beijerland;2021;;;;
4478;Totaal woningen;Oud-Beijerland;2022;;;;
4479;Totaal woningen;Oud-Beijerland;2023;;;;
4480;Totaal woningen;Oude IJsselstreek;2010;2250.0;3650.0;;
4481;Totaal woningen;Oude IJsselstreek;2011;1750.0;3600.0;;
4482;Totaal woningen;Oude IJsselstreek;2012;1800.0;3550.0;;
4483;Totaal woningen;Oude IJsselstreek;2013;1900.0;3500.0;;
4484;Totaal woningen;Oude IJsselstreek;2014;1400.0;3350.0;;
4485;Totaal woningen;Oude IJsselstreek;2015;1520.0;3240.0;;
4486;Totaal woningen;Oude IJsselstreek;2016;1580.0;3150.0;;
4487;Totaal woningen;Oude IJsselstreek;2017;1540.0;3060.0;;
4488;Totaal woningen;Oude IJsselstreek;2018;1540.0;2970.0;;
4489;Totaal woningen;Oude IJsselstreek;2019;1430.0;3040.0;;
4490;Totaal woningen;Oude IJsselstreek;2020;1350.0;3080.0;;
4491;Totaal woningen;Oude IJsselstreek;2021;1530.0;3130.0;2560.0;
4492;Totaal woningen;Oude IJsselstreek;2022;1200.0;2950.0;2220.0;
4493;Totaal woningen;Oude IJsselstreek;2023;970.0;2830.0;1880.0;
4494;Totaal woningen;Ouder-Amstel;2010;1900.0;3450.0;;
4495;Totaal woningen;Ouder-Amstel;2011;1550.0;3450.0;;
4496;Totaal woningen;Ouder-Amstel;2012;1600.0;3350.0;;
4497;Totaal woningen;Ouder-Amstel;2013;1650.0;3300.0;;
4498;Totaal woningen;Ouder-Amstel;2014;1200.0;3200.0;;
4499;Totaal woningen;Ouder-Amstel;2015;1300.0;3120.0;;
4500;Totaal woningen;Ouder-Amstel;2016;1360.0;3090.0;;
4501;Totaal woningen;Ouder-Amstel;2017;1280.0;2960.0;;
4502;Totaal woningen;Ouder-Amstel;2018;1360.0;2920.0;;
4503;Totaal woningen;Ouder-Amstel;2019;1270.0;2860.0;;
4504;Totaal woningen;Ouder-Amstel;2020;1210.0;2880.0;;
4505;Totaal woningen;Ouder-Amstel;2021;1260.0;2900.0;2650.0;6.5
4506;Totaal woningen;Ouder-Amstel;2022;950.0;2690.0;2320.0;8.6
4507;Totaal woningen;Ouder-Amstel;2023;820.0;2550.0;2090.0;8.6
4508;Totaal woningen;Ouderkerk;2010;2100.0;3600.0;;
4509;Totaal woningen;Ouderkerk;2011;1650.0;3550.0;;
4510;Totaal woningen;Ouderkerk;2012;1700.0;3450.0;;
4511;Totaal woningen;Ouderkerk;2013;1800.0;3350.0;;
4512;Totaal woningen;Ouderkerk;2014;1350.0;3200.0;;
4513;Totaal woningen;Ouderkerk;2015;;;;
4514;Totaal woningen;Ouderkerk;2016;;;;
4515;Totaal woningen;Ouderkerk;2017;;;;
4516;Totaal woningen;Ouderkerk;2018;;;;
4517;Totaal woningen;Ouderkerk;2019;;;;
4518;Totaal woningen;Ouderkerk;2020;;;;
4519;Totaal woningen;Ouderkerk;2021;;;;
4520;Totaal woningen;Ouderkerk;2022;;;;
4521;Totaal woningen;Ouderkerk;2023;;;;
4522;Totaal woningen;Oudewater;2010;2150.0;3700.0;;
4523;Totaal woningen;Oudewater;2011;1700.0;3700.0;;
4524;Totaal woningen;Oudewater;2012;1700.0;3550.0;;
4525;Totaal woningen;Oudewater;2013;1800.0;3500.0;;
4526;Totaal woningen;Oudewater;2014;1300.0;3350.0;;
4527;Totaal woningen;Oudewater;2015;1420.0;3250.0;;
4528;Totaal woningen;Oudewater;2016;1470.0;3230.0;;
4529;Totaal woningen;Oudewater;2017;1430.0;3190.0;;
4530;Totaal woningen;Oudewater;2018;1440.0;3150.0;;
4531;Totaal woningen;Oudewater;2019;1360.0;3070.0;;
4532;Totaal woningen;Oudewater;2020;1290.0;3110.0;;
4533;Totaal woningen;Oudewater;2021;1470.0;3210.0;2810.0;
4534;Totaal woningen;Oudewater;2022;1140.0;2970.0;2390.0;
4535;Totaal woningen;Oudewater;2023;960.0;2760.0;1990.0;
4536;Totaal woningen;Overbetuwe;2010;2100.0;3750.0;;
4537;Totaal woningen;Overbetuwe;2011;1650.0;3750.0;;
4538;Totaal woningen;Overbetuwe;2012;1750.0;3650.0;;
4539;Totaal woningen;Overbetuwe;2013;1850.0;3550.0;;
4540;Totaal woningen;Overbetuwe;2014;1350.0;3450.0;;
4541;Totaal woningen;Overbetuwe;2015;1470.0;3360.0;;
4542;Totaal woningen;Overbetuwe;2016;1540.0;3260.0;;
4543;Totaal woningen;Overbetuwe;2017;1510.0;3200.0;;
4544;Totaal woningen;Overbetuwe;2018;1490.0;3110.0;;
4545;Totaal woningen;Overbetuwe;2019;1380.0;3110.0;;
4546;Totaal woningen;Overbetuwe;2020;1290.0;3140.0;;
4547;Totaal woningen;Overbetuwe;2021;1450.0;3180.0;2680.0;
4548;Totaal woningen;Overbetuwe;2022;1120.0;2990.0;2320.0;
4549;Totaal woningen;Overbetuwe;2023;920.0;2870.0;1980.0;
4550;Totaal woningen;Papendrecht;2010;1600.0;3350.0;;7.0
4551;Totaal woningen;Papendrecht;2011;1200.0;3300.0;;7.0
4552;Totaal woningen;Papendrecht;2012;1250.0;3200.0;;9.2
4553;Totaal woningen;Papendrecht;2013;1300.0;3200.0;;8.4
4554;Totaal woningen;Papendrecht;2014;950.0;3100.0;;8.5
4555;Totaal woningen;Papendrecht;2015;1050.0;3030.0;;8.5
4556;Totaal woningen;Papendrecht;2016;1110.0;3000.0;;8.6
4557;Totaal woningen;Papendrecht;2017;1070.0;2940.0;;7.8
4558;Totaal woningen;Papendrecht;2018;1060.0;2870.0;;
4559;Totaal woningen;Papendrecht;2019;1000.0;2800.0;;8.1
4560;Totaal woningen;Papendrecht;2020;950.0;2800.0;;8.0
4561;Totaal woningen;Papendrecht;2021;1090.0;2840.0;2620.0;6.4
4562;Totaal woningen;Papendrecht;2022;830.0;2670.0;2340.0;6.4
4563;Totaal woningen;Papendrecht;2023;720.0;2510.0;2040.0;8.0
4564;Totaal woningen;Peel en Maas;2010;2400.0;4200.0;;
4565;Totaal woningen;Peel en Maas;2011;1850.0;4100.0;;
4566;Totaal woningen;Peel en Maas;2012;2000.0;4050.0;;
4567;Totaal woningen;Peel en Maas;2013;2100.0;4000.0;;
4568;Totaal woningen;Peel en Maas;2014;1500.0;3800.0;;
4569;Totaal woningen;Peel en Maas;2015;1620.0;3700.0;;
4570;Totaal woningen;Peel en Maas;2016;1700.0;3630.0;;
4571;Totaal woningen;Peel en Maas;2017;1610.0;3580.0;;
4572;Totaal woningen;Peel en Maas;2018;1620.0;3490.0;;
4573;Totaal woningen;Peel en Maas;2019;1520.0;3360.0;;
4574;Totaal woningen;Peel en Maas;2020;1420.0;3330.0;;
4575;Totaal woningen;Peel en Maas;2021;1570.0;3370.0;2610.0;
4576;Totaal woningen;Peel en Maas;2022;1220.0;3190.0;2210.0;
4577;Totaal woningen;Peel en Maas;2023;990.0;3050.0;1800.0;
4578;Totaal woningen;Pekela;2010;2500.0;3350.0;;
4579;Totaal woningen;Pekela;2011;1950.0;3350.0;;
4580;Totaal woningen;Pekela;2012;2050.0;3350.0;;
4581;Totaal woningen;Pekela;2013;2200.0;3300.0;;
4582;Totaal woningen;Pekela;2014;1650.0;3150.0;;
4583;Totaal woningen;Pekela;2015;1730.0;3040.0;;
4584;Totaal woningen;Pekela;2016;1840.0;3000.0;;
4585;Totaal woningen;Pekela;2017;1770.0;2990.0;;
4586;Totaal woningen;Pekela;2018;1760.0;2920.0;;
4587;Totaal woningen;Pekela;2019;1630.0;2820.0;;
4588;Totaal woningen;Pekela;2020;1570.0;2860.0;;
4589;Totaal woningen;Pekela;2021;1750.0;2880.0;2460.0;
4590;Totaal woningen;Pekela;2022;1350.0;2740.0;2170.0;
4591;Totaal woningen;Pekela;2023;1130.0;2650.0;1860.0;
4592;Totaal woningen;Pijnacker-Nootdorp;2010;1550.0;3750.0;;12.0
4593;Totaal woningen;Pijnacker-Nootdorp;2011;1150.0;3650.0;;12.0
4594;Totaal woningen;Pijnacker-Nootdorp;2012;1250.0;3600.0;;12.1
4595;Totaal woningen;Pijnacker-Nootdorp;2013;1300.0;3550.0;;11.9
4596;Totaal woningen;Pijnacker-Nootdorp;2014;1000.0;3350.0;;11.5
4597;Totaal woningen;Pijnacker-Nootdorp;2015;1030.0;3350.0;;11.6
4598;Totaal woningen;Pijnacker-Nootdorp;2016;1080.0;3260.0;;11.4
4599;Totaal woningen;Pijnacker-Nootdorp;2017;1010.0;3190.0;;11.2
4600;Totaal woningen;Pijnacker-Nootdorp;2018;1040.0;3160.0;;
4601;Totaal woningen;Pijnacker-Nootdorp;2019;970.0;3040.0;;10.5
4602;Totaal woningen;Pijnacker-Nootdorp;2020;950.0;3080.0;;11.2
4603;Totaal woningen;Pijnacker-Nootdorp;2021;1050.0;3150.0;2720.0;11.0
4604;Totaal woningen;Pijnacker-Nootdorp;2022;790.0;2960.0;2340.0;12.1
4605;Totaal woningen;Pijnacker-Nootdorp;2023;680.0;2790.0;1980.0;11.8
4606;Totaal woningen;Purmerend;2010;550.0;3400.0;;71.0
4607;Totaal woningen;Purmerend;2011;400.0;3400.0;;70.0
4608;Totaal woningen;Purmerend;2012;450.0;3250.0;;71.2
4609;Totaal woningen;Purmerend;2013;450.0;3200.0;;71.4
4610;Totaal woningen;Purmerend;2014;350.0;3150.0;;70.0
4611;Totaal woningen;Purmerend;2015;360.0;3060.0;;70.4
4612;Totaal woningen;Purmerend;2016;380.0;2990.0;;70.3
4613;Totaal woningen;Purmerend;2017;360.0;2950.0;;68.6
4614;Totaal woningen;Purmerend;2018;370.0;2850.0;;
4615;Totaal woningen;Purmerend;2019;340.0;2780.0;;69.0
4616;Totaal woningen;Purmerend;2020;320.0;2800.0;;71.4
4617;Totaal woningen;Purmerend;2021;370.0;2800.0;2610.0;70.9
4618;Totaal woningen;Purmerend;2022;380.0;2670.0;2370.0;59.6
4619;Totaal woningen;Purmerend;2023;320.0;2460.0;2050.0;60.1
4620;Totaal woningen;Putten;2010;2350.0;3900.0;;
4621;Totaal woningen;Putten;2011;1850.0;3800.0;;
4622;Totaal woningen;Putten;2012;1900.0;3750.0;;
4623;Totaal woningen;Putten;2013;2050.0;3650.0;;
4624;Totaal woningen;Putten;2014;1550.0;3550.0;;
4625;Totaal woningen;Putten;2015;1600.0;3440.0;;
4626;Totaal woningen;Putten;2016;1700.0;3380.0;;
4627;Totaal woningen;Putten;2017;1620.0;3280.0;;
4628;Totaal woningen;Putten;2018;1590.0;3240.0;;
4629;Totaal woningen;Putten;2019;1470.0;3250.0;;
4630;Totaal woningen;Putten;2020;1380.0;3290.0;;
4631;Totaal woningen;Putten;2021;1550.0;3360.0;2990.0;
4632;Totaal woningen;Putten;2022;1200.0;3180.0;2600.0;1.1
4633;Totaal woningen;Putten;2023;990.0;3010.0;2220.0;1.1
4634;Totaal woningen;Raalte;2010;2250.0;3800.0;;
4635;Totaal woningen;Raalte;2011;1700.0;3650.0;;
4636;Totaal woningen;Raalte;2012;1800.0;3600.0;;
4637;Totaal woningen;Raalte;2013;1950.0;3550.0;;
4638;Totaal woningen;Raalte;2014;1450.0;3350.0;;
4639;Totaal woningen;Raalte;2015;1530.0;3240.0;;
4640;Totaal woningen;Raalte;2016;1610.0;3170.0;;
4641;Totaal woningen;Raalte;2017;1520.0;3130.0;;
4642;Totaal woningen;Raalte;2018;1550.0;3050.0;;
4643;Totaal woningen;Raalte;2019;1440.0;2930.0;;
4644;Totaal woningen;Raalte;2020;1360.0;2970.0;;
4645;Totaal woningen;Raalte;2021;1530.0;3020.0;2360.0;
4646;Totaal woningen;Raalte;2022;1170.0;2870.0;1980.0;
4647;Totaal woningen;Raalte;2023;970.0;2740.0;1660.0;
4648;Totaal woningen;Reeuwijk;2010;2250.0;3800.0;;
4649;Totaal woningen;Reeuwijk;2011;;;;
4650;Totaal woningen;Reeuwijk;2012;;;;
4651;Totaal woningen;Reeuwijk;2013;;;;
4652;Totaal woningen;Reeuwijk;2014;;;;
4653;Totaal woningen;Reeuwijk;2015;;;;
4654;Totaal woningen;Reeuwijk;2016;;;;
4655;Totaal woningen;Reeuwijk;2017;;;;
4656;Totaal woningen;Reeuwijk;2018;;;;
4657;Totaal woningen;Reeuwijk;2019;;;;
4658;Totaal woningen;Reeuwijk;2020;;;;
4659;Totaal woningen;Reeuwijk;2021;;;;
4660;Totaal woningen;Reeuwijk;2022;;;;
4661;Totaal woningen;Reeuwijk;2023;;;;
4662;Totaal woningen;Reimerswaal;2010;1900.0;3250.0;;
4663;Totaal woningen;Reimerswaal;2011;1500.0;3250.0;;
4664;Totaal woningen;Reimerswaal;2012;1600.0;3200.0;;
4665;Totaal woningen;Reimerswaal;2013;1700.0;3200.0;;
4666;Totaal woningen;Reimerswaal;2014;1300.0;3000.0;;
4667;Totaal woningen;Reimerswaal;2015;1370.0;3010.0;;
4668;Totaal woningen;Reimerswaal;2016;1390.0;2950.0;;
4669;Totaal woningen;Reimerswaal;2017;1310.0;2850.0;;
4670;Totaal woningen;Reimerswaal;2018;1350.0;2800.0;;
4671;Totaal woningen;Reimerswaal;2019;1240.0;2740.0;;
4672;Totaal woningen;Reimerswaal;2020;1210.0;2730.0;;
4673;Totaal woningen;Reimerswaal;2021;1370.0;2920.0;2480.0;
4674;Totaal woningen;Reimerswaal;2022;1080.0;2790.0;2130.0;
4675;Totaal woningen;Reimerswaal;2023;920.0;2690.0;1780.0;
4676;Totaal woningen;Renkum;2010;2350.0;3300.0;;
4677;Totaal woningen;Renkum;2011;1900.0;3300.0;;
4678;Totaal woningen;Renkum;2012;1950.0;3250.0;;
4679;Totaal woningen;Renkum;2013;2100.0;3150.0;;
4680;Totaal woningen;Renkum;2014;1550.0;3100.0;;
4681;Totaal woningen;Renkum;2015;1680.0;3060.0;;
4682;Totaal woningen;Renkum;2016;1750.0;2950.0;;
4683;Totaal woningen;Renkum;2017;1690.0;2860.0;;
4684;Totaal woningen;Renkum;2018;1640.0;2750.0;;
4685;Totaal woningen;Renkum;2019;1530.0;2750.0;;
4686;Totaal woningen;Renkum;2020;1430.0;2830.0;;
4687;Totaal woningen;Renkum;2021;1600.0;2880.0;2550.0;
4688;Totaal woningen;Renkum;2022;1260.0;2710.0;2300.0;
4689;Totaal woningen;Renkum;2023;1040.0;2570.0;2050.0;
4690;Totaal woningen;Renswoude;2010;2300.0;4050.0;;
4691;Totaal woningen;Renswoude;2011;1850.0;4050.0;;
4692;Totaal woningen;Renswoude;2012;1850.0;3900.0;;
4693;Totaal woningen;Renswoude;2013;2000.0;3850.0;;
4694;Totaal woningen;Renswoude;2014;1450.0;3700.0;;
4695;Totaal woningen;Renswoude;2015;1580.0;3990.0;;
4696;Totaal woningen;Renswoude;2016;1660.0;3970.0;;
4697;Totaal woningen;Renswoude;2017;1490.0;3870.0;;
4698;Totaal woningen;Renswoude;2018;1560.0;3420.0;;
4699;Totaal woningen;Renswoude;2019;1440.0;3240.0;;
4700;Totaal woningen;Renswoude;2020;1370.0;3220.0;;
4701;Totaal woningen;Renswoude;2021;1490.0;3350.0;2990.0;
4702;Totaal woningen;Renswoude;2022;1160.0;3140.0;2460.0;
4703;Totaal woningen;Renswoude;2023;970.0;2930.0;1990.0;
4704;Totaal woningen;Reusel-De Mierden;2010;2300.0;4150.0;;
4705;Totaal woningen;Reusel-De Mierden;2011;1900.0;4200.0;;
4706;Totaal woningen;Reusel-De Mierden;2012;1900.0;4200.0;;
4707;Totaal woningen;Reusel-De Mierden;2013;2050.0;4100.0;;
4708;Totaal woningen;Reusel-De Mierden;2014;1550.0;3950.0;;
4709;Totaal woningen;Reusel-De Mierden;2015;1660.0;3900.0;;
4710;Totaal woningen;Reusel-De Mierden;2016;1690.0;3820.0;;
4711;Totaal woningen;Reusel-De Mierden;2017;1660.0;3820.0;;
4712;Totaal woningen;Reusel-De Mierden;2018;1640.0;3720.0;;
4713;Totaal woningen;Reusel-De Mierden;2019;1530.0;3600.0;;
4714;Totaal woningen;Reusel-De Mierden;2020;1450.0;3600.0;;
4715;Totaal woningen;Reusel-De Mierden;2021;1580.0;3650.0;3020.0;
4716;Totaal woningen;Reusel-De Mierden;2022;1220.0;3400.0;2530.0;
4717;Totaal woningen;Reusel-De Mierden;2023;1000.0;3230.0;2110.0;
4718;Totaal woningen;Rheden;2010;2150.0;3250.0;;
4719;Totaal woningen;Rheden;2011;1700.0;3200.0;;
4720;Totaal woningen;Rheden;2012;1800.0;3100.0;;
4721;Totaal woningen;Rheden;2013;1900.0;3000.0;;
4722;Totaal woningen;Rheden;2014;1400.0;2900.0;;
4723;Totaal woningen;Rheden;2015;1540.0;2900.0;;
4724;Totaal woningen;Rheden;2016;1590.0;2800.0;;
4725;Totaal woningen;Rheden;2017;1540.0;2730.0;;
4726;Totaal woningen;Rheden;2018;1510.0;2660.0;;
4727;Totaal woningen;Rheden;2019;1420.0;2640.0;;
4728;Totaal woningen;Rheden;2020;1330.0;2680.0;;
4729;Totaal woningen;Rheden;2021;1490.0;2740.0;2490.0;
4730;Totaal woningen;Rheden;2022;1170.0;2600.0;2270.0;
4731;Totaal woningen;Rheden;2023;980.0;2430.0;1970.0;
4732;Totaal woningen;Rhenen;2010;2250.0;3750.0;;
4733;Totaal woningen;Rhenen;2011;1750.0;3700.0;;
4734;Totaal woningen;Rhenen;2012;1800.0;3600.0;;
4735;Totaal woningen;Rhenen;2013;1950.0;3600.0;;
4736;Totaal woningen;Rhenen;2014;1450.0;3450.0;;
4737;Totaal woningen;Rhenen;2015;1550.0;3360.0;;
4738;Totaal woningen;Rhenen;2016;1650.0;3320.0;;
4739;Totaal woningen;Rhenen;2017;1550.0;3260.0;;
4740;Totaal woningen;Rhenen;2018;1520.0;3190.0;;
4741;Totaal woningen;Rhenen;2019;1400.0;3060.0;;
4742;Totaal woningen;Rhenen;2020;1310.0;3070.0;;
4743;Totaal woningen;Rhenen;2021;1490.0;3150.0;2750.0;
4744;Totaal woningen;Rhenen;2022;1150.0;2960.0;2400.0;
4745;Totaal woningen;Rhenen;2023;960.0;2800.0;2050.0;
4746;Totaal woningen;Ridderkerk;2010;1650.0;3300.0;;
4747;Totaal woningen;Ridderkerk;2011;1300.0;3250.0;;
4748;Totaal woningen;Ridderkerk;2012;1350.0;3150.0;;
4749;Totaal woningen;Ridderkerk;2013;1450.0;3100.0;;
4750;Totaal woningen;Ridderkerk;2014;1150.0;3050.0;;
4751;Totaal woningen;Ridderkerk;2015;1150.0;2980.0;;
4752;Totaal woningen;Ridderkerk;2016;1180.0;2960.0;;
4753;Totaal woningen;Ridderkerk;2017;1130.0;2890.0;;
4754;Totaal woningen;Ridderkerk;2018;1140.0;2860.0;;
4755;Totaal woningen;Ridderkerk;2019;1050.0;2760.0;;
4756;Totaal woningen;Ridderkerk;2020;1000.0;2770.0;;
4757;Totaal woningen;Ridderkerk;2021;1140.0;2820.0;2610.0;
4758;Totaal woningen;Ridderkerk;2022;870.0;2670.0;2370.0;
4759;Totaal woningen;Ridderkerk;2023;750.0;2520.0;2090.0;
4760;Totaal woningen;Rijnwaarden;2010;2000.0;3600.0;;
4761;Totaal woningen;Rijnwaarden;2011;1600.0;3650.0;;
4762;Totaal woningen;Rijnwaarden;2012;1600.0;3500.0;;
4763;Totaal woningen;Rijnwaarden;2013;1750.0;3450.0;;
4764;Totaal woningen;Rijnwaarden;2014;1300.0;3400.0;;
4765;Totaal woningen;Rijnwaarden;2015;1400.0;3340.0;;
4766;Totaal woningen;Rijnwaarden;2016;1470.0;3260.0;;
4767;Totaal woningen;Rijnwaarden;2017;1420.0;3200.0;;
4768;Totaal woningen;Rijnwaarden;2018;;;;
4769;Totaal woningen;Rijnwaarden;2019;;;;
4770;Totaal woningen;Rijnwaarden;2020;;;;
4771;Totaal woningen;Rijnwaarden;2021;;;;
4772;Totaal woningen;Rijnwaarden;2022;;;;
4773;Totaal woningen;Rijnwaarden;2023;;;;
4774;Totaal woningen;Rijnwoude;2010;2000.0;3600.0;;
4775;Totaal woningen;Rijnwoude;2011;1550.0;3600.0;;
4776;Totaal woningen;Rijnwoude;2012;1650.0;3500.0;;
4777;Totaal woningen;Rijnwoude;2013;1750.0;3400.0;;
4778;Totaal woningen;Rijnwoude;2014;;;;
4779;Totaal woningen;Rijnwoude;2015;;;;
4780;Totaal woningen;Rijnwoude;2016;;;;
4781;Totaal woningen;Rijnwoude;2017;;;;
4782;Totaal woningen;Rijnwoude;2018;;;;
4783;Totaal woningen;Rijnwoude;2019;;;;
4784;Totaal woningen;Rijnwoude;2020;;;;
4785;Totaal woningen;Rijnwoude;2021;;;;
4786;Totaal woningen;Rijnwoude;2022;;;;
4787;Totaal woningen;Rijnwoude;2023;;;;
4788;Totaal woningen;Rijssen-Holten;2010;2350.0;3650.0;;
4789;Totaal woningen;Rijssen-Holten;2011;1850.0;3600.0;;
4790;Totaal woningen;Rijssen-Holten;2012;2000.0;3650.0;;
4791;Totaal woningen;Rijssen-Holten;2013;2050.0;3550.0;;
4792;Totaal woningen;Rijssen-Holten;2014;1500.0;3400.0;;
4793;Totaal woningen;Rijssen-Holten;2015;1650.0;3350.0;;
4794;Totaal woningen;Rijssen-Holten;2016;1720.0;3240.0;;
4795;Totaal woningen;Rijssen-Holten;2017;1650.0;3180.0;;
4796;Totaal woningen;Rijssen-Holten;2018;1630.0;3130.0;;
4797;Totaal woningen;Rijssen-Holten;2019;1490.0;3040.0;;
4798;Totaal woningen;Rijssen-Holten;2020;1400.0;3080.0;;
4799;Totaal woningen;Rijssen-Holten;2021;1570.0;3130.0;2720.0;
4800;Totaal woningen;Rijssen-Holten;2022;1240.0;2990.0;2390.0;
4801;Totaal woningen;Rijssen-Holten;2023;1030.0;2870.0;2020.0;
4802;Totaal woningen;Rijswijk (ZH.);2010;1750.0;2750.0;;
4803;Totaal woningen;Rijswijk (ZH.);2011;1350.0;2750.0;;
4804;Totaal woningen;Rijswijk (ZH.);2012;1450.0;2700.0;;
4805;Totaal woningen;Rijswijk (ZH.);2013;1500.0;2700.0;;
4806;Totaal woningen;Rijswijk (ZH.);2014;1150.0;2600.0;;
4807;Totaal woningen;Rijswijk (ZH.);2015;1220.0;2620.0;;
4808;Totaal woningen;Rijswijk (ZH.);2016;1290.0;2540.0;;
4809;Totaal woningen;Rijswijk (ZH.);2017;1200.0;2530.0;;
4810;Totaal woningen;Rijswijk (ZH.);2018;1200.0;2480.0;;
4811;Totaal woningen;Rijswijk (ZH.);2019;1120.0;2410.0;;
4812;Totaal woningen;Rijswijk (ZH.);2020;1050.0;2460.0;;
4813;Totaal woningen;Rijswijk (ZH.);2021;1130.0;2540.0;2350.0;
4814;Totaal woningen;Rijswijk (ZH.);2022;860.0;2400.0;2130.0;
4815;Totaal woningen;Rijswijk (ZH.);2023;760.0;2270.0;1930.0;
4816;Totaal woningen;Roerdalen;2010;2400.0;3800.0;;
4817;Totaal woningen;Roerdalen;2011;1850.0;3800.0;;
4818;Totaal woningen;Roerdalen;2012;2000.0;3750.0;;
4819;Totaal woningen;Roerdalen;2013;2100.0;3700.0;;
4820;Totaal woningen;Roerdalen;2014;1550.0;3550.0;;
4821;Totaal woningen;Roerdalen;2015;1660.0;3480.0;;
4822;Totaal woningen;Roerdalen;2016;1710.0;3450.0;;
4823;Totaal woningen;Roerdalen;2017;1660.0;3390.0;;
4824;Totaal woningen;Roerdalen;2018;1660.0;3270.0;;
4825;Totaal woningen;Roerdalen;2019;1560.0;3160.0;;
4826;Totaal woningen;Roerdalen;2020;1440.0;3150.0;;
4827;Totaal woningen;Roerdalen;2021;1630.0;3170.0;2500.0;
4828;Totaal woningen;Roerdalen;2022;1260.0;3000.0;2140.0;
4829;Totaal woningen;Roerdalen;2023;1020.0;2900.0;1790.0;
4830;Totaal woningen;Roermond;2010;2000.0;3300.0;;
4831;Totaal woningen;Roermond;2011;1500.0;3200.0;;
4832;Totaal woningen;Roermond;2012;1600.0;3200.0;;
