ID;Geslacht;Regeling;VorigeNationaliteit;Perioden;Nationaliteitswijzigingen_1
4905;Mannen;Nederlanderschap van rechtswege: totaal;Bengalees;2023;0.0
4906;Mannen;Nederlanderschap van rechtswege: totaal;Benins;2022;0.0
4907;Mannen;Nederlanderschap van rechtswege: totaal;Benins;2023;1.0
4908;Mannen;Nederlanderschap van rechtswege: totaal;Bhutaans;2022;0.0
4909;Mannen;Nederlanderschap van rechtswege: totaal;Bhutaans;2023;0.0
4910;Mannen;Nederlanderschap van rechtswege: totaal;Boliviaans;2022;0.0
4911;Mannen;Nederlanderschap van rechtswege: totaal;Boliviaans;2023;0.0
4912;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Bosnië-Herzegovina;2022;0.0
4913;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Bosnië-Herzegovina;2023;0.0
4914;Mannen;Nederlanderschap van rechtswege: totaal;Botswaans;2022;0.0
4915;Mannen;Nederlanderschap van rechtswege: totaal;Botswaans;2023;0.0
4916;Mannen;Nederlanderschap van rechtswege: totaal;Braziliaans;2022;0.0
4917;Mannen;Nederlanderschap van rechtswege: totaal;Braziliaans;2023;0.0
4918;Mannen;Nederlanderschap van rechtswege: totaal;Brits;2022;0.0
4919;Mannen;Nederlanderschap van rechtswege: totaal;Brits;2023;0.0
4920;Mannen;Nederlanderschap van rechtswege: totaal;Bruneis;2022;0.0
4921;Mannen;Nederlanderschap van rechtswege: totaal;Bruneis;2023;0.0
4922;Mannen;Nederlanderschap van rechtswege: totaal;Bulgaars;2022;0.0
4923;Mannen;Nederlanderschap van rechtswege: totaal;Bulgaars;2023;0.0
4924;Mannen;Nederlanderschap van rechtswege: totaal;Burkinees;2022;0.0
4925;Mannen;Nederlanderschap van rechtswege: totaal;Burkinees;2023;1.0
4926;Mannen;Nederlanderschap van rechtswege: totaal;Burundees;2022;0.0
4927;Mannen;Nederlanderschap van rechtswege: totaal;Burundees;2023;0.0
4928;Mannen;Nederlanderschap van rechtswege: totaal;Cambodjaans;2022;0.0
4929;Mannen;Nederlanderschap van rechtswege: totaal;Cambodjaans;2023;0.0
4930;Mannen;Nederlanderschap van rechtswege: totaal;Canadees;2022;0.0
4931;Mannen;Nederlanderschap van rechtswege: totaal;Canadees;2023;0.0
4932;Mannen;Nederlanderschap van rechtswege: totaal;Centraal-Afrikaans;2022;0.0
4933;Mannen;Nederlanderschap van rechtswege: totaal;Centraal-Afrikaans;2023;0.0
4934;Mannen;Nederlanderschap van rechtswege: totaal;Chileens;2022;0.0
4935;Mannen;Nederlanderschap van rechtswege: totaal;Chileens;2023;0.0
4936;Mannen;Nederlanderschap van rechtswege: totaal;Chinees;2022;0.0
4937;Mannen;Nederlanderschap van rechtswege: totaal;Chinees;2023;0.0
4938;Mannen;Nederlanderschap van rechtswege: totaal;Colombiaans;2022;1.0
4939;Mannen;Nederlanderschap van rechtswege: totaal;Colombiaans;2023;0.0
4940;Mannen;Nederlanderschap van rechtswege: totaal;Comorees;2022;0.0
4941;Mannen;Nederlanderschap van rechtswege: totaal;Comorees;2023;0.0
4942;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Congo;2022;1.0
4943;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Congo;2023;0.0
4944;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Democratische Republiek Congo;2022;1.0
4945;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Democratische Republiek Congo;2023;0.0
4946;Mannen;Nederlanderschap van rechtswege: totaal;Costa Ricaans;2022;0.0
4947;Mannen;Nederlanderschap van rechtswege: totaal;Costa Ricaans;2023;0.0
4948;Mannen;Nederlanderschap van rechtswege: totaal;Cubaans;2022;0.0
4949;Mannen;Nederlanderschap van rechtswege: totaal;Cubaans;2023;0.0
4950;Mannen;Nederlanderschap van rechtswege: totaal;Cyprisch;2022;0.0
4951;Mannen;Nederlanderschap van rechtswege: totaal;Cyprisch;2023;0.0
4952;Mannen;Nederlanderschap van rechtswege: totaal;Deens;2022;0.0
4953;Mannen;Nederlanderschap van rechtswege: totaal;Deens;2023;0.0
4954;Mannen;Nederlanderschap van rechtswege: totaal;Djiboutiaans;2022;0.0
4955;Mannen;Nederlanderschap van rechtswege: totaal;Djiboutiaans;2023;0.0
4956;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Dominica;2022;0.0
4957;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Dominica;2023;0.0
4958;Mannen;Nederlanderschap van rechtswege: totaal;Dominicaans;2022;0.0
4959;Mannen;Nederlanderschap van rechtswege: totaal;Dominicaans;2023;0.0
4960;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Bondsrepubliek Duitsland;2022;2.0
4961;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Bondsrepubliek Duitsland;2023;2.0
4962;Mannen;Nederlanderschap van rechtswege: totaal;Ecuadoraans;2022;0.0
4963;Mannen;Nederlanderschap van rechtswege: totaal;Ecuadoraans;2023;0.0
4964;Mannen;Nederlanderschap van rechtswege: totaal;Egyptisch;2022;0.0
4965;Mannen;Nederlanderschap van rechtswege: totaal;Egyptisch;2023;0.0
4966;Mannen;Nederlanderschap van rechtswege: totaal;Equatoriaal-Guinees;2022;0.0
4967;Mannen;Nederlanderschap van rechtswege: totaal;Equatoriaal-Guinees;2023;0.0
4968;Mannen;Nederlanderschap van rechtswege: totaal;Eritrees;2022;8.0
4969;Mannen;Nederlanderschap van rechtswege: totaal;Eritrees;2023;1.0
4970;Mannen;Nederlanderschap van rechtswege: totaal;Estisch;2022;0.0
4971;Mannen;Nederlanderschap van rechtswege: totaal;Estisch;2023;0.0
4972;Mannen;Nederlanderschap van rechtswege: totaal;Eswatinische;2022;0.0
4973;Mannen;Nederlanderschap van rechtswege: totaal;Eswatinische;2023;0.0
4974;Mannen;Nederlanderschap van rechtswege: totaal;Ethiopisch;2022;1.0
4975;Mannen;Nederlanderschap van rechtswege: totaal;Ethiopisch;2023;0.0
4976;Mannen;Nederlanderschap van rechtswege: totaal;Fijisch;2022;0.0
4977;Mannen;Nederlanderschap van rechtswege: totaal;Fijisch;2023;0.0
4978;Mannen;Nederlanderschap van rechtswege: totaal;Filippijns;2022;3.0
4979;Mannen;Nederlanderschap van rechtswege: totaal;Filippijns;2023;1.0
4980;Mannen;Nederlanderschap van rechtswege: totaal;Fins;2022;0.0
4981;Mannen;Nederlanderschap van rechtswege: totaal;Fins;2023;0.0
4982;Mannen;Nederlanderschap van rechtswege: totaal;Frans;2022;0.0
4983;Mannen;Nederlanderschap van rechtswege: totaal;Frans;2023;1.0
4984;Mannen;Nederlanderschap van rechtswege: totaal;Gabonees;2022;0.0
4985;Mannen;Nederlanderschap van rechtswege: totaal;Gabonees;2023;0.0
4986;Mannen;Nederlanderschap van rechtswege: totaal;Gambiaans;2022;0.0
4987;Mannen;Nederlanderschap van rechtswege: totaal;Gambiaans;2023;0.0
4988;Mannen;Nederlanderschap van rechtswege: totaal;Georgisch;2022;0.0
4989;Mannen;Nederlanderschap van rechtswege: totaal;Georgisch;2023;0.0
4990;Mannen;Nederlanderschap van rechtswege: totaal;Ghanees;2022;0.0
4991;Mannen;Nederlanderschap van rechtswege: totaal;Ghanees;2023;0.0
4992;Mannen;Nederlanderschap van rechtswege: totaal;Grenadaans;2022;0.0
4993;Mannen;Nederlanderschap van rechtswege: totaal;Grenadaans;2023;0.0
4994;Mannen;Nederlanderschap van rechtswege: totaal;Grieks;2022;0.0
4995;Mannen;Nederlanderschap van rechtswege: totaal;Grieks;2023;0.0
4996;Mannen;Nederlanderschap van rechtswege: totaal;Guatemalaans;2022;0.0
4997;Mannen;Nederlanderschap van rechtswege: totaal;Guatemalaans;2023;0.0
4998;Mannen;Nederlanderschap van rechtswege: totaal;Guinee-Bissaus;2022;0.0
4999;Mannen;Nederlanderschap van rechtswege: totaal;Guinee-Bissaus;2023;0.0
5000;Mannen;Nederlanderschap van rechtswege: totaal;Guinees;2022;0.0
5001;Mannen;Nederlanderschap van rechtswege: totaal;Guinees;2023;0.0
5002;Mannen;Nederlanderschap van rechtswege: totaal;Guyaans;2022;0.0
5003;Mannen;Nederlanderschap van rechtswege: totaal;Guyaans;2023;0.0
5004;Mannen;Nederlanderschap van rechtswege: totaal;Haïtiaans;2022;3.0
5005;Mannen;Nederlanderschap van rechtswege: totaal;Haïtiaans;2023;1.0
5006;Mannen;Nederlanderschap van rechtswege: totaal;Hondurees;2022;0.0
5007;Mannen;Nederlanderschap van rechtswege: totaal;Hondurees;2023;0.0
5008;Mannen;Nederlanderschap van rechtswege: totaal;Hongaars;2022;1.0
5009;Mannen;Nederlanderschap van rechtswege: totaal;Hongaars;2023;0.0
5010;Mannen;Nederlanderschap van rechtswege: totaal;Iers;2022;0.0
5011;Mannen;Nederlanderschap van rechtswege: totaal;Iers;2023;0.0
5012;Mannen;Nederlanderschap van rechtswege: totaal;IJslands;2022;0.0
5013;Mannen;Nederlanderschap van rechtswege: totaal;IJslands;2023;0.0
5014;Mannen;Nederlanderschap van rechtswege: totaal;Indiaas;2022;0.0
5015;Mannen;Nederlanderschap van rechtswege: totaal;Indiaas;2023;0.0
5016;Mannen;Nederlanderschap van rechtswege: totaal;Indonesisch;2022;3.0
5017;Mannen;Nederlanderschap van rechtswege: totaal;Indonesisch;2023;1.0
5018;Mannen;Nederlanderschap van rechtswege: totaal;Iraaks;2022;0.0
5019;Mannen;Nederlanderschap van rechtswege: totaal;Iraaks;2023;0.0
5020;Mannen;Nederlanderschap van rechtswege: totaal;Iraans;2022;0.0
5021;Mannen;Nederlanderschap van rechtswege: totaal;Iraans;2023;0.0
5022;Mannen;Nederlanderschap van rechtswege: totaal;Israëlisch;2022;0.0
5023;Mannen;Nederlanderschap van rechtswege: totaal;Israëlisch;2023;0.0
5024;Mannen;Nederlanderschap van rechtswege: totaal;Italiaans;2022;0.0
5025;Mannen;Nederlanderschap van rechtswege: totaal;Italiaans;2023;0.0
5026;Mannen;Nederlanderschap van rechtswege: totaal;Ivoriaans;2022;0.0
5027;Mannen;Nederlanderschap van rechtswege: totaal;Ivoriaans;2023;0.0
5028;Mannen;Nederlanderschap van rechtswege: totaal;Jamaicaans;2022;0.0
5029;Mannen;Nederlanderschap van rechtswege: totaal;Jamaicaans;2023;0.0
5030;Mannen;Nederlanderschap van rechtswege: totaal;Japans;2022;0.0
5031;Mannen;Nederlanderschap van rechtswege: totaal;Japans;2023;0.0
5032;Mannen;Nederlanderschap van rechtswege: totaal;Jemenitisch;2022;0.0
5033;Mannen;Nederlanderschap van rechtswege: totaal;Jemenitisch;2023;0.0
5034;Mannen;Nederlanderschap van rechtswege: totaal;Joegoslavisch;2022;0.0
5035;Mannen;Nederlanderschap van rechtswege: totaal;Joegoslavisch;2023;0.0
5036;Mannen;Nederlanderschap van rechtswege: totaal;(voormalig) Joegoslavië;2022;0.0
5037;Mannen;Nederlanderschap van rechtswege: totaal;(voormalig) Joegoslavië;2023;0.0
5038;Mannen;Nederlanderschap van rechtswege: totaal;Jordaans;2022;0.0
5039;Mannen;Nederlanderschap van rechtswege: totaal;Jordaans;2023;0.0
5040;Mannen;Nederlanderschap van rechtswege: totaal;Kaapverdisch;2022;0.0
5041;Mannen;Nederlanderschap van rechtswege: totaal;Kaapverdisch;2023;0.0
5042;Mannen;Nederlanderschap van rechtswege: totaal;Kameroens;2022;0.0
5043;Mannen;Nederlanderschap van rechtswege: totaal;Kameroens;2023;0.0
5044;Mannen;Nederlanderschap van rechtswege: totaal;Kazachs;2022;0.0
5045;Mannen;Nederlanderschap van rechtswege: totaal;Kazachs;2023;0.0
5046;Mannen;Nederlanderschap van rechtswege: totaal;Keniaans;2022;0.0
5047;Mannen;Nederlanderschap van rechtswege: totaal;Keniaans;2023;0.0
5048;Mannen;Nederlanderschap van rechtswege: totaal;Kirgizisch;2022;0.0
5049;Mannen;Nederlanderschap van rechtswege: totaal;Kirgizisch;2023;0.0
5050;Mannen;Nederlanderschap van rechtswege: totaal;Kiribatisch;2022;0.0
5051;Mannen;Nederlanderschap van rechtswege: totaal;Kiribatisch;2023;0.0
5052;Mannen;Nederlanderschap van rechtswege: totaal;Koeweits;2022;0.0
5053;Mannen;Nederlanderschap van rechtswege: totaal;Koeweits;2023;0.0
5054;Mannen;Nederlanderschap van rechtswege: totaal;Kosovaars;2022;0.0
5055;Mannen;Nederlanderschap van rechtswege: totaal;Kosovaars;2023;0.0
5056;Mannen;Nederlanderschap van rechtswege: totaal;Kroatisch;2022;0.0
5057;Mannen;Nederlanderschap van rechtswege: totaal;Kroatisch;2023;0.0
5058;Mannen;Nederlanderschap van rechtswege: totaal;Laotiaans;2022;0.0
5059;Mannen;Nederlanderschap van rechtswege: totaal;Laotiaans;2023;0.0
5060;Mannen;Nederlanderschap van rechtswege: totaal;Lesothaans;2022;0.0
5061;Mannen;Nederlanderschap van rechtswege: totaal;Lesothaans;2023;0.0
5062;Mannen;Nederlanderschap van rechtswege: totaal;Lets;2022;0.0
5063;Mannen;Nederlanderschap van rechtswege: totaal;Lets;2023;0.0
5064;Mannen;Nederlanderschap van rechtswege: totaal;Libanees;2022;0.0
5065;Mannen;Nederlanderschap van rechtswege: totaal;Libanees;2023;0.0
5066;Mannen;Nederlanderschap van rechtswege: totaal;Liberiaans;2022;0.0
5067;Mannen;Nederlanderschap van rechtswege: totaal;Liberiaans;2023;0.0
5068;Mannen;Nederlanderschap van rechtswege: totaal;Libisch;2022;0.0
5069;Mannen;Nederlanderschap van rechtswege: totaal;Libisch;2023;0.0
5070;Mannen;Nederlanderschap van rechtswege: totaal;Liechtensteins;2022;0.0
5071;Mannen;Nederlanderschap van rechtswege: totaal;Liechtensteins;2023;0.0
5072;Mannen;Nederlanderschap van rechtswege: totaal;Litouws;2022;1.0
5073;Mannen;Nederlanderschap van rechtswege: totaal;Litouws;2023;0.0
5074;Mannen;Nederlanderschap van rechtswege: totaal;Luxemburgs;2022;0.0
5075;Mannen;Nederlanderschap van rechtswege: totaal;Luxemburgs;2023;0.0
5076;Mannen;Nederlanderschap van rechtswege: totaal;Macedonisch;2022;
5077;Mannen;Nederlanderschap van rechtswege: totaal;Macedonisch;2023;
5078;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Republiek Noord-Macedonië;2022;0.0
5079;Mannen;Nederlanderschap van rechtswege: totaal;Burger van Republiek Noord-Macedonië;2023;0.0
5080;Mannen;Nederlanderschap van rechtswege: totaal;Madagaskisch;2022;0.0
5081;Mannen;Nederlanderschap van rechtswege: totaal;Madagaskisch;2023;0.0
5082;Mannen;Nederlanderschap van rechtswege: totaal;Malawisch;2022;0.0
5083;Mannen;Nederlanderschap van rechtswege: totaal;Malawisch;2023;0.0
5084;Mannen;Nederlanderschap van rechtswege: totaal;Maledivisch;2022;0.0
5085;Mannen;Nederlanderschap van rechtswege: totaal;Maledivisch;2023;0.0
5086;Mannen;Nederlanderschap van rechtswege: totaal;Maleisisch;2022;0.0
5087;Mannen;Nederlanderschap van rechtswege: totaal;Maleisisch;2023;0.0
5088;Mannen;Nederlanderschap van rechtswege: totaal;Malinees;2022;0.0
5089;Mannen;Nederlanderschap van rechtswege: totaal;Malinees;2023;0.0
5090;Mannen;Nederlanderschap van rechtswege: totaal;Maltees;2022;0.0
5091;Mannen;Nederlanderschap van rechtswege: totaal;Maltees;2023;0.0
5092;Mannen;Nederlanderschap van rechtswege: totaal;Marshalleilands;2022;0.0
5093;Mannen;Nederlanderschap van rechtswege: totaal;Marshalleilands;2023;0.0
5094;Mannen;Nederlanderschap van rechtswege: totaal;Marokkaans;2022;1.0
5095;Mannen;Nederlanderschap van rechtswege: totaal;Marokkaans;2023;0.0
5096;Mannen;Nederlanderschap van rechtswege: totaal;Mauritaans;2022;0.0
5097;Mannen;Nederlanderschap van rechtswege: totaal;Mauritaans;2023;0.0
5098;Mannen;Nederlanderschap van rechtswege: totaal;Mauritiaans;2022;0.0
5099;Mannen;Nederlanderschap van rechtswege: totaal;Mauritiaans;2023;0.0
5100;Mannen;Nederlanderschap van rechtswege: totaal;Mexicaans;2022;0.0
5101;Mannen;Nederlanderschap van rechtswege: totaal;Mexicaans;2023;0.0
5102;Mannen;Nederlanderschap van rechtswege: totaal;Micronesische;2022;0.0
5103;Mannen;Nederlanderschap van rechtswege: totaal;Micronesische;2023;0.0
5104;Mannen;Nederlanderschap van rechtswege: totaal;Moldavisch;2022;0.0
5105;Mannen;Nederlanderschap van rechtswege: totaal;Moldavisch;2023;0.0
5106;Mannen;Nederlanderschap van rechtswege: totaal;Monegaskisch;2022;0.0
5107;Mannen;Nederlanderschap van rechtswege: totaal;Monegaskisch;2023;0.0
5108;Mannen;Nederlanderschap van rechtswege: totaal;Mongools;2022;0.0
5109;Mannen;Nederlanderschap van rechtswege: totaal;Mongools;2023;0.0
5110;Mannen;Nederlanderschap van rechtswege: totaal;Montenegrijns;2022;0.0
5111;Mannen;Nederlanderschap van rechtswege: totaal;Montenegrijns;2023;0.0
5112;Mannen;Nederlanderschap van rechtswege: totaal;Mozambikaans;2022;0.0
5113;Mannen;Nederlanderschap van rechtswege: totaal;Mozambikaans;2023;0.0
5114;Mannen;Nederlanderschap van rechtswege: totaal;Myanmarees;2022;1.0
5115;Mannen;Nederlanderschap van rechtswege: totaal;Myanmarees;2023;0.0
5116;Mannen;Nederlanderschap van rechtswege: totaal;Namibisch;2022;0.0
5117;Mannen;Nederlanderschap van rechtswege: totaal;Namibisch;2023;0.0
5118;Mannen;Nederlanderschap van rechtswege: totaal;Nauruaans;2022;0.0
5119;Mannen;Nederlanderschap van rechtswege: totaal;Nauruaans;2023;0.0
5120;Mannen;Nederlanderschap van rechtswege: totaal;Nepalees;2022;0.0
5121;Mannen;Nederlanderschap van rechtswege: totaal;Nepalees;2023;0.0
5122;Mannen;Nederlanderschap van rechtswege: totaal;Nicaraguaans;2022;0.0
5123;Mannen;Nederlanderschap van rechtswege: totaal;Nicaraguaans;2023;0.0
5124;Mannen;Nederlanderschap van rechtswege: totaal;Nieuw-Zeelands;2022;0.0
5125;Mannen;Nederlanderschap van rechtswege: totaal;Nieuw-Zeelands;2023;0.0
5126;Mannen;Nederlanderschap van rechtswege: totaal;Nigerees;2022;0.0
5127;Mannen;Nederlanderschap van rechtswege: totaal;Nigerees;2023;0.0
5128;Mannen;Nederlanderschap van rechtswege: totaal;Nigeriaans;2022;3.0
5129;Mannen;Nederlanderschap van rechtswege: totaal;Nigeriaans;2023;0.0
5130;Mannen;Nederlanderschap van rechtswege: totaal;Noord-Koreaans;2022;0.0
5131;Mannen;Nederlanderschap van rechtswege: totaal;Noord-Koreaans;2023;0.0
5132;Mannen;Nederlanderschap van rechtswege: totaal;Noors;2022;0.0
5133;Mannen;Nederlanderschap van rechtswege: totaal;Noors;2023;0.0
5134;Mannen;Nederlanderschap van rechtswege: totaal;Oekraïens;2022;0.0
5135;Mannen;Nederlanderschap van rechtswege: totaal;Oekraïens;2023;1.0
5136;Mannen;Nederlanderschap van rechtswege: totaal;Oezbeeks;2022;0.0
5137;Mannen;Nederlanderschap van rechtswege: totaal;Oezbeeks;2023;0.0
5138;Mannen;Nederlanderschap van rechtswege: totaal;Omaans;2022;0.0
5139;Mannen;Nederlanderschap van rechtswege: totaal;Omaans;2023;0.0
5140;Mannen;Nederlanderschap van rechtswege: totaal;Oostenrijks;2022;0.0
5141;Mannen;Nederlanderschap van rechtswege: totaal;Oostenrijks;2023;0.0
5142;Mannen;Nederlanderschap van rechtswege: totaal;Pakistaans;2022;2.0
5143;Mannen;Nederlanderschap van rechtswege: totaal;Pakistaans;2023;0.0
5144;Mannen;Nederlanderschap van rechtswege: totaal;Palause;2022;0.0
5145;Mannen;Nederlanderschap van rechtswege: totaal;Palause;2023;0.0
5146;Mannen;Nederlanderschap van rechtswege: totaal;Panamees;2022;0.0
5147;Mannen;Nederlanderschap van rechtswege: totaal;Panamees;2023;0.0
5148;Mannen;Nederlanderschap van rechtswege: totaal;Papoea-Nieuw-Guinees;2022;0.0
5149;Mannen;Nederlanderschap van rechtswege: totaal;Papoea-Nieuw-Guinees;2023;0.0
5150;Mannen;Nederlanderschap van rechtswege: totaal;Paraguayaans;2022;0.0
5151;Mannen;Nederlanderschap van rechtswege: totaal;Paraguayaans;2023;0.0
5152;Mannen;Nederlanderschap van rechtswege: totaal;Peruaans;2022;0.0
5153;Mannen;Nederlanderschap van rechtswege: totaal;Peruaans;2023;0.0
5154;Mannen;Nederlanderschap van rechtswege: totaal;Pools;2022;4.0
5155;Mannen;Nederlanderschap van rechtswege: totaal;Pools;2023;3.0
5156;Mannen;Nederlanderschap van rechtswege: totaal;Portugees;2022;0.0
5157;Mannen;Nederlanderschap van rechtswege: totaal;Portugees;2023;0.0
5158;Mannen;Nederlanderschap van rechtswege: totaal;Qatarees;2022;0.0
5159;Mannen;Nederlanderschap van rechtswege: totaal;Qatarees;2023;0.0
5160;Mannen;Nederlanderschap van rechtswege: totaal;Roemeens;2022;1.0
5161;Mannen;Nederlanderschap van rechtswege: totaal;Roemeens;2023;0.0
5162;Mannen;Nederlanderschap van rechtswege: totaal;Russisch;2022;0.0
5163;Mannen;Nederlanderschap van rechtswege: totaal;Russisch;2023;0.0
5164;Mannen;Nederlanderschap van rechtswege: totaal;Rwandees;2022;0.0
5165;Mannen;Nederlanderschap van rechtswege: totaal;Rwandees;2023;0.0
5166;Mannen;Nederlanderschap van rechtswege: totaal;Burger Saint Kitts en Nevis;2022;0.0
5167;Mannen;Nederlanderschap van rechtswege: totaal;Burger Saint Kitts en Nevis;2023;0.0
5168;Mannen;Nederlanderschap van rechtswege: totaal;Saint Luciaans;2022;0.0
5169;Mannen;Nederlanderschap van rechtswege: totaal;Saint Luciaans;2023;0.0
5170;Mannen;Nederlanderschap van rechtswege: totaal;Salomonseilands;2022;0.0
5171;Mannen;Nederlanderschap van rechtswege: totaal;Salomonseilands;2023;0.0
5172;Mannen;Nederlanderschap van rechtswege: totaal;Salvadoraans;2022;0.0
5173;Mannen;Nederlanderschap van rechtswege: totaal;Salvadoraans;2023;0.0
5174;Mannen;Nederlanderschap van rechtswege: totaal;Samoaans;2022;0.0
5175;Mannen;Nederlanderschap van rechtswege: totaal;Samoaans;2023;0.0
5176;Mannen;Nederlanderschap van rechtswege: totaal;San Marinees;2022;0.0
5177;Mannen;Nederlanderschap van rechtswege: totaal;San Marinees;2023;0.0
5178;Mannen;Nederlanderschap van rechtswege: totaal;Saoedi-Arabisch;2022;0.0
5179;Mannen;Nederlanderschap van rechtswege: totaal;Saoedi-Arabisch;2023;0.0
5180;Mannen;Nederlanderschap van rechtswege: totaal;Burger van São Tomé en Principe;2022;0.0
5181;Mannen;Nederlanderschap van rechtswege: totaal;Burger van São Tomé en Principe;2023;0.0
