ID;MunicipalTasks;Regions;Periods;Revenues_1;Expenditures_2;Balance_3;Revenues_4;Expenditures_5;Balance_6
7010;Total traffic, transportation and wate..;150,000 to 249,999 inhabitants;2025;175;788;-614;66;297;-231
7011;Total traffic, transportation and wate..;250,000 inhabitants or more;2017;412;1216;-804;175;516;-341
7012;Total traffic, transportation and wate..;250,000 inhabitants or more;2018;301;1103;-802;127;465;-338
7013;Total traffic, transportation and wate..;250,000 inhabitants or more;2019;309;1220;-912;129;509;-380
7014;Total traffic, transportation and wate..;250,000 inhabitants or more;2020;329;1286;-957;136;530;-394
7015;Total traffic, transportation and wate..;250,000 inhabitants or more;2021;354;1326;-972;145;545;-400
7016;Total traffic, transportation and wate..;250,000 inhabitants or more;2022;208;1192;-985;85;486;-401
7017;Total traffic, transportation and wate..;250,000 inhabitants or more;2023;204;1204;-1000;81;479;-398
7018;Total traffic, transportation and wate..;250,000 inhabitants or more;2024;221;1349;-1129;87;530;-443
7019;Total traffic, transportation and wate..;250,000 inhabitants or more;2025;292;1490;-1198;114;584;-469
7020;Traffic and parking;The Netherlands;2017;423;3213;-2789;25;188;-163
7021;Traffic and parking;The Netherlands;2018;441;3206;-2765;26;187;-161
7022;Traffic and parking;The Netherlands;2019;398;3372;-2974;23;195;-172
7023;Traffic and parking;The Netherlands;2020;428;3490;-3062;25;200;-176
7024;Traffic and parking;The Netherlands;2021;423;3559;-3136;24;204;-179
7025;Traffic and parking;The Netherlands;2022;481;3692;-3210;27;210;-182
7026;Traffic and parking;The Netherlands;2023;473;4001;-3528;27;225;-198
7027;Traffic and parking;The Netherlands;2024;516;4482;-3966;29;250;-221
7028;Traffic and parking;The Netherlands;2025;588;4756;-4168;33;264;-231
7029;Traffic and parking;Noord-Nederland (LD);2017;33;335;-302;19;195;-175
7030;Traffic and parking;Noord-Nederland (LD);2018;33;330;-297;19;192;-172
7031;Traffic and parking;Noord-Nederland (LD);2019;33;314;-281;19;182;-163
7032;Traffic and parking;Noord-Nederland (LD);2020;36;324;-288;21;187;-167
7033;Traffic and parking;Noord-Nederland (LD);2021;30;307;-277;17;177;-160
7034;Traffic and parking;Noord-Nederland (LD);2022;39;332;-294;22;191;-168
7035;Traffic and parking;Noord-Nederland (LD);2023;38;359;-321;22;204;-182
7036;Traffic and parking;Noord-Nederland (LD);2024;41;401;-360;23;227;-203
7037;Traffic and parking;Noord-Nederland (LD);2025;47;435;-389;26;245;-219
7038;Traffic and parking;Oost-Nederland (LD);2017;72;543;-472;20;151;-131
7039;Traffic and parking;Oost-Nederland (LD);2018;72;551;-479;20;152;-132
7040;Traffic and parking;Oost-Nederland (LD);2019;72;573;-502;20;157;-138
7041;Traffic and parking;Oost-Nederland (LD);2020;79;593;-515;21;162;-140
7042;Traffic and parking;Oost-Nederland (LD);2021;69;600;-532;19;163;-144
7043;Traffic and parking;Oost-Nederland (LD);2022;75;613;-539;20;165;-145
7044;Traffic and parking;Oost-Nederland (LD);2023;77;678;-601;21;180;-160
7045;Traffic and parking;Oost-Nederland (LD);2024;79;740;-660;21;195;-174
7046;Traffic and parking;Oost-Nederland (LD);2025;93;785;-693;24;206;-182
7047;Traffic and parking;West-Nederland (LD);2017;237;1729;-1492;29;213;-183
7048;Traffic and parking;West-Nederland (LD);2018;242;1765;-1523;30;215;-186
7049;Traffic and parking;West-Nederland (LD);2019;232;1909;-1678;28;231;-203
7050;Traffic and parking;West-Nederland (LD);2020;246;1981;-1735;30;238;-208
7051;Traffic and parking;West-Nederland (LD);2021;258;2038;-1779;31;244;-213
7052;Traffic and parking;West-Nederland (LD);2022;306;2104;-1798;36;250;-213
7053;Traffic and parking;West-Nederland (LD);2023;294;2262;-1968;34;265;-230
7054;Traffic and parking;West-Nederland (LD);2024;325;2533;-2208;38;294;-256
7055;Traffic and parking;West-Nederland (LD);2025;373;2694;-2321;43;311;-268
7056;Traffic and parking;Zuid-Nederland (LD);2017;82;605;-523;22;167;-144
7057;Traffic and parking;Zuid-Nederland (LD);2018;93;559;-466;25;153;-128
7058;Traffic and parking;Zuid-Nederland (LD);2019;61;575;-513;17;157;-140
7059;Traffic and parking;Zuid-Nederland (LD);2020;68;592;-524;18;161;-142
7060;Traffic and parking;Zuid-Nederland (LD);2021;66;614;-548;18;166;-148
7061;Traffic and parking;Zuid-Nederland (LD);2022;62;642;-580;17;173;-156
7062;Traffic and parking;Zuid-Nederland (LD);2023;63;701;-638;17;187;-170
7063;Traffic and parking;Zuid-Nederland (LD);2024;70;808;-738;19;214;-195
7064;Traffic and parking;Zuid-Nederland (LD);2025;76;842;-766;20;222;-201
7065;Traffic and parking;Groningen (PV);2017;15;99;-84;26;170;-144
7066;Traffic and parking;Groningen (PV);2018;13;98;-85;23;168;-145
7067;Traffic and parking;Groningen (PV);2019;15;105;-90;25;180;-155
7068;Traffic and parking;Groningen (PV);2020;17;110;-93;30;189;-159
7069;Traffic and parking;Groningen (PV);2021;14;110;-96;25;188;-164
7070;Traffic and parking;Groningen (PV);2022;18;115;-97;30;195;-165
7071;Traffic and parking;Groningen (PV);2023;17;127;-109;29;213;-183
7072;Traffic and parking;Groningen (PV);2024;20;149;-129;33;248;-215
7073;Traffic and parking;Groningen (PV);2025;21;159;-138;35;263;-228
7074;Traffic and parking;Fryslân (PV);2017;14;114;-100;22;177;-155
7075;Traffic and parking;Fryslân (PV);2018;10;118;-108;16;182;-166
7076;Traffic and parking;Fryslân (PV);2019;9;120;-110;15;185;-170
7077;Traffic and parking;Fryslân (PV);2020;8;124;-116;12;191;-179
7078;Traffic and parking;Fryslân (PV);2021;9;116;-107;14;177;-164
7079;Traffic and parking;Fryslân (PV);2022;15;134;-119;22;205;-182
7080;Traffic and parking;Fryslân (PV);2023;15;138;-124;23;210;-187
7081;Traffic and parking;Fryslân (PV);2024;16;149;-134;24;226;-202
7082;Traffic and parking;Fryslân (PV);2025;18;163;-145;27;245;-218
7083;Traffic and parking;Drenthe (PV);2017;4;122;-118;8;247;-239
7084;Traffic and parking;Drenthe (PV);2018;10;115;-105;20;233;-213
7085;Traffic and parking;Drenthe (PV);2019;9;90;-81;18;183;-165
7086;Traffic and parking;Drenthe (PV);2020;10;89;-79;21;181;-160
7087;Traffic and parking;Drenthe (PV);2021;6;81;-74;13;163;-150
7088;Traffic and parking;Drenthe (PV);2022;6;83;-77;13;168;-155
7089;Traffic and parking;Drenthe (PV);2023;6;94;-88;12;187;-175
7090;Traffic and parking;Drenthe (PV);2024;6;103;-97;12;204;-192
7091;Traffic and parking;Drenthe (PV);2025;7;114;-106;15;224;-210
7092;Traffic and parking;Overijssel (PV);2017;22;161;-139;19;140;-121
7093;Traffic and parking;Overijssel (PV);2018;22;172;-151;19;149;-131
7094;Traffic and parking;Overijssel (PV);2019;24;180;-156;21;156;-135
7095;Traffic and parking;Overijssel (PV);2020;25;183;-157;22;157;-135
7096;Traffic and parking;Overijssel (PV);2021;25;185;-160;22;159;-137
7097;Traffic and parking;Overijssel (PV);2022;30;200;-170;26;170;-145
7098;Traffic and parking;Overijssel (PV);2023;30;208;-178;25;176;-150
7099;Traffic and parking;Overijssel (PV);2024;29;224;-195;24;188;-164
7100;Traffic and parking;Overijssel (PV);2025;31;241;-210;26;202;-176
7101;Traffic and parking;Flevoland (PV);2017;30;99;-70;73;244;-171
7102;Traffic and parking;Flevoland (PV);2018;27;90;-63;66;219;-153
7103;Traffic and parking;Flevoland (PV);2019;27;89;-63;64;215;-151
7104;Traffic and parking;Flevoland (PV);2020;26;96;-70;60;226;-166
7105;Traffic and parking;Flevoland (PV);2021;14;80;-66;34;188;-154
7106;Traffic and parking;Flevoland (PV);2022;13;85;-72;29;195;-165
7107;Traffic and parking;Flevoland (PV);2023;14;103;-90;31;232;-202
7108;Traffic and parking;Flevoland (PV);2024;14;107;-93;32;238;-206
7109;Traffic and parking;Flevoland (PV);2025;16;119;-103;34;260;-226
7110;Traffic and parking;Gelderland (PV);2017;20;283;-263;10;138;-129
7111;Traffic and parking;Gelderland (PV);2018;24;289;-266;11;140;-129
7112;Traffic and parking;Gelderland (PV);2019;21;304;-283;10;147;-137
7113;Traffic and parking;Gelderland (PV);2020;28;315;-287;13;151;-138
7114;Traffic and parking;Gelderland (PV);2021;29;335;-306;14;160;-146
7115;Traffic and parking;Gelderland (PV);2022;32;329;-297;15;156;-141
7116;Traffic and parking;Gelderland (PV);2023;34;367;-333;16;172;-156
7117;Traffic and parking;Gelderland (PV);2024;37;409;-372;17;190;-173
7118;Traffic and parking;Gelderland (PV);2025;46;425;-379;21;197;-175
7119;Traffic and parking;Utrecht (PV);2017;27;214;-187;21;167;-146
7120;Traffic and parking;Utrecht (PV);2018;30;230;-200;23;178;-154
7121;Traffic and parking;Utrecht (PV);2019;33;244;-211;25;182;-157
7122;Traffic and parking;Utrecht (PV);2020;35;243;-208;26;179;-154
7123;Traffic and parking;Utrecht (PV);2021;35;252;-216;26;185;-159
7124;Traffic and parking;Utrecht (PV);2022;47;279;-232;34;204;-169
7125;Traffic and parking;Utrecht (PV);2023;41;301;-260;30;217;-187
7126;Traffic and parking;Utrecht (PV);2024;45;327;-282;32;234;-202
7127;Traffic and parking;Utrecht (PV);2025;63;334;-272;44;237;-193
7128;Traffic and parking;Noord-Holland (PV);2017;93;647;-554;33;230;-197
7129;Traffic and parking;Noord-Holland (PV);2018;115;669;-554;41;236;-196
7130;Traffic and parking;Noord-Holland (PV);2019;124;802;-677;43;281;-237
7131;Traffic and parking;Noord-Holland (PV);2020;137;873;-737;47;303;-256
7132;Traffic and parking;Noord-Holland (PV);2021;143;857;-714;49;297;-247
7133;Traffic and parking;Noord-Holland (PV);2022;174;865;-690;60;297;-237
7134;Traffic and parking;Noord-Holland (PV);2023;159;882;-723;54;298;-245
7135;Traffic and parking;Noord-Holland (PV);2024;176;1002;-826;59;336;-277
7136;Traffic and parking;Noord-Holland (PV);2025;200;1110;-911;67;371;-304
7137;Traffic and parking;Zuid-Holland (PV);2017;114;792;-677;31;217;-185
7138;Traffic and parking;Zuid-Holland (PV);2018;94;787;-693;26;214;-188
7139;Traffic and parking;Zuid-Holland (PV);2019;71;783;-711;19;213;-194
7140;Traffic and parking;Zuid-Holland (PV);2020;71;779;-708;19;210;-191
7141;Traffic and parking;Zuid-Holland (PV);2021;76;840;-764;20;226;-205
7142;Traffic and parking;Zuid-Holland (PV);2022;80;869;-789;21;231;-210
7143;Traffic and parking;Zuid-Holland (PV);2023;89;981;-892;23;258;-234
7144;Traffic and parking;Zuid-Holland (PV);2024;99;1098;-998;26;286;-260
7145;Traffic and parking;Zuid-Holland (PV);2025;106;1139;-1033;27;295;-267
7146;Traffic and parking;Zeeland (PV);2017;3;76;-74;7;200;-193
7147;Traffic and parking;Zeeland (PV);2018;3;78;-75;8;205;-197
7148;Traffic and parking;Zeeland (PV);2019;3;81;-78;8;211;-203
7149;Traffic and parking;Zeeland (PV);2020;4;86;-82;10;224;-214
7150;Traffic and parking;Zeeland (PV);2021;4;89;-85;11;231;-220
7151;Traffic and parking;Zeeland (PV);2022;5;91;-87;12;236;-224
7152;Traffic and parking;Zeeland (PV);2023;4;98;-93;11;250;-239
7153;Traffic and parking;Zeeland (PV);2024;5;106;-102;12;272;-260
7154;Traffic and parking;Zeeland (PV);2025;5;111;-105;13;281;-268
7155;Traffic and parking;Noord-Brabant (PV);2017;72;430;-358;29;171;-143
7156;Traffic and parking;Noord-Brabant (PV);2018;76;385;-309;30;152;-122
7157;Traffic and parking;Noord-Brabant (PV);2019;43;400;-357;17;157;-140
7158;Traffic and parking;Noord-Brabant (PV);2020;43;409;-366;17;159;-143
7159;Traffic and parking;Noord-Brabant (PV);2021;49;420;-371;19;163;-144
7160;Traffic and parking;Noord-Brabant (PV);2022;45;444;-399;17;171;-154
7161;Traffic and parking;Noord-Brabant (PV);2023;46;486;-440;17;185;-168
7162;Traffic and parking;Noord-Brabant (PV);2024;49;566;-518;18;214;-196
7163;Traffic and parking;Noord-Brabant (PV);2025;55;583;-528;20;219;-198
7164;Traffic and parking;Limburg (PV);2017;10;175;-165;9;156;-148
7165;Traffic and parking;Limburg (PV);2018;16;174;-158;15;156;-141
7166;Traffic and parking;Limburg (PV);2019;19;175;-157;17;157;-140
7167;Traffic and parking;Limburg (PV);2020;25;183;-158;23;164;-141
7168;Traffic and parking;Limburg (PV);2021;17;195;-177;16;174;-159
7169;Traffic and parking;Limburg (PV);2022;17;198;-181;15;177;-162
7170;Traffic and parking;Limburg (PV);2023;17;215;-198;15;190;-175
7171;Traffic and parking;Limburg (PV);2024;22;242;-220;19;214;-194
7172;Traffic and parking;Limburg (PV);2025;22;259;-237;19;228;-209
7173;Traffic and parking;Oost-Groningen (CR);2017;0;22;-22;2;152;-151
7174;Traffic and parking;Oost-Groningen (CR);2018;0;21;-21;2;158;-156
7175;Traffic and parking;Oost-Groningen (CR);2019;0;22;-22;2;162;-161
7176;Traffic and parking;Oost-Groningen (CR);2020;0;23;-22;1;167;-165
7177;Traffic and parking;Oost-Groningen (CR);2021;0;23;-22;1;167;-166
7178;Traffic and parking;Oost-Groningen (CR);2022;0;21;-21;1;157;-155
7179;Traffic and parking;Oost-Groningen (CR);2023;0;24;-24;2;173;-171
7180;Traffic and parking;Oost-Groningen (CR);2024;0;27;-26;3;194;-191
7181;Traffic and parking;Oost-Groningen (CR);2025;1;29;-28;5;210;-205
7182;Traffic and parking;Delfzijl en omgeving (CR);2017;0;9;-9;1;185;-184
7183;Traffic and parking;Delfzijl en omgeving (CR);2018;0;9;-9;1;185;-184
7184;Traffic and parking;Delfzijl en omgeving (CR);2019;0;9;-9;2;201;-198
7185;Traffic and parking;Delfzijl en omgeving (CR);2020;0;9;-9;4;194;-191
7186;Traffic and parking;Delfzijl en omgeving (CR);2021;0;9;-9;3;201;-198
7187;Traffic and parking;Delfzijl en omgeving (CR);2022;0;9;-9;4;202;-198
7188;Traffic and parking;Delfzijl en omgeving (CR);2023;1;12;-10;28;256;-228
7189;Traffic and parking;Delfzijl en omgeving (CR);2024;2;15;-13;34;325;-292
7190;Traffic and parking;Delfzijl en omgeving (CR);2025;1;14;-13;16;316;-300
7191;Traffic and parking;Overig Groningen (CR);2017;15;68;-53;38;175;-137
7192;Traffic and parking;Overig Groningen (CR);2018;13;68;-55;32;169;-137
7193;Traffic and parking;Overig Groningen (CR);2019;14;74;-59;35;183;-147
7194;Traffic and parking;Overig Groningen (CR);2020;17;79;-62;42;195;-153
7195;Traffic and parking;Overig Groningen (CR);2021;14;79;-64;35;194;-159
7196;Traffic and parking;Overig Groningen (CR);2022;17;84;-67;42;206;-164
7197;Traffic and parking;Overig Groningen (CR);2023;16;91;-75;39;221;-183
7198;Traffic and parking;Overig Groningen (CR);2024;18;108;-90;43;257;-215
7199;Traffic and parking;Overig Groningen (CR);2025;20;115;-96;47;275;-228
7200;Traffic and parking;Noord-Friesland (CR);2017;11;64;-53;34;197;-163
7201;Traffic and parking;Noord-Friesland (CR);2018;7;58;-50;22;180;-158
7202;Traffic and parking;Noord-Friesland (CR);2019;6;56;-50;20;176;-156
7203;Traffic and parking;Noord-Friesland (CR);2020;4;60;-55;14;186;-172
7204;Traffic and parking;Noord-Friesland (CR);2021;5;60;-55;16;188;-172
7205;Traffic and parking;Noord-Friesland (CR);2022;10;76;-66;32;235;-203
7206;Traffic and parking;Noord-Friesland (CR);2023;10;73;-63;31;224;-192
7207;Traffic and parking;Noord-Friesland (CR);2024;11;78;-67;33;238;-204
7208;Traffic and parking;Noord-Friesland (CR);2025;12;84;-72;38;256;-218
7209;Traffic and parking;Zuidwest-Friesland (CR);2017;1;27;-26;5;197;-192
7210;Traffic and parking;Zuidwest-Friesland (CR);2018;1;27;-27;4;192;-188
7211;Traffic and parking;Zuidwest-Friesland (CR);2019;1;28;-27;4;197;-192
7212;Traffic and parking;Zuidwest-Friesland (CR);2020;0;28;-27;3;196;-193
7213;Traffic and parking;Zuidwest-Friesland (CR);2021;0;29;-29;3;204;-201
7214;Traffic and parking;Zuidwest-Friesland (CR);2022;1;29;-29;6;208;-201
7215;Traffic and parking;Zuidwest-Friesland (CR);2023;1;33;-32;8;234;-226
7216;Traffic and parking;Zuidwest-Friesland (CR);2024;1;36;-35;7;249;-243
7217;Traffic and parking;Zuidwest-Friesland (CR);2025;1;37;-36;7;263;-255
7218;Traffic and parking;Zuidoost-Friesland (CR);2017;2;24;-21;13;128;-115
7219;Traffic and parking;Zuidoost-Friesland (CR);2018;2;33;-31;13;177;-164
7220;Traffic and parking;Zuidoost-Friesland (CR);2019;2;36;-33;13;190;-177
7221;Traffic and parking;Zuidoost-Friesland (CR);2020;3;37;-34;15;195;-180
7222;Traffic and parking;Zuidoost-Friesland (CR);2021;3;26;-23;17;139;-122
7223;Traffic and parking;Zuidoost-Friesland (CR);2022;3;28;-25;18;149;-132
7224;Traffic and parking;Zuidoost-Friesland (CR);2023;3;32;-29;18;168;-150
7225;Traffic and parking;Zuidoost-Friesland (CR);2024;4;36;-32;20;187;-167
7226;Traffic and parking;Zuidoost-Friesland (CR);2025;4;41;-36;23;213;-190
7227;Traffic and parking;Noord-Drenthe (CR);2017;3;81;-78;14;420;-405
7228;Traffic and parking;Noord-Drenthe (CR);2018;6;68;-62;32;355;-323
7229;Traffic and parking;Noord-Drenthe (CR);2019;7;42;-35;35;219;-184
7230;Traffic and parking;Noord-Drenthe (CR);2020;7;39;-32;37;201;-164
7231;Traffic and parking;Noord-Drenthe (CR);2021;5;32;-27;25;164;-139
7232;Traffic and parking;Noord-Drenthe (CR);2022;5;33;-28;25;170;-145
7233;Traffic and parking;Noord-Drenthe (CR);2023;5;35;-31;24;180;-156
7234;Traffic and parking;Noord-Drenthe (CR);2024;5;38;-34;23;196;-173
7235;Traffic and parking;Noord-Drenthe (CR);2025;6;43;-37;28;217;-189
7236;Traffic and parking;Zuidoost-Drenthe (CR);2017;1;22;-21;3;130;-127
7237;Traffic and parking;Zuidoost-Drenthe (CR);2018;2;27;-25;13;163;-150
7238;Traffic and parking;Zuidoost-Drenthe (CR);2019;1;28;-27;5;167;-161
7239;Traffic and parking;Zuidoost-Drenthe (CR);2020;1;28;-27;5;165;-160
7240;Traffic and parking;Zuidoost-Drenthe (CR);2021;1;28;-27;5;169;-164
7241;Traffic and parking;Zuidoost-Drenthe (CR);2022;1;29;-28;5;173;-168
7242;Traffic and parking;Zuidoost-Drenthe (CR);2023;1;33;-32;5;195;-191
7243;Traffic and parking;Zuidoost-Drenthe (CR);2024;1;38;-37;6;220;-214
7244;Traffic and parking;Zuidoost-Drenthe (CR);2025;1;42;-41;6;244;-238
7245;Traffic and parking;Zuidwest-Drenthe (CR);2017;1;19;-18;6;144;-139
