ID;BestemmingEnSeizoen;Vakantiekenmerken;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;Totaal_3;GemiddeldPerNederlander_4;GemiddeldPerDeelnemer_5;Totaal_6;GemiddeldPerNederlander_7;GemiddeldPerDeelnemer_8;GemiddeldPerVakantie_9;Totaal_10;GemiddeldPerNederlander_11;GemiddeldPerDeelnemer_12;GemiddeldPerVakantie_13;Totaal_14;GemiddeldPerNederlander_15;GemiddeldPerDeelnemer_16;GemiddeldPerPersoonPerVakantie_17;GemiddeldPerPersoonPerVakantiedag_18
388;Vakantiebestemming: buitenland;Soort vakantie: eigen recreatieve accom.;2017;597.0;3.5;1290.0;0.1;2.2;19.4;1.2;32.5;15.0;18.1;1.1;30.3;14.0;526.0;31.0;881.0;408.0;27.0
389;Vakantiebestemming: buitenland;Soort vakantie: eigen recreatieve accom.;2018;640.0;3.8;1236.0;0.1;1.9;18.3;1.1;28.6;14.8;17.1;1.0;26.7;13.8;542.0;32.0;847.0;438.0;30.0
390;Vakantiebestemming: buitenland;Soort vakantie: eigen recreatieve accom.;2019;440.0;2.6;803.0;0.0;1.8;11.6;0.7;26.4;14.5;10.8;0.6;24.6;13.5;328.0;19.0;745.0;408.0;28.0
391;Vakantiebestemming: buitenland;Soort vakantie: eigen recreatieve accom.;2020;350.0;2.0;552.0;0.0;1.6;7.2;0.4;20.7;13.1;6.7;0.4;19.1;12.1;181.0;11.0;518.0;329.0;25.0
392;Vakantiebestemming: buitenland;Soort vakantie: actief;2017;2934.0;17.4;3802.0;0.2;1.3;40.2;2.4;13.7;10.6;36.4;2.2;12.4;9.6;2670.0;159.0;910.0;702.0;66.0
393;Vakantiebestemming: buitenland;Soort vakantie: actief;2018;2779.0;16.4;3625.0;0.2;1.3;39.3;2.3;14.1;10.8;35.7;2.1;12.8;9.8;2547.0;150.0;916.0;703.0;65.0
394;Vakantiebestemming: buitenland;Soort vakantie: actief;2019;2319.0;13.6;3010.0;0.2;1.3;31.2;1.8;13.4;10.4;28.1;1.7;12.1;9.4;2255.0;132.0;972.0;749.0;72.0
395;Vakantiebestemming: buitenland;Soort vakantie: actief;2020;1781.0;10.4;2154.0;0.1;1.2;20.1;1.2;11.3;9.3;17.9;1.0;10.0;8.3;1416.0;83.0;795.0;658.0;71.0
396;Vakantiebestemming: buitenland;Soort vakantie: strand;2017;3197.0;19.0;3793.0;0.2;1.2;50.0;3.0;15.6;13.2;46.2;2.7;14.5;12.2;3496.0;208.0;1094.0;922.0;70.0
397;Vakantiebestemming: buitenland;Soort vakantie: strand;2018;3106.0;18.3;3717.0;0.2;1.2;49.3;2.9;15.9;13.3;45.6;2.7;14.7;12.3;3579.0;211.0;1152.0;963.0;73.0
398;Vakantiebestemming: buitenland;Soort vakantie: strand;2019;3059.0;17.9;3788.0;0.2;1.2;48.1;2.8;15.7;12.7;44.3;2.6;14.5;11.7;3677.0;216.0;1202.0;971.0;76.0
399;Vakantiebestemming: buitenland;Soort vakantie: strand;2020;1315.0;7.7;1474.0;0.1;1.1;17.8;1.0;13.5;12.1;16.3;1.0;12.4;11.1;1347.0;78.0;1024.0;914.0;76.0
400;Vakantiebestemming: buitenland;Soort vakantie: steden;2017;2721.0;16.2;3766.0;0.2;1.4;22.5;1.3;8.3;6.0;18.7;1.1;6.9;5.0;2188.0;130.0;804.0;581.0;97.0
401;Vakantiebestemming: buitenland;Soort vakantie: steden;2018;2750.0;16.2;3798.0;0.2;1.4;23.3;1.4;8.5;6.1;19.5;1.1;7.1;5.1;2278.0;134.0;829.0;600.0;98.0
402;Vakantiebestemming: buitenland;Soort vakantie: steden;2019;2577.0;15.1;3598.0;0.2;1.4;20.7;1.2;8.0;5.7;17.1;1.0;6.6;4.7;2099.0;123.0;815.0;583.0;101.0
403;Vakantiebestemming: buitenland;Soort vakantie: steden;2020;1402.0;8.2;1684.0;0.1;1.2;8.3;0.5;5.9;4.9;6.6;0.4;4.7;3.9;849.0;49.0;606.0;504.0;102.0
404;Vakantiebestemming: buitenland;Soort vakantie: natuur;2017;1148.0;6.8;1310.0;0.1;1.1;18.2;1.1;15.8;13.9;16.9;1.0;14.7;12.9;1180.0;70.0;1028.0;901.0;65.0
405;Vakantiebestemming: buitenland;Soort vakantie: natuur;2018;1052.0;6.2;1195.0;0.1;1.1;15.8;0.9;15.0;13.2;14.6;0.9;13.9;12.2;1013.0;60.0;963.0;848.0;64.0
406;Vakantiebestemming: buitenland;Soort vakantie: natuur;2019;613.0;3.6;675.0;0.0;1.1;10.0;0.6;16.3;14.8;9.3;0.5;15.2;13.8;853.0;50.0;1391.0;1263.0;86.0
407;Vakantiebestemming: buitenland;Soort vakantie: natuur;2020;274.0;1.6;282.0;0.0;1.0;3.9;0.2;14.2;13.8;3.6;0.2;13.1;12.8;263.0;15.0;962.0;936.0;68.0
408;Vakantiebestemming: buitenland;Soort vakantie: cultuur;2017;1253.0;7.4;1450.0;0.1;1.2;13.4;0.8;10.7;9.2;11.9;0.7;9.5;8.2;1082.0;64.0;863.0;746.0;81.0
409;Vakantiebestemming: buitenland;Soort vakantie: cultuur;2018;1258.0;7.4;1471.0;0.1;1.2;12.9;0.8;10.2;8.8;11.4;0.7;9.1;7.8;1021.0;60.0;811.0;694.0;79.0
410;Vakantiebestemming: buitenland;Soort vakantie: cultuur;2019;1028.0;6.0;1219.0;0.1;1.2;10.4;0.6;10.1;8.5;9.2;0.5;9.0;7.5;1086.0;64.0;1056.0;891.0;104.0
411;Vakantiebestemming: buitenland;Soort vakantie: cultuur;2020;563.0;3.3;627.0;0.0;1.1;4.1;0.2;7.4;6.6;3.5;0.2;6.3;5.6;366.0;21.0;651.0;584.0;88.0
412;Vakantiebestemming: buitenland;Soort vakantie: recreatie;2017;540.0;3.2;599.0;0.0;1.1;3.6;0.2;6.7;6.0;3.0;0.2;5.6;5.0;275.0;16.0;509.0;459.0;76.0
413;Vakantiebestemming: buitenland;Soort vakantie: recreatie;2018;521.0;3.1;615.0;0.0;1.2;4.9;0.3;9.4;8.0;4.3;0.3;8.2;7.0;341.0;20.0;654.0;554.0;69.0
414;Vakantiebestemming: buitenland;Soort vakantie: recreatie;2019;376.0;2.2;441.0;0.0;1.2;2.6;0.2;7.0;5.9;2.2;0.1;5.8;4.9;214.0;13.0;569.0;485.0;82.0
415;Vakantiebestemming: buitenland;Soort vakantie: recreatie;2020;337.0;2.0;374.0;0.0;1.1;1.7;0.1;5.0;4.5;1.3;0.1;3.9;3.5;170.0;10.0;503.0;454.0;100.0
416;Vakantiebestemming: buitenland;Soort vakantie: rondreis;2017;1418.0;8.4;1591.0;0.1;1.1;29.5;1.8;20.8;18.6;27.9;1.7;19.7;17.6;2963.0;176.0;2090.0;1862.0;100.0
417;Vakantiebestemming: buitenland;Soort vakantie: rondreis;2018;1565.0;9.2;1740.0;0.1;1.1;32.0;1.9;20.5;18.4;30.3;1.8;19.4;17.4;3132.0;185.0;2001.0;1800.0;98.0
418;Vakantiebestemming: buitenland;Soort vakantie: rondreis;2019;1556.0;9.1;1754.0;0.1;1.1;31.1;1.8;20.0;17.7;29.3;1.7;18.8;16.7;3110.0;182.0;1999.0;1773.0;100.0
419;Vakantiebestemming: buitenland;Soort vakantie: rondreis;2020;551.0;3.2;596.0;0.0;1.1;9.2;0.5;16.7;15.5;8.6;0.5;15.6;14.5;909.0;53.0;1648.0;1526.0;99.0
420;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;2017;2205.0;13.1;2717.0;0.2;1.2;29.7;1.8;13.5;10.9;27.0;1.6;12.2;9.9;1464.0;87.0;664.0;539.0;49.0
421;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;2018;1871.0;11.0;2319.0;0.1;1.2;23.7;1.4;12.7;10.2;21.4;1.3;11.4;9.2;1274.0;75.0;681.0;549.0;54.0
422;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;2019;2653.0;15.6;3297.0;0.2;1.2;34.7;2.0;13.1;10.5;31.4;1.8;11.8;9.5;1885.0;111.0;711.0;572.0;54.0
423;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;2020;1507.0;8.8;1935.0;0.1;1.3;19.2;1.1;12.7;9.9;17.2;1.0;11.4;8.9;923.0;54.0;613.0;477.0;48.0
424;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;2017;;;;;;;;;;;;;;;;;;
425;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;2018;;;;;;;;;;;;;;;;;;
426;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;2019;2151.0;12.6;2494.0;0.1;1.2;28.6;1.7;13.3;11.5;26.1;1.5;12.1;10.5;1566.0;92.0;728.0;628.0;55.0
427;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;2020;1165.0;6.8;1323.0;0.1;1.1;13.4;0.8;11.5;10.1;12.0;0.7;10.3;9.1;643.0;37.0;552.0;486.0;48.0
428;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;2017;1600.0;9.5;1766.0;0.1;1.1;20.0;1.2;12.5;11.3;18.3;1.1;11.4;10.3;1307.0;78.0;817.0;740.0;65.0
429;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;2018;2182.0;12.9;2561.0;0.2;1.2;28.8;1.7;13.2;11.3;26.3;1.5;12.0;10.3;1870.0;110.0;857.0;730.0;65.0
430;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;2019;1588.0;9.3;1847.0;0.1;1.2;20.2;1.2;12.7;11.0;18.4;1.1;11.6;10.0;1654.0;97.0;1042.0;896.0;82.0
431;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;2020;650.0;3.8;721.0;0.0;1.1;7.8;0.5;11.9;10.8;7.0;0.4;10.8;9.8;491.0;29.0;755.0;680.0;63.0
432;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);2017;3177.0;18.9;4586.0;0.3;1.4;15.3;0.9;4.8;3.3;10.7;0.6;3.4;2.3;1443.0;86.0;454.0;315.0;95.0
433;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);2018;3264.0;19.3;4561.0;0.3;1.4;15.2;0.9;4.6;3.3;10.6;0.6;3.3;2.3;1478.0;87.0;453.0;324.0;97.0
434;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);2019;3347.0;19.6;4857.0;0.3;1.5;16.1;0.9;4.8;3.3;11.3;0.7;3.4;2.3;1532.0;90.0;458.0;315.0;95.0
435;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);2020;2346.0;13.7;3029.0;0.2;1.3;10.0;0.6;4.2;3.3;6.9;0.4;3.0;2.3;833.0;49.0;355.0;275.0;84.0
436;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);2017;10302.0;61.2;17498.0;1.0;1.7;231.3;13.7;22.5;13.2;213.8;12.7;20.8;12.2;15707.0;933.0;1525.0;898.0;68.0
437;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);2018;10318.0;60.9;17716.0;1.0;1.7;233.2;13.8;22.6;13.2;215.5;12.7;20.9;12.2;16119.0;951.0;1562.0;910.0;69.0
438;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);2019;10454.0;61.3;18068.0;1.1;1.7;233.0;13.7;22.3;12.9;215.0;12.6;20.6;11.9;17193.0;1009.0;1645.0;952.0;74.0
439;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);2020;5936.0;34.6;8689.0;0.5;1.5;102.6;6.0;17.3;11.8;94.0;5.5;15.8;10.8;6723.0;392.0;1133.0;774.0;65.0
440;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;2017;5033.0;29.9;6894.0;0.4;1.4;46.7;2.8;9.3;6.8;39.8;2.4;7.9;5.8;3814.0;227.0;758.0;553.0;82.0
441;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;2018;5163.0;30.5;6942.0;0.4;1.3;46.9;2.8;9.1;6.8;40.0;2.4;7.7;5.8;3934.0;232.0;762.0;567.0;84.0
442;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;2019;5388.0;31.6;7362.0;0.4;1.4;49.6;2.9;9.2;6.7;42.3;2.5;7.8;5.7;4360.0;256.0;809.0;592.0;88.0
443;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;2020;3197.0;18.6;3999.0;0.2;1.3;26.9;1.6;8.4;6.7;22.9;1.3;7.2;5.7;2075.0;121.0;649.0;519.0;77.0
444;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;2017;4918.0;29.2;5897.0;0.4;1.2;70.2;4.2;14.3;11.9;64.3;3.8;13.1;10.9;5358.0;318.0;1090.0;909.0;76.0
445;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;2018;4984.0;29.4;6064.0;0.4;1.2;71.5;4.2;14.4;11.8;65.5;3.9;13.1;10.8;5466.0;323.0;1097.0;902.0;76.0
446;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;2019;4921.0;28.9;6048.0;0.4;1.2;70.7;4.1;14.4;11.7;64.7;3.8;13.1;10.7;5800.0;340.0;1179.0;959.0;82.0
447;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;2020;2427.0;14.1;2792.0;0.2;1.2;32.4;1.9;13.3;11.6;29.6;1.7;12.2;10.6;2299.0;134.0;947.0;823.0;71.0
448;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;2017;4133.0;24.5;4707.0;0.3;1.1;114.4;6.8;27.7;24.3;109.7;6.5;26.5;23.3;6535.0;388.0;1581.0;1388.0;57.0
449;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;2018;4092.0;24.1;4710.0;0.3;1.2;114.8;6.8;28.0;24.4;110.1;6.5;26.9;23.4;6719.0;396.0;1642.0;1427.0;59.0
450;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;2019;4135.0;24.3;4659.0;0.3;1.1;112.7;6.6;27.2;24.2;108.0;6.3;26.1;23.2;7033.0;413.0;1701.0;1510.0;62.0
451;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;2020;1715.0;10.0;1898.0;0.1;1.1;43.4;2.5;25.3;22.8;41.5;2.4;24.2;21.8;2349.0;137.0;1370.0;1238.0;54.0
452;Vakantiebestemming: buitenland;Vervoerwijze: auto;2017;6393.0;38.0;10055.0;0.6;1.6;103.6;6.2;16.2;10.3;93.6;5.6;14.6;9.3;4741.0;282.0;742.0;472.0;46.0
453;Vakantiebestemming: buitenland;Vervoerwijze: auto;2018;6708.0;39.6;10362.0;0.6;1.5;110.9;6.5;16.5;10.7;100.6;5.9;15.0;9.7;5069.0;299.0;756.0;489.0;46.0
454;Vakantiebestemming: buitenland;Vervoerwijze: auto;2019;6529.0;38.3;9907.0;0.6;1.5;101.7;6.0;15.6;10.3;91.8;5.4;14.1;9.3;5066.0;297.0;776.0;511.0;50.0
455;Vakantiebestemming: buitenland;Vervoerwijze: auto;2020;4556.0;26.5;6353.0;0.4;1.4;57.9;3.4;12.7;9.1;51.6;3.0;11.3;8.1;2473.0;144.0;543.0;389.0;43.0
456;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;2017;6351.0;37.7;10098.0;0.6;1.6;125.4;7.4;19.7;12.4;115.3;6.8;18.1;11.4;11192.0;665.0;1762.0;1108.0;89.0
457;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;2018;6175.0;36.4;9809.0;0.6;1.6;116.3;6.9;18.8;11.9;106.5;6.3;17.3;10.9;11061.0;653.0;1791.0;1128.0;95.0
458;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;2019;6425.0;37.7;10494.0;0.6;1.6;124.1;7.3;19.3;11.8;113.6;6.7;17.7;10.8;12060.0;707.0;1877.0;1149.0;97.0
459;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;2020;3217.0;18.7;4304.0;0.3;1.3;46.6;2.7;14.5;10.8;42.3;2.5;13.2;9.8;4648.0;271.0;1445.0;1080.0;100.0
460;Vakantiebestemming: buitenland;Vervoerwijze: trein;2017;533.0;3.2;630.0;0.0;1.2;3.9;0.2;7.2;6.1;3.2;0.2;6.0;5.1;344.0;20.0;645.0;545.0;89.0
461;Vakantiebestemming: buitenland;Vervoerwijze: trein;2018;559.0;3.3;659.0;0.0;1.2;4.7;0.3;8.4;7.1;4.0;0.2;7.2;6.1;394.0;23.0;705.0;598.0;84.0
462;Vakantiebestemming: buitenland;Vervoerwijze: trein;2019;732.0;4.3;922.0;0.1;1.3;5.7;0.3;7.7;6.1;4.7;0.3;6.5;5.1;489.0;29.0;668.0;531.0;86.0
463;Vakantiebestemming: buitenland;Vervoerwijze: trein;2020;361.0;2.1;406.0;0.0;1.1;2.2;0.1;6.0;5.4;1.8;0.1;4.9;4.4;171.0;10.0;475.0;422.0;79.0
464;Vakantiebestemming: buitenland;Vervoerwijze: overige ;2017;1051.0;6.2;1301.0;0.1;1.2;13.7;0.8;13.1;10.5;12.4;0.7;11.8;9.5;874.0;52.0;832.0;672.0;64.0
465;Vakantiebestemming: buitenland;Vervoerwijze: overige ;2018;1112.0;6.6;1447.0;0.1;1.3;16.5;1.0;14.8;11.4;15.0;0.9;13.5;10.4;1072.0;63.0;964.0;741.0;65.0
466;Vakantiebestemming: buitenland;Vervoerwijze: overige ;2019;1245.0;7.3;1602.0;0.1;1.3;17.7;1.0;14.2;11.0;16.1;0.9;12.9;10.0;1110.0;65.0;892.0;693.0;63.0
467;Vakantiebestemming: buitenland;Vervoerwijze: overige ;2020;550.0;3.2;655.0;0.0;1.2;5.9;0.3;10.7;9.0;5.2;0.3;9.5;8.0;264.0;15.0;480.0;403.0;45.0
468;Zomerseizoen;Totaal vakanties;2017;12819.0;76.1;23550.0;1.4;1.8;237.2;14.1;18.5;10.1;213.7;12.7;16.7;9.1;12557.0;746.0;980.0;533.0;53.0
469;Zomerseizoen;Totaal vakanties;2018;12947.0;76.4;23949.0;1.4;1.8;244.1;14.4;18.9;10.2;220.2;13.0;17.0;9.2;13366.0;789.0;1032.0;558.0;55.0
470;Zomerseizoen;Totaal vakanties;2019;12938.0;75.9;23540.0;1.4;1.8;233.5;13.7;18.0;9.9;209.9;12.3;16.2;8.9;13954.0;819.0;1078.0;593.0;60.0
471;Zomerseizoen;Totaal vakanties;2020;9237.0;53.8;14881.0;0.9;1.6;124.9;7.3;13.5;8.4;110.1;6.4;11.9;7.4;3380.0;197.0;366.0;227.0;27.0
472;Zomerseizoen;Accommodatie: hotel, pension, B&B;2017;5200.0;30.9;7324.0;0.4;1.4;57.5;3.4;11.1;7.9;50.2;3.0;9.7;6.9;5558.0;330.0;1069.0;759.0;97.0
473;Zomerseizoen;Accommodatie: hotel, pension, B&B;2018;5607.0;33.1;7745.0;0.5;1.4;62.0;3.7;11.1;8.0;54.2;3.2;9.7;7.0;6115.0;361.0;1091.0;790.0;99.0
474;Zomerseizoen;Accommodatie: hotel, pension, B&B;2019;5762.0;33.8;8109.0;0.5;1.4;67.0;3.9;11.6;8.3;58.9;3.5;10.2;7.3;6804.0;399.0;1181.0;839.0;102.0
475;Zomerseizoen;Accommodatie: hotel, pension, B&B;2020;2983.0;17.4;4024.0;0.2;1.3;20.7;1.2;6.9;5.1;16.7;1.0;5.6;4.1;1093.0;64.0;366.0;272.0;53.0
476;Zomerseizoen;Accommodatie: vakantiehuis, stacaravan;2017;4479.0;26.6;6476.0;0.4;1.4;61.5;3.7;13.7;9.5;55.0;3.3;12.3;8.5;2260.0;134.0;505.0;349.0;37.0
477;Zomerseizoen;Accommodatie: vakantiehuis, stacaravan;2018;4582.0;27.0;6563.0;0.4;1.4;65.8;3.9;14.4;10.0;59.2;3.5;12.9;9.0;2495.0;147.0;544.0;380.0;38.0
478;Zomerseizoen;Accommodatie: vakantiehuis, stacaravan;2019;4196.0;24.6;5633.0;0.3;1.3;51.3;3.0;12.2;9.1;45.7;2.7;10.9;8.1;2246.0;132.0;535.0;399.0;44.0
479;Zomerseizoen;Accommodatie: vakantiehuis, stacaravan;2020;3701.0;21.6;4697.0;0.3;1.3;40.2;2.3;10.9;8.6;35.5;2.1;9.6;7.6;1167.0;68.0;315.0;249.0;29.0
480;Zomerseizoen;Accommodatie: appartement;2017;1203.0;7.1;1332.0;0.1;1.1;15.1;0.9;12.5;11.3;13.7;0.8;11.4;10.3;1021.0;61.0;849.0;767.0;68.0
481;Zomerseizoen;Accommodatie: appartement;2018;1228.0;7.2;1333.0;0.1;1.1;14.2;0.8;11.6;10.7;12.9;0.8;10.5;9.7;1003.0;59.0;817.0;753.0;71.0
482;Zomerseizoen;Accommodatie: appartement;2019;1179.0;6.9;1265.0;0.1;1.1;14.3;0.8;12.2;11.3;13.1;0.8;11.1;10.3;1005.0;59.0;853.0;795.0;70.0
483;Zomerseizoen;Accommodatie: appartement;2020;529.0;3.1;555.0;0.0;1.0;5.5;0.3;10.3;9.8;4.9;0.3;9.3;8.8;290.0;17.0;549.0;523.0;53.0
484;Zomerseizoen;Accommodatie: kampeerverblijf;2017;2954.0;17.5;4556.0;0.3;1.5;62.2;3.7;21.1;13.7;57.6;3.4;19.5;12.7;1886.0;112.0;638.0;414.0;30.0
485;Zomerseizoen;Accommodatie: kampeerverblijf;2018;2957.0;17.4;4416.0;0.3;1.5;62.9;3.7;21.3;14.2;58.5;3.5;19.8;13.2;1828.0;108.0;618.0;414.0;29.0
486;Zomerseizoen;Accommodatie: kampeerverblijf;2019;2824.0;16.6;4475.0;0.3;1.6;59.0;3.5;20.9;13.2;54.5;3.2;19.3;12.2;1791.0;105.0;634.0;400.0;30.0
487;Zomerseizoen;Accommodatie: kampeerverblijf;2020;2105.0;12.3;3161.0;0.2;1.5;36.0;2.1;17.1;11.4;32.8;1.9;15.6;10.4;322.0;19.0;153.0;102.0;9.0
488;Zomerseizoen;Accommodatie: particulier (alle);2017;2521.0;15.0;3025.0;0.2;1.2;33.4;2.0;13.3;11.0;30.4;1.8;12.1;10.0;1447.0;86.0;574.0;478.0;43.0
489;Zomerseizoen;Accommodatie: particulier (alle);2018;2602.0;15.4;3069.0;0.2;1.2;32.7;1.9;12.6;10.7;29.7;1.7;11.4;9.7;1530.0;90.0;588.0;499.0;47.0
490;Zomerseizoen;Accommodatie: particulier (alle);2019;2787.0;16.4;3305.0;0.2;1.2;35.2;2.1;12.6;10.7;31.9;1.9;11.5;9.7;1648.0;97.0;591.0;499.0;47.0
491;Zomerseizoen;Accommodatie: particulier (alle);2020;1741.0;10.1;2096.0;0.1;1.2;19.8;1.2;11.4;9.4;17.7;1.0;10.2;8.4;454.0;26.0;261.0;217.0;23.0
492;Zomerseizoen;Accommodatie: overig, onbekend;2017;624.0;3.7;837.0;0.0;1.3;7.5;0.4;12.0;9.0;6.7;0.4;10.7;8.0;386.0;23.0;619.0;461.0;51.0
493;Zomerseizoen;Accommodatie: overig, onbekend;2018;575.0;3.4;824.0;0.0;1.4;6.5;0.4;11.3;7.9;5.7;0.3;9.9;6.9;394.0;23.0;686.0;479.0;61.0
494;Zomerseizoen;Accommodatie: overig, onbekend;2019;617.0;3.6;753.0;0.0;1.2;6.6;0.4;10.8;8.8;5.9;0.3;9.5;7.8;460.0;27.0;745.0;610.0;69.0
495;Zomerseizoen;Accommodatie: overig, onbekend;2020;267.0;1.6;347.0;0.0;1.3;2.7;0.2;10.2;7.8;2.4;0.1;8.9;6.8;54.0;3.0;201.0;154.0;20.0
496;Zomerseizoen;Organisatie: eigen recreatieve accom.;2017;1330.0;7.9;3125.0;0.2;2.3;34.1;2.0;25.6;10.9;30.9;1.8;23.3;9.9;587.0;35.0;441.0;188.0;17.0
497;Zomerseizoen;Organisatie: eigen recreatieve accom.;2018;1388.0;8.2;2954.0;0.2;2.1;35.3;2.1;25.4;12.0;32.4;1.9;23.3;11.0;614.0;36.0;442.0;208.0;17.0
498;Zomerseizoen;Organisatie: eigen recreatieve accom.;2019;990.0;5.8;2088.0;0.1;2.1;20.6;1.2;20.8;9.9;18.5;1.1;18.7;8.9;339.0;20.0;342.0;162.0;16.0
499;Zomerseizoen;Organisatie: eigen recreatieve accom.;2020;885.0;5.2;1674.0;0.1;1.9;17.0;1.0;19.3;10.2;15.4;0.9;17.4;9.2;241.0;14.0;272.0;144.0;14.0
500;Zomerseizoen;Organisatie: accommodatie en vervoer;2017;4209.0;25.0;5154.0;0.3;1.2;56.0;3.3;13.3;10.9;50.8;3.0;12.1;9.9;5682.0;337.0;1350.0;1103.0;101.0
501;Zomerseizoen;Organisatie: accommodatie en vervoer;2018;4629.0;27.3;5723.0;0.3;1.2;61.9;3.6;13.4;10.8;56.1;3.3;12.1;9.8;6339.0;374.0;1370.0;1108.0;102.0
502;Zomerseizoen;Organisatie: accommodatie en vervoer;2019;4867.0;28.5;6162.0;0.4;1.3;67.4;4.0;13.9;10.9;61.3;3.6;12.6;9.9;7080.0;415.0;1455.0;1149.0;105.0
503;Zomerseizoen;Organisatie: accommodatie en vervoer;2020;683.0;4.0;740.0;0.0;1.1;7.0;0.4;10.2;9.4;6.2;0.4;9.2;8.4;479.0;28.0;701.0;647.0;69.0
504;Zomerseizoen;Organisatie: pakketreis;2017;2567.0;15.2;2853.0;0.2;1.1;32.1;1.9;12.5;11.3;29.3;1.7;11.4;10.3;3341.0;198.0;1302.0;1171.0;104.0
505;Zomerseizoen;Organisatie: pakketreis;2018;2773.0;16.4;3122.0;0.2;1.1;33.6;2.0;12.1;10.8;30.5;1.8;11.0;9.8;3713.0;219.0;1339.0;1189.0;110.0
506;Zomerseizoen;Organisatie: pakketreis;2019;2968.0;17.4;3376.0;0.2;1.1;37.5;2.2;12.6;11.1;34.1;2.0;11.5;10.1;4245.0;249.0;1430.0;1258.0;113.0
507;Zomerseizoen;Organisatie: pakketreis;2020;343.0;2.0;353.0;0.0;1.0;3.4;0.2;9.8;9.5;3.0;0.2;8.8;8.5;283.0;16.0;824.0;800.0;84.0
508;Zomerseizoen;Organisatie: samengestelde reis;2017;1904.0;11.3;2300.0;0.1;1.2;23.9;1.4;12.5;10.4;21.6;1.3;11.3;9.4;2341.0;139.0;1230.0;1018.0;98.0
509;Zomerseizoen;Organisatie: samengestelde reis;2018;2193.0;12.9;2602.0;0.2;1.2;28.2;1.7;12.9;10.9;25.6;1.5;11.7;9.9;2626.0;155.0;1197.0;1009.0;93.0
510;Zomerseizoen;Organisatie: samengestelde reis;2019;2310.0;13.6;2787.0;0.2;1.2;29.9;1.8;13.0;10.7;27.2;1.6;11.8;9.7;2835.0;166.0;1227.0;1017.0;95.0
511;Zomerseizoen;Organisatie: samengestelde reis;2020;353.0;2.1;386.0;0.0;1.1;3.6;0.2;10.3;9.4;3.2;0.2;9.2;8.4;196.0;11.0;556.0;507.0;54.0
512;Zomerseizoen;Organisatie: alleen accommodatie;2017;7036.0;41.8;10022.0;0.6;1.4;87.8;5.2;12.5;8.8;77.8;4.6;11.1;7.8;3878.0;230.0;551.0;387.0;44.0
513;Zomerseizoen;Organisatie: alleen accommodatie;2018;7658.0;45.2;11101.0;0.7;1.4;97.3;5.7;12.7;8.8;86.2;5.1;11.3;7.8;4413.0;260.0;576.0;398.0;45.0
514;Zomerseizoen;Organisatie: alleen accommodatie;2019;7596.0;44.6;10915.0;0.6;1.4;94.2;5.5;12.4;8.6;83.2;4.9;11.0;7.6;4431.0;260.0;583.0;406.0;47.0
515;Zomerseizoen;Organisatie: alleen accommodatie;2020;6829.0;39.8;9737.0;0.6;1.4;76.0;4.4;11.1;7.8;66.3;3.9;9.7;6.8;2217.0;129.0;325.0;228.0;29.0
