ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalPersonenInHuishoudens_1;TotaalInParticuliereHuishoudens_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
141;Mannen en vrouwen;Totaal;Groningen (PV);2016;583721.0;573502.0;136282.0;129969.0;279404.0;43878.0;114948.0;29956.0;90622.0;18523.0;9324.0;10219.0
142;Mannen en vrouwen;Totaal;Groningen (PV);2017;583581.0;574260.0;135840.0;131134.0;279172.0;44698.0;114450.0;30616.0;89408.0;18585.0;9529.0;9321.0
143;Mannen en vrouwen;Totaal;Groningen (PV);2018;582944.0;574102.0;135450.0;132326.0;278424.0;45522.0;114172.0;30718.0;88012.0;18859.0;9043.0;8842.0
144;Mannen en vrouwen;Totaal;Groningen (PV);2019;583990.0;574996.0;134995.0;133537.0;278499.0;46910.0;113842.0;30769.0;86978.0;19128.0;8837.0;8994.0
145;Mannen en vrouwen;Totaal;Groningen (PV);2020;585866.0;576187.0;134469.0;134986.0;278678.0;48022.0;113852.0;30636.0;86168.0;19318.0;8736.0;9679.0
146;Mannen en vrouwen;Totaal;Groningen (PV);2021;586937.0;576712.0;133408.0;135353.0;279840.0;50460.0;113772.0;30738.0;84870.0;19305.0;8806.0;10225.0
147;Mannen en vrouwen;Totaal;Groningen (PV);2022;590170.0;579356.0;133354.0;138299.0;279668.0;51004.0;113218.0;31040.0;84406.0;19291.0;8744.0;10814.0
148;Mannen en vrouwen;Totaal;Groningen (PV);2023;596075.0;584891.0;134730.0;140770.0;280696.0;51588.0;112802.0;31078.0;85228.0;19773.0;8922.0;11184.0
149;Mannen en vrouwen;Totaal;Groningen (PV);2024;601347.0;589724.0;133714.0;146629.0;280032.0;52074.0;112492.0;30724.0;84742.0;19854.0;9495.0;11623.0
150;Mannen en vrouwen;Totaal;Fryslân (PV);2000;624500.0;615452.0;184188.0;80655.0;331529.0;38658.0;125618.0;13029.0;154224.0;12735.0;6345.0;9048.0
151;Mannen en vrouwen;Totaal;Fryslân (PV);2001;630539.0;621712.0;185673.0;82699.0;333921.0;38819.0;127280.0;14692.0;153130.0;13164.0;6255.0;8827.0
152;Mannen en vrouwen;Totaal;Fryslân (PV);2002;636184.0;627650.0;186895.0;84341.0;336161.0;39561.0;128234.0;16646.0;151720.0;13726.0;6527.0;8534.0
153;Mannen en vrouwen;Totaal;Fryslân (PV);2003;639787.0;631797.0;187254.0;86135.0;337659.0;39437.0;129694.0;18606.0;149922.0;14096.0;6653.0;7990.0
154;Mannen en vrouwen;Totaal;Fryslân (PV);2004;642066.0;634072.0;187391.0;87220.0;338422.0;39098.0;130656.0;20266.0;148402.0;14416.0;6623.0;7994.0
155;Mannen en vrouwen;Totaal;Fryslân (PV);2005;642977.0;634751.0;186792.0;88109.0;338500.0;39062.0;131614.0;21682.0;146142.0;14711.0;6639.0;8226.0
156;Mannen en vrouwen;Totaal;Fryslân (PV);2006;642230.0;633974.0;185333.0;88670.0;338466.0;39438.0;132562.0;23114.0;143352.0;15015.0;6490.0;8256.0
157;Mannen en vrouwen;Totaal;Fryslân (PV);2007;642209.0;633944.0;184014.0;89072.0;339039.0;39555.0;134282.0;24842.0;140360.0;15212.0;6607.0;8265.0
158;Mannen en vrouwen;Totaal;Fryslân (PV);2008;643189.0;634750.0;182897.0;90207.0;339204.0;39836.0;135624.0;26148.0;137596.0;15721.0;6721.0;8439.0
159;Mannen en vrouwen;Totaal;Fryslân (PV);2009;644811.0;636181.0;181832.0;91996.0;339428.0;39930.0;136964.0;27488.0;135046.0;15965.0;6960.0;8630.0
160;Mannen en vrouwen;Totaal;Fryslân (PV);2010;646305.0;637711.0;181268.0;93460.0;339399.0;39401.0;138018.0;28566.0;133414.0;16294.0;7290.0;8594.0
161;Mannen en vrouwen;Totaal;Fryslân (PV);2011;647282.0;638029.0;180419.0;95296.0;338622.0;38972.0;138035.0;29998.0;131617.0;16596.0;7096.0;9253.0
162;Mannen en vrouwen;Totaal;Fryslân (PV);2012;647214.0;637613.0;179462.0;96461.0;337716.0;38644.0;138582.0;31038.0;129452.0;17029.0;6945.0;9601.0
163;Mannen en vrouwen;Totaal;Fryslân (PV);2013;646862.0;637505.0;178565.0;98132.0;336710.0;38398.0;138718.0;31976.0;127618.0;17353.0;6745.0;9357.0
164;Mannen en vrouwen;Totaal;Fryslân (PV);2014;646317.0;635407.0;177065.0;98622.0;335214.0;38710.0;138760.0;33086.0;124658.0;17896.0;6610.0;10910.0
165;Mannen en vrouwen;Totaal;Fryslân (PV);2015;646257.0;635037.0;175801.0;100022.0;334182.0;38840.0;139062.0;34142.0;122138.0;18132.0;6900.0;11220.0
166;Mannen en vrouwen;Totaal;Fryslân (PV);2016;646040.0;634452.0;175012.0;101035.0;332638.0;38980.0;138754.0;34620.0;120284.0;18696.0;7071.0;11588.0
167;Mannen en vrouwen;Totaal;Fryslân (PV);2017;646874.0;635537.0;174250.0;103458.0;331782.0;39324.0;138640.0;35566.0;118252.0;18855.0;7192.0;11337.0
168;Mannen en vrouwen;Totaal;Fryslân (PV);2018;647268.0;635586.0;173578.0;104418.0;331080.0;39574.0;139126.0;36006.0;116374.0;19278.0;7232.0;11682.0
169;Mannen en vrouwen;Totaal;Fryslân (PV);2019;647672.0;636679.0;173119.0;106154.0;330474.0;39672.0;139360.0;36160.0;115282.0;19694.0;7238.0;10993.0
170;Mannen en vrouwen;Totaal;Fryslân (PV);2020;649957.0;638412.0;172479.0;108082.0;330508.0;40270.0;139636.0;36490.0;114112.0;20026.0;7317.0;11545.0
171;Mannen en vrouwen;Totaal;Fryslân (PV);2021;651435.0;639620.0;171552.0;108825.0;331440.0;41964.0;139838.0;37000.0;112638.0;20209.0;7594.0;11815.0
172;Mannen en vrouwen;Totaal;Fryslân (PV);2022;654019.0;642192.0;171319.0;111595.0;331556.0;42282.0;140156.0;37576.0;111542.0;20215.0;7507.0;11827.0
173;Mannen en vrouwen;Totaal;Fryslân (PV);2023;659551.0;647295.0;172527.0;113890.0;332384.0;42502.0;140000.0;37894.0;111988.0;20676.0;7818.0;12256.0
174;Mannen en vrouwen;Totaal;Fryslân (PV);2024;661904.0;649032.0;170695.0;116800.0;332600.0;43638.0;140508.0;37738.0;110716.0;20819.0;8118.0;12872.0
175;Mannen en vrouwen;Totaal;Drenthe (PV);2000;469806.0;461944.0;134772.0;50450.0;262143.0;26849.0;106464.0;8814.0;120016.0;8811.0;5768.0;7862.0
176;Mannen en vrouwen;Totaal;Drenthe (PV);2001;474506.0;466676.0;136302.0;52144.0;263402.0;26662.0;107336.0;9946.0;119458.0;9352.0;5476.0;7830.0
177;Mannen en vrouwen;Totaal;Drenthe (PV);2002;478799.0;471086.0;137616.0;53528.0;264784.0;26540.0;108196.0;11408.0;118640.0;9664.0;5494.0;7713.0
178;Mannen en vrouwen;Totaal;Drenthe (PV);2003;481254.0;473436.0;138043.0;54566.0;265342.0;26578.0;108582.0;12834.0;117348.0;9967.0;5518.0;7818.0
179;Mannen en vrouwen;Totaal;Drenthe (PV);2004;482415.0;474477.0;137770.0;55685.0;265335.0;26243.0;109368.0;14000.0;115724.0;10232.0;5455.0;7938.0
180;Mannen en vrouwen;Totaal;Drenthe (PV);2005;483369.0;475449.0;137523.0;56596.0;265302.0;26158.0;110260.0;15244.0;113640.0;10593.0;5435.0;7920.0
181;Mannen en vrouwen;Totaal;Drenthe (PV);2006;484481.0;476807.0;137240.0;57609.0;265331.0;26099.0;111012.0;16336.0;111884.0;11033.0;5594.0;7674.0
182;Mannen en vrouwen;Totaal;Drenthe (PV);2007;486197.0;478658.0;136652.0;58830.0;266230.0;26546.0;112262.0;17458.0;109964.0;11337.0;5609.0;7539.0
183;Mannen en vrouwen;Totaal;Drenthe (PV);2008;488135.0;480694.0;136284.0;60104.0;267124.0;26662.0;113708.0;18702.0;108052.0;11661.0;5521.0;7441.0
184;Mannen en vrouwen;Totaal;Drenthe (PV);2009;489918.0;482374.0;135752.0;61336.0;267881.0;26893.0;114912.0;19834.0;106242.0;11921.0;5484.0;7544.0
185;Mannen en vrouwen;Totaal;Drenthe (PV);2010;490981.0;483592.0;135343.0;62723.0;267524.0;26930.0;115462.0;20720.0;104412.0;12409.0;5593.0;7389.0
186;Mannen en vrouwen;Totaal;Drenthe (PV);2011;491411.0;483527.0;134744.0;63541.0;266739.0;26802.0;115458.0;21773.0;102706.0;12610.0;5893.0;7884.0
187;Mannen en vrouwen;Totaal;Drenthe (PV);2012;490807.0;482977.0;133851.0;64800.0;265462.0;26214.0;115876.0;22544.0;100828.0;12933.0;5931.0;7830.0
188;Mannen en vrouwen;Totaal;Drenthe (PV);2013;489918.0;482033.0;132918.0;65635.0;264312.0;26192.0;115926.0;23320.0;98874.0;13355.0;5813.0;7885.0
189;Mannen en vrouwen;Totaal;Drenthe (PV);2014;488988.0;479543.0;131457.0;65423.0;263276.0;26480.0;115690.0;24136.0;96970.0;13635.0;5752.0;9445.0
190;Mannen en vrouwen;Totaal;Drenthe (PV);2015;488576.0;479166.0;130472.0;66526.0;262405.0;26411.0;116092.0;25008.0;94894.0;13888.0;5875.0;9410.0
191;Mannen en vrouwen;Totaal;Drenthe (PV);2016;488629.0;478248.0;129413.0;67541.0;261492.0;26568.0;116364.0;25432.0;93128.0;14019.0;5783.0;10381.0
192;Mannen en vrouwen;Totaal;Drenthe (PV);2017;491792.0;480199.0;129099.0;69546.0;261358.0;26924.0;116560.0;26236.0;91638.0;14220.0;5976.0;11593.0
193;Mannen en vrouwen;Totaal;Drenthe (PV);2018;492100.0;481135.0;128844.0;70454.0;261228.0;27652.0;116532.0;26438.0;90606.0;14638.0;5971.0;10965.0
194;Mannen en vrouwen;Totaal;Drenthe (PV);2019;492167.0;482320.0;128561.0;71611.0;261274.0;28238.0;116870.0;26756.0;89410.0;14895.0;5979.0;9847.0
195;Mannen en vrouwen;Totaal;Drenthe (PV);2020;493682.0;483405.0;128110.0;72904.0;261052.0;28510.0;117302.0;26962.0;88278.0;15178.0;6161.0;10277.0
196;Mannen en vrouwen;Totaal;Drenthe (PV);2021;494771.0;484499.0;127492.0;73490.0;261966.0;29714.0;117698.0;27488.0;87066.0;15214.0;6337.0;10272.0
197;Mannen en vrouwen;Totaal;Drenthe (PV);2022;497743.0;486892.0;127755.0;74843.0;262794.0;30358.0;117776.0;27984.0;86676.0;15234.0;6266.0;10851.0
198;Mannen en vrouwen;Totaal;Drenthe (PV);2023;502051.0;491025.0;128708.0;76640.0;263506.0;30686.0;117504.0;28040.0;87276.0;15654.0;6517.0;11026.0
199;Mannen en vrouwen;Totaal;Drenthe (PV);2024;504129.0;492091.0;127636.0;78194.0;263770.0;31402.0;117978.0;27858.0;86532.0;15760.0;6731.0;12038.0
200;Mannen en vrouwen;Totaal;Overijssel (PV);2000;1077625.0;1063816.0;329186.0;128854.0;566513.0;60721.0;205878.0;17300.0;282614.0;20506.0;18757.0;13809.0
201;Mannen en vrouwen;Totaal;Overijssel (PV);2001;1086280.0;1072909.0;331493.0;130195.0;569680.0;60967.0;206950.0;19443.0;282320.0;20914.0;20627.0;13371.0
202;Mannen en vrouwen;Totaal;Overijssel (PV);2002;1094032.0;1080661.0;333262.0;133216.0;572808.0;61983.0;208120.0;21603.0;281102.0;21632.0;19743.0;13371.0
203;Mannen en vrouwen;Totaal;Overijssel (PV);2003;1100677.0;1087160.0;333849.0;136714.0;574834.0;61944.0;210164.0;23888.0;278838.0;22215.0;19548.0;13517.0
204;Mannen en vrouwen;Totaal;Overijssel (PV);2004;1105512.0;1092285.0;334573.0;139631.0;575557.0;61347.0;211188.0;25846.0;277176.0;22976.0;19548.0;13227.0
205;Mannen en vrouwen;Totaal;Overijssel (PV);2005;1109432.0;1096461.0;334469.0;141901.0;577233.0;62249.0;212564.0;28094.0;274326.0;23584.0;19274.0;12971.0
206;Mannen en vrouwen;Totaal;Overijssel (PV);2006;1113529.0;1100575.0;334435.0;145467.0;577762.0;61896.0;214044.0;30326.0;271496.0;24099.0;18812.0;12954.0
207;Mannen en vrouwen;Totaal;Overijssel (PV);2007;1116374.0;1103550.0;333936.0;147629.0;578751.0;61699.0;216044.0;32656.0;268352.0;24649.0;18585.0;12824.0
208;Mannen en vrouwen;Totaal;Overijssel (PV);2008;1119994.0;1106892.0;332706.0;149632.0;581082.0;62608.0;218466.0;35014.0;264994.0;24988.0;18484.0;13102.0
209;Mannen en vrouwen;Totaal;Overijssel (PV);2009;1125435.0;1112723.0;332492.0;152832.0;583024.0;63014.0;220658.0;37090.0;262262.0;25537.0;18838.0;12712.0
210;Mannen en vrouwen;Totaal;Overijssel (PV);2010;1130345.0;1117609.0;332524.0;155795.0;585127.0;63443.0;222384.0;39568.0;259732.0;26147.0;18016.0;12736.0
211;Mannen en vrouwen;Totaal;Overijssel (PV);2011;1134465.0;1120694.0;332239.0;157266.0;586938.0;64085.0;223786.0;41887.0;257180.0;26739.0;17512.0;13771.0
212;Mannen en vrouwen;Totaal;Overijssel (PV);2012;1137668.0;1123646.0;332288.0;159341.0;587416.0;63606.0;225190.0;43590.0;255030.0;27428.0;17173.0;14022.0
213;Mannen en vrouwen;Totaal;Overijssel (PV);2013;1139350.0;1125676.0;331604.0;161265.0;587988.0;63892.0;226158.0;45730.0;252208.0;28201.0;16618.0;13674.0
214;Mannen en vrouwen;Totaal;Overijssel (PV);2014;1139697.0;1122562.0;330780.0;159047.0;587229.0;64680.0;225838.0;47685.0;249026.0;29218.0;16288.0;17135.0
215;Mannen en vrouwen;Totaal;Overijssel (PV);2015;1140652.0;1123908.0;329379.0;162100.0;586150.0;64290.0;226664.0;49500.0;245696.0;29933.0;16346.0;16744.0
216;Mannen en vrouwen;Totaal;Overijssel (PV);2016;1144280.0;1126367.0;328814.0;164836.0;585458.0;65314.0;226928.0;50540.0;242676.0;30763.0;16496.0;17913.0
217;Mannen en vrouwen;Totaal;Overijssel (PV);2017;1147687.0;1131448.0;328865.0;168884.0;585714.0;65514.0;228100.0;52024.0;240076.0;31300.0;16685.0;16239.0
218;Mannen en vrouwen;Totaal;Overijssel (PV);2018;1151501.0;1134684.0;328689.0;171917.0;585936.0;66482.0;228778.0;53144.0;237532.0;31924.0;16218.0;16817.0
219;Mannen en vrouwen;Totaal;Overijssel (PV);2019;1156431.0;1139770.0;328653.0;175440.0;586954.0;67714.0;229878.0;54002.0;235360.0;32671.0;16052.0;16661.0
220;Mannen en vrouwen;Totaal;Overijssel (PV);2020;1162406.0;1144695.0;328629.0;178588.0;588364.0;68818.0;231012.0;54958.0;233576.0;33410.0;15704.0;17711.0
221;Mannen en vrouwen;Totaal;Overijssel (PV);2021;1166533.0;1148729.0;327419.0;180716.0;590522.0;72352.0;230948.0;56106.0;231116.0;33799.0;16273.0;17804.0
222;Mannen en vrouwen;Totaal;Overijssel (PV);2022;1171910.0;1153807.0;327030.0;184820.0;591958.0;73168.0;231856.0;57342.0;229592.0;33846.0;16153.0;18103.0
223;Mannen en vrouwen;Totaal;Overijssel (PV);2023;1184333.0;1165088.0;330273.0;189320.0;594074.0;72732.0;232250.0;57944.0;231148.0;34917.0;16504.0;19245.0
224;Mannen en vrouwen;Totaal;Overijssel (PV);2024;1189033.0;1169058.0;328029.0;192950.0;595660.0;73708.0;233664.0;58022.0;230266.0;35331.0;17088.0;19975.0
225;Mannen en vrouwen;Totaal;Flevoland (PV);2000;317206.0;315602.0;106772.0;31419.0;165139.0;19107.0;51770.0;9188.0;85074.0;8344.0;3928.0;1604.0
226;Mannen en vrouwen;Totaal;Flevoland (PV);2001;328936.0;327291.0;110398.0;33240.0;170449.0;19811.0;53466.0;10272.0;86900.0;8987.0;4217.0;1645.0
227;Mannen en vrouwen;Totaal;Flevoland (PV);2002;341721.0;339870.0;114498.0;35203.0;175774.0;20484.0;54904.0;11682.0;88704.0;9773.0;4622.0;1851.0
228;Mannen en vrouwen;Totaal;Flevoland (PV);2003;351680.0;349593.0;117686.0;36697.0;179897.0;20991.0;56058.0;12880.0;89968.0;10589.0;4724.0;2087.0
229;Mannen en vrouwen;Totaal;Flevoland (PV);2004;359904.0;357622.0;120208.0;38307.0;182649.0;20697.0;57306.0;13894.0;90752.0;11289.0;5169.0;2282.0
230;Mannen en vrouwen;Totaal;Flevoland (PV);2005;365859.0;363406.0;122009.0;39331.0;184762.0;20710.0;58334.0;14836.0;90882.0;11996.0;5308.0;2453.0
231;Mannen en vrouwen;Totaal;Flevoland (PV);2006;370656.0;368407.0;123370.0;40809.0;186164.0;20520.0;59174.0;15616.0;90854.0;12600.0;5464.0;2249.0
232;Mannen en vrouwen;Totaal;Flevoland (PV);2007;374424.0;372038.0;124091.0;41768.0;187520.0;20468.0;60030.0;16300.0;90722.0;12994.0;5665.0;2386.0
233;Mannen en vrouwen;Totaal;Flevoland (PV);2008;378688.0;376272.0;124857.0;43198.0;189022.0;20460.0;60698.0;17114.0;90750.0;13252.0;5943.0;2416.0
234;Mannen en vrouwen;Totaal;Flevoland (PV);2009;383449.0;380691.0;125300.0;44760.0;190739.0;20419.0;62106.0;17696.0;90518.0;13637.0;6255.0;2758.0
235;Mannen en vrouwen;Totaal;Flevoland (PV);2010;387881.0;384862.0;126050.0;46530.0;191833.0;20225.0;63236.0;18414.0;89958.0;14162.0;6287.0;3019.0
236;Mannen en vrouwen;Totaal;Flevoland (PV);2011;391967.0;388783.0;126904.0;47388.0;193367.0;20561.0;64001.0;18993.0;89812.0;14588.0;6536.0;3184.0
237;Mannen en vrouwen;Totaal;Flevoland (PV);2012;395525.0;392135.0;127646.0;49085.0;193815.0;20239.0;64846.0;19320.0;89410.0;15222.0;6367.0;3390.0
238;Mannen en vrouwen;Totaal;Flevoland (PV);2013;398441.0;394965.0;127935.0;49951.0;194904.0;20462.0;65672.0;19942.0;88828.0;15541.0;6634.0;3476.0
239;Mannen en vrouwen;Totaal;Flevoland (PV);2014;399893.0;394398.0;127574.0;49246.0;195264.0;20746.0;66094.0;20302.0;88122.0;15802.0;6512.0;5495.0
240;Mannen en vrouwen;Totaal;Flevoland (PV);2015;401791.0;396300.0;127479.0;50586.0;195361.0;20671.0;66808.0;20858.0;87024.0;16147.0;6727.0;5491.0
241;Mannen en vrouwen;Totaal;Flevoland (PV);2016;404068.0;398370.0;127904.0;51417.0;195496.0;20636.0;67462.0;21002.0;86396.0;16699.0;6854.0;5698.0
242;Mannen en vrouwen;Totaal;Flevoland (PV);2017;407818.0;402065.0;128484.0;52633.0;196810.0;20608.0;68384.0;21642.0;86176.0;16786.0;7352.0;5753.0
243;Mannen en vrouwen;Totaal;Flevoland (PV);2018;411670.0;406185.0;129444.0;53370.0;198738.0;21486.0;69102.0;22058.0;86092.0;17176.0;7457.0;5485.0
244;Mannen en vrouwen;Totaal;Flevoland (PV);2019;416546.0;411497.0;130655.0;54608.0;201085.0;22152.0;70110.0;22451.0;86372.0;17531.0;7618.0;5049.0
245;Mannen en vrouwen;Totaal;Flevoland (PV);2020;423021.0;417048.0;131948.0;56224.0;203298.0;22402.0;71126.0;22948.0;86822.0;17832.0;7746.0;5973.0
246;Mannen en vrouwen;Totaal;Flevoland (PV);2021;428226.0;422139.0;133032.0;56743.0;206212.0;23542.0;72066.0;23840.0;86764.0;18165.0;7987.0;6087.0
247;Mannen en vrouwen;Totaal;Flevoland (PV);2022;434771.0;428927.0;134185.0;58982.0;209408.0;24572.0;73606.0;24270.0;86960.0;18490.0;7862.0;5844.0
248;Mannen en vrouwen;Totaal;Flevoland (PV);2023;444701.0;438339.0;136376.0;61932.0;212798.0;24972.0;74832.0;24568.0;88426.0;18944.0;8289.0;6362.0
249;Mannen en vrouwen;Totaal;Flevoland (PV);2024;450826.0;443790.0;137241.0;63599.0;214948.0;25460.0;75654.0;24484.0;89350.0;19304.0;8698.0;7036.0
250;Mannen en vrouwen;Totaal;Gelderland (PV);2000;1919158.0;1887934.0;569559.0;235498.0;1012643.0;110702.0;373282.0;34779.0;493880.0;38525.0;31709.0;31224.0
251;Mannen en vrouwen;Totaal;Gelderland (PV);2001;1934314.0;1903731.0;574540.0;239311.0;1017865.0;110608.0;376014.0;38555.0;492688.0;39634.0;32381.0;30583.0
252;Mannen en vrouwen;Totaal;Gelderland (PV);2002;1949233.0;1918668.0;579794.0;244115.0;1021168.0;110429.0;377028.0;42881.0;490830.0;41085.0;32506.0;30565.0
253;Mannen en vrouwen;Totaal;Gelderland (PV);2003;1960422.0;1930386.0;581535.0;249357.0;1023733.0;110123.0;380166.0;46836.0;486608.0;42230.0;33531.0;30036.0
254;Mannen en vrouwen;Totaal;Gelderland (PV);2004;1966929.0;1936541.0;581523.0;254510.0;1024064.0;109186.0;382432.0;51038.0;481408.0;43256.0;33188.0;30388.0
255;Mannen en vrouwen;Totaal;Gelderland (PV);2005;1972010.0;1941520.0;580337.0;256231.0;1026058.0;110160.0;385380.0;55126.0;475392.0;44321.0;34573.0;30490.0
256;Mannen en vrouwen;Totaal;Gelderland (PV);2006;1975704.0;1946176.0;578097.0;263786.0;1026045.0;110131.0;388582.0;58980.0;468352.0;45349.0;32899.0;29528.0
257;Mannen en vrouwen;Totaal;Gelderland (PV);2007;1979059.0;1949781.0;575278.0;269198.0;1027264.0;110223.0;392740.0;63357.0;460944.0;45892.0;32149.0;29278.0
258;Mannen en vrouwen;Totaal;Gelderland (PV);2008;1983869.0;1954423.0;572314.0;273836.0;1029402.0;110732.0;397276.0;67710.0;453684.0;46737.0;32134.0;29446.0
259;Mannen en vrouwen;Totaal;Gelderland (PV);2009;1991062.0;1961638.0;570731.0;278686.0;1031897.0;111235.0;401988.0;71408.0;447266.0;47802.0;32522.0;29424.0
260;Mannen en vrouwen;Totaal;Gelderland (PV);2010;1998936.0;1969653.0;569634.0;285224.0;1033440.0;110620.0;405782.0;75032.0;442006.0;49083.0;32272.0;29283.0
261;Mannen en vrouwen;Totaal;Gelderland (PV);2011;2004671.0;1974030.0;567816.0;287847.0;1035679.0;111726.0;408548.0;79116.0;436289.0;50134.0;32554.0;30641.0
262;Mannen en vrouwen;Totaal;Gelderland (PV);2012;2010745.0;1980240.0;566823.0;294522.0;1035637.0;110624.0;411749.0;82088.0;431176.0;51837.0;31421.0;30505.0
263;Mannen en vrouwen;Totaal;Gelderland (PV);2013;2015791.0;1985982.0;564305.0;300712.0;1037310.0;112214.0;414988.0;84814.0;425294.0;53337.0;30318.0;29809.0
264;Mannen en vrouwen;Totaal;Gelderland (PV);2014;2019692.0;1986038.0;561299.0;301262.0;1038618.0;114880.0;417036.0;88108.0;418594.0;55030.0;29829.0;33654.0
265;Mannen en vrouwen;Totaal;Gelderland (PV);2015;2026578.0;1993288.0;557836.0;308595.0;1040490.0;116326.0;420264.0;91842.0;412058.0;55839.0;30528.0;33290.0
266;Mannen en vrouwen;Totaal;Gelderland (PV);2016;2035351.0;1999953.0;557526.0;313798.0;1041400.0;117420.0;422366.0;94116.0;407498.0;57079.0;30150.0;35398.0
267;Mannen en vrouwen;Totaal;Gelderland (PV);2017;2047901.0;2014894.0;558305.0;322025.0;1045802.0;118732.0;425212.0;97394.0;404464.0;57345.0;31417.0;33007.0
268;Mannen en vrouwen;Totaal;Gelderland (PV);2018;2060103.0;2026006.0;559720.0;326333.0;1050612.0;121674.0;428188.0;99014.0;401736.0;58676.0;30665.0;34097.0
269;Mannen en vrouwen;Totaal;Gelderland (PV);2019;2071972.0;2038243.0;561182.0;332015.0;1055021.0;124924.0;430078.0;100051.0;399968.0;59780.0;30245.0;33729.0
270;Mannen en vrouwen;Totaal;Gelderland (PV);2020;2085952.0;2049687.0;562098.0;336948.0;1059868.0;127886.0;432164.0;101340.0;398478.0;60567.0;30206.0;36265.0
271;Mannen en vrouwen;Totaal;Gelderland (PV);2021;2096603.0;2060552.0;562549.0;339755.0;1066448.0;133778.0;432620.0;103966.0;396084.0;61195.0;30605.0;36051.0
272;Mannen en vrouwen;Totaal;Gelderland (PV);2022;2110472.0;2073556.0;562766.0;346983.0;1071838.0;136632.0;435284.0;105728.0;394194.0;61323.0;30646.0;36916.0
273;Mannen en vrouwen;Totaal;Gelderland (PV);2023;2133708.0;2095756.0;568241.0;356591.0;1075968.0;137160.0;435584.0;106446.0;396778.0;63222.0;31734.0;37952.0
274;Mannen en vrouwen;Totaal;Gelderland (PV);2024;2149071.0;2108998.0;565917.0;365500.0;1081112.0;140530.0;439412.0;106092.0;395078.0;63990.0;32479.0;40073.0
275;Mannen en vrouwen;Totaal;Utrecht (PV);2000;1107849.0;1091422.0;318583.0;170084.0;560749.0;75158.0;195966.0;23779.0;265846.0;24639.0;17367.0;16427.0
276;Mannen en vrouwen;Totaal;Utrecht (PV);2001;1117997.0;1102309.0;321491.0;173121.0;564266.0;75396.0;197246.0;25994.0;265630.0;25332.0;18099.0;15688.0
277;Mannen en vrouwen;Totaal;Utrecht (PV);2002;1139925.0;1123907.0;328776.0;176482.0;573885.0;77087.0;199312.0;29388.0;268098.0;26495.0;18269.0;16018.0
278;Mannen en vrouwen;Totaal;Utrecht (PV);2003;1152218.0;1136351.0;331621.0;180146.0;578254.0;77206.0;201590.0;32316.0;267142.0;27237.0;19093.0;15867.0
279;Mannen en vrouwen;Totaal;Utrecht (PV);2004;1162258.0;1146127.0;334405.0;183576.0;581204.0;76476.0;203458.0;35006.0;266264.0;28024.0;18918.0;16131.0
280;Mannen en vrouwen;Totaal;Utrecht (PV);2005;1171291.0;1155281.0;336358.0;186719.0;584295.0;76883.0;204530.0;37828.0;265054.0;28829.0;19080.0;16010.0
281;Mannen en vrouwen;Totaal;Utrecht (PV);2006;1180039.0;1164422.0;337376.0;191293.0;586721.0;76585.0;206392.0;40740.0;263004.0;29388.0;19644.0;15617.0
282;Mannen en vrouwen;Totaal;Utrecht (PV);2007;1190604.0;1175118.0;338465.0;196716.0;590275.0;77449.0;208034.0;43314.0;261478.0;29964.0;19698.0;15486.0
283;Mannen en vrouwen;Totaal;Utrecht (PV);2008;1201350.0;1186033.0;340294.0;200126.0;595029.0;78837.0;209966.0;46300.0;259926.0;30516.0;20068.0;15317.0
284;Mannen en vrouwen;Totaal;Utrecht (PV);2009;1210869.0;1195640.0;342441.0;202862.0;598753.0;79357.0;211828.0;49162.0;258406.0;31203.0;20381.0;15229.0
285;Mannen en vrouwen;Totaal;Utrecht (PV);2010;1220910.0;1205915.0;344124.0;206875.0;602499.0;79769.0;214242.0;51800.0;256688.0;31969.0;20448.0;14995.0
286;Mannen en vrouwen;Totaal;Utrecht (PV);2011;1228794.0;1213470.0;347296.0;208949.0;605784.0;79725.0;214648.0;54846.0;256565.0;32758.0;18683.0;15324.0
