ID;Landen;Perioden;Totaal_1;PlantaardigeProducten_2;Totaal_3;Dieren_4;DierlijkeProducten_5;Landbouwdiensten_6;NietTotDeLandbouwBehorendeNevena_7;IntermediairVerbruik_8;BrutoToegevoegdeWaardeBasisprijzen_9;BrutoToegevoegdeWaardeBasisprijzen_10;VerbruikVanVasteActiva_11;NietProductgebondenBelastingen_12;NietProductgebondenSubsidies_13;Landbouwinkomen_14;Arbeidsvolume_15;Inkomensindex2021100_16;MutatieTOVVoorafgaandJaar_17
868;Zweden;2022;8251.0;3986.0;3547.0;1791.0;1756.0;419.0;299.0;5478.0;2774.0;2774.0;1317.0;0.0;1128.0;2585.0;56.0;129.3;29.3
869;Zweden;2023;7069.0;3150.0;3239.0;1714.0;1525.0;362.0;318.0;4933.0;2136.0;2136.0;1283.0;0.0;897.0;1751.0;56.0;90.2;-30.3
870;Zwitserland;1995;8162.0;3173.0;4343.0;1827.0;2516.0;302.0;345.0;4665.0;3497.0;3497.0;1345.0;54.0;1080.0;3179.0;113.0;71.0;
871;Zwitserland;1996;7689.0;3224.0;3830.0;1588.0;2242.0;299.0;336.0;4614.0;3075.0;3075.0;1312.0;59.0;1291.0;2995.0;114.0;66.6;-6.2
872;Zwitserland;1997;7582.0;3326.0;3642.0;1554.0;2087.0;289.0;326.0;4546.0;3036.0;3036.0;1226.0;58.0;1289.0;3042.0;109.0;74.2;11.3
873;Zwitserland;1998;7331.0;3016.0;3690.0;1544.0;2147.0;299.0;327.0;4377.0;2954.0;2954.0;1241.0;62.0;1339.0;2991.0;106.0;74.0;-0.2
874;Zwitserland;1999;7068.0;2983.0;3414.0;1395.0;2019.0;307.0;365.0;4230.0;2838.0;2838.0;1263.0;63.0;1498.0;3011.0;105.0;74.0;0.0
875;Zwitserland;2000;7463.0;3104.0;3657.0;1632.0;2025.0;349.0;353.0;4506.0;2957.0;2957.0;1303.0;73.0;1425.0;3006.0;101.0;74.0;0.0
876;Zwitserland;2001;7284.0;2930.0;3661.0;1539.0;2122.0;365.0;328.0;4517.0;2767.0;2767.0;1366.0;83.0;1624.0;2942.0;99.0;70.7;-4.5
877;Zwitserland;2002;7629.0;3131.0;3730.0;1578.0;2152.0;375.0;393.0;4763.0;2865.0;2865.0;1379.0;81.0;1738.0;3143.0;95.0;76.7;8.5
878;Zwitserland;2003;6983.0;2611.0;3618.0;1609.0;2008.0;403.0;351.0;4523.0;2460.0;2460.0;1335.0;90.0;1669.0;2705.0;93.0;69.1;-9.8
879;Zwitserland;2004;7533.0;3131.0;3641.0;1684.0;1957.0;412.0;348.0;4730.0;2802.0;2802.0;1339.0;93.0;1689.0;3059.0;92.0;80.3;16.1
880;Zwitserland;2005;6969.0;2749.0;3456.0;1564.0;1891.0;401.0;363.0;4434.0;2536.0;2536.0;1367.0;94.0;1660.0;2735.0;89.0;73.8;-8.1
881;Zwitserland;2006;6646.0;2482.0;3408.0;1544.0;1864.0;374.0;382.0;4214.0;2431.0;2431.0;1354.0;88.0;1689.0;2679.0;88.0;72.3;-2.0
882;Zwitserland;2007;6973.0;2921.0;3320.0;1562.0;1758.0;362.0;371.0;4446.0;2528.0;2528.0;1324.0;88.0;1648.0;2764.0;86.0;78.0;8.0
883;Zwitserland;2008;7475.0;2877.0;3795.0;1722.0;2073.0;391.0;411.0;4690.0;2785.0;2785.0;1413.0;87.0;1663.0;2947.0;85.0;80.2;2.8
884;Zwitserland;2009;7400.0;2929.0;3593.0;1700.0;1893.0;412.0;465.0;4774.0;2625.0;2625.0;1493.0;97.0;1874.0;2910.0;81.0;78.8;-1.7
885;Zwitserland;2010;7748.0;3039.0;3763.0;1781.0;1983.0;452.0;493.0;5045.0;2703.0;2703.0;1595.0;107.0;2079.0;3080.0;80.0;76.6;-2.8
886;Zwitserland;2011;8986.0;3651.0;4232.0;1971.0;2262.0;515.0;588.0;5851.0;3135.0;3135.0;1761.0;124.0;2368.0;3618.0;79.0;81.2;6.1
887;Zwitserland;2012;9010.0;3642.0;4217.0;1984.0;2232.0;538.0;613.0;5916.0;3093.0;3093.0;1767.0;138.0;2437.0;3625.0;79.0;80.3;-1.1
888;Zwitserland;2013;8797.0;3166.0;4473.0;2167.0;2306.0;526.0;632.0;5628.0;3168.0;3168.0;1730.0;129.0;2375.0;3685.0;77.0;84.9;5.8
889;Zwitserland;2014;9433.0;3630.0;4619.0;2202.0;2418.0;549.0;634.0;5932.0;3501.0;3501.0;1752.0;125.0;2431.0;4055.0;77.0;93.2;9.7
890;Zwitserland;2015;9755.0;3541.0;4913.0;2379.0;2533.0;627.0;675.0;6239.0;3516.0;3516.0;1930.0;153.0;2757.0;4190.0;76.0;86.4;-7.3
891;Zwitserland;2016;9994.0;3883.0;4829.0;2449.0;2381.0;603.0;679.0;6274.0;3720.0;3720.0;1855.0;144.0;2687.0;4408.0;76.0;94.3;9.2
892;Zwitserland;2017;9668.0;3594.0;4754.0;2383.0;2371.0;616.0;703.0;6165.0;3502.0;3502.0;1806.0;133.0;2636.0;4200.0;75.0;93.2;-1.2
893;Zwitserland;2018;9487.0;3586.0;4615.0;2268.0;2348.0;582.0;703.0;5926.0;3561.0;3561.0;1783.0;117.0;2546.0;4208.0;75.0;95.6;2.6
894;Zwitserland;2019;10256.0;3976.0;4950.0;2487.0;2463.0;652.0;678.0;6440.0;3817.0;3817.0;1862.0;132.0;2648.0;4470.0;74.0;99.5;4.1
895;Zwitserland;2020;10681.0;3904.0;5376.0;2745.0;2631.0;681.0;720.0;6501.0;4180.0;4180.0;1922.0;125.0;2777.0;4910.0;73.0;107.7;8.2
896;Zwitserland;2021;10359.0;3432.0;5471.0;2718.0;2754.0;678.0;778.0;6453.0;3906.0;3906.0;1915.0;147.0;2742.0;4586.0;73.0;100.0;-7.1
897;Zwitserland;2022;11855.0;4298.0;5949.0;2820.0;3129.0;745.0;863.0;7569.0;4286.0;4286.0;2226.0;171.0;2965.0;4855.0;75.0;93.8;-6.2
898;Zwitserland;2023;12423.0;4493.0;6178.0;2889.0;3289.0;794.0;958.0;7813.0;4610.0;4610.0;2419.0;163.0;3087.0;5115.0;75.0;94.3;0.6
