ID;SBI93;Bedrijfsgrootte;Perioden;TotaalEnergiekosten_1;Hoeveelheid_2;Waarde_3;Hoeveelheid_4;Waarde_5;Hoeveelheid_6;Waarde_7;Hoeveelheid_8;Waarde_9;Hoeveelheid_10;Waarde_11;Hoeveelheid_12;Waarde_13;Inkoopwaarde_14;Verkoopwaarde_15;Verbruiksaldo_16;Hoeveelheid_17;Waarde_18
6291;DL VV elektrische en optische apparaten;4;1998;;;;;;;;;;;;;;;;;;
6292;DL VV elektrische en optische apparaten;4;1999;;;;;;;;;;;;;;;;;;
6293;DL VV elektrische en optische apparaten;4;2000;14.1;938.0;14.1;79.7;9.0;0.0;0.0;79.7;9.0;20.6;5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6294;DL VV elektrische en optische apparaten;4;2001;12.9;717.0;12.9;77.3;8.4;0.0;0.0;77.3;8.4;13.9;4.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6295;DL VV elektrische en optische apparaten;4;2002;11.7;587.0;11.7;58.1;7.5;0.0;0.0;58.1;7.5;11.9;4.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6296;DL VV elektrische en optische apparaten;4;2003;11.2;484.0;11.2;46.8;7.3;0.0;0.0;46.8;7.3;10.0;3.9;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6297;DL VV elektrische en optische apparaten;4;2004;19.8;1000.0;19.8;99.0;12.6;0.0;0.0;99.0;12.6;20.2;7.2;3.0;0.0;0.0;0.0;0.0;0.0;0.0
6298;DL VV elektrische en optische apparaten;4;2005;14.3;583.0;14.3;60.5;9.2;0.0;0.0;60.5;9.2;11.5;5.1;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6299;DL VV elektrische en optische apparaten;4;2006;13.3;460.0;13.2;53.5;8.3;0.0;0.0;53.5;8.3;8.4;4.8;3.0;0.1;0.0;0.0;0.0;0.0;0.0
6300;DL VV elektrische en optische apparaten;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
6301;DL VV elektrische en optische apparaten;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
6302;DL VV elektrische en optische apparaten;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
6303;DL VV elektrische en optische apparaten;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
6304;DL VV elektrische en optische apparaten;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
6305;DL VV elektrische en optische apparaten;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
6306;DL VV elektrische en optische apparaten;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
6307;DL VV elektrische en optische apparaten;20-99 werknemers;2000;11.5;752.0;11.4;90.2;8.1;0.0;0.0;90.2;8.1;13.4;3.2;4.0;0.1;0.2;0.0;0.2;0.0;0.0
6308;DL VV elektrische en optische apparaten;20-99 werknemers;2001;11.4;704.0;11.3;89.8;7.9;0.0;0.0;89.8;7.9;11.9;3.3;4.0;0.0;0.1;0.0;0.1;0.0;0.0
6309;DL VV elektrische en optische apparaten;20-99 werknemers;2002;10.3;608.0;10.0;72.1;6.6;0.0;0.0;72.1;6.6;10.9;3.4;4.0;0.0;0.2;0.0;0.2;0.0;0.0
6310;DL VV elektrische en optische apparaten;20-99 werknemers;2003;11.8;677.0;11.4;79.4;7.5;0.0;0.0;79.4;7.5;11.8;3.8;17.0;0.1;0.3;0.0;0.3;0.0;0.0
6311;DL VV elektrische en optische apparaten;20-99 werknemers;2004;11.5;618.0;11.3;75.7;7.5;0.0;0.0;75.7;7.5;10.8;3.8;2.0;0.0;0.2;0.0;0.2;0.0;0.0
6312;DL VV elektrische en optische apparaten;20-99 werknemers;2005;13.1;628.0;12.9;83.9;8.7;0.0;0.0;83.9;8.7;10.2;4.2;2.0;0.0;0.2;0.0;0.2;0.0;0.0
6313;DL VV elektrische en optische apparaten;20-99 werknemers;2006;15.3;633.0;15.1;89.5;10.3;0.0;0.0;89.5;10.3;9.7;4.7;3.0;0.0;0.3;0.0;0.3;0.0;0.0
6314;DL VV elektrische en optische apparaten;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
6315;DL VV elektrische en optische apparaten;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
6316;DL VV elektrische en optische apparaten;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
6317;DL VV elektrische en optische apparaten;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
6318;DL VV elektrische en optische apparaten;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
6319;DL VV elektrische en optische apparaten;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
6320;DL VV elektrische en optische apparaten;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
6321;DL VV elektrische en optische apparaten;100 of meer werknemers;2000;88.1;8809.0;83.9;1264.1;63.2;47.2;2.8;1217.0;60.5;139.2;23.2;22.0;0.2;4.9;0.7;4.2;0.0;0.0
6322;DL VV elektrische en optische apparaten;100 of meer werknemers;2001;84.8;8393.0;80.7;1210.9;60.9;82.6;4.9;1128.4;56.0;136.2;24.4;22.0;0.2;6.0;2.0;4.1;0.0;0.0
6323;DL VV elektrische en optische apparaten;100 of meer werknemers;2002;79.6;8102.0;75.4;1156.5;58.1;103.9;6.1;1052.6;52.0;135.6;23.1;21.0;0.3;5.9;1.6;4.2;0.0;0.0
6324;DL VV elektrische en optische apparaten;100 of meer werknemers;2003;79.9;7940.0;77.1;1146.3;57.5;100.6;4.5;1045.7;53.0;131.2;23.8;25.0;0.3;5.6;2.8;2.8;0.0;0.0
6325;DL VV elektrische en optische apparaten;100 of meer werknemers;2004;78.0;7954.0;74.6;1103.1;55.6;85.7;3.9;1017.4;51.7;134.7;22.6;27.0;0.4;6.3;3.0;3.4;0.0;0.0
6326;DL VV elektrische en optische apparaten;100 of meer werknemers;2005;91.5;7812.0;87.5;1057.6;59.8;50.0;2.4;1007.7;57.4;131.5;29.7;21.0;0.3;5.7;1.7;4.1;0.0;0.0
6327;DL VV elektrische en optische apparaten;100 of meer werknemers;2006;108.5;7620.0;103.9;1011.1;70.4;35.1;2.1;976.0;68.3;128.8;35.1;30.0;0.5;5.7;1.0;4.7;0.0;0.0
6328;30 VV kantoormachines en computers;0;1993;;;;;;;;;;;;;;;;;;
6329;30 VV kantoormachines en computers;0;1994;;;;;;;;;;;;;;;;;;
6330;30 VV kantoormachines en computers;0;1995;;;;;;;;;;;;;;;;;;
6331;30 VV kantoormachines en computers;0;1996;;;;;;;;;;;;;;;;;;
6332;30 VV kantoormachines en computers;0;1997;;;;;;;;;;;;;;;;;;
6333;30 VV kantoormachines en computers;0;1998;;;;;;;;;;;;;;;;;;
6334;30 VV kantoormachines en computers;0;1999;;;;;;;;;;;;;;;;;;
6335;30 VV kantoormachines en computers;0;2000;10.0;805.0;10.0;124.5;7.7;0.0;0.0;124.5;7.7;11.3;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6336;30 VV kantoormachines en computers;0;2001;;;;;;;;;;;;;;;;;;
6337;30 VV kantoormachines en computers;0;2002;;;;;;;;;;;;;;;;;;
6338;30 VV kantoormachines en computers;0;2003;;;;;;;;;;;;;;;;;;
6339;30 VV kantoormachines en computers;0;2004;6.4;505.0;6.4;68.4;4.2;0.0;0.0;68.4;4.2;8.2;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6340;30 VV kantoormachines en computers;0;2005;;;;;;;;;;;;;;;;;;
6341;30 VV kantoormachines en computers;0;2006;;;;;;;;;;;;;;;;;;
6342;30 VV kantoormachines en computers;4;1993;;;;;;;;;;;;;;;;;;
6343;30 VV kantoormachines en computers;4;1994;;;;;;;;;;;;;;;;;;
6344;30 VV kantoormachines en computers;4;1995;;;;;;;;;;;;;;;;;;
6345;30 VV kantoormachines en computers;4;1996;;;;;;;;;;;;;;;;;;
6346;30 VV kantoormachines en computers;4;1997;;;;;;;;;;;;;;;;;;
6347;30 VV kantoormachines en computers;4;1998;;;;;;;;;;;;;;;;;;
6348;30 VV kantoormachines en computers;4;1999;;;;;;;;;;;;;;;;;;
6349;30 VV kantoormachines en computers;4;2000;;;;;;;;;;;;;;;;;;
6350;30 VV kantoormachines en computers;4;2001;;;;;;;;;;;;;;;;;;
6351;30 VV kantoormachines en computers;4;2002;;;;;;;;;;;;;;;;;;
6352;30 VV kantoormachines en computers;4;2003;;;;;;;;;;;;;;;;;;
6353;30 VV kantoormachines en computers;4;2004;;;;;;;;;;;;;;;;;;
6354;30 VV kantoormachines en computers;4;2005;;;;;;;;;;;;;;;;;;
6355;30 VV kantoormachines en computers;4;2006;;;;;;;;;;;;;;;;;;
6356;30 VV kantoormachines en computers;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
6357;30 VV kantoormachines en computers;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
6358;30 VV kantoormachines en computers;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
6359;30 VV kantoormachines en computers;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
6360;30 VV kantoormachines en computers;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
6361;30 VV kantoormachines en computers;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
6362;30 VV kantoormachines en computers;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
6363;30 VV kantoormachines en computers;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
6364;30 VV kantoormachines en computers;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
6365;30 VV kantoormachines en computers;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
6366;30 VV kantoormachines en computers;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
6367;30 VV kantoormachines en computers;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
6368;30 VV kantoormachines en computers;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
6369;30 VV kantoormachines en computers;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
6370;30 VV kantoormachines en computers;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
6371;30 VV kantoormachines en computers;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
6372;30 VV kantoormachines en computers;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
6373;30 VV kantoormachines en computers;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
6374;30 VV kantoormachines en computers;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
6375;30 VV kantoormachines en computers;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
6376;30 VV kantoormachines en computers;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
6377;30 VV kantoormachines en computers;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
6378;30 VV kantoormachines en computers;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
6379;30 VV kantoormachines en computers;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
6380;30 VV kantoormachines en computers;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
6381;30 VV kantoormachines en computers;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
6382;30 VV kantoormachines en computers;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
6383;30 VV kantoormachines en computers;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
6384;300  VV kantoormachines en computers;0;1993;;;;;;;;;;;;;;;;;;
6385;300  VV kantoormachines en computers;0;1994;;;;;;;;;;;;;;;;;;
6386;300  VV kantoormachines en computers;0;1995;;;;;;;;;;;;;;;;;;
6387;300  VV kantoormachines en computers;0;1996;;;;;;;;;;;;;;;;;;
6388;300  VV kantoormachines en computers;0;1997;;;;;;;;;;;;;;;;;;
6389;300  VV kantoormachines en computers;0;1998;;;;;;;;;;;;;;;;;;
6390;300  VV kantoormachines en computers;0;1999;;;;;;;;;;;;;;;;;;
6391;300  VV kantoormachines en computers;0;2000;10.0;805.0;10.0;124.5;7.7;0.0;0.0;124.5;7.7;11.3;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6392;300  VV kantoormachines en computers;0;2001;;;;;;;;;;;;;;;;;;
6393;300  VV kantoormachines en computers;0;2002;;;;;;;;;;;;;;;;;;
6394;300  VV kantoormachines en computers;0;2003;;;;;;;;;;;;;;;;;;
6395;300  VV kantoormachines en computers;0;2004;6.4;505.0;6.4;68.4;4.2;0.0;0.0;68.4;4.2;8.2;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6396;300  VV kantoormachines en computers;0;2005;;;;;;;;;;;;;;;;;;
6397;300  VV kantoormachines en computers;0;2006;;;;;;;;;;;;;;;;;;
6398;300  VV kantoormachines en computers;4;1993;;;;;;;;;;;;;;;;;;
6399;300  VV kantoormachines en computers;4;1994;;;;;;;;;;;;;;;;;;
6400;300  VV kantoormachines en computers;4;1995;;;;;;;;;;;;;;;;;;
6401;300  VV kantoormachines en computers;4;1996;;;;;;;;;;;;;;;;;;
6402;300  VV kantoormachines en computers;4;1997;;;;;;;;;;;;;;;;;;
6403;300  VV kantoormachines en computers;4;1998;;;;;;;;;;;;;;;;;;
6404;300  VV kantoormachines en computers;4;1999;;;;;;;;;;;;;;;;;;
6405;300  VV kantoormachines en computers;4;2000;;;;;;;;;;;;;;;;;;
6406;300  VV kantoormachines en computers;4;2001;;;;;;;;;;;;;;;;;;
6407;300  VV kantoormachines en computers;4;2002;;;;;;;;;;;;;;;;;;
6408;300  VV kantoormachines en computers;4;2003;;;;;;;;;;;;;;;;;;
6409;300  VV kantoormachines en computers;4;2004;;;;;;;;;;;;;;;;;;
6410;300  VV kantoormachines en computers;4;2005;;;;;;;;;;;;;;;;;;
6411;300  VV kantoormachines en computers;4;2006;;;;;;;;;;;;;;;;;;
6412;300  VV kantoormachines en computers;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
6413;300  VV kantoormachines en computers;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
6414;300  VV kantoormachines en computers;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
6415;300  VV kantoormachines en computers;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
6416;300  VV kantoormachines en computers;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
6417;300  VV kantoormachines en computers;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
6418;300  VV kantoormachines en computers;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
6419;300  VV kantoormachines en computers;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
6420;300  VV kantoormachines en computers;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
6421;300  VV kantoormachines en computers;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
6422;300  VV kantoormachines en computers;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
6423;300  VV kantoormachines en computers;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
6424;300  VV kantoormachines en computers;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
6425;300  VV kantoormachines en computers;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
6426;300  VV kantoormachines en computers;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
6427;300  VV kantoormachines en computers;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
6428;300  VV kantoormachines en computers;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
6429;300  VV kantoormachines en computers;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
6430;300  VV kantoormachines en computers;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
6431;300  VV kantoormachines en computers;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
6432;300  VV kantoormachines en computers;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
6433;300  VV kantoormachines en computers;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
6434;300  VV kantoormachines en computers;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
6435;300  VV kantoormachines en computers;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
6436;300  VV kantoormachines en computers;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
6437;300  VV kantoormachines en computers;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
6438;300  VV kantoormachines en computers;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
6439;300  VV kantoormachines en computers;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
6440;31 VV overige elektrische machines ..;0;1993;21.1;2902.0;21.0;216.2;13.2;0.0;0.0;216.2;13.2;65.8;7.6;41.0;0.3;0.1;0.0;0.1;0.0;0.0
6441;31 VV overige elektrische machines ..;0;1994;22.4;3018.0;22.3;240.6;14.4;0.0;0.0;240.6;14.4;67.3;7.7;22.0;0.1;0.1;0.0;0.1;0.0;0.0
6442;31 VV overige elektrische machines ..;0;1995;24.5;3058.0;24.4;273.5;16.4;0.0;0.0;273.5;16.4;64.8;7.9;22.0;0.1;0.1;0.0;0.1;0.0;0.0
6443;31 VV overige elektrische machines ..;0;1996;25.7;3244.0;25.6;276.0;16.5;0.0;0.0;276.0;16.5;70.3;9.0;24.0;0.2;0.1;0.0;0.1;0.0;0.0
6444;31 VV overige elektrische machines ..;0;1997;26.8;3179.0;26.7;275.3;16.9;0.0;0.0;275.3;16.9;68.4;9.6;23.0;0.2;0.1;0.0;0.1;0.0;0.0
6445;31 VV overige elektrische machines ..;0;1998;27.4;3179.0;27.2;285.5;17.7;1.0;0.1;284.5;17.6;67.4;9.4;22.0;0.2;0.3;0.0;0.3;0.0;0.0
6446;31 VV overige elektrische machines ..;0;1999;27.8;3300.0;27.7;293.8;18.4;1.3;0.1;292.4;18.3;70.3;9.2;21.0;0.2;0.1;0.0;0.1;0.0;0.0
6447;31 VV overige elektrische machines ..;0;2000;32.0;3364.0;31.9;296.1;19.3;1.8;0.1;294.4;19.2;72.1;12.5;21.0;0.2;0.1;0.0;0.1;0.0;0.0
6448;31 VV overige elektrische machines ..;0;2001;32.3;3173.0;32.2;287.1;19.5;0.4;0.0;286.7;19.5;67.0;12.4;21.0;0.2;0.1;0.0;0.1;0.0;0.0
6449;31 VV overige elektrische machines ..;0;2002;30.2;3238.0;29.9;283.4;18.3;0.4;0.0;283.1;18.3;69.5;11.4;19.0;0.2;0.2;0.0;0.2;0.0;0.0
6450;31 VV overige elektrische machines ..;0;2003;31.7;3198.0;31.5;271.6;18.3;0.4;0.0;271.2;18.2;69.4;12.9;23.0;0.3;0.2;0.0;0.2;0.0;0.0
6451;31 VV overige elektrische machines ..;0;2004;32.7;3321.0;32.4;259.3;18.8;0.2;0.0;259.1;18.7;74.6;13.2;28.0;0.4;0.3;0.0;0.3;0.0;0.0
6452;31 VV overige elektrische machines ..;0;2005;37.1;3206.0;36.9;253.9;20.0;0.0;0.0;253.9;20.0;71.8;16.5;21.0;0.4;0.2;0.0;0.2;0.0;0.0
6453;31 VV overige elektrische machines ..;0;2006;45.1;3168.0;44.9;254.1;24.3;0.0;0.0;254.1;24.3;70.5;20.1;23.0;0.5;0.2;0.0;0.2;0.0;0.0
6454;31 VV overige elektrische machines ..;4;1993;2.3;194.0;2.3;17.0;1.5;0.0;0.0;17.0;1.5;4.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6455;31 VV overige elektrische machines ..;4;1994;2.7;221.0;2.7;19.5;1.7;0.0;0.0;19.5;1.7;4.8;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6456;31 VV overige elektrische machines ..;4;1995;2.5;208.0;2.5;18.4;1.7;0.0;0.0;18.4;1.7;4.5;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6457;31 VV overige elektrische machines ..;4;1996;2.6;212.0;2.6;18.4;1.7;0.0;0.0;18.4;1.7;4.6;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6458;31 VV overige elektrische machines ..;4;1997;3.0;223.0;3.0;19.5;1.9;0.0;0.0;19.5;1.9;4.8;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6459;31 VV overige elektrische machines ..;4;1998;3.0;216.0;3.0;19.5;1.9;0.0;0.0;19.5;1.9;4.6;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6460;31 VV overige elektrische machines ..;4;1999;3.6;269.0;3.6;23.3;2.3;0.0;0.0;23.3;2.3;5.9;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6461;31 VV overige elektrische machines ..;4;2000;4.1;279.0;4.1;22.5;2.6;0.0;0.0;22.5;2.6;6.3;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6462;31 VV overige elektrische machines ..;4;2001;4.5;255.0;4.5;27.3;2.9;0.0;0.0;27.3;2.9;5.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6463;31 VV overige elektrische machines ..;4;2002;3.5;182.0;3.5;17.5;2.2;0.0;0.0;17.5;2.2;3.8;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6464;31 VV overige elektrische machines ..;4;2003;3.6;163.0;3.6;15.2;2.3;0.0;0.0;15.2;2.3;3.4;1.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6465;31 VV overige elektrische machines ..;4;2004;5.2;260.0;5.2;22.6;3.0;0.0;0.0;22.6;3.0;5.6;2.1;3.0;0.0;0.0;0.0;0.0;0.0;0.0
6466;31 VV overige elektrische machines ..;4;2005;4.3;183.0;4.3;16.7;2.5;0.0;0.0;16.7;2.5;3.8;1.7;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6467;31 VV overige elektrische machines ..;4;2006;5.1;187.0;5.1;20.8;3.1;0.0;0.0;20.8;3.1;3.5;2.0;3.0;0.1;0.0;0.0;0.0;0.0;0.0
6468;31 VV overige elektrische machines ..;20-99 werknemers;1993;3.6;334.0;3.6;31.6;2.3;0.0;0.0;31.6;2.3;6.5;1.1;14.0;0.1;0.0;0.0;0.0;0.0;0.0
6469;31 VV overige elektrische machines ..;20-99 werknemers;1994;3.4;306.0;3.4;33.2;2.3;0.0;0.0;33.2;2.3;5.8;1.1;3.0;0.0;0.0;0.0;0.0;0.0;0.0
6470;31 VV overige elektrische machines ..;20-99 werknemers;1995;3.7;319.0;3.7;35.6;2.6;0.0;0.0;35.6;2.6;6.0;1.1;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6471;31 VV overige elektrische machines ..;20-99 werknemers;1996;4.2;345.0;4.2;38.1;2.9;0.0;0.0;38.1;2.9;6.5;1.3;3.0;0.0;0.0;0.0;0.0;0.0;0.0
6472;31 VV overige elektrische machines ..;20-99 werknemers;1997;4.2;317.0;4.2;35.8;2.8;0.0;0.0;35.8;2.8;5.9;1.4;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6473;31 VV overige elektrische machines ..;20-99 werknemers;1998;4.5;321.0;4.3;36.8;2.9;0.0;0.0;36.8;2.9;5.9;1.4;2.0;0.0;0.2;0.0;0.2;0.0;0.0
6474;31 VV overige elektrische machines ..;20-99 werknemers;1999;4.3;323.0;4.3;38.8;3.0;0.0;0.0;38.8;3.0;5.7;1.2;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6475;31 VV overige elektrische machines ..;20-99 werknemers;2000;4.6;311.0;4.6;36.3;3.2;0.0;0.0;36.3;3.2;5.6;1.4;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6476;31 VV overige elektrische machines ..;20-99 werknemers;2001;4.8;308.0;4.7;36.7;3.2;0.0;0.0;36.7;3.2;5.5;1.5;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6477;31 VV overige elektrische machines ..;20-99 werknemers;2002;4.0;245.0;4.0;27.4;2.6;0.0;0.0;27.4;2.6;4.6;1.4;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6478;31 VV overige elektrische machines ..;20-99 werknemers;2003;4.8;294.0;4.8;32.4;3.0;0.0;0.0;32.4;3.0;5.5;1.7;2.0;0.0;0.1;0.0;0.1;0.0;0.0
6479;31 VV overige elektrische machines ..;20-99 werknemers;2004;4.8;273.0;4.7;31.4;3.0;0.0;0.0;31.4;3.0;5.0;1.7;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6480;31 VV overige elektrische machines ..;20-99 werknemers;2005;5.1;253.0;5.1;31.7;3.3;0.0;0.0;31.7;3.3;4.3;1.8;2.0;0.0;0.0;0.0;0.0;0.0;0.0
6481;31 VV overige elektrische machines ..;20-99 werknemers;2006;6.2;268.0;6.1;37.0;4.0;0.0;0.0;37.0;4.0;4.2;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
6482;31 VV overige elektrische machines ..;100 of meer werknemers;1993;15.2;2374.0;15.2;167.6;9.3;0.0;0.0;167.6;9.3;55.1;5.7;27.0;0.2;0.0;0.0;0.0;0.0;0.0
6483;31 VV overige elektrische machines ..;100 of meer werknemers;1994;16.3;2490.0;16.2;187.9;10.3;0.0;0.0;187.9;10.3;56.7;5.8;18.0;0.1;0.1;0.0;0.1;0.0;0.0
6484;31 VV overige elektrische machines ..;100 of meer werknemers;1995;18.3;2531.0;18.2;219.5;12.1;0.0;0.0;219.5;12.1;54.4;6.0;20.0;0.1;0.1;0.0;0.1;0.0;0.0
6485;31 VV overige elektrische machines ..;100 of meer werknemers;1996;18.9;2687.0;18.9;219.5;11.9;0.0;0.0;219.5;11.9;59.3;6.8;22.0;0.1;0.0;0.0;0.0;0.0;0.0
6486;31 VV overige elektrische machines ..;100 of meer werknemers;1997;19.5;2638.0;19.5;220.0;12.2;0.0;0.0;220.0;12.2;57.7;7.1;21.0;0.2;0.0;0.0;0.0;0.0;0.0
6487;31 VV overige elektrische machines ..;100 of meer werknemers;1998;19.9;2641.0;19.9;229.1;12.9;1.0;0.1;228.1;12.8;56.9;7.0;20.0;0.1;0.0;0.0;0.0;0.0;0.0
6488;31 VV overige elektrische machines ..;100 of meer werknemers;1999;19.9;2708.0;19.8;231.7;13.1;1.3;0.1;230.4;13.0;58.8;6.7;19.0;0.1;0.0;0.0;0.0;0.0;0.0
6489;31 VV overige elektrische machines ..;100 of meer werknemers;2000;23.2;2775.0;23.2;237.3;13.5;1.8;0.1;235.6;13.4;60.3;9.5;19.0;0.2;0.0;0.0;0.0;0.0;0.0
6490;31 VV overige elektrische machines ..;100 of meer werknemers;2001;23.0;2610.0;22.9;223.2;13.4;0.4;0.0;222.8;13.4;56.5;9.3;19.0;0.2;0.1;0.0;0.1;0.0;0.0
6491;31 VV overige elektrische machines ..;100 of meer werknemers;2002;22.6;2810.0;22.4;238.5;13.5;0.4;0.0;238.2;13.5;61.2;8.7;16.0;0.2;0.2;0.0;0.2;0.0;0.0
6492;31 VV overige elektrische machines ..;100 of meer werknemers;2003;23.3;2741.0;23.1;224.0;12.9;0.4;0.0;223.6;12.9;60.5;9.9;20.0;0.3;0.2;0.0;0.2;0.0;0.0
6493;31 VV overige elektrische machines ..;100 of meer werknemers;2004;22.8;2789.0;22.5;205.4;12.8;0.2;0.0;205.1;12.7;64.1;9.4;22.0;0.4;0.3;0.0;0.3;0.0;0.0
6494;31 VV overige elektrische machines ..;100 of meer werknemers;2005;27.7;2770.0;27.6;205.5;14.2;0.0;0.0;205.5;14.2;63.6;13.0;16.0;0.3;0.2;0.0;0.2;0.0;0.0
6495;31 VV overige elektrische machines ..;100 of meer werknemers;2006;33.8;2713.0;33.7;196.2;17.2;0.0;0.0;196.2;17.2;62.8;16.1;18.0;0.4;0.2;0.0;0.2;0.0;0.0
6496;311 VV elektromotoren, elektrische ..;0;1993;3.4;359.0;3.4;31.0;2.2;0.0;0.0;31.0;2.2;7.7;1.2;4.0;0.0;0.0;0.0;0.0;0.0;0.0
6497;311 VV elektromotoren, elektrische ..;0;1994;2.4;224.0;2.4;21.0;1.6;0.0;0.0;21.0;1.6;4.6;0.8;3.0;0.0;0.0;0.0;0.0;0.0;0.0
