ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
4396;Mannen en Vrouwen;94 jaar;2040;0;0;0
4397;Mannen en Vrouwen;94 jaar;2041;0;0;0
4398;Mannen en Vrouwen;94 jaar;2042;0;0;0
4399;Mannen en Vrouwen;94 jaar;2043;0;0;0
4400;Mannen en Vrouwen;94 jaar;2044;0;0;0
4401;Mannen en Vrouwen;94 jaar;2045;0;0;0
4402;Mannen en Vrouwen;94 jaar;2046;0;0;0
4403;Mannen en Vrouwen;94 jaar;2047;0;0;0
4404;Mannen en Vrouwen;94 jaar;2048;0;0;0
4405;Mannen en Vrouwen;94 jaar;2049;0;0;0
4406;Mannen en Vrouwen;94 jaar;2050;0;0;0
4407;Mannen en Vrouwen;94 jaar;2051;0;0;0
4408;Mannen en Vrouwen;94 jaar;2052;0;0;0
4409;Mannen en Vrouwen;94 jaar;2053;0;0;0
4410;Mannen en Vrouwen;94 jaar;2054;0;0;0
4411;Mannen en Vrouwen;94 jaar;2055;0;0;0
4412;Mannen en Vrouwen;94 jaar;2056;0;0;0
4413;Mannen en Vrouwen;94 jaar;2057;0;0;0
4414;Mannen en Vrouwen;94 jaar;2058;0;0;0
4415;Mannen en Vrouwen;94 jaar;2059;0;0;0
4416;Mannen en Vrouwen;95 jaar;2014;0;0;0
4417;Mannen en Vrouwen;95 jaar;2015;0;0;0
4418;Mannen en Vrouwen;95 jaar;2016;0;0;0
4419;Mannen en Vrouwen;95 jaar;2017;0;0;0
4420;Mannen en Vrouwen;95 jaar;2018;0;0;0
4421;Mannen en Vrouwen;95 jaar;2019;0;0;0
4422;Mannen en Vrouwen;95 jaar;2020;0;0;0
4423;Mannen en Vrouwen;95 jaar;2021;0;0;0
4424;Mannen en Vrouwen;95 jaar;2022;0;0;0
4425;Mannen en Vrouwen;95 jaar;2023;0;0;0
4426;Mannen en Vrouwen;95 jaar;2024;0;0;0
4427;Mannen en Vrouwen;95 jaar;2025;0;0;0
4428;Mannen en Vrouwen;95 jaar;2026;0;0;0
4429;Mannen en Vrouwen;95 jaar;2027;0;0;0
4430;Mannen en Vrouwen;95 jaar;2028;0;0;0
4431;Mannen en Vrouwen;95 jaar;2029;0;0;0
4432;Mannen en Vrouwen;95 jaar;2030;0;0;0
4433;Mannen en Vrouwen;95 jaar;2031;0;0;0
4434;Mannen en Vrouwen;95 jaar;2032;0;0;0
4435;Mannen en Vrouwen;95 jaar;2033;0;0;0
4436;Mannen en Vrouwen;95 jaar;2034;0;0;0
4437;Mannen en Vrouwen;95 jaar;2035;0;0;0
4438;Mannen en Vrouwen;95 jaar;2036;0;0;0
4439;Mannen en Vrouwen;95 jaar;2037;0;0;0
4440;Mannen en Vrouwen;95 jaar;2038;0;0;0
4441;Mannen en Vrouwen;95 jaar;2039;0;0;0
4442;Mannen en Vrouwen;95 jaar;2040;0;0;0
4443;Mannen en Vrouwen;95 jaar;2041;0;0;0
4444;Mannen en Vrouwen;95 jaar;2042;0;0;0
4445;Mannen en Vrouwen;95 jaar;2043;0;0;0
4446;Mannen en Vrouwen;95 jaar;2044;0;0;0
4447;Mannen en Vrouwen;95 jaar;2045;0;0;0
4448;Mannen en Vrouwen;95 jaar;2046;0;0;0
4449;Mannen en Vrouwen;95 jaar;2047;0;0;0
4450;Mannen en Vrouwen;95 jaar;2048;0;0;0
4451;Mannen en Vrouwen;95 jaar;2049;0;0;0
4452;Mannen en Vrouwen;95 jaar;2050;0;0;0
4453;Mannen en Vrouwen;95 jaar;2051;0;0;0
4454;Mannen en Vrouwen;95 jaar;2052;0;0;0
4455;Mannen en Vrouwen;95 jaar;2053;0;0;0
4456;Mannen en Vrouwen;95 jaar;2054;0;0;0
4457;Mannen en Vrouwen;95 jaar;2055;0;0;0
4458;Mannen en Vrouwen;95 jaar;2056;0;0;0
4459;Mannen en Vrouwen;95 jaar;2057;0;0;0
4460;Mannen en Vrouwen;95 jaar;2058;0;0;0
4461;Mannen en Vrouwen;95 jaar;2059;0;0;0
4462;Mannen en Vrouwen;96 jaar;2014;0;0;0
4463;Mannen en Vrouwen;96 jaar;2015;0;0;0
4464;Mannen en Vrouwen;96 jaar;2016;0;0;0
4465;Mannen en Vrouwen;96 jaar;2017;0;0;0
4466;Mannen en Vrouwen;96 jaar;2018;0;0;0
4467;Mannen en Vrouwen;96 jaar;2019;0;0;0
4468;Mannen en Vrouwen;96 jaar;2020;0;0;0
4469;Mannen en Vrouwen;96 jaar;2021;0;0;0
4470;Mannen en Vrouwen;96 jaar;2022;0;0;0
4471;Mannen en Vrouwen;96 jaar;2023;0;0;0
4472;Mannen en Vrouwen;96 jaar;2024;0;0;0
4473;Mannen en Vrouwen;96 jaar;2025;0;0;0
4474;Mannen en Vrouwen;96 jaar;2026;0;0;0
4475;Mannen en Vrouwen;96 jaar;2027;0;0;0
4476;Mannen en Vrouwen;96 jaar;2028;0;0;0
4477;Mannen en Vrouwen;96 jaar;2029;0;0;0
4478;Mannen en Vrouwen;96 jaar;2030;0;0;0
4479;Mannen en Vrouwen;96 jaar;2031;0;0;0
4480;Mannen en Vrouwen;96 jaar;2032;0;0;0
4481;Mannen en Vrouwen;96 jaar;2033;0;0;0
4482;Mannen en Vrouwen;96 jaar;2034;0;0;0
4483;Mannen en Vrouwen;96 jaar;2035;0;0;0
4484;Mannen en Vrouwen;96 jaar;2036;0;0;0
4485;Mannen en Vrouwen;96 jaar;2037;0;0;0
4486;Mannen en Vrouwen;96 jaar;2038;0;0;0
4487;Mannen en Vrouwen;96 jaar;2039;0;0;0
4488;Mannen en Vrouwen;96 jaar;2040;0;0;0
4489;Mannen en Vrouwen;96 jaar;2041;0;0;0
4490;Mannen en Vrouwen;96 jaar;2042;0;0;0
4491;Mannen en Vrouwen;96 jaar;2043;0;0;0
4492;Mannen en Vrouwen;96 jaar;2044;0;0;0
4493;Mannen en Vrouwen;96 jaar;2045;0;0;0
4494;Mannen en Vrouwen;96 jaar;2046;0;0;0
4495;Mannen en Vrouwen;96 jaar;2047;0;0;0
4496;Mannen en Vrouwen;96 jaar;2048;0;0;0
4497;Mannen en Vrouwen;96 jaar;2049;0;0;0
4498;Mannen en Vrouwen;96 jaar;2050;0;0;0
4499;Mannen en Vrouwen;96 jaar;2051;0;0;0
4500;Mannen en Vrouwen;96 jaar;2052;0;0;0
4501;Mannen en Vrouwen;96 jaar;2053;0;0;0
4502;Mannen en Vrouwen;96 jaar;2054;0;0;0
4503;Mannen en Vrouwen;96 jaar;2055;0;0;0
4504;Mannen en Vrouwen;96 jaar;2056;0;0;0
4505;Mannen en Vrouwen;96 jaar;2057;0;0;0
4506;Mannen en Vrouwen;96 jaar;2058;0;0;0
4507;Mannen en Vrouwen;96 jaar;2059;0;0;0
4508;Mannen en Vrouwen;97 jaar;2014;0;0;0
4509;Mannen en Vrouwen;97 jaar;2015;0;0;0
4510;Mannen en Vrouwen;97 jaar;2016;0;0;0
4511;Mannen en Vrouwen;97 jaar;2017;0;0;0
4512;Mannen en Vrouwen;97 jaar;2018;0;0;0
4513;Mannen en Vrouwen;97 jaar;2019;0;0;0
4514;Mannen en Vrouwen;97 jaar;2020;0;0;0
4515;Mannen en Vrouwen;97 jaar;2021;0;0;0
4516;Mannen en Vrouwen;97 jaar;2022;0;0;0
4517;Mannen en Vrouwen;97 jaar;2023;0;0;0
4518;Mannen en Vrouwen;97 jaar;2024;0;0;0
4519;Mannen en Vrouwen;97 jaar;2025;0;0;0
4520;Mannen en Vrouwen;97 jaar;2026;0;0;0
4521;Mannen en Vrouwen;97 jaar;2027;0;0;0
4522;Mannen en Vrouwen;97 jaar;2028;0;0;0
4523;Mannen en Vrouwen;97 jaar;2029;0;0;0
4524;Mannen en Vrouwen;97 jaar;2030;0;0;0
4525;Mannen en Vrouwen;97 jaar;2031;0;0;0
4526;Mannen en Vrouwen;97 jaar;2032;0;0;0
4527;Mannen en Vrouwen;97 jaar;2033;0;0;0
4528;Mannen en Vrouwen;97 jaar;2034;0;0;0
4529;Mannen en Vrouwen;97 jaar;2035;0;0;0
4530;Mannen en Vrouwen;97 jaar;2036;0;0;0
4531;Mannen en Vrouwen;97 jaar;2037;0;0;0
4532;Mannen en Vrouwen;97 jaar;2038;0;0;0
4533;Mannen en Vrouwen;97 jaar;2039;0;0;0
4534;Mannen en Vrouwen;97 jaar;2040;0;0;0
4535;Mannen en Vrouwen;97 jaar;2041;0;0;0
4536;Mannen en Vrouwen;97 jaar;2042;0;0;0
4537;Mannen en Vrouwen;97 jaar;2043;0;0;0
4538;Mannen en Vrouwen;97 jaar;2044;0;0;0
4539;Mannen en Vrouwen;97 jaar;2045;0;0;0
4540;Mannen en Vrouwen;97 jaar;2046;0;0;0
4541;Mannen en Vrouwen;97 jaar;2047;0;0;0
4542;Mannen en Vrouwen;97 jaar;2048;0;0;0
4543;Mannen en Vrouwen;97 jaar;2049;0;0;0
4544;Mannen en Vrouwen;97 jaar;2050;0;0;0
4545;Mannen en Vrouwen;97 jaar;2051;0;0;0
4546;Mannen en Vrouwen;97 jaar;2052;0;0;0
4547;Mannen en Vrouwen;97 jaar;2053;0;0;0
4548;Mannen en Vrouwen;97 jaar;2054;0;0;0
4549;Mannen en Vrouwen;97 jaar;2055;0;0;0
4550;Mannen en Vrouwen;97 jaar;2056;0;0;0
4551;Mannen en Vrouwen;97 jaar;2057;0;0;0
4552;Mannen en Vrouwen;97 jaar;2058;0;0;0
4553;Mannen en Vrouwen;97 jaar;2059;0;0;0
4554;Mannen en Vrouwen;98 jaar;2014;0;0;0
4555;Mannen en Vrouwen;98 jaar;2015;0;0;0
4556;Mannen en Vrouwen;98 jaar;2016;0;0;0
4557;Mannen en Vrouwen;98 jaar;2017;0;0;0
4558;Mannen en Vrouwen;98 jaar;2018;0;0;0
4559;Mannen en Vrouwen;98 jaar;2019;0;0;0
4560;Mannen en Vrouwen;98 jaar;2020;0;0;0
4561;Mannen en Vrouwen;98 jaar;2021;0;0;0
4562;Mannen en Vrouwen;98 jaar;2022;0;0;0
4563;Mannen en Vrouwen;98 jaar;2023;0;0;0
4564;Mannen en Vrouwen;98 jaar;2024;0;0;0
4565;Mannen en Vrouwen;98 jaar;2025;0;0;0
4566;Mannen en Vrouwen;98 jaar;2026;0;0;0
4567;Mannen en Vrouwen;98 jaar;2027;0;0;0
4568;Mannen en Vrouwen;98 jaar;2028;0;0;0
4569;Mannen en Vrouwen;98 jaar;2029;0;0;0
4570;Mannen en Vrouwen;98 jaar;2030;0;0;0
4571;Mannen en Vrouwen;98 jaar;2031;0;0;0
4572;Mannen en Vrouwen;98 jaar;2032;0;0;0
4573;Mannen en Vrouwen;98 jaar;2033;0;0;0
4574;Mannen en Vrouwen;98 jaar;2034;0;0;0
4575;Mannen en Vrouwen;98 jaar;2035;0;0;0
4576;Mannen en Vrouwen;98 jaar;2036;0;0;0
4577;Mannen en Vrouwen;98 jaar;2037;0;0;0
4578;Mannen en Vrouwen;98 jaar;2038;0;0;0
4579;Mannen en Vrouwen;98 jaar;2039;0;0;0
4580;Mannen en Vrouwen;98 jaar;2040;0;0;0
4581;Mannen en Vrouwen;98 jaar;2041;0;0;0
4582;Mannen en Vrouwen;98 jaar;2042;0;0;0
4583;Mannen en Vrouwen;98 jaar;2043;0;0;0
4584;Mannen en Vrouwen;98 jaar;2044;0;0;0
4585;Mannen en Vrouwen;98 jaar;2045;0;0;0
4586;Mannen en Vrouwen;98 jaar;2046;0;0;0
4587;Mannen en Vrouwen;98 jaar;2047;0;0;0
4588;Mannen en Vrouwen;98 jaar;2048;0;0;0
4589;Mannen en Vrouwen;98 jaar;2049;0;0;0
4590;Mannen en Vrouwen;98 jaar;2050;0;0;0
4591;Mannen en Vrouwen;98 jaar;2051;0;0;0
4592;Mannen en Vrouwen;98 jaar;2052;0;0;0
4593;Mannen en Vrouwen;98 jaar;2053;0;0;0
4594;Mannen en Vrouwen;98 jaar;2054;0;0;0
4595;Mannen en Vrouwen;98 jaar;2055;0;0;0
4596;Mannen en Vrouwen;98 jaar;2056;0;0;0
4597;Mannen en Vrouwen;98 jaar;2057;0;0;0
4598;Mannen en Vrouwen;98 jaar;2058;0;0;0
4599;Mannen en Vrouwen;98 jaar;2059;0;0;0
4600;Mannen en Vrouwen;99 jaar of ouder;2014;0;0;0
4601;Mannen en Vrouwen;99 jaar of ouder;2015;0;0;0
4602;Mannen en Vrouwen;99 jaar of ouder;2016;0;0;0
4603;Mannen en Vrouwen;99 jaar of ouder;2017;0;0;0
4604;Mannen en Vrouwen;99 jaar of ouder;2018;0;0;0
4605;Mannen en Vrouwen;99 jaar of ouder;2019;0;0;0
4606;Mannen en Vrouwen;99 jaar of ouder;2020;0;0;0
4607;Mannen en Vrouwen;99 jaar of ouder;2021;0;0;0
4608;Mannen en Vrouwen;99 jaar of ouder;2022;0;0;0
4609;Mannen en Vrouwen;99 jaar of ouder;2023;0;0;0
4610;Mannen en Vrouwen;99 jaar of ouder;2024;0;0;0
4611;Mannen en Vrouwen;99 jaar of ouder;2025;0;0;0
4612;Mannen en Vrouwen;99 jaar of ouder;2026;0;0;0
4613;Mannen en Vrouwen;99 jaar of ouder;2027;0;0;0
4614;Mannen en Vrouwen;99 jaar of ouder;2028;0;0;0
4615;Mannen en Vrouwen;99 jaar of ouder;2029;0;0;0
4616;Mannen en Vrouwen;99 jaar of ouder;2030;0;0;0
4617;Mannen en Vrouwen;99 jaar of ouder;2031;0;0;0
4618;Mannen en Vrouwen;99 jaar of ouder;2032;0;0;0
4619;Mannen en Vrouwen;99 jaar of ouder;2033;0;0;0
4620;Mannen en Vrouwen;99 jaar of ouder;2034;0;0;0
4621;Mannen en Vrouwen;99 jaar of ouder;2035;0;0;0
4622;Mannen en Vrouwen;99 jaar of ouder;2036;0;0;0
4623;Mannen en Vrouwen;99 jaar of ouder;2037;0;0;0
4624;Mannen en Vrouwen;99 jaar of ouder;2038;0;0;0
4625;Mannen en Vrouwen;99 jaar of ouder;2039;0;0;0
4626;Mannen en Vrouwen;99 jaar of ouder;2040;0;0;0
4627;Mannen en Vrouwen;99 jaar of ouder;2041;0;0;0
4628;Mannen en Vrouwen;99 jaar of ouder;2042;0;0;0
4629;Mannen en Vrouwen;99 jaar of ouder;2043;0;0;0
4630;Mannen en Vrouwen;99 jaar of ouder;2044;0;0;0
4631;Mannen en Vrouwen;99 jaar of ouder;2045;0;0;0
4632;Mannen en Vrouwen;99 jaar of ouder;2046;0;0;0
4633;Mannen en Vrouwen;99 jaar of ouder;2047;0;0;0
4634;Mannen en Vrouwen;99 jaar of ouder;2048;0;0;0
4635;Mannen en Vrouwen;99 jaar of ouder;2049;0;0;0
4636;Mannen en Vrouwen;99 jaar of ouder;2050;0;0;0
4637;Mannen en Vrouwen;99 jaar of ouder;2051;0;0;0
4638;Mannen en Vrouwen;99 jaar of ouder;2052;0;0;0
4639;Mannen en Vrouwen;99 jaar of ouder;2053;0;0;0
4640;Mannen en Vrouwen;99 jaar of ouder;2054;0;0;0
4641;Mannen en Vrouwen;99 jaar of ouder;2055;0;0;0
4642;Mannen en Vrouwen;99 jaar of ouder;2056;0;0;0
4643;Mannen en Vrouwen;99 jaar of ouder;2057;0;0;0
4644;Mannen en Vrouwen;99 jaar of ouder;2058;0;0;0
4645;Mannen en Vrouwen;99 jaar of ouder;2059;0;0;0
4646;Mannen en Vrouwen;0 tot 5 jaar;2014;9763;7184;2579
4647;Mannen en Vrouwen;0 tot 5 jaar;2015;9973;7162;2811
4648;Mannen en Vrouwen;0 tot 5 jaar;2016;10166;7228;2938
4649;Mannen en Vrouwen;0 tot 5 jaar;2017;10381;7345;3036
4650;Mannen en Vrouwen;0 tot 5 jaar;2018;10298;7530;2768
4651;Mannen en Vrouwen;0 tot 5 jaar;2019;10211;7648;2563
4652;Mannen en Vrouwen;0 tot 5 jaar;2020;10052;7680;2372
4653;Mannen en Vrouwen;0 tot 5 jaar;2021;10078;7665;2413
4654;Mannen en Vrouwen;0 tot 5 jaar;2022;10091;7662;2429
4655;Mannen en Vrouwen;0 tot 5 jaar;2023;10109;7657;2452
4656;Mannen en Vrouwen;0 tot 5 jaar;2024;10115;7653;2462
4657;Mannen en Vrouwen;0 tot 5 jaar;2025;10135;7653;2482
4658;Mannen en Vrouwen;0 tot 5 jaar;2026;10145;7650;2495
4659;Mannen en Vrouwen;0 tot 5 jaar;2027;10155;7643;2512
4660;Mannen en Vrouwen;0 tot 5 jaar;2028;10167;7633;2534
4661;Mannen en Vrouwen;0 tot 5 jaar;2029;10174;7621;2553
4662;Mannen en Vrouwen;0 tot 5 jaar;2030;10174;7621;2553
4663;Mannen en Vrouwen;0 tot 5 jaar;2031;10175;7618;2557
4664;Mannen en Vrouwen;0 tot 5 jaar;2032;10178;7612;2566
4665;Mannen en Vrouwen;0 tot 5 jaar;2033;10182;7601;2581
4666;Mannen en Vrouwen;0 tot 5 jaar;2034;10177;7587;2590
4667;Mannen en Vrouwen;0 tot 5 jaar;2035;10176;7572;2604
4668;Mannen en Vrouwen;0 tot 5 jaar;2036;10171;7555;2616
4669;Mannen en Vrouwen;0 tot 5 jaar;2037;10157;7533;2624
4670;Mannen en Vrouwen;0 tot 5 jaar;2038;10140;7506;2634
4671;Mannen en Vrouwen;0 tot 5 jaar;2039;10124;7482;2642
4672;Mannen en Vrouwen;0 tot 5 jaar;2040;10113;7453;2660
4673;Mannen en Vrouwen;0 tot 5 jaar;2041;10104;7428;2676
4674;Mannen en Vrouwen;0 tot 5 jaar;2042;10094;7403;2691
4675;Mannen en Vrouwen;0 tot 5 jaar;2043;10083;7388;2695
4676;Mannen en Vrouwen;0 tot 5 jaar;2044;10079;7370;2709
4677;Mannen en Vrouwen;0 tot 5 jaar;2045;10077;7355;2722
4678;Mannen en Vrouwen;0 tot 5 jaar;2046;10083;7347;2736
4679;Mannen en Vrouwen;0 tot 5 jaar;2047;10085;7345;2740
4680;Mannen en Vrouwen;0 tot 5 jaar;2048;10094;7347;2747
4681;Mannen en Vrouwen;0 tot 5 jaar;2049;10107;7350;2757
4682;Mannen en Vrouwen;0 tot 5 jaar;2050;10115;7360;2755
4683;Mannen en Vrouwen;0 tot 5 jaar;2051;10126;7373;2753
4684;Mannen en Vrouwen;0 tot 5 jaar;2052;10137;7386;2751
4685;Mannen en Vrouwen;0 tot 5 jaar;2053;10149;7399;2750
4686;Mannen en Vrouwen;0 tot 5 jaar;2054;10153;7413;2740
4687;Mannen en Vrouwen;0 tot 5 jaar;2055;10162;7424;2738
4688;Mannen en Vrouwen;0 tot 5 jaar;2056;10177;7442;2735
4689;Mannen en Vrouwen;0 tot 5 jaar;2057;10186;7453;2733
4690;Mannen en Vrouwen;0 tot 5 jaar;2058;10193;7465;2728
4691;Mannen en Vrouwen;0 tot 5 jaar;2059;10197;7472;2725
4692;Mannen en Vrouwen;5 tot 10 jaar;2014;8645;7088;1557
4693;Mannen en Vrouwen;5 tot 10 jaar;2015;8843;7185;1658
4694;Mannen en Vrouwen;5 tot 10 jaar;2016;8987;7277;1710
4695;Mannen en Vrouwen;5 tot 10 jaar;2017;9143;7394;1749
4696;Mannen en Vrouwen;5 tot 10 jaar;2018;8984;7446;1538
4697;Mannen en Vrouwen;5 tot 10 jaar;2019;8838;7479;1359
4698;Mannen en Vrouwen;5 tot 10 jaar;2020;8616;7437;1179
4699;Mannen en Vrouwen;5 tot 10 jaar;2021;8621;7395;1226
4700;Mannen en Vrouwen;5 tot 10 jaar;2022;8627;7377;1250
4701;Mannen en Vrouwen;5 tot 10 jaar;2023;8668;7403;1265
4702;Mannen en Vrouwen;5 tot 10 jaar;2024;8686;7420;1266
4703;Mannen en Vrouwen;5 tot 10 jaar;2025;8722;7438;1284
4704;Mannen en Vrouwen;5 tot 10 jaar;2026;8739;7449;1290
4705;Mannen en Vrouwen;5 tot 10 jaar;2027;8750;7452;1298
4706;Mannen en Vrouwen;5 tot 10 jaar;2028;8765;7449;1316
4707;Mannen en Vrouwen;5 tot 10 jaar;2029;8769;7437;1332
4708;Mannen en Vrouwen;5 tot 10 jaar;2030;8782;7445;1337
4709;Mannen en Vrouwen;5 tot 10 jaar;2031;8798;7447;1351
4710;Mannen en Vrouwen;5 tot 10 jaar;2032;8798;7448;1350
4711;Mannen en Vrouwen;5 tot 10 jaar;2033;8807;7447;1360
4712;Mannen en Vrouwen;5 tot 10 jaar;2034;8816;7446;1370
4713;Mannen en Vrouwen;5 tot 10 jaar;2035;8823;7440;1383
4714;Mannen en Vrouwen;5 tot 10 jaar;2036;8820;7434;1386
4715;Mannen en Vrouwen;5 tot 10 jaar;2037;8820;7429;1391
4716;Mannen en Vrouwen;5 tot 10 jaar;2038;8811;7416;1395
4717;Mannen en Vrouwen;5 tot 10 jaar;2039;8804;7402;1402
4718;Mannen en Vrouwen;5 tot 10 jaar;2040;8795;7381;1414
4719;Mannen en Vrouwen;5 tot 10 jaar;2041;8788;7361;1427
4720;Mannen en Vrouwen;5 tot 10 jaar;2042;8780;7338;1442
4721;Mannen en Vrouwen;5 tot 10 jaar;2043;8772;7319;1453
4722;Mannen en Vrouwen;5 tot 10 jaar;2044;8760;7296;1464
4723;Mannen en Vrouwen;5 tot 10 jaar;2045;8751;7275;1476
4724;Mannen en Vrouwen;5 tot 10 jaar;2046;8744;7253;1491
4725;Mannen en Vrouwen;5 tot 10 jaar;2047;8737;7235;1502
4726;Mannen en Vrouwen;5 tot 10 jaar;2048;8731;7222;1509
4727;Mannen en Vrouwen;5 tot 10 jaar;2049;8732;7209;1523
4728;Mannen en Vrouwen;5 tot 10 jaar;2050;8732;7202;1530
4729;Mannen en Vrouwen;5 tot 10 jaar;2051;8731;7200;1531
4730;Mannen en Vrouwen;5 tot 10 jaar;2052;8741;7202;1539
4731;Mannen en Vrouwen;5 tot 10 jaar;2053;8750;7207;1543
4732;Mannen en Vrouwen;5 tot 10 jaar;2054;8753;7214;1539
4733;Mannen en Vrouwen;5 tot 10 jaar;2055;8761;7227;1534
4734;Mannen en Vrouwen;5 tot 10 jaar;2056;8769;7239;1530
4735;Mannen en Vrouwen;5 tot 10 jaar;2057;8773;7255;1518
4736;Mannen en Vrouwen;5 tot 10 jaar;2058;8782;7266;1516
4737;Mannen en Vrouwen;5 tot 10 jaar;2059;8790;7278;1512
4738;Mannen en Vrouwen;10 tot 15 jaar;2014;6995;4777;2218
4739;Mannen en Vrouwen;10 tot 15 jaar;2015;7113;4832;2281
4740;Mannen en Vrouwen;10 tot 15 jaar;2016;7207;4948;2259
4741;Mannen en Vrouwen;10 tot 15 jaar;2017;7305;5098;2207
4742;Mannen en Vrouwen;10 tot 15 jaar;2018;7191;5244;1947
4743;Mannen en Vrouwen;10 tot 15 jaar;2019;7068;5353;1715
4744;Mannen en Vrouwen;10 tot 15 jaar;2020;6893;5405;1488
4745;Mannen en Vrouwen;10 tot 15 jaar;2021;6868;5410;1458
4746;Mannen en Vrouwen;10 tot 15 jaar;2022;6840;5414;1426
4747;Mannen en Vrouwen;10 tot 15 jaar;2023;6812;5386;1426
4748;Mannen en Vrouwen;10 tot 15 jaar;2024;6790;5371;1419
4749;Mannen en Vrouwen;10 tot 15 jaar;2025;6768;5363;1405
4750;Mannen en Vrouwen;10 tot 15 jaar;2026;6768;5366;1402
4751;Mannen en Vrouwen;10 tot 15 jaar;2027;6782;5369;1413
4752;Mannen en Vrouwen;10 tot 15 jaar;2028;6811;5391;1420
4753;Mannen en Vrouwen;10 tot 15 jaar;2029;6843;5406;1437
4754;Mannen en Vrouwen;10 tot 15 jaar;2030;6855;5423;1432
4755;Mannen en Vrouwen;10 tot 15 jaar;2031;6879;5435;1444
4756;Mannen en Vrouwen;10 tot 15 jaar;2032;6892;5447;1445
4757;Mannen en Vrouwen;10 tot 15 jaar;2033;6898;5450;1448
4758;Mannen en Vrouwen;10 tot 15 jaar;2034;6902;5457;1445
4759;Mannen en Vrouwen;10 tot 15 jaar;2035;6911;5459;1452
4760;Mannen en Vrouwen;10 tot 15 jaar;2036;6917;5461;1456
4761;Mannen en Vrouwen;10 tot 15 jaar;2037;6925;5461;1464
4762;Mannen en Vrouwen;10 tot 15 jaar;2038;6929;5459;1470
4763;Mannen en Vrouwen;10 tot 15 jaar;2039;6932;5457;1475
4764;Mannen en Vrouwen;10 tot 15 jaar;2040;6933;5454;1479
4765;Mannen en Vrouwen;10 tot 15 jaar;2041;6935;5448;1487
4766;Mannen en Vrouwen;10 tot 15 jaar;2042;6934;5444;1490
4767;Mannen en Vrouwen;10 tot 15 jaar;2043;6934;5437;1497
4768;Mannen en Vrouwen;10 tot 15 jaar;2044;6934;5431;1503
4769;Mannen en Vrouwen;10 tot 15 jaar;2045;6929;5419;1510
4770;Mannen en Vrouwen;10 tot 15 jaar;2046;6924;5408;1516
4771;Mannen en Vrouwen;10 tot 15 jaar;2047;6920;5398;1522
4772;Mannen en Vrouwen;10 tot 15 jaar;2048;6916;5384;1532
4773;Mannen en Vrouwen;10 tot 15 jaar;2049;6910;5371;1539
4774;Mannen en Vrouwen;10 tot 15 jaar;2050;6904;5362;1542
4775;Mannen en Vrouwen;10 tot 15 jaar;2051;6895;5351;1544
4776;Mannen en Vrouwen;10 tot 15 jaar;2052;6888;5342;1546
4777;Mannen en Vrouwen;10 tot 15 jaar;2053;6884;5334;1550
4778;Mannen en Vrouwen;10 tot 15 jaar;2054;6876;5329;1547
4779;Mannen en Vrouwen;10 tot 15 jaar;2055;6875;5327;1548
4780;Mannen en Vrouwen;10 tot 15 jaar;2056;6876;5327;1549
4781;Mannen en Vrouwen;10 tot 15 jaar;2057;6881;5331;1550
4782;Mannen en Vrouwen;10 tot 15 jaar;2058;6885;5334;1551
4783;Mannen en Vrouwen;10 tot 15 jaar;2059;6892;5340;1552
4784;Mannen en Vrouwen;15 tot 20 jaar;2014;12486;5334;7152
4785;Mannen en Vrouwen;15 tot 20 jaar;2015;12810;5421;7389
4786;Mannen en Vrouwen;15 tot 20 jaar;2016;13144;5488;7656
4787;Mannen en Vrouwen;15 tot 20 jaar;2017;13466;5602;7864
4788;Mannen en Vrouwen;15 tot 20 jaar;2018;13407;5735;7672
4789;Mannen en Vrouwen;15 tot 20 jaar;2019;13299;5824;7475
4790;Mannen en Vrouwen;15 tot 20 jaar;2020;13028;5826;7202
4791;Mannen en Vrouwen;15 tot 20 jaar;2021;12981;5853;7128
4792;Mannen en Vrouwen;15 tot 20 jaar;2022;12901;5888;7013
4793;Mannen en Vrouwen;15 tot 20 jaar;2023;12844;5907;6937
4794;Mannen en Vrouwen;15 tot 20 jaar;2024;12793;5940;6853
4795;Mannen en Vrouwen;15 tot 20 jaar;2025;12775;5984;6791
4796;Mannen en Vrouwen;15 tot 20 jaar;2026;12745;6019;6726
4797;Mannen en Vrouwen;15 tot 20 jaar;2027;12738;6041;6697
4798;Mannen en Vrouwen;15 tot 20 jaar;2028;12723;6034;6689
4799;Mannen en Vrouwen;15 tot 20 jaar;2029;12695;6021;6674
4800;Mannen en Vrouwen;15 tot 20 jaar;2030;12670;6008;6662
4801;Mannen en Vrouwen;15 tot 20 jaar;2031;12664;5997;6667
4802;Mannen en Vrouwen;15 tot 20 jaar;2032;12672;6001;6671
4803;Mannen en Vrouwen;15 tot 20 jaar;2033;12710;6032;6678
4804;Mannen en Vrouwen;15 tot 20 jaar;2034;12742;6059;6683
4805;Mannen en Vrouwen;15 tot 20 jaar;2035;12770;6076;6694
4806;Mannen en Vrouwen;15 tot 20 jaar;2036;12796;6092;6704
4807;Mannen en Vrouwen;15 tot 20 jaar;2037;12818;6106;6712
4808;Mannen en Vrouwen;15 tot 20 jaar;2038;12827;6112;6715
4809;Mannen en Vrouwen;15 tot 20 jaar;2039;12846;6118;6728
